Orthogroup	Syaf	Prbg
OG0001084	Syaf.g_02135	Prbg.g_01394
OG0001085	Syaf.g_02125	Prbg.g_01111
OG0001086	Syaf.g_02123	Prbg.g_01112
OG0001087	Syaf.g_01482	Prbg.g_01130
OG0001088	Syaf.g_01478	Prbg.g_01131
OG0001089	Syaf.g_01453	Prbg.g_01142
OG0001090	Syaf.g_01981	Prbg.g_01152
OG0001091	Syaf.g_01979	Prbg.g_01374
OG0001092	Syaf.g_01977	Prbg.g_01373
OG0001093	Syaf.g_01971	Prbg.g_01368
OG0001094	Syaf.g_02055	Prbg.g_01375
OG0001095	Syaf.g_02034	Prbg.g_01172
OG0001096	Syaf.g_02018	Prbg.g_01186
OG0001097	Syaf.g_01373	Prbg.g_01206
OG0001098	Syaf.g_01743	Prbg.g_01225
OG0001099	Syaf.g_00881	Prbg.g_01067
OG0001100	Syaf.g_02110	Prbg.g_01075
OG0001101	Syaf.g_02109	Prbg.g_01078
OG0001102	Syaf.g_02106	Prbg.g_01081
OG0001103	Syaf.g_02104	Prbg.g_01083
OG0001104	Syaf.g_02071	Prbg.g_01106
OG0001105	Syaf.g_02067	Prbg.g_01110
OG0001106	Syaf.g_01847	Prbg.g_01278
OG0001107	Syaf.g_01859	Prbg.g_01285
OG0001108	Syaf.g_01868	Prbg.g_01289
OG0001109	Syaf.g_01877	Prbg.g_01290
OG0001110	Syaf.g_01879	Prbg.g_01292
OG0001111	Syaf.g_01881	Prbg.g_01293
OG0001112	Syaf.g_01883	Prbg.g_01294
OG0001113	Syaf.g_01884	Prbg.g_01295
OG0001114	Syaf.g_01885	Prbg.g_01296
OG0001115	Syaf.g_01889	Prbg.g_01298
OG0001116	Syaf.g_01891	Prbg.g_01299
OG0001117	Syaf.g_01892	Prbg.g_01300
OG0001118	Syaf.g_01893	Prbg.g_01301
OG0001119	Syaf.g_01895	Prbg.g_01302
OG0001120	Syaf.g_01899	Prbg.g_01304
OG0001122	Syaf.g_01927	Prbg.g_01324
OG0001123	Syaf.g_01934	Prbg.g_01330
OG0001124	Syaf.g_01936	Prbg.g_01332
OG0001125	Syaf.g_01938	Prbg.g_01334
OG0001126	Syaf.g_01409	Prbg.g_01245
OG0001127	Syaf.g_01410	Prbg.g_01244
OG0001128	Syaf.g_01413	Prbg.g_01242
OG0001129	Syaf.g_01415	Prbg.g_01241
OG0001130	Syaf.g_01416	Prbg.g_01240
OG0001131	Syaf.g_02090	Prbg.g_00141
OG0001132	Syaf.g_01722	Prbg.g_00022
OG0001133	Syaf.g_02334	Prbg.g_00528
OG0001134	Syaf.g_01616	Prbg.g_00749
OG0001135	Syaf.g_01618	Prbg.g_00752
OG0001136	Syaf.g_01286	Prbg.g_01489
OG0001137	Syaf.g_01306	Prbg.g_01477
OG0001138	Syaf.g_01596	Prbg.g_01456
OG0001139	Syaf.g_01594	Prbg.g_01454
OG0001140	Syaf.g_01593	Prbg.g_01453
OG0001141	Syaf.g_01592	Prbg.g_01452
OG0001142	Syaf.g_01591	Prbg.g_01451
OG0001143	Syaf.g_01583	Prbg.g_01444
OG0001144	Syaf.g_01573	Prbg.g_01439
OG0001145	Syaf.g_01267	Prbg.g_00469
OG0001146	Syaf.g_01248	Prbg.g_00481
OG0001147	Syaf.g_02489	Prbg.g_00501
OG0001148	Syaf.g_02735	Prbg.g_00531
OG0001149	Syaf.g_02736	Prbg.g_00532
OG0001150	Syaf.g_02737	Prbg.g_00533
OG0001151	Syaf.g_02750	Prbg.g_00544
OG0001152	Syaf.g_02751	Prbg.g_00545
OG0001153	Syaf.g_02463	Prbg.g_00623
OG0001154	Syaf.g_02464	Prbg.g_00624
OG0001155	Syaf.g_01107	Prbg.g_00641
OG0001156	Syaf.g_01104	Prbg.g_00644
OG0001157	Syaf.g_01103	Prbg.g_00645
OG0001158	Syaf.g_01102	Prbg.g_00646
OG0001159	Syaf.g_01101	Prbg.g_00647
OG0001160	Syaf.g_01058	Prbg.g_00673
OG0001161	Syaf.g_00617	Prbg.g_01593
OG0001162	Syaf.g_02015	Prbg.g_00726
OG0001163	Syaf.g_01050	Prbg.g_01641
OG0001164	Syaf.g_01044	Prbg.g_01645
OG0001165	Syaf.g_01039	Prbg.g_01648
OG0001166	Syaf.g_01010	Prbg.g_01669
OG0001167	Syaf.g_01182	Prbg.g_01686
OG0001168	Syaf.g_01180	Prbg.g_01688
OG0001169	Syaf.g_01178	Prbg.g_01690
OG0001170	Syaf.g_01176	Prbg.g_01692
OG0001171	Syaf.g_01166	Prbg.g_01702
OG0001172	Syaf.g_00173	Prbg.g_01718
OG0001173	Syaf.g_00172	Prbg.g_01719
OG0001174	Syaf.g_00164	Prbg.g_01727
OG0001175	Syaf.g_00163	Prbg.g_01728
OG0001176	Syaf.g_00142	Prbg.g_01736
OG0001177	Syaf.g_00144	Prbg.g_01738
OG0001178	Syaf.g_01028	Prbg.g_01655
OG0001179	Syaf.g_00112	Prbg.g_01768
OG0001180	Syaf.g_00087	Prbg.g_01791
OG0001181	Syaf.g_00083	Prbg.g_01795
OG0001182	Syaf.g_00074	Prbg.g_01803
OG0001184	Syaf.g_00360	Prbg.g_01826
OG0001185	Syaf.g_00382	Prbg.g_01842
OG0001186	Syaf.g_00418	Prbg.g_01866
OG0001187	Syaf.g_00422	Prbg.g_01869
OG0001188	Syaf.g_00425	Prbg.g_01871
OG0001189	Syaf.g_00441	Prbg.g_01888
OG0001190	Syaf.g_00646	Prbg.g_01893
OG0001191	Syaf.g_00635	Prbg.g_01903
OG0001192	Syaf.g_00630	Prbg.g_01908
OG0001193	Syaf.g_00596	Prbg.g_01920
OG0001194	Syaf.g_00594	Prbg.g_01921
OG0001195	Syaf.g_00593	Prbg.g_01922
OG0001196	Syaf.g_00519	Prbg.g_01938
OG0001197	Syaf.g_00517	Prbg.g_01940
OG0001198	Syaf.g_00501	Prbg.g_00764
OG0001199	Syaf.g_00957	Prbg.g_00795
OG0001200	Syaf.g_00955	Prbg.g_00793
OG0001201	Syaf.g_00902	Prbg.g_00880
OG0001202	Syaf.g_00764	Prbg.g_00978
OG0001203	Syaf.g_02785	Prbg.g_01020
OG0001204	Syaf.g_00185	Prbg.g_01026
OG0001205	Syaf.g_01229	Prbg.g_00165
OG0001206	Syaf.g_02530	Prbg.g_00185
OG0001207	Syaf.g_02732	Prbg.g_00196
OG0001208	Syaf.g_02719	Prbg.g_00201
OG0001209	Syaf.g_02651	Prbg.g_00252
OG0001210	Syaf.g_02642	Prbg.g_00257
OG0001211	Syaf.g_02623	Prbg.g_00268
OG0001212	Syaf.g_02563	Prbg.g_00315
OG0001213	Syaf.g_02324	Prbg.g_00350
OG0001214	Syaf.g_02308	Prbg.g_01420
OG0001215	Syaf.g_01477	Prbg.g_01132
OG0001216	Syaf.g_01980	Prbg.g_01153
OG0001217	Syaf.g_02237	Prbg.g_00006
OG0001218	Syaf.g_02473	Prbg.g_01549
OG0001219	Syaf.g_01796	Prbg.g_01258
OG0001220	Syaf.g_01335	Prbg.g_01215
OG0001221	Syaf.g_02087	Prbg.g_01095
OG0001222	Syaf.g_01848	Prbg.g_01337
OG0001223	Syaf.g_01902	Prbg.g_01305
OG0001224	Syaf.g_01438	Prbg.g_01238
OG0001225	Syaf.g_01440	Prbg.g_01236
OG0001226	Syaf.g_02262	Prbg.g_00358
OG0001227	Syaf.g_00614	Prbg.g_01534
OG0001228	Syaf.g_01223	Prbg.g_01436
OG0001229	Syaf.g_01464	Prbg.g_01548
OG0001230	Syaf.g_02404	Prbg.g_00584
OG0001231	Syaf.g_00481	Prbg.g_00142
OG0001232	Syaf.g_01000	Prbg.g_01673
OG0001234	Syaf.g_00159	Prbg.g_01730
OG0001235	Syaf.g_00150	Prbg.g_01734
OG0001236	Syaf.g_00357	Prbg.g_01823
OG0001237	Syaf.g_00362	Prbg.g_01827
OG0001238	Syaf.g_00634	Prbg.g_01904
OG0001239	Syaf.g_00960	Prbg.g_00798
OG0001240	Syaf.g_00919	Prbg.g_00863
OG0001241	Syaf.g_00909	Prbg.g_00873
OG0001242	Syaf.g_00874	Prbg.g_00893
OG0001243	Syaf.g_00867	Prbg.g_00900
OG0001244	Syaf.g_00836	Prbg.g_00915
OG0001247	Syaf.g_02004	Prbg.g_01125
OG0001248	Syaf.g_02012	Prbg.g_01127
OG0001250	Syaf.g_01377	Prbg.g_01202
OG0001251	Syaf.g_00588	Prbg.g_01063
OG0001252	Syaf.g_01412	Prbg.g_01243
OG0001254	Syaf.g_01617	Prbg.g_00751
OG0001255	Syaf.g_01070	Prbg.g_01504
OG0001256	Syaf.g_01051	Prbg.g_00680
OG0001258	Syaf.g_01041	Prbg.g_01646
OG0001259	Syaf.g_01177	Prbg.g_01691
OG0001260	Syaf.g_01155	Prbg.g_01708
OG0001261	Syaf.g_00103	Prbg.g_01776
OG0001262	Syaf.g_00439	Prbg.g_01886
OG0001263	Syaf.g_00864	Prbg.g_00902
OG0001265	Syaf.g_00876	Prbg.g_00892
OG0001266	Syaf.g_00760	Prbg.g_00982
OG0001267	Syaf.g_00244	Prbg.g_00059
OG0001268	Syaf.g_00017	Prbg.g_00122
OG0001269	Syaf.g_01653	Prbg.g_01214
OG0001270	Syaf.g_01210	Prbg.g_00154
OG0001271	Syaf.g_02501	Prbg.g_00191
OG0001272	Syaf.g_02715	Prbg.g_00205
OG0001273	Syaf.g_02315	Prbg.g_01426
OG0001274	Syaf.g_00707	Prbg.g_01006
OG0001275	Syaf.g_01917	Prbg.g_01315
OG0001276	Syaf.g_01933	Prbg.g_01329
OG0001277	Syaf.g_00533	Prbg.g_01926
OG0001278	Syaf.g_01562	Prbg.g_01432
OG0001279	Syaf.g_02385	Prbg.g_00407
OG0001280	Syaf.g_01257	Prbg.g_00476
OG0001281	Syaf.g_01247	Prbg.g_00482
OG0001282	Syaf.g_02734	Prbg.g_00530
OG0001283	Syaf.g_00524, Syaf.g_02414	Prbg.g_01935
OG0001284	Syaf.g_01073	Prbg.g_00666
OG0001285	Syaf.g_00568	Prbg.g_01676
OG0001286	Syaf.g_00089	Prbg.g_01789
OG0001287	Syaf.g_00390	Prbg.g_01849
OG0001288	Syaf.g_00408	Prbg.g_01859
OG0001289	Syaf.g_00935	Prbg.g_00783
OG0001290	Syaf.g_00910	Prbg.g_00872
OG0001291	Syaf.g_00853	Prbg.g_00910
OG0001292	Syaf.g_00191	Prbg.g_01031
OG0001293	Syaf.g_00217	Prbg.g_01044
OG0001295	Syaf.g_02637	Prbg.g_00714
OG0001296	Syaf.g_02687	Prbg.g_00228
OG0001297	Syaf.g_02683	Prbg.g_00233
OG0001298	Syaf.g_02584	Prbg.g_00295
OG0001299	Syaf.g_02130	Prbg.g_01389
OG0001300	Syaf.g_01468	Prbg.g_01136
OG0001301	Syaf.g_01454	Prbg.g_01141
OG0001302	Syaf.g_02279	Prbg.g_01254
OG0001303	Syaf.g_01798	Prbg.g_01612
OG0001304	Syaf.g_01950	Prbg.g_01342
OG0001305	Syaf.g_01448	Prbg.g_01230
OG0001306	Syaf.g_01272	Prbg.g_01501
OG0001307	Syaf.g_01638	Prbg.g_00504
OG0001308	Syaf.g_02427	Prbg.g_00601
OG0001309	Syaf.g_02678	Prbg.g_00708
OG0001310	Syaf.g_01018	Prbg.g_01663
OG0001311	Syaf.g_01935	Prbg.g_01331
OG0001312	Syaf.g_01809	Prbg.g_01267
OG0001315	Syaf.g_00071	Prbg.g_01539
OG0001316	Syaf.g_00847	Prbg.g_00914
OG0001317	Syaf.g_02790	Prbg.g_01016
OG0001318	Syaf.g_00209	Prbg.g_01040
OG0001319	Syaf.g_00232	Prbg.g_00052
OG0001321	Syaf.g_01238	Prbg.g_00171
OG0001322	Syaf.g_01239	Prbg.g_00172
OG0001323	Syaf.g_02675	Prbg.g_00238
OG0001324	Syaf.g_01467	Prbg.g_01137
OG0001325	Syaf.g_01976	Prbg.g_01372
OG0001327	Syaf.g_02116	Prbg.g_01072
OG0001328	Syaf.g_02094	Prbg.g_00458
OG0001329	Syaf.g_02285	Prbg.g_01609
OG0001330	Syaf.g_01264	Prbg.g_00697
OG0001331	Syaf.g_02739	Prbg.g_00535
OG0001333	Syaf.g_01181	Prbg.g_01687
OG0001334	Syaf.g_00060	Prbg.g_01811
OG0001335	Syaf.g_00059	Prbg.g_01812
OG0001337	Syaf.g_00063, Syaf.g_00040	Prbg.g_00109
OG0001338	Syaf.g_00046, Syaf.g_01683, Syaf.g_00036	Prbg.g_00112
OG0001339	Syaf.g_00907	Prbg.g_00875
OG0001340	Syaf.g_00039	Prbg.g_00110
OG0001341	Syaf.g_01463	Prbg.g_01541
OG0001343	Syaf.g_00590	Prbg.g_01060
OG0001344	Syaf.g_01294	Prbg.g_01482
OG0001345	Syaf.g_01323	Prbg.g_01466
OG0001346	Syaf.g_01253	Prbg.g_00478
OG0001348	Syaf.g_01396	Prbg.g_00712
OG0001350	Syaf.g_02786	Prbg.g_01019
OG0001351	Syaf.g_02539	Prbg.g_00177
OG0001352	Syaf.g_02661	Prbg.g_01121
OG0001353	Syaf.g_01388	Prbg.g_01192
OG0001354	Syaf.g_01888	Prbg.g_01297
OG0001356	Syaf.g_02177, Syaf.g_01397	Prbg.g_01638
OG0001357	Syaf.g_01769, Syaf.g_01068, Syaf.g_01131, Syaf.g_01827	Prbg.g_00451
OG0001359	Syaf.g_00591	Prbg.g_01061
OG0001362	Syaf.g_02432	Prbg.g_00605
OG0001363	Syaf.g_02434	Prbg.g_00607
OG0001364	Syaf.g_00338	Prbg.g_01814
OG0001368	Syaf.g_00184	Prbg.g_00452, Prbg.g_00035, Prbg.g_00441
OG0001370	Syaf.g_00569	Prbg.g_00182
OG0001371	Syaf.g_00397	Prbg.g_01120
OG0001372	Syaf.g_01682	Prbg.g_00359
OG0001375	Syaf.g_00589	Prbg.g_01059
OG0001379	Syaf.g_01262	Prbg.g_00471
OG0001380	Syaf.g_02247	Prbg.g_01551
OG0001394	Syaf.g_02081	Prbg.g_01099
OG0001397	Syaf.g_02433	Prbg.g_00606
OG0001398	Syaf.g_01758	Prbg.g_00737
OG0001401	Syaf.g_01383	Prbg.g_01197
OG0001402	Syaf.g_02336	Prbg.g_00344
OG0001404	Syaf.g_00964	Prbg.g_00801
OG0001407	Syaf.g_02660	Prbg.g_01558
OG0001410	Syaf.g_01639	Prbg.g_00503
OG0001411	Syaf.g_00310	Prbg.g_00808
OG0001419	Syaf.g_02659	Prbg.g_01557
OG0001421	Syaf.g_01721	Prbg.g_00681
OG0001425	Syaf.g_00631	Prbg.g_01907
OG0001428	Syaf.g_00804	Prbg.g_00950
OG0001433	Syaf.g_01398	Prbg.g_01637
OG0001435	Syaf.g_02107	Prbg.g_01080
OG0001443	Syaf.g_00621	Prbg.g_01547
OG0001448	Syaf.g_00612	Prbg.g_00175
OG0001451	Syaf.g_02183	Prbg.g_01226
OG0001460	Syaf.g_01399	Prbg.g_01636
OG0001461	Syaf.g_01633	Prbg.g_00817
OG0001465	Syaf.g_02000	Prbg.g_01148
OG0001467	Syaf.g_02280	Prbg.g_00524
OG0001468	Syaf.g_02278	Prbg.g_01051
OG0001476	Syaf.g_01302	Prbg.g_01479
OG0001477	Syaf.g_01457	Prbg.g_00384
OG0001484	Syaf.g_00570	Prbg.g_00696
OG0001487	Syaf.g_02472	Prbg.g_00631
OG0001488	Syaf.g_01311	Prbg.g_01473
OG0001489	Syaf.g_00078	Prbg.g_01800
OG0001496	Syaf.g_01459	Prbg.g_00386
OG0001497	Syaf.g_01458	Prbg.g_00385
OG0001498	Syaf.g_02806	Prbg.g_00138
OG0001510	Syaf.g_00394	Prbg.g_01853
OG0001511	Syaf.g_00894	Prbg.g_00884
OG0001512	Syaf.g_02784	Prbg.g_01543
OG0001514	Syaf.g_01460	Prbg.g_00387
OG0001515	Syaf.g_01472	Prbg.g_01134
OG0001516	Syaf.g_02133	Prbg.g_01392
OG0001517	Syaf.g_00022	Prbg.g_00118
OG0001518	Syaf.g_00632	Prbg.g_01906
OG0001519	Syaf.g_00619	Prbg.g_01911
OG0001522	Syaf.g_01387	Prbg.g_01193
OG0001527	Syaf.g_02609	Prbg.g_00281
OG0001529	Syaf.g_00448	Prbg.g_00833
OG0001530	Syaf.g_00896	Prbg.g_00883
OG0001531	Syaf.g_02783	Prbg.g_01021
OG0001532	Syaf.g_01595	Prbg.g_01455
OG0001534	Syaf.g_01951	Prbg.g_01343
OG0001535	Syaf.g_01931	Prbg.g_01327
OG0001536	Syaf.g_01856	Prbg.g_01283
OG0001537	Syaf.g_02086	Prbg.g_01096
OG0001538	Syaf.g_02044	Prbg.g_01164
OG0001539	Syaf.g_02111	Prbg.g_01074
OG0001540	Syaf.g_00862	Prbg.g_00904
OG0001541	Syaf.g_00795	Prbg.g_00958
OG0001542	Syaf.g_00785	Prbg.g_00964
OG0001543	Syaf.g_00726	Prbg.g_00463
OG0001544	Syaf.g_00620	Prbg.g_01910
OG0001545	Syaf.g_00534	Prbg.g_01925
OG0001549	Syaf.g_01326	Prbg.g_01224
OG0001552	Syaf.g_02761, Syaf.g_02762	Prbg.g_00684
OG0001557	Syaf.g_02080	Prbg.g_01100
OG0001559	Syaf.g_00897	Prbg.g_00882
OG0001560	Syaf.g_00911	Prbg.g_00871
OG0001561	Syaf.g_01937	Prbg.g_01333
OG0001562	Syaf.g_01923	Prbg.g_01320
OG0001563	Syaf.g_00094	Prbg.g_01784
OG0001564	Syaf.g_00565	Prbg.g_00814
OG0001574	Syaf.g_02611	Prbg.g_00279
OG0001575	Syaf.g_02606	Prbg.g_00284
OG0001576	Syaf.g_02545	Prbg.g_00491
OG0001577	Syaf.g_01284	Prbg.g_01491
OG0001579	Syaf.g_00047	Prbg.g_00107
OG0001580	Syaf.g_00662	Prbg.g_00826
OG0001588	Syaf.g_00343	Prbg.g_00145
OG0001589	Syaf.g_01173	Prbg.g_01695
OG0001591	Syaf.g_02122	Prbg.g_01113
OG0001592	Syaf.g_00661	Prbg.g_00827
OG0001614	Syaf.g_00380	Prbg.g_01841
OG0001616	Syaf.g_01610	Prbg.g_01463
OG0001617	Syaf.g_01465	Prbg.g_01138
OG0001619	Syaf.g_01845	Prbg.g_01276
OG0001620	Syaf.g_00010	Prbg.g_00126
OG0001621	Syaf.g_00205	Prbg.g_01036
OG0001622	Syaf.g_00525	Prbg.g_01934
OG0001636	Syaf.g_00456	Prbg.g_00839
OG0001638	Syaf.g_01021	Prbg.g_01661
OG0001639	Syaf.g_01108	Prbg.g_00640
OG0001640	Syaf.g_01408	Prbg.g_01246
OG0001641	Syaf.g_01907	Prbg.g_01308
OG0001642	Syaf.g_01336	Prbg.g_01213
OG0001643	Syaf.g_02305	Prbg.g_01417
OG0001644	Syaf.g_01962	Prbg.g_01362
OG0001654	Syaf.g_01110	Prbg.g_00638
OG0001656	Syaf.g_00052	Prbg.g_00106
OG0001657	Syaf.g_00822	Prbg.g_00933
OG0001658	Syaf.g_00647	Prbg.g_00831
OG0001659	Syaf.g_01602	Prbg.g_00717
OG0001676	Syaf.g_00053	Prbg.g_00108
OG0001678	Syaf.g_00174	Prbg.g_01717
OG0001679	Syaf.g_02602, Syaf.g_02601	Prbg.g_00113
OG0001691	Syaf.g_02349	Prbg.g_01248
OG0001693	Syaf.g_01443	Prbg.g_01594
OG0001717	Syaf.g_00809	Prbg.g_00391
OG0001733	Syaf.g_02119	Prbg.g_01634
OG0001747	Syaf.g_00841	Prbg.g_00146
OG0001758	Syaf.g_01645	Prbg.g_01628
OG0001769	Syaf.g_02291	Prbg.g_01538
OG0001770	Syaf.g_01631	Prbg.g_01565
OG0001771	Syaf.g_01656	Prbg.g_01577
OG0001807	Syaf.g_00334	Prbg.g_00815
OG0001842	Syaf.g_01115	Prbg.g_00020
OG0001875	Syaf.g_01646	Prbg.g_01627
OG0001876	Syaf.g_01647	Prbg.g_01626
OG0001916	Syaf.g_02704	Prbg.g_00215
OG0001917	Syaf.g_01932	Prbg.g_01328
OG0001930	Syaf.g_01114	Prbg.g_00019
OG0001931	Syaf.g_01113	Prbg.g_00018
OG0001965	Syaf.g_02281	Prbg.g_01584
OG0001996	Syaf.g_00464	Prbg.g_00845
OG0002106	Syaf.g_02774	Prbg.g_00449
OG0002109	Syaf.g_02148, Syaf.g_01983	Prbg.g_00009
OG0002177	Syaf.g_02240	Prbg.g_00355
OG0002456	Syaf.g_01687	Prbg.g_01817
