Orthogroup	Syaf	Syaa
OG0001068	Syaf.g_02578	Syaa.g_01907
OG0001069	Syaf.g_02577	Syaa.g_01906
OG0001070	Syaf.g_02574	Syaa.g_01903
OG0001071	Syaf.g_02573	Syaa.g_01902
OG0001072	Syaf.g_02569	Syaa.g_01898
OG0001073	Syaf.g_02555	Syaa.g_01884
OG0001074	Syaf.g_02365	Syaa.g_01678
OG0001075	Syaf.g_02363	Syaa.g_01676
OG0001076	Syaf.g_02337	Syaa.g_01659
OG0001077	Syaf.g_02325	Syaa.g_01647
OG0001078	Syaf.g_02309	Syaa.g_01632
OG0001079	Syaf.g_02296	Syaa.g_01619
OG0001080	Syaf.g_01740	Syaa.g_01443
OG0001081	Syaf.g_02144	Syaa.g_01056
OG0001082	Syaf.g_02143	Syaa.g_01057
OG0001083	Syaf.g_02136	Syaa.g_01064
OG0001084	Syaf.g_02135	Syaa.g_01065
OG0001085	Syaf.g_02125	Syaa.g_01075
OG0001086	Syaf.g_02123	Syaa.g_01077
OG0001087	Syaf.g_01482	Syaa.g_00920
OG0001088	Syaf.g_01478	Syaa.g_00916
OG0001089	Syaf.g_01453	Syaa.g_00890
OG0001090	Syaf.g_01981	Syaa.g_01237
OG0001091	Syaf.g_01979	Syaa.g_01239
OG0001092	Syaf.g_01977	Syaa.g_01242
OG0001093	Syaf.g_01971	Syaa.g_01248
OG0001094	Syaf.g_02055	Syaa.g_01148
OG0001095	Syaf.g_02034	Syaa.g_01185
OG0001096	Syaf.g_02018	Syaa.g_01200
OG0001097	Syaf.g_01373	Syaa.g_00828
OG0001098	Syaf.g_01743	Syaa.g_01441
OG0001099	Syaf.g_00881	Syaa.g_02400
OG0001100	Syaf.g_02110	Syaa.g_01086
OG0001101	Syaf.g_02109	Syaa.g_01088
OG0001102	Syaf.g_02106	Syaa.g_01091
OG0001103	Syaf.g_02104	Syaa.g_01093
OG0001104	Syaf.g_02071	Syaa.g_01133
OG0001105	Syaf.g_02067	Syaa.g_01137
OG0001106	Syaf.g_01847	Syaa.g_01372
OG0001107	Syaf.g_01859	Syaa.g_01359
OG0001108	Syaf.g_01868	Syaa.g_01350
OG0001109	Syaf.g_01877	Syaa.g_01349
OG0001110	Syaf.g_01879	Syaa.g_01347
OG0001111	Syaf.g_01881	Syaa.g_01345
OG0001112	Syaf.g_01883	Syaa.g_01343
OG0001113	Syaf.g_01884	Syaa.g_01342
OG0001114	Syaf.g_01885	Syaa.g_01341
OG0001115	Syaf.g_01889	Syaa.g_01337
OG0001116	Syaf.g_01891	Syaa.g_01335
OG0001117	Syaf.g_01892	Syaa.g_01334
OG0001118	Syaf.g_01893	Syaa.g_01333
OG0001119	Syaf.g_01895	Syaa.g_01331
OG0001120	Syaf.g_01899	Syaa.g_01328
OG0001122	Syaf.g_01927	Syaa.g_01301
OG0001123	Syaf.g_01934	Syaa.g_01294
OG0001124	Syaf.g_01936	Syaa.g_01292
OG0001125	Syaf.g_01938	Syaa.g_01290
OG0001126	Syaf.g_01409	Syaa.g_00864
OG0001127	Syaf.g_01410	Syaa.g_00865
OG0001128	Syaf.g_01413	Syaa.g_00868
OG0001129	Syaf.g_01415	Syaa.g_00870
OG0001130	Syaf.g_01416	Syaa.g_00871
OG0001131	Syaf.g_02090	Syaa.g_01108
OG0001132	Syaf.g_01722	Syaa.g_01468
OG0001133	Syaf.g_02334	Syaa.g_01656
OG0001134	Syaf.g_01616	Syaa.g_01028
OG0001135	Syaf.g_01618	Syaa.g_01030
OG0001136	Syaf.g_01286	Syaa.g_00767
OG0001137	Syaf.g_01306	Syaa.g_00786
OG0001138	Syaf.g_01596	Syaa.g_01002
OG0001139	Syaf.g_01594	Syaa.g_01000
OG0001140	Syaf.g_01593	Syaa.g_00999
OG0001141	Syaf.g_01592	Syaa.g_00998
OG0001142	Syaf.g_01591	Syaa.g_00997
OG0001143	Syaf.g_01583	Syaa.g_00987
OG0001144	Syaf.g_01573	Syaa.g_00978
OG0001145	Syaf.g_01267	Syaa.g_00748
OG0001146	Syaf.g_01248	Syaa.g_00729
OG0001147	Syaf.g_02489	Syaa.g_01837
OG0001148	Syaf.g_02735	Syaa.g_02061
OG0001149	Syaf.g_02736	Syaa.g_02062
OG0001150	Syaf.g_02737	Syaa.g_02063
OG0001151	Syaf.g_02750	Syaa.g_02076
OG0001152	Syaf.g_02751	Syaa.g_02077
OG0001153	Syaf.g_02463	Syaa.g_01811
OG0001154	Syaf.g_02464	Syaa.g_01812
OG0001156	Syaf.g_01104	Syaa.g_00623
OG0001157	Syaf.g_01103	Syaa.g_00622
OG0001158	Syaf.g_01102	Syaa.g_00619
OG0001159	Syaf.g_01101	Syaa.g_00618
OG0001160	Syaf.g_01058	Syaa.g_00574
OG0001161	Syaf.g_00617	Syaa.g_02620
OG0001162	Syaf.g_02015	Syaa.g_01203
OG0001163	Syaf.g_01050	Syaa.g_00566
OG0001164	Syaf.g_01044	Syaa.g_00560
OG0001165	Syaf.g_01039	Syaa.g_00555
OG0001166	Syaf.g_01010	Syaa.g_00527
OG0001167	Syaf.g_01182	Syaa.g_00673
OG0001168	Syaf.g_01180	Syaa.g_00672
OG0001169	Syaf.g_01178	Syaa.g_00670
OG0001170	Syaf.g_01176	Syaa.g_00668
OG0001171	Syaf.g_01166	Syaa.g_00655
OG0001172	Syaf.g_00173	Syaa.g_02347
OG0001173	Syaf.g_00172	Syaa.g_02346
OG0001174	Syaf.g_00164	Syaa.g_02338
OG0001175	Syaf.g_00163	Syaa.g_02337
OG0001176	Syaf.g_00142	Syaa.g_02314
OG0001177	Syaf.g_00144	Syaa.g_02316
OG0001178	Syaf.g_01028	Syaa.g_00546
OG0001179	Syaf.g_00112	Syaa.g_02268
OG0001180	Syaf.g_00087	Syaa.g_02243
OG0001181	Syaf.g_00083	Syaa.g_02239
OG0001182	Syaf.g_00074	Syaa.g_02230
OG0001184	Syaf.g_00360	Syaa.g_00151
OG0001186	Syaf.g_00418	Syaa.g_00081
OG0001187	Syaf.g_00422	Syaa.g_00082
OG0001188	Syaf.g_00425	Syaa.g_00075
OG0001189	Syaf.g_00441	Syaa.g_00057
OG0001190	Syaf.g_00646	Syaa.g_02592
OG0001191	Syaf.g_00635	Syaa.g_02605
OG0001192	Syaf.g_00630	Syaa.g_02612
OG0001193	Syaf.g_00596	Syaa.g_02658
OG0001194	Syaf.g_00594	Syaa.g_02660
OG0001195	Syaf.g_00593	Syaa.g_02661
OG0001196	Syaf.g_00519	Syaa.g_02741
OG0001197	Syaf.g_00517	Syaa.g_02743
OG0001198	Syaf.g_00501	Syaa.g_02755
OG0001199	Syaf.g_00957	Syaa.g_00347
OG0001200	Syaf.g_00955	Syaa.g_00345
OG0001201	Syaf.g_00902	Syaa.g_02381
OG0001202	Syaf.g_00764	Syaa.g_02528
OG0001203	Syaf.g_02785	Syaa.g_02106
OG0001204	Syaf.g_00185	Syaa.g_00316
OG0001205	Syaf.g_01229	Syaa.g_00713
OG0001206	Syaf.g_02530	Syaa.g_01855
OG0001207	Syaf.g_02732	Syaa.g_02058
OG0001208	Syaf.g_02719	Syaa.g_02049
OG0001209	Syaf.g_02651	Syaa.g_01977
OG0001210	Syaf.g_02642	Syaa.g_01967
OG0001211	Syaf.g_02623	Syaa.g_01950
OG0001212	Syaf.g_02563	Syaa.g_01892
OG0001213	Syaf.g_02324	Syaa.g_01646
OG0001214	Syaf.g_02308	Syaa.g_01631
OG0001215	Syaf.g_01477	Syaa.g_00914
OG0001216	Syaf.g_01980	Syaa.g_01238
OG0001217	Syaf.g_02237	Syaa.g_01559
OG0001218	Syaf.g_02473	Syaa.g_01820
OG0001219	Syaf.g_01796	Syaa.g_01404
OG0001220	Syaf.g_01335	Syaa.g_00812
OG0001221	Syaf.g_02087	Syaa.g_01111
OG0001222	Syaf.g_01848	Syaa.g_01371
OG0001223	Syaf.g_01902	Syaa.g_01326
OG0001224	Syaf.g_01438	Syaa.g_00874
OG0001225	Syaf.g_01440	Syaa.g_00876
OG0001226	Syaf.g_02262	Syaa.g_01579
OG0001227	Syaf.g_00614	Syaa.g_02622
OG0001228	Syaf.g_01223	Syaa.g_00695
OG0001229	Syaf.g_01464	Syaa.g_00899
OG0001230	Syaf.g_02404	Syaa.g_01764
OG0001231	Syaf.g_00481	Syaa.g_00017
OG0001232	Syaf.g_01000	Syaa.g_00508
OG0001234	Syaf.g_00159	Syaa.g_02333
OG0001235	Syaf.g_00150	Syaa.g_02323
OG0001236	Syaf.g_00357	Syaa.g_00154
OG0001238	Syaf.g_00634	Syaa.g_02607
OG0001239	Syaf.g_00960	Syaa.g_00350
OG0001240	Syaf.g_00919	Syaa.g_02364
OG0001241	Syaf.g_00909	Syaa.g_02374
OG0001242	Syaf.g_00874	Syaa.g_02407
OG0001243	Syaf.g_00867	Syaa.g_02415
OG0001244	Syaf.g_00836	Syaa.g_02445
OG0001246	Syaf.g_02693	Syaa.g_02023
OG0001247	Syaf.g_02004	Syaa.g_01207
OG0001248	Syaf.g_02012	Syaa.g_01204
OG0001250	Syaf.g_01377	Syaa.g_00832
OG0001251	Syaf.g_00588	Syaa.g_02667
OG0001252	Syaf.g_01412	Syaa.g_00867
OG0001254	Syaf.g_01617	Syaa.g_01029
OG0001255	Syaf.g_01070	Syaa.g_01696
OG0001256	Syaf.g_01051	Syaa.g_00567
OG0001257	Syaf.g_02534	Syaa.g_01418
OG0001258	Syaf.g_01041	Syaa.g_00557
OG0001259	Syaf.g_01177	Syaa.g_00669
OG0001260	Syaf.g_01155	Syaa.g_00642
OG0001261	Syaf.g_00103	Syaa.g_02259
OG0001262	Syaf.g_00439	Syaa.g_00059
OG0001263	Syaf.g_00864	Syaa.g_02418
OG0001265	Syaf.g_00876	Syaa.g_02405
OG0001266	Syaf.g_00760	Syaa.g_02532
OG0001267	Syaf.g_00244	Syaa.g_00262
OG0001268	Syaf.g_00017	Syaa.g_02176
OG0001269	Syaf.g_01653	Syaa.g_01499
OG0001270	Syaf.g_01210	Syaa.g_00701
OG0001271	Syaf.g_02501	Syaa.g_01845
OG0001272	Syaf.g_02715	Syaa.g_02045
OG0001273	Syaf.g_02315	Syaa.g_01639
OG0001274	Syaf.g_00707	Syaa.g_02563
OG0001275	Syaf.g_01917	Syaa.g_01311
OG0001276	Syaf.g_01933	Syaa.g_01295
OG0001277	Syaf.g_00533	Syaa.g_02724
OG0001278	Syaf.g_01562	Syaa.g_00966
OG0001279	Syaf.g_02385	Syaa.g_01749
OG0001280	Syaf.g_01257	Syaa.g_00738
OG0001281	Syaf.g_01247	Syaa.g_00728
OG0001282	Syaf.g_02734	Syaa.g_02060
OG0001283	Syaf.g_00524	Syaa.g_02734
OG0001284	Syaf.g_01073	Syaa.g_00583
OG0001286	Syaf.g_00089	Syaa.g_02245
OG0001287	Syaf.g_00390	Syaa.g_00121
OG0001289	Syaf.g_00935	Syaa.g_00327
OG0001290	Syaf.g_00910	Syaa.g_02373
OG0001291	Syaf.g_00853	Syaa.g_02428
OG0001292	Syaf.g_00191	Syaa.g_00310
OG0001293	Syaf.g_00217	Syaa.g_00288
OG0001294	Syaf.g_02124	Syaa.g_01076
OG0001295	Syaf.g_02637	Syaa.g_01964
OG0001296	Syaf.g_02687	Syaa.g_02017
OG0001297	Syaf.g_02683	Syaa.g_02013
OG0001298	Syaf.g_02584	Syaa.g_01913
OG0001299	Syaf.g_02130	Syaa.g_01070
OG0001300	Syaf.g_01468	Syaa.g_00905
OG0001301	Syaf.g_01454	Syaa.g_00891
OG0001302	Syaf.g_02279	Syaa.g_01600
OG0001303	Syaf.g_01798	Syaa.g_01402
OG0001304	Syaf.g_01950	Syaa.g_01281
OG0001305	Syaf.g_01448	Syaa.g_00885
OG0001306	Syaf.g_01272	Syaa.g_00753
OG0001309	Syaf.g_02678	Syaa.g_02005
OG0001310	Syaf.g_01018	Syaa.g_00535
OG0001311	Syaf.g_01935	Syaa.g_01293
OG0001312	Syaf.g_01809	Syaa.g_01391
OG0001314	Syaf.g_01531, Syaf.g_01991, Syaf.g_02275	Syaa.g_01225
OG0001315	Syaf.g_00071	Syaa.g_02226
OG0001316	Syaf.g_00847	Syaa.g_02434
OG0001317	Syaf.g_02790	Syaa.g_02112
OG0001318	Syaf.g_00209	Syaa.g_00296
OG0001319	Syaf.g_00232	Syaa.g_00273
OG0001321	Syaf.g_01238	Syaa.g_00719
OG0001322	Syaf.g_01239	Syaa.g_00720
OG0001323	Syaf.g_02675	Syaa.g_02002
OG0001324	Syaf.g_01467	Syaa.g_00904
OG0001325	Syaf.g_01976	Syaa.g_01243
OG0001326	Syaf.g_00578	Syaa.g_00396, Syaa.g_02672
OG0001327	Syaf.g_02116	Syaa.g_01083
OG0001328	Syaf.g_02094	Syaa.g_01104
OG0001330	Syaf.g_01264	Syaa.g_00746
OG0001331	Syaf.g_02739	Syaa.g_02065
OG0001334	Syaf.g_00060	Syaa.g_02216
OG0001335	Syaf.g_00059	Syaa.g_02215
OG0001336	Syaf.g_00523	Syaa.g_02735
OG0001337	Syaf.g_00063	Syaa.g_02219
OG0001337	Syaf.g_00040	Syaa.g_02200
OG0001338	Syaf.g_00046	Syaa.g_02206
OG0001338	Syaf.g_01683	Syaa.g_02184
OG0001338	Syaf.g_00036	Syaa.g_02195
OG0001339	Syaf.g_00907	Syaa.g_02376
OG0001340	Syaf.g_00039	Syaa.g_02199
OG0001341	Syaf.g_01463	Syaa.g_00897
OG0001343	Syaf.g_00590	Syaa.g_02664
OG0001344	Syaf.g_01294	Syaa.g_00775
OG0001345	Syaf.g_01323	Syaa.g_00803
OG0001346	Syaf.g_01253	Syaa.g_00734
OG0001347	Syaf.g_02400	Syaa.g_00195
OG0001347	Syaf.g_02483	Syaa.g_00445, Syaa.g_01019
OG0001348	Syaf.g_01396	Syaa.g_00847
OG0001349	Syaf.g_00995	Syaa.g_00437
OG0001350	Syaf.g_02786	Syaa.g_02107
OG0001351	Syaf.g_02539	Syaa.g_01863
OG0001352	Syaf.g_02661	Syaa.g_01987
OG0001353	Syaf.g_01388	Syaa.g_00841
OG0001354	Syaf.g_01888	Syaa.g_01338
OG0001356	Syaf.g_01397	Syaa.g_00848
OG0001357	Syaf.g_01769, Syaf.g_01068, Syaf.g_01131, Syaf.g_01827	Syaa.g_02307
OG0001358	Syaf.g_02341	Syaa.g_01663
OG0001359	Syaf.g_00591	Syaa.g_02663
OG0001360	Syaf.g_01325	Syaa.g_00805
OG0001361	Syaf.g_01320	Syaa.g_00800
OG0001362	Syaf.g_02432	Syaa.g_01789
OG0001363	Syaf.g_02434	Syaa.g_01791
OG0001364	Syaf.g_00338	Syaa.g_00171
OG0001366	Syaf.g_01007	Syaa.g_00524
OG0001368	Syaf.g_00184	Syaa.g_00317
OG0001370	Syaf.g_00569	Syaa.g_02680
OG0001373	Syaf.g_00579	Syaa.g_02671
OG0001374	Syaf.g_00571	Syaa.g_02679
OG0001375	Syaf.g_00589	Syaa.g_02665
OG0001376	Syaf.g_00626	Syaa.g_02614
OG0001377	Syaf.g_00627	Syaa.g_02613
OG0001378	Syaf.g_01209	Syaa.g_00700
OG0001379	Syaf.g_01262	Syaa.g_00744
OG0001385	Syaf.g_00582	Syaa.g_02668
OG0001386	Syaf.g_00581	Syaa.g_02669
OG0001387	Syaf.g_00580	Syaa.g_02670
OG0001388	Syaf.g_00577	Syaa.g_02673
OG0001389	Syaf.g_00576	Syaa.g_02674
OG0001390	Syaf.g_00575	Syaa.g_02675
OG0001391	Syaf.g_00574	Syaa.g_02676
OG0001392	Syaf.g_00573	Syaa.g_02677
OG0001393	Syaf.g_00572	Syaa.g_02678
OG0001394	Syaf.g_02081	Syaa.g_01118
OG0001395	Syaf.g_01958	Syaa.g_01267
OG0001396	Syaf.g_02399	Syaa.g_00196
OG0001398	Syaf.g_01758	Syaa.g_01424
OG0001401	Syaf.g_01383	Syaa.g_00837
OG0001402	Syaf.g_02336	Syaa.g_01658
OG0001404	Syaf.g_00964	Syaa.g_00355
OG0001405	Syaf.g_00057	Syaa.g_02213
OG0001406	Syaf.g_00625	Syaa.g_02615
OG0001407	Syaf.g_02660	Syaa.g_01986
OG0001408	Syaf.g_01546	Syaa.g_00953
OG0001411	Syaf.g_00310	Syaa.g_00457
OG0001412	Syaf.g_02482	Syaa.g_00442
OG0001412	Syaf.g_02401	Syaa.g_00194
OG0001413	Syaf.g_02267	Syaa.g_01590
OG0001416	Syaf.g_01250	Syaa.g_00731
OG0001417	Syaf.g_01887	Syaa.g_01339
OG0001419	Syaf.g_02659	Syaa.g_01985
OG0001420	Syaf.g_02664	Syaa.g_01991
OG0001421	Syaf.g_01721	Syaa.g_01469
OG0001428	Syaf.g_00804	Syaa.g_02481
OG0001432	Syaf.g_01492	Syaa.g_00930
OG0001433	Syaf.g_01398	Syaa.g_00849
OG0001435	Syaf.g_02107	Syaa.g_01090
OG0001438	Syaf.g_00259	Syaa.g_00247
OG0001439	Syaf.g_00283	Syaa.g_00221
OG0001441	Syaf.g_02673	Syaa.g_02000
OG0001442	Syaf.g_02066	Syaa.g_01138
OG0001443	Syaf.g_00621	Syaa.g_02617
OG0001444	Syaf.g_00924	Syaa.g_02357
OG0001447	Syaf.g_00866	Syaa.g_02416
OG0001448	Syaf.g_00612	Syaa.g_00423
OG0001449	Syaf.g_00182	Syaa.g_02098, Syaa.g_01042
OG0001452	Syaf.g_00204	Syaa.g_00301
OG0001453	Syaf.g_01909	Syaa.g_01319
OG0001454	Syaf.g_02263	Syaa.g_01580
OG0001456	Syaf.g_00561	Syaa.g_02687
OG0001457	Syaf.g_00560	Syaa.g_02688
OG0001458	Syaf.g_00559	Syaa.g_02689
OG0001459	Syaf.g_01643	Syaa.g_01040
OG0001460	Syaf.g_01399	Syaa.g_00850
OG0001461	Syaf.g_01633	Syaa.g_02328
OG0001465	Syaf.g_02000	Syaa.g_01211
OG0001467	Syaf.g_02280	Syaa.g_01601
OG0001468	Syaf.g_02278	Syaa.g_01597
OG0001470	Syaf.g_01206	Syaa.g_00693
OG0001471	Syaf.g_00276	Syaa.g_00226
OG0001473	Syaf.g_02282	Syaa.g_01603
OG0001474	Syaf.g_00016	Syaa.g_02175
OG0001475	Syaf.g_01204	Syaa.g_00691
OG0001477	Syaf.g_01457	Syaa.g_00893
OG0001479	Syaf.g_00019	Syaa.g_02178
OG0001480	Syaf.g_01334	Syaa.g_00810
OG0001482	Syaf.g_01897	Syaa.g_01329
OG0001487	Syaf.g_02472	Syaa.g_01819
OG0001488	Syaf.g_01311	Syaa.g_00791
OG0001489	Syaf.g_00078	Syaa.g_02234
OG0001492	Syaf.g_01565	Syaa.g_00969
OG0001493	Syaf.g_01555	Syaa.g_00961
OG0001494	Syaf.g_00984	Syaa.g_00427
OG0001495	Syaf.g_00145	Syaa.g_02317
OG0001496	Syaf.g_01459	Syaa.g_00895
OG0001497	Syaf.g_01458	Syaa.g_00894
OG0001498	Syaf.g_02806	Syaa.g_02148
OG0001502	Syaf.g_01341	Syaa.g_00819
OG0001504	Syaf.g_01642	Syaa.g_01039
OG0001507	Syaf.g_01664	Syaa.g_02137
OG0001508	Syaf.g_01207	Syaa.g_00694
OG0001510	Syaf.g_00394	Syaa.g_00116
OG0001511	Syaf.g_00894	Syaa.g_02389
OG0001512	Syaf.g_02784	Syaa.g_02105
OG0001513	Syaf.g_00361	Syaa.g_00150
OG0001514	Syaf.g_01460	Syaa.g_00896
OG0001515	Syaf.g_01472	Syaa.g_00909
OG0001516	Syaf.g_02133	Syaa.g_01067
OG0001517	Syaf.g_00022	Syaa.g_02181
OG0001518	Syaf.g_00632	Syaa.g_02609
OG0001519	Syaf.g_00619	Syaa.g_02619
OG0001520	Syaf.g_02600	Syaa.g_01929
OG0001527	Syaf.g_02609	Syaa.g_01936
OG0001528	Syaf.g_01205	Syaa.g_00692
OG0001529	Syaf.g_00448	Syaa.g_00050
OG0001530	Syaf.g_00896	Syaa.g_02387
OG0001531	Syaf.g_02783	Syaa.g_02104
OG0001532	Syaf.g_01595	Syaa.g_01001
OG0001533	Syaf.g_02533	Syaa.g_01857
OG0001533	Syaf.g_02543	Syaa.g_01868
OG0001534	Syaf.g_01951	Syaa.g_01280
OG0001535	Syaf.g_01931	Syaa.g_01297
OG0001536	Syaf.g_01856	Syaa.g_01362
OG0001537	Syaf.g_02086	Syaa.g_01112
OG0001538	Syaf.g_02044	Syaa.g_01159
OG0001539	Syaf.g_02111	Syaa.g_01085
OG0001540	Syaf.g_00862	Syaa.g_02420
OG0001541	Syaf.g_00795	Syaa.g_02490
OG0001542	Syaf.g_00785	Syaa.g_02499
OG0001543	Syaf.g_00726	Syaa.g_02547
OG0001544	Syaf.g_00620	Syaa.g_02618
OG0001545	Syaf.g_00534	Syaa.g_02723
OG0001546	Syaf.g_02670	Syaa.g_01997
OG0001547	Syaf.g_01777	Syaa.g_01420
OG0001548	Syaf.g_02258	Syaa.g_01573
OG0001549	Syaf.g_01326	Syaa.g_00806
OG0001551	Syaf.g_01403	Syaa.g_00853
OG0001552	Syaf.g_02761, Syaf.g_02762	Syaa.g_01229
OG0001554	Syaf.g_00648	Syaa.g_02590
OG0001556	Syaf.g_01604	Syaa.g_01008
OG0001557	Syaf.g_02080	Syaa.g_01119
OG0001558	Syaf.g_00478	Syaa.g_00022
OG0001559	Syaf.g_00897	Syaa.g_02386
OG0001560	Syaf.g_00911	Syaa.g_02372
OG0001561	Syaf.g_01937	Syaa.g_01291
OG0001562	Syaf.g_01923	Syaa.g_01305
OG0001563	Syaf.g_00094	Syaa.g_02250
OG0001564	Syaf.g_00565	Syaa.g_02683
OG0001567	Syaf.g_01776	Syaa.g_01421
OG0001568	Syaf.g_01779	Syaa.g_01416
OG0001570	Syaf.g_00978	Syaa.g_01693
OG0001573	Syaf.g_02415	Syaa.g_01013
OG0001574	Syaf.g_02611	Syaa.g_01938
OG0001575	Syaf.g_02606	Syaa.g_01933
OG0001577	Syaf.g_01284	Syaa.g_00765
OG0001578	Syaf.g_01625	Syaa.g_01036
OG0001578	Syaf.g_02260	Syaa.g_01576
OG0001579	Syaf.g_00047	Syaa.g_02207
OG0001580	Syaf.g_00662	Syaa.g_02580
OG0001582	Syaf.g_01865	Syaa.g_01746
OG0001586	Syaf.g_00988	Syaa.g_00431
OG0001588	Syaf.g_00343	Syaa.g_00168
OG0001589	Syaf.g_01173	Syaa.g_00664
OG0001590	Syaf.g_02316	Syaa.g_01640
OG0001591	Syaf.g_02122	Syaa.g_01078
OG0001592	Syaf.g_00661	Syaa.g_02581
OG0001593	Syaf.g_01135, Syaf.g_02403	Syaa.g_00942, Syaa.g_01127
OG0001594	Syaf.g_02389	Syaa.g_01755
OG0001602	Syaf.g_02001	Syaa.g_01210
OG0001614	Syaf.g_00380	Syaa.g_00130
OG0001615	Syaf.g_02632	Syaa.g_01958
OG0001616	Syaf.g_01610	Syaa.g_01024
OG0001617	Syaf.g_01465	Syaa.g_00901
OG0001618	Syaf.g_01969	Syaa.g_01254
OG0001619	Syaf.g_01845	Syaa.g_01374
OG0001620	Syaf.g_00010	Syaa.g_02169
OG0001621	Syaf.g_00205	Syaa.g_00300
OG0001622	Syaf.g_00525	Syaa.g_02733
OG0001623	Syaf.g_00035	Syaa.g_02194
OG0001624	Syaf.g_00613	Syaa.g_02623
OG0001625	Syaf.g_00211	Syaa.g_00294
OG0001633	Syaf.g_01528, Syaf.g_02381	Syaa.g_00855
OG0001634	Syaf.g_02127	Syaa.g_01073
OG0001635	Syaf.g_00412	Syaa.g_00094
OG0001636	Syaf.g_00456	Syaa.g_00043
OG0001637	Syaf.g_01162	Syaa.g_00650, Syaa.g_00649
OG0001638	Syaf.g_01021	Syaa.g_00538
OG0001639	Syaf.g_01108	Syaa.g_00626
OG0001640	Syaf.g_01408	Syaa.g_00862
OG0001641	Syaf.g_01907	Syaa.g_01321
OG0001642	Syaf.g_01336	Syaa.g_00814
OG0001643	Syaf.g_02305	Syaa.g_01628
OG0001644	Syaf.g_01962	Syaa.g_01263
OG0001645	Syaf.g_02272	Syaa.g_01491
OG0001646	Syaf.g_01702	Syaa.g_01520
OG0001646	Syaf.g_02246	Syaa.g_01561
OG0001647	Syaf.g_00234	Syaa.g_00271
OG0001652	Syaf.g_00480	Syaa.g_00018
OG0001653	Syaf.g_00921, Syaf.g_00507	Syaa.g_02360
OG0001654	Syaf.g_01110	Syaa.g_00628
OG0001655	Syaf.g_02190	Syaa.g_01223
OG0001655	Syaf.g_01507	Syaa.g_01723
OG0001656	Syaf.g_00052	Syaa.g_02209
OG0001657	Syaf.g_00822	Syaa.g_02464
OG0001658	Syaf.g_00647	Syaa.g_02591
OG0001659	Syaf.g_01602	Syaa.g_01006
OG0001660	Syaf.g_00885	Syaa.g_02158
OG0001660	Syaf.g_00889	Syaa.g_02158
OG0001660	Syaf.g_02814	Syaa.g_02158
OG0001660	Syaf.g_00885	Syaa.g_02395
OG0001660	Syaf.g_00889	Syaa.g_02395
OG0001660	Syaf.g_02814	Syaa.g_02395
OG0001671	Syaf.g_00721	Syaa.g_02552
OG0001672	Syaf.g_00949	Syaa.g_00339
OG0001673	Syaf.g_02792	Syaa.g_02114
OG0001675	Syaf.g_01921	Syaa.g_01307
OG0001677	Syaf.g_00068	Syaa.g_02223
OG0001677	Syaf.g_01597	Syaa.g_01003
OG0001678	Syaf.g_00174	Syaa.g_02348
OG0001680	Syaf.g_01308	Syaa.g_00788
OG0001680	Syaf.g_01016	Syaa.g_00533
OG0001682	Syaf.g_02264	Syaa.g_01581
OG0001682	Syaf.g_01972	Syaa.g_01247
OG0001691	Syaf.g_02349	Syaa.g_01665
OG0001692	Syaf.g_02408	Syaa.g_01769
OG0001693	Syaf.g_01443	Syaa.g_00880
OG0001694	Syaf.g_00246	Syaa.g_00260
OG0001695	Syaf.g_00540	Syaa.g_02708
OG0001700	Syaf.g_02162, Syaf.g_02178	Syaa.g_01423
OG0001702	Syaf.g_00930	Syaa.g_00322
OG0001703	Syaf.g_02731	Syaa.g_02057
OG0001712	Syaf.g_01712	Syaa.g_01487
OG0001713	Syaf.g_01303	Syaa.g_00783
OG0001714	Syaf.g_00981	Syaa.g_00425
OG0001715	Syaf.g_02249	Syaa.g_01563
OG0001716	Syaf.g_01339	Syaa.g_00817
OG0001717	Syaf.g_00809	Syaa.g_02476
OG0001729	Syaf.g_02780	Syaa.g_02100
OG0001730	Syaf.g_02777	Syaa.g_02090, Syaa.g_02091, Syaa.g_02092
OG0001731	Syaf.g_01089	Syaa.g_00599
OG0001732	Syaf.g_01580	Syaa.g_00984
OG0001733	Syaf.g_02119	Syaa.g_01080
OG0001735	Syaf.g_00506, Syaf.g_02140	Syaa.g_01060
OG0001736	Syaf.g_00318	Syaa.g_00191
OG0001737	Syaf.g_00265	Syaa.g_00241
OG0001738	Syaf.g_00298	Syaa.g_00204
OG0001739	Syaf.g_00542	Syaa.g_02706
OG0001740	Syaf.g_00537	Syaa.g_02720
OG0001747	Syaf.g_00841	Syaa.g_02442
OG0001749	Syaf.g_00322	Syaa.g_00186
OG0001750	Syaf.g_00923	Syaa.g_02358
OG0001751	Syaf.g_02793, Syaf.g_01781	Syaa.g_02115
OG0001752	Syaf.g_01153	Syaa.g_00639
OG0001753	Syaf.g_01159	Syaa.g_00646
OG0001754	Syaf.g_01160	Syaa.g_00647
OG0001755	Syaf.g_02679	Syaa.g_02006
OG0001759	Syaf.g_01676	Syaa.g_01505
OG0001761	Syaf.g_02366	Syaa.g_01679
OG0001762	Syaf.g_01914	Syaa.g_01314
OG0001763	Syaf.g_01901	Syaa.g_01327
OG0001764	Syaf.g_01784	Syaa.g_01412
OG0001765	Syaf.g_01644	Syaa.g_01041
OG0001766	Syaf.g_00271	Syaa.g_00230
OG0001767	Syaf.g_00330	Syaa.g_00179
