Orthogroup	Prau	Prac
OG0001150	Prau.g_01875	Prac.g_00553
OG0001151	Prau.g_01876	Prac.g_00554
OG0001152	Prau.g_01877	Prac.g_00555
OG0001153	Prau.g_01878	Prac.g_00556
OG0001154	Prau.g_01879	Prac.g_00557
OG0001155	Prau.g_01880	Prac.g_00558
OG0001156	Prau.g_01881	Prac.g_00559
OG0001157	Prau.g_01883	Prac.g_00561
OG0001158	Prau.g_01884	Prac.g_00562
OG0001159	Prau.g_01885	Prac.g_00563
OG0001160	Prau.g_01886	Prac.g_00564
OG0001161	Prau.g_01889	Prac.g_00005
OG0001162	Prau.g_01890	Prac.g_00006
OG0001163	Prau.g_01891	Prac.g_00007
OG0001164	Prau.g_01892	Prac.g_00008
OG0001165	Prau.g_01893	Prac.g_00009
OG0001166	Prau.g_01894	Prac.g_00010
OG0001167	Prau.g_01895	Prac.g_00011
OG0001168	Prau.g_01897	Prac.g_00013
OG0001169	Prau.g_01898	Prac.g_00014
OG0001170	Prau.g_01900	Prac.g_00016
OG0001171	Prau.g_01901	Prac.g_00017
OG0001172	Prau.g_01902	Prac.g_00018
OG0001173	Prau.g_01904	Prac.g_00020
OG0001174	Prau.g_01906	Prac.g_00022
OG0001175	Prau.g_01908	Prac.g_00024
OG0001176	Prau.g_01909	Prac.g_00025
OG0001177	Prau.g_01911	Prac.g_00027
OG0001178	Prau.g_01912	Prac.g_00028
OG0001179	Prau.g_01913	Prac.g_00029
OG0001180	Prau.g_01914	Prac.g_00030
OG0001181	Prau.g_01915	Prac.g_00031
OG0001182	Prau.g_01916	Prac.g_00032
OG0001183	Prau.g_01917	Prac.g_00033
OG0001184	Prau.g_01918	Prac.g_00034
OG0001185	Prau.g_01919	Prac.g_00035
OG0001186	Prau.g_01920	Prac.g_00036
OG0001187	Prau.g_01921	Prac.g_00037
OG0001188	Prau.g_01922	Prac.g_00038
OG0001189	Prau.g_01923	Prac.g_00039
OG0001190	Prau.g_01924	Prac.g_00040
OG0001191	Prau.g_01926	Prac.g_00042
OG0001192	Prau.g_01928	Prac.g_00044
OG0001193	Prau.g_01929	Prac.g_00045
OG0001194	Prau.g_01930	Prac.g_00046
OG0001195	Prau.g_01931	Prac.g_00047
OG0001196	Prau.g_01933	Prac.g_00049
OG0001197	Prau.g_01936	Prac.g_00051
OG0001198	Prau.g_01937	Prac.g_00052
OG0001199	Prau.g_01938	Prac.g_00053
OG0001200	Prau.g_01939	Prac.g_00054
OG0001201	Prau.g_01940	Prac.g_00055
OG0001202	Prau.g_01941	Prac.g_00056
OG0001203	Prau.g_01943	Prac.g_00058
OG0001204	Prau.g_01946	Prac.g_00061
OG0001205	Prau.g_01947	Prac.g_00062
OG0001206	Prau.g_01949	Prac.g_00063
OG0001207	Prau.g_01950	Prac.g_00064
OG0001208	Prau.g_01951	Prac.g_00065
OG0001209	Prau.g_01952	Prac.g_00066
OG0001210	Prau.g_01953	Prac.g_00067
OG0001211	Prau.g_01954	Prac.g_00068
OG0001212	Prau.g_01955	Prac.g_00069
OG0001213	Prau.g_01956	Prac.g_00070
OG0001214	Prau.g_01957	Prac.g_00071
OG0001215	Prau.g_01958	Prac.g_00072
OG0001216	Prau.g_01959	Prac.g_00073
OG0001217	Prau.g_01960	Prac.g_00074
OG0001218	Prau.g_01961	Prac.g_00075
OG0001219	Prau.g_01962	Prac.g_00076
OG0001220	Prau.g_01963	Prac.g_00077
OG0001221	Prau.g_01964	Prac.g_00078
OG0001222	Prau.g_01966	Prac.g_00080
OG0001223	Prau.g_01968	Prac.g_00082
OG0001224	Prau.g_01969	Prac.g_00083
OG0001225	Prau.g_01971	Prac.g_00085
OG0001226	Prau.g_01972	Prac.g_00086
OG0001227	Prau.g_01973	Prac.g_00087
OG0001228	Prau.g_01974	Prac.g_00088
OG0001229	Prau.g_01975	Prac.g_00089
OG0001230	Prau.g_01976	Prac.g_00090
OG0001231	Prau.g_01977	Prac.g_00091
OG0001232	Prau.g_01979	Prac.g_00093
OG0001233	Prau.g_01980	Prac.g_00094
OG0001234	Prau.g_01981	Prac.g_00095
OG0001235	Prau.g_01982	Prac.g_00096
OG0001236	Prau.g_01983	Prac.g_00097
OG0001237	Prau.g_01985	Prac.g_00099
OG0001238	Prau.g_01986	Prac.g_00100
OG0001239	Prau.g_01989	Prac.g_00103
OG0001240	Prau.g_01990	Prac.g_00104
OG0001241	Prau.g_01991	Prac.g_00105
OG0001242	Prau.g_01992	Prac.g_00106
OG0001243	Prau.g_01993	Prac.g_00107
OG0001244	Prau.g_01994	Prac.g_00108
OG0001245	Prau.g_01995	Prac.g_00109
OG0001246	Prau.g_01996	Prac.g_00110
OG0001247	Prau.g_01997	Prac.g_00111
OG0001248	Prau.g_01998	Prac.g_00112
OG0001249	Prau.g_01999	Prac.g_00113
OG0001250	Prau.g_02000	Prac.g_00114
OG0001251	Prau.g_02001	Prac.g_00115
OG0001252	Prau.g_02002	Prac.g_00116
OG0001253	Prau.g_02003	Prac.g_00117
OG0001254	Prau.g_02005	Prac.g_00119
OG0001255	Prau.g_02006	Prac.g_00120
OG0001256	Prau.g_02008	Prac.g_00122
OG0001257	Prau.g_02009	Prac.g_00123
OG0001258	Prau.g_02010	Prac.g_00124
OG0001259	Prau.g_02012	Prac.g_00126
OG0001260	Prau.g_02014	Prac.g_00127
OG0001261	Prau.g_02015	Prac.g_00128
OG0001262	Prau.g_02016	Prac.g_00129
OG0001263	Prau.g_02017	Prac.g_00130
OG0001264	Prau.g_02018	Prac.g_00131
OG0001265	Prau.g_02019	Prac.g_01950
OG0001266	Prau.g_02020	Prac.g_01949
OG0001267	Prau.g_02021	Prac.g_01948
OG0001268	Prau.g_02022	Prac.g_01947
OG0001269	Prau.g_00093	Prac.g_01839
OG0001270	Prau.g_00139	Prac.g_01793
OG0001271	Prau.g_00151	Prac.g_01780
OG0001272	Prau.g_00283	Prac.g_01650
OG0001273	Prau.g_00335	Prac.g_01201
OG0001274	Prau.g_00523	Prac.g_01062
OG0001275	Prau.g_00539	Prac.g_00873
OG0001276	Prau.g_00628	Prac.g_00783
OG0001277	Prau.g_00799	Prac.g_01522
OG0001278	Prau.g_00905	Prac.g_01425
OG0001280	Prau.g_01065	Prac.g_01280
OG0001281	Prau.g_01112	Prac.g_01232
OG0001282	Prau.g_01129	Prac.g_01214
OG0001283	Prau.g_01134	Prac.g_01209
OG0001284	Prau.g_01144	Prac.g_01044
OG0001285	Prau.g_01191	Prac.g_01001
OG0001286	Prau.g_01204	Prac.g_00988
OG0001287	Prau.g_01433	Prac.g_00257
OG0001288	Prau.g_01571	Prac.g_00371
OG0001289	Prau.g_01582	Prac.g_00360
OG0001290	Prau.g_01624	Prac.g_00319
OG0001291	Prau.g_01625	Prac.g_00318
OG0001292	Prau.g_01630	Prac.g_00313
OG0001293	Prau.g_01645	Prac.g_00297
OG0001294	Prau.g_01657	Prac.g_00285
OG0001294	Prau.g_01309	Prac.g_00878
OG0001295	Prau.g_01662	Prac.g_00279
OG0001296	Prau.g_01724	Prac.g_00633
OG0001297	Prau.g_01728	Prac.g_00629
OG0001298	Prau.g_01731	Prac.g_00626
OG0001299	Prau.g_01797	Prac.g_00479
OG0001300	Prau.g_01822	Prac.g_00504
OG0001301	Prau.g_01907	Prac.g_00023
OG0001302	Prau.g_01935	Prac.g_00050
OG0001303	Prau.g_01967	Prac.g_00081
OG0001304	Prau.g_02011	Prac.g_00125
OG0001305	Prau.g_01704	Prac.g_00875, Prac.g_01598
OG0001306	Prau.g_00478	Prac.g_01110
OG0001309	Prau.g_00075	Prac.g_01857
OG0001310	Prau.g_00077	Prac.g_01855
OG0001311	Prau.g_00094	Prac.g_01838
OG0001312	Prau.g_00120	Prac.g_01812
OG0001313	Prau.g_00126	Prac.g_01806
OG0001314	Prau.g_00200	Prac.g_01731
OG0001315	Prau.g_00245	Prac.g_01687
OG0001317	Prau.g_00376	Prac.g_01160
OG0001318	Prau.g_00677	Prac.g_00734
OG0001320	Prau.g_01080	Prac.g_01265
OG0001321	Prau.g_01085	Prac.g_01260
OG0001322	Prau.g_01120	Prac.g_01223
OG0001323	Prau.g_01155	Prac.g_01036
OG0001324	Prau.g_01159	Prac.g_01033
OG0001325	Prau.g_01165	Prac.g_01026
OG0001326	Prau.g_01234	Prac.g_00957
OG0001327	Prau.g_01393	Prac.g_00201
OG0001328	Prau.g_01628	Prac.g_00315
OG0001329	Prau.g_01755	Prac.g_00602
OG0001330	Prau.g_01789	Prac.g_00568
OG0001331	Prau.g_01903	Prac.g_00019
OG0001332	Prau.g_00142	Prac.g_01790
OG0001333	Prau.g_00239	Prac.g_01692
OG0001334	Prau.g_00509	Prac.g_01078
OG0001335	Prau.g_01104	Prac.g_01240
OG0001336	Prau.g_01123	Prac.g_01220
OG0001337	Prau.g_01137	Prac.g_01206
OG0001338	Prau.g_01345	Prac.g_00153
OG0001339	Prau.g_01376	Prac.g_00180
OG0001340	Prau.g_01429	Prac.g_00237
OG0001341	Prau.g_01621	Prac.g_00322
OG0001342	Prau.g_01632	Prac.g_00311
OG0001343	Prau.g_01729	Prac.g_00628
OG0001344	Prau.g_01778	Prac.g_00579
OG0001346	Prau.g_01927	Prac.g_00043
OG0001347	Prau.g_01965	Prac.g_00079
OG0001348	Prau.g_00129	Prac.g_01803
OG0001349	Prau.g_00119	Prac.g_01813
OG0001350	Prau.g_00145	Prac.g_01786
OG0001351	Prau.g_00204	Prac.g_01727
OG0001352	Prau.g_00250	Prac.g_01682
OG0001353	Prau.g_00263	Prac.g_01670
OG0001354	Prau.g_00282	Prac.g_01651
OG0001355	Prau.g_00341	Prac.g_01195
OG0001356	Prau.g_00381	Prac.g_01155
OG0001357	Prau.g_00475	Prac.g_01113
OG0001358	Prau.g_00513	Prac.g_01072
OG0001359	Prau.g_00527	Prac.g_01058
OG0001360	Prau.g_00550	Prac.g_00862
OG0001362	Prau.g_00616	Prac.g_00796
OG0001363	Prau.g_00743	Prac.g_00668
OG0001364	Prau.g_00038	Prac.g_01903
OG0001364	Prau.g_00838	Prac.g_01492
OG0001365	Prau.g_00894	Prac.g_01435
OG0001366	Prau.g_00940	Prac.g_01403
OG0001367	Prau.g_01043	Prac.g_01300
OG0001368	Prau.g_01064	Prac.g_01281
OG0001369	Prau.g_01178	Prac.g_01014
OG0001370	Prau.g_01179	Prac.g_01013
OG0001371	Prau.g_01256	Prac.g_00935
OG0001373	Prau.g_01601	Prac.g_00341
OG0001374	Prau.g_01272	Prac.g_00474
OG0001375	Prau.g_01769	Prac.g_00588
OG0001376	Prau.g_01811	Prac.g_00493
OG0001378	Prau.g_01066	Prac.g_01279
OG0001379	Prau.g_00069	Prac.g_01864
OG0001380	Prau.g_00070	Prac.g_01863
OG0001381	Prau.g_00088	Prac.g_01844
OG0001382	Prau.g_00136	Prac.g_01796
OG0001383	Prau.g_00235	Prac.g_01696
OG0001384	Prau.g_00258	Prac.g_01675
OG0001385	Prau.g_00274	Prac.g_01659
OG0001386	Prau.g_00364	Prac.g_01172
OG0001389	Prau.g_00495	Prac.g_01093
OG0001390	Prau.g_00502	Prac.g_01085
OG0001391	Prau.g_00545	Prac.g_00867
OG0001392	Prau.g_00552	Prac.g_00860
OG0001393	Prau.g_00560	Prac.g_00853
OG0001394	Prau.g_00706	Prac.g_00705
OG0001395	Prau.g_00714	Prac.g_00697
OG0001396	Prau.g_00716	Prac.g_00695
OG0001397	Prau.g_00722	Prac.g_00689
OG0001398	Prau.g_00760	Prac.g_01555
OG0001399	Prau.g_00840	Prac.g_01490
OG0001400	Prau.g_00939	Prac.g_01404
OG0001401	Prau.g_00941	Prac.g_01402
OG0001402	Prau.g_00961	Prac.g_01379
OG0001403	Prau.g_00964	Prac.g_01376
OG0001404	Prau.g_01047	Prac.g_01296
OG0001405	Prau.g_01074	Prac.g_01271
OG0001406	Prau.g_01093	Prac.g_01252
OG0001407	Prau.g_01102	Prac.g_01242
OG0001408	Prau.g_01110	Prac.g_01234
OG0001409	Prau.g_01117	Prac.g_01226
OG0001410	Prau.g_01193	Prac.g_00999
OG0001411	Prau.g_01348	Prac.g_00155
OG0001412	Prau.g_01372	Prac.g_00176
OG0001413	Prau.g_01400	Prac.g_00208
OG0001414	Prau.g_01410	Prac.g_00218
OG0001415	Prau.g_01570	Prac.g_00372
OG0001416	Prau.g_01573	Prac.g_00369
OG0001417	Prau.g_01622	Prac.g_00321
OG0001418	Prau.g_01635	Prac.g_00308
OG0001420	Prau.g_01307, Prau.g_01335	Prac.g_00142
OG0001424	Prau.g_00063	Prac.g_01869
OG0001425	Prau.g_00328	Prac.g_01605
OG0001426	Prau.g_00366	Prac.g_01170
OG0001427	Prau.g_00562	Prac.g_00851
OG0001428	Prau.g_00797	Prac.g_01524
OG0001429	Prau.g_00812	Prac.g_01512
OG0001430	Prau.g_00844	Prac.g_01486
OG0001431	Prau.g_00943	Prac.g_01400
OG0001432	Prau.g_00947	Prac.g_01395
OG0001433	Prau.g_01107	Prac.g_01237
OG0001434	Prau.g_01180	Prac.g_01012
OG0001435	Prau.g_01270	Prac.g_00923
OG0001436	Prau.g_01640	Prac.g_00302
OG0001438	Prau.g_02007	Prac.g_00121
OG0001440	Prau.g_00375	Prac.g_01161
OG0001442	Prau.g_01057	Prac.g_01288
OG0001443	Prau.g_01108	Prac.g_01236
OG0001444	Prau.g_01111	Prac.g_01233
OG0001445	Prau.g_01634	Prac.g_00310
OG0001448	Prau.g_00660	Prac.g_00751
OG0001449	Prau.g_01147	Prac.g_01041
OG0001450	Prau.g_01168	Prac.g_01024
OG0001451	Prau.g_01190	Prac.g_01002
OG0001452	Prau.g_01225	Prac.g_00966
OG0001453	Prau.g_01336	Prac.g_00143
OG0001454	Prau.g_01338	Prac.g_00145
OG0001455	Prau.g_01339	Prac.g_00146
OG0001457	Prau.g_01530	Prac.g_00261
OG0001460	Prau.g_00369	Prac.g_01167
OG0001461	Prau.g_00379	Prac.g_01157
OG0001462	Prau.g_00395	Prac.g_01143
OG0001464	Prau.g_00599	Prac.g_00813
OG0001465	Prau.g_01674	Prac.g_01965
OG0001466	Prau.g_00742	Prac.g_00669
OG0001469	Prau.g_00917	Prac.g_01413
OG0001470	Prau.g_01056	Prac.g_01289
OG0001471	Prau.g_01101	Prac.g_01243
OG0001472	Prau.g_01106	Prac.g_01238
OG0001473	Prau.g_01109	Prac.g_01235
OG0001474	Prau.g_01341	Prac.g_00148
OG0001476	Prau.g_01525	Prac.g_00414
OG0001478	Prau.g_01896	Prac.g_00012
OG0001482	Prau.g_00322	Prac.g_01611
OG0001483	Prau.g_01351	Prac.g_00158
OG0001484	Prau.g_00431, Prau.g_00457	Prac.g_01120
OG0001485	Prau.g_00916	Prac.g_01414
OG0001486	Prau.g_00925	Prac.g_01406
OG0001487	Prau.g_00988	Prac.g_01354
OG0001488	Prau.g_01097	Prac.g_01247
OG0001489	Prau.g_01098	Prac.g_01246
OG0001490	Prau.g_01099	Prac.g_01245
OG0001491	Prau.g_01105	Prac.g_01239
OG0001492	Prau.g_01132	Prac.g_01211
OG0001493	Prau.g_01141	Prac.g_01047
OG0001494	Prau.g_01222	Prac.g_00969
OG0001495	Prau.g_01667	Prac.g_00275
OG0001495	Prau.g_01683	Prac.g_01577
OG0001497	Prau.g_01452	Prac.g_00259
OG0001498	Prau.g_01791	Prac.g_00472
OG0001499	Prau.g_01812	Prac.g_00494
OG0001503	Prau.g_00173	Prac.g_01758
OG0001504	Prau.g_00406	Prac.g_01132
OG0001505	Prau.g_00791	Prac.g_01530
OG0001507	Prau.g_00830	Prac.g_01500
OG0001509	Prau.g_00886	Prac.g_01443
OG0001510	Prau.g_00918	Prac.g_01412
OG0001511	Prau.g_00927	Prac.g_00643
OG0001512	Prau.g_00928	Prac.g_00644
OG0001513	Prau.g_00929	Prac.g_00645
OG0001514	Prau.g_00930	Prac.g_00646
OG0001515	Prau.g_00931	Prac.g_00647
OG0001516	Prau.g_00932	Prac.g_00648
OG0001517	Prau.g_00933	Prac.g_00649
OG0001518	Prau.g_00934	Prac.g_00650
OG0001519	Prau.g_00935	Prac.g_00651
OG0001520	Prau.g_00936	Prac.g_00652
OG0001521	Prau.g_00937	Prac.g_00653
OG0001522	Prau.g_00938	Prac.g_00654
OG0001524	Prau.g_00779	Prac.g_00915
OG0001526	Prau.g_01189	Prac.g_01003
OG0001529	Prau.g_01888	Prac.g_00004
OG0001531	Prau.g_01037	Prac.g_01306
OG0001532	Prau.g_01698	Prac.g_01592
OG0001532	Prau.g_01096	Prac.g_01248
OG0001533	Prau.g_01115	Prac.g_01229
OG0001534	Prau.g_01322	Prac.g_01952
OG0001535	Prau.g_00392	Prac.g_01146
OG0001537	Prau.g_01273	Prac.g_00475
OG0001539	Prau.g_00062	Prac.g_01870
OG0001540	Prau.g_00500	Prac.g_01088
OG0001541	Prau.g_00945	Prac.g_01397
OG0001542	Prau.g_01145	Prac.g_01043
OG0001544	Prau.g_01459	Prac.g_00456
OG0001547	Prau.g_00033	Prac.g_01912
OG0001548	Prau.g_00407	Prac.g_00642
OG0001551	Prau.g_01143	Prac.g_01045
OG0001552	Prau.g_01343	Prac.g_00150
OG0001553	Prau.g_01356	Prac.g_00162
OG0001554	Prau.g_01357	Prac.g_00163
OG0001556	Prau.g_01454	Prac.g_00264
OG0001557	Prau.g_01637	Prac.g_00306
OG0001558	Prau.g_01646	Prac.g_00296
OG0001559	Prau.g_01296	Prac.g_00907
OG0001565	Prau.g_00127	Prac.g_01805
OG0001566	Prau.g_00309	Prac.g_01624
OG0001567	Prau.g_00371	Prac.g_01165
OG0001568	Prau.g_00394	Prac.g_01144
OG0001569	Prau.g_00498	Prac.g_01090
OG0001570	Prau.g_00501	Prac.g_01086
OG0001571	Prau.g_00511	Prac.g_01075
OG0001572	Prau.g_00717	Prac.g_00694
OG0001574	Prau.g_00803	Prac.g_01517
OG0001575	Prau.g_00822	Prac.g_01504
OG0001576	Prau.g_01050	Prac.g_01295
OG0001577	Prau.g_01055	Prac.g_01290
OG0001578	Prau.g_01113	Prac.g_01231
OG0001579	Prau.g_01114	Prac.g_01230
OG0001580	Prau.g_01116	Prac.g_01227
OG0001581	Prau.g_01119	Prac.g_01224
OG0001582	Prau.g_01125	Prac.g_01218
OG0001583	Prau.g_01140	Prac.g_01048
OG0001584	Prau.g_01150	Prac.g_01038
OG0001585	Prau.g_01161	Prac.g_01030
OG0001586	Prau.g_01170	Prac.g_01022
OG0001587	Prau.g_01173	Prac.g_01019
OG0001588	Prau.g_01308	Prac.g_00911
OG0001589	Prau.g_01333	Prac.g_00140
OG0001590	Prau.g_01406	Prac.g_00214
OG0001591	Prau.g_01408	Prac.g_00216
OG0001592	Prau.g_01477	Prac.g_00260
OG0001594	Prau.g_01614	Prac.g_00328
OG0001595	Prau.g_01616	Prac.g_00327
OG0001596	Prau.g_01617	Prac.g_00326
OG0001597	Prau.g_01627	Prac.g_00316
OG0001598	Prau.g_01944	Prac.g_00059
OG0001601	Prau.g_01278	Prac.g_00887
OG0001602	Prau.g_00295	Prac.g_01638
OG0001603	Prau.g_00333	Prac.g_01600
OG0001604	Prau.g_00365	Prac.g_01171
OG0001606	Prau.g_00510	Prac.g_01077
OG0001607	Prau.g_00746	Prac.g_00665
OG0001608	Prau.g_00802	Prac.g_01518
OG0001609	Prau.g_00920	Prac.g_01410
OG0001610	Prau.g_00944	Prac.g_01398
OG0001611	Prau.g_01183	Prac.g_01009
OG0001612	Prau.g_01184	Prac.g_01008
OG0001613	Prau.g_01185	Prac.g_01007
OG0001614	Prau.g_01186	Prac.g_01006
OG0001617	Prau.g_01664	Prac.g_00278
OG0001618	Prau.g_01745	Prac.g_00612
OG0001620	Prau.g_00342	Prac.g_01194
OG0001622	Prau.g_00370	Prac.g_01166
OG0001623	Prau.g_00741	Prac.g_00670
OG0001624	Prau.g_00786	Prac.g_01535
OG0001626	Prau.g_01386	Prac.g_00190
OG0001628	Prau.g_01398	Prac.g_00206
OG0001629	Prau.g_01503	Prac.g_00453
OG0001630	Prau.g_01474	Prac.g_00241
OG0001632	Prau.g_00815	Prac.g_01509
OG0001635	Prau.g_00339	Prac.g_01197
OG0001636	Prau.g_00715	Prac.g_00696
OG0001637	Prau.g_00924	Prac.g_01407
OG0001638	Prau.g_01299	Prac.g_01953
OG0001640	Prau.g_01639	Prac.g_00303
OG0001641	Prau.g_01656	Prac.g_00286
OG0001652	Prau.g_00181	Prac.g_01750
OG0001653	Prau.g_00368	Prac.g_01168
OG0001654	Prau.g_00401	Prac.g_01135
OG0001655	Prau.g_00402	Prac.g_01134
OG0001656	Prau.g_00404	Prac.g_01133
OG0001657	Prau.g_00508	Prac.g_01079
OG0001658	Prau.g_00754	Prac.g_01561
OG0001659	Prau.g_00794	Prac.g_01528
OG0001660	Prau.g_00795	Prac.g_01526
OG0001661	Prau.g_00823	Prac.g_01503
OG0001662	Prau.g_00829	Prac.g_01501
OG0001663	Prau.g_00831	Prac.g_01499
OG0001664	Prau.g_00859	Prac.g_01470
OG0001665	Prau.g_00911	Prac.g_01419
OG0001666	Prau.g_00922	Prac.g_01409
OG0001667	Prau.g_00923	Prac.g_01408
OG0001668	Prau.g_00968	Prac.g_01372
OG0001669	Prau.g_01051	Prac.g_01294
OG0001670	Prau.g_01054	Prac.g_01291
OG0001671	Prau.g_01059	Prac.g_01286
OG0001672	Prau.g_01076	Prac.g_01269
OG0001673	Prau.g_01077	Prac.g_01268
OG0001674	Prau.g_01100	Prac.g_01244
OG0001675	Prau.g_01103	Prac.g_01241
OG0001676	Prau.g_01121	Prac.g_01222
OG0001677	Prau.g_01122	Prac.g_01221
OG0001678	Prau.g_01128	Prac.g_01215
OG0001679	Prau.g_01133	Prac.g_01210
OG0001680	Prau.g_01135	Prac.g_01208
OG0001682	Prau.g_01164	Prac.g_01027
OG0001683	Prau.g_01167	Prac.g_01025
OG0001684	Prau.g_01182	Prac.g_01010
OG0001685	Prau.g_01253	Prac.g_00938
OG0001686	Prau.g_01261	Prac.g_00930
OG0001687	Prau.g_01317	Prac.g_00879
OG0001688	Prau.g_01349	Prac.g_00156
OG0001689	Prau.g_01354	Prac.g_00160
OG0001692	Prau.g_01613	Prac.g_00329
OG0001693	Prau.g_01620	Prac.g_00323
OG0001694	Prau.g_01623	Prac.g_00320
OG0001695	Prau.g_01629	Prac.g_00314
OG0001696	Prau.g_01636	Prac.g_00307
OG0001697	Prau.g_01638	Prac.g_00305
OG0001699	Prau.g_01737	Prac.g_00620
OG0001700	Prau.g_01984	Prac.g_00098
OG0001707	Prau.g_00789	Prac.g_01532
OG0001708	Prau.g_00810	Prac.g_01514
OG0001709	Prau.g_00824	Prac.g_01502
OG0001710	Prau.g_01052	Prac.g_01293
OG0001713	Prau.g_01163	Prac.g_01028
OG0001714	Prau.g_01187	Prac.g_01005
OG0001715	Prau.g_01340	Prac.g_00147
OG0001717	Prau.g_01053	Prac.g_01292
OG0001719	Prau.g_01464	Prac.g_00240
OG0001720	Prau.g_01462	Prac.g_00238
OG0001727	Prau.g_00787	Prac.g_01534
OG0001728	Prau.g_00842	Prac.g_01488
OG0001729	Prau.g_00919	Prac.g_01411
OG0001730	Prau.g_01149	Prac.g_01039
OG0001732	Prau.g_01355	Prac.g_00161
OG0001733	Prau.g_01472	Prac.g_00239
OG0001735	Prau.g_01643	Prac.g_00299
OG0001737	Prau.g_00390	Prac.g_01147
OG0001738	Prau.g_00753	Prac.g_01562
OG0001787	Prau.g_00048	Prac.g_01891
OG0001791	Prau.g_00837	Prac.g_01493
OG0001792	Prau.g_01337	Prac.g_00144
OG0001793	Prau.g_01328	Prac.g_00136
OG0001794	Prau.g_01329	Prac.g_00138
OG0001799	Prau.g_01169	Prac.g_01023
OG0001807	Prau.g_00380	Prac.g_01156
OG0001808	Prau.g_00397	Prac.g_01141
OG0001809	Prau.g_00423	Prac.g_01951
OG0001810	Prau.g_00813	Prac.g_01511
OG0001823	Prau.g_01631	Prac.g_00312
OG0001825	Prau.g_01661	Prac.g_00280
OG0001835	Prau.g_00345	Prac.g_01191
OG0001837	Prau.g_00417	Prac.g_01124
OG0001839	Prau.g_01334	Prac.g_00141
OG0001840	Prau.g_01342	Prac.g_00149
OG0001843	Prau.g_01455	Prac.g_00274
OG0001845	Prau.g_01552	Prac.g_00390
OG0001849	Prau.g_01171	Prac.g_01021
OG0001856	Prau.g_00260	Prac.g_01673
OG0001857	Prau.g_01671	Prac.g_01962
OG0001860	Prau.g_01158	Prac.g_01034
OG0001870	Prau.g_01277	Prac.g_00888
OG0001872	Prau.g_00418	Prac.g_01123
OG0001873	Prau.g_00415	Prac.g_01126
OG0001874	Prau.g_00398	Prac.g_01139
OG0001875	Prau.g_00042	Prac.g_01899
OG0001901	Prau.g_00275	Prac.g_01658
OG0001905	Prau.g_00393	Prac.g_01145
OG0001907	Prau.g_00416	Prac.g_01125
OG0001909	Prau.g_00412	Prac.g_01129
OG0001945	Prau.g_00413	Prac.g_01128
OG0001947	Prau.g_01660	Prac.g_00281
OG0001956	Prau.g_00052	Prac.g_00003
OG0001963	Prau.g_01311	Prac.g_01874
OG0001979	Prau.g_00363	Prac.g_01173
OG0001980	Prau.g_00396	Prac.g_01142
OG0001981	Prau.g_00446	Prac.g_00882
OG0001985	Prau.g_00372	Prac.g_01164
OG0001986	Prau.g_00384	Prac.g_01152
OG0002012	Prau.g_01670	Prac.g_01961
OG0002013	Prau.g_01675	Prac.g_01966
OG0002014	Prau.g_00421	Prac.g_01121
OG0002015	Prau.g_01669	Prac.g_01960
OG0002023	Prau.g_01456	Prac.g_00269
OG0002029	Prau.g_01687	Prac.g_01581
OG0002054	Prau.g_01365	Prac.g_00169
OG0002055	Prau.g_01468	Prac.g_00451
OG0002056	Prau.g_01702	Prac.g_00635, Prac.g_01596
OG0002057	Prau.g_00419	Prac.g_01122
OG0002058	Prau.g_00411	Prac.g_01130
OG0002059	Prau.g_00399	Prac.g_01138
OG0002108	Prau.g_01673	Prac.g_01964
OG0002118	Prau.g_01701	Prac.g_01595
OG0002127	Prau.g_00801	Prac.g_01520
OG0002177	Prau.g_01440	Prac.g_00250
OG0002178	Prau.g_01466, Prau.g_01488, Prau.g_01499	Prac.g_00450
OG0002180	Prau.g_01682	Prac.g_01576
OG0002244	Prau.g_01700	Prac.g_00883
OG0002246	Prau.g_01294	Prac.g_01131
OG0002247	Prau.g_00400	Prac.g_01136
OG0002248	Prau.g_01025	Prac.g_01317
OG0002249	Prau.g_01689	Prac.g_01583
OG0002250	Prau.g_01690	Prac.g_01584
OG0002251	Prau.g_01691	Prac.g_01585
OG0002252	Prau.g_01692	Prac.g_01586
OG0002253	Prau.g_01693	Prac.g_01587
OG0002254	Prau.g_01694	Prac.g_01588
OG0002255	Prau.g_01695	Prac.g_01589
OG0002256	Prau.g_00436	Prac.g_01907
OG0002257	Prau.g_01672	Prac.g_01963
OG0002352	Prau.g_01696	Prac.g_01591
OG0002505	Prau.g_01651	Prac.g_00289
OG0002507	Prau.g_01497	Prac.g_00449
OG0002511	Prau.g_01293	Prac.g_00903
OG0002512	Prau.g_01684	Prac.g_01579
OG0002513	Prau.g_01686	Prac.g_01580
OG0002516	Prau.g_00045	Prac.g_01895
OG0002517	Prau.g_00044	Prac.g_01896
OG0002518	Prau.g_00043	Prac.g_01898
OG0002519	Prau.g_00039	Prac.g_01902
OG0002520	Prau.g_01676	Prac.g_01967
