Orthogroup	Prau	Pras
OG0001136	Prau.g_01855	Pras.g_00673
OG0001137	Prau.g_01856	Pras.g_00674
OG0001138	Prau.g_01857	Pras.g_00675
OG0001139	Prau.g_01858	Pras.g_00676
OG0001140	Prau.g_01859	Pras.g_00677
OG0001141	Prau.g_01861	Pras.g_00679
OG0001142	Prau.g_01862	Pras.g_00680
OG0001143	Prau.g_01863	Pras.g_00681
OG0001144	Prau.g_01865	Pras.g_00683
OG0001145	Prau.g_01867	Pras.g_00685
OG0001146	Prau.g_01868	Pras.g_00686
OG0001147	Prau.g_01870	Pras.g_00688
OG0001148	Prau.g_01871	Pras.g_00689
OG0001149	Prau.g_01872	Pras.g_00690
OG0001150	Prau.g_01875	Pras.g_00693
OG0001151	Prau.g_01876	Pras.g_00694
OG0001152	Prau.g_01877	Pras.g_00695
OG0001153	Prau.g_01878	Pras.g_00696
OG0001154	Prau.g_01879	Pras.g_00697
OG0001155	Prau.g_01880	Pras.g_00698
OG0001156	Prau.g_01881	Pras.g_00699
OG0001157	Prau.g_01883	Pras.g_00701
OG0001158	Prau.g_01884	Pras.g_00702
OG0001159	Prau.g_01885	Pras.g_00703
OG0001160	Prau.g_01886	Pras.g_00704
OG0001161	Prau.g_01889	Pras.g_00707
OG0001162	Prau.g_01890	Pras.g_00708
OG0001163	Prau.g_01891	Pras.g_00709
OG0001164	Prau.g_01892	Pras.g_00710
OG0001165	Prau.g_01893	Pras.g_00711
OG0001166	Prau.g_01894	Pras.g_00712
OG0001167	Prau.g_01895	Pras.g_00713
OG0001168	Prau.g_01897	Pras.g_00715
OG0001169	Prau.g_01898	Pras.g_00716
OG0001170	Prau.g_01900	Pras.g_00718
OG0001171	Prau.g_01901	Pras.g_00719
OG0001172	Prau.g_01902	Pras.g_00720
OG0001173	Prau.g_01904	Pras.g_00722
OG0001174	Prau.g_01906	Pras.g_00724
OG0001175	Prau.g_01908	Pras.g_00726
OG0001176	Prau.g_01909	Pras.g_00727
OG0001177	Prau.g_01911	Pras.g_00729
OG0001178	Prau.g_01912	Pras.g_00730
OG0001179	Prau.g_01913	Pras.g_00731
OG0001180	Prau.g_01914	Pras.g_00732
OG0001181	Prau.g_01915	Pras.g_00733
OG0001182	Prau.g_01916	Pras.g_00734
OG0001183	Prau.g_01917	Pras.g_00735
OG0001184	Prau.g_01918	Pras.g_00736
OG0001185	Prau.g_01919	Pras.g_00737
OG0001186	Prau.g_01920	Pras.g_00738
OG0001187	Prau.g_01921	Pras.g_00739
OG0001188	Prau.g_01922	Pras.g_00740
OG0001189	Prau.g_01923	Pras.g_00741
OG0001190	Prau.g_01924	Pras.g_00742
OG0001191	Prau.g_01926	Pras.g_00744
OG0001192	Prau.g_01928	Pras.g_00746
OG0001193	Prau.g_01929	Pras.g_00747
OG0001194	Prau.g_01930	Pras.g_00748
OG0001195	Prau.g_01931	Pras.g_00749
OG0001196	Prau.g_01933	Pras.g_00751
OG0001197	Prau.g_01936	Pras.g_00754
OG0001198	Prau.g_01937	Pras.g_00755
OG0001199	Prau.g_01938	Pras.g_00756
OG0001200	Prau.g_01939	Pras.g_00757
OG0001201	Prau.g_01940	Pras.g_00758
OG0001202	Prau.g_01941	Pras.g_00759
OG0001203	Prau.g_01943	Pras.g_00762
OG0001204	Prau.g_01946	Pras.g_00765
OG0001205	Prau.g_01947	Pras.g_00766
OG0001206	Prau.g_01949	Pras.g_00768
OG0001207	Prau.g_01950	Pras.g_00769
OG0001208	Prau.g_01951	Pras.g_00770
OG0001209	Prau.g_01952	Pras.g_00771
OG0001210	Prau.g_01953	Pras.g_00772
OG0001211	Prau.g_01954	Pras.g_00773
OG0001212	Prau.g_01955	Pras.g_00774
OG0001213	Prau.g_01956	Pras.g_00775
OG0001214	Prau.g_01957	Pras.g_00776
OG0001215	Prau.g_01958	Pras.g_00777
OG0001216	Prau.g_01959	Pras.g_00778
OG0001217	Prau.g_01960	Pras.g_00779
OG0001218	Prau.g_01961	Pras.g_00780
OG0001219	Prau.g_01962	Pras.g_00781
OG0001220	Prau.g_01963	Pras.g_00782
OG0001221	Prau.g_01964	Pras.g_00783
OG0001222	Prau.g_01966	Pras.g_00785
OG0001223	Prau.g_01968	Pras.g_00787
OG0001224	Prau.g_01969	Pras.g_00788
OG0001225	Prau.g_01971	Pras.g_00790
OG0001226	Prau.g_01972	Pras.g_00791
OG0001227	Prau.g_01973	Pras.g_00792
OG0001228	Prau.g_01974	Pras.g_00793
OG0001229	Prau.g_01975	Pras.g_00794
OG0001230	Prau.g_01976	Pras.g_00795
OG0001231	Prau.g_01977	Pras.g_00796
OG0001232	Prau.g_01979	Pras.g_00798
OG0001233	Prau.g_01980	Pras.g_00799
OG0001234	Prau.g_01981	Pras.g_00800
OG0001235	Prau.g_01982	Pras.g_00801
OG0001236	Prau.g_01983	Pras.g_00802
OG0001237	Prau.g_01985	Pras.g_00804
OG0001238	Prau.g_01986	Pras.g_00805
OG0001239	Prau.g_01989	Pras.g_00808
OG0001240	Prau.g_01990	Pras.g_00809
OG0001241	Prau.g_01991	Pras.g_00810
OG0001242	Prau.g_01992	Pras.g_00812
OG0001243	Prau.g_01993	Pras.g_00813
OG0001244	Prau.g_01994	Pras.g_00814
OG0001245	Prau.g_01995	Pras.g_00815
OG0001246	Prau.g_01996	Pras.g_00816
OG0001247	Prau.g_01997	Pras.g_00817
OG0001248	Prau.g_01998	Pras.g_00818
OG0001249	Prau.g_01999	Pras.g_00819
OG0001250	Prau.g_02000	Pras.g_00820
OG0001251	Prau.g_02001	Pras.g_00821
OG0001252	Prau.g_02002	Pras.g_00822
OG0001253	Prau.g_02003	Pras.g_00823
OG0001254	Prau.g_02005	Pras.g_00825
OG0001255	Prau.g_02006	Pras.g_00826
OG0001256	Prau.g_02008	Pras.g_00828
OG0001257	Prau.g_02009	Pras.g_00829
OG0001258	Prau.g_02010	Pras.g_00830
OG0001259	Prau.g_02012	Pras.g_00832
OG0001260	Prau.g_02014	Pras.g_00834
OG0001261	Prau.g_02015	Pras.g_00835
OG0001262	Prau.g_02016	Pras.g_00836
OG0001263	Prau.g_02017	Pras.g_00837
OG0001264	Prau.g_02018	Pras.g_00838
OG0001265	Prau.g_02019	Pras.g_00839
OG0001266	Prau.g_02020	Pras.g_00840
OG0001267	Prau.g_02021	Pras.g_00841
OG0001268	Prau.g_02022	Pras.g_00842
OG0001269	Prau.g_00093	Pras.g_00943
OG0001270	Prau.g_00139	Pras.g_00989
OG0001271	Prau.g_00151	Pras.g_01001
OG0001272	Prau.g_00283	Pras.g_01133
OG0001273	Prau.g_00335	Pras.g_01186
OG0001274	Prau.g_00523	Pras.g_01360
OG0001275	Prau.g_00539	Pras.g_01376
OG0001276	Prau.g_00628	Pras.g_01466
OG0001277	Prau.g_00799	Pras.g_01648
OG0001278	Prau.g_00905	Pras.g_01751
OG0001280	Prau.g_01065	Pras.g_01910
OG0001281	Prau.g_01112	Pras.g_01958
OG0001282	Prau.g_01129	Pras.g_01975
OG0001283	Prau.g_01134	Pras.g_01980
OG0001284	Prau.g_01144	Pras.g_01990
OG0001285	Prau.g_01191	Pras.g_00040
OG0001286	Prau.g_01204	Pras.g_00053
OG0001288	Prau.g_01571	Pras.g_00391
OG0001290	Prau.g_01624	Pras.g_00446
OG0001291	Prau.g_01625	Pras.g_00447
OG0001292	Prau.g_01630	Pras.g_00452
OG0001293	Prau.g_01645	Pras.g_00467
OG0001294	Prau.g_01309	Pras.g_00144
OG0001295	Prau.g_01662	Pras.g_00489
OG0001296	Prau.g_01724	Pras.g_00542
OG0001297	Prau.g_01728	Pras.g_00546
OG0001298	Prau.g_01731	Pras.g_00549
OG0001299	Prau.g_01797	Pras.g_00616
OG0001300	Prau.g_01822	Pras.g_00641
OG0001301	Prau.g_01907	Pras.g_00725
OG0001302	Prau.g_01935	Pras.g_00753
OG0001303	Prau.g_01967	Pras.g_00786
OG0001304	Prau.g_02011	Pras.g_00831
OG0001305	Prau.g_01704	Pras.g_00530
OG0001306	Prau.g_00478	Pras.g_01315
OG0001309	Prau.g_00075	Pras.g_00925
OG0001310	Prau.g_00077	Pras.g_00927
OG0001311	Prau.g_00094	Pras.g_00944
OG0001312	Prau.g_00120	Pras.g_00970
OG0001313	Prau.g_00126	Pras.g_00976
OG0001314	Prau.g_00200	Pras.g_01050
OG0001315	Prau.g_00245	Pras.g_01095
OG0001316	Prau.g_00254	Pras.g_01104
OG0001317	Prau.g_00376	Pras.g_01226
OG0001318	Prau.g_00677	Pras.g_01513
OG0001319	Prau.g_00809	Pras.g_01657
OG0001320	Prau.g_01080	Pras.g_01925
OG0001321	Prau.g_01085	Pras.g_01930
OG0001322	Prau.g_01120	Pras.g_01966
OG0001323	Prau.g_01155	Pras.g_00003
OG0001324	Prau.g_01159	Pras.g_00007
OG0001325	Prau.g_01165	Pras.g_00014
OG0001326	Prau.g_01234	Pras.g_00084
OG0001327	Prau.g_01393	Pras.g_00234
OG0001328	Prau.g_01628	Pras.g_00450
OG0001329	Prau.g_01755	Pras.g_00573
OG0001330	Prau.g_01789	Pras.g_00608
OG0001331	Prau.g_01903	Pras.g_00721
OG0001332	Prau.g_00142	Pras.g_00992
OG0001333	Prau.g_00239	Pras.g_01090
OG0001334	Prau.g_00509	Pras.g_01345
OG0001335	Prau.g_01104	Pras.g_01950
OG0001336	Prau.g_01123	Pras.g_01969
OG0001337	Prau.g_01137	Pras.g_01983
OG0001338	Prau.g_01345	Pras.g_00177
OG0001340	Prau.g_01429	Pras.g_00270
OG0001341	Prau.g_01621	Pras.g_00443
OG0001342	Prau.g_01632	Pras.g_00454
OG0001343	Prau.g_01729	Pras.g_00547
OG0001344	Prau.g_01778	Pras.g_00597
OG0001345	Prau.g_01873	Pras.g_00691
OG0001346	Prau.g_01927	Pras.g_00745
OG0001347	Prau.g_01965	Pras.g_00784
OG0001348	Prau.g_00129	Pras.g_00979
OG0001349	Prau.g_00119	Pras.g_00969
OG0001350	Prau.g_00145	Pras.g_00995
OG0001351	Prau.g_00204	Pras.g_01054
OG0001352	Prau.g_00250	Pras.g_01100
OG0001353	Prau.g_00263	Pras.g_01113
OG0001354	Prau.g_00282	Pras.g_01132
OG0001355	Prau.g_00341	Pras.g_01192
OG0001356	Prau.g_00381	Pras.g_01231
OG0001357	Prau.g_00475	Pras.g_01312
OG0001358	Prau.g_00513	Pras.g_01350
OG0001359	Prau.g_00527	Pras.g_01364
OG0001360	Prau.g_00550	Pras.g_01387
OG0001361	Prau.g_00555	Pras.g_01392
OG0001362	Prau.g_00616	Pras.g_01453
OG0001363	Prau.g_00743	Pras.g_01579
OG0001364	Prau.g_00038	Pras.g_00884
OG0001364	Prau.g_00838	Pras.g_01685
OG0001365	Prau.g_00894	Pras.g_01741
OG0001366	Prau.g_00940	Pras.g_01786
OG0001367	Prau.g_01043	Pras.g_01888
OG0001368	Prau.g_01064	Pras.g_01909
OG0001369	Prau.g_01178	Pras.g_00027
OG0001370	Prau.g_01179	Pras.g_00028
OG0001371	Prau.g_01256	Pras.g_00107
OG0001372	Prau.g_01320	Pras.g_00152
OG0001373	Prau.g_01601	Pras.g_00423
OG0001374	Prau.g_01272	Pras.g_00482
OG0001375	Prau.g_01769	Pras.g_00587
OG0001376	Prau.g_01811	Pras.g_00630
OG0001377	Prau.g_01934	Pras.g_00752
OG0001378	Prau.g_01066	Pras.g_01911
OG0001379	Prau.g_00069	Pras.g_00919
OG0001380	Prau.g_00070	Pras.g_00920
OG0001381	Prau.g_00088	Pras.g_00938
OG0001382	Prau.g_00136	Pras.g_00986
OG0001383	Prau.g_00235	Pras.g_01086
OG0001384	Prau.g_00258	Pras.g_01108
OG0001385	Prau.g_00274	Pras.g_01124
OG0001386	Prau.g_00364	Pras.g_01215
OG0001390	Prau.g_00502	Pras.g_01338
OG0001391	Prau.g_00545	Pras.g_01382
OG0001392	Prau.g_00552	Pras.g_01389
OG0001393	Prau.g_00560	Pras.g_01397
OG0001394	Prau.g_00706	Pras.g_01542
OG0001395	Prau.g_00714	Pras.g_01550
OG0001396	Prau.g_00716	Pras.g_01552
OG0001397	Prau.g_00722	Pras.g_01558
OG0001398	Prau.g_00760	Pras.g_01611
OG0001399	Prau.g_00840	Pras.g_01687
OG0001400	Prau.g_00939	Pras.g_01785
OG0001401	Prau.g_00941	Pras.g_01787
OG0001402	Prau.g_00961	Pras.g_01806
OG0001403	Prau.g_00964	Pras.g_01809
OG0001404	Prau.g_01047	Pras.g_01892
OG0001405	Prau.g_01074	Pras.g_01919
OG0001406	Prau.g_01093	Pras.g_01938
OG0001407	Prau.g_01102	Pras.g_01948
OG0001408	Prau.g_01110	Pras.g_01956
OG0001409	Prau.g_01117	Pras.g_01963
OG0001410	Prau.g_01193	Pras.g_00042
OG0001411	Prau.g_01348	Pras.g_00180
OG0001412	Prau.g_01372	Pras.g_00210
OG0001413	Prau.g_01400	Pras.g_00241
OG0001414	Prau.g_01410	Pras.g_00251
OG0001415	Prau.g_01570	Pras.g_00390
OG0001416	Prau.g_01573	Pras.g_00393
OG0001417	Prau.g_01622	Pras.g_00444
OG0001418	Prau.g_01635	Pras.g_00457
OG0001419	Prau.g_01659	Pras.g_00478
OG0001420	Prau.g_01307	Pras.g_00142
OG0001420	Prau.g_01335	Pras.g_00166
OG0001424	Prau.g_00063	Pras.g_00913
OG0001425	Prau.g_00328	Pras.g_01178
OG0001426	Prau.g_00366	Pras.g_01217
OG0001427	Prau.g_00562	Pras.g_01399
OG0001428	Prau.g_00797	Pras.g_01646
OG0001429	Prau.g_00812	Pras.g_01660
OG0001430	Prau.g_00844	Pras.g_01691
OG0001431	Prau.g_00943	Pras.g_01789
OG0001433	Prau.g_01107	Pras.g_01953
OG0001434	Prau.g_01180	Pras.g_00029
OG0001435	Prau.g_01270	Pras.g_00121
OG0001436	Prau.g_01640	Pras.g_00462
OG0001438	Prau.g_02007	Pras.g_00827
OG0001440	Prau.g_00375	Pras.g_01225
OG0001442	Prau.g_01057	Pras.g_01902
OG0001443	Prau.g_01108	Pras.g_01954
OG0001444	Prau.g_01111	Pras.g_01957
OG0001445	Prau.g_01634	Pras.g_00456
OG0001448	Prau.g_00660	Pras.g_01496
OG0001449	Prau.g_01147	Pras.g_01993
OG0001450	Prau.g_01168	Pras.g_00017
OG0001451	Prau.g_01190	Pras.g_00039
OG0001452	Prau.g_01225	Pras.g_00075
OG0001453	Prau.g_01336	Pras.g_00167
OG0001454	Prau.g_01338	Pras.g_00169
OG0001455	Prau.g_01339	Pras.g_00170
OG0001457	Prau.g_01530	Pras.g_00292
OG0001460	Prau.g_00369	Pras.g_01220
OG0001461	Prau.g_00379	Pras.g_01229
OG0001462	Prau.g_00395	Pras.g_01244
OG0001463	Prau.g_00440	Pras.g_00133
OG0001464	Prau.g_00599	Pras.g_01436
OG0001466	Prau.g_00742	Pras.g_01578
OG0001469	Prau.g_00917	Pras.g_01763
OG0001470	Prau.g_01056	Pras.g_01901
OG0001471	Prau.g_01101	Pras.g_01947
OG0001472	Prau.g_01106	Pras.g_01952
OG0001473	Prau.g_01109	Pras.g_01955
OG0001474	Prau.g_01341	Pras.g_00172
OG0001475	Prau.g_01709	Pras.g_00535
OG0001476	Prau.g_01525	Pras.g_00347
OG0001478	Prau.g_01896	Pras.g_00714
OG0001482	Prau.g_00322	Pras.g_01172
OG0001483	Prau.g_01351	Pras.g_00183
OG0001483	Prau.g_01301	Pras.g_00137
OG0001484	Prau.g_00431, Prau.g_00457	Pras.g_01295
OG0001485	Prau.g_00916	Pras.g_01762
OG0001486	Prau.g_00925	Pras.g_01771
OG0001487	Prau.g_00988	Pras.g_01832
OG0001488	Prau.g_01097	Pras.g_01943
OG0001489	Prau.g_01098	Pras.g_01944
OG0001490	Prau.g_01099	Pras.g_01945
OG0001491	Prau.g_01105	Pras.g_01951
OG0001492	Prau.g_01132	Pras.g_01978
OG0001493	Prau.g_01141	Pras.g_01987
OG0001494	Prau.g_01222	Pras.g_00072
OG0001495	Prau.g_01667	Pras.g_00495
OG0001495	Prau.g_01683	Pras.g_00510
OG0001498	Prau.g_01791	Pras.g_00610
OG0001499	Prau.g_01812	Pras.g_00631
OG0001503	Prau.g_00173	Pras.g_01023
OG0001504	Prau.g_00406	Pras.g_01255
OG0001505	Prau.g_00791	Pras.g_01637
OG0001506	Prau.g_01306	Pras.g_00141
OG0001507	Prau.g_00830	Pras.g_01677
OG0001509	Prau.g_00886	Pras.g_01733
OG0001510	Prau.g_00918	Pras.g_01764
OG0001511	Prau.g_00927	Pras.g_01773
OG0001512	Prau.g_00928	Pras.g_01774
OG0001513	Prau.g_00929	Pras.g_01775
OG0001514	Prau.g_00930	Pras.g_01776
OG0001515	Prau.g_00931	Pras.g_01777
OG0001516	Prau.g_00932	Pras.g_01778
OG0001517	Prau.g_00933	Pras.g_01779
OG0001518	Prau.g_00934	Pras.g_01780
OG0001519	Prau.g_00935	Pras.g_01781
OG0001520	Prau.g_00936	Pras.g_01782
OG0001521	Prau.g_00937	Pras.g_01783
OG0001522	Prau.g_00938	Pras.g_01784
OG0001523	Prau.g_00971	Pras.g_01816
OG0001526	Prau.g_01189	Pras.g_00038
OG0001527	Prau.g_01633	Pras.g_00455
OG0001529	Prau.g_01888	Pras.g_00706
OG0001531	Prau.g_01037	Pras.g_01882
OG0001532	Prau.g_01698	Pras.g_00523
OG0001532	Prau.g_01096	Pras.g_01942
OG0001533	Prau.g_01115	Pras.g_01961
OG0001534	Prau.g_01322	Pras.g_00154
OG0001535	Prau.g_00392	Pras.g_01241
OG0001537	Prau.g_01793	Pras.g_00612
OG0001538	Prau.g_01710	Pras.g_00536
OG0001539	Prau.g_00062	Pras.g_00912
OG0001540	Prau.g_00500	Pras.g_01336
OG0001541	Prau.g_00945	Pras.g_01790
OG0001542	Prau.g_01145	Pras.g_01991
OG0001544	Prau.g_01478, Prau.g_01459	Pras.g_00296
OG0001547	Prau.g_00033	Pras.g_00876
OG0001548	Prau.g_00407	Pras.g_01256
OG0001549	Prau.g_01302	Pras.g_00138
OG0001550	Prau.g_00913	Pras.g_01759
OG0001551	Prau.g_01143	Pras.g_01989
OG0001552	Prau.g_01343	Pras.g_00174
OG0001553	Prau.g_01356	Pras.g_00188
OG0001554	Prau.g_01357	Pras.g_00189
OG0001557	Prau.g_01637	Pras.g_00459
OG0001558	Prau.g_01646	Pras.g_00468
OG0001559	Prau.g_01296	Pras.g_00130
OG0001565	Prau.g_00127	Pras.g_00977
OG0001566	Prau.g_00309	Pras.g_01159
OG0001567	Prau.g_00371	Pras.g_01222
OG0001568	Prau.g_00394	Pras.g_01243
OG0001569	Prau.g_00498	Pras.g_01334
OG0001570	Prau.g_00501	Pras.g_01337
OG0001571	Prau.g_00511	Pras.g_01347
OG0001572	Prau.g_00717	Pras.g_01553
OG0001574	Prau.g_00803	Pras.g_01652
OG0001575	Prau.g_00822	Pras.g_01669
OG0001576	Prau.g_01050	Pras.g_01895
OG0001577	Prau.g_01055	Pras.g_01900
OG0001578	Prau.g_01113	Pras.g_01959
OG0001579	Prau.g_01114	Pras.g_01960
OG0001580	Prau.g_01116	Pras.g_01962
OG0001581	Prau.g_01119	Pras.g_01965
OG0001582	Prau.g_01125	Pras.g_01971
OG0001583	Prau.g_01140	Pras.g_01986
OG0001584	Prau.g_01150	Pras.g_01996
OG0001585	Prau.g_01161	Pras.g_00010
OG0001586	Prau.g_01170	Pras.g_00019
OG0001587	Prau.g_01173	Pras.g_00022
OG0001588	Prau.g_01308	Pras.g_00143
OG0001589	Prau.g_01333	Pras.g_00164
OG0001590	Prau.g_01406	Pras.g_00247
OG0001591	Prau.g_01408	Pras.g_00249
OG0001592	Prau.g_01477	Pras.g_00293
OG0001594	Prau.g_01614	Pras.g_00436
OG0001595	Prau.g_01616	Pras.g_00438
OG0001596	Prau.g_01617	Pras.g_00439
OG0001597	Prau.g_01627	Pras.g_00449
OG0001598	Prau.g_01944	Pras.g_00763
OG0001603	Prau.g_00333	Pras.g_01183
OG0001604	Prau.g_00365	Pras.g_01216
OG0001605	Prau.g_00405	Pras.g_01254, Pras.g_01253
OG0001606	Prau.g_00510	Pras.g_01346
OG0001607	Prau.g_00746	Pras.g_01582
OG0001608	Prau.g_00802	Pras.g_01651
OG0001609	Prau.g_00920	Pras.g_01766
OG0001611	Prau.g_01183	Pras.g_00032
OG0001612	Prau.g_01184	Pras.g_00033
OG0001613	Prau.g_01185	Pras.g_00034
OG0001614	Prau.g_01186	Pras.g_00035
OG0001615	Prau.g_01484	Pras.g_00313
OG0001617	Prau.g_01664	Pras.g_00491
OG0001618	Prau.g_01745	Pras.g_00563
OG0001619	Prau.g_01816	Pras.g_00635
OG0001620	Prau.g_00342	Pras.g_01193
OG0001622	Prau.g_00370	Pras.g_01221
OG0001623	Prau.g_00741	Pras.g_01577
OG0001624	Prau.g_00786	Pras.g_01632
OG0001626	Prau.g_01386	Pras.g_00225
OG0001627	Prau.g_01387	Pras.g_00226
OG0001628	Prau.g_01398	Pras.g_00239
OG0001632	Prau.g_00815	Pras.g_01663
OG0001635	Prau.g_00339	Pras.g_01190
OG0001636	Prau.g_00715	Pras.g_01551
OG0001637	Prau.g_00924	Pras.g_01770
OG0001638	Prau.g_01299	Pras.g_00135
OG0001640	Prau.g_01639	Pras.g_00461
OG0001641	Prau.g_01656	Pras.g_00476
OG0001642	Prau.g_00426, Prau.g_01825	Pras.g_00323
OG0001644	Prau.g_01264	Pras.g_00115
OG0001652	Prau.g_00181	Pras.g_01031
OG0001653	Prau.g_00368	Pras.g_01219
OG0001654	Prau.g_00401	Pras.g_01250
OG0001655	Prau.g_00402	Pras.g_01251
OG0001656	Prau.g_00404	Pras.g_01252
OG0001657	Prau.g_00508	Pras.g_01344
OG0001658	Prau.g_00754	Pras.g_01605
OG0001659	Prau.g_00794	Pras.g_01643
OG0001660	Prau.g_00795	Pras.g_01644
OG0001661	Prau.g_00823	Pras.g_01670
OG0001662	Prau.g_00829	Pras.g_01676
OG0001663	Prau.g_00831	Pras.g_01678
OG0001664	Prau.g_00859	Pras.g_01706
OG0001665	Prau.g_00911	Pras.g_01757
OG0001666	Prau.g_00922	Pras.g_01768
OG0001667	Prau.g_00923	Pras.g_01769
OG0001668	Prau.g_00968	Pras.g_01813
OG0001669	Prau.g_01051	Pras.g_01896
OG0001670	Prau.g_01054	Pras.g_01899
OG0001671	Prau.g_01059	Pras.g_01904
OG0001672	Prau.g_01076	Pras.g_01921
OG0001673	Prau.g_01077	Pras.g_01922
OG0001674	Prau.g_01100	Pras.g_01946
OG0001675	Prau.g_01103	Pras.g_01949
OG0001676	Prau.g_01121	Pras.g_01967
OG0001677	Prau.g_01122	Pras.g_01968
OG0001678	Prau.g_01128	Pras.g_01974
OG0001679	Prau.g_01133	Pras.g_01979
OG0001680	Prau.g_01135	Pras.g_01981
OG0001682	Prau.g_01164	Pras.g_00013
OG0001683	Prau.g_01167	Pras.g_00016
OG0001684	Prau.g_01182	Pras.g_00031
OG0001685	Prau.g_01253	Pras.g_00104
OG0001686	Prau.g_01261	Pras.g_00112
OG0001687	Prau.g_01317	Pras.g_00149
OG0001688	Prau.g_01349	Pras.g_00181
OG0001689	Prau.g_01354	Pras.g_00186
OG0001692	Prau.g_01613	Pras.g_00435
OG0001693	Prau.g_01620	Pras.g_00442
OG0001694	Prau.g_01623	Pras.g_00445
OG0001695	Prau.g_01629	Pras.g_00451
OG0001696	Prau.g_01636	Pras.g_00458
OG0001697	Prau.g_01638	Pras.g_00460
OG0001698	Prau.g_01310	Pras.g_00145
OG0001699	Prau.g_01737	Pras.g_00555
OG0001700	Prau.g_01984	Pras.g_00803
OG0001704	Prau.g_01501	Pras.g_00300
OG0001705	Prau.g_00537	Pras.g_01374
OG0001706	Prau.g_00747	Pras.g_01583
OG0001707	Prau.g_00789	Pras.g_01635
OG0001708	Prau.g_00810	Pras.g_01658
OG0001709	Prau.g_00824	Pras.g_01671
OG0001710	Prau.g_01052	Pras.g_01897
OG0001713	Prau.g_01163	Pras.g_00012
OG0001714	Prau.g_01187	Pras.g_00036
OG0001715	Prau.g_01340	Pras.g_00171
OG0001717	Prau.g_01053	Pras.g_01898
OG0001727	Prau.g_00787	Pras.g_01633
OG0001728	Prau.g_00842	Pras.g_01689
OG0001729	Prau.g_00919	Pras.g_01765
OG0001730	Prau.g_01149	Pras.g_01995
OG0001731	Prau.g_01699	Pras.g_00524
OG0001732	Prau.g_01355	Pras.g_00187
OG0001735	Prau.g_01643	Pras.g_00465
OG0001737	Prau.g_00390	Pras.g_01240
OG0001738	Prau.g_00753	Pras.g_01604
OG0001740	Prau.g_00972	Pras.g_01817
OG0001787	Prau.g_00048	Pras.g_00894
OG0001790	Prau.g_00806	Pras.g_01655
OG0001791	Prau.g_00837	Pras.g_01684
OG0001792	Prau.g_01337	Pras.g_00168
OG0001793	Prau.g_01328	Pras.g_00160
OG0001794	Prau.g_01329	Pras.g_00161
OG0001799	Prau.g_01169	Pras.g_00018
OG0001807	Prau.g_00380	Pras.g_01230
OG0001808	Prau.g_00397	Pras.g_01246
OG0001809	Prau.g_00423	Pras.g_01274
OG0001810	Prau.g_00813	Pras.g_01661
OG0001811	Prau.g_00825	Pras.g_01672
OG0001812	Prau.g_00826	Pras.g_01673
OG0001813	Prau.g_00827	Pras.g_01674
OG0001814	Prau.g_00828	Pras.g_01675
OG0001815	Prau.g_00921	Pras.g_01767
OG0001816	Prau.g_01049	Pras.g_01894
OG0001818	Prau.g_01154	Pras.g_00002
OG0001819	Prau.g_01326	Pras.g_00158
OG0001820	Prau.g_01708	Pras.g_00534
OG0001823	Prau.g_01631	Pras.g_00453
OG0001824	Prau.g_01654	Pras.g_00474
OG0001825	Prau.g_01661	Pras.g_00488
OG0001826	Prau.g_01707	Pras.g_00533
OG0001835	Prau.g_00345	Pras.g_01196
OG0001837	Prau.g_00417	Pras.g_01266
OG0001839	Prau.g_01334	Pras.g_00165
OG0001840	Prau.g_01342	Pras.g_00173
OG0001841	Prau.g_01358	Pras.g_00190
OG0001845	Prau.g_01552	Pras.g_00371
OG0001846	Prau.g_01615	Pras.g_00437
OG0001849	Prau.g_01171	Pras.g_00020
OG0001856	Prau.g_00260	Pras.g_01110
OG0001857	Prau.g_01671	Pras.g_00499
OG0001858	Prau.g_00469	Pras.g_01306
OG0001859	Prau.g_01157	Pras.g_00005
OG0001860	Prau.g_01158	Pras.g_00006
OG0001861	Prau.g_01166	Pras.g_00015
OG0001865	Prau.g_01305, Prau.g_01327	Pras.g_00159
OG0001867	Prau.g_01304	Pras.g_00140
OG0001872	Prau.g_00418	Pras.g_01267
OG0001873	Prau.g_00415	Pras.g_01264
OG0001874	Prau.g_00398	Pras.g_01247
OG0001875	Prau.g_00042	Pras.g_00888
OG0001901	Prau.g_00275	Pras.g_01125
OG0001902	Prau.g_01312	Pras.g_00146
OG0001904	Prau.g_01706	Pras.g_00532
OG0001905	Prau.g_00393	Pras.g_01242
OG0001907	Prau.g_00416	Pras.g_01265
OG0001909	Prau.g_00412	Pras.g_01261
OG0001944	Prau.g_01048	Pras.g_01893
OG0001945	Prau.g_00413	Pras.g_01262
OG0001947	Prau.g_01660	Pras.g_00486
OG0001948	Prau.g_00064	Pras.g_00914
OG0001949	Prau.g_00388	Pras.g_01238
OG0001963	Prau.g_01311	Pras.g_00907
OG0001973	Prau.g_02013	Pras.g_00833
OG0001979	Prau.g_00363	Pras.g_01214
OG0001980	Prau.g_00396	Pras.g_01245
OG0001982	Prau.g_01321	Pras.g_00153
OG0001983	Prau.g_01324	Pras.g_00157
OG0001984	Prau.g_01451	Pras.g_00276
OG0001986	Prau.g_00384	Pras.g_01234
OG0001988	Prau.g_01711	Pras.g_00537
OG0002012	Prau.g_01670	Pras.g_00498
