Orthogroup	Prab	Praz
OG0001158	Prab.g_01843	Praz.g_00220
OG0001159	Prab.g_01844	Praz.g_00219
OG0001160	Prab.g_01845	Praz.g_00218
OG0001161	Prab.g_01846	Praz.g_00217
OG0001162	Prab.g_01847	Praz.g_00216
OG0001163	Prab.g_01848	Praz.g_00215
OG0001164	Prab.g_01849	Praz.g_00214
OG0001165	Prab.g_01850	Praz.g_00213
OG0001166	Prab.g_01851	Praz.g_00212
OG0001167	Prab.g_01852	Praz.g_00211
OG0001168	Prab.g_01853	Praz.g_00210
OG0001169	Prab.g_01854	Praz.g_00209
OG0001170	Prab.g_01855	Praz.g_00207
OG0001171	Prab.g_01856	Praz.g_00206
OG0001172	Prab.g_01858	Praz.g_00204
OG0001173	Prab.g_01860	Praz.g_00202
OG0001174	Prab.g_01861	Praz.g_00201
OG0001175	Prab.g_01862	Praz.g_00200
OG0001176	Prab.g_01863	Praz.g_00199
OG0001177	Prab.g_01865	Praz.g_00197
OG0001178	Prab.g_01868	Praz.g_00194
OG0001179	Prab.g_01869	Praz.g_00193
OG0001180	Prab.g_01870	Praz.g_00192
OG0001181	Prab.g_01871	Praz.g_00191
OG0001182	Prab.g_01872	Praz.g_00190
OG0001183	Prab.g_01873	Praz.g_00189
OG0001184	Prab.g_01875	Praz.g_00187
OG0001185	Prab.g_01879	Praz.g_00184
OG0001186	Prab.g_01880	Praz.g_00183
OG0001187	Prab.g_01881	Praz.g_00181
OG0001188	Prab.g_01882	Praz.g_00180
OG0001189	Prab.g_01883	Praz.g_00179
OG0001190	Prab.g_01884	Praz.g_00178
OG0001191	Prab.g_01885	Praz.g_00177
OG0001192	Prab.g_01886	Praz.g_00176
OG0001193	Prab.g_01887	Praz.g_00175
OG0001194	Prab.g_01888	Praz.g_00174
OG0001195	Prab.g_01889	Praz.g_00173
OG0001196	Prab.g_01890	Praz.g_00172
OG0001197	Prab.g_01891	Praz.g_00171
OG0001198	Prab.g_01892	Praz.g_00170
OG0001199	Prab.g_01893	Praz.g_00169
OG0001200	Prab.g_01894	Praz.g_00168
OG0001201	Prab.g_01895	Praz.g_00167
OG0001202	Prab.g_01896	Praz.g_00166
OG0001203	Prab.g_01898	Praz.g_00164
OG0001204	Prab.g_01900	Praz.g_00162
OG0001205	Prab.g_01901	Praz.g_00161
OG0001206	Prab.g_01902	Praz.g_00160
OG0001207	Prab.g_01903	Praz.g_00159
OG0001208	Prab.g_01904	Praz.g_00158
OG0001209	Prab.g_01905	Praz.g_00157
OG0001210	Prab.g_01906	Praz.g_00156
OG0001211	Prab.g_01907	Praz.g_00155
OG0001212	Prab.g_01908	Praz.g_00154
OG0001213	Prab.g_01909	Praz.g_00153
OG0001214	Prab.g_01911	Praz.g_00151
OG0001215	Prab.g_01912	Praz.g_00150
OG0001216	Prab.g_01913	Praz.g_00149
OG0001217	Prab.g_01914	Praz.g_00148
OG0001218	Prab.g_01915	Praz.g_00147
OG0001219	Prab.g_01918	Praz.g_00144
OG0001220	Prab.g_01919	Praz.g_00143
OG0001221	Prab.g_01922	Praz.g_00140
OG0001222	Prab.g_01923	Praz.g_00139
OG0001223	Prab.g_01924	Praz.g_00138
OG0001224	Prab.g_01925	Praz.g_00137
OG0001225	Prab.g_01926	Praz.g_00136
OG0001226	Prab.g_01927	Praz.g_00135
OG0001227	Prab.g_01928	Praz.g_00134
OG0001228	Prab.g_01929	Praz.g_00133
OG0001229	Prab.g_01930	Praz.g_00132
OG0001230	Prab.g_01931	Praz.g_00131
OG0001231	Prab.g_01932	Praz.g_00130
OG0001232	Prab.g_01933	Praz.g_00129
OG0001233	Prab.g_01934	Praz.g_00128
OG0001234	Prab.g_01935	Praz.g_00127
OG0001235	Prab.g_01936	Praz.g_00126
OG0001236	Prab.g_01938	Praz.g_00124
OG0001237	Prab.g_01939	Praz.g_00123
OG0001238	Prab.g_01941	Praz.g_00121
OG0001239	Prab.g_01942	Praz.g_00120
OG0001240	Prab.g_01943	Praz.g_00119
OG0001241	Prab.g_01945	Praz.g_00117
OG0001242	Prab.g_01947	Praz.g_00357
OG0001243	Prab.g_01948	Praz.g_00358
OG0001244	Prab.g_01949	Praz.g_00359
OG0001245	Prab.g_01950	Praz.g_00360
OG0001246	Prab.g_01951	Praz.g_00361
OG0001247	Prab.g_01952	Praz.g_00362
OG0001248	Prab.g_01953	Praz.g_00363
OG0001249	Prab.g_01954	Praz.g_00364
OG0001250	Prab.g_01955	Praz.g_00365
OG0001252	Prab.g_00128	Praz.g_00498
OG0001253	Prab.g_00141	Praz.g_00510
OG0001254	Prab.g_00269	Praz.g_00639
OG0001255	Prab.g_00321	Praz.g_00690
OG0001256	Prab.g_01624	Praz.g_01207
OG0001257	Prab.g_00486	Praz.g_01846
OG0001258	Prab.g_00502	Praz.g_01830
OG0001259	Prab.g_00594	Praz.g_01740
OG0001260	Prab.g_00766	Praz.g_01568
OG0001261	Prab.g_00874	Praz.g_01477
OG0001262	Prab.g_00890	Praz.g_01461
OG0001263	Prab.g_01100	Praz.g_01440
OG0001264	Prab.g_01069	Praz.g_01409
OG0001265	Prab.g_00953	Praz.g_01301
OG0001266	Prab.g_01120	Praz.g_00090
OG0001267	Prab.g_01203	Praz.g_00008
OG0001268	Prab.g_01216	Praz.g_00758
OG0001270	Prab.g_01506	Praz.g_01001
OG0001271	Prab.g_01517	Praz.g_00990
OG0001272	Prab.g_01561	Praz.g_00948
OG0001273	Prab.g_01562	Praz.g_00947
OG0001274	Prab.g_01567	Praz.g_00942
OG0001275	Prab.g_01592	Praz.g_00924, Praz.g_00925
OG0001277	Prab.g_01623	Praz.g_00903
OG0001278	Prab.g_01661	Praz.g_00885
OG0001279	Prab.g_01665	Praz.g_00881
OG0001280	Prab.g_01668	Praz.g_00878
OG0001281	Prab.g_01734	Praz.g_00332
OG0001282	Prab.g_01758	Praz.g_00307
OG0001283	Prab.g_01839	Praz.g_00224
OG0001284	Prab.g_01867	Praz.g_00195
OG0001285	Prab.g_01899	Praz.g_00163
OG0001286	Prab.g_01944	Praz.g_00118
OG0001288	Prab.g_00440	Praz.g_01891
OG0001290	Prab.g_00030	Praz.g_00395
OG0001291	Prab.g_00063	Praz.g_00431
OG0001292	Prab.g_00066	Praz.g_00434
OG0001293	Prab.g_00068	Praz.g_00436
OG0001294	Prab.g_00084	Praz.g_00453
OG0001295	Prab.g_00110	Praz.g_00479
OG0001297	Prab.g_00190	Praz.g_00559
OG0001298	Prab.g_00233	Praz.g_00603
OG0001299	Prab.g_00242	Praz.g_00612
OG0001300	Prab.g_00362	Praz.g_00801
OG0001301	Prab.g_00642	Praz.g_01693
OG0001302	Prab.g_00773	Praz.g_01564
OG0001303	Prab.g_00776	Praz.g_01560
OG0001304	Prab.g_00938	Praz.g_01285
OG0001306	Prab.g_01127	Praz.g_00098
OG0001307	Prab.g_01137	Praz.g_00107
OG0001308	Prab.g_01162	Praz.g_00048
OG0001309	Prab.g_01164	Praz.g_00046
OG0001310	Prab.g_01174	Praz.g_00035
OG0001311	Prab.g_01247	Praz.g_00726
OG0001313	Prab.g_01565	Praz.g_00944
OG0001314	Prab.g_01692	Praz.g_00854
OG0001315	Prab.g_01726	Praz.g_00820
OG0001318	Prab.g_00131	Praz.g_00501
OG0001320	Prab.g_00472	Praz.g_01861
OG0001321	Prab.g_00778	Praz.g_01558
OG0001322	Prab.g_00821	Praz.g_01531
OG0001323	Prab.g_01112	Praz.g_00082
OG0001324	Prab.g_01145	Praz.g_00115
OG0001325	Prab.g_01167	Praz.g_00042
OG0001328	Prab.g_01331	Praz.g_01175
OG0001329	Prab.g_01381	Praz.g_01119
OG0001330	Prab.g_01558	Praz.g_00951
OG0001331	Prab.g_01666	Praz.g_00880
OG0001333	Prab.g_01806	Praz.g_00259
OG0001334	Prab.g_01859	Praz.g_00203
OG0001335	Prab.g_01897	Praz.g_00165
OG0001337	Prab.g_00109	Praz.g_00478
OG0001338	Prab.g_00135	Praz.g_00504
OG0001339	Prab.g_00194	Praz.g_00563
OG0001340	Prab.g_00238	Praz.g_00608
OG0001341	Prab.g_00250	Praz.g_00620
OG0001342	Prab.g_00268	Praz.g_00638
OG0001343	Prab.g_00326	Praz.g_00341
OG0001344	Prab.g_00366	Praz.g_00796
OG0001345	Prab.g_00437	Praz.g_01894
OG0001346	Prab.g_00476	Praz.g_01856
OG0001347	Prab.g_00490	Praz.g_01842
OG0001348	Prab.g_00508	Praz.g_01824
OG0001349	Prab.g_00513	Praz.g_01819
OG0001350	Prab.g_00518	Praz.g_01814
OG0001351	Prab.g_00581	Praz.g_01752
OG0001352	Prab.g_00687	Praz.g_01648
OG0001353	Prab.g_00710	Praz.g_01627
OG0001354	Prab.g_00824	Praz.g_01528
OG0001355	Prab.g_00880	Praz.g_01471
OG0001356	Prab.g_01086	Praz.g_01426
OG0001357	Prab.g_00982	Praz.g_01322
OG0001358	Prab.g_00954	Praz.g_01302
OG0001359	Prab.g_01190	Praz.g_00021
OG0001360	Prab.g_01191	Praz.g_00020
OG0001361	Prab.g_01269	Praz.g_00704
OG0001362	Prab.g_01590	Praz.g_01236
OG0001364	Prab.g_01536	Praz.g_00971
OG0001365	Prab.g_01729	Praz.g_00337
OG0001366	Prab.g_01706	Praz.g_00840
OG0001367	Prab.g_01748	Praz.g_00318
OG0001368	Prab.g_01866	Praz.g_00196
OG0001369	Prab.g_00952	Praz.g_01300
OG0001371	Prab.g_00059	Praz.g_00427
OG0001372	Prab.g_00060	Praz.g_00428
OG0001373	Prab.g_00067	Praz.g_00435
OG0001374	Prab.g_00079	Praz.g_00447
OG0001375	Prab.g_00125	Praz.g_00495
OG0001376	Prab.g_00225	Praz.g_00594
OG0001377	Prab.g_00246	Praz.g_00616
OG0001378	Prab.g_00261	Praz.g_00631
OG0001379	Prab.g_00351	Praz.g_00813
OG0001382	Prab.g_00465	Praz.g_01868
OG0001383	Prab.g_00515	Praz.g_01817
OG0001384	Prab.g_00523	Praz.g_01809
OG0001385	Prab.g_00671	Praz.g_01664
OG0001386	Prab.g_00679	Praz.g_01656
OG0001387	Prab.g_00681	Praz.g_01654
OG0001388	Prab.g_00691	Praz.g_01644
OG0001389	Prab.g_00728	Praz.g_01602
OG0001390	Prab.g_00765	Praz.g_01569
OG0001391	Prab.g_00826	Praz.g_01526
OG0001392	Prab.g_01087	Praz.g_01427
OG0001393	Prab.g_01085	Praz.g_01425
OG0001394	Prab.g_01063	Praz.g_01403
OG0001395	Prab.g_01060	Praz.g_01400
OG0001396	Prab.g_00749	Praz.g_01318
OG0001397	Prab.g_00944	Praz.g_01291
OG0001398	Prab.g_00925	Praz.g_00070
OG0001399	Prab.g_01110	Praz.g_00080
OG0001400	Prab.g_01118	Praz.g_00088
OG0001401	Prab.g_01298	Praz.g_00095
OG0001402	Prab.g_01205	Praz.g_00006
OG0001403	Prab.g_01327	Praz.g_01179
OG0001404	Prab.g_01352	Praz.g_01148
OG0001405	Prab.g_01361	Praz.g_01138
OG0001406	Prab.g_01505	Praz.g_01002
OG0001407	Prab.g_01508	Praz.g_00999
OG0001408	Prab.g_01559	Praz.g_00950
OG0001409	Prab.g_01573	Praz.g_00936
OG0001411	Prab.g_00755	Praz.g_00911
OG0001412	Prab.g_01029	Praz.g_01369
OG0001413	Prab.g_01648	Praz.g_00693
OG0001414	Prab.g_00053	Praz.g_00422
OG0001415	Prab.g_00314	Praz.g_00683
OG0001416	Prab.g_00525	Praz.g_01807
OG0001417	Prab.g_00680	Praz.g_01655
OG0001418	Prab.g_00779	Praz.g_01557
OG0001419	Prab.g_00830	Praz.g_01522
OG0001420	Prab.g_01083	Praz.g_01423
OG0001421	Prab.g_01078	Praz.g_01419
OG0001422	Prab.g_01115	Praz.g_00085
OG0001423	Prab.g_01192	Praz.g_00019
OG0001424	Prab.g_01282	Praz.g_01938
OG0001425	Prab.g_01581	Praz.g_00930
OG0001426	Prab.g_01940	Praz.g_00122
OG0001427	Prab.g_00361	Praz.g_00802
OG0001429	Prab.g_01000	Praz.g_01340
OG0001430	Prab.g_00961	Praz.g_01309
OG0001431	Prab.g_01116	Praz.g_00086
OG0001432	Prab.g_01119	Praz.g_00089
OG0001433	Prab.g_00977	Praz.g_01233
OG0001435	Prab.g_01571	Praz.g_00938
OG0001436	Prab.g_00793	Praz.g_01548
OG0001438	Prab.g_00624	Praz.g_01710
OG0001439	Prab.g_00872	Praz.g_01480
OG0001440	Prab.g_00950	Praz.g_01298
OG0001441	Prab.g_01155	Praz.g_00055
OG0001442	Prab.g_01178	Praz.g_00032
OG0001444	Prab.g_01238	Praz.g_00735
OG0001448	Prab.g_01603	Praz.g_00917
OG0001449	Prab.g_01408	Praz.g_01060
OG0001452	Prab.g_01917	Praz.g_00145
OG0001454	Prab.g_00356	Praz.g_00808
OG0001457	Prab.g_00707	Praz.g_01628
OG0001458	Prab.g_00764	Praz.g_01570
OG0001460	Prab.g_00902	Praz.g_01449
OG0001461	Prab.g_01037	Praz.g_01377
OG0001462	Prab.g_00962	Praz.g_01310
OG0001463	Prab.g_01109	Praz.g_00079
OG0001464	Prab.g_01114	Praz.g_00084
OG0001467	Prab.g_01463	Praz.g_01044
OG0001468	Prab.g_01829	Praz.g_00235
OG0001469	Prab.g_01217	Praz.g_00757
OG0001470	Prab.g_00308	Praz.g_00677
OG0001471	Prab.g_00426	Praz.g_01909
OG0001473	Prab.g_01101	Praz.g_01441
OG0001474	Prab.g_01099	Praz.g_01439
OG0001475	Prab.g_01105	Praz.g_00075
OG0001476	Prab.g_01106	Praz.g_00076
OG0001477	Prab.g_01107	Praz.g_00077
OG0001478	Prab.g_01113	Praz.g_00083
OG0001479	Prab.g_01140	Praz.g_00110
OG0001480	Prab.g_01149	Praz.g_00061
OG0001481	Prab.g_01235	Praz.g_00738
OG0001483	Prab.g_01320	Praz.g_01186
OG0001484	Prab.g_01391	Praz.g_01094
OG0001485	Prab.g_01728	Praz.g_00339
OG0001486	Prab.g_01049	Praz.g_01389
OG0001488	Prab.g_00163	Praz.g_00532
OG0001490	Prab.g_00390	Praz.g_00771
OG0001491	Prab.g_00816	Praz.g_01536
OG0001493	Prab.g_01098	Praz.g_01438
OG0001494	Prab.g_01097	Praz.g_01437
OG0001495	Prab.g_01096	Praz.g_01436
OG0001496	Prab.g_01095	Praz.g_01435
OG0001497	Prab.g_01094	Praz.g_01434
OG0001498	Prab.g_01093	Praz.g_01433
OG0001499	Prab.g_01092	Praz.g_01432
OG0001500	Prab.g_01091	Praz.g_01431
OG0001501	Prab.g_01090	Praz.g_01430
OG0001502	Prab.g_01089	Praz.g_01429
OG0001503	Prab.g_01088	Praz.g_01428
OG0001506	Prab.g_01132	Praz.g_00102
OG0001507	Prab.g_01202	Praz.g_00010
OG0001508	Prab.g_01570	Praz.g_00939
OG0001509	Prab.g_01749	Praz.g_00317
OG0001510	Prab.g_01821	Praz.g_00243
OG0001513	Prab.g_00096	Praz.g_00465
OG0001514	Prab.g_01618, Prab.g_00916	Praz.g_01199
OG0001515	Prab.g_00771	Praz.g_01566
OG0001516	Prab.g_00988	Praz.g_01328
OG0001517	Prab.g_01123	Praz.g_00093
OG0001518	Prab.g_00758	Praz.g_00897
OG0001519	Prab.g_00380	Praz.g_00785
OG0001520	Prab.g_00792	Praz.g_01549
OG0001521	Prab.g_01730	Praz.g_00336
OG0001523	Prab.g_00052	Praz.g_00421
OG0001524	Prab.g_00364	Praz.g_00798
OG0001525	Prab.g_00464	Praz.g_01869
OG0001527	Prab.g_01153	Praz.g_00057
OG0001528	Prab.g_00972	Praz.g_01235
OG0001529	Prab.g_00399	Praz.g_01232
OG0001530	Prab.g_00791	Praz.g_01550
OG0001532	Prab.g_00034	Praz.g_00399
OG0001533	Prab.g_00393	Praz.g_00770
OG0001534	Prab.g_01577	Praz.g_00932
OG0001536	Prab.g_01151	Praz.g_00059
OG0001537	Prab.g_00976	Praz.g_01231, Praz.g_01276
OG0001539	Prab.g_01312	Praz.g_01194
OG0001540	Prab.g_00751	Praz.g_01193
OG0001542	Prab.g_01575	Praz.g_00934
OG0001543	Prab.g_01593	Praz.g_00923
OG0001549	Prab.g_00116	Praz.g_00486
OG0001550	Prab.g_00295	Praz.g_00664
OG0001551	Prab.g_00319	Praz.g_00688
OG0001552	Prab.g_00357	Praz.g_00806
OG0001553	Prab.g_00382	Praz.g_00783
OG0001554	Prab.g_00383	Praz.g_00782
OG0001555	Prab.g_00462	Praz.g_01871
OG0001556	Prab.g_00474	Praz.g_01859
OG0001557	Prab.g_00682	Praz.g_01653
OG0001559	Prab.g_00772	Praz.g_01565
OG0001560	Prab.g_00808	Praz.g_01544
OG0001561	Prab.g_00903	Praz.g_01448
OG0001562	Prab.g_00963	Praz.g_01311
OG0001563	Prab.g_01121	Praz.g_00091
OG0001564	Prab.g_01122	Praz.g_00092
OG0001565	Prab.g_01124	Praz.g_00094
OG0001566	Prab.g_01126	Praz.g_00097
OG0001567	Prab.g_01133	Praz.g_00103
OG0001568	Prab.g_01148	Praz.g_00062
OG0001569	Prab.g_01152	Praz.g_00058
OG0001570	Prab.g_01158	Praz.g_00052
OG0001571	Prab.g_01170	Praz.g_00039
OG0001572	Prab.g_01182	Praz.g_00029
OG0001573	Prab.g_01185	Praz.g_00026
OG0001575	Prab.g_00715	Praz.g_01214
OG0001576	Prab.g_01305	Praz.g_01203
OG0001577	Prab.g_01357	Praz.g_01142
OG0001578	Prab.g_01359	Praz.g_01140
OG0001580	Prab.g_01398	Praz.g_01085
OG0001581	Prab.g_01401	Praz.g_01082
OG0001582	Prab.g_01549	Praz.g_00958
OG0001583	Prab.g_01551	Praz.g_00956
OG0001584	Prab.g_01552	Praz.g_00955
OG0001585	Prab.g_01564	Praz.g_00945
OG0001586	Prab.g_01877	Praz.g_00186
OG0001591	Prab.g_00352	Praz.g_00812
OG0001592	Prab.g_00389	Praz.g_00772
OG0001594	Prab.g_00473	Praz.g_01860
OG0001595	Prab.g_00713	Praz.g_01624
OG0001597	Prab.g_00905	Praz.g_01446
OG0001598	Prab.g_01081	Praz.g_01421
OG0001599	Prab.g_01196	Praz.g_00016
OG0001600	Prab.g_01197	Praz.g_00015
OG0001601	Prab.g_01198	Praz.g_00014
OG0001602	Prab.g_01199	Praz.g_00013
OG0001603	Prab.g_01586	Praz.g_00902
OG0001604	Prab.g_01682	Praz.g_00864
OG0001606	Prab.g_00327	Praz.g_00342
OG0001610	Prab.g_00706	Praz.g_01629
OG0001611	Prab.g_00748, Prab.g_00920	Praz.g_01582
OG0001612	Prab.g_00817	Praz.g_01535
OG0001613	Prab.g_01102	Praz.g_01442
OG0001614	Prab.g_00984	Praz.g_01324
OG0001615	Prab.g_01653	Praz.g_01222
OG0001616	Prab.g_00973	Praz.g_01217
OG0001617	Prab.g_01341	Praz.g_01165
OG0001618	Prab.g_00346	Praz.g_01163
OG0001619	Prab.g_01350	Praz.g_01150
OG0001624	Prab.g_00908	Praz.g_01444
OG0001625	Prab.g_00968	Praz.g_01316
OG0001628	Prab.g_01609	Praz.g_00915
OG0001629	Prab.g_01344	Praz.g_01161
OG0001639	Prab.g_00101	Praz.g_00470
OG0001640	Prab.g_00171	Praz.g_00540
OG0001641	Prab.g_00353	Praz.g_00811
OG0001642	Prab.g_00355	Praz.g_00809
OG0001643	Prab.g_00384	Praz.g_00776
OG0001644	Prab.g_00385	Praz.g_00775
OG0001645	Prab.g_00387	Praz.g_00773
OG0001646	Prab.g_01177	Praz.g_01267
OG0001647	Prab.g_00471	Praz.g_01862
OG0001648	Prab.g_00563	Praz.g_01769
OG0001649	Prab.g_00570	Praz.g_01763
OG0001650	Prab.g_00722	Praz.g_01608
OG0001651	Prab.g_00759	Praz.g_01573
OG0001652	Prab.g_00762	Praz.g_01572
OG0001653	Prab.g_00809	Praz.g_01543
OG0001654	Prab.g_00815	Praz.g_01537
OG0001655	Prab.g_00823	Praz.g_01529
OG0001656	Prab.g_00845	Praz.g_01507
OG0001657	Prab.g_00897	Praz.g_01455
OG0001658	Prab.g_00909	Praz.g_01443
OG0001659	Prab.g_01056	Praz.g_01396
OG0001660	Prab.g_00967	Praz.g_01315
OG0001661	Prab.g_00964	Praz.g_01312
OG0001662	Prab.g_00959	Praz.g_01307
OG0001663	Prab.g_00942	Praz.g_01289
OG0001664	Prab.g_00941	Praz.g_01288
OG0001665	Prab.g_01104	Praz.g_00074
OG0001666	Prab.g_01108	Praz.g_00078
OG0001667	Prab.g_01111	Praz.g_00081
OG0001668	Prab.g_01117	Praz.g_00087
OG0001669	Prab.g_01128	Praz.g_00099
OG0001670	Prab.g_01129	Praz.g_00100
OG0001671	Prab.g_01136	Praz.g_00106
OG0001672	Prab.g_01141	Praz.g_00111
OG0001673	Prab.g_01142	Praz.g_00112
OG0001674	Prab.g_01143	Praz.g_00113
OG0001675	Prab.g_01168	Praz.g_00041
OG0001676	Prab.g_01173	Praz.g_00036
OG0001677	Prab.g_01195	Praz.g_00017
OG0001678	Prab.g_01266	Praz.g_00707
OG0001679	Prab.g_01274	Praz.g_00699
OG0001680	Prab.g_01295	Praz.g_01238
OG0001681	Prab.g_01306	Praz.g_01202
OG0001682	Prab.g_01309	Praz.g_01196
OG0001684	Prab.g_01548	Praz.g_00959
OG0001685	Prab.g_01554	Praz.g_00952
OG0001686	Prab.g_01560	Praz.g_00949
OG0001687	Prab.g_01566	Praz.g_00943
OG0001688	Prab.g_01569	Praz.g_00940
OG0001689	Prab.g_01574	Praz.g_00935
OG0001690	Prab.g_01576	Praz.g_00933
OG0001691	Prab.g_01578	Praz.g_00931
OG0001692	Prab.g_01674	Praz.g_00872
OG0001693	Prab.g_01916	Praz.g_00146
OG0001698	Prab.g_00500	Praz.g_01832
OG0001699	Prab.g_00714	Praz.g_01623
OG0001700	Prab.g_00757	Praz.g_01579
OG0001701	Prab.g_00752	Praz.g_01577
OG0001702	Prab.g_00777	Praz.g_01559
OG0001703	Prab.g_00810	Praz.g_01542
OG0001704	Prab.g_00756	Praz.g_01314
OG0001705	Prab.g_01161	Praz.g_00049
OG0001706	Prab.g_01172	Praz.g_00037
OG0001707	Prab.g_01200	Praz.g_00012
OG0001708	Prab.g_01300	Praz.g_01212
OG0001710	Prab.g_00966	Praz.g_01313
OG0001722	Prab.g_00919	Praz.g_01581
OG0001723	Prab.g_01302	Praz.g_01574
OG0001724	Prab.g_00828	Praz.g_01524
OG0001725	Prab.g_00904	Praz.g_01447
OG0001726	Prab.g_01157	Praz.g_00053
OG0001727	Prab.g_00750	Praz.g_01243, Praz.g_01226
OG0001728	Prab.g_01310	Praz.g_01195
OG0001731	Prab.g_01587	Praz.g_00927
OG0001732	Prab.g_00970	Praz.g_00907
OG0001733	Prab.g_00378	Praz.g_00787
OG0001734	Prab.g_00721	Praz.g_01609
OG0001784	Prab.g_00528	Praz.g_01804
OG0001785	Prab.g_00774	Praz.g_01562
OG0001786	Prab.g_00869	Praz.g_01483
OG0001789	Prab.g_01602	Praz.g_01220
OG0001794	Prab.g_00753	Praz.g_00908
OG0001796	Prab.g_01181	Praz.g_00030
OG0001806	Prab.g_00365	Praz.g_00797
OG0001810	Prab.g_00811	Praz.g_01541
OG0001811	Prab.g_00812	Praz.g_01540
OG0001812	Prab.g_00813	Praz.g_01539
OG0001813	Prab.g_00814	Praz.g_01538
OG0001814	Prab.g_00907	Praz.g_01445
OG0001816	Prab.g_01103	Praz.g_00073
OG0001817	Prab.g_01160	Praz.g_00050
OG0001818	Prab.g_01163	Praz.g_00047
OG0001824	Prab.g_01568	Praz.g_00941
OG0001825	Prab.g_01605	Praz.g_00916
OG0001829	Prab.g_01599	Praz.g_00912
OG0001837	Prab.g_00330	Praz.g_00345
OG0001838	Prab.g_00386	Praz.g_00774
OG0001839	Prab.g_00452	Praz.g_01918
OG0001840	Prab.g_01656	Praz.g_01225
OG0001842	Prab.g_01314	Praz.g_01192
OG0001844	Prab.g_01402	Praz.g_01084
OG0001845	Prab.g_01487	Praz.g_01020
OG0001846	Prab.g_01550	Praz.g_00957
OG0001848	Prab.g_01180	Praz.g_00910
OG0001849	Prab.g_01588	Praz.g_00926
OG0001861	Prab.g_01166	Praz.g_00044
OG0001863	Prab.g_01175	Praz.g_00034
OG0001864	Prab.g_01642	Praz.g_00888
OG0001865	Prab.g_00422	Praz.g_01250
OG0001867	Prab.g_01654	Praz.g_01223
OG0001870	Prab.g_00451	Praz.g_00403
OG0001909	Prab.g_00754	Praz.g_00909
OG0001910	Prab.g_00381	Praz.g_00784
OG0001911	Prab.g_00413, Prab.g_01632, Prab.g_01296	Praz.g_01552
OG0001912	Prab.g_00453	Praz.g_01919
OG0001914	Prab.g_01311	Praz.g_01923
OG0001954	Prab.g_00373	Praz.g_00789
OG0001958	Prab.g_01179	Praz.g_00031
OG0001989	Prab.g_00358	Praz.g_00805
OG0001990	Prab.g_00369	Praz.g_00793
OG0002020	Prab.g_00391	Praz.g_01928
OG0002024	Prab.g_01655	Praz.g_01224
OG0002026	Prab.g_00708	Praz.g_01275
OG0002027	Prab.g_01572	Praz.g_00937
OG0002054	Prab.g_00403	Praz.g_01242, Praz.g_01229
OG0002121	Prab.g_01159	Praz.g_00051
OG0002135	Prab.g_01439	Praz.g_01104
OG0002250	Prab.g_01293	Praz.g_01262
