Orthogroup	Prab	Prbf
OG0001121	Prab.g_01794	Prbf.g_00567
OG0001122	Prab.g_01795	Prbf.g_00566
OG0001123	Prab.g_01796	Prbf.g_00565
OG0001124	Prab.g_01798	Prbf.g_00563
OG0001125	Prab.g_01800	Prbf.g_00561
OG0001126	Prab.g_01801	Prbf.g_00560
OG0001127	Prab.g_01803	Prbf.g_00557
OG0001128	Prab.g_01804	Prbf.g_00556
OG0001129	Prab.g_01805	Prbf.g_00555
OG0001130	Prab.g_01808	Prbf.g_00552
OG0001131	Prab.g_01809	Prbf.g_00551
OG0001132	Prab.g_01810	Prbf.g_00550
OG0001133	Prab.g_01811	Prbf.g_00549
OG0001134	Prab.g_01812	Prbf.g_00548
OG0001135	Prab.g_01813	Prbf.g_00547
OG0001136	Prab.g_01814	Prbf.g_00546
OG0001137	Prab.g_01815	Prbf.g_00545
OG0001138	Prab.g_01816	Prbf.g_00544
OG0001139	Prab.g_01817	Prbf.g_00542
OG0001140	Prab.g_01818	Prbf.g_00541
OG0001141	Prab.g_01819	Prbf.g_00540
OG0001142	Prab.g_01822	Prbf.g_00536
OG0001143	Prab.g_01823	Prbf.g_00535
OG0001144	Prab.g_01824	Prbf.g_00534
OG0001145	Prab.g_01825	Prbf.g_00533
OG0001146	Prab.g_01826	Prbf.g_00532
OG0001147	Prab.g_01827	Prbf.g_00531
OG0001148	Prab.g_01828	Prbf.g_00530
OG0001149	Prab.g_01830	Prbf.g_00528
OG0001150	Prab.g_01831	Prbf.g_00527
OG0001151	Prab.g_01833	Prbf.g_00523
OG0001152	Prab.g_01834	Prbf.g_00522
OG0001153	Prab.g_01835	Prbf.g_00521
OG0001154	Prab.g_01836	Prbf.g_00519
OG0001155	Prab.g_01838	Prbf.g_00517
OG0001156	Prab.g_01840	Prbf.g_00515
OG0001157	Prab.g_01841	Prbf.g_00513
OG0001158	Prab.g_01843	Prbf.g_00511
OG0001159	Prab.g_01844	Prbf.g_00510
OG0001160	Prab.g_01845	Prbf.g_00509
OG0001161	Prab.g_01846	Prbf.g_00508
OG0001162	Prab.g_01847	Prbf.g_00507
OG0001163	Prab.g_01848	Prbf.g_00506
OG0001164	Prab.g_01849	Prbf.g_00505
OG0001165	Prab.g_01850	Prbf.g_00504
OG0001166	Prab.g_01851	Prbf.g_00503
OG0001167	Prab.g_01852	Prbf.g_00501
OG0001168	Prab.g_01853	Prbf.g_00500
OG0001169	Prab.g_01854	Prbf.g_00499
OG0001170	Prab.g_01855	Prbf.g_00498
OG0001171	Prab.g_01856	Prbf.g_00497
OG0001172	Prab.g_01858	Prbf.g_00495
OG0001173	Prab.g_01860	Prbf.g_00493
OG0001174	Prab.g_01861	Prbf.g_00492
OG0001175	Prab.g_01862	Prbf.g_00491
OG0001176	Prab.g_01863	Prbf.g_00488
OG0001177	Prab.g_01865	Prbf.g_00486
OG0001178	Prab.g_01868	Prbf.g_00483
OG0001179	Prab.g_01869	Prbf.g_00482
OG0001180	Prab.g_01870	Prbf.g_00481
OG0001181	Prab.g_01871	Prbf.g_00480
OG0001182	Prab.g_01872	Prbf.g_00479
OG0001183	Prab.g_01873	Prbf.g_00478
OG0001184	Prab.g_01875	Prbf.g_00476
OG0001185	Prab.g_01879	Prbf.g_00474
OG0001186	Prab.g_01880	Prbf.g_00473
OG0001187	Prab.g_01881	Prbf.g_00472
OG0001188	Prab.g_01882	Prbf.g_00471
OG0001189	Prab.g_01883	Prbf.g_00470
OG0001190	Prab.g_01884	Prbf.g_00469
OG0001191	Prab.g_01885	Prbf.g_00468
OG0001192	Prab.g_01886	Prbf.g_00467
OG0001193	Prab.g_01887	Prbf.g_00466
OG0001194	Prab.g_01888	Prbf.g_00465
OG0001195	Prab.g_01889	Prbf.g_00464
OG0001196	Prab.g_01890	Prbf.g_00463
OG0001197	Prab.g_01891	Prbf.g_00462
OG0001198	Prab.g_01892	Prbf.g_00461
OG0001199	Prab.g_01893	Prbf.g_00460
OG0001200	Prab.g_01894	Prbf.g_00459
OG0001201	Prab.g_01895	Prbf.g_00458
OG0001202	Prab.g_01896	Prbf.g_00457
OG0001203	Prab.g_01898	Prbf.g_00456
OG0001204	Prab.g_01900	Prbf.g_00454
OG0001205	Prab.g_01901	Prbf.g_00452
OG0001206	Prab.g_01902	Prbf.g_00451
OG0001207	Prab.g_01903	Prbf.g_00450
OG0001208	Prab.g_01904	Prbf.g_00449
OG0001209	Prab.g_01905	Prbf.g_00448
OG0001210	Prab.g_01906	Prbf.g_00447
OG0001211	Prab.g_01907	Prbf.g_00446
OG0001212	Prab.g_01908	Prbf.g_00445
OG0001213	Prab.g_01909	Prbf.g_00444
OG0001214	Prab.g_01911	Prbf.g_00442
OG0001215	Prab.g_01912	Prbf.g_00441
OG0001216	Prab.g_01913	Prbf.g_00440
OG0001217	Prab.g_01914	Prbf.g_00439
OG0001218	Prab.g_01915	Prbf.g_00438
OG0001219	Prab.g_01918	Prbf.g_00435
OG0001220	Prab.g_01919	Prbf.g_00434
OG0001221	Prab.g_01922	Prbf.g_00430
OG0001222	Prab.g_01923	Prbf.g_00429
OG0001223	Prab.g_01924	Prbf.g_00428
OG0001224	Prab.g_01925	Prbf.g_00426
OG0001225	Prab.g_01926	Prbf.g_00425
OG0001226	Prab.g_01927	Prbf.g_00424
OG0001227	Prab.g_01928	Prbf.g_00423
OG0001228	Prab.g_01929	Prbf.g_00422
OG0001229	Prab.g_01930	Prbf.g_00421
OG0001230	Prab.g_01931	Prbf.g_00420
OG0001231	Prab.g_01932	Prbf.g_00419
OG0001232	Prab.g_01933	Prbf.g_00416
OG0001233	Prab.g_01934	Prbf.g_00415
OG0001234	Prab.g_01935	Prbf.g_00414
OG0001235	Prab.g_01936	Prbf.g_00413
OG0001236	Prab.g_01938	Prbf.g_00411
OG0001237	Prab.g_01939	Prbf.g_00410
OG0001238	Prab.g_01941	Prbf.g_00407
OG0001239	Prab.g_01942	Prbf.g_00406
OG0001240	Prab.g_01943	Prbf.g_00405
OG0001241	Prab.g_01945	Prbf.g_00402
OG0001242	Prab.g_01947	Prbf.g_00401
OG0001243	Prab.g_01948	Prbf.g_00400
OG0001244	Prab.g_01949	Prbf.g_00399
OG0001245	Prab.g_01950	Prbf.g_00398
OG0001246	Prab.g_01951	Prbf.g_00397
OG0001247	Prab.g_01952	Prbf.g_00396
OG0001248	Prab.g_01953	Prbf.g_00395
OG0001249	Prab.g_01954	Prbf.g_00394
OG0001250	Prab.g_01955	Prbf.g_00393
OG0001252	Prab.g_00128	Prbf.g_01468
OG0001253	Prab.g_00141	Prbf.g_01483
OG0001254	Prab.g_00269	Prbf.g_01621
OG0001255	Prab.g_00321	Prbf.g_01677
OG0001257	Prab.g_00486	Prbf.g_01765
OG0001258	Prab.g_00502	Prbf.g_01781
OG0001259	Prab.g_00594	Prbf.g_01872
OG0001260	Prab.g_00766	Prbf.g_01155
OG0001261	Prab.g_00874	Prbf.g_01209
OG0001262	Prab.g_00890	Prbf.g_01192
OG0001263	Prab.g_01100	Prbf.g_00897
OG0001264	Prab.g_01069	Prbf.g_01321
OG0001265	Prab.g_00953	Prbf.g_01074
OG0001266	Prab.g_01120	Prbf.g_01921
OG0001267	Prab.g_01203	Prbf.g_00900
OG0001268	Prab.g_01216	Prbf.g_00915
OG0001270	Prab.g_01506	Prbf.g_00200
OG0001271	Prab.g_01517	Prbf.g_00213
OG0001272	Prab.g_01561	Prbf.g_01930
OG0001273	Prab.g_01562	Prbf.g_00274
OG0001274	Prab.g_01567	Prbf.g_00812
OG0001275	Prab.g_01592	Prbf.g_00056
OG0001277	Prab.g_01623	Prbf.g_00734
OG0001278	Prab.g_01661	Prbf.g_00702
OG0001279	Prab.g_01665	Prbf.g_00698
OG0001280	Prab.g_01668	Prbf.g_00695
OG0001281	Prab.g_01734	Prbf.g_00625
OG0001282	Prab.g_01758	Prbf.g_00688
OG0001283	Prab.g_01839	Prbf.g_00516
OG0001284	Prab.g_01867	Prbf.g_00484
OG0001285	Prab.g_01899	Prbf.g_00455
OG0001286	Prab.g_01944	Prbf.g_00403
OG0001287	Prab.g_00379	Prbf.g_00811
OG0001288	Prab.g_00440	Prbf.g_01721
OG0001290	Prab.g_00030	Prbf.g_01353
OG0001291	Prab.g_00063	Prbf.g_01398
OG0001292	Prab.g_00066	Prbf.g_01401
OG0001293	Prab.g_00068	Prbf.g_01403
OG0001294	Prab.g_00084	Prbf.g_01419
OG0001295	Prab.g_00110	Prbf.g_01449
OG0001297	Prab.g_00190	Prbf.g_01534
OG0001298	Prab.g_00233	Prbf.g_01582
OG0001299	Prab.g_00242	Prbf.g_01591
OG0001300	Prab.g_00362	Prbf.g_00046
OG0001301	Prab.g_00642	Prbf.g_00984
OG0001302	Prab.g_00773	Prbf.g_00804, Prbf.g_00762
OG0001303	Prab.g_00776	Prbf.g_00855
OG0001304	Prab.g_00938	Prbf.g_01161
OG0001306	Prab.g_01127	Prbf.g_00417
OG0001307	Prab.g_01137	Prbf.g_00045
OG0001308	Prab.g_01162	Prbf.g_00264
OG0001309	Prab.g_01164	Prbf.g_00453
OG0001310	Prab.g_01174	Prbf.g_00281
OG0001311	Prab.g_01247	Prbf.g_00951
OG0001313	Prab.g_01565	Prbf.g_01706
OG0001314	Prab.g_01692	Prbf.g_00670
OG0001315	Prab.g_01726	Prbf.g_00635
OG0001318	Prab.g_00131	Prbf.g_01471
OG0001320	Prab.g_00472	Prbf.g_00824
OG0001321	Prab.g_00420, Prab.g_00778	Prbf.g_01920
OG0001322	Prab.g_00821	Prbf.g_00869
OG0001323	Prab.g_01112	Prbf.g_01332
OG0001324	Prab.g_01145	Prbf.g_00375
OG0001325	Prab.g_01167	Prbf.g_00336
OG0001328	Prab.g_01331	Prbf.g_00021
OG0001329	Prab.g_01381	Prbf.g_00408
OG0001330	Prab.g_01558	Prbf.g_00246
OG0001331	Prab.g_01666	Prbf.g_00697
OG0001332	Prab.g_01715	Prbf.g_00646
OG0001333	Prab.g_01806	Prbf.g_00554
OG0001334	Prab.g_01859	Prbf.g_00494
OG0001337	Prab.g_00109	Prbf.g_01448
OG0001338	Prab.g_00135	Prbf.g_00007
OG0001339	Prab.g_00194	Prbf.g_01538
OG0001340	Prab.g_00238	Prbf.g_01587
OG0001341	Prab.g_00250	Prbf.g_01600
OG0001342	Prab.g_00268	Prbf.g_01620
OG0001343	Prab.g_00326	Prbf.g_01683
OG0001345	Prab.g_00437	Prbf.g_01718
OG0001346	Prab.g_00476	Prbf.g_01755
OG0001347	Prab.g_00490	Prbf.g_01769
OG0001349	Prab.g_00513	Prbf.g_01792
OG0001350	Prab.g_00518	Prbf.g_01797
OG0001351	Prab.g_00581	Prbf.g_01858
OG0001352	Prab.g_00687	Prbf.g_01281
OG0001353	Prab.g_00710	Prbf.g_01562
OG0001354	Prab.g_00824	Prbf.g_01154
OG0001355	Prab.g_00880	Prbf.g_01202
OG0001356	Prab.g_01086	Prbf.g_00840
OG0001357	Prab.g_00982	Prbf.g_01089
OG0001358	Prab.g_00954	Prbf.g_01075
OG0001359	Prab.g_01190	Prbf.g_00783
OG0001360	Prab.g_01191	Prbf.g_00782
OG0001361	Prab.g_01269	Prbf.g_00972
OG0001362	Prab.g_01590	Prbf.g_00339
OG0001364	Prab.g_01536	Prbf.g_00232
OG0001365	Prab.g_01729	Prbf.g_01383
OG0001366	Prab.g_01706	Prbf.g_00656
OG0001368	Prab.g_01866	Prbf.g_00485
OG0001369	Prab.g_00952	Prbf.g_01073
OG0001371	Prab.g_00059	Prbf.g_01393
OG0001372	Prab.g_00060	Prbf.g_01395
OG0001373	Prab.g_00067	Prbf.g_01402
OG0001374	Prab.g_00079	Prbf.g_01413
OG0001375	Prab.g_00125	Prbf.g_01466
OG0001376	Prab.g_00225	Prbf.g_01572
OG0001377	Prab.g_00246	Prbf.g_01596
OG0001378	Prab.g_00261	Prbf.g_01613
OG0001379	Prab.g_00351	Prbf.g_00198
OG0001380	Prab.g_01626	Prbf.g_01265
OG0001382	Prab.g_00465	Prbf.g_01747
OG0001383	Prab.g_00515	Prbf.g_01794
OG0001384	Prab.g_00523	Prbf.g_01802
OG0001385	Prab.g_00671	Prbf.g_01015
OG0001386	Prab.g_00679	Prbf.g_01289
OG0001387	Prab.g_00681	Prbf.g_01287
OG0001388	Prab.g_00691	Prbf.g_01276
OG0001389	Prab.g_00728	Prbf.g_01032
OG0001390	Prab.g_00765	Prbf.g_00863
OG0001391	Prab.g_00826	Prbf.g_01151
OG0001392	Prab.g_01087	Prbf.g_00841
OG0001393	Prab.g_01085	Prbf.g_00839
OG0001394	Prab.g_01063	Prbf.g_01315
OG0001395	Prab.g_01060	Prbf.g_01312
OG0001396	Prab.g_00749	Prbf.g_00731
OG0001397	Prab.g_00944	Prbf.g_01062
OG0001398	Prab.g_00925	Prbf.g_01174
OG0001399	Prab.g_01110	Prbf.g_00849
OG0001400	Prab.g_01118	Prbf.g_00059
OG0001401	Prab.g_01298	Prbf.g_00276
OG0001402	Prab.g_01205	Prbf.g_00903
OG0001403	Prab.g_01327	Prbf.g_00025
OG0001404	Prab.g_01352	Prbf.g_01059
OG0001405	Prab.g_01361	Prbf.g_00096
OG0001406	Prab.g_01505	Prbf.g_00199
OG0001407	Prab.g_01508	Prbf.g_00202
OG0001408	Prab.g_01559	Prbf.g_00247
OG0001409	Prab.g_01573	Prbf.g_00772
OG0001410	Prab.g_01595	Prbf.g_00826
OG0001412	Prab.g_01029	Prbf.g_01137
OG0001414	Prab.g_00053	Prbf.g_00865
OG0001417	Prab.g_00680	Prbf.g_01288
OG0001418	Prab.g_00779	Prbf.g_00327
OG0001419	Prab.g_00830	Prbf.g_01145
OG0001420	Prab.g_01083	Prbf.g_00837
OG0001421	Prab.g_01078	Prbf.g_00832
OG0001422	Prab.g_01115	Prbf.g_00344
OG0001423	Prab.g_01192	Prbf.g_00348
OG0001424	Prab.g_01282	Prbf.g_00250
OG0001425	Prab.g_01581	Prbf.g_00063
OG0001427	Prab.g_00361	Prbf.g_00757
OG0001428	Prab.g_01406	Prbf.g_00131
OG0001428	Prab.g_01404	Prbf.g_00129
OG0001429	Prab.g_01000	Prbf.g_01107
OG0001430	Prab.g_00961	Prbf.g_00286
OG0001431	Prab.g_01116	Prbf.g_00278
OG0001432	Prab.g_01119	Prbf.g_00060
OG0001435	Prab.g_01571	Prbf.g_00882
OG0001436	Prab.g_00793	Prbf.g_00705
OG0001439	Prab.g_00872	Prbf.g_01212
OG0001440	Prab.g_00950	Prbf.g_01070
OG0001441	Prab.g_01155	Prbf.g_00799
OG0001444	Prab.g_01238	Prbf.g_00938
OG0001448	Prab.g_01603	Prbf.g_00801
OG0001449	Prab.g_01395	Prbf.g_00119
OG0001450	Prab.g_01607	Prbf.g_00769
OG0001451	Prab.g_00406	Prbf.g_00361
OG0001452	Prab.g_01917	Prbf.g_00436
OG0001454	Prab.g_00356	Prbf.g_01739
OG0001456	Prab.g_00593	Prbf.g_01871
OG0001457	Prab.g_00707	Prbf.g_01256
OG0001458	Prab.g_00764	Prbf.g_00353
OG0001460	Prab.g_00902	Prbf.g_01925
OG0001461	Prab.g_01037	Prbf.g_01025
OG0001462	Prab.g_00962	Prbf.g_00878
OG0001463	Prab.g_01109	Prbf.g_01745
OG0001466	Prab.g_00769	Prbf.g_00262
OG0001468	Prab.g_01829	Prbf.g_00529
OG0001469	Prab.g_01217	Prbf.g_00916
OG0001471	Prab.g_00426	Prbf.g_00364
OG0001473	Prab.g_01101	Prbf.g_01152
OG0001483	Prab.g_01320	Prbf.g_00032
OG0001484	Prab.g_01391	Prbf.g_01388
OG0001485	Prab.g_01728	Prbf.g_00633
OG0001486	Prab.g_01049	Prbf.g_01300
OG0001488	Prab.g_00163	Prbf.g_01506
OG0001490	Prab.g_00390	Prbf.g_00631
OG0001504	Prab.g_01053	Prbf.g_01305
OG0001506	Prab.g_01132	Prbf.g_00871
OG0001508	Prab.g_01570	Prbf.g_00728
OG0001509	Prab.g_01749	Prbf.g_01938
OG0001519	Prab.g_00380	Prbf.g_00810
OG0001520	Prab.g_00792	Prbf.g_00706
OG0001521	Prab.g_01730	Prbf.g_01384
OG0001526	Prab.g_01080	Prbf.g_00834
OG0001530	Prab.g_00791	Prbf.g_00707
OG0001558	Prab.g_01301	Prbf.g_00297
OG0001574	Prab.g_00415	Prbf.g_00338
OG0001580	Prab.g_01398	Prbf.g_00121
OG0001581	Prab.g_01401	Prbf.g_00124
OG0001587	Prab.g_01286	Prbf.g_01379
OG0001588	Prab.g_01604	Prbf.g_00857
OG0001617	Prab.g_01341	Prbf.g_00139
OG0001618	Prab.g_00346	Prbf.g_00050
OG0001694	Prab.g_01384	Prbf.g_01709
OG0001711	Prab.g_01292	Prbf.g_00751, Prbf.g_00008
OG0001795	Prab.g_00567	Prbf.g_01844
OG0001798	Prab.g_01633	Prbf.g_00723
OG0001828	Prab.g_01193	Prbf.g_00756
OG0001844	Prab.g_01402	Prbf.g_00125
OG0001908	Prab.g_01403	Prbf.g_00126
OG0001951	Prab.g_01405	Prbf.g_00130
OG0001952	Prab.g_01399	Prbf.g_00122
OG0001986	Prab.g_01407	Prbf.g_00132
OG0001987	Prab.g_01400	Prbf.g_00123
OG0002025	Prab.g_01442	Prbf.g_00128
OG0002124	Prab.g_01424	Prbf.g_00086
OG0002125	Prab.g_01419	Prbf.g_00081
OG0002126	Prab.g_01420	Prbf.g_00082
OG0002127	Prab.g_01421	Prbf.g_00079
OG0002129	Prab.g_00374	Prbf.g_00054
OG0002133	Prab.g_01396	Prbf.g_00120
OG0002136	Prab.g_01644	Prbf.g_00043
