Orthogroup	Prab	Pran
OG0001138	Prab.g_01816	Pran.g_01119
OG0001139	Prab.g_01817	Pran.g_01120
OG0001140	Prab.g_01818	Pran.g_01121
OG0001141	Prab.g_01819	Pran.g_01122
OG0001142	Prab.g_01822	Pran.g_01125
OG0001143	Prab.g_01823	Pran.g_01126
OG0001144	Prab.g_01824	Pran.g_01127
OG0001145	Prab.g_01825	Pran.g_01128
OG0001146	Prab.g_01826	Pran.g_01129
OG0001147	Prab.g_01827	Pran.g_01130
OG0001148	Prab.g_01828	Pran.g_01131
OG0001149	Prab.g_01830	Pran.g_01133
OG0001150	Prab.g_01831	Pran.g_01134
OG0001151	Prab.g_01833	Pran.g_01136
OG0001152	Prab.g_01834	Pran.g_01137
OG0001153	Prab.g_01835	Pran.g_01138
OG0001154	Prab.g_01836	Pran.g_01139
OG0001155	Prab.g_01838	Pran.g_01141
OG0001156	Prab.g_01840	Pran.g_01143
OG0001157	Prab.g_01841	Pran.g_01144
OG0001158	Prab.g_01843	Pran.g_01146
OG0001159	Prab.g_01844	Pran.g_01147
OG0001160	Prab.g_01845	Pran.g_01148
OG0001161	Prab.g_01846	Pran.g_01149
OG0001162	Prab.g_01847	Pran.g_01150
OG0001163	Prab.g_01848	Pran.g_01151
OG0001164	Prab.g_01849	Pran.g_01152
OG0001165	Prab.g_01850	Pran.g_01153
OG0001166	Prab.g_01851	Pran.g_01154
OG0001167	Prab.g_01852	Pran.g_01155
OG0001168	Prab.g_01853	Pran.g_01156
OG0001169	Prab.g_01854	Pran.g_01157
OG0001170	Prab.g_01855	Pran.g_01158
OG0001171	Prab.g_01856	Pran.g_01159
OG0001172	Prab.g_01858	Pran.g_01161
OG0001173	Prab.g_01860	Pran.g_01163
OG0001174	Prab.g_01861	Pran.g_01164
OG0001175	Prab.g_01862	Pran.g_01165
OG0001176	Prab.g_01863	Pran.g_01166
OG0001177	Prab.g_01865	Pran.g_01168
OG0001178	Prab.g_01868	Pran.g_01171
OG0001179	Prab.g_01869	Pran.g_01172
OG0001180	Prab.g_01870	Pran.g_01173
OG0001181	Prab.g_01871	Pran.g_01174
OG0001182	Prab.g_01872	Pran.g_01175
OG0001183	Prab.g_01873	Pran.g_01176
OG0001184	Prab.g_01875	Pran.g_01178
OG0001185	Prab.g_01879	Pran.g_01182
OG0001186	Prab.g_01880	Pran.g_01183
OG0001187	Prab.g_01881	Pran.g_01184
OG0001188	Prab.g_01882	Pran.g_01185
OG0001189	Prab.g_01883	Pran.g_01186
OG0001190	Prab.g_01884	Pran.g_01187
OG0001191	Prab.g_01885	Pran.g_01188
OG0001192	Prab.g_01886	Pran.g_01189
OG0001193	Prab.g_01887	Pran.g_01190
OG0001194	Prab.g_01888	Pran.g_01191
OG0001195	Prab.g_01889	Pran.g_01192
OG0001196	Prab.g_01890	Pran.g_01193
OG0001197	Prab.g_01891	Pran.g_01194
OG0001198	Prab.g_01892	Pran.g_01195
OG0001199	Prab.g_01893	Pran.g_01196
OG0001200	Prab.g_01894	Pran.g_01197
OG0001201	Prab.g_01895	Pran.g_01198
OG0001202	Prab.g_01896	Pran.g_01199
OG0001203	Prab.g_01898	Pran.g_01201
OG0001204	Prab.g_01900	Pran.g_01202
OG0001205	Prab.g_01901	Pran.g_01203
OG0001206	Prab.g_01902	Pran.g_01204
OG0001207	Prab.g_01903	Pran.g_01205
OG0001208	Prab.g_01904	Pran.g_01206
OG0001209	Prab.g_01905	Pran.g_01207
OG0001210	Prab.g_01906	Pran.g_01208
OG0001211	Prab.g_01907	Pran.g_01209
OG0001212	Prab.g_01908	Pran.g_01210
OG0001213	Prab.g_01909	Pran.g_01211
OG0001214	Prab.g_01911	Pran.g_01213
OG0001215	Prab.g_01912	Pran.g_01214
OG0001216	Prab.g_01913	Pran.g_01215
OG0001217	Prab.g_01914	Pran.g_01216
OG0001218	Prab.g_01915	Pran.g_01217
OG0001219	Prab.g_01918	Pran.g_01220
OG0001220	Prab.g_01919	Pran.g_01221
OG0001221	Prab.g_01922	Pran.g_01224
OG0001222	Prab.g_01923	Pran.g_01225
OG0001223	Prab.g_01924	Pran.g_01226
OG0001224	Prab.g_01925	Pran.g_01227
OG0001225	Prab.g_01926	Pran.g_01228
OG0001226	Prab.g_01927	Pran.g_01229
OG0001227	Prab.g_01928	Pran.g_01230
OG0001228	Prab.g_01929	Pran.g_01231
OG0001229	Prab.g_01930	Pran.g_01232
OG0001230	Prab.g_01931	Pran.g_01233
OG0001231	Prab.g_01932	Pran.g_01234
OG0001232	Prab.g_01933	Pran.g_01235
OG0001233	Prab.g_01934	Pran.g_01236
OG0001234	Prab.g_01935	Pran.g_01237
OG0001235	Prab.g_01936	Pran.g_01238
OG0001236	Prab.g_01938	Pran.g_01240
OG0001237	Prab.g_01939	Pran.g_01241
OG0001238	Prab.g_01941	Pran.g_01243
OG0001239	Prab.g_01942	Pran.g_01244
OG0001240	Prab.g_01943	Pran.g_01245
OG0001241	Prab.g_01945	Pran.g_01247
OG0001242	Prab.g_01947	Pran.g_01249
OG0001243	Prab.g_01948	Pran.g_01250
OG0001244	Prab.g_01949	Pran.g_01251
OG0001245	Prab.g_01950	Pran.g_01252
OG0001246	Prab.g_01951	Pran.g_01253
OG0001247	Prab.g_01952	Pran.g_01254
OG0001248	Prab.g_01953	Pran.g_01255
OG0001249	Prab.g_01954	Pran.g_01256
OG0001250	Prab.g_01955	Pran.g_01257
OG0001252	Prab.g_00128	Pran.g_00296
OG0001253	Prab.g_00141	Pran.g_00282
OG0001254	Prab.g_00269	Pran.g_01913
OG0001255	Prab.g_00321	Pran.g_01861
OG0001256	Prab.g_01624	Pran.g_00925
OG0001257	Prab.g_00486	Pran.g_01696
OG0001258	Prab.g_00502	Pran.g_01680
OG0001259	Prab.g_00594	Pran.g_01588
OG0001260	Prab.g_00766	Pran.g_01417
OG0001261	Prab.g_00874	Pran.g_01309
OG0001262	Prab.g_00890	Pran.g_01293
OG0001263	Prab.g_01100	Pran.g_00179
OG0001264	Prab.g_01069	Pran.g_00428
OG0001265	Prab.g_00953	Pran.g_00544
OG0001266	Prab.g_01120	Pran.g_00159
OG0001267	Prab.g_01203	Pran.g_00076
OG0001268	Prab.g_01216	Pran.g_00063
OG0001270	Prab.g_01506	Pran.g_00693
OG0001271	Prab.g_01517	Pran.g_00682
OG0001272	Prab.g_01561	Pran.g_00638
OG0001273	Prab.g_01562	Pran.g_00637
OG0001274	Prab.g_01567	Pran.g_00632
OG0001275	Prab.g_01592	Pran.g_00607
OG0001277	Prab.g_01623	Pran.g_00923
OG0001278	Prab.g_01661	Pran.g_00962
OG0001279	Prab.g_01665	Pran.g_00966
OG0001280	Prab.g_01668	Pran.g_00969
OG0001281	Prab.g_01734	Pran.g_01035
OG0001282	Prab.g_01758	Pran.g_01060
OG0001283	Prab.g_01839	Pran.g_01142
OG0001284	Prab.g_01867	Pran.g_01170
OG0001286	Prab.g_01944	Pran.g_01246
OG0001287	Prab.g_00379	Pran.g_01804
OG0001288	Prab.g_00440	Pran.g_01743
OG0001290	Prab.g_00030	Pran.g_00394
OG0001291	Prab.g_00063	Pran.g_00361
OG0001292	Prab.g_00066	Pran.g_00358
OG0001293	Prab.g_00068	Pran.g_00356
OG0001294	Prab.g_00084	Pran.g_00340
OG0001295	Prab.g_00110	Pran.g_00314
OG0001297	Prab.g_00190	Pran.g_00233
OG0001298	Prab.g_00233	Pran.g_01949
OG0001299	Prab.g_00242	Pran.g_01940
OG0001300	Prab.g_00362	Pran.g_01821
OG0001301	Prab.g_00642	Pran.g_01541
OG0001302	Prab.g_00773	Pran.g_01410
OG0001303	Prab.g_00776	Pran.g_01407
OG0001304	Prab.g_00938	Pran.g_00559
OG0001306	Prab.g_01127	Pran.g_00152
OG0001307	Prab.g_01137	Pran.g_00142
OG0001308	Prab.g_01162	Pran.g_00117
OG0001309	Prab.g_01164	Pran.g_00115
OG0001310	Prab.g_01174	Pran.g_00105
OG0001311	Prab.g_01247	Pran.g_00032
OG0001313	Prab.g_01565	Pran.g_00634
OG0001314	Prab.g_01692	Pran.g_00993
OG0001315	Prab.g_01726	Pran.g_01027
OG0001318	Prab.g_00131	Pran.g_00293
OG0001320	Prab.g_00472	Pran.g_01711
OG0001321	Prab.g_00420	Pran.g_01763
OG0001321	Prab.g_00778	Pran.g_01405
OG0001322	Prab.g_00821	Pran.g_01362
OG0001323	Prab.g_01112	Pran.g_00167
OG0001324	Prab.g_01145	Pran.g_00134
OG0001325	Prab.g_01167	Pran.g_00112
OG0001328	Prab.g_01331	Pran.g_00871
OG0001329	Prab.g_01381	Pran.g_00820
OG0001330	Prab.g_01558	Pran.g_00641
OG0001331	Prab.g_01666	Pran.g_00967
OG0001332	Prab.g_01715	Pran.g_01016
OG0001333	Prab.g_01806	Pran.g_01109
OG0001334	Prab.g_01859	Pran.g_01162
OG0001335	Prab.g_01897	Pran.g_01200
OG0001337	Prab.g_00109	Pran.g_00315
OG0001338	Prab.g_00135	Pran.g_00289
OG0001339	Prab.g_00194	Pran.g_00229
OG0001340	Prab.g_00238	Pran.g_01944
OG0001341	Prab.g_00250	Pran.g_01932
OG0001342	Prab.g_00268	Pran.g_01914
OG0001343	Prab.g_00326	Pran.g_01856
OG0001344	Prab.g_00366	Pran.g_01817
OG0001345	Prab.g_00437	Pran.g_01746
OG0001346	Prab.g_00476	Pran.g_01706
OG0001347	Prab.g_00490	Pran.g_01692
OG0001348	Prab.g_00508	Pran.g_01674
OG0001349	Prab.g_00513	Pran.g_01669
OG0001350	Prab.g_00518	Pran.g_01664
OG0001351	Prab.g_00581	Pran.g_01601
OG0001352	Prab.g_00687	Pran.g_01496
OG0001353	Prab.g_00710	Pran.g_01473
OG0001354	Prab.g_00824	Pran.g_01359
OG0001355	Prab.g_00880	Pran.g_01303
OG0001356	Prab.g_01086	Pran.g_00411
OG0001357	Prab.g_00982	Pran.g_00515
OG0001358	Prab.g_00954	Pran.g_00543
OG0001359	Prab.g_01190	Pran.g_00089
OG0001360	Prab.g_01191	Pran.g_00088
OG0001361	Prab.g_01269	Pran.g_00010
OG0001362	Prab.g_01590	Pran.g_00609
OG0001363	Prab.g_01392	Pran.g_00808
OG0001364	Prab.g_01536	Pran.g_00663
OG0001365	Prab.g_01729	Pran.g_01030
OG0001366	Prab.g_01706	Pran.g_01007
OG0001367	Prab.g_01748	Pran.g_01050
OG0001368	Prab.g_01866	Pran.g_01169
OG0001369	Prab.g_00952	Pran.g_00545
OG0001371	Prab.g_00059	Pran.g_00365
OG0001372	Prab.g_00060	Pran.g_00364
OG0001373	Prab.g_00067	Pran.g_00357
OG0001374	Prab.g_00079	Pran.g_00345
OG0001375	Prab.g_00125	Pran.g_00299
OG0001376	Prab.g_00225	Pran.g_00198
OG0001377	Prab.g_00246	Pran.g_01936
OG0001378	Prab.g_00261	Pran.g_01921
OG0001379	Prab.g_00351	Pran.g_01832
OG0001380	Prab.g_01626	Pran.g_00927
OG0001382	Prab.g_00465	Pran.g_01718
OG0001383	Prab.g_00515	Pran.g_01667
OG0001384	Prab.g_00523	Pran.g_01659
OG0001385	Prab.g_00671	Pran.g_01512
OG0001386	Prab.g_00679	Pran.g_01504
OG0001387	Prab.g_00681	Pran.g_01502
OG0001388	Prab.g_00691	Pran.g_01492
OG0001389	Prab.g_00728	Pran.g_01455
OG0001390	Prab.g_00765	Pran.g_01418
OG0001391	Prab.g_00826	Pran.g_01357
OG0001392	Prab.g_01087	Pran.g_00192
OG0001393	Prab.g_01085	Pran.g_00412
OG0001394	Prab.g_01063	Pran.g_00434
OG0001395	Prab.g_01060	Pran.g_00437
OG0001396	Prab.g_00749	Pran.g_01434
OG0001397	Prab.g_00944	Pran.g_00553
OG0001398	Prab.g_00925	Pran.g_00572
OG0001399	Prab.g_01110	Pran.g_00169
OG0001400	Prab.g_01118	Pran.g_00161
OG0001401	Prab.g_01298	Pran.g_00904
OG0001402	Prab.g_01205	Pran.g_00074
OG0001403	Prab.g_01327	Pran.g_00875
OG0001404	Prab.g_01352	Pran.g_00849
OG0001405	Prab.g_01361	Pran.g_00840
OG0001406	Prab.g_01505	Pran.g_00694
OG0001407	Prab.g_01508	Pran.g_00691
OG0001408	Prab.g_01559	Pran.g_00640
OG0001409	Prab.g_01573	Pran.g_00626
OG0001410	Prab.g_01595	Pran.g_00604
OG0001411	Prab.g_00755	Pran.g_01428
OG0001412	Prab.g_01029	Pran.g_00468
OG0001413	Prab.g_01648	Pran.g_00949
OG0001414	Prab.g_00053	Pran.g_00371
OG0001415	Prab.g_00314	Pran.g_01868
OG0001416	Prab.g_00525	Pran.g_01657
OG0001417	Prab.g_00680	Pran.g_01503
OG0001418	Prab.g_00779	Pran.g_01404
OG0001419	Prab.g_00830	Pran.g_01353
OG0001420	Prab.g_01083	Pran.g_00414
OG0001421	Prab.g_01078	Pran.g_00419
OG0001422	Prab.g_01115	Pran.g_00164
OG0001423	Prab.g_01192	Pran.g_00087
OG0001424	Prab.g_01282	Pran.g_00920
OG0001425	Prab.g_01581	Pran.g_00618
OG0001426	Prab.g_01940	Pran.g_01242
OG0001427	Prab.g_00361	Pran.g_01822
OG0001428	Prab.g_01406	Pran.g_00794
OG0001428	Prab.g_01404	Pran.g_00796
OG0001428	Prab.g_00377	Pran.g_01806
OG0001429	Prab.g_01000	Pran.g_00497
OG0001430	Prab.g_00961	Pran.g_00536
OG0001431	Prab.g_01116	Pran.g_00163
OG0001432	Prab.g_01119	Pran.g_00160
OG0001433	Prab.g_00977	Pran.g_00520
OG0001435	Prab.g_01571	Pran.g_00628
OG0001436	Prab.g_00793	Pran.g_01390
OG0001438	Prab.g_00624	Pran.g_01558
OG0001439	Prab.g_00872	Pran.g_01311
OG0001440	Prab.g_00950	Pran.g_00547
OG0001441	Prab.g_01155	Pran.g_00124
OG0001442	Prab.g_01178	Pran.g_00101
OG0001444	Prab.g_01238	Pran.g_00041
OG0001448	Prab.g_01603	Pran.g_00596
OG0001449	Prab.g_01408	Pran.g_00792
OG0001449	Prab.g_01395	Pran.g_00805
OG0001450	Prab.g_01607	Pran.g_00592
OG0001451	Prab.g_00406	Pran.g_01777
OG0001452	Prab.g_01917	Pran.g_01219
OG0001454	Prab.g_00356	Pran.g_01827
OG0001456	Prab.g_00593	Pran.g_01589
OG0001457	Prab.g_00707	Pran.g_01476
OG0001458	Prab.g_00764	Pran.g_01419
OG0001460	Prab.g_00902	Pran.g_01281
OG0001461	Prab.g_01037	Pran.g_00460
OG0001462	Prab.g_00962	Pran.g_00535
OG0001463	Prab.g_01109	Pran.g_00170
OG0001464	Prab.g_01114	Pran.g_00165
OG0001466	Prab.g_00769	Pran.g_01414
OG0001467	Prab.g_01463	Pran.g_00736
OG0001468	Prab.g_01829	Pran.g_01132
OG0001469	Prab.g_01217	Pran.g_00062
OG0001470	Prab.g_00308	Pran.g_01874
OG0001471	Prab.g_00426	Pran.g_01757
OG0001473	Prab.g_01101	Pran.g_00178
OG0001474	Prab.g_01099	Pran.g_00180
OG0001475	Prab.g_01105	Pran.g_00174
OG0001476	Prab.g_01106	Pran.g_00173
OG0001477	Prab.g_01107	Pran.g_00172
OG0001478	Prab.g_01113	Pran.g_00166
OG0001479	Prab.g_01140	Pran.g_00139
OG0001480	Prab.g_01149	Pran.g_00130
OG0001481	Prab.g_01235	Pran.g_00044
OG0001483	Prab.g_01320	Pran.g_00882
OG0001484	Prab.g_01391	Pran.g_00809
OG0001485	Prab.g_01728	Pran.g_01029
OG0001486	Prab.g_01049	Pran.g_00448
OG0001488	Prab.g_00163	Pran.g_00260
OG0001490	Prab.g_00390	Pran.g_01793
OG0001491	Prab.g_00816	Pran.g_01367
OG0001493	Prab.g_01098	Pran.g_00181
OG0001494	Prab.g_01097	Pran.g_00182
OG0001495	Prab.g_01096	Pran.g_00183
OG0001496	Prab.g_01095	Pran.g_00184
OG0001497	Prab.g_01094	Pran.g_00185
OG0001498	Prab.g_01093	Pran.g_00186
OG0001499	Prab.g_01092	Pran.g_00187
OG0001500	Prab.g_01091	Pran.g_00188
OG0001501	Prab.g_01090	Pran.g_00189
OG0001502	Prab.g_01089	Pran.g_00190
OG0001503	Prab.g_01088	Pran.g_00191
OG0001504	Prab.g_01053	Pran.g_00444
OG0001506	Prab.g_01132	Pran.g_00147
OG0001507	Prab.g_01202	Pran.g_00077
OG0001508	Prab.g_01570	Pran.g_00629
OG0001509	Prab.g_01749	Pran.g_01051
OG0001510	Prab.g_01821	Pran.g_01124
OG0001511	Prab.g_00414	Pran.g_01769
OG0001513	Prab.g_00096	Pran.g_00328
OG0001514	Prab.g_01618, Prab.g_00916	Pran.g_00581
OG0001515	Prab.g_00771	Pran.g_01412
OG0001516	Prab.g_00988	Pran.g_00509
OG0001517	Prab.g_01123	Pran.g_00156
OG0001518	Prab.g_00758	Pran.g_01425
OG0001519	Prab.g_00380	Pran.g_01803
OG0001520	Prab.g_00792	Pran.g_01391
OG0001521	Prab.g_01730	Pran.g_01031
OG0001523	Prab.g_00052	Pran.g_00372
OG0001524	Prab.g_00364	Pran.g_01819
OG0001525	Prab.g_00464	Pran.g_01719
OG0001526	Prab.g_01080	Pran.g_00417
OG0001527	Prab.g_01153	Pran.g_00126
OG0001528	Prab.g_00972	Pran.g_00525
OG0001529	Prab.g_00399	Pran.g_01784
OG0001530	Prab.g_00791	Pran.g_01392
OG0001532	Prab.g_00034	Pran.g_00390
OG0001533	Prab.g_01628	Pran.g_00929
OG0001533	Prab.g_00393	Pran.g_01790
OG0001534	Prab.g_01577	Pran.g_00622
OG0001536	Prab.g_01151	Pran.g_00128
OG0001537	Prab.g_00976	Pran.g_00521
OG0001539	Prab.g_01312	Pran.g_00890
OG0001540	Prab.g_00751	Pran.g_01432
OG0001540	Prab.g_01313	Pran.g_00889
OG0001542	Prab.g_01575	Pran.g_00624
OG0001543	Prab.g_01593	Pran.g_00606
OG0001549	Prab.g_00116	Pran.g_00308
OG0001550	Prab.g_00295	Pran.g_01887
OG0001551	Prab.g_00319	Pran.g_01863
OG0001552	Prab.g_00357	Pran.g_01826
OG0001553	Prab.g_00382	Pran.g_01801
OG0001554	Prab.g_00383	Pran.g_01800
OG0001555	Prab.g_00462	Pran.g_01721
OG0001556	Prab.g_00474	Pran.g_01709
OG0001557	Prab.g_00682	Pran.g_01501
OG0001558	Prab.g_01301	Pran.g_00901
OG0001559	Prab.g_00772	Pran.g_01411
OG0001560	Prab.g_00808	Pran.g_01375
OG0001561	Prab.g_00903	Pran.g_01280
OG0001562	Prab.g_00963	Pran.g_00534
OG0001563	Prab.g_01121	Pran.g_00158
OG0001564	Prab.g_01122	Pran.g_00157
OG0001565	Prab.g_01124	Pran.g_00155
OG0001566	Prab.g_01126	Pran.g_00153
OG0001567	Prab.g_01133	Pran.g_00146
OG0001568	Prab.g_01148	Pran.g_00131
OG0001569	Prab.g_01152	Pran.g_00127
OG0001570	Prab.g_01158	Pran.g_00121
OG0001571	Prab.g_01170	Pran.g_00109
OG0001572	Prab.g_01182	Pran.g_00097
OG0001573	Prab.g_01185	Pran.g_00094
OG0001574	Prab.g_00415	Pran.g_01768
OG0001575	Prab.g_00715	Pran.g_01468
OG0001576	Prab.g_01305	Pran.g_00897
OG0001577	Prab.g_01357	Pran.g_00844
OG0001578	Prab.g_01359	Pran.g_00842
OG0001580	Prab.g_01398	Pran.g_00802
OG0001581	Prab.g_01401	Pran.g_00799
OG0001582	Prab.g_01549	Pran.g_00650
OG0001583	Prab.g_01551	Pran.g_00648
OG0001584	Prab.g_01552	Pran.g_00647
OG0001585	Prab.g_01564	Pran.g_00635
OG0001586	Prab.g_01877	Pran.g_01180
OG0001587	Prab.g_01286	Pran.g_00916
OG0001588	Prab.g_01604	Pran.g_00595
OG0001590	Prab.g_00281	Pran.g_01901
OG0001591	Prab.g_00352	Pran.g_01831
OG0001592	Prab.g_00389	Pran.g_01794
OG0001594	Prab.g_00473	Pran.g_01710
OG0001595	Prab.g_00713	Pran.g_01470
OG0001597	Prab.g_00905	Pran.g_01278
OG0001598	Prab.g_01081	Pran.g_00416
OG0001599	Prab.g_01196	Pran.g_00083
OG0001600	Prab.g_01197	Pran.g_00082
OG0001601	Prab.g_01198	Pran.g_00081
OG0001602	Prab.g_01199	Pran.g_00080
OG0001603	Prab.g_01586	Pran.g_00613
OG0001604	Prab.g_01682	Pran.g_00983
OG0001606	Prab.g_00327	Pran.g_01855
OG0001610	Prab.g_00706	Pran.g_01477
OG0001611	Prab.g_00748	Pran.g_01435
OG0001611	Prab.g_00920	Pran.g_00577
OG0001612	Prab.g_00817	Pran.g_01366
OG0001613	Prab.g_01102	Pran.g_00177
OG0001614	Prab.g_00984	Pran.g_00513
OG0001615	Prab.g_01653	Pran.g_00954
OG0001615	Prab.g_01557	Pran.g_00642
OG0001616	Prab.g_00973	Pran.g_00524
OG0001617	Prab.g_01341	Pran.g_00861
OG0001618	Prab.g_00346	Pran.g_01836
OG0001619	Prab.g_01350	Pran.g_00851
OG0001624	Prab.g_00908	Pran.g_01275
OG0001625	Prab.g_00968	Pran.g_00529
OG0001626	Prab.g_01652	Pran.g_00953
OG0001628	Prab.g_01609	Pran.g_00590
OG0001629	Prab.g_01344	Pran.g_00857
OG0001630	Prab.g_01436	Pran.g_00763
OG0001630	Prab.g_01431	Pran.g_00769
OG0001639	Prab.g_00101	Pran.g_00323
OG0001640	Prab.g_00171	Pran.g_00252
OG0001641	Prab.g_00353	Pran.g_01830
OG0001642	Prab.g_00355	Pran.g_01828
OG0001643	Prab.g_00384	Pran.g_01799
OG0001644	Prab.g_00385	Pran.g_01798
OG0001645	Prab.g_00387	Pran.g_01796
OG0001646	Prab.g_01177	Pran.g_00102
OG0001647	Prab.g_00471	Pran.g_01712
OG0001648	Prab.g_00563	Pran.g_01619
OG0001649	Prab.g_00570	Pran.g_01612
OG0001650	Prab.g_00722	Pran.g_01461
OG0001651	Prab.g_00759	Pran.g_01424
OG0001652	Prab.g_00762	Pran.g_01421
OG0001653	Prab.g_00809	Pran.g_01374
OG0001654	Prab.g_00815	Pran.g_01368
OG0001655	Prab.g_00823	Pran.g_01360
OG0001656	Prab.g_00845	Pran.g_01338
OG0001657	Prab.g_00897	Pran.g_01286
OG0001658	Prab.g_00909	Pran.g_01274
OG0001659	Prab.g_01056	Pran.g_00441
OG0001660	Prab.g_00967	Pran.g_00530
OG0001661	Prab.g_00964	Pran.g_00533
OG0001662	Prab.g_00959	Pran.g_00538
OG0001663	Prab.g_00942	Pran.g_00555
OG0001664	Prab.g_00941	Pran.g_00556
OG0001665	Prab.g_01104	Pran.g_00175
OG0001666	Prab.g_01108	Pran.g_00171
OG0001667	Prab.g_01111	Pran.g_00168
OG0001668	Prab.g_01117	Pran.g_00162
OG0001669	Prab.g_01128	Pran.g_00151
OG0001670	Prab.g_01129	Pran.g_00150
OG0001671	Prab.g_01136	Pran.g_00143
OG0001672	Prab.g_01141	Pran.g_00138
OG0001673	Prab.g_01142	Pran.g_00137
OG0001674	Prab.g_01143	Pran.g_00136
OG0001675	Prab.g_01168	Pran.g_00111
OG0001676	Prab.g_01173	Pran.g_00106
OG0001677	Prab.g_01195	Pran.g_00084
OG0001678	Prab.g_01266	Pran.g_00013
OG0001679	Prab.g_01274	Pran.g_00005
OG0001680	Prab.g_01295	Pran.g_00907
OG0001681	Prab.g_01306	Pran.g_00896
OG0001682	Prab.g_01309	Pran.g_00893
OG0001684	Prab.g_01548	Pran.g_00651
OG0001685	Prab.g_01554	Pran.g_00645
OG0001686	Prab.g_01560	Pran.g_00639
OG0001687	Prab.g_01566	Pran.g_00633
OG0001688	Prab.g_01569	Pran.g_00630
OG0001689	Prab.g_01574	Pran.g_00625
OG0001690	Prab.g_01576	Pran.g_00623
OG0001691	Prab.g_01578	Pran.g_00621
OG0001692	Prab.g_01674	Pran.g_00975
OG0001693	Prab.g_01916	Pran.g_01218
OG0001694	Prab.g_01384	Pran.g_00817
OG0001698	Prab.g_00500	Pran.g_01682
OG0001699	Prab.g_00714	Pran.g_01469
OG0001700	Prab.g_00757	Pran.g_01426
OG0001701	Prab.g_00752	Pran.g_01431
OG0001702	Prab.g_00777	Pran.g_01406
OG0001703	Prab.g_00810	Pran.g_01373
OG0001704	Prab.g_00756	Pran.g_01427
OG0001705	Prab.g_01161	Pran.g_00118
OG0001706	Prab.g_01172	Pran.g_00107
OG0001707	Prab.g_01200	Pran.g_00079
OG0001708	Prab.g_01300	Pran.g_00902
OG0001709	Prab.g_00784	Pran.g_01399
OG0001710	Prab.g_00966	Pran.g_00531
OG0001711	Prab.g_01292	Pran.g_00910
OG0001712	Prab.g_01389	Pran.g_00811
OG0001722	Prab.g_00919	Pran.g_00578
OG0001723	Prab.g_01302	Pran.g_00900
OG0001724	Prab.g_00828	Pran.g_01355
OG0001725	Prab.g_00904	Pran.g_01279
OG0001726	Prab.g_01157	Pran.g_00122
OG0001727	Prab.g_00750	Pran.g_01433
OG0001728	Prab.g_01310	Pran.g_00892
OG0001731	Prab.g_01587	Pran.g_00612
OG0001732	Prab.g_00970	Pran.g_00527
OG0001733	Prab.g_00378	Pran.g_01805
OG0001734	Prab.g_00721	Pran.g_01462
OG0001784	Prab.g_00528	Pran.g_01654
OG0001785	Prab.g_00774	Pran.g_01409
OG0001786	Prab.g_00869	Pran.g_01314
OG0001789	Prab.g_01602	Pran.g_00597
OG0001794	Prab.g_00753	Pran.g_01430
OG0001795	Prab.g_00567	Pran.g_01615
OG0001796	Prab.g_01181	Pran.g_00098
OG0001797	Prab.g_01342	Pran.g_00860
OG0001798	Prab.g_01633	Pran.g_00934
OG0001806	Prab.g_00365	Pran.g_01818
OG0001808	Prab.g_00401	Pran.g_01782
OG0001809	Prab.g_00781	Pran.g_01402
OG0001810	Prab.g_00811	Pran.g_01372
OG0001811	Prab.g_00812	Pran.g_01371
OG0001812	Prab.g_00813	Pran.g_01370
OG0001813	Prab.g_00814	Pran.g_01369
OG0001814	Prab.g_00907	Pran.g_01276
OG0001815	Prab.g_00709	Pran.g_01474
OG0001815	Prab.g_00974	Pran.g_00523
OG0001816	Prab.g_01103	Pran.g_00176
OG0001817	Prab.g_01160	Pran.g_00119
OG0001818	Prab.g_01163	Pran.g_00116
OG0001821	Prab.g_01608	Pran.g_00591
OG0001822	Prab.g_01411	Pran.g_00789
OG0001823	Prab.g_01388	Pran.g_00813
OG0001824	Prab.g_01568	Pran.g_00631
OG0001825	Prab.g_01605	Pran.g_00594
OG0001827	Prab.g_01183	Pran.g_00096
OG0001828	Prab.g_01193	Pran.g_00086
OG0001829	Prab.g_01599	Pran.g_00600
OG0001837	Prab.g_00330	Pran.g_01852
OG0001838	Prab.g_00386	Pran.g_01797
OG0001839	Prab.g_00452	Pran.g_01731
OG0001840	Prab.g_01656	Pran.g_00957
OG0001842	Prab.g_01314	Pran.g_00888
OG0001844	Prab.g_01402	Pran.g_00798
OG0001845	Prab.g_01487	Pran.g_00712
OG0001846	Prab.g_01550	Pran.g_00649
OG0001847	Prab.g_01582	Pran.g_00617
OG0001848	Prab.g_01180	Pran.g_00099
OG0001849	Prab.g_01588	Pran.g_00611
OG0001861	Prab.g_01166	Pran.g_00113
OG0001863	Prab.g_01175	Pran.g_00104
OG0001864	Prab.g_01642	Pran.g_00943
OG0001865	Prab.g_00422	Pran.g_01761
OG0001867	Prab.g_01654	Pran.g_00955
OG0001870	Prab.g_00451	Pran.g_01732
OG0001871	Prab.g_00911	Pran.g_01272
OG0001907	Prab.g_00417	Pran.g_01766
OG0001908	Prab.g_01403	Pran.g_00797
OG0001909	Prab.g_00754	Pran.g_01429
OG0001910	Prab.g_00381	Pran.g_01802
OG0001911	Prab.g_00413	Pran.g_01770
OG0001911	Prab.g_01632	Pran.g_00933
OG0001911	Prab.g_01296	Pran.g_00906
