Orthogroup	Prah	Prap
OG0001171	Prah.g_00151	Prap.g_01581
OG0001172	Prah.g_00149	Prap.g_01579
OG0001173	Prah.g_00146	Prap.g_01577
OG0001174	Prah.g_00145	Prap.g_01576
OG0001175	Prah.g_00144	Prap.g_01575
OG0001176	Prah.g_00136	Prap.g_01573
OG0001177	Prah.g_00134	Prap.g_01571
OG0001178	Prah.g_00130	Prap.g_01568
OG0001179	Prah.g_00129	Prap.g_01567
OG0001180	Prah.g_00128	Prap.g_01566
OG0001181	Prah.g_00127	Prap.g_01565
OG0001182	Prah.g_00126	Prap.g_01564
OG0001183	Prah.g_00125	Prap.g_01563
OG0001184	Prah.g_00088	Prap.g_01561
OG0001185	Prah.g_00086	Prap.g_01559
OG0001186	Prah.g_00085	Prap.g_01558
OG0001187	Prah.g_00084	Prap.g_01557
OG0001188	Prah.g_00080	Prap.g_01556
OG0001189	Prah.g_00079	Prap.g_01555
OG0001190	Prah.g_00078	Prap.g_01554
OG0001191	Prah.g_00076	Prap.g_01553
OG0001192	Prah.g_00074	Prap.g_01552
OG0001193	Prah.g_00073	Prap.g_01551
OG0001194	Prah.g_00071	Prap.g_01550
OG0001195	Prah.g_00070	Prap.g_01549
OG0001196	Prah.g_00068	Prap.g_01548
OG0001197	Prah.g_00067	Prap.g_01547
OG0001198	Prah.g_00066	Prap.g_01546
OG0001199	Prah.g_00065	Prap.g_01545
OG0001200	Prah.g_00063	Prap.g_01544
OG0001201	Prah.g_00062	Prap.g_01543
OG0001202	Prah.g_00061	Prap.g_01542
OG0001203	Prah.g_00059	Prap.g_01541
OG0001204	Prah.g_00055	Prap.g_01539
OG0001205	Prah.g_00053	Prap.g_01537
OG0001206	Prah.g_00052	Prap.g_01536
OG0001207	Prah.g_02490	Prap.g_01535
OG0001208	Prah.g_02491	Prap.g_01534
OG0001209	Prah.g_02492	Prap.g_01533
OG0001210	Prah.g_02493	Prap.g_01532
OG0001211	Prah.g_02495	Prap.g_01531
OG0001212	Prah.g_02496	Prap.g_01530
OG0001213	Prah.g_02497	Prap.g_01529
OG0001214	Prah.g_02499	Prap.g_01527
OG0001215	Prah.g_02501	Prap.g_01526
OG0001216	Prah.g_02503	Prap.g_01525
OG0001217	Prah.g_02504	Prap.g_01524
OG0001218	Prah.g_02505	Prap.g_01523
OG0001219	Prah.g_02508	Prap.g_01520
OG0001220	Prah.g_02513	Prap.g_01519
OG0001221	Prah.g_02536	Prap.g_01515
OG0001222	Prah.g_02540	Prap.g_01514
OG0001223	Prah.g_02541	Prap.g_01513
OG0001224	Prah.g_02543	Prap.g_01511
OG0001225	Prah.g_02544	Prap.g_01510
OG0001226	Prah.g_02547	Prap.g_01509
OG0001227	Prah.g_02548	Prap.g_01508
OG0001228	Prah.g_02550	Prap.g_01507
OG0001229	Prah.g_02551	Prap.g_01506
OG0001230	Prah.g_02552	Prap.g_01505
OG0001231	Prah.g_02565	Prap.g_01504
OG0001232	Prah.g_02574	Prap.g_01501
OG0001233	Prah.g_02575	Prap.g_01500
OG0001234	Prah.g_02576	Prap.g_01499
OG0001235	Prah.g_02577	Prap.g_01498
OG0001236	Prah.g_02579	Prap.g_01496
OG0001237	Prah.g_02580	Prap.g_01495
OG0001238	Prah.g_02584	Prap.g_01492
OG0001239	Prah.g_02586	Prap.g_01491
OG0001240	Prah.g_02587	Prap.g_01490
OG0001241	Prah.g_02591	Prap.g_01874
OG0001242	Prah.g_02593	Prap.g_01873
OG0001243	Prah.g_02594	Prap.g_01872
OG0001244	Prah.g_02596	Prap.g_01871
OG0001245	Prah.g_02598	Prap.g_01870
OG0001246	Prah.g_02600	Prap.g_01869
OG0001247	Prah.g_02601	Prap.g_01868
OG0001248	Prah.g_02602	Prap.g_00056
OG0001249	Prah.g_02603	Prap.g_00055
OG0001250	Prah.g_02604	Prap.g_00054
OG0001251	Prah.g_01880	Prap.g_01086
OG0001253	Prah.g_02287	Prap.g_01021
OG0001254	Prah.g_02135	Prap.g_01429
OG0001255	Prah.g_01941	Prap.g_01373
OG0001257	Prah.g_01564	Prap.g_01285
OG0001258	Prah.g_01545	Prap.g_01269
OG0001259	Prah.g_01418	Prap.g_01178
OG0001261	Prah.g_00604	Prap.g_00747
OG0001262	Prah.g_00581	Prap.g_00730
OG0001263	Prah.g_01190	Prap.g_00477
OG0001264	Prah.g_00734	Prap.g_00859
OG0001265	Prah.g_00856	Prap.g_00300
OG0001266	Prah.g_01192	Prap.g_01129
OG0001267	Prah.g_01037	Prap.g_00474
OG0001268	Prah.g_01324	Prap.g_00459
OG0001269	Prah.g_00326	Prap.g_01927
OG0001270	Prah.g_01203	Prap.g_00164
OG0001271	Prah.g_01622	Prap.g_00177
OG0001273	Prah.g_01521	Prap.g_00238
OG0001274	Prah.g_01050	Prap.g_01907
OG0001275	Prah.g_00282	Prap.g_00531
OG0001276	Prah.g_00710	Prap.g_00321
OG0001278	Prah.g_01665	Prap.g_01788
OG0001279	Prah.g_01670	Prap.g_01784
OG0001280	Prah.g_01673	Prap.g_01781
OG0001281	Prah.g_02068	Prap.g_01710
OG0001282	Prah.g_01682	Prap.g_01774
OG0001283	Prah.g_02240	Prap.g_01600
OG0001284	Prah.g_00131	Prap.g_01569
OG0001285	Prah.g_00057	Prap.g_01540
OG0001286	Prah.g_02589	Prap.g_01488
OG0001287	Prah.g_01100	Prap.g_01906
OG0001288	Prah.g_00231	Prap.g_01329
OG0001290	Prah.g_00037	Prap.g_00924
OG0001291	Prah.g_01841	Prap.g_00879
OG0001292	Prah.g_01844	Prap.g_00876
OG0001294	Prah.g_01881	Prap.g_01085
OG0001295	Prah.g_00185	Prap.g_01055
OG0001296	Prah.g_02251	Prap.g_01048
OG0001297	Prah.g_02359	Prap.g_00970
OG0001298	Prah.g_02077	Prap.g_01468
OG0001299	Prah.g_01868, Prah.g_02090	Prap.g_01459
OG0001301	Prah.g_00499	Prap.g_00390
OG0001303	Prah.g_00356	Prap.g_00519
OG0001304	Prah.g_00906	Prap.g_00699
OG0001305	Prah.g_00911	Prap.g_00704
OG0001306	Prah.g_02573	Prap.g_01502
OG0001307	Prah.g_00722	Prap.g_00542
OG0001309	Prah.g_00054	Prap.g_01538
OG0001310	Prah.g_01182	Prap.g_00035
OG0001311	Prah.g_01250	Prap.g_00423
OG0001312	Prah.g_00325	Prap.g_01926
OG0001313	Prah.g_00018	Prap.g_01344
OG0001315	Prah.g_01761	Prap.g_01720
OG0001316	Prah.g_02235	Prap.g_01604
OG0001318	Prah.g_02279	Prap.g_01033
OG0001320	Prah.g_01481	Prap.g_01919
OG0001322	Prah.g_00942	Prap.g_00505
OG0001323	Prah.g_00555	Prap.g_00870
OG0001326	Prah.g_00998	Prap.g_01911
OG0001327	Prah.g_01354	Prap.g_00227
OG0001328	Prah.g_01370	Prap.g_00566
OG0001329	Prah.g_02582	Prap.g_01493
OG0001330	Prah.g_01658	Prap.g_00210
OG0001331	Prah.g_01671	Prap.g_01783
OG0001332	Prah.g_01737	Prap.g_01731
OG0001333	Prah.g_01990	Prap.g_01638
OG0001334	Prah.g_00148	Prap.g_01578
OG0001336	Prah.g_02253	Prap.g_01046
OG0001337	Prah.g_00187	Prap.g_01056
OG0001339	Prah.g_02363	Prap.g_00966
OG0001340	Prah.g_02083	Prap.g_01463
OG0001341	Prah.g_02108	Prap.g_01450
OG0001342	Prah.g_02134	Prap.g_01430
OG0001343	Prah.g_01934	Prap.g_01367
OG0001345	Prah.g_00228	Prap.g_01332
OG0001346	Prah.g_00309	Prap.g_01295
OG0001347	Prah.g_01560	Prap.g_01281
OG0001349	Prah.g_01531	Prap.g_01258
OG0001350	Prah.g_01527	Prap.g_01253
OG0001351	Prah.g_01435	Prap.g_01192
OG0001353	Prah.g_02393	Prap.g_00942
OG0001355	Prah.g_00597	Prap.g_00740
OG0001357	Prah.g_00837	Prap.g_00285
OG0001358	Prah.g_00855	Prap.g_00299
OG0001361	Prah.g_01284	Prap.g_00402
OG0001362	Prah.g_00431	Prap.g_00610
OG0001366	Prah.g_01726	Prap.g_01741
OG0001368	Prah.g_00132	Prap.g_01570
OG0001369	Prah.g_00857	Prap.g_00301
OG0001375	Prah.g_02263	Prap.g_01038
OG0001378	Prah.g_02124	Prap.g_01437
OG0001380	Prah.g_01342	Prap.g_00803
OG0001381	Prah.g_00256	Prap.g_01309
OG0001384	Prah.g_01518	Prap.g_01248
OG0001396	Prah.g_00756	Prap.g_01817
OG0001410	Prah.g_02412	Prap.g_01921
OG0001412	Prah.g_00766	Prap.g_00676
OG0001425	Prah.g_00891	Prap.g_00524
OG0001429	Prah.g_00813	Prap.g_00267
OG0001436	Prah.g_01163, Prah.g_02519	Prap.g_01791
OG0001439	Prah.g_00606	Prap.g_00750
OG0001448	Prah.g_01180	Prap.g_01896
OG0001451	Prah.g_01078	Prap.g_00633
OG0001452	Prah.g_02507	Prap.g_01521
OG0001455	Prah.g_01208	Prap.g_00629
OG0001456	Prah.g_01419	Prap.g_01179
OG0001466	Prah.g_00892	Prap.g_00226
OG0001471	Prah.g_00621	Prap.g_00636
OG0001483	Prah.g_01356	Prap.g_00555
OG0001486	Prah.g_00696	Prap.g_00838
OG0001487	Prah.g_00522	Prap.g_01143
OG0001489	Prah.g_01972	Prap.g_01688
OG0001504	Prah.g_00700	Prap.g_00843
OG0001508	Prah.g_01202	Prap.g_01814
OG0001520	Prah.g_01162	Prap.g_01792
OG0001530	Prah.g_01161	Prap.g_01793
OG0001531	Prah.g_01198	Prap.g_00595, Prap.g_00622
OG0001541	Prah.g_00100	Prap.g_00003
OG0001544	Prah.g_00213	Prap.g_01902
OG0001545	Prah.g_00737	Prap.g_00862
OG0001546	Prah.g_00602	Prap.g_00745
OG0001547	Prah.g_01174	Prap.g_00645, Prap.g_00008
OG0001548	Prah.g_00317	Prap.g_00605, Prap.g_00515
OG0001574	Prah.g_01101	Prap.g_00609
OG0001587	Prah.g_00260	Prap.g_00898
OG0001588	Prah.g_01664	Prap.g_00517
OG0001593	Prah.g_00617	Prap.g_01304
OG0001608	Prah.g_01969	Prap.g_00230
OG0001622	Prah.g_01826, Prah.g_01015	Prap.g_00590
OG0001632	Prah.g_01675	Prap.g_00221
OG0001633	Prah.g_01108, Prah.g_01112, Prah.g_01117	Prap.g_00229
OG0001634	Prah.g_01016	Prap.g_00589
OG0001635	Prah.g_01019	Prap.g_00588
OG0001636	Prah.g_01020	Prap.g_00587
OG0001694	Prah.g_02223	Prap.g_01341
OG0001697	Prah.g_01049	Prap.g_01812, Prap.g_00673
OG0001711	Prah.g_00094	Prap.g_00579, Prap.g_01837
OG0001714	Prah.g_00357	Prap.g_00161
OG0001715	Prah.g_00143	Prap.g_01574
OG0001716	Prah.g_01252	Prap.g_00425
OG0001717	Prah.g_01219	Prap.g_00666
OG0001718	Prah.g_01216	Prap.g_00672
OG0001719	Prah.g_01939	Prap.g_01371
OG0001737	Prah.g_00050	Prap.g_00914
OG0001738	Prah.g_01906	Prap.g_01064
OG0001739	Prah.g_01903	Prap.g_01065
OG0001740	Prah.g_01902	Prap.g_01066
OG0001741	Prah.g_01889	Prap.g_01077
OG0001742	Prah.g_01775	Prap.g_00513
OG0001743	Prah.g_01774	Prap.g_01473
OG0001744	Prah.g_01735	Prap.g_01733
OG0001745	Prah.g_01450	Prap.g_01203
OG0001746	Prah.g_01379	Prap.g_00575
OG0001747	Prah.g_01301	Prap.g_00443
OG0001748	Prah.g_00978	Prap.g_00808
OG0001749	Prah.g_00952	Prap.g_00818
OG0001750	Prah.g_00865	Prap.g_00313
OG0001751	Prah.g_00859	Prap.g_00303
OG0001752	Prah.g_00853	Prap.g_00297
OG0001753	Prah.g_00792	Prap.g_00253
OG0001754	Prah.g_00742	Prap.g_00694
OG0001755	Prah.g_00707	Prap.g_00846
OG0001756	Prah.g_00662	Prap.g_00778
OG0001757	Prah.g_00583	Prap.g_01908
OG0001758	Prah.g_00580	Prap.g_00729
OG0001759	Prah.g_00565	Prap.g_00722
OG0001760	Prah.g_00559	Prap.g_00868
OG0001761	Prah.g_00552	Prap.g_00829
OG0001762	Prah.g_00453	Prap.g_00362
OG0001763	Prah.g_00320	Prap.g_01053
OG0001764	Prah.g_00206	Prap.g_01348
OG0001765	Prah.g_01950	Prap.g_01380
OG0001766	Prah.g_01951	Prap.g_01381
OG0001767	Prah.g_01953	Prap.g_01382
OG0001768	Prah.g_01954	Prap.g_01383
OG0001769	Prah.g_01955	Prap.g_01384
OG0001770	Prah.g_01979	Prap.g_01627
OG0001771	Prah.g_01996	Prap.g_01643
OG0001772	Prah.g_02255	Prap.g_01044
OG0001773	Prah.g_02267	Prap.g_00891
OG0001774	Prah.g_02318	Prap.g_00990
OG0001775	Prah.g_02335	Prap.g_00984
OG0001776	Prah.g_02414	Prap.g_00547
OG0001777	Prah.g_02506	Prap.g_01522
OG0001778	Prah.g_02514	Prap.g_01518
OG0001779	Prah.g_02515	Prap.g_01517
OG0001780	Prah.g_02516	Prap.g_00308
OG0001781	Prah.g_02542	Prap.g_01512
OG0001782	Prah.g_02572	Prap.g_01503
OG0001795	Prah.g_01453	Prap.g_01206
OG0001800	Prah.g_00243, Prah.g_01194	Prap.g_01847
OG0001803	Prah.g_00845	Prap.g_00290
OG0001831	Prah.g_01326	Prap.g_00461
OG0001852	Prah.g_01287	Prap.g_00016
OG0001853	Prah.g_01121	Prap.g_01801
OG0001883	Prah.g_00043	Prap.g_00920
OG0001884	Prah.g_00158	Prap.g_01586
OG0001885	Prah.g_01616	Prap.g_00170
OG0001886	Prah.g_01456	Prap.g_01208
OG0001887	Prah.g_01261	Prap.g_00433
OG0001888	Prah.g_01164	Prap.g_01849
OG0001889	Prah.g_01122	Prap.g_01802
OG0001890	Prah.g_01123	Prap.g_01803
OG0001891	Prah.g_00989	Prap.g_00804
OG0001892	Prah.g_00943	Prap.g_01895
OG0001893	Prah.g_00902	Prap.g_00696
OG0001894	Prah.g_00782	Prap.g_00246
OG0001895	Prah.g_00615	Prap.g_00883
OG0001896	Prah.g_00548	Prap.g_00624
OG0001897	Prah.g_01924	Prap.g_01363
OG0001898	Prah.g_02097	Prap.g_01458
OG0001899	Prah.g_02479	Prap.g_00907
OG0001900	Prah.g_02480	Prap.g_00908
OG0001901	Prah.g_02489	Prap.g_00912
OG0001902	Prah.g_02581	Prap.g_01494
OG0001920	Prah.g_01691	Prap.g_01768
OG0001921	Prah.g_00496	Prap.g_00387
OG0001923	Prah.g_00212	Prap.g_01835
OG0001925	Prah.g_01599	Prap.g_00234
OG0001967	Prah.g_01804	Prap.g_01923
OG0001968	Prah.g_01614	Prap.g_00168
OG0001970	Prah.g_00976	Prap.g_00028
OG0001971	Prah.g_00975	Prap.g_00027
OG0001972	Prah.g_00827	Prap.g_00278
OG0001973	Prah.g_02293	Prap.g_01015
OG0001994	Prah.g_02276	Prap.g_01340
OG0001995	Prah.g_00035	Prap.g_00926
OG0001997	Prah.g_00139	Prap.g_00022
OG0001998	Prah.g_00140	Prap.g_00023
OG0001999	Prah.g_00141	Prap.g_00024
OG0002002	Prah.g_02069	Prap.g_01711
OG0002004	Prah.g_02218	Prap.g_00896
OG0002040	Prah.g_02096	Prap.g_01845
OG0002044	Prah.g_02421	Prap.g_00960
OG0002083	Prah.g_02328, Prah.g_02329	Prap.g_00892
OG0002177	Prah.g_00115	Prap.g_00091
