Orthogroup	Prah	Prbk
OG0001112	Prah.g_02015	Prbk.g_00964
OG0001113	Prah.g_02014	Prbk.g_00963
OG0001114	Prah.g_02013	Prbk.g_00962
OG0001115	Prah.g_02012	Prbk.g_00961
OG0001116	Prah.g_02011	Prbk.g_00960
OG0001117	Prah.g_02010	Prbk.g_00959
OG0001118	Prah.g_02009	Prbk.g_00958
OG0001119	Prah.g_02008	Prbk.g_00957
OG0001120	Prah.g_02007	Prbk.g_00956
OG0001121	Prah.g_02004	Prbk.g_00953
OG0001122	Prah.g_02003	Prbk.g_00952
OG0001123	Prah.g_02002	Prbk.g_00951
OG0001124	Prah.g_02000	Prbk.g_00949
OG0001125	Prah.g_01998	Prbk.g_00947
OG0001126	Prah.g_01997	Prbk.g_00946
OG0001127	Prah.g_01994	Prbk.g_00797
OG0001128	Prah.g_01993	Prbk.g_00798
OG0001129	Prah.g_01991	Prbk.g_00801
OG0001130	Prah.g_01988	Prbk.g_00804
OG0001131	Prah.g_01987	Prbk.g_00805
OG0001132	Prah.g_01986	Prbk.g_00806
OG0001133	Prah.g_01985	Prbk.g_00807
OG0001134	Prah.g_01984	Prbk.g_00808
OG0001135	Prah.g_01983	Prbk.g_00809
OG0001136	Prah.g_01982	Prbk.g_00810
OG0001137	Prah.g_01981	Prbk.g_00811
OG0001138	Prah.g_01980	Prbk.g_00812
OG0001139	Prah.g_01978	Prbk.g_00814
OG0001140	Prah.g_01977	Prbk.g_00816
OG0001141	Prah.g_01976	Prbk.g_00817
OG0001142	Prah.g_01966	Prbk.g_00844
OG0001143	Prah.g_01965	Prbk.g_00845
OG0001144	Prah.g_01963	Prbk.g_00847
OG0001145	Prah.g_01962	Prbk.g_00848
OG0001146	Prah.g_01961	Prbk.g_00849
OG0001147	Prah.g_01960	Prbk.g_00850
OG0001148	Prah.g_01958	Prbk.g_00851
OG0001149	Prah.g_02224	Prbk.g_00506
OG0001150	Prah.g_02227	Prbk.g_00510
OG0001151	Prah.g_02231	Prbk.g_00513
OG0001152	Prah.g_02232	Prbk.g_00514
OG0001153	Prah.g_02234	Prbk.g_00516
OG0001154	Prah.g_02236	Prbk.g_00518
OG0001155	Prah.g_02239	Prbk.g_00521
OG0001156	Prah.g_02241	Prbk.g_00525
OG0001157	Prah.g_02243	Prbk.g_00527
OG0001158	Prah.g_02245	Prbk.g_00529
OG0001159	Prah.g_02246	Prbk.g_00530
OG0001160	Prah.g_02247	Prbk.g_00531
OG0001161	Prah.g_00168	Prbk.g_00215
OG0001162	Prah.g_00167	Prbk.g_00216
OG0001163	Prah.g_00166	Prbk.g_00217
OG0001164	Prah.g_00165	Prbk.g_00218
OG0001165	Prah.g_00164	Prbk.g_00219
OG0001166	Prah.g_00163	Prbk.g_00220
OG0001167	Prah.g_00156	Prbk.g_00231
OG0001168	Prah.g_00155	Prbk.g_00232
OG0001169	Prah.g_00154	Prbk.g_00233
OG0001170	Prah.g_00152	Prbk.g_00235
OG0001171	Prah.g_00151	Prbk.g_00236
OG0001172	Prah.g_00149	Prbk.g_00238
OG0001173	Prah.g_00146	Prbk.g_01482
OG0001174	Prah.g_00145	Prbk.g_01483
OG0001175	Prah.g_00144	Prbk.g_01484
OG0001176	Prah.g_00136	Prbk.g_01494
OG0001177	Prah.g_00134	Prbk.g_01530
OG0001178	Prah.g_00130	Prbk.g_01534
OG0001179	Prah.g_00129	Prbk.g_01535
OG0001180	Prah.g_00128	Prbk.g_01536
OG0001181	Prah.g_00127	Prbk.g_01537
OG0001182	Prah.g_00126	Prbk.g_01538
OG0001183	Prah.g_00125	Prbk.g_01539
OG0001184	Prah.g_00088	Prbk.g_01568
OG0001185	Prah.g_00086	Prbk.g_01571
OG0001186	Prah.g_00085	Prbk.g_01572
OG0001187	Prah.g_00084	Prbk.g_01573
OG0001188	Prah.g_00080	Prbk.g_01576
OG0001189	Prah.g_00079	Prbk.g_01577
OG0001190	Prah.g_00078	Prbk.g_01578
OG0001191	Prah.g_00076	Prbk.g_01580
OG0001192	Prah.g_00074	Prbk.g_01582
OG0001193	Prah.g_00073	Prbk.g_01583
OG0001194	Prah.g_00071	Prbk.g_01585
OG0001195	Prah.g_00070	Prbk.g_01586
OG0001196	Prah.g_00068	Prbk.g_01587
OG0001197	Prah.g_00067	Prbk.g_01588
OG0001198	Prah.g_00066	Prbk.g_01589
OG0001199	Prah.g_00065	Prbk.g_01590
OG0001200	Prah.g_00063	Prbk.g_01592
OG0001201	Prah.g_00062	Prbk.g_01593
OG0001202	Prah.g_00061	Prbk.g_01594
OG0001203	Prah.g_00059	Prbk.g_01596
OG0001204	Prah.g_00055	Prbk.g_01600
OG0001205	Prah.g_00053	Prbk.g_01602
OG0001206	Prah.g_00052	Prbk.g_01603
OG0001207	Prah.g_02490	Prbk.g_02160
OG0001208	Prah.g_02491	Prbk.g_02161
OG0001209	Prah.g_02492	Prbk.g_02162
OG0001210	Prah.g_02493	Prbk.g_02163
OG0001211	Prah.g_02495	Prbk.g_02165
OG0001212	Prah.g_02496	Prbk.g_02166
OG0001213	Prah.g_02497	Prbk.g_02167
OG0001214	Prah.g_02499	Prbk.g_02169
OG0001215	Prah.g_02501	Prbk.g_02171
OG0001216	Prah.g_02503	Prbk.g_02173
OG0001217	Prah.g_02504	Prbk.g_02174
OG0001218	Prah.g_02505	Prbk.g_02175
OG0001219	Prah.g_02508	Prbk.g_02180
OG0001220	Prah.g_02513	Prbk.g_02185
OG0001221	Prah.g_02536	Prbk.g_02207
OG0001222	Prah.g_02540	Prbk.g_02210
OG0001223	Prah.g_02541	Prbk.g_02211
OG0001224	Prah.g_02543	Prbk.g_02213
OG0001225	Prah.g_02544	Prbk.g_02214
OG0001226	Prah.g_02547	Prbk.g_02217
OG0001227	Prah.g_02548	Prbk.g_02218
OG0001228	Prah.g_02550	Prbk.g_02224
OG0001229	Prah.g_02551	Prbk.g_02225
OG0001230	Prah.g_02552	Prbk.g_02226
OG0001231	Prah.g_02565	Prbk.g_02239
OG0001232	Prah.g_02574	Prbk.g_02248
OG0001233	Prah.g_02575	Prbk.g_02249
OG0001234	Prah.g_02576	Prbk.g_02250
OG0001235	Prah.g_02577	Prbk.g_02251
OG0001236	Prah.g_02579	Prbk.g_02253
OG0001237	Prah.g_02580	Prbk.g_02254
OG0001238	Prah.g_02584	Prbk.g_02258
OG0001239	Prah.g_02586	Prbk.g_02260
OG0001240	Prah.g_02587	Prbk.g_02261
OG0001241	Prah.g_02591	Prbk.g_02265
OG0001242	Prah.g_02593	Prbk.g_02267
OG0001243	Prah.g_02594	Prbk.g_02268
OG0001244	Prah.g_02596	Prbk.g_02270
OG0001245	Prah.g_02598	Prbk.g_02272
OG0001246	Prah.g_02600	Prbk.g_02274
OG0001247	Prah.g_02601	Prbk.g_02275
OG0001248	Prah.g_02602	Prbk.g_02276
OG0001249	Prah.g_02603	Prbk.g_02277
OG0001250	Prah.g_02604	Prbk.g_02278
OG0001251	Prah.g_01880	Prbk.g_00028
OG0001253	Prah.g_02287	Prbk.g_00756
OG0001254	Prah.g_02135	Prbk.g_00418
OG0001255	Prah.g_01941	Prbk.g_00870
OG0001256	Prah.g_01084	Prbk.g_01851
OG0001257	Prah.g_01564	Prbk.g_02063
OG0001258	Prah.g_01545	Prbk.g_01861
OG0001259	Prah.g_01418	Prbk.g_01129
OG0001261	Prah.g_00604	Prbk.g_02531
OG0001262	Prah.g_00581	Prbk.g_02554
OG0001264	Prah.g_00734	Prbk.g_02395
OG0001265	Prah.g_00856	Prbk.g_00588
OG0001266	Prah.g_01192	Prbk.g_01682
OG0001267	Prah.g_01037	Prbk.g_01776
OG0001268	Prah.g_01324	Prbk.g_01021
OG0001269	Prah.g_00326	Prbk.g_01198
OG0001270	Prah.g_01203	Prbk.g_02664
OG0001271	Prah.g_01622	Prbk.g_01999
OG0001273	Prah.g_01521	Prbk.g_01059
OG0001274	Prah.g_01050	Prbk.g_01788
OG0001275	Prah.g_00282	Prbk.g_02082
OG0001276	Prah.g_00710	Prbk.g_02424
OG0001278	Prah.g_01665	Prbk.g_00920
OG0001279	Prah.g_01670	Prbk.g_00915
OG0001280	Prah.g_01673	Prbk.g_00912
OG0001281	Prah.g_02068	Prbk.g_01908
OG0001282	Prah.g_01682	Prbk.g_00901
OG0001283	Prah.g_02240	Prbk.g_00524
OG0001284	Prah.g_00131	Prbk.g_01533
OG0001285	Prah.g_00057	Prbk.g_01598
OG0001286	Prah.g_02589	Prbk.g_02263
OG0001287	Prah.g_01100	Prbk.g_01331, Prbk.g_02697
OG0001288	Prah.g_00231	Prbk.g_00327
OG0001290	Prah.g_00037	Prbk.g_01618
OG0001291	Prah.g_01841	Prbk.g_01317
OG0001292	Prah.g_01844	Prbk.g_01314
OG0001293	Prah.g_01846	Prbk.g_01312
OG0001294	Prah.g_01881	Prbk.g_00027
OG0001295	Prah.g_00185	Prbk.g_00200
OG0001296	Prah.g_02251	Prbk.g_00541
OG0001297	Prah.g_02359	Prbk.g_01254
OG0001298	Prah.g_02077	Prbk.g_01013
OG0001299	Prah.g_01868	Prbk.g_01000
OG0001301	Prah.g_00499	Prbk.g_02633
OG0001303	Prah.g_00356	Prbk.g_01205
OG0001304	Prah.g_00906	Prbk.g_00065
OG0001305	Prah.g_00911	Prbk.g_00060
OG0001306	Prah.g_02573	Prbk.g_02247
OG0001307	Prah.g_00722	Prbk.g_02413
OG0001309	Prah.g_00054	Prbk.g_01601
OG0001310	Prah.g_01182	Prbk.g_01692
OG0001311	Prah.g_01250	Prbk.g_00134
OG0001312	Prah.g_00325	Prbk.g_01197
OG0001313	Prah.g_00018	Prbk.g_01637
OG0001314	Prah.g_01704	Prbk.g_01433
OG0001315	Prah.g_01761	Prbk.g_01382
OG0001316	Prah.g_02235	Prbk.g_00517
OG0001317	Prah.g_02446, Prah.g_00930, Prah.g_02431, Prah.g_01119, Prah.g_00926, Prah.g_00927, Prah.g_00935, Prah.g_00269, Prah.g_01063, Prah.g_00270, Prah.g_01064, Prah.g_02432, Prah.g_00271, Prah.g_00281, Prah.g_02435, Prah.g_02433, Prah.g_02449, Prah.g_01075, Prah.g_02451, Prah.g_00275, Prah.g_00273, Prah.g_00272, Prah.g_02434, Prah.g_02436, Prah.g_02447	Prbk.g_01676
OG0001320	Prah.g_01481	Prbk.g_01098
OG0001326	Prah.g_00998	Prbk.g_01737
OG0001327	Prah.g_01354	Prbk.g_01193
OG0001328	Prah.g_01370	Prbk.g_01177
OG0001329	Prah.g_02582	Prbk.g_02256
OG0001331	Prah.g_01671	Prbk.g_00914
OG0001332	Prah.g_01737	Prbk.g_01406
OG0001333	Prah.g_01990	Prbk.g_00802
OG0001335	Prah.g_00060	Prbk.g_01595
OG0001336	Prah.g_02253	Prbk.g_00543
OG0001337	Prah.g_00187	Prbk.g_00198
OG0001339	Prah.g_02363	Prbk.g_01250
OG0001340	Prah.g_02083	Prbk.g_01007
OG0001341	Prah.g_02108	Prbk.g_00381
OG0001342	Prah.g_02134	Prbk.g_00417
OG0001343	Prah.g_01934	Prbk.g_00877
OG0001344	Prah.g_00443	Prbk.g_00707
OG0001345	Prah.g_00228	Prbk.g_00330
OG0001346	Prah.g_00309	Prbk.g_02110
OG0001347	Prah.g_01560	Prbk.g_02067
OG0001348	Prah.g_01537	Prbk.g_01044
OG0001350	Prah.g_01527	Prbk.g_01053
OG0001351	Prah.g_01435	Prbk.g_01114
OG0001353	Prah.g_02393	Prbk.g_00651
OG0001355	Prah.g_00597	Prbk.g_02538
OG0001357	Prah.g_00837	Prbk.g_00570
OG0001358	Prah.g_00855	Prbk.g_00587
OG0001361	Prah.g_01284	Prbk.g_00176
OG0001362	Prah.g_00431	Prbk.g_01933
OG0001366	Prah.g_01726	Prbk.g_01416
OG0001367	Prah.g_01971	Prbk.g_00834
OG0001367	Prah.g_00340	Prbk.g_00821
OG0001368	Prah.g_00132	Prbk.g_01532
OG0001369	Prah.g_00857	Prbk.g_00589
OG0001375	Prah.g_02263	Prbk.g_00553
OG0001378	Prah.g_02124	Prbk.g_00407
OG0001380	Prah.g_01342	Prbk.g_01039
OG0001381	Prah.g_00256	Prbk.g_00300
OG0001384	Prah.g_01518	Prbk.g_01062
OG0001396	Prah.g_00756	Prbk.g_02365
OG0001410	Prah.g_02412	Prbk.g_00671
OG0001412	Prah.g_00766	Prbk.g_02354
OG0001413	Prah.g_00994, Prah.g_00343	Prbk.g_01462, Prbk.g_01351, Prbk.g_02675, Prbk.g_01732
OG0001415	Prah.g_01957	Prbk.g_00852
OG0001416	Prah.g_01516	Prbk.g_01064
OG0001425	Prah.g_00891	Prbk.g_00623
OG0001426	Prah.g_02583	Prbk.g_02257
OG0001429	Prah.g_00813	Prbk.g_02308
OG0001436	Prah.g_01163, Prah.g_02519	Prbk.g_02191
OG0001437	Prah.g_00300	Prbk.g_02099
OG0001437	Prah.g_00299	Prbk.g_02097
OG0001438	Prah.g_00527	Prbk.g_02607
OG0001439	Prah.g_00606	Prbk.g_02529
OG0001442	Prah.g_01213	Prbk.g_01661
OG0001448	Prah.g_01180	Prbk.g_01694
OG0001451	Prah.g_01078	Prbk.g_02679, Prbk.g_01945
OG0001452	Prah.g_02507	Prbk.g_02177
OG0001453	Prah.g_01003	Prbk.g_01742
OG0001455	Prah.g_01208	Prbk.g_01663, Prbk.g_01668
OG0001456	Prah.g_01419	Prbk.g_01128
OG0001466	Prah.g_00892	Prbk.g_00625
OG0001467	Prah.g_00411	Prbk.g_00256
OG0001470	Prah.g_02184	Prbk.g_00469
OG0001471	Prah.g_00621	Prbk.g_02513
OG0001472	Prah.g_00964	Prbk.g_01828
OG0001474	Prah.g_02553	Prbk.g_02227
OG0001475	Prah.g_02512	Prbk.g_02184
OG0001476	Prah.g_02511	Prbk.g_02183
OG0001477	Prah.g_02510	Prbk.g_02182
OG0001478	Prah.g_01034	Prbk.g_01771
OG0001479	Prah.g_01240	Prbk.g_00123
OG0001480	Prah.g_00223	Prbk.g_00337
OG0001481	Prah.g_01294	Prbk.g_00102
OG0001483	Prah.g_01356	Prbk.g_01191
OG0001486	Prah.g_00696	Prbk.g_02441
OG0001487	Prah.g_00522	Prbk.g_02612
OG0001489	Prah.g_01972	Prbk.g_00833
OG0001493	Prah.g_02554	Prbk.g_02228
OG0001494	Prah.g_02555	Prbk.g_02229
OG0001495	Prah.g_02556	Prbk.g_02230
OG0001496	Prah.g_02557	Prbk.g_02231
OG0001497	Prah.g_02558	Prbk.g_02232
OG0001498	Prah.g_02559	Prbk.g_02233
OG0001499	Prah.g_02560	Prbk.g_02234
OG0001500	Prah.g_02561	Prbk.g_02235
OG0001501	Prah.g_02562	Prbk.g_02236
OG0001502	Prah.g_02563	Prbk.g_02237
OG0001503	Prah.g_02564	Prbk.g_02238
OG0001504	Prah.g_00700	Prbk.g_02437
OG0001508	Prah.g_01202	Prbk.g_02665
OG0001513	Prah.g_01895	Prbk.g_00013
OG0001513	Prah.g_00432	Prbk.g_01932
OG0001525	Prah.g_01367	Prbk.g_01180
OG0001531	Prah.g_01198	Prbk.g_00171, Prbk.g_01677
OG0001532	Prah.g_00044	Prbk.g_01611
OG0001542	Prah.g_01817	Prbk.g_01476
OG0001544	Prah.g_00213	Prbk.g_00357
OG0001545	Prah.g_00737	Prbk.g_02392
OG0001546	Prah.g_00602	Prbk.g_02533
OG0001547	Prah.g_01174	Prbk.g_01702
OG0001548	Prah.g_00317	Prbk.g_02116
OG0001574	Prah.g_01101	Prbk.g_01332
OG0001587	Prah.g_00260	Prbk.g_00296
OG0001588	Prah.g_01664	Prbk.g_00922
OG0001590	Prah.g_02149	Prbk.g_00432
OG0001592	Prah.g_01806	Prbk.g_01465
OG0001593	Prah.g_00617	Prbk.g_02516
OG0001596	Prah.g_01613	Prbk.g_02008
OG0001605	Prah.g_02045	Prbk.g_00994
OG0001608	Prah.g_01969	Prbk.g_00837, Prbk.g_00838
OG0001620	Prah.g_00111	Prbk.g_00095
OG0001621	Prah.g_00339, Prah.g_01973	Prbk.g_00832
OG0001622	Prah.g_01826, Prah.g_01015	Prbk.g_01751
OG0001623	Prah.g_01936	Prbk.g_00875
OG0001632	Prah.g_01675	Prbk.g_00909
OG0001633	Prah.g_01108, Prah.g_01112, Prah.g_01117	Prbk.g_01960
OG0001634	Prah.g_01016	Prbk.g_01752
OG0001635	Prah.g_01019	Prbk.g_01755
OG0001636	Prah.g_01020	Prbk.g_01756
OG0001683	Prah.g_00098	Prbk.g_00942
OG0001683	Prah.g_00082	Prbk.g_01542
OG0001694	Prah.g_02223	Prbk.g_00504
OG0001695	Prah.g_00121	Prbk.g_01564
OG0001696	Prah.g_00319	Prbk.g_02118
OG0001697	Prah.g_01049	Prbk.g_01787
OG0001709	Prah.g_01569	Prbk.g_02058
OG0001709	Prah.g_01156	Prbk.g_01286
OG0001713	Prah.g_00118	Prbk.g_01567
OG0001714	Prah.g_00357	Prbk.g_01206
OG0001715	Prah.g_00143	Prbk.g_01485
OG0001716	Prah.g_01252	Prbk.g_00136
OG0001717	Prah.g_01219	Prbk.g_01652
OG0001718	Prah.g_01216	Prbk.g_01658
OG0001719	Prah.g_01939	Prbk.g_00872
OG0001730	Prah.g_00119	Prbk.g_01566
OG0001737	Prah.g_00050	Prbk.g_01605
OG0001738	Prah.g_01906	Prbk.g_00003
OG0001739	Prah.g_01903	Prbk.g_00005
OG0001740	Prah.g_01902	Prbk.g_00006
OG0001741	Prah.g_01889	Prbk.g_00019
OG0001742	Prah.g_01775	Prbk.g_01517
OG0001743	Prah.g_01774	Prbk.g_01516
OG0001744	Prah.g_01735	Prbk.g_01408
OG0001745	Prah.g_01450	Prbk.g_01875
OG0001746	Prah.g_01379	Prbk.g_01168
OG0001747	Prah.g_01301	Prbk.g_00159
OG0001748	Prah.g_00978	Prbk.g_01809
OG0001749	Prah.g_00952	Prbk.g_01840
OG0001750	Prah.g_00865	Prbk.g_00597
OG0001751	Prah.g_00859	Prbk.g_00591
OG0001752	Prah.g_00853	Prbk.g_00585
OG0001753	Prah.g_00792	Prbk.g_02328
OG0001754	Prah.g_00742	Prbk.g_02381
OG0001755	Prah.g_00707	Prbk.g_02428
OG0001756	Prah.g_00662	Prbk.g_02473
OG0001757	Prah.g_00583	Prbk.g_02552
OG0001758	Prah.g_00580	Prbk.g_02555
OG0001759	Prah.g_00565	Prbk.g_02569
OG0001760	Prah.g_00559	Prbk.g_02579
OG0001761	Prah.g_00552	Prbk.g_02583
OG0001762	Prah.g_00453	Prbk.g_00716
OG0001763	Prah.g_00320	Prbk.g_02119
OG0001764	Prah.g_00206	Prbk.g_00363
OG0001765	Prah.g_01950	Prbk.g_00859
OG0001766	Prah.g_01951	Prbk.g_00858
OG0001767	Prah.g_01953	Prbk.g_00856
OG0001768	Prah.g_01954	Prbk.g_00855
OG0001769	Prah.g_01955	Prbk.g_00854
OG0001770	Prah.g_01979	Prbk.g_00813
OG0001771	Prah.g_01996	Prbk.g_00945
OG0001772	Prah.g_02255	Prbk.g_00545
OG0001773	Prah.g_02267	Prbk.g_00558
OG0001774	Prah.g_02318	Prbk.g_00787
OG0001775	Prah.g_02335	Prbk.g_01276
OG0001776	Prah.g_02414	Prbk.g_00673
OG0001777	Prah.g_02506	Prbk.g_02176
OG0001778	Prah.g_02514	Prbk.g_02186
OG0001779	Prah.g_02515	Prbk.g_02187
OG0001780	Prah.g_02516	Prbk.g_02188
OG0001781	Prah.g_02542	Prbk.g_02212
OG0001782	Prah.g_02572	Prbk.g_02246
OG0001792	Prah.g_00083	Prbk.g_01541, Prbk.g_01574
OG0001793	Prah.g_00081	Prbk.g_01543
OG0001795	Prah.g_01453	Prbk.g_01878
OG0001800	Prah.g_01194	Prbk.g_01680
OG0001803	Prah.g_00845	Prbk.g_00577
OG0001822	Prah.g_02131	Prbk.g_00414
OG0001830	Prah.g_00120	Prbk.g_01570
OG0001831	Prah.g_01326	Prbk.g_01023
OG0001833	Prah.g_01127, Prah.g_01002	Prbk.g_01722
OG0001851	Prah.g_00021	Prbk.g_01634
OG0001852	Prah.g_01287	Prbk.g_00173
OG0001854	Prah.g_00936, Prah.g_01869	Prbk.g_02681
OG0001854	Prah.g_02448, Prah.g_01056, Prah.g_01005	Prbk.g_00999
OG0001875	Prah.g_00612	Prbk.g_02521
OG0001876	Prah.g_00745	Prbk.g_02377
OG0001882	Prah.g_01421, Prah.g_01206	Prbk.g_02658
OG0001883	Prah.g_00043	Prbk.g_01612
OG0001884	Prah.g_00158	Prbk.g_00229
OG0001885	Prah.g_01616	Prbk.g_02005
OG0001886	Prah.g_01456	Prbk.g_01880
OG0001887	Prah.g_01261	Prbk.g_01500
OG0001888	Prah.g_01164	Prbk.g_01713
OG0001891	Prah.g_00989	Prbk.g_01955
OG0001892	Prah.g_00943	Prbk.g_00921
OG0001893	Prah.g_00902	Prbk.g_00069
OG0001894	Prah.g_00782	Prbk.g_02338
OG0001895	Prah.g_00615	Prbk.g_02519
OG0001896	Prah.g_00548	Prbk.g_02585
OG0001897	Prah.g_01924	Prbk.g_00886
OG0001898	Prah.g_02097	Prbk.g_00370
OG0001899	Prah.g_02479	Prbk.g_02149
OG0001900	Prah.g_02480	Prbk.g_02150
OG0001901	Prah.g_02489	Prbk.g_02159
OG0001902	Prah.g_02581	Prbk.g_02255
OG0001915	Prah.g_00447	Prbk.g_00710
OG0001916	Prah.g_00019	Prbk.g_01636
OG0001917	Prah.g_00020	Prbk.g_01635
OG0001918	Prah.g_02407	Prbk.g_00666
OG0001919	Prah.g_01794, Prah.g_01795	Prbk.g_01354
OG0001920	Prah.g_01691	Prbk.g_01446
OG0001921	Prah.g_00496	Prbk.g_02636
OG0001923	Prah.g_00212	Prbk.g_00358
OG0001925	Prah.g_01599	Prbk.g_02026
OG0001955	Prah.g_01021	Prbk.g_01759
OG0001967	Prah.g_01804	Prbk.g_01464
OG0001968	Prah.g_01614	Prbk.g_02007
OG0001970	Prah.g_00976	Prbk.g_01813
OG0001971	Prah.g_00975	Prbk.g_01814
OG0001972	Prah.g_00827	Prbk.g_02294
OG0001973	Prah.g_02293	Prbk.g_00762
OG0001994	Prah.g_02276	Prbk.g_00745
OG0001995	Prah.g_00035	Prbk.g_01620
OG0001996	Prah.g_00095, Prah.g_00113	Prbk.g_01560
OG0001997	Prah.g_00139	Prbk.g_01491
OG0001998	Prah.g_00140	Prbk.g_01490
OG0001999	Prah.g_00141	Prbk.g_01489
OG0002001	Prah.g_00214	Prbk.g_00356
OG0002001	Prah.g_02423	Prbk.g_00692
OG0002004	Prah.g_02218	Prbk.g_00498
OG0002005	Prah.g_02568	Prbk.g_02241
OG0002006	Prah.g_02571	Prbk.g_02244
OG0002028	Prah.g_00725	Prbk.g_02409
OG0002036	Prah.g_01783	Prbk.g_01367
OG0002037	Prah.g_01756	Prbk.g_01387
OG0002037	Prah.g_01755	Prbk.g_01388
OG0002038	Prah.g_01574	Prbk.g_02054
OG0002039	Prah.g_01086	Prbk.g_00089
OG0002039	Prah.g_01099	Prbk.g_01330
OG0002040	Prah.g_02096	Prbk.g_00369
OG0002041	Prah.g_02136	Prbk.g_00419
OG0002042	Prah.g_02217	Prbk.g_00497
OG0002042	Prah.g_00092, Prah.g_02210	Prbk.g_00496
OG0002043	Prah.g_02272	Prbk.g_00743
OG0002044	Prah.g_02421	Prbk.g_00689
OG0002068	Prah.g_00137	Prbk.g_01493
OG0002068	Prah.g_01875	Prbk.g_00033
OG0002069	Prah.g_02165, Prah.g_00425	Prbk.g_01940, Prbk.g_00448
OG0002070	Prah.g_01758	Prbk.g_01385
OG0002070	Prah.g_02382	Prbk.g_00642
OG0002074	Prah.g_00868	Prbk.g_00600
OG0002075	Prah.g_00413	Prbk.g_00254
OG0002076	Prah.g_01944	Prbk.g_00482
OG0002078	Prah.g_02326, Prah.g_02333	Prbk.g_01278
OG0002079	Prah.g_02487	Prbk.g_02157
OG0002082	Prah.g_01089, Prah.g_01723, Prah.g_02430, Prah.g_00279, Prah.g_01062, Prah.g_01060, Prah.g_01069	Prbk.g_01233
OG0002132	Prah.g_02249	Prbk.g_00540
OG0002143	Prah.g_02203	Prbk.g_00487
OG0002145	Prah.g_00114	Prbk.g_01559
OG0002146	Prah.g_01630	Prbk.g_01992
OG0002147	Prah.g_01165	Prbk.g_01712
OG0002148	Prah.g_00995	Prbk.g_01734
OG0002149	Prah.g_00691	Prbk.g_02445
OG0002151	Prah.g_02442	Prbk.g_00698
OG0002154	Prah.g_02570	Prbk.g_02243
OG0002200	Prah.g_00093, Prah.g_01493, Prah.g_02437	Prbk.g_01565
OG0002201	Prah.g_00977	Prbk.g_02382, Prbk.g_01812
OG0002202	Prah.g_00860	Prbk.g_00592
OG0002203	Prah.g_00626	Prbk.g_02508
OG0002205	Prah.g_00303	Prbk.g_02104, Prbk.g_01288
OG0002206	Prah.g_02154	Prbk.g_00437
OG0002207	Prah.g_02185	Prbk.g_00470
OG0002208	Prah.g_02225	Prbk.g_00507, Prbk.g_00508
OG0002284	Prah.g_00200	Prbk.g_02692
OG0002284	Prah.g_01909	Prbk.g_02692
OG0002285	Prah.g_01769	Prbk.g_01511
OG0002286	Prah.g_01065, Prah.g_02369, Prah.g_01684	Prbk.g_01870
OG0002287	Prah.g_01522	Prbk.g_01058
OG0002288	Prah.g_01345	Prbk.g_00168
OG0002289	Prah.g_02445, Prah.g_01724, Prah.g_00267	Prbk.g_00701
OG0002290	Prah.g_01274	Prbk.g_00187
OG0002293	Prah.g_00944	Prbk.g_01847
OG0002294	Prah.g_00769	Prbk.g_02351
OG0002295	Prah.g_00748	Prbk.g_02374
OG0002297	Prah.g_00507	Prbk.g_02625
OG0002299	Prah.g_00344, Prah.g_00993, Prah.g_00318	Prbk.g_02117
OG0002300	Prah.g_00236	Prbk.g_00322
OG0002303	Prah.g_02213, Prah.g_02214, Prah.g_02204	Prbk.g_00488
OG0002304	Prah.g_02215	Prbk.g_00490
OG0002305	Prah.g_02275	Prbk.g_00744
OG0002307	Prah.g_02535	Prbk.g_02206
OG0002308	Prah.g_02569	Prbk.g_02242
OG0002309	Prah.g_02592	Prbk.g_02266
OG0002313	Prah.g_00264, Prah.g_00263, Prah.g_00265, Prah.g_02443	Prbk.g_00699
OG0002315	Prah.g_01134	Prbk.g_00696, Prbk.g_02386
OG0002385	Prah.g_01871	Prbk.g_00037
OG0002386	Prah.g_01507	Prbk.g_01074
OG0002387	Prah.g_01508	Prbk.g_01073
OG0002389	Prah.g_01813	Prbk.g_01469
OG0002390	Prah.g_01796	Prbk.g_01353
OG0002391	Prah.g_01771	Prbk.g_01513
OG0002392	Prah.g_01763	Prbk.g_01380
OG0002393	Prah.g_01702	Prbk.g_01435
OG0002394	Prah.g_01442	Prbk.g_01107
OG0002395	Prah.g_01409	Prbk.g_01138
OG0002396	Prah.g_02375	Prbk.g_00636
OG0002397	Prah.g_00716, Prah.g_01153	Prbk.g_02419
OG0002399	Prah.g_01126	Prbk.g_01721
OG0002401	Prah.g_00982	Prbk.g_01804
OG0002402	Prah.g_00889	Prbk.g_00621
OG0002403	Prah.g_02461, Prah.g_02460	Prbk.g_02128
OG0002404	Prah.g_02463, Prah.g_01135	Prbk.g_02130
OG0002405	Prah.g_00578	Prbk.g_02557
OG0002406	Prah.g_00545	Prbk.g_02589
OG0002407	Prah.g_00440	Prbk.g_00704
OG0002408	Prah.g_00439	Prbk.g_00703, Prbk.g_02700
OG0002410	Prah.g_01931	Prbk.g_00880
OG0002412	Prah.g_02189	Prbk.g_00474
OG0002413	Prah.g_02190	Prbk.g_00475
OG0002414	Prah.g_02406	Prbk.g_00665
OG0002415	Prah.g_02477, Prah.g_02476	Prbk.g_01487
OG0002420	Prah.g_01115, Prah.g_01111, Prah.g_01116	Prbk.g_00080
