Orthogroup	Prae	Prbi
OG0001102	Prae.g_01705	Prbi.g_01868
OG0001103	Prae.g_01706	Prbi.g_01869
OG0001104	Prae.g_01707	Prbi.g_01870
OG0001105	Prae.g_01709	Prbi.g_01872
OG0001106	Prae.g_01711	Prbi.g_01874
OG0001107	Prae.g_01712	Prbi.g_01875
OG0001108	Prae.g_01713	Prbi.g_01876
OG0001109	Prae.g_01716	Prbi.g_01896
OG0001110	Prae.g_01718	Prbi.g_01898
OG0001111	Prae.g_01719	Prbi.g_01899
OG0001112	Prae.g_01720	Prbi.g_01900
OG0001113	Prae.g_01721	Prbi.g_01901
OG0001114	Prae.g_01722	Prbi.g_01902
OG0001115	Prae.g_01723	Prbi.g_01903
OG0001116	Prae.g_01724	Prbi.g_01904
OG0001117	Prae.g_01725	Prbi.g_01905
OG0001118	Prae.g_01726	Prbi.g_01906
OG0001119	Prae.g_01727	Prbi.g_01907
OG0001120	Prae.g_01728	Prbi.g_01908
OG0001121	Prae.g_01729	Prbi.g_01909
OG0001122	Prae.g_01730	Prbi.g_01910
OG0001123	Prae.g_01731	Prbi.g_01911
OG0001124	Prae.g_01732	Prbi.g_01912
OG0001125	Prae.g_01733	Prbi.g_01913
OG0001126	Prae.g_01734	Prbi.g_01914
OG0001127	Prae.g_01735	Prbi.g_01915
OG0001128	Prae.g_01736	Prbi.g_01916
OG0001129	Prae.g_01737	Prbi.g_01917
OG0001130	Prae.g_01738	Prbi.g_01918
OG0001131	Prae.g_01739	Prbi.g_01919
OG0001132	Prae.g_01740	Prbi.g_01920
OG0001133	Prae.g_01741	Prbi.g_01921
OG0001134	Prae.g_01742	Prbi.g_01922
OG0001135	Prae.g_01743	Prbi.g_01923
OG0001136	Prae.g_01744	Prbi.g_01924
OG0001137	Prae.g_01745	Prbi.g_01925
OG0001138	Prae.g_01746	Prbi.g_01926
OG0001139	Prae.g_01747	Prbi.g_01927
OG0001140	Prae.g_01748	Prbi.g_01928
OG0001141	Prae.g_01750	Prbi.g_01930
OG0001142	Prae.g_01751	Prbi.g_01931
OG0001143	Prae.g_01752	Prbi.g_01932
OG0001144	Prae.g_01754	Prbi.g_01934
OG0001145	Prae.g_01756	Prbi.g_01936
OG0001146	Prae.g_01757	Prbi.g_01937
OG0001147	Prae.g_01759	Prbi.g_01939
OG0001148	Prae.g_01760	Prbi.g_01940
OG0001149	Prae.g_01761	Prbi.g_01941
OG0001150	Prae.g_01765	Prbi.g_01944
OG0001151	Prae.g_01766	Prbi.g_01945
OG0001152	Prae.g_01767	Prbi.g_01946
OG0001153	Prae.g_01768	Prbi.g_01947
OG0001154	Prae.g_01769	Prbi.g_01948
OG0001155	Prae.g_01770	Prbi.g_01949
OG0001156	Prae.g_01771	Prbi.g_01950
OG0001157	Prae.g_01773	Prbi.g_01952
OG0001158	Prae.g_01774	Prbi.g_01953
OG0001159	Prae.g_01775	Prbi.g_01954
OG0001160	Prae.g_01776	Prbi.g_01955
OG0001161	Prae.g_01779	Prbi.g_01958
OG0001162	Prae.g_01780	Prbi.g_01959
OG0001163	Prae.g_01781	Prbi.g_01960
OG0001164	Prae.g_01782	Prbi.g_01961
OG0001165	Prae.g_01783	Prbi.g_01962
OG0001166	Prae.g_01784	Prbi.g_01963
OG0001167	Prae.g_01785	Prbi.g_01964
OG0001168	Prae.g_01787	Prbi.g_01966
OG0001169	Prae.g_01788	Prbi.g_01967
OG0001170	Prae.g_01790	Prbi.g_01969
OG0001171	Prae.g_01791	Prbi.g_01970
OG0001172	Prae.g_01792	Prbi.g_01971
OG0001173	Prae.g_01794	Prbi.g_01973
OG0001174	Prae.g_01796	Prbi.g_01975
OG0001175	Prae.g_01798	Prbi.g_01977
OG0001176	Prae.g_01799	Prbi.g_01978
OG0001177	Prae.g_01801	Prbi.g_01980
OG0001178	Prae.g_01802	Prbi.g_01981
OG0001179	Prae.g_01803	Prbi.g_01982
OG0001180	Prae.g_01804	Prbi.g_01983
OG0001181	Prae.g_01805	Prbi.g_01984
OG0001182	Prae.g_01806	Prbi.g_01985
OG0001183	Prae.g_01807	Prbi.g_01986
OG0001184	Prae.g_01808	Prbi.g_01987
OG0001185	Prae.g_01809	Prbi.g_01988
OG0001186	Prae.g_01810	Prbi.g_01989
OG0001187	Prae.g_01811	Prbi.g_01990
OG0001188	Prae.g_01812	Prbi.g_01991
OG0001189	Prae.g_01813	Prbi.g_01992
OG0001190	Prae.g_01814	Prbi.g_01993
OG0001191	Prae.g_01816	Prbi.g_01995
OG0001192	Prae.g_01818	Prbi.g_01997
OG0001193	Prae.g_01819	Prbi.g_01998
OG0001194	Prae.g_01820	Prbi.g_01999
OG0001195	Prae.g_01821	Prbi.g_02000
OG0001196	Prae.g_01823	Prbi.g_02002
OG0001197	Prae.g_01826	Prbi.g_02005
OG0001198	Prae.g_01827	Prbi.g_02006
OG0001199	Prae.g_01828	Prbi.g_02007
OG0001200	Prae.g_01829	Prbi.g_02008
OG0001201	Prae.g_01830	Prbi.g_02009
OG0001202	Prae.g_01831	Prbi.g_02010
OG0001203	Prae.g_01833	Prbi.g_02012
OG0001204	Prae.g_01836	Prbi.g_02027
OG0001205	Prae.g_01837	Prbi.g_02028
OG0001206	Prae.g_01838	Prbi.g_02030
OG0001207	Prae.g_01839	Prbi.g_02031
OG0001208	Prae.g_01840	Prbi.g_02032
OG0001209	Prae.g_01841	Prbi.g_02033
OG0001210	Prae.g_01842	Prbi.g_02034
OG0001211	Prae.g_01843	Prbi.g_02035
OG0001212	Prae.g_01844	Prbi.g_02036
OG0001213	Prae.g_01845	Prbi.g_02037
OG0001214	Prae.g_01846	Prbi.g_02038
OG0001215	Prae.g_01847	Prbi.g_02039
OG0001216	Prae.g_01848	Prbi.g_02040
OG0001217	Prae.g_01849	Prbi.g_02041
OG0001218	Prae.g_01850	Prbi.g_02042
OG0001219	Prae.g_01851	Prbi.g_02043
OG0001220	Prae.g_01852	Prbi.g_02044
OG0001221	Prae.g_01853	Prbi.g_02045
OG0001222	Prae.g_01855	Prbi.g_02047
OG0001223	Prae.g_01857	Prbi.g_02049
OG0001224	Prae.g_01858	Prbi.g_02050
OG0001225	Prae.g_01860	Prbi.g_02052
OG0001226	Prae.g_01861	Prbi.g_02053
OG0001227	Prae.g_01862	Prbi.g_02054
OG0001228	Prae.g_01863	Prbi.g_02055
OG0001229	Prae.g_01864	Prbi.g_02056
OG0001230	Prae.g_01865	Prbi.g_02057
OG0001231	Prae.g_01866	Prbi.g_02058
OG0001232	Prae.g_01868	Prbi.g_02060
OG0001233	Prae.g_01869	Prbi.g_02061
OG0001234	Prae.g_01870	Prbi.g_02062
OG0001235	Prae.g_01871	Prbi.g_02063
OG0001236	Prae.g_01872	Prbi.g_02064
OG0001237	Prae.g_01875	Prbi.g_02067
OG0001238	Prae.g_01876	Prbi.g_02068
OG0001239	Prae.g_01879	Prbi.g_02071
OG0001240	Prae.g_01880	Prbi.g_02072
OG0001241	Prae.g_01881	Prbi.g_02073
OG0001242	Prae.g_01882	Prbi.g_02074
OG0001243	Prae.g_01883	Prbi.g_02075
OG0001244	Prae.g_01884	Prbi.g_02076
OG0001245	Prae.g_01885	Prbi.g_02077
OG0001246	Prae.g_01886	Prbi.g_02078
OG0001247	Prae.g_01887	Prbi.g_02079
OG0001248	Prae.g_01888	Prbi.g_02080
OG0001249	Prae.g_01889	Prbi.g_02081
OG0001250	Prae.g_01890	Prbi.g_02082
OG0001251	Prae.g_01891	Prbi.g_02083
OG0001252	Prae.g_01892	Prbi.g_02084
OG0001253	Prae.g_01893	Prbi.g_02085
OG0001254	Prae.g_01895	Prbi.g_02087
OG0001255	Prae.g_01896	Prbi.g_02088
OG0001256	Prae.g_01898	Prbi.g_02090
OG0001257	Prae.g_01899	Prbi.g_02091
OG0001258	Prae.g_01900	Prbi.g_02092
OG0001259	Prae.g_01902	Prbi.g_02094
OG0001260	Prae.g_01903	Prbi.g_02095
OG0001261	Prae.g_01904	Prbi.g_02096
OG0001262	Prae.g_01905	Prbi.g_02097
OG0001263	Prae.g_01906	Prbi.g_02098
OG0001264	Prae.g_01907	Prbi.g_02099
OG0001265	Prae.g_01908	Prbi.g_02100
OG0001266	Prae.g_01909	Prbi.g_02101
OG0001267	Prae.g_01910	Prbi.g_02102
OG0001268	Prae.g_01911	Prbi.g_02103
OG0001269	Prae.g_00092	Prbi.g_00099
OG0001270	Prae.g_00138	Prbi.g_00146
OG0001271	Prae.g_00153	Prbi.g_00174
OG0001272	Prae.g_00282	Prbi.g_00305
OG0001273	Prae.g_00334	Prbi.g_00357
OG0001274	Prae.g_00456	Prbi.g_00485
OG0001275	Prae.g_00472	Prbi.g_00501
OG0001276	Prae.g_00564	Prbi.g_00592
OG0001277	Prae.g_00751	Prbi.g_00791
OG0001278	Prae.g_00856	Prbi.g_00898
OG0001279	Prae.g_00907	Prbi.g_00950
OG0001280	Prae.g_01016	Prbi.g_01062
OG0001281	Prae.g_01066	Prbi.g_01111
OG0001282	Prae.g_01083	Prbi.g_01129
OG0001283	Prae.g_01088	Prbi.g_01134
OG0001284	Prae.g_01098	Prbi.g_01144
OG0001285	Prae.g_01147	Prbi.g_01191
OG0001286	Prae.g_01160	Prbi.g_01204
OG0001287	Prae.g_01438	Prbi.g_01490
OG0001288	Prae.g_01499	Prbi.g_01630
OG0001289	Prae.g_01510	Prbi.g_01641
OG0001290	Prae.g_01552	Prbi.g_01683
OG0001291	Prae.g_01553	Prbi.g_01684
OG0001292	Prae.g_01558	Prbi.g_01689
OG0001293	Prae.g_01576	Prbi.g_01705
OG0001295	Prae.g_01597	Prbi.g_01738
OG0001296	Prae.g_01615	Prbi.g_01779
OG0001297	Prae.g_01619	Prbi.g_01783
OG0001299	Prae.g_01689	Prbi.g_01851
OG0001300	Prae.g_01714	Prbi.g_01877
OG0001301	Prae.g_01797	Prbi.g_01976
OG0001302	Prae.g_01825	Prbi.g_02004
OG0001303	Prae.g_01856	Prbi.g_02048
OG0001304	Prae.g_01901	Prbi.g_02093
OG0001306	Prae.g_00411	Prbi.g_00438
OG0001307	Prae.g_00030	Prbi.g_00030
OG0001308	Prae.g_00071	Prbi.g_00078
OG0001309	Prae.g_00074	Prbi.g_00081
OG0001310	Prae.g_00076	Prbi.g_00083
OG0001311	Prae.g_00093	Prbi.g_00100
OG0001312	Prae.g_00119	Prbi.g_00127
OG0001313	Prae.g_00125	Prbi.g_00133
OG0001314	Prae.g_00202	Prbi.g_00223
OG0001315	Prae.g_00246	Prbi.g_00267
OG0001316	Prae.g_00255	Prbi.g_00276
OG0001317	Prae.g_00373	Prbi.g_00397
OG0001318	Prae.g_00611	Prbi.g_00640
OG0001319	Prae.g_00759	Prbi.g_00800
OG0001320	Prae.g_01031	Prbi.g_01077
OG0001321	Prae.g_01036	Prbi.g_01082
OG0001322	Prae.g_01074	Prbi.g_01119
OG0001323	Prae.g_01109	Prbi.g_01155
OG0001324	Prae.g_01113	Prbi.g_01159
OG0001325	Prae.g_01119	Prbi.g_01166
OG0001326	Prae.g_01191	Prbi.g_01235
OG0001327	Prae.g_01352	Prbi.g_01423
OG0001328	Prae.g_01556	Prbi.g_01687
OG0001329	Prae.g_01646	Prbi.g_01810
OG0001330	Prae.g_01680	Prbi.g_01844
OG0001331	Prae.g_01793	Prbi.g_01972
OG0001332	Prae.g_00141	Prbi.g_00149
OG0001333	Prae.g_00241	Prbi.g_00262
OG0001334	Prae.g_00441	Prbi.g_00469
OG0001335	Prae.g_01057	Prbi.g_01102
OG0001336	Prae.g_01077	Prbi.g_01122
OG0001337	Prae.g_01091	Prbi.g_01137
OG0001338	Prae.g_01292	Prbi.g_01362
OG0001339	Prae.g_01334	Prbi.g_01396
OG0001340	Prae.g_01388	Prbi.g_01459
OG0001341	Prae.g_01549	Prbi.g_01680
OG0001342	Prae.g_01560	Prbi.g_01690
OG0001343	Prae.g_01620	Prbi.g_01784
OG0001344	Prae.g_01669	Prbi.g_01833
OG0001345	Prae.g_01762	Prbi.g_01942
OG0001346	Prae.g_01817	Prbi.g_01996
OG0001347	Prae.g_01854	Prbi.g_02046
OG0001348	Prae.g_00128	Prbi.g_00136
OG0001349	Prae.g_00118	Prbi.g_00126
OG0001350	Prae.g_00147	Prbi.g_00168
OG0001351	Prae.g_00206	Prbi.g_00227
OG0001352	Prae.g_00251	Prbi.g_00272
OG0001353	Prae.g_00264	Prbi.g_00285
OG0001354	Prae.g_00281	Prbi.g_00304
OG0001355	Prae.g_00339	Prbi.g_00363
OG0001356	Prae.g_00378	Prbi.g_00402
OG0001357	Prae.g_00408	Prbi.g_00435
OG0001358	Prae.g_00446	Prbi.g_00475
OG0001359	Prae.g_00460	Prbi.g_00489
OG0001360	Prae.g_00483	Prbi.g_00512
OG0001361	Prae.g_00488	Prbi.g_00517
OG0001362	Prae.g_00551	Prbi.g_00579
OG0001363	Prae.g_00677	Prbi.g_00707
OG0001364	Prae.g_00790	Prbi.g_00831
OG0001365	Prae.g_00846	Prbi.g_00888
OG0001366	Prae.g_00890	Prbi.g_00932
OG0001367	Prae.g_00992	Prbi.g_01037
OG0001368	Prae.g_01015	Prbi.g_01061
OG0001369	Prae.g_01134	Prbi.g_01178
OG0001370	Prae.g_01135	Prbi.g_01179
OG0001371	Prae.g_01213	Prbi.g_01257
OG0001372	Prae.g_01265	Prbi.g_01332
OG0001373	Prae.g_01529	Prbi.g_01660
OG0001374	Prae.g_01684	Prbi.g_01278
OG0001375	Prae.g_01660	Prbi.g_01824
OG0001376	Prae.g_01703	Prbi.g_01866
OG0001377	Prae.g_01824	Prbi.g_02003
OG0001378	Prae.g_01017	Prbi.g_01063
OG0001379	Prae.g_00067	Prbi.g_00074
OG0001380	Prae.g_00068	Prbi.g_00075
OG0001381	Prae.g_00087	Prbi.g_00094
OG0001382	Prae.g_00135	Prbi.g_00143
OG0001383	Prae.g_00237	Prbi.g_00258
OG0001384	Prae.g_00259	Prbi.g_00280
OG0001385	Prae.g_00275	Prbi.g_00296
OG0001386	Prae.g_00361	Prbi.g_00386
OG0001388	Prae.g_00399	Prbi.g_00427
OG0001389	Prae.g_00428	Prbi.g_00455
OG0001390	Prae.g_00434	Prbi.g_00462
OG0001391	Prae.g_00478	Prbi.g_00507
OG0001392	Prae.g_00485	Prbi.g_00514
OG0001393	Prae.g_00493	Prbi.g_00522
OG0001394	Prae.g_00640	Prbi.g_00669
OG0001395	Prae.g_00648	Prbi.g_00677
OG0001396	Prae.g_00650	Prbi.g_00679
OG0001397	Prae.g_00656	Prbi.g_00685
OG0001398	Prae.g_00716	Prbi.g_00750
OG0001399	Prae.g_00792	Prbi.g_00833
OG0001400	Prae.g_00889	Prbi.g_00931
OG0001401	Prae.g_00891	Prbi.g_00933
OG0001402	Prae.g_00913	Prbi.g_00956
OG0001403	Prae.g_00916	Prbi.g_00959
OG0001404	Prae.g_00996	Prbi.g_01041
OG0001405	Prae.g_01025	Prbi.g_01071
OG0001406	Prae.g_01044	Prbi.g_01090
OG0001407	Prae.g_01054	Prbi.g_01100
OG0001408	Prae.g_01064	Prbi.g_01109
OG0001409	Prae.g_01071	Prbi.g_01116
OG0001410	Prae.g_01149	Prbi.g_01193
OG0001411	Prae.g_01295	Prbi.g_01365
OG0001412	Prae.g_01330	Prbi.g_01392
OG0001413	Prae.g_01359	Prbi.g_01430
OG0001414	Prae.g_01369	Prbi.g_01440
OG0001415	Prae.g_01498	Prbi.g_01629
OG0001416	Prae.g_01501	Prbi.g_01632
OG0001417	Prae.g_01550	Prbi.g_01681
OG0001418	Prae.g_01564	Prbi.g_01693
OG0001419	Prae.g_01590	Prbi.g_01726
OG0001424	Prae.g_00061	Prbi.g_00068
OG0001425	Prae.g_00327	Prbi.g_00350
OG0001426	Prae.g_00363	Prbi.g_00388
OG0001427	Prae.g_00495	Prbi.g_00524
OG0001428	Prae.g_00749	Prbi.g_00789
OG0001429	Prae.g_00762	Prbi.g_00803
OG0001430	Prae.g_00795	Prbi.g_00836
OG0001431	Prae.g_00893	Prbi.g_00935
OG0001432	Prae.g_00898	Prbi.g_00940
OG0001433	Prae.g_01060	Prbi.g_01105
OG0001434	Prae.g_01136	Prbi.g_01180
OG0001435	Prae.g_01225	Prbi.g_01271
OG0001436	Prae.g_01570	Prbi.g_01699
OG0001437	Prae.g_01578	Prbi.g_01707
OG0001438	Prae.g_01897	Prbi.g_02089
OG0001440	Prae.g_00372	Prbi.g_00396
OG0001441	Prae.g_00974	Prbi.g_01019
OG0001442	Prae.g_01008	Prbi.g_01054
OG0001443	Prae.g_01062	Prbi.g_01107
OG0001444	Prae.g_01065	Prbi.g_01110
OG0001445	Prae.g_01562	Prbi.g_01691
OG0001446	Prae.g_01231	Prbi.g_01301
OG0001448	Prae.g_00594	Prbi.g_00622
OG0001449	Prae.g_01101	Prbi.g_01147
OG0001450	Prae.g_01122	Prbi.g_01169
OG0001451	Prae.g_01146	Prbi.g_01190
OG0001452	Prae.g_01182	Prbi.g_01226
OG0001458	Prae.g_01874	Prbi.g_02066
OG0001460	Prae.g_00366	Prbi.g_00391
OG0001461	Prae.g_00376	Prbi.g_00400
OG0001462	Prae.g_00388	Prbi.g_00415
OG0001464	Prae.g_00534	Prbi.g_00562
OG0001465	Prae.g_00563	Prbi.g_00591
OG0001466	Prae.g_00676	Prbi.g_00706
OG0001467	Prae.g_00785	Prbi.g_00826
OG0001468	Prae.g_00838	Prbi.g_00879
OG0001469	Prae.g_00868	Prbi.g_00910
OG0001470	Prae.g_01007	Prbi.g_01053
OG0001471	Prae.g_01053	Prbi.g_01099
OG0001472	Prae.g_01059	Prbi.g_01104
OG0001473	Prae.g_01063	Prbi.g_01108
OG0001474	Prae.g_01287	Prbi.g_01356
OG0001475	Prae.g_01299	Prbi.g_01369
OG0001476	Prae.g_01456	Prbi.g_01586
OG0001478	Prae.g_01786	Prbi.g_01965
OG0001479	Prae.g_01161	Prbi.g_01205
OG0001482	Prae.g_00321	Prbi.g_00344
OG0001483	Prae.g_01309	Prbi.g_01372
OG0001485	Prae.g_00867	Prbi.g_00909
OG0001488	Prae.g_01049	Prbi.g_01095
OG0001489	Prae.g_01050	Prbi.g_01096
OG0001490	Prae.g_01051	Prbi.g_01097
OG0001491	Prae.g_01058	Prbi.g_01103
OG0001492	Prae.g_01086	Prbi.g_01132
OG0001493	Prae.g_01095	Prbi.g_01141
OG0001494	Prae.g_01179	Prbi.g_01223
OG0001496	Prae.g_01323	Prbi.g_01385
OG0001497	Prae.g_01439	Prbi.g_01491
OG0001498	Prae.g_01682	Prbi.g_01846
OG0001499	Prae.g_01704	Prbi.g_01867
OG0001501	Prae.g_00767	Prbi.g_00808
OG0001503	Prae.g_00175	Prbi.g_00196
OG0001504	Prae.g_00395	Prbi.g_00422
OG0001505	Prae.g_00741	Prbi.g_00781
OG0001506	Prae.g_00743	Prbi.g_00784
OG0001507	Prae.g_00782	Prbi.g_00823
OG0001508	Prae.g_00835	Prbi.g_00876
OG0001510	Prae.g_00869	Prbi.g_00911
OG0001511	Prae.g_00877	Prbi.g_00919
OG0001512	Prae.g_00878	Prbi.g_00920
OG0001513	Prae.g_00879	Prbi.g_00921
OG0001514	Prae.g_00880	Prbi.g_00922
OG0001515	Prae.g_00881	Prbi.g_00923
OG0001516	Prae.g_00882	Prbi.g_00924
OG0001517	Prae.g_00883	Prbi.g_00925
OG0001518	Prae.g_00884	Prbi.g_00926
OG0001519	Prae.g_00885	Prbi.g_00927
OG0001520	Prae.g_00886	Prbi.g_00928
OG0001521	Prae.g_00887	Prbi.g_00929
OG0001522	Prae.g_00888	Prbi.g_00930
OG0001524	Prae.g_00999	Prbi.g_01044
OG0001525	Prae.g_01078	Prbi.g_01124
OG0001526	Prae.g_01145	Prbi.g_01189
OG0001528	Prae.g_01571	Prbi.g_01700
OG0001529	Prae.g_01778	Prbi.g_01957
OG0001531	Prae.g_00986	Prbi.g_01031
OG0001532	Prae.g_01048	Prbi.g_01094
OG0001533	Prae.g_01069	Prbi.g_01114
OG0001534	Prae.g_01267	Prbi.g_01335
OG0001536	Prae.g_01232	Prbi.g_01302
OG0001537	Prae.g_01685	Prbi.g_01279
OG0001539	Prae.g_00060	Prbi.g_00067
OG0001540	Prae.g_00433	Prbi.g_00460
OG0001541	Prae.g_00896	Prbi.g_00938
OG0001542	Prae.g_01099	Prbi.g_01145
OG0001543	Prae.g_00706	Prbi.g_01337
OG0001545	Prae.g_01233	Prbi.g_01303
OG0001547	Prae.g_00034	Prbi.g_00034
OG0001549	Prae.g_01568	Prbi.g_01697
OG0001551	Prae.g_01097	Prbi.g_01143
OG0001552	Prae.g_01289	Prbi.g_01359
OG0001553	Prae.g_01314	Prbi.g_01377
OG0001554	Prae.g_01315	Prbi.g_01378
OG0001555	Prae.g_01421	Prbi.g_01509
OG0001557	Prae.g_01566	Prbi.g_01695
OG0001558	Prae.g_01577	Prbi.g_01706
OG0001565	Prae.g_00126	Prbi.g_00134
OG0001566	Prae.g_00308	Prbi.g_00331
OG0001567	Prae.g_00368	Prbi.g_00393
OG0001568	Prae.g_00387	Prbi.g_00414
OG0001569	Prae.g_00431	Prbi.g_00458
OG0001571	Prae.g_00443	Prbi.g_00471
OG0001572	Prae.g_00651	Prbi.g_00680
OG0001574	Prae.g_00754	Prbi.g_00795
OG0001575	Prae.g_00774	Prbi.g_00815
OG0001576	Prae.g_01001	Prbi.g_01047
OG0001577	Prae.g_01006	Prbi.g_01052
OG0001578	Prae.g_01067	Prbi.g_01112
OG0001579	Prae.g_01068	Prbi.g_01113
OG0001580	Prae.g_01070	Prbi.g_01115
OG0001581	Prae.g_01073	Prbi.g_01118
OG0001582	Prae.g_01079	Prbi.g_01125
OG0001583	Prae.g_01094	Prbi.g_01140
OG0001584	Prae.g_01104	Prbi.g_01150
OG0001585	Prae.g_01116	Prbi.g_01162
OG0001586	Prae.g_01125	Prbi.g_01170
OG0001587	Prae.g_01129	Prbi.g_01173
OG0001589	Prae.g_01284	Prbi.g_01353
OG0001590	Prae.g_01365	Prbi.g_01436
OG0001591	Prae.g_01367	Prbi.g_01438
OG0001594	Prae.g_01542	Prbi.g_01673
OG0001595	Prae.g_01544	Prbi.g_01675
OG0001596	Prae.g_01545	Prbi.g_01676
OG0001597	Prae.g_01555	Prbi.g_01686
OG0001598	Prae.g_01834	Prbi.g_02013
OG0001599	Prae.g_01228	Prbi.g_01545
OG0001602	Prae.g_00294	Prbi.g_00317
OG0001603	Prae.g_00332	Prbi.g_00355
OG0001604	Prae.g_00362	Prbi.g_00387
OG0001605	Prae.g_00394	Prbi.g_00421
OG0001606	Prae.g_00442	Prbi.g_00470
OG0001607	Prae.g_00680	Prbi.g_00710
OG0001608	Prae.g_00753	Prbi.g_00794
OG0001609	Prae.g_00871	Prbi.g_00913
OG0001610	Prae.g_00895	Prbi.g_00937
OG0001611	Prae.g_01139	Prbi.g_01183
OG0001612	Prae.g_01140	Prbi.g_01184
OG0001613	Prae.g_01141	Prbi.g_01185
OG0001614	Prae.g_01142	Prbi.g_01186
OG0001616	Prae.g_01347	Prbi.g_01409
OG0001618	Prae.g_01636	Prbi.g_01800
OG0001619	Prae.g_01708	Prbi.g_01871
OG0001620	Prae.g_00340	Prbi.g_00364
OG0001622	Prae.g_00367	Prbi.g_00392
OG0001623	Prae.g_00675	Prbi.g_00705
OG0001624	Prae.g_00736	Prbi.g_00776
OG0001625	Prae.g_01243	Prbi.g_01349
OG0001628	Prae.g_01357	Prbi.g_01428
OG0001629	Prae.g_01399	Prbi.g_01480, Prbi.g_01512
OG0001632	Prae.g_00765	Prbi.g_00806
OG0001636	Prae.g_00649	Prbi.g_00678
OG0001637	Prae.g_00875	Prbi.g_00917
OG0001638	Prae.g_01266	Prbi.g_01333
OG0001639	Prae.g_01278	Prbi.g_01345
OG0001640	Prae.g_01569	Prbi.g_01698
OG0001641	Prae.g_01586	Prbi.g_01723
OG0001652	Prae.g_00183	Prbi.g_00204
OG0001653	Prae.g_00365	Prbi.g_00390
OG0001654	Prae.g_00390	Prbi.g_00417
OG0001655	Prae.g_00391	Prbi.g_00418
OG0001656	Prae.g_00393	Prbi.g_00420
OG0001657	Prae.g_00440	Prbi.g_00468
OG0001658	Prae.g_00710	Prbi.g_00744
OG0001659	Prae.g_00745	Prbi.g_00785
OG0001660	Prae.g_00747	Prbi.g_00787
OG0001661	Prae.g_00775	Prbi.g_00816
OG0001662	Prae.g_00781	Prbi.g_00822
OG0001663	Prae.g_00783	Prbi.g_00824
OG0001664	Prae.g_00811	Prbi.g_00852
OG0001665	Prae.g_00862	Prbi.g_00904
OG0001666	Prae.g_00873	Prbi.g_00915
OG0001667	Prae.g_00874	Prbi.g_00916
OG0001668	Prae.g_00920	Prbi.g_00963
OG0001669	Prae.g_01002	Prbi.g_01048
OG0001670	Prae.g_01005	Prbi.g_01051
OG0001671	Prae.g_01010	Prbi.g_01056
OG0001672	Prae.g_01027	Prbi.g_01073
OG0001673	Prae.g_01028	Prbi.g_01074
OG0001674	Prae.g_01052	Prbi.g_01098
OG0001675	Prae.g_01056	Prbi.g_01101
OG0001676	Prae.g_01075	Prbi.g_01120
OG0001677	Prae.g_01076	Prbi.g_01121
OG0001678	Prae.g_01082	Prbi.g_01128
OG0001679	Prae.g_01087	Prbi.g_01133
OG0001680	Prae.g_01089	Prbi.g_01135
OG0001681	Prae.g_01114	Prbi.g_01160
OG0001682	Prae.g_01118	Prbi.g_01165
OG0001683	Prae.g_01121	Prbi.g_01168
OG0001684	Prae.g_01138	Prbi.g_01182
OG0001685	Prae.g_01210	Prbi.g_01254
OG0001686	Prae.g_01218	Prbi.g_01262
OG0001687	Prae.g_01262	Prbi.g_01327
OG0001688	Prae.g_01296	Prbi.g_01366
OG0001689	Prae.g_01312	Prbi.g_01375
OG0001692	Prae.g_01541	Prbi.g_01672
OG0001693	Prae.g_01548	Prbi.g_01679
OG0001694	Prae.g_01551	Prbi.g_01682
OG0001695	Prae.g_01557	Prbi.g_01688
OG0001696	Prae.g_01565	Prbi.g_01694
OG0001697	Prae.g_01567	Prbi.g_01696
OG0001698	Prae.g_01599	Prbi.g_01548
OG0001699	Prae.g_01628	Prbi.g_01792
OG0001700	Prae.g_01873	Prbi.g_02065
OG0001701	Prae.g_01348	Prbi.g_01885
OG0001705	Prae.g_00470	Prbi.g_00499
OG0001706	Prae.g_00681	Prbi.g_00711
OG0001707	Prae.g_00739	Prbi.g_00779
OG0001708	Prae.g_00760	Prbi.g_00801
OG0001709	Prae.g_00776	Prbi.g_00817
OG0001710	Prae.g_01003	Prbi.g_01049
OG0001711	Prae.g_01047	Prbi.g_01093
OG0001712	Prae.g_01106	Prbi.g_01152
OG0001713	Prae.g_01117	Prbi.g_01164
OG0001714	Prae.g_01143	Prbi.g_01187
OG0001715	Prae.g_01286	Prbi.g_01355
OG0001717	Prae.g_01004	Prbi.g_01050
OG0001727	Prae.g_00737	Prbi.g_00777
OG0001729	Prae.g_00870	Prbi.g_00912
OG0001730	Prae.g_01103	Prbi.g_01149
OG0001731	Prae.g_01273	Prbi.g_01342
OG0001732	Prae.g_01313	Prbi.g_01376
OG0001735	Prae.g_01574	Prbi.g_01703
OG0001736	Prae.g_01596	Prbi.g_01734
OG0001737	Prae.g_00386	Prbi.g_00411
OG0001738	Prae.g_00709	Prbi.g_00743
OG0001787	Prae.g_00043	Prbi.g_00050
OG0001789	Prae.g_00498	Prbi.g_00527
OG0001790	Prae.g_00757	Prbi.g_00798
OG0001791	Prae.g_00789	Prbi.g_00830
OG0001793	Prae.g_01281	Prbi.g_01348
OG0001794	Prae.g_01282	Prbi.g_01350
OG0001807	Prae.g_00377	Prbi.g_00401
OG0001808	Prae.g_00389	Prbi.g_00416
OG0001809	Prae.g_00400	Prbi.g_00428
