Orthogroup	Prae	Pran
OG0001158	Prae.g_01774	Pran.g_01120
OG0001159	Prae.g_01775	Pran.g_01121
OG0001160	Prae.g_01776	Pran.g_01122
OG0001161	Prae.g_01779	Pran.g_01125
OG0001162	Prae.g_01780	Pran.g_01126
OG0001163	Prae.g_01781	Pran.g_01127
OG0001164	Prae.g_01782	Pran.g_01128
OG0001165	Prae.g_01783	Pran.g_01129
OG0001166	Prae.g_01784	Pran.g_01130
OG0001167	Prae.g_01785	Pran.g_01131
OG0001168	Prae.g_01787	Pran.g_01133
OG0001169	Prae.g_01788	Pran.g_01134
OG0001170	Prae.g_01790	Pran.g_01136
OG0001171	Prae.g_01791	Pran.g_01137
OG0001172	Prae.g_01792	Pran.g_01138
OG0001173	Prae.g_01794	Pran.g_01139
OG0001174	Prae.g_01796	Pran.g_01141
OG0001175	Prae.g_01798	Pran.g_01143
OG0001176	Prae.g_01799	Pran.g_01144
OG0001177	Prae.g_01801	Pran.g_01146
OG0001178	Prae.g_01802	Pran.g_01147
OG0001179	Prae.g_01803	Pran.g_01148
OG0001180	Prae.g_01804	Pran.g_01149
OG0001181	Prae.g_01805	Pran.g_01150
OG0001182	Prae.g_01806	Pran.g_01151
OG0001183	Prae.g_01807	Pran.g_01152
OG0001184	Prae.g_01808	Pran.g_01153
OG0001185	Prae.g_01809	Pran.g_01154
OG0001186	Prae.g_01810	Pran.g_01155
OG0001187	Prae.g_01811	Pran.g_01156
OG0001188	Prae.g_01812	Pran.g_01157
OG0001189	Prae.g_01813	Pran.g_01158
OG0001190	Prae.g_01814	Pran.g_01159
OG0001191	Prae.g_01816	Pran.g_01161
OG0001192	Prae.g_01818	Pran.g_01163
OG0001193	Prae.g_01819	Pran.g_01164
OG0001194	Prae.g_01820	Pran.g_01165
OG0001195	Prae.g_01821	Pran.g_01166
OG0001196	Prae.g_01823	Pran.g_01168
OG0001197	Prae.g_01826	Pran.g_01171
OG0001198	Prae.g_01827	Pran.g_01172
OG0001199	Prae.g_01828	Pran.g_01173
OG0001200	Prae.g_01829	Pran.g_01174
OG0001201	Prae.g_01830	Pran.g_01175
OG0001202	Prae.g_01831	Pran.g_01176
OG0001203	Prae.g_01833	Pran.g_01178
OG0001204	Prae.g_01836	Pran.g_01182
OG0001205	Prae.g_01837	Pran.g_01183
OG0001206	Prae.g_01838	Pran.g_01184
OG0001207	Prae.g_01839	Pran.g_01185
OG0001208	Prae.g_01840	Pran.g_01186
OG0001209	Prae.g_01841	Pran.g_01187
OG0001210	Prae.g_01842	Pran.g_01188
OG0001211	Prae.g_01843	Pran.g_01189
OG0001212	Prae.g_01844	Pran.g_01190
OG0001213	Prae.g_01845	Pran.g_01191
OG0001214	Prae.g_01846	Pran.g_01192
OG0001215	Prae.g_01847	Pran.g_01193
OG0001216	Prae.g_01848	Pran.g_01194
OG0001217	Prae.g_01849	Pran.g_01195
OG0001218	Prae.g_01850	Pran.g_01196
OG0001219	Prae.g_01851	Pran.g_01197
OG0001220	Prae.g_01852	Pran.g_01198
OG0001221	Prae.g_01853	Pran.g_01199
OG0001222	Prae.g_01855	Pran.g_01201
OG0001223	Prae.g_01857	Pran.g_01202
OG0001224	Prae.g_01858	Pran.g_01203
OG0001225	Prae.g_01860	Pran.g_01205
OG0001226	Prae.g_01861	Pran.g_01206
OG0001227	Prae.g_01862	Pran.g_01207
OG0001228	Prae.g_01863	Pran.g_01208
OG0001229	Prae.g_01864	Pran.g_01209
OG0001230	Prae.g_01865	Pran.g_01210
OG0001231	Prae.g_01866	Pran.g_01211
OG0001232	Prae.g_01868	Pran.g_01213
OG0001233	Prae.g_01869	Pran.g_01214
OG0001234	Prae.g_01870	Pran.g_01215
OG0001235	Prae.g_01871	Pran.g_01216
OG0001236	Prae.g_01872	Pran.g_01217
OG0001237	Prae.g_01875	Pran.g_01220
OG0001238	Prae.g_01876	Pran.g_01221
OG0001239	Prae.g_01879	Pran.g_01224
OG0001240	Prae.g_01880	Pran.g_01225
OG0001241	Prae.g_01881	Pran.g_01226
OG0001242	Prae.g_01882	Pran.g_01227
OG0001243	Prae.g_01883	Pran.g_01228
OG0001244	Prae.g_01884	Pran.g_01229
OG0001245	Prae.g_01885	Pran.g_01230
OG0001246	Prae.g_01886	Pran.g_01231
OG0001247	Prae.g_01887	Pran.g_01232
OG0001248	Prae.g_01888	Pran.g_01233
OG0001249	Prae.g_01889	Pran.g_01234
OG0001250	Prae.g_01890	Pran.g_01235
OG0001251	Prae.g_01891	Pran.g_01236
OG0001252	Prae.g_01892	Pran.g_01237
OG0001253	Prae.g_01893	Pran.g_01238
OG0001254	Prae.g_01895	Pran.g_01240
OG0001255	Prae.g_01896	Pran.g_01241
OG0001256	Prae.g_01898	Pran.g_01243
OG0001257	Prae.g_01899	Pran.g_01244
OG0001258	Prae.g_01900	Pran.g_01245
OG0001259	Prae.g_01902	Pran.g_01247
OG0001260	Prae.g_01903	Pran.g_01249
OG0001261	Prae.g_01904	Pran.g_01250
OG0001262	Prae.g_01905	Pran.g_01251
OG0001263	Prae.g_01906	Pran.g_01252
OG0001264	Prae.g_01907	Pran.g_01253
OG0001265	Prae.g_01908	Pran.g_01254
OG0001266	Prae.g_01909	Pran.g_01255
OG0001267	Prae.g_01910	Pran.g_01256
OG0001268	Prae.g_01911	Pran.g_01257
OG0001270	Prae.g_00138	Pran.g_00296
OG0001271	Prae.g_00153	Pran.g_00282
OG0001272	Prae.g_00282	Pran.g_01913
OG0001273	Prae.g_00334	Pran.g_01861
OG0001274	Prae.g_00456	Pran.g_01696
OG0001275	Prae.g_00472	Pran.g_01680
OG0001276	Prae.g_00564	Pran.g_01588
OG0001277	Prae.g_00751	Pran.g_01417
OG0001278	Prae.g_00856	Pran.g_01293
OG0001279	Prae.g_00907	Pran.g_00428
OG0001280	Prae.g_01016	Pran.g_00544
OG0001281	Prae.g_01066	Pran.g_00159
OG0001282	Prae.g_01083	Pran.g_00142
OG0001283	Prae.g_01088	Pran.g_00137
OG0001284	Prae.g_01098	Pran.g_00127
OG0001285	Prae.g_01147	Pran.g_00076
OG0001286	Prae.g_01160	Pran.g_00063
OG0001287	Prae.g_01438	Pran.g_00808
OG0001288	Prae.g_01499	Pran.g_00693
OG0001289	Prae.g_01510	Pran.g_00682
OG0001290	Prae.g_01552	Pran.g_00638
OG0001291	Prae.g_01553	Pran.g_00637
OG0001292	Prae.g_01558	Pran.g_00632
OG0001293	Prae.g_01576	Pran.g_00607
OG0001295	Prae.g_01597	Pran.g_00923
OG0001296	Prae.g_01615	Pran.g_00962
OG0001297	Prae.g_01619	Pran.g_00966
OG0001298	Prae.g_01622	Pran.g_00969
OG0001299	Prae.g_01689	Pran.g_01035
OG0001300	Prae.g_01714	Pran.g_01060
OG0001301	Prae.g_01797	Pran.g_01142
OG0001302	Prae.g_01825	Pran.g_01170
OG0001304	Prae.g_01901	Pran.g_01246
OG0001306	Prae.g_00411	Pran.g_01743
OG0001307	Prae.g_00030	Pran.g_00394
OG0001308	Prae.g_00071	Pran.g_00361
OG0001309	Prae.g_00074	Pran.g_00358
OG0001310	Prae.g_00076	Pran.g_00356
OG0001311	Prae.g_00093	Pran.g_00340
OG0001312	Prae.g_00119	Pran.g_00314
OG0001314	Prae.g_00202	Pran.g_00233
OG0001315	Prae.g_00246	Pran.g_01949
OG0001316	Prae.g_00255	Pran.g_01940
OG0001317	Prae.g_00373	Pran.g_01821
OG0001318	Prae.g_00611	Pran.g_01541
OG0001319	Prae.g_00759	Pran.g_01407
OG0001320	Prae.g_01031	Pran.g_00559
OG0001322	Prae.g_01074	Pran.g_00152
OG0001323	Prae.g_01109	Pran.g_00115
OG0001324	Prae.g_01113	Pran.g_00112
OG0001325	Prae.g_01119	Pran.g_00105
OG0001326	Prae.g_01191	Pran.g_00032
OG0001328	Prae.g_01556	Pran.g_00634
OG0001329	Prae.g_01646	Pran.g_00993
OG0001330	Prae.g_01680	Pran.g_01027
OG0001332	Prae.g_00141	Pran.g_00293
OG0001334	Prae.g_00441	Pran.g_01711
OG0001335	Prae.g_01057	Pran.g_00167
OG0001336	Prae.g_01077	Pran.g_00149
OG0001337	Prae.g_01091	Pran.g_00134
OG0001339	Prae.g_01334	Pran.g_00871
OG0001340	Prae.g_01388	Pran.g_00820
OG0001341	Prae.g_01549	Pran.g_00641
OG0001342	Prae.g_01560	Pran.g_00630
OG0001343	Prae.g_01620	Pran.g_00967
OG0001344	Prae.g_01669	Pran.g_01016
OG0001345	Prae.g_01762	Pran.g_01109
OG0001346	Prae.g_01817	Pran.g_01162
OG0001347	Prae.g_01854	Pran.g_01200
OG0001349	Prae.g_00118	Pran.g_00315
OG0001350	Prae.g_00147	Pran.g_00289
OG0001351	Prae.g_00206	Pran.g_00229
OG0001352	Prae.g_00251	Pran.g_01944
OG0001353	Prae.g_00264	Pran.g_01932
OG0001354	Prae.g_00281	Pran.g_01914
OG0001355	Prae.g_00339	Pran.g_01856
OG0001356	Prae.g_00378	Pran.g_01817
OG0001357	Prae.g_00408	Pran.g_01746
OG0001358	Prae.g_00446	Pran.g_01706
OG0001359	Prae.g_00460	Pran.g_01692
OG0001360	Prae.g_00483	Pran.g_01669
OG0001361	Prae.g_00488	Pran.g_01664
OG0001362	Prae.g_00551	Pran.g_01601
OG0001363	Prae.g_00677	Pran.g_01473
OG0001364	Prae.g_00790	Pran.g_01359
OG0001365	Prae.g_00846	Pran.g_01303
OG0001366	Prae.g_00890	Pran.g_00411
OG0001367	Prae.g_00992	Pran.g_00515
OG0001368	Prae.g_01015	Pran.g_00543
OG0001369	Prae.g_01134	Pran.g_00089
OG0001370	Prae.g_01135	Pran.g_00088
OG0001371	Prae.g_01213	Pran.g_00010
OG0001372	Prae.g_01265	Pran.g_00609
OG0001373	Prae.g_01529	Pran.g_00663
OG0001374	Prae.g_01684, Prae.g_01425	Pran.g_01030
OG0001375	Prae.g_01660	Pran.g_01007
OG0001376	Prae.g_01703	Pran.g_01050
OG0001377	Prae.g_01824	Pran.g_01169
OG0001378	Prae.g_01017	Pran.g_00545
OG0001379	Prae.g_00067	Pran.g_00365
OG0001380	Prae.g_00068	Pran.g_00364
OG0001381	Prae.g_00087	Pran.g_00345
OG0001382	Prae.g_00135	Pran.g_00299
OG0001383	Prae.g_00237	Pran.g_00198
OG0001384	Prae.g_00259	Pran.g_01936
OG0001385	Prae.g_00275	Pran.g_01921
OG0001386	Prae.g_00361	Pran.g_01832
OG0001388	Prae.g_00399	Pran.g_00927
OG0001390	Prae.g_00434	Pran.g_01718
OG0001391	Prae.g_00478	Pran.g_01674
OG0001392	Prae.g_00485	Pran.g_01667
OG0001393	Prae.g_00493	Pran.g_01659
OG0001394	Prae.g_00640	Pran.g_01512
OG0001395	Prae.g_00648	Pran.g_01504
OG0001396	Prae.g_00650	Pran.g_01502
OG0001397	Prae.g_00656	Pran.g_01496
OG0001398	Prae.g_00716	Pran.g_01455
OG0001399	Prae.g_00792	Pran.g_01357
OG0001400	Prae.g_00889	Pran.g_00192
OG0001401	Prae.g_00891	Pran.g_00412
OG0001402	Prae.g_00913	Pran.g_00434
OG0001403	Prae.g_00916	Pran.g_00437
OG0001404	Prae.g_00996	Pran.g_01434
OG0001405	Prae.g_01025	Pran.g_00553
OG0001406	Prae.g_01044	Pran.g_00572
OG0001407	Prae.g_01054	Pran.g_00169
OG0001408	Prae.g_01064	Pran.g_00161
OG0001409	Prae.g_01071	Pran.g_00904
OG0001410	Prae.g_01149	Pran.g_00074
OG0001411	Prae.g_01295	Pran.g_00897
OG0001412	Prae.g_01330	Pran.g_00875
OG0001413	Prae.g_01359	Pran.g_00849
OG0001414	Prae.g_01369	Pran.g_00840
OG0001415	Prae.g_01498	Pran.g_00694
OG0001416	Prae.g_01501	Pran.g_00691
OG0001417	Prae.g_01550	Pran.g_00640
OG0001418	Prae.g_01564	Pran.g_00626
OG0001419	Prae.g_01590	Pran.g_01428
OG0001420	Prae.g_01245	Pran.g_01384
OG0001424	Prae.g_00061	Pran.g_00371
OG0001425	Prae.g_00327	Pran.g_01868
OG0001426	Prae.g_00363	Pran.g_01830
OG0001427	Prae.g_00495	Pran.g_01657
OG0001428	Prae.g_00749	Pran.g_00616, Pran.g_01419
OG0001429	Prae.g_00762	Pran.g_01404
OG0001430	Prae.g_00795	Pran.g_01353
OG0001431	Prae.g_00893	Pran.g_00414
OG0001432	Prae.g_00898	Pran.g_00419
OG0001433	Prae.g_01060	Pran.g_00164
OG0001434	Prae.g_01136	Pran.g_00087
OG0001435	Prae.g_01225	Pran.g_00920
OG0001436	Prae.g_01570	Pran.g_00618
OG0001437	Prae.g_01578	Pran.g_00604
OG0001438	Prae.g_01897	Pran.g_01242
OG0001440	Prae.g_00372	Pran.g_01822
OG0001441	Prae.g_00974	Pran.g_00497
OG0001442	Prae.g_01008	Pran.g_00536
OG0001443	Prae.g_01062	Pran.g_00163
OG0001444	Prae.g_01065	Pran.g_00160
OG0001445	Prae.g_01562	Pran.g_00628
OG0001446	Prae.g_01231	Pran.g_01390
OG0001448	Prae.g_00594	Pran.g_01558
OG0001449	Prae.g_01101	Pran.g_00124
OG0001450	Prae.g_01122	Pran.g_00101
OG0001452	Prae.g_01182	Pran.g_00041
OG0001456	Prae.g_01583	Pran.g_00596
OG0001458	Prae.g_01874	Pran.g_01219
OG0001460	Prae.g_00366	Pran.g_01827
OG0001461	Prae.g_00376	Pran.g_01819
OG0001462	Prae.g_00388	Pran.g_01800
OG0001464	Prae.g_00534	Pran.g_01619
OG0001465	Prae.g_00563	Pran.g_01589
OG0001466	Prae.g_00676	Pran.g_01476
OG0001468	Prae.g_00838	Pran.g_01311
OG0001469	Prae.g_00868	Pran.g_01281
OG0001470	Prae.g_01007	Pran.g_00535
OG0001471	Prae.g_01053	Pran.g_00170
OG0001472	Prae.g_01059	Pran.g_00165
OG0001473	Prae.g_01063	Pran.g_00162
OG0001475	Prae.g_01299	Pran.g_01414
OG0001476	Prae.g_01456	Pran.g_00736
OG0001478	Prae.g_01786	Pran.g_01132
OG0001479	Prae.g_01161	Pran.g_00062
OG0001482	Prae.g_00321	Pran.g_01874
OG0001483	Prae.g_01309	Pran.g_00581
OG0001488	Prae.g_01049	Pran.g_00174
OG0001489	Prae.g_01050	Pran.g_00173
OG0001490	Prae.g_01051	Pran.g_00172
OG0001491	Prae.g_01058	Pran.g_00166
OG0001492	Prae.g_01086	Pran.g_00139
OG0001493	Prae.g_01095	Pran.g_00130
OG0001494	Prae.g_01179	Pran.g_00044
OG0001496	Prae.g_01323	Pran.g_00882
OG0001497	Prae.g_01439	Pran.g_00809
OG0001498	Prae.g_01682	Pran.g_01029
OG0001499	Prae.g_01704	Pran.g_01051
OG0001503	Prae.g_00175	Pran.g_00260
OG0001504	Prae.g_00395	Pran.g_01793
OG0001505	Prae.g_00741	Pran.g_01431
OG0001506	Prae.g_00743	Pran.g_00900
OG0001507	Prae.g_00782	Pran.g_01367
OG0001508	Prae.g_00835	Pran.g_01314
OG0001510	Prae.g_00869	Pran.g_01280
OG0001511	Prae.g_00877	Pran.g_00180
OG0001512	Prae.g_00878	Pran.g_00181
OG0001513	Prae.g_00879	Pran.g_00182
OG0001514	Prae.g_00880	Pran.g_00183
OG0001515	Prae.g_00881	Pran.g_00184
OG0001516	Prae.g_00882	Pran.g_00185
OG0001517	Prae.g_00883	Pran.g_00186
OG0001518	Prae.g_00884	Pran.g_00187
OG0001519	Prae.g_00885	Pran.g_00188
OG0001520	Prae.g_00886	Pran.g_00189
OG0001521	Prae.g_00887	Pran.g_00190
OG0001522	Prae.g_00888	Pran.g_00191
OG0001525	Prae.g_01078	Pran.g_00147
OG0001526	Prae.g_01145	Pran.g_00077
OG0001527	Prae.g_01561	Pran.g_00629
OG0001528	Prae.g_01571	Pran.g_00617
OG0001529	Prae.g_01778	Pran.g_01124
OG0001531	Prae.g_00986	Pran.g_00509
OG0001532	Prae.g_01048	Pran.g_00175
OG0001533	Prae.g_01069	Pran.g_00156
OG0001534	Prae.g_01267	Pran.g_00520
OG0001536	Prae.g_01232	Pran.g_01391
OG0001537	Prae.g_01685	Pran.g_01031
OG0001539	Prae.g_00060	Pran.g_00372
OG0001540	Prae.g_00433	Pran.g_01719
OG0001541	Prae.g_00896	Pran.g_00417
OG0001542	Prae.g_01099	Pran.g_00126
OG0001543	Prae.g_00706, Prae.g_01256	Pran.g_00521
OG0001545	Prae.g_01233	Pran.g_01392
OG0001547	Prae.g_00034	Pran.g_00390
OG0001549	Prae.g_01568	Pran.g_00622
OG0001551	Prae.g_01097	Pran.g_00128
OG0001553	Prae.g_01314	Pran.g_00890
OG0001554	Prae.g_01315	Pran.g_01432, Pran.g_00889
OG0001557	Prae.g_01566	Pran.g_00624
OG0001558	Prae.g_01577	Pran.g_00606
OG0001565	Prae.g_00126	Pran.g_00308
OG0001566	Prae.g_00308	Pran.g_01887
OG0001567	Prae.g_00368	Pran.g_01826
OG0001568	Prae.g_00387	Pran.g_01801
OG0001569	Prae.g_00431	Pran.g_01721
OG0001571	Prae.g_00443	Pran.g_01709
OG0001572	Prae.g_00651	Pran.g_01501
OG0001573	Prae.g_00744	Pran.g_00901
OG0001574	Prae.g_00754	Pran.g_01411
OG0001575	Prae.g_00774	Pran.g_01375
OG0001576	Prae.g_01001	Pran.g_00529
OG0001577	Prae.g_01006	Pran.g_00534
OG0001578	Prae.g_01067	Pran.g_00158
OG0001579	Prae.g_01068	Pran.g_00157
OG0001580	Prae.g_01070	Pran.g_00155
OG0001581	Prae.g_01073	Pran.g_00153
OG0001582	Prae.g_01079	Pran.g_00146
OG0001583	Prae.g_01094	Pran.g_00131
OG0001584	Prae.g_01104	Pran.g_00121
OG0001585	Prae.g_01116	Pran.g_00109
OG0001586	Prae.g_01125	Pran.g_00097
OG0001587	Prae.g_01129	Pran.g_00094
OG0001589	Prae.g_01284	Pran.g_01468
OG0001590	Prae.g_01365	Pran.g_00844
OG0001591	Prae.g_01367	Pran.g_00842
OG0001594	Prae.g_01542	Pran.g_00650
OG0001595	Prae.g_01544	Pran.g_00648
OG0001596	Prae.g_01545	Pran.g_00647
OG0001597	Prae.g_01555	Pran.g_00635
OG0001598	Prae.g_01834	Pran.g_01180
OG0001599	Prae.g_01228	Pran.g_00916
OG0001602	Prae.g_00294	Pran.g_01901
OG0001603	Prae.g_00332	Pran.g_01863
OG0001604	Prae.g_00362	Pran.g_01831
OG0001605	Prae.g_00394	Pran.g_01794
OG0001606	Prae.g_00442	Pran.g_01710
OG0001607	Prae.g_00680	Pran.g_01470
OG0001608	Prae.g_00753	Pran.g_01412
OG0001609	Prae.g_00871	Pran.g_01278
OG0001610	Prae.g_00895	Pran.g_00416
OG0001611	Prae.g_01139	Pran.g_00083
OG0001612	Prae.g_01140	Pran.g_00082
OG0001613	Prae.g_01141	Pran.g_00081
OG0001614	Prae.g_01142	Pran.g_00080
OG0001618	Prae.g_01636	Pran.g_00983
OG0001620	Prae.g_00340	Pran.g_01855
OG0001623	Prae.g_00675	Pran.g_01477
OG0001624	Prae.g_00736	Pran.g_01435, Pran.g_00577
OG0001625	Prae.g_01243	Pran.g_00524
OG0001627	Prae.g_01346	Pran.g_01836
OG0001628	Prae.g_01357	Pran.g_00851
OG0001636	Prae.g_00649	Pran.g_01503
OG0001637	Prae.g_00875	Pran.g_00177
OG0001638	Prae.g_01266	Pran.g_00525
OG0001640	Prae.g_01569	Pran.g_00621
OG0001641	Prae.g_01586	Pran.g_00590
OG0001652	Prae.g_00183	Pran.g_00252
OG0001653	Prae.g_00365	Pran.g_01828
OG0001654	Prae.g_00390	Pran.g_01799
OG0001655	Prae.g_00391	Pran.g_01798
OG0001656	Prae.g_00393	Pran.g_01796
OG0001657	Prae.g_00440	Pran.g_01712
OG0001658	Prae.g_00710	Pran.g_01461
OG0001659	Prae.g_00745	Pran.g_01424
OG0001660	Prae.g_00747	Pran.g_01421
OG0001661	Prae.g_00775	Pran.g_01374
OG0001662	Prae.g_00781	Pran.g_01368
OG0001663	Prae.g_00783	Pran.g_01366
OG0001664	Prae.g_00811	Pran.g_01338
OG0001665	Prae.g_00862	Pran.g_01286
OG0001666	Prae.g_00873	Pran.g_01275
OG0001667	Prae.g_00874	Pran.g_01274
OG0001668	Prae.g_00920	Pran.g_00441
OG0001669	Prae.g_01002	Pran.g_00530
OG0001670	Prae.g_01005	Pran.g_00533
OG0001671	Prae.g_01010	Pran.g_00538
OG0001672	Prae.g_01027	Pran.g_00555
OG0001673	Prae.g_01028	Pran.g_00556
OG0001674	Prae.g_01052	Pran.g_00171
OG0001675	Prae.g_01056	Pran.g_00168
OG0001676	Prae.g_01075	Pran.g_00151
OG0001677	Prae.g_01076	Pran.g_00150
OG0001678	Prae.g_01082	Pran.g_00143
OG0001679	Prae.g_01087	Pran.g_00138
OG0001680	Prae.g_01089	Pran.g_00136
OG0001681	Prae.g_01114	Pran.g_00111
OG0001682	Prae.g_01118	Pran.g_00106
OG0001683	Prae.g_01121	Pran.g_00103
OG0001684	Prae.g_01138	Pran.g_00084
OG0001685	Prae.g_01210	Pran.g_00013
OG0001686	Prae.g_01218	Pran.g_00005
OG0001687	Prae.g_01262	Pran.g_00907
OG0001688	Prae.g_01296	Pran.g_00896
OG0001689	Prae.g_01312	Pran.g_00893
OG0001692	Prae.g_01541	Pran.g_00651
OG0001693	Prae.g_01548	Pran.g_00645
OG0001694	Prae.g_01551	Pran.g_00639
OG0001695	Prae.g_01557	Pran.g_00633
OG0001696	Prae.g_01565	Pran.g_00625
OG0001697	Prae.g_01567	Pran.g_00623
OG0001698	Prae.g_01599	Pran.g_01425
OG0001699	Prae.g_01628	Pran.g_00975
OG0001700	Prae.g_01873	Pran.g_01218
OG0001701	Prae.g_01348	Pran.g_00857
OG0001705	Prae.g_00470	Pran.g_01682
OG0001706	Prae.g_00681	Pran.g_01469
OG0001707	Prae.g_00739	Pran.g_01426
OG0001708	Prae.g_00760	Pran.g_01406
OG0001709	Prae.g_00776	Pran.g_01373
OG0001710	Prae.g_01003	Pran.g_01427
OG0001711	Prae.g_01047	Pran.g_00176
OG0001712	Prae.g_01106	Pran.g_00118
OG0001713	Prae.g_01117	Pran.g_00107
OG0001714	Prae.g_01143	Pran.g_00079
OG0001715	Prae.g_01286	Pran.g_00902
OG0001716	Prae.g_01238	Pran.g_01399
OG0001717	Prae.g_01004	Pran.g_00531
OG0001727	Prae.g_00737	Pran.g_00578
OG0001729	Prae.g_00870	Pran.g_01279
OG0001730	Prae.g_01103	Pran.g_00122
OG0001731	Prae.g_01273	Pran.g_01433
OG0001732	Prae.g_01313	Pran.g_00892
OG0001735	Prae.g_01574	Pran.g_00612
OG0001736	Prae.g_01596	Pran.g_00527
OG0001737	Prae.g_00386	Pran.g_01805
OG0001738	Prae.g_00709	Pran.g_01462
OG0001789	Prae.g_00498	Pran.g_01654
OG0001790	Prae.g_00757	Pran.g_01409
OG0001799	Prae.g_01124	Pran.g_00098
OG0001807	Prae.g_00377	Pran.g_01818
OG0001809	Prae.g_00400	Pran.g_01782
OG0001810	Prae.g_00763	Pran.g_01402
OG0001811	Prae.g_00777	Pran.g_01372
OG0001812	Prae.g_00778	Pran.g_01371
OG0001813	Prae.g_00779	Pran.g_01370
OG0001814	Prae.g_00780	Pran.g_01369
OG0001815	Prae.g_00872	Pran.g_01276
OG0001817	Prae.g_01105	Pran.g_00119
OG0001818	Prae.g_01108	Pran.g_00116
OG0001819	Prae.g_01279	Pran.g_00597
OG0001820	Prae.g_01298	Pran.g_00591
OG0001823	Prae.g_01559	Pran.g_00631
OG0001824	Prae.g_01584	Pran.g_00594
OG0001828	Prae.g_01589	Pran.g_00600
OG0001836	Prae.g_00392	Pran.g_01797
OG0001837	Prae.g_01271	Pran.g_01731
OG0001838	Prae.g_01274	Pran.g_00957
OG0001841	Prae.g_01316	Pran.g_00888
OG0001845	Prae.g_01480	Pran.g_00712
OG0001846	Prae.g_01543	Pran.g_00649
OG0001847	Prae.g_01593	Pran.g_00099
OG0001848	Prae.g_01575	Pran.g_00611
OG0001859	Prae.g_01111	Pran.g_00113
OG0001861	Prae.g_01120	Pran.g_00104
OG0001863	Prae.g_01257	Pran.g_01761
OG0001864	Prae.g_01276	Pran.g_00955
OG0001867	Prae.g_00038	Pran.g_01732
OG0001902	Prae.g_01608	Pran.g_01766
OG0001904	Prae.g_01594	Pran.g_01429
OG0001906	Prae.g_00768	Pran.g_00933, Pran.g_01770, Pran.g_00906
OG0001907	Prae.g_01345	Pran.g_01730
OG0001908	Prae.g_01237	Pran.g_01398
OG0001948	Prae.g_00062	Pran.g_00370
OG0001949	Prae.g_00384	Pran.g_01810
OG0001951	Prae.g_00746	Pran.g_01422
OG0001952	Prae.g_01230	Pran.g_01389
OG0001953	Prae.g_01123	Pran.g_00100
OG0001985	Prae.g_00369	Pran.g_01825
OG0001987	Prae.g_01234	Pran.g_01393
OG0002017	Prae.g_01275	Pran.g_00956
OG0002018	Prae.g_01407	Pran.g_00757
OG0002022	Prae.g_01563	Pran.g_00627
OG0002111	Prae.g_01268	Pran.g_00941, Pran.g_01388
OG0002119	Prae.g_01254	Pran.g_01387
OG0002124	Prae.g_01603	Pran.g_00945
OG0002167	Prae.g_01585	Pran.g_01765
OG0002168	Prae.g_01595	Pran.g_00528
OG0002170	Prae.g_00401	Pran.g_01781
OG0002174	Prae.g_01240	Pran.g_01380
OG0002184	Prae.g_01244	Pran.g_01383
OG0002236	Prae.g_01248	Pran.g_01386
OG0002237	Prae.g_01242	Pran.g_01381
OG0002238	Prae.g_01229	Pran.g_00915
OG0002240	Prae.g_01258	Pran.g_00960
OG0002332	Prae.g_00059	Pran.g_00958
OG0002502	Prae.g_01614	Pran.g_00961
