Orthogroup	Prae	Prau
OG0001152	Prae.g_01767	Prau.g_01877
OG0001153	Prae.g_01768	Prau.g_01878
OG0001154	Prae.g_01769	Prau.g_01879
OG0001155	Prae.g_01770	Prau.g_01880
OG0001156	Prae.g_01771	Prau.g_01881
OG0001157	Prae.g_01773	Prau.g_01883
OG0001158	Prae.g_01774	Prau.g_01884
OG0001159	Prae.g_01775	Prau.g_01885
OG0001160	Prae.g_01776	Prau.g_01886
OG0001161	Prae.g_01779	Prau.g_01889
OG0001162	Prae.g_01780	Prau.g_01890
OG0001163	Prae.g_01781	Prau.g_01891
OG0001164	Prae.g_01782	Prau.g_01892
OG0001165	Prae.g_01783	Prau.g_01893
OG0001166	Prae.g_01784	Prau.g_01894
OG0001167	Prae.g_01785	Prau.g_01895
OG0001168	Prae.g_01787	Prau.g_01897
OG0001169	Prae.g_01788	Prau.g_01898
OG0001170	Prae.g_01790	Prau.g_01900
OG0001171	Prae.g_01791	Prau.g_01901
OG0001172	Prae.g_01792	Prau.g_01902
OG0001173	Prae.g_01794	Prau.g_01904
OG0001174	Prae.g_01796	Prau.g_01906
OG0001175	Prae.g_01798	Prau.g_01908
OG0001176	Prae.g_01799	Prau.g_01909
OG0001177	Prae.g_01801	Prau.g_01911
OG0001178	Prae.g_01802	Prau.g_01912
OG0001179	Prae.g_01803	Prau.g_01913
OG0001180	Prae.g_01804	Prau.g_01914
OG0001181	Prae.g_01805	Prau.g_01915
OG0001182	Prae.g_01806	Prau.g_01916
OG0001183	Prae.g_01807	Prau.g_01917
OG0001184	Prae.g_01808	Prau.g_01918
OG0001185	Prae.g_01809	Prau.g_01919
OG0001186	Prae.g_01810	Prau.g_01920
OG0001187	Prae.g_01811	Prau.g_01921
OG0001188	Prae.g_01812	Prau.g_01922
OG0001189	Prae.g_01813	Prau.g_01923
OG0001190	Prae.g_01814	Prau.g_01924
OG0001191	Prae.g_01816	Prau.g_01926
OG0001192	Prae.g_01818	Prau.g_01928
OG0001193	Prae.g_01819	Prau.g_01929
OG0001194	Prae.g_01820	Prau.g_01930
OG0001195	Prae.g_01821	Prau.g_01931
OG0001196	Prae.g_01823	Prau.g_01933
OG0001197	Prae.g_01826	Prau.g_01936
OG0001198	Prae.g_01827	Prau.g_01937
OG0001199	Prae.g_01828	Prau.g_01938
OG0001200	Prae.g_01829	Prau.g_01939
OG0001201	Prae.g_01830	Prau.g_01940
OG0001202	Prae.g_01831	Prau.g_01941
OG0001203	Prae.g_01833	Prau.g_01943
OG0001204	Prae.g_01836	Prau.g_01946
OG0001205	Prae.g_01837	Prau.g_01947
OG0001206	Prae.g_01838	Prau.g_01949
OG0001207	Prae.g_01839	Prau.g_01950
OG0001208	Prae.g_01840	Prau.g_01951
OG0001209	Prae.g_01841	Prau.g_01952
OG0001210	Prae.g_01842	Prau.g_01953
OG0001211	Prae.g_01843	Prau.g_01954
OG0001212	Prae.g_01844	Prau.g_01955
OG0001213	Prae.g_01845	Prau.g_01956
OG0001214	Prae.g_01846	Prau.g_01957
OG0001215	Prae.g_01847	Prau.g_01958
OG0001216	Prae.g_01848	Prau.g_01959
OG0001217	Prae.g_01849	Prau.g_01960
OG0001218	Prae.g_01850	Prau.g_01961
OG0001219	Prae.g_01851	Prau.g_01962
OG0001220	Prae.g_01852	Prau.g_01963
OG0001221	Prae.g_01853	Prau.g_01964
OG0001222	Prae.g_01855	Prau.g_01966
OG0001223	Prae.g_01857	Prau.g_01968
OG0001224	Prae.g_01858	Prau.g_01969
OG0001225	Prae.g_01860	Prau.g_01971
OG0001226	Prae.g_01861	Prau.g_01972
OG0001227	Prae.g_01862	Prau.g_01973
OG0001228	Prae.g_01863	Prau.g_01974
OG0001229	Prae.g_01864	Prau.g_01975
OG0001230	Prae.g_01865	Prau.g_01976
OG0001231	Prae.g_01866	Prau.g_01977
OG0001232	Prae.g_01868	Prau.g_01979
OG0001233	Prae.g_01869	Prau.g_01980
OG0001234	Prae.g_01870	Prau.g_01981
OG0001235	Prae.g_01871	Prau.g_01982
OG0001236	Prae.g_01872	Prau.g_01983
OG0001237	Prae.g_01875	Prau.g_01985
OG0001238	Prae.g_01876	Prau.g_01986
OG0001239	Prae.g_01879	Prau.g_01989
OG0001240	Prae.g_01880	Prau.g_01990
OG0001241	Prae.g_01881	Prau.g_01991
OG0001242	Prae.g_01882	Prau.g_01992
OG0001243	Prae.g_01883	Prau.g_01993
OG0001244	Prae.g_01884	Prau.g_01994
OG0001245	Prae.g_01885	Prau.g_01995
OG0001246	Prae.g_01886	Prau.g_01996
OG0001247	Prae.g_01887	Prau.g_01997
OG0001248	Prae.g_01888	Prau.g_01998
OG0001249	Prae.g_01889	Prau.g_01999
OG0001250	Prae.g_01890	Prau.g_02000
OG0001251	Prae.g_01891	Prau.g_02001
OG0001252	Prae.g_01892	Prau.g_02002
OG0001253	Prae.g_01893	Prau.g_02003
OG0001254	Prae.g_01895	Prau.g_02005
OG0001255	Prae.g_01896	Prau.g_02006
OG0001256	Prae.g_01898	Prau.g_02008
OG0001257	Prae.g_01899	Prau.g_02009
OG0001258	Prae.g_01900	Prau.g_02010
OG0001259	Prae.g_01902	Prau.g_02012
OG0001260	Prae.g_01903	Prau.g_02014
OG0001261	Prae.g_01904	Prau.g_02015
OG0001262	Prae.g_01905	Prau.g_02016
OG0001263	Prae.g_01906	Prau.g_02017
OG0001264	Prae.g_01907	Prau.g_02018
OG0001265	Prae.g_01908	Prau.g_02019
OG0001266	Prae.g_01909	Prau.g_02020
OG0001267	Prae.g_01910	Prau.g_02021
OG0001268	Prae.g_01911	Prau.g_02022
OG0001269	Prae.g_00092	Prau.g_00093
OG0001270	Prae.g_00138	Prau.g_00139
OG0001271	Prae.g_00153	Prau.g_00151
OG0001272	Prae.g_00282	Prau.g_00283
OG0001273	Prae.g_00334	Prau.g_00335
OG0001274	Prae.g_00456	Prau.g_00523
OG0001275	Prae.g_00472	Prau.g_00539
OG0001276	Prae.g_00564	Prau.g_00628
OG0001277	Prae.g_00751	Prau.g_00799
OG0001278	Prae.g_00856	Prau.g_00905
OG0001280	Prae.g_01016	Prau.g_01065
OG0001281	Prae.g_01066	Prau.g_01112
OG0001282	Prae.g_01083	Prau.g_01129
OG0001283	Prae.g_01088	Prau.g_01134
OG0001284	Prae.g_01098	Prau.g_01144
OG0001285	Prae.g_01147	Prau.g_01191
OG0001286	Prae.g_01160	Prau.g_01204
OG0001287	Prae.g_01438	Prau.g_01457, Prau.g_01433
OG0001288	Prae.g_01499	Prau.g_01571
OG0001289	Prae.g_01510	Prau.g_01582
OG0001290	Prae.g_01552	Prau.g_01624
OG0001291	Prae.g_01553	Prau.g_01625
OG0001292	Prae.g_01558	Prau.g_01630
OG0001293	Prae.g_01576	Prau.g_01645
OG0001295	Prae.g_01597	Prau.g_01662
OG0001296	Prae.g_01615	Prau.g_01724
OG0001297	Prae.g_01619	Prau.g_01728
OG0001298	Prae.g_01622	Prau.g_01731
OG0001299	Prae.g_01689	Prau.g_01797
OG0001300	Prae.g_01714	Prau.g_01822
OG0001301	Prae.g_01797	Prau.g_01907
OG0001302	Prae.g_01825	Prau.g_01935
OG0001303	Prae.g_01856	Prau.g_01967
OG0001304	Prae.g_01901	Prau.g_02011
OG0001306	Prae.g_00411	Prau.g_00478
OG0001309	Prae.g_00074	Prau.g_00075
OG0001310	Prae.g_00076	Prau.g_00077
OG0001311	Prae.g_00093	Prau.g_00094
OG0001312	Prae.g_00119	Prau.g_00120
OG0001313	Prae.g_00125	Prau.g_00126
OG0001314	Prae.g_00202	Prau.g_00200
OG0001315	Prae.g_00246	Prau.g_00245
OG0001316	Prae.g_00255	Prau.g_00254
OG0001317	Prae.g_00373	Prau.g_00376
OG0001318	Prae.g_00611	Prau.g_00677
OG0001319	Prae.g_00759	Prau.g_00809
OG0001320	Prae.g_01031	Prau.g_01080
OG0001321	Prae.g_01036	Prau.g_01085
OG0001322	Prae.g_01074	Prau.g_01120
OG0001323	Prae.g_01109	Prau.g_01155
OG0001324	Prae.g_01113	Prau.g_01159
OG0001325	Prae.g_01119	Prau.g_01165
OG0001326	Prae.g_01191	Prau.g_01234
OG0001327	Prae.g_01352	Prau.g_01393
OG0001328	Prae.g_01556	Prau.g_01628
OG0001329	Prae.g_01646	Prau.g_01755
OG0001330	Prae.g_01680	Prau.g_01789
OG0001331	Prae.g_01793	Prau.g_01903
OG0001332	Prae.g_00141	Prau.g_00142
OG0001333	Prae.g_00241	Prau.g_00239
OG0001334	Prae.g_00441	Prau.g_00509
OG0001335	Prae.g_01057	Prau.g_01104
OG0001336	Prae.g_01077	Prau.g_01123
OG0001337	Prae.g_01091	Prau.g_01137
OG0001338	Prae.g_01292	Prau.g_01345
OG0001339	Prae.g_01334	Prau.g_01376
OG0001340	Prae.g_01388	Prau.g_01429
OG0001341	Prae.g_01549	Prau.g_01621
OG0001342	Prae.g_01560	Prau.g_01632
OG0001343	Prae.g_01620	Prau.g_01729
OG0001344	Prae.g_01669	Prau.g_01778
OG0001345	Prae.g_01762	Prau.g_01873
OG0001346	Prae.g_01817	Prau.g_01927
OG0001347	Prae.g_01854	Prau.g_01965
OG0001348	Prae.g_00128	Prau.g_00129
OG0001349	Prae.g_00118	Prau.g_00119
OG0001350	Prae.g_00147	Prau.g_00145
OG0001351	Prae.g_00206	Prau.g_00204
OG0001352	Prae.g_00251	Prau.g_00250
OG0001353	Prae.g_00264	Prau.g_00263
OG0001354	Prae.g_00281	Prau.g_00282
OG0001355	Prae.g_00339	Prau.g_00341
OG0001356	Prae.g_00378	Prau.g_00381
OG0001357	Prae.g_00408	Prau.g_00475
OG0001358	Prae.g_00446	Prau.g_00513
OG0001359	Prae.g_00460	Prau.g_00527
OG0001360	Prae.g_00483	Prau.g_00550
OG0001361	Prae.g_00488	Prau.g_00555
OG0001362	Prae.g_00551	Prau.g_00616
OG0001363	Prae.g_00677	Prau.g_00743
OG0001364	Prae.g_00790	Prau.g_00838
OG0001365	Prae.g_00846	Prau.g_00894
OG0001366	Prae.g_00890	Prau.g_00940
OG0001367	Prae.g_00992	Prau.g_01043
OG0001368	Prae.g_01015	Prau.g_01064
OG0001369	Prae.g_01134	Prau.g_01178
OG0001370	Prae.g_01135	Prau.g_01179
OG0001371	Prae.g_01213	Prau.g_01256
OG0001372	Prae.g_01265	Prau.g_01320
OG0001373	Prae.g_01529	Prau.g_01601
OG0001374	Prae.g_01684	Prau.g_01272
OG0001375	Prae.g_01660	Prau.g_01769
OG0001376	Prae.g_01703	Prau.g_01811
OG0001377	Prae.g_01824	Prau.g_01934
OG0001378	Prae.g_01017	Prau.g_01066
OG0001379	Prae.g_00067	Prau.g_00069
OG0001380	Prae.g_00068	Prau.g_00070
OG0001381	Prae.g_00087	Prau.g_00088
OG0001382	Prae.g_00135	Prau.g_00136
OG0001383	Prae.g_00237	Prau.g_00235
OG0001384	Prae.g_00259	Prau.g_00258
OG0001385	Prae.g_00275	Prau.g_00274
OG0001386	Prae.g_00361	Prau.g_00364
OG0001389	Prae.g_00428	Prau.g_00495
OG0001390	Prae.g_00434	Prau.g_00502
OG0001391	Prae.g_00478	Prau.g_00545
OG0001392	Prae.g_00485	Prau.g_00552
OG0001393	Prae.g_00493	Prau.g_00560
OG0001394	Prae.g_00640	Prau.g_00706
OG0001395	Prae.g_00648	Prau.g_00714
OG0001396	Prae.g_00650	Prau.g_00716
OG0001397	Prae.g_00656	Prau.g_00722
OG0001398	Prae.g_00716	Prau.g_00760
OG0001399	Prae.g_00792	Prau.g_00840
OG0001400	Prae.g_00889	Prau.g_00939
OG0001401	Prae.g_00891	Prau.g_00941
OG0001402	Prae.g_00913	Prau.g_00961
OG0001403	Prae.g_00916	Prau.g_00964
OG0001404	Prae.g_00996	Prau.g_01047
OG0001405	Prae.g_01025	Prau.g_01074
OG0001406	Prae.g_01044	Prau.g_01093
OG0001407	Prae.g_01054	Prau.g_01102
OG0001408	Prae.g_01064	Prau.g_01110
OG0001409	Prae.g_01071	Prau.g_01117
OG0001410	Prae.g_01149	Prau.g_01193
OG0001411	Prae.g_01295	Prau.g_01348
OG0001412	Prae.g_01330	Prau.g_01372
OG0001413	Prae.g_01359	Prau.g_01400
OG0001414	Prae.g_01369	Prau.g_01410
OG0001415	Prae.g_01498	Prau.g_01570
OG0001416	Prae.g_01501	Prau.g_01573
OG0001417	Prae.g_01550	Prau.g_01622
OG0001418	Prae.g_01564	Prau.g_01635
OG0001419	Prae.g_01590	Prau.g_01659
OG0001420	Prae.g_01245	Prau.g_01307
OG0001424	Prae.g_00061	Prau.g_00063
OG0001425	Prae.g_00327	Prau.g_00328
OG0001426	Prae.g_00363	Prau.g_00366
OG0001427	Prae.g_00495	Prau.g_00562
OG0001428	Prae.g_00749	Prau.g_00797
OG0001429	Prae.g_00762	Prau.g_00812
OG0001430	Prae.g_00795	Prau.g_00844
OG0001431	Prae.g_00893	Prau.g_00943
OG0001432	Prae.g_00898	Prau.g_00947
OG0001433	Prae.g_01060	Prau.g_01107
OG0001434	Prae.g_01136	Prau.g_01180
OG0001435	Prae.g_01225	Prau.g_01270
OG0001436	Prae.g_01570	Prau.g_01640
OG0001438	Prae.g_01897	Prau.g_02007
OG0001440	Prae.g_00372	Prau.g_00375
OG0001442	Prae.g_01008	Prau.g_01057
OG0001443	Prae.g_01062	Prau.g_01108
OG0001444	Prae.g_01065	Prau.g_01111
OG0001445	Prae.g_01562	Prau.g_01634
OG0001447	Prae.g_00703, Prae.g_00700, Prae.g_00708	Prau.g_00752
OG0001448	Prae.g_00594	Prau.g_00660
OG0001449	Prae.g_01101	Prau.g_01147
OG0001450	Prae.g_01122	Prau.g_01168
OG0001451	Prae.g_01146	Prau.g_01190
OG0001452	Prae.g_01182	Prau.g_01225
OG0001456	Prae.g_01583	Prau.g_01653
OG0001460	Prae.g_00366	Prau.g_00369
OG0001461	Prae.g_00376	Prau.g_00379
OG0001462	Prae.g_00388	Prau.g_00395
OG0001464	Prae.g_00534	Prau.g_00599
OG0001466	Prae.g_00676	Prau.g_00742
OG0001469	Prae.g_00868	Prau.g_00917
OG0001470	Prae.g_01007	Prau.g_01056
OG0001471	Prae.g_01053	Prau.g_01101
OG0001472	Prae.g_01059	Prau.g_01106
OG0001473	Prae.g_01063	Prau.g_01109
OG0001474	Prae.g_01287	Prau.g_01341
OG0001475	Prae.g_01299	Prau.g_01709
OG0001476	Prae.g_01456	Prau.g_01525
OG0001478	Prae.g_01786	Prau.g_01896
OG0001482	Prae.g_00321	Prau.g_00322
OG0001483	Prae.g_01309	Prau.g_01351
OG0001485	Prae.g_00867	Prau.g_00916
OG0001488	Prae.g_01049	Prau.g_01097
OG0001489	Prae.g_01050	Prau.g_01098
OG0001490	Prae.g_01051	Prau.g_01099
OG0001491	Prae.g_01058	Prau.g_01105
OG0001492	Prae.g_01086	Prau.g_01132
OG0001493	Prae.g_01095	Prau.g_01141
OG0001494	Prae.g_01179	Prau.g_01222
OG0001497	Prae.g_01439	Prau.g_01452
OG0001498	Prae.g_01682	Prau.g_01791
OG0001499	Prae.g_01704	Prau.g_01812
OG0001503	Prae.g_00175	Prau.g_00173
OG0001504	Prae.g_00395	Prau.g_00406
OG0001505	Prae.g_00741	Prau.g_00791
OG0001507	Prae.g_00782	Prau.g_00830
OG0001510	Prae.g_00869	Prau.g_00918
OG0001511	Prae.g_00877	Prau.g_00927
OG0001512	Prae.g_00878	Prau.g_00928
OG0001513	Prae.g_00879	Prau.g_00929
OG0001514	Prae.g_00880	Prau.g_00930
OG0001515	Prae.g_00881	Prau.g_00931
OG0001516	Prae.g_00882	Prau.g_00932
OG0001517	Prae.g_00883	Prau.g_00933
OG0001518	Prae.g_00884	Prau.g_00934
OG0001519	Prae.g_00885	Prau.g_00935
OG0001520	Prae.g_00886	Prau.g_00936
OG0001521	Prae.g_00887	Prau.g_00937
OG0001522	Prae.g_00888	Prau.g_00938
OG0001524	Prae.g_00999	Prau.g_00779
OG0001526	Prae.g_01145	Prau.g_01189
OG0001527	Prae.g_01561	Prau.g_01633
OG0001529	Prae.g_01778	Prau.g_01888
OG0001531	Prae.g_00986	Prau.g_01037
OG0001532	Prae.g_01048	Prau.g_01096
OG0001533	Prae.g_01069	Prau.g_01115
OG0001534	Prae.g_01267	Prau.g_01322
OG0001537	Prae.g_01685	Prau.g_01273
OG0001539	Prae.g_00060	Prau.g_00062
OG0001540	Prae.g_00433	Prau.g_00500
OG0001541	Prae.g_00896	Prau.g_00945
OG0001542	Prae.g_01099	Prau.g_01145
OG0001547	Prae.g_00034	Prau.g_00033
OG0001550	Prae.g_00864	Prau.g_00913
OG0001551	Prae.g_01097	Prau.g_01143
OG0001552	Prae.g_01289	Prau.g_01343
OG0001553	Prae.g_01314	Prau.g_01356
OG0001554	Prae.g_01315	Prau.g_01357
OG0001557	Prae.g_01566	Prau.g_01637
OG0001558	Prae.g_01577	Prau.g_01646
OG0001565	Prae.g_00126	Prau.g_00127
OG0001566	Prae.g_00308	Prau.g_00309
OG0001567	Prae.g_00368	Prau.g_00371
OG0001568	Prae.g_00387	Prau.g_00394
OG0001569	Prae.g_00431	Prau.g_00498
OG0001571	Prae.g_00443	Prau.g_00511
OG0001572	Prae.g_00651	Prau.g_00717
OG0001574	Prae.g_00754	Prau.g_00803
OG0001575	Prae.g_00774	Prau.g_00822
OG0001576	Prae.g_01001	Prau.g_01050
OG0001577	Prae.g_01006	Prau.g_01055
OG0001578	Prae.g_01067	Prau.g_01113
OG0001579	Prae.g_01068	Prau.g_01114
OG0001580	Prae.g_01070	Prau.g_01116
OG0001581	Prae.g_01073	Prau.g_01119
OG0001582	Prae.g_01079	Prau.g_01125
OG0001583	Prae.g_01094	Prau.g_01140
OG0001584	Prae.g_01104	Prau.g_01150
OG0001585	Prae.g_01116	Prau.g_01161
OG0001586	Prae.g_01125	Prau.g_01170
OG0001587	Prae.g_01129	Prau.g_01173
OG0001589	Prae.g_01284	Prau.g_01333
OG0001590	Prae.g_01365	Prau.g_01406
OG0001591	Prae.g_01367	Prau.g_01408
OG0001594	Prae.g_01542	Prau.g_01614
OG0001595	Prae.g_01544	Prau.g_01616
OG0001596	Prae.g_01545	Prau.g_01617
OG0001597	Prae.g_01555	Prau.g_01627
OG0001598	Prae.g_01834	Prau.g_01944
OG0001601	Prae.g_00704	Prau.g_01278
OG0001602	Prae.g_00294	Prau.g_00295
OG0001603	Prae.g_00332	Prau.g_00333
OG0001604	Prae.g_00362	Prau.g_00365
OG0001605	Prae.g_00394	Prau.g_00405
OG0001606	Prae.g_00442	Prau.g_00510
OG0001607	Prae.g_00680	Prau.g_00746
OG0001608	Prae.g_00753	Prau.g_00802
OG0001609	Prae.g_00871	Prau.g_00920
OG0001610	Prae.g_00895	Prau.g_00944
OG0001611	Prae.g_01139	Prau.g_01183
OG0001612	Prae.g_01140	Prau.g_01184
OG0001613	Prae.g_01141	Prau.g_01185
OG0001614	Prae.g_01142	Prau.g_01186
OG0001615	Prae.g_01404	Prau.g_01467
OG0001618	Prae.g_01636	Prau.g_01745
OG0001619	Prae.g_01708	Prau.g_01816
OG0001620	Prae.g_00340	Prau.g_00342
OG0001622	Prae.g_00367	Prau.g_00370
OG0001623	Prae.g_00675	Prau.g_00741
OG0001624	Prae.g_00736	Prau.g_00786
OG0001627	Prae.g_01346	Prau.g_01387
OG0001628	Prae.g_01357	Prau.g_01398
OG0001629	Prae.g_01399	Prau.g_01503
OG0001632	Prae.g_00765	Prau.g_00815
OG0001636	Prae.g_00649	Prau.g_00715
OG0001637	Prae.g_00875	Prau.g_00924
OG0001638	Prae.g_01266	Prau.g_01299
OG0001640	Prae.g_01569	Prau.g_01639
OG0001641	Prae.g_01586	Prau.g_01656
OG0001643	Prae.g_01418	Prau.g_01480
OG0001652	Prae.g_00183	Prau.g_00181
OG0001653	Prae.g_00365	Prau.g_00368
OG0001654	Prae.g_00390	Prau.g_00401
OG0001655	Prae.g_00391	Prau.g_00402
OG0001656	Prae.g_00393	Prau.g_00404
OG0001657	Prae.g_00440	Prau.g_00508
OG0001658	Prae.g_00710	Prau.g_00754
OG0001659	Prae.g_00745	Prau.g_00794
OG0001660	Prae.g_00747	Prau.g_00795
OG0001661	Prae.g_00775	Prau.g_00823
OG0001662	Prae.g_00781	Prau.g_00829
OG0001663	Prae.g_00783	Prau.g_00831
OG0001664	Prae.g_00811	Prau.g_00859
OG0001665	Prae.g_00862	Prau.g_00911
OG0001666	Prae.g_00873	Prau.g_00922
OG0001667	Prae.g_00874	Prau.g_00923
OG0001668	Prae.g_00920	Prau.g_00968
OG0001669	Prae.g_01002	Prau.g_01051
OG0001670	Prae.g_01005	Prau.g_01054
OG0001671	Prae.g_01010	Prau.g_01059
OG0001672	Prae.g_01027	Prau.g_01076
OG0001673	Prae.g_01028	Prau.g_01077
OG0001674	Prae.g_01052	Prau.g_01100
OG0001675	Prae.g_01056	Prau.g_01103
OG0001676	Prae.g_01075	Prau.g_01121
OG0001677	Prae.g_01076	Prau.g_01122
OG0001678	Prae.g_01082	Prau.g_01128
OG0001679	Prae.g_01087	Prau.g_01133
OG0001680	Prae.g_01089	Prau.g_01135
OG0001682	Prae.g_01118	Prau.g_01164
OG0001683	Prae.g_01121	Prau.g_01167
OG0001684	Prae.g_01138	Prau.g_01182
OG0001685	Prae.g_01210	Prau.g_01253
OG0001686	Prae.g_01218	Prau.g_01261
OG0001687	Prae.g_01262	Prau.g_01317
OG0001688	Prae.g_01296	Prau.g_01349
OG0001689	Prae.g_01312	Prau.g_01354
OG0001692	Prae.g_01541	Prau.g_01613
OG0001693	Prae.g_01548	Prau.g_01620
OG0001694	Prae.g_01551	Prau.g_01623
OG0001695	Prae.g_01557	Prau.g_01629
OG0001696	Prae.g_01565	Prau.g_01636
OG0001697	Prae.g_01567	Prau.g_01638
OG0001698	Prae.g_01599	Prau.g_01310
OG0001699	Prae.g_01628	Prau.g_01737
OG0001700	Prae.g_01873	Prau.g_01984
OG0001705	Prae.g_00470	Prau.g_00537
OG0001706	Prae.g_00681	Prau.g_00747
OG0001707	Prae.g_00739	Prau.g_00789
OG0001708	Prae.g_00760	Prau.g_00810
OG0001709	Prae.g_00776	Prau.g_00824
OG0001710	Prae.g_01003	Prau.g_01052
OG0001712	Prae.g_01106	Prau.g_01152
OG0001713	Prae.g_01117	Prau.g_01163
OG0001714	Prae.g_01143	Prau.g_01187
OG0001715	Prae.g_01286	Prau.g_01340
OG0001717	Prae.g_01004	Prau.g_01053
OG0001727	Prae.g_00737	Prau.g_00787
OG0001729	Prae.g_00870	Prau.g_00919
OG0001730	Prae.g_01103	Prau.g_01149
OG0001731	Prae.g_01273	Prau.g_01699
OG0001732	Prae.g_01313	Prau.g_01355
OG0001735	Prae.g_01574	Prau.g_01643
OG0001737	Prae.g_00386	Prau.g_00390
OG0001738	Prae.g_00709	Prau.g_00753
OG0001787	Prae.g_00043	Prau.g_00048
OG0001790	Prae.g_00757	Prau.g_00806
OG0001791	Prae.g_00789	Prau.g_00837
OG0001793	Prae.g_01281	Prau.g_01328
OG0001794	Prae.g_01282	Prau.g_01329
OG0001799	Prae.g_01124	Prau.g_01169
OG0001807	Prae.g_00377	Prau.g_00380
OG0001808	Prae.g_00389	Prau.g_00397
OG0001809	Prae.g_00400	Prau.g_00423
OG0001810	Prae.g_00763	Prau.g_00813
OG0001811	Prae.g_00777	Prau.g_00825
OG0001812	Prae.g_00778	Prau.g_00826
OG0001813	Prae.g_00779	Prau.g_00827
OG0001814	Prae.g_00780	Prau.g_00828
OG0001815	Prae.g_00872	Prau.g_00921
OG0001817	Prae.g_01105	Prau.g_01151
OG0001818	Prae.g_01108	Prau.g_01154
OG0001819	Prae.g_01279	Prau.g_01326
OG0001820	Prae.g_01298	Prau.g_01708
OG0001823	Prae.g_01559	Prau.g_01631
OG0001824	Prae.g_01584	Prau.g_01654
OG0001836	Prae.g_00392	Prau.g_00403
OG0001837	Prae.g_01271	Prau.g_00417
OG0001838	Prae.g_01274	Prau.g_01290
OG0001839	Prae.g_01285	Prau.g_01334
OG0001840	Prae.g_01288	Prau.g_01342
OG0001841	Prae.g_01316	Prau.g_01358
OG0001845	Prae.g_01480	Prau.g_01552
OG0001846	Prae.g_01543	Prau.g_01615
OG0001849	Prae.g_01126	Prau.g_01171
OG0001856	Prae.g_00261	Prau.g_00260
OG0001859	Prae.g_01111	Prau.g_01157
OG0001860	Prae.g_01112	Prau.g_01158
OG0001861	Prae.g_01120	Prau.g_01166
OG0001865	Prae.g_01280	Prau.g_01305
OG0001867	Prae.g_00038	Prau.g_01304
OG0001902	Prae.g_01608	Prau.g_01312
OG0001904	Prae.g_01594	Prau.g_01706
OG0001907	Prae.g_01345	Prau.g_00416
OG0001944	Prae.g_01000	Prau.g_01048
OG0001948	Prae.g_00062	Prau.g_00064
OG0001949	Prae.g_00384	Prau.g_00388
OG0001964	Prae.g_00684	Prau.g_00657
OG0001979	Prae.g_00360	Prau.g_00363
OG0001983	Prae.g_01270	Prau.g_01324
OG0001985	Prae.g_00369	Prau.g_00372
OG0002048	Prae.g_00773	Prau.g_00821
OG0002055	Prae.g_01403	Prau.g_01468
OG0002128	Prae.g_01598	Prau.g_01679
OG0002130	Prae.g_00685	Prau.g_00658
OG0002134	Prae.g_01607	Prau.g_01288, Prau.g_00430, Prau.g_01289
OG0002163	Prae.g_01261	Prau.g_01283
OG0002167	Prae.g_01585	Prau.g_01655
OG0002178	Prae.g_01405	Prau.g_01466, Prau.g_01488, Prau.g_01499
OG0002240	Prae.g_01258	Prau.g_01282
OG0002256	Prae.g_01609	Prau.g_00436
OG0002263	Prae.g_01400	Prau.g_01507
OG0002357	Prae.g_01255	Prau.g_00439
OG0002358	Prae.g_01398	Prau.g_01471
OG0002486	Prae.g_00945	Prau.g_00996
OG0002507	Prae.g_01435	Prau.g_01497
OG0002529	Prae.g_01392	Prau.g_01486
OG0003059	Prae.g_01396	Prau.g_01465
OG0003060	Prae.g_01433	Prau.g_01498
