Orthogroup	Prae	Prbb
OG0001109	Prae.g_01716	Prbb.g_01958
OG0001110	Prae.g_01718	Prbb.g_01960
OG0001111	Prae.g_01719	Prbb.g_01961
OG0001112	Prae.g_01720	Prbb.g_01962
OG0001113	Prae.g_01721	Prbb.g_01963
OG0001114	Prae.g_01722	Prbb.g_01964
OG0001115	Prae.g_01723	Prbb.g_01965
OG0001116	Prae.g_01724	Prbb.g_01966
OG0001117	Prae.g_01725	Prbb.g_01967
OG0001118	Prae.g_01726	Prbb.g_01968
OG0001119	Prae.g_01727	Prbb.g_01969
OG0001120	Prae.g_01728	Prbb.g_01970
OG0001121	Prae.g_01729	Prbb.g_01971
OG0001122	Prae.g_01730	Prbb.g_01972
OG0001123	Prae.g_01731	Prbb.g_01973
OG0001124	Prae.g_01732	Prbb.g_01974
OG0001125	Prae.g_01733	Prbb.g_01975
OG0001126	Prae.g_01734	Prbb.g_01976
OG0001127	Prae.g_01735	Prbb.g_01977
OG0001128	Prae.g_01736	Prbb.g_01978
OG0001129	Prae.g_01737	Prbb.g_01979
OG0001130	Prae.g_01738	Prbb.g_01980
OG0001131	Prae.g_01739	Prbb.g_01981
OG0001132	Prae.g_01740	Prbb.g_01982
OG0001133	Prae.g_01741	Prbb.g_01983
OG0001134	Prae.g_01742	Prbb.g_01984
OG0001135	Prae.g_01743	Prbb.g_01985
OG0001136	Prae.g_01744	Prbb.g_01986
OG0001137	Prae.g_01745	Prbb.g_01987
OG0001138	Prae.g_01746	Prbb.g_01988
OG0001139	Prae.g_01747	Prbb.g_01989
OG0001140	Prae.g_01748	Prbb.g_01990
OG0001141	Prae.g_01750	Prbb.g_01992
OG0001142	Prae.g_01751	Prbb.g_01993
OG0001143	Prae.g_01752	Prbb.g_01994
OG0001144	Prae.g_01754	Prbb.g_01996
OG0001145	Prae.g_01756	Prbb.g_01998
OG0001146	Prae.g_01757	Prbb.g_01999
OG0001147	Prae.g_01759	Prbb.g_02002
OG0001148	Prae.g_01760	Prbb.g_02003
OG0001149	Prae.g_01761	Prbb.g_02004
OG0001150	Prae.g_01765	Prbb.g_02007
OG0001151	Prae.g_01766	Prbb.g_02008
OG0001152	Prae.g_01767	Prbb.g_02009
OG0001153	Prae.g_01768	Prbb.g_02010
OG0001154	Prae.g_01769	Prbb.g_02011
OG0001155	Prae.g_01770	Prbb.g_02012
OG0001156	Prae.g_01771	Prbb.g_02013
OG0001157	Prae.g_01773	Prbb.g_02015
OG0001158	Prae.g_01774	Prbb.g_02017
OG0001159	Prae.g_01775	Prbb.g_02018
OG0001160	Prae.g_01776	Prbb.g_02019
OG0001161	Prae.g_01779	Prbb.g_02024
OG0001162	Prae.g_01780	Prbb.g_02025
OG0001163	Prae.g_01781	Prbb.g_02026
OG0001164	Prae.g_01782	Prbb.g_02027
OG0001165	Prae.g_01783	Prbb.g_02028
OG0001166	Prae.g_01784	Prbb.g_02029
OG0001167	Prae.g_01785	Prbb.g_02030
OG0001168	Prae.g_01787	Prbb.g_02031
OG0001169	Prae.g_01788	Prbb.g_02032
OG0001170	Prae.g_01790	Prbb.g_02035
OG0001171	Prae.g_01791	Prbb.g_02036
OG0001172	Prae.g_01792	Prbb.g_02037
OG0001173	Prae.g_01794	Prbb.g_02039
OG0001174	Prae.g_01796	Prbb.g_02041
OG0001175	Prae.g_01798	Prbb.g_02043
OG0001176	Prae.g_01799	Prbb.g_02045
OG0001177	Prae.g_01801	Prbb.g_02047
OG0001178	Prae.g_01802	Prbb.g_02048
OG0001179	Prae.g_01803	Prbb.g_02049
OG0001180	Prae.g_01804	Prbb.g_02050
OG0001181	Prae.g_01805	Prbb.g_02051
OG0001182	Prae.g_01806	Prbb.g_02052
OG0001183	Prae.g_01807	Prbb.g_02053
OG0001184	Prae.g_01808	Prbb.g_02054
OG0001185	Prae.g_01809	Prbb.g_02055
OG0001186	Prae.g_01810	Prbb.g_02056
OG0001187	Prae.g_01811	Prbb.g_02057
OG0001188	Prae.g_01812	Prbb.g_02058
OG0001189	Prae.g_01813	Prbb.g_02059
OG0001190	Prae.g_01814	Prbb.g_02060
OG0001191	Prae.g_01816	Prbb.g_02062
OG0001192	Prae.g_01818	Prbb.g_02064
OG0001193	Prae.g_01819	Prbb.g_02065
OG0001194	Prae.g_01820	Prbb.g_02066
OG0001195	Prae.g_01821	Prbb.g_02068
OG0001196	Prae.g_01823	Prbb.g_02070
OG0001197	Prae.g_01826	Prbb.g_02074
OG0001198	Prae.g_01827	Prbb.g_02075
OG0001199	Prae.g_01828	Prbb.g_02076
OG0001200	Prae.g_01829	Prbb.g_02077
OG0001201	Prae.g_01830	Prbb.g_02078
OG0001202	Prae.g_01831	Prbb.g_02079
OG0001203	Prae.g_01833	Prbb.g_02097
OG0001204	Prae.g_01836	Prbb.g_02099
OG0001205	Prae.g_01837	Prbb.g_02100
OG0001206	Prae.g_01838	Prbb.g_02101
OG0001207	Prae.g_01839	Prbb.g_02102
OG0001208	Prae.g_01840	Prbb.g_02103
OG0001209	Prae.g_01841	Prbb.g_02104
OG0001210	Prae.g_01842	Prbb.g_02105
OG0001211	Prae.g_01843	Prbb.g_02106
OG0001212	Prae.g_01844	Prbb.g_02107
OG0001213	Prae.g_01845	Prbb.g_02108
OG0001214	Prae.g_01846	Prbb.g_02109
OG0001215	Prae.g_01847	Prbb.g_02110
OG0001216	Prae.g_01848	Prbb.g_02111
OG0001217	Prae.g_01849	Prbb.g_02112
OG0001218	Prae.g_01850	Prbb.g_02113
OG0001219	Prae.g_01851	Prbb.g_02114
OG0001220	Prae.g_01852	Prbb.g_02115
OG0001221	Prae.g_01853	Prbb.g_02116
OG0001222	Prae.g_01855	Prbb.g_02118
OG0001223	Prae.g_01857	Prbb.g_02120
OG0001224	Prae.g_01858	Prbb.g_02122
OG0001225	Prae.g_01860	Prbb.g_02124
OG0001226	Prae.g_01861	Prbb.g_02125
OG0001227	Prae.g_01862	Prbb.g_02126
OG0001228	Prae.g_01863	Prbb.g_02127
OG0001229	Prae.g_01864	Prbb.g_02128
OG0001230	Prae.g_01865	Prbb.g_02129
OG0001231	Prae.g_01866	Prbb.g_02130
OG0001232	Prae.g_01868	Prbb.g_02132
OG0001233	Prae.g_01869	Prbb.g_02133
OG0001234	Prae.g_01870	Prbb.g_02134
OG0001235	Prae.g_01871	Prbb.g_02135
OG0001236	Prae.g_01872	Prbb.g_02136
OG0001237	Prae.g_01875	Prbb.g_02139
OG0001238	Prae.g_01876	Prbb.g_02140
OG0001239	Prae.g_01879	Prbb.g_02145
OG0001240	Prae.g_01880	Prbb.g_02146
OG0001241	Prae.g_01881	Prbb.g_02147
OG0001242	Prae.g_01882	Prbb.g_02149
OG0001243	Prae.g_01883	Prbb.g_02150
OG0001244	Prae.g_01884	Prbb.g_02151
OG0001245	Prae.g_01885	Prbb.g_02152
OG0001246	Prae.g_01886	Prbb.g_02153
OG0001247	Prae.g_01887	Prbb.g_02154
OG0001248	Prae.g_01888	Prbb.g_02155
OG0001249	Prae.g_01889	Prbb.g_02156
OG0001250	Prae.g_01890	Prbb.g_02164
OG0001251	Prae.g_01891	Prbb.g_02165
OG0001252	Prae.g_01892	Prbb.g_02166
OG0001253	Prae.g_01893	Prbb.g_02167
OG0001254	Prae.g_01895	Prbb.g_02169
OG0001255	Prae.g_01896	Prbb.g_02170
OG0001256	Prae.g_01898	Prbb.g_02173
OG0001257	Prae.g_01899	Prbb.g_02174
OG0001258	Prae.g_01900	Prbb.g_02175
OG0001259	Prae.g_01902	Prbb.g_02178
OG0001260	Prae.g_01903	Prbb.g_02180
OG0001261	Prae.g_01904	Prbb.g_02181
OG0001262	Prae.g_01905	Prbb.g_02182
OG0001263	Prae.g_01906	Prbb.g_02183
OG0001264	Prae.g_01907	Prbb.g_02185
OG0001265	Prae.g_01908	Prbb.g_02186
OG0001266	Prae.g_01909	Prbb.g_02187
OG0001267	Prae.g_01910	Prbb.g_02188
OG0001268	Prae.g_01911	Prbb.g_02189
OG0001269	Prae.g_00092	Prbb.g_00147
OG0001270	Prae.g_00138	Prbb.g_00195
OG0001271	Prae.g_00153	Prbb.g_00207
OG0001273	Prae.g_00334	Prbb.g_00393
OG0001274	Prae.g_00456	Prbb.g_00487
OG0001275	Prae.g_00472	Prbb.g_00502
OG0001276	Prae.g_00564	Prbb.g_00590
OG0001277	Prae.g_00751	Prbb.g_01027, Prbb.g_01446
OG0001278	Prae.g_00856	Prbb.g_01370
OG0001279	Prae.g_00907	Prbb.g_00931
OG0001280	Prae.g_01016	Prbb.g_01043
OG0001282	Prae.g_01083	Prbb.g_00940
OG0001283	Prae.g_01088	Prbb.g_01386
OG0001284	Prae.g_01098	Prbb.g_01178, Prbb.g_01143
OG0001285	Prae.g_01147	Prbb.g_01534
OG0001286	Prae.g_01160	Prbb.g_01520
OG0001287	Prae.g_01438	Prbb.g_02083, Prbb.g_02093
OG0001288	Prae.g_01499	Prbb.g_01727
OG0001289	Prae.g_01510	Prbb.g_01739
OG0001290	Prae.g_01552	Prbb.g_01371
OG0001291	Prae.g_01553	Prbb.g_00522
OG0001292	Prae.g_01558	Prbb.g_01778
OG0001293	Prae.g_01576	Prbb.g_01086
OG0001295	Prae.g_01597	Prbb.g_01790, Prbb.g_01899
OG0001296	Prae.g_01615	Prbb.g_01815
OG0001297	Prae.g_01619	Prbb.g_01819
OG0001298	Prae.g_01622	Prbb.g_01822
OG0001299	Prae.g_01689	Prbb.g_01926
OG0001300	Prae.g_01714	Prbb.g_01279
OG0001301	Prae.g_01797	Prbb.g_02042
OG0001302	Prae.g_01825	Prbb.g_02073
OG0001303	Prae.g_01856	Prbb.g_02119
OG0001304	Prae.g_01901	Prbb.g_02177
OG0001306	Prae.g_00411	Prbb.g_00442
OG0001307	Prae.g_00030	Prbb.g_00031
OG0001308	Prae.g_00071	Prbb.g_00126
OG0001309	Prae.g_00074	Prbb.g_00129
OG0001310	Prae.g_00076	Prbb.g_00131
OG0001311	Prae.g_00093	Prbb.g_00148
OG0001312	Prae.g_00119	Prbb.g_00176
OG0001313	Prae.g_00125	Prbb.g_00183
OG0001314	Prae.g_00202	Prbb.g_00256
OG0001315	Prae.g_00246	Prbb.g_00301
OG0001316	Prae.g_00255	Prbb.g_00308
OG0001317	Prae.g_00373	Prbb.g_01077
OG0001318	Prae.g_00611	Prbb.g_00638
OG0001319	Prae.g_00759	Prbb.g_00754
OG0001320	Prae.g_01031	Prbb.g_01061
OG0001321	Prae.g_01036	Prbb.g_01066
OG0001322	Prae.g_01074	Prbb.g_02163
OG0001323	Prae.g_01109	Prbb.g_02121
OG0001324	Prae.g_01113	Prbb.g_01325
OG0001325	Prae.g_01119	Prbb.g_01247
OG0001326	Prae.g_01191	Prbb.g_01483
OG0001327	Prae.g_01352	Prbb.g_01610
OG0001328	Prae.g_01556	Prbb.g_00758
OG0001329	Prae.g_01646	Prbb.g_01844
OG0001330	Prae.g_01680	Prbb.g_01879
OG0001331	Prae.g_01793	Prbb.g_02038
OG0001332	Prae.g_00141	Prbb.g_00199
OG0001333	Prae.g_00241	Prbb.g_00295
OG0001334	Prae.g_00441	Prbb.g_01542
OG0001335	Prae.g_01057	Prbb.g_00921
OG0001336	Prae.g_01077	Prbb.g_00116
OG0001337	Prae.g_01091	Prbb.g_01433
OG0001338	Prae.g_01292	Prbb.g_01579
OG0001339	Prae.g_01334	Prbb.g_01591
OG0001340	Prae.g_01388	Prbb.g_02171
OG0001341	Prae.g_01549	Prbb.g_01774
OG0001343	Prae.g_01620	Prbb.g_01820
OG0001344	Prae.g_01669	Prbb.g_01868
OG0001345	Prae.g_01762	Prbb.g_02005
OG0001346	Prae.g_01817	Prbb.g_02063
OG0001347	Prae.g_01854	Prbb.g_02117
OG0001348	Prae.g_00128	Prbb.g_00186
OG0001350	Prae.g_00147	Prbb.g_01103
OG0001356	Prae.g_00378	Prbb.g_01553, Prbb.g_01628
OG0001360	Prae.g_00483	Prbb.g_00513
OG0001361	Prae.g_00488	Prbb.g_00518
OG0001366	Prae.g_00890	Prbb.g_00912
OG0001369	Prae.g_01134	Prbb.g_01892
OG0001370	Prae.g_01135	Prbb.g_01893
OG0001372	Prae.g_01265	Prbb.g_01196
OG0001373	Prae.g_01529	Prbb.g_01759
OG0001374	Prae.g_01684, Prae.g_01425	Prbb.g_00955
OG0001377	Prae.g_01824	Prbb.g_02072
OG0001378	Prae.g_01017	Prbb.g_01044
OG0001379	Prae.g_00067	Prbb.g_00122
OG0001380	Prae.g_00068	Prbb.g_00123
OG0001381	Prae.g_00087	Prbb.g_00142
OG0001383	Prae.g_00237	Prbb.g_00291
OG0001384	Prae.g_00259	Prbb.g_00312
OG0001386	Prae.g_00361	Prbb.g_01725
OG0001388	Prae.g_00399	Prbb.g_01073
OG0001389	Prae.g_00428	Prbb.g_00459
OG0001390	Prae.g_00434	Prbb.g_00467
OG0001391	Prae.g_00478	Prbb.g_00508
OG0001392	Prae.g_00485	Prbb.g_00515
OG0001394	Prae.g_00640	Prbb.g_00669
OG0001395	Prae.g_00648	Prbb.g_00679
OG0001396	Prae.g_00650	Prbb.g_00681
OG0001397	Prae.g_00656	Prbb.g_00687
OG0001398	Prae.g_00716	Prbb.g_00718
OG0001399	Prae.g_00792	Prbb.g_00957
OG0001400	Prae.g_00889	Prbb.g_00911
OG0001401	Prae.g_00891	Prbb.g_00913
OG0001402	Prae.g_00913	Prbb.g_00937
OG0001403	Prae.g_00916	Prbb.g_00941
OG0001404	Prae.g_00996	Prbb.g_01388
OG0001405	Prae.g_01025	Prbb.g_01052
OG0001406	Prae.g_01044	Prbb.g_00888
OG0001407	Prae.g_01054	Prbb.g_00910
OG0001408	Prae.g_01064	Prbb.g_00903
OG0001409	Prae.g_01071	Prbb.g_01139
OG0001410	Prae.g_01149	Prbb.g_01532
OG0001411	Prae.g_01295	Prbb.g_01206
OG0001412	Prae.g_01330	Prbb.g_01587
OG0001413	Prae.g_01359	Prbb.g_01116
OG0001414	Prae.g_01369	Prbb.g_01640
OG0001415	Prae.g_01498	Prbb.g_01726
OG0001416	Prae.g_01501	Prbb.g_01730
OG0001417	Prae.g_01550	Prbb.g_01775
OG0001418	Prae.g_01564	Prbb.g_01141
OG0001419	Prae.g_01590	Prbb.g_01241
OG0001420	Prae.g_01245	Prbb.g_01199
OG0001424	Prae.g_00061	Prbb.g_02023
OG0001425	Prae.g_00327	Prbb.g_00377
OG0001426	Prae.g_00363	Prbb.g_00105
OG0001427	Prae.g_00495	Prbb.g_00525
OG0001428	Prae.g_00749	Prbb.g_01272
OG0001429	Prae.g_00762	Prbb.g_01179
OG0001430	Prae.g_00795	Prbb.g_00961
OG0001431	Prae.g_00893	Prbb.g_01913
OG0001432	Prae.g_00898	Prbb.g_00918
OG0001433	Prae.g_01060	Prbb.g_00740
OG0001434	Prae.g_01136	Prbb.g_01223
OG0001435	Prae.g_01225	Prbb.g_01895
OG0001437	Prae.g_01578	Prbb.g_01125
OG0001438	Prae.g_01897	Prbb.g_02172
OG0001440	Prae.g_00372	Prbb.g_01796
OG0001441	Prae.g_00974	Prbb.g_01001
OG0001443	Prae.g_01062	Prbb.g_00902
OG0001444	Prae.g_01065	Prbb.g_00750
OG0001445	Prae.g_01562	Prbb.g_01113
OG0001446	Prae.g_01231	Prbb.g_01164
OG0001448	Prae.g_00594	Prbb.g_00621
OG0001449	Prae.g_01101	Prbb.g_01365
OG0001450	Prae.g_01122	Prbb.g_01782
OG0001452	Prae.g_01182	Prbb.g_01496
OG0001456	Prae.g_01583	Prbb.g_00732
OG0001458	Prae.g_01874	Prbb.g_02138
OG0001461	Prae.g_00376	Prbb.g_01249, Prbb.g_01802
OG0001462	Prae.g_00388	Prbb.g_01080
OG0001464	Prae.g_00534	Prbb.g_00563
OG0001465	Prae.g_00563	Prbb.g_00390
OG0001467	Prae.g_00785	Prbb.g_00115
OG0001472	Prae.g_01059	Prbb.g_01448, Prbb.g_01021
OG0001473	Prae.g_01063	Prbb.g_01133, Prbb.g_01091
OG0001474	Prae.g_01287	Prbb.g_00901
OG0001475	Prae.g_01299	Prbb.g_01248
OG0001479	Prae.g_01161	Prbb.g_01519
OG0001485	Prae.g_00867	Prbb.g_00849
OG0001488	Prae.g_01049	Prbb.g_00898
OG0001489	Prae.g_01050	Prbb.g_00899
OG0001490	Prae.g_01051	Prbb.g_00900
OG0001491	Prae.g_01058	Prbb.g_01660
OG0001492	Prae.g_01086	Prbb.g_01494
OG0001493	Prae.g_01095	Prbb.g_00439
OG0001499	Prae.g_01704	Prbb.g_01626
OG0001501	Prae.g_00767	Prbb.g_00625
OG0001505	Prae.g_00741	Prbb.g_01667
OG0001507	Prae.g_00782	Prbb.g_01105
OG0001510	Prae.g_00869	Prbb.g_01451, Prbb.g_01343
OG0001511	Prae.g_00877	Prbb.g_01901
OG0001512	Prae.g_00878	Prbb.g_01902
OG0001513	Prae.g_00879	Prbb.g_01903
OG0001514	Prae.g_00880	Prbb.g_01904
OG0001515	Prae.g_00881	Prbb.g_01905
OG0001516	Prae.g_00882	Prbb.g_01906
OG0001517	Prae.g_00883	Prbb.g_01907
OG0001518	Prae.g_00884	Prbb.g_01908
OG0001519	Prae.g_00885	Prbb.g_01909
OG0001520	Prae.g_00886	Prbb.g_01910
OG0001521	Prae.g_00887	Prbb.g_01911
OG0001522	Prae.g_00888	Prbb.g_01912
OG0001524	Prae.g_00999	Prbb.g_01281
OG0001526	Prae.g_01145	Prbb.g_01536
OG0001528	Prae.g_01571	Prbb.g_01894
OG0001529	Prae.g_01778	Prbb.g_02022
OG0001531	Prae.g_00986	Prbb.g_01011
OG0001533	Prae.g_01069	Prbb.g_00097
OG0001536	Prae.g_01232	Prbb.g_01163
OG0001539	Prae.g_00060	Prbb.g_00110
OG0001541	Prae.g_00896	Prbb.g_00916
OG0001542	Prae.g_01099	Prbb.g_01317
OG0001545	Prae.g_01233	Prbb.g_01162
OG0001550	Prae.g_00864	Prbb.g_00846
OG0001551	Prae.g_01097	Prbb.g_01097
OG0001552	Prae.g_01289	Prbb.g_01602
OG0001553	Prae.g_01314	Prbb.g_01261
OG0001554	Prae.g_01315	Prbb.g_01228
OG0001555	Prae.g_01421	Prbb.g_00857
OG0001558	Prae.g_01577	Prbb.g_01257
OG0001561	Prae.g_00687	Prbb.g_00820
OG0001565	Prae.g_00126	Prbb.g_00184
OG0001566	Prae.g_00308	Prbb.g_00358
OG0001567	Prae.g_00368	Prbb.g_01215
OG0001568	Prae.g_00387	Prbb.g_01267
OG0001569	Prae.g_00431	Prbb.g_01089
OG0001571	Prae.g_00443	Prbb.g_01552
OG0001572	Prae.g_00651	Prbb.g_00682
OG0001573	Prae.g_00744	Prbb.g_01220
OG0001574	Prae.g_00754	Prbb.g_01191
OG0001575	Prae.g_00774	Prbb.g_01028
OG0001576	Prae.g_01001	Prbb.g_00755
OG0001577	Prae.g_01006	Prbb.g_00744
OG0001578	Prae.g_01067	Prbb.g_00109
OG0001579	Prae.g_01068	Prbb.g_01074
OG0001580	Prae.g_01070	Prbb.g_00751
OG0001581	Prae.g_01073	Prbb.g_01088
OG0001582	Prae.g_01079	Prbb.g_01280
OG0001583	Prae.g_01094	Prbb.g_00096
OG0001584	Prae.g_01104	Prbb.g_01183
OG0001585	Prae.g_01116	Prbb.g_01214
OG0001586	Prae.g_01125	Prbb.g_01258
OG0001587	Prae.g_01129	Prbb.g_01102
OG0001589	Prae.g_01284	Prbb.g_01340
OG0001590	Prae.g_01365	Prbb.g_01920
OG0001591	Prae.g_01367	Prbb.g_01638
OG0001594	Prae.g_01542	Prbb.g_01033
OG0001595	Prae.g_01544	Prbb.g_00759
OG0001596	Prae.g_01545	Prbb.g_01554
OG0001597	Prae.g_01555	Prbb.g_01779
OG0001598	Prae.g_01834	Prbb.g_01623
OG0001599	Prae.g_01228	Prbb.g_01437
OG0001603	Prae.g_00332	Prbb.g_00052
OG0001604	Prae.g_00362	Prbb.g_01140
OG0001606	Prae.g_00442	Prbb.g_01551
OG0001607	Prae.g_00680	Prbb.g_01285
OG0001609	Prae.g_00871	Prbb.g_01394
OG0001611	Prae.g_01139	Prbb.g_01898
OG0001612	Prae.g_01140	Prbb.g_01559
OG0001613	Prae.g_01141	Prbb.g_01558
OG0001614	Prae.g_01142	Prbb.g_01557
OG0001615	Prae.g_01412, Prae.g_01404	Prbb.g_00872
OG0001618	Prae.g_01636	Prbb.g_01393
OG0001619	Prae.g_01708	Prbb.g_01944
OG0001620	Prae.g_00340	Prbb.g_00399
OG0001622	Prae.g_00367	Prbb.g_01795
OG0001625	Prae.g_01243	Prbb.g_01374
OG0001627	Prae.g_01346	Prbb.g_01211
OG0001629	Prae.g_01399	Prbb.g_00870
OG0001698	Prae.g_01599	Prbb.g_01297
OG0001701	Prae.g_01348	Prbb.g_00072
OG0001706	Prae.g_00681	Prbb.g_01296
OG0001711	Prae.g_01047	Prbb.g_00908
OG0001712	Prae.g_01106	Prbb.g_01331
OG0001716	Prae.g_01238	Prbb.g_01153
OG0001828	Prae.g_01589	Prbb.g_01337
OG0001844	Prae.g_01420	Prbb.g_00858
OG0001908	Prae.g_01237	Prbb.g_01154
OG0001944	Prae.g_01000	Prbb.g_01171
OG0001952	Prae.g_01230	Prbb.g_01159
OG0001987	Prae.g_01234	Prbb.g_01161
OG0002119	Prae.g_01254	Prbb.g_01165
OG0002129	Prae.g_00998	Prbb.g_00422
OG0002131	Prae.g_01259	Prbb.g_01811
OG0002183	Prae.g_00397	Prbb.g_01431
OG0002184	Prae.g_01244	Prbb.g_01290
OG0002185	Prae.g_01419	Prbb.g_00859
OG0002358	Prae.g_01398	Prbb.g_00871
