Orthogroup	Prbl	Praf
OG0001112	Prbl.g_00980	Praf.g_02139
OG0001113	Prbl.g_00981	Praf.g_02138
OG0001114	Prbl.g_00982	Praf.g_02137
OG0001115	Prbl.g_00983	Praf.g_02136
OG0001116	Prbl.g_00984	Praf.g_02135
OG0001117	Prbl.g_00985	Praf.g_02134
OG0001118	Prbl.g_00986	Praf.g_02133
OG0001119	Prbl.g_00987	Praf.g_02132
OG0001120	Prbl.g_00988	Praf.g_02131
OG0001121	Prbl.g_00991	Praf.g_02128
OG0001122	Prbl.g_00992	Praf.g_02127
OG0001123	Prbl.g_00993	Praf.g_02126
OG0001124	Prbl.g_00995	Praf.g_02124
OG0001125	Prbl.g_00997	Praf.g_02122
OG0001126	Prbl.g_00998	Praf.g_02121
OG0001127	Prbl.g_01127	Praf.g_02118
OG0001128	Prbl.g_01128	Praf.g_02117
OG0001129	Prbl.g_01131	Praf.g_02112
OG0001130	Prbl.g_01134	Praf.g_02109
OG0001131	Prbl.g_01135	Praf.g_02108
OG0001132	Prbl.g_01136	Praf.g_02107
OG0001133	Prbl.g_01137	Praf.g_02106
OG0001134	Prbl.g_01138	Praf.g_02105
OG0001135	Prbl.g_01139	Praf.g_02104
OG0001136	Prbl.g_01140	Praf.g_02103
OG0001137	Prbl.g_01141	Praf.g_02102
OG0001138	Prbl.g_01142	Praf.g_02101
OG0001139	Prbl.g_01144	Praf.g_02099
OG0001140	Prbl.g_01146	Praf.g_02097
OG0001141	Prbl.g_01147	Praf.g_02096
OG0001142	Prbl.g_01174	Praf.g_02082
OG0001143	Prbl.g_01175	Praf.g_02081
OG0001144	Prbl.g_01177	Praf.g_02079
OG0001145	Prbl.g_01178	Praf.g_02078
OG0001146	Prbl.g_01179	Praf.g_02077
OG0001147	Prbl.g_01180	Praf.g_02076
OG0001148	Prbl.g_01181	Praf.g_02075
OG0001149	Prbl.g_00863	Praf.g_02372
OG0001150	Prbl.g_00859	Praf.g_02375
OG0001151	Prbl.g_00856	Praf.g_02383
OG0001152	Prbl.g_00855	Praf.g_02384
OG0001153	Prbl.g_00853	Praf.g_02386
OG0001154	Prbl.g_00851	Praf.g_02388
OG0001155	Prbl.g_00848	Praf.g_02391
OG0001156	Prbl.g_00844	Praf.g_02393
OG0001157	Prbl.g_00842	Praf.g_02395
OG0001158	Prbl.g_00840	Praf.g_02397
OG0001159	Prbl.g_00839	Praf.g_02398
OG0001160	Prbl.g_00838	Praf.g_02399
OG0001161	Prbl.g_01307	Praf.g_00196
OG0001162	Prbl.g_01306	Praf.g_00195
OG0001163	Prbl.g_01305	Praf.g_00194
OG0001164	Prbl.g_01304	Praf.g_00193
OG0001165	Prbl.g_01303	Praf.g_00192
OG0001166	Prbl.g_01302	Praf.g_00191
OG0001167	Prbl.g_01291	Praf.g_00184
OG0001168	Prbl.g_01290	Praf.g_00183
OG0001169	Prbl.g_01289	Praf.g_00182
OG0001170	Prbl.g_01287	Praf.g_00180
OG0001171	Prbl.g_01286	Praf.g_00179
OG0001172	Prbl.g_01284	Praf.g_00177
OG0001173	Prbl.g_02638	Praf.g_00175
OG0001174	Prbl.g_02637	Praf.g_00174
OG0001175	Prbl.g_02636	Praf.g_00173
OG0001176	Prbl.g_01235	Praf.g_00165
OG0001177	Prbl.g_02063	Praf.g_00163
OG0001178	Prbl.g_02059	Praf.g_00158
OG0001179	Prbl.g_02058	Praf.g_00157
OG0001180	Prbl.g_02057	Praf.g_00156
OG0001181	Prbl.g_02056	Praf.g_00155
OG0001182	Prbl.g_02055	Praf.g_00154
OG0001183	Prbl.g_02054	Praf.g_00153
OG0001184	Prbl.g_02026	Praf.g_00091
OG0001185	Prbl.g_02023	Praf.g_00089
OG0001186	Prbl.g_02022	Praf.g_00088
OG0001187	Prbl.g_02021	Praf.g_00087
OG0001188	Prbl.g_02018	Praf.g_00083
OG0001189	Prbl.g_02017	Praf.g_00082
OG0001190	Prbl.g_02016	Praf.g_00081
OG0001191	Prbl.g_02014	Praf.g_00077
OG0001192	Prbl.g_02012	Praf.g_00075
OG0001193	Prbl.g_02011	Praf.g_00074
OG0001194	Prbl.g_02009	Praf.g_00072
OG0001195	Prbl.g_02008	Praf.g_00071
OG0001196	Prbl.g_02007	Praf.g_00070
OG0001197	Prbl.g_02006	Praf.g_00069
OG0001198	Prbl.g_02005	Praf.g_00068
OG0001199	Prbl.g_02004	Praf.g_00067
OG0001200	Prbl.g_02002	Praf.g_00064
OG0001201	Prbl.g_02001	Praf.g_00063
OG0001202	Prbl.g_02000	Praf.g_00062
OG0001203	Prbl.g_01998	Praf.g_00060
OG0001204	Prbl.g_01994	Praf.g_00056
OG0001205	Prbl.g_01992	Praf.g_00054
OG0001206	Prbl.g_01991	Praf.g_00053
OG0001207	Prbl.g_02239	Praf.g_02656
OG0001208	Prbl.g_02238	Praf.g_02657
OG0001209	Prbl.g_02237	Praf.g_02658
OG0001210	Prbl.g_02236	Praf.g_02659
OG0001211	Prbl.g_02234	Praf.g_02661
OG0001212	Prbl.g_02233	Praf.g_02662
OG0001213	Prbl.g_02232	Praf.g_02663
OG0001214	Prbl.g_02230	Praf.g_02665
OG0001215	Prbl.g_02228	Praf.g_02667
OG0001216	Prbl.g_02226	Praf.g_02669
OG0001217	Prbl.g_02225	Praf.g_02670
OG0001218	Prbl.g_02224	Praf.g_02671
OG0001219	Prbl.g_02219	Praf.g_02674
OG0001220	Prbl.g_02214	Praf.g_02680
OG0001221	Prbl.g_02192	Praf.g_02702
OG0001222	Prbl.g_02189	Praf.g_02716
OG0001223	Prbl.g_02188	Praf.g_02717
OG0001224	Prbl.g_02186	Praf.g_02719
OG0001225	Prbl.g_02185	Praf.g_02720
OG0001226	Prbl.g_02182	Praf.g_02723
OG0001227	Prbl.g_02181	Praf.g_02724
OG0001228	Prbl.g_02175	Praf.g_02728
OG0001229	Prbl.g_02174	Praf.g_02729
OG0001230	Prbl.g_02173	Praf.g_02730
OG0001231	Prbl.g_02160	Praf.g_02743
OG0001232	Prbl.g_02151	Praf.g_02753
OG0001233	Prbl.g_02150	Praf.g_02754
OG0001234	Prbl.g_02149	Praf.g_02755
OG0001235	Prbl.g_02148	Praf.g_02756
OG0001236	Prbl.g_02146	Praf.g_02758
OG0001237	Prbl.g_02145	Praf.g_02759
OG0001238	Prbl.g_02141	Praf.g_02764
OG0001239	Prbl.g_02139	Praf.g_02765
OG0001240	Prbl.g_02138	Praf.g_02766
OG0001241	Prbl.g_02134	Praf.g_02770
OG0001242	Prbl.g_02132	Praf.g_02772
OG0001243	Prbl.g_02131	Praf.g_02773
OG0001244	Prbl.g_02129	Praf.g_02775
OG0001245	Prbl.g_02127	Praf.g_02777
OG0001246	Prbl.g_02125	Praf.g_02779
OG0001247	Prbl.g_02124	Praf.g_02780
OG0001248	Prbl.g_02123	Praf.g_02781
OG0001249	Prbl.g_02122	Praf.g_02782
OG0001250	Prbl.g_02121	Praf.g_02783
OG0001251	Prbl.g_00569	Praf.g_00261
OG0001252	Prbl.g_00812	Praf.g_02418
OG0001253	Prbl.g_00298	Praf.g_02437
OG0001254	Prbl.g_01452	Praf.g_02280
OG0001255	Prbl.g_01200	Praf.g_02055
OG0001256	Prbl.g_01822	Praf.g_01188, Praf.g_01190
OG0001257	Prbl.g_00513	Praf.g_00597
OG0001258	Prbl.g_00532	Praf.g_00615
OG0001259	Prbl.g_01776	Praf.g_00738
OG0001261	Prbl.g_01539	Praf.g_01591
OG0001262	Prbl.g_01562	Praf.g_01614
OG0001264	Prbl.g_02408	Praf.g_01460
OG0001265	Prbl.g_02536	Praf.g_01333
OG0001266	Prbl.g_01704	Praf.g_00991
OG0001267	Prbl.g_00036	Praf.g_01134
OG0001268	Prbl.g_02082	Praf.g_00852
OG0001269	Prbl.g_00723	Praf.g_01893
OG0001270	Prbl.g_01808	Praf.g_00976
OG0001271	Prbl.g_00449	Praf.g_00535
OG0001272	Prbl.g_01833	Praf.g_01248
OG0001273	Prbl.g_00787	Praf.g_00639
OG0001274	Prbl.g_00048	Praf.g_01145
OG0001275	Prbl.g_01370	Praf.g_01950
OG0001276	Prbl.g_02379	Praf.g_01484
OG0001278	Prbl.g_00406	Praf.g_00492
OG0001279	Prbl.g_00401	Praf.g_00487
OG0001280	Prbl.g_00398	Praf.g_00484
OG0001283	Prbl.g_00845	Praf.g_02392
OG0001284	Prbl.g_02060	Praf.g_00159
OG0001285	Prbl.g_01996	Praf.g_00058
OG0001286	Prbl.g_02136	Praf.g_02768
OG0001287	Prbl.g_01026, Prbl.g_01386	Praf.g_01095
OG0001288	Prbl.g_00651	Praf.g_01988
OG0001290	Prbl.g_01976	Praf.g_00036
OG0001291	Prbl.g_00605	Praf.g_00318
OG0001292	Prbl.g_00602	Praf.g_00315
OG0001293	Prbl.g_00600	Praf.g_00313
OG0001294	Prbl.g_00568	Praf.g_00260
OG0001296	Prbl.g_00828	Praf.g_02402
OG0001298	Prbl.g_02667	Praf.g_02206
OG0001299	Prbl.g_01505	Praf.g_02234, Praf.g_02225, Praf.g_02218
OG0001301	Prbl.g_01641	Praf.g_01694
OG0001303	Prbl.g_00716	Praf.g_01853
OG0001304	Prbl.g_00936	Praf.g_01284
OG0001305	Prbl.g_00931	Praf.g_01278
OG0001306	Prbl.g_02152	Praf.g_02752
OG0001307	Prbl.g_02390	Praf.g_01473
OG0001309	Prbl.g_01993	Praf.g_00055
OG0001310	Prbl.g_01694	Praf.g_01002, Praf.g_02648
OG0001311	Prbl.g_01115	Praf.g_00926
OG0001312	Prbl.g_00724	Praf.g_01894
OG0001313	Prbl.g_01957	Praf.g_00017
OG0001314	Prbl.g_00366	Praf.g_00454
OG0001315	Prbl.g_00315	Praf.g_00403
OG0001316	Prbl.g_00852	Praf.g_02387
OG0001317	Prbl.g_01063	Praf.g_01162, Praf.g_01088, Praf.g_00383, Praf.g_00343, Praf.g_00382, Praf.g_00381, Praf.g_02595, Praf.g_02530, Praf.g_01260, Praf.g_00473
OG0001319	Prbl.g_00197	Praf.g_00387
OG0001320	Prbl.g_00748	Praf.g_00676
OG0001324	Prbl.g_01813	Praf.g_00969
OG0001326	Prbl.g_02617	Praf.g_01082
OG0001327	Prbl.g_01712	Praf.g_00805
OG0001328	Prbl.g_01728	Praf.g_00789
OG0001329	Prbl.g_02143	Praf.g_02762
OG0001331	Prbl.g_00400	Praf.g_00486
OG0001332	Prbl.g_00339	Praf.g_00426
OG0001333	Prbl.g_01132	Praf.g_02111
OG0001335	Prbl.g_01999	Praf.g_00061
OG0001336	Prbl.g_00826	Praf.g_02404
OG0001337	Prbl.g_01324	Praf.g_00217
OG0001339	Prbl.g_00099	Praf.g_02522
OG0001340	Prbl.g_01512	Praf.g_02211
OG0001341	Prbl.g_01489	Praf.g_02252
OG0001342	Prbl.g_01453	Praf.g_02279
OG0001343	Prbl.g_01207	Praf.g_02048
OG0001344	Prbl.g_01393	Praf.g_01750
OG0001345	Prbl.g_00654	Praf.g_01991
OG0001346	Prbl.g_01343	Praf.g_01910
OG0001347	Prbl.g_00517	Praf.g_00601
OG0001348	Prbl.g_00803	Praf.g_00624
OG0001351	Prbl.g_01791	Praf.g_00722
OG0001353	Prbl.g_01263	Praf.g_02550
OG0001355	Prbl.g_01546	Praf.g_01598
OG0001357	Prbl.g_02518	Praf.g_01351
OG0001358	Prbl.g_02535	Praf.g_01334
OG0001361	Prbl.g_02592	Praf.g_00893
OG0001362	Prbl.g_00156	Praf.g_01769
OG0001366	Prbl.g_00349	Praf.g_00436
OG0001367	Prbl.g_01164	Praf.g_02089
OG0001367	Prbl.g_01151	Praf.g_02643, Praf.g_01869
OG0001368	Prbl.g_02061	Praf.g_00160
OG0001369	Prbl.g_02537	Praf.g_01332
OG0001375	Prbl.g_00816	Praf.g_02414
OG0001378	Prbl.g_01463	Praf.g_02269
OG0001380	Prbl.g_02064	Praf.g_00819
OG0001381	Prbl.g_00624	Praf.g_01958
OG0001384	Prbl.g_00784	Praf.g_00642
OG0001396	Prbl.g_02437	Praf.g_01431
OG0001410	Prbl.g_01243	Praf.g_02569
OG0001412	Prbl.g_02448	Praf.g_01421
OG0001413	Prbl.g_01006, Prbl.g_02631, Prbl.g_01937	Praf.g_00356
OG0001413	Prbl.g_02612	Praf.g_01078
OG0001415	Prbl.g_01182	Praf.g_02074
OG0001416	Prbl.g_00782	Praf.g_00644
OG0001425	Prbl.g_02571	Praf.g_01298
OG0001426	Prbl.g_02142	Praf.g_02763
OG0001429	Prbl.g_02494	Praf.g_01375
OG0001436	Prbl.g_02208	Praf.g_02686
OG0001437	Prbl.g_01354	Praf.g_01931
OG0001437	Prbl.g_01355	Praf.g_01933
OG0001438	Prbl.g_01615	Praf.g_01665
OG0001439	Prbl.g_01537	Praf.g_01588, Praf.g_01589
OG0001442	Prbl.g_01079	Praf.g_00960
OG0001448	Prbl.g_01692	Praf.g_01004
OG0001451	Prbl.g_00738, Prbl.g_02629	Praf.g_00331
OG0001452	Prbl.g_02222	Praf.g_02673
OG0001453	Prbl.g_00003	Praf.g_01085
OG0001455	Prbl.g_01077, Prbl.g_01071	Praf.g_00966
OG0001456	Prbl.g_01777	Praf.g_00737
OG0001466	Prbl.g_02573	Praf.g_01297
OG0001467	Prbl.g_00245	Praf.g_01791
OG0001470	Prbl.g_00900	Praf.g_02333
OG0001471	Prbl.g_02291	Praf.g_01576
OG0001472	Prbl.g_01846	Praf.g_01231
OG0001474	Prbl.g_02172	Praf.g_02731
OG0001475	Prbl.g_02215	Praf.g_02678
OG0001476	Prbl.g_02216	Praf.g_02677
OG0001477	Prbl.g_02217	Praf.g_02676
OG0001478	Prbl.g_00031	Praf.g_01130
OG0001479	Prbl.g_01104	Praf.g_00936
OG0001480	Prbl.g_00661	Praf.g_01997
OG0001481	Prbl.g_00182	Praf.g_00883
OG0001483	Prbl.g_01714	Praf.g_00803
OG0001486	Prbl.g_02362	Praf.g_01500
OG0001487	Prbl.g_01620	Praf.g_01670
OG0001489	Prbl.g_01163	Praf.g_02647, Praf.g_02091
OG0001493	Prbl.g_02171	Praf.g_02732
OG0001494	Prbl.g_02170	Praf.g_02733
OG0001495	Prbl.g_02169	Praf.g_02734
OG0001496	Prbl.g_02168	Praf.g_02735
OG0001497	Prbl.g_02167	Praf.g_02736
OG0001498	Prbl.g_02166	Praf.g_02737
OG0001499	Prbl.g_02165	Praf.g_02738
OG0001500	Prbl.g_02164	Praf.g_02739
OG0001501	Prbl.g_02163	Praf.g_02740
OG0001502	Prbl.g_02162	Praf.g_02741
OG0001503	Prbl.g_02161	Praf.g_02742
OG0001504	Prbl.g_02366	Praf.g_01496
OG0001508	Prbl.g_01807	Praf.g_00977
OG0001512	Prbl.g_01022	Praf.g_01168
OG0001512	Prbl.g_00745	Praf.g_01187, Praf.g_02627
OG0001513	Prbl.g_00554	Praf.g_00246
OG0001513	Prbl.g_00155	Praf.g_01768
OG0001525	Prbl.g_01725	Praf.g_00792
OG0001531	Prbl.g_01709, Prbl.g_02597	Praf.g_00985
OG0001532	Prbl.g_01983	Praf.g_00043
OG0001542	Prbl.g_01949	Praf.g_00345
OG0001544	Prbl.g_00681	Praf.g_02007
OG0001545	Prbl.g_02411	Praf.g_01457
OG0001546	Prbl.g_01541	Praf.g_01593
OG0001547	Prbl.g_01684	Praf.g_01015
OG0001548	Prbl.g_01337	Praf.g_01903
OG0001574	Prbl.g_01025	Praf.g_01094
OG0001587	Prbl.g_00620	Praf.g_01953
OG0001588	Prbl.g_00408	Praf.g_00493
OG0001590	Prbl.g_01438	Praf.g_02294
OG0001592	Prbl.g_01940	Praf.g_00353
OG0001593	Prbl.g_02288	Praf.g_01578
OG0001596	Prbl.g_00458	Praf.g_00545
OG0001605	Prbl.g_00950	Praf.g_02174
OG0001608	Prbl.g_01167, Prbl.g_01168	Praf.g_02086
OG0001621	Prbl.g_01162	Praf.g_02092
OG0001622	Prbl.g_00012	Praf.g_01114
OG0001623	Prbl.g_01205	Praf.g_02050
OG0001632	Prbl.g_00395	Praf.g_00482
OG0001633	Prbl.g_01531	Praf.g_00946, Praf.g_01089
OG0001634	Prbl.g_00013	Praf.g_01115
OG0001635	Prbl.g_00016	Praf.g_01118
OG0001636	Prbl.g_00017	Praf.g_01119
OG0001683	Prbl.g_02051	Praf.g_00085
OG0001683	Prbl.g_01002	Praf.g_00130
OG0001694	Prbl.g_00865	Praf.g_02371
OG0001695	Prbl.g_02030	Praf.g_00118
OG0001696	Prbl.g_01335	Praf.g_01900
OG0001697	Prbl.g_00047	Praf.g_01144
OG0001709	Prbl.g_00508	Praf.g_00592
OG0001713	Prbl.g_02027	Praf.g_00093
OG0001714	Prbl.g_00715	Praf.g_01852
OG0001715	Prbl.g_02635	Praf.g_00172
OG0001716	Prbl.g_01117	Praf.g_00924
OG0001717	Prbl.g_01089	Praf.g_00954
OG0001718	Prbl.g_01082	Praf.g_00957
OG0001719	Prbl.g_01202	Praf.g_02053
OG0001730	Prbl.g_02028	Praf.g_00094
OG0001737	Prbl.g_01989	Praf.g_00051
OG0001738	Prbl.g_00544	Praf.g_00232
OG0001739	Prbl.g_00546	Praf.g_00238
OG0001740	Prbl.g_00547	Praf.g_00239
OG0001741	Prbl.g_00560	Praf.g_00252
OG0001742	Prbl.g_00195	Praf.g_00389
OG0001743	Prbl.g_00194	Praf.g_00390
OG0001744	Prbl.g_00341	Praf.g_00428
OG0001745	Prbl.g_01901	Praf.g_00707
OG0001746	Prbl.g_01737	Praf.g_00778
OG0001747	Prbl.g_02106	Praf.g_00876
OG0001748	Prbl.g_01865	Praf.g_01214
OG0001749	Prbl.g_01834	Praf.g_01245
OG0001750	Prbl.g_02545	Praf.g_01324
OG0001751	Prbl.g_02539	Praf.g_01330
OG0001752	Prbl.g_02533	Praf.g_01336
OG0001753	Prbl.g_02474	Praf.g_01396
OG0001754	Prbl.g_02422	Praf.g_01446
OG0001755	Prbl.g_02374	Praf.g_01488
OG0001756	Prbl.g_02330	Praf.g_01535
OG0001757	Prbl.g_01560	Praf.g_01612
OG0001758	Prbl.g_01563	Praf.g_01615
OG0001759	Prbl.g_01578	Praf.g_01628
OG0001760	Prbl.g_01587	Praf.g_01637
OG0001761	Prbl.g_01591	Praf.g_01642
OG0001762	Prbl.g_01402	Praf.g_01740
OG0001763	Prbl.g_01334	Praf.g_01899
OG0001764	Prbl.g_02675	Praf.g_02014
OG0001765	Prbl.g_01189	Praf.g_02067
OG0001766	Prbl.g_01188	Praf.g_02068
OG0001767	Prbl.g_01186	Praf.g_02070
OG0001768	Prbl.g_01185	Praf.g_02071
OG0001769	Prbl.g_01184	Praf.g_02072
OG0001770	Prbl.g_01143	Praf.g_02100
OG0001771	Prbl.g_00999	Praf.g_02120
OG0001772	Prbl.g_00824	Praf.g_02406
OG0001773	Prbl.g_00811	Praf.g_02419
OG0001774	Prbl.g_00267	Praf.g_02478
OG0001775	Prbl.g_00073	Praf.g_02496
OG0001776	Prbl.g_01241	Praf.g_02571
OG0001777	Prbl.g_02223	Praf.g_02672
OG0001778	Prbl.g_02213	Praf.g_02681
OG0001779	Prbl.g_02212	Praf.g_02682
OG0001780	Prbl.g_02211	Praf.g_02683
OG0001781	Prbl.g_02187	Praf.g_02718
OG0001782	Prbl.g_02153	Praf.g_02751
OG0001792	Prbl.g_02052	Praf.g_00086
OG0001792	Prbl.g_02020	Praf.g_00131
OG0001793	Prbl.g_02050	Praf.g_00084
OG0001795	Prbl.g_01898	Praf.g_00704
OG0001799	Prbl.g_01093	Praf.g_00947
OG0001800	Prbl.g_01706	Praf.g_01976, Praf.g_00988
OG0001801	Prbl.g_01705	Praf.g_00989
OG0001802	Prbl.g_01868	Praf.g_01211
OG0001803	Prbl.g_02525	Praf.g_01344
OG0001804	Prbl.g_01020, Prbl.g_02634, Prbl.g_02600, Prbl.g_01013	Praf.g_02623, Praf.g_02642, Praf.g_02640, Praf.g_02638, Praf.g_02634
OG0001822	Prbl.g_01456	Praf.g_02276
OG0001830	Prbl.g_02024	Praf.g_00096
OG0001831	Prbl.g_02080	Praf.g_00835
OG0001832	Prbl.g_02095	Praf.g_00865
OG0001833	Prbl.g_02602	Praf.g_01084, Praf.g_01069
OG0001833	Prbl.g_00001, Prbl.g_01678, Prbl.g_01028	Praf.g_01180
OG0001851	Prbl.g_01960	Praf.g_00020
OG0001852	Prbl.g_02595	Praf.g_00890
OG0001854	Prbl.g_01502	Praf.g_01103
OG0001854	Prbl.g_01504	Praf.g_02463, Praf.g_01102, Praf.g_02219, Praf.g_02523
OG0001875	Prbl.g_02283	Praf.g_01581
OG0001876	Prbl.g_02425	Praf.g_01442
OG0001882	Prbl.g_01814	Praf.g_00968
OG0001883	Prbl.g_01982	Praf.g_00042
OG0001884	Prbl.g_01293	Praf.g_00186
OG0001885	Prbl.g_00455	Praf.g_00541
OG0001886	Prbl.g_01896	Praf.g_00702
OG0001887	Prbl.g_01380	Praf.g_00915
OG0001888	Prbl.g_01674	Praf.g_01025
OG0001891	Prbl.g_00728	Praf.g_01199
OG0001892	Prbl.g_00407	Praf.g_01256
OG0001893	Prbl.g_00940	Praf.g_01288
OG0001894	Prbl.g_02464	Praf.g_01406
OG0001895	Prbl.g_02285	Praf.g_01580
OG0001896	Prbl.g_01593	Praf.g_01644
OG0001897	Prbl.g_01215	Praf.g_02040
OG0001898	Prbl.g_01500	Praf.g_02241
OG0001899	Prbl.g_02250	Praf.g_02612
OG0001900	Prbl.g_02249	Praf.g_02613
OG0001901	Prbl.g_02240	Praf.g_02655
OG0001902	Prbl.g_02144	Praf.g_02761
OG0001915	Prbl.g_01396	Praf.g_01746
OG0001916	Prbl.g_01958	Praf.g_00018
OG0001917	Prbl.g_01959	Praf.g_00019
OG0001918	Prbl.g_01248	Praf.g_02564
OG0001919	Prbl.g_01908	Praf.g_00365
OG0001920	Prbl.g_00379	Praf.g_00467
OG0001921	Prbl.g_01644	Praf.g_01697
OG0001923	Prbl.g_00682	Praf.g_02009
OG0001955	Prbl.g_00020	Praf.g_01120
OG0001967	Prbl.g_01939	Praf.g_00355
OG0001968	Prbl.g_00457	Praf.g_00543
OG0001969	Prbl.g_01069	Praf.g_02038
OG0001969	Prbl.g_00176	Praf.g_00850
OG0001970	Prbl.g_01861	Praf.g_01216
OG0001971	Prbl.g_01860	Praf.g_01217
OG0001972	Prbl.g_02507	Praf.g_01361
OG0001973	Prbl.g_00292	Praf.g_02443
OG0001994	Prbl.g_00309	Praf.g_02425
OG0001995	Prbl.g_01974	Praf.g_00034
OG0001996	Prbl.g_02034	Praf.g_00138
OG0001997	Prbl.g_01232	Praf.g_00168
OG0001998	Prbl.g_01231	Praf.g_00169
OG0001999	Prbl.g_01230	Praf.g_00170
OG0002001	Prbl.g_00680	Praf.g_02006
OG0002001	Prbl.g_00136	Praf.g_02586
OG0002004	Prbl.g_00871	Praf.g_02365
OG0002005	Prbl.g_02158	Praf.g_02747
OG0002006	Prbl.g_02155	Praf.g_02750
OG0002028	Prbl.g_02394	Praf.g_01468
OG0002035	Prbl.g_01906	Praf.g_00363
OG0002036	Prbl.g_01921	Praf.g_00377
OG0002037	Prbl.g_00321	Praf.g_00409
OG0002037	Prbl.g_00320	Praf.g_00408
OG0002038	Prbl.g_00504	Praf.g_00587
OG0002039	Prbl.g_02651	Praf.g_01186
OG0002039	Prbl.g_01027	Praf.g_01096
OG0002040	Prbl.g_01501	Praf.g_02240
OG0002041	Prbl.g_01451	Praf.g_02281
OG0002042	Prbl.g_00873	Praf.g_02363
OG0002042	Prbl.g_00872	Praf.g_02364
OG0002043	Prbl.g_00311	Praf.g_02423
OG0002044	Prbl.g_00133	Praf.g_02584
OG0002068	Prbl.g_00574	Praf.g_00266
OG0002068	Prbl.g_01234	Praf.g_00166
OG0002069	Prbl.g_00163	Praf.g_01993, Praf.g_00210
OG0002070	Prbl.g_00318	Praf.g_00406
OG0002070	Prbl.g_01272	Praf.g_02541
OG0002071	Prbl.g_00477	Praf.g_00562
OG0002072	Prbl.g_01893	Praf.g_00699
OG0002074	Prbl.g_02548	Praf.g_01321
OG0002075	Prbl.g_00247	Praf.g_01789
OG0002076	Prbl.g_00887	Praf.g_02348
OG0002076	Prbl.g_01197	Praf.g_02060, Praf.g_02058
OG0002078	Prbl.g_00071	Praf.g_02494
OG0002079	Prbl.g_02242	Praf.g_02653
OG0002132	Prbl.g_00829	Praf.g_02401
OG0002143	Prbl.g_00882	Praf.g_02353
OG0002145	Prbl.g_02035	Praf.g_00139
OG0002146	Prbl.g_00442	Praf.g_00527
OG0002147	Prbl.g_01675	Praf.g_01024
OG0002148	Prbl.g_02614	Praf.g_01079
OG0002149	Prbl.g_02358	Praf.g_01504
OG0002151	Prbl.g_00142	Praf.g_01951
OG0002152	Prbl.g_00200	Praf.g_02032, Praf.g_02458
OG0002154	Prbl.g_02156	Praf.g_02749
OG0002192	Prbl.g_02632	Praf.g_00845
OG0002200	Prbl.g_02029	Praf.g_00095
OG0002201	Prbl.g_02421, Prbl.g_01862	Praf.g_01215
OG0002202	Prbl.g_02540	Praf.g_01329
OG0002205	Prbl.g_00061, Prbl.g_01349	Praf.g_01925
OG0002206	Prbl.g_01433	Praf.g_02299
OG0002207	Prbl.g_00899	Praf.g_02334
OG0002208	Prbl.g_00862, Prbl.g_00861	Praf.g_02373
OG0002284	Prbl.g_02625	Praf.g_00229
OG0002285	Prbl.g_00189	Praf.g_00395
OG0002286	Prbl.g_00541	Praf.g_00552
OG0002287	Prbl.g_00788	Praf.g_00638
OG0002288	Prbl.g_00119	Praf.g_00816
OG0002289	Prbl.g_00145	Praf.g_00839
OG0002290	Prbl.g_02581	Praf.g_00903
OG0002293	Prbl.g_01826	Praf.g_01255
OG0002294	Prbl.g_02451	Praf.g_01418
OG0002295	Prbl.g_02428	Praf.g_01439
OG0002296	Prbl.g_02398, Prbl.g_02397	Praf.g_01466
OG0002297	Prbl.g_01633	Praf.g_01686
OG0002299	Prbl.g_01336	Praf.g_01901
OG0002300	Prbl.g_00646	Praf.g_01983
OG0002301	Prbl.g_00201	Praf.g_02033
OG0002301	Prbl.g_00165	Praf.g_02462
OG0002302	Prbl.g_01068, Prbl.g_00173	Praf.g_02037
OG0002303	Prbl.g_00881	Praf.g_02354
OG0002304	Prbl.g_00879	Praf.g_02355
OG0002305	Prbl.g_00310	Praf.g_02424
OG0002306	Prbl.g_01925	Praf.g_02619, Praf.g_02622, Praf.g_02467
OG0002307	Prbl.g_02193	Praf.g_02701
OG0002308	Prbl.g_02157	Praf.g_02748
OG0002309	Prbl.g_02133	Praf.g_02771
OG0002383	Prbl.g_02048	Praf.g_00127
OG0002384	Prbl.g_02031	Praf.g_00137, Praf.g_00136, Praf.g_00134
OG0002385	Prbl.g_00578	Praf.g_00277, Praf.g_00270
OG0002386	Prbl.g_00772	Praf.g_00653, Praf.g_00275
OG0002387	Prbl.g_00773	Praf.g_00276, Praf.g_00652
OG0002388	Prbl.g_00581	Praf.g_00286, Praf.g_00293, Praf.g_00295
OG0002389	Prbl.g_01944	Praf.g_00347
OG0002390	Prbl.g_01907	Praf.g_00364, Praf.g_01755
OG0002391	Prbl.g_00191	Praf.g_01157, Praf.g_00393
OG0002392	Prbl.g_02621	Praf.g_00401
OG0002393	Prbl.g_00368	Praf.g_00456
OG0002394	Prbl.g_01798	Praf.g_00715
OG0002395	Prbl.g_01767	Praf.g_00748, Praf.g_00747
OG0002396	Prbl.g_01278	Praf.g_00848, Praf.g_02536
OG0002397	Prbl.g_02384	Praf.g_01040
OG0002399	Prbl.g_01666	Praf.g_01067
OG0002401	Prbl.g_01870	Praf.g_01209
OG0002402	Prbl.g_02569	Praf.g_01300
OG0002403	Prbl.g_02271	Praf.g_01448
OG0002404	Prbl.g_02269	Praf.g_01450
OG0002405	Prbl.g_01565	Praf.g_01617
