Orthogroup	Prbl	Prbd
OG0001092	Prbl.g_00960	Prbd.g_01429
OG0001093	Prbl.g_00961	Prbd.g_01428
OG0001094	Prbl.g_00962	Prbd.g_01427
OG0001095	Prbl.g_00963	Prbd.g_01426
OG0001096	Prbl.g_00964	Prbd.g_01425
OG0001097	Prbl.g_00965	Prbd.g_01424
OG0001098	Prbl.g_00966	Prbd.g_01423
OG0001099	Prbl.g_00967	Prbd.g_01422
OG0001100	Prbl.g_00968	Prbd.g_01421
OG0001101	Prbl.g_00969	Prbd.g_01420
OG0001102	Prbl.g_00970	Prbd.g_01419
OG0001103	Prbl.g_00971	Prbd.g_01418
OG0001104	Prbl.g_00972	Prbd.g_01417
OG0001105	Prbl.g_00973	Prbd.g_01416
OG0001106	Prbl.g_00974	Prbd.g_01415
OG0001107	Prbl.g_00975	Prbd.g_01414
OG0001108	Prbl.g_00976	Prbd.g_01413
OG0001109	Prbl.g_00977	Prbd.g_01412
OG0001110	Prbl.g_00978	Prbd.g_01411
OG0001111	Prbl.g_00979	Prbd.g_01410
OG0001112	Prbl.g_00980	Prbd.g_01409
OG0001113	Prbl.g_00981	Prbd.g_01408
OG0001114	Prbl.g_00982	Prbd.g_01407
OG0001115	Prbl.g_00983	Prbd.g_01406
OG0001116	Prbl.g_00984	Prbd.g_01405
OG0001117	Prbl.g_00985	Prbd.g_01404
OG0001118	Prbl.g_00986	Prbd.g_01403
OG0001119	Prbl.g_00987	Prbd.g_01402
OG0001120	Prbl.g_00988	Prbd.g_01401
OG0001121	Prbl.g_00991	Prbd.g_01399
OG0001122	Prbl.g_00992	Prbd.g_01398
OG0001123	Prbl.g_00993	Prbd.g_01397
OG0001124	Prbl.g_00995	Prbd.g_01395
OG0001125	Prbl.g_00997	Prbd.g_01393
OG0001126	Prbl.g_00998	Prbd.g_01392
OG0001127	Prbl.g_01127	Prbd.g_01390
OG0001128	Prbl.g_01128	Prbd.g_01389
OG0001129	Prbl.g_01131	Prbd.g_01388
OG0001130	Prbl.g_01134	Prbd.g_01385
OG0001131	Prbl.g_01135	Prbd.g_01384
OG0001132	Prbl.g_01136	Prbd.g_01383
OG0001133	Prbl.g_01137	Prbd.g_01382
OG0001134	Prbl.g_01138	Prbd.g_01381
OG0001135	Prbl.g_01139	Prbd.g_01380
OG0001136	Prbl.g_01140	Prbd.g_01379
OG0001137	Prbl.g_01141	Prbd.g_01378
OG0001138	Prbl.g_01142	Prbd.g_01377
OG0001139	Prbl.g_01144	Prbd.g_01376
OG0001140	Prbl.g_01146	Prbd.g_01375
OG0001141	Prbl.g_01147	Prbd.g_01374
OG0001142	Prbl.g_01174	Prbd.g_01371
OG0001143	Prbl.g_01175	Prbd.g_01370
OG0001144	Prbl.g_01177	Prbd.g_01369
OG0001145	Prbl.g_01178	Prbd.g_01368
OG0001146	Prbl.g_01179	Prbd.g_01367
OG0001147	Prbl.g_01180	Prbd.g_01366
OG0001148	Prbl.g_01181	Prbd.g_01365
OG0001149	Prbl.g_00863	Prbd.g_01363
OG0001150	Prbl.g_00859	Prbd.g_01362
OG0001151	Prbl.g_00856	Prbd.g_01360
OG0001152	Prbl.g_00855	Prbd.g_01359
OG0001153	Prbl.g_00853	Prbd.g_01358
OG0001154	Prbl.g_00851	Prbd.g_01356
OG0001155	Prbl.g_00848	Prbd.g_01354
OG0001156	Prbl.g_00844	Prbd.g_01352
OG0001157	Prbl.g_00842	Prbd.g_01351
OG0001158	Prbl.g_00840	Prbd.g_01349
OG0001159	Prbl.g_00839	Prbd.g_01348
OG0001160	Prbl.g_00838	Prbd.g_01347
OG0001161	Prbl.g_01307	Prbd.g_01346
OG0001162	Prbl.g_01306	Prbd.g_01345
OG0001163	Prbl.g_01305	Prbd.g_01344
OG0001164	Prbl.g_01304	Prbd.g_01343
OG0001165	Prbl.g_01303	Prbd.g_01342
OG0001166	Prbl.g_01302	Prbd.g_01341
OG0001167	Prbl.g_01291	Prbd.g_01340
OG0001168	Prbl.g_01290	Prbd.g_01339
OG0001169	Prbl.g_01289	Prbd.g_01338
OG0001170	Prbl.g_01287	Prbd.g_01337
OG0001171	Prbl.g_01286	Prbd.g_01336
OG0001172	Prbl.g_01284	Prbd.g_01334
OG0001173	Prbl.g_02638	Prbd.g_01332
OG0001174	Prbl.g_02637	Prbd.g_01331
OG0001175	Prbl.g_02636	Prbd.g_01330
OG0001176	Prbl.g_01235	Prbd.g_01329
OG0001177	Prbl.g_02063	Prbd.g_01327
OG0001178	Prbl.g_02059	Prbd.g_01324
OG0001179	Prbl.g_02058	Prbd.g_01323
OG0001180	Prbl.g_02057	Prbd.g_01321
OG0001181	Prbl.g_02056	Prbd.g_01320
OG0001182	Prbl.g_02055	Prbd.g_01319
OG0001183	Prbl.g_02054	Prbd.g_01318
OG0001184	Prbl.g_02026	Prbd.g_01316
OG0001185	Prbl.g_02023	Prbd.g_01312
OG0001186	Prbl.g_02022	Prbd.g_01311
OG0001187	Prbl.g_02021	Prbd.g_01310
OG0001188	Prbl.g_02018	Prbd.g_01309
OG0001189	Prbl.g_02017	Prbd.g_01308
OG0001190	Prbl.g_02016	Prbd.g_01307
OG0001191	Prbl.g_02014	Prbd.g_01306
OG0001192	Prbl.g_02012	Prbd.g_01305
OG0001193	Prbl.g_02011	Prbd.g_01304
OG0001194	Prbl.g_02009	Prbd.g_01303
OG0001195	Prbl.g_02008	Prbd.g_01302
OG0001196	Prbl.g_02007	Prbd.g_01301
OG0001197	Prbl.g_02006	Prbd.g_01300
OG0001198	Prbl.g_02005	Prbd.g_01299
OG0001199	Prbl.g_02004	Prbd.g_01298
OG0001200	Prbl.g_02002	Prbd.g_01297
OG0001201	Prbl.g_02001	Prbd.g_01296
OG0001202	Prbl.g_02000	Prbd.g_01295
OG0001203	Prbl.g_01998	Prbd.g_01293
OG0001204	Prbl.g_01994	Prbd.g_01291
OG0001205	Prbl.g_01992	Prbd.g_01290
OG0001206	Prbl.g_01991	Prbd.g_01289
OG0001207	Prbl.g_02239	Prbd.g_01288
OG0001208	Prbl.g_02238	Prbd.g_01287
OG0001209	Prbl.g_02237	Prbd.g_01286
OG0001210	Prbl.g_02236	Prbd.g_01285
OG0001211	Prbl.g_02234	Prbd.g_01284
OG0001212	Prbl.g_02233	Prbd.g_01283
OG0001213	Prbl.g_02232	Prbd.g_01282
OG0001214	Prbl.g_02230	Prbd.g_01280
OG0001215	Prbl.g_02228	Prbd.g_01279
OG0001216	Prbl.g_02226	Prbd.g_01278
OG0001217	Prbl.g_02225	Prbd.g_01277
OG0001218	Prbl.g_02224	Prbd.g_01276
OG0001219	Prbl.g_02219	Prbd.g_01274
OG0001220	Prbl.g_02214	Prbd.g_01273
OG0001221	Prbl.g_02192	Prbd.g_01270
OG0001222	Prbl.g_02189	Prbd.g_01269
OG0001223	Prbl.g_02188	Prbd.g_01268
OG0001224	Prbl.g_02186	Prbd.g_01267
OG0001225	Prbl.g_02185	Prbd.g_01266
OG0001226	Prbl.g_02182	Prbd.g_01265
OG0001227	Prbl.g_02181	Prbd.g_01264
OG0001228	Prbl.g_02175	Prbd.g_01263
OG0001229	Prbl.g_02174	Prbd.g_01262
OG0001230	Prbl.g_02173	Prbd.g_01261
OG0001231	Prbl.g_02160	Prbd.g_01260
OG0001232	Prbl.g_02151	Prbd.g_01259
OG0001233	Prbl.g_02150	Prbd.g_01258
OG0001234	Prbl.g_02149	Prbd.g_01257
OG0001235	Prbl.g_02148	Prbd.g_01256
OG0001236	Prbl.g_02146	Prbd.g_01254
OG0001237	Prbl.g_02145	Prbd.g_01253
OG0001238	Prbl.g_02141	Prbd.g_01251
OG0001239	Prbl.g_02139	Prbd.g_01250
OG0001240	Prbl.g_02138	Prbd.g_01249
OG0001241	Prbl.g_02134	Prbd.g_01247
OG0001242	Prbl.g_02132	Prbd.g_01245
OG0001243	Prbl.g_02131	Prbd.g_01244
OG0001244	Prbl.g_02129	Prbd.g_01243
OG0001245	Prbl.g_02127	Prbd.g_01242
OG0001246	Prbl.g_02125	Prbd.g_01241
OG0001247	Prbl.g_02124	Prbd.g_01240
OG0001248	Prbl.g_02123	Prbd.g_01239
OG0001249	Prbl.g_02122	Prbd.g_01238
OG0001250	Prbl.g_02121	Prbd.g_01237
OG0001252	Prbl.g_00812	Prbd.g_01105
OG0001253	Prbl.g_00298	Prbd.g_01090
OG0001254	Prbl.g_01452	Prbd.g_00958
OG0001255	Prbl.g_01200	Prbd.g_00906
OG0001256	Prbl.g_01822	Prbd.g_00836
OG0001257	Prbl.g_00513	Prbd.g_00760
OG0001258	Prbl.g_00532	Prbd.g_00744
OG0001259	Prbl.g_01776	Prbd.g_00654
OG0001261	Prbl.g_01539	Prbd.g_00137
OG0001262	Prbl.g_01562	Prbd.g_00153
OG0001264	Prbl.g_02408	Prbd.g_00205
OG0001265	Prbl.g_02536	Prbd.g_00316
OG0001266	Prbl.g_01704	Prbd.g_00364
OG0001267	Prbl.g_00036	Prbd.g_00452
OG0001268	Prbl.g_02082	Prbd.g_00465
OG0001269	Prbl.g_00723	Prbd.g_01781
OG0001270	Prbl.g_01808	Prbd.g_01649
OG0001271	Prbl.g_00449	Prbd.g_01638
OG0001272	Prbl.g_01833	Prbd.g_01595
OG0001273	Prbl.g_00787	Prbd.g_01594
OG0001274	Prbl.g_00048	Prbd.g_01589
OG0001275	Prbl.g_01370	Prbd.g_01572
OG0001278	Prbl.g_00406	Prbd.g_01533
OG0001279	Prbl.g_00401	Prbd.g_01529
OG0001280	Prbl.g_00398	Prbd.g_01526
OG0001283	Prbl.g_00845	Prbd.g_01353
OG0001284	Prbl.g_02060	Prbd.g_01325
OG0001285	Prbl.g_01996	Prbd.g_01292
OG0001286	Prbl.g_02136	Prbd.g_01248
OG0001288	Prbl.g_00651	Prbd.g_00805
OG0001290	Prbl.g_01976	Prbd.g_01207
OG0001291	Prbl.g_00605	Prbd.g_01173
OG0001292	Prbl.g_00602	Prbd.g_01170
OG0001293	Prbl.g_00600	Prbd.g_01168
OG0001294	Prbl.g_00568	Prbd.g_01151
OG0001295	Prbl.g_01322	Prbd.g_01124
OG0001296	Prbl.g_00828	Prbd.g_01118
OG0001297	Prbl.g_00095	Prbd.g_01041
OG0001298	Prbl.g_02667	Prbd.g_00996
OG0001299	Prbl.g_01505	Prbd.g_00987
OG0001300	Prbl.g_00627	Prbd.g_00865
OG0001301	Prbl.g_01641	Prbd.g_00607
OG0001303	Prbl.g_00716	Prbd.g_00056
OG0001304	Prbl.g_00936	Prbd.g_00331
OG0001305	Prbl.g_00931	Prbd.g_00336
OG0001306	Prbl.g_02152	Prbd.g_00372
OG0001307	Prbl.g_02390	Prbd.g_00382
OG0001308	Prbl.g_01076	Prbd.g_00406
OG0001309	Prbl.g_01993	Prbd.g_00408
OG0001310	Prbl.g_01694	Prbd.g_00418
OG0001311	Prbl.g_01115	Prbd.g_00496
OG0001312	Prbl.g_00724	Prbd.g_01780
OG0001313	Prbl.g_01957	Prbd.g_01591
OG0001314	Prbl.g_00366	Prbd.g_01502
OG0001315	Prbl.g_00315	Prbd.g_01467
OG0001316	Prbl.g_00852	Prbd.g_01357
OG0001319	Prbl.g_00197	Prbd.g_01001
OG0001320	Prbl.g_00748	Prbd.g_00775
OG0001324	Prbl.g_01813	Prbd.g_00390
OG0001326	Prbl.g_02617	Prbd.g_01860
OG0001328	Prbl.g_01728	Prbd.g_01796
OG0001329	Prbl.g_02143	Prbd.g_01744
OG0001331	Prbl.g_00400	Prbd.g_01528
OG0001332	Prbl.g_00339	Prbd.g_01478
OG0001333	Prbl.g_01132	Prbd.g_01387
OG0001335	Prbl.g_01999	Prbd.g_01294
OG0001336	Prbl.g_00826	Prbd.g_01115
OG0001337	Prbl.g_01324	Prbd.g_01125
OG0001339	Prbl.g_00099	Prbd.g_01037
OG0001340	Prbl.g_01512	Prbd.g_00991
OG0001341	Prbl.g_01489	Prbd.g_00978
OG0001342	Prbl.g_01453	Prbd.g_00959
OG0001343	Prbl.g_01207	Prbd.g_00900
OG0001344	Prbl.g_01393	Prbd.g_00860
OG0001345	Prbl.g_00654	Prbd.g_00808
OG0001346	Prbl.g_01343	Prbd.g_00770
OG0001347	Prbl.g_00517	Prbd.g_00756
OG0001348	Prbl.g_00803	Prbd.g_00738
OG0001350	Prbl.g_00793	Prbd.g_00728
OG0001351	Prbl.g_01791	Prbd.g_00666
OG0001353	Prbl.g_01263	Prbd.g_00541
OG0001355	Prbl.g_01546	Prbd.g_00143
OG0001357	Prbl.g_02518	Prbd.g_00292
OG0001358	Prbl.g_02535	Prbd.g_00315
OG0001361	Prbl.g_02592	Prbd.g_00518
OG0001362	Prbl.g_00156	Prbd.g_01893
OG0001366	Prbl.g_00349	Prbd.g_01488
OG0001367	Prbl.g_01164, Prbl.g_01151	Prbd.g_01446
OG0001368	Prbl.g_02061	Prbd.g_01326
OG0001369	Prbl.g_02537	Prbd.g_00317
OG0001375	Prbl.g_00816	Prbd.g_01108
OG0001378	Prbl.g_01463	Prbd.g_00967
OG0001380	Prbl.g_02064	Prbd.g_00835
OG0001381	Prbl.g_00624	Prbd.g_00788
OG0001384	Prbl.g_00784	Prbd.g_00723
OG0001396	Prbl.g_02437	Prbd.g_00296
OG0001410	Prbl.g_01243	Prbd.g_01570
OG0001412	Prbl.g_02448	Prbd.g_00245
OG0001415	Prbl.g_01182	Prbd.g_00913
OG0001416	Prbl.g_00782	Prbd.g_00721
OG0001425	Prbl.g_02571	Prbd.g_01578
OG0001426	Prbl.g_02142	Prbd.g_01252
OG0001429	Prbl.g_02494	Prbd.g_00274
OG0001430	Prbl.g_01084	Prbd.g_00308
OG0001436	Prbl.g_02208	Prbd.g_00830
OG0001438	Prbl.g_01615	Prbd.g_00624
OG0001439	Prbl.g_01537	Prbd.g_00134
OG0001442	Prbl.g_01079	Prbd.g_00421
OG0001448	Prbl.g_01692	Prbd.g_01565
OG0001451	Prbl.g_00738, Prbl.g_02629	Prbd.g_00832
OG0001466	Prbl.g_02573	Prbd.g_01837
OG0001467	Prbl.g_00245	Prbd.g_01692
OG0001470	Prbl.g_00900	Prbd.g_00919
OG0001472	Prbl.g_01846	Prbd.g_00164
OG0001474	Prbl.g_02172	Prbd.g_00175
OG0001475	Prbl.g_02215	Prbd.g_00349
OG0001476	Prbl.g_02216	Prbd.g_00350
OG0001477	Prbl.g_02217	Prbd.g_00351
OG0001478	Prbl.g_00031	Prbd.g_00357
OG0001479	Prbl.g_01104	Prbd.g_00385
OG0001480	Prbl.g_00661	Prbd.g_00394
OG0001481	Prbl.g_00182	Prbd.g_00484
OG0001483	Prbl.g_01714	Prbd.g_01807
OG0001486	Prbl.g_02362	Prbd.g_00225
OG0001487	Prbl.g_01620	Prbd.g_00063
OG0001489	Prbl.g_01163	Prbd.g_00863
OG0001493	Prbl.g_02171	Prbd.g_00176
OG0001494	Prbl.g_02170	Prbd.g_00177
OG0001495	Prbl.g_02169	Prbd.g_00178
OG0001496	Prbl.g_02168	Prbd.g_00179
OG0001497	Prbl.g_02167	Prbd.g_00180
OG0001498	Prbl.g_02166	Prbd.g_00181
OG0001499	Prbl.g_02165	Prbd.g_00182
OG0001500	Prbl.g_02164	Prbd.g_00183
OG0001501	Prbl.g_02163	Prbd.g_00184
OG0001502	Prbl.g_02162	Prbd.g_00185
OG0001503	Prbl.g_02161	Prbd.g_00186
OG0001504	Prbl.g_02366	Prbd.g_00221
OG0001508	Prbl.g_01807	Prbd.g_01586
OG0001513	Prbl.g_00554, Prbl.g_00155	Prbd.g_01139
OG0001525	Prbl.g_01725	Prbd.g_00783
OG0001532	Prbl.g_01983	Prbd.g_01203
OG0001542	Prbl.g_01949	Prbd.g_01582
OG0001545	Prbl.g_02411	Prbd.g_00202
OG0001574	Prbl.g_01025	Prbd.g_00003
OG0001587	Prbl.g_00620	Prbd.g_00823
OG0001590	Prbl.g_01438	Prbd.g_00946
OG0001592	Prbl.g_01940	Prbd.g_00841
OG0001596	Prbl.g_00458	Prbd.g_00053
OG0001605	Prbl.g_00950	Prbd.g_01441
OG0001623	Prbl.g_01205	Prbd.g_00902
OG0001683	Prbl.g_02051, Prbl.g_01002	Prbd.g_01815
OG0001709	Prbl.g_00508, Prbl.g_00063	Prbd.g_00824
OG0001792	Prbl.g_02052	Prbd.g_01816
OG0001793	Prbl.g_02050	Prbd.g_01814
OG0001882	Prbl.g_01814	Prbd.g_01545
OG0002005	Prbl.g_02158	Prbd.g_01854
OG0002006	Prbl.g_02155	Prbd.g_01853
OG0002028	Prbl.g_02394	Prbd.g_01905
OG0002078	Prbl.g_00071	Prbd.g_01899
OG0002214	Prbl.g_02047	Prbd.g_01709
OG0002401	Prbl.g_01870	Prbd.g_01739
OG0002604	Prbl.g_02264	Prbd.g_01823
OG0002605	Prbl.g_02263	Prbd.g_01822
OG0002606	Prbl.g_02262	Prbd.g_01821
OG0003378	Prbl.g_02259	Prbd.g_01820
