Orthogroup	Prbl	Prap
OG0001128	Prbl.g_01128	Prap.g_01640
OG0001129	Prbl.g_01131	Prap.g_01639
OG0001130	Prbl.g_01134	Prap.g_01636
OG0001131	Prbl.g_01135	Prap.g_01635
OG0001132	Prbl.g_01136	Prap.g_01634
OG0001133	Prbl.g_01137	Prap.g_01633
OG0001134	Prbl.g_01138	Prap.g_01632
OG0001135	Prbl.g_01139	Prap.g_01631
OG0001136	Prbl.g_01140	Prap.g_01630
OG0001137	Prbl.g_01141	Prap.g_01629
OG0001138	Prbl.g_01142	Prap.g_01628
OG0001139	Prbl.g_01144	Prap.g_01626
OG0001140	Prbl.g_01146	Prap.g_01625
OG0001141	Prbl.g_01147	Prap.g_01624
OG0001142	Prbl.g_01174	Prap.g_01620
OG0001143	Prbl.g_01175	Prap.g_01619
OG0001144	Prbl.g_01177	Prap.g_01618
OG0001145	Prbl.g_01178	Prap.g_01617
OG0001146	Prbl.g_01179	Prap.g_01616
OG0001147	Prbl.g_01180	Prap.g_01615
OG0001148	Prbl.g_01181	Prap.g_01614
OG0001149	Prbl.g_00863	Prap.g_01612
OG0001150	Prbl.g_00859	Prap.g_01611
OG0001151	Prbl.g_00856	Prap.g_01607
OG0001152	Prbl.g_00855	Prap.g_01606
OG0001153	Prbl.g_00853	Prap.g_01605
OG0001154	Prbl.g_00851	Prap.g_01603
OG0001155	Prbl.g_00848	Prap.g_01601
OG0001156	Prbl.g_00844	Prap.g_01599
OG0001157	Prbl.g_00842	Prap.g_01597
OG0001158	Prbl.g_00840	Prap.g_01595
OG0001159	Prbl.g_00839	Prap.g_01594
OG0001160	Prbl.g_00838	Prap.g_01593
OG0001161	Prbl.g_01307	Prap.g_01592
OG0001162	Prbl.g_01306	Prap.g_01591
OG0001163	Prbl.g_01305	Prap.g_01590
OG0001164	Prbl.g_01304	Prap.g_01589
OG0001165	Prbl.g_01303	Prap.g_01588
OG0001166	Prbl.g_01302	Prap.g_01587
OG0001167	Prbl.g_01291	Prap.g_01585
OG0001168	Prbl.g_01290	Prap.g_01584
OG0001169	Prbl.g_01289	Prap.g_01583
OG0001170	Prbl.g_01287	Prap.g_01582
OG0001171	Prbl.g_01286	Prap.g_01581
OG0001172	Prbl.g_01284	Prap.g_01579
OG0001173	Prbl.g_02638	Prap.g_01577
OG0001174	Prbl.g_02637	Prap.g_01576
OG0001175	Prbl.g_02636	Prap.g_01575
OG0001176	Prbl.g_01235	Prap.g_01573
OG0001177	Prbl.g_02063	Prap.g_01571
OG0001178	Prbl.g_02059	Prap.g_01568
OG0001179	Prbl.g_02058	Prap.g_01567
OG0001180	Prbl.g_02057	Prap.g_01566
OG0001181	Prbl.g_02056	Prap.g_01565
OG0001182	Prbl.g_02055	Prap.g_01564
OG0001183	Prbl.g_02054	Prap.g_01563
OG0001184	Prbl.g_02026	Prap.g_01561
OG0001185	Prbl.g_02023	Prap.g_01559
OG0001186	Prbl.g_02022	Prap.g_01558
OG0001187	Prbl.g_02021	Prap.g_01557
OG0001188	Prbl.g_02018	Prap.g_01556
OG0001189	Prbl.g_02017	Prap.g_01555
OG0001190	Prbl.g_02016	Prap.g_01554
OG0001191	Prbl.g_02014	Prap.g_01553
OG0001192	Prbl.g_02012	Prap.g_01552
OG0001193	Prbl.g_02011	Prap.g_01551
OG0001194	Prbl.g_02009	Prap.g_01550
OG0001195	Prbl.g_02008	Prap.g_01549
OG0001196	Prbl.g_02007	Prap.g_01548
OG0001197	Prbl.g_02006	Prap.g_01547
OG0001198	Prbl.g_02005	Prap.g_01546
OG0001199	Prbl.g_02004	Prap.g_01545
OG0001200	Prbl.g_02002	Prap.g_01544
OG0001201	Prbl.g_02001	Prap.g_01543
OG0001202	Prbl.g_02000	Prap.g_01542
OG0001203	Prbl.g_01998	Prap.g_01541
OG0001204	Prbl.g_01994	Prap.g_01539
OG0001205	Prbl.g_01992	Prap.g_01537
OG0001206	Prbl.g_01991	Prap.g_01536
OG0001207	Prbl.g_02239	Prap.g_01535
OG0001208	Prbl.g_02238	Prap.g_01534
OG0001209	Prbl.g_02237	Prap.g_01533
OG0001210	Prbl.g_02236	Prap.g_01532
OG0001211	Prbl.g_02234	Prap.g_01531
OG0001212	Prbl.g_02233	Prap.g_01530
OG0001213	Prbl.g_02232	Prap.g_01529
OG0001214	Prbl.g_02230	Prap.g_01527
OG0001215	Prbl.g_02228	Prap.g_01526
OG0001216	Prbl.g_02226	Prap.g_01525
OG0001217	Prbl.g_02225	Prap.g_01524
OG0001218	Prbl.g_02224	Prap.g_01523
OG0001219	Prbl.g_02219	Prap.g_01520
OG0001220	Prbl.g_02214	Prap.g_01519
OG0001221	Prbl.g_02192	Prap.g_01515
OG0001222	Prbl.g_02189	Prap.g_01514
OG0001223	Prbl.g_02188	Prap.g_01513
OG0001224	Prbl.g_02186	Prap.g_01511
OG0001225	Prbl.g_02185	Prap.g_01510
OG0001226	Prbl.g_02182	Prap.g_01509
OG0001227	Prbl.g_02181	Prap.g_01508
OG0001228	Prbl.g_02175	Prap.g_01507
OG0001229	Prbl.g_02174	Prap.g_01506
OG0001230	Prbl.g_02173	Prap.g_01505
OG0001231	Prbl.g_02160	Prap.g_01504
OG0001232	Prbl.g_02151	Prap.g_01501
OG0001233	Prbl.g_02150	Prap.g_01500
OG0001234	Prbl.g_02149	Prap.g_01499
OG0001235	Prbl.g_02148	Prap.g_01498
OG0001236	Prbl.g_02146	Prap.g_01496
OG0001237	Prbl.g_02145	Prap.g_01495
OG0001238	Prbl.g_02141	Prap.g_01492
OG0001239	Prbl.g_02139	Prap.g_01491
OG0001240	Prbl.g_02138	Prap.g_01490
OG0001241	Prbl.g_02134	Prap.g_01874
OG0001242	Prbl.g_02132	Prap.g_01873
OG0001243	Prbl.g_02131	Prap.g_01872
OG0001244	Prbl.g_02129	Prap.g_01871
OG0001245	Prbl.g_02127	Prap.g_01870
OG0001246	Prbl.g_02125	Prap.g_01869
OG0001247	Prbl.g_02124	Prap.g_01868
OG0001248	Prbl.g_02123	Prap.g_00056
OG0001249	Prbl.g_02122	Prap.g_00055
OG0001250	Prbl.g_02121	Prap.g_00054
OG0001251	Prbl.g_00569	Prap.g_01086
OG0001252	Prbl.g_00812	Prap.g_01036
OG0001253	Prbl.g_00298	Prap.g_01021
OG0001254	Prbl.g_01452	Prap.g_01429
OG0001255	Prbl.g_01200	Prap.g_01373
OG0001257	Prbl.g_00513	Prap.g_01285
OG0001258	Prbl.g_00532	Prap.g_01269
OG0001259	Prbl.g_01776	Prap.g_01178
OG0001261	Prbl.g_01539	Prap.g_00747
OG0001262	Prbl.g_01562	Prap.g_00730
OG0001264	Prbl.g_02408	Prap.g_00859
OG0001265	Prbl.g_02536	Prap.g_00300
OG0001266	Prbl.g_01704	Prap.g_01129
OG0001267	Prbl.g_00036	Prap.g_00474
OG0001268	Prbl.g_02082	Prap.g_00459
OG0001269	Prbl.g_00723	Prap.g_01927
OG0001270	Prbl.g_01808	Prap.g_00164
OG0001271	Prbl.g_00449	Prap.g_00177
OG0001272	Prbl.g_01833	Prap.g_01120
OG0001273	Prbl.g_00787	Prap.g_00238
OG0001274	Prbl.g_00048	Prap.g_01907
OG0001275	Prbl.g_01370	Prap.g_00531
OG0001276	Prbl.g_02379	Prap.g_00321
OG0001278	Prbl.g_00406	Prap.g_01788
OG0001279	Prbl.g_00401	Prap.g_01784
OG0001280	Prbl.g_00398	Prap.g_01781
OG0001283	Prbl.g_00845	Prap.g_01600
OG0001284	Prbl.g_02060	Prap.g_01569
OG0001285	Prbl.g_01996	Prap.g_01540
OG0001286	Prbl.g_02136	Prap.g_01488
OG0001287	Prbl.g_01026, Prbl.g_01386	Prap.g_01906
OG0001288	Prbl.g_00651	Prap.g_01329
OG0001290	Prbl.g_01976	Prap.g_00924
OG0001291	Prbl.g_00605	Prap.g_00879
OG0001292	Prbl.g_00602	Prap.g_00876
OG0001294	Prbl.g_00568	Prap.g_01085
OG0001295	Prbl.g_01322	Prap.g_01055
OG0001296	Prbl.g_00828	Prap.g_01048
OG0001297	Prbl.g_00095	Prap.g_00970
OG0001298	Prbl.g_02667	Prap.g_01468
OG0001299	Prbl.g_01505	Prap.g_01459
OG0001300	Prbl.g_00627	Prap.g_00541
OG0001301	Prbl.g_01641	Prap.g_00390
OG0001303	Prbl.g_00716	Prap.g_00519
OG0001304	Prbl.g_00936	Prap.g_00699
OG0001305	Prbl.g_00931	Prap.g_00704
OG0001306	Prbl.g_02152	Prap.g_01502
OG0001307	Prbl.g_02390	Prap.g_00542
OG0001308	Prbl.g_01076	Prap.g_00228
OG0001309	Prbl.g_01993	Prap.g_01538
OG0001310	Prbl.g_01694	Prap.g_00035
OG0001311	Prbl.g_01115	Prap.g_00423
OG0001312	Prbl.g_00724	Prap.g_01926
OG0001313	Prbl.g_01957	Prap.g_01344
OG0001315	Prbl.g_00315	Prap.g_01720
OG0001316	Prbl.g_00852	Prap.g_01604
OG0001319	Prbl.g_00197	Prap.g_01474
OG0001320	Prbl.g_00748	Prap.g_01919
OG0001324	Prbl.g_01813	Prap.g_00647
OG0001326	Prbl.g_02617	Prap.g_01911
OG0001327	Prbl.g_01712	Prap.g_00227
OG0001328	Prbl.g_01728	Prap.g_00566
OG0001329	Prbl.g_02143	Prap.g_01493
OG0001331	Prbl.g_00400	Prap.g_01783
OG0001332	Prbl.g_00339	Prap.g_01731
OG0001333	Prbl.g_01132	Prap.g_01638
OG0001336	Prbl.g_00826	Prap.g_01046
OG0001337	Prbl.g_01324	Prap.g_01056
OG0001339	Prbl.g_00099	Prap.g_00966
OG0001340	Prbl.g_01512	Prap.g_01463
OG0001341	Prbl.g_01489	Prap.g_01450
OG0001342	Prbl.g_01453	Prap.g_01430
OG0001343	Prbl.g_01207	Prap.g_01367
OG0001345	Prbl.g_00654	Prap.g_01332
OG0001346	Prbl.g_01343	Prap.g_01295
OG0001347	Prbl.g_00517	Prap.g_01281
OG0001350	Prbl.g_00793	Prap.g_01253
OG0001351	Prbl.g_01791	Prap.g_01192
OG0001353	Prbl.g_01263	Prap.g_00942
OG0001355	Prbl.g_01546	Prap.g_00740
OG0001357	Prbl.g_02518	Prap.g_00285
OG0001358	Prbl.g_02535	Prap.g_00299
OG0001361	Prbl.g_02592	Prap.g_00402
OG0001362	Prbl.g_00156	Prap.g_00610
OG0001366	Prbl.g_00349	Prap.g_01741
OG0001368	Prbl.g_02061	Prap.g_01570
OG0001369	Prbl.g_02537	Prap.g_00301
OG0001375	Prbl.g_00816	Prap.g_01038
OG0001378	Prbl.g_01463	Prap.g_01437
OG0001380	Prbl.g_02064	Prap.g_00803
OG0001381	Prbl.g_00624	Prap.g_01309
OG0001384	Prbl.g_00784	Prap.g_01248
OG0001396	Prbl.g_02437	Prap.g_01817
OG0001410	Prbl.g_01243	Prap.g_01921
OG0001412	Prbl.g_02448	Prap.g_00676
OG0001425	Prbl.g_02571	Prap.g_00524
OG0001429	Prbl.g_02494	Prap.g_00267
OG0001430	Prbl.g_01084	Prap.g_00030
OG0001436	Prbl.g_02208	Prap.g_01791
OG0001439	Prbl.g_01537	Prap.g_00750
OG0001448	Prbl.g_01692	Prap.g_01896
OG0001451	Prbl.g_00738, Prbl.g_02629	Prap.g_00633
OG0001452	Prbl.g_02222	Prap.g_01521
OG0001455	Prbl.g_01077, Prbl.g_01071	Prap.g_00629
OG0001456	Prbl.g_01777	Prap.g_01179
OG0001466	Prbl.g_02573	Prap.g_00226
OG0001471	Prbl.g_02291	Prap.g_00636
OG0001483	Prbl.g_01714	Prap.g_00555
OG0001486	Prbl.g_02362	Prap.g_00838
OG0001487	Prbl.g_01620	Prap.g_01143
OG0001489	Prbl.g_01163	Prap.g_01688
OG0001504	Prbl.g_02366	Prap.g_00843
OG0001508	Prbl.g_01807	Prap.g_01814
OG0001531	Prbl.g_01709, Prbl.g_02597	Prap.g_00622, Prap.g_00595
OG0001544	Prbl.g_00681	Prap.g_01902
OG0001545	Prbl.g_02411	Prap.g_00862
OG0001546	Prbl.g_01541	Prap.g_00745
OG0001547	Prbl.g_01684	Prap.g_00008, Prap.g_00645
OG0001548	Prbl.g_01337	Prap.g_00515, Prap.g_00605
OG0001574	Prbl.g_01025	Prap.g_00609
OG0001587	Prbl.g_00620	Prap.g_00898
OG0001588	Prbl.g_00408	Prap.g_00517
OG0001593	Prbl.g_02288	Prap.g_01304
OG0001608	Prbl.g_01167, Prbl.g_01168	Prap.g_00230
OG0001622	Prbl.g_00012	Prap.g_00590
OG0001632	Prbl.g_00395	Prap.g_00221
OG0001633	Prbl.g_01531	Prap.g_00229
OG0001634	Prbl.g_00013	Prap.g_00589
OG0001635	Prbl.g_00016	Prap.g_00588
OG0001636	Prbl.g_00017	Prap.g_00587
OG0001694	Prbl.g_00865	Prap.g_01341
OG0001697	Prbl.g_00047	Prap.g_01812, Prap.g_00673
OG0001714	Prbl.g_00715	Prap.g_00161
OG0001715	Prbl.g_02635	Prap.g_01574
OG0001716	Prbl.g_01117	Prap.g_00425
OG0001717	Prbl.g_01089	Prap.g_00666
OG0001718	Prbl.g_01082	Prap.g_00672
OG0001719	Prbl.g_01202	Prap.g_01371
OG0001737	Prbl.g_01989	Prap.g_00914
OG0001738	Prbl.g_00544	Prap.g_01064
OG0001739	Prbl.g_00546	Prap.g_01065
OG0001740	Prbl.g_00547	Prap.g_01066
OG0001741	Prbl.g_00560	Prap.g_01077
OG0001742	Prbl.g_00195	Prap.g_00513
OG0001743	Prbl.g_00194	Prap.g_01473
OG0001744	Prbl.g_00341	Prap.g_01733
OG0001745	Prbl.g_01901	Prap.g_01203
OG0001746	Prbl.g_01737	Prap.g_00575
OG0001747	Prbl.g_02106	Prap.g_00443
OG0001748	Prbl.g_01865	Prap.g_00808
OG0001749	Prbl.g_01834	Prap.g_00818
OG0001750	Prbl.g_02545	Prap.g_00313
OG0001751	Prbl.g_02539	Prap.g_00303
OG0001752	Prbl.g_02533	Prap.g_00297
OG0001753	Prbl.g_02474	Prap.g_00253
OG0001754	Prbl.g_02422	Prap.g_00694
OG0001755	Prbl.g_02374	Prap.g_00846
OG0001756	Prbl.g_02330	Prap.g_00778
OG0001757	Prbl.g_01560	Prap.g_01908
OG0001758	Prbl.g_01563	Prap.g_00729
OG0001759	Prbl.g_01578	Prap.g_00722
OG0001760	Prbl.g_01587	Prap.g_00868
OG0001761	Prbl.g_01591	Prap.g_00829
OG0001762	Prbl.g_01402	Prap.g_00362
OG0001763	Prbl.g_01334	Prap.g_01053
OG0001764	Prbl.g_02675	Prap.g_01348
OG0001765	Prbl.g_01189	Prap.g_01380
OG0001766	Prbl.g_01188	Prap.g_01381
OG0001767	Prbl.g_01186	Prap.g_01382
OG0001768	Prbl.g_01185	Prap.g_01383
OG0001769	Prbl.g_01184	Prap.g_01384
OG0001770	Prbl.g_01143	Prap.g_01627
OG0001771	Prbl.g_00999	Prap.g_01643
OG0001772	Prbl.g_00824	Prap.g_01044
OG0001773	Prbl.g_00811	Prap.g_00891
OG0001774	Prbl.g_00267	Prap.g_00990
OG0001775	Prbl.g_00073	Prap.g_00984
OG0001776	Prbl.g_01241	Prap.g_00547
OG0001777	Prbl.g_02223	Prap.g_01522
OG0001778	Prbl.g_02213	Prap.g_01518
OG0001779	Prbl.g_02212	Prap.g_01517
OG0001780	Prbl.g_02211	Prap.g_00308
OG0001781	Prbl.g_02187	Prap.g_01512
OG0001782	Prbl.g_02153	Prap.g_01503
OG0001795	Prbl.g_01898	Prap.g_01206
OG0001799	Prbl.g_01093	Prap.g_00215
OG0001800	Prbl.g_01706	Prap.g_01847
OG0001801	Prbl.g_01705	Prap.g_00506
OG0001802	Prbl.g_01868	Prap.g_00603
OG0001803	Prbl.g_02525	Prap.g_00290
OG0001831	Prbl.g_02080	Prap.g_00461
OG0001832	Prbl.g_02095	Prap.g_00449
OG0001852	Prbl.g_02595	Prap.g_00016
OG0001883	Prbl.g_01982	Prap.g_00920
OG0001884	Prbl.g_01293	Prap.g_01586
OG0001885	Prbl.g_00455	Prap.g_00170
OG0001886	Prbl.g_01896	Prap.g_01208
OG0001887	Prbl.g_01380	Prap.g_00433
OG0001888	Prbl.g_01674	Prap.g_01849
OG0001891	Prbl.g_00728	Prap.g_00804
OG0001892	Prbl.g_00407	Prap.g_01895
OG0001893	Prbl.g_00940	Prap.g_00696
OG0001894	Prbl.g_02464	Prap.g_00246
OG0001895	Prbl.g_02285	Prap.g_00883
OG0001896	Prbl.g_01593	Prap.g_00624
OG0001897	Prbl.g_01215	Prap.g_01363
OG0001898	Prbl.g_01500	Prap.g_01458
OG0001899	Prbl.g_02250	Prap.g_00907
OG0001900	Prbl.g_02249	Prap.g_00908
OG0001901	Prbl.g_02240	Prap.g_00912
OG0001902	Prbl.g_02144	Prap.g_01494
OG0001905	Prbl.g_00175	Prap.g_01811, Prap.g_01829
OG0001920	Prbl.g_00379	Prap.g_01768
OG0001921	Prbl.g_01644	Prap.g_00387
OG0001923	Prbl.g_00682	Prap.g_01835
OG0001925	Prbl.g_00476	Prap.g_00234
OG0001967	Prbl.g_01939	Prap.g_01923
OG0001968	Prbl.g_00457	Prap.g_00168
OG0001970	Prbl.g_01861	Prap.g_00028
OG0001971	Prbl.g_01860	Prap.g_00027
OG0001972	Prbl.g_02507	Prap.g_00278
OG0001973	Prbl.g_00292	Prap.g_01015
OG0001980	Prbl.g_01015	Prap.g_00288
OG0001994	Prbl.g_00309	Prap.g_01340
OG0001995	Prbl.g_01974	Prap.g_00926
OG0001997	Prbl.g_01232	Prap.g_00022
OG0001998	Prbl.g_01231	Prap.g_00023
OG0001999	Prbl.g_01230	Prap.g_00024
OG0002004	Prbl.g_00871	Prap.g_00896
OG0002040	Prbl.g_01501	Prap.g_01845
OG0002044	Prbl.g_00133	Prap.g_00960
OG0002071	Prbl.g_00477	Prap.g_01897
