Orthogroup	Prbl	Prad
OG0001133	Prbl.g_01137	Prad.g_00798
OG0001134	Prbl.g_01138	Prad.g_00797
OG0001135	Prbl.g_01139	Prad.g_00796
OG0001136	Prbl.g_01140	Prad.g_00795
OG0001137	Prbl.g_01141	Prad.g_00794
OG0001138	Prbl.g_01142	Prad.g_00793
OG0001139	Prbl.g_01144	Prad.g_00792
OG0001140	Prbl.g_01146	Prad.g_00791
OG0001141	Prbl.g_01147	Prad.g_00790
OG0001142	Prbl.g_01174	Prad.g_00787
OG0001143	Prbl.g_01175	Prad.g_00786
OG0001144	Prbl.g_01177	Prad.g_00785
OG0001145	Prbl.g_01178	Prad.g_00784
OG0001146	Prbl.g_01179	Prad.g_00783
OG0001147	Prbl.g_01180	Prad.g_00782
OG0001148	Prbl.g_01181	Prad.g_00781
OG0001149	Prbl.g_00863	Prad.g_00779
OG0001150	Prbl.g_00859	Prad.g_00778
OG0001151	Prbl.g_00856	Prad.g_00776
OG0001152	Prbl.g_00855	Prad.g_00775
OG0001153	Prbl.g_00853	Prad.g_00774
OG0001154	Prbl.g_00851	Prad.g_00772
OG0001155	Prbl.g_00848	Prad.g_00770
OG0001156	Prbl.g_00844	Prad.g_00768
OG0001157	Prbl.g_00842	Prad.g_00767
OG0001158	Prbl.g_00840	Prad.g_00765
OG0001159	Prbl.g_00839	Prad.g_00764
OG0001160	Prbl.g_00838	Prad.g_00763
OG0001161	Prbl.g_01307	Prad.g_00762
OG0001162	Prbl.g_01306	Prad.g_01641
OG0001163	Prbl.g_01305	Prad.g_01640
OG0001164	Prbl.g_01304	Prad.g_01639
OG0001165	Prbl.g_01303	Prad.g_01638
OG0001166	Prbl.g_01302	Prad.g_01637
OG0001167	Prbl.g_01291	Prad.g_01636
OG0001168	Prbl.g_01290	Prad.g_01635
OG0001169	Prbl.g_01289	Prad.g_01634
OG0001170	Prbl.g_01287	Prad.g_01633
OG0001171	Prbl.g_01286	Prad.g_01632
OG0001172	Prbl.g_01284	Prad.g_01630
OG0001173	Prbl.g_02638	Prad.g_01628
OG0001174	Prbl.g_02637	Prad.g_01627
OG0001175	Prbl.g_02636	Prad.g_01626
OG0001176	Prbl.g_01235	Prad.g_01625
OG0001177	Prbl.g_02063	Prad.g_01623
OG0001178	Prbl.g_02059	Prad.g_01621
OG0001179	Prbl.g_02058	Prad.g_01620
OG0001180	Prbl.g_02057	Prad.g_01619
OG0001181	Prbl.g_02056	Prad.g_01618
OG0001182	Prbl.g_02055	Prad.g_01617
OG0001183	Prbl.g_02054	Prad.g_01616
OG0001184	Prbl.g_02026	Prad.g_01614
OG0001185	Prbl.g_02023	Prad.g_01611
OG0001186	Prbl.g_02022	Prad.g_01610
OG0001187	Prbl.g_02021	Prad.g_01609
OG0001188	Prbl.g_02018	Prad.g_01608
OG0001189	Prbl.g_02017	Prad.g_01607
OG0001190	Prbl.g_02016	Prad.g_01606
OG0001191	Prbl.g_02014	Prad.g_01605
OG0001192	Prbl.g_02012	Prad.g_01604
OG0001193	Prbl.g_02011	Prad.g_01603
OG0001194	Prbl.g_02009	Prad.g_01602
OG0001195	Prbl.g_02008	Prad.g_01601
OG0001196	Prbl.g_02007	Prad.g_01600
OG0001197	Prbl.g_02006	Prad.g_01599
OG0001198	Prbl.g_02005	Prad.g_01598
OG0001199	Prbl.g_02004	Prad.g_01597
OG0001200	Prbl.g_02002	Prad.g_01596
OG0001201	Prbl.g_02001	Prad.g_01595
OG0001202	Prbl.g_02000	Prad.g_01594
OG0001203	Prbl.g_01998	Prad.g_01592
OG0001204	Prbl.g_01994	Prad.g_01590
OG0001205	Prbl.g_01992	Prad.g_01589
OG0001206	Prbl.g_01991	Prad.g_01588
OG0001207	Prbl.g_02239	Prad.g_01587
OG0001208	Prbl.g_02238	Prad.g_01586
OG0001209	Prbl.g_02237	Prad.g_01585
OG0001210	Prbl.g_02236	Prad.g_01584
OG0001211	Prbl.g_02234	Prad.g_01583
OG0001212	Prbl.g_02233	Prad.g_01582
OG0001213	Prbl.g_02232	Prad.g_01581
OG0001214	Prbl.g_02230	Prad.g_01579
OG0001215	Prbl.g_02228	Prad.g_01578
OG0001216	Prbl.g_02226	Prad.g_01577
OG0001217	Prbl.g_02225	Prad.g_01576
OG0001218	Prbl.g_02224	Prad.g_01575
OG0001219	Prbl.g_02219	Prad.g_01572
OG0001220	Prbl.g_02214	Prad.g_01571
OG0001221	Prbl.g_02192	Prad.g_01568
OG0001222	Prbl.g_02189	Prad.g_01567
OG0001223	Prbl.g_02188	Prad.g_01566
OG0001224	Prbl.g_02186	Prad.g_01565
OG0001225	Prbl.g_02185	Prad.g_01564
OG0001226	Prbl.g_02182	Prad.g_01563
OG0001227	Prbl.g_02181	Prad.g_01562
OG0001228	Prbl.g_02175	Prad.g_01561
OG0001229	Prbl.g_02174	Prad.g_01560
OG0001230	Prbl.g_02173	Prad.g_01559
OG0001231	Prbl.g_02160	Prad.g_01558
OG0001232	Prbl.g_02151	Prad.g_01557
OG0001233	Prbl.g_02150	Prad.g_01556
OG0001234	Prbl.g_02149	Prad.g_01555
OG0001235	Prbl.g_02148	Prad.g_01554
OG0001236	Prbl.g_02146	Prad.g_01552
OG0001237	Prbl.g_02145	Prad.g_01551
OG0001238	Prbl.g_02141	Prad.g_01549
OG0001239	Prbl.g_02139	Prad.g_01548
OG0001240	Prbl.g_02138	Prad.g_01547
OG0001241	Prbl.g_02134	Prad.g_01545
OG0001242	Prbl.g_02132	Prad.g_01544
OG0001243	Prbl.g_02131	Prad.g_01543
OG0001244	Prbl.g_02129	Prad.g_01542
OG0001245	Prbl.g_02127	Prad.g_01541
OG0001246	Prbl.g_02125	Prad.g_01540
OG0001247	Prbl.g_02124	Prad.g_01539
OG0001248	Prbl.g_02123	Prad.g_01538
OG0001249	Prbl.g_02122	Prad.g_01537
OG0001250	Prbl.g_02121	Prad.g_01536
OG0001252	Prbl.g_00812	Prad.g_01855
OG0001253	Prbl.g_00298	Prad.g_01841
OG0001254	Prbl.g_01452	Prad.g_01710
OG0001255	Prbl.g_01200	Prad.g_01658
OG0001257	Prbl.g_00513	Prad.g_00025
OG0001258	Prbl.g_00532	Prad.g_00131
OG0001259	Prbl.g_01776	Prad.g_01379
OG0001261	Prbl.g_01539	Prad.g_01181
OG0001262	Prbl.g_01562	Prad.g_00297
OG0001264	Prbl.g_02408	Prad.g_00246
OG0001265	Prbl.g_02536	Prad.g_00137
OG0001266	Prbl.g_01704	Prad.g_00995
OG0001267	Prbl.g_00036	Prad.g_01512
OG0001268	Prbl.g_02082	Prad.g_01499
OG0001269	Prbl.g_00723	Prad.g_00611
OG0001270	Prbl.g_01808	Prad.g_00474
OG0001271	Prbl.g_00449	Prad.g_00463
OG0001272	Prbl.g_01833	Prad.g_00421
OG0001273	Prbl.g_00787	Prad.g_00420
OG0001274	Prbl.g_00048	Prad.g_00415
OG0001275	Prbl.g_01370	Prad.g_00397
OG0001276	Prbl.g_02379	Prad.g_00384
OG0001278	Prbl.g_00406	Prad.g_00949
OG0001279	Prbl.g_00401	Prad.g_00945
OG0001280	Prbl.g_00398	Prad.g_00942
OG0001283	Prbl.g_00845	Prad.g_00769
OG0001285	Prbl.g_01996	Prad.g_01591
OG0001286	Prbl.g_02136	Prad.g_01546
OG0001287	Prbl.g_01026, Prbl.g_01386	Prad.g_01299
OG0001288	Prbl.g_00651	Prad.g_00070
OG0001290	Prbl.g_01976	Prad.g_01956
OG0001291	Prbl.g_00605	Prad.g_01922
OG0001292	Prbl.g_00602	Prad.g_01919
OG0001293	Prbl.g_00600	Prad.g_01917
OG0001294	Prbl.g_00568	Prad.g_01900
OG0001295	Prbl.g_01322	Prad.g_01874
OG0001296	Prbl.g_00828	Prad.g_01868
OG0001297	Prbl.g_00095	Prad.g_01792
OG0001298	Prbl.g_02667	Prad.g_01748
OG0001299	Prbl.g_01505	Prad.g_01739
OG0001300	Prbl.g_00627	Prad.g_00736
OG0001301	Prbl.g_01641	Prad.g_01426
OG0001303	Prbl.g_00716	Prad.g_01100
OG0001304	Prbl.g_00936	Prad.g_01027
OG0001305	Prbl.g_00931	Prad.g_01022
OG0001306	Prbl.g_02152	Prad.g_00988
OG0001307	Prbl.g_02390	Prad.g_00979
OG0001308	Prbl.g_01076	Prad.g_00647
OG0001309	Prbl.g_01993	Prad.g_00649
OG0001310	Prbl.g_01694	Prad.g_00660
OG0001311	Prbl.g_01115	Prad.g_01467
OG0001312	Prbl.g_00724	Prad.g_00610
OG0001313	Prbl.g_01957	Prad.g_00417
OG0001314	Prbl.g_00366	Prad.g_00918
OG0001315	Prbl.g_00315	Prad.g_00883
OG0001316	Prbl.g_00852	Prad.g_00773
OG0001319	Prbl.g_00197	Prad.g_01753
OG0001320	Prbl.g_00748	Prad.g_00039
OG0001324	Prbl.g_01813	Prad.g_00971
OG0001326	Prbl.g_02617	Prad.g_00338
OG0001327	Prbl.g_01712	Prad.g_00340
OG0001328	Prbl.g_01728	Prad.g_00623
OG0001329	Prbl.g_02143	Prad.g_00574
OG0001331	Prbl.g_00400	Prad.g_00944
OG0001332	Prbl.g_00339	Prad.g_00894
OG0001333	Prbl.g_01132	Prad.g_00803
OG0001335	Prbl.g_01999	Prad.g_01593
OG0001336	Prbl.g_00826	Prad.g_01865
OG0001337	Prbl.g_01324	Prad.g_01875
OG0001339	Prbl.g_00099	Prad.g_01788
OG0001340	Prbl.g_01512	Prad.g_01743
OG0001341	Prbl.g_01489	Prad.g_01730
OG0001342	Prbl.g_01453	Prad.g_01711
OG0001343	Prbl.g_01207	Prad.g_01652
OG0001344	Prbl.g_01393	Prad.g_00731
OG0001345	Prbl.g_00654	Prad.g_00668
OG0001346	Prbl.g_01343	Prad.g_00035
OG0001347	Prbl.g_00517	Prad.g_00021
OG0001348	Prbl.g_00803	Prad.g_00125
OG0001350	Prbl.g_00793	Prad.g_00115
OG0001351	Prbl.g_01791	Prad.g_01366
OG0001353	Prbl.g_01263	Prad.g_01277
OG0001355	Prbl.g_01546	Prad.g_00307
OG0001357	Prbl.g_02518	Prad.g_00158
OG0001358	Prbl.g_02535	Prad.g_00138
OG0001361	Prbl.g_02592	Prad.g_01445
OG0001362	Prbl.g_00156	Prad.g_01216
OG0001366	Prbl.g_00349	Prad.g_00904
OG0001367	Prbl.g_01164, Prbl.g_01151	Prad.g_00862
OG0001368	Prbl.g_02061	Prad.g_01622
OG0001375	Prbl.g_00816	Prad.g_01858
OG0001378	Prbl.g_01463	Prad.g_01719
OG0001380	Prbl.g_02064	Prad.g_01980
OG0001381	Prbl.g_00624	Prad.g_00053
OG0001384	Prbl.g_00784	Prad.g_00110
OG0001396	Prbl.g_02437	Prad.g_00154
OG0001410	Prbl.g_01243	Prad.g_00395
OG0001412	Prbl.g_02448	Prad.g_00205
OG0001413	Prbl.g_01006, Prbl.g_02631, Prbl.g_01937, Prbl.g_02612	Prad.g_01213
OG0001415	Prbl.g_01182	Prad.g_01665
OG0001416	Prbl.g_00782	Prad.g_00108
OG0001425	Prbl.g_02571	Prad.g_00403
OG0001426	Prbl.g_02142	Prad.g_01550
OG0001430	Prbl.g_01084	Prad.g_00145
OG0001437	Prbl.g_01354, Prbl.g_01355	Prad.g_01045
OG0001438	Prbl.g_01615	Prad.g_01409
OG0001439	Prbl.g_01537	Prad.g_01178
OG0001442	Prbl.g_01079	Prad.g_00663
OG0001451	Prbl.g_00738, Prbl.g_02629	Prad.g_00546
OG0001452	Prbl.g_02222	Prad.g_01573
OG0001453	Prbl.g_00003	Prad.g_00378
OG0001455	Prbl.g_01077, Prbl.g_01071	Prad.g_01191
OG0001456	Prbl.g_01777	Prad.g_01378
OG0001466	Prbl.g_02573	Prad.g_00348
OG0001467	Prbl.g_00245	Prad.g_00518
OG0001470	Prbl.g_00900	Prad.g_01671
OG0001472	Prbl.g_01846	Prad.g_00286
OG0001474	Prbl.g_02172	Prad.g_00275
OG0001475	Prbl.g_02215	Prad.g_01010
OG0001476	Prbl.g_02216	Prad.g_01009
OG0001477	Prbl.g_02217	Prad.g_01008
OG0001478	Prbl.g_00031	Prad.g_01002
OG0001479	Prbl.g_01104	Prad.g_00976
OG0001480	Prbl.g_00661	Prad.g_00634
OG0001481	Prbl.g_00182	Prad.g_01480
OG0001483	Prbl.g_01714	Prad.g_00364
OG0001486	Prbl.g_02362	Prad.g_00225
OG0001489	Prbl.g_01163	Prad.g_00734
OG0001493	Prbl.g_02171	Prad.g_00274
OG0001494	Prbl.g_02170	Prad.g_00273
OG0001495	Prbl.g_02169	Prad.g_00272
OG0001496	Prbl.g_02168	Prad.g_00271
OG0001497	Prbl.g_02167	Prad.g_00270
OG0001498	Prbl.g_02166	Prad.g_00269
OG0001499	Prbl.g_02165	Prad.g_00268
OG0001500	Prbl.g_02164	Prad.g_00267
OG0001501	Prbl.g_02163	Prad.g_00266
OG0001502	Prbl.g_02162	Prad.g_00265
OG0001503	Prbl.g_02161	Prad.g_00264
OG0001504	Prbl.g_02366	Prad.g_00230
OG0001508	Prbl.g_01807	Prad.g_00412
OG0001513	Prbl.g_00554, Prbl.g_00155	Prad.g_01888
OG0001525	Prbl.g_01725	Prad.g_00048
OG0001532	Prbl.g_01983	Prad.g_01952
OG0001542	Prbl.g_01949	Prad.g_00407
OG0001544	Prbl.g_00681	Prad.g_00082
OG0001546	Prbl.g_01541	Prad.g_01046
OG0001574	Prbl.g_01025	Prad.g_00315
OG0001590	Prbl.g_01438	Prad.g_01698
OG0001592	Prbl.g_01940	Prad.g_00702
OG0001593	Prbl.g_02288	Prad.g_00047
OG0001596	Prbl.g_00458	Prad.g_01097
OG0001605	Prbl.g_00950	Prad.g_00857
OG0001621	Prbl.g_01162	Prad.g_01106
OG0001623	Prbl.g_01205	Prad.g_01654
OG0001683	Prbl.g_02051, Prbl.g_01002	Prad.g_01978
OG0001694	Prbl.g_00865	Prad.g_01186
OG0001714	Prbl.g_00715	Prad.g_00573
OG0001792	Prbl.g_02052, Prbl.g_02020	Prad.g_01979
OG0001793	Prbl.g_02050	Prad.g_01977
OG0001872	Prbl.g_00085	Prad.g_00390
OG0001875	Prbl.g_02283	Prad.g_00679
OG0001876	Prbl.g_02425	Prad.g_00682
OG0001916	Prbl.g_01958	Prad.g_01040
OG0001917	Prbl.g_01959	Prad.g_01041
OG0001918	Prbl.g_01248	Prad.g_01322
OG0001955	Prbl.g_00020	Prad.g_01209
OG0001994	Prbl.g_00309	Prad.g_00089
