Orthogroup	Prbl	Prbk
OG0001069	Prbl.g_01061	Prbk.g_01910
OG0001070	Prbl.g_01060	Prbk.g_01911
OG0001071	Prbl.g_01059	Prbk.g_01912
OG0001072	Prbl.g_01058	Prbk.g_01913
OG0001073	Prbl.g_01057	Prbk.g_01914
OG0001074	Prbl.g_01056	Prbk.g_01915
OG0001075	Prbl.g_01055	Prbk.g_01916
OG0001076	Prbl.g_01054	Prbk.g_01917
OG0001077	Prbl.g_01053	Prbk.g_01918
OG0001078	Prbl.g_01051	Prbk.g_01920
OG0001079	Prbl.g_01050	Prbk.g_01921
OG0001080	Prbl.g_01049	Prbk.g_01922
OG0001081	Prbl.g_00954	Prbk.g_00990
OG0001082	Prbl.g_00953	Prbk.g_00991
OG0001083	Prbl.g_00949	Prbk.g_00995
OG0001084	Prbl.g_00951	Prbk.g_00993
OG0001085	Prbl.g_00952	Prbk.g_00992
OG0001086	Prbl.g_00948	Prbk.g_00996
OG0001087	Prbl.g_00947	Prbk.g_00997
OG0001088	Prbl.g_01045	Prbk.g_01926
OG0001089	Prbl.g_00956	Prbk.g_00988
OG0001090	Prbl.g_00958	Prbk.g_00986
OG0001091	Prbl.g_00959	Prbk.g_00985
OG0001092	Prbl.g_00960	Prbk.g_00984
OG0001093	Prbl.g_00961	Prbk.g_00983
OG0001094	Prbl.g_00962	Prbk.g_00982
OG0001095	Prbl.g_00963	Prbk.g_00981
OG0001096	Prbl.g_00964	Prbk.g_00980
OG0001097	Prbl.g_00965	Prbk.g_00979
OG0001098	Prbl.g_00966	Prbk.g_00978
OG0001099	Prbl.g_00967	Prbk.g_00977
OG0001100	Prbl.g_00968	Prbk.g_00976
OG0001101	Prbl.g_00969	Prbk.g_00975
OG0001102	Prbl.g_00970	Prbk.g_00974
OG0001103	Prbl.g_00971	Prbk.g_00973
OG0001104	Prbl.g_00972	Prbk.g_00972
OG0001105	Prbl.g_00973	Prbk.g_00971
OG0001106	Prbl.g_00974	Prbk.g_00970
OG0001107	Prbl.g_00975	Prbk.g_00969
OG0001108	Prbl.g_00976	Prbk.g_00968
OG0001109	Prbl.g_00977	Prbk.g_00967
OG0001110	Prbl.g_00978	Prbk.g_00966
OG0001111	Prbl.g_00979	Prbk.g_00965
OG0001112	Prbl.g_00980	Prbk.g_00964
OG0001113	Prbl.g_00981	Prbk.g_00963
OG0001114	Prbl.g_00982	Prbk.g_00962
OG0001115	Prbl.g_00983	Prbk.g_00961
OG0001116	Prbl.g_00984	Prbk.g_00960
OG0001117	Prbl.g_00985	Prbk.g_00959
OG0001118	Prbl.g_00986	Prbk.g_00958
OG0001119	Prbl.g_00987	Prbk.g_00957
OG0001120	Prbl.g_00988	Prbk.g_00956
OG0001121	Prbl.g_00991	Prbk.g_00953
OG0001122	Prbl.g_00992	Prbk.g_00952
OG0001123	Prbl.g_00993	Prbk.g_00951
OG0001124	Prbl.g_00995	Prbk.g_00949
OG0001125	Prbl.g_00997	Prbk.g_00947
OG0001126	Prbl.g_00998	Prbk.g_00946
OG0001127	Prbl.g_01127	Prbk.g_00797
OG0001128	Prbl.g_01128	Prbk.g_00798
OG0001129	Prbl.g_01131	Prbk.g_00801
OG0001130	Prbl.g_01134	Prbk.g_00804
OG0001131	Prbl.g_01135	Prbk.g_00805
OG0001132	Prbl.g_01136	Prbk.g_00806
OG0001133	Prbl.g_01137	Prbk.g_00807
OG0001134	Prbl.g_01138	Prbk.g_00808
OG0001135	Prbl.g_01139	Prbk.g_00809
OG0001136	Prbl.g_01140	Prbk.g_00810
OG0001137	Prbl.g_01141	Prbk.g_00811
OG0001138	Prbl.g_01142	Prbk.g_00812
OG0001139	Prbl.g_01144	Prbk.g_00814
OG0001140	Prbl.g_01146	Prbk.g_00816
OG0001141	Prbl.g_01147	Prbk.g_00817
OG0001142	Prbl.g_01174	Prbk.g_00844
OG0001143	Prbl.g_01175	Prbk.g_00845
OG0001144	Prbl.g_01177	Prbk.g_00847
OG0001145	Prbl.g_01178	Prbk.g_00848
OG0001146	Prbl.g_01179	Prbk.g_00849
OG0001147	Prbl.g_01180	Prbk.g_00850
OG0001148	Prbl.g_01181	Prbk.g_00851
OG0001149	Prbl.g_00863	Prbk.g_00506
OG0001150	Prbl.g_00859	Prbk.g_00510
OG0001151	Prbl.g_00856	Prbk.g_00513
OG0001152	Prbl.g_00855	Prbk.g_00514
OG0001153	Prbl.g_00853	Prbk.g_00516
OG0001154	Prbl.g_00851	Prbk.g_00518
OG0001155	Prbl.g_00848	Prbk.g_00521
OG0001156	Prbl.g_00844	Prbk.g_00525
OG0001157	Prbl.g_00842	Prbk.g_00527
OG0001158	Prbl.g_00840	Prbk.g_00529
OG0001159	Prbl.g_00839	Prbk.g_00530
OG0001160	Prbl.g_00838	Prbk.g_00531
OG0001161	Prbl.g_01307	Prbk.g_00215
OG0001162	Prbl.g_01306	Prbk.g_00216
OG0001163	Prbl.g_01305	Prbk.g_00217
OG0001164	Prbl.g_01304	Prbk.g_00218
OG0001165	Prbl.g_01303	Prbk.g_00219
OG0001166	Prbl.g_01302	Prbk.g_00220
OG0001167	Prbl.g_01291	Prbk.g_00231
OG0001168	Prbl.g_01290	Prbk.g_00232
OG0001169	Prbl.g_01289	Prbk.g_00233
OG0001170	Prbl.g_01287	Prbk.g_00235
OG0001171	Prbl.g_01286	Prbk.g_00236
OG0001172	Prbl.g_01284	Prbk.g_00238
OG0001173	Prbl.g_02638	Prbk.g_01482
OG0001174	Prbl.g_02637	Prbk.g_01483
OG0001175	Prbl.g_02636	Prbk.g_01484
OG0001176	Prbl.g_01235	Prbk.g_01494
OG0001177	Prbl.g_02063	Prbk.g_01530
OG0001178	Prbl.g_02059	Prbk.g_01534
OG0001179	Prbl.g_02058	Prbk.g_01535
OG0001180	Prbl.g_02057	Prbk.g_01536
OG0001181	Prbl.g_02056	Prbk.g_01537
OG0001182	Prbl.g_02055	Prbk.g_01538
OG0001183	Prbl.g_02054	Prbk.g_01539
OG0001184	Prbl.g_02026	Prbk.g_01568
OG0001185	Prbl.g_02023	Prbk.g_01571
OG0001186	Prbl.g_02022	Prbk.g_01572
OG0001187	Prbl.g_02021	Prbk.g_01573
OG0001188	Prbl.g_02018	Prbk.g_01576
OG0001189	Prbl.g_02017	Prbk.g_01577
OG0001190	Prbl.g_02016	Prbk.g_01578
OG0001191	Prbl.g_02014	Prbk.g_01580
OG0001192	Prbl.g_02012	Prbk.g_01582
OG0001193	Prbl.g_02011	Prbk.g_01583
OG0001194	Prbl.g_02009	Prbk.g_01585
OG0001195	Prbl.g_02008	Prbk.g_01586
OG0001196	Prbl.g_02007	Prbk.g_01587
OG0001197	Prbl.g_02006	Prbk.g_01588
OG0001198	Prbl.g_02005	Prbk.g_01589
OG0001199	Prbl.g_02004	Prbk.g_01590
OG0001200	Prbl.g_02002	Prbk.g_01592
OG0001201	Prbl.g_02001	Prbk.g_01593
OG0001202	Prbl.g_02000	Prbk.g_01594
OG0001203	Prbl.g_01998	Prbk.g_01596
OG0001204	Prbl.g_01994	Prbk.g_01600
OG0001205	Prbl.g_01992	Prbk.g_01602
OG0001206	Prbl.g_01991	Prbk.g_01603
OG0001207	Prbl.g_02239	Prbk.g_02160
OG0001208	Prbl.g_02238	Prbk.g_02161
OG0001209	Prbl.g_02237	Prbk.g_02162
OG0001210	Prbl.g_02236	Prbk.g_02163
OG0001211	Prbl.g_02234	Prbk.g_02165
OG0001212	Prbl.g_02233	Prbk.g_02166
OG0001213	Prbl.g_02232	Prbk.g_02167
OG0001214	Prbl.g_02230	Prbk.g_02169
OG0001215	Prbl.g_02228	Prbk.g_02171
OG0001216	Prbl.g_02226	Prbk.g_02173
OG0001217	Prbl.g_02225	Prbk.g_02174
OG0001218	Prbl.g_02224	Prbk.g_02175
OG0001219	Prbl.g_02219	Prbk.g_02180
OG0001220	Prbl.g_02214	Prbk.g_02185
OG0001221	Prbl.g_02192	Prbk.g_02207
OG0001222	Prbl.g_02189	Prbk.g_02210
OG0001223	Prbl.g_02188	Prbk.g_02211
OG0001224	Prbl.g_02186	Prbk.g_02213
OG0001225	Prbl.g_02185	Prbk.g_02214
OG0001226	Prbl.g_02182	Prbk.g_02217
OG0001227	Prbl.g_02181	Prbk.g_02218
OG0001228	Prbl.g_02175	Prbk.g_02224
OG0001229	Prbl.g_02174	Prbk.g_02225
OG0001230	Prbl.g_02173	Prbk.g_02226
OG0001231	Prbl.g_02160	Prbk.g_02239
OG0001232	Prbl.g_02151	Prbk.g_02248
OG0001233	Prbl.g_02150	Prbk.g_02249
OG0001234	Prbl.g_02149	Prbk.g_02250
OG0001235	Prbl.g_02148	Prbk.g_02251
OG0001236	Prbl.g_02146	Prbk.g_02253
OG0001237	Prbl.g_02145	Prbk.g_02254
OG0001238	Prbl.g_02141	Prbk.g_02258
OG0001239	Prbl.g_02139	Prbk.g_02260
OG0001240	Prbl.g_02138	Prbk.g_02261
OG0001241	Prbl.g_02134	Prbk.g_02265
OG0001242	Prbl.g_02132	Prbk.g_02267
OG0001243	Prbl.g_02131	Prbk.g_02268
OG0001244	Prbl.g_02129	Prbk.g_02270
OG0001245	Prbl.g_02127	Prbk.g_02272
OG0001246	Prbl.g_02125	Prbk.g_02274
OG0001247	Prbl.g_02124	Prbk.g_02275
OG0001248	Prbl.g_02123	Prbk.g_02276
OG0001249	Prbl.g_02122	Prbk.g_02277
OG0001250	Prbl.g_02121	Prbk.g_02278
OG0001251	Prbl.g_00569	Prbk.g_00028
OG0001252	Prbl.g_00812	Prbk.g_00557
OG0001253	Prbl.g_00298	Prbk.g_00756
OG0001254	Prbl.g_01452	Prbk.g_00418
OG0001255	Prbl.g_01200	Prbk.g_00870
OG0001256	Prbl.g_01822	Prbk.g_01851
OG0001257	Prbl.g_00513	Prbk.g_02063
OG0001258	Prbl.g_00532	Prbk.g_01861
OG0001259	Prbl.g_01776	Prbk.g_01129
OG0001261	Prbl.g_01539	Prbk.g_02531
OG0001262	Prbl.g_01562	Prbk.g_02554
OG0001264	Prbl.g_02408	Prbk.g_02395
OG0001265	Prbl.g_02536	Prbk.g_00588
OG0001266	Prbl.g_01704	Prbk.g_01682
OG0001267	Prbl.g_00036	Prbk.g_01776
OG0001268	Prbl.g_02082	Prbk.g_01021
OG0001269	Prbl.g_00723	Prbk.g_01198
OG0001270	Prbl.g_01808	Prbk.g_02664
OG0001271	Prbl.g_00449	Prbk.g_01999
OG0001272	Prbl.g_01833	Prbk.g_01841
OG0001273	Prbl.g_00787	Prbk.g_01059
OG0001274	Prbl.g_00048	Prbk.g_01788
OG0001275	Prbl.g_01370	Prbk.g_02082
OG0001276	Prbl.g_02379	Prbk.g_02424
OG0001278	Prbl.g_00406	Prbk.g_00920
OG0001279	Prbl.g_00401	Prbk.g_00915
OG0001280	Prbl.g_00398	Prbk.g_00912
OG0001283	Prbl.g_00845	Prbk.g_00524
OG0001284	Prbl.g_02060	Prbk.g_01533
OG0001285	Prbl.g_01996	Prbk.g_01598
OG0001286	Prbl.g_02136	Prbk.g_02263
OG0001287	Prbl.g_01026	Prbk.g_01331
OG0001287	Prbl.g_01386	Prbk.g_02697
OG0001288	Prbl.g_00651	Prbk.g_00327
OG0001290	Prbl.g_01976	Prbk.g_01618
OG0001291	Prbl.g_00605	Prbk.g_01317
OG0001292	Prbl.g_00602	Prbk.g_01314
OG0001293	Prbl.g_00600	Prbk.g_01312
OG0001294	Prbl.g_00568	Prbk.g_00027
OG0001295	Prbl.g_01322	Prbk.g_00200
OG0001296	Prbl.g_00828	Prbk.g_00541
OG0001297	Prbl.g_00095	Prbk.g_01254
OG0001298	Prbl.g_02667	Prbk.g_01013
OG0001299	Prbl.g_01505	Prbk.g_01000
OG0001300	Prbl.g_00627	Prbk.g_00303
OG0001301	Prbl.g_01641	Prbk.g_02633
OG0001303	Prbl.g_00716	Prbk.g_01205
OG0001304	Prbl.g_00936	Prbk.g_00065
OG0001305	Prbl.g_00931	Prbk.g_00060
OG0001306	Prbl.g_02152	Prbk.g_02247
OG0001307	Prbl.g_02390	Prbk.g_02413
OG0001308	Prbl.g_01076	Prbk.g_01664
OG0001309	Prbl.g_01993	Prbk.g_01601
OG0001310	Prbl.g_01694	Prbk.g_01692
OG0001311	Prbl.g_01115	Prbk.g_00134
OG0001312	Prbl.g_00724	Prbk.g_01197
OG0001313	Prbl.g_01957	Prbk.g_01637
OG0001314	Prbl.g_00366	Prbk.g_01433
OG0001315	Prbl.g_00315	Prbk.g_01382
OG0001316	Prbl.g_00852	Prbk.g_00517
OG0001317	Prbl.g_01063	Prbk.g_01676
OG0001319	Prbl.g_00197	Prbk.g_01519
OG0001320	Prbl.g_00748	Prbk.g_01098
OG0001324	Prbl.g_01813	Prbk.g_02659
OG0001326	Prbl.g_02617	Prbk.g_01737
OG0001327	Prbl.g_01712	Prbk.g_01193
OG0001328	Prbl.g_01728	Prbk.g_01177
OG0001329	Prbl.g_02143	Prbk.g_02256
OG0001331	Prbl.g_00400	Prbk.g_00914
OG0001332	Prbl.g_00339	Prbk.g_01406
OG0001333	Prbl.g_01132	Prbk.g_00802
OG0001335	Prbl.g_01999	Prbk.g_01595
OG0001336	Prbl.g_00826	Prbk.g_00543
OG0001337	Prbl.g_01324	Prbk.g_00198
OG0001339	Prbl.g_00099	Prbk.g_01250
OG0001340	Prbl.g_01512	Prbk.g_01007
OG0001341	Prbl.g_01489	Prbk.g_00381
OG0001342	Prbl.g_01453	Prbk.g_00417
OG0001343	Prbl.g_01207	Prbk.g_00877
OG0001344	Prbl.g_01393	Prbk.g_00707
OG0001345	Prbl.g_00654	Prbk.g_00330
OG0001346	Prbl.g_01343	Prbk.g_02110
OG0001347	Prbl.g_00517	Prbk.g_02067
OG0001348	Prbl.g_00803	Prbk.g_01044
OG0001350	Prbl.g_00793	Prbk.g_01053
OG0001351	Prbl.g_01791	Prbk.g_01114
OG0001353	Prbl.g_01263	Prbk.g_00651
OG0001355	Prbl.g_01546	Prbk.g_02538
OG0001357	Prbl.g_02518	Prbk.g_00570
OG0001358	Prbl.g_02535	Prbk.g_00587
OG0001361	Prbl.g_02592	Prbk.g_00176
OG0001362	Prbl.g_00156	Prbk.g_01933
OG0001366	Prbl.g_00349	Prbk.g_01416
OG0001367	Prbl.g_01164	Prbk.g_00834
OG0001367	Prbl.g_01151	Prbk.g_00821
OG0001368	Prbl.g_02061	Prbk.g_01532
OG0001369	Prbl.g_02537	Prbk.g_00589
OG0001375	Prbl.g_00816	Prbk.g_00553
OG0001378	Prbl.g_01463	Prbk.g_00407
OG0001380	Prbl.g_02064	Prbk.g_01039
OG0001381	Prbl.g_00624	Prbk.g_00300
OG0001384	Prbl.g_00784	Prbk.g_01062
OG0001396	Prbl.g_02437	Prbk.g_02365
OG0001410	Prbl.g_01243	Prbk.g_00671
OG0001412	Prbl.g_02448	Prbk.g_02354
OG0001413	Prbl.g_01006	Prbk.g_01351
OG0001413	Prbl.g_02631	Prbk.g_02675
OG0001413	Prbl.g_01937	Prbk.g_01462
OG0001413	Prbl.g_02612	Prbk.g_01732
OG0001415	Prbl.g_01182	Prbk.g_00852
OG0001416	Prbl.g_00782	Prbk.g_01064
OG0001425	Prbl.g_02571	Prbk.g_00623
OG0001426	Prbl.g_02142	Prbk.g_02257
OG0001429	Prbl.g_02494	Prbk.g_02308
OG0001430	Prbl.g_01084	Prbk.g_01656
OG0001436	Prbl.g_02208	Prbk.g_02191
OG0001437	Prbl.g_01354	Prbk.g_02099
OG0001437	Prbl.g_01355	Prbk.g_02097
OG0001438	Prbl.g_01615	Prbk.g_02607
OG0001439	Prbl.g_01537	Prbk.g_02529
OG0001442	Prbl.g_01079	Prbk.g_01661
OG0001448	Prbl.g_01692	Prbk.g_01694
OG0001451	Prbl.g_00738	Prbk.g_01945
OG0001451	Prbl.g_02629	Prbk.g_02679
OG0001452	Prbl.g_02222	Prbk.g_02177
OG0001453	Prbl.g_00003	Prbk.g_01742
OG0001455	Prbl.g_01077	Prbk.g_01663
OG0001455	Prbl.g_01071	Prbk.g_01668
OG0001456	Prbl.g_01777	Prbk.g_01128
OG0001466	Prbl.g_02573	Prbk.g_00625
OG0001467	Prbl.g_00245	Prbk.g_00256
OG0001470	Prbl.g_00900	Prbk.g_00469
OG0001471	Prbl.g_02291	Prbk.g_02513
OG0001472	Prbl.g_01846	Prbk.g_01828
OG0001474	Prbl.g_02172	Prbk.g_02227
OG0001475	Prbl.g_02215	Prbk.g_02184
OG0001476	Prbl.g_02216	Prbk.g_02183
OG0001477	Prbl.g_02217	Prbk.g_02182
OG0001478	Prbl.g_00031	Prbk.g_01771
OG0001479	Prbl.g_01104	Prbk.g_00123
OG0001480	Prbl.g_00661	Prbk.g_00337
OG0001481	Prbl.g_00182	Prbk.g_00102
OG0001483	Prbl.g_01714	Prbk.g_01191
OG0001486	Prbl.g_02362	Prbk.g_02441
OG0001487	Prbl.g_01620	Prbk.g_02612
OG0001489	Prbl.g_01163	Prbk.g_00833
OG0001493	Prbl.g_02171	Prbk.g_02228
OG0001494	Prbl.g_02170	Prbk.g_02229
OG0001495	Prbl.g_02169	Prbk.g_02230
OG0001496	Prbl.g_02168	Prbk.g_02231
OG0001497	Prbl.g_02167	Prbk.g_02232
OG0001498	Prbl.g_02166	Prbk.g_02233
OG0001499	Prbl.g_02165	Prbk.g_02234
OG0001500	Prbl.g_02164	Prbk.g_02235
OG0001501	Prbl.g_02163	Prbk.g_02236
OG0001502	Prbl.g_02162	Prbk.g_02237
OG0001503	Prbl.g_02161	Prbk.g_02238
OG0001504	Prbl.g_02366	Prbk.g_02437
OG0001508	Prbl.g_01807	Prbk.g_02665
OG0001512	Prbl.g_01022	Prbk.g_01335
OG0001512	Prbl.g_00745	Prbk.g_01101
OG0001513	Prbl.g_00554	Prbk.g_00013
OG0001513	Prbl.g_00155	Prbk.g_01932
OG0001525	Prbl.g_01725	Prbk.g_01180
OG0001531	Prbl.g_02597	Prbk.g_00171
OG0001532	Prbl.g_01983	Prbk.g_01611
OG0001542	Prbl.g_01949	Prbk.g_01476
OG0001544	Prbl.g_00681	Prbk.g_00357
OG0001545	Prbl.g_02411	Prbk.g_02392
OG0001546	Prbl.g_01541	Prbk.g_02533
OG0001547	Prbl.g_01684	Prbk.g_01702
OG0001548	Prbl.g_01337	Prbk.g_02116
OG0001574	Prbl.g_01025	Prbk.g_01332
OG0001587	Prbl.g_00620	Prbk.g_00296
OG0001588	Prbl.g_00408	Prbk.g_00922
OG0001590	Prbl.g_01438	Prbk.g_00432
OG0001592	Prbl.g_01940	Prbk.g_01465
OG0001593	Prbl.g_02288	Prbk.g_02516
OG0001596	Prbl.g_00458	Prbk.g_02008
OG0001605	Prbl.g_00950	Prbk.g_00994
OG0001608	Prbl.g_01167	Prbk.g_00837
OG0001608	Prbl.g_01168	Prbk.g_00838
OG0001621	Prbl.g_01162	Prbk.g_00832
OG0001622	Prbl.g_00012	Prbk.g_01751
OG0001623	Prbl.g_01205	Prbk.g_00875
OG0001632	Prbl.g_00395	Prbk.g_00909
OG0001633	Prbl.g_01531	Prbk.g_01960
OG0001634	Prbl.g_00013	Prbk.g_01752
OG0001635	Prbl.g_00016	Prbk.g_01755
OG0001636	Prbl.g_00017	Prbk.g_01756
OG0001683	Prbl.g_02051	Prbk.g_01542
OG0001683	Prbl.g_01002	Prbk.g_00942
OG0001694	Prbl.g_00865	Prbk.g_00504
OG0001695	Prbl.g_02030	Prbk.g_01564
OG0001696	Prbl.g_01335	Prbk.g_02118
OG0001697	Prbl.g_00047	Prbk.g_01787
OG0001709	Prbl.g_00508	Prbk.g_02058
OG0001709	Prbl.g_00063	Prbk.g_01286
OG0001713	Prbl.g_02027	Prbk.g_01567
OG0001714	Prbl.g_00715	Prbk.g_01206
OG0001715	Prbl.g_02635	Prbk.g_01485
OG0001716	Prbl.g_01117	Prbk.g_00136
OG0001717	Prbl.g_01089	Prbk.g_01652
OG0001718	Prbl.g_01082	Prbk.g_01658
OG0001719	Prbl.g_01202	Prbk.g_00872
OG0001730	Prbl.g_02028	Prbk.g_01566
OG0001737	Prbl.g_01989	Prbk.g_01605
OG0001738	Prbl.g_00544	Prbk.g_00003
OG0001739	Prbl.g_00546	Prbk.g_00005
OG0001740	Prbl.g_00547	Prbk.g_00006
OG0001741	Prbl.g_00560	Prbk.g_00019
OG0001742	Prbl.g_00195	Prbk.g_01517
OG0001743	Prbl.g_00194	Prbk.g_01516
OG0001744	Prbl.g_00341	Prbk.g_01408
OG0001745	Prbl.g_01901	Prbk.g_01875
OG0001746	Prbl.g_01737	Prbk.g_01168
OG0001747	Prbl.g_02106	Prbk.g_00159
OG0001748	Prbl.g_01865	Prbk.g_01809
OG0001749	Prbl.g_01834	Prbk.g_01840
OG0001750	Prbl.g_02545	Prbk.g_00597
OG0001751	Prbl.g_02539	Prbk.g_00591
OG0001752	Prbl.g_02533	Prbk.g_00585
OG0001753	Prbl.g_02474	Prbk.g_02328
OG0001754	Prbl.g_02422	Prbk.g_02381
OG0001755	Prbl.g_02374	Prbk.g_02428
OG0001756	Prbl.g_02330	Prbk.g_02473
OG0001757	Prbl.g_01560	Prbk.g_02552
OG0001758	Prbl.g_01563	Prbk.g_02555
OG0001759	Prbl.g_01578	Prbk.g_02569
OG0001760	Prbl.g_01587	Prbk.g_02579
OG0001761	Prbl.g_01591	Prbk.g_02583
OG0001762	Prbl.g_01402	Prbk.g_00716
OG0001763	Prbl.g_01334	Prbk.g_02119
OG0001764	Prbl.g_02675	Prbk.g_00363
OG0001765	Prbl.g_01189	Prbk.g_00859
OG0001766	Prbl.g_01188	Prbk.g_00858
OG0001767	Prbl.g_01186	Prbk.g_00856
OG0001768	Prbl.g_01185	Prbk.g_00855
OG0001769	Prbl.g_01184	Prbk.g_00854
OG0001770	Prbl.g_01143	Prbk.g_00813
OG0001771	Prbl.g_00999	Prbk.g_00945
OG0001772	Prbl.g_00824	Prbk.g_00545
OG0001773	Prbl.g_00811	Prbk.g_00558
OG0001774	Prbl.g_00267	Prbk.g_00787
OG0001775	Prbl.g_00073	Prbk.g_01276
OG0001776	Prbl.g_01241	Prbk.g_00673
OG0001777	Prbl.g_02223	Prbk.g_02176
OG0001778	Prbl.g_02213	Prbk.g_02186
OG0001779	Prbl.g_02212	Prbk.g_02187
OG0001780	Prbl.g_02211	Prbk.g_02188
OG0001781	Prbl.g_02187	Prbk.g_02212
OG0001782	Prbl.g_02153	Prbk.g_02246
OG0001792	Prbl.g_02052	Prbk.g_01541
OG0001792	Prbl.g_02020	Prbk.g_01574
OG0001793	Prbl.g_02050	Prbk.g_01543
OG0001795	Prbl.g_01898	Prbk.g_01878
OG0001799	Prbl.g_01093	Prbk.g_01648
OG0001800	Prbl.g_01706	Prbk.g_01680
OG0001801	Prbl.g_01705	Prbk.g_01681
OG0001802	Prbl.g_01868	Prbk.g_01806
OG0001803	Prbl.g_02525	Prbk.g_00577
OG0001804	Prbl.g_01020	Prbk.g_01337
OG0001804	Prbl.g_02634	Prbk.g_02672
OG0001804	Prbl.g_02600	Prbk.g_02680
OG0001804	Prbl.g_01013	Prbk.g_01344
OG0001822	Prbl.g_01456	Prbk.g_00414
OG0001830	Prbl.g_02024	Prbk.g_01570
OG0001831	Prbl.g_02080	Prbk.g_01023
OG0001832	Prbl.g_02095	Prbk.g_00148
OG0001833	Prbl.g_02602	Prbk.g_01722
OG0001833	Prbl.g_00001	Prbk.g_01740
OG0001833	Prbl.g_01678	Prbk.g_01708
OG0001833	Prbl.g_01028	Prbk.g_01329
OG0001851	Prbl.g_01960	Prbk.g_01634
OG0001852	Prbl.g_02595	Prbk.g_00173
OG0001854	Prbl.g_01502	Prbk.g_02681
OG0001854	Prbl.g_01504	Prbk.g_00999
OG0001872	Prbl.g_00085	Prbk.g_01264
OG0001875	Prbl.g_02283	Prbk.g_02521
OG0001876	Prbl.g_02425	Prbk.g_02377
OG0001882	Prbl.g_01814	Prbk.g_02658
OG0001883	Prbl.g_01982	Prbk.g_01612
OG0001884	Prbl.g_01293	Prbk.g_00229
OG0001885	Prbl.g_00455	Prbk.g_02005
OG0001886	Prbl.g_01896	Prbk.g_01880
OG0001887	Prbl.g_01380	Prbk.g_01500
OG0001888	Prbl.g_01674	Prbk.g_01713
OG0001891	Prbl.g_00728	Prbk.g_01955
OG0001892	Prbl.g_00407	Prbk.g_00921
OG0001893	Prbl.g_00940	Prbk.g_00069
OG0001894	Prbl.g_02464	Prbk.g_02338
OG0001895	Prbl.g_02285	Prbk.g_02519
OG0001896	Prbl.g_01593	Prbk.g_02585
OG0001897	Prbl.g_01215	Prbk.g_00886
OG0001898	Prbl.g_01500	Prbk.g_00370
OG0001899	Prbl.g_02250	Prbk.g_02149
OG0001900	Prbl.g_02249	Prbk.g_02150
OG0001901	Prbl.g_02240	Prbk.g_02159
OG0001902	Prbl.g_02144	Prbk.g_02255
OG0001905	Prbl.g_00175	Prbk.g_00109
OG0001915	Prbl.g_01396	Prbk.g_00710
OG0001916	Prbl.g_01958	Prbk.g_01636
OG0001917	Prbl.g_01959	Prbk.g_01635
OG0001918	Prbl.g_01248	Prbk.g_00666
OG0001919	Prbl.g_01908	Prbk.g_01354
OG0001920	Prbl.g_00379	Prbk.g_01446
OG0001921	Prbl.g_01644	Prbk.g_02636
OG0001923	Prbl.g_00682	Prbk.g_00358
OG0001925	Prbl.g_00476	Prbk.g_02026
OG0001955	Prbl.g_00020	Prbk.g_01759
OG0001967	Prbl.g_01939	Prbk.g_01464
OG0001968	Prbl.g_00457	Prbk.g_02007
OG0001969	Prbl.g_01069	Prbk.g_01670
OG0001969	Prbl.g_00176	Prbk.g_00108
OG0001970	Prbl.g_01861	Prbk.g_01813
OG0001971	Prbl.g_01860	Prbk.g_01814
OG0001972	Prbl.g_02507	Prbk.g_02294
OG0001973	Prbl.g_00292	Prbk.g_00762
OG0001980	Prbl.g_01015	Prbk.g_01342
OG0001994	Prbl.g_00309	Prbk.g_00745
OG0001995	Prbl.g_01974	Prbk.g_01620
OG0001996	Prbl.g_02034	Prbk.g_01560
OG0001997	Prbl.g_01232	Prbk.g_01491
OG0001998	Prbl.g_01231	Prbk.g_01490
OG0001999	Prbl.g_01230	Prbk.g_01489
OG0002001	Prbl.g_00680	Prbk.g_00356
OG0002001	Prbl.g_00136	Prbk.g_00692
OG0002004	Prbl.g_00871	Prbk.g_00498
OG0002005	Prbl.g_02158	Prbk.g_02241
OG0002006	Prbl.g_02155	Prbk.g_02244
OG0002028	Prbl.g_02394	Prbk.g_02409
OG0002035	Prbl.g_01906	Prbk.g_01352
OG0002036	Prbl.g_01921	Prbk.g_01367
OG0002037	Prbl.g_00321	Prbk.g_01388
OG0002037	Prbl.g_00320	Prbk.g_01387
OG0002038	Prbl.g_00504	Prbk.g_02054
OG0002039	Prbl.g_02651	Prbk.g_00089
OG0002039	Prbl.g_01027	Prbk.g_01330
OG0002040	Prbl.g_01501	Prbk.g_00369
OG0002041	Prbl.g_01451	Prbk.g_00419
OG0002042	Prbl.g_00873	Prbk.g_00496
OG0002042	Prbl.g_00872	Prbk.g_00497
OG0002043	Prbl.g_00311	Prbk.g_00743
OG0002044	Prbl.g_00133	Prbk.g_00689
OG0002068	Prbl.g_00574	Prbk.g_00033
OG0002068	Prbl.g_01234	Prbk.g_01493
OG0002069	Prbl.g_01422	Prbk.g_00448
OG0002069	Prbl.g_00163	Prbk.g_01940
OG0002070	Prbl.g_00318	Prbk.g_01385
OG0002070	Prbl.g_01272	Prbk.g_00642
OG0002071	Prbl.g_00477	Prbk.g_02027
OG0002072	Prbl.g_01893	Prbk.g_01883
OG0002074	Prbl.g_02548	Prbk.g_00600
OG0002075	Prbl.g_00247	Prbk.g_00254
OG0002076	Prbl.g_00887	Prbk.g_00482
