Orthogroup	Prbl	Prat
OG0001128	Prbl.g_01128	Prat.g_01728
OG0001129	Prbl.g_01131	Prat.g_01729
OG0001130	Prbl.g_01134	Prat.g_01732
OG0001131	Prbl.g_01135	Prat.g_01733
OG0001132	Prbl.g_01136	Prat.g_01734
OG0001133	Prbl.g_01137	Prat.g_01735
OG0001134	Prbl.g_01138	Prat.g_01736
OG0001135	Prbl.g_01139	Prat.g_01737
OG0001136	Prbl.g_01140	Prat.g_01738
OG0001137	Prbl.g_01141	Prat.g_01739
OG0001138	Prbl.g_01142	Prat.g_01740
OG0001139	Prbl.g_01144	Prat.g_01742
OG0001140	Prbl.g_01146	Prat.g_01744
OG0001141	Prbl.g_01147	Prat.g_01745
OG0001142	Prbl.g_01174	Prat.g_01748
OG0001143	Prbl.g_01175	Prat.g_01749
OG0001144	Prbl.g_01177	Prat.g_01750
OG0001145	Prbl.g_01178	Prat.g_01751
OG0001146	Prbl.g_01179	Prat.g_01752
OG0001147	Prbl.g_01180	Prat.g_01753
OG0001148	Prbl.g_01181	Prat.g_01754
OG0001149	Prbl.g_00863	Prat.g_01756
OG0001150	Prbl.g_00859	Prat.g_01757
OG0001151	Prbl.g_00856	Prat.g_01760
OG0001152	Prbl.g_00855	Prat.g_01761
OG0001153	Prbl.g_00853	Prat.g_01762
OG0001154	Prbl.g_00851	Prat.g_01764
OG0001155	Prbl.g_00848	Prat.g_01766
OG0001156	Prbl.g_00844	Prat.g_01768
OG0001157	Prbl.g_00842	Prat.g_01770
OG0001158	Prbl.g_00840	Prat.g_01772
OG0001159	Prbl.g_00839	Prat.g_01773
OG0001160	Prbl.g_00838	Prat.g_01775
OG0001161	Prbl.g_01307	Prat.g_01776
OG0001162	Prbl.g_01306	Prat.g_01777
OG0001163	Prbl.g_01305	Prat.g_01778
OG0001164	Prbl.g_01304	Prat.g_01779
OG0001165	Prbl.g_01303	Prat.g_01780
OG0001166	Prbl.g_01302	Prat.g_01781
OG0001167	Prbl.g_01291	Prat.g_01783
OG0001168	Prbl.g_01290	Prat.g_01784
OG0001169	Prbl.g_01289	Prat.g_01785
OG0001170	Prbl.g_01287	Prat.g_01786
OG0001171	Prbl.g_01286	Prat.g_01787
OG0001172	Prbl.g_01284	Prat.g_01789
OG0001173	Prbl.g_02638	Prat.g_01791
OG0001174	Prbl.g_02637	Prat.g_01792
OG0001175	Prbl.g_02636	Prat.g_01793
OG0001176	Prbl.g_01235	Prat.g_01795
OG0001177	Prbl.g_02063	Prat.g_01797
OG0001178	Prbl.g_02059	Prat.g_01800
OG0001179	Prbl.g_02058	Prat.g_01801
OG0001180	Prbl.g_02057	Prat.g_01802
OG0001181	Prbl.g_02056	Prat.g_01803
OG0001182	Prbl.g_02055	Prat.g_01804
OG0001183	Prbl.g_02054	Prat.g_01805
OG0001184	Prbl.g_02026	Prat.g_01807
OG0001185	Prbl.g_02023	Prat.g_01809
OG0001186	Prbl.g_02022	Prat.g_01810
OG0001187	Prbl.g_02021	Prat.g_01811
OG0001188	Prbl.g_02018	Prat.g_01812
OG0001189	Prbl.g_02017	Prat.g_01813
OG0001190	Prbl.g_02016	Prat.g_01814
OG0001191	Prbl.g_02014	Prat.g_01815
OG0001192	Prbl.g_02012	Prat.g_01816
OG0001193	Prbl.g_02011	Prat.g_01817
OG0001194	Prbl.g_02009	Prat.g_01818
OG0001195	Prbl.g_02008	Prat.g_01819
OG0001196	Prbl.g_02007	Prat.g_01820
OG0001197	Prbl.g_02006	Prat.g_01821
OG0001198	Prbl.g_02005	Prat.g_01822
OG0001199	Prbl.g_02004	Prat.g_01823
OG0001200	Prbl.g_02002	Prat.g_01824
OG0001201	Prbl.g_02001	Prat.g_01825
OG0001202	Prbl.g_02000	Prat.g_01826
OG0001203	Prbl.g_01998	Prat.g_01828
OG0001204	Prbl.g_01994	Prat.g_01830
OG0001205	Prbl.g_01992	Prat.g_01832
OG0001206	Prbl.g_01991	Prat.g_01833
OG0001207	Prbl.g_02239	Prat.g_01834
OG0001208	Prbl.g_02238	Prat.g_01835
OG0001209	Prbl.g_02237	Prat.g_01836
OG0001210	Prbl.g_02236	Prat.g_01837
OG0001211	Prbl.g_02234	Prat.g_01838
OG0001212	Prbl.g_02233	Prat.g_01839
OG0001213	Prbl.g_02232	Prat.g_01840
OG0001214	Prbl.g_02230	Prat.g_01842
OG0001215	Prbl.g_02228	Prat.g_01843
OG0001216	Prbl.g_02226	Prat.g_01844
OG0001217	Prbl.g_02225	Prat.g_01845
OG0001218	Prbl.g_02224	Prat.g_01846
OG0001219	Prbl.g_02219	Prat.g_01849
OG0001220	Prbl.g_02214	Prat.g_01850
OG0001221	Prbl.g_02192	Prat.g_01856
OG0001222	Prbl.g_02189	Prat.g_01857
OG0001223	Prbl.g_02188	Prat.g_01858
OG0001224	Prbl.g_02186	Prat.g_01860
OG0001225	Prbl.g_02185	Prat.g_01861
OG0001226	Prbl.g_02182	Prat.g_01862
OG0001227	Prbl.g_02181	Prat.g_01863
OG0001228	Prbl.g_02175	Prat.g_01864
OG0001229	Prbl.g_02174	Prat.g_01865
OG0001230	Prbl.g_02173	Prat.g_01866
OG0001231	Prbl.g_02160	Prat.g_01867
OG0001232	Prbl.g_02151	Prat.g_01869
OG0001233	Prbl.g_02150	Prat.g_01870
OG0001234	Prbl.g_02149	Prat.g_01871
OG0001235	Prbl.g_02148	Prat.g_01872
OG0001236	Prbl.g_02146	Prat.g_01874
OG0001237	Prbl.g_02145	Prat.g_01875
OG0001238	Prbl.g_02141	Prat.g_01879
OG0001239	Prbl.g_02139	Prat.g_01880
OG0001240	Prbl.g_02138	Prat.g_01881
OG0001241	Prbl.g_02134	Prat.g_01884
OG0001242	Prbl.g_02132	Prat.g_01885
OG0001243	Prbl.g_02131	Prat.g_01886
OG0001244	Prbl.g_02129	Prat.g_01887
OG0001245	Prbl.g_02127	Prat.g_01888
OG0001246	Prbl.g_02125	Prat.g_01889
OG0001247	Prbl.g_02124	Prat.g_01890
OG0001248	Prbl.g_02123	Prat.g_01891
OG0001249	Prbl.g_02122	Prat.g_01892
OG0001250	Prbl.g_02121	Prat.g_01893
OG0001251	Prbl.g_00569	Prat.g_01269
OG0001252	Prbl.g_00812	Prat.g_00137
OG0001253	Prbl.g_00298	Prat.g_00149
OG0001254	Prbl.g_01452	Prat.g_00288
OG0001255	Prbl.g_01200	Prat.g_00347
OG0001257	Prbl.g_00513	Prat.g_00442
OG0001258	Prbl.g_00532	Prat.g_00459
OG0001259	Prbl.g_01776	Prat.g_00552
OG0001261	Prbl.g_01539	Prat.g_01003
OG0001262	Prbl.g_01562	Prat.g_00987
OG0001264	Prbl.g_02408	Prat.g_00715
OG0001265	Prbl.g_02536	Prat.g_00937
OG0001266	Prbl.g_01704	Prat.g_00078
OG0001267	Prbl.g_00036	Prat.g_01172
OG0001268	Prbl.g_02082	Prat.g_01158
OG0001269	Prbl.g_00723	Prat.g_01283
OG0001270	Prbl.g_01808	Prat.g_01398
OG0001271	Prbl.g_00449	Prat.g_01413
OG0001273	Prbl.g_00787	Prat.g_00481
OG0001274	Prbl.g_00048	Prat.g_01500
OG0001275	Prbl.g_01370	Prat.g_00659, Prat.g_00660
OG0001278	Prbl.g_00406	Prat.g_01583
OG0001279	Prbl.g_00401	Prat.g_01587
OG0001280	Prbl.g_00398	Prat.g_01590
OG0001283	Prbl.g_00845	Prat.g_01767
OG0001284	Prbl.g_02060	Prat.g_01799
OG0001285	Prbl.g_01996	Prat.g_01829
OG0001286	Prbl.g_02136	Prat.g_01883
OG0001287	Prbl.g_01026, Prbl.g_01386	Prat.g_00648
OG0001288	Prbl.g_00651	Prat.g_00397
OG0001290	Prbl.g_01976	Prat.g_00032
OG0001291	Prbl.g_00605	Prat.g_00068
OG0001293	Prbl.g_00600	Prat.g_00073
OG0001294	Prbl.g_00568	Prat.g_00090
OG0001296	Prbl.g_00828	Prat.g_00125
OG0001297	Prbl.g_00095	Prat.g_00201
OG0001299	Prbl.g_01505	Prat.g_00258
OG0001300	Prbl.g_00627	Prat.g_00375
OG0001301	Prbl.g_01641	Prat.g_01088
OG0001303	Prbl.g_00716	Prat.g_01217
OG0001305	Prbl.g_00931	Prat.g_00961
OG0001306	Prbl.g_02152	Prat.g_00817
OG0001308	Prbl.g_01076	Prat.g_01470
OG0001309	Prbl.g_01993	Prat.g_01831
OG0001312	Prbl.g_00724	Prat.g_01284
OG0001314	Prbl.g_00366	Prat.g_01614
OG0001315	Prbl.g_00315	Prat.g_01651
OG0001316	Prbl.g_00852	Prat.g_01763
OG0001319	Prbl.g_00197	Prat.g_00243
OG0001320	Prbl.g_00748	Prat.g_01215
OG0001326	Prbl.g_02617	Prat.g_01489
OG0001327	Prbl.g_01712	Prat.g_01468
OG0001328	Prbl.g_01728	Prat.g_01254
OG0001329	Prbl.g_02143	Prat.g_01877
OG0001331	Prbl.g_00400	Prat.g_01588
OG0001332	Prbl.g_00339	Prat.g_01640
OG0001333	Prbl.g_01132	Prat.g_01730
OG0001335	Prbl.g_01999	Prat.g_01827
OG0001336	Prbl.g_00826	Prat.g_00127
OG0001337	Prbl.g_01324	Prat.g_00117
OG0001339	Prbl.g_00099	Prat.g_00205
OG0001340	Prbl.g_01512	Prat.g_00254
OG0001341	Prbl.g_01489	Prat.g_00268
OG0001342	Prbl.g_01453	Prat.g_00287
OG0001343	Prbl.g_01207	Prat.g_00353
OG0001344	Prbl.g_01393	Prat.g_01546
OG0001345	Prbl.g_00654	Prat.g_00394
OG0001346	Prbl.g_01343	Prat.g_00431
OG0001347	Prbl.g_00517	Prat.g_00446
OG0001348	Prbl.g_00803	Prat.g_00467, Prat.g_01485
OG0001350	Prbl.g_00793	Prat.g_00477
OG0001351	Prbl.g_01791	Prat.g_00541
OG0001353	Prbl.g_01263	Prat.g_00228
OG0001355	Prbl.g_01546	Prat.g_00997
OG0001357	Prbl.g_02518	Prat.g_00922
OG0001358	Prbl.g_02535	Prat.g_00936
OG0001361	Prbl.g_02592	Prat.g_01102
OG0001362	Prbl.g_00156	Prat.g_00828
OG0001366	Prbl.g_00349	Prat.g_01629
OG0001368	Prbl.g_02061	Prat.g_01798
OG0001369	Prbl.g_02537	Prat.g_00938
OG0001375	Prbl.g_00816	Prat.g_00135
OG0001378	Prbl.g_01463	Prat.g_00280
OG0001380	Prbl.g_02064	Prat.g_00771
OG0001381	Prbl.g_00624	Prat.g_00416
OG0001396	Prbl.g_02437	Prat.g_01550
OG0001410	Prbl.g_01243	Prat.g_00827
OG0001412	Prbl.g_02448	Prat.g_00872
OG0001413	Prbl.g_01006, Prbl.g_02631, Prbl.g_01937, Prbl.g_02612	Prat.g_00619
OG0001415	Prbl.g_01182	Prat.g_00333
OG0001416	Prbl.g_00782	Prat.g_00484
OG0001426	Prbl.g_02142	Prat.g_01878
OG0001429	Prbl.g_02494	Prat.g_00906
OG0001437	Prbl.g_01354, Prbl.g_01355	Prat.g_00849
OG0001439	Prbl.g_01537	Prat.g_01005
OG0001448	Prbl.g_01692	Prat.g_00810
OG0001452	Prbl.g_02222	Prat.g_01848
OG0001455	Prbl.g_01077, Prbl.g_01071	Prat.g_01505
OG0001466	Prbl.g_02573	Prat.g_00635
OG0001467	Prbl.g_00245	Prat.g_01349
OG0001470	Prbl.g_00900	Prat.g_00327
OG0001472	Prbl.g_01846	Prat.g_00972
OG0001481	Prbl.g_00182	Prat.g_01138
OG0001483	Prbl.g_01714	Prat.g_01243
OG0001486	Prbl.g_02362	Prat.g_00737
OG0001487	Prbl.g_01620	Prat.g_00588
OG0001504	Prbl.g_02366	Prat.g_00732
OG0001525	Prbl.g_01725	Prat.g_00421
OG0001531	Prbl.g_01709, Prbl.g_02597	Prat.g_00630
OG0001544	Prbl.g_00681	Prat.g_01517
OG0001545	Prbl.g_02411	Prat.g_00711
OG0001546	Prbl.g_01541	Prat.g_00850
OG0001587	Prbl.g_00620	Prat.g_00378
OG0001588	Prbl.g_00408	Prat.g_01227
OG0001590	Prbl.g_01438	Prat.g_00301
OG0001593	Prbl.g_02288	Prat.g_00422
OG0001605	Prbl.g_00950	Prat.g_01681
OG0001608	Prbl.g_01167, Prbl.g_01168	Prat.g_01466
OG0001622	Prbl.g_00012	Prat.g_01511
OG0001632	Prbl.g_00395	Prat.g_01467
OG0001633	Prbl.g_01531	Prat.g_00854
OG0001634	Prbl.g_00013	Prat.g_01512
OG0001635	Prbl.g_00016	Prat.g_01513
OG0001636	Prbl.g_00017	Prat.g_01514
OG0001697	Prbl.g_00047	Prat.g_00675
OG0001714	Prbl.g_00715	Prat.g_01395
OG0001715	Prbl.g_02635	Prat.g_01794
OG0001716	Prbl.g_01117	Prat.g_01125
OG0001717	Prbl.g_01089	Prat.g_00687
OG0001718	Prbl.g_01082	Prat.g_00677
OG0001719	Prbl.g_01202	Prat.g_01328
OG0001737	Prbl.g_01989	Prat.g_00043
OG0001738	Prbl.g_00544	Prat.g_00109
OG0001739	Prbl.g_00546	Prat.g_00108
OG0001740	Prbl.g_00547	Prat.g_00107
OG0001741	Prbl.g_00560	Prat.g_00097
OG0001742	Prbl.g_00195	Prat.g_01231
OG0001743	Prbl.g_00194	Prat.g_00244
OG0001744	Prbl.g_00341	Prat.g_01638
OG0001745	Prbl.g_01901	Prat.g_00529
OG0001746	Prbl.g_01737	Prat.g_01262
OG0001747	Prbl.g_02106	Prat.g_01143
OG0001748	Prbl.g_01865	Prat.g_00766
OG0001749	Prbl.g_01834	Prat.g_00756
OG0001750	Prbl.g_02545	Prat.g_00950
OG0001751	Prbl.g_02539	Prat.g_00940
OG0001752	Prbl.g_02533	Prat.g_00935
OG0001753	Prbl.g_02474	Prat.g_00892
OG0001754	Prbl.g_02422	Prat.g_00952
OG0001755	Prbl.g_02374	Prat.g_00729
OG0001756	Prbl.g_02330	Prat.g_01032
OG0001757	Prbl.g_01560	Prat.g_01218
OG0001758	Prbl.g_01563	Prat.g_00986
OG0001759	Prbl.g_01578	Prat.g_00979
OG0001760	Prbl.g_01587	Prat.g_00706
OG0001761	Prbl.g_01591	Prat.g_00746
OG0001762	Prbl.g_01402	Prat.g_01060
OG0001763	Prbl.g_01334	Prat.g_00120
OG0001764	Prbl.g_02675	Prat.g_00371
OG0001765	Prbl.g_01189	Prat.g_00339
OG0001766	Prbl.g_01188	Prat.g_00338
OG0001767	Prbl.g_01186	Prat.g_00337
OG0001768	Prbl.g_01185	Prat.g_00336
OG0001769	Prbl.g_01184	Prat.g_00335
OG0001770	Prbl.g_01143	Prat.g_01741
OG0001771	Prbl.g_00999	Prat.g_01725
OG0001772	Prbl.g_00824	Prat.g_00129
OG0001773	Prbl.g_00811	Prat.g_00832
OG0001774	Prbl.g_00267	Prat.g_00181
OG0001775	Prbl.g_00073	Prat.g_00187
OG0001776	Prbl.g_01241	Prat.g_01221
OG0001777	Prbl.g_02223	Prat.g_01847
OG0001778	Prbl.g_02213	Prat.g_01851
OG0001779	Prbl.g_02212	Prat.g_01852
OG0001780	Prbl.g_02211	Prat.g_00945
OG0001781	Prbl.g_02187	Prat.g_01859
OG0001782	Prbl.g_02153	Prat.g_01868
OG0001795	Prbl.g_01898	Prat.g_00526
OG0001799	Prbl.g_01093	Prat.g_01450
OG0001801	Prbl.g_01705	Prat.g_01207
OG0001802	Prbl.g_01868	Prat.g_00638
OG0001803	Prbl.g_02525	Prat.g_00927
OG0001831	Prbl.g_02080	Prat.g_01160
OG0001852	Prbl.g_02595	Prat.g_00623
OG0001883	Prbl.g_01982	Prat.g_00035
OG0001884	Prbl.g_01293	Prat.g_01782
OG0001885	Prbl.g_00455	Prat.g_01406
OG0001886	Prbl.g_01896	Prat.g_00524
OG0001887	Prbl.g_01380	Prat.g_01133
OG0001891	Prbl.g_00728	Prat.g_00770
OG0001892	Prbl.g_00407	Prat.g_01220
OG0001893	Prbl.g_00940	Prat.g_00954
OG0001894	Prbl.g_02464	Prat.g_00882
OG0001895	Prbl.g_02285	Prat.g_00064
OG0001896	Prbl.g_01593	Prat.g_00628
OG0001897	Prbl.g_01215	Prat.g_00357
OG0001898	Prbl.g_01500	Prat.g_00259
OG0001899	Prbl.g_02250	Prat.g_00050
OG0001900	Prbl.g_02249	Prat.g_00049
OG0001901	Prbl.g_02240	Prat.g_00045
OG0001902	Prbl.g_02144	Prat.g_01876
OG0001916	Prbl.g_01958	Prat.g_00844
OG0001917	Prbl.g_01959	Prat.g_00845
OG0001918	Prbl.g_01248	Prat.g_00837
OG0001921	Prbl.g_01644	Prat.g_01085
OG0001923	Prbl.g_00682	Prat.g_00625
OG0001925	Prbl.g_00476	Prat.g_00664
OG0001955	Prbl.g_00020	Prat.g_01543
OG0001968	Prbl.g_00457	Prat.g_01404
OG0001969	Prbl.g_00176	Prat.g_01568
OG0001973	Prbl.g_00292	Prat.g_00155
OG0001980	Prbl.g_01015	Prat.g_00853
OG0001995	Prbl.g_01974	Prat.g_00030
OG0002001	Prbl.g_00680, Prbl.g_00136	Prat.g_01230
OG0002036	Prbl.g_01921	Prat.g_00237
OG0002038	Prbl.g_00504	Prat.g_00437
OG0002041	Prbl.g_01451	Prat.g_00289
OG0002043	Prbl.g_00311	Prat.g_01459
OG0002072	Prbl.g_01893	Prat.g_00521
OG0002074	Prbl.g_02548	Prat.g_00830
OG0002075	Prbl.g_00247	Prat.g_01347
OG0002079	Prbl.g_02242	Prat.g_01491
OG0002132	Prbl.g_00829	Prat.g_01289
OG0002143	Prbl.g_00882	Prat.g_01325
OG0002146	Prbl.g_00442	Prat.g_01419
OG0002148	Prbl.g_02614	Prat.g_01541
OG0002206	Prbl.g_01433	Prat.g_00836
OG0002285	Prbl.g_00189	Prat.g_00247
OG0002288	Prbl.g_00119	Prat.g_01456
OG0002293	Prbl.g_01826	Prat.g_00578
OG0002294	Prbl.g_02451	Prat.g_00875
OG0002297	Prbl.g_01633	Prat.g_01096
OG0002300	Prbl.g_00646	Prat.g_00402
OG0002305	Prbl.g_00310	Prat.g_01288
OG0002307	Prbl.g_02193	Prat.g_01855
OG0002392	Prbl.g_02621	Prat.g_01653
OG0002399	Prbl.g_01666	Prat.g_01224
