Orthogroup	Prat	Prbc
OG0001109	Prat.g_01684	Prbc.g_00327
OG0001110	Prat.g_01686	Prbc.g_00325
OG0001111	Prat.g_01687	Prbc.g_00324
OG0001112	Prat.g_01688	Prbc.g_00323
OG0001113	Prat.g_01689	Prbc.g_00322
OG0001114	Prat.g_01690	Prbc.g_00321
OG0001115	Prat.g_01691	Prbc.g_00320
OG0001116	Prat.g_01692	Prbc.g_00319
OG0001117	Prat.g_01693	Prbc.g_00318
OG0001118	Prat.g_01694	Prbc.g_00317
OG0001119	Prat.g_01695	Prbc.g_00316
OG0001120	Prat.g_01696	Prbc.g_00315
OG0001121	Prat.g_01697	Prbc.g_00314
OG0001122	Prat.g_01698	Prbc.g_00313
OG0001123	Prat.g_01699	Prbc.g_00312
OG0001124	Prat.g_01700	Prbc.g_00311
OG0001125	Prat.g_01701	Prbc.g_00310
OG0001126	Prat.g_01702	Prbc.g_00309
OG0001127	Prat.g_01703	Prbc.g_00308
OG0001128	Prat.g_01704	Prbc.g_00307
OG0001129	Prat.g_01705	Prbc.g_00306
OG0001130	Prat.g_01706	Prbc.g_00305
OG0001131	Prat.g_01707	Prbc.g_00304
OG0001132	Prat.g_01708	Prbc.g_00303
OG0001133	Prat.g_01709	Prbc.g_00302
OG0001134	Prat.g_01710	Prbc.g_00301
OG0001135	Prat.g_01711	Prbc.g_00300
OG0001136	Prat.g_01712	Prbc.g_00299
OG0001137	Prat.g_01713	Prbc.g_00298
OG0001138	Prat.g_01714	Prbc.g_00297
OG0001139	Prat.g_01715	Prbc.g_00296
OG0001140	Prat.g_01327	Prbc.g_00295
OG0001141	Prat.g_01717	Prbc.g_00293
OG0001142	Prat.g_01718	Prbc.g_00292
OG0001143	Prat.g_01719	Prbc.g_00291
OG0001144	Prat.g_01721	Prbc.g_00289
OG0001145	Prat.g_01723	Prbc.g_00287
OG0001146	Prat.g_01724	Prbc.g_00286
OG0001147	Prat.g_01727	Prbc.g_00283
OG0001148	Prat.g_01728	Prbc.g_00282
OG0001149	Prat.g_01729	Prbc.g_00281
OG0001150	Prat.g_01732	Prbc.g_00278
OG0001151	Prat.g_01733	Prbc.g_00277
OG0001152	Prat.g_01734	Prbc.g_00276
OG0001153	Prat.g_01735	Prbc.g_00275
OG0001154	Prat.g_01736	Prbc.g_00274
OG0001155	Prat.g_01737	Prbc.g_00273
OG0001156	Prat.g_01738	Prbc.g_00272
OG0001157	Prat.g_01740	Prbc.g_00270
OG0001158	Prat.g_01742	Prbc.g_00268
OG0001159	Prat.g_01744	Prbc.g_00267
OG0001160	Prat.g_01745	Prbc.g_00266
OG0001161	Prat.g_01748	Prbc.g_00248
OG0001162	Prat.g_01749	Prbc.g_00247
OG0001163	Prat.g_01750	Prbc.g_00246
OG0001164	Prat.g_01751	Prbc.g_00245
OG0001165	Prat.g_01752	Prbc.g_00244
OG0001166	Prat.g_01753	Prbc.g_00243
OG0001167	Prat.g_01754	Prbc.g_00242
OG0001168	Prat.g_01756	Prbc.g_00241
OG0001169	Prat.g_01757	Prbc.g_00240
OG0001170	Prat.g_01760	Prbc.g_00237
OG0001171	Prat.g_01761	Prbc.g_00236
OG0001172	Prat.g_01762	Prbc.g_00235
OG0001173	Prat.g_01764	Prbc.g_00233
OG0001174	Prat.g_01766	Prbc.g_00231
OG0001175	Prat.g_01768	Prbc.g_00229
OG0001176	Prat.g_01770	Prbc.g_00227
OG0001177	Prat.g_01772	Prbc.g_00225
OG0001178	Prat.g_01773	Prbc.g_00224
OG0001179	Prat.g_01775	Prbc.g_00223
OG0001180	Prat.g_01776	Prbc.g_00222
OG0001181	Prat.g_01777	Prbc.g_00221
OG0001182	Prat.g_01778	Prbc.g_00220
OG0001183	Prat.g_01779	Prbc.g_00219
OG0001184	Prat.g_01780	Prbc.g_00218
OG0001185	Prat.g_01781	Prbc.g_00217
OG0001186	Prat.g_01783	Prbc.g_00216
OG0001187	Prat.g_01784	Prbc.g_00215
OG0001188	Prat.g_01785	Prbc.g_00214
OG0001189	Prat.g_01786	Prbc.g_00213
OG0001190	Prat.g_01787	Prbc.g_00212
OG0001191	Prat.g_01789	Prbc.g_00210
OG0001192	Prat.g_01791	Prbc.g_00208
OG0001193	Prat.g_01792	Prbc.g_00207
OG0001194	Prat.g_01793	Prbc.g_00206
OG0001195	Prat.g_01795	Prbc.g_00204
OG0001196	Prat.g_01797	Prbc.g_00202
OG0001197	Prat.g_01800	Prbc.g_00198
OG0001198	Prat.g_01801	Prbc.g_00197
OG0001199	Prat.g_01802	Prbc.g_00196
OG0001200	Prat.g_01803	Prbc.g_00195
OG0001201	Prat.g_01804	Prbc.g_00194
OG0001202	Prat.g_01805	Prbc.g_00193
OG0001203	Prat.g_01807	Prbc.g_00189
OG0001204	Prat.g_01809	Prbc.g_00965
OG0001205	Prat.g_01810	Prbc.g_00966
OG0001206	Prat.g_01811	Prbc.g_00967
OG0001207	Prat.g_01812	Prbc.g_00968
OG0001208	Prat.g_01813	Prbc.g_00969
OG0001209	Prat.g_01814	Prbc.g_00970
OG0001210	Prat.g_01815	Prbc.g_00971
OG0001211	Prat.g_01816	Prbc.g_00972
OG0001212	Prat.g_01817	Prbc.g_00973
OG0001213	Prat.g_01818	Prbc.g_00974
OG0001214	Prat.g_01819	Prbc.g_00975
OG0001215	Prat.g_01820	Prbc.g_00976
OG0001216	Prat.g_01821	Prbc.g_00977
OG0001217	Prat.g_01822	Prbc.g_00978
OG0001218	Prat.g_01823	Prbc.g_00979
OG0001219	Prat.g_01824	Prbc.g_00980
OG0001220	Prat.g_01825	Prbc.g_00981
OG0001221	Prat.g_01826	Prbc.g_00982
OG0001222	Prat.g_01828	Prbc.g_00984
OG0001223	Prat.g_01830	Prbc.g_00986
OG0001224	Prat.g_01832	Prbc.g_00988
OG0001225	Prat.g_01834	Prbc.g_00990
OG0001226	Prat.g_01835	Prbc.g_00991
OG0001227	Prat.g_01836	Prbc.g_00992
OG0001228	Prat.g_01837	Prbc.g_00993
OG0001229	Prat.g_01838	Prbc.g_00994
OG0001230	Prat.g_01839	Prbc.g_00995
OG0001231	Prat.g_01840	Prbc.g_00996
OG0001232	Prat.g_01842	Prbc.g_00998
OG0001233	Prat.g_01843	Prbc.g_00999
OG0001234	Prat.g_01844	Prbc.g_01000
OG0001235	Prat.g_01845	Prbc.g_01001
OG0001236	Prat.g_01846	Prbc.g_01002
OG0001237	Prat.g_01849	Prbc.g_01005
OG0001238	Prat.g_01850	Prbc.g_01006
OG0001239	Prat.g_01856	Prbc.g_01011
OG0001240	Prat.g_01857	Prbc.g_01012
OG0001241	Prat.g_01858	Prbc.g_01013
OG0001242	Prat.g_01860	Prbc.g_01015
OG0001243	Prat.g_01861	Prbc.g_01016
OG0001244	Prat.g_01862	Prbc.g_01017
OG0001245	Prat.g_01863	Prbc.g_01018
OG0001246	Prat.g_01864	Prbc.g_01019
OG0001247	Prat.g_01865	Prbc.g_01020
OG0001248	Prat.g_01866	Prbc.g_01021
OG0001249	Prat.g_01867	Prbc.g_01022
OG0001250	Prat.g_01869	Prbc.g_01043
OG0001251	Prat.g_01870	Prbc.g_01044
OG0001252	Prat.g_01871	Prbc.g_01045
OG0001253	Prat.g_01872	Prbc.g_01046
OG0001254	Prat.g_01874	Prbc.g_01048
OG0001255	Prat.g_01875	Prbc.g_01049
OG0001256	Prat.g_01879	Prbc.g_01052
OG0001257	Prat.g_01880	Prbc.g_01053
OG0001258	Prat.g_01881	Prbc.g_01054
OG0001259	Prat.g_01884	Prbc.g_01057
OG0001260	Prat.g_01885	Prbc.g_01060
OG0001261	Prat.g_01886	Prbc.g_01061
OG0001262	Prat.g_01887	Prbc.g_01062
OG0001263	Prat.g_01888	Prbc.g_01063
OG0001264	Prat.g_01889	Prbc.g_01065
OG0001265	Prat.g_01890	Prbc.g_01066
OG0001266	Prat.g_01891	Prbc.g_01067
OG0001267	Prat.g_01892	Prbc.g_01068
OG0001268	Prat.g_01893	Prbc.g_01069
OG0001269	Prat.g_01269	Prbc.g_00481
OG0001270	Prat.g_00137	Prbc.g_00433
OG0001271	Prat.g_00149	Prbc.g_00421
OG0001272	Prat.g_00288	Prbc.g_01173
OG0001273	Prat.g_00347	Prbc.g_01245
OG0001274	Prat.g_00442	Prbc.g_01542
OG0001275	Prat.g_00459	Prbc.g_01557
OG0001276	Prat.g_00552	Prbc.g_01666
OG0001277	Prat.g_00831	Prbc.g_02071, Prbc.g_01377
OG0001278	Prat.g_00987	Prbc.g_00068
OG0001279	Prat.g_00715	Prbc.g_01976
OG0001280	Prat.g_00937	Prbc.g_02086
OG0001281	Prat.g_00078	Prbc.g_00930
OG0001283	Prat.g_01207	Prbc.g_00090
OG0001284	Prat.g_00642	Prbc.g_00611
OG0001285	Prat.g_01172	Prbc.g_01463
OG0001286	Prat.g_01158	Prbc.g_01449
OG0001288	Prat.g_01398	Prbc.g_00750
OG0001289	Prat.g_01413	Prbc.g_00762
OG0001291	Prat.g_00481	Prbc.g_01598
OG0001292	Prat.g_01500	Prbc.g_00799
OG0001293	Prat.g_00659, Prat.g_00660	Prbc.g_02129
OG0001295	Prat.g_01542, Prat.g_01578	Prbc.g_00811, Prbc.g_00909
OG0001296	Prat.g_01583	Prbc.g_00825
OG0001297	Prat.g_01587	Prbc.g_00829
OG0001298	Prat.g_01590	Prbc.g_00831
OG0001299	Prat.g_01660	Prbc.g_00937
OG0001300	Prat.g_01597	Prbc.g_01309
OG0001301	Prat.g_01767	Prbc.g_00230
OG0001302	Prat.g_01799	Prbc.g_00199
OG0001303	Prat.g_01829	Prbc.g_00985
OG0001304	Prat.g_01883	Prbc.g_01056
OG0001305	Prat.g_00648	Prbc.g_00116
OG0001306	Prat.g_00397	Prbc.g_01498
OG0001307	Prat.g_00032	Prbc.g_01100
OG0001308	Prat.g_00068	Prbc.g_00502
OG0001310	Prat.g_00073	Prbc.g_00497
OG0001311	Prat.g_00090	Prbc.g_00480
OG0001313	Prat.g_00125	Prbc.g_00445
OG0001314	Prat.g_00201	Prbc.g_00372
OG0001316	Prat.g_00258	Prbc.g_01148
OG0001317	Prat.g_00375	Prbc.g_02120
OG0001318	Prat.g_01088	Prbc.g_01714
OG0001319	Prat.g_01217	Prbc.g_01829
OG0001321	Prat.g_00961	Prbc.g_02109
OG0001322	Prat.g_00817	Prbc.g_01042
OG0001323	Prat.g_01831	Prbc.g_00987
OG0001324	Prat.g_01234, Prat.g_01492	Prbc.g_01348, Prbc.g_02182
OG0001327	Prat.g_01284	Prbc.g_00587
OG0001329	Prat.g_01614	Prbc.g_00853
OG0001330	Prat.g_01651	Prbc.g_00888
OG0001331	Prat.g_01763	Prbc.g_00234
OG0001332	Prat.g_00140	Prbc.g_00429
OG0001333	Prat.g_00243	Prbc.g_00332
OG0001334	Prat.g_01215	Prbc.g_01471
OG0001335	Prat.g_00704	Prbc.g_01966
OG0001336	Prat.g_00685	Prbc.g_00513
OG0001338	Prat.g_01468	Prbc.g_00559
OG0001340	Prat.g_01877	Prbc.g_01050
OG0001341	Prat.g_01446	Prbc.g_00795
OG0001344	Prat.g_01640	Prbc.g_00877
OG0001345	Prat.g_01730	Prbc.g_00280
OG0001346	Prat.g_01790	Prbc.g_00209
OG0001347	Prat.g_01827	Prbc.g_00983
OG0001348	Prat.g_00127	Prbc.g_00442
OG0001350	Prat.g_00385, Prat.g_00379	Prbc.g_02147
OG0001356	Prat.g_01546	Prbc.g_01483, Prbc.g_00646
OG0001360	Prat.g_00472	Prbc.g_01589
OG0001361	Prat.g_00477	Prbc.g_01594
OG0001366	Prat.g_00692	Prbc.g_01956, Prbc.g_01957
OG0001369	Prat.g_01555	Prbc.g_00901
OG0001370	Prat.g_01554	Prbc.g_00902
OG0001372	Prat.g_00828	Prbc.g_00133
OG0001373	Prat.g_01433	Prbc.g_00781
OG0001374	Prat.g_01460	Prbc.g_02000
OG0001377	Prat.g_01798	Prbc.g_00200
OG0001378	Prat.g_00938	Prbc.g_02087
OG0001379	Prat.g_00063	Prbc.g_00506
OG0001380	Prat.g_00065	Prbc.g_00505
OG0001381	Prat.g_00085	Prbc.g_00486
OG0001383	Prat.g_00239	Prbc.g_00336
OG0001384	Prat.g_00263	Prbc.g_01152
OG0001386	Prat.g_01396	Prbc.g_00748
OG0001387	Prat.g_01323	Prbc.g_00679
OG0001388	Prat.g_00771	Prbc.g_02116
OG0001389	Prat.g_00416	Prbc.g_01515
OG0001390	Prat.g_00423	Prbc.g_01523
OG0001391	Prat.g_01485, Prat.g_00467	Prbc.g_01584
OG0001392	Prat.g_00474	Prbc.g_01591
OG0001394	Prat.g_01057	Prbc.g_01744
OG0001395	Prat.g_00748	Prbc.g_01754
OG0001396	Prat.g_00750	Prbc.g_01756
OG0001397	Prat.g_00755	Prbc.g_01763
OG0001398	Prat.g_00793	Prbc.g_01792
OG0001399	Prat.g_00858	Prbc.g_02002
OG0001400	Prat.g_00691	Prbc.g_01955
OG0001401	Prat.g_00693	Prbc.g_01958
OG0001402	Prat.g_00721	Prbc.g_01982
OG0001403	Prat.g_00724	Prbc.g_01986
OG0001404	Prat.g_01550	Prbc.g_00092
OG0001405	Prat.g_00949	Prbc.g_02095
OG0001406	Prat.g_00969	Prbc.g_01931
OG0001407	Prat.g_00679	Prbc.g_01954
OG0001408	Prat.g_01521	Prbc.g_01947
OG0001409	Prat.g_00655	Prbc.g_00615
OG0001410	Prat.g_01170	Prbc.g_01461
OG0001411	Prat.g_01224	Prbc.g_00142
OG0001412	Prat.g_01250	Prbc.g_00567
OG0001413	Prat.g_00825	Prbc.g_02160
OG0001414	Prat.g_01292	Prbc.g_00658
OG0001415	Prat.g_01397	Prbc.g_00749
OG0001416	Prat.g_01402	Prbc.g_00753
OG0001417	Prat.g_01447	Prbc.g_00796
OG0001418	Prat.g_00646	Prbc.g_00613
OG0001419	Prat.g_01533	Prbc.g_02194, Prbc.g_01365
OG0001420	Prat.g_01532	Prbc.g_00616
OG0001421	Prat.g_00872	Prbc.g_02014
OG0001422	Prat.g_00619	Prbc.g_00533
OG0001423	Prat.g_00632, Prat.g_00818	Prbc.g_00130, Prbc.g_00149
OG0001425	Prat.g_00333	Prbc.g_01218
OG0001427	Prat.g_00484	Prbc.g_01601
OG0001429	Prat.g_01524	Prbc.g_00115
OG0001430	Prat.g_00864	Prbc.g_02006
OG0001431	Prat.g_00695	Prbc.g_00923
OG0001432	Prat.g_00700	Prbc.g_01963
OG0001433	Prat.g_01226	Prbc.g_01814
OG0001434	Prat.g_00624	Prbc.g_00158
OG0001435	Prat.g_01449	Prbc.g_00904
OG0001437	Prat.g_00827	Prbc.g_02169
OG0001438	Prat.g_01878	Prbc.g_01051
OG0001441	Prat.g_00906	Prbc.g_02046
OG0001444	Prat.g_01522	Prbc.g_01825
OG0001445	Prat.g_00649	Prbc.g_02157
OG0001449	Prat.g_01523	Prbc.g_00063
OG0001451	Prat.g_01173	Prbc.g_01464
OG0001453	Prat.g_00381	Prbc.g_00652
OG0001454	Prat.g_00380	Prbc.g_00653
OG0001455	Prat.g_01195	Prbc.g_00654
OG0001456	Prat.g_00810	Prbc.g_01806
OG0001458	Prat.g_01848	Prbc.g_01004
OG0001461	Prat.g_00620	Prbc.g_00821
OG0001463	Prat.g_01505	Prbc.g_02156
OG0001464	Prat.g_00521	Prbc.g_01639
OG0001467	Prat.g_01290	Prbc.g_00514
OG0001472	Prat.g_00654	Prbc.g_01379, Prbc.g_02066
OG0001473	Prat.g_00661	Prbc.g_02178, Prbc.g_02134
OG0001474	Prat.g_01216	Prbc.g_01945
OG0001475	Prat.g_00635	Prbc.g_01278
OG0001476	Prat.g_01349	Prbc.g_00706
OG0001485	Prat.g_00972	Prbc.g_01925
OG0001486	Prat.g_00857	Prbc.g_02001
OG0001495	Prat.g_01237	Prbc.g_01520
OG0001500	Prat.g_00737	Prbc.g_01998
OG0001501	Prat.g_00588	Prbc.g_01701
OG0001507	Prat.g_00643	Prbc.g_02149
OG0001523	Prat.g_00732	Prbc.g_01993
OG0001524	Prat.g_00460	Prbc.g_00527, Prbc.g_01311
OG0001526	Prat.g_01174	Prbc.g_01465
OG0001528	Prat.g_00077	Prbc.g_00903
OG0001529	Prat.g_01747	Prbc.g_00250
OG0001538	Prat.g_00656	Prbc.g_00630
OG0001539	Prat.g_00667	Prbc.g_00519
OG0001541	Prat.g_00698	Prbc.g_01961
OG0001546	Prat.g_00630	Prbc.g_00112
OG0001550	Prat.g_00975	Prbc.g_01922
OG0001551	Prat.g_00631	Prbc.g_02140
OG0001559	Prat.g_01517	Prbc.g_00146
OG0001560	Prat.g_00711	Prbc.g_01973
OG0001561	Prat.g_00850	Prbc.g_01896
OG0001570	Prat.g_00422	Prbc.g_01037, Prbc.g_00170
OG0001599	Prat.g_00378	Prbc.g_00014
OG0001600	Prat.g_01227	Prbc.g_00905
OG0001608	Prat.g_00652	Prbc.g_00526
OG0001619	Prat.g_01681	Prbc.g_00956
OG0001621	Prat.g_01466	Prbc.g_00961
OG0001633	Prat.g_01395	Prbc.g_00747
OG0001634	Prat.g_01511	Prbc.g_00007
OG0001645	Prat.g_01467	Prbc.g_01283
OG0001646	Prat.g_00854	Prbc.g_00924
OG0001647	Prat.g_01512	Prbc.g_00008
OG0001648	Prat.g_01513	Prbc.g_00009
OG0001649	Prat.g_01514	Prbc.g_00010
OG0001711	Prat.g_00683	Prbc.g_01952
OG0001721	Prat.g_01794	Prbc.g_00205
OG0001722	Prat.g_00687	Prbc.g_02127
OG0001723	Prat.g_01581, Prat.g_00677	Prbc.g_00516
OG0001725	Prat.g_01328, Prat.g_00349	Prbc.g_01247
OG0001726	Prat.g_00651	Prbc.g_00139
OG0001740	Prat.g_00733	Prbc.g_01994
OG0001741	Prat.g_00043	Prbc.g_01119
OG0001743	Prat.g_00108	Prbc.g_00462
OG0001744	Prat.g_00107	Prbc.g_00463
OG0001745	Prat.g_00097	Prbc.g_00473
OG0001747	Prat.g_01231	Prbc.g_00820
OG0001748	Prat.g_00244	Prbc.g_00331
OG0001749	Prat.g_01638	Prbc.g_00875
OG0001750	Prat.g_01262	Prbc.g_00578
OG0001751	Prat.g_01143	Prbc.g_01432
OG0001752	Prat.g_01125	Prbc.g_01415
OG0001753	Prat.g_00766	Prbc.g_01774
OG0001754	Prat.g_00756	Prbc.g_01764
OG0001755	Prat.g_00950	Prbc.g_02096
OG0001756	Prat.g_00940	Prbc.g_02089
OG0001757	Prat.g_00935	Prbc.g_02084
OG0001758	Prat.g_00892	Prbc.g_02032
OG0001759	Prat.g_00952	Prbc.g_02099
OG0001760	Prat.g_00729	Prbc.g_01990
OG0001761	Prat.g_01032	Prbc.g_01863
OG0001762	Prat.g_01218	Prbc.g_00547
OG0001763	Prat.g_00986	Prbc.g_00597
OG0001764	Prat.g_00979	Prbc.g_01918
OG0001765	Prat.g_00706	Prbc.g_01968
OG0001766	Prat.g_00746	Prbc.g_01751
OG0001767	Prat.g_01060	Prbc.g_01741
OG0001768	Prat.g_00120	Prbc.g_00450
OG0001769	Prat.g_00371	Prbc.g_01269
OG0001770	Prat.g_00339	Prbc.g_01224
OG0001771	Prat.g_00338	Prbc.g_01223
OG0001772	Prat.g_00337	Prbc.g_01222
OG0001773	Prat.g_00336	Prbc.g_01221
OG0001774	Prat.g_00335	Prbc.g_01220
OG0001775	Prat.g_01741	Prbc.g_00269
OG0001776	Prat.g_01725	Prbc.g_00285
OG0001777	Prat.g_00129	Prbc.g_00440
OG0001778	Prat.g_00181	Prbc.g_00392
OG0001779	Prat.g_00187	Prbc.g_00386
OG0001780	Prat.g_01221	Prbc.g_01939
OG0001781	Prat.g_01847	Prbc.g_01003
OG0001782	Prat.g_01851	Prbc.g_01007
OG0001783	Prat.g_01852	Prbc.g_01008
OG0001784	Prat.g_00945	Prbc.g_01937
OG0001785	Prat.g_01859	Prbc.g_01014
OG0001786	Prat.g_01868	Prbc.g_01041
OG0001800	Prat.g_00621	Prbc.g_00156
OG0001801	Prat.g_01450	Prbc.g_01949
OG0001803	Prat.g_00638	Prbc.g_00551
OG0001804	Prat.g_00927	Prbc.g_02078
OG0001805	Prat.g_00689	Prbc.g_02118, Prbc.g_00524
OG0001829	Prat.g_01160	Prbc.g_01451
OG0001831	Prat.g_00780	Prbc.g_02122
OG0001832	Prat.g_01201	Prbc.g_00617, Prbc.g_01293, Prbc.g_00548
OG0001833	Prat.g_01501	Prbc.g_00053, Prbc.g_01328
OG0001834	Prat.g_01196	Prbc.g_00651
OG0001852	Prat.g_00623	Prbc.g_00087
OG0001855	Prat.g_01553	Prbc.g_01364
OG0001871	Prat.g_00669	Prbc.g_02161
OG0001897	Prat.g_01577, Prat.g_00696	Prbc.g_01960
OG0001898	Prat.g_01506, Prat.g_01562	Prbc.g_01281
OG0001899	Prat.g_01488, Prat.g_01186	Prbc.g_01477
OG0001900	Prat.g_01206	Prbc.g_00818
OG0001916	Prat.g_00672	Prbc.g_01472
OG0001921	Prat.g_00650	Prbc.g_00005
OG0001923	Prat.g_01209	Prbc.g_02188
OG0001924	Prat.g_00681	Prbc.g_00522
OG0001925	Prat.g_00342	Prbc.g_01226
OG0001926	Prat.g_00427	Prbc.g_01527
OG0001927	Prat.g_00457	Prbc.g_01555
OG0001928	Prat.g_00787	Prbc.g_01786
OG0001929	Prat.g_00806	Prbc.g_01802
OG0001930	Prat.g_01490	Prbc.g_01926
OG0001931	Prat.g_00662	Prbc.g_02115
OG0001932	Prat.g_01526	Prbc.g_01306
OG0001933	Prat.g_00819	Prbc.g_01313
OG0001935	Prat.g_00599	Prbc.g_01384
OG0001936	Prat.g_00598	Prbc.g_01385
OG0001937	Prat.g_01438	Prbc.g_00786
OG0001938	Prat.g_01556	Prbc.g_00900
OG0001939	Prat.g_01185	Prbc.g_00928
OG0001940	Prat.g_01481	Prbc.g_00962
OG0001941	Prat.g_01758	Prbc.g_00239
OG0001942	Prat.g_00382	Prbc.g_00034, Prbc.g_02151
OG0001950	Prat.g_01543	Prbc.g_00026
OG0001956	Prat.g_01275	Prbc.g_01110, Prbc.g_00263
OG0001962	Prat.g_01149	Prbc.g_02175
OG0002003	Prat.g_01223	Prbc.g_02138
OG0002008	Prat.g_00674	Prbc.g_00817
OG0002010	Prat.g_01464	Prbc.g_00537
OG0002030	Prat.g_01582	Prbc.g_00024
OG0002032	Prat.g_00237	Prbc.g_00338
OG0002033	Prat.g_00437	Prbc.g_01537
OG0002037	Prat.g_00289	Prbc.g_01174
OG0002038	Prat.g_00832	Prbc.g_01783
OG0002039	Prat.g_01459	Prbc.g_00430
OG0002041	Prat.g_01475	Prbc.g_02172
OG0002045	Prat.g_01222	Prbc.g_01372
OG0002046	Prat.g_01465	Prbc.g_01138
OG0002072	Prat.g_01347	Prbc.g_00704
OG0002076	Prat.g_01491	Prbc.g_00534
OG0002084	Prat.g_00633	Prbc.g_00131
OG0002201	Prat.g_01478	Prbc.g_01058
OG0002204	Prat.g_00676	Prbc.g_01308
OG0002294	Prat.g_00703	Prbc.g_01965
OG0002302	Prat.g_00653	Prbc.g_00159
OG0002324	Prat.g_00680	Prbc.g_00910
OG0002401	Prat.g_01461	Prbc.g_01872
OG0002404	Prat.g_00823	Prbc.g_02135
OG0002976	Prat.g_00663	Prbc.g_02130
OG0003230	Prat.g_00629	Prbc.g_00113
OG0004208	Prat.g_01210	Prbc.g_00126
