Orthogroup	Praf	Praa
OG0001174	Praf.g_00174	Praa.g_01836
OG0001175	Praf.g_00173	Praa.g_01837
OG0001176	Praf.g_00165	Praa.g_01838
OG0001177	Praf.g_00163	Praa.g_01840
OG0001178	Praf.g_00158	Praa.g_01843
OG0001179	Praf.g_00157	Praa.g_01844
OG0001180	Praf.g_00156	Praa.g_01845
OG0001181	Praf.g_00155	Praa.g_01846
OG0001182	Praf.g_00154	Praa.g_01847
OG0001183	Praf.g_00153	Praa.g_01848
OG0001184	Praf.g_00091	Praa.g_01850
OG0001185	Praf.g_00089	Praa.g_01853
OG0001186	Praf.g_00088	Praa.g_01854
OG0001187	Praf.g_00087	Praa.g_01856
OG0001188	Praf.g_00083	Praa.g_01857
OG0001189	Praf.g_00082	Praa.g_01858
OG0001190	Praf.g_00081	Praa.g_01859
OG0001191	Praf.g_00077	Praa.g_01860
OG0001192	Praf.g_00075	Praa.g_01861
OG0001193	Praf.g_00074	Praa.g_01862
OG0001194	Praf.g_00072	Praa.g_01863
OG0001195	Praf.g_00071	Praa.g_01864
OG0001196	Praf.g_00070	Praa.g_01865
OG0001197	Praf.g_00069	Praa.g_01866
OG0001198	Praf.g_00068	Praa.g_01867
OG0001199	Praf.g_00067	Praa.g_01868
OG0001200	Praf.g_00064	Praa.g_01869
OG0001201	Praf.g_00063	Praa.g_01870
OG0001202	Praf.g_00062	Praa.g_01871
OG0001203	Praf.g_00060	Praa.g_01873
OG0001204	Praf.g_00056	Praa.g_01875
OG0001205	Praf.g_00054	Praa.g_01876
OG0001206	Praf.g_00053	Praa.g_01877
OG0001207	Praf.g_02656	Praa.g_01878
OG0001208	Praf.g_02657	Praa.g_01879
OG0001209	Praf.g_02658	Praa.g_01880
OG0001210	Praf.g_02659	Praa.g_01881
OG0001211	Praf.g_02661	Praa.g_01882
OG0001212	Praf.g_02662	Praa.g_01883
OG0001213	Praf.g_02663	Praa.g_01884
OG0001214	Praf.g_02665	Praa.g_01886
OG0001215	Praf.g_02667	Praa.g_01887
OG0001216	Praf.g_02669	Praa.g_01888
OG0001217	Praf.g_02670	Praa.g_01889
OG0001218	Praf.g_02671	Praa.g_01890
OG0001219	Praf.g_02674	Praa.g_01892
OG0001220	Praf.g_02680	Praa.g_01893
OG0001221	Praf.g_02702	Praa.g_01896
OG0001222	Praf.g_02716	Praa.g_01897
OG0001223	Praf.g_02717	Praa.g_01898
OG0001224	Praf.g_02719	Praa.g_01899
OG0001225	Praf.g_02720	Praa.g_01900
OG0001226	Praf.g_02723	Praa.g_01901
OG0001227	Praf.g_02724	Praa.g_01902
OG0001228	Praf.g_02728	Praa.g_01903
OG0001229	Praf.g_02729	Praa.g_01904
OG0001230	Praf.g_02730	Praa.g_01905
OG0001231	Praf.g_02743	Praa.g_01906
OG0001232	Praf.g_02753	Praa.g_01907
OG0001233	Praf.g_02754	Praa.g_01908
OG0001234	Praf.g_02755	Praa.g_01909
OG0001235	Praf.g_02756	Praa.g_01910
OG0001236	Praf.g_02758	Praa.g_01912
OG0001237	Praf.g_02759	Praa.g_01913
OG0001238	Praf.g_02764	Praa.g_01915
OG0001239	Praf.g_02765	Praa.g_01916
OG0001240	Praf.g_02766	Praa.g_01917
OG0001241	Praf.g_02770	Praa.g_01919
OG0001242	Praf.g_02772	Praa.g_01920
OG0001243	Praf.g_02773	Praa.g_01921
OG0001244	Praf.g_02775	Praa.g_01922
OG0001245	Praf.g_02777	Praa.g_01923
OG0001246	Praf.g_02779	Praa.g_01924
OG0001247	Praf.g_02780	Praa.g_01925
OG0001248	Praf.g_02781	Praa.g_01926
OG0001249	Praf.g_02782	Praa.g_01927
OG0001250	Praf.g_02783	Praa.g_01928
OG0001252	Praf.g_02418	Praa.g_00138
OG0001253	Praf.g_02437	Praa.g_00150
OG0001254	Praf.g_02280	Praa.g_00281
OG0001255	Praf.g_02055	Praa.g_00333
OG0001256	Praf.g_01188, Praf.g_01190	Praa.g_00396
OG0001257	Praf.g_00597	Praa.g_00482
OG0001258	Praf.g_00615	Praa.g_00498
OG0001259	Praf.g_00738	Praa.g_00590
OG0001261	Praf.g_01591	Praa.g_00839
OG0001262	Praf.g_01614	Praa.g_00855
OG0001264	Praf.g_01460	Praa.g_00906
OG0001265	Praf.g_01333	Praa.g_01015
OG0001266	Praf.g_00991	Praa.g_01064
OG0001267	Praf.g_01134	Praa.g_01144
OG0001268	Praf.g_00852	Praa.g_01157
OG0001269	Praf.g_01893	Praa.g_01349
OG0001270	Praf.g_00976	Praa.g_01516
OG0001271	Praf.g_00535	Praa.g_01527
OG0001272	Praf.g_01248	Praa.g_01570
OG0001273	Praf.g_00639	Praa.g_01571
OG0001274	Praf.g_01145	Praa.g_01576
OG0001275	Praf.g_01950	Praa.g_01593
OG0001276	Praf.g_01484	Praa.g_01605
OG0001278	Praf.g_00492	Praa.g_01627
OG0001279	Praf.g_00487	Praa.g_01631
OG0001280	Praf.g_00484	Praa.g_01634
OG0001281	Praf.g_02197	Praa.g_01702
OG0001282	Praf.g_00474	Praa.g_01727
OG0001283	Praf.g_02392	Praa.g_01814
OG0001284	Praf.g_00159	Praa.g_01842
OG0001285	Praf.g_00058	Praa.g_01874
OG0001286	Praf.g_02768	Praa.g_01918
OG0001290	Praf.g_00036	Praa.g_00030
OG0001291	Praf.g_00318	Praa.g_00071
OG0001292	Praf.g_00315	Praa.g_00074
OG0001293	Praf.g_00313	Praa.g_00076
OG0001294	Praf.g_00260	Praa.g_00093
OG0001296	Praf.g_02402	Praa.g_00125
OG0001298	Praf.g_02206	Praa.g_00243
OG0001299	Praf.g_02234, Praf.g_02225, Praf.g_02218	Praa.g_00252
OG0001301	Praf.g_01694	Praa.g_00637
OG0001303	Praf.g_01853	Praa.g_00758
OG0001304	Praf.g_01284	Praa.g_01030
OG0001305	Praf.g_01278	Praa.g_01035
OG0001306	Praf.g_02752	Praa.g_01072
OG0001307	Praf.g_01473	Praa.g_01082
OG0001309	Praf.g_00055	Praa.g_01109
OG0001310	Praf.g_01002, Praf.g_02648	Praa.g_01120
OG0001311	Praf.g_00926	Praa.g_01187
OG0001312	Praf.g_01894	Praa.g_01350
OG0001313	Praf.g_00017	Praa.g_01574
OG0001314	Praf.g_00454	Praa.g_01658
OG0001315	Praf.g_00403	Praa.g_01694
OG0001316	Praf.g_02387	Praa.g_01810
OG0001318	Praf.g_02429	Praa.g_00141
OG0001319	Praf.g_00387	Praa.g_00238
OG0001320	Praf.g_00676	Praa.g_00467
OG0001322	Praf.g_01257	Praa.g_00783
OG0001323	Praf.g_01640	Praa.g_01055
OG0001324	Praf.g_00969	Praa.g_01090
OG0001326	Praf.g_01082	Praa.g_01287
OG0001327	Praf.g_00805	Praa.g_01289
OG0001328	Praf.g_00789	Praa.g_01323
OG0001329	Praf.g_02762	Praa.g_01386
OG0001330	Praf.g_00497	Praa.g_01567
OG0001331	Praf.g_00486	Praa.g_01632
OG0001332	Praf.g_00426	Praa.g_01683
OG0001333	Praf.g_02111	Praa.g_01779
OG0001334	Praf.g_00176	Praa.g_01834
OG0001335	Praf.g_00061	Praa.g_01872
OG0001337	Praf.g_00217	Praa.g_00118
OG0001339	Praf.g_02522	Praa.g_00203
OG0001340	Praf.g_02211	Praa.g_00248
OG0001341	Praf.g_02252	Praa.g_00261
OG0001342	Praf.g_02279	Praa.g_00280
OG0001343	Praf.g_02048	Praa.g_00339
OG0001344	Praf.g_01750	Praa.g_00377
OG0001345	Praf.g_01991	Praa.g_00434
OG0001346	Praf.g_01910	Praa.g_00472
OG0001347	Praf.g_00601	Praa.g_00486
OG0001348	Praf.g_00624	Praa.g_00504
OG0001351	Praf.g_00722	Praa.g_00577
OG0001353	Praf.g_02550	Praa.g_00703
OG0001355	Praf.g_01598	Praa.g_00845
OG0001357	Praf.g_01351	Praa.g_00992
OG0001358	Praf.g_01334	Praa.g_01014
OG0001359	Praf.g_01037	Praa.g_01131
OG0001360	Praf.g_01038	Praa.g_01132
OG0001361	Praf.g_00893	Praa.g_01209
OG0001362	Praf.g_01769	Praa.g_01257
OG0001366	Praf.g_00436	Praa.g_01673
OG0001367	Praf.g_02089, Praf.g_02643, Praf.g_01869, Praf.g_02090	Praa.g_01716
OG0001368	Praf.g_00160	Praa.g_01841
OG0001375	Praf.g_02414	Praa.g_00135
OG0001378	Praf.g_02269	Praa.g_00272
OG0001380	Praf.g_00819	Praa.g_00397
OG0001381	Praf.g_01958	Praa.g_00453
OG0001384	Praf.g_00642	Praa.g_00519
OG0001396	Praf.g_01431	Praa.g_00996
OG0001410	Praf.g_02569	Praa.g_01595
OG0001415	Praf.g_02074	Praa.g_00326
OG0001416	Praf.g_00644	Praa.g_00521
OG0001425	Praf.g_01298	Praa.g_01587
OG0001426	Praf.g_02763	Praa.g_01914
OG0001429	Praf.g_01375	Praa.g_00974
OG0001438	Praf.g_01665	Praa.g_00620
OG0001439	Praf.g_01588, Praf.g_01589	Praa.g_00836
OG0001442	Praf.g_00960	Praa.g_01123
OG0001448	Praf.g_01004	Praa.g_01601
OG0001455	Praf.g_00966	Praa.g_00410
OG0001456	Praf.g_00737	Praa.g_00589
OG0001466	Praf.g_01297	Praa.g_01296
OG0001467	Praf.g_01791	Praa.g_01473
OG0001470	Praf.g_02333	Praa.g_00320
OG0001471	Praf.g_01576	Praa.g_00416
OG0001472	Praf.g_01231	Praa.g_00866
OG0001474	Praf.g_02731	Praa.g_00877
OG0001475	Praf.g_02678	Praa.g_01048
OG0001476	Praf.g_02677	Praa.g_01049
OG0001477	Praf.g_02676	Praa.g_01050
OG0001478	Praf.g_01130	Praa.g_01056
OG0001479	Praf.g_00936	Praa.g_01085
OG0001480	Praf.g_01997	Praa.g_01094
OG0001481	Praf.g_00883	Praa.g_01175
OG0001483	Praf.g_00803	Praa.g_01312
OG0001489	Praf.g_02647, Praf.g_02091	Praa.g_00374
OG0001492	Praf.g_02169	Praa.g_00837
OG0001493	Praf.g_02732	Praa.g_00878
OG0001494	Praf.g_02733	Praa.g_00879
OG0001495	Praf.g_02734	Praa.g_00880
OG0001496	Praf.g_02735	Praa.g_00881
OG0001497	Praf.g_02736	Praa.g_00882
OG0001498	Praf.g_02737	Praa.g_00883
OG0001499	Praf.g_02738	Praa.g_00884
OG0001500	Praf.g_02739	Praa.g_00885
OG0001501	Praf.g_02740	Praa.g_00886
OG0001502	Praf.g_02741	Praa.g_00887
OG0001503	Praf.g_02742	Praa.g_00888
OG0001504	Praf.g_01496	Praa.g_00922
OG0001508	Praf.g_00977	Praa.g_01579
OG0001513	Praf.g_00246, Praf.g_01768	Praa.g_00105
OG0001525	Praf.g_00792	Praa.g_00458
OG0001529	Praf.g_01193	Praa.g_01262
OG0001532	Praf.g_00043	Praa.g_00034
OG0001542	Praf.g_00345	Praa.g_01583
OG0001574	Praf.g_01094	Praa.g_01251
OG0001580	Praf.g_00097	Praa.g_01436
OG0001581	Praf.g_00099	Praa.g_01438
OG0001590	Praf.g_02294	Praa.g_00293
OG0001592	Praf.g_00353	Praa.g_00393
OG0001593	Praf.g_01578	Praa.g_00459
OG0001596	Praf.g_00545	Praa.g_00755
OG0001598	Praf.g_00953	Praa.g_00894
OG0001605	Praf.g_02174	Praa.g_01721
OG0001620	Praf.g_00110	Praa.g_01422
OG0001623	Praf.g_02050	Praa.g_00337
OG0001683	Praf.g_00130	Praa.g_01429
OG0001792	Praf.g_00131	Praa.g_01428
OG0001793	Praf.g_00084, Praf.g_00132	Praa.g_01430
OG0001822	Praf.g_02276	Praa.g_01393
OG0001823	Praf.g_00140, Praf.g_00117	Praa.g_01405
OG0001844	Praf.g_00100	Praa.g_01439
OG0001987	Praf.g_00092, Praf.g_02707, Praf.g_00098	Praa.g_01437
OG0003387	Praf.g_01107, Praf.g_01514	Praa.g_01434
