Orthogroup	Prbb	Prat
OG0001107	Prbb.g_01977	Prat.g_01703
OG0001108	Prbb.g_01978	Prat.g_01704
OG0001109	Prbb.g_01979	Prat.g_01705
OG0001110	Prbb.g_01980	Prat.g_01706
OG0001111	Prbb.g_01981	Prat.g_01707
OG0001112	Prbb.g_01982	Prat.g_01708
OG0001113	Prbb.g_01983	Prat.g_01709
OG0001114	Prbb.g_01984	Prat.g_01710
OG0001115	Prbb.g_01985	Prat.g_01711
OG0001116	Prbb.g_01986	Prat.g_01712
OG0001117	Prbb.g_01987	Prat.g_01713
OG0001118	Prbb.g_01988	Prat.g_01714
OG0001119	Prbb.g_01989	Prat.g_01715
OG0001120	Prbb.g_01990	Prat.g_01327
OG0001121	Prbb.g_01992	Prat.g_01717
OG0001122	Prbb.g_01993	Prat.g_01718
OG0001123	Prbb.g_01994	Prat.g_01719
OG0001124	Prbb.g_01996	Prat.g_01721
OG0001125	Prbb.g_01998	Prat.g_01723
OG0001126	Prbb.g_01999	Prat.g_01724
OG0001127	Prbb.g_02002	Prat.g_01727
OG0001128	Prbb.g_02003	Prat.g_01728
OG0001129	Prbb.g_02004	Prat.g_01729
OG0001130	Prbb.g_02007	Prat.g_01732
OG0001131	Prbb.g_02008	Prat.g_01733
OG0001132	Prbb.g_02009	Prat.g_01734
OG0001133	Prbb.g_02010	Prat.g_01735
OG0001134	Prbb.g_02011	Prat.g_01736
OG0001135	Prbb.g_02012	Prat.g_01737
OG0001136	Prbb.g_02013	Prat.g_01738
OG0001137	Prbb.g_02014	Prat.g_01739
OG0001138	Prbb.g_02015	Prat.g_01740
OG0001139	Prbb.g_02017	Prat.g_01742
OG0001140	Prbb.g_02018	Prat.g_01744
OG0001141	Prbb.g_02019	Prat.g_01745
OG0001142	Prbb.g_02024	Prat.g_01748
OG0001143	Prbb.g_02025	Prat.g_01749
OG0001144	Prbb.g_02026	Prat.g_01750
OG0001145	Prbb.g_02027	Prat.g_01751
OG0001146	Prbb.g_02028	Prat.g_01752
OG0001147	Prbb.g_02029	Prat.g_01753
OG0001148	Prbb.g_02030	Prat.g_01754
OG0001149	Prbb.g_02031	Prat.g_01756
OG0001150	Prbb.g_02032	Prat.g_01757
OG0001151	Prbb.g_02035	Prat.g_01760
OG0001152	Prbb.g_02036	Prat.g_01761
OG0001153	Prbb.g_02037	Prat.g_01762
OG0001154	Prbb.g_02039	Prat.g_01764
OG0001155	Prbb.g_02041	Prat.g_01766
OG0001156	Prbb.g_02043	Prat.g_01768
OG0001157	Prbb.g_02045	Prat.g_01770
OG0001158	Prbb.g_02047	Prat.g_01772
OG0001159	Prbb.g_02048	Prat.g_01773
OG0001160	Prbb.g_02049	Prat.g_01775
OG0001161	Prbb.g_02050	Prat.g_01776
OG0001162	Prbb.g_02051	Prat.g_01777
OG0001163	Prbb.g_02052	Prat.g_01778
OG0001164	Prbb.g_02053	Prat.g_01779
OG0001165	Prbb.g_02054	Prat.g_01780
OG0001166	Prbb.g_02055	Prat.g_01781
OG0001167	Prbb.g_02056	Prat.g_01783
OG0001168	Prbb.g_02057	Prat.g_01784
OG0001169	Prbb.g_02058	Prat.g_01785
OG0001170	Prbb.g_02059	Prat.g_01786
OG0001171	Prbb.g_02060	Prat.g_01787
OG0001172	Prbb.g_02062	Prat.g_01789
OG0001173	Prbb.g_02064	Prat.g_01791
OG0001174	Prbb.g_02065	Prat.g_01792
OG0001175	Prbb.g_02066	Prat.g_01793
OG0001176	Prbb.g_02068	Prat.g_01795
OG0001177	Prbb.g_02070	Prat.g_01797
OG0001178	Prbb.g_02074	Prat.g_01800
OG0001179	Prbb.g_02075	Prat.g_01801
OG0001180	Prbb.g_02076	Prat.g_01802
OG0001181	Prbb.g_02077	Prat.g_01803
OG0001182	Prbb.g_02078	Prat.g_01804
OG0001183	Prbb.g_02079	Prat.g_01805
OG0001184	Prbb.g_02097	Prat.g_01807
OG0001185	Prbb.g_02099	Prat.g_01809
OG0001186	Prbb.g_02100	Prat.g_01810
OG0001187	Prbb.g_02101	Prat.g_01811
OG0001188	Prbb.g_02102	Prat.g_01812
OG0001189	Prbb.g_02103	Prat.g_01813
OG0001190	Prbb.g_02104	Prat.g_01814
OG0001191	Prbb.g_02105	Prat.g_01815
OG0001192	Prbb.g_02106	Prat.g_01816
OG0001193	Prbb.g_02107	Prat.g_01817
OG0001194	Prbb.g_02108	Prat.g_01818
OG0001195	Prbb.g_02109	Prat.g_01819
OG0001196	Prbb.g_02110	Prat.g_01820
OG0001197	Prbb.g_02111	Prat.g_01821
OG0001198	Prbb.g_02112	Prat.g_01822
OG0001199	Prbb.g_02113	Prat.g_01823
OG0001200	Prbb.g_02114	Prat.g_01824
OG0001201	Prbb.g_02115	Prat.g_01825
OG0001202	Prbb.g_02116	Prat.g_01826
OG0001203	Prbb.g_02118	Prat.g_01828
OG0001204	Prbb.g_02120	Prat.g_01830
OG0001205	Prbb.g_02122	Prat.g_01832
OG0001206	Prbb.g_02123	Prat.g_01833
OG0001207	Prbb.g_02124	Prat.g_01834
OG0001208	Prbb.g_02125	Prat.g_01835
OG0001209	Prbb.g_02126	Prat.g_01836
OG0001210	Prbb.g_02127	Prat.g_01837
OG0001211	Prbb.g_02128	Prat.g_01838
OG0001212	Prbb.g_02129	Prat.g_01839
OG0001213	Prbb.g_02130	Prat.g_01840
OG0001214	Prbb.g_02132	Prat.g_01842
OG0001215	Prbb.g_02133	Prat.g_01843
OG0001216	Prbb.g_02134	Prat.g_01844
OG0001217	Prbb.g_02135	Prat.g_01845
OG0001218	Prbb.g_02136	Prat.g_01846
OG0001219	Prbb.g_02139	Prat.g_01849
OG0001220	Prbb.g_02140	Prat.g_01850
OG0001221	Prbb.g_02145	Prat.g_01856
OG0001222	Prbb.g_02146	Prat.g_01857
OG0001223	Prbb.g_02147	Prat.g_01858
OG0001224	Prbb.g_02149	Prat.g_01860
OG0001225	Prbb.g_02150	Prat.g_01861
OG0001226	Prbb.g_02151	Prat.g_01862
OG0001227	Prbb.g_02152	Prat.g_01863
OG0001228	Prbb.g_02153	Prat.g_01864
OG0001229	Prbb.g_02154	Prat.g_01865
OG0001230	Prbb.g_02155	Prat.g_01866
OG0001231	Prbb.g_02156	Prat.g_01867
OG0001232	Prbb.g_02164	Prat.g_01869
OG0001233	Prbb.g_02165	Prat.g_01870
OG0001234	Prbb.g_02166	Prat.g_01871
OG0001235	Prbb.g_02167	Prat.g_01872
OG0001236	Prbb.g_02169	Prat.g_01874
OG0001237	Prbb.g_02170	Prat.g_01875
OG0001238	Prbb.g_02173	Prat.g_01879
OG0001239	Prbb.g_02174	Prat.g_01880
OG0001240	Prbb.g_02175	Prat.g_01881
OG0001241	Prbb.g_02178	Prat.g_01884
OG0001242	Prbb.g_02180	Prat.g_01885
OG0001243	Prbb.g_02181	Prat.g_01886
OG0001244	Prbb.g_02182	Prat.g_01887
OG0001245	Prbb.g_02183	Prat.g_01888
OG0001246	Prbb.g_02185	Prat.g_01889
OG0001247	Prbb.g_02186	Prat.g_01890
OG0001248	Prbb.g_02187	Prat.g_01891
OG0001249	Prbb.g_02188	Prat.g_01892
OG0001250	Prbb.g_02189	Prat.g_01893
OG0001251	Prbb.g_00147	Prat.g_01269
OG0001252	Prbb.g_00195	Prat.g_00137
OG0001253	Prbb.g_00207	Prat.g_00149
OG0001255	Prbb.g_00393	Prat.g_00347
OG0001257	Prbb.g_00487	Prat.g_00442
OG0001258	Prbb.g_00502	Prat.g_00459
OG0001259	Prbb.g_00590	Prat.g_00552
OG0001260	Prbb.g_01027, Prbb.g_01446	Prat.g_00831
OG0001261	Prbb.g_00818	Prat.g_01003
OG0001262	Prbb.g_01370	Prat.g_00987
OG0001263	Prbb.g_00909	Prat.g_01176
OG0001264	Prbb.g_00931	Prat.g_00715
OG0001265	Prbb.g_01043	Prat.g_00937
OG0001267	Prbb.g_01534	Prat.g_01172
OG0001268	Prbb.g_01520	Prat.g_01158
OG0001269	Prbb.g_01609	Prat.g_01283
OG0001270	Prbb.g_01727	Prat.g_01398
OG0001271	Prbb.g_01739	Prat.g_01413
OG0001273	Prbb.g_00522	Prat.g_00481
OG0001274	Prbb.g_01778	Prat.g_01500
OG0001275	Prbb.g_01086	Prat.g_00660, Prat.g_00659
OG0001277	Prbb.g_01790, Prbb.g_01899	Prat.g_01542, Prat.g_01578
OG0001278	Prbb.g_01815	Prat.g_01583
OG0001279	Prbb.g_01819	Prat.g_01587
OG0001280	Prbb.g_01822	Prat.g_01590
OG0001281	Prbb.g_01926	Prat.g_01660
OG0001282	Prbb.g_01279	Prat.g_01597
OG0001283	Prbb.g_02042	Prat.g_01767
OG0001284	Prbb.g_02073	Prat.g_01799
OG0001285	Prbb.g_02119	Prat.g_01829
OG0001286	Prbb.g_02177	Prat.g_01883
OG0001287	Prbb.g_01180	Prat.g_00648
OG0001288	Prbb.g_00442	Prat.g_00397
OG0001290	Prbb.g_00031	Prat.g_00032
OG0001291	Prbb.g_00126	Prat.g_00068
OG0001293	Prbb.g_00131	Prat.g_00073
OG0001294	Prbb.g_00148	Prat.g_00090
OG0001296	Prbb.g_00183	Prat.g_00125
OG0001297	Prbb.g_00256	Prat.g_00201
OG0001299	Prbb.g_00308	Prat.g_00258
OG0001300	Prbb.g_01077	Prat.g_00375
OG0001301	Prbb.g_00638	Prat.g_01088
OG0001303	Prbb.g_00754	Prat.g_01217
OG0001305	Prbb.g_01066	Prat.g_00961
OG0001306	Prbb.g_02163	Prat.g_00817
OG0001308	Prbb.g_01071	Prat.g_01470
OG0001309	Prbb.g_02121	Prat.g_01831
OG0001312	Prbb.g_01610	Prat.g_01284
OG0001314	Prbb.g_01844	Prat.g_01614
OG0001315	Prbb.g_01879	Prat.g_01651
OG0001316	Prbb.g_02038	Prat.g_01763
OG0001318	Prbb.g_00199	Prat.g_00140
OG0001319	Prbb.g_00295	Prat.g_00243
OG0001320	Prbb.g_01542	Prat.g_01215
OG0001322	Prbb.g_00747	Prat.g_00852
OG0001323	Prbb.g_00921	Prat.g_00704
OG0001325	Prbb.g_01325	Prat.g_01234, Prat.g_01492
OG0001326	Prbb.g_01207	Prat.g_01489
OG0001327	Prbb.g_01579	Prat.g_01468
OG0001328	Prbb.g_01591	Prat.g_01254
OG0001329	Prbb.g_02171	Prat.g_01877
OG0001330	Prbb.g_01774	Prat.g_01446
OG0001331	Prbb.g_01820	Prat.g_01588
OG0001332	Prbb.g_01868	Prat.g_01640
OG0001333	Prbb.g_02005	Prat.g_01730
OG0001334	Prbb.g_02063	Prat.g_01790
OG0001335	Prbb.g_02117	Prat.g_01827
OG0001336	Prbb.g_00186	Prat.g_00127
OG0001338	Prbb.g_01103	Prat.g_00379, Prat.g_00385
OG0001344	Prbb.g_01553, Prbb.g_01628	Prat.g_01546
OG0001348	Prbb.g_00508	Prat.g_01485, Prat.g_00467
OG0001349	Prbb.g_00513	Prat.g_00472
OG0001350	Prbb.g_00518	Prat.g_00477
OG0001352	Prbb.g_00687	Prat.g_01577, Prat.g_00755
OG0001356	Prbb.g_00912	Prat.g_00692
OG0001359	Prbb.g_01892	Prat.g_01555
OG0001360	Prbb.g_01893	Prat.g_01554
OG0001362	Prbb.g_01196	Prat.g_00828
OG0001364	Prbb.g_01759	Prat.g_01433
OG0001365	Prbb.g_00955	Prat.g_01460
OG0001368	Prbb.g_02072	Prat.g_01798
OG0001369	Prbb.g_01044	Prat.g_00938
OG0001370	Prbb.g_01193, Prbb.g_01213	Prat.g_00818, Prat.g_00632
OG0001371	Prbb.g_00122	Prat.g_00063
OG0001372	Prbb.g_00123	Prat.g_00065
OG0001373	Prbb.g_00130	Prat.g_00072
OG0001374	Prbb.g_00142	Prat.g_00085
OG0001376	Prbb.g_00291	Prat.g_00239
OG0001377	Prbb.g_00312	Prat.g_00263
OG0001379	Prbb.g_01725	Prat.g_01396
OG0001380	Prbb.g_01073	Prat.g_00771
OG0001381	Prbb.g_00459	Prat.g_00416
OG0001382	Prbb.g_00467	Prat.g_00423
OG0001383	Prbb.g_00515	Prat.g_00474
OG0001385	Prbb.g_00669	Prat.g_01057
OG0001386	Prbb.g_00679	Prat.g_00748
OG0001387	Prbb.g_00681	Prat.g_00750
OG0001388	Prbb.g_00692	Prat.g_00760
OG0001389	Prbb.g_00718	Prat.g_00793
OG0001390	Prbb.g_00086	Prat.g_01225
OG0001391	Prbb.g_00957	Prat.g_00858
OG0001392	Prbb.g_00911	Prat.g_00691
OG0001393	Prbb.g_00913	Prat.g_00693
OG0001394	Prbb.g_00937	Prat.g_00721
OG0001395	Prbb.g_00941	Prat.g_00724
OG0001396	Prbb.g_01388	Prat.g_01550
OG0001397	Prbb.g_01052	Prat.g_00949
OG0001398	Prbb.g_00888	Prat.g_00969
OG0001399	Prbb.g_00910	Prat.g_00679
OG0001400	Prbb.g_00903	Prat.g_01521
OG0001401	Prbb.g_01139	Prat.g_00655
OG0001402	Prbb.g_01532	Prat.g_01170
OG0001403	Prbb.g_01587	Prat.g_01250
OG0001404	Prbb.g_01116	Prat.g_00825
OG0001405	Prbb.g_01640	Prat.g_01292
OG0001406	Prbb.g_01726	Prat.g_01397
OG0001407	Prbb.g_01730	Prat.g_01402
OG0001408	Prbb.g_01775	Prat.g_01447
OG0001409	Prbb.g_01141	Prat.g_00646
OG0001410	Prbb.g_01125	Prat.g_00827
OG0001411	Prbb.g_00885, Prbb.g_00426, Prbb.g_01166	Prat.g_01533
OG0001412	Prbb.g_00969	Prat.g_00872
OG0001413	Prbb.g_00079	Prat.g_00619
OG0001415	Prbb.g_00377	Prat.g_00333
OG0001416	Prbb.g_00525	Prat.g_00484
OG0001417	Prbb.g_00680	Prat.g_00749
OG0001418	Prbb.g_01179	Prat.g_01524
OG0001419	Prbb.g_00961	Prat.g_00864
OG0001420	Prbb.g_01913	Prat.g_00695
OG0001421	Prbb.g_00918	Prat.g_00700
OG0001422	Prbb.g_00740	Prat.g_01226
OG0001423	Prbb.g_01223	Prat.g_00624
OG0001424	Prbb.g_01895	Prat.g_01449
OG0001426	Prbb.g_02172	Prat.g_01878
OG0001429	Prbb.g_01001	Prat.g_00906
OG0001432	Prbb.g_00750	Prat.g_01522
OG0001433	Prbb.g_01187	Prat.g_00668
OG0001434	Prbb.g_01432	Prat.g_01579
OG0001435	Prbb.g_01113	Prat.g_00649
OG0001441	Prbb.g_01365	Prat.g_01523
OG0001445	Prbb.g_01634	Prat.g_00381
OG0001446	Prbb.g_01635	Prat.g_00380
OG0001447	Prbb.g_01636	Prat.g_01195
OG0001448	Prbb.g_00732	Prat.g_00810
OG0001452	Prbb.g_02138	Prat.g_01848
OG0001455	Prbb.g_01112	Prat.g_01505
OG0001459	Prbb.g_00115	Prat.g_01290
OG0001461	Prbb.g_00773	Prat.g_01047
OG0001464	Prbb.g_01021, Prbb.g_01448	Prat.g_00654
OG0001465	Prbb.g_00901	Prat.g_01216
OG0001466	Prbb.g_01248	Prat.g_00635
OG0001472	Prbb.g_00849	Prat.g_00972
OG0001473	Prbb.g_00956	Prat.g_00857
OG0001482	Prbb.g_00464	Prat.g_01237
OG0001486	Prbb.g_00953	Prat.g_00737
OG0001487	Prbb.g_00625	Prat.g_00588
OG0001491	Prbb.g_01105	Prat.g_00643
OG0001504	Prbb.g_00948	Prat.g_00732
OG0001505	Prbb.g_01281	Prat.g_00460
OG0001507	Prbb.g_01536	Prat.g_01174
OG0001510	Prbb.g_02022	Prat.g_01747
OG0001522	Prbb.g_01338	Prat.g_00656
OG0001523	Prbb.g_00110	Prat.g_00667
OG0001524	Prbb.g_01249	Prat.g_00620
OG0001526	Prbb.g_00916	Prat.g_00698
OG0001531	Prbb.g_01176	Prat.g_00630
OG0001535	Prbb.g_00846	Prat.g_00975
OG0001536	Prbb.g_01097	Prat.g_00631
OG0001544	Prbb.g_01210	Prat.g_01517
OG0001545	Prbb.g_00928	Prat.g_00711
OG0001546	Prbb.g_00820	Prat.g_00850
OG0001587	Prbb.g_01437	Prat.g_00378
OG0001588	Prbb.g_01896	Prat.g_01227
OG0001593	Prbb.g_01235	Prat.g_00422
OG0001605	Prbb.g_01944	Prat.g_01681
OG0001608	Prbb.g_01949	Prat.g_01466
OG0001620	Prbb.g_00870	Prat.g_01271
OG0001622	Prbb.g_01412	Prat.g_01511
OG0001632	Prbb.g_01253	Prat.g_01467
OG0001633	Prbb.g_01914	Prat.g_00854
OG0001634	Prbb.g_01413	Prat.g_01512
OG0001635	Prbb.g_01414	Prat.g_01513
OG0001636	Prbb.g_01415	Prat.g_01514
OG0001714	Prbb.g_01724	Prat.g_01395
OG0001715	Prbb.g_02067	Prat.g_01794
OG0001716	Prbb.g_01485	Prat.g_01125
OG0001717	Prbb.g_01084	Prat.g_00687
OG0001718	Prbb.g_00113	Prat.g_00677, Prat.g_01581
OG0001719	Prbb.g_00395	Prat.g_01328, Prat.g_00349
OG0001721	Prbb.g_01202	Prat.g_00651
OG0001729	Prbb.g_00872	Prat.g_01315
OG0001736	Prbb.g_00949	Prat.g_00733
OG0001737	Prbb.g_00056	Prat.g_00043
OG0001738	Prbb.g_00167	Prat.g_00109
OG0001739	Prbb.g_00166	Prat.g_00108
OG0001740	Prbb.g_00165	Prat.g_00107
OG0001741	Prbb.g_00155	Prat.g_00097
OG0001742	Prbb.g_01801	Prat.g_01231
OG0001743	Prbb.g_00296	Prat.g_00244
OG0001744	Prbb.g_01866	Prat.g_01638
OG0001745	Prbb.g_00569	Prat.g_00529
OG0001746	Prbb.g_01599	Prat.g_01262
OG0001747	Prbb.g_01503	Prat.g_01143
OG0001748	Prbb.g_00699	Prat.g_00766
OG0001749	Prbb.g_00688	Prat.g_00756
OG0001750	Prbb.g_01053	Prat.g_00950
OG0001751	Prbb.g_01046	Prat.g_00940
OG0001752	Prbb.g_01041	Prat.g_00935
OG0001753	Prbb.g_00987	Prat.g_00892
OG0001754	Prbb.g_01056	Prat.g_00952
OG0001755	Prbb.g_00945	Prat.g_00729
OG0001756	Prbb.g_00788	Prat.g_01032
OG0001757	Prbb.g_00092	Prat.g_01218
OG0001758	Prbb.g_01621	Prat.g_00986
OG0001759	Prbb.g_00842	Prat.g_00979
OG0001760	Prbb.g_00923	Prat.g_00706
OG0001761	Prbb.g_00676	Prat.g_00746
OG0001762	Prbb.g_00666	Prat.g_01060
OG0001763	Prbb.g_00178	Prat.g_00120
OG0001764	Prbb.g_00417	Prat.g_00371
OG0001765	Prbb.g_00383	Prat.g_00339
OG0001766	Prbb.g_00382	Prat.g_00338
OG0001767	Prbb.g_00381	Prat.g_00337
OG0001768	Prbb.g_00380	Prat.g_00336
OG0001769	Prbb.g_00379	Prat.g_00335
OG0001770	Prbb.g_02016	Prat.g_01741
OG0001771	Prbb.g_02000	Prat.g_01725
OG0001772	Prbb.g_00188	Prat.g_00129
OG0001773	Prbb.g_00709	Prat.g_00832
OG0001774	Prbb.g_00236	Prat.g_00181
OG0001775	Prbb.g_00242	Prat.g_00187
OG0001776	Prbb.g_00896	Prat.g_01221
OG0001777	Prbb.g_02137	Prat.g_01847
OG0001778	Prbb.g_02141	Prat.g_01851
OG0001779	Prbb.g_02142	Prat.g_01852
OG0001780	Prbb.g_00894	Prat.g_00945
OG0001781	Prbb.g_02148	Prat.g_01859
OG0001782	Prbb.g_02162	Prat.g_01868
OG0001797	Prbb.g_01221	Prat.g_00621
OG0001799	Prbb.g_00905	Prat.g_01450
OG0001801	Prbb.g_01386	Prat.g_01207
OG0001802	Prbb.g_01565	Prat.g_00638
OG0001803	Prbb.g_01035	Prat.g_00927
OG0001805	Prbb.g_00104, Prbb.g_01075	Prat.g_00689
OG0001831	Prbb.g_01522	Prat.g_01160
OG0001834	Prbb.g_01079	Prat.g_00780
OG0001835	Prbb.g_01410, Prbb.g_01299	Prat.g_01501
OG0001836	Prbb.g_01633	Prat.g_01196
OG0001847	Prbb.g_01894	Prat.g_00077
OG0001852	Prbb.g_01382	Prat.g_00623
OG0001856	Prbb.g_01136, Prbb.g_00093, Prbb.g_01263	Prat.g_01201
OG0001874	Prbb.g_01117	Prat.g_00669
OG0001903	Prbb.g_01251	Prat.g_01506, Prat.g_01562
OG0001904	Prbb.g_01798	Prat.g_01206
OG0001926	Prbb.g_00098	Prat.g_01209
OG0001927	Prbb.g_00106	Prat.g_00681
OG0001928	Prbb.g_00385	Prat.g_00342
OG0001929	Prbb.g_00471	Prat.g_00427
OG0001930	Prbb.g_00500	Prat.g_00457
OG0001931	Prbb.g_00712	Prat.g_00787
OG0001932	Prbb.g_00728	Prat.g_00806
OG0001933	Prbb.g_00850	Prat.g_01490
OG0001934	Prbb.g_00915	Prat.g_00696
OG0001935	Prbb.g_01072	Prat.g_00662
OG0001936	Prbb.g_01143	Prat.g_00642
OG0001937	Prbb.g_01276	Prat.g_01526
OG0001938	Prbb.g_01283	Prat.g_00819
OG0001939	Prbb.g_01307	Prat.g_00673
OG0001941	Prbb.g_01453	Prat.g_00599
OG0001942	Prbb.g_01454	Prat.g_00598
OG0001943	Prbb.g_01548	Prat.g_01186
OG0001944	Prbb.g_01764	Prat.g_01438
OG0001945	Prbb.g_01891	Prat.g_01556
OG0001946	Prbb.g_01918	Prat.g_01185
OG0001947	Prbb.g_01950	Prat.g_01481
OG0001948	Prbb.g_02033	Prat.g_01758
OG0001955	Prbb.g_01417	Prat.g_01543
OG0001965	Prbb.g_01131	Prat.g_01149
OG0001969	Prbb.g_01810	Prat.g_01568
OG0002008	Prbb.g_01091	Prat.g_00661
OG0002009	Prbb.g_01095	Prat.g_01223
OG0002015	Prbb.g_01797	Prat.g_00674
OG0002018	Prbb.g_01427	Prat.g_00382
OG0002036	Prbb.g_00289	Prat.g_00237
OG0002038	Prbb.g_00481	Prat.g_00437
OG0002041	Prbb.g_00333	Prat.g_00289
OG0002043	Prbb.g_00198	Prat.g_01459
OG0002045	Prbb.g_01128	Prat.g_01475
OG0002049	Prbb.g_01441	Prat.g_01222
OG0002050	Prbb.g_00908	Prat.g_00683
OG0002072	Prbb.g_00563	Prat.g_00521
OG0002074	Prbb.g_01055	Prat.g_00830
OG0002075	Prbb.g_01682	Prat.g_01347
OG0002080	Prbb.g_01561	Prat.g_01233
OG0002087	Prbb.g_01194	Prat.g_00633
OG0002093	Prbb.g_01543	Prat.g_00672
OG0002094	Prbb.g_00884	Prat.g_01540
OG0002144	Prbb.g_00869	Prat.g_01527
OG0002213	Prbb.g_02179	Prat.g_01478
OG0002216	Prbb.g_01278	Prat.g_00676
OG0002314	Prbb.g_00920	Prat.g_00703
OG0002322	Prbb.g_01224	Prat.g_00653
OG0002382	Prbb.g_00871	Prat.g_01270
OG0002426	Prbb.g_00797	Prat.g_01461
OG0002428	Prbb.g_01092	Prat.g_00823
OG0003026	Prbb.g_01087	Prat.g_00663
OG0003032	Prbb.g_01951	Prat.g_01482
OG0003278	Prbb.g_01177	Prat.g_00629
