Orthogroup	Prbb	Prag
OG0001102	Prbb.g_01972	Prag.g_01776
OG0001103	Prbb.g_01973	Prag.g_01777
OG0001104	Prbb.g_01974	Prag.g_01778
OG0001105	Prbb.g_01975	Prag.g_01779
OG0001106	Prbb.g_01976	Prag.g_01780
OG0001107	Prbb.g_01977	Prag.g_01781
OG0001108	Prbb.g_01978	Prag.g_01782
OG0001109	Prbb.g_01979	Prag.g_01783
OG0001110	Prbb.g_01980	Prag.g_01784
OG0001111	Prbb.g_01981	Prag.g_01785
OG0001112	Prbb.g_01982	Prag.g_01786
OG0001113	Prbb.g_01983	Prag.g_01787
OG0001114	Prbb.g_01984	Prag.g_01788
OG0001115	Prbb.g_01985	Prag.g_01789
OG0001116	Prbb.g_01986	Prag.g_01790
OG0001117	Prbb.g_01987	Prag.g_01791
OG0001118	Prbb.g_01988	Prag.g_01792
OG0001119	Prbb.g_01989	Prag.g_01793
OG0001120	Prbb.g_01990	Prag.g_01794
OG0001121	Prbb.g_01992	Prag.g_01796
OG0001122	Prbb.g_01993	Prag.g_01797
OG0001123	Prbb.g_01994	Prag.g_01798
OG0001124	Prbb.g_01996	Prag.g_01800
OG0001125	Prbb.g_01998	Prag.g_01802
OG0001126	Prbb.g_01999	Prag.g_01803
OG0001127	Prbb.g_02002	Prag.g_01805
OG0001128	Prbb.g_02003	Prag.g_01806
OG0001129	Prbb.g_02004	Prag.g_01807
OG0001130	Prbb.g_02007	Prag.g_01810
OG0001131	Prbb.g_02008	Prag.g_01811
OG0001132	Prbb.g_02009	Prag.g_01812
OG0001133	Prbb.g_02010	Prag.g_01813
OG0001134	Prbb.g_02011	Prag.g_01814
OG0001135	Prbb.g_02012	Prag.g_01815
OG0001136	Prbb.g_02013	Prag.g_01816
OG0001137	Prbb.g_02014	Prag.g_01817
OG0001138	Prbb.g_02015	Prag.g_01818
OG0001139	Prbb.g_02017	Prag.g_01819
OG0001140	Prbb.g_02018	Prag.g_01820
OG0001141	Prbb.g_02019	Prag.g_01821
OG0001142	Prbb.g_02024	Prag.g_01824
OG0001143	Prbb.g_02025	Prag.g_01825
OG0001144	Prbb.g_02026	Prag.g_01826
OG0001145	Prbb.g_02027	Prag.g_01827
OG0001146	Prbb.g_02028	Prag.g_01828
OG0001147	Prbb.g_02029	Prag.g_01829
OG0001148	Prbb.g_02030	Prag.g_01830
OG0001149	Prbb.g_02031	Prag.g_01832
OG0001150	Prbb.g_02032	Prag.g_01833
OG0001151	Prbb.g_02035	Prag.g_01835
OG0001152	Prbb.g_02036	Prag.g_01836
OG0001153	Prbb.g_02037	Prag.g_01837
OG0001154	Prbb.g_02039	Prag.g_01839
OG0001155	Prbb.g_02041	Prag.g_01841
OG0001156	Prbb.g_02043	Prag.g_01843
OG0001157	Prbb.g_02045	Prag.g_01844
OG0001158	Prbb.g_02047	Prag.g_01846
OG0001159	Prbb.g_02048	Prag.g_01847
OG0001160	Prbb.g_02049	Prag.g_01848
OG0001161	Prbb.g_02050	Prag.g_01849
OG0001162	Prbb.g_02051	Prag.g_01850
OG0001163	Prbb.g_02052	Prag.g_01851
OG0001164	Prbb.g_02053	Prag.g_01852
OG0001165	Prbb.g_02054	Prag.g_01853
OG0001166	Prbb.g_02055	Prag.g_01854
OG0001167	Prbb.g_02056	Prag.g_01855
OG0001168	Prbb.g_02057	Prag.g_01856
OG0001169	Prbb.g_02058	Prag.g_01857
OG0001170	Prbb.g_02059	Prag.g_01859
OG0001171	Prbb.g_02060	Prag.g_01860
OG0001172	Prbb.g_02062	Prag.g_01862
OG0001173	Prbb.g_02064	Prag.g_01864
OG0001174	Prbb.g_02065	Prag.g_01865
OG0001175	Prbb.g_02066	Prag.g_01866
OG0001176	Prbb.g_02068	Prag.g_01867
OG0001177	Prbb.g_02070	Prag.g_01869
OG0001178	Prbb.g_02074	Prag.g_01872
OG0001179	Prbb.g_02075	Prag.g_01873
OG0001180	Prbb.g_02076	Prag.g_01874
OG0001181	Prbb.g_02077	Prag.g_01875
OG0001182	Prbb.g_02078	Prag.g_01876
OG0001183	Prbb.g_02079	Prag.g_01877
OG0001184	Prbb.g_02097	Prag.g_01879
OG0001185	Prbb.g_02099	Prag.g_01882
OG0001186	Prbb.g_02100	Prag.g_01883
OG0001187	Prbb.g_02101	Prag.g_01884
OG0001188	Prbb.g_02102	Prag.g_01885
OG0001189	Prbb.g_02103	Prag.g_01886
OG0001190	Prbb.g_02104	Prag.g_01887
OG0001191	Prbb.g_02105	Prag.g_01888
OG0001192	Prbb.g_02106	Prag.g_01889
OG0001193	Prbb.g_02107	Prag.g_01890
OG0001194	Prbb.g_02108	Prag.g_01891
OG0001195	Prbb.g_02109	Prag.g_01892
OG0001196	Prbb.g_02110	Prag.g_01893
OG0001197	Prbb.g_02111	Prag.g_01894
OG0001198	Prbb.g_02112	Prag.g_01895
OG0001199	Prbb.g_02113	Prag.g_01896
OG0001200	Prbb.g_02114	Prag.g_01897
OG0001201	Prbb.g_02115	Prag.g_01898
OG0001202	Prbb.g_02116	Prag.g_01899
OG0001203	Prbb.g_02118	Prag.g_01901
OG0001204	Prbb.g_02120	Prag.g_01903
OG0001205	Prbb.g_02122	Prag.g_01904
OG0001206	Prbb.g_02123	Prag.g_01905
OG0001207	Prbb.g_02124	Prag.g_01906
OG0001208	Prbb.g_02125	Prag.g_01907
OG0001209	Prbb.g_02126	Prag.g_01908
OG0001210	Prbb.g_02127	Prag.g_01909
OG0001211	Prbb.g_02128	Prag.g_01910
OG0001212	Prbb.g_02129	Prag.g_01911
OG0001213	Prbb.g_02130	Prag.g_01912
OG0001214	Prbb.g_02132	Prag.g_01914
OG0001215	Prbb.g_02133	Prag.g_01915
OG0001216	Prbb.g_02134	Prag.g_01916
OG0001217	Prbb.g_02135	Prag.g_01917
OG0001218	Prbb.g_02136	Prag.g_01918
OG0001219	Prbb.g_02139	Prag.g_01921
OG0001220	Prbb.g_02140	Prag.g_01922
OG0001221	Prbb.g_02145	Prag.g_01925
OG0001222	Prbb.g_02146	Prag.g_01926
OG0001223	Prbb.g_02147	Prag.g_01927
OG0001224	Prbb.g_02149	Prag.g_01928
OG0001225	Prbb.g_02150	Prag.g_01929
OG0001226	Prbb.g_02151	Prag.g_01930
OG0001227	Prbb.g_02152	Prag.g_01931
OG0001228	Prbb.g_02153	Prag.g_01932
OG0001229	Prbb.g_02154	Prag.g_01933
OG0001230	Prbb.g_02155	Prag.g_01934
OG0001231	Prbb.g_02156	Prag.g_01935
OG0001232	Prbb.g_02164	Prag.g_01936
OG0001233	Prbb.g_02165	Prag.g_01937
OG0001234	Prbb.g_02166	Prag.g_01938
OG0001235	Prbb.g_02167	Prag.g_01939
OG0001236	Prbb.g_02169	Prag.g_01941
OG0001237	Prbb.g_02170	Prag.g_01942
OG0001238	Prbb.g_02173	Prag.g_01944
OG0001239	Prbb.g_02174	Prag.g_01945
OG0001240	Prbb.g_02175	Prag.g_01946
OG0001241	Prbb.g_02178	Prag.g_01948
OG0001242	Prbb.g_02180	Prag.g_01949
OG0001243	Prbb.g_02181	Prag.g_01950
OG0001244	Prbb.g_02182	Prag.g_01951
OG0001245	Prbb.g_02183	Prag.g_01952
OG0001246	Prbb.g_02185	Prag.g_01953
OG0001247	Prbb.g_02186	Prag.g_01954
OG0001248	Prbb.g_02187	Prag.g_01955
OG0001249	Prbb.g_02188	Prag.g_01956
OG0001250	Prbb.g_02189	Prag.g_01957
OG0001251	Prbb.g_00147	Prag.g_00086
OG0001252	Prbb.g_00195	Prag.g_00131
OG0001253	Prbb.g_00207	Prag.g_00143
OG0001255	Prbb.g_00393	Prag.g_00328
OG0001256	Prbb.g_01229	Prag.g_01326
OG0001257	Prbb.g_00487	Prag.g_00461
OG0001258	Prbb.g_00502	Prag.g_00477
OG0001259	Prbb.g_00590	Prag.g_00568
OG0001260	Prbb.g_01027, Prbb.g_01446	Prag.g_00743
OG0001261	Prbb.g_00818	Prag.g_00839
OG0001262	Prbb.g_01370	Prag.g_00855
OG0001263	Prbb.g_00909	Prag.g_00876
OG0001264	Prbb.g_00931	Prag.g_00905
OG0001265	Prbb.g_01043	Prag.g_01012
OG0001267	Prbb.g_01534	Prag.g_01137
OG0001268	Prbb.g_01520	Prag.g_01150
OG0001269	Prbb.g_01609	Prag.g_01372
OG0001270	Prbb.g_01727	Prag.g_01530
OG0001271	Prbb.g_01739	Prag.g_01541
OG0001272	Prbb.g_01371	Prag.g_01581
OG0001273	Prbb.g_00522	Prag.g_01582
OG0001274	Prbb.g_01778	Prag.g_01587
OG0001275	Prbb.g_01086	Prag.g_01604
OG0001276	Prbb.g_01781	Prag.g_01616
OG0001277	Prbb.g_01790, Prbb.g_01899	Prag.g_01630
OG0001278	Prbb.g_01815	Prag.g_01661
OG0001279	Prbb.g_01819	Prag.g_01665
OG0001280	Prbb.g_01822	Prag.g_01668
OG0001281	Prbb.g_01926	Prag.g_01735
OG0001282	Prbb.g_01279	Prag.g_01759
OG0001283	Prbb.g_02042	Prag.g_01842
OG0001284	Prbb.g_02073	Prag.g_01871
OG0001285	Prbb.g_02119	Prag.g_01902
OG0001286	Prbb.g_02177	Prag.g_01947
OG0001287	Prbb.g_01180	Prag.g_01637
OG0001288	Prbb.g_00442	Prag.g_00416
OG0001290	Prbb.g_00031	Prag.g_00030
OG0001291	Prbb.g_00126	Prag.g_00065
OG0001292	Prbb.g_00129	Prag.g_00068
OG0001293	Prbb.g_00131	Prag.g_00070
OG0001295	Prbb.g_00176	Prag.g_00112
OG0001296	Prbb.g_00183	Prag.g_00118
OG0001297	Prbb.g_00256	Prag.g_00192
OG0001298	Prbb.g_00301	Prag.g_00236
OG0001300	Prbb.g_01077	Prag.g_00367
OG0001301	Prbb.g_00638	Prag.g_00615
OG0001302	Prbb.g_01800	Prag.g_00748
OG0001303	Prbb.g_00754	Prag.g_00752
OG0001304	Prbb.g_01061	Prag.g_01027
OG0001305	Prbb.g_01066	Prag.g_01032
OG0001306	Prbb.g_02163	Prag.g_01068
OG0001307	Prbb.g_00940	Prag.g_01078
OG0001308	Prbb.g_01071	Prag.g_01100
OG0001309	Prbb.g_02121	Prag.g_01102
OG0001310	Prbb.g_01247	Prag.g_01111
OG0001311	Prbb.g_01483	Prag.g_01181
OG0001312	Prbb.g_01610	Prag.g_01373
OG0001313	Prbb.g_00758	Prag.g_01585
OG0001314	Prbb.g_01844	Prag.g_01692
OG0001315	Prbb.g_01879	Prag.g_01727
OG0001316	Prbb.g_02038	Prag.g_01838
OG0001318	Prbb.g_00199	Prag.g_00134
OG0001319	Prbb.g_00295	Prag.g_00231
OG0001320	Prbb.g_01542	Prag.g_00446
OG0001322	Prbb.g_00747	Prag.g_00787
OG0001323	Prbb.g_00921	Prag.g_01051
OG0001324	Prbb.g_01433	Prag.g_01086
OG0001325	Prbb.g_01325	Prag.g_01104
OG0001326	Prbb.g_01207	Prag.g_01325
OG0001327	Prbb.g_01579	Prag.g_01327
OG0001328	Prbb.g_01591	Prag.g_01360
OG0001330	Prbb.g_01774	Prag.g_01578
OG0001331	Prbb.g_01820	Prag.g_01666
OG0001332	Prbb.g_01868	Prag.g_01716
OG0001333	Prbb.g_02005	Prag.g_01808
OG0001334	Prbb.g_02063	Prag.g_01863
OG0001335	Prbb.g_02117	Prag.g_01900
OG0001336	Prbb.g_00186	Prag.g_00121
OG0001338	Prbb.g_01103	Prag.g_00137
OG0001344	Prbb.g_01553, Prbb.g_01628	Prag.g_00371
OG0001348	Prbb.g_00508	Prag.g_00483
OG0001349	Prbb.g_00513	Prag.g_00488
OG0001350	Prbb.g_00518	Prag.g_00493
OG0001352	Prbb.g_00687	Prag.g_00660
OG0001356	Prbb.g_00912	Prag.g_00890
OG0001359	Prbb.g_01892	Prag.g_01124
OG0001360	Prbb.g_01893	Prag.g_01125
OG0001362	Prbb.g_01196	Prag.g_01302
OG0001363	Prbb.g_02083	Prag.g_01427
OG0001364	Prbb.g_01759	Prag.g_01560
OG0001365	Prbb.g_00955	Prag.g_01422
OG0001368	Prbb.g_02072	Prag.g_01870
OG0001371	Prbb.g_00122	Prag.g_00061
OG0001372	Prbb.g_00123	Prag.g_00062
OG0001373	Prbb.g_00130	Prag.g_00069
OG0001374	Prbb.g_00142	Prag.g_00081
OG0001376	Prbb.g_00291	Prag.g_00227
OG0001377	Prbb.g_00312	Prag.g_00248
OG0001379	Prbb.g_01725	Prag.g_00356
OG0001380	Prbb.g_01073	Prag.g_01272, Prag.g_01640
OG0001381	Prbb.g_00459	Prag.g_00433
OG0001382	Prbb.g_00467	Prag.g_00439
OG0001383	Prbb.g_00515	Prag.g_00490
OG0001385	Prbb.g_00669	Prag.g_00644
OG0001386	Prbb.g_00679	Prag.g_00652
OG0001387	Prbb.g_00681	Prag.g_00654
OG0001388	Prbb.g_00692	Prag.g_00664
OG0001389	Prbb.g_00718	Prag.g_00697
OG0001390	Prbb.g_00086	Prag.g_00742
OG0001391	Prbb.g_00957	Prag.g_00792
OG0001392	Prbb.g_00911	Prag.g_00889
OG0001393	Prbb.g_00913	Prag.g_00891
OG0001394	Prbb.g_00937	Prag.g_00911
OG0001395	Prbb.g_00941	Prag.g_00914
OG0001396	Prbb.g_01388	Prag.g_00996
OG0001397	Prbb.g_01052	Prag.g_01021
OG0001398	Prbb.g_00888	Prag.g_01040
OG0001399	Prbb.g_00910	Prag.g_01049
OG0001400	Prbb.g_00903	Prag.g_01058
OG0001401	Prbb.g_01139	Prag.g_01065
OG0001402	Prbb.g_01532	Prag.g_01139
OG0001403	Prbb.g_01587	Prag.g_01356
OG0001404	Prbb.g_01116	Prag.g_01380
OG0001405	Prbb.g_01640	Prag.g_01390
OG0001406	Prbb.g_01726	Prag.g_01529
OG0001407	Prbb.g_01730	Prag.g_01532
OG0001408	Prbb.g_01775	Prag.g_01579
OG0001409	Prbb.g_01141	Prag.g_01592
OG0001410	Prbb.g_01125	Prag.g_01606
OG0001411	Prbb.g_01241	Prag.g_01618
OG0001412	Prbb.g_00969	Prag.g_00945
OG0001414	Prbb.g_02023	Prag.g_00055
OG0001415	Prbb.g_00377	Prag.g_00317
OG0001416	Prbb.g_00525	Prag.g_00500
OG0001417	Prbb.g_00680	Prag.g_00653
OG0001418	Prbb.g_01179	Prag.g_00755
OG0001419	Prbb.g_00961	Prag.g_00796
OG0001420	Prbb.g_01913	Prag.g_00893
OG0001421	Prbb.g_00918	Prag.g_00896
OG0001422	Prbb.g_00740	Prag.g_01054
OG0001423	Prbb.g_01223	Prag.g_01126
OG0001424	Prbb.g_01895	Prag.g_01217
OG0001426	Prbb.g_02172	Prag.g_01943
OG0001427	Prbb.g_01796	Prag.g_00366
OG0001429	Prbb.g_01001	Prag.g_00974
OG0001431	Prbb.g_00902	Prag.g_01056
OG0001432	Prbb.g_00750	Prag.g_01059
OG0001433	Prbb.g_01187	Prag.g_01625
OG0001434	Prbb.g_01432, Prbb.g_01270	Prag.g_01628
OG0001435	Prbb.g_01113	Prag.g_01590
OG0001436	Prbb.g_01164	Prag.g_00769
OG0001438	Prbb.g_00621	Prag.g_00598
OG0001441	Prbb.g_01365	Prag.g_01096
OG0001442	Prbb.g_01782	Prag.g_01113
OG0001444	Prbb.g_01496	Prag.g_01172
OG0001445	Prbb.g_01634	Prag.g_01268
OG0001446	Prbb.g_01635	Prag.g_01270
OG0001447	Prbb.g_01636	Prag.g_01271
OG0001448	Prbb.g_00732	Prag.g_01612
OG0001449	Prbb.g_00876	Prag.g_01489
OG0001450	Prbb.g_01886	Prag.g_01653
OG0001450	Prbb.g_01556, Prbb.g_00881, Prbb.g_00883	Prag.g_01244
OG0001452	Prbb.g_02138	Prag.g_01920
OG0001456	Prbb.g_00390	Prag.g_00567
OG0001458	Prbb.g_01272	Prag.g_00741
OG0001459	Prbb.g_00115	Prag.g_00785
OG0001464	Prbb.g_01021, Prbb.g_01448	Prag.g_01053
OG0001465	Prbb.g_00901	Prag.g_01322
OG0001469	Prbb.g_01519	Prag.g_01151
OG0001472	Prbb.g_00849	Prag.g_00866
OG0001473	Prbb.g_00956	Prag.g_00875
OG0001474	Prbb.g_01901	Prag.g_00877
OG0001475	Prbb.g_00898	Prag.g_01044
OG0001476	Prbb.g_00899	Prag.g_01045
OG0001477	Prbb.g_00900	Prag.g_01046
OG0001478	Prbb.g_01660	Prag.g_01052
OG0001479	Prbb.g_01494	Prag.g_01081
OG0001480	Prbb.g_00439	Prag.g_01090
OG0001486	Prbb.g_00953	Prag.g_00925
OG0001487	Prbb.g_00625	Prag.g_00759
OG0001491	Prbb.g_01105	Prag.g_00782
OG0001493	Prbb.g_01902	Prag.g_00878
OG0001494	Prbb.g_01903	Prag.g_00879
OG0001495	Prbb.g_01904	Prag.g_00880
OG0001496	Prbb.g_01905	Prag.g_00881
OG0001497	Prbb.g_01906	Prag.g_00882
OG0001498	Prbb.g_01907	Prag.g_00883
OG0001499	Prbb.g_01908	Prag.g_00884
OG0001500	Prbb.g_01909	Prag.g_00885
OG0001501	Prbb.g_01910	Prag.g_00886
OG0001502	Prbb.g_01911	Prag.g_00887
OG0001503	Prbb.g_01912	Prag.g_00888
OG0001505	Prbb.g_01281	Prag.g_00716
OG0001507	Prbb.g_01536	Prag.g_01135
OG0001510	Prbb.g_02022	Prag.g_01823
OG0001515	Prbb.g_01788	Prag.g_00746
OG0001516	Prbb.g_01011	Prag.g_00986
OG0001517	Prbb.g_00097	Prag.g_01063
OG0001520	Prbb.g_01163	Prag.g_00768
OG0001523	Prbb.g_00110	Prag.g_00054
OG0001524	Prbb.g_01249	Prag.g_00369
OG0001527	Prbb.g_01317	Prag.g_01094
OG0001528	Prbb.g_01793	Prag.g_01303
OG0001529	Prbb.g_01306	Prag.g_01307
OG0001530	Prbb.g_01162	Prag.g_00767
OG0001533	Prbb.g_01250	Prag.g_00390
OG0001535	Prbb.g_00846	Prag.g_00863
OG0001536	Prbb.g_01097	Prag.g_01092
OG0001538	Prbb.g_01602	Prag.g_01324
OG0001539	Prbb.g_01261	Prag.g_01339
OG0001540	Prbb.g_01228	Prag.g_01340
OG0001541	Prbb.g_00857	Prag.g_01417
OG0001543	Prbb.g_01257	Prag.g_01605
OG0001546	Prbb.g_00820	Prag.g_01280
OG0001549	Prbb.g_00184	Prag.g_00119
OG0001550	Prbb.g_00358	Prag.g_00298
OG0001551	Prbb.g_00052	Prag.g_00322
OG0001552	Prbb.g_01215	Prag.g_00363
OG0001553	Prbb.g_01267	Prag.g_00382
OG0001554	Prbb.g_01080	Prag.g_00383
OG0001555	Prbb.g_01089	Prag.g_00436
OG0001556	Prbb.g_01552	Prag.g_00448
OG0001557	Prbb.g_00682	Prag.g_00655
OG0001559	Prbb.g_01191	Prag.g_00747
OG0001560	Prbb.g_01028	Prag.g_00774
OG0001561	Prbb.g_01343	Prag.g_00868
OG0001562	Prbb.g_00744	Prag.g_01002
OG0001563	Prbb.g_00109	Prag.g_01061
OG0001564	Prbb.g_01074	Prag.g_01062
OG0001565	Prbb.g_00751	Prag.g_01064
OG0001566	Prbb.g_01088	Prag.g_01067
OG0001567	Prbb.g_01280	Prag.g_01074
OG0001568	Prbb.g_00096	Prag.g_01089
OG0001569	Prbb.g_01178	Prag.g_01093
OG0001570	Prbb.g_01183	Prag.g_01098
OG0001571	Prbb.g_01214	Prag.g_01107
OG0001572	Prbb.g_01258	Prag.g_01116
OG0001573	Prbb.g_01102	Prag.g_01119
OG0001575	Prbb.g_01340	Prag.g_01320
OG0001576	Prbb.g_01206	Prag.g_01330
OG0001577	Prbb.g_01920	Prag.g_01386
OG0001578	Prbb.g_01638	Prag.g_01388
OG0001579	Prbb.g_00875	Prag.g_01469
OG0001582	Prbb.g_01033	Prag.g_01573
OG0001583	Prbb.g_00759	Prag.g_01574
OG0001584	Prbb.g_01554	Prag.g_01575
OG0001585	Prbb.g_01779	Prag.g_01584
OG0001586	Prbb.g_01623	Prag.g_01880
OG0001588	Prbb.g_01896	Prag.g_01652
OG0001591	Prbb.g_01140	Prag.g_00357
OG0001594	Prbb.g_01551	Prag.g_00447
OG0001595	Prbb.g_01285	Prag.g_00684
OG0001597	Prbb.g_01394	Prag.g_00870
OG0001599	Prbb.g_01898	Prag.g_01129
OG0001600	Prbb.g_01559	Prag.g_01130
OG0001601	Prbb.g_01558	Prag.g_01131
OG0001602	Prbb.g_01557	Prag.g_01132
OG0001603	Prbb.g_01181	Prag.g_01632
OG0001604	Prbb.g_01393	Prag.g_01682
OG0001606	Prbb.g_00399	Prag.g_00335
OG0001608	Prbb.g_01949	Prag.g_01642
OG0001609	Prbb.g_01795	Prag.g_00362
OG0001616	Prbb.g_01374	Prag.g_01317
OG0001620	Prbb.g_00870	Prag.g_01460
OG0001622	Prbb.g_01412	Prag.g_01253
OG0001624	Prbb.g_00755	Prag.g_00872
OG0001632	Prbb.g_01253	Prag.g_01643
OG0001634	Prbb.g_01413	Prag.g_01254
OG0001635	Prbb.g_01414	Prag.g_01255
OG0001636	Prbb.g_01415	Prag.g_01256
OG0001709	Prbb.g_01153	Prag.g_00760
OG0001720	Prbb.g_00863	Prag.g_01435
OG0001793	Prbb.g_02089	Prag.g_01277
OG0001794	Prbb.g_01397	Prag.g_01620
OG0001834	Prbb.g_01079	Prag.g_01260
OG0001855	Prbb.g_00077	Prag.g_01296
OG0001871	Prbb.g_01315	Prag.g_01249
OG0001874	Prbb.g_01117	Prag.g_01347
OG0001913	Prbb.g_01154	Prag.g_00761
OG0001957	Prbb.g_01159	Prag.g_00770
OG0001991	Prbb.g_01161	Prag.g_00766
OG0002045	Prbb.g_01128	Prag.g_01257
OG0002080	Prbb.g_01561	Prag.g_01261
OG0002081	Prbb.g_01883	Prag.g_01654
OG0002156	Prbb.g_00862	Prag.g_01410
OG0002183	Prbb.g_01155	Prag.g_00762
OG0002184	Prbb.g_01156	Prag.g_00763
OG0002187	Prbb.g_01332	Prag.g_01229
OG0002311	Prbb.g_01188	Prag.g_01593
