Orthogroup	Prah	Prad
OG0001175	Prah.g_00144	Prad.g_01626
OG0001176	Prah.g_00136	Prad.g_01625
OG0001177	Prah.g_00134	Prad.g_01623
OG0001178	Prah.g_00130	Prad.g_01621
OG0001179	Prah.g_00129	Prad.g_01620
OG0001180	Prah.g_00128	Prad.g_01619
OG0001181	Prah.g_00127	Prad.g_01618
OG0001182	Prah.g_00126	Prad.g_01617
OG0001183	Prah.g_00125	Prad.g_01616
OG0001184	Prah.g_00088	Prad.g_01614
OG0001185	Prah.g_00086	Prad.g_01611
OG0001186	Prah.g_00085	Prad.g_01610
OG0001187	Prah.g_00084	Prad.g_01609
OG0001188	Prah.g_00080	Prad.g_01608
OG0001189	Prah.g_00079	Prad.g_01607
OG0001190	Prah.g_00078	Prad.g_01606
OG0001191	Prah.g_00076	Prad.g_01605
OG0001192	Prah.g_00074	Prad.g_01604
OG0001193	Prah.g_00073	Prad.g_01603
OG0001194	Prah.g_00071	Prad.g_01602
OG0001195	Prah.g_00070	Prad.g_01601
OG0001196	Prah.g_00068	Prad.g_01600
OG0001197	Prah.g_00067	Prad.g_01599
OG0001198	Prah.g_00066	Prad.g_01598
OG0001199	Prah.g_00065	Prad.g_01597
OG0001200	Prah.g_00063	Prad.g_01596
OG0001201	Prah.g_00062	Prad.g_01595
OG0001202	Prah.g_00061	Prad.g_01594
OG0001203	Prah.g_00059	Prad.g_01592
OG0001204	Prah.g_00055	Prad.g_01590
OG0001205	Prah.g_00053	Prad.g_01589
OG0001206	Prah.g_00052	Prad.g_01588
OG0001207	Prah.g_02490	Prad.g_01587
OG0001208	Prah.g_02491	Prad.g_01586
OG0001209	Prah.g_02492	Prad.g_01585
OG0001210	Prah.g_02493	Prad.g_01584
OG0001211	Prah.g_02495	Prad.g_01583
OG0001212	Prah.g_02496	Prad.g_01582
OG0001213	Prah.g_02497	Prad.g_01581
OG0001214	Prah.g_02499	Prad.g_01579
OG0001215	Prah.g_02501	Prad.g_01578
OG0001216	Prah.g_02503	Prad.g_01577
OG0001217	Prah.g_02504	Prad.g_01576
OG0001218	Prah.g_02505	Prad.g_01575
OG0001219	Prah.g_02508	Prad.g_01572
OG0001220	Prah.g_02513	Prad.g_01571
OG0001221	Prah.g_02536	Prad.g_01568
OG0001222	Prah.g_02540	Prad.g_01567
OG0001223	Prah.g_02541	Prad.g_01566
OG0001224	Prah.g_02543	Prad.g_01565
OG0001225	Prah.g_02544	Prad.g_01564
OG0001226	Prah.g_02547	Prad.g_01563
OG0001227	Prah.g_02548	Prad.g_01562
OG0001228	Prah.g_02550	Prad.g_01561
OG0001229	Prah.g_02551	Prad.g_01560
OG0001230	Prah.g_02552	Prad.g_01559
OG0001231	Prah.g_02565	Prad.g_01558
OG0001232	Prah.g_02574	Prad.g_01557
OG0001233	Prah.g_02575	Prad.g_01556
OG0001234	Prah.g_02576	Prad.g_01555
OG0001235	Prah.g_02577	Prad.g_01554
OG0001236	Prah.g_02579	Prad.g_01552
OG0001237	Prah.g_02580	Prad.g_01551
OG0001238	Prah.g_02584	Prad.g_01549
OG0001239	Prah.g_02586	Prad.g_01548
OG0001240	Prah.g_02587	Prad.g_01547
OG0001241	Prah.g_02591	Prad.g_01545
OG0001242	Prah.g_02593	Prad.g_01544
OG0001243	Prah.g_02594	Prad.g_01543
OG0001244	Prah.g_02596	Prad.g_01542
OG0001245	Prah.g_02598	Prad.g_01541
OG0001246	Prah.g_02600	Prad.g_01540
OG0001247	Prah.g_02601	Prad.g_01539
OG0001248	Prah.g_02602	Prad.g_01538
OG0001249	Prah.g_02603	Prad.g_01537
OG0001250	Prah.g_02604	Prad.g_01536
OG0001253	Prah.g_02287	Prad.g_01841
OG0001254	Prah.g_02135	Prad.g_01710
OG0001255	Prah.g_01941	Prad.g_01658
OG0001257	Prah.g_01564	Prad.g_00025
OG0001258	Prah.g_01545	Prad.g_00131
OG0001259	Prah.g_01418	Prad.g_01379
OG0001261	Prah.g_00604	Prad.g_01181
OG0001262	Prah.g_00581	Prad.g_00297
OG0001263	Prah.g_01190	Prad.g_00276
OG0001264	Prah.g_00734	Prad.g_00246
OG0001265	Prah.g_00856	Prad.g_00137
OG0001266	Prah.g_01192	Prad.g_00995
OG0001267	Prah.g_01037	Prad.g_01512
OG0001268	Prah.g_01324	Prad.g_01499
OG0001269	Prah.g_00326	Prad.g_00611
OG0001270	Prah.g_01203	Prad.g_00474
OG0001271	Prah.g_01622	Prad.g_00463
OG0001273	Prah.g_01521	Prad.g_00420
OG0001274	Prah.g_01050	Prad.g_00415
OG0001275	Prah.g_00282	Prad.g_00397
OG0001276	Prah.g_00710	Prad.g_00384
OG0001278	Prah.g_01665	Prad.g_00949
OG0001279	Prah.g_01670	Prad.g_00945
OG0001280	Prah.g_01673	Prad.g_00942
OG0001281	Prah.g_02068	Prad.g_00876
OG0001282	Prah.g_01682	Prad.g_00851
OG0001283	Prah.g_02240	Prad.g_00769
OG0001285	Prah.g_00057	Prad.g_01591
OG0001286	Prah.g_02589	Prad.g_01546
OG0001287	Prah.g_01100	Prad.g_01299
OG0001288	Prah.g_00231	Prad.g_00070
OG0001290	Prah.g_00037	Prad.g_01956
OG0001291	Prah.g_01841	Prad.g_01922
OG0001292	Prah.g_01844	Prad.g_01919
OG0001293	Prah.g_01846	Prad.g_01917
OG0001294	Prah.g_01881	Prad.g_01900
OG0001295	Prah.g_00185	Prad.g_01874
OG0001296	Prah.g_02251	Prad.g_01868
OG0001297	Prah.g_02359	Prad.g_01792
OG0001298	Prah.g_02077	Prad.g_01748
OG0001299	Prah.g_01868, Prah.g_02090	Prad.g_01739
OG0001301	Prah.g_00499	Prad.g_01426
OG0001303	Prah.g_00356	Prad.g_01100
OG0001304	Prah.g_00906	Prad.g_01027
OG0001305	Prah.g_00911	Prad.g_01022
OG0001306	Prah.g_02573	Prad.g_00988
OG0001307	Prah.g_00722	Prad.g_00979
OG0001309	Prah.g_00054	Prad.g_00649
OG0001310	Prah.g_01182	Prad.g_00660
OG0001311	Prah.g_01250	Prad.g_01467
OG0001312	Prah.g_00325	Prad.g_00610
OG0001313	Prah.g_00018	Prad.g_00417
OG0001314	Prah.g_01704	Prad.g_00918
OG0001315	Prah.g_01761	Prad.g_00883
OG0001316	Prah.g_02235	Prad.g_00773
OG0001318	Prah.g_02279	Prad.g_01852
OG0001320	Prah.g_01481	Prad.g_00039
OG0001322	Prah.g_00942	Prad.g_01126
OG0001323	Prah.g_00555	Prad.g_01003
OG0001326	Prah.g_00998	Prad.g_00338
OG0001327	Prah.g_01354	Prad.g_00340
OG0001328	Prah.g_01370	Prad.g_00623
OG0001329	Prah.g_02582	Prad.g_00574
OG0001330	Prah.g_01658	Prad.g_00424
OG0001331	Prah.g_01671	Prad.g_00944
OG0001332	Prah.g_01737	Prad.g_00894
OG0001333	Prah.g_01990	Prad.g_00803
OG0001334	Prah.g_00148	Prad.g_01629
OG0001335	Prah.g_00060	Prad.g_01593
OG0001336	Prah.g_02253	Prad.g_01865
OG0001337	Prah.g_00187	Prad.g_01875
OG0001339	Prah.g_02363	Prad.g_01788
OG0001340	Prah.g_02083	Prad.g_01743
OG0001341	Prah.g_02108	Prad.g_01730
OG0001342	Prah.g_02134	Prad.g_01711
OG0001343	Prah.g_01934	Prad.g_01652
OG0001344	Prah.g_00443	Prad.g_00731
OG0001345	Prah.g_00228	Prad.g_00668
OG0001346	Prah.g_00309	Prad.g_00035
OG0001347	Prah.g_01560	Prad.g_00021
OG0001348	Prah.g_01537	Prad.g_00125
OG0001349	Prah.g_01531	Prad.g_00120
OG0001350	Prah.g_01527	Prad.g_00115
OG0001351	Prah.g_01435	Prad.g_01366
OG0001353	Prah.g_02393	Prad.g_01277
OG0001355	Prah.g_00597	Prad.g_00307
OG0001357	Prah.g_00837	Prad.g_00158
OG0001358	Prah.g_00855	Prad.g_00138
OG0001361	Prah.g_01284	Prad.g_01445
OG0001362	Prah.g_00431	Prad.g_01216
OG0001366	Prah.g_01726	Prad.g_00904
OG0001367	Prah.g_01971, Prah.g_00340	Prad.g_00862
OG0001368	Prah.g_00132	Prad.g_01622
OG0001375	Prah.g_02263	Prad.g_01858
OG0001378	Prah.g_02124	Prad.g_01719
OG0001380	Prah.g_01342	Prad.g_01980
OG0001381	Prah.g_00256	Prad.g_00053
OG0001384	Prah.g_01518	Prad.g_00110
OG0001396	Prah.g_00756	Prad.g_00154
OG0001410	Prah.g_02412	Prad.g_00395
OG0001412	Prah.g_00766	Prad.g_00205
OG0001413	Prah.g_00994, Prah.g_00343	Prad.g_01213
OG0001415	Prah.g_01957	Prad.g_01665
OG0001416	Prah.g_01516	Prad.g_00108
OG0001425	Prah.g_00891	Prad.g_00403
OG0001426	Prah.g_02583	Prad.g_01550
OG0001437	Prah.g_00300, Prah.g_00299	Prad.g_01045
OG0001438	Prah.g_00527	Prad.g_01409
OG0001439	Prah.g_00606	Prad.g_01178
OG0001442	Prah.g_01213	Prad.g_00663
OG0001451	Prah.g_01078	Prad.g_00546
OG0001452	Prah.g_02507	Prad.g_01573
OG0001453	Prah.g_01003	Prad.g_00378
OG0001455	Prah.g_01208	Prad.g_01191
OG0001456	Prah.g_01419	Prad.g_01378
OG0001466	Prah.g_00892	Prad.g_00348
OG0001467	Prah.g_00411	Prad.g_00518
OG0001470	Prah.g_02184	Prad.g_01671
OG0001472	Prah.g_00964	Prad.g_00286
OG0001474	Prah.g_02553	Prad.g_00275
OG0001475	Prah.g_02512	Prad.g_01010
OG0001476	Prah.g_02511	Prad.g_01009
OG0001477	Prah.g_02510	Prad.g_01008
OG0001478	Prah.g_01034	Prad.g_01002
OG0001479	Prah.g_01240	Prad.g_00976
OG0001480	Prah.g_00223	Prad.g_00634
OG0001481	Prah.g_01294	Prad.g_01480
OG0001483	Prah.g_01356	Prad.g_00364
OG0001486	Prah.g_00696	Prad.g_00225
OG0001489	Prah.g_01972	Prad.g_00734
OG0001493	Prah.g_02554	Prad.g_00274
OG0001494	Prah.g_02555	Prad.g_00273
OG0001495	Prah.g_02556	Prad.g_00272
OG0001496	Prah.g_02557	Prad.g_00271
OG0001497	Prah.g_02558	Prad.g_00270
OG0001498	Prah.g_02559	Prad.g_00269
OG0001499	Prah.g_02560	Prad.g_00268
OG0001500	Prah.g_02561	Prad.g_00267
OG0001501	Prah.g_02562	Prad.g_00266
OG0001502	Prah.g_02563	Prad.g_00265
OG0001503	Prah.g_02564	Prad.g_00264
OG0001504	Prah.g_00700	Prad.g_00230
OG0001508	Prah.g_01202	Prad.g_00412
OG0001513	Prah.g_01895, Prah.g_00432	Prad.g_01888
OG0001525	Prah.g_01367	Prad.g_00048
OG0001529	Prah.g_01081	Prad.g_00316
OG0001532	Prah.g_00044	Prad.g_01952
OG0001542	Prah.g_01817	Prad.g_00407
OG0001544	Prah.g_00213	Prad.g_00082
OG0001546	Prah.g_00602	Prad.g_01046
OG0001574	Prah.g_01101	Prad.g_00315
OG0001590	Prah.g_02149	Prad.g_01698
OG0001592	Prah.g_01806	Prad.g_00702
OG0001593	Prah.g_00617	Prad.g_00047
OG0001596	Prah.g_01613	Prad.g_01097
OG0001598	Prah.g_01220	Prad.g_00257
OG0001605	Prah.g_02045	Prad.g_00857
OG0001621	Prah.g_00339, Prah.g_01973	Prad.g_01106
OG0001623	Prah.g_01936	Prad.g_01654
OG0001683	Prah.g_00082, Prah.g_00098	Prad.g_01978
OG0001694	Prah.g_02223	Prad.g_01186
OG0001714	Prah.g_00357	Prad.g_00573
OG0001792	Prah.g_00083	Prad.g_01979
OG0001793	Prah.g_00081	Prad.g_01977
OG0001821	Prah.g_00345	Prad.g_00347
OG0001875	Prah.g_00612	Prad.g_00679
OG0001876	Prah.g_00745	Prad.g_00682
OG0001879	Prah.g_00933	Prad.g_00084, Prad.g_00085
OG0001916	Prah.g_00019	Prad.g_01040
OG0001917	Prah.g_00020	Prad.g_01041
OG0001918	Prah.g_02407	Prad.g_01322
OG0001955	Prah.g_01021	Prad.g_01209
OG0001994	Prah.g_02276	Prad.g_00089
OG0002246	Prah.g_01734	Prad.g_00896
