Orthogroup	Prah	Praq
OG0001177	Prah.g_00134	Praq.g_00771
OG0001178	Prah.g_00130	Praq.g_00773
OG0001179	Prah.g_00129	Praq.g_00774
OG0001180	Prah.g_00128	Praq.g_00679
OG0001181	Prah.g_00127	Praq.g_00680
OG0001182	Prah.g_00126	Praq.g_00681
OG0001183	Prah.g_00125	Praq.g_00682
OG0001184	Prah.g_00088	Praq.g_00684
OG0001185	Prah.g_00086	Praq.g_00687
OG0001186	Prah.g_00085	Praq.g_00688
OG0001187	Prah.g_00084	Praq.g_00689
OG0001188	Prah.g_00080	Praq.g_00690
OG0001189	Prah.g_00079	Praq.g_00691
OG0001190	Prah.g_00078	Praq.g_00692
OG0001191	Prah.g_00076	Praq.g_00693
OG0001192	Prah.g_00074	Praq.g_00694
OG0001193	Prah.g_00073	Praq.g_00695
OG0001194	Prah.g_00071	Praq.g_00696
OG0001195	Prah.g_00070	Praq.g_00697
OG0001196	Prah.g_00068	Praq.g_00698
OG0001197	Prah.g_00067	Praq.g_00699
OG0001198	Prah.g_00066	Praq.g_00700
OG0001199	Prah.g_00065	Praq.g_00701
OG0001200	Prah.g_00063	Praq.g_00702
OG0001201	Prah.g_00062	Praq.g_00703
OG0001202	Prah.g_00061	Praq.g_00704
OG0001203	Prah.g_00059	Praq.g_00706
OG0001204	Prah.g_00055	Praq.g_00708
OG0001205	Prah.g_00053	Praq.g_00709
OG0001206	Prah.g_00052	Praq.g_00710
OG0001207	Prah.g_02490	Praq.g_00711
OG0001208	Prah.g_02491	Praq.g_00712
OG0001209	Prah.g_02492	Praq.g_00713
OG0001210	Prah.g_02493	Praq.g_00714
OG0001211	Prah.g_02495	Praq.g_00715
OG0001212	Prah.g_02496	Praq.g_00716
OG0001213	Prah.g_02497	Praq.g_00717
OG0001214	Prah.g_02499	Praq.g_00719
OG0001215	Prah.g_02501	Praq.g_00720
OG0001216	Prah.g_02503	Praq.g_00721
OG0001217	Prah.g_02504	Praq.g_00722
OG0001218	Prah.g_02505	Praq.g_00723
OG0001219	Prah.g_02508	Praq.g_00390
OG0001220	Prah.g_02513	Praq.g_00391
OG0001221	Prah.g_02536	Praq.g_00394
OG0001222	Prah.g_02540	Praq.g_00395
OG0001223	Prah.g_02541	Praq.g_00396
OG0001224	Prah.g_02543	Praq.g_00397
OG0001225	Prah.g_02544	Praq.g_00398
OG0001226	Prah.g_02547	Praq.g_00399
OG0001227	Prah.g_02548	Praq.g_00400
OG0001228	Prah.g_02550	Praq.g_00401
OG0001229	Prah.g_02551	Praq.g_00402
OG0001230	Prah.g_02552	Praq.g_00403
OG0001231	Prah.g_02565	Praq.g_00404
OG0001232	Prah.g_02574	Praq.g_00405
OG0001233	Prah.g_02575	Praq.g_00406
OG0001234	Prah.g_02576	Praq.g_00407
OG0001235	Prah.g_02577	Praq.g_00408
OG0001236	Prah.g_02579	Praq.g_00410
OG0001237	Prah.g_02580	Praq.g_00411
OG0001238	Prah.g_02584	Praq.g_00413
OG0001239	Prah.g_02586	Praq.g_00414
OG0001240	Prah.g_02587	Praq.g_00415
OG0001241	Prah.g_02591	Praq.g_00417
OG0001242	Prah.g_02593	Praq.g_00418
OG0001243	Prah.g_02594	Praq.g_00419
OG0001244	Prah.g_02596	Praq.g_00420
OG0001245	Prah.g_02598	Praq.g_00421
OG0001246	Prah.g_02600	Praq.g_00422
OG0001247	Prah.g_02601	Praq.g_00423
OG0001248	Prah.g_02602	Praq.g_00424
OG0001249	Prah.g_02603	Praq.g_00425
OG0001250	Prah.g_02604	Praq.g_00426
OG0001253	Prah.g_02287	Praq.g_01852
OG0001254	Prah.g_02135	Praq.g_01722
OG0001255	Prah.g_01941	Praq.g_01212
OG0001256	Prah.g_01084	Praq.g_00110
OG0001257	Prah.g_01564	Praq.g_00533
OG0001258	Prah.g_01545	Praq.g_01104
OG0001259	Prah.g_01418	Praq.g_01013
OG0001261	Prah.g_00604	Praq.g_01432
OG0001262	Prah.g_00581	Praq.g_01448
OG0001263	Prah.g_01190	Praq.g_01469
OG0001264	Prah.g_00734	Praq.g_01489
OG0001265	Prah.g_00856	Praq.g_01595
OG0001266	Prah.g_01192	Praq.g_01642
OG0001267	Prah.g_01037	Praq.g_01317
OG0001268	Prah.g_01324	Praq.g_01330
OG0001269	Prah.g_00326	Praq.g_00158
OG0001270	Prah.g_01203	Praq.g_00334
OG0001271	Prah.g_01622	Praq.g_00345
OG0001274	Prah.g_01050	Praq.g_00005
OG0001275	Prah.g_00282	Praq.g_00021
OG0001276	Prah.g_00710	Praq.g_00033, Praq.g_00044
OG0001280	Prah.g_01673	Praq.g_00498
OG0001281	Prah.g_02068	Praq.g_00948
OG0001282	Prah.g_01682	Praq.g_00923
OG0001283	Prah.g_02240	Praq.g_00745
OG0001284	Prah.g_00131	Praq.g_00772
OG0001285	Prah.g_00057	Praq.g_00707
OG0001286	Prah.g_02589	Praq.g_00416
OG0001287	Prah.g_01100	Praq.g_00041, Praq.g_00080, Praq.g_00547
OG0001288	Prah.g_00231	Praq.g_01120
OG0001290	Prah.g_00037	Praq.g_01233
OG0001291	Prah.g_01841	Praq.g_01932
OG0001292	Prah.g_01844	Praq.g_01929
OG0001293	Prah.g_01846	Praq.g_01927
OG0001294	Prah.g_01881	Praq.g_01910
OG0001295	Prah.g_00185	Praq.g_01884
OG0001296	Prah.g_02251	Praq.g_01878
OG0001297	Prah.g_02359	Praq.g_01803
OG0001298	Prah.g_02077	Praq.g_01759
OG0001301	Prah.g_00499	Praq.g_00965
OG0001303	Prah.g_00356	Praq.g_00630
OG0001304	Prah.g_00906	Praq.g_01610
OG0001305	Prah.g_00911	Praq.g_01615
OG0001306	Prah.g_02573	Praq.g_01651
OG0001307	Prah.g_00722	Praq.g_01660
OG0001309	Prah.g_00054	Praq.g_01282
OG0001310	Prah.g_01182	Praq.g_01292
OG0001311	Prah.g_01250	Praq.g_01361
OG0001312	Prah.g_00325	Praq.g_00159
OG0001313	Prah.g_00018	Praq.g_00003
OG0001314	Prah.g_01704	Praq.g_00474
OG0001315	Prah.g_01761	Praq.g_00440
OG0001316	Prah.g_02235	Praq.g_00741
OG0001318	Prah.g_02279	Praq.g_01862
OG0001320	Prah.g_01481	Praq.g_00517
OG0001322	Prah.g_00942	Praq.g_00650
OG0001323	Prah.g_00555	Praq.g_01634
OG0001326	Prah.g_00998	Praq.g_00109
OG0001327	Prah.g_01354	Praq.g_00111
OG0001328	Prah.g_01370	Praq.g_00138
OG0001329	Prah.g_02582	Praq.g_00197
OG0001330	Prah.g_01658	Praq.g_00384
OG0001332	Prah.g_01737	Praq.g_00451
OG0001334	Prah.g_00148	Praq.g_00765
OG0001335	Prah.g_00060	Praq.g_00705
OG0001336	Prah.g_02253	Praq.g_01875
OG0001337	Prah.g_00187	Praq.g_01885
OG0001339	Prah.g_02363	Praq.g_01799
OG0001340	Prah.g_02083	Praq.g_01754
OG0001341	Prah.g_02108	Praq.g_01742
OG0001342	Prah.g_02134	Praq.g_01723
OG0001343	Prah.g_01934	Praq.g_01206
OG0001344	Prah.g_00443	Praq.g_01165
OG0001345	Prah.g_00228	Praq.g_01123
OG0001346	Prah.g_00309	Praq.g_00523
OG0001347	Prah.g_01560	Praq.g_00537
OG0001348	Prah.g_01537	Praq.g_01098
OG0001349	Prah.g_01531	Praq.g_01093
OG0001350	Prah.g_01527	Praq.g_01088
OG0001351	Prah.g_01435	Praq.g_01026
OG0001353	Prah.g_02393	Praq.g_00832
OG0001355	Prah.g_00597	Praq.g_01438
OG0001357	Prah.g_00837	Praq.g_01575
OG0001358	Prah.g_00855	Praq.g_01594
OG0001361	Prah.g_01284	Praq.g_01383
OG0001366	Prah.g_01726	Praq.g_00460
OG0001367	Prah.g_01971, Prah.g_00340	Praq.g_00934
OG0001369	Prah.g_00857	Praq.g_01596
OG0001375	Prah.g_02263	Praq.g_01868
OG0001378	Prah.g_02124	Praq.g_01731
OG0001381	Prah.g_00256	Praq.g_00503
OG0001384	Prah.g_01518	Praq.g_01083
OG0001396	Prah.g_00756	Praq.g_01579
OG0001410	Prah.g_02412	Praq.g_00023
OG0001412	Prah.g_00766	Praq.g_01529
OG0001415	Prah.g_01957	Praq.g_01676
OG0001416	Prah.g_01516	Praq.g_01081
OG0001425	Prah.g_00891	Praq.g_00016
OG0001426	Prah.g_02583	Praq.g_00412
OG0001436	Prah.g_02519, Prah.g_01163	Praq.g_00067
OG0001438	Prah.g_00527	Praq.g_00982
OG0001442	Prah.g_01213	Praq.g_01294
OG0001451	Prah.g_01078	Praq.g_00859
OG0001452	Prah.g_02507	Praq.g_00389
OG0001453	Prah.g_01003	Praq.g_00037, Praq.g_00047, Praq.g_01406, Praq.g_00055
OG0001456	Prah.g_01419	Praq.g_01014
OG0001467	Prah.g_00411	Praq.g_00291
OG0001470	Prah.g_02184	Praq.g_01682
OG0001471	Prah.g_00621	Praq.g_01130
OG0001472	Prah.g_00964	Praq.g_01460
OG0001474	Prah.g_02553	Praq.g_00850
OG0001475	Prah.g_02512	Praq.g_01627
OG0001476	Prah.g_02511	Praq.g_01628
OG0001477	Prah.g_02510	Praq.g_01629
OG0001478	Prah.g_01034	Praq.g_01635
OG0001479	Prah.g_01240	Praq.g_01663
OG0001480	Prah.g_00223	Praq.g_01272
OG0001481	Prah.g_01294	Praq.g_01349
OG0001486	Prah.g_00696	Praq.g_01509
OG0001489	Prah.g_01972	Praq.g_01168
OG0001493	Prah.g_02554	Praq.g_00849
OG0001494	Prah.g_02555	Praq.g_00848
OG0001495	Prah.g_02556	Praq.g_00847
OG0001496	Prah.g_02557	Praq.g_00846
OG0001497	Prah.g_02558	Praq.g_00845
OG0001498	Prah.g_02559	Praq.g_00844
OG0001499	Prah.g_02560	Praq.g_00843
OG0001500	Prah.g_02561	Praq.g_00842
OG0001501	Prah.g_02562	Praq.g_00841
OG0001502	Prah.g_02563	Praq.g_00840
OG0001503	Prah.g_02564	Praq.g_00839
OG0001513	Prah.g_01895, Prah.g_00432	Praq.g_01898
OG0001520	Prah.g_01162	Praq.g_00066
OG0001525	Prah.g_01367	Praq.g_00508
OG0001529	Prah.g_01081	Praq.g_00089
OG0001532	Prah.g_00044	Praq.g_01238
OG0001542	Prah.g_01817	Praq.g_00012
OG0001544	Prah.g_00213	Praq.g_00074
OG0001545	Prah.g_00737	Praq.g_01486
OG0001574	Prah.g_01101	Praq.g_00078
OG0001590	Prah.g_02149	Praq.g_01709
OG0001593	Prah.g_00617	Praq.g_00509
OG0001596	Prah.g_01613	Praq.g_00628
OG0001598	Prah.g_01220	Praq.g_01476
OG0001621	Prah.g_00339, Prah.g_01973	Praq.g_00636
OG0001623	Prah.g_01936	Praq.g_01208
OG0001694	Prah.g_02223	Praq.g_00270
OG0001695	Prah.g_00121	Praq.g_00201
OG0001713	Prah.g_00118	Praq.g_00198
OG0001730	Prah.g_00119	Praq.g_00199
OG0001797	Prah.g_00992	Praq.g_01945
OG0001822	Prah.g_02131	Praq.g_00222
OG0001830	Prah.g_00120	Praq.g_00200
OG0001875	Prah.g_00612	Praq.g_01133
OG0001876	Prah.g_00745	Praq.g_01136
OG0002028	Prah.g_00725	Praq.g_00855
OG0002260	Prah.g_00346	Praq.g_00861
