Orthogroup	Prah	Prbg
OG0001124	Prah.g_02000	Prbg.g_01780
OG0001125	Prah.g_01998	Prbg.g_01782
OG0001126	Prah.g_01997	Prbg.g_01783
OG0001127	Prah.g_01994	Prbg.g_01786
OG0001128	Prah.g_01993	Prbg.g_01787
OG0001129	Prah.g_01991	Prbg.g_01788
OG0001130	Prah.g_01988	Prbg.g_01791
OG0001131	Prah.g_01987	Prbg.g_01792
OG0001132	Prah.g_01986	Prbg.g_01793
OG0001133	Prah.g_01985	Prbg.g_01794
OG0001134	Prah.g_01984	Prbg.g_01795
OG0001135	Prah.g_01983	Prbg.g_01796
OG0001136	Prah.g_01982	Prbg.g_01797
OG0001137	Prah.g_01981	Prbg.g_01798
OG0001138	Prah.g_01980	Prbg.g_01799
OG0001139	Prah.g_01978	Prbg.g_01801
OG0001140	Prah.g_01977	Prbg.g_01802
OG0001141	Prah.g_01976	Prbg.g_01803
OG0001142	Prah.g_01966	Prbg.g_01807
OG0001143	Prah.g_01965	Prbg.g_01808
OG0001144	Prah.g_01963	Prbg.g_01809
OG0001145	Prah.g_01962	Prbg.g_01810
OG0001146	Prah.g_01961	Prbg.g_01811
OG0001147	Prah.g_01960	Prbg.g_01812
OG0001148	Prah.g_01958	Prbg.g_01813
OG0001149	Prah.g_02224	Prbg.g_01815
OG0001150	Prah.g_02227	Prbg.g_01816
OG0001151	Prah.g_02231	Prbg.g_01820
OG0001152	Prah.g_02232	Prbg.g_01821
OG0001153	Prah.g_02234	Prbg.g_01822
OG0001154	Prah.g_02236	Prbg.g_01824
OG0001155	Prah.g_02239	Prbg.g_01826
OG0001156	Prah.g_02241	Prbg.g_01828
OG0001157	Prah.g_02243	Prbg.g_01830
OG0001158	Prah.g_02245	Prbg.g_01832
OG0001159	Prah.g_02246	Prbg.g_01833
OG0001160	Prah.g_02247	Prbg.g_01834
OG0001161	Prah.g_00168	Prbg.g_01835
OG0001162	Prah.g_00167	Prbg.g_01836
OG0001163	Prah.g_00166	Prbg.g_01837
OG0001164	Prah.g_00165	Prbg.g_01838
OG0001165	Prah.g_00164	Prbg.g_01839
OG0001166	Prah.g_00163	Prbg.g_01840
OG0001167	Prah.g_00156	Prbg.g_01842
OG0001168	Prah.g_00155	Prbg.g_01843
OG0001169	Prah.g_00154	Prbg.g_01844
OG0001170	Prah.g_00152	Prbg.g_01845
OG0001171	Prah.g_00151	Prbg.g_01846
OG0001172	Prah.g_00149	Prbg.g_01848
OG0001173	Prah.g_00146	Prbg.g_01850
OG0001174	Prah.g_00145	Prbg.g_01851
OG0001175	Prah.g_00144	Prbg.g_01852
OG0001176	Prah.g_00136	Prbg.g_01854
OG0001177	Prah.g_00134	Prbg.g_01856
OG0001178	Prah.g_00130	Prbg.g_01859
OG0001179	Prah.g_00129	Prbg.g_01860
OG0001180	Prah.g_00128	Prbg.g_01861
OG0001181	Prah.g_00127	Prbg.g_01862
OG0001182	Prah.g_00126	Prbg.g_01863
OG0001183	Prah.g_00125	Prbg.g_01864
OG0001184	Prah.g_00088	Prbg.g_01866
OG0001185	Prah.g_00086	Prbg.g_01868
OG0001186	Prah.g_00085	Prbg.g_01869
OG0001187	Prah.g_00084	Prbg.g_01870
OG0001188	Prah.g_00080	Prbg.g_01871
OG0001189	Prah.g_00079	Prbg.g_01872
OG0001190	Prah.g_00078	Prbg.g_01873
OG0001191	Prah.g_00076	Prbg.g_01874
OG0001192	Prah.g_00074	Prbg.g_01875
OG0001193	Prah.g_00073	Prbg.g_01876
OG0001194	Prah.g_00071	Prbg.g_01877
OG0001195	Prah.g_00070	Prbg.g_01878
OG0001196	Prah.g_00068	Prbg.g_01879
OG0001197	Prah.g_00067	Prbg.g_01880
OG0001198	Prah.g_00066	Prbg.g_01881
OG0001199	Prah.g_00065	Prbg.g_01882
OG0001200	Prah.g_00063	Prbg.g_01883
OG0001201	Prah.g_00062	Prbg.g_01884
OG0001202	Prah.g_00061	Prbg.g_01885
OG0001203	Prah.g_00059	Prbg.g_01887
OG0001204	Prah.g_00055	Prbg.g_01889
OG0001205	Prah.g_00053	Prbg.g_01891
OG0001206	Prah.g_00052	Prbg.g_01892
OG0001207	Prah.g_02490	Prbg.g_01893
OG0001208	Prah.g_02491	Prbg.g_01894
OG0001209	Prah.g_02492	Prbg.g_01895
OG0001210	Prah.g_02493	Prbg.g_01896
OG0001211	Prah.g_02495	Prbg.g_01897
OG0001212	Prah.g_02496	Prbg.g_01898
OG0001213	Prah.g_02497	Prbg.g_01899
OG0001214	Prah.g_02499	Prbg.g_01901
OG0001215	Prah.g_02501	Prbg.g_01902
OG0001216	Prah.g_02503	Prbg.g_01903
OG0001217	Prah.g_02504	Prbg.g_01904
OG0001218	Prah.g_02505	Prbg.g_01905
OG0001219	Prah.g_02508	Prbg.g_01908
OG0001220	Prah.g_02513	Prbg.g_01909
OG0001221	Prah.g_02536	Prbg.g_01913
OG0001222	Prah.g_02540	Prbg.g_01914
OG0001223	Prah.g_02541	Prbg.g_01915
OG0001224	Prah.g_02543	Prbg.g_01917
OG0001225	Prah.g_02544	Prbg.g_01918
OG0001226	Prah.g_02547	Prbg.g_01919
OG0001227	Prah.g_02548	Prbg.g_01920
OG0001228	Prah.g_02550	Prbg.g_01921
OG0001229	Prah.g_02551	Prbg.g_01922
OG0001230	Prah.g_02552	Prbg.g_01923
OG0001231	Prah.g_02565	Prbg.g_01924
OG0001232	Prah.g_02574	Prbg.g_01927
OG0001233	Prah.g_02575	Prbg.g_01928
OG0001234	Prah.g_02576	Prbg.g_01929
OG0001235	Prah.g_02577	Prbg.g_01930
OG0001236	Prah.g_02579	Prbg.g_01932
OG0001237	Prah.g_02580	Prbg.g_01933
OG0001238	Prah.g_02584	Prbg.g_01936
OG0001239	Prah.g_02586	Prbg.g_01937
OG0001240	Prah.g_02587	Prbg.g_01938
OG0001241	Prah.g_02591	Prbg.g_00758
OG0001242	Prah.g_02593	Prbg.g_00759
OG0001243	Prah.g_02594	Prbg.g_00760
OG0001244	Prah.g_02596	Prbg.g_00761
OG0001245	Prah.g_02598	Prbg.g_00762
OG0001246	Prah.g_02600	Prbg.g_00763
OG0001247	Prah.g_02601	Prbg.g_00764
OG0001248	Prah.g_02602	Prbg.g_00765
OG0001249	Prah.g_02603	Prbg.g_00766
OG0001250	Prah.g_02604	Prbg.g_00767
OG0001251	Prah.g_01880	Prbg.g_00862
OG0001253	Prah.g_02287	Prbg.g_00927
OG0001254	Prah.g_02135	Prbg.g_00060
OG0001255	Prah.g_01941	Prbg.g_00116
OG0001257	Prah.g_01564	Prbg.g_00201
OG0001258	Prah.g_01545	Prbg.g_00217
OG0001259	Prah.g_01418	Prbg.g_00309
OG0001261	Prah.g_00604	Prbg.g_01195
OG0001262	Prah.g_00581	Prbg.g_01212
OG0001263	Prah.g_01190	Prbg.g_01507
OG0001264	Prah.g_00734	Prbg.g_01083
OG0001265	Prah.g_00856	Prbg.g_01330
OG0001266	Prah.g_01192	Prbg.g_00358
OG0001267	Prah.g_01037	Prbg.g_01504
OG0001268	Prah.g_01324	Prbg.g_01489
OG0001269	Prah.g_00326	Prbg.g_00504
OG0001270	Prah.g_01203	Prbg.g_00634
OG0001271	Prah.g_01622	Prbg.g_00647
OG0001273	Prah.g_01521	Prbg.g_00708
OG0001274	Prah.g_01050	Prbg.g_00726
OG0001275	Prah.g_00282	Prbg.g_01561
OG0001276	Prah.g_00710	Prbg.g_01351
OG0001278	Prah.g_01665	Prbg.g_01641
OG0001279	Prah.g_01670	Prbg.g_01645
OG0001280	Prah.g_01673	Prbg.g_01648
OG0001281	Prah.g_02068	Prbg.g_01718
OG0001282	Prah.g_01682	Prbg.g_01655
OG0001283	Prah.g_02240	Prbg.g_01827
OG0001284	Prah.g_00131	Prbg.g_01858
OG0001285	Prah.g_00057	Prbg.g_01888
OG0001286	Prah.g_02589	Prbg.g_01940
OG0001287	Prah.g_01100	Prbg.g_00727
OG0001288	Prah.g_00231	Prbg.g_00157
OG0001290	Prah.g_00037	Prbg.g_00843
OG0001291	Prah.g_01841	Prbg.g_00798
OG0001292	Prah.g_01844	Prbg.g_00795
OG0001293	Prah.g_01846	Prbg.g_00793
OG0001294	Prah.g_01881	Prbg.g_00863
OG0001295	Prah.g_00185	Prbg.g_00893
OG0001296	Prah.g_02251	Prbg.g_00900
OG0001297	Prah.g_02359	Prbg.g_00978
OG0001298	Prah.g_02077	Prbg.g_01026
OG0001299	Prah.g_01868, Prah.g_02090	Prbg.g_01035
OG0001301	Prah.g_00499	Prbg.g_01420
OG0001303	Prah.g_00356	Prbg.g_01549
OG0001304	Prah.g_00906	Prbg.g_01243
OG0001305	Prah.g_00911	Prbg.g_01238
OG0001306	Prah.g_02573	Prbg.g_01926
OG0001307	Prah.g_00722	Prbg.g_00458
OG0001309	Prah.g_00054	Prbg.g_01890
OG0001310	Prah.g_01182	Prbg.g_00007
OG0001311	Prah.g_01250	Prbg.g_01453
OG0001312	Prah.g_00325	Prbg.g_00503
OG0001313	Prah.g_00018	Prbg.g_00142
OG0001314	Prah.g_01704	Prbg.g_01673
OG0001315	Prah.g_01761	Prbg.g_01708
OG0001316	Prah.g_02235	Prbg.g_01823
OG0001318	Prah.g_02279	Prbg.g_00915
OG0001320	Prah.g_01481	Prbg.g_00714
OG0001322	Prah.g_00942	Prbg.g_01535
OG0001323	Prah.g_00555	Prbg.g_01072
OG0001326	Prah.g_00998	Prbg.g_00722
OG0001327	Prah.g_01354	Prbg.g_00697
OG0001328	Prah.g_01370	Prbg.g_00482
OG0001329	Prah.g_02582	Prbg.g_01935
OG0001330	Prah.g_01658	Prbg.g_00680
OG0001331	Prah.g_01671	Prbg.g_01646
OG0001332	Prah.g_01737	Prbg.g_01697
OG0001333	Prah.g_01990	Prbg.g_01789
OG0001334	Prah.g_00148	Prbg.g_01849
OG0001335	Prah.g_00060	Prbg.g_01886
OG0001336	Prah.g_02253	Prbg.g_00902
OG0001337	Prah.g_00187	Prbg.g_00892
OG0001339	Prah.g_02363	Prbg.g_00982
OG0001340	Prah.g_02083	Prbg.g_01031
OG0001341	Prah.g_02108	Prbg.g_01044
OG0001342	Prah.g_02134	Prbg.g_00059
OG0001343	Prah.g_01934	Prbg.g_00122
OG0001345	Prah.g_00228	Prbg.g_00154
OG0001346	Prah.g_00309	Prbg.g_00191
OG0001347	Prah.g_01560	Prbg.g_00205
OG0001349	Prah.g_01531	Prbg.g_00228
OG0001350	Prah.g_01527	Prbg.g_00233
OG0001351	Prah.g_01435	Prbg.g_00295
OG0001353	Prah.g_02393	Prbg.g_01006
OG0001355	Prah.g_00597	Prbg.g_01202
OG0001357	Prah.g_00837	Prbg.g_01315
OG0001358	Prah.g_00855	Prbg.g_01329
OG0001361	Prah.g_01284	Prbg.g_01432
OG0001362	Prah.g_00431	Prbg.g_00407
OG0001366	Prah.g_01726	Prbg.g_01687
OG0001368	Prah.g_00132	Prbg.g_01857
OG0001369	Prah.g_00857	Prbg.g_01331
OG0001375	Prah.g_02263	Prbg.g_00910
OG0001378	Prah.g_02124	Prbg.g_00052
OG0001380	Prah.g_01342	Prbg.g_01139
OG0001381	Prah.g_00256	Prbg.g_00177
OG0001384	Prah.g_01518	Prbg.g_00238
OG0001396	Prah.g_00756	Prbg.g_01612
OG0001410	Prah.g_02412	Prbg.g_00712
OG0001412	Prah.g_00766	Prbg.g_01267
OG0001425	Prah.g_00891	Prbg.g_01554
OG0001429	Prah.g_00813	Prbg.g_01297
OG0001436	Prah.g_02519, Prah.g_01163	Prbg.g_01638
OG0001439	Prah.g_00606	Prbg.g_01192
OG0001448	Prah.g_01180	Prbg.g_00737
OG0001451	Prah.g_01078	Prbg.g_00429
OG0001452	Prah.g_02507	Prbg.g_01907
OG0001455	Prah.g_01208	Prbg.g_00425
OG0001456	Prah.g_01419	Prbg.g_00308
OG0001466	Prah.g_00892	Prbg.g_00696
OG0001471	Prah.g_00621	Prbg.g_00432
OG0001483	Prah.g_01356	Prbg.g_00471
OG0001486	Prah.g_00696	Prbg.g_01104
OG0001487	Prah.g_00522	Prbg.g_00344
OG0001489	Prah.g_01972	Prbg.g_01740
OG0001504	Prah.g_00700	Prbg.g_01099
OG0001508	Prah.g_01202	Prbg.g_01615
OG0001520	Prah.g_01162	Prbg.g_01637
OG0001530	Prah.g_01161	Prbg.g_01636
OG0001531	Prah.g_01198	Prbg.g_00418, Prbg.g_00392
OG0001541	Prah.g_00100	Prbg.g_00039
OG0001544	Prah.g_00213	Prbg.g_00731
OG0001545	Prah.g_00737	Prbg.g_01080
OG0001546	Prah.g_00602	Prbg.g_01197
OG0001547	Prah.g_01174	Prbg.g_00034, Prbg.g_00440
OG0001548	Prah.g_00317	Prbg.g_01545, Prbg.g_00402
OG0001574	Prah.g_01101	Prbg.g_00406
OG0001587	Prah.g_00260	Prbg.g_00817
OG0001588	Prah.g_01664	Prbg.g_01547
OG0001593	Prah.g_00617	Prbg.g_00182
OG0001608	Prah.g_01969	Prbg.g_00700
OG0001622	Prah.g_01826, Prah.g_01015	Prbg.g_00387
OG0001632	Prah.g_01675	Prbg.g_00691
OG0001633	Prah.g_01108, Prah.g_01112, Prah.g_01117	Prbg.g_00699
OG0001634	Prah.g_01016	Prbg.g_00386
OG0001635	Prah.g_01019	Prbg.g_00385
OG0001636	Prah.g_01020	Prbg.g_00384
OG0001694	Prah.g_02223	Prbg.g_00145
OG0001697	Prah.g_01049	Prbg.g_01617, Prbg.g_01049
OG0001711	Prah.g_00094	Prbg.g_01592, Prbg.g_00495
OG0001714	Prah.g_00357	Prbg.g_00631
OG0001715	Prah.g_00143	Prbg.g_01853
OG0001716	Prah.g_01252	Prbg.g_01455
OG0001717	Prah.g_01219	Prbg.g_01056
OG0001718	Prah.g_01216	Prbg.g_01050
OG0001719	Prah.g_01939	Prbg.g_00118
OG0001737	Prah.g_00050	Prbg.g_00833
OG0001738	Prah.g_01906	Prbg.g_00884
OG0001739	Prah.g_01903	Prbg.g_00883
OG0001740	Prah.g_01902	Prbg.g_00882
OG0001741	Prah.g_01889	Prbg.g_00871
OG0001742	Prah.g_01775	Prbg.g_01543
OG0001743	Prah.g_01774	Prbg.g_01021
OG0001744	Prah.g_01735	Prbg.g_01695
OG0001745	Prah.g_01450	Prbg.g_00284
OG0001746	Prah.g_01379	Prbg.g_00491
OG0001747	Prah.g_01301	Prbg.g_01473
OG0001748	Prah.g_00978	Prbg.g_01134
OG0001749	Prah.g_00952	Prbg.g_01124
OG0001750	Prah.g_00865	Prbg.g_01343
OG0001751	Prah.g_00859	Prbg.g_01333
OG0001752	Prah.g_00853	Prbg.g_01327
OG0001753	Prah.g_00792	Prbg.g_01283
OG0001754	Prah.g_00742	Prbg.g_01248
OG0001755	Prah.g_00707	Prbg.g_01096
OG0001756	Prah.g_00662	Prbg.g_01164
OG0001757	Prah.g_00583	Prbg.g_00725
OG0001758	Prah.g_00580	Prbg.g_01213
OG0001759	Prah.g_00565	Prbg.g_01220
OG0001760	Prah.g_00559	Prbg.g_01074
OG0001761	Prah.g_00552	Prbg.g_01113
OG0001762	Prah.g_00453	Prbg.g_01392
OG0001763	Prah.g_00320	Prbg.g_00895
OG0001764	Prah.g_00206	Prbg.g_00138
OG0001765	Prah.g_01950	Prbg.g_00109
OG0001766	Prah.g_01951	Prbg.g_00108
OG0001767	Prah.g_01953	Prbg.g_00107
OG0001768	Prah.g_01954	Prbg.g_00106
OG0001769	Prah.g_01955	Prbg.g_00105
OG0001770	Prah.g_01979	Prbg.g_01800
OG0001771	Prah.g_01996	Prbg.g_01784
OG0001772	Prah.g_02255	Prbg.g_00904
OG0001773	Prah.g_02267	Prbg.g_00810
OG0001774	Prah.g_02318	Prbg.g_00958
OG0001775	Prah.g_02335	Prbg.g_00964
OG0001776	Prah.g_02414	Prbg.g_00463
OG0001777	Prah.g_02506	Prbg.g_01906
OG0001778	Prah.g_02514	Prbg.g_01910
OG0001779	Prah.g_02515	Prbg.g_01911
OG0001780	Prah.g_02516	Prbg.g_01338
OG0001781	Prah.g_02542	Prbg.g_01916
OG0001782	Prah.g_02572	Prbg.g_01925
OG0001795	Prah.g_01453	Prbg.g_00281
OG0001800	Prah.g_00243, Prah.g_01194	Prbg.g_01582
OG0001803	Prah.g_00845	Prbg.g_01320
OG0001831	Prah.g_01326	Prbg.g_01491
OG0001852	Prah.g_01287	Prbg.g_00026
OG0001853	Prah.g_01121	Prbg.g_01628
OG0001883	Prah.g_00043	Prbg.g_00839
OG0001884	Prah.g_00158	Prbg.g_01841
OG0001885	Prah.g_01616	Prbg.g_00640
OG0001886	Prah.g_01456	Prbg.g_00279
OG0001887	Prah.g_01261	Prbg.g_01463
OG0001888	Prah.g_01164	Prbg.g_01580
OG0001889	Prah.g_01122	Prbg.g_01627
OG0001890	Prah.g_01123	Prbg.g_01626
OG0001891	Prah.g_00989	Prbg.g_01138
OG0001892	Prah.g_00943	Prbg.g_00738
OG0001893	Prah.g_00902	Prbg.g_01246
OG0001894	Prah.g_00782	Prbg.g_01276
OG0001895	Prah.g_00615	Prbg.g_00802
OG0001896	Prah.g_00548	Prbg.g_00420
OG0001897	Prah.g_01924	Prbg.g_00126
OG0001898	Prah.g_02097	Prbg.g_01036
OG0001899	Prah.g_02479	Prbg.g_00826
OG0001900	Prah.g_02480	Prbg.g_00827
OG0001901	Prah.g_02489	Prbg.g_00831
OG0001902	Prah.g_02581	Prbg.g_01934
OG0001920	Prah.g_01691	Prbg.g_01661
OG0001921	Prah.g_00496	Prbg.g_01417
OG0001923	Prah.g_00212	Prbg.g_01594
OG0001925	Prah.g_01599	Prbg.g_00704
OG0001967	Prah.g_01804	Prbg.g_00710
OG0001968	Prah.g_01614	Prbg.g_00638
OG0001970	Prah.g_00976	Prbg.g_00014
OG0001971	Prah.g_00975	Prbg.g_00015
OG0001972	Prah.g_00827	Prbg.g_01308
OG0001973	Prah.g_02293	Prbg.g_00933
OG0001994	Prah.g_02276	Prbg.g_00146
OG0001995	Prah.g_00035	Prbg.g_00845
OG0001997	Prah.g_00139	Prbg.g_00020
OG0001998	Prah.g_00140	Prbg.g_00019
OG0001999	Prah.g_00141	Prbg.g_00018
OG0002002	Prah.g_02069	Prbg.g_01717
OG0002004	Prah.g_02218	Prbg.g_00815
OG0002040	Prah.g_02096	Prbg.g_01584
OG0002044	Prah.g_02421	Prbg.g_00988
OG0002083	Prah.g_02329, Prah.g_02328	Prbg.g_00811
OG0002177	Prah.g_00115	Prbg.g_00561
