Orthogroup	Prah	Prbl
OG0001110	Prah.g_02017	Prbl.g_00978
OG0001111	Prah.g_02016	Prbl.g_00979
OG0001112	Prah.g_02015	Prbl.g_00980
OG0001113	Prah.g_02014	Prbl.g_00981
OG0001114	Prah.g_02013	Prbl.g_00982
OG0001115	Prah.g_02012	Prbl.g_00983
OG0001116	Prah.g_02011	Prbl.g_00984
OG0001117	Prah.g_02010	Prbl.g_00985
OG0001118	Prah.g_02009	Prbl.g_00986
OG0001119	Prah.g_02008	Prbl.g_00987
OG0001120	Prah.g_02007	Prbl.g_00988
OG0001121	Prah.g_02004	Prbl.g_00991
OG0001122	Prah.g_02003	Prbl.g_00992
OG0001123	Prah.g_02002	Prbl.g_00993
OG0001124	Prah.g_02000	Prbl.g_00995
OG0001125	Prah.g_01998	Prbl.g_00997
OG0001126	Prah.g_01997	Prbl.g_00998
OG0001127	Prah.g_01994	Prbl.g_01127
OG0001128	Prah.g_01993	Prbl.g_01128
OG0001129	Prah.g_01991	Prbl.g_01131
OG0001130	Prah.g_01988	Prbl.g_01134
OG0001131	Prah.g_01987	Prbl.g_01135
OG0001132	Prah.g_01986	Prbl.g_01136
OG0001133	Prah.g_01985	Prbl.g_01137
OG0001134	Prah.g_01984	Prbl.g_01138
OG0001135	Prah.g_01983	Prbl.g_01139
OG0001136	Prah.g_01982	Prbl.g_01140
OG0001137	Prah.g_01981	Prbl.g_01141
OG0001138	Prah.g_01980	Prbl.g_01142
OG0001139	Prah.g_01978	Prbl.g_01144
OG0001140	Prah.g_01977	Prbl.g_01146
OG0001141	Prah.g_01976	Prbl.g_01147
OG0001142	Prah.g_01966	Prbl.g_01174
OG0001143	Prah.g_01965	Prbl.g_01175
OG0001144	Prah.g_01963	Prbl.g_01177
OG0001145	Prah.g_01962	Prbl.g_01178
OG0001146	Prah.g_01961	Prbl.g_01179
OG0001147	Prah.g_01960	Prbl.g_01180
OG0001148	Prah.g_01958	Prbl.g_01181
OG0001149	Prah.g_02224	Prbl.g_00863
OG0001150	Prah.g_02227	Prbl.g_00859
OG0001151	Prah.g_02231	Prbl.g_00856
OG0001152	Prah.g_02232	Prbl.g_00855
OG0001153	Prah.g_02234	Prbl.g_00853
OG0001154	Prah.g_02236	Prbl.g_00851
OG0001155	Prah.g_02239	Prbl.g_00848
OG0001156	Prah.g_02241	Prbl.g_00844
OG0001157	Prah.g_02243	Prbl.g_00842
OG0001158	Prah.g_02245	Prbl.g_00840
OG0001159	Prah.g_02246	Prbl.g_00839
OG0001160	Prah.g_02247	Prbl.g_00838
OG0001161	Prah.g_00168	Prbl.g_01307
OG0001162	Prah.g_00167	Prbl.g_01306
OG0001163	Prah.g_00166	Prbl.g_01305
OG0001164	Prah.g_00165	Prbl.g_01304
OG0001165	Prah.g_00164	Prbl.g_01303
OG0001166	Prah.g_00163	Prbl.g_01302
OG0001167	Prah.g_00156	Prbl.g_01291
OG0001168	Prah.g_00155	Prbl.g_01290
OG0001169	Prah.g_00154	Prbl.g_01289
OG0001170	Prah.g_00152	Prbl.g_01287
OG0001171	Prah.g_00151	Prbl.g_01286
OG0001172	Prah.g_00149	Prbl.g_01284
OG0001173	Prah.g_00146	Prbl.g_02638
OG0001174	Prah.g_00145	Prbl.g_02637
OG0001175	Prah.g_00144	Prbl.g_02636
OG0001176	Prah.g_00136	Prbl.g_01235
OG0001177	Prah.g_00134	Prbl.g_02063
OG0001178	Prah.g_00130	Prbl.g_02059
OG0001179	Prah.g_00129	Prbl.g_02058
OG0001180	Prah.g_00128	Prbl.g_02057
OG0001181	Prah.g_00127	Prbl.g_02056
OG0001182	Prah.g_00126	Prbl.g_02055
OG0001183	Prah.g_00125	Prbl.g_02054
OG0001184	Prah.g_00088	Prbl.g_02026
OG0001185	Prah.g_00086	Prbl.g_02023
OG0001186	Prah.g_00085	Prbl.g_02022
OG0001187	Prah.g_00084	Prbl.g_02021
OG0001188	Prah.g_00080	Prbl.g_02018
OG0001189	Prah.g_00079	Prbl.g_02017
OG0001190	Prah.g_00078	Prbl.g_02016
OG0001191	Prah.g_00076	Prbl.g_02014
OG0001192	Prah.g_00074	Prbl.g_02012
OG0001193	Prah.g_00073	Prbl.g_02011
OG0001194	Prah.g_00071	Prbl.g_02009
OG0001195	Prah.g_00070	Prbl.g_02008
OG0001196	Prah.g_00068	Prbl.g_02007
OG0001197	Prah.g_00067	Prbl.g_02006
OG0001198	Prah.g_00066	Prbl.g_02005
OG0001199	Prah.g_00065	Prbl.g_02004
OG0001200	Prah.g_00063	Prbl.g_02002
OG0001201	Prah.g_00062	Prbl.g_02001
OG0001202	Prah.g_00061	Prbl.g_02000
OG0001203	Prah.g_00059	Prbl.g_01998
OG0001204	Prah.g_00055	Prbl.g_01994
OG0001205	Prah.g_00053	Prbl.g_01992
OG0001206	Prah.g_00052	Prbl.g_01991
OG0001207	Prah.g_02490	Prbl.g_02239
OG0001208	Prah.g_02491	Prbl.g_02238
OG0001209	Prah.g_02492	Prbl.g_02237
OG0001210	Prah.g_02493	Prbl.g_02236
OG0001211	Prah.g_02495	Prbl.g_02234
OG0001212	Prah.g_02496	Prbl.g_02233
OG0001213	Prah.g_02497	Prbl.g_02232
OG0001214	Prah.g_02499	Prbl.g_02230
OG0001215	Prah.g_02501	Prbl.g_02228
OG0001216	Prah.g_02503	Prbl.g_02226
OG0001217	Prah.g_02504	Prbl.g_02225
OG0001218	Prah.g_02505	Prbl.g_02224
OG0001219	Prah.g_02508	Prbl.g_02219
OG0001220	Prah.g_02513	Prbl.g_02214
OG0001221	Prah.g_02536	Prbl.g_02192
OG0001222	Prah.g_02540	Prbl.g_02189
OG0001223	Prah.g_02541	Prbl.g_02188
OG0001224	Prah.g_02543	Prbl.g_02186
OG0001225	Prah.g_02544	Prbl.g_02185
OG0001226	Prah.g_02547	Prbl.g_02182
OG0001227	Prah.g_02548	Prbl.g_02181
OG0001228	Prah.g_02550	Prbl.g_02175
OG0001229	Prah.g_02551	Prbl.g_02174
OG0001230	Prah.g_02552	Prbl.g_02173
OG0001231	Prah.g_02565	Prbl.g_02160
OG0001232	Prah.g_02574	Prbl.g_02151
OG0001233	Prah.g_02575	Prbl.g_02150
OG0001234	Prah.g_02576	Prbl.g_02149
OG0001235	Prah.g_02577	Prbl.g_02148
OG0001236	Prah.g_02579	Prbl.g_02146
OG0001237	Prah.g_02580	Prbl.g_02145
OG0001238	Prah.g_02584	Prbl.g_02141
OG0001239	Prah.g_02586	Prbl.g_02139
OG0001240	Prah.g_02587	Prbl.g_02138
OG0001241	Prah.g_02591	Prbl.g_02134
OG0001242	Prah.g_02593	Prbl.g_02132
OG0001243	Prah.g_02594	Prbl.g_02131
OG0001244	Prah.g_02596	Prbl.g_02129
OG0001245	Prah.g_02598	Prbl.g_02127
OG0001246	Prah.g_02600	Prbl.g_02125
OG0001247	Prah.g_02601	Prbl.g_02124
OG0001248	Prah.g_02602	Prbl.g_02123
OG0001249	Prah.g_02603	Prbl.g_02122
OG0001250	Prah.g_02604	Prbl.g_02121
OG0001251	Prah.g_01880	Prbl.g_00569
OG0001253	Prah.g_02287	Prbl.g_00298
OG0001254	Prah.g_02135	Prbl.g_01452
OG0001255	Prah.g_01941	Prbl.g_01200
OG0001256	Prah.g_01084	Prbl.g_01822
OG0001257	Prah.g_01564	Prbl.g_00513
OG0001258	Prah.g_01545	Prbl.g_00532
OG0001259	Prah.g_01418	Prbl.g_01776
OG0001261	Prah.g_00604	Prbl.g_01539
OG0001262	Prah.g_00581	Prbl.g_01562
OG0001264	Prah.g_00734	Prbl.g_02408
OG0001265	Prah.g_00856	Prbl.g_02536
OG0001266	Prah.g_01192	Prbl.g_01704
OG0001267	Prah.g_01037	Prbl.g_00036
OG0001268	Prah.g_01324	Prbl.g_02082
OG0001269	Prah.g_00326	Prbl.g_00723
OG0001270	Prah.g_01203	Prbl.g_01808
OG0001271	Prah.g_01622	Prbl.g_00449
OG0001273	Prah.g_01521	Prbl.g_00787
OG0001274	Prah.g_01050	Prbl.g_00048
OG0001275	Prah.g_00282	Prbl.g_01370
OG0001276	Prah.g_00710	Prbl.g_02379
OG0001278	Prah.g_01665	Prbl.g_00406
OG0001279	Prah.g_01670	Prbl.g_00401
OG0001280	Prah.g_01673	Prbl.g_00398
OG0001283	Prah.g_02240	Prbl.g_00845
OG0001284	Prah.g_00131	Prbl.g_02060
OG0001285	Prah.g_00057	Prbl.g_01996
OG0001286	Prah.g_02589	Prbl.g_02136
OG0001287	Prah.g_01100	Prbl.g_01026, Prbl.g_01386
OG0001288	Prah.g_00231	Prbl.g_00651
OG0001290	Prah.g_00037	Prbl.g_01976
OG0001291	Prah.g_01841	Prbl.g_00605
OG0001292	Prah.g_01844	Prbl.g_00602
OG0001293	Prah.g_01846	Prbl.g_00600
OG0001294	Prah.g_01881	Prbl.g_00568
OG0001295	Prah.g_00185	Prbl.g_01322
OG0001296	Prah.g_02251	Prbl.g_00828
OG0001297	Prah.g_02359	Prbl.g_00095
OG0001298	Prah.g_02077	Prbl.g_02667
OG0001299	Prah.g_01868, Prah.g_02090	Prbl.g_01505
OG0001301	Prah.g_00499	Prbl.g_01641
OG0001303	Prah.g_00356	Prbl.g_00716
OG0001304	Prah.g_00906	Prbl.g_00936
OG0001305	Prah.g_00911	Prbl.g_00931
OG0001306	Prah.g_02573	Prbl.g_02152
OG0001307	Prah.g_00722	Prbl.g_02390
OG0001309	Prah.g_00054	Prbl.g_01993
OG0001310	Prah.g_01182	Prbl.g_01694
OG0001311	Prah.g_01250	Prbl.g_01115
OG0001312	Prah.g_00325	Prbl.g_00724
OG0001313	Prah.g_00018	Prbl.g_01957
OG0001314	Prah.g_01704	Prbl.g_00366
OG0001315	Prah.g_01761	Prbl.g_00315
OG0001316	Prah.g_02235	Prbl.g_00852
OG0001317	Prah.g_00930, Prah.g_01119, Prah.g_02446, Prah.g_02451, Prah.g_00275, Prah.g_02447, Prah.g_02436, Prah.g_02432, Prah.g_00272, Prah.g_00273, Prah.g_02434, Prah.g_00926, Prah.g_00927, Prah.g_00271, Prah.g_02431, Prah.g_00935, Prah.g_01063, Prah.g_00269, Prah.g_02435, Prah.g_00270, Prah.g_00281, Prah.g_02449, Prah.g_02433, Prah.g_01075, Prah.g_01064	Prbl.g_01063
OG0001320	Prah.g_01481	Prbl.g_00748
OG0001326	Prah.g_00998	Prbl.g_02617
OG0001327	Prah.g_01354	Prbl.g_01712
OG0001328	Prah.g_01370	Prbl.g_01728
OG0001329	Prah.g_02582	Prbl.g_02143
OG0001331	Prah.g_01671	Prbl.g_00400
OG0001332	Prah.g_01737	Prbl.g_00339
OG0001333	Prah.g_01990	Prbl.g_01132
OG0001335	Prah.g_00060	Prbl.g_01999
OG0001336	Prah.g_02253	Prbl.g_00826
OG0001337	Prah.g_00187	Prbl.g_01324
OG0001339	Prah.g_02363	Prbl.g_00099
OG0001340	Prah.g_02083	Prbl.g_01512
OG0001341	Prah.g_02108	Prbl.g_01489
OG0001342	Prah.g_02134	Prbl.g_01453
OG0001343	Prah.g_01934	Prbl.g_01207
OG0001344	Prah.g_00443	Prbl.g_01393
OG0001345	Prah.g_00228	Prbl.g_00654
OG0001346	Prah.g_00309	Prbl.g_01343
OG0001347	Prah.g_01560	Prbl.g_00517
OG0001348	Prah.g_01537	Prbl.g_00803
OG0001350	Prah.g_01527	Prbl.g_00793
OG0001351	Prah.g_01435	Prbl.g_01791
OG0001353	Prah.g_02393	Prbl.g_01263
OG0001355	Prah.g_00597	Prbl.g_01546
OG0001357	Prah.g_00837	Prbl.g_02518
OG0001358	Prah.g_00855	Prbl.g_02535
OG0001361	Prah.g_01284	Prbl.g_02592
OG0001362	Prah.g_00431	Prbl.g_00156
OG0001366	Prah.g_01726	Prbl.g_00349
OG0001367	Prah.g_01971	Prbl.g_01164
OG0001367	Prah.g_00340	Prbl.g_01151
OG0001368	Prah.g_00132	Prbl.g_02061
OG0001369	Prah.g_00857	Prbl.g_02537
OG0001375	Prah.g_02263	Prbl.g_00816
OG0001378	Prah.g_02124	Prbl.g_01463
OG0001380	Prah.g_01342	Prbl.g_02064
OG0001381	Prah.g_00256	Prbl.g_00624
OG0001384	Prah.g_01518	Prbl.g_00784
OG0001396	Prah.g_00756	Prbl.g_02437
OG0001410	Prah.g_02412	Prbl.g_01243
OG0001412	Prah.g_00766	Prbl.g_02448
OG0001413	Prah.g_00994	Prbl.g_02631
OG0001413	Prah.g_00343	Prbl.g_01937
OG0001415	Prah.g_01957	Prbl.g_01182
OG0001416	Prah.g_01516	Prbl.g_00782
OG0001425	Prah.g_00891	Prbl.g_02571
OG0001426	Prah.g_02583	Prbl.g_02142
OG0001429	Prah.g_00813	Prbl.g_02494
OG0001436	Prah.g_02519	Prbl.g_02208
OG0001437	Prah.g_00300	Prbl.g_01354
OG0001437	Prah.g_00299	Prbl.g_01355
OG0001438	Prah.g_00527	Prbl.g_01615
OG0001439	Prah.g_00606	Prbl.g_01537
OG0001442	Prah.g_01213	Prbl.g_01079
OG0001448	Prah.g_01180	Prbl.g_01692
OG0001451	Prah.g_01078	Prbl.g_00738, Prbl.g_02629
OG0001452	Prah.g_02507	Prbl.g_02222
OG0001453	Prah.g_01003	Prbl.g_00003
OG0001455	Prah.g_01208	Prbl.g_01077, Prbl.g_01071
OG0001456	Prah.g_01419	Prbl.g_01777
OG0001466	Prah.g_00892	Prbl.g_02573
OG0001467	Prah.g_00411	Prbl.g_00245
OG0001470	Prah.g_02184	Prbl.g_00900
OG0001471	Prah.g_00621	Prbl.g_02291
OG0001472	Prah.g_00964	Prbl.g_01846
OG0001474	Prah.g_02553	Prbl.g_02172
OG0001475	Prah.g_02512	Prbl.g_02215
OG0001476	Prah.g_02511	Prbl.g_02216
OG0001477	Prah.g_02510	Prbl.g_02217
OG0001478	Prah.g_01034	Prbl.g_00031
OG0001479	Prah.g_01240	Prbl.g_01104
OG0001480	Prah.g_00223	Prbl.g_00661
OG0001481	Prah.g_01294	Prbl.g_00182
OG0001483	Prah.g_01356	Prbl.g_01714
OG0001486	Prah.g_00696	Prbl.g_02362
OG0001487	Prah.g_00522	Prbl.g_01620
OG0001489	Prah.g_01972	Prbl.g_01163
OG0001493	Prah.g_02554	Prbl.g_02171
OG0001494	Prah.g_02555	Prbl.g_02170
OG0001495	Prah.g_02556	Prbl.g_02169
OG0001496	Prah.g_02557	Prbl.g_02168
OG0001497	Prah.g_02558	Prbl.g_02167
OG0001498	Prah.g_02559	Prbl.g_02166
OG0001499	Prah.g_02560	Prbl.g_02165
OG0001500	Prah.g_02561	Prbl.g_02164
OG0001501	Prah.g_02562	Prbl.g_02163
OG0001502	Prah.g_02563	Prbl.g_02162
OG0001503	Prah.g_02564	Prbl.g_02161
OG0001504	Prah.g_00700	Prbl.g_02366
OG0001508	Prah.g_01202	Prbl.g_01807
OG0001512	Prah.g_01085	Prbl.g_00745
OG0001513	Prah.g_01895	Prbl.g_00554
OG0001513	Prah.g_00432	Prbl.g_00155
OG0001525	Prah.g_01367	Prbl.g_01725
OG0001531	Prah.g_01198	Prbl.g_01709, Prbl.g_02597
OG0001532	Prah.g_00044	Prbl.g_01983
OG0001542	Prah.g_01817	Prbl.g_01949
OG0001544	Prah.g_00213	Prbl.g_00681
OG0001545	Prah.g_00737	Prbl.g_02411
OG0001546	Prah.g_00602	Prbl.g_01541
OG0001547	Prah.g_01174	Prbl.g_01684
OG0001548	Prah.g_00317	Prbl.g_01337
OG0001574	Prah.g_01101	Prbl.g_01025
OG0001587	Prah.g_00260	Prbl.g_00620
OG0001588	Prah.g_01664	Prbl.g_00408
OG0001590	Prah.g_02149	Prbl.g_01438
OG0001592	Prah.g_01806	Prbl.g_01940
OG0001593	Prah.g_00617	Prbl.g_02288
OG0001596	Prah.g_01613	Prbl.g_00458
OG0001605	Prah.g_02045	Prbl.g_00950
OG0001608	Prah.g_01969	Prbl.g_01168
OG0001621	Prah.g_00339, Prah.g_01973	Prbl.g_01162
OG0001622	Prah.g_01826, Prah.g_01015	Prbl.g_00012
OG0001623	Prah.g_01936	Prbl.g_01205
OG0001632	Prah.g_01675	Prbl.g_00395
OG0001633	Prah.g_01108, Prah.g_01112, Prah.g_01117	Prbl.g_01531
OG0001634	Prah.g_01016	Prbl.g_00013
OG0001635	Prah.g_01019	Prbl.g_00016
OG0001636	Prah.g_01020	Prbl.g_00017
OG0001683	Prah.g_00082	Prbl.g_02051
OG0001683	Prah.g_00098	Prbl.g_01002
OG0001694	Prah.g_02223	Prbl.g_00865
OG0001695	Prah.g_00121	Prbl.g_02030
OG0001696	Prah.g_00319	Prbl.g_01335
OG0001697	Prah.g_01049	Prbl.g_00047
OG0001709	Prah.g_01569	Prbl.g_00508
OG0001709	Prah.g_01156	Prbl.g_00063
OG0001713	Prah.g_00118	Prbl.g_02027
OG0001714	Prah.g_00357	Prbl.g_00715
OG0001715	Prah.g_00143	Prbl.g_02635
OG0001716	Prah.g_01252	Prbl.g_01117
OG0001717	Prah.g_01219	Prbl.g_01089
OG0001718	Prah.g_01216	Prbl.g_01082
OG0001719	Prah.g_01939	Prbl.g_01202
OG0001730	Prah.g_00119	Prbl.g_02028
OG0001737	Prah.g_00050	Prbl.g_01989
OG0001738	Prah.g_01906	Prbl.g_00544
OG0001739	Prah.g_01903	Prbl.g_00546
OG0001740	Prah.g_01902	Prbl.g_00547
OG0001741	Prah.g_01889	Prbl.g_00560
OG0001742	Prah.g_01775	Prbl.g_00195
OG0001743	Prah.g_01774	Prbl.g_00194
OG0001744	Prah.g_01735	Prbl.g_00341
OG0001745	Prah.g_01450	Prbl.g_01901
OG0001746	Prah.g_01379	Prbl.g_01737
OG0001747	Prah.g_01301	Prbl.g_02106
OG0001748	Prah.g_00978	Prbl.g_01865
OG0001749	Prah.g_00952	Prbl.g_01834
OG0001750	Prah.g_00865	Prbl.g_02545
OG0001751	Prah.g_00859	Prbl.g_02539
OG0001752	Prah.g_00853	Prbl.g_02533
OG0001753	Prah.g_00792	Prbl.g_02474
OG0001754	Prah.g_00742	Prbl.g_02422
OG0001755	Prah.g_00707	Prbl.g_02374
OG0001756	Prah.g_00662	Prbl.g_02330
OG0001757	Prah.g_00583	Prbl.g_01560
OG0001758	Prah.g_00580	Prbl.g_01563
OG0001759	Prah.g_00565	Prbl.g_01578
OG0001760	Prah.g_00559	Prbl.g_01587
OG0001761	Prah.g_00552	Prbl.g_01591
OG0001762	Prah.g_00453	Prbl.g_01402
OG0001763	Prah.g_00320	Prbl.g_01334
OG0001764	Prah.g_00206	Prbl.g_02675
OG0001765	Prah.g_01950	Prbl.g_01189
OG0001766	Prah.g_01951	Prbl.g_01188
OG0001767	Prah.g_01953	Prbl.g_01186
OG0001768	Prah.g_01954	Prbl.g_01185
OG0001769	Prah.g_01955	Prbl.g_01184
OG0001770	Prah.g_01979	Prbl.g_01143
OG0001771	Prah.g_01996	Prbl.g_00999
OG0001772	Prah.g_02255	Prbl.g_00824
OG0001773	Prah.g_02267	Prbl.g_00811
OG0001774	Prah.g_02318	Prbl.g_00267
OG0001775	Prah.g_02335	Prbl.g_00073
OG0001776	Prah.g_02414	Prbl.g_01241
OG0001777	Prah.g_02506	Prbl.g_02223
OG0001778	Prah.g_02514	Prbl.g_02213
OG0001779	Prah.g_02515	Prbl.g_02212
OG0001780	Prah.g_02516	Prbl.g_02211
OG0001781	Prah.g_02542	Prbl.g_02187
OG0001782	Prah.g_02572	Prbl.g_02153
OG0001792	Prah.g_00083	Prbl.g_02052
OG0001793	Prah.g_00081	Prbl.g_02050
OG0001795	Prah.g_01453	Prbl.g_01898
OG0001800	Prah.g_00243, Prah.g_01194	Prbl.g_01706
OG0001803	Prah.g_00845	Prbl.g_02525
OG0001822	Prah.g_02131	Prbl.g_01456
OG0001830	Prah.g_00120	Prbl.g_02024
OG0001831	Prah.g_01326	Prbl.g_02080
OG0001833	Prah.g_01002, Prah.g_01127	Prbl.g_02602
OG0001851	Prah.g_00021	Prbl.g_01960
OG0001852	Prah.g_01287	Prbl.g_02595
OG0001854	Prah.g_01056, Prah.g_01005, Prah.g_00936, Prah.g_01869	Prbl.g_01502
OG0001854	Prah.g_02448	Prbl.g_01504
OG0001875	Prah.g_00612	Prbl.g_02283
OG0001876	Prah.g_00745	Prbl.g_02425
OG0001882	Prah.g_01421, Prah.g_01206	Prbl.g_01814
OG0001883	Prah.g_00043	Prbl.g_01982
OG0001884	Prah.g_00158	Prbl.g_01293
OG0001885	Prah.g_01616	Prbl.g_00455
OG0001886	Prah.g_01456	Prbl.g_01896
OG0001887	Prah.g_01261	Prbl.g_01380
OG0001888	Prah.g_01164	Prbl.g_01674
OG0001891	Prah.g_00989	Prbl.g_00728
OG0001892	Prah.g_00943	Prbl.g_00407
OG0001893	Prah.g_00902	Prbl.g_00940
OG0001894	Prah.g_00782	Prbl.g_02464
OG0001895	Prah.g_00615	Prbl.g_02285
OG0001896	Prah.g_00548	Prbl.g_01593
OG0001897	Prah.g_01924	Prbl.g_01215
OG0001898	Prah.g_02097	Prbl.g_01500
OG0001899	Prah.g_02479	Prbl.g_02250
OG0001900	Prah.g_02480	Prbl.g_02249
OG0001901	Prah.g_02489	Prbl.g_02240
OG0001902	Prah.g_02581	Prbl.g_02144
OG0001915	Prah.g_00447	Prbl.g_01396
OG0001916	Prah.g_00019	Prbl.g_01958
OG0001917	Prah.g_00020	Prbl.g_01959
OG0001918	Prah.g_02407	Prbl.g_01248
OG0001919	Prah.g_01794, Prah.g_01795	Prbl.g_01908
OG0001920	Prah.g_01691	Prbl.g_00379
OG0001921	Prah.g_00496	Prbl.g_01644
OG0001923	Prah.g_00212	Prbl.g_00682
OG0001925	Prah.g_01599	Prbl.g_00476
OG0001955	Prah.g_01021	Prbl.g_00020
OG0001967	Prah.g_01804	Prbl.g_01939
OG0001968	Prah.g_01614	Prbl.g_00457
OG0001970	Prah.g_00976	Prbl.g_01861
OG0001971	Prah.g_00975	Prbl.g_01860
OG0001972	Prah.g_00827	Prbl.g_02507
OG0001973	Prah.g_02293	Prbl.g_00292
OG0001994	Prah.g_02276	Prbl.g_00309
OG0001995	Prah.g_00035	Prbl.g_01974
OG0001996	Prah.g_00113, Prah.g_00095	Prbl.g_02034
OG0001997	Prah.g_00139	Prbl.g_01232
OG0001998	Prah.g_00140	Prbl.g_01231
OG0001999	Prah.g_00141	Prbl.g_01230
OG0002001	Prah.g_00214	Prbl.g_00680
OG0002001	Prah.g_02423	Prbl.g_00136
OG0002004	Prah.g_02218	Prbl.g_00871
OG0002005	Prah.g_02568	Prbl.g_02158
OG0002006	Prah.g_02571	Prbl.g_02155
OG0002028	Prah.g_00725	Prbl.g_02394
OG0002036	Prah.g_01783	Prbl.g_01921
OG0002037	Prah.g_01755	Prbl.g_00321
OG0002037	Prah.g_01756	Prbl.g_00320
OG0002038	Prah.g_01574	Prbl.g_00504
OG0002039	Prah.g_01086	Prbl.g_02651
OG0002039	Prah.g_01099	Prbl.g_01027
OG0002040	Prah.g_02096	Prbl.g_01501
OG0002041	Prah.g_02136	Prbl.g_01451
OG0002042	Prah.g_02210	Prbl.g_00873
OG0002042	Prah.g_00092, Prah.g_02217	Prbl.g_00872
OG0002043	Prah.g_02272	Prbl.g_00311
OG0002044	Prah.g_02421	Prbl.g_00133
OG0002068	Prah.g_01875	Prbl.g_00574
OG0002068	Prah.g_00137	Prbl.g_01234
OG0002069	Prah.g_02165	Prbl.g_01422
OG0002069	Prah.g_00425	Prbl.g_00163
OG0002070	Prah.g_01758	Prbl.g_00318
OG0002070	Prah.g_02382	Prbl.g_01272
OG0002074	Prah.g_00868	Prbl.g_02548
OG0002075	Prah.g_00413	Prbl.g_00247
OG0002076	Prah.g_01944	Prbl.g_01197
OG0002078	Prah.g_02333, Prah.g_02326	Prbl.g_00071
OG0002079	Prah.g_02487	Prbl.g_02242
OG0002082	Prah.g_01089, Prah.g_01062, Prah.g_01723, Prah.g_01069, Prah.g_01060, Prah.g_02430, Prah.g_00279	Prbl.g_00688
OG0002132	Prah.g_02249	Prbl.g_00829
OG0002143	Prah.g_02203	Prbl.g_00882
OG0002145	Prah.g_00114	Prbl.g_02035
OG0002146	Prah.g_01630	Prbl.g_00442
OG0002147	Prah.g_01165	Prbl.g_01675
OG0002148	Prah.g_00995	Prbl.g_02614
OG0002149	Prah.g_00691	Prbl.g_02358
OG0002151	Prah.g_02422, Prah.g_02442	Prbl.g_00142
OG0002154	Prah.g_02570	Prbl.g_02156
OG0002200	Prah.g_02437, Prah.g_01493, Prah.g_00093	Prbl.g_02029
OG0002201	Prah.g_00977	Prbl.g_02421, Prbl.g_01862
OG0002202	Prah.g_00860	Prbl.g_02540
OG0002205	Prah.g_00303	Prbl.g_00061, Prbl.g_01349
OG0002206	Prah.g_02154	Prbl.g_01433
OG0002207	Prah.g_02185	Prbl.g_00899
OG0002208	Prah.g_02225	Prbl.g_00862, Prbl.g_00861
OG0002284	Prah.g_00200	Prbl.g_02625
OG0002285	Prah.g_01769	Prbl.g_00189
OG0002286	Prah.g_01065, Prah.g_02369, Prah.g_01684	Prbl.g_00541
OG0002287	Prah.g_01522	Prbl.g_00788
OG0002288	Prah.g_01345	Prbl.g_00119
OG0002289	Prah.g_02445, Prah.g_00267, Prah.g_01724	Prbl.g_00145
OG0002290	Prah.g_01274	Prbl.g_02581
OG0002293	Prah.g_00944	Prbl.g_01826
OG0002294	Prah.g_00769	Prbl.g_02451
OG0002295	Prah.g_00748	Prbl.g_02428
OG0002297	Prah.g_00507	Prbl.g_01633
OG0002299	Prah.g_00993, Prah.g_00344, Prah.g_00318	Prbl.g_01336
OG0002300	Prah.g_00236	Prbl.g_00646
OG0002303	Prah.g_02213, Prah.g_02214, Prah.g_02204	Prbl.g_00881
OG0002304	Prah.g_02215	Prbl.g_00879
OG0002305	Prah.g_02275	Prbl.g_00310
OG0002307	Prah.g_02535	Prbl.g_02193
OG0002308	Prah.g_02569	Prbl.g_02157
OG0002309	Prah.g_02592	Prbl.g_02133
OG0002313	Prah.g_00264, Prah.g_00263, Prah.g_00265, Prah.g_02443	Prbl.g_00143
OG0002315	Prah.g_01134	Prbl.g_00140, Prbl.g_02417
OG0002385	Prah.g_01871	Prbl.g_00578
OG0002386	Prah.g_01507	Prbl.g_00772
OG0002387	Prah.g_01508	Prbl.g_00773
OG0002389	Prah.g_01813	Prbl.g_01944
OG0002390	Prah.g_01796	Prbl.g_01907
OG0002391	Prah.g_01771	Prbl.g_00191
OG0002392	Prah.g_01763	Prbl.g_02621
OG0002393	Prah.g_01702	Prbl.g_00368
OG0002394	Prah.g_01442	Prbl.g_01798
OG0002395	Prah.g_01409	Prbl.g_01767
OG0002396	Prah.g_02375	Prbl.g_01278
OG0002397	Prah.g_00716, Prah.g_01153	Prbl.g_02384
OG0002399	Prah.g_01126	Prbl.g_01666
OG0002401	Prah.g_00982	Prbl.g_01870
OG0002402	Prah.g_00889	Prbl.g_02569
OG0002403	Prah.g_02461, Prah.g_02460	Prbl.g_02271
OG0002404	Prah.g_02463, Prah.g_01135	Prbl.g_02269
OG0002405	Prah.g_00578	Prbl.g_01565
OG0002406	Prah.g_00545	Prbl.g_01597
OG0002407	Prah.g_00440	Prbl.g_01390
OG0002408	Prah.g_00439	Prbl.g_01389
OG0002410	Prah.g_01931	Prbl.g_01209
OG0002412	Prah.g_02189	Prbl.g_00895
OG0002413	Prah.g_02190	Prbl.g_00894
OG0002414	Prah.g_02406	Prbl.g_01249
OG0002415	Prah.g_02477, Prah.g_02476	Prbl.g_01228
OG0002420	Prah.g_01111, Prah.g_01116, Prah.g_01115	Prbl.g_02660
OG0002421	Prah.g_01210	Prbl.g_01074
OG0002558	Prah.g_00009	Prbl.g_02113
OG0002559	Prah.g_00039	Prbl.g_01978
