Orthogroup	Prbd	Praq
OG0001113	Prbd.g_01408	Praq.g_00896
OG0001114	Prbd.g_01407	Praq.g_00895
OG0001115	Prbd.g_01406	Praq.g_00894
OG0001116	Prbd.g_01405	Praq.g_00893
OG0001117	Prbd.g_01404	Praq.g_00892
OG0001118	Prbd.g_01403	Praq.g_00891
OG0001119	Prbd.g_01402	Praq.g_00890
OG0001120	Prbd.g_01401	Praq.g_00889
OG0001121	Prbd.g_01399	Praq.g_00887
OG0001122	Prbd.g_01398	Praq.g_00886
OG0001123	Prbd.g_01397	Praq.g_00885
OG0001124	Prbd.g_01395	Praq.g_00883
OG0001125	Prbd.g_01393	Praq.g_00881
OG0001126	Prbd.g_01392	Praq.g_00880
OG0001127	Prbd.g_01390	Praq.g_00878
OG0001128	Prbd.g_01389	Praq.g_00877
OG0001129	Prbd.g_01388	Praq.g_00876
OG0001130	Prbd.g_01385	Praq.g_00874
OG0001131	Prbd.g_01384	Praq.g_00873
OG0001132	Prbd.g_01383	Praq.g_00872
OG0001133	Prbd.g_01382	Praq.g_00871
OG0001134	Prbd.g_01381	Praq.g_00870
OG0001135	Prbd.g_01380	Praq.g_00869
OG0001136	Prbd.g_01379	Praq.g_00868
OG0001137	Prbd.g_01378	Praq.g_00867
OG0001138	Prbd.g_01377	Praq.g_00866
OG0001139	Prbd.g_01376	Praq.g_00865
OG0001140	Prbd.g_01375	Praq.g_00864
OG0001141	Prbd.g_01374	Praq.g_00863
OG0001142	Prbd.g_01371	Praq.g_00727
OG0001143	Prbd.g_01370	Praq.g_00728
OG0001144	Prbd.g_01369	Praq.g_00729
OG0001145	Prbd.g_01368	Praq.g_00730
OG0001146	Prbd.g_01367	Praq.g_00731
OG0001147	Prbd.g_01366	Praq.g_00732
OG0001148	Prbd.g_01365	Praq.g_00733
OG0001149	Prbd.g_01363	Praq.g_00735
OG0001150	Prbd.g_01362	Praq.g_00736
OG0001151	Prbd.g_01360	Praq.g_00738
OG0001152	Prbd.g_01359	Praq.g_00739
OG0001153	Prbd.g_01358	Praq.g_00740
OG0001154	Prbd.g_01356	Praq.g_00742
OG0001155	Prbd.g_01354	Praq.g_00744
OG0001156	Prbd.g_01352	Praq.g_00746
OG0001157	Prbd.g_01351	Praq.g_00747
OG0001158	Prbd.g_01349	Praq.g_00749
OG0001159	Prbd.g_01348	Praq.g_00750
OG0001160	Prbd.g_01347	Praq.g_00751
OG0001161	Prbd.g_01346	Praq.g_00752
OG0001162	Prbd.g_01345	Praq.g_00753
OG0001163	Prbd.g_01344	Praq.g_00754
OG0001164	Prbd.g_01343	Praq.g_00755
OG0001165	Prbd.g_01342	Praq.g_00756
OG0001166	Prbd.g_01341	Praq.g_00757
OG0001167	Prbd.g_01340	Praq.g_00758
OG0001168	Prbd.g_01339	Praq.g_00759
OG0001169	Prbd.g_01338	Praq.g_00760
OG0001170	Prbd.g_01337	Praq.g_00761
OG0001171	Prbd.g_01336	Praq.g_00762
OG0001172	Prbd.g_01334	Praq.g_00764
OG0001173	Prbd.g_01332	Praq.g_00766
OG0001174	Prbd.g_01331	Praq.g_00767
OG0001175	Prbd.g_01330	Praq.g_00768
OG0001176	Prbd.g_01329	Praq.g_00769
OG0001177	Prbd.g_01327	Praq.g_00771
OG0001178	Prbd.g_01324	Praq.g_00773
OG0001179	Prbd.g_01323	Praq.g_00774
OG0001180	Prbd.g_01321	Praq.g_00679
OG0001181	Prbd.g_01320	Praq.g_00680
OG0001182	Prbd.g_01319	Praq.g_00681
OG0001183	Prbd.g_01318	Praq.g_00682
OG0001184	Prbd.g_01316	Praq.g_00684
OG0001185	Prbd.g_01312	Praq.g_00687
OG0001186	Prbd.g_01311	Praq.g_00688
OG0001187	Prbd.g_01310	Praq.g_00689
OG0001188	Prbd.g_01309	Praq.g_00690
OG0001189	Prbd.g_01308	Praq.g_00691
OG0001190	Prbd.g_01307	Praq.g_00692
OG0001191	Prbd.g_01306	Praq.g_00693
OG0001192	Prbd.g_01305	Praq.g_00694
OG0001193	Prbd.g_01304	Praq.g_00695
OG0001194	Prbd.g_01303	Praq.g_00696
OG0001195	Prbd.g_01302	Praq.g_00697
OG0001196	Prbd.g_01301	Praq.g_00698
OG0001197	Prbd.g_01300	Praq.g_00699
OG0001198	Prbd.g_01299	Praq.g_00700
OG0001199	Prbd.g_01298	Praq.g_00701
OG0001200	Prbd.g_01297	Praq.g_00702
OG0001201	Prbd.g_01296	Praq.g_00703
OG0001202	Prbd.g_01295	Praq.g_00704
OG0001203	Prbd.g_01293	Praq.g_00706
OG0001204	Prbd.g_01291	Praq.g_00708
OG0001205	Prbd.g_01290	Praq.g_00709
OG0001206	Prbd.g_01289	Praq.g_00710
OG0001207	Prbd.g_01288	Praq.g_00711
OG0001208	Prbd.g_01287	Praq.g_00712
OG0001209	Prbd.g_01286	Praq.g_00713
OG0001210	Prbd.g_01285	Praq.g_00714
OG0001211	Prbd.g_01284	Praq.g_00715
OG0001212	Prbd.g_01283	Praq.g_00716
OG0001213	Prbd.g_01282	Praq.g_00717
OG0001214	Prbd.g_01280	Praq.g_00719
OG0001215	Prbd.g_01279	Praq.g_00720
OG0001216	Prbd.g_01278	Praq.g_00721
OG0001217	Prbd.g_01277	Praq.g_00722
OG0001218	Prbd.g_01276	Praq.g_00723
OG0001219	Prbd.g_01274	Praq.g_00390
OG0001220	Prbd.g_01273	Praq.g_00391
OG0001221	Prbd.g_01270	Praq.g_00394
OG0001222	Prbd.g_01269	Praq.g_00395
OG0001223	Prbd.g_01268	Praq.g_00396
OG0001224	Prbd.g_01267	Praq.g_00397
OG0001225	Prbd.g_01266	Praq.g_00398
OG0001226	Prbd.g_01265	Praq.g_00399
OG0001227	Prbd.g_01264	Praq.g_00400
OG0001228	Prbd.g_01263	Praq.g_00401
OG0001229	Prbd.g_01262	Praq.g_00402
OG0001230	Prbd.g_01261	Praq.g_00403
OG0001231	Prbd.g_01260	Praq.g_00404
OG0001232	Prbd.g_01259	Praq.g_00405
OG0001233	Prbd.g_01258	Praq.g_00406
OG0001234	Prbd.g_01257	Praq.g_00407
OG0001235	Prbd.g_01256	Praq.g_00408
OG0001236	Prbd.g_01254	Praq.g_00410
OG0001237	Prbd.g_01253	Praq.g_00411
OG0001238	Prbd.g_01251	Praq.g_00413
OG0001239	Prbd.g_01250	Praq.g_00414
OG0001240	Prbd.g_01249	Praq.g_00415
OG0001241	Prbd.g_01247	Praq.g_00417
OG0001242	Prbd.g_01245	Praq.g_00418
OG0001243	Prbd.g_01244	Praq.g_00419
OG0001244	Prbd.g_01243	Praq.g_00420
OG0001245	Prbd.g_01242	Praq.g_00421
OG0001246	Prbd.g_01241	Praq.g_00422
OG0001247	Prbd.g_01240	Praq.g_00423
OG0001248	Prbd.g_01239	Praq.g_00424
OG0001249	Prbd.g_01238	Praq.g_00425
OG0001250	Prbd.g_01237	Praq.g_00426
OG0001251	Prbd.g_01152	Praq.g_01911
OG0001252	Prbd.g_01105	Praq.g_01865
OG0001253	Prbd.g_01090	Praq.g_01852
OG0001254	Prbd.g_00958	Praq.g_01722
OG0001255	Prbd.g_00906	Praq.g_01212
OG0001256	Prbd.g_00836	Praq.g_00110
OG0001257	Prbd.g_00760	Praq.g_00533
OG0001258	Prbd.g_00744	Praq.g_01104
OG0001259	Prbd.g_00654	Praq.g_01013
OG0001260	Prbd.g_00048	Praq.g_00621
OG0001261	Prbd.g_00137	Praq.g_01432
OG0001262	Prbd.g_00153	Praq.g_01448
OG0001263	Prbd.g_00174	Praq.g_01469
OG0001264	Prbd.g_00205	Praq.g_01489
OG0001265	Prbd.g_00316	Praq.g_01595
OG0001266	Prbd.g_00364	Praq.g_01642
OG0001267	Prbd.g_00452	Praq.g_01317
OG0001268	Prbd.g_00465	Praq.g_01330
OG0001269	Prbd.g_01781	Praq.g_00158
OG0001270	Prbd.g_01649	Praq.g_00334
OG0001271	Prbd.g_01638	Praq.g_00345
OG0001272	Prbd.g_01595	Praq.g_00387
OG0001274	Prbd.g_01589	Praq.g_00005
OG0001277	Prbd.g_01550	Praq.g_01955
OG0001280	Prbd.g_01526	Praq.g_00498
OG0001281	Prbd.g_01460	Praq.g_00948
OG0001282	Prbd.g_01435	Praq.g_00923
OG0001283	Prbd.g_01353	Praq.g_00745
OG0001284	Prbd.g_01325	Praq.g_00772
OG0001285	Prbd.g_01292	Praq.g_00707
OG0001286	Prbd.g_01248	Praq.g_00416
OG0001288	Prbd.g_00805	Praq.g_01120
OG0001290	Prbd.g_01207	Praq.g_01233
OG0001291	Prbd.g_01173	Praq.g_01932
OG0001292	Prbd.g_01170	Praq.g_01929
OG0001293	Prbd.g_01168	Praq.g_01927
OG0001294	Prbd.g_01151	Praq.g_01910
OG0001295	Prbd.g_01124	Praq.g_01884
OG0001296	Prbd.g_01118	Praq.g_01878
OG0001297	Prbd.g_01041	Praq.g_01803
OG0001298	Prbd.g_00996	Praq.g_01759
OG0001300	Prbd.g_00865	Praq.g_01170
OG0001301	Prbd.g_00607	Praq.g_00965
OG0001302	Prbd.g_00052	Praq.g_00627
OG0001303	Prbd.g_00056	Praq.g_00630
OG0001304	Prbd.g_00331	Praq.g_01610
OG0001305	Prbd.g_00336	Praq.g_01615
OG0001306	Prbd.g_00372	Praq.g_01651
OG0001307	Prbd.g_00382	Praq.g_01660
OG0001308	Prbd.g_00406	Praq.g_01281
OG0001309	Prbd.g_00408	Praq.g_01282
OG0001310	Prbd.g_00418	Praq.g_01292
OG0001311	Prbd.g_00496	Praq.g_01361
OG0001312	Prbd.g_01780	Praq.g_00159
OG0001313	Prbd.g_01591	Praq.g_00003
OG0001314	Prbd.g_01502	Praq.g_00474
OG0001315	Prbd.g_01467	Praq.g_00440
OG0001316	Prbd.g_01357	Praq.g_00741
OG0001318	Prbd.g_01101	Praq.g_01862
OG0001319	Prbd.g_01001	Praq.g_01764
OG0001320	Prbd.g_00775	Praq.g_00517
OG0001321	Prbd.g_00058	Praq.g_00632
OG0001322	Prbd.g_00083	Praq.g_00650
OG0001323	Prbd.g_00356	Praq.g_01634
OG0001324	Prbd.g_00390	Praq.g_01668
OG0001325	Prbd.g_00412	Praq.g_01285
OG0001326	Prbd.g_01860	Praq.g_00109
OG0001328	Prbd.g_01796	Praq.g_00138
OG0001329	Prbd.g_01744	Praq.g_00197
OG0001330	Prbd.g_01598	Praq.g_00384
OG0001332	Prbd.g_01478	Praq.g_00451
OG0001334	Prbd.g_01333	Praq.g_00765
OG0001335	Prbd.g_01294	Praq.g_00705
OG0001336	Prbd.g_01115	Praq.g_01875
OG0001337	Prbd.g_01125	Praq.g_01885
OG0001338	Prbd.g_01096	Praq.g_01858
OG0001339	Prbd.g_01037	Praq.g_01799
OG0001340	Prbd.g_00991	Praq.g_01754
OG0001341	Prbd.g_00978	Praq.g_01742
OG0001342	Prbd.g_00959	Praq.g_01723
OG0001343	Prbd.g_00900	Praq.g_01206
OG0001344	Prbd.g_00860	Praq.g_01165
OG0001345	Prbd.g_00808	Praq.g_01123
OG0001346	Prbd.g_00770	Praq.g_00523
OG0001347	Prbd.g_00756	Praq.g_00537
OG0001348	Prbd.g_00738	Praq.g_01098
OG0001349	Prbd.g_00733	Praq.g_01093
OG0001350	Prbd.g_00728	Praq.g_01088
OG0001351	Prbd.g_00666	Praq.g_01026
OG0001352	Prbd.g_00562	Praq.g_00811
OG0001353	Prbd.g_00541	Praq.g_00832
OG0001354	Prbd.g_00086	Praq.g_00653
OG0001355	Prbd.g_00143	Praq.g_01438
OG0001356	Prbd.g_00188	Praq.g_01471
OG0001357	Prbd.g_00292	Praq.g_01575
OG0001358	Prbd.g_00315	Praq.g_01594
OG0001359	Prbd.g_00431	Praq.g_01304
OG0001360	Prbd.g_00432	Praq.g_01305
OG0001361	Prbd.g_00518	Praq.g_01383
OG0001363	Prbd.g_01735	Praq.g_00217
OG0001364	Prbd.g_01618	Praq.g_00364
OG0001366	Prbd.g_01488	Praq.g_00460
OG0001367	Prbd.g_01446	Praq.g_00934
OG0001369	Prbd.g_00317	Praq.g_01596
OG0001371	Prbd.g_01177	Praq.g_01936
OG0001372	Prbd.g_01176	Praq.g_01935
OG0001373	Prbd.g_01169	Praq.g_01928
OG0001374	Prbd.g_01157	Praq.g_01916
OG0001375	Prbd.g_01108	Praq.g_01868
OG0001376	Prbd.g_01005	Praq.g_01768
OG0001377	Prbd.g_00983	Praq.g_01747
OG0001378	Prbd.g_00967	Praq.g_01731
OG0001379	Prbd.g_00877	Praq.g_01182
OG0001381	Prbd.g_00788	Praq.g_00503
OG0001382	Prbd.g_00782	Praq.g_00510
OG0001383	Prbd.g_00731	Praq.g_01091
OG0001384	Prbd.g_00723	Praq.g_01083
OG0001385	Prbd.g_00578	Praq.g_00795
OG0001386	Prbd.g_00570	Praq.g_00803
OG0001387	Prbd.g_00568	Praq.g_00805
OG0001388	Prbd.g_00558	Praq.g_00815
OG0001389	Prbd.g_00012	Praq.g_00588
OG0001390	Prbd.g_00047	Praq.g_00620
OG0001391	Prbd.g_00088	Praq.g_00655
OG0001392	Prbd.g_00187	Praq.g_01470
OG0001393	Prbd.g_00189	Praq.g_01472
OG0001394	Prbd.g_00211	Praq.g_01495
OG0001395	Prbd.g_00214	Praq.g_01498
OG0001396	Prbd.g_00296	Praq.g_01579
OG0001397	Prbd.g_00325	Praq.g_01604
OG0001398	Prbd.g_00344	Praq.g_01623
OG0001399	Prbd.g_00354	Praq.g_01632
OG0001400	Prbd.g_00362	Praq.g_01640
OG0001401	Prbd.g_00369	Praq.g_01648
OG0001402	Prbd.g_00454	Praq.g_01319
OG0001403	Prbd.g_01800	Praq.g_00134
OG0001404	Prbd.g_01773	Praq.g_00166
OG0001405	Prbd.g_01763	Praq.g_00178
OG0001406	Prbd.g_01650	Praq.g_00333
OG0001407	Prbd.g_01647	Praq.g_00336
OG0001408	Prbd.g_01597	Praq.g_00385
OG0001409	Prbd.g_01584	Praq.g_00010
OG0001410	Prbd.g_01570	Praq.g_00023
OG0001412	Prbd.g_00245	Praq.g_01529
OG0001414	Prbd.g_01182	Praq.g_01942
OG0001415	Prbd.g_00913	Praq.g_01676
OG0001416	Prbd.g_00721	Praq.g_01081
OG0001417	Prbd.g_00569	Praq.g_00804
OG0001418	Prbd.g_00059	Praq.g_00633
OG0001419	Prbd.g_00092	Praq.g_00659
OG0001420	Prbd.g_00191	Praq.g_01474
OG0001421	Prbd.g_00195	Praq.g_01479
OG0001422	Prbd.g_00359	Praq.g_01637
OG0001423	Prbd.g_00433	Praq.g_01306
OG0001424	Prbd.g_01922	Praq.g_01395
OG0001425	Prbd.g_01578	Praq.g_00016
OG0001426	Prbd.g_01252	Praq.g_00412
OG0001427	Prbd.g_00866	Praq.g_01171
OG0001430	Prbd.g_00308	Praq.g_01587
OG0001431	Prbd.g_00360	Praq.g_01638
OG0001432	Prbd.g_00363	Praq.g_01641
OG0001433	Prbd.g_01890	Praq.g_00087
OG0001434	Prbd.g_01784	Praq.g_00154
OG0001435	Prbd.g_01585	Praq.g_00008
OG0001436	Prbd.g_00830	Praq.g_00067
OG0001438	Prbd.g_00624	Praq.g_00982
OG0001440	Prbd.g_00319	Praq.g_01598
OG0001441	Prbd.g_00400	Praq.g_01277
OG0001442	Prbd.g_00421	Praq.g_01294
OG0001443	Prbd.g_00451	Praq.g_01316
OG0001444	Prbd.g_00487	Praq.g_01352
OG0001445	Prbd.g_01866	Praq.g_00101
OG0001446	Prbd.g_01864	Praq.g_00103
OG0001447	Prbd.g_01863	Praq.g_00104
OG0001449	Prbd.g_01719	Praq.g_00221
OG0001451	Prbd.g_00832	Praq.g_00859
OG0001454	Prbd.g_00872	Praq.g_01177
OG0001457	Prbd.g_00542	Praq.g_00831
OG0001458	Prbd.g_00046	Praq.g_00619
OG0001459	Prbd.g_00081	Praq.g_00648
OG0001460	Prbd.g_00165	Praq.g_01461
OG0001461	Prbd.g_00237	Praq.g_01521
OG0001462	Prbd.g_00307	Praq.g_01586
OG0001463	Prbd.g_00353	Praq.g_01631
OG0001464	Prbd.g_00358	Praq.g_01636
OG0001467	Prbd.g_01692	Praq.g_00291
OG0001468	Prbd.g_01364	Praq.g_00734
OG0001469	Prbd.g_00466	Praq.g_01331
OG0001470	Prbd.g_00919	Praq.g_01682
OG0001472	Prbd.g_00164	Praq.g_01460
OG0001473	Prbd.g_00173	Praq.g_01468
OG0001474	Prbd.g_00175	Praq.g_00850
OG0001475	Prbd.g_00349	Praq.g_01627
OG0001476	Prbd.g_00350	Praq.g_01628
OG0001477	Prbd.g_00351	Praq.g_01629
OG0001478	Prbd.g_00357	Praq.g_01635
OG0001479	Prbd.g_00385	Praq.g_01663
OG0001480	Prbd.g_00394	Praq.g_01272
OG0001481	Prbd.g_00484	Praq.g_01349
OG0001482	Prbd.g_01912	Praq.g_00566
OG0001484	Prbd.g_01732	Praq.g_00219
OG0001485	Prbd.g_01465	Praq.g_00955
OG0001486	Prbd.g_00225	Praq.g_01509
OG0001488	Prbd.g_01068	Praq.g_01830
OG0001489	Prbd.g_00863	Praq.g_01168
OG0001490	Prbd.g_00840	Praq.g_01142
OG0001491	Prbd.g_00078	Praq.g_00645
OG0001492	Prbd.g_00135	Praq.g_01430
OG0001493	Prbd.g_00176	Praq.g_00849
OG0001494	Prbd.g_00177	Praq.g_00848
OG0001495	Prbd.g_00178	Praq.g_00847
OG0001496	Prbd.g_00179	Praq.g_00846
OG0001497	Prbd.g_00180	Praq.g_00845
OG0001498	Prbd.g_00181	Praq.g_00844
OG0001499	Prbd.g_00182	Praq.g_00843
OG0001500	Prbd.g_00183	Praq.g_00842
OG0001501	Prbd.g_00184	Praq.g_00841
OG0001502	Prbd.g_00185	Praq.g_00840
OG0001503	Prbd.g_00186	Praq.g_00839
OG0001505	Prbd.g_01901	Praq.g_01404
OG0001506	Prbd.g_00377	Praq.g_01655
OG0001507	Prbd.g_00450	Praq.g_01315
OG0001509	Prbd.g_01445	Praq.g_00933
OG0001510	Prbd.g_01372	Praq.g_00726
OG0001513	Prbd.g_01139	Praq.g_01898
OG0001514	Prbd.g_01834	Praq.g_00116
OG0001515	Prbd.g_00050	Praq.g_00625
OG0001516	Prbd.g_00286	Praq.g_01569
OG0001517	Prbd.g_00367	Praq.g_01645
OG0001519	Prbd.g_00850	Praq.g_01156
OG0001520	Prbd.g_00829	Praq.g_00066
OG0001523	Prbd.g_01183	Praq.g_01943
OG0001524	Prbd.g_00862	Praq.g_01167
OG0001525	Prbd.g_00783	Praq.g_00508
OG0001528	Prbd.g_01892	Praq.g_00086
OG0001529	Prbd.g_01889	Praq.g_00089
OG0001532	Prbd.g_01203	Praq.g_01238
OG0001533	Prbd.g_00839	Praq.g_00851
OG0001534	Prbd.g_01580	Praq.g_00014
OG0001536	Prbd.g_00396	Praq.g_01274
OG0001537	Prbd.g_01888, Prbd.g_01918	Praq.g_00076
OG0001538	Prbd.g_01861	Praq.g_00108
OG0001539	Prbd.g_01829	Praq.g_00120
OG0001540	Prbd.g_01828	Praq.g_00121
OG0001542	Prbd.g_01582	Praq.g_00012
OG0001543	Prbd.g_01571	Praq.g_00022
OG0001545	Prbd.g_00202	Praq.g_01486
OG0001549	Prbd.g_01117	Praq.g_01877
OG0001550	Prbd.g_00932	Praq.g_01695
OG0001551	Prbd.g_00908	Praq.g_01671
OG0001552	Prbd.g_00870	Praq.g_01175
OG0001553	Prbd.g_00848	Praq.g_01154
OG0001554	Prbd.g_00847	Praq.g_01153
OG0001555	Prbd.g_00785	Praq.g_00506
OG0001556	Prbd.g_00773	Praq.g_00520
OG0001557	Prbd.g_00567	Praq.g_00806
OG0001559	Prbd.g_00051	Praq.g_00626
OG0001560	Prbd.g_00070	Praq.g_00641
OG0001561	Prbd.g_00166	Praq.g_01462
OG0001562	Prbd.g_00306	Praq.g_01585
OG0001563	Prbd.g_00365	Praq.g_01643
OG0001564	Prbd.g_00366	Praq.g_01644
OG0001565	Prbd.g_00368	Praq.g_01647
OG0001566	Prbd.g_00371	Praq.g_01650
OG0001567	Prbd.g_00378	Praq.g_01656
OG0001568	Prbd.g_00393	Praq.g_01271
OG0001569	Prbd.g_00397	Praq.g_01275
OG0001570	Prbd.g_00403	Praq.g_01280
OG0001571	Prbd.g_00415	Praq.g_01288
OG0001572	Prbd.g_00423	Praq.g_01296
OG0001573	Prbd.g_00426	Praq.g_01299
OG0001574	Prbd.g_00003	Praq.g_00078
OG0001575	Prbd.g_01869	Praq.g_00098
OG0001576	Prbd.g_01857	Praq.g_00113
OG0001577	Prbd.g_01767	Praq.g_00172
OG0001578	Prbd.g_01765	Praq.g_00174
OG0001582	Prbd.g_01605	Praq.g_00377
OG0001583	Prbd.g_01603	Praq.g_00379
OG0001584	Prbd.g_01602	Praq.g_00380
OG0001585	Prbd.g_01592	Praq.g_00002
OG0001586	Prbd.g_01315	Praq.g_00685
OG0001589	Prbd.g_01920	Praq.g_01397
OG0001589	Prbd.g_00002	Praq.g_00031
OG0001590	Prbd.g_00946	Praq.g_01709
OG0001591	Prbd.g_00876	Praq.g_01181
OG0001594	Prbd.g_00774	Praq.g_00518
OG0001595	Prbd.g_00538	Praq.g_00835
OG0001596	Prbd.g_00053	Praq.g_00628
OG0001597	Prbd.g_00168	Praq.g_01464
OG0001598	Prbd.g_00193	Praq.g_01476
OG0001599	Prbd.g_00444	Praq.g_01309
OG0001600	Prbd.g_00445	Praq.g_01310
OG0001601	Prbd.g_00446	Praq.g_01311
OG0001602	Prbd.g_00447	Praq.g_01312
OG0001603	Prbd.g_01549	Praq.g_01957
OG0001604	Prbd.g_01512	Praq.g_00484
OG0001606	Prbd.g_00899	Praq.g_01205
OG0001609	Prbd.g_00871	Praq.g_01176
OG0001610	Prbd.g_00543	Praq.g_00830
OG0001611	Prbd.g_00032	Praq.g_00608
OG0001612	Prbd.g_00079	Praq.g_00646
OG0001613	Prbd.g_00172	Praq.g_01467
OG0001614	Prbd.g_00290	Praq.g_01573
OG0001615	Prbd.g_01879	Praq.g_00092
OG0001616	Prbd.g_01874	Praq.g_00095
OG0001619	Prbd.g_01775	Praq.g_00164
OG0001623	Prbd.g_00902	Praq.g_01208
OG0001624	Prbd.g_00170	Praq.g_01465
OG0001625	Prbd.g_00301	Praq.g_01580
OG0001626	Prbd.g_01878	Praq.g_00093
OG0001628	Prbd.g_01563	Praq.g_00032
OG0001639	Prbd.g_01134	Praq.g_01893
OG0001640	Prbd.g_01060	Praq.g_01822
OG0001641	Prbd.g_00875	Praq.g_01180
OG0001642	Prbd.g_00873	Praq.g_01178
OG0001643	Prbd.g_00845	Praq.g_01145
OG0001644	Prbd.g_00844	Praq.g_01144
OG0001645	Prbd.g_00842	Praq.g_01143
OG0001647	Prbd.g_00776	Praq.g_00516
OG0001648	Prbd.g_00683	Praq.g_01043
OG0001649	Prbd.g_00677	Praq.g_01037
OG0001650	Prbd.g_00006	Praq.g_00582
OG0001651	Prbd.g_00042	Praq.g_00615
OG0001652	Prbd.g_00044	Praq.g_00617
OG0001653	Prbd.g_00071	Praq.g_00642
OG0001654	Prbd.g_00077	Praq.g_00644
OG0001655	Prbd.g_00085	Praq.g_00652
OG0001656	Prbd.g_00107	Praq.g_00675
OG0001657	Prbd.g_00159	Praq.g_01455
OG0001658	Prbd.g_00171	Praq.g_01466
OG0001659	Prbd.g_00218	Praq.g_01502
OG0001660	Prbd.g_00302	Praq.g_01581
OG0001661	Prbd.g_00305	Praq.g_01584
OG0001662	Prbd.g_00310	Praq.g_01589
OG0001663	Prbd.g_00327	Praq.g_01606
OG0001664	Prbd.g_00328	Praq.g_01607
OG0001665	Prbd.g_00348	Praq.g_01626
OG0001666	Prbd.g_00352	Praq.g_01630
OG0001667	Prbd.g_00355	Praq.g_01633
OG0001668	Prbd.g_00361	Praq.g_01639
OG0001669	Prbd.g_00373	Praq.g_01652
OG0001670	Prbd.g_00374	Praq.g_01653
OG0001671	Prbd.g_00381	Praq.g_01659
OG0001672	Prbd.g_00386	Praq.g_01664
OG0001673	Prbd.g_00387	Praq.g_01665
OG0001674	Prbd.g_00388	Praq.g_01666
OG0001675	Prbd.g_00413	Praq.g_01286
OG0001676	Prbd.g_00417	Praq.g_01291
OG0001677	Prbd.g_00443	Praq.g_01308
OG0001678	Prbd.g_00515	Praq.g_01380
OG0001679	Prbd.g_00523	Praq.g_01388
OG0001680	Prbd.g_01897	Praq.g_00045
OG0001681	Prbd.g_01856	Praq.g_00114
OG0001682	Prbd.g_01831	Praq.g_00118
OG0001684	Prbd.g_01606	Praq.g_00376
OG0001685	Prbd.g_01599	Praq.g_00383
OG0001686	Prbd.g_01596	Praq.g_00386
OG0001687	Prbd.g_01590	Praq.g_00004
OG0001688	Prbd.g_01587	Praq.g_00007
OG0001689	Prbd.g_01583	Praq.g_00011
OG0001690	Prbd.g_01581	Praq.g_00013
OG0001691	Prbd.g_01579	Praq.g_00015
OG0001692	Prbd.g_01520	Praq.g_00492
OG0001693	Prbd.g_01275	Praq.g_00388
OG0001698	Prbd.g_00746	Praq.g_01106
OG0001700	Prbd.g_00035	Praq.g_00611
OG0001701	Prbd.g_00037	Praq.g_00613
OG0001702	Prbd.g_00057	Praq.g_00631
OG0001703	Prbd.g_00072	Praq.g_00643
OG0001704	Prbd.g_00303	Praq.g_01582
OG0001706	Prbd.g_00416	Praq.g_01290
OG0001707	Prbd.g_00448	Praq.g_01313
OG0001708	Prbd.g_01862	Praq.g_00105
OG0001710	Prbd.g_00304	Praq.g_01583
OG0001722	Prbd.g_00033	Praq.g_00609
OG0001724	Prbd.g_00090	Praq.g_00657
OG0001725	Prbd.g_00167	Praq.g_01463
OG0001726	Prbd.g_00402	Praq.g_01279
OG0001728	Prbd.g_01830	Praq.g_00119
OG0001731	Prbd.g_01574	Praq.g_00019
OG0001732	Prbd.g_01555	Praq.g_00035
OG0001733	Prbd.g_00851	Praq.g_01157
OG0001734	Prbd.g_00005	Praq.g_00581
OG0001783	Prbd.g_01197	Praq.g_01256
OG0001784	Prbd.g_00718	Praq.g_01078
OG0001786	Prbd.g_00131	Praq.g_01427
OG0001787	Prbd.g_00420	Praq.g_01293
OG0001788	Prbd.g_01865	Praq.g_00102
OG0001790	Prbd.g_01875	Praq.g_00094
OG0001791	Prbd.g_01873	Praq.g_00096
OG0001794	Prbd.g_01556	Praq.g_01959
OG0001806	Prbd.g_00861	Praq.g_01166
OG0001807	Prbd.g_00846	Praq.g_01151
OG0001808	Prbd.g_00834	Praq.g_00088
OG0001809	Prbd.g_00060	Praq.g_00634
OG0001819	Prbd.g_01917	Praq.g_01138
OG0001824	Prbd.g_01588	Praq.g_00006
OG0001826	Prbd.g_01551	Praq.g_00040
OG0001837	Prbd.g_00896	Praq.g_01202
OG0001841	Prbd.g_01868	Praq.g_00099
OG0001845	Prbd.g_01668	Praq.g_00315
OG0001846	Prbd.g_01604	Praq.g_00378
OG0001849	Prbd.g_01573	Praq.g_00020
OG0001850	Prbd.g_00424	Praq.g_01297
OG0001859	Prbd.g_00981	Praq.g_01745
OG0001862	Prbd.g_00411	Praq.g_01284
OG0001906	Prbd.g_00966	Praq.g_01730
OG0001910	Prbd.g_00849	Praq.g_01155
OG0001956	Prbd.g_00043	Praq.g_00616
OG0001960	Prbd.g_01193	Praq.g_00725
OG0001982	Prbd.g_00878	Praq.g_01183
OG0001984	Prbd.g_01915	Praq.g_01152
OG0001985	Prbd.g_01543	Praq.g_00048
OG0001988	Prbd.g_01553	Praq.g_00038
OG0001989	Prbd.g_00869	Praq.g_01174
OG0001990	Prbd.g_00857	Praq.g_01162
OG0002023	Prbd.g_01885	Praq.g_00090
OG0002028	Prbd.g_01905	Praq.g_00855
OG0002029	Prbd.g_01554	Praq.g_00036
OG0002196	Prbd.g_01552	Praq.g_00039
