Orthogroup	Prbd	Prag
OG0001109	Prbd.g_01412	Prag.g_01783
OG0001110	Prbd.g_01411	Prag.g_01784
OG0001111	Prbd.g_01410	Prag.g_01785
OG0001112	Prbd.g_01409	Prag.g_01786
OG0001113	Prbd.g_01408	Prag.g_01787
OG0001114	Prbd.g_01407	Prag.g_01788
OG0001115	Prbd.g_01406	Prag.g_01789
OG0001116	Prbd.g_01405	Prag.g_01790
OG0001117	Prbd.g_01404	Prag.g_01791
OG0001118	Prbd.g_01403	Prag.g_01792
OG0001119	Prbd.g_01402	Prag.g_01793
OG0001120	Prbd.g_01401	Prag.g_01794
OG0001121	Prbd.g_01399	Prag.g_01796
OG0001122	Prbd.g_01398	Prag.g_01797
OG0001123	Prbd.g_01397	Prag.g_01798
OG0001124	Prbd.g_01395	Prag.g_01800
OG0001125	Prbd.g_01393	Prag.g_01802
OG0001126	Prbd.g_01392	Prag.g_01803
OG0001127	Prbd.g_01390	Prag.g_01805
OG0001128	Prbd.g_01389	Prag.g_01806
OG0001129	Prbd.g_01388	Prag.g_01807
OG0001130	Prbd.g_01385	Prag.g_01810
OG0001131	Prbd.g_01384	Prag.g_01811
OG0001132	Prbd.g_01383	Prag.g_01812
OG0001133	Prbd.g_01382	Prag.g_01813
OG0001134	Prbd.g_01381	Prag.g_01814
OG0001135	Prbd.g_01380	Prag.g_01815
OG0001136	Prbd.g_01379	Prag.g_01816
OG0001137	Prbd.g_01378	Prag.g_01817
OG0001138	Prbd.g_01377	Prag.g_01818
OG0001139	Prbd.g_01376	Prag.g_01819
OG0001140	Prbd.g_01375	Prag.g_01820
OG0001141	Prbd.g_01374	Prag.g_01821
OG0001142	Prbd.g_01371	Prag.g_01824
OG0001143	Prbd.g_01370	Prag.g_01825
OG0001144	Prbd.g_01369	Prag.g_01826
OG0001145	Prbd.g_01368	Prag.g_01827
OG0001146	Prbd.g_01367	Prag.g_01828
OG0001147	Prbd.g_01366	Prag.g_01829
OG0001148	Prbd.g_01365	Prag.g_01830
OG0001149	Prbd.g_01363	Prag.g_01832
OG0001150	Prbd.g_01362	Prag.g_01833
OG0001151	Prbd.g_01360	Prag.g_01835
OG0001152	Prbd.g_01359	Prag.g_01836
OG0001153	Prbd.g_01358	Prag.g_01837
OG0001154	Prbd.g_01356	Prag.g_01839
OG0001155	Prbd.g_01354	Prag.g_01841
OG0001156	Prbd.g_01352	Prag.g_01843
OG0001157	Prbd.g_01351	Prag.g_01844
OG0001158	Prbd.g_01349	Prag.g_01846
OG0001159	Prbd.g_01348	Prag.g_01847
OG0001160	Prbd.g_01347	Prag.g_01848
OG0001161	Prbd.g_01346	Prag.g_01849
OG0001162	Prbd.g_01345	Prag.g_01850
OG0001163	Prbd.g_01344	Prag.g_01851
OG0001164	Prbd.g_01343	Prag.g_01852
OG0001165	Prbd.g_01342	Prag.g_01853
OG0001166	Prbd.g_01341	Prag.g_01854
OG0001167	Prbd.g_01340	Prag.g_01855
OG0001168	Prbd.g_01339	Prag.g_01856
OG0001169	Prbd.g_01338	Prag.g_01857
OG0001170	Prbd.g_01337	Prag.g_01859
OG0001171	Prbd.g_01336	Prag.g_01860
OG0001172	Prbd.g_01334	Prag.g_01862
OG0001173	Prbd.g_01332	Prag.g_01864
OG0001174	Prbd.g_01331	Prag.g_01865
OG0001175	Prbd.g_01330	Prag.g_01866
OG0001176	Prbd.g_01329	Prag.g_01867
OG0001177	Prbd.g_01327	Prag.g_01869
OG0001178	Prbd.g_01324	Prag.g_01872
OG0001179	Prbd.g_01323	Prag.g_01873
OG0001180	Prbd.g_01321	Prag.g_01874
OG0001181	Prbd.g_01320	Prag.g_01875
OG0001182	Prbd.g_01319	Prag.g_01876
OG0001183	Prbd.g_01318	Prag.g_01877
OG0001184	Prbd.g_01316	Prag.g_01879
OG0001185	Prbd.g_01312	Prag.g_01882
OG0001186	Prbd.g_01311	Prag.g_01883
OG0001187	Prbd.g_01310	Prag.g_01884
OG0001188	Prbd.g_01309	Prag.g_01885
OG0001189	Prbd.g_01308	Prag.g_01886
OG0001190	Prbd.g_01307	Prag.g_01887
OG0001191	Prbd.g_01306	Prag.g_01888
OG0001192	Prbd.g_01305	Prag.g_01889
OG0001193	Prbd.g_01304	Prag.g_01890
OG0001194	Prbd.g_01303	Prag.g_01891
OG0001195	Prbd.g_01302	Prag.g_01892
OG0001196	Prbd.g_01301	Prag.g_01893
OG0001197	Prbd.g_01300	Prag.g_01894
OG0001198	Prbd.g_01299	Prag.g_01895
OG0001199	Prbd.g_01298	Prag.g_01896
OG0001200	Prbd.g_01297	Prag.g_01897
OG0001201	Prbd.g_01296	Prag.g_01898
OG0001202	Prbd.g_01295	Prag.g_01899
OG0001203	Prbd.g_01293	Prag.g_01901
OG0001204	Prbd.g_01291	Prag.g_01903
OG0001205	Prbd.g_01290	Prag.g_01904
OG0001206	Prbd.g_01289	Prag.g_01905
OG0001207	Prbd.g_01288	Prag.g_01906
OG0001208	Prbd.g_01287	Prag.g_01907
OG0001209	Prbd.g_01286	Prag.g_01908
OG0001210	Prbd.g_01285	Prag.g_01909
OG0001211	Prbd.g_01284	Prag.g_01910
OG0001212	Prbd.g_01283	Prag.g_01911
OG0001213	Prbd.g_01282	Prag.g_01912
OG0001214	Prbd.g_01280	Prag.g_01914
OG0001215	Prbd.g_01279	Prag.g_01915
OG0001216	Prbd.g_01278	Prag.g_01916
OG0001217	Prbd.g_01277	Prag.g_01917
OG0001218	Prbd.g_01276	Prag.g_01918
OG0001219	Prbd.g_01274	Prag.g_01921
OG0001220	Prbd.g_01273	Prag.g_01922
OG0001221	Prbd.g_01270	Prag.g_01925
OG0001222	Prbd.g_01269	Prag.g_01926
OG0001223	Prbd.g_01268	Prag.g_01927
OG0001224	Prbd.g_01267	Prag.g_01928
OG0001225	Prbd.g_01266	Prag.g_01929
OG0001226	Prbd.g_01265	Prag.g_01930
OG0001227	Prbd.g_01264	Prag.g_01931
OG0001228	Prbd.g_01263	Prag.g_01932
OG0001229	Prbd.g_01262	Prag.g_01933
OG0001230	Prbd.g_01261	Prag.g_01934
OG0001231	Prbd.g_01260	Prag.g_01935
OG0001232	Prbd.g_01259	Prag.g_01936
OG0001233	Prbd.g_01258	Prag.g_01937
OG0001234	Prbd.g_01257	Prag.g_01938
OG0001235	Prbd.g_01256	Prag.g_01939
OG0001236	Prbd.g_01254	Prag.g_01941
OG0001237	Prbd.g_01253	Prag.g_01942
OG0001238	Prbd.g_01251	Prag.g_01944
OG0001239	Prbd.g_01250	Prag.g_01945
OG0001240	Prbd.g_01249	Prag.g_01946
OG0001241	Prbd.g_01247	Prag.g_01948
OG0001242	Prbd.g_01245	Prag.g_01949
OG0001243	Prbd.g_01244	Prag.g_01950
OG0001244	Prbd.g_01243	Prag.g_01951
OG0001245	Prbd.g_01242	Prag.g_01952
OG0001246	Prbd.g_01241	Prag.g_01953
OG0001247	Prbd.g_01240	Prag.g_01954
OG0001248	Prbd.g_01239	Prag.g_01955
OG0001249	Prbd.g_01238	Prag.g_01956
OG0001250	Prbd.g_01237	Prag.g_01957
OG0001251	Prbd.g_01152	Prag.g_00086
OG0001252	Prbd.g_01105	Prag.g_00131
OG0001253	Prbd.g_01090	Prag.g_00143
OG0001254	Prbd.g_00958	Prag.g_00272
OG0001255	Prbd.g_00906	Prag.g_00328
OG0001256	Prbd.g_01859	Prag.g_01326
OG0001257	Prbd.g_00760	Prag.g_00461
OG0001258	Prbd.g_00744	Prag.g_00477
OG0001259	Prbd.g_00654	Prag.g_00568
OG0001260	Prbd.g_00048	Prag.g_00743
OG0001261	Prbd.g_00137	Prag.g_00839
OG0001262	Prbd.g_00153	Prag.g_00855
OG0001263	Prbd.g_00174	Prag.g_00876
OG0001264	Prbd.g_00205	Prag.g_00905
OG0001265	Prbd.g_00316	Prag.g_01012
OG0001266	Prbd.g_00364	Prag.g_01060
OG0001267	Prbd.g_00452	Prag.g_01137
OG0001268	Prbd.g_00465	Prag.g_01150
OG0001269	Prbd.g_01781	Prag.g_01372
OG0001270	Prbd.g_01649	Prag.g_01530
OG0001271	Prbd.g_01638	Prag.g_01541
OG0001272	Prbd.g_01595	Prag.g_01581
OG0001273	Prbd.g_01594	Prag.g_01582
OG0001274	Prbd.g_01589	Prag.g_01587
OG0001277	Prbd.g_01550	Prag.g_01630
OG0001278	Prbd.g_01533	Prag.g_01661
OG0001279	Prbd.g_01529	Prag.g_01665
OG0001280	Prbd.g_01526	Prag.g_01668
OG0001281	Prbd.g_01460	Prag.g_01735
OG0001282	Prbd.g_01435	Prag.g_01759
OG0001283	Prbd.g_01353	Prag.g_01842
OG0001284	Prbd.g_01325	Prag.g_01871
OG0001285	Prbd.g_01292	Prag.g_01902
OG0001286	Prbd.g_01248	Prag.g_01947
OG0001288	Prbd.g_00805	Prag.g_00416
OG0001290	Prbd.g_01207	Prag.g_00030
OG0001291	Prbd.g_01173	Prag.g_00065
OG0001292	Prbd.g_01170	Prag.g_00068
OG0001293	Prbd.g_01168	Prag.g_00070
OG0001295	Prbd.g_01124	Prag.g_00112
OG0001296	Prbd.g_01118	Prag.g_00118
OG0001297	Prbd.g_01041	Prag.g_00192
OG0001298	Prbd.g_00996	Prag.g_00236
OG0001300	Prbd.g_00865	Prag.g_00367
OG0001301	Prbd.g_00607	Prag.g_00615
OG0001302	Prbd.g_00052	Prag.g_00748
OG0001303	Prbd.g_00056	Prag.g_00752
OG0001304	Prbd.g_00331	Prag.g_01027
OG0001305	Prbd.g_00336	Prag.g_01032
OG0001306	Prbd.g_00372	Prag.g_01068
OG0001307	Prbd.g_00382	Prag.g_01078
OG0001308	Prbd.g_00406	Prag.g_01100
OG0001309	Prbd.g_00408	Prag.g_01102
OG0001310	Prbd.g_00418	Prag.g_01111
OG0001311	Prbd.g_00496	Prag.g_01181
OG0001312	Prbd.g_01780	Prag.g_01373
OG0001313	Prbd.g_01591	Prag.g_01585
OG0001314	Prbd.g_01502	Prag.g_01692
OG0001315	Prbd.g_01467	Prag.g_01727
OG0001316	Prbd.g_01357	Prag.g_01838
OG0001318	Prbd.g_01101	Prag.g_00134
OG0001319	Prbd.g_01001	Prag.g_00231
OG0001320	Prbd.g_00775	Prag.g_00446
OG0001321	Prbd.g_00058	Prag.g_00754
OG0001322	Prbd.g_00083	Prag.g_00787
OG0001323	Prbd.g_00356	Prag.g_01051
OG0001324	Prbd.g_00390	Prag.g_01086
OG0001325	Prbd.g_00412	Prag.g_01104
OG0001326	Prbd.g_01860	Prag.g_01325
OG0001328	Prbd.g_01796	Prag.g_01360
OG0001330	Prbd.g_01598	Prag.g_01578
OG0001331	Prbd.g_01528	Prag.g_01666
OG0001332	Prbd.g_01478	Prag.g_01716
OG0001333	Prbd.g_01387	Prag.g_01808
OG0001334	Prbd.g_01333	Prag.g_01863
OG0001335	Prbd.g_01294	Prag.g_01900
OG0001336	Prbd.g_01115	Prag.g_00121
OG0001337	Prbd.g_01125	Prag.g_00111
OG0001338	Prbd.g_01096	Prag.g_00137
OG0001339	Prbd.g_01037	Prag.g_00196
OG0001340	Prbd.g_00991	Prag.g_00241
OG0001341	Prbd.g_00978	Prag.g_00252
OG0001342	Prbd.g_00959	Prag.g_00271
OG0001343	Prbd.g_00900	Prag.g_00334
OG0001344	Prbd.g_00860	Prag.g_00371
OG0001345	Prbd.g_00808	Prag.g_00413
OG0001346	Prbd.g_00770	Prag.g_00451
OG0001347	Prbd.g_00756	Prag.g_00465
OG0001348	Prbd.g_00738	Prag.g_00483
OG0001349	Prbd.g_00733	Prag.g_00488
OG0001350	Prbd.g_00728	Prag.g_00493
OG0001351	Prbd.g_00666	Prag.g_00555
OG0001352	Prbd.g_00562	Prag.g_00660
OG0001353	Prbd.g_00541	Prag.g_00681
OG0001354	Prbd.g_00086	Prag.g_00790
OG0001355	Prbd.g_00143	Prag.g_00845
OG0001356	Prbd.g_00188	Prag.g_00890
OG0001357	Prbd.g_00292	Prag.g_00992
OG0001358	Prbd.g_00315	Prag.g_01011
OG0001359	Prbd.g_00431	Prag.g_01124
OG0001360	Prbd.g_00432	Prag.g_01125
OG0001361	Prbd.g_00518	Prag.g_01203
OG0001362	Prbd.g_01893	Prag.g_01302
OG0001363	Prbd.g_01735	Prag.g_01427
OG0001364	Prbd.g_01618	Prag.g_01560
OG0001366	Prbd.g_01488	Prag.g_01706
OG0001367	Prbd.g_01446	Prag.g_01749
OG0001368	Prbd.g_01326	Prag.g_01870
OG0001371	Prbd.g_01177	Prag.g_00061
OG0001372	Prbd.g_01176	Prag.g_00062
OG0001373	Prbd.g_01169	Prag.g_00069
OG0001374	Prbd.g_01157	Prag.g_00081
OG0001375	Prbd.g_01108	Prag.g_00128
OG0001376	Prbd.g_01005	Prag.g_00227
OG0001377	Prbd.g_00983	Prag.g_00248
OG0001378	Prbd.g_00967	Prag.g_00263
OG0001379	Prbd.g_00877	Prag.g_00356
OG0001380	Prbd.g_00835	Prag.g_01272
OG0001381	Prbd.g_00788	Prag.g_00433
OG0001382	Prbd.g_00782	Prag.g_00439
OG0001383	Prbd.g_00731	Prag.g_00490
OG0001384	Prbd.g_00723	Prag.g_00498
OG0001385	Prbd.g_00578	Prag.g_00644
OG0001386	Prbd.g_00570	Prag.g_00652
OG0001387	Prbd.g_00568	Prag.g_00654
OG0001388	Prbd.g_00558	Prag.g_00664
OG0001389	Prbd.g_00012	Prag.g_00697
OG0001390	Prbd.g_00047	Prag.g_00742
OG0001391	Prbd.g_00088	Prag.g_00792
OG0001392	Prbd.g_00187	Prag.g_00889
OG0001393	Prbd.g_00189	Prag.g_00891
OG0001394	Prbd.g_00211	Prag.g_00911
OG0001395	Prbd.g_00214	Prag.g_00914
OG0001396	Prbd.g_00296	Prag.g_00996
OG0001397	Prbd.g_00325	Prag.g_01021
OG0001398	Prbd.g_00344	Prag.g_01040
OG0001399	Prbd.g_00354	Prag.g_01049
OG0001400	Prbd.g_00362	Prag.g_01058
OG0001401	Prbd.g_00369	Prag.g_01065
OG0001402	Prbd.g_00454	Prag.g_01139
OG0001403	Prbd.g_01800	Prag.g_01356
OG0001404	Prbd.g_01773	Prag.g_01380
OG0001405	Prbd.g_01763	Prag.g_01390
OG0001406	Prbd.g_01650	Prag.g_01529
OG0001407	Prbd.g_01647	Prag.g_01532
OG0001408	Prbd.g_01597	Prag.g_01579
OG0001409	Prbd.g_01584	Prag.g_01592
OG0001410	Prbd.g_01570	Prag.g_01606
OG0001411	Prbd.g_01900	Prag.g_01618
OG0001412	Prbd.g_00245	Prag.g_00945
OG0001414	Prbd.g_01182	Prag.g_00055
OG0001415	Prbd.g_00913	Prag.g_00317
OG0001416	Prbd.g_00721	Prag.g_00500
OG0001417	Prbd.g_00569	Prag.g_00653
OG0001418	Prbd.g_00059	Prag.g_00755
OG0001419	Prbd.g_00092	Prag.g_00796
OG0001420	Prbd.g_00191	Prag.g_00893
OG0001421	Prbd.g_00195	Prag.g_00896
OG0001422	Prbd.g_00359	Prag.g_01054
OG0001423	Prbd.g_00433	Prag.g_01126
OG0001424	Prbd.g_01922	Prag.g_01217
OG0001425	Prbd.g_01578	Prag.g_01599
OG0001426	Prbd.g_01252	Prag.g_01943
OG0001427	Prbd.g_00866	Prag.g_00366
OG0001429	Prbd.g_00274	Prag.g_00974
OG0001430	Prbd.g_00308	Prag.g_01004
OG0001431	Prbd.g_00360	Prag.g_01056
OG0001432	Prbd.g_00363	Prag.g_01059
OG0001433	Prbd.g_01890	Prag.g_01304
OG0001434	Prbd.g_01784	Prag.g_01628
OG0001435	Prbd.g_01585	Prag.g_01590
OG0001436	Prbd.g_00830	Prag.g_00769
OG0001438	Prbd.g_00624	Prag.g_00598
OG0001439	Prbd.g_00134	Prag.g_00837
OG0001440	Prbd.g_00319	Prag.g_01015
OG0001441	Prbd.g_00400	Prag.g_01096
OG0001442	Prbd.g_00421	Prag.g_01113
OG0001443	Prbd.g_00451	Prag.g_01136
OG0001444	Prbd.g_00487	Prag.g_01172
OG0001445	Prbd.g_01866	Prag.g_01268
OG0001447	Prbd.g_01863	Prag.g_01271
OG0001448	Prbd.g_01565	Prag.g_01612
OG0001449	Prbd.g_01719	Prag.g_01489
OG0001454	Prbd.g_00872	Prag.g_00361
OG0001457	Prbd.g_00542	Prag.g_00680
OG0001458	Prbd.g_00046	Prag.g_00741
OG0001459	Prbd.g_00081	Prag.g_00785
OG0001460	Prbd.g_00165	Prag.g_00867
OG0001462	Prbd.g_00307	Prag.g_01003
OG0001463	Prbd.g_00353	Prag.g_01048
OG0001464	Prbd.g_00358	Prag.g_01053
OG0001467	Prbd.g_01692	Prag.g_01485
OG0001468	Prbd.g_01364	Prag.g_01831
OG0001469	Prbd.g_00466	Prag.g_01151
OG0001470	Prbd.g_00919	Prag.g_00311
OG0001472	Prbd.g_00164	Prag.g_00866
OG0001473	Prbd.g_00173	Prag.g_00875
OG0001474	Prbd.g_00175	Prag.g_00877
OG0001475	Prbd.g_00349	Prag.g_01044
OG0001476	Prbd.g_00350	Prag.g_01045
OG0001477	Prbd.g_00351	Prag.g_01046
OG0001478	Prbd.g_00357	Prag.g_01052
OG0001479	Prbd.g_00385	Prag.g_01081
OG0001480	Prbd.g_00394	Prag.g_01090
OG0001481	Prbd.g_00484	Prag.g_01169
OG0001483	Prbd.g_01807	Prag.g_01349
OG0001484	Prbd.g_01732	Prag.g_01426
OG0001485	Prbd.g_01465	Prag.g_01729
OG0001486	Prbd.g_00225	Prag.g_00925
OG0001487	Prbd.g_00063	Prag.g_00759
OG0001488	Prbd.g_01068	Prag.g_00165
OG0001490	Prbd.g_00840	Prag.g_00389
OG0001491	Prbd.g_00078	Prag.g_00782
OG0001493	Prbd.g_00176	Prag.g_00878
OG0001494	Prbd.g_00177	Prag.g_00879
OG0001495	Prbd.g_00178	Prag.g_00880
OG0001496	Prbd.g_00179	Prag.g_00881
OG0001497	Prbd.g_00180	Prag.g_00882
OG0001498	Prbd.g_00181	Prag.g_00883
OG0001499	Prbd.g_00182	Prag.g_00884
OG0001500	Prbd.g_00183	Prag.g_00885
OG0001501	Prbd.g_00184	Prag.g_00886
OG0001502	Prbd.g_00185	Prag.g_00887
OG0001503	Prbd.g_00186	Prag.g_00888
OG0001505	Prbd.g_01901	Prag.g_00716
OG0001506	Prbd.g_00377	Prag.g_01073
OG0001507	Prbd.g_00450	Prag.g_01135
OG0001508	Prbd.g_01586	Prag.g_01589
OG0001509	Prbd.g_01445	Prag.g_01750
OG0001510	Prbd.g_01372	Prag.g_01823
OG0001513	Prbd.g_01139	Prag.g_00098
OG0001514	Prbd.g_01834	Prag.g_01334
OG0001515	Prbd.g_00050	Prag.g_00746
OG0001516	Prbd.g_00286	Prag.g_00986
OG0001517	Prbd.g_00367	Prag.g_01063
OG0001519	Prbd.g_00850	Prag.g_00381
OG0001520	Prbd.g_00829	Prag.g_00768
OG0001523	Prbd.g_01183	Prag.g_00054
OG0001524	Prbd.g_00862	Prag.g_00369
OG0001525	Prbd.g_00783	Prag.g_00438
OG0001527	Prbd.g_00398	Prag.g_01094
OG0001528	Prbd.g_01892	Prag.g_01303
OG0001529	Prbd.g_01889	Prag.g_01307
OG0001530	Prbd.g_00828	Prag.g_00767
OG0001532	Prbd.g_01203	Prag.g_00034
OG0001533	Prbd.g_00839	Prag.g_00390
OG0001534	Prbd.g_01580	Prag.g_01597
OG0001535	Prbd.g_00161	Prag.g_00863
OG0001536	Prbd.g_00396	Prag.g_01092
OG0001538	Prbd.g_01861	Prag.g_01324
OG0001539	Prbd.g_01829	Prag.g_01339
OG0001540	Prbd.g_01828	Prag.g_01340
OG0001542	Prbd.g_01582	Prag.g_01595
OG0001543	Prbd.g_01571	Prag.g_01605
OG0001549	Prbd.g_01117	Prag.g_00119
OG0001550	Prbd.g_00932	Prag.g_00298
OG0001551	Prbd.g_00908	Prag.g_00322
OG0001552	Prbd.g_00870	Prag.g_00363
OG0001553	Prbd.g_00848	Prag.g_00382
OG0001554	Prbd.g_00847	Prag.g_00383
OG0001555	Prbd.g_00785	Prag.g_00436
OG0001556	Prbd.g_00773	Prag.g_00448
OG0001557	Prbd.g_00567	Prag.g_00655
OG0001559	Prbd.g_00051	Prag.g_00747
OG0001560	Prbd.g_00070	Prag.g_00774
OG0001561	Prbd.g_00166	Prag.g_00868
OG0001562	Prbd.g_00306	Prag.g_01002
OG0001563	Prbd.g_00365	Prag.g_01061
OG0001564	Prbd.g_00366	Prag.g_01062
OG0001565	Prbd.g_00368	Prag.g_01064
OG0001566	Prbd.g_00371	Prag.g_01067
OG0001567	Prbd.g_00378	Prag.g_01074
OG0001568	Prbd.g_00393	Prag.g_01089
OG0001569	Prbd.g_00397	Prag.g_01093
OG0001570	Prbd.g_00403	Prag.g_01098
OG0001571	Prbd.g_00415	Prag.g_01107
OG0001572	Prbd.g_00423	Prag.g_01116
OG0001573	Prbd.g_00426	Prag.g_01119
OG0001575	Prbd.g_01869	Prag.g_01320
OG0001576	Prbd.g_01857	Prag.g_01330
OG0001577	Prbd.g_01767	Prag.g_01386
OG0001578	Prbd.g_01765	Prag.g_01388
OG0001582	Prbd.g_01605	Prag.g_01573
OG0001583	Prbd.g_01603	Prag.g_01574
OG0001584	Prbd.g_01602	Prag.g_01575
OG0001585	Prbd.g_01592	Prag.g_01584
OG0001586	Prbd.g_01315	Prag.g_01880
OG0001589	Prbd.g_01920	Prag.g_01218
OG0001589	Prbd.g_00002	Prag.g_00686
OG0001590	Prbd.g_00946	Prag.g_00284
OG0001591	Prbd.g_00876	Prag.g_00357
OG0001592	Prbd.g_00841	Prag.g_00388
OG0001594	Prbd.g_00774	Prag.g_00447
OG0001595	Prbd.g_00538	Prag.g_00684
OG0001596	Prbd.g_00053	Prag.g_00749
OG0001597	Prbd.g_00168	Prag.g_00870
OG0001598	Prbd.g_00193	Prag.g_00894
OG0001599	Prbd.g_00444	Prag.g_01129
OG0001600	Prbd.g_00445	Prag.g_01130
OG0001601	Prbd.g_00446	Prag.g_01131
OG0001602	Prbd.g_00447	Prag.g_01132
OG0001603	Prbd.g_01549	Prag.g_01632
OG0001604	Prbd.g_01512	Prag.g_01682
OG0001606	Prbd.g_00899	Prag.g_00335
OG0001609	Prbd.g_00871	Prag.g_00362
OG0001610	Prbd.g_00543	Prag.g_00679
OG0001611	Prbd.g_00032	Prag.g_00727
OG0001612	Prbd.g_00079	Prag.g_00783
OG0001613	Prbd.g_00172	Prag.g_00874
OG0001614	Prbd.g_00290	Prag.g_00990
OG0001615	Prbd.g_01879	Prag.g_01312
OG0001616	Prbd.g_01874	Prag.g_01317
OG0001619	Prbd.g_01775	Prag.g_01378
OG0001623	Prbd.g_00902	Prag.g_00332
OG0001624	Prbd.g_00170	Prag.g_00872
OG0001625	Prbd.g_00301	Prag.g_00997
OG0001626	Prbd.g_01878	Prag.g_01313
OG0001628	Prbd.g_01563	Prag.g_01615
OG0001631	Prbd.g_00526	Prag.g_01211
OG0001637	Prbd.g_00039	Prag.g_00735
OG0001639	Prbd.g_01134	Prag.g_00103
OG0001640	Prbd.g_01060	Prag.g_00173
OG0001641	Prbd.g_00875	Prag.g_00358
OG0001642	Prbd.g_00873	Prag.g_00360
OG0001643	Prbd.g_00845	Prag.g_00384
OG0001644	Prbd.g_00844	Prag.g_00385
OG0001645	Prbd.g_00842	Prag.g_00387
OG0001647	Prbd.g_00776	Prag.g_00445
OG0001648	Prbd.g_00683	Prag.g_00538
OG0001649	Prbd.g_00677	Prag.g_00544
OG0001650	Prbd.g_00006	Prag.g_00691
OG0001651	Prbd.g_00042	Prag.g_00737
OG0001652	Prbd.g_00044	Prag.g_00739
OG0001653	Prbd.g_00071	Prag.g_00775
OG0001654	Prbd.g_00077	Prag.g_00781
OG0001655	Prbd.g_00085	Prag.g_00789
OG0001656	Prbd.g_00107	Prag.g_00811
OG0001657	Prbd.g_00159	Prag.g_00861
OG0001658	Prbd.g_00171	Prag.g_00873
OG0001659	Prbd.g_00218	Prag.g_00918
OG0001660	Prbd.g_00302	Prag.g_00998
OG0001661	Prbd.g_00305	Prag.g_01001
OG0001662	Prbd.g_00310	Prag.g_01006
OG0001663	Prbd.g_00327	Prag.g_01023
OG0001664	Prbd.g_00328	Prag.g_01024
OG0001665	Prbd.g_00348	Prag.g_01043
OG0001666	Prbd.g_00352	Prag.g_01047
OG0001667	Prbd.g_00355	Prag.g_01050
OG0001668	Prbd.g_00361	Prag.g_01057
OG0001669	Prbd.g_00373	Prag.g_01069
OG0001670	Prbd.g_00374	Prag.g_01070
OG0001671	Prbd.g_00381	Prag.g_01077
OG0001672	Prbd.g_00386	Prag.g_01082
OG0001673	Prbd.g_00387	Prag.g_01083
OG0001674	Prbd.g_00388	Prag.g_01084
OG0001675	Prbd.g_00413	Prag.g_01105
OG0001676	Prbd.g_00417	Prag.g_01110
OG0001677	Prbd.g_00443	Prag.g_01128
OG0001678	Prbd.g_00515	Prag.g_01200
OG0001679	Prbd.g_00523	Prag.g_01208
OG0001680	Prbd.g_01897	Prag.g_01265
OG0001681	Prbd.g_01856	Prag.g_01331
OG0001682	Prbd.g_01831	Prag.g_01337
OG0001683	Prbd.g_01815	Prag.g_01276
OG0001684	Prbd.g_01606	Prag.g_01572
OG0001685	Prbd.g_01599	Prag.g_01577
OG0001686	Prbd.g_01596	Prag.g_01580
OG0001687	Prbd.g_01590	Prag.g_01586
OG0001688	Prbd.g_01587	Prag.g_01588
OG0001689	Prbd.g_01583	Prag.g_01594
OG0001690	Prbd.g_01581	Prag.g_01596
OG0001691	Prbd.g_01579	Prag.g_01598
OG0001692	Prbd.g_01520	Prag.g_01674
OG0001693	Prbd.g_01275	Prag.g_01919
OG0001698	Prbd.g_00746	Prag.g_00475
OG0001700	Prbd.g_00035	Prag.g_00731
OG0001701	Prbd.g_00037	Prag.g_00733
OG0001702	Prbd.g_00057	Prag.g_00753
OG0001703	Prbd.g_00072	Prag.g_00776
OG0001704	Prbd.g_00303	Prag.g_00999
OG0001706	Prbd.g_00416	Prag.g_01109
OG0001707	Prbd.g_00448	Prag.g_01133
OG0001708	Prbd.g_01862	Prag.g_01321
OG0001709	Prbd.g_00824	Prag.g_00760
OG0001710	Prbd.g_00304	Prag.g_01000
OG0001722	Prbd.g_00033	Prag.g_00728
OG0001723	Prbd.g_00040	Prag.g_00736
OG0001724	Prbd.g_00090	Prag.g_00794
OG0001725	Prbd.g_00167	Prag.g_00869
OG0001727	Prbd.g_01883	Prag.g_01309
OG0001728	Prbd.g_01830	Prag.g_01338
OG0001731	Prbd.g_01574	Prag.g_01602
OG0001732	Prbd.g_01555	Prag.g_01622
OG0001733	Prbd.g_00851	Prag.g_00379
OG0001734	Prbd.g_00005	Prag.g_00690
OG0001783	Prbd.g_01197	Prag.g_00041
OG0001784	Prbd.g_00718	Prag.g_00503
OG0001785	Prbd.g_00054	Prag.g_00750
OG0001787	Prbd.g_00420	Prag.g_01112
OG0001788	Prbd.g_01865	Prag.g_01269
OG0001789	Prbd.g_01877	Prag.g_01314
OG0001790	Prbd.g_01875	Prag.g_01316
OG0001791	Prbd.g_01873	Prag.g_01318
OG0001794	Prbd.g_01556	Prag.g_01620
OG0001798	Prbd.g_00532	Prag.g_01233
OG0001806	Prbd.g_00861	Prag.g_00370
OG0001808	Prbd.g_00834	Prag.g_01305
OG0001809	Prbd.g_00060	Prag.g_00756
OG0001810	Prbd.g_00073	Prag.g_00777
OG0001811	Prbd.g_00074	Prag.g_00778
OG0001812	Prbd.g_00075	Prag.g_00779
OG0001813	Prbd.g_00076	Prag.g_00780
OG0001814	Prbd.g_00169	Prag.g_00871
OG0001817	Prbd.g_00404	Prag.g_01099
OG0001818	Prbd.g_00407	Prag.g_01101
OG0001825	Prbd.g_01564	Prag.g_01613
OG0001826	Prbd.g_01551	Prag.g_01629
