Orthogroup	Prbd	Prae
OG0001108	Prbd.g_01413	Prae.g_01736
OG0001109	Prbd.g_01412	Prae.g_01737
OG0001110	Prbd.g_01411	Prae.g_01738
OG0001111	Prbd.g_01410	Prae.g_01739
OG0001112	Prbd.g_01409	Prae.g_01740
OG0001113	Prbd.g_01408	Prae.g_01741
OG0001114	Prbd.g_01407	Prae.g_01742
OG0001115	Prbd.g_01406	Prae.g_01743
OG0001116	Prbd.g_01405	Prae.g_01744
OG0001117	Prbd.g_01404	Prae.g_01745
OG0001118	Prbd.g_01403	Prae.g_01746
OG0001119	Prbd.g_01402	Prae.g_01747
OG0001120	Prbd.g_01401	Prae.g_01748
OG0001121	Prbd.g_01399	Prae.g_01750
OG0001122	Prbd.g_01398	Prae.g_01751
OG0001123	Prbd.g_01397	Prae.g_01752
OG0001124	Prbd.g_01395	Prae.g_01754
OG0001125	Prbd.g_01393	Prae.g_01756
OG0001126	Prbd.g_01392	Prae.g_01757
OG0001127	Prbd.g_01390	Prae.g_01759
OG0001128	Prbd.g_01389	Prae.g_01760
OG0001129	Prbd.g_01388	Prae.g_01761
OG0001130	Prbd.g_01385	Prae.g_01765
OG0001131	Prbd.g_01384	Prae.g_01766
OG0001132	Prbd.g_01383	Prae.g_01767
OG0001133	Prbd.g_01382	Prae.g_01768
OG0001134	Prbd.g_01381	Prae.g_01769
OG0001135	Prbd.g_01380	Prae.g_01770
OG0001136	Prbd.g_01379	Prae.g_01771
OG0001137	Prbd.g_01378	Prae.g_01772
OG0001138	Prbd.g_01377	Prae.g_01773
OG0001139	Prbd.g_01376	Prae.g_01774
OG0001140	Prbd.g_01375	Prae.g_01775
OG0001141	Prbd.g_01374	Prae.g_01776
OG0001142	Prbd.g_01371	Prae.g_01779
OG0001143	Prbd.g_01370	Prae.g_01780
OG0001144	Prbd.g_01369	Prae.g_01781
OG0001145	Prbd.g_01368	Prae.g_01782
OG0001146	Prbd.g_01367	Prae.g_01783
OG0001147	Prbd.g_01366	Prae.g_01784
OG0001148	Prbd.g_01365	Prae.g_01785
OG0001149	Prbd.g_01363	Prae.g_01787
OG0001150	Prbd.g_01362	Prae.g_01788
OG0001151	Prbd.g_01360	Prae.g_01790
OG0001152	Prbd.g_01359	Prae.g_01791
OG0001153	Prbd.g_01358	Prae.g_01792
OG0001154	Prbd.g_01356	Prae.g_01794
OG0001155	Prbd.g_01354	Prae.g_01796
OG0001156	Prbd.g_01352	Prae.g_01798
OG0001157	Prbd.g_01351	Prae.g_01799
OG0001158	Prbd.g_01349	Prae.g_01801
OG0001159	Prbd.g_01348	Prae.g_01802
OG0001160	Prbd.g_01347	Prae.g_01803
OG0001161	Prbd.g_01346	Prae.g_01804
OG0001162	Prbd.g_01345	Prae.g_01805
OG0001163	Prbd.g_01344	Prae.g_01806
OG0001164	Prbd.g_01343	Prae.g_01807
OG0001165	Prbd.g_01342	Prae.g_01808
OG0001166	Prbd.g_01341	Prae.g_01809
OG0001167	Prbd.g_01340	Prae.g_01810
OG0001168	Prbd.g_01339	Prae.g_01811
OG0001169	Prbd.g_01338	Prae.g_01812
OG0001170	Prbd.g_01337	Prae.g_01813
OG0001171	Prbd.g_01336	Prae.g_01814
OG0001172	Prbd.g_01334	Prae.g_01816
OG0001173	Prbd.g_01332	Prae.g_01818
OG0001174	Prbd.g_01331	Prae.g_01819
OG0001175	Prbd.g_01330	Prae.g_01820
OG0001176	Prbd.g_01329	Prae.g_01821
OG0001177	Prbd.g_01327	Prae.g_01823
OG0001178	Prbd.g_01324	Prae.g_01826
OG0001179	Prbd.g_01323	Prae.g_01827
OG0001180	Prbd.g_01321	Prae.g_01828
OG0001181	Prbd.g_01320	Prae.g_01829
OG0001182	Prbd.g_01319	Prae.g_01830
OG0001183	Prbd.g_01318	Prae.g_01831
OG0001184	Prbd.g_01316	Prae.g_01833
OG0001185	Prbd.g_01312	Prae.g_01836
OG0001186	Prbd.g_01311	Prae.g_01837
OG0001187	Prbd.g_01310	Prae.g_01838
OG0001188	Prbd.g_01309	Prae.g_01839
OG0001189	Prbd.g_01308	Prae.g_01840
OG0001190	Prbd.g_01307	Prae.g_01841
OG0001191	Prbd.g_01306	Prae.g_01842
OG0001192	Prbd.g_01305	Prae.g_01843
OG0001193	Prbd.g_01304	Prae.g_01844
OG0001194	Prbd.g_01303	Prae.g_01845
OG0001195	Prbd.g_01302	Prae.g_01846
OG0001196	Prbd.g_01301	Prae.g_01847
OG0001197	Prbd.g_01300	Prae.g_01848
OG0001198	Prbd.g_01299	Prae.g_01849
OG0001199	Prbd.g_01298	Prae.g_01850
OG0001200	Prbd.g_01297	Prae.g_01851
OG0001201	Prbd.g_01296	Prae.g_01852
OG0001202	Prbd.g_01295	Prae.g_01853
OG0001203	Prbd.g_01293	Prae.g_01855
OG0001204	Prbd.g_01291	Prae.g_01857
OG0001205	Prbd.g_01290	Prae.g_01858
OG0001206	Prbd.g_01289	Prae.g_01859
OG0001207	Prbd.g_01288	Prae.g_01860
OG0001208	Prbd.g_01287	Prae.g_01861
OG0001209	Prbd.g_01286	Prae.g_01862
OG0001210	Prbd.g_01285	Prae.g_01863
OG0001211	Prbd.g_01284	Prae.g_01864
OG0001212	Prbd.g_01283	Prae.g_01865
OG0001213	Prbd.g_01282	Prae.g_01866
OG0001214	Prbd.g_01280	Prae.g_01868
OG0001215	Prbd.g_01279	Prae.g_01869
OG0001216	Prbd.g_01278	Prae.g_01870
OG0001217	Prbd.g_01277	Prae.g_01871
OG0001218	Prbd.g_01276	Prae.g_01872
OG0001219	Prbd.g_01274	Prae.g_01875
OG0001220	Prbd.g_01273	Prae.g_01876
OG0001221	Prbd.g_01270	Prae.g_01879
OG0001222	Prbd.g_01269	Prae.g_01880
OG0001223	Prbd.g_01268	Prae.g_01881
OG0001224	Prbd.g_01267	Prae.g_01882
OG0001225	Prbd.g_01266	Prae.g_01883
OG0001226	Prbd.g_01265	Prae.g_01884
OG0001227	Prbd.g_01264	Prae.g_01885
OG0001228	Prbd.g_01263	Prae.g_01886
OG0001229	Prbd.g_01262	Prae.g_01887
OG0001230	Prbd.g_01261	Prae.g_01888
OG0001231	Prbd.g_01260	Prae.g_01889
OG0001232	Prbd.g_01259	Prae.g_01890
OG0001233	Prbd.g_01258	Prae.g_01891
OG0001234	Prbd.g_01257	Prae.g_01892
OG0001235	Prbd.g_01256	Prae.g_01893
OG0001236	Prbd.g_01254	Prae.g_01895
OG0001237	Prbd.g_01253	Prae.g_01896
OG0001238	Prbd.g_01251	Prae.g_01898
OG0001239	Prbd.g_01250	Prae.g_01899
OG0001240	Prbd.g_01249	Prae.g_01900
OG0001241	Prbd.g_01247	Prae.g_01902
OG0001242	Prbd.g_01245	Prae.g_01903
OG0001243	Prbd.g_01244	Prae.g_01904
OG0001244	Prbd.g_01243	Prae.g_01905
OG0001245	Prbd.g_01242	Prae.g_01906
OG0001246	Prbd.g_01241	Prae.g_01907
OG0001247	Prbd.g_01240	Prae.g_01908
OG0001248	Prbd.g_01239	Prae.g_01909
OG0001249	Prbd.g_01238	Prae.g_01910
OG0001250	Prbd.g_01237	Prae.g_01911
OG0001251	Prbd.g_01152	Prae.g_00092
OG0001252	Prbd.g_01105	Prae.g_00138
OG0001253	Prbd.g_01090	Prae.g_00153
OG0001254	Prbd.g_00958	Prae.g_00282
OG0001255	Prbd.g_00906	Prae.g_00334
OG0001256	Prbd.g_01859	Prae.g_01291
OG0001256	Prbd.g_00836	Prae.g_00398
OG0001257	Prbd.g_00760	Prae.g_00456
OG0001258	Prbd.g_00744	Prae.g_00472
OG0001259	Prbd.g_00654	Prae.g_00564
OG0001260	Prbd.g_00048	Prae.g_00751
OG0001261	Prbd.g_00137	Prae.g_00840
OG0001262	Prbd.g_00153	Prae.g_00856
OG0001263	Prbd.g_00174	Prae.g_00876
OG0001264	Prbd.g_00205	Prae.g_00907
OG0001265	Prbd.g_00316	Prae.g_01016
OG0001266	Prbd.g_00364	Prae.g_01066
OG0001267	Prbd.g_00452	Prae.g_01147
OG0001268	Prbd.g_00465	Prae.g_01160
OG0001269	Prbd.g_01781	Prae.g_01351
OG0001270	Prbd.g_01649	Prae.g_01499
OG0001271	Prbd.g_01638	Prae.g_01510
OG0001272	Prbd.g_01595	Prae.g_01552
OG0001273	Prbd.g_01594	Prae.g_01553
OG0001274	Prbd.g_01589	Prae.g_01558
OG0001275	Prbd.g_01572	Prae.g_01576
OG0001277	Prbd.g_01550	Prae.g_01597
OG0001278	Prbd.g_01533	Prae.g_01615
OG0001279	Prbd.g_01529	Prae.g_01619
OG0001280	Prbd.g_01526	Prae.g_01622
OG0001281	Prbd.g_01460	Prae.g_01689
OG0001282	Prbd.g_01435	Prae.g_01714
OG0001283	Prbd.g_01353	Prae.g_01797
OG0001284	Prbd.g_01325	Prae.g_01825
OG0001285	Prbd.g_01292	Prae.g_01856
OG0001286	Prbd.g_01248	Prae.g_01901
OG0001288	Prbd.g_00805	Prae.g_00411
OG0001290	Prbd.g_01207	Prae.g_00030
OG0001291	Prbd.g_01173	Prae.g_00071
OG0001292	Prbd.g_01170	Prae.g_00074
OG0001293	Prbd.g_01168	Prae.g_00076
OG0001294	Prbd.g_01151	Prae.g_00093
OG0001295	Prbd.g_01124	Prae.g_00119
OG0001296	Prbd.g_01118	Prae.g_00125
OG0001297	Prbd.g_01041	Prae.g_00202
OG0001298	Prbd.g_00996	Prae.g_00246
OG0001299	Prbd.g_00987	Prae.g_00255
OG0001300	Prbd.g_00865	Prae.g_00373
OG0001301	Prbd.g_00607	Prae.g_00611
OG0001302	Prbd.g_00052	Prae.g_00755
OG0001303	Prbd.g_00056	Prae.g_00759
OG0001304	Prbd.g_00331	Prae.g_01031
OG0001305	Prbd.g_00336	Prae.g_01036
OG0001306	Prbd.g_00372	Prae.g_01074
OG0001307	Prbd.g_00382	Prae.g_01083
OG0001308	Prbd.g_00406	Prae.g_01107
OG0001309	Prbd.g_00408	Prae.g_01109
OG0001310	Prbd.g_00418	Prae.g_01119
OG0001311	Prbd.g_00496	Prae.g_01191
OG0001312	Prbd.g_01780	Prae.g_01352
OG0001313	Prbd.g_01591	Prae.g_01556
OG0001314	Prbd.g_01502	Prae.g_01646
OG0001315	Prbd.g_01467	Prae.g_01680
OG0001316	Prbd.g_01357	Prae.g_01793
OG0001318	Prbd.g_01101	Prae.g_00141
OG0001319	Prbd.g_01001	Prae.g_00241
OG0001320	Prbd.g_00775	Prae.g_00441
OG0001321	Prbd.g_00058	Prae.g_00761
OG0001322	Prbd.g_00083	Prae.g_00787
OG0001323	Prbd.g_00356	Prae.g_01057
OG0001324	Prbd.g_00390	Prae.g_01091
OG0001325	Prbd.g_00412	Prae.g_01113
OG0001326	Prbd.g_01860	Prae.g_01290
OG0001328	Prbd.g_01796	Prae.g_01334
OG0001329	Prbd.g_01744	Prae.g_01388
OG0001330	Prbd.g_01598	Prae.g_01549
OG0001331	Prbd.g_01528	Prae.g_01620
OG0001332	Prbd.g_01478	Prae.g_01669
OG0001333	Prbd.g_01387	Prae.g_01762
OG0001334	Prbd.g_01333	Prae.g_01817
OG0001335	Prbd.g_01294	Prae.g_01854
OG0001336	Prbd.g_01115	Prae.g_00128
OG0001337	Prbd.g_01125	Prae.g_00118
OG0001338	Prbd.g_01096	Prae.g_00147
OG0001339	Prbd.g_01037	Prae.g_00206
OG0001340	Prbd.g_00991	Prae.g_00251
OG0001341	Prbd.g_00978	Prae.g_00264
OG0001342	Prbd.g_00959	Prae.g_00281
OG0001343	Prbd.g_00900	Prae.g_00339
OG0001344	Prbd.g_00860	Prae.g_00378
OG0001345	Prbd.g_00808	Prae.g_00408
OG0001346	Prbd.g_00770	Prae.g_00446
OG0001347	Prbd.g_00756	Prae.g_00460
OG0001348	Prbd.g_00738	Prae.g_00478
OG0001349	Prbd.g_00733	Prae.g_00483
OG0001350	Prbd.g_00728	Prae.g_00488
OG0001351	Prbd.g_00666	Prae.g_00551
OG0001352	Prbd.g_00562	Prae.g_00656
OG0001353	Prbd.g_00541	Prae.g_00677
OG0001354	Prbd.g_00086	Prae.g_00790
OG0001355	Prbd.g_00143	Prae.g_00846
OG0001356	Prbd.g_00188	Prae.g_00890
OG0001357	Prbd.g_00292	Prae.g_00992
OG0001358	Prbd.g_00315	Prae.g_01015
OG0001359	Prbd.g_00431	Prae.g_01134
OG0001360	Prbd.g_00432	Prae.g_01135
OG0001361	Prbd.g_00518	Prae.g_01213
OG0001362	Prbd.g_01893	Prae.g_01265
OG0001364	Prbd.g_01618	Prae.g_01529
OG0001366	Prbd.g_01488	Prae.g_01660
OG0001367	Prbd.g_01446	Prae.g_01703
OG0001368	Prbd.g_01326	Prae.g_01824
OG0001369	Prbd.g_00317	Prae.g_01017
OG0001371	Prbd.g_01177	Prae.g_00067
OG0001372	Prbd.g_01176	Prae.g_00068
OG0001373	Prbd.g_01169	Prae.g_00075
OG0001374	Prbd.g_01157	Prae.g_00087
OG0001375	Prbd.g_01108	Prae.g_00135
OG0001376	Prbd.g_01005	Prae.g_00237
OG0001377	Prbd.g_00983	Prae.g_00259
OG0001378	Prbd.g_00967	Prae.g_00275
OG0001379	Prbd.g_00877	Prae.g_00361
OG0001380	Prbd.g_00835	Prae.g_00399
OG0001381	Prbd.g_00788	Prae.g_00428
OG0001382	Prbd.g_00782	Prae.g_00434
OG0001383	Prbd.g_00731	Prae.g_00485
OG0001384	Prbd.g_00723	Prae.g_00493
OG0001385	Prbd.g_00578	Prae.g_00640
OG0001386	Prbd.g_00570	Prae.g_00648
OG0001387	Prbd.g_00568	Prae.g_00650
OG0001388	Prbd.g_00558	Prae.g_00660
OG0001389	Prbd.g_00012	Prae.g_00716
OG0001390	Prbd.g_00047	Prae.g_00750
OG0001391	Prbd.g_00088	Prae.g_00792
OG0001392	Prbd.g_00187	Prae.g_00889
OG0001393	Prbd.g_00189	Prae.g_00891
OG0001394	Prbd.g_00211	Prae.g_00913
OG0001395	Prbd.g_00214	Prae.g_00916
OG0001396	Prbd.g_00296	Prae.g_00996
OG0001397	Prbd.g_00325	Prae.g_01025
OG0001398	Prbd.g_00344	Prae.g_01044
OG0001399	Prbd.g_00354	Prae.g_01054
OG0001400	Prbd.g_00362	Prae.g_01064
OG0001401	Prbd.g_00369	Prae.g_01071
OG0001402	Prbd.g_00454	Prae.g_01149
OG0001403	Prbd.g_01800	Prae.g_01330
OG0001404	Prbd.g_01773	Prae.g_01359
OG0001405	Prbd.g_01763	Prae.g_01369
OG0001406	Prbd.g_01650	Prae.g_01498
OG0001407	Prbd.g_01647	Prae.g_01501
OG0001408	Prbd.g_01597	Prae.g_01550
OG0001409	Prbd.g_01584	Prae.g_01564
OG0001410	Prbd.g_01570	Prae.g_01578
OG0001411	Prbd.g_01900	Prae.g_01590
OG0001414	Prbd.g_01182	Prae.g_00061
OG0001415	Prbd.g_00913	Prae.g_00327
OG0001416	Prbd.g_00721	Prae.g_00495
OG0001417	Prbd.g_00569	Prae.g_00649
OG0001418	Prbd.g_00059	Prae.g_00762
OG0001419	Prbd.g_00092	Prae.g_00795
OG0001420	Prbd.g_00191	Prae.g_00893
OG0001421	Prbd.g_00195	Prae.g_00898
OG0001422	Prbd.g_00359	Prae.g_01060
OG0001423	Prbd.g_00433	Prae.g_01136
OG0001424	Prbd.g_01922	Prae.g_01225
OG0001425	Prbd.g_01578	Prae.g_01570
OG0001426	Prbd.g_01252	Prae.g_01897
OG0001427	Prbd.g_00866	Prae.g_00372
OG0001429	Prbd.g_00274	Prae.g_00974
OG0001430	Prbd.g_00308	Prae.g_01008
OG0001431	Prbd.g_00360	Prae.g_01062
OG0001432	Prbd.g_00363	Prae.g_01065
OG0001433	Prbd.g_01890	Prae.g_01267
OG0001435	Prbd.g_01585	Prae.g_01562
OG0001436	Prbd.g_00830	Prae.g_01231
OG0001438	Prbd.g_00624	Prae.g_00594
OG0001439	Prbd.g_00134	Prae.g_00838
OG0001440	Prbd.g_00319	Prae.g_01019
OG0001441	Prbd.g_00400	Prae.g_01101
OG0001442	Prbd.g_00421	Prae.g_01122
OG0001443	Prbd.g_00451	Prae.g_01146
OG0001444	Prbd.g_00487	Prae.g_01182
OG0001448	Prbd.g_01565	Prae.g_01583
OG0001454	Prbd.g_00872	Prae.g_00366
OG0001457	Prbd.g_00542	Prae.g_00676
OG0001458	Prbd.g_00046	Prae.g_00749
OG0001459	Prbd.g_00081	Prae.g_00785
OG0001460	Prbd.g_00165	Prae.g_00868
OG0001462	Prbd.g_00307	Prae.g_01007
OG0001463	Prbd.g_00353	Prae.g_01053
OG0001464	Prbd.g_00358	Prae.g_01059
OG0001466	Prbd.g_01837	Prae.g_01299
OG0001467	Prbd.g_01692	Prae.g_01456
OG0001468	Prbd.g_01364	Prae.g_01786
OG0001469	Prbd.g_00466	Prae.g_01161
OG0001470	Prbd.g_00919	Prae.g_00321
OG0001472	Prbd.g_00164	Prae.g_00867
OG0001474	Prbd.g_00175	Prae.g_00877
OG0001475	Prbd.g_00349	Prae.g_01049
OG0001476	Prbd.g_00350	Prae.g_01050
OG0001477	Prbd.g_00351	Prae.g_01051
OG0001478	Prbd.g_00357	Prae.g_01058
OG0001479	Prbd.g_00385	Prae.g_01086
OG0001480	Prbd.g_00394	Prae.g_01095
OG0001481	Prbd.g_00484	Prae.g_01179
OG0001483	Prbd.g_01807	Prae.g_01323
OG0001484	Prbd.g_01732	Prae.g_01439
OG0001485	Prbd.g_01465	Prae.g_01682
OG0001487	Prbd.g_00063	Prae.g_00767
OG0001488	Prbd.g_01068	Prae.g_00175
OG0001489	Prbd.g_00863	Prae.g_00375
OG0001490	Prbd.g_00840	Prae.g_00395
OG0001491	Prbd.g_00078	Prae.g_00782
OG0001493	Prbd.g_00176	Prae.g_00878
OG0001494	Prbd.g_00177	Prae.g_00879
OG0001495	Prbd.g_00178	Prae.g_00880
OG0001496	Prbd.g_00179	Prae.g_00881
OG0001497	Prbd.g_00180	Prae.g_00882
OG0001498	Prbd.g_00181	Prae.g_00883
OG0001499	Prbd.g_00182	Prae.g_00884
OG0001500	Prbd.g_00183	Prae.g_00885
OG0001501	Prbd.g_00184	Prae.g_00886
OG0001502	Prbd.g_00185	Prae.g_00887
OG0001503	Prbd.g_00186	Prae.g_00888
OG0001505	Prbd.g_01901	Prae.g_00999
OG0001506	Prbd.g_00377	Prae.g_01078
OG0001507	Prbd.g_00450	Prae.g_01145
OG0001508	Prbd.g_01586	Prae.g_01561
OG0001509	Prbd.g_01445	Prae.g_01704
OG0001510	Prbd.g_01372	Prae.g_01778
OG0001514	Prbd.g_01834	Prae.g_01309
OG0001515	Prbd.g_00050	Prae.g_00753
OG0001516	Prbd.g_00286	Prae.g_00986
OG0001517	Prbd.g_00367	Prae.g_01069
OG0001520	Prbd.g_00829	Prae.g_01232
OG0001523	Prbd.g_01183	Prae.g_00060
OG0001524	Prbd.g_00862	Prae.g_00376
OG0001525	Prbd.g_00783	Prae.g_00433
OG0001527	Prbd.g_00398	Prae.g_01099
OG0001528	Prbd.g_01892	Prae.g_01266
OG0001529	Prbd.g_01889	Prae.g_01269
OG0001530	Prbd.g_00828	Prae.g_01233
OG0001532	Prbd.g_01203	Prae.g_00034
OG0001534	Prbd.g_01580	Prae.g_01568
OG0001535	Prbd.g_00161	Prae.g_00864
OG0001536	Prbd.g_00396	Prae.g_01097
OG0001537	Prbd.g_01888, Prbd.g_01918	Prae.g_01256
OG0001538	Prbd.g_01861	Prae.g_01289
OG0001539	Prbd.g_01829	Prae.g_01314
OG0001540	Prbd.g_01828	Prae.g_01315
OG0001542	Prbd.g_01582	Prae.g_01566
OG0001543	Prbd.g_01571	Prae.g_01577
OG0001549	Prbd.g_01117	Prae.g_00126
OG0001550	Prbd.g_00932	Prae.g_00308
OG0001551	Prbd.g_00908	Prae.g_00332
OG0001552	Prbd.g_00870	Prae.g_00368
OG0001553	Prbd.g_00848	Prae.g_00387
OG0001554	Prbd.g_00847	Prae.g_00388
OG0001555	Prbd.g_00785	Prae.g_00431
OG0001556	Prbd.g_00773	Prae.g_00443
OG0001557	Prbd.g_00567	Prae.g_00651
OG0001558	Prbd.g_00041	Prae.g_00744
OG0001559	Prbd.g_00051	Prae.g_00754
OG0001560	Prbd.g_00070	Prae.g_00774
OG0001561	Prbd.g_00166	Prae.g_00869
OG0001562	Prbd.g_00306	Prae.g_01006
OG0001563	Prbd.g_00365	Prae.g_01067
OG0001564	Prbd.g_00366	Prae.g_01068
OG0001565	Prbd.g_00368	Prae.g_01070
OG0001566	Prbd.g_00371	Prae.g_01073
OG0001567	Prbd.g_00378	Prae.g_01079
OG0001568	Prbd.g_00393	Prae.g_01094
OG0001569	Prbd.g_00397	Prae.g_01098
OG0001570	Prbd.g_00403	Prae.g_01104
OG0001571	Prbd.g_00415	Prae.g_01116
OG0001572	Prbd.g_00423	Prae.g_01125
OG0001573	Prbd.g_00426	Prae.g_01129
OG0001575	Prbd.g_01869	Prae.g_01284
OG0001576	Prbd.g_01857	Prae.g_01295
OG0001577	Prbd.g_01767	Prae.g_01365
OG0001578	Prbd.g_01765	Prae.g_01367
OG0001582	Prbd.g_01605	Prae.g_01542
OG0001583	Prbd.g_01603	Prae.g_01544
OG0001584	Prbd.g_01602	Prae.g_01545
OG0001585	Prbd.g_01592	Prae.g_01555
OG0001586	Prbd.g_01315	Prae.g_01834
OG0001587	Prbd.g_00823	Prae.g_01228
OG0001590	Prbd.g_00946	Prae.g_00294
OG0001591	Prbd.g_00876	Prae.g_00362
OG0001592	Prbd.g_00841	Prae.g_00394
OG0001594	Prbd.g_00774	Prae.g_00442
OG0001595	Prbd.g_00538	Prae.g_00680
OG0001596	Prbd.g_00053	Prae.g_00756
OG0001597	Prbd.g_00168	Prae.g_00871
OG0001598	Prbd.g_00193	Prae.g_00895
OG0001599	Prbd.g_00444	Prae.g_01139
OG0001600	Prbd.g_00445	Prae.g_01140
OG0001601	Prbd.g_00446	Prae.g_01141
OG0001602	Prbd.g_00447	Prae.g_01142
OG0001604	Prbd.g_01512	Prae.g_01636
OG0001605	Prbd.g_01441	Prae.g_01708
OG0001606	Prbd.g_00899	Prae.g_00340
OG0001609	Prbd.g_00871	Prae.g_00367
OG0001610	Prbd.g_00543	Prae.g_00675
OG0001611	Prbd.g_00032	Prae.g_00736
OG0001612	Prbd.g_00079	Prae.g_00783
OG0001613	Prbd.g_00172	Prae.g_00875
OG0001614	Prbd.g_00290	Prae.g_00990
OG0001615	Prbd.g_01879	Prae.g_01277
OG0001616	Prbd.g_01874	Prae.g_01243
OG0001618	Prbd.g_01785	Prae.g_01346
OG0001619	Prbd.g_01775	Prae.g_01357
OG0001624	Prbd.g_00170	Prae.g_00873
OG0001625	Prbd.g_00301	Prae.g_01001
OG0001626	Prbd.g_01878	Prae.g_01278
OG0001628	Prbd.g_01563	Prae.g_01586
OG0001639	Prbd.g_01134	Prae.g_00109
OG0001640	Prbd.g_01060	Prae.g_00183
OG0001641	Prbd.g_00875	Prae.g_00363
OG0001642	Prbd.g_00873	Prae.g_00365
OG0001643	Prbd.g_00845	Prae.g_00390
OG0001644	Prbd.g_00844	Prae.g_00391
OG0001645	Prbd.g_00842	Prae.g_00393
OG0001647	Prbd.g_00776	Prae.g_00440
OG0001648	Prbd.g_00683	Prae.g_00534
OG0001649	Prbd.g_00677	Prae.g_00540
OG0001650	Prbd.g_00006	Prae.g_00710
OG0001651	Prbd.g_00042	Prae.g_00745
OG0001652	Prbd.g_00044	Prae.g_00747
OG0001653	Prbd.g_00071	Prae.g_00775
OG0001654	Prbd.g_00077	Prae.g_00781
OG0001655	Prbd.g_00085	Prae.g_00789
OG0001656	Prbd.g_00107	Prae.g_00811
OG0001657	Prbd.g_00159	Prae.g_00862
OG0001658	Prbd.g_00171	Prae.g_00874
OG0001659	Prbd.g_00218	Prae.g_00920
OG0001660	Prbd.g_00302	Prae.g_01002
OG0001661	Prbd.g_00305	Prae.g_01005
OG0001662	Prbd.g_00310	Prae.g_01010
OG0001663	Prbd.g_00327	Prae.g_01027
OG0001664	Prbd.g_00328	Prae.g_01028
OG0001665	Prbd.g_00348	Prae.g_01048
OG0001666	Prbd.g_00352	Prae.g_01052
OG0001667	Prbd.g_00355	Prae.g_01056
OG0001668	Prbd.g_00361	Prae.g_01063
OG0001669	Prbd.g_00373	Prae.g_01075
OG0001670	Prbd.g_00374	Prae.g_01076
OG0001671	Prbd.g_00381	Prae.g_01082
OG0001672	Prbd.g_00386	Prae.g_01087
OG0001673	Prbd.g_00387	Prae.g_01088
OG0001674	Prbd.g_00388	Prae.g_01089
OG0001675	Prbd.g_00413	Prae.g_01114
OG0001676	Prbd.g_00417	Prae.g_01118
OG0001677	Prbd.g_00443	Prae.g_01138
OG0001678	Prbd.g_00515	Prae.g_01210
OG0001679	Prbd.g_00523	Prae.g_01218
OG0001680	Prbd.g_01897	Prae.g_01262
OG0001681	Prbd.g_01856	Prae.g_01296
OG0001682	Prbd.g_01831	Prae.g_01312
OG0001684	Prbd.g_01606	Prae.g_01541
OG0001685	Prbd.g_01599	Prae.g_01548
OG0001686	Prbd.g_01596	Prae.g_01551
OG0001687	Prbd.g_01590	Prae.g_01557
OG0001688	Prbd.g_01587	Prae.g_01560
OG0001689	Prbd.g_01583	Prae.g_01565
OG0001690	Prbd.g_01581	Prae.g_01567
OG0001691	Prbd.g_01579	Prae.g_01569
OG0001692	Prbd.g_01520	Prae.g_01628
OG0001693	Prbd.g_01275	Prae.g_01873
OG0001698	Prbd.g_00746	Prae.g_00470
OG0001699	Prbd.g_00537	Prae.g_00681
OG0001700	Prbd.g_00035	Prae.g_00739
OG0001701	Prbd.g_00037	Prae.g_00741
OG0001702	Prbd.g_00057	Prae.g_00760
OG0001703	Prbd.g_00072	Prae.g_00776
OG0001704	Prbd.g_00303	Prae.g_01003
OG0001705	Prbd.g_00405	Prae.g_01106
OG0001706	Prbd.g_00416	Prae.g_01117
OG0001707	Prbd.g_00448	Prae.g_01143
OG0001708	Prbd.g_01862	Prae.g_01286
OG0001709	Prbd.g_00824	Prae.g_01238
OG0001710	Prbd.g_00304	Prae.g_01004
OG0001722	Prbd.g_00033	Prae.g_00737
OG0001723	Prbd.g_00040	Prae.g_00743
OG0001725	Prbd.g_00167	Prae.g_00870
OG0001726	Prbd.g_00402	Prae.g_01103
OG0001727	Prbd.g_01883	Prae.g_01273
OG0001728	Prbd.g_01830	Prae.g_01313
OG0001731	Prbd.g_01574	Prae.g_01574
OG0001732	Prbd.g_01555	Prae.g_01596
OG0001733	Prbd.g_00851	Prae.g_00386
OG0001734	Prbd.g_00005	Prae.g_00709
OG0001783	Prbd.g_01197	Prae.g_00043
OG0001784	Prbd.g_00718	Prae.g_00498
OG0001785	Prbd.g_00054	Prae.g_00757
OG0001786	Prbd.g_00131	Prae.g_00835
OG0001787	Prbd.g_00420	Prae.g_01121
OG0001789	Prbd.g_01877	Prae.g_01279
OG0001790	Prbd.g_01875	Prae.g_01281
OG0001791	Prbd.g_01873	Prae.g_01282
OG0001806	Prbd.g_00861	Prae.g_00377
OG0001807	Prbd.g_00846	Prae.g_00389
OG0001808	Prbd.g_00834	Prae.g_00400
OG0001809	Prbd.g_00060	Prae.g_00763
OG0001810	Prbd.g_00073	Prae.g_00777
OG0001811	Prbd.g_00074	Prae.g_00778
OG0001812	Prbd.g_00075	Prae.g_00779
OG0001813	Prbd.g_00076	Prae.g_00780
OG0001814	Prbd.g_00169	Prae.g_00872
OG0001816	Prbd.g_00347	Prae.g_01047
OG0001817	Prbd.g_00404	Prae.g_01105
OG0001818	Prbd.g_00407	Prae.g_01108
OG0001821	Prbd.g_01838	Prae.g_01298
OG0001824	Prbd.g_01588	Prae.g_01559
OG0001825	Prbd.g_01564	Prae.g_01584
