Orthogroup	Prbd	Prbg
OG0001084	Prbd.g_01440	Prbg.g_01738
OG0001085	Prbd.g_01439	Prbg.g_01737
OG0001086	Prbd.g_01438	Prbg.g_01734
OG0001087	Prbd.g_01437	Prbg.g_01733
OG0001088	Prbd.g_01436	Prbg.g_01732
OG0001089	Prbd.g_01433	Prbg.g_01742
OG0001090	Prbd.g_01431	Prbg.g_01744
OG0001091	Prbd.g_01430	Prbg.g_01745
OG0001092	Prbd.g_01429	Prbg.g_01746
OG0001093	Prbd.g_01428	Prbg.g_01747
OG0001094	Prbd.g_01427	Prbg.g_01748
OG0001095	Prbd.g_01426	Prbg.g_01749
OG0001096	Prbd.g_01425	Prbg.g_01750
OG0001097	Prbd.g_01424	Prbg.g_01751
OG0001098	Prbd.g_01423	Prbg.g_01752
OG0001099	Prbd.g_01422	Prbg.g_01753
OG0001100	Prbd.g_01421	Prbg.g_01754
OG0001101	Prbd.g_01420	Prbg.g_01755
OG0001102	Prbd.g_01419	Prbg.g_01756
OG0001103	Prbd.g_01418	Prbg.g_01757
OG0001104	Prbd.g_01417	Prbg.g_01758
OG0001105	Prbd.g_01416	Prbg.g_01759
OG0001106	Prbd.g_01415	Prbg.g_01760
OG0001107	Prbd.g_01414	Prbg.g_01761
OG0001108	Prbd.g_01413	Prbg.g_01762
OG0001109	Prbd.g_01412	Prbg.g_01763
OG0001110	Prbd.g_01411	Prbg.g_01764
OG0001111	Prbd.g_01410	Prbg.g_01765
OG0001112	Prbd.g_01409	Prbg.g_01766
OG0001113	Prbd.g_01408	Prbg.g_01767
OG0001114	Prbd.g_01407	Prbg.g_01768
OG0001115	Prbd.g_01406	Prbg.g_01769
OG0001116	Prbd.g_01405	Prbg.g_01770
OG0001117	Prbd.g_01404	Prbg.g_01771
OG0001118	Prbd.g_01403	Prbg.g_01772
OG0001119	Prbd.g_01402	Prbg.g_01773
OG0001120	Prbd.g_01401	Prbg.g_01774
OG0001121	Prbd.g_01399	Prbg.g_01776
OG0001122	Prbd.g_01398	Prbg.g_01777
OG0001123	Prbd.g_01397	Prbg.g_01778
OG0001124	Prbd.g_01395	Prbg.g_01780
OG0001125	Prbd.g_01393	Prbg.g_01782
OG0001126	Prbd.g_01392	Prbg.g_01783
OG0001127	Prbd.g_01390	Prbg.g_01786
OG0001128	Prbd.g_01389	Prbg.g_01787
OG0001129	Prbd.g_01388	Prbg.g_01788
OG0001130	Prbd.g_01385	Prbg.g_01791
OG0001131	Prbd.g_01384	Prbg.g_01792
OG0001132	Prbd.g_01383	Prbg.g_01793
OG0001133	Prbd.g_01382	Prbg.g_01794
OG0001134	Prbd.g_01381	Prbg.g_01795
OG0001135	Prbd.g_01380	Prbg.g_01796
OG0001136	Prbd.g_01379	Prbg.g_01797
OG0001137	Prbd.g_01378	Prbg.g_01798
OG0001138	Prbd.g_01377	Prbg.g_01799
OG0001139	Prbd.g_01376	Prbg.g_01801
OG0001140	Prbd.g_01375	Prbg.g_01802
OG0001141	Prbd.g_01374	Prbg.g_01803
OG0001142	Prbd.g_01371	Prbg.g_01807
OG0001143	Prbd.g_01370	Prbg.g_01808
OG0001144	Prbd.g_01369	Prbg.g_01809
OG0001145	Prbd.g_01368	Prbg.g_01810
OG0001146	Prbd.g_01367	Prbg.g_01811
OG0001147	Prbd.g_01366	Prbg.g_01812
OG0001148	Prbd.g_01365	Prbg.g_01813
OG0001149	Prbd.g_01363	Prbg.g_01815
OG0001150	Prbd.g_01362	Prbg.g_01816
OG0001151	Prbd.g_01360	Prbg.g_01820
OG0001152	Prbd.g_01359	Prbg.g_01821
OG0001153	Prbd.g_01358	Prbg.g_01822
OG0001154	Prbd.g_01356	Prbg.g_01824
OG0001155	Prbd.g_01354	Prbg.g_01826
OG0001156	Prbd.g_01352	Prbg.g_01828
OG0001157	Prbd.g_01351	Prbg.g_01830
OG0001158	Prbd.g_01349	Prbg.g_01832
OG0001159	Prbd.g_01348	Prbg.g_01833
OG0001160	Prbd.g_01347	Prbg.g_01834
OG0001161	Prbd.g_01346	Prbg.g_01835
OG0001162	Prbd.g_01345	Prbg.g_01836
OG0001163	Prbd.g_01344	Prbg.g_01837
OG0001164	Prbd.g_01343	Prbg.g_01838
OG0001165	Prbd.g_01342	Prbg.g_01839
OG0001166	Prbd.g_01341	Prbg.g_01840
OG0001167	Prbd.g_01340	Prbg.g_01842
OG0001168	Prbd.g_01339	Prbg.g_01843
OG0001169	Prbd.g_01338	Prbg.g_01844
OG0001170	Prbd.g_01337	Prbg.g_01845
OG0001171	Prbd.g_01336	Prbg.g_01846
OG0001172	Prbd.g_01334	Prbg.g_01848
OG0001173	Prbd.g_01332	Prbg.g_01850
OG0001174	Prbd.g_01331	Prbg.g_01851
OG0001175	Prbd.g_01330	Prbg.g_01852
OG0001176	Prbd.g_01329	Prbg.g_01854
OG0001177	Prbd.g_01327	Prbg.g_01856
OG0001178	Prbd.g_01324	Prbg.g_01859
OG0001179	Prbd.g_01323	Prbg.g_01860
OG0001180	Prbd.g_01321	Prbg.g_01861
OG0001181	Prbd.g_01320	Prbg.g_01862
OG0001182	Prbd.g_01319	Prbg.g_01863
OG0001183	Prbd.g_01318	Prbg.g_01864
OG0001184	Prbd.g_01316	Prbg.g_01866
OG0001185	Prbd.g_01312	Prbg.g_01868
OG0001186	Prbd.g_01311	Prbg.g_01869
OG0001187	Prbd.g_01310	Prbg.g_01870
OG0001188	Prbd.g_01309	Prbg.g_01871
OG0001189	Prbd.g_01308	Prbg.g_01872
OG0001190	Prbd.g_01307	Prbg.g_01873
OG0001191	Prbd.g_01306	Prbg.g_01874
OG0001192	Prbd.g_01305	Prbg.g_01875
OG0001193	Prbd.g_01304	Prbg.g_01876
OG0001194	Prbd.g_01303	Prbg.g_01877
OG0001195	Prbd.g_01302	Prbg.g_01878
OG0001196	Prbd.g_01301	Prbg.g_01879
OG0001197	Prbd.g_01300	Prbg.g_01880
OG0001198	Prbd.g_01299	Prbg.g_01881
OG0001199	Prbd.g_01298	Prbg.g_01882
OG0001200	Prbd.g_01297	Prbg.g_01883
OG0001201	Prbd.g_01296	Prbg.g_01884
OG0001202	Prbd.g_01295	Prbg.g_01885
OG0001203	Prbd.g_01293	Prbg.g_01887
OG0001204	Prbd.g_01291	Prbg.g_01889
OG0001205	Prbd.g_01290	Prbg.g_01891
OG0001206	Prbd.g_01289	Prbg.g_01892
OG0001207	Prbd.g_01288	Prbg.g_01893
OG0001208	Prbd.g_01287	Prbg.g_01894
OG0001209	Prbd.g_01286	Prbg.g_01895
OG0001210	Prbd.g_01285	Prbg.g_01896
OG0001211	Prbd.g_01284	Prbg.g_01897
OG0001212	Prbd.g_01283	Prbg.g_01898
OG0001213	Prbd.g_01282	Prbg.g_01899
OG0001214	Prbd.g_01280	Prbg.g_01901
OG0001215	Prbd.g_01279	Prbg.g_01902
OG0001216	Prbd.g_01278	Prbg.g_01903
OG0001217	Prbd.g_01277	Prbg.g_01904
OG0001218	Prbd.g_01276	Prbg.g_01905
OG0001219	Prbd.g_01274	Prbg.g_01908
OG0001220	Prbd.g_01273	Prbg.g_01909
OG0001221	Prbd.g_01270	Prbg.g_01913
OG0001222	Prbd.g_01269	Prbg.g_01914
OG0001223	Prbd.g_01268	Prbg.g_01915
OG0001224	Prbd.g_01267	Prbg.g_01917
OG0001225	Prbd.g_01266	Prbg.g_01918
OG0001226	Prbd.g_01265	Prbg.g_01919
OG0001227	Prbd.g_01264	Prbg.g_01920
OG0001228	Prbd.g_01263	Prbg.g_01921
OG0001229	Prbd.g_01262	Prbg.g_01922
OG0001230	Prbd.g_01261	Prbg.g_01923
OG0001231	Prbd.g_01260	Prbg.g_01924
OG0001232	Prbd.g_01259	Prbg.g_01927
OG0001233	Prbd.g_01258	Prbg.g_01928
OG0001234	Prbd.g_01257	Prbg.g_01929
OG0001235	Prbd.g_01256	Prbg.g_01930
OG0001236	Prbd.g_01254	Prbg.g_01932
OG0001237	Prbd.g_01253	Prbg.g_01933
OG0001238	Prbd.g_01251	Prbg.g_01936
OG0001239	Prbd.g_01250	Prbg.g_01937
OG0001240	Prbd.g_01249	Prbg.g_01938
OG0001241	Prbd.g_01247	Prbg.g_00758
OG0001242	Prbd.g_01245	Prbg.g_00759
OG0001243	Prbd.g_01244	Prbg.g_00760
OG0001244	Prbd.g_01243	Prbg.g_00761
OG0001245	Prbd.g_01242	Prbg.g_00762
OG0001246	Prbd.g_01241	Prbg.g_00763
OG0001247	Prbd.g_01240	Prbg.g_00764
OG0001248	Prbd.g_01239	Prbg.g_00765
OG0001249	Prbd.g_01238	Prbg.g_00766
OG0001250	Prbd.g_01237	Prbg.g_00767
OG0001252	Prbd.g_01105	Prbg.g_00912
OG0001253	Prbd.g_01090	Prbg.g_00927
OG0001254	Prbd.g_00958	Prbg.g_00060
OG0001255	Prbd.g_00906	Prbg.g_00116
OG0001257	Prbd.g_00760	Prbg.g_00201
OG0001258	Prbd.g_00744	Prbg.g_00217
OG0001259	Prbd.g_00654	Prbg.g_00309
OG0001260	Prbd.g_00048	Prbg.g_01249
OG0001261	Prbd.g_00137	Prbg.g_01195
OG0001262	Prbd.g_00153	Prbg.g_01212
OG0001263	Prbd.g_00174	Prbg.g_01507
OG0001264	Prbd.g_00205	Prbg.g_01083
OG0001265	Prbd.g_00316	Prbg.g_01330
OG0001266	Prbd.g_00364	Prbg.g_00358
OG0001267	Prbd.g_00452	Prbg.g_01504
OG0001268	Prbd.g_00465	Prbg.g_01489
OG0001269	Prbd.g_01781	Prbg.g_00504
OG0001270	Prbd.g_01649	Prbg.g_00634
OG0001271	Prbd.g_01638	Prbg.g_00647
OG0001272	Prbd.g_01595	Prbg.g_00367
OG0001273	Prbd.g_01594	Prbg.g_00708
OG0001274	Prbd.g_01589	Prbg.g_00726
OG0001275	Prbd.g_01572	Prbg.g_01561
OG0001277	Prbd.g_01550	Prbg.g_01609
OG0001278	Prbd.g_01533	Prbg.g_01641
OG0001279	Prbd.g_01529	Prbg.g_01645
OG0001280	Prbd.g_01526	Prbg.g_01648
OG0001281	Prbd.g_01460	Prbg.g_01718
OG0001282	Prbd.g_01435	Prbg.g_01655
OG0001283	Prbd.g_01353	Prbg.g_01827
OG0001284	Prbd.g_01325	Prbg.g_01858
OG0001285	Prbd.g_01292	Prbg.g_01888
OG0001286	Prbd.g_01248	Prbg.g_01940
OG0001288	Prbd.g_00805	Prbg.g_00157
OG0001290	Prbd.g_01207	Prbg.g_00843
OG0001291	Prbd.g_01173	Prbg.g_00798
OG0001292	Prbd.g_01170	Prbg.g_00795
OG0001293	Prbd.g_01168	Prbg.g_00793
OG0001294	Prbd.g_01151	Prbg.g_00863
OG0001295	Prbd.g_01124	Prbg.g_00893
OG0001296	Prbd.g_01118	Prbg.g_00900
OG0001297	Prbd.g_01041	Prbg.g_00978
OG0001298	Prbd.g_00996	Prbg.g_01026
OG0001299	Prbd.g_00987	Prbg.g_01035
OG0001300	Prbd.g_00865	Prbg.g_00457
OG0001301	Prbd.g_00607	Prbg.g_01420
OG0001302	Prbd.g_00052	Prbg.g_00734, Prbg.g_01581
OG0001303	Prbd.g_00056	Prbg.g_01549
OG0001304	Prbd.g_00331	Prbg.g_01243
OG0001305	Prbd.g_00336	Prbg.g_01238
OG0001306	Prbd.g_00372	Prbg.g_01926
OG0001307	Prbd.g_00382	Prbg.g_00458
OG0001308	Prbd.g_00406	Prbg.g_00698
OG0001309	Prbd.g_00408	Prbg.g_01890
OG0001310	Prbd.g_00418	Prbg.g_00007
OG0001311	Prbd.g_00496	Prbg.g_01453
OG0001312	Prbd.g_01780	Prbg.g_00503
OG0001313	Prbd.g_01591	Prbg.g_00142
OG0001314	Prbd.g_01502	Prbg.g_01673
OG0001315	Prbd.g_01467	Prbg.g_01708
OG0001316	Prbd.g_01357	Prbg.g_01823
OG0001318	Prbd.g_01101	Prbg.g_00915
OG0001319	Prbd.g_01001	Prbg.g_01020
OG0001320	Prbd.g_00775	Prbg.g_00714
OG0001321	Prbd.g_01923, Prbd.g_00058	Prbg.g_00357
OG0001322	Prbd.g_00083	Prbg.g_01535
OG0001323	Prbd.g_00356	Prbg.g_01072
OG0001324	Prbd.g_00390	Prbg.g_00442
OG0001325	Prbd.g_00412	Prbg.g_00404
OG0001326	Prbd.g_01860	Prbg.g_00722
OG0001328	Prbd.g_01796	Prbg.g_00482
OG0001329	Prbd.g_01744	Prbg.g_01935
OG0001330	Prbd.g_01598	Prbg.g_00680
OG0001331	Prbd.g_01528	Prbg.g_01646
OG0001332	Prbd.g_01478	Prbg.g_01697
OG0001333	Prbd.g_01387	Prbg.g_01789
OG0001334	Prbd.g_01333	Prbg.g_01849
OG0001335	Prbd.g_01294	Prbg.g_01886
OG0001336	Prbd.g_01115	Prbg.g_00902
OG0001337	Prbd.g_01125	Prbg.g_00892
OG0001338	Prbd.g_01096	Prbg.g_00496
OG0001339	Prbd.g_01037	Prbg.g_00982
OG0001340	Prbd.g_00991	Prbg.g_01031
OG0001341	Prbd.g_00978	Prbg.g_01044
OG0001342	Prbd.g_00959	Prbg.g_00059
OG0001343	Prbd.g_00900	Prbg.g_00122
OG0001345	Prbd.g_00808	Prbg.g_00154
OG0001346	Prbd.g_00770	Prbg.g_00191
OG0001347	Prbd.g_00756	Prbg.g_00205
OG0001349	Prbd.g_00733	Prbg.g_00228
OG0001350	Prbd.g_00728	Prbg.g_00233
OG0001351	Prbd.g_00666	Prbg.g_00295
OG0001352	Prbd.g_00562	Prbg.g_01123
OG0001353	Prbd.g_00541	Prbg.g_01006
OG0001354	Prbd.g_00086	Prbg.g_01250
OG0001355	Prbd.g_00143	Prbg.g_01202
OG0001356	Prbd.g_00188	Prbg.g_01060
OG0001357	Prbd.g_00292	Prbg.g_01315
OG0001358	Prbd.g_00315	Prbg.g_01329
OG0001359	Prbd.g_00431	Prbg.g_00754
OG0001360	Prbd.g_00432	Prbg.g_00755
OG0001361	Prbd.g_00518	Prbg.g_01432
OG0001362	Prbd.g_01893	Prbg.g_00407
OG0001364	Prbd.g_01618, Prbd.g_01619	Prbg.g_00666
OG0001366	Prbd.g_01488	Prbg.g_01687
OG0001368	Prbd.g_01326	Prbg.g_01857
OG0001369	Prbd.g_00317	Prbg.g_01331
OG0001371	Prbd.g_01177	Prbg.g_00803
OG0001372	Prbd.g_01176	Prbg.g_00801
OG0001373	Prbd.g_01169	Prbg.g_00794
OG0001374	Prbd.g_01157	Prbg.g_00783
OG0001375	Prbd.g_01108	Prbg.g_00910
OG0001376	Prbd.g_01005	Prbg.g_01016
OG0001377	Prbd.g_00983	Prbg.g_01040
OG0001378	Prbd.g_00967	Prbg.g_00052
OG0001379	Prbd.g_00877	Prbg.g_00632
OG0001380	Prbd.g_00835	Prbg.g_01139
OG0001381	Prbd.g_00788	Prbg.g_00177
OG0001382	Prbd.g_00782	Prbg.g_00183
OG0001383	Prbd.g_00731	Prbg.g_00230
OG0001384	Prbd.g_00723	Prbg.g_00238
OG0001385	Prbd.g_00578	Prbg.g_01389
OG0001386	Prbd.g_00570	Prbg.g_01115
OG0001387	Prbd.g_00568	Prbg.g_01117
OG0001388	Prbd.g_00558	Prbg.g_01128
OG0001389	Prbd.g_00012	Prbg.g_01372
OG0001390	Prbd.g_00047	Prbg.g_01541
OG0001391	Prbd.g_00088	Prbg.g_01253
OG0001392	Prbd.g_00187	Prbg.g_01059
OG0001393	Prbd.g_00189	Prbg.g_01061
OG0001394	Prbd.g_00211	Prbg.g_01089
OG0001395	Prbd.g_00214	Prbg.g_01092
OG0001396	Prbd.g_00296	Prbg.g_01612
OG0001397	Prbd.g_00325	Prbg.g_01342
OG0001398	Prbd.g_00344	Prbg.g_01230
OG0001399	Prbd.g_00354	Prbg.g_01051
OG0001400	Prbd.g_00362	Prbg.g_01558
OG0001401	Prbd.g_00369	Prbg.g_00002
OG0001402	Prbd.g_00454	Prbg.g_01501
OG0001403	Prbd.g_01800	Prbg.g_00478
OG0001404	Prbd.g_01773	Prbg.g_01345
OG0001405	Prbd.g_01763	Prbg.g_00530
OG0001406	Prbd.g_01650	Prbg.g_00633
OG0001407	Prbd.g_01647	Prbg.g_00636
OG0001408	Prbd.g_01597	Prbg.g_00681
OG0001409	Prbd.g_01584	Prbg.g_01571
OG0001410	Prbd.g_01570	Prbg.g_00712
OG0001412	Prbd.g_00245	Prbg.g_01267
OG0001414	Prbd.g_01182	Prbg.g_01539
OG0001417	Prbd.g_00569	Prbg.g_01116
OG0001418	Prbd.g_00059	Prbg.g_00395
OG0001419	Prbd.g_00092	Prbg.g_01259
OG0001420	Prbd.g_00191	Prbg.g_01063
OG0001421	Prbd.g_00195	Prbg.g_01068
OG0001422	Prbd.g_00359	Prbg.g_00412
OG0001423	Prbd.g_00433	Prbg.g_00416
OG0001424	Prbd.g_01922	Prbg.g_00684
OG0001425	Prbd.g_01578	Prbg.g_01554
OG0001427	Prbd.g_00866	Prbg.g_01586
OG0001428	Prbd.g_01731	Prbg.g_00565, Prbg.g_00563
OG0001429	Prbd.g_00274	Prbg.g_01297
OG0001430	Prbd.g_00308	Prbg.g_00012
OG0001431	Prbd.g_00360	Prbg.g_00004
OG0001432	Prbd.g_00363	Prbg.g_01557
OG0001434	Prbd.g_01784	Prbg.g_00719, Prbg.g_01610
OG0001435	Prbd.g_01585	Prbg.g_01522
OG0001436	Prbd.g_00830	Prbg.g_01638
OG0001439	Prbd.g_00134	Prbg.g_01192
OG0001440	Prbd.g_00319	Prbg.g_01334
OG0001443	Prbd.g_00451	Prbg.g_01505
OG0001444	Prbd.g_00487	Prbg.g_01466
OG0001445	Prbd.g_01866	Prbg.g_00742
OG0001446	Prbd.g_01864	Prbg.g_00743
OG0001447	Prbd.g_01863	Prbg.g_01512
OG0001448	Prbd.g_01565	Prbg.g_00737
OG0001451	Prbd.g_00832	Prbg.g_00429
OG0001454	Prbd.g_00872	Prbg.g_00175
OG0001457	Prbd.g_00542	Prbg.g_01148
OG0001458	Prbd.g_00046	Prbg.g_00421
OG0001459	Prbd.g_00081	Prbg.g_00524
OG0001460	Prbd.g_00165	Prbg.g_00362
OG0001461	Prbd.g_00237	Prbg.g_01379
OG0001462	Prbd.g_00307	Prbg.g_01526
OG0001463	Prbd.g_00353	Prbg.g_00181
OG0001466	Prbd.g_01837	Prbg.g_00696
OG0001468	Prbd.g_01364	Prbg.g_01814
OG0001469	Prbd.g_00466	Prbg.g_01488
OG0001473	Prbd.g_00173	Prbg.g_01252
OG0001482	Prbd.g_01912	Prbg.g_00748
OG0001483	Prbd.g_01807	Prbg.g_00471
OG0001484	Prbd.g_01732	Prbg.g_00808
OG0001485	Prbd.g_01465	Prbg.g_01710
OG0001486	Prbd.g_00225	Prbg.g_01104
OG0001487	Prbd.g_00063	Prbg.g_00344
OG0001488	Prbd.g_01068	Prbg.g_00950
OG0001489	Prbd.g_00863	Prbg.g_01740
OG0001490	Prbd.g_00840	Prbg.g_01712
OG0001492	Prbd.g_00135	Prbg.g_01193
OG0001504	Prbd.g_00221	Prbg.g_01099
OG0001505	Prbd.g_01901	Prbg.g_00732
OG0001506	Prbd.g_00377	Prbg.g_01533
OG0001508	Prbd.g_01586	Prbg.g_01615
OG0001509	Prbd.g_01445	Prbg.g_00375
OG0001519	Prbd.g_00850	Prbg.g_00728
OG0001520	Prbd.g_00829	Prbg.g_01637
OG0001530	Prbd.g_00828	Prbg.g_01636
OG0001535	Prbd.g_00161	Prbg.g_01224
OG0001545	Prbd.g_00202	Prbg.g_01080
OG0001558	Prbd.g_01896, Prbd.g_00041	Prbg.g_00023
OG0001574	Prbd.g_00003	Prbg.g_00406
OG0001587	Prbd.g_00823	Prbg.g_00817
OG0001618	Prbd.g_01785	Prbg.g_00453
OG0001631	Prbd.g_00526	Prbg.g_00353
OG0001637	Prbd.g_00039	Prbg.g_00439
OG0001711	Prbd.g_01712, Prbd.g_01711	Prbg.g_01592, Prbg.g_00495
OG0001798	Prbd.g_00532	Prbg.g_01620
OG0001844	Prbd.g_01741	Prbg.g_00559
OG0001880	Prbd.g_01722	Prbg.g_00036
