Orthogroup	Species	Syab	Orthologs
OG0000708	Prar	Syab.g_01386	Prar.g_01830
OG0000708	Prag	Syab.g_01386	Prag.g_00961
OG0000708	Praw	Syab.g_01386	Praw.g_01542
OG0000708	Prao	Syab.g_01386	Prao.g_00899
OG0000708	Prad	Syab.g_01386	Prad.g_00189
OG0000708	Prav	Syab.g_01386	Prav.g_00553
OG0000708	Prax	Syab.g_01386	Prax.g_00617
OG0000708	Praa	Syab.g_01386	Praa.g_00961
OG0000708	Prae	Syab.g_01386	Prae.g_00961
OG0000708	Prbd	Syab.g_01386	Prbd.g_00261
OG0000708	Pras	Syab.g_01386	Pras.g_01856
OG0000708	Prau	Syab.g_01386	Prau.g_01012
OG0000708	Prbi	Syab.g_01386	Prbi.g_01006
OG0000708	Pray	Syab.g_01386	Pray.g_00508
OG0000708	Praz	Syab.g_01386	Praz.g_01353
OG0000708	Prba	Syab.g_01386	Prba.g_01340
OG0000708	Prak	Syab.g_01386	Prak.g_00970
OG0000708	Prap	Syab.g_01386	Prap.g_00254
OG0000708	Prbe	Syab.g_01386	Prbe.g_01347
OG0000708	Prbf	Syab.g_01386	Prbf.g_01120
OG0000708	Prbg	Syab.g_01386	Prbg.g_01284
OG0000708	Prbn	Syab.g_01386	Prbn.g_01421
OG0000708	Pram	Syab.g_01386	Pram.g_00940
OG0000708	Prbh	Syab.g_01386	Prbh.g_01083
OG0000708	Pral	Syab.g_01386	Pral.g_01630
OG0000708	Prat	Syab.g_01386	Prat.g_00893
OG0000708	Prbb	Syab.g_01386	Prbb.g_00988
OG0000708	Praj	Syab.g_01386	Praj.g_00943
OG0000708	Prbc	Syab.g_01386	Prbc.g_02033
OG0000708	Prbm	Syab.g_01386	Prbm.g_00985
OG0000708	Prah	Syab.g_01386	Prah.g_00793
OG0000708	Praf	Syab.g_01386	Praf.g_01395
OG0000708	Prbj	Syab.g_01386	Prbj.g_02271
OG0000708	Prbk	Syab.g_01386	Prbk.g_02327
OG0000708	Prbl	Syab.g_01386	Prbl.g_02475
OG0000708	Syaa	Syab.g_01386	Syaa.g_01360
OG0000708	Syaf	Syab.g_01386	Syaf.g_01858
OG0000708	Syai	Syab.g_01386	Syai.g_01506
OG0000708	Syam	Syab.g_01386	Syam.g_01121
OG0000708	Syae	Syab.g_01386	Syae.g_00357
OG0000708	Syac	Syab.g_01386	Syac.g_01179
OG0000708	Syah	Syab.g_01386	Syah.g_01619
OG0000708	Syad	Syab.g_01386	Syad.g_01760
OG0000708	Syaj	Syab.g_01386	Syaj.g_00901
OG0000708	Syan	Syab.g_01386	Syan.g_00562
OG0000708	Syas	Syab.g_01386	Syas.g_00458
OG0000708	Syao	Syab.g_01386	Syao.g_00677
OG0000708	Syat	Syab.g_01386	Syat.g_00587
OG0000708	Syap	Syab.g_01386	Syap.g_02016
OG0000708	Syar	Syab.g_01386	Syar.g_02542
OG0000708	Syaq	Syab.g_01386	Syaq.g_02482
OG0000708	Syak	Syab.g_01386	Syak.g_00506
OG0000708	Syag	Syab.g_01386	Syag.g_00807
OG0000708	Syal	Syab.g_01386	Syal.g_01994
OG0000709	Prab	Syab.g_01378	Prab.g_01009
OG0000709	Pran	Syab.g_01378	Pran.g_00488
OG0000709	Prai	Syab.g_01378	Prai.g_00988
OG0000709	Prac	Syab.g_01378	Prac.g_01326
OG0000709	Praq	Syab.g_01378	Praq.g_01549
OG0000709	Prar	Syab.g_01378	Prar.g_01834
OG0000709	Prav	Syab.g_01378	Prav.g_00557
OG0000709	Prag	Syab.g_01378	Prag.g_00965
OG0000709	Praw	Syab.g_01378	Praw.g_01538
OG0000709	Pras	Syab.g_01378	Pras.g_01860
OG0000709	Prau	Syab.g_01378	Prau.g_01016
OG0000709	Prad	Syab.g_01378	Prad.g_00185
OG0000709	Praa	Syab.g_01378	Praa.g_00965
OG0000709	Prbd	Syab.g_01378	Prbd.g_00265
OG0000709	Prae	Syab.g_01378	Prae.g_00965
OG0000709	Pray	Syab.g_01378	Pray.g_00512
OG0000709	Praz	Syab.g_01378	Praz.g_01349
OG0000709	Prba	Syab.g_01378	Prba.g_01336
OG0000709	Prbi	Syab.g_01378	Prbi.g_01010
OG0000709	Prax	Syab.g_01378	Prax.g_01130
OG0000709	Prao	Syab.g_01378	Prao.g_00903
OG0000709	Prbb	Syab.g_01378	Prbb.g_00992
OG0000709	Praj	Syab.g_01378	Praj.g_00947
OG0000709	Prbm	Syab.g_01378	Prbm.g_00989
OG0000709	Prbc	Syab.g_01378	Prbc.g_02037
OG0000709	Prak	Syab.g_01378	Prak.g_00974
OG0000709	Prap	Syab.g_01378	Prap.g_00258
OG0000709	Prbe	Syab.g_01378	Prbe.g_01351
OG0000709	Prbf	Syab.g_01378	Prbf.g_01116
OG0000709	Prbg	Syab.g_01378	Prbg.g_01288
OG0000709	Prbn	Syab.g_01378	Prbn.g_01417
OG0000709	Pram	Syab.g_01378	Pram.g_00944
OG0000709	Prbh	Syab.g_01378	Prbh.g_01087
OG0000709	Pral	Syab.g_01378	Pral.g_01626
OG0000709	Prat	Syab.g_01378	Prat.g_00897
OG0000709	Syap	Syab.g_01378	Syap.g_00121
OG0000709	Syan	Syab.g_01378	Syan.g_00570
OG0000709	Syao	Syab.g_01378	Syao.g_00670
OG0000709	Syas	Syab.g_01378	Syas.g_00466
OG0000709	Syar	Syab.g_01378	Syar.g_02534
OG0000709	Syat	Syab.g_01378	Syat.g_00573
OG0000709	Syaa	Syab.g_01378	Syaa.g_01351
OG0000709	Syae	Syab.g_01378	Syae.g_00365
OG0000709	Syad	Syab.g_01378	Syad.g_01745
OG0000709	Syaj	Syab.g_01378	Syaj.g_00872
OG0000709	Syac	Syab.g_01378	Syac.g_01187
OG0000709	Syah	Syab.g_01378	Syah.g_01627
OG0000709	Syaf	Syab.g_01378	Syaf.g_01867
OG0000709	Syai	Syab.g_01378	Syai.g_01497
OG0000709	Syam	Syab.g_01378	Syam.g_01131
OG0000709	Prbj	Syab.g_01378	Prbj.g_02264
OG0000709	Prbk	Syab.g_01378	Prbk.g_02320
OG0000709	Prbl	Syab.g_01378	Prbl.g_02482
OG0000709	Praf	Syab.g_01378	Praf.g_01388
OG0000709	Prah	Syab.g_01378	Prah.g_00800
OG0000709	Syag	Syab.g_01378	Syag.g_00816
OG0000709	Syaq	Syab.g_01378	Syaq.g_02490
OG0000709	Syak	Syab.g_01378	Syak.g_00498
OG0000709	Syal	Syab.g_01378	Syal.g_01986
OG0000710	Prab	Syab.g_01367	Prab.g_01006
OG0000710	Pran	Syab.g_01367	Pran.g_00491
OG0000710	Prai	Syab.g_01367	Prai.g_00985
OG0000710	Prac	Syab.g_01367	Prac.g_01323
OG0000710	Praq	Syab.g_01367	Praq.g_01552
OG0000710	Prar	Syab.g_01367	Prar.g_01837
OG0000710	Prav	Syab.g_01367	Prav.g_00560
OG0000710	Prao	Syab.g_01367	Prao.g_00906
OG0000710	Pras	Syab.g_01367	Pras.g_01863
OG0000710	Prau	Syab.g_01367	Prau.g_01019
OG0000710	Prag	Syab.g_01367	Prag.g_00968
OG0000710	Praw	Syab.g_01367	Praw.g_01535
OG0000710	Prbi	Syab.g_01367	Prbi.g_01013
OG0000710	Prax	Syab.g_01367	Prax.g_01133
OG0000710	Prbd	Syab.g_01367	Prbd.g_00268
OG0000710	Praa	Syab.g_01367	Praa.g_00968
OG0000710	Prae	Syab.g_01367	Prae.g_00968
OG0000710	Prad	Syab.g_01367	Prad.g_00182
OG0000710	Pray	Syab.g_01367	Pray.g_00515
OG0000710	Praz	Syab.g_01367	Praz.g_01346
OG0000710	Prba	Syab.g_01367	Prba.g_01333
OG0000710	Praj	Syab.g_01367	Praj.g_00950
OG0000710	Prbm	Syab.g_01367	Prbm.g_00992
OG0000710	Prbb	Syab.g_01367	Prbb.g_00995
OG0000710	Prbc	Syab.g_01367	Prbc.g_02040
OG0000710	Prak	Syab.g_01367	Prak.g_00977
OG0000710	Prap	Syab.g_01367	Prap.g_00261
OG0000710	Prbe	Syab.g_01367	Prbe.g_01354
OG0000710	Prbf	Syab.g_01367	Prbf.g_01113
OG0000710	Prbg	Syab.g_01367	Prbg.g_01291
OG0000710	Prbn	Syab.g_01367	Prbn.g_01414
OG0000710	Pram	Syab.g_01367	Pram.g_00947
OG0000710	Prbh	Syab.g_01367	Prbh.g_01090
OG0000710	Pral	Syab.g_01367	Pral.g_01623
OG0000710	Prat	Syab.g_01367	Prat.g_00900
OG0000710	Prbj	Syab.g_01367	Prbj.g_02260
OG0000710	Prbk	Syab.g_01367	Prbk.g_02316
OG0000710	Prbl	Syab.g_01367	Prbl.g_02486
OG0000710	Prah	Syab.g_01367	Prah.g_00805
OG0000710	Praf	Syab.g_01367	Praf.g_01383, Praf.g_01384
OG0000710	Syao	Syab.g_01367	Syao.g_00666
OG0000710	Syas	Syab.g_01367	Syas.g_00497
OG0000710	Syat	Syab.g_01367	Syat.g_00567
OG0000710	Syan	Syab.g_01367	Syan.g_00574
OG0000710	Syar	Syab.g_01367	Syar.g_02528
OG0000710	Syad	Syab.g_01367	Syad.g_01738
OG0000710	Syaj	Syab.g_01367	Syaj.g_00867
OG0000710	Syam	Syab.g_01367	Syam.g_01135
OG0000710	Syaf	Syab.g_01367	Syaf.g_01878
OG0000710	Syai	Syab.g_01367	Syai.g_01487
OG0000710	Syac	Syab.g_01367	Syac.g_01191
OG0000710	Syah	Syab.g_01367	Syah.g_01631
OG0000710	Syae	Syab.g_01367	Syae.g_00369
OG0000710	Syaa	Syab.g_01367	Syaa.g_01348
OG0000710	Syag	Syab.g_01367	Syag.g_00820
OG0000710	Syaq	Syab.g_01367	Syaq.g_02494
OG0000710	Syak	Syab.g_01367	Syak.g_00494
OG0000710	Syal	Syab.g_01367	Syal.g_01982
OG0000711	Prab	Syab.g_01340	Prab.g_00989
OG0000711	Pran	Syab.g_01340	Pran.g_00508
OG0000711	Prai	Syab.g_01340	Prai.g_00968
OG0000711	Prac	Syab.g_01340	Prac.g_01307
OG0000711	Praq	Syab.g_01340	Praq.g_01568
OG0000711	Prar	Syab.g_01340	Prar.g_01853
OG0000711	Prav	Syab.g_01340	Prav.g_00577
OG0000711	Prad	Syab.g_01340	Prad.g_00165
OG0000711	Prag	Syab.g_01340	Prag.g_00985
OG0000711	Praw	Syab.g_01340	Praw.g_01518
OG0000711	Pray	Syab.g_01340	Pray.g_00532
OG0000711	Praz	Syab.g_01340	Praz.g_01329
OG0000711	Prba	Syab.g_01340	Prba.g_01316
OG0000711	Praa	Syab.g_01340	Praa.g_00985
OG0000711	Prao	Syab.g_01340	Prao.g_00923
OG0000711	Pras	Syab.g_01340	Pras.g_01881
OG0000711	Prau	Syab.g_01340	Prau.g_01036
OG0000711	Prae	Syab.g_01340	Prae.g_00985
OG0000711	Prbi	Syab.g_01340	Prbi.g_01030
OG0000711	Prax	Syab.g_01340	Prax.g_01150
OG0000711	Prbd	Syab.g_01340	Prbd.g_00285
OG0000711	Prbb	Syab.g_01340	Prbb.g_01010
OG0000711	Praj	Syab.g_01340	Praj.g_00966
OG0000711	Prbm	Syab.g_01340	Prbm.g_01007
OG0000711	Prbc	Syab.g_01340	Prbc.g_02055
OG0000711	Prak	Syab.g_01340	Prak.g_00995
OG0000711	Prap	Syab.g_01340	Prap.g_00279
OG0000711	Prbe	Syab.g_01340	Prbe.g_01372
OG0000711	Prbf	Syab.g_01340	Prbf.g_01095
OG0000711	Prbg	Syab.g_01340	Prbg.g_01309
OG0000711	Prbn	Syab.g_01340	Prbn.g_01396
OG0000711	Pram	Syab.g_01340	Pram.g_00963
OG0000711	Prbh	Syab.g_01340	Prbh.g_01106
OG0000711	Pral	Syab.g_01340	Pral.g_01579
OG0000711	Prat	Syab.g_01340	Prat.g_00916
OG0000711	Praf	Syab.g_01340	Praf.g_01360
OG0000711	Prbj	Syab.g_01340	Prbj.g_02237
OG0000711	Prbk	Syab.g_01340	Prbk.g_02293
OG0000711	Prbl	Syab.g_01340	Prbl.g_02508
OG0000711	Prah	Syab.g_01340	Prah.g_00828
OG0000711	Syaa	Syab.g_01340	Syaa.g_01320
OG0000711	Syae	Syab.g_01340	Syae.g_00398
OG0000711	Syad	Syab.g_01340	Syad.g_01710
OG0000711	Syaj	Syab.g_01340	Syaj.g_00839
OG0000711	Syaf	Syab.g_01340	Syaf.g_01908
OG0000711	Syai	Syab.g_01340	Syai.g_01456
OG0000711	Syam	Syab.g_01340	Syam.g_01165
OG0000711	Syac	Syab.g_01340	Syac.g_01220
OG0000711	Syah	Syab.g_01340	Syah.g_01661
OG0000711	Syan	Syab.g_01340	Syan.g_00607
OG0000711	Syao	Syab.g_01340	Syao.g_00815
OG0000711	Syar	Syab.g_01340	Syar.g_02499
OG0000711	Syat	Syab.g_01340	Syat.g_00539
OG0000711	Syas	Syab.g_01340	Syas.g_00546
OG0000711	Syap	Syab.g_01340	Syap.g_02686
OG0000711	Syaq	Syab.g_01340	Syaq.g_02521
OG0000711	Syag	Syab.g_01340	Syag.g_00848
OG0000711	Syak	Syab.g_01340	Syak.g_00466
OG0000711	Syal	Syab.g_01340	Syal.g_01954
OG0000712	Praa	Syab.g_01338	Praa.g_00987
OG0000712	Prab	Syab.g_01338	Prab.g_00987
OG0000712	Prac	Syab.g_01338	Prac.g_01305
OG0000712	Prad	Syab.g_01338	Prad.g_00163
OG0000712	Prae	Syab.g_01338	Prae.g_00987
OG0000712	Prag	Syab.g_01338	Prag.g_00987
OG0000712	Prai	Syab.g_01338	Prai.g_00966
OG0000712	Pran	Syab.g_01338	Pran.g_00510
OG0000712	Prao	Syab.g_01338	Prao.g_00925
OG0000712	Praq	Syab.g_01338	Praq.g_01570
OG0000712	Prar	Syab.g_01338	Prar.g_01855
OG0000712	Pras	Syab.g_01338	Pras.g_01883
OG0000712	Prau	Syab.g_01338	Prau.g_01038
OG0000712	Prav	Syab.g_01338	Prav.g_00579
OG0000712	Praw	Syab.g_01338	Praw.g_01516
OG0000712	Prax	Syab.g_01338	Prax.g_01152
OG0000712	Prbd	Syab.g_01338	Prbd.g_00287
OG0000712	Prbi	Syab.g_01338	Prbi.g_01032
OG0000712	Pray	Syab.g_01338	Pray.g_00534
OG0000712	Praz	Syab.g_01338	Praz.g_01327
OG0000712	Prba	Syab.g_01338	Prba.g_01314
OG0000712	Pral	Syab.g_01338	Pral.g_01580
OG0000712	Prat	Syab.g_01338	Prat.g_00917
OG0000712	Pram	Syab.g_01338	Pram.g_00964
OG0000712	Prbh	Syab.g_01338	Prbh.g_01107
OG0000712	Prak	Syab.g_01338	Prak.g_00996
OG0000712	Prap	Syab.g_01338	Prap.g_00280
OG0000712	Prbe	Syab.g_01338	Prbe.g_01373
OG0000712	Prbf	Syab.g_01338	Prbf.g_01094
OG0000712	Prbg	Syab.g_01338	Prbg.g_01310
OG0000712	Prbn	Syab.g_01338	Prbn.g_01395
OG0000712	Praj	Syab.g_01338	Praj.g_00968
OG0000712	Prbb	Syab.g_01338	Prbb.g_01012
OG0000712	Prbc	Syab.g_01338	Prbc.g_02057
OG0000712	Prbm	Syab.g_01338	Prbm.g_01009
OG0000712	Praf	Syab.g_01338	Praf.g_01359
OG0000712	Prah	Syab.g_01338	Prah.g_00829
OG0000712	Prbj	Syab.g_01338	Prbj.g_02236
OG0000712	Prbk	Syab.g_01338	Prbk.g_02292
OG0000712	Prbl	Syab.g_01338	Prbl.g_02509
OG0000712	Syan	Syab.g_01338	Syan.g_00609
OG0000712	Syap	Syab.g_01338	Syap.g_02688
OG0000712	Syao	Syab.g_01338	Syao.g_00813
OG0000712	Syag	Syab.g_01338	Syag.g_00850
OG0000712	Syar	Syab.g_01338	Syar.g_02497
OG0000712	Syaa	Syab.g_01338	Syaa.g_01318
OG0000712	Syac	Syab.g_01338	Syac.g_01221
OG0000712	Syad	Syab.g_01338	Syad.g_01708
OG0000712	Syae	Syab.g_01338	Syae.g_00400
OG0000712	Syaf	Syab.g_01338	Syaf.g_01910
OG0000712	Syah	Syab.g_01338	Syah.g_01662
OG0000712	Syai	Syab.g_01338	Syai.g_01454
OG0000712	Syaj	Syab.g_01338	Syaj.g_00837
OG0000712	Syak	Syab.g_01338	Syak.g_00464
OG0000712	Syal	Syab.g_01338	Syal.g_01952
OG0000712	Syam	Syab.g_01338	Syam.g_01167
OG0000712	Syaq	Syab.g_01338	Syaq.g_02523
OG0000712	Syas	Syab.g_01338	Syas.g_00548
OG0000712	Syat	Syab.g_01338	Syat.g_00537
OG0000713	Prao	Syab.g_01337	Prao.g_00926
OG0000713	Prac	Syab.g_01337	Prac.g_01304
OG0000713	Praq	Syab.g_01337	Praq.g_01571
OG0000713	Prar	Syab.g_01337	Prar.g_01856
OG0000713	Pray	Syab.g_01337	Pray.g_00535
OG0000713	Praz	Syab.g_01337	Praz.g_01326
OG0000713	Prba	Syab.g_01337	Prba.g_01313
OG0000713	Prae	Syab.g_01337	Prae.g_00988
OG0000713	Prbi	Syab.g_01337	Prbi.g_01033
OG0000713	Pras	Syab.g_01337	Pras.g_01884
OG0000713	Prau	Syab.g_01337	Prau.g_01039
OG0000713	Prax	Syab.g_01337	Prax.g_01153
OG0000713	Praa	Syab.g_01337	Praa.g_00988
OG0000713	Prbd	Syab.g_01337	Prbd.g_00288
OG0000713	Prad	Syab.g_01337	Prad.g_00162
OG0000713	Prag	Syab.g_01337	Prag.g_00988
OG0000713	Praw	Syab.g_01337	Praw.g_01515
OG0000713	Prav	Syab.g_01337	Prav.g_00580
OG0000713	Prab	Syab.g_01337	Prab.g_00986
OG0000713	Pran	Syab.g_01337	Pran.g_00511
OG0000713	Prai	Syab.g_01337	Prai.g_00965
OG0000713	Prbc	Syab.g_01337	Prbc.g_02058
OG0000713	Prbm	Syab.g_01337	Prbm.g_01010
OG0000713	Prbb	Syab.g_01337	Prbb.g_01013
OG0000713	Praj	Syab.g_01337	Praj.g_00969
OG0000713	Pral	Syab.g_01337	Pral.g_01581
OG0000713	Prat	Syab.g_01337	Prat.g_00918
OG0000713	Prak	Syab.g_01337	Prak.g_00997
OG0000713	Prap	Syab.g_01337	Prap.g_00281
OG0000713	Prbe	Syab.g_01337	Prbe.g_01374
OG0000713	Prbf	Syab.g_01337	Prbf.g_01093
OG0000713	Prbg	Syab.g_01337	Prbg.g_01311
OG0000713	Prbn	Syab.g_01337	Prbn.g_01394
OG0000713	Pram	Syab.g_01337	Pram.g_00965
OG0000713	Prbh	Syab.g_01337	Prbh.g_01108
OG0000713	Prbj	Syab.g_01337	Prbj.g_02235
OG0000713	Prbl	Syab.g_01337	Prbl.g_02510
OG0000713	Prbk	Syab.g_01337	Prbk.g_00562
OG0000713	Praf	Syab.g_01337	Praf.g_01358
OG0000713	Prah	Syab.g_01337	Prah.g_00830
OG0000713	Syac	Syab.g_01337	Syac.g_01222
OG0000713	Syah	Syab.g_01337	Syah.g_01663
OG0000713	Syam	Syab.g_01337	Syam.g_01168
OG0000713	Syaf	Syab.g_01337	Syaf.g_01911
OG0000713	Syai	Syab.g_01337	Syai.g_01453
OG0000713	Syae	Syab.g_01337	Syae.g_00401
OG0000713	Syaa	Syab.g_01337	Syaa.g_01317
OG0000713	Syad	Syab.g_01337	Syad.g_01707
OG0000713	Syaj	Syab.g_01337	Syaj.g_00836
OG0000713	Syar	Syab.g_01337	Syar.g_02496
OG0000713	Syas	Syab.g_01337	Syas.g_00549
OG0000713	Syat	Syab.g_01337	Syat.g_00536
OG0000713	Syap	Syab.g_01337	Syap.g_02689
OG0000713	Syao	Syab.g_01337	Syao.g_00812
OG0000713	Syag	Syab.g_01337	Syag.g_00851
OG0000713	Syak	Syab.g_01337	Syak.g_00463
OG0000713	Syaq	Syab.g_01337	Syaq.g_02524
OG0000713	Syan	Syab.g_01337	Syan.g_00610
OG0000713	Syal	Syab.g_01337	Syal.g_01951
OG0000714	Prab	Syab.g_01334	Prab.g_00985
OG0000714	Pran	Syab.g_01334	Pran.g_00512
OG0000714	Prai	Syab.g_01334	Prai.g_00964
OG0000714	Prao	Syab.g_01334	Prao.g_00927
OG0000714	Prac	Syab.g_01334	Prac.g_01303
OG0000714	Praq	Syab.g_01334	Praq.g_01572
OG0000714	Prar	Syab.g_01334	Prar.g_01857
OG0000714	Prav	Syab.g_01334	Prav.g_00581
OG0000714	Pray	Syab.g_01334	Pray.g_00536
OG0000714	Praz	Syab.g_01334	Praz.g_01325
OG0000714	Prba	Syab.g_01334	Prba.g_01312
OG0000714	Prad	Syab.g_01334	Prad.g_00161
OG0000714	Prag	Syab.g_01334	Prag.g_00989
OG0000714	Praw	Syab.g_01334	Praw.g_01514
OG0000714	Prae	Syab.g_01334	Prae.g_00989
OG0000714	Pras	Syab.g_01334	Pras.g_01885
OG0000714	Prau	Syab.g_01334	Prau.g_01040
OG0000714	Prbi	Syab.g_01334	Prbi.g_01034
OG0000714	Praa	Syab.g_01334	Praa.g_00989
OG0000714	Prax	Syab.g_01334	Prax.g_01154
OG0000714	Prbd	Syab.g_01334	Prbd.g_00289
OG0000714	Praj	Syab.g_01334	Praj.g_00970
OG0000714	Prbb	Syab.g_01334	Prbb.g_01014
OG0000714	Prbc	Syab.g_01334	Prbc.g_02059
OG0000714	Prbm	Syab.g_01334	Prbm.g_01011
OG0000714	Pral	Syab.g_01334	Pral.g_01582
OG0000714	Prat	Syab.g_01334	Prat.g_00919
OG0000714	Prak	Syab.g_01334	Prak.g_00998
OG0000714	Prap	Syab.g_01334	Prap.g_00282
OG0000714	Prbe	Syab.g_01334	Prbe.g_01375
OG0000714	Prbf	Syab.g_01334	Prbf.g_01092
OG0000714	Prbg	Syab.g_01334	Prbg.g_01312
OG0000714	Prbn	Syab.g_01334	Prbn.g_01393
OG0000714	Pram	Syab.g_01334	Pram.g_00966
OG0000714	Prbh	Syab.g_01334	Prbh.g_01109
OG0000714	Prbj	Syab.g_01334	Prbj.g_02231
OG0000714	Prbk	Syab.g_01334	Prbk.g_00566
OG0000714	Prbl	Syab.g_01334	Prbl.g_02514
OG0000714	Praf	Syab.g_01334	Praf.g_01355
OG0000714	Prah	Syab.g_01334	Prah.g_00833
OG0000714	Syad	Syab.g_01334	Syad.g_01705
OG0000714	Syaj	Syab.g_01334	Syaj.g_00834
OG0000714	Syae	Syab.g_01334	Syae.g_00403
OG0000714	Syaa	Syab.g_01334	Syaa.g_01315
OG0000714	Syaf	Syab.g_01334	Syaf.g_01913
OG0000714	Syam	Syab.g_01334	Syam.g_01170
OG0000714	Syai	Syab.g_01334	Syai.g_01451
OG0000714	Syac	Syab.g_01334	Syac.g_01224
OG0000714	Syah	Syab.g_01334	Syah.g_01665
OG0000714	Syas	Syab.g_01334	Syas.g_00551
OG0000714	Syat	Syab.g_01334	Syat.g_00532
OG0000714	Syap	Syab.g_01334	Syap.g_02691
OG0000714	Syan	Syab.g_01334	Syan.g_00624
OG0000714	Syao	Syab.g_01334	Syao.g_00810
OG0000714	Syar	Syab.g_01334	Syar.g_02494
OG0000714	Syak	Syab.g_01334	Syak.g_00629
OG0000714	Syag	Syab.g_01334	Syag.g_00853
OG0000714	Syaq	Syab.g_01334	Syaq.g_02527
OG0000714	Syal	Syab.g_01334	Syal.g_01948
OG0000715	Prab	Syab.g_01332	Prab.g_00983
OG0000715	Pran	Syab.g_01332	Pran.g_00514
OG0000715	Prav	Syab.g_01332	Prav.g_00583
OG0000715	Prad	Syab.g_01332	Prad.g_00159
OG0000715	Pray	Syab.g_01332	Pray.g_00538
OG0000715	Praz	Syab.g_01332	Praz.g_01323
OG0000715	Prba	Syab.g_01332	Prba.g_01310
OG0000715	Prbi	Syab.g_01332	Prbi.g_01036
OG0000715	Prax	Syab.g_01332	Prax.g_01156
OG0000715	Praa	Syab.g_01332	Praa.g_00991
OG0000715	Prbd	Syab.g_01332	Prbd.g_00291
OG0000715	Prae	Syab.g_01332	Prae.g_00991
OG0000715	Pras	Syab.g_01332	Pras.g_01887
OG0000715	Prau	Syab.g_01332	Prau.g_01042
OG0000715	Prag	Syab.g_01332	Prag.g_00991
OG0000715	Praw	Syab.g_01332	Praw.g_01512
OG0000715	Prac	Syab.g_01332	Prac.g_01301
OG0000715	Praq	Syab.g_01332	Praq.g_01574
OG0000715	Prar	Syab.g_01332	Prar.g_01859
OG0000715	Prao	Syab.g_01332	Prao.g_00929
OG0000715	Prai	Syab.g_01332	Prai.g_00962
OG0000715	Prak	Syab.g_01332	Prak.g_01000
OG0000715	Prap	Syab.g_01332	Prap.g_00284
OG0000715	Prbe	Syab.g_01332	Prbe.g_01377
OG0000715	Prbf	Syab.g_01332	Prbf.g_01090
OG0000715	Prbg	Syab.g_01332	Prbg.g_01314
OG0000715	Prbn	Syab.g_01332	Prbn.g_01391
OG0000715	Pram	Syab.g_01332	Pram.g_00968
OG0000715	Prbh	Syab.g_01332	Prbh.g_01111
OG0000715	Pral	Syab.g_01332	Pral.g_01584
OG0000715	Prat	Syab.g_01332	Prat.g_00921
OG0000715	Praj	Syab.g_01332	Praj.g_00972
OG0000715	Prbb	Syab.g_01332	Prbb.g_01016
OG0000715	Prbc	Syab.g_01332	Prbc.g_02061
OG0000715	Prbm	Syab.g_01332	Prbm.g_01013
OG0000715	Prah	Syab.g_01332	Prah.g_00835
OG0000715	Praf	Syab.g_01332	Praf.g_01353
OG0000715	Prbj	Syab.g_01332	Prbj.g_02229
OG0000715	Prbk	Syab.g_01332	Prbk.g_00568
OG0000715	Prbl	Syab.g_01332	Prbl.g_02516
OG0000715	Syar	Syab.g_01332	Syar.g_02492
OG0000715	Syan	Syab.g_01332	Syan.g_00626
OG0000715	Syao	Syab.g_01332	Syao.g_00808
OG0000715	Syas	Syab.g_01332	Syas.g_00553
OG0000715	Syap	Syab.g_01332	Syap.g_02693
OG0000715	Syat	Syab.g_01332	Syat.g_00530
OG0000715	Syac	Syab.g_01332	Syac.g_01226
OG0000715	Syah	Syab.g_01332	Syah.g_01667
OG0000715	Syaf	Syab.g_01332	Syaf.g_01915
OG0000715	Syai	Syab.g_01332	Syai.g_01449
OG0000715	Syam	Syab.g_01332	Syam.g_01172
OG0000715	Syae	Syab.g_01332	Syae.g_00405
OG0000715	Syad	Syab.g_01332	Syad.g_01703
OG0000715	Syaj	Syab.g_01332	Syaj.g_00832
OG0000715	Syaa	Syab.g_01332	Syaa.g_01313
OG0000715	Syag	Syab.g_01332	Syag.g_00855
OG0000715	Syaq	Syab.g_01332	Syaq.g_02529
OG0000715	Syak	Syab.g_01332	Syak.g_00631
OG0000715	Syal	Syab.g_01332	Syal.g_01934
OG0000716	Prac	Syab.g_01328	Prac.g_01299
OG0000716	Praq	Syab.g_01328	Praq.g_01576
OG0000716	Prar	Syab.g_01328	Prar.g_01861
OG0000716	Prad	Syab.g_01328	Prad.g_00157
OG0000716	Prao	Syab.g_01328	Prao.g_00931
OG0000716	Prav	Syab.g_01328	Prav.g_00585
OG0000716	Prag	Syab.g_01328	Prag.g_00993
OG0000716	Praw	Syab.g_01328	Praw.g_01510
OG0000716	Prbi	Syab.g_01328	Prbi.g_01038
OG0000716	Prax	Syab.g_01328	Prax.g_01158
OG0000716	Praa	Syab.g_01328	Praa.g_00993
OG0000716	Prbd	Syab.g_01328	Prbd.g_00293
OG0000716	Prae	Syab.g_01328	Prae.g_00993
OG0000716	Pras	Syab.g_01328	Pras.g_01889
OG0000716	Prau	Syab.g_01328	Prau.g_01044
OG0000716	Pray	Syab.g_01328	Pray.g_00540
OG0000716	Praz	Syab.g_01328	Praz.g_01321
OG0000716	Prba	Syab.g_01328	Prba.g_01308
OG0000716	Prab	Syab.g_01328	Prab.g_00981
OG0000716	Pran	Syab.g_01328	Pran.g_00516
OG0000716	Prai	Syab.g_01328	Prai.g_00960
OG0000716	Prbm	Syab.g_01328	Prbm.g_01014
OG0000716	Praj	Syab.g_01328	Praj.g_00973
