Orthogroup	Species	Praq	Orthologs
OG0001001	Syae	Praq.g_00413	Syae.g_01692
OG0001001	Syaf	Praq.g_00413	Syaf.g_00521
OG0001001	Syai	Praq.g_00413	Syai.g_02911
OG0001001	Syam	Praq.g_00413	Syam.g_02427
OG0001001	Syaa	Praq.g_00413	Syaa.g_02738
OG0001001	Syac	Praq.g_00413	Syac.g_02475
OG0001001	Syah	Praq.g_00413	Syah.g_00392
OG0001001	Syad	Praq.g_00413	Syad.g_00141
OG0001001	Syaj	Praq.g_00413	Syaj.g_02241
OG0001001	Syan	Praq.g_00413	Syan.g_01690
OG0001001	Syao	Praq.g_00413	Syao.g_02338
OG0001001	Syar	Praq.g_00413	Syar.g_00450
OG0001001	Syat	Praq.g_00413	Syat.g_02400
OG0001001	Syap	Praq.g_00413	Syap.g_02605
OG0001001	Syas	Praq.g_00413	Syas.g_02006
OG0001001	Syag	Praq.g_00413	Syag.g_02251
OG0001001	Syab	Praq.g_00413	Syab.g_02888
OG0001001	Syal	Praq.g_00413	Syal.g_01182
OG0001001	Syaq	Praq.g_00413	Syaq.g_01172
OG0001001	Syak	Praq.g_00413	Syak.g_01814
OG0001001	Prbj	Praq.g_00413	Prbj.g_02053
OG0001001	Prbk	Praq.g_00413	Prbk.g_02258
OG0001001	Prbl	Praq.g_00413	Prbl.g_02141
OG0001001	Praf	Praq.g_00413	Praf.g_02764
OG0001001	Prah	Praq.g_00413	Prah.g_02584
OG0001001	Praa	Praq.g_00413	Praa.g_01915
OG0001001	Pras	Praq.g_00413	Pras.g_00828
OG0001001	Prau	Praq.g_00413	Prau.g_02008
OG0001001	Prag	Praq.g_00413	Prag.g_01944
OG0001001	Praw	Praq.g_00413	Praw.g_01149
OG0001001	Prae	Praq.g_00413	Prae.g_01898
OG0001001	Prax	Praq.g_00413	Prax.g_01477
OG0001001	Prad	Praq.g_00413	Prad.g_01549
OG0001001	Prbd	Praq.g_00413	Prbd.g_01251
OG0001001	Prbi	Praq.g_00413	Prbi.g_02090
OG0001001	Prao	Praq.g_00413	Prao.g_01827
OG0001001	Pray	Praq.g_00413	Pray.g_01448
OG0001001	Praz	Praq.g_00413	Praz.g_00121
OG0001001	Prba	Praq.g_00413	Prba.g_01780
OG0001001	Prai	Praq.g_00413	Prai.g_01922
OG0001001	Prab	Praq.g_00413	Prab.g_01941
OG0001001	Pran	Praq.g_00413	Pran.g_01243
OG0001001	Prav	Praq.g_00413	Prav.g_00772
OG0001001	Prac	Praq.g_00413	Prac.g_00122
OG0001001	Prar	Praq.g_00413	Prar.g_00051
OG0001002	Prbm	Praq.g_00417	Prbm.g_02222
OG0001002	Prbc	Praq.g_00417	Prbc.g_01057
OG0001002	Praj	Praq.g_00417	Praj.g_02139
OG0001002	Prbb	Praq.g_00417	Prbb.g_02178
OG0001002	Prak	Praq.g_00417	Prak.g_01936
OG0001002	Prap	Praq.g_00417	Prap.g_01874
OG0001002	Prbe	Praq.g_00417	Prbe.g_01056
OG0001002	Prbf	Praq.g_00417	Prbf.g_00402
OG0001002	Prbg	Praq.g_00417	Prbg.g_00758
OG0001002	Prbn	Praq.g_00417	Prbn.g_00291
OG0001002	Pram	Praq.g_00417	Pram.g_01929
OG0001002	Prbh	Praq.g_00417	Prbh.g_01485
OG0001002	Pral	Praq.g_00417	Pral.g_00401
OG0001002	Prat	Praq.g_00417	Prat.g_01884
OG0001002	Prbj	Praq.g_00417	Prbj.g_02060
OG0001002	Prbk	Praq.g_00417	Prbk.g_02265
OG0001002	Prbl	Praq.g_00417	Prbl.g_02134
OG0001002	Praf	Praq.g_00417	Praf.g_02770
OG0001002	Prah	Praq.g_00417	Prah.g_02591
OG0001002	Syas	Praq.g_00417	Syas.g_02014
OG0001002	Syap	Praq.g_00417	Syap.g_00124
OG0001002	Syan	Praq.g_00417	Syan.g_01697
OG0001002	Syao	Praq.g_00417	Syao.g_02345
OG0001002	Syar	Praq.g_00417	Syar.g_00457
OG0001002	Syat	Praq.g_00417	Syat.g_02394
OG0001002	Syac	Praq.g_00417	Syac.g_02481
OG0001002	Syah	Praq.g_00417	Syah.g_00386
OG0001002	Syad	Praq.g_00417	Syad.g_00148
OG0001002	Syaj	Praq.g_00417	Syaj.g_02248
OG0001002	Syaa	Praq.g_00417	Syaa.g_02745
OG0001002	Syae	Praq.g_00417	Syae.g_01699
OG0001002	Syak	Praq.g_00417	Syak.g_01807
OG0001002	Syam	Praq.g_00417	Syam.g_02433
OG0001002	Syaf	Praq.g_00417	Syaf.g_00515
OG0001002	Syai	Praq.g_00417	Syai.g_02918
OG0001002	Syab	Praq.g_00417	Syab.g_02900
OG0001002	Syal	Praq.g_00417	Syal.g_00082
OG0001002	Syag	Praq.g_00417	Syag.g_02258
OG0001002	Syaq	Praq.g_00417	Syaq.g_01165
OG0001002	Prab	Praq.g_00417	Prab.g_01945
OG0001002	Pran	Praq.g_00417	Pran.g_01247
OG0001002	Prai	Praq.g_00417	Prai.g_01926
OG0001002	Prav	Praq.g_00417	Prav.g_00776
OG0001002	Prag	Praq.g_00417	Prag.g_01948
OG0001002	Praw	Praq.g_00417	Praw.g_01145
OG0001002	Prao	Praq.g_00417	Prao.g_01831
OG0001002	Pras	Praq.g_00417	Pras.g_00832
OG0001002	Prau	Praq.g_00417	Prau.g_02012
OG0001002	Prae	Praq.g_00417	Prae.g_01902
OG0001002	Praa	Praq.g_00417	Praa.g_01919
OG0001002	Prax	Praq.g_00417	Prax.g_01481
OG0001002	Prbd	Praq.g_00417	Prbd.g_01247
OG0001002	Prad	Praq.g_00417	Prad.g_01545
OG0001002	Pray	Praq.g_00417	Pray.g_01452
OG0001002	Prba	Praq.g_00417	Prba.g_01784
OG0001002	Praz	Praq.g_00417	Praz.g_00117
OG0001002	Prbi	Praq.g_00417	Prbi.g_02094
OG0001002	Prac	Praq.g_00417	Prac.g_00126
OG0001002	Prar	Praq.g_00417	Prar.g_00047
OG0001003	Prbc	Praq.g_00418	Prbc.g_01060
OG0001003	Prbm	Praq.g_00418	Prbm.g_02225
OG0001003	Praj	Praq.g_00418	Praj.g_02141
OG0001003	Prbb	Praq.g_00418	Prbb.g_02180
OG0001003	Pral	Praq.g_00418	Pral.g_00402
OG0001003	Prat	Praq.g_00418	Prat.g_01885
OG0001003	Pram	Praq.g_00418	Pram.g_01930
OG0001003	Prbh	Praq.g_00418	Prbh.g_01484
OG0001003	Prak	Praq.g_00418	Prak.g_01937
OG0001003	Prap	Praq.g_00418	Prap.g_01873
OG0001003	Prbe	Praq.g_00418	Prbe.g_01057
OG0001003	Prbf	Praq.g_00418	Prbf.g_00401
OG0001003	Prbg	Praq.g_00418	Prbg.g_00759
OG0001003	Prbn	Praq.g_00418	Prbn.g_00292
OG0001003	Prbj	Praq.g_00418	Prbj.g_02062
OG0001003	Prbk	Praq.g_00418	Prbk.g_02267
OG0001003	Prbl	Praq.g_00418	Prbl.g_02132
OG0001003	Praf	Praq.g_00418	Praf.g_02772
OG0001003	Prah	Praq.g_00418	Prah.g_02593
OG0001003	Syan	Praq.g_00418	Syan.g_01699
OG0001003	Syao	Praq.g_00418	Syao.g_02347
OG0001003	Syap	Praq.g_00418	Syap.g_02310
OG0001003	Syas	Praq.g_00418	Syas.g_02016
OG0001003	Syat	Praq.g_00418	Syat.g_02392
OG0001003	Syar	Praq.g_00418	Syar.g_00459
OG0001003	Syad	Praq.g_00418	Syad.g_00150
OG0001003	Syaj	Praq.g_00418	Syaj.g_02250
OG0001003	Syaa	Praq.g_00418	Syaa.g_02747
OG0001003	Syae	Praq.g_00418	Syae.g_01701
OG0001003	Syac	Praq.g_00418	Syac.g_02483
OG0001003	Syah	Praq.g_00418	Syah.g_00384
OG0001003	Syaf	Praq.g_00418	Syaf.g_00514
OG0001003	Syai	Praq.g_00418	Syai.g_02919
OG0001003	Syam	Praq.g_00418	Syam.g_02434
OG0001003	Syaq	Praq.g_00418	Syaq.g_01163
OG0001003	Syak	Praq.g_00418	Syak.g_01806
OG0001003	Syag	Praq.g_00418	Syag.g_02260
OG0001003	Syab	Praq.g_00418	Syab.g_02902
OG0001003	Syal	Praq.g_00418	Syal.g_00084
OG0001003	Prai	Praq.g_00418	Prai.g_01928
OG0001003	Prab	Praq.g_00418	Prab.g_01947
OG0001003	Pran	Praq.g_00418	Pran.g_01249
OG0001003	Prag	Praq.g_00418	Prag.g_01949
OG0001003	Praw	Praq.g_00418	Praw.g_01144
OG0001003	Prao	Praq.g_00418	Prao.g_01833
OG0001003	Prbi	Praq.g_00418	Prbi.g_02095
OG0001003	Prbd	Praq.g_00418	Prbd.g_01245
OG0001003	Praa	Praq.g_00418	Praa.g_01920
OG0001003	Prav	Praq.g_00418	Prav.g_00778
OG0001003	Prae	Praq.g_00418	Prae.g_01903
OG0001003	Prax	Praq.g_00418	Prax.g_01482
OG0001003	Pras	Praq.g_00418	Pras.g_00834
OG0001003	Prau	Praq.g_00418	Prau.g_02014
OG0001003	Prad	Praq.g_00418	Prad.g_01544
OG0001003	Pray	Praq.g_00418	Pray.g_01453
OG0001003	Praz	Praq.g_00418	Praz.g_00357
OG0001003	Prba	Praq.g_00418	Prba.g_01785
OG0001003	Prac	Praq.g_00418	Prac.g_00127
OG0001003	Prar	Praq.g_00418	Prar.g_00046
OG0001004	Prbm	Praq.g_00419	Prbm.g_02226
OG0001004	Prbb	Praq.g_00419	Prbb.g_02181
OG0001004	Praj	Praq.g_00419	Praj.g_02142
OG0001004	Prbc	Praq.g_00419	Prbc.g_01061
OG0001004	Prak	Praq.g_00419	Prak.g_01938
OG0001004	Prap	Praq.g_00419	Prap.g_01872
OG0001004	Prbe	Praq.g_00419	Prbe.g_01058
OG0001004	Prbf	Praq.g_00419	Prbf.g_00400
OG0001004	Prbg	Praq.g_00419	Prbg.g_00760
OG0001004	Prbn	Praq.g_00419	Prbn.g_00293
OG0001004	Pram	Praq.g_00419	Pram.g_01931
OG0001004	Prbh	Praq.g_00419	Prbh.g_01483
OG0001004	Pral	Praq.g_00419	Pral.g_00403
OG0001004	Prat	Praq.g_00419	Prat.g_01886
OG0001004	Prbj	Praq.g_00419	Prbj.g_02063
OG0001004	Prbk	Praq.g_00419	Prbk.g_02268
OG0001004	Prbl	Praq.g_00419	Prbl.g_02131
OG0001004	Praf	Praq.g_00419	Praf.g_02773
OG0001004	Prah	Praq.g_00419	Prah.g_02594
OG0001004	Syaq	Praq.g_00419	Syaq.g_01162
OG0001004	Syag	Praq.g_00419	Syag.g_02261
OG0001004	Syak	Praq.g_00419	Syak.g_01805
OG0001004	Syab	Praq.g_00419	Syab.g_02903
OG0001004	Syal	Praq.g_00419	Syal.g_00085
OG0001004	Syae	Praq.g_00419	Syae.g_01702
OG0001004	Syaa	Praq.g_00419	Syaa.g_02748
OG0001004	Syad	Praq.g_00419	Syad.g_00151
OG0001004	Syaj	Praq.g_00419	Syaj.g_02251
OG0001004	Syac	Praq.g_00419	Syac.g_02484
OG0001004	Syah	Praq.g_00419	Syah.g_00383
OG0001004	Syaf	Praq.g_00419	Syaf.g_00513
OG0001004	Syai	Praq.g_00419	Syai.g_02920
OG0001004	Syam	Praq.g_00419	Syam.g_02435
OG0001004	Syas	Praq.g_00419	Syas.g_02017
OG0001004	Syap	Praq.g_00419	Syap.g_02311
OG0001004	Syat	Praq.g_00419	Syat.g_02391
OG0001004	Syar	Praq.g_00419	Syar.g_00460
OG0001004	Syan	Praq.g_00419	Syan.g_01700
OG0001004	Syao	Praq.g_00419	Syao.g_02348
OG0001004	Prab	Praq.g_00419	Prab.g_01948
OG0001004	Pran	Praq.g_00419	Pran.g_01250
OG0001004	Prai	Praq.g_00419	Prai.g_01929
OG0001004	Prao	Praq.g_00419	Prao.g_01834
OG0001004	Prav	Praq.g_00419	Prav.g_00779
OG0001004	Prag	Praq.g_00419	Prag.g_01950
OG0001004	Praw	Praq.g_00419	Praw.g_01143
OG0001004	Pray	Praq.g_00419	Pray.g_01454
OG0001004	Praz	Praq.g_00419	Praz.g_00358
OG0001004	Prba	Praq.g_00419	Prba.g_01786
OG0001004	Prbi	Praq.g_00419	Prbi.g_02096
OG0001004	Prad	Praq.g_00419	Prad.g_01543
OG0001004	Pras	Praq.g_00419	Pras.g_00835
OG0001004	Prau	Praq.g_00419	Prau.g_02015
OG0001004	Prax	Praq.g_00419	Prax.g_01483
OG0001004	Prae	Praq.g_00419	Prae.g_01904
OG0001004	Praa	Praq.g_00419	Praa.g_01921
OG0001004	Prbd	Praq.g_00419	Prbd.g_01244
OG0001004	Prac	Praq.g_00419	Prac.g_00128
OG0001004	Prar	Praq.g_00419	Prar.g_00045
OG0001005	Prak	Praq.g_00420	Prak.g_01939
OG0001005	Prap	Praq.g_00420	Prap.g_01871
OG0001005	Prbe	Praq.g_00420	Prbe.g_01059
OG0001005	Prbf	Praq.g_00420	Prbf.g_00399
OG0001005	Prbg	Praq.g_00420	Prbg.g_00761
OG0001005	Prbn	Praq.g_00420	Prbn.g_00294
OG0001005	Pram	Praq.g_00420	Pram.g_01932
OG0001005	Prbh	Praq.g_00420	Prbh.g_01482
OG0001005	Pral	Praq.g_00420	Pral.g_00404
OG0001005	Prat	Praq.g_00420	Prat.g_01887
OG0001005	Prah	Praq.g_00420	Prah.g_02596
OG0001005	Praf	Praq.g_00420	Praf.g_02775
OG0001005	Prbj	Praq.g_00420	Prbj.g_02065
OG0001005	Prbk	Praq.g_00420	Prbk.g_02270
OG0001005	Prbl	Praq.g_00420	Prbl.g_02129
OG0001005	Syag	Praq.g_00420	Syag.g_02263
OG0001005	Syaq	Praq.g_00420	Syaq.g_01161
OG0001005	Syap	Praq.g_00420	Syap.g_02312
OG0001005	Syat	Praq.g_00420	Syat.g_02390
OG0001005	Syas	Praq.g_00420	Syas.g_02018
OG0001005	Syar	Praq.g_00420	Syar.g_00461
OG0001005	Syan	Praq.g_00420	Syan.g_01701
OG0001005	Syao	Praq.g_00420	Syao.g_02194
OG0001005	Syaa	Praq.g_00420	Syaa.g_02749
OG0001005	Syae	Praq.g_00420	Syae.g_01703
OG0001005	Syad	Praq.g_00420	Syad.g_00152
OG0001005	Syaj	Praq.g_00420	Syaj.g_02252
OG0001005	Syac	Praq.g_00420	Syac.g_02485
OG0001005	Syah	Praq.g_00420	Syah.g_00382
OG0001005	Syai	Praq.g_00420	Syai.g_02921
OG0001005	Syaf	Praq.g_00420	Syaf.g_00510
OG0001005	Syam	Praq.g_00420	Syam.g_02436
OG0001005	Syak	Praq.g_00420	Syak.g_01804
OG0001005	Syab	Praq.g_00420	Syab.g_02905
OG0001005	Syal	Praq.g_00420	Syal.g_00087
OG0001005	Prbm	Praq.g_00420	Prbm.g_02227
OG0001005	Prbc	Praq.g_00420	Prbc.g_01062
OG0001005	Praj	Praq.g_00420	Praj.g_02143
OG0001005	Prbb	Praq.g_00420	Prbb.g_02182
OG0001005	Prab	Praq.g_00420	Prab.g_01949
OG0001005	Pran	Praq.g_00420	Pran.g_01251
OG0001005	Prai	Praq.g_00420	Prai.g_01930
OG0001005	Prav	Praq.g_00420	Prav.g_00780
OG0001005	Pras	Praq.g_00420	Pras.g_00836
OG0001005	Prau	Praq.g_00420	Prau.g_02016
OG0001005	Prax	Praq.g_00420	Prax.g_01484
OG0001005	Praa	Praq.g_00420	Praa.g_01922
OG0001005	Prbd	Praq.g_00420	Prbd.g_01243
OG0001005	Prae	Praq.g_00420	Prae.g_01905
OG0001005	Prad	Praq.g_00420	Prad.g_01542
OG0001005	Prao	Praq.g_00420	Prao.g_01835
OG0001005	Prbi	Praq.g_00420	Prbi.g_02097
OG0001005	Pray	Praq.g_00420	Pray.g_01455
OG0001005	Praz	Praq.g_00420	Praz.g_00359
OG0001005	Prba	Praq.g_00420	Prba.g_01787
OG0001005	Prag	Praq.g_00420	Prag.g_01951
OG0001005	Praw	Praq.g_00420	Praw.g_01142
OG0001005	Prac	Praq.g_00420	Prac.g_00129
OG0001005	Prar	Praq.g_00420	Prar.g_00044
OG0001006	Prbm	Praq.g_00424	Prbm.g_02231
OG0001006	Prbc	Praq.g_00424	Prbc.g_01067
OG0001006	Prbb	Praq.g_00424	Prbb.g_02187
OG0001006	Praj	Praq.g_00424	Praj.g_02147
OG0001006	Pram	Praq.g_00424	Pram.g_01936
OG0001006	Prbh	Praq.g_00424	Prbh.g_01478
OG0001006	Prak	Praq.g_00424	Prak.g_01943
OG0001006	Prbe	Praq.g_00424	Prbe.g_01063
OG0001006	Prbf	Praq.g_00424	Prbf.g_00395
OG0001006	Prbg	Praq.g_00424	Prbg.g_00765
OG0001006	Prbn	Praq.g_00424	Prbn.g_00298
OG0001006	Prap	Praq.g_00424	Prap.g_00056
OG0001006	Pral	Praq.g_00424	Pral.g_00408
OG0001006	Prat	Praq.g_00424	Prat.g_01891
OG0001006	Syap	Praq.g_00424	Syap.g_00053
OG0001006	Syan	Praq.g_00424	Syan.g_01794
OG0001006	Syao	Praq.g_00424	Syao.g_02159
OG0001006	Syas	Praq.g_00424	Syas.g_02032
OG0001006	Syar	Praq.g_00424	Syar.g_00468
OG0001006	Syat	Praq.g_00424	Syat.g_02378
OG0001006	Prbj	Praq.g_00424	Prbj.g_02071
OG0001006	Prbk	Praq.g_00424	Prbk.g_02276
OG0001006	Prbl	Praq.g_00424	Prbl.g_02123
OG0001006	Praf	Praq.g_00424	Praf.g_02781
OG0001006	Prah	Praq.g_00424	Prah.g_02602
OG0001006	Syak	Praq.g_00424	Syak.g_01797
OG0001006	Syab	Praq.g_00424	Syab.g_02912
OG0001006	Syal	Praq.g_00424	Syal.g_00094
OG0001006	Syag	Praq.g_00424	Syag.g_02270
OG0001006	Syaq	Praq.g_00424	Syaq.g_01152
OG0001006	Syae	Praq.g_00424	Syae.g_01710
OG0001006	Syad	Praq.g_00424	Syad.g_00160
OG0001006	Syaj	Praq.g_00424	Syaj.g_02260
OG0001006	Syaa	Praq.g_00424	Syaa.g_02756
OG0001006	Syac	Praq.g_00424	Syac.g_02492
OG0001006	Syah	Praq.g_00424	Syah.g_00375
OG0001006	Syaf	Praq.g_00424	Syaf.g_00500
OG0001006	Syai	Praq.g_00424	Syai.g_02931
OG0001006	Syam	Praq.g_00424	Syam.g_02444
OG0001006	Prab	Praq.g_00424	Prab.g_01953
OG0001006	Pran	Praq.g_00424	Pran.g_01255
OG0001006	Prai	Praq.g_00424	Prai.g_01934
OG0001006	Prao	Praq.g_00424	Prao.g_01839
OG0001006	Pras	Praq.g_00424	Pras.g_00840
OG0001006	Prau	Praq.g_00424	Prau.g_02020
OG0001006	Prad	Praq.g_00424	Prad.g_01538
OG0001006	Prbi	Praq.g_00424	Prbi.g_02101
OG0001006	Prax	Praq.g_00424	Prax.g_01488
OG0001006	Prae	Praq.g_00424	Prae.g_01909
OG0001006	Pray	Praq.g_00424	Pray.g_01459
OG0001006	Praz	Praq.g_00424	Praz.g_00363
OG0001006	Prba	Praq.g_00424	Prba.g_01791
OG0001006	Prav	Praq.g_00424	Prav.g_00784
OG0001006	Praa	Praq.g_00424	Praa.g_01926
OG0001006	Prbd	Praq.g_00424	Prbd.g_01239
OG0001006	Prag	Praq.g_00424	Prag.g_01955
OG0001006	Praw	Praq.g_00424	Praw.g_01138
OG0001006	Prac	Praq.g_00424	Prac.g_01949
OG0001006	Prar	Praq.g_00424	Prar.g_00040
OG0001007	Pral	Praq.g_00426	Pral.g_00410
OG0001007	Prat	Praq.g_00426	Prat.g_01893
OG0001007	Prak	Praq.g_00426	Prak.g_01945
OG0001007	Prap	Praq.g_00426	Prap.g_00054
OG0001007	Prbe	Praq.g_00426	Prbe.g_01065
OG0001007	Prbf	Praq.g_00426	Prbf.g_00393
OG0001007	Prbg	Praq.g_00426	Prbg.g_00767
OG0001007	Prbn	Praq.g_00426	Prbn.g_00300
OG0001007	Pram	Praq.g_00426	Pram.g_01938
OG0001007	Prbh	Praq.g_00426	Prbh.g_01476
OG0001007	Prbm	Praq.g_00426	Prbm.g_02233
OG0001007	Praj	Praq.g_00426	Praj.g_02149
OG0001007	Prbc	Praq.g_00426	Prbc.g_01069
OG0001007	Prbb	Praq.g_00426	Prbb.g_02189
OG0001007	Syar	Praq.g_00426	Syar.g_00470
OG0001007	Syat	Praq.g_00426	Syat.g_02376
OG0001007	Syan	Praq.g_00426	Syan.g_01796
OG0001007	Syao	Praq.g_00426	Syao.g_02161
OG0001007	Syap	Praq.g_00426	Syap.g_00055
OG0001007	Syas	Praq.g_00426	Syas.g_02034
OG0001007	Praf	Praq.g_00426	Praf.g_02783
OG0001007	Prah	Praq.g_00426	Prah.g_02604
OG0001007	Prbj	Praq.g_00426	Prbj.g_02073
OG0001007	Prbk	Praq.g_00426	Prbk.g_02278
OG0001007	Prbl	Praq.g_00426	Prbl.g_02121
OG0001007	Syac	Praq.g_00426	Syac.g_02494
OG0001007	Syah	Praq.g_00426	Syah.g_00373
OG0001007	Syab	Praq.g_00426	Syab.g_02914
OG0001007	Syal	Praq.g_00426	Syal.g_00096
OG0001007	Syae	Praq.g_00426	Syae.g_01712
OG0001007	Syad	Praq.g_00426	Syad.g_00162
OG0001007	Syaj	Praq.g_00426	Syaj.g_02262
OG0001007	Syag	Praq.g_00426	Syag.g_02272
OG0001007	Syak	Praq.g_00426	Syak.g_01795
OG0001007	Syaq	Praq.g_00426	Syaq.g_01150
OG0001007	Syaf	Praq.g_00426	Syaf.g_00498
OG0001007	Syai	Praq.g_00426	Syai.g_02933
OG0001007	Syam	Praq.g_00426	Syam.g_02446
OG0001007	Syaa	Praq.g_00426	Syaa.g_02758
OG0001007	Prab	Praq.g_00426	Prab.g_01955
OG0001007	Pran	Praq.g_00426	Pran.g_01257
OG0001007	Prai	Praq.g_00426	Prai.g_01936
OG0001007	Prao	Praq.g_00426	Prao.g_01841
OG0001007	Prav	Praq.g_00426	Prav.g_00786
OG0001007	Pras	Praq.g_00426	Pras.g_00842
OG0001007	Prau	Praq.g_00426	Prau.g_02022
OG0001007	Pray	Praq.g_00426	Pray.g_01461
OG0001007	Praz	Praq.g_00426	Praz.g_00365
OG0001007	Prba	Praq.g_00426	Prba.g_01793
OG0001007	Prax	Praq.g_00426	Prax.g_01490
OG0001007	Praa	Praq.g_00426	Praa.g_01928
OG0001007	Prae	Praq.g_00426	Prae.g_01911
OG0001007	Prbd	Praq.g_00426	Prbd.g_01237
OG0001007	Prbi	Praq.g_00426	Prbi.g_02103
OG0001007	Prad	Praq.g_00426	Prad.g_01536
OG0001007	Prag	Praq.g_00426	Prag.g_01957
OG0001007	Praw	Praq.g_00426	Praw.g_01136
OG0001007	Prac	Praq.g_00426	Prac.g_01947
OG0001007	Prar	Praq.g_00426	Prar.g_00038
OG0001008	Pral	Praq.g_01120	Pral.g_00657
OG0001008	Prat	Praq.g_01120	Prat.g_00397
OG0001008	Prbb	Praq.g_01120	Prbb.g_00442
OG0001008	Praj	Praq.g_01120	Praj.g_00431
OG0001008	Prbc	Praq.g_01120	Prbc.g_01498
OG0001008	Prbm	Praq.g_01120	Prbm.g_00447
OG0001008	Prak	Praq.g_01120	Prak.g_00399
OG0001008	Prap	Praq.g_01120	Prap.g_01329
OG0001008	Prbe	Praq.g_01120	Prbe.g_01935
OG0001008	Prbf	Praq.g_01120	Prbf.g_01721
OG0001008	Prbg	Praq.g_01120	Prbg.g_00157
OG0001008	Prbn	Praq.g_01120	Prbn.g_00676
OG0001008	Pram	Praq.g_01120	Pram.g_00372
OG0001008	Prbh	Praq.g_01120	Prbh.g_00395
OG0001008	Praf	Praq.g_01120	Praf.g_01988
OG0001008	Prbj	Praq.g_01120	Prbj.g_00101
OG0001008	Prbk	Praq.g_01120	Prbk.g_00327
OG0001008	Prbl	Praq.g_01120	Prbl.g_00651
OG0001008	Prah	Praq.g_01120	Prah.g_00231
OG0001008	Syad	Praq.g_01120	Syad.g_02449
OG0001008	Syaj	Praq.g_01120	Syaj.g_01554
OG0001008	Syaq	Praq.g_01120	Syaq.g_00500
OG0001008	Syag	Praq.g_01120	Syag.g_00034
OG0001008	Syar	Praq.g_01120	Syar.g_01178, Syar.g_03274
OG0001008	Syas	Praq.g_01120	Syas.g_01496
OG0001008	Syap	Praq.g_01120	Syap.g_02060
OG0001008	Syan	Praq.g_01120	Syan.g_02397
OG0001008	Syao	Praq.g_01120	Syao.g_01737
OG0001008	Syat	Praq.g_01120	Syat.g_02971
OG0001008	Syae	Praq.g_01120	Syae.g_00993
OG0001008	Syaa	Praq.g_01120	Syaa.g_00704
OG0001008	Syac	Praq.g_01120	Syac.g_00693
OG0001008	Syah	Praq.g_01120	Syah.g_02235
OG0001008	Syaf	Praq.g_01120	Syaf.g_01215
OG0001008	Syai	Praq.g_01120	Syai.g_02227
OG0001008	Syam	Praq.g_01120	Syam.g_01866
OG0001008	Syak	Praq.g_01120	Syak.g_01190
OG0001008	Syab	Praq.g_01120	Syab.g_00584
OG0001008	Syal	Praq.g_01120	Syal.g_00524
OG0001008	Prab	Praq.g_01120	Prab.g_00440
OG0001008	Pran	Praq.g_01120	Pran.g_01743
OG0001008	Prai	Praq.g_01120	Prai.g_00468
OG0001008	Pras	Praq.g_01120	Pras.g_01315
OG0001008	Prau	Praq.g_01120	Prau.g_00478
OG0001008	Prae	Praq.g_01120	Prae.g_00411
OG0001008	Prao	Praq.g_01120	Prao.g_00541
OG0001008	Prad	Praq.g_01120	Prad.g_00070
OG0001008	Prax	Praq.g_01120	Prax.g_00763
OG0001008	Prbd	Praq.g_01120	Prbd.g_00805
OG0001008	Prbi	Praq.g_01120	Prbi.g_00438
OG0001008	Pray	Praq.g_01120	Pray.g_00927
OG0001008	Praz	Praq.g_01120	Praz.g_01891
OG0001008	Prba	Praq.g_01120	Prba.g_01024
OG0001008	Prav	Praq.g_01120	Prav.g_01036
OG0001008	Prag	Praq.g_01120	Prag.g_00416
OG0001008	Praw	Praq.g_01120	Praw.g_00710
OG0001008	Prac	Praq.g_01120	Prac.g_01110
OG0001008	Prar	Praq.g_01120	Prar.g_00485
OG0001009	Prbm	Praq.g_01230	Prbm.g_00027
OG0001009	Prbb	Praq.g_01230	Prbb.g_00028
OG0001009	Praj	Praq.g_01230	Praj.g_00027
OG0001009	Prbc	Praq.g_01230	Prbc.g_01097
OG0001009	Prak	Praq.g_01230	Prak.g_00027
OG0001009	Prap	Praq.g_01230	Prap.g_00928
OG0001009	Prbe	Praq.g_01230	Prbe.g_00127
OG0001009	Prbf	Praq.g_01230	Prbf.g_01349
OG0001009	Prbg	Praq.g_01230	Prbg.g_00847
OG0001009	Prbn	Praq.g_01230	Prbn.g_00755
OG0001009	Pram	Praq.g_01230	Pram.g_00014
OG0001009	Prbh	Praq.g_01230	Prbh.g_00753
OG0001009	Pral	Praq.g_01230	Pral.g_01017
OG0001009	Prat	Praq.g_01230	Prat.g_00028
OG0001009	Syag	Praq.g_01230	Syag.g_02304
OG0001009	Syaq	Praq.g_01230	Syaq.g_01118
OG0001009	Syak	Praq.g_01230	Syak.g_01762
OG0001009	Syab	Praq.g_01230	Syab.g_00033
OG0001009	Syal	Praq.g_01230	Syal.g_00129
OG0001009	Prah	Praq.g_01230	Prah.g_00033
OG0001009	Praf	Praq.g_01230	Praf.g_00032
OG0001009	Prbj	Praq.g_01230	Prbj.g_01199
OG0001009	Prbk	Praq.g_01230	Prbk.g_01622
OG0001009	Prbl	Praq.g_01230	Prbl.g_01972
OG0001009	Syar	Praq.g_01230	Syar.g_00500
OG0001009	Syas	Praq.g_01230	Syas.g_02065
OG0001009	Syan	Praq.g_01230	Syan.g_01748
OG0001009	Syao	Praq.g_01230	Syao.g_02239
OG0001009	Syat	Praq.g_01230	Syat.g_02311
OG0001009	Syad	Praq.g_01230	Syad.g_00194
OG0001009	Syaj	Praq.g_01230	Syaj.g_02294
