Orthogroup	Species	Syap	Orthologs
OG0000861	Syal	Syap.g_02789	Syal.g_00590
OG0000861	Syaq	Syap.g_02789	Syaq.g_01670
OG0000861	Syan	Syap.g_02789	Syan.g_01403
OG0000861	Syao	Syap.g_02789	Syao.g_01551
OG0000861	Syat	Syap.g_02789	Syat.g_03127
OG0000861	Syar	Syap.g_02789	Syar.g_02932
OG0000861	Syas	Syap.g_02789	Syas.g_02678
OG0000862	Prab	Syap.g_01789	Prab.g_01673
OG0000862	Pran	Syap.g_01789	Pran.g_00974
OG0000862	Prai	Syap.g_01789	Prai.g_01642
OG0000862	Prax	Syap.g_01789	Prax.g_01555
OG0000862	Prac	Syap.g_01789	Prac.g_00621
OG0000862	Praq	Syap.g_01789	Praq.g_00493
OG0000862	Prar	Syap.g_01789	Prar.g_01139
OG0000862	Prao	Syap.g_01789	Prao.g_01556
OG0000862	Prad	Syap.g_01789	Prad.g_00937
OG0000862	Prae	Syap.g_01789	Prae.g_01627
OG0000862	Prag	Syap.g_01789	Prag.g_01673
OG0000862	Praw	Syap.g_01789	Praw.g_00519
OG0000862	Prav	Syap.g_01789	Prav.g_01765
OG0000862	Praa	Syap.g_01789	Praa.g_01639
OG0000862	Prbi	Syap.g_01789	Prbi.g_01791
OG0000862	Pray	Syap.g_01789	Pray.g_01555
OG0000862	Praz	Syap.g_01789	Praz.g_00873
OG0000862	Prba	Syap.g_01789	Prba.g_00616
OG0000862	Prbd	Syap.g_01789	Prbd.g_01521
OG0000862	Pras	Syap.g_01789	Pras.g_00554
OG0000862	Prau	Syap.g_01789	Prau.g_01736
OG0000862	Prak	Syap.g_01789	Prak.g_01649
OG0000862	Prap	Syap.g_01789	Prap.g_01775
OG0000862	Prbe	Syap.g_01789	Prbe.g_00981
OG0000862	Prbf	Syap.g_01789	Prbf.g_00689
OG0000862	Prbg	Syap.g_01789	Prbg.g_01654
OG0000862	Prbn	Syap.g_01789	Prbn.g_01749
OG0000862	Pram	Syap.g_01789	Pram.g_01636
OG0000862	Prbh	Syap.g_01789	Prbh.g_01778
OG0000862	Pral	Syap.g_01789	Pral.g_00111
OG0000862	Prat	Syap.g_01789	Prat.g_01596
OG0000862	Prbm	Syap.g_01789	Prbm.g_01845
OG0000862	Prbb	Syap.g_01789	Prbb.g_01827
OG0000862	Prbc	Syap.g_01789	Prbc.g_00836
OG0000862	Praj	Syap.g_01789	Praj.g_01772
OG0000862	Syag	Syap.g_01789	Syag.g_01693
OG0000862	Syak	Syap.g_01789	Syak.g_02412
OG0000862	Syaq	Syap.g_01789	Syaq.g_01668
OG0000862	Syab	Syap.g_01789	Syab.g_02261
OG0000862	Syal	Syap.g_01789	Syal.g_00591
OG0000862	Prah	Syap.g_01789	Prah.g_01681
OG0000862	Praf	Syap.g_01789	Praf.g_00475
OG0000862	Prbj	Syap.g_01789	Prbj.g_00852
OG0000862	Prbk	Syap.g_01789	Prbk.g_00902
OG0000862	Prbl	Syap.g_01789	Prbl.g_00389
OG0000862	Syac	Syap.g_01789	Syac.g_00540
OG0000862	Syah	Syap.g_01789	Syah.g_02389
OG0000862	Syaa	Syap.g_01789	Syaa.g_00547
OG0000862	Syam	Syap.g_01789	Syam.g_01994
OG0000862	Syaf	Syap.g_01789	Syaf.g_01029
OG0000862	Syai	Syap.g_01789	Syai.g_02382
OG0000862	Syae	Syap.g_01789	Syae.g_01167
OG0000862	Syad	Syap.g_01789	Syad.g_02628
OG0000862	Syaj	Syap.g_01789	Syaj.g_01725
OG0000862	Syas	Syap.g_01789	Syas.g_02677
OG0000862	Syar	Syap.g_01789	Syar.g_02942
OG0000862	Syan	Syap.g_01789	Syan.g_01412
OG0000862	Syao	Syap.g_01789	Syao.g_01542
OG0000862	Syat	Syap.g_01789	Syat.g_03136
OG0000863	Prab	Syap.g_01784	Prab.g_01675
OG0000863	Pran	Syap.g_01784	Pran.g_00976
OG0000863	Prai	Syap.g_01784	Prai.g_01644
OG0000863	Prao	Syap.g_01784	Prao.g_01558
OG0000863	Prad	Syap.g_01784	Prad.g_00935
OG0000863	Prax	Syap.g_01784	Prax.g_01553
OG0000863	Prbi	Syap.g_01784	Prbi.g_01793
OG0000863	Pras	Syap.g_01784	Pras.g_00556
OG0000863	Prau	Syap.g_01784	Prau.g_01738
OG0000863	Pray	Syap.g_01784	Pray.g_01553
OG0000863	Praz	Syap.g_01784	Praz.g_00871
OG0000863	Prba	Syap.g_01784	Prba.g_00614
OG0000863	Prbd	Syap.g_01784	Prbd.g_01519
OG0000863	Praa	Syap.g_01784	Praa.g_01641
OG0000863	Prae	Syap.g_01784	Prae.g_01629
OG0000863	Prag	Syap.g_01784	Prag.g_01675
OG0000863	Praw	Syap.g_01784	Praw.g_00521
OG0000863	Prav	Syap.g_01784	Prav.g_01767
OG0000863	Prac	Syap.g_01784	Prac.g_00619
OG0000863	Praq	Syap.g_01784	Praq.g_00491
OG0000863	Prar	Syap.g_01784	Prar.g_01137
OG0000863	Prbm	Syap.g_01784	Prbm.g_01846
OG0000863	Praj	Syap.g_01784	Praj.g_01773
OG0000863	Prbb	Syap.g_01784	Prbb.g_01828
OG0000863	Prbc	Syap.g_01784	Prbc.g_00837
OG0000863	Pral	Syap.g_01784	Pral.g_00113
OG0000863	Prat	Syap.g_01784	Prat.g_01598
OG0000863	Prak	Syap.g_01784	Prak.g_01651
OG0000863	Prap	Syap.g_01784	Prap.g_01773
OG0000863	Prbe	Syap.g_01784	Prbe.g_00979
OG0000863	Prbf	Syap.g_01784	Prbf.g_00687
OG0000863	Prbg	Syap.g_01784	Prbg.g_01656
OG0000863	Prbn	Syap.g_01784	Prbn.g_01751
OG0000863	Pram	Syap.g_01784	Pram.g_01638
OG0000863	Prbh	Syap.g_01784	Prbh.g_01776
OG0000863	Prbj	Syap.g_01784	Prbj.g_00495
OG0000863	Prbk	Syap.g_01784	Prbk.g_01451
OG0000863	Prbl	Syap.g_01784	Prbl.g_00385
OG0000863	Praf	Syap.g_01784	Praf.g_00472
OG0000863	Prah	Syap.g_01784	Prah.g_01685
OG0000863	Syas	Syap.g_01784	Syas.g_02675
OG0000863	Syan	Syap.g_01784	Syan.g_01414
OG0000863	Syao	Syap.g_01784	Syao.g_01540
OG0000863	Syat	Syap.g_01784	Syat.g_03138
OG0000863	Syar	Syap.g_01784	Syar.g_02944
OG0000863	Syad	Syap.g_01784	Syad.g_02631
OG0000863	Syaj	Syap.g_01784	Syaj.g_01728
OG0000863	Syaa	Syap.g_01784	Syaa.g_00543
OG0000863	Syac	Syap.g_01784	Syac.g_00538
OG0000863	Syah	Syap.g_01784	Syah.g_02391
OG0000863	Syaf	Syap.g_01784	Syaf.g_01026
OG0000863	Syai	Syap.g_01784	Syai.g_02385
OG0000863	Syam	Syap.g_01784	Syam.g_01996
OG0000863	Syae	Syap.g_01784	Syae.g_01170
OG0000863	Syag	Syap.g_01784	Syag.g_01695
OG0000863	Syak	Syap.g_01784	Syak.g_02409
OG0000863	Syaq	Syap.g_01784	Syaq.g_01665
OG0000863	Syab	Syap.g_01784	Syab.g_02265
OG0000863	Syal	Syap.g_01784	Syal.g_00594
OG0000864	Prab	Syap.g_01783	Prab.g_01676
OG0000864	Pran	Syap.g_01783	Pran.g_00977
OG0000864	Prai	Syap.g_01783	Prai.g_01645
OG0000864	Prac	Syap.g_01783	Prac.g_00618
OG0000864	Prar	Syap.g_01783	Prar.g_01136
OG0000864	Praq	Syap.g_01783	Praq.g_00490
OG0000864	Prad	Syap.g_01783	Prad.g_00934
OG0000864	Praa	Syap.g_01783	Praa.g_01642
OG0000864	Prae	Syap.g_01783	Prae.g_01630
OG0000864	Prbd	Syap.g_01783	Prbd.g_01518
OG0000864	Prax	Syap.g_01783	Prax.g_01552
OG0000864	Pray	Syap.g_01783	Pray.g_01552
OG0000864	Praz	Syap.g_01783	Praz.g_00870
OG0000864	Prba	Syap.g_01783	Prba.g_00613
OG0000864	Prao	Syap.g_01783	Prao.g_01559
OG0000864	Prag	Syap.g_01783	Prag.g_01676
OG0000864	Praw	Syap.g_01783	Praw.g_00522
OG0000864	Prav	Syap.g_01783	Prav.g_01768
OG0000864	Prbi	Syap.g_01783	Prbi.g_01794
OG0000864	Pras	Syap.g_01783	Pras.g_00557
OG0000864	Prau	Syap.g_01783	Prau.g_01739
OG0000864	Prbb	Syap.g_01783	Prbb.g_01829
OG0000864	Prbm	Syap.g_01783	Prbm.g_01847
OG0000864	Praj	Syap.g_01783	Praj.g_01774
OG0000864	Prbc	Syap.g_01783	Prbc.g_00838
OG0000864	Pral	Syap.g_01783	Pral.g_00114
OG0000864	Prat	Syap.g_01783	Prat.g_01599
OG0000864	Prak	Syap.g_01783	Prak.g_01652
OG0000864	Prap	Syap.g_01783	Prap.g_01772
OG0000864	Prbe	Syap.g_01783	Prbe.g_00978
OG0000864	Prbf	Syap.g_01783	Prbf.g_00686
OG0000864	Prbg	Syap.g_01783	Prbg.g_01657
OG0000864	Prbn	Syap.g_01783	Prbn.g_01752
OG0000864	Pram	Syap.g_01783	Pram.g_01639
OG0000864	Prbh	Syap.g_01783	Prbh.g_01775
OG0000864	Syan	Syap.g_01783	Syan.g_00969
OG0000864	Syao	Syap.g_01783	Syao.g_01017
OG0000864	Prbj	Syap.g_01783	Prbj.g_00494
OG0000864	Prbk	Syap.g_01783	Prbk.g_01450
OG0000864	Prbl	Syap.g_01783	Prbl.g_00383
OG0000864	Prah	Syap.g_01783	Prah.g_01687
OG0000864	Praf	Syap.g_01783	Praf.g_00471
OG0000864	Syam	Syap.g_01783	Syam.g_01997
OG0000864	Syai	Syap.g_01783	Syai.g_02386
OG0000864	Syaf	Syap.g_01783	Syaf.g_01025
OG0000864	Syac	Syap.g_01783	Syac.g_00537
OG0000864	Syah	Syap.g_01783	Syah.g_02392
OG0000864	Syaa	Syap.g_01783	Syaa.g_00542
OG0000864	Syae	Syap.g_01783	Syae.g_01171
OG0000864	Syad	Syap.g_01783	Syad.g_02632
OG0000864	Syaj	Syap.g_01783	Syaj.g_01729
OG0000864	Syak	Syap.g_01783	Syak.g_02408
OG0000864	Syab	Syap.g_01783	Syab.g_02266
OG0000864	Syal	Syap.g_01783	Syal.g_00595
OG0000864	Syag	Syap.g_01783	Syag.g_01696
OG0000864	Syaq	Syap.g_01783	Syaq.g_01664
OG0000864	Syar	Syap.g_01783	Syar.g_02945
OG0000864	Syat	Syap.g_01783	Syat.g_03139
OG0000864	Syas	Syap.g_01783	Syas.g_02674
OG0000865	Prab	Syap.g_01781, Syap.g_01782	Prab.g_01677
OG0000865	Pran	Syap.g_01781, Syap.g_01782	Pran.g_00978
OG0000865	Prai	Syap.g_01781, Syap.g_01782	Prai.g_01646
OG0000865	Prao	Syap.g_01781, Syap.g_01782	Prao.g_01560
OG0000865	Prbi	Syap.g_01781, Syap.g_01782	Prbi.g_01795
OG0000865	Prae	Syap.g_01781, Syap.g_01782	Prae.g_01631
OG0000865	Prbd	Syap.g_01781, Syap.g_01782	Prbd.g_01517
OG0000865	Pray	Syap.g_01781, Syap.g_01782	Pray.g_01551
OG0000865	Praz	Syap.g_01781, Syap.g_01782	Praz.g_00869
OG0000865	Prba	Syap.g_01781, Syap.g_01782	Prba.g_00612
OG0000865	Prad	Syap.g_01781, Syap.g_01782	Prad.g_00933
OG0000865	Prax	Syap.g_01781, Syap.g_01782	Prax.g_01551
OG0000865	Praa	Syap.g_01781, Syap.g_01782	Praa.g_01643
OG0000865	Pras	Syap.g_01781, Syap.g_01782	Pras.g_00558
OG0000865	Prau	Syap.g_01781, Syap.g_01782	Prau.g_01740
OG0000865	Prag	Syap.g_01781, Syap.g_01782	Prag.g_01677
OG0000865	Praw	Syap.g_01781, Syap.g_01782	Praw.g_00523
OG0000865	Prav	Syap.g_01781, Syap.g_01782	Prav.g_01769
OG0000865	Prac	Syap.g_01781, Syap.g_01782	Prac.g_00617
OG0000865	Praq	Syap.g_01781, Syap.g_01782	Praq.g_00489
OG0000865	Prar	Syap.g_01781, Syap.g_01782	Prar.g_01135
OG0000865	Prbm	Syap.g_01781, Syap.g_01782	Prbm.g_01848
OG0000865	Praj	Syap.g_01781, Syap.g_01782	Praj.g_01775
OG0000865	Prbb	Syap.g_01781, Syap.g_01782	Prbb.g_01830
OG0000865	Prbc	Syap.g_01781, Syap.g_01782	Prbc.g_00839
OG0000865	Pral	Syap.g_01781, Syap.g_01782	Pral.g_00115
OG0000865	Prat	Syap.g_01781, Syap.g_01782	Prat.g_01600
OG0000865	Prak	Syap.g_01781, Syap.g_01782	Prak.g_01653
OG0000865	Prap	Syap.g_01781, Syap.g_01782	Prap.g_01771
OG0000865	Prbe	Syap.g_01781, Syap.g_01782	Prbe.g_00977
OG0000865	Prbf	Syap.g_01781, Syap.g_01782	Prbf.g_00685
OG0000865	Prbg	Syap.g_01781, Syap.g_01782	Prbg.g_01658
OG0000865	Prbn	Syap.g_01781, Syap.g_01782	Prbn.g_01753
OG0000865	Pram	Syap.g_01781, Syap.g_01782	Pram.g_01640
OG0000865	Prbh	Syap.g_01781, Syap.g_01782	Prbh.g_01774
OG0000865	Prah	Syap.g_01781, Syap.g_01782	Prah.g_01688
OG0000865	Praf	Syap.g_01781, Syap.g_01782	Praf.g_00470
OG0000865	Prbj	Syap.g_01781, Syap.g_01782	Prbj.g_00493
OG0000865	Prbk	Syap.g_01781, Syap.g_01782	Prbk.g_01449
OG0000865	Prbl	Syap.g_01781, Syap.g_01782	Prbl.g_00382
OG0000865	Syak	Syap.g_01781, Syap.g_01782	Syak.g_02407
OG0000865	Syab	Syap.g_01781, Syap.g_01782	Syab.g_02267
OG0000865	Syal	Syap.g_01781, Syap.g_01782	Syal.g_00596
OG0000865	Syaq	Syap.g_01781, Syap.g_01782	Syaq.g_01663
OG0000865	Syag	Syap.g_01781, Syap.g_01782	Syag.g_01697
OG0000865	Syae	Syap.g_01781, Syap.g_01782	Syae.g_01172
OG0000865	Syac	Syap.g_01781, Syap.g_01782	Syac.g_00533
OG0000865	Syah	Syap.g_01781, Syap.g_01782	Syah.g_02396
OG0000865	Syaf	Syap.g_01781, Syap.g_01782	Syaf.g_01024
OG0000865	Syai	Syap.g_01781, Syap.g_01782	Syai.g_02387
OG0000865	Syam	Syap.g_01781, Syap.g_01782	Syam.g_01998
OG0000865	Syaa	Syap.g_01781, Syap.g_01782	Syaa.g_00541
OG0000865	Syad	Syap.g_01781, Syap.g_01782	Syad.g_02633
OG0000865	Syaj	Syap.g_01781, Syap.g_01782	Syaj.g_01730
OG0000865	Syas	Syap.g_01781, Syap.g_01782	Syas.g_02673
OG0000865	Syat	Syap.g_01781, Syap.g_01782	Syat.g_03140
OG0000865	Syan	Syap.g_01781, Syap.g_01782	Syan.g_01415
OG0000865	Syar	Syap.g_01781, Syap.g_01782	Syar.g_02946
OG0000866	Prai	Syap.g_01780	Prai.g_01647
OG0000866	Prab	Syap.g_01780	Prab.g_01678
OG0000866	Pran	Syap.g_01780	Pran.g_00979
OG0000866	Prac	Syap.g_01780	Prac.g_00616
OG0000866	Praq	Syap.g_01780	Praq.g_00488
OG0000866	Prar	Syap.g_01780	Prar.g_01134
OG0000866	Pray	Syap.g_01780	Pray.g_01550
OG0000866	Praz	Syap.g_01780	Praz.g_00868
OG0000866	Prba	Syap.g_01780	Prba.g_00611
OG0000866	Prbi	Syap.g_01780	Prbi.g_01796
OG0000866	Prad	Syap.g_01780	Prad.g_00932
OG0000866	Prax	Syap.g_01780	Prax.g_01550
OG0000866	Prao	Syap.g_01780	Prao.g_01561
OG0000866	Pras	Syap.g_01780	Pras.g_00559
OG0000866	Prau	Syap.g_01780	Prau.g_01741
OG0000866	Praa	Syap.g_01780	Praa.g_01644
OG0000866	Prae	Syap.g_01780	Prae.g_01632
OG0000866	Prbd	Syap.g_01780	Prbd.g_01516
OG0000866	Prav	Syap.g_01780	Prav.g_01770
OG0000866	Prag	Syap.g_01780	Prag.g_01678
OG0000866	Praw	Syap.g_01780	Praw.g_00524
OG0000866	Prak	Syap.g_01780	Prak.g_01654
OG0000866	Prap	Syap.g_01780	Prap.g_01770
OG0000866	Prbe	Syap.g_01780	Prbe.g_00976
OG0000866	Prbf	Syap.g_01780	Prbf.g_00684
OG0000866	Prbg	Syap.g_01780	Prbg.g_01659
OG0000866	Prbn	Syap.g_01780	Prbn.g_01754
OG0000866	Pram	Syap.g_01780	Pram.g_01641
OG0000866	Prbh	Syap.g_01780	Prbh.g_01773
OG0000866	Pral	Syap.g_01780	Pral.g_00116
OG0000866	Prat	Syap.g_01780	Prat.g_01601
OG0000866	Prbm	Syap.g_01780	Prbm.g_01849
OG0000866	Praj	Syap.g_01780	Praj.g_01776
OG0000866	Prbc	Syap.g_01780	Prbc.g_00840
OG0000866	Prbb	Syap.g_01780	Prbb.g_01831
OG0000866	Syag	Syap.g_01780	Syag.g_01698
OG0000866	Syaq	Syap.g_01780	Syaq.g_01662
OG0000866	Syak	Syap.g_01780	Syak.g_02406
OG0000866	Syab	Syap.g_01780	Syab.g_02268
OG0000866	Syal	Syap.g_01780	Syal.g_00597
OG0000866	Syan	Syap.g_01780	Syan.g_01416
OG0000866	Syao	Syap.g_01780	Syao.g_01686
OG0000866	Syae	Syap.g_01780	Syae.g_01173
OG0000866	Syaa	Syap.g_01780	Syaa.g_00540
OG0000866	Syac	Syap.g_01780	Syac.g_00532
OG0000866	Syah	Syap.g_01780	Syah.g_02397
OG0000866	Syam	Syap.g_01780	Syam.g_01999
OG0000866	Syai	Syap.g_01780	Syai.g_02388
OG0000866	Syaf	Syap.g_01780	Syaf.g_01023
OG0000866	Syad	Syap.g_01780	Syad.g_02634
OG0000866	Syaj	Syap.g_01780	Syaj.g_01731
OG0000866	Syat	Syap.g_01780	Syat.g_03141
OG0000866	Syar	Syap.g_01780	Syar.g_02947
OG0000866	Prah	Syap.g_01780	Prah.g_01689
OG0000866	Praf	Syap.g_01780	Praf.g_00469
OG0000866	Prbj	Syap.g_01780	Prbj.g_00492
OG0000866	Prbk	Syap.g_01780	Prbk.g_01448
OG0000866	Prbl	Syap.g_01780	Prbl.g_00381
OG0000866	Syas	Syap.g_01780	Syas.g_02672
OG0000867	Prab	Syap.g_01779	Prab.g_01679
OG0000867	Pran	Syap.g_01779	Pran.g_00980
OG0000867	Prai	Syap.g_01779	Prai.g_01648
OG0000867	Pray	Syap.g_01779	Pray.g_01549
OG0000867	Praz	Syap.g_01779	Praz.g_00867
OG0000867	Prba	Syap.g_01779	Prba.g_00610
OG0000867	Prao	Syap.g_01779	Prao.g_01562
OG0000867	Prad	Syap.g_01779	Prad.g_00931
OG0000867	Prbi	Syap.g_01779	Prbi.g_01797
OG0000867	Prag	Syap.g_01779	Prag.g_01679
OG0000867	Praw	Syap.g_01779	Praw.g_00525
OG0000867	Prax	Syap.g_01779	Prax.g_01549
OG0000867	Praa	Syap.g_01779	Praa.g_01645
OG0000867	Prae	Syap.g_01779	Prae.g_01633
OG0000867	Prbd	Syap.g_01779	Prbd.g_01515
OG0000867	Prav	Syap.g_01779	Prav.g_01771
OG0000867	Prac	Syap.g_01779	Prac.g_00615
OG0000867	Praq	Syap.g_01779	Praq.g_00487
OG0000867	Prar	Syap.g_01779	Prar.g_01133
OG0000867	Pras	Syap.g_01779	Pras.g_00560
OG0000867	Prau	Syap.g_01779	Prau.g_01742
OG0000867	Prbm	Syap.g_01779	Prbm.g_01850
OG0000867	Praj	Syap.g_01779	Praj.g_01777
OG0000867	Prbb	Syap.g_01779	Prbb.g_01832
OG0000867	Prbc	Syap.g_01779	Prbc.g_00841
OG0000867	Prak	Syap.g_01779	Prak.g_01655
OG0000867	Prap	Syap.g_01779	Prap.g_01769
OG0000867	Prbe	Syap.g_01779	Prbe.g_00975
OG0000867	Prbf	Syap.g_01779	Prbf.g_00683
OG0000867	Prbg	Syap.g_01779	Prbg.g_01660
OG0000867	Prbn	Syap.g_01779	Prbn.g_01755
OG0000867	Pram	Syap.g_01779	Pram.g_01642
OG0000867	Prbh	Syap.g_01779	Prbh.g_01772
OG0000867	Pral	Syap.g_01779	Pral.g_00117
OG0000867	Prat	Syap.g_01779	Prat.g_01602
OG0000867	Praf	Syap.g_01779	Praf.g_00468
OG0000867	Prbj	Syap.g_01779	Prbj.g_00491
OG0000867	Prbk	Syap.g_01779	Prbk.g_01447
OG0000867	Prbl	Syap.g_01779	Prbl.g_00380
OG0000867	Prah	Syap.g_01779	Prah.g_01690
OG0000867	Syak	Syap.g_01779	Syak.g_02405
OG0000867	Syab	Syap.g_01779	Syab.g_02269
OG0000867	Syal	Syap.g_01779	Syal.g_00598
OG0000867	Syag	Syap.g_01779	Syag.g_01699
OG0000867	Syaq	Syap.g_01779	Syaq.g_01661
OG0000867	Syad	Syap.g_01779	Syad.g_02635
OG0000867	Syaj	Syap.g_01779	Syaj.g_01732
OG0000867	Syaa	Syap.g_01779	Syaa.g_00539
OG0000867	Syae	Syap.g_01779	Syae.g_01174
OG0000867	Syac	Syap.g_01779	Syac.g_00531
OG0000867	Syah	Syap.g_01779	Syah.g_02398
OG0000867	Syaf	Syap.g_01779	Syaf.g_01022
OG0000867	Syai	Syap.g_01779	Syai.g_02389
OG0000867	Syam	Syap.g_01779	Syam.g_02000
OG0000867	Syat	Syap.g_01779	Syat.g_03142
OG0000867	Syar	Syap.g_01779	Syar.g_02948
OG0000867	Syan	Syap.g_01779	Syan.g_01417
OG0000867	Syao	Syap.g_01779	Syao.g_01685
OG0000867	Syas	Syap.g_01779	Syas.g_02671
OG0000868	Prax	Syap.g_01775	Prax.g_01548
OG0000868	Pras	Syap.g_01775	Pras.g_00561
OG0000868	Prau	Syap.g_01775	Prau.g_01743
OG0000868	Prae	Syap.g_01775	Prae.g_01634
OG0000868	Praa	Syap.g_01775	Praa.g_01646
OG0000868	Prbi	Syap.g_01775	Prbi.g_01798
OG0000868	Prad	Syap.g_01775	Prad.g_00930
OG0000868	Pray	Syap.g_01775	Pray.g_01548
OG0000868	Praz	Syap.g_01775	Praz.g_00866
OG0000868	Prba	Syap.g_01775	Prba.g_00609
OG0000868	Prao	Syap.g_01775	Prao.g_01563
OG0000868	Prbd	Syap.g_01775	Prbd.g_01514
OG0000868	Prac	Syap.g_01775	Prac.g_00614
OG0000868	Praq	Syap.g_01775	Praq.g_00486
OG0000868	Prar	Syap.g_01775	Prar.g_01132
OG0000868	Prav	Syap.g_01775	Prav.g_01772
OG0000868	Prag	Syap.g_01775	Prag.g_01680
OG0000868	Praw	Syap.g_01775	Praw.g_00526
OG0000868	Prab	Syap.g_01775	Prab.g_01680
OG0000868	Pran	Syap.g_01775	Pran.g_00981
OG0000868	Prai	Syap.g_01775	Prai.g_01649
OG0000868	Prbm	Syap.g_01775	Prbm.g_01851
OG0000868	Prbb	Syap.g_01775	Prbb.g_01833
OG0000868	Praj	Syap.g_01775	Praj.g_01778
OG0000868	Prbc	Syap.g_01775	Prbc.g_00842
OG0000868	Pral	Syap.g_01775	Pral.g_00119
OG0000868	Prat	Syap.g_01775	Prat.g_01603
OG0000868	Prak	Syap.g_01775	Prak.g_01657
OG0000868	Prap	Syap.g_01775	Prap.g_01767
OG0000868	Prbe	Syap.g_01775	Prbe.g_00973
OG0000868	Prbf	Syap.g_01775	Prbf.g_00681
OG0000868	Prbg	Syap.g_01775	Prbg.g_01662
OG0000868	Prbn	Syap.g_01775	Prbn.g_01757
OG0000868	Pram	Syap.g_01775	Pram.g_01644
OG0000868	Prbh	Syap.g_01775	Prbh.g_01770
OG0000868	Syaa	Syap.g_01775	Syaa.g_00536
OG0000868	Prbj	Syap.g_01775	Prbj.g_00489
OG0000868	Prbk	Syap.g_01775	Prbk.g_01445
OG0000868	Prbl	Syap.g_01775	Prbl.g_00378
OG0000868	Praf	Syap.g_01775	Praf.g_00466
OG0000868	Prah	Syap.g_01775	Prah.g_01692
OG0000868	Syac	Syap.g_01775	Syac.g_00529
OG0000868	Syah	Syap.g_01775	Syah.g_02401
OG0000868	Syae	Syap.g_01775	Syae.g_01177
OG0000868	Syad	Syap.g_01775	Syad.g_02637
OG0000868	Syaj	Syap.g_01775	Syaj.g_01734
OG0000868	Syaf	Syap.g_01775	Syaf.g_01019
OG0000868	Syai	Syap.g_01775	Syai.g_02392
OG0000868	Syam	Syap.g_01775	Syam.g_02003
OG0000868	Syak	Syap.g_01775	Syak.g_02402
OG0000868	Syab	Syap.g_01775	Syab.g_02287
OG0000868	Syal	Syap.g_01775	Syal.g_00604
OG0000868	Syag	Syap.g_01775	Syag.g_01707
OG0000868	Syaq	Syap.g_01775	Syaq.g_01659
OG0000868	Syao	Syap.g_01775	Syao.g_01682
OG0000868	Syas	Syap.g_01775	Syas.g_02667
OG0000868	Syan	Syap.g_01775	Syan.g_01421
OG0000868	Syar	Syap.g_01775	Syar.g_02950
OG0000868	Syat	Syap.g_01775	Syat.g_03067
OG0000869	Prac	Syap.g_01770	Prac.g_00610
OG0000869	Praq	Syap.g_01770	Praq.g_00482
OG0000869	Prar	Syap.g_01770	Prar.g_01128
OG0000869	Prag	Syap.g_01770	Prag.g_01684
OG0000869	Praw	Syap.g_01770	Praw.g_00530
OG0000869	Prab	Syap.g_01770	Prab.g_01684
OG0000869	Pran	Syap.g_01770	Pran.g_00985
OG0000869	Prai	Syap.g_01770	Prai.g_01653
OG0000869	Prav	Syap.g_01770	Prav.g_01776
OG0000869	Pras	Syap.g_01770	Pras.g_00565
OG0000869	Prau	Syap.g_01770	Prau.g_01747
OG0000869	Prax	Syap.g_01770	Prax.g_01544
OG0000869	Prae	Syap.g_01770	Prae.g_01638
OG0000869	Prao	Syap.g_01770	Prao.g_01567
OG0000869	Pray	Syap.g_01770	Pray.g_01544
OG0000869	Praz	Syap.g_01770	Praz.g_00862
OG0000869	Prba	Syap.g_01770	Prba.g_00605
OG0000869	Prbi	Syap.g_01770	Prbi.g_01802
OG0000869	Prad	Syap.g_01770	Prad.g_00926
OG0000869	Praa	Syap.g_01770	Praa.g_01650
OG0000869	Prbd	Syap.g_01770	Prbd.g_01510
OG0000869	Pral	Syap.g_01770	Pral.g_00122
OG0000869	Prak	Syap.g_01770	Prak.g_01660
OG0000869	Prap	Syap.g_01770	Prap.g_01764
OG0000869	Prbe	Syap.g_01770	Prbe.g_00970
OG0000869	Prbf	Syap.g_01770	Prbf.g_00678
OG0000869	Prbg	Syap.g_01770	Prbg.g_01665
OG0000869	Prbn	Syap.g_01770	Prbn.g_01760
OG0000869	Pram	Syap.g_01770	Pram.g_01647
OG0000869	Prbh	Syap.g_01770	Prbh.g_01767
OG0000869	Prat	Syap.g_01770	Prat.g_01606
OG0000869	Prbm	Syap.g_01770	Prbm.g_01854
OG0000869	Praj	Syap.g_01770	Praj.g_01781
OG0000869	Prbb	Syap.g_01770	Prbb.g_01836
OG0000869	Prbc	Syap.g_01770	Prbc.g_00845
OG0000869	Praf	Syap.g_01770	Praf.g_00463
OG0000869	Prbj	Syap.g_01770	Prbj.g_00486
OG0000869	Prbk	Syap.g_01770	Prbk.g_01442
OG0000869	Prbl	Syap.g_01770	Prbl.g_00375
OG0000869	Prah	Syap.g_01770	Prah.g_01695
OG0000869	Syad	Syap.g_01770	Syad.g_02643
OG0000869	Syaj	Syap.g_01770	Syaj.g_01742
OG0000869	Syac	Syap.g_01770	Syac.g_00524
OG0000869	Syah	Syap.g_01770	Syah.g_02406
OG0000869	Syae	Syap.g_01770	Syae.g_01182
OG0000869	Syaa	Syap.g_01770	Syaa.g_00531
OG0000869	Syaf	Syap.g_01770	Syaf.g_01014
OG0000869	Syam	Syap.g_01770	Syam.g_02007
OG0000869	Syai	Syap.g_01770	Syai.g_02396
OG0000869	Syag	Syap.g_01770	Syag.g_01711
OG0000869	Syaq	Syap.g_01770	Syaq.g_01656
