Orthogroup	Prbf	Prae
OG0001122	Prbf.g_01080	Prae.g_01012
OG0001123	Prbf.g_01074	Prae.g_01016
OG0001124	Prbf.g_01072	Prae.g_01018
OG0001125	Prbf.g_01070	Prae.g_01019
OG0001126	Prbf.g_01159	Prae.g_01029
OG0001127	Prbf.g_01160	Prae.g_01030
OG0001128	Prbf.g_01162	Prae.g_01032
OG0001129	Prbf.g_01163	Prae.g_01033
OG0001130	Prbf.g_01164	Prae.g_01034
OG0001131	Prbf.g_01705	Prae.g_01072
OG0001132	Prbf.g_00296	Prae.g_01081
OG0001133	Prbf.g_00094	Prae.g_01115
OG0001134	Prbf.g_00788	Prae.g_01130
OG0001135	Prbf.g_00785	Prae.g_01133
OG0001136	Prbf.g_00915	Prae.g_01160
OG0001137	Prbf.g_00927	Prae.g_01171
OG0001138	Prbf.g_00948	Prae.g_01189
OG0001139	Prbf.g_00950	Prae.g_01190
OG0001140	Prbf.g_00951	Prae.g_01191
OG0001141	Prbf.g_00952	Prae.g_01192
OG0001142	Prbf.g_00953	Prae.g_01193
OG0001143	Prbf.g_00960	Prae.g_01200
OG0001144	Prbf.g_00965	Prae.g_01205
OG0001145	Prbf.g_00034	Prae.g_01320
OG0001146	Prbf.g_00022	Prae.g_01333
OG0001147	Prbf.g_00002	Prae.g_01354
OG0001148	Prbf.g_00097	Prae.g_01370
OG0001149	Prbf.g_00098	Prae.g_01371
OG0001150	Prbf.g_00099	Prae.g_01372
OG0001151	Prbf.g_00110	Prae.g_01383
OG0001152	Prbf.g_00111	Prae.g_01384
OG0001153	Prbf.g_00189	Prae.g_01491
OG0001154	Prbf.g_00190	Prae.g_01492
OG0001155	Prbf.g_00207	Prae.g_01504
OG0001156	Prbf.g_00210	Prae.g_01507
OG0001157	Prbf.g_00211	Prae.g_01508
OG0001158	Prbf.g_00212	Prae.g_01509
OG0001159	Prbf.g_00213	Prae.g_01510
OG0001160	Prbf.g_00239	Prae.g_01534
OG0001161	Prbf.g_00750	Prae.g_01547
OG0001162	Prbf.g_00812	Prae.g_01558
OG0001163	Prbf.g_00702	Prae.g_01615
OG0001164	Prbf.g_00698	Prae.g_01619
OG0001165	Prbf.g_00695	Prae.g_01622
OG0001166	Prbf.g_00674	Prae.g_01642
OG0001167	Prbf.g_00657	Prae.g_01659
OG0001168	Prbf.g_00655	Prae.g_01661
OG0001169	Prbf.g_00653	Prae.g_01663
OG0001170	Prbf.g_00651	Prae.g_01665
OG0001171	Prbf.g_00641	Prae.g_01674
OG0001172	Prbf.g_00625	Prae.g_01689
OG0001173	Prbf.g_00624	Prae.g_01690
OG0001174	Prbf.g_00616	Prae.g_01698
OG0001175	Prbf.g_00615	Prae.g_01699
OG0001176	Prbf.g_00607	Prae.g_01706
OG0001177	Prbf.g_00605	Prae.g_01709
OG0001178	Prbf.g_00688	Prae.g_01714
OG0001179	Prbf.g_00575	Prae.g_01742
OG0001180	Prbf.g_00552	Prae.g_01765
OG0001181	Prbf.g_00548	Prae.g_01769
OG0001182	Prbf.g_00540	Prae.g_01776
OG0001183	Prbf.g_00535	Prae.g_01780
OG0001184	Prbf.g_00517	Prae.g_01796
OG0001185	Prbf.g_00501	Prae.g_01810
OG0001186	Prbf.g_00476	Prae.g_01833
OG0001187	Prbf.g_00473	Prae.g_01837
OG0001188	Prbf.g_00471	Prae.g_01839
OG0001189	Prbf.g_00455	Prae.g_01856
OG0001190	Prbf.g_00450	Prae.g_01860
OG0001191	Prbf.g_00440	Prae.g_01870
OG0001192	Prbf.g_00435	Prae.g_01875
OG0001193	Prbf.g_00423	Prae.g_01885
OG0001194	Prbf.g_00422	Prae.g_01886
OG0001195	Prbf.g_00421	Prae.g_01887
OG0001196	Prbf.g_00405	Prae.g_01900
OG0001197	Prbf.g_00403	Prae.g_01901
OG0001198	Prbf.g_00396	Prae.g_01908
OG0001199	Prbf.g_01401	Prae.g_00074
OG0001200	Prbf.g_01403	Prae.g_00076
OG0001201	Prbf.g_01436	Prae.g_00107
OG0001202	Prbf.g_01534	Prae.g_00202
OG0001203	Prbf.g_01576	Prae.g_00241
OG0001204	Prbf.g_01582	Prae.g_00246
OG0001205	Prbf.g_01729	Prae.g_00419
OG0001206	Prbf.g_01749	Prae.g_00436
OG0001207	Prbf.g_01760	Prae.g_00451
OG0001208	Prbf.g_01765	Prae.g_00456
OG0001209	Prbf.g_01816	Prae.g_00510
OG0001210	Prbf.g_01821	Prae.g_00515
OG0001211	Prbf.g_01831	Prae.g_00525
OG0001212	Prbf.g_01878	Prae.g_00570
OG0001213	Prbf.g_01913	Prae.g_00603
OG0001214	Prbf.g_00984	Prae.g_00611
OG0001215	Prbf.g_01272	Prae.g_00664
OG0001216	Prbf.g_01251	Prae.g_00713
OG0001217	Prbf.g_00280	Prae.g_00752
OG0001218	Prbf.g_00855	Prae.g_00759
OG0001219	Prbf.g_01146	Prae.g_00794
OG0001220	Prbf.g_01189	Prae.g_00857
OG0001221	Prbf.g_01309	Prae.g_00919
OG0001222	Prbf.g_01067	Prae.g_00956
OG0001223	Prbf.g_01099	Prae.g_00982
OG0001224	Prbf.g_01166	Prae.g_01036
OG0001225	Prbf.g_01168	Prae.g_01038
OG0001226	Prbf.g_01921	Prae.g_01066
OG0001227	Prbf.g_00870	Prae.g_01084
OG0001228	Prbf.g_00968	Prae.g_01208
OG0001229	Prbf.g_00856	Prae.g_01366
OG0001230	Prbf.g_00150	Prae.g_01451
OG0001231	Prbf.g_01706	Prae.g_01556
OG0001232	Prbf.g_00670	Prae.g_01646
OG0001233	Prbf.g_00650	Prae.g_01666
OG0001234	Prbf.g_00613	Prae.g_01701
OG0001235	Prbf.g_00609	Prae.g_01711
OG0001236	Prbf.g_00520	Prae.g_01793
OG0001237	Prbf.g_00516	Prae.g_01797
OG0001238	Prbf.g_00439	Prae.g_01871
OG0001239	Prbf.g_01398	Prae.g_00071
OG0001240	Prbf.g_01419	Prae.g_00093
OG0001241	Prbf.g_01429	Prae.g_00101
OG0001242	Prbf.g_01449	Prae.g_00119
OG0001243	Prbf.g_01456	Prae.g_00125
OG0001244	Prbf.g_01471	Prae.g_00141
OG0001245	Prbf.g_00879	Prae.g_00380
OG0001247	Prbf.g_01279	Prae.g_00657
OG0001248	Prbf.g_01277	Prae.g_00659
OG0001249	Prbf.g_01675	Prae.g_00784
OG0001250	Prbf.g_01202	Prae.g_00846
OG0001251	Prbf.g_00837	Prae.g_00893
OG0001252	Prbf.g_01161	Prae.g_01031
OG0001253	Prbf.g_01924	Prae.g_01085
OG0001254	Prbf.g_00786	Prae.g_01132
OG0001255	Prbf.g_00900	Prae.g_01147
OG0001256	Prbf.g_00246	Prae.g_01549
OG0001258	Prbf.g_00697	Prae.g_01620
OG0001259	Prbf.g_00652	Prae.g_01664
OG0001260	Prbf.g_00635	Prae.g_01680
OG0001261	Prbf.g_00567	Prae.g_01750
OG0001263	Prbf.g_01458	Prae.g_00128
OG0001265	Prbf.g_01448	Prae.g_00118
OG0001266	Prbf.g_01538	Prae.g_00206
OG0001267	Prbf.g_01620	Prae.g_00281
OG0001268	Prbf.g_01683	Prae.g_00339
OG0001269	Prbf.g_01190	Prae.g_00358
OG0001270	Prbf.g_01718	Prae.g_00408
OG0001271	Prbf.g_01755	Prae.g_00446
OG0001272	Prbf.g_01769	Prae.g_00460
OG0001273	Prbf.g_00978	Prae.g_00605
OG0001274	Prbf.g_01562	Prae.g_00677
OG0001275	Prbf.g_01089	Prae.g_00992
OG0001276	Prbf.g_01075	Prae.g_01015
OG0001277	Prbf.g_00417	Prae.g_01074
OG0001278	Prbf.g_00972	Prae.g_01213
OG0001279	Prbf.g_00339	Prae.g_01265
OG0001280	Prbf.g_00027	Prae.g_01328
OG0001281	Prbf.g_00021	Prae.g_01334
OG0001282	Prbf.g_00096	Prae.g_01369
OG0001283	Prbf.g_00408	Prae.g_01388
OG0001284	Prbf.g_00232	Prae.g_01529
OG0001285	Prbf.g_00667	Prae.g_01649
OG0001286	Prbf.g_00554	Prae.g_01762
OG0001287	Prbf.g_00494	Prae.g_01817
OG0001288	Prbf.g_00483	Prae.g_01826
OG0001289	Prbf.g_01413	Prae.g_00087
OG0001290	Prbf.g_01428	Prae.g_00100
OG0001291	Prbf.g_01466	Prae.g_00135
OG0001292	Prbf.g_01587	Prae.g_00251
OG0001293	Prbf.g_01600	Prae.g_00264
OG0001295	Prbf.g_00824	Prae.g_00441
OG0001296	Prbf.g_01792	Prae.g_00483
OG0001297	Prbf.g_01797	Prae.g_00488
OG0001298	Prbf.g_01858	Prae.g_00551
OG0001299	Prbf.g_01015	Prae.g_00640
OG0001300	Prbf.g_01268	Prae.g_00667
OG0001301	Prbf.g_01263	Prae.g_00670
OG0001302	Prbf.g_01150	Prae.g_00793
OG0001303	Prbf.g_00731	Prae.g_00996
OG0001304	Prbf.g_01062	Prae.g_01025
OG0001305	Prbf.g_01174	Prae.g_01044
OG0001306	Prbf.g_00903	Prae.g_01149
OG0001307	Prbf.g_00070	Prae.g_01351
OG0001308	Prbf.g_00167	Prae.g_01469
OG0001309	Prbf.g_00274	Prae.g_01553
OG0001310	Prbf.g_00680	Prae.g_01635
OG0001311	Prbf.g_01073	Prae.g_01017
OG0001315	Prbf.g_00865	Prae.g_00061
OG0001316	Prbf.g_01470	Prae.g_00140
OG0001317	Prbf.g_01572	Prae.g_00237
OG0001318	Prbf.g_01596	Prae.g_00259
OG0001319	Prbf.g_01613	Prae.g_00275
OG0001320	Prbf.g_00765, Prbf.g_00732	Prae.g_00381
OG0001321	Prbf.g_01735	Prae.g_00425
OG0001322	Prbf.g_01736	Prae.g_00426
OG0001323	Prbf.g_01802	Prae.g_00493
OG0001324	Prbf.g_01267	Prae.g_00668
OG0001325	Prbf.g_01032	Prae.g_00716
OG0001327	Prbf.g_01332	Prae.g_01057
OG0001328	Prbf.g_00045	Prae.g_01083
OG0001329	Prbf.g_00734	Prae.g_01122
OG0001330	Prbf.g_00263	Prae.g_01292
OG0001331	Prbf.g_00101	Prae.g_01374
OG0001332	Prbf.g_00203	Prae.g_01502
OG0001333	Prbf.g_00656	Prae.g_01660
OG0001334	Prbf.g_00532	Prae.g_01783
OG0001335	Prbf.g_00531	Prae.g_01784
OG0001339	Prbf.g_01431	Prae.g_00103
OG0001340	Prbf.g_01671	Prae.g_00329
OG0001341	Prbf.g_00863	Prae.g_00750
OG0001342	Prbf.g_00711	Prae.g_00788
OG0001343	Prbf.g_00840	Prae.g_00890
OG0001344	Prbf.g_00922	Prae.g_01167
OG0001345	Prbf.g_00938	Prae.g_01182
OG0001346	Prbf.g_00025	Prae.g_01330
OG0001348	Prbf.g_00826	Prae.g_01578
OG0001351	Prbf.g_01741	Prae.g_00428
OG0001352	Prbf.g_01283	Prae.g_00654
OG0001353	Prbf.g_01212	Prae.g_00838
OG0001354	Prbf.g_01107	Prae.g_00974
OG0001356	Prbf.g_00705	Prae.g_01231
OG0001359	Prbf.g_00839	Prae.g_00891
OG0001362	Prbf.g_00171	Prae.g_01473
OG0001363	Prbf.g_00173	Prae.g_01475
OG0001364	Prbf.g_00529	Prae.g_01786
OG0001365	Prbf.g_00446	Prae.g_01864
OG0001369	Prbf.g_01418	Prae.g_00092
OG0001371	Prbf.g_01284	Prae.g_00653
OG0001372	Prbf.g_01922	Prae.g_00758
OG0001375	Prbf.g_00841	Prae.g_00889
OG0001379	Prbf.g_00032	Prae.g_01323
OG0001380	Prbf.g_00853, Prbf.g_00066	Prae.g_01356
OG0001381	Prbf.g_00893	Prae.g_01362
OG0001382	Prbf.g_00063	Prae.g_01570
OG0001397	Prbf.g_00172	Prae.g_01474
OG0001398	Prbf.g_00801	Prae.g_01583
OG0001401	Prbf.g_01207	Prae.g_00687
OG0001402	Prbf.g_01907	Prae.g_00767
OG0001403	Prbf.g_01353	Prae.g_00030
OG0001404	Prbf.g_01395	Prae.g_00068
OG0001407	Prbf.g_00059	Prae.g_01064
OG0001409	Prbf.g_00926	Prae.g_01170
OG0001410	Prbf.g_00069	Prae.g_01352
OG0001414	Prbf.g_01567	Prae.g_00232
OG0001415	Prbf.g_01569	Prae.g_00234
OG0001418	Prbf.g_01278	Prae.g_00658
OG0001419	Prbf.g_00060	Prae.g_01065
OG0001421	Prbf.g_00247	Prae.g_01550
OG0001422	Prbf.g_00056	Prae.g_01576
OG0001424	Prbf.g_00299	Prae.g_00894
OG0001425	Prbf.g_00436	Prae.g_01874
OG0001428	Prbf.g_01506	Prae.g_00175
OG0001429	Prbf.g_01145	Prae.g_00795
OG0001430	Prbf.g_00854	Prae.g_01287
OG0001431	Prbf.g_00816, Prbf.g_00872	Prae.g_01290
OG0001433	Prbf.g_00706	Prae.g_01232
OG0001437	Prbf.g_01568	Prae.g_00233
OG0001440	Prbf.g_00729, Prbf.g_00735	Prae.g_00402
OG0001446	Prbf.g_00291	Prae.g_00079
OG0001448	Prbf.g_01739	Prae.g_00366
OG0001450	Prbf.g_01275	Prae.g_00661
OG0001451	Prbf.g_01178	Prae.g_00866
OG0001455	Prbf.g_00862	Prae.g_01322
OG0001460	Prbf.g_00707	Prae.g_01233
OG0001461	Prbf.g_01379	Prae.g_01228
OG0001463	Prbf.g_01627	Prae.g_00287
OG0001464	Prbf.g_01672	Prae.g_00330
OG0001465	Prbf.g_01256	Prae.g_00676
OG0001467	Prbf.g_00090	Prae.g_00785
OG0001468	Prbf.g_00849	Prae.g_01054
OG0001472	Prbf.g_01930	Prae.g_01552
OG0001481	Prbf.g_00046	Prae.g_00373
OG0001484	Prbf.g_00262	Prae.g_01299
OG0001485	Prbf.g_00346	Prae.g_01588
OG0001486	Prbf.g_00916	Prae.g_01161
OG0001491	Prbf.g_01153	Prae.g_00791
OG0001500	Prbf.g_01602	Prae.g_00266
OG0001501	Prbf.g_01334	Prae.g_00679
OG0001503	Prbf.g_00285	Prae.g_01137
OG0001506	Prbf.g_00201	Prae.g_01500
OG0001521	Prbf.g_01155	Prae.g_00751
OG0001523	Prbf.g_00783	Prae.g_01134
OG0001524	Prbf.g_00782	Prae.g_01135
OG0001525	Prbf.g_00728	Prae.g_01561
OG0001526	Prbf.g_01383	Prae.g_01684, Prae.g_01425
OG0001549	Prbf.g_01180	Prae.g_00864
OG0001550	Prbf.g_00281	Prae.g_01119
OG0001552	Prbf.g_00250	Prae.g_01225
OG0001566	Prbf.g_01287	Prae.g_00650
OG0001569	Prbf.g_00375	Prae.g_01091
OG0001571	Prbf.g_00336	Prae.g_01113
OG0001581	Prbf.g_00007	Prae.g_00147
OG0001583	Prbf.g_01154	Prae.g_00790
OG0001587	Prbf.g_00633	Prae.g_01682
OG0001595	Prbf.g_01393	Prae.g_00067
OG0001596	Prbf.g_01402	Prae.g_00075
OG0001597	Prbf.g_00198	Prae.g_00361
OG0001598	Prbf.g_01265	Prae.g_00399
OG0001599	Prbf.g_01747	Prae.g_00434
OG0001600	Prbf.g_01794	Prae.g_00485
OG0001601	Prbf.g_01289	Prae.g_00648
OG0001603	Prbf.g_01151	Prae.g_00792
OG0001604	Prbf.g_01312	Prae.g_00916
OG0001605	Prbf.g_00286	Prae.g_01008
OG0001606	Prbf.g_00276	Prae.g_01071
OG0001607	Prbf.g_00348	Prae.g_01136
OG0001608	Prbf.g_01059	Prae.g_01359
OG0001609	Prbf.g_00199	Prae.g_01498
OG0001610	Prbf.g_00202	Prae.g_01501
OG0001611	Prbf.g_00772	Prae.g_01564
OG0001626	Prbf.g_00353	Prae.g_00749
OG0001628	Prbf.g_01920	Prae.g_00761
OG0001629	Prbf.g_00327	Prae.g_00762
OG0001630	Prbf.g_00832	Prae.g_00898
OG0001631	Prbf.g_00344	Prae.g_01060
OG0001648	Prbf.g_00757	Prae.g_00372
OG0001649	Prbf.g_00278	Prae.g_01062
OG0001651	Prbf.g_00882	Prae.g_01562
OG0001662	Prbf.g_00799	Prae.g_01101
OG0001663	Prbf.g_00899	Prae.g_01146
OG0001684	Prbf.g_01871	Prae.g_00563
OG0001685	Prbf.g_01925	Prae.g_00868
OG0001686	Prbf.g_00878	Prae.g_01007
OG0001687	Prbf.g_01745	Prae.g_01053
OG0001689	Prbf.g_00485	Prae.g_01824
OG0001701	Prbf.g_01384	Prae.g_01685
OG0001705	Prbf.g_00631	Prae.g_00395
OG0001706	Prbf.g_00806	Prae.g_00999
OG0001707	Prbf.g_00871	Prae.g_01078
OG0001710	Prbf.g_01938	Prae.g_01704
OG0001722	Prbf.g_00834	Prae.g_00896
OG0001820	Prbf.g_00297	Prae.g_00744
OG0001988	Prbf.g_00050	Prae.g_01346
OG0002030	Prbf.g_00780	Prae.g_01347
OG0002270	Prbf.g_00128	Prae.g_01407
OG0002487	Prbf.g_00043	Prae.g_01603
OG0002702	Prbf.g_00721	Prae.g_01260
OG0002703	Prbf.g_00311	Prae.g_01419
OG0002786	Prbf.g_00370	Prae.g_00684
OG0002903	Prbf.g_00371	Prae.g_00685
