Orthogroup	Prbf	Prat
OG0001105	Prbf.g_01294	Prat.g_00743
OG0001106	Prbf.g_01126	Prat.g_00884
OG0001107	Prbf.g_01119	Prat.g_00894
OG0001108	Prbf.g_01115	Prat.g_00898
OG0001109	Prbf.g_01114	Prat.g_00899
OG0001110	Prbf.g_01112	Prat.g_00901
OG0001111	Prbf.g_01111	Prat.g_00902
OG0001112	Prbf.g_01110	Prat.g_00903
OG0001113	Prbf.g_01109	Prat.g_00904
OG0001114	Prbf.g_01108	Prat.g_00905
OG0001115	Prbf.g_01106	Prat.g_00907
OG0001116	Prbf.g_01105	Prat.g_00908
OG0001117	Prbf.g_01104	Prat.g_00909
OG0001118	Prbf.g_01103	Prat.g_00910
OG0001119	Prbf.g_01102	Prat.g_00911
OG0001120	Prbf.g_01100	Prat.g_00913
OG0001122	Prbf.g_01080	Prat.g_00932
OG0001123	Prbf.g_01074	Prat.g_00937
OG0001124	Prbf.g_01072	Prat.g_00939
OG0001125	Prbf.g_01070	Prat.g_00941
OG0001126	Prbf.g_01159	Prat.g_00955
OG0001127	Prbf.g_01160	Prat.g_00956
OG0001128	Prbf.g_01162	Prat.g_00957
OG0001129	Prbf.g_01163	Prat.g_00958
OG0001130	Prbf.g_01164	Prat.g_00959
OG0001131	Prbf.g_01705	Prat.g_01204
OG0001132	Prbf.g_00296	Prat.g_01479
OG0001133	Prbf.g_00094	Prat.g_01211
OG0001134	Prbf.g_00788	Prat.g_01495, Prat.g_01561
OG0001135	Prbf.g_00785	Prat.g_01557
OG0001136	Prbf.g_00915	Prat.g_01158
OG0001137	Prbf.g_00927	Prat.g_01147
OG0001138	Prbf.g_00948	Prat.g_01126
OG0001139	Prbf.g_00950	Prat.g_01124
OG0001141	Prbf.g_00952	Prat.g_01123
OG0001142	Prbf.g_00953	Prat.g_01122
OG0001143	Prbf.g_00960	Prat.g_01115
OG0001144	Prbf.g_00965	Prat.g_01110
OG0001145	Prbf.g_00034	Prat.g_01241
OG0001146	Prbf.g_00022	Prat.g_01253
OG0001147	Prbf.g_00002	Prat.g_01287
OG0001148	Prbf.g_00097	Prat.g_01293
OG0001149	Prbf.g_00098	Prat.g_01294
OG0001150	Prbf.g_00099	Prat.g_01295
OG0001151	Prbf.g_00110	Prat.g_01306
OG0001152	Prbf.g_00111	Prat.g_01307
OG0001153	Prbf.g_00189	Prat.g_01387
OG0001154	Prbf.g_00190	Prat.g_01388
OG0001155	Prbf.g_00207	Prat.g_01407
OG0001156	Prbf.g_00210	Prat.g_01410
OG0001157	Prbf.g_00211	Prat.g_01411
OG0001158	Prbf.g_00212	Prat.g_01412
OG0001159	Prbf.g_00213	Prat.g_01413
OG0001160	Prbf.g_00239	Prat.g_01439
OG0001161	Prbf.g_00750	Prat.g_01502
OG0001162	Prbf.g_00812	Prat.g_01500
OG0001163	Prbf.g_00702	Prat.g_01583
OG0001164	Prbf.g_00698	Prat.g_01587
OG0001165	Prbf.g_00695	Prat.g_01590
OG0001166	Prbf.g_00674	Prat.g_01610
OG0001167	Prbf.g_00657	Prat.g_01628
OG0001168	Prbf.g_00655	Prat.g_01630
OG0001169	Prbf.g_00653	Prat.g_01632
OG0001170	Prbf.g_00651	Prat.g_01634
OG0001171	Prbf.g_00641	Prat.g_01645
OG0001172	Prbf.g_00625	Prat.g_01660
OG0001173	Prbf.g_00624	Prat.g_01661
OG0001174	Prbf.g_00616	Prat.g_01669
OG0001175	Prbf.g_00615	Prat.g_01670
OG0001176	Prbf.g_00607	Prat.g_01678
OG0001177	Prbf.g_00605	Prat.g_01680
OG0001178	Prbf.g_00688	Prat.g_01597
OG0001179	Prbf.g_00575	Prat.g_01710
OG0001180	Prbf.g_00552	Prat.g_01732
OG0001181	Prbf.g_00548	Prat.g_01736
OG0001182	Prbf.g_00540	Prat.g_01745
OG0001183	Prbf.g_00535	Prat.g_01749
OG0001184	Prbf.g_00517	Prat.g_01766
OG0001185	Prbf.g_00501	Prat.g_01783
OG0001186	Prbf.g_00476	Prat.g_01807
OG0001187	Prbf.g_00473	Prat.g_01810
OG0001188	Prbf.g_00471	Prat.g_01812
OG0001189	Prbf.g_00455	Prat.g_01829
OG0001190	Prbf.g_00450	Prat.g_01834
OG0001191	Prbf.g_00440	Prat.g_01844
OG0001192	Prbf.g_00435	Prat.g_01849
OG0001193	Prbf.g_00423	Prat.g_01863
OG0001194	Prbf.g_00422	Prat.g_01864
OG0001195	Prbf.g_00421	Prat.g_01865
OG0001196	Prbf.g_00405	Prat.g_01881
OG0001197	Prbf.g_00403	Prat.g_01883
OG0001198	Prbf.g_00396	Prat.g_01890
OG0001200	Prbf.g_01403	Prat.g_00073
OG0001201	Prbf.g_01436	Prat.g_00105
OG0001202	Prbf.g_01534	Prat.g_00201
OG0001203	Prbf.g_01576	Prat.g_00243
OG0001205	Prbf.g_01729	Prat.g_00406
OG0001206	Prbf.g_01749	Prat.g_00425
OG0001207	Prbf.g_01760	Prat.g_00436
OG0001208	Prbf.g_01765	Prat.g_00442
OG0001209	Prbf.g_01816	Prat.g_00497
OG0001210	Prbf.g_01821	Prat.g_00501
OG0001211	Prbf.g_01831	Prat.g_00511
OG0001212	Prbf.g_01878	Prat.g_00558
OG0001213	Prbf.g_01913	Prat.g_00593
OG0001214	Prbf.g_00984	Prat.g_01088
OG0001215	Prbf.g_01272	Prat.g_00764
OG0001216	Prbf.g_01251	Prat.g_00790
OG0001217	Prbf.g_00280	Prat.g_01486
OG0001218	Prbf.g_00855	Prat.g_01217
OG0001219	Prbf.g_01146	Prat.g_00863
OG0001220	Prbf.g_01189	Prat.g_00984
OG0001221	Prbf.g_01309	Prat.g_00728
OG0001222	Prbf.g_01067	Prat.g_00944
OG0001223	Prbf.g_01099	Prat.g_00914
OG0001224	Prbf.g_01166	Prat.g_00961
OG0001225	Prbf.g_01168	Prat.g_00963
OG0001226	Prbf.g_01921	Prat.g_00078
OG0001227	Prbf.g_00870	Prat.g_01197
OG0001228	Prbf.g_00968	Prat.g_01106
OG0001229	Prbf.g_00856	Prat.g_01228
OG0001230	Prbf.g_00150	Prat.g_01343
OG0001232	Prbf.g_00670	Prat.g_01614
OG0001233	Prbf.g_00650	Prat.g_01635
OG0001234	Prbf.g_00613	Prat.g_01672
OG0001235	Prbf.g_00609	Prat.g_01676
OG0001236	Prbf.g_00520	Prat.g_01763
OG0001237	Prbf.g_00516	Prat.g_01767
OG0001238	Prbf.g_00439	Prat.g_01845
OG0001239	Prbf.g_01398	Prat.g_00068
OG0001240	Prbf.g_01419	Prat.g_00090
OG0001241	Prbf.g_01429	Prat.g_00099
OG0001243	Prbf.g_01456	Prat.g_00125
OG0001244	Prbf.g_01471	Prat.g_00140
OG0001245	Prbf.g_00879	Prat.g_00671
OG0001247	Prbf.g_01279	Prat.g_00757
OG0001248	Prbf.g_01277	Prat.g_00759
OG0001249	Prbf.g_01675	Prat.g_00345
OG0001250	Prbf.g_01202	Prat.g_00997
OG0001251	Prbf.g_00837	Prat.g_00695
OG0001253	Prbf.g_01924	Prat.g_01480
OG0001254	Prbf.g_00786	Prat.g_01559
OG0001255	Prbf.g_00900	Prat.g_01172
OG0001256	Prbf.g_00246	Prat.g_01446
OG0001258	Prbf.g_00697	Prat.g_01588
OG0001259	Prbf.g_00652	Prat.g_01633
OG0001260	Prbf.g_00635	Prat.g_01651
OG0001261	Prbf.g_00567	Prat.g_01717
OG0001263	Prbf.g_01458	Prat.g_00127
OG0001265	Prbf.g_01448	Prat.g_00117
OG0001266	Prbf.g_01538	Prat.g_00205
OG0001267	Prbf.g_01620	Prat.g_00287
OG0001268	Prbf.g_01683	Prat.g_00353
OG0001269	Prbf.g_01190	Prat.g_00985
OG0001270	Prbf.g_01718	Prat.g_00394
OG0001271	Prbf.g_01755	Prat.g_00431
OG0001272	Prbf.g_01769	Prat.g_00446
OG0001273	Prbf.g_00978	Prat.g_01095
OG0001274	Prbf.g_01562	Prat.g_00228
OG0001275	Prbf.g_01089	Prat.g_00922
OG0001276	Prbf.g_01075	Prat.g_00936
OG0001277	Prbf.g_00417	Prat.g_00817
OG0001278	Prbf.g_00972	Prat.g_01102
OG0001279	Prbf.g_00339	Prat.g_00828
OG0001280	Prbf.g_00027	Prat.g_01248
OG0001281	Prbf.g_00021	Prat.g_01254
OG0001282	Prbf.g_00096	Prat.g_01292
OG0001283	Prbf.g_00408	Prat.g_01877
OG0001284	Prbf.g_00232	Prat.g_01433
OG0001285	Prbf.g_00667	Prat.g_01617
OG0001286	Prbf.g_00554	Prat.g_01730
OG0001287	Prbf.g_00494	Prat.g_01790
OG0001288	Prbf.g_00483	Prat.g_01800
OG0001289	Prbf.g_01413	Prat.g_00085
OG0001290	Prbf.g_01428	Prat.g_00098
OG0001291	Prbf.g_01466	Prat.g_00135
OG0001292	Prbf.g_01587	Prat.g_00254
OG0001293	Prbf.g_01600	Prat.g_00268
OG0001295	Prbf.g_00824	Prat.g_01215
OG0001296	Prbf.g_01792	Prat.g_00472
OG0001297	Prbf.g_01797	Prat.g_00477
OG0001298	Prbf.g_01858	Prat.g_00541
OG0001299	Prbf.g_01015	Prat.g_01057
OG0001300	Prbf.g_01268	Prat.g_00768
OG0001301	Prbf.g_01263	Prat.g_00773
OG0001302	Prbf.g_01150	Prat.g_00859
OG0001303	Prbf.g_00731	Prat.g_01550
OG0001304	Prbf.g_01062	Prat.g_00949
OG0001305	Prbf.g_01174	Prat.g_00969
OG0001306	Prbf.g_00903	Prat.g_01170
OG0001307	Prbf.g_00070	Prat.g_01283
OG0001308	Prbf.g_00167	Prat.g_01363
OG0001309	Prbf.g_00274	Prat.g_00481
OG0001310	Prbf.g_00680	Prat.g_01604
OG0001311	Prbf.g_01073	Prat.g_00938
OG0001312	Prbf.g_01137	Prat.g_00872
OG0001316	Prbf.g_01470	Prat.g_00139
OG0001317	Prbf.g_01572	Prat.g_00239
OG0001318	Prbf.g_01596	Prat.g_00263
OG0001319	Prbf.g_01613	Prat.g_00280
OG0001320	Prbf.g_00765, Prbf.g_00732	Prat.g_01580
OG0001321	Prbf.g_01735	Prat.g_00413
OG0001322	Prbf.g_01736	Prat.g_00414
OG0001324	Prbf.g_01267	Prat.g_00769
OG0001325	Prbf.g_01032	Prat.g_00793
OG0001327	Prbf.g_01332	Prat.g_00704
OG0001329	Prbf.g_00734	Prat.g_01542
OG0001330	Prbf.g_00263	Prat.g_01468
OG0001331	Prbf.g_00101	Prat.g_01297
OG0001332	Prbf.g_00203	Prat.g_01403
OG0001333	Prbf.g_00656	Prat.g_01629
OG0001334	Prbf.g_00532	Prat.g_01752
OG0001335	Prbf.g_00531	Prat.g_01753
OG0001337	Prbf.g_01670	Prat.g_00339
OG0001338	Prbf.g_01673	Prat.g_00342
OG0001339	Prbf.g_01431	Prat.g_00101
OG0001340	Prbf.g_01671	Prat.g_00340
OG0001341	Prbf.g_00863	Prat.g_01225
OG0001343	Prbf.g_00840	Prat.g_00692
OG0001344	Prbf.g_00922	Prat.g_01152
OG0001346	Prbf.g_00025	Prat.g_01250
OG0001348	Prbf.g_00826	Prat.g_00827
OG0001350	Prbf.g_01575	Prat.g_00242
OG0001351	Prbf.g_01741	Prat.g_00416
OG0001352	Prbf.g_01283	Prat.g_00753
OG0001353	Prbf.g_01212	Prat.g_01005
OG0001354	Prbf.g_01107	Prat.g_00906
OG0001359	Prbf.g_00839	Prat.g_00693
OG0001362	Prbf.g_00171	Prat.g_01367
OG0001363	Prbf.g_00173	Prat.g_01369
OG0001364	Prbf.g_00529	Prat.g_01755
OG0001365	Prbf.g_00446	Prat.g_01838
OG0001368	Prbf.g_00309, Prbf.g_00374	Prat.g_00818
OG0001369	Prbf.g_01418	Prat.g_01269
OG0001370	Prbf.g_01746	Prat.g_00422
OG0001371	Prbf.g_01284	Prat.g_00752
OG0001372	Prbf.g_01922	Prat.g_01503
OG0001375	Prbf.g_00841	Prat.g_00691
OG0001379	Prbf.g_00032	Prat.g_01243
OG0001380	Prbf.g_00853, Prbf.g_00066	Prat.g_01178
OG0001381	Prbf.g_00893	Prat.g_01181
OG0001394	Prbf.g_01305	Prat.g_00732
OG0001397	Prbf.g_00172	Prat.g_01368
OG0001398	Prbf.g_00801	Prat.g_00810
OG0001401	Prbf.g_01207	Prat.g_00850
OG0001402	Prbf.g_01907	Prat.g_00588
OG0001403	Prbf.g_01353	Prat.g_00032
OG0001404	Prbf.g_01395	Prat.g_00065
OG0001407	Prbf.g_00059	Prat.g_01521
OG0001409	Prbf.g_00926	Prat.g_01148
OG0001410	Prbf.g_00069	Prat.g_01284
OG0001414	Prbf.g_01567	Prat.g_00233
OG0001415	Prbf.g_01569	Prat.g_00235
OG0001418	Prbf.g_01278	Prat.g_00758
OG0001419	Prbf.g_00060	Prat.g_01522
OG0001421	Prbf.g_00247	Prat.g_01447
OG0001422	Prbf.g_00056	Prat.g_00660, Prat.g_00659
OG0001424	Prbf.g_00299	Prat.g_00657
OG0001425	Prbf.g_00436	Prat.g_01848
OG0001428	Prbf.g_01506	Prat.g_00173
OG0001429	Prbf.g_01145	Prat.g_00864
OG0001430	Prbf.g_00854	Prat.g_01216
OG0001431	Prbf.g_00816	Prat.g_01489
OG0001434	Prbf.g_01300	Prat.g_00737
OG0001435	Prbf.g_01324	Prat.g_00711
OG0001437	Prbf.g_01568	Prat.g_00234
OG0001440	Prbf.g_00729	Prat.g_00613
OG0001440	Prbf.g_00735	Prat.g_01552
OG0001443	Prbf.g_00857	Prat.g_01227
OG0001446	Prbf.g_00291	Prat.g_01504
OG0001448	Prbf.g_01739	Prat.g_00658
OG0001450	Prbf.g_01275	Prat.g_00761
OG0001451	Prbf.g_01178	Prat.g_00973
OG0001455	Prbf.g_00862	Prat.g_01463, Prat.g_00666
OG0001461	Prbf.g_01379	Prat.g_00378
OG0001463	Prbf.g_01627	Prat.g_00294
OG0001464	Prbf.g_01672	Prat.g_00341
OG0001465	Prbf.g_01256	Prat.g_00779
OG0001467	Prbf.g_00090	Prat.g_01290
OG0001468	Prbf.g_00849	Prat.g_00679
OG0001477	Prbf.g_00316	Prat.g_01515, Prat.g_01514
OG0001481	Prbf.g_00046	Prat.g_00375
OG0001484	Prbf.g_00262	Prat.g_00635
OG0001485	Prbf.g_00346	Prat.g_01539
OG0001487	Prbf.g_00197	Prat.g_01395
OG0001488	Prbf.g_00931	Prat.g_01143
OG0001489	Prbf.g_00543	Prat.g_01741
OG0001491	Prbf.g_01153	Prat.g_00856
OG0001496	Prbf.g_00318	Prat.g_01512
OG0001497	Prbf.g_00317	Prat.g_01513
OG0001498	Prbf.g_01702	Prat.g_00371
OG0001500	Prbf.g_01602	Prat.g_00270
OG0001501	Prbf.g_01334	Prat.g_00826
OG0001503	Prbf.g_00285	Prat.g_01175
OG0001506	Prbf.g_00201	Prat.g_01399
OG0001510	Prbf.g_00490, Prbf.g_00489	Prat.g_01794
OG0001511	Prbf.g_01440	Prat.g_00109
OG0001512	Prbf.g_00861	Prat.g_01231
OG0001514	Prbf.g_00319	Prat.g_01511
OG0001515	Prbf.g_01270	Prat.g_00766
OG0001516	Prbf.g_01012	Prat.g_01060
OG0001517	Prbf.g_01679	Prat.g_01328, Prat.g_00349
OG0001518	Prbf.g_00437	Prat.g_01847
OG0001519	Prbf.g_00432	Prat.g_01852
OG0001521	Prbf.g_01155	Prat.g_00831
OG0001523	Prbf.g_00783	Prat.g_01555
OG0001524	Prbf.g_00782	Prat.g_01554
OG0001526	Prbf.g_01383	Prat.g_01460
OG0001527	Prbf.g_01844	Prat.g_00526
OG0001529	Prbf.g_01363	Prat.g_00043
OG0001530	Prbf.g_01439	Prat.g_00108
OG0001531	Prbf.g_01577	Prat.g_00244
OG0001532	Prbf.g_00949	Prat.g_01125
OG0001534	Prbf.g_01061	Prat.g_00950
OG0001535	Prbf.g_01077	Prat.g_00935
OG0001536	Prbf.g_01121	Prat.g_00892
OG0001537	Prbf.g_01308	Prat.g_00729
OG0001538	Prbf.g_01240	Prat.g_01032
OG0001539	Prbf.g_01330	Prat.g_00706
OG0001540	Prbf.g_01460	Prat.g_00129
OG0001541	Prbf.g_01514	Prat.g_00181
OG0001542	Prbf.g_01520	Prat.g_00187
OG0001543	Prbf.g_00040	Prat.g_01221
OG0001544	Prbf.g_00433	Prat.g_01851
OG0001545	Prbf.g_00418	Prat.g_01868
OG0001549	Prbf.g_01180	Prat.g_00975
OG0001552	Prbf.g_00250	Prat.g_01449
OG0001557	Prbf.g_01304	Prat.g_00733
OG0001559	Prbf.g_01438	Prat.g_00107
OG0001560	Prbf.g_01427	Prat.g_00097
OG0001561	Prbf.g_01071	Prat.g_00940
OG0001562	Prbf.g_01084	Prat.g_00927
OG0001563	Prbf.g_00559	Prat.g_01725
OG0001566	Prbf.g_01287	Prat.g_00750
OG0001571	Prbf.g_00336	Prat.g_01234, Prat.g_01492
OG0001574	Prbf.g_01842	Prat.g_00524
OG0001575	Prbf.g_01847	Prat.g_00529
OG0001576	Prbf.g_00012	Prat.g_01262
OG0001577	Prbf.g_00913	Prat.g_01160
OG0001579	Prbf.g_01668	Prat.g_00337
OG0001580	Prbf.g_01370	Prat.g_00050
OG0001581	Prbf.g_00007	Prat.g_00379, Prat.g_00385
OG0001583	Prbf.g_01154	Prat.g_00855
OG0001584	Prbf.g_01025	Prat.g_01047
OG0001589	Prbf.g_00648	Prat.g_01638
OG0001591	Prbf.g_01291	Prat.g_00746
OG0001592	Prbf.g_01369	Prat.g_00049
OG0001595	Prbf.g_01393	Prat.g_00063
OG0001596	Prbf.g_01402	Prat.g_00072
OG0001597	Prbf.g_00198	Prat.g_01396
OG0001598	Prbf.g_01265	Prat.g_00771
OG0001599	Prbf.g_01747	Prat.g_00423
OG0001600	Prbf.g_01794	Prat.g_00474
OG0001601	Prbf.g_01289	Prat.g_00748
OG0001603	Prbf.g_01151	Prat.g_00858
OG0001604	Prbf.g_01312	Prat.g_00724
OG0001606	Prbf.g_00276	Prat.g_00655
OG0001607	Prbf.g_00348	Prat.g_00624
OG0001608	Prbf.g_01059	Prat.g_00825
OG0001609	Prbf.g_00199	Prat.g_01397
OG0001610	Prbf.g_00202	Prat.g_01402
OG0001611	Prbf.g_00772	Prat.g_00646
OG0001614	Prbf.g_00502	Prat.g_01782
OG0001616	Prbf.g_00941	Prat.g_01133
OG0001617	Prbf.g_01266	Prat.g_00770
OG0001619	Prbf.g_01128	Prat.g_00882
OG0001620	Prbf.g_01687	Prat.g_00357
OG0001621	Prbf.g_01592	Prat.g_00259
OG0001622	Prbf.g_00409	Prat.g_01876
OG0001628	Prbf.g_01920	Prat.g_00600
OG0001629	Prbf.g_00327	Prat.g_01524
OG0001630	Prbf.g_00832	Prat.g_00700
OG0001631	Prbf.g_00344	Prat.g_01226
OG0001636	Prbf.g_01357	Prat.g_00035
OG0001639	Prbf.g_00206	Prat.g_01406
OG0001640	Prbf.g_01158	Prat.g_00954
OG0001642	Prbf.g_01191	Prat.g_00986
OG0001643	Prbf.g_00987	Prat.g_01085
OG0001644	Prbf.g_01042	Prat.g_00806
OG0001650	Prbf.g_00733	Prat.g_01579
OG0001651	Prbf.g_00882	Prat.g_00649
OG0001654	Prbf.g_00204	Prat.g_01404
OG0001656	Prbf.g_01667	Prat.g_00336
OG0001657	Prbf.g_01489	Prat.g_00155
OG0001658	Prbf.g_01365	Prat.g_00045
OG0001661	Prbf.g_00357	Prat.g_01505
OG0001662	Prbf.g_00799	Prat.g_01523
OG0001663	Prbf.g_00899	Prat.g_01173
OG0001664	Prbf.g_00795	Prat.g_00381
OG0001665	Prbf.g_00892	Prat.g_01195
OG0001669	Prbf.g_00008, Prbf.g_00751	Prat.g_00041
OG0001676	Prbf.g_01669	Prat.g_00338
OG0001678	Prbf.g_00626	Prat.g_01659
OG0001679	Prbf.g_01674	Prat.g_00343
OG0001685	Prbf.g_01925	Prat.g_00833
OG0001686	Prbf.g_00878	Prat.g_01194
OG0001687	Prbf.g_01745	Prat.g_00420
OG0001689	Prbf.g_00485	Prat.g_01798
OG0001691	Prbf.g_01156	Prat.g_00952
OG0001693	Prbf.g_00749	Prat.g_00625
OG0001697	Prbf.g_01152	Prat.g_00857
OG0001699	Prbf.g_00789	Prat.g_01237
OG0001706	Prbf.g_00806	Prat.g_00460
OG0001707	Prbf.g_00871	Prat.g_01198
OG0001717	Prbf.g_00323	Prat.g_00168
OG0001722	Prbf.g_00834	Prat.g_00698
OG0001727	Prbf.g_00298, Prbf.g_00773	Prat.g_00656
OG0001746	Prbf.g_00807	Prat.g_01517
OG0001757	Prbf.g_00324, Prbf.g_00350	Prat.g_00630
OG0001769	Prbf.g_00866	Prat.g_01222
OG0001770	Prbf.g_00778	Prat.g_01553
OG0001771	Prbf.g_00766	Prat.g_01576
OG0001795	Prbf.g_00726, Prbf.g_00851	Prat.g_00675
OG0001916	Prbf.g_01779	Prat.g_00457
OG0001955	Prbf.g_00813	Prat.g_01218
OG0001956	Prbf.g_01184	Prat.g_00979
OG0001963	Prbf.g_00266	Prat.g_01466
OG0001977	Prbf.g_00427	Prat.g_01859
OG0001996	Prbf.g_01351	Prat.g_00030
OG0002034	Prbf.g_01916	Prat.g_00596
OG0002036	Prbf.g_00257	Prat.g_01467
OG0002052	Prbf.g_01066	Prat.g_00945
OG0002096	Prbf.g_00130, Prbf.g_00310	Prat.g_00782
OG0002164	Prbf.g_00844	Prat.g_00687
OG0002165	Prbf.g_00850	Prat.g_00677, Prat.g_01581
OG0002176	Prbf.g_00376, Prbf.g_00825	Prat.g_00651
OG0002177	Prbf.g_01918	Prat.g_00598
OG0002228	Prbf.g_00758	Prat.g_01551, Prat.g_01564
OG0002228	Prbf.g_00730	Prat.g_01535
OG0002232	Prbf.g_01280	Prat.g_00756
OG0002240	Prbf.g_01451	Prat.g_00120
OG0002246	Prbf.g_00745	Prat.g_01537
OG0002275	Prbf.g_00723	Prat.g_00608
OG0002282	Prbf.g_00251	Prat.g_01450
OG0002283	Prbf.g_00868	Prat.g_01207
OG0002284	Prbf.g_00332	Prat.g_00638
OG0002293	Prbf.g_00333	Prat.g_00780
OG0002294	Prbf.g_00843	Prat.g_00689
OG0002345	Prbf.g_01926	Prat.g_01501
OG0002346	Prbf.g_00891	Prat.g_01196
OG0002348	Prbf.g_00827	Prat.g_01518
OG0002379	Prbf.g_00746	Prat.g_01536
OG0002383	Prbf.g_00300	Prat.g_00623
OG0002397	Prbf.g_01086	Prat.g_00853
OG0002398	Prbf.g_00259, Prbf.g_00889	Prat.g_01183
OG0002439	Prbf.g_00800	Prat.g_01220
OG0002442	Prbf.g_00352	Prat.g_00628
OG0002453	Prbf.g_00713	Prat.g_01506, Prat.g_01562
OG0002455	Prbf.g_00805	Prat.g_01206
OG0002456	Prbf.g_00526	Prat.g_01758
OG0002499	Prbf.g_00267	Prat.g_00650
OG0002500	Prbf.g_00270	Prat.g_00664
OG0002501	Prbf.g_00354	Prat.g_01209
OG0002502	Prbf.g_00848	Prat.g_00681
OG0002503	Prbf.g_01751	Prat.g_00427
OG0002504	Prbf.g_01254	Prat.g_00787
OG0002505	Prbf.g_00815	Prat.g_01490
OG0002508	Prbf.g_00326	Prat.g_00642
OG0002509	Prbf.g_00331	Prat.g_01526
OG0002510	Prbf.g_00290	Prat.g_00819
OG0002511	Prbf.g_01624	Prat.g_00673
OG0002512	Prbf.g_01919	Prat.g_00599
OG0002513	Prbf.g_00885	Prat.g_01186
OG0002514	Prbf.g_00237	Prat.g_01438
OG0002515	Prbf.g_00784	Prat.g_01556
OG0002516	Prbf.g_00887	Prat.g_01185
OG0002517	Prbf.g_00315	Prat.g_01481
OG0002556	Prbf.g_00004	Prat.g_00786
OG0002557	Prbf.g_00005	Prat.g_00785
OG0002558	Prbf.g_00006	Prat.g_00784
OG0002588	Prbf.g_00136	Prat.g_01276
OG0002646	Prbf.g_00525	Prat.g_01331
OG0002654	Prbf.g_00867	Prat.g_00661
OG0002655	Prbf.g_00064	Prat.g_01223
OG0002659	Prbf.g_00852	Prat.g_00674
OG0002661	Prbf.g_00058	Prat.g_01464
OG0002662	Prbf.g_00796	Prat.g_00382
OG0002728	Prbf.g_00846	Prat.g_00683
OG0002729	Prbf.g_00258	Prat.g_00670
OG0002806	Prbf.g_00359	Prat.g_01233
OG0002811	Prbf.g_00307	Prat.g_00633
OG0002819	Prbf.g_00764	Prat.g_01540
OG0002823	Prbf.g_01737	Prat.g_01465
OG0002824	Prbf.g_00322	Prat.g_01232
OG0002826	Prbf.g_01020	Prat.g_01052
OG0002827	Prbf.g_00942	Prat.g_01132
OG0002828	Prbf.g_00884	Prat.g_01488
OG0002829	Prbf.g_00877	Prat.g_00645
OG0002830	Prbf.g_00255	Prat.g_01453
OG0002831	Prbf.g_00269	Prat.g_01493
OG0002834	Prbf.g_00744	Prat.g_01538
OG0002836	Prbf.g_00694	Prat.g_01591
OG0002920	Prbf.g_00337	Prat.g_00636
OG0002921	Prbf.g_00329	Prat.g_00641
OG0002924	Prbf.g_00314	Prat.g_01229
OG0002927	Prbf.g_01149	Prat.g_00860
OG0002928	Prbf.g_00041	Prat.g_01483
OG0003070	Prbf.g_01566	Prat.g_00232
OG0003075	Prbf.g_00842	Prat.g_00690
OG0003240	Prbf.g_00061	Prat.g_00820
OG0003242	Prbf.g_00797	Prat.g_01494
