Orthogroup	Prbf	Prab
OG0001119	Prbf.g_01102	Prab.g_00995
OG0001120	Prbf.g_01100	Prab.g_00993
OG0001122	Prbf.g_01080	Prab.g_00957
OG0001123	Prbf.g_01074	Prab.g_00953
OG0001124	Prbf.g_01072	Prab.g_00951
OG0001125	Prbf.g_01070	Prab.g_00950
OG0001126	Prbf.g_01159	Prab.g_00940
OG0001127	Prbf.g_01160	Prab.g_00939
OG0001128	Prbf.g_01162	Prab.g_00937
OG0001129	Prbf.g_01163	Prab.g_00936
OG0001130	Prbf.g_01164	Prab.g_00935
OG0001131	Prbf.g_01705	Prab.g_01125
OG0001132	Prbf.g_00296	Prab.g_01135
OG0001133	Prbf.g_00094	Prab.g_01169
OG0001134	Prbf.g_00788	Prab.g_01186
OG0001135	Prbf.g_00785	Prab.g_01189
OG0001136	Prbf.g_00915	Prab.g_01216
OG0001137	Prbf.g_00927	Prab.g_01227
OG0001138	Prbf.g_00948	Prab.g_01245
OG0001139	Prbf.g_00950	Prab.g_01246
OG0001140	Prbf.g_00951	Prab.g_01247
OG0001141	Prbf.g_00952	Prab.g_01248
OG0001142	Prbf.g_00953	Prab.g_01249
OG0001143	Prbf.g_00960	Prab.g_01256
OG0001144	Prbf.g_00965	Prab.g_01261
OG0001145	Prbf.g_00034	Prab.g_01318
OG0001146	Prbf.g_00022	Prab.g_01330
OG0001147	Prbf.g_00002	Prab.g_01347
OG0001148	Prbf.g_00097	Prab.g_01362
OG0001149	Prbf.g_00098	Prab.g_01363
OG0001150	Prbf.g_00099	Prab.g_01364
OG0001151	Prbf.g_00110	Prab.g_01375
OG0001152	Prbf.g_00111	Prab.g_01376
OG0001153	Prbf.g_00189	Prab.g_01498
OG0001154	Prbf.g_00190	Prab.g_01499
OG0001155	Prbf.g_00207	Prab.g_01511
OG0001156	Prbf.g_00210	Prab.g_01514
OG0001157	Prbf.g_00211	Prab.g_01515
OG0001158	Prbf.g_00212	Prab.g_01516
OG0001159	Prbf.g_00213	Prab.g_01517
OG0001160	Prbf.g_00239	Prab.g_01541
OG0001161	Prbf.g_00750	Prab.g_01553
OG0001162	Prbf.g_00812	Prab.g_01567
OG0001163	Prbf.g_00702	Prab.g_01661
OG0001164	Prbf.g_00698	Prab.g_01665
OG0001165	Prbf.g_00695	Prab.g_01668
OG0001166	Prbf.g_00674	Prab.g_01688
OG0001167	Prbf.g_00657	Prab.g_01705
OG0001168	Prbf.g_00655	Prab.g_01707
OG0001169	Prbf.g_00653	Prab.g_01709
OG0001170	Prbf.g_00651	Prab.g_01711
OG0001171	Prbf.g_00641	Prab.g_01720
OG0001172	Prbf.g_00625	Prab.g_01734
OG0001173	Prbf.g_00624	Prab.g_01735
OG0001174	Prbf.g_00616	Prab.g_01743
OG0001175	Prbf.g_00615	Prab.g_01744
OG0001176	Prbf.g_00607	Prab.g_01751
OG0001177	Prbf.g_00605	Prab.g_01753
OG0001178	Prbf.g_00688	Prab.g_01758
OG0001179	Prbf.g_00575	Prab.g_01786
OG0001180	Prbf.g_00552	Prab.g_01808
OG0001181	Prbf.g_00548	Prab.g_01812
OG0001182	Prbf.g_00540	Prab.g_01819
OG0001183	Prbf.g_00535	Prab.g_01823
OG0001184	Prbf.g_00517	Prab.g_01838
OG0001185	Prbf.g_00501	Prab.g_01852
OG0001186	Prbf.g_00476	Prab.g_01875
OG0001187	Prbf.g_00473	Prab.g_01880
OG0001188	Prbf.g_00471	Prab.g_01882
OG0001189	Prbf.g_00455	Prab.g_01899
OG0001190	Prbf.g_00450	Prab.g_01903
OG0001191	Prbf.g_00440	Prab.g_01913
OG0001192	Prbf.g_00435	Prab.g_01918
OG0001193	Prbf.g_00423	Prab.g_01928
OG0001194	Prbf.g_00422	Prab.g_01929
OG0001195	Prbf.g_00421	Prab.g_01930
OG0001196	Prbf.g_00405	Prab.g_01943
OG0001197	Prbf.g_00403	Prab.g_01944
OG0001198	Prbf.g_00396	Prab.g_01952
OG0001199	Prbf.g_01401	Prab.g_00066
OG0001200	Prbf.g_01403	Prab.g_00068
OG0001201	Prbf.g_01436	Prab.g_00099
OG0001202	Prbf.g_01534	Prab.g_00190
OG0001204	Prbf.g_01582	Prab.g_00233
OG0001205	Prbf.g_01729	Prab.g_00448
OG0001206	Prbf.g_01749	Prab.g_00467
OG0001207	Prbf.g_01760	Prab.g_00481
OG0001208	Prbf.g_01765	Prab.g_00486
OG0001209	Prbf.g_01816	Prab.g_00539
OG0001210	Prbf.g_01821	Prab.g_00544
OG0001211	Prbf.g_01831	Prab.g_00554
OG0001212	Prbf.g_01878	Prab.g_00600
OG0001213	Prbf.g_01913	Prab.g_00634
OG0001214	Prbf.g_00984	Prab.g_00642
OG0001215	Prbf.g_01272	Prab.g_00695
OG0001216	Prbf.g_01251	Prab.g_00725
OG0001217	Prbf.g_00280	Prab.g_00768
OG0001218	Prbf.g_00855	Prab.g_00776
OG0001219	Prbf.g_01146	Prab.g_00829
OG0001220	Prbf.g_01189	Prab.g_00891
OG0001221	Prbf.g_01309	Prab.g_01057
OG0001222	Prbf.g_01067	Prab.g_01018
OG0001223	Prbf.g_01099	Prab.g_00992
OG0001225	Prbf.g_01168	Prab.g_00931
OG0001226	Prbf.g_01921	Prab.g_01120
OG0001227	Prbf.g_00870	Prab.g_01138
OG0001228	Prbf.g_00968	Prab.g_01264
OG0001229	Prbf.g_00856	Prab.g_01358
OG0001230	Prbf.g_00150	Prab.g_01458
OG0001231	Prbf.g_01706	Prab.g_01565
OG0001232	Prbf.g_00670	Prab.g_01692
OG0001233	Prbf.g_00650	Prab.g_01712
OG0001234	Prbf.g_00613	Prab.g_01746
OG0001235	Prbf.g_00609	Prab.g_01755
OG0001237	Prbf.g_00516	Prab.g_01839
OG0001238	Prbf.g_00439	Prab.g_01914
OG0001239	Prbf.g_01398	Prab.g_00063
OG0001240	Prbf.g_01419	Prab.g_00084
OG0001241	Prbf.g_01429	Prab.g_00092
OG0001242	Prbf.g_01449	Prab.g_00110
OG0001244	Prbf.g_01471	Prab.g_00131
OG0001245	Prbf.g_00879	Prab.g_00368
OG0001247	Prbf.g_01279	Prab.g_00688
OG0001248	Prbf.g_01277	Prab.g_00690
OG0001249	Prbf.g_01675	Prab.g_00818
OG0001250	Prbf.g_01202	Prab.g_00880
OG0001251	Prbf.g_00837	Prab.g_01083
OG0001252	Prbf.g_01161	Prab.g_00938
OG0001253	Prbf.g_01924	Prab.g_01139
OG0001254	Prbf.g_00786	Prab.g_01188
OG0001255	Prbf.g_00900	Prab.g_01203
OG0001256	Prbf.g_00246	Prab.g_01558
OG0001258	Prbf.g_00697	Prab.g_01666
OG0001259	Prbf.g_00652	Prab.g_01710
OG0001260	Prbf.g_00635	Prab.g_01726
OG0001261	Prbf.g_00567	Prab.g_01794
OG0001265	Prbf.g_01448	Prab.g_00109
OG0001266	Prbf.g_01538	Prab.g_00194
OG0001267	Prbf.g_01620	Prab.g_00268
OG0001268	Prbf.g_01683	Prab.g_00326
OG0001269	Prbf.g_01190	Prab.g_00347
OG0001270	Prbf.g_01718	Prab.g_00437
OG0001271	Prbf.g_01755	Prab.g_00476
OG0001272	Prbf.g_01769	Prab.g_00490
OG0001273	Prbf.g_00978	Prab.g_00636
OG0001274	Prbf.g_01562	Prab.g_00710
OG0001275	Prbf.g_01089	Prab.g_00982
OG0001276	Prbf.g_01075	Prab.g_00954
OG0001277	Prbf.g_00417	Prab.g_01127
OG0001278	Prbf.g_00972	Prab.g_01269
OG0001279	Prbf.g_00339	Prab.g_01590
OG0001280	Prbf.g_00027	Prab.g_01325
OG0001281	Prbf.g_00021	Prab.g_01331
OG0001282	Prbf.g_00096	Prab.g_01361
OG0001283	Prbf.g_00408	Prab.g_01381
OG0001284	Prbf.g_00232	Prab.g_01536
OG0001285	Prbf.g_00667	Prab.g_01695
OG0001286	Prbf.g_00554	Prab.g_01806
OG0001287	Prbf.g_00494	Prab.g_01859
OG0001288	Prbf.g_00483	Prab.g_01868
OG0001289	Prbf.g_01413	Prab.g_00079
OG0001290	Prbf.g_01428	Prab.g_00091
OG0001291	Prbf.g_01466	Prab.g_00125
OG0001292	Prbf.g_01587	Prab.g_00238
OG0001293	Prbf.g_01600	Prab.g_00250
OG0001295	Prbf.g_00824	Prab.g_00472
OG0001296	Prbf.g_01792	Prab.g_00513
OG0001297	Prbf.g_01797	Prab.g_00518
OG0001298	Prbf.g_01858	Prab.g_00581
OG0001299	Prbf.g_01015	Prab.g_00671
OG0001300	Prbf.g_01268	Prab.g_00698
OG0001301	Prbf.g_01263	Prab.g_00701
OG0001302	Prbf.g_01150	Prab.g_00827
OG0001303	Prbf.g_00731	Prab.g_00749
OG0001304	Prbf.g_01062	Prab.g_00944
OG0001305	Prbf.g_01174	Prab.g_00925
OG0001306	Prbf.g_00903	Prab.g_01205
OG0001308	Prbf.g_00167	Prab.g_01476
OG0001309	Prbf.g_00274	Prab.g_01562
OG0001310	Prbf.g_00680	Prab.g_01681
OG0001311	Prbf.g_01073	Prab.g_00952
OG0001312	Prbf.g_01137	Prab.g_01029
OG0001315	Prbf.g_00865	Prab.g_00053
OG0001316	Prbf.g_01470	Prab.g_00130
OG0001317	Prbf.g_01572	Prab.g_00225
OG0001318	Prbf.g_01596	Prab.g_00246
OG0001319	Prbf.g_01613	Prab.g_00261
OG0001320	Prbf.g_00765, Prbf.g_00732	Prab.g_00370
OG0001321	Prbf.g_01735	Prab.g_00457
OG0001322	Prbf.g_01736	Prab.g_00458
OG0001323	Prbf.g_01802	Prab.g_00523
OG0001324	Prbf.g_01267	Prab.g_00699
OG0001325	Prbf.g_01032	Prab.g_00728
OG0001327	Prbf.g_01332	Prab.g_01112
OG0001328	Prbf.g_00045	Prab.g_01137
OG0001329	Prbf.g_00734	Prab.g_01178
OG0001331	Prbf.g_00101	Prab.g_01366
OG0001332	Prbf.g_00203	Prab.g_01509
OG0001333	Prbf.g_00656	Prab.g_01706
OG0001334	Prbf.g_00532	Prab.g_01826
OG0001335	Prbf.g_00531	Prab.g_01827
OG0001339	Prbf.g_01431	Prab.g_00094
OG0001340	Prbf.g_01671	Prab.g_00316
OG0001341	Prbf.g_00863	Prab.g_00765
OG0001342	Prbf.g_00711	Prab.g_00822
OG0001343	Prbf.g_00840	Prab.g_01086
OG0001344	Prbf.g_00922	Prab.g_01223
OG0001345	Prbf.g_00938	Prab.g_01238
OG0001346	Prbf.g_00025	Prab.g_01327
OG0001348	Prbf.g_00826	Prab.g_01595
OG0001349	Prbf.g_00119	Prab.g_01395
OG0001352	Prbf.g_01283	Prab.g_00685
OG0001353	Prbf.g_01212	Prab.g_00872
OG0001354	Prbf.g_01107	Prab.g_01000
OG0001356	Prbf.g_00705	Prab.g_00793
OG0001359	Prbf.g_00839	Prab.g_01085
OG0001362	Prbf.g_00171	Prab.g_01480
OG0001363	Prbf.g_00173	Prab.g_01482
OG0001364	Prbf.g_00529	Prab.g_01829
OG0001365	Prbf.g_00446	Prab.g_01907
OG0001371	Prbf.g_01284	Prab.g_00684
OG0001372	Prbf.g_01922	Prab.g_00775, Prab.g_00803
OG0001375	Prbf.g_00841	Prab.g_01087
OG0001379	Prbf.g_00032	Prab.g_01320
OG0001380	Prbf.g_00853, Prbf.g_00066	Prab.g_01349
OG0001381	Prbf.g_00893	Prab.g_01354
OG0001382	Prbf.g_00063	Prab.g_01581
OG0001394	Prbf.g_01305	Prab.g_01053
OG0001397	Prbf.g_00172	Prab.g_01481
OG0001398	Prbf.g_00801	Prab.g_01603
OG0001403	Prbf.g_01353	Prab.g_00030
OG0001404	Prbf.g_01395	Prab.g_00060
OG0001407	Prbf.g_00059	Prab.g_01118
OG0001409	Prbf.g_00926	Prab.g_01226
OG0001411	Prbf.g_01388	Prab.g_01391
OG0001414	Prbf.g_01567	Prab.g_00220
OG0001415	Prbf.g_01569	Prab.g_00222
OG0001418	Prbf.g_01278	Prab.g_00689
OG0001419	Prbf.g_00060	Prab.g_01119
OG0001421	Prbf.g_00247	Prab.g_01559
OG0001422	Prbf.g_00056	Prab.g_01592
OG0001423	Prbf.g_00361	Prab.g_00406
OG0001424	Prbf.g_00299	Prab.g_01082
OG0001425	Prbf.g_00436	Prab.g_01917
OG0001428	Prbf.g_01506	Prab.g_00163
OG0001429	Prbf.g_01145	Prab.g_00830
OG0001433	Prbf.g_00706	Prab.g_00792
OG0001434	Prbf.g_01300	Prab.g_01049
OG0001437	Prbf.g_01568	Prab.g_00221
OG0001440	Prbf.g_00729, Prbf.g_00735	Prab.g_00425, Prab.g_00405
OG0001443	Prbf.g_00857	Prab.g_01604
OG0001446	Prbf.g_00291	Prab.g_00071
OG0001448	Prbf.g_01739	Prab.g_00356
OG0001450	Prbf.g_01275	Prab.g_00692
OG0001451	Prbf.g_01178	Prab.g_00901
OG0001455	Prbf.g_00862	Prab.g_01634
OG0001460	Prbf.g_00707	Prab.g_00791
OG0001461	Prbf.g_01379	Prab.g_01286
OG0001463	Prbf.g_01627	Prab.g_00274
OG0001464	Prbf.g_01672	Prab.g_00317
OG0001465	Prbf.g_01256	Prab.g_00707
OG0001468	Prbf.g_00849	Prab.g_01110
OG0001472	Prbf.g_01930	Prab.g_01561
OG0001481	Prbf.g_00046	Prab.g_00362
OG0001484	Prbf.g_00262	Prab.g_00769
OG0001485	Prbf.g_00346	Prab.g_00922, Prab.g_01290
OG0001486	Prbf.g_00916	Prab.g_01217
OG0001491	Prbf.g_01153	Prab.g_00825
OG0001500	Prbf.g_01602	Prab.g_00252
OG0001501	Prbf.g_01334	Prab.g_00712
OG0001503	Prbf.g_00285	Prab.g_01194
OG0001506	Prbf.g_00201	Prab.g_01507
OG0001521	Prbf.g_01155	Prab.g_00766
OG0001523	Prbf.g_00783	Prab.g_01190
OG0001524	Prbf.g_00782	Prab.g_01191
OG0001525	Prbf.g_00728	Prab.g_01570
OG0001526	Prbf.g_01383	Prab.g_01729
OG0001527	Prbf.g_01844	Prab.g_00567
OG0001550	Prbf.g_00281	Prab.g_01174
OG0001552	Prbf.g_00250	Prab.g_01282
OG0001565	Prbf.g_00364	Prab.g_00426
OG0001566	Prbf.g_01287	Prab.g_00681
OG0001569	Prbf.g_00375	Prab.g_01145
OG0001571	Prbf.g_00336	Prab.g_01167
OG0001572	Prbf.g_00338	Prab.g_00415
OG0001581	Prbf.g_00007	Prab.g_00135
OG0001583	Prbf.g_01154	Prab.g_00824
OG0001584	Prbf.g_01025	Prab.g_01037
OG0001587	Prbf.g_00633	Prab.g_01728
OG0001588	Prbf.g_01709	Prab.g_01384
OG0001595	Prbf.g_01393	Prab.g_00059
OG0001596	Prbf.g_01402	Prab.g_00067
OG0001597	Prbf.g_00198	Prab.g_00351
OG0001598	Prbf.g_01265	Prab.g_01626
OG0001599	Prbf.g_01747	Prab.g_00465
OG0001600	Prbf.g_01794	Prab.g_00515
OG0001601	Prbf.g_01289	Prab.g_00679
OG0001603	Prbf.g_01151	Prab.g_00826
OG0001604	Prbf.g_01312	Prab.g_01060
OG0001605	Prbf.g_00286	Prab.g_00961
OG0001606	Prbf.g_00276	Prab.g_01298
OG0001607	Prbf.g_00348	Prab.g_01192
OG0001608	Prbf.g_01059	Prab.g_01352
OG0001609	Prbf.g_00199	Prab.g_01505
OG0001610	Prbf.g_00202	Prab.g_01508
OG0001611	Prbf.g_00772	Prab.g_01573
OG0001626	Prbf.g_00353	Prab.g_00764
OG0001628	Prbf.g_01920	Prab.g_00778, Prab.g_00420
OG0001629	Prbf.g_00327	Prab.g_00779
OG0001630	Prbf.g_00832	Prab.g_01078
OG0001631	Prbf.g_00344	Prab.g_01115
OG0001648	Prbf.g_00757	Prab.g_00361
OG0001649	Prbf.g_00278	Prab.g_01116
OG0001651	Prbf.g_00882	Prab.g_01571
OG0001662	Prbf.g_00799	Prab.g_01155
OG0001668	Prbf.g_00769, Prbf.g_00739	Prab.g_01607
OG0001669	Prbf.g_00008, Prbf.g_00751	Prab.g_01292
OG0001684	Prbf.g_01871	Prab.g_00593
OG0001685	Prbf.g_01925	Prab.g_00902
OG0001686	Prbf.g_00878	Prab.g_00962
OG0001687	Prbf.g_01745	Prab.g_01109
OG0001689	Prbf.g_00485	Prab.g_01866
OG0001697	Prbf.g_01152	Prab.g_01101
OG0001701	Prbf.g_01384	Prab.g_01730
OG0001705	Prbf.g_00631	Prab.g_00390
OG0001707	Prbf.g_00871	Prab.g_01132
OG0001710	Prbf.g_01938	Prab.g_01749
OG0001722	Prbf.g_00834	Prab.g_01080
OG0001725	Prbf.g_00810	Prab.g_00380
OG0001780	Prbf.g_00124	Prab.g_01401
OG0001820	Prbf.g_00297	Prab.g_01301
OG0001834	Prbf.g_00121	Prab.g_01398
OG0001922	Prbf.g_00139	Prab.g_01341
OG0001923	Prbf.g_00132	Prab.g_01407
OG0001988	Prbf.g_00050	Prab.g_00346
OG0002096	Prbf.g_00130	Prab.g_01405
OG0002106	Prbf.g_00054	Prab.g_00374
OG0002270	Prbf.g_00128	Prab.g_01442
OG0002275	Prbf.g_00723	Prab.g_01633
OG0002321	Prbf.g_00125	Prab.g_01402
OG0002326	Prbf.g_00756	Prab.g_01193
OG0002421	Prbf.g_00126	Prab.g_01403
OG0002480	Prbf.g_00122	Prab.g_01399
OG0002487	Prbf.g_00043	Prab.g_01644
OG0002772	Prbf.g_00086	Prab.g_01424
OG0002773	Prbf.g_00081	Prab.g_01419
OG0002774	Prbf.g_00082	Prab.g_01420
OG0002775	Prbf.g_00079	Prab.g_01421
OG0002894	Prbf.g_00120	Prab.g_01396
