Orthogroup	Prbf	Prbn
OG0001040	Prbf.g_01623	Prbn.g_00050
OG0001041	Prbf.g_01628	Prbn.g_00055
OG0001042	Prbf.g_01645	Prbn.g_00072
OG0001043	Prbf.g_01646	Prbn.g_00073
OG0001044	Prbf.g_01677	Prbn.g_00104
OG0001045	Prbf.g_01686	Prbn.g_00113
OG0001046	Prbf.g_00741	Prbn.g_01697
OG0001047	Prbf.g_01723	Prbn.g_00674
OG0001048	Prbf.g_01724	Prbn.g_00673
OG0001049	Prbf.g_01726	Prbn.g_00671
OG0001050	Prbf.g_01727	Prbn.g_00670
OG0001051	Prbf.g_01728	Prbn.g_00669
OG0001052	Prbf.g_01754	Prbn.g_00643
OG0001053	Prbf.g_01766	Prbn.g_00631
OG0001054	Prbf.g_01781	Prbn.g_00616
OG0001055	Prbf.g_01800	Prbn.g_00597
OG0001056	Prbf.g_01817	Prbn.g_00580
OG0001057	Prbf.g_01822	Prbn.g_00575
OG0001058	Prbf.g_01830	Prbn.g_00567
OG0001059	Prbf.g_01834	Prbn.g_00563
OG0001060	Prbf.g_01840	Prbn.g_00557
OG0001061	Prbf.g_01855	Prbn.g_00542
OG0001062	Prbf.g_01857	Prbn.g_00540
OG0001063	Prbf.g_01859	Prbn.g_00538
OG0001064	Prbf.g_01860	Prbn.g_00537
OG0001065	Prbf.g_01861	Prbn.g_00536
OG0001066	Prbf.g_01862	Prbn.g_00535
OG0001067	Prbf.g_01863	Prbn.g_00534
OG0001068	Prbf.g_01864	Prbn.g_00533
OG0001069	Prbf.g_01865	Prbn.g_00532
OG0001070	Prbf.g_01869	Prbn.g_00528
OG0001071	Prbf.g_01870	Prbn.g_00527
OG0001072	Prbf.g_01872	Prbn.g_00525
OG0001073	Prbf.g_01886	Prbn.g_00511
OG0001074	Prbf.g_01898	Prbn.g_00499
OG0001075	Prbf.g_01899	Prbn.g_00498
OG0001076	Prbf.g_01906	Prbn.g_00491
OG0001077	Prbf.g_01912	Prbn.g_00485
OG0001078	Prbf.g_00983	Prbn.g_00427
OG0001079	Prbf.g_00995	Prbn.g_00439
OG0001080	Prbf.g_01001	Prbn.g_00445
OG0001081	Prbf.g_01003	Prbn.g_00447
OG0001082	Prbf.g_01004	Prbn.g_00448
OG0001083	Prbf.g_01009	Prbn.g_00836
OG0001084	Prbf.g_01010	Prbn.g_00837
OG0001085	Prbf.g_01293	Prbn.g_01594
OG0001086	Prbf.g_01292	Prbn.g_01593
OG0001087	Prbf.g_01274	Prbn.g_01575
OG0001088	Prbf.g_01273	Prbn.g_01574
OG0001089	Prbf.g_01262	Prbn.g_01563
OG0001090	Prbf.g_01252	Prbn.g_01553
OG0001091	Prbf.g_01030	Prbn.g_00857
OG0001092	Prbf.g_01031	Prbn.g_00858
OG0001093	Prbf.g_01036	Prbn.g_00863
OG0001094	Prbf.g_01029	Prbn.g_00856
OG0001095	Prbf.g_01232	Prbn.g_01533
OG0001096	Prbf.g_01218	Prbn.g_01519
OG0001097	Prbf.g_01198	Prbn.g_01499
OG0001098	Prbf.g_01179	Prbn.g_01480
OG0001099	Prbf.g_00833	Prbn.g_01925
OG0001100	Prbf.g_01329	Prbn.g_01630
OG0001101	Prbf.g_01326	Prbn.g_01627
OG0001102	Prbf.g_01323	Prbn.g_01624
OG0001103	Prbf.g_01321	Prbn.g_01622
OG0001104	Prbf.g_01298	Prbn.g_01599
OG0001105	Prbf.g_01294	Prbn.g_01595
OG0001106	Prbf.g_01126	Prbn.g_01427
OG0001107	Prbf.g_01119	Prbn.g_01420
OG0001108	Prbf.g_01115	Prbn.g_01416
OG0001109	Prbf.g_01114	Prbn.g_01415
OG0001110	Prbf.g_01112	Prbn.g_01413
OG0001111	Prbf.g_01111	Prbn.g_01412
OG0001112	Prbf.g_01110	Prbn.g_01411
OG0001113	Prbf.g_01109	Prbn.g_01410
OG0001114	Prbf.g_01108	Prbn.g_01409
OG0001115	Prbf.g_01106	Prbn.g_01407
OG0001116	Prbf.g_01105	Prbn.g_01406
OG0001117	Prbf.g_01104	Prbn.g_01405
OG0001118	Prbf.g_01103	Prbn.g_01404
OG0001119	Prbf.g_01102	Prbn.g_01403
OG0001120	Prbf.g_01100	Prbn.g_01401
OG0001122	Prbf.g_01080	Prbn.g_01381
OG0001123	Prbf.g_01074	Prbn.g_01375
OG0001124	Prbf.g_01072	Prbn.g_01373
OG0001125	Prbf.g_01070	Prbn.g_01371
OG0001126	Prbf.g_01159	Prbn.g_01460
OG0001127	Prbf.g_01160	Prbn.g_01461
OG0001128	Prbf.g_01162	Prbn.g_01463
OG0001129	Prbf.g_01163	Prbn.g_01464
OG0001130	Prbf.g_01164	Prbn.g_01465
OG0001131	Prbf.g_01705	Prbn.g_00692
OG0001132	Prbf.g_00296	Prbn.g_01039
OG0001133	Prbf.g_00094	Prbn.g_01239
OG0001134	Prbf.g_00788	Prbn.g_01650
OG0001135	Prbf.g_00785	Prbn.g_01653
OG0001136	Prbf.g_00915	Prbn.g_01186
OG0001137	Prbf.g_00927	Prbn.g_01198
OG0001138	Prbf.g_00948	Prbn.g_00392
OG0001139	Prbf.g_00950	Prbn.g_00394
OG0001140	Prbf.g_00951	Prbn.g_00395
OG0001141	Prbf.g_00952	Prbn.g_00396
OG0001142	Prbf.g_00953	Prbn.g_00397
OG0001143	Prbf.g_00960	Prbn.g_00404
OG0001144	Prbf.g_00965	Prbn.g_00409
OG0001145	Prbf.g_00034	Prbn.g_01092
OG0001146	Prbf.g_00022	Prbn.g_01080
OG0001147	Prbf.g_00002	Prbn.g_01060
OG0001148	Prbf.g_00097	Prbn.g_01242
OG0001149	Prbf.g_00098	Prbn.g_00153
OG0001150	Prbf.g_00099	Prbn.g_00154
OG0001151	Prbf.g_00110	Prbn.g_00165
OG0001152	Prbf.g_00111	Prbn.g_00166
OG0001153	Prbf.g_00189	Prbn.g_00244
OG0001154	Prbf.g_00190	Prbn.g_00245
OG0001155	Prbf.g_00207	Prbn.g_00262
OG0001156	Prbf.g_00210	Prbn.g_00265
OG0001157	Prbf.g_00211	Prbn.g_00266
OG0001158	Prbf.g_00212	Prbn.g_00267
OG0001159	Prbf.g_00213	Prbn.g_00268
OG0001160	Prbf.g_00239	Prbn.g_00900
OG0001161	Prbf.g_00750	Prbn.g_01688
OG0001162	Prbf.g_00812	Prbn.g_00134
OG0001163	Prbf.g_00702	Prbn.g_01736
OG0001164	Prbf.g_00698	Prbn.g_01740
OG0001165	Prbf.g_00695	Prbn.g_01743
OG0001166	Prbf.g_00674	Prbn.g_01764
OG0001167	Prbf.g_00657	Prbn.g_01782
OG0001168	Prbf.g_00655	Prbn.g_01784
OG0001169	Prbf.g_00653	Prbn.g_01786
OG0001170	Prbf.g_00651	Prbn.g_01788
OG0001171	Prbf.g_00641	Prbn.g_01798
OG0001172	Prbf.g_00625	Prbn.g_01814
OG0001173	Prbf.g_00624	Prbn.g_01815
OG0001174	Prbf.g_00616	Prbn.g_01823
OG0001175	Prbf.g_00615	Prbn.g_01824
OG0001176	Prbf.g_00607	Prbn.g_01832
OG0001177	Prbf.g_00605	Prbn.g_01834
OG0001178	Prbf.g_00688	Prbn.g_01750
OG0001179	Prbf.g_00575	Prbn.g_01864
OG0001180	Prbf.g_00552	Prbn.g_01887
OG0001181	Prbf.g_00548	Prbn.g_01891
OG0001182	Prbf.g_00540	Prbn.g_01899
OG0001183	Prbf.g_00535	Prbn.g_01904
OG0001184	Prbf.g_00517	Prbn.g_01017
OG0001185	Prbf.g_00501	Prbn.g_01001
OG0001186	Prbf.g_00476	Prbn.g_00977
OG0001187	Prbf.g_00473	Prbn.g_00974
OG0001188	Prbf.g_00471	Prbn.g_00972
OG0001189	Prbf.g_00455	Prbn.g_00956
OG0001190	Prbf.g_00450	Prbn.g_00951
OG0001191	Prbf.g_00440	Prbn.g_00941
OG0001192	Prbf.g_00435	Prbn.g_00936
OG0001193	Prbf.g_00423	Prbn.g_00924
OG0001194	Prbf.g_00422	Prbn.g_00923
OG0001195	Prbf.g_00421	Prbn.g_00922
OG0001196	Prbf.g_00405	Prbn.g_00906
OG0001198	Prbf.g_00396	Prbn.g_00297
OG0001199	Prbf.g_01401	Prbn.g_00703
OG0001201	Prbf.g_01436	Prbn.g_01311
OG0001202	Prbf.g_01534	Prbn.g_00354
OG0001203	Prbf.g_01576	Prbn.g_00312
OG0001204	Prbf.g_01582	Prbn.g_00306
OG0001205	Prbf.g_01729	Prbn.g_00668
OG0001206	Prbf.g_01749	Prbn.g_00648
OG0001207	Prbf.g_01760	Prbn.g_00637
OG0001208	Prbf.g_01765	Prbn.g_00632
OG0001209	Prbf.g_01816	Prbn.g_00581
OG0001210	Prbf.g_01821	Prbn.g_00576
OG0001211	Prbf.g_01831	Prbn.g_00566
OG0001212	Prbf.g_01878	Prbn.g_00519
OG0001213	Prbf.g_01913	Prbn.g_00484
OG0001214	Prbf.g_00984	Prbn.g_00428
OG0001215	Prbf.g_01272	Prbn.g_01573
OG0001216	Prbf.g_01251	Prbn.g_01552
OG0001217	Prbf.g_00280	Prbn.g_01023
OG0001218	Prbf.g_00855	Prbn.g_01126
OG0001219	Prbf.g_01146	Prbn.g_01447
OG0001220	Prbf.g_01189	Prbn.g_01490
OG0001221	Prbf.g_01309	Prbn.g_01610
OG0001222	Prbf.g_01067	Prbn.g_01368
OG0001223	Prbf.g_01099	Prbn.g_01400
OG0001224	Prbf.g_01166	Prbn.g_01467
OG0001225	Prbf.g_01168	Prbn.g_01469
OG0001226	Prbf.g_01921	Prbn.g_00476
OG0001227	Prbf.g_00870	Prbn.g_01141
OG0001228	Prbf.g_00968	Prbn.g_00412
OG0001229	Prbf.g_00856	Prbn.g_01127
OG0001230	Prbf.g_00150	Prbn.g_00205
OG0001231	Prbf.g_01706	Prbn.g_00691
OG0001233	Prbf.g_00650	Prbn.g_01789
OG0001234	Prbf.g_00613	Prbn.g_01826
OG0001235	Prbf.g_00609	Prbn.g_01830
OG0001236	Prbf.g_00520	Prbn.g_01919
OG0001237	Prbf.g_00516	Prbn.g_01016
OG0001238	Prbf.g_00439	Prbn.g_00940
OG0001239	Prbf.g_01398	Prbn.g_00706
OG0001240	Prbf.g_01419	Prbn.g_01328
OG0001241	Prbf.g_01429	Prbn.g_01318
OG0001242	Prbf.g_01449	Prbn.g_01298
OG0001243	Prbf.g_01456	Prbn.g_01291
OG0001244	Prbf.g_01471	Prbn.g_01276
OG0001245	Prbf.g_00879	Prbn.g_01150
OG0001247	Prbf.g_01279	Prbn.g_01580
OG0001248	Prbf.g_01277	Prbn.g_01578
OG0001249	Prbf.g_01675	Prbn.g_00102
OG0001250	Prbf.g_01202	Prbn.g_01503
OG0001251	Prbf.g_00837	Prbn.g_01929
OG0001252	Prbf.g_01161	Prbn.g_01462
OG0001253	Prbf.g_01924	Prbn.g_00473
OG0001254	Prbf.g_00786	Prbn.g_01652
OG0001255	Prbf.g_00900	Prbn.g_01171
OG0001256	Prbf.g_00246	Prbn.g_00893
OG0001258	Prbf.g_00697	Prbn.g_01741
OG0001259	Prbf.g_00652	Prbn.g_01787
OG0001260	Prbf.g_00635	Prbn.g_01804
OG0001261	Prbf.g_00567	Prbn.g_01872
OG0001263	Prbf.g_01458	Prbn.g_01289
OG0001265	Prbf.g_01448	Prbn.g_01299
OG0001266	Prbf.g_01538	Prbn.g_00350
OG0001267	Prbf.g_01620	Prbn.g_00047
OG0001268	Prbf.g_01683	Prbn.g_00110
OG0001269	Prbf.g_01190	Prbn.g_01491
OG0001270	Prbf.g_01718	Prbn.g_00679
OG0001271	Prbf.g_01755	Prbn.g_00642
OG0001272	Prbf.g_01769	Prbn.g_00628
OG0001273	Prbf.g_00978	Prbn.g_00422
OG0001274	Prbf.g_01562	Prbn.g_00326
OG0001275	Prbf.g_01089	Prbn.g_01390
OG0001276	Prbf.g_01075	Prbn.g_01376
OG0001277	Prbf.g_00417	Prbn.g_00918
OG0001278	Prbf.g_00972	Prbn.g_00416
OG0001279	Prbf.g_00339	Prbn.g_00810
OG0001280	Prbf.g_00027	Prbn.g_01085
OG0001281	Prbf.g_00021	Prbn.g_01079
OG0001282	Prbf.g_00096	Prbn.g_01241
OG0001283	Prbf.g_00408	Prbn.g_00909
OG0001284	Prbf.g_00232	Prbn.g_00287
OG0001285	Prbf.g_00667	Prbn.g_01772
OG0001286	Prbf.g_00554	Prbn.g_01885
OG0001287	Prbf.g_00494	Prbn.g_00994
OG0001288	Prbf.g_00483	Prbn.g_00984
OG0001289	Prbf.g_01413	Prbn.g_01334
OG0001290	Prbf.g_01428	Prbn.g_01319
OG0001291	Prbf.g_01466	Prbn.g_01281
OG0001292	Prbf.g_01587	Prbn.g_00014
OG0001293	Prbf.g_01600	Prbn.g_00027
OG0001295	Prbf.g_00824	Prbn.g_00146
OG0001296	Prbf.g_01792	Prbn.g_00605
OG0001297	Prbf.g_01797	Prbn.g_00600
OG0001298	Prbf.g_01858	Prbn.g_00539
OG0001299	Prbf.g_01015	Prbn.g_00842
OG0001300	Prbf.g_01268	Prbn.g_01569
OG0001301	Prbf.g_01263	Prbn.g_01564
OG0001302	Prbf.g_01150	Prbn.g_01451
OG0001303	Prbf.g_00731	Prbn.g_01707
OG0001304	Prbf.g_01062	Prbn.g_01363
OG0001305	Prbf.g_01174	Prbn.g_01475
OG0001306	Prbf.g_00903	Prbn.g_01174
OG0001307	Prbf.g_00070	Prbn.g_01215
OG0001308	Prbf.g_00167	Prbn.g_00222
OG0001309	Prbf.g_00274	Prbn.g_00865
OG0001310	Prbf.g_00680	Prbn.g_01758
OG0001311	Prbf.g_01073	Prbn.g_01374
OG0001312	Prbf.g_01137	Prbn.g_01438
OG0001314	Prbf.g_00372	Prbn.g_00777
OG0001315	Prbf.g_00865	Prbn.g_01136
OG0001316	Prbf.g_01470	Prbn.g_01277
OG0001317	Prbf.g_01572	Prbn.g_00316
OG0001318	Prbf.g_01596	Prbn.g_00023
OG0001319	Prbf.g_01613	Prbn.g_00040
OG0001320	Prbf.g_00765	Prbn.g_01673
OG0001320	Prbf.g_00732	Prbn.g_01706
OG0001321	Prbf.g_01735	Prbn.g_00662
OG0001322	Prbf.g_01736	Prbn.g_00661
OG0001323	Prbf.g_01802	Prbn.g_00595
OG0001324	Prbf.g_01267	Prbn.g_01568
OG0001325	Prbf.g_01032	Prbn.g_00859
OG0001327	Prbf.g_01332	Prbn.g_01633
OG0001328	Prbf.g_00045	Prbn.g_01103
OG0001329	Prbf.g_00734	Prbn.g_01704
OG0001330	Prbf.g_00263	Prbn.g_00876
OG0001331	Prbf.g_00101	Prbn.g_00156
OG0001332	Prbf.g_00203	Prbn.g_00258
OG0001333	Prbf.g_00656	Prbn.g_01783
OG0001334	Prbf.g_00532	Prbn.g_01907
OG0001335	Prbf.g_00531	Prbn.g_01908
OG0001337	Prbf.g_01670	Prbn.g_00097
OG0001338	Prbf.g_01673	Prbn.g_00100
OG0001339	Prbf.g_01431	Prbn.g_01316
OG0001340	Prbf.g_01671	Prbn.g_00098
OG0001341	Prbf.g_00863	Prbn.g_01134
OG0001342	Prbf.g_00711	Prbn.g_01727
OG0001343	Prbf.g_00840	Prbn.g_01932
OG0001344	Prbf.g_00922	Prbn.g_01193
OG0001345	Prbf.g_00938	Prbn.g_01209
OG0001346	Prbf.g_00025	Prbn.g_01083
OG0001348	Prbf.g_00826	Prbn.g_00148
OG0001349	Prbf.g_00119	Prbn.g_00174
OG0001350	Prbf.g_01575	Prbn.g_00313
OG0001351	Prbf.g_01741	Prbn.g_00656
OG0001352	Prbf.g_01283	Prbn.g_01584
OG0001353	Prbf.g_01212	Prbn.g_01513
OG0001354	Prbf.g_01107	Prbn.g_01408
OG0001355	Prbf.g_01053	Prbn.g_01354
OG0001356	Prbf.g_00705	Prbn.g_01733
OG0001357	Prbf.g_00052	Prbn.g_01110
OG0001359	Prbf.g_00839	Prbn.g_01931
OG0001362	Prbf.g_00171	Prbn.g_00226
OG0001363	Prbf.g_00173	Prbn.g_00228
OG0001364	Prbf.g_00529	Prbn.g_01910
OG0001365	Prbf.g_00446	Prbn.g_00947
OG0001368	Prbf.g_00051	Prbn.g_01109
OG0001368	Prbf.g_00309	Prbn.g_01052
OG0001368	Prbf.g_00374	Prbn.g_00775
OG0001369	Prbf.g_01418	Prbn.g_01329
OG0001370	Prbf.g_01746	Prbn.g_00651
OG0001371	Prbf.g_01284	Prbn.g_01585
OG0001372	Prbf.g_01922	Prbn.g_00475
OG0001375	Prbf.g_00841	Prbn.g_01933
OG0001379	Prbf.g_00032	Prbn.g_01090
OG0001380	Prbf.g_00853, Prbf.g_00066	Prbn.g_01124
OG0001381	Prbf.g_00893	Prbn.g_01164
OG0001382	Prbf.g_00063	Prbn.g_01121
OG0001394	Prbf.g_01305	Prbn.g_01606
OG0001397	Prbf.g_00172	Prbn.g_00227
OG0001398	Prbf.g_00801	Prbn.g_01637
OG0001401	Prbf.g_01207	Prbn.g_01508
OG0001402	Prbf.g_01907	Prbn.g_00490
OG0001403	Prbf.g_01353	Prbn.g_00751
OG0001404	Prbf.g_01395	Prbn.g_00709
OG0001407	Prbf.g_00059	Prbn.g_01117
OG0001409	Prbf.g_00926	Prbn.g_01197
OG0001410	Prbf.g_00069	Prbn.g_01214
OG0001411	Prbf.g_01388	Prbn.g_00716
OG0001414	Prbf.g_01567	Prbn.g_00321
OG0001415	Prbf.g_01569	Prbn.g_00319
OG0001418	Prbf.g_01278	Prbn.g_01579
OG0001419	Prbf.g_00060	Prbn.g_01118
OG0001421	Prbf.g_00247	Prbn.g_00892
OG0001422	Prbf.g_00056	Prbn.g_01114
OG0001423	Prbf.g_00361	Prbn.g_00787
OG0001424	Prbf.g_00299	Prbn.g_01042
OG0001425	Prbf.g_00436	Prbn.g_00937
OG0001428	Prbf.g_01506	Prbn.g_00382
OG0001429	Prbf.g_01145	Prbn.g_01446
OG0001430	Prbf.g_00854	Prbn.g_01125
OG0001431	Prbf.g_00816	Prbn.g_00138
OG0001431	Prbf.g_00872	Prbn.g_01143
OG0001433	Prbf.g_00706	Prbn.g_01732
OG0001434	Prbf.g_01300	Prbn.g_01601
OG0001435	Prbf.g_01324	Prbn.g_01625
OG0001437	Prbf.g_01568	Prbn.g_00320
OG0001440	Prbf.g_00729	Prbn.g_01709
OG0001440	Prbf.g_00735	Prbn.g_01703
OG0001443	Prbf.g_00857	Prbn.g_01128
OG0001446	Prbf.g_00291	Prbn.g_01034
OG0001448	Prbf.g_01739	Prbn.g_00658
OG0001450	Prbf.g_01275	Prbn.g_01576
OG0001451	Prbf.g_01178	Prbn.g_01479
OG0001455	Prbf.g_00862	Prbn.g_01133
OG0001460	Prbf.g_00707	Prbn.g_01731
OG0001461	Prbf.g_01379	Prbn.g_00725
OG0001463	Prbf.g_01627	Prbn.g_00054
OG0001464	Prbf.g_01672	Prbn.g_00099
OG0001465	Prbf.g_01256	Prbn.g_01557
OG0001467	Prbf.g_00090	Prbn.g_01235
OG0001468	Prbf.g_00849	Prbn.g_01941
OG0001472	Prbf.g_01930	Prbn.g_00467
OG0001476	Prbf.g_00925	Prbn.g_01196
OG0001477	Prbf.g_00316	Prbn.g_00833
OG0001481	Prbf.g_00046	Prbn.g_01104
OG0001483	Prbf.g_00777	Prbn.g_01661
OG0001484	Prbf.g_00262	Prbn.g_00877
OG0001485	Prbf.g_00346	Prbn.g_00803
OG0001486	Prbf.g_00916	Prbn.g_01187
OG0001487	Prbf.g_00197	Prbn.g_00252
OG0001488	Prbf.g_00931	Prbn.g_01202
OG0001489	Prbf.g_00543	Prbn.g_01896
OG0001491	Prbf.g_01153	Prbn.g_01454
OG0001496	Prbf.g_00318	Prbn.g_00831
OG0001497	Prbf.g_00317	Prbn.g_00832
OG0001498	Prbf.g_01702	Prbn.g_00695
OG0001500	Prbf.g_01602	Prbn.g_00029
OG0001501	Prbf.g_01334	Prbn.g_01635
OG0001503	Prbf.g_00285	Prbn.g_01028
OG0001505	Prbf.g_00313	Prbn.g_01056
OG0001506	Prbf.g_00201	Prbn.g_00256
OG0001510	Prbf.g_00490, Prbf.g_00489	Prbn.g_00990
OG0001511	Prbf.g_01440	Prbn.g_01307
OG0001512	Prbf.g_00861	Prbn.g_01132
OG0001513	Prbf.g_00761	Prbn.g_01677
OG0001514	Prbf.g_00319	Prbn.g_00830
OG0001515	Prbf.g_01270	Prbn.g_01571
OG0001516	Prbf.g_01012	Prbn.g_00839
OG0001517	Prbf.g_01679	Prbn.g_00106
OG0001518	Prbf.g_00437	Prbn.g_00938
OG0001519	Prbf.g_00432	Prbn.g_00933
OG0001521	Prbf.g_01155	Prbn.g_01456
OG0001522	Prbf.g_01211	Prbn.g_01512
OG0001523	Prbf.g_00783	Prbn.g_01655
OG0001524	Prbf.g_00782	Prbn.g_01656
OG0001525	Prbf.g_00728	Prbn.g_01710
OG0001526	Prbf.g_01383	Prbn.g_00721
OG0001527	Prbf.g_01844	Prbn.g_00553
OG0001529	Prbf.g_01363	Prbn.g_00741
OG0001530	Prbf.g_01439	Prbn.g_01308
OG0001531	Prbf.g_01577	Prbn.g_00311
OG0001532	Prbf.g_00949	Prbn.g_00393
OG0001534	Prbf.g_01061	Prbn.g_01362
OG0001535	Prbf.g_01077	Prbn.g_01378
OG0001536	Prbf.g_01121	Prbn.g_01422
OG0001537	Prbf.g_01308	Prbn.g_01609
OG0001538	Prbf.g_01240	Prbn.g_01541
OG0001539	Prbf.g_01330	Prbn.g_01631
OG0001540	Prbf.g_01460	Prbn.g_01287
OG0001541	Prbf.g_01514	Prbn.g_00374
OG0001542	Prbf.g_01520	Prbn.g_00368
OG0001543	Prbf.g_00040	Prbn.g_01098
OG0001544	Prbf.g_00433	Prbn.g_00934
OG0001545	Prbf.g_00418	Prbn.g_00919
OG0001549	Prbf.g_01180	Prbn.g_01481
OG0001550	Prbf.g_00281	Prbn.g_01024
OG0001552	Prbf.g_00250	Prbn.g_00889
OG0001557	Prbf.g_01304	Prbn.g_01605
OG0001559	Prbf.g_01438	Prbn.g_01309
OG0001560	Prbf.g_01427	Prbn.g_01320
OG0001561	Prbf.g_01071	Prbn.g_01372
OG0001562	Prbf.g_01084	Prbn.g_01385
OG0001563	Prbf.g_00559	Prbn.g_01880
OG0001564	Prbf.g_01382	Prbn.g_00722
OG0001565	Prbf.g_00364	Prbn.g_00784
OG0001566	Prbf.g_01287	Prbn.g_01588
OG0001569	Prbf.g_00375	Prbn.g_00774
OG0001571	Prbf.g_00336	Prbn.g_00813
OG0001572	Prbf.g_00338	Prbn.g_00811
OG0001574	Prbf.g_01842	Prbn.g_00555
OG0001575	Prbf.g_01847	Prbn.g_00550
OG0001576	Prbf.g_00012	Prbn.g_01070
OG0001577	Prbf.g_00913	Prbn.g_01184
OG0001579	Prbf.g_01668	Prbn.g_00095
OG0001580	Prbf.g_01370	Prbn.g_00734
OG0001581	Prbf.g_00007	Prbn.g_01065
OG0001583	Prbf.g_01154	Prbn.g_01455
OG0001584	Prbf.g_01025	Prbn.g_00852
OG0001587	Prbf.g_00633	Prbn.g_01806
OG0001588	Prbf.g_01709	Prbn.g_00688
OG0001589	Prbf.g_00648	Prbn.g_01791
OG0001591	Prbf.g_01291	Prbn.g_01592
OG0001592	Prbf.g_01369	Prbn.g_00735
OG0001595	Prbf.g_01393	Prbn.g_00711
OG0001596	Prbf.g_01402	Prbn.g_00702
OG0001597	Prbf.g_00198	Prbn.g_00253
OG0001598	Prbf.g_01265	Prbn.g_01566
OG0001599	Prbf.g_01747	Prbn.g_00650
OG0001600	Prbf.g_01794	Prbn.g_00603
OG0001601	Prbf.g_01289	Prbn.g_01590
OG0001603	Prbf.g_01151	Prbn.g_01452
OG0001604	Prbf.g_01312	Prbn.g_01613
OG0001605	Prbf.g_00286	Prbn.g_01029
OG0001606	Prbf.g_00276	Prbn.g_01019
OG0001607	Prbf.g_00348	Prbn.g_00801
OG0001608	Prbf.g_01059	Prbn.g_01360
OG0001609	Prbf.g_00199	Prbn.g_00254
OG0001610	Prbf.g_00202	Prbn.g_00257
OG0001611	Prbf.g_00772	Prbn.g_01666
OG0001614	Prbf.g_00502	Prbn.g_01002
OG0001616	Prbf.g_00941	Prbn.g_00385
OG0001617	Prbf.g_01266	Prbn.g_01567
OG0001619	Prbf.g_01128	Prbn.g_01429
OG0001620	Prbf.g_01687	Prbn.g_00114
OG0001621	Prbf.g_01592	Prbn.g_00019
OG0001622	Prbf.g_00409	Prbn.g_00910
OG0001626	Prbf.g_00353	Prbn.g_00796
OG0001628	Prbf.g_01920	Prbn.g_00477
OG0001629	Prbf.g_00327	Prbn.g_00822
OG0001630	Prbf.g_00832	Prbn.g_01924
OG0001631	Prbf.g_00344	Prbn.g_00805
OG0001636	Prbf.g_01357	Prbn.g_00747
OG0001638	Prbf.g_00682	Prbn.g_01756
OG0001639	Prbf.g_00206	Prbn.g_00261
OG0001640	Prbf.g_01158	Prbn.g_01459
OG0001641	Prbf.g_01096	Prbn.g_01397
OG0001642	Prbf.g_01191	Prbn.g_01492
OG0001643	Prbf.g_00987	Prbn.g_00431
OG0001644	Prbf.g_01042	Prbn.g_01951
OG0001648	Prbf.g_00757	Prbn.g_01681
OG0001649	Prbf.g_00278	Prbn.g_01021
OG0001650	Prbf.g_00733	Prbn.g_01705
OG0001650	Prbf.g_00819	Prbn.g_00141
OG0001651	Prbf.g_00882	Prbn.g_01153
OG0001654	Prbf.g_00204	Prbn.g_00259
OG0001656	Prbf.g_01667	Prbn.g_00094
OG0001657	Prbf.g_01489	Prbn.g_01258
OG0001658	Prbf.g_01365	Prbn.g_00739
OG0001659	Prbf.g_00821	Prbn.g_00143
OG0001661	Prbf.g_00357	Prbn.g_00792
OG0001662	Prbf.g_00799	Prbn.g_01639
OG0001663	Prbf.g_00899	Prbn.g_01170
OG0001664	Prbf.g_00795	Prbn.g_01643
OG0001665	Prbf.g_00892	Prbn.g_01163
OG0001668	Prbf.g_00769	Prbn.g_01669
OG0001668	Prbf.g_00739	Prbn.g_01699
OG0001669	Prbf.g_00008	Prbn.g_01066
OG0001669	Prbf.g_00751	Prbn.g_01687
OG0001676	Prbf.g_01669	Prbn.g_00096
OG0001678	Prbf.g_00626	Prbn.g_01813
OG0001679	Prbf.g_01674	Prbn.g_00101
OG0001684	Prbf.g_01871	Prbn.g_00526
OG0001685	Prbf.g_01925	Prbn.g_00472
OG0001686	Prbf.g_00878	Prbn.g_01149
OG0001687	Prbf.g_01745	Prbn.g_00652
OG0001689	Prbf.g_00485	Prbn.g_00986
OG0001691	Prbf.g_01156	Prbn.g_01457
OG0001693	Prbf.g_00749	Prbn.g_01689
OG0001697	Prbf.g_01152	Prbn.g_01453
OG0001699	Prbf.g_00789	Prbn.g_01649
OG0001701	Prbf.g_01384	Prbn.g_00720
OG0001705	Prbf.g_00631	Prbn.g_01808
OG0001706	Prbf.g_00806	Prbn.g_00128
OG0001707	Prbf.g_00871	Prbn.g_01142
OG0001709	Prbf.g_00133	Prbn.g_00188
OG0001710	Prbf.g_01938	Prbn.g_00459
OG0001717	Prbf.g_00323	Prbn.g_00826
OG0001722	Prbf.g_00834	Prbn.g_01926
OG0001725	Prbf.g_00810	Prbn.g_00132
OG0001727	Prbf.g_00298	Prbn.g_01041
OG0001727	Prbf.g_00773	Prbn.g_01665
OG0001733	Prbf.g_00709	Prbn.g_01729
OG0001746	Prbf.g_00807	Prbn.g_00129
OG0001747	Prbf.g_01710	Prbn.g_00687
OG0001757	Prbf.g_00324	Prbn.g_00825
OG0001757	Prbf.g_00350	Prbn.g_00799
OG0001758	Prbf.g_00715	Prbn.g_01723
OG0001769	Prbf.g_00866	Prbn.g_01137
OG0001770	Prbf.g_00778	Prbn.g_01660
OG0001771	Prbf.g_00766	Prbn.g_01672
OG0001780	Prbf.g_00124	Prbn.g_00179
