Orthogroup	Prbf	Prbc
OG0001061	Prbf.g_01855	Prbc.g_01653
OG0001062	Prbf.g_01857	Prbc.g_01655
OG0001063	Prbf.g_01859	Prbc.g_01656
OG0001064	Prbf.g_01860	Prbc.g_01657
OG0001065	Prbf.g_01861	Prbc.g_01658
OG0001066	Prbf.g_01862	Prbc.g_01659
OG0001067	Prbf.g_01863	Prbc.g_01660
OG0001068	Prbf.g_01864	Prbc.g_01661
OG0001069	Prbf.g_01865	Prbc.g_01662
OG0001070	Prbf.g_01869	Prbc.g_01664
OG0001071	Prbf.g_01870	Prbc.g_01665
OG0001072	Prbf.g_01872	Prbc.g_01666
OG0001073	Prbf.g_01886	Prbc.g_01680
OG0001074	Prbf.g_01898	Prbc.g_01692
OG0001075	Prbf.g_01899	Prbc.g_01693
OG0001076	Prbf.g_01906	Prbc.g_01700
OG0001077	Prbf.g_01912	Prbc.g_01705
OG0001078	Prbf.g_00983	Prbc.g_01713
OG0001079	Prbf.g_00995	Prbc.g_01724
OG0001080	Prbf.g_01001	Prbc.g_01730
OG0001081	Prbf.g_01003	Prbc.g_01732
OG0001082	Prbf.g_01004	Prbc.g_01733
OG0001083	Prbf.g_01009	Prbc.g_01738
OG0001084	Prbf.g_01010	Prbc.g_01739
OG0001085	Prbf.g_01293	Prbc.g_01749
OG0001086	Prbf.g_01292	Prbc.g_01750
OG0001087	Prbf.g_01274	Prbc.g_01770
OG0001088	Prbf.g_01273	Prbc.g_01771
OG0001089	Prbf.g_01262	Prbc.g_01779
OG0001090	Prbf.g_01252	Prbc.g_01788
OG0001091	Prbf.g_01030	Prbc.g_01790
OG0001092	Prbf.g_01031	Prbc.g_01791
OG0001093	Prbf.g_01036	Prbc.g_01796
OG0001094	Prbf.g_01029	Prbc.g_01852
OG0001095	Prbf.g_01232	Prbc.g_01871
OG0001096	Prbf.g_01218	Prbc.g_01886
OG0001097	Prbf.g_01198	Prbc.g_01906
OG0001098	Prbf.g_01179	Prbc.g_01923
OG0001099	Prbf.g_00833	Prbc.g_01962
OG0001100	Prbf.g_01329	Prbc.g_01969
OG0001101	Prbf.g_01326	Prbc.g_01971
OG0001102	Prbf.g_01323	Prbc.g_01974
OG0001103	Prbf.g_01321	Prbc.g_01976
OG0001104	Prbf.g_01298	Prbc.g_01838
OG0001105	Prbf.g_01294	Prbc.g_01842
OG0001106	Prbf.g_01126	Prbc.g_02024
OG0001107	Prbf.g_01119	Prbc.g_02034
OG0001108	Prbf.g_01115	Prbc.g_02038
OG0001109	Prbf.g_01114	Prbc.g_02039
OG0001110	Prbf.g_01112	Prbc.g_02041
OG0001111	Prbf.g_01111	Prbc.g_02042
OG0001112	Prbf.g_01110	Prbc.g_02043
OG0001113	Prbf.g_01109	Prbc.g_02044
OG0001114	Prbf.g_01108	Prbc.g_02045
OG0001115	Prbf.g_01106	Prbc.g_02047
OG0001116	Prbf.g_01105	Prbc.g_02048
OG0001117	Prbf.g_01104	Prbc.g_02049
OG0001118	Prbf.g_01103	Prbc.g_02050
OG0001119	Prbf.g_01102	Prbc.g_02051
OG0001120	Prbf.g_01100	Prbc.g_02052
OG0001122	Prbf.g_01080	Prbc.g_02081
OG0001123	Prbf.g_01074	Prbc.g_02086
OG0001124	Prbf.g_01072	Prbc.g_02088
OG0001125	Prbf.g_01070	Prbc.g_02090
OG0001126	Prbf.g_01159	Prbc.g_02101
OG0001127	Prbf.g_01160	Prbc.g_02102
OG0001128	Prbf.g_01162	Prbc.g_02105
OG0001129	Prbf.g_01163	Prbc.g_02106
OG0001130	Prbf.g_01164	Prbc.g_02107
OG0001131	Prbf.g_01705	Prbc.g_01941
OG0001132	Prbf.g_00296	Prbc.g_02152
OG0001133	Prbf.g_00094	Prbc.g_02128
OG0001134	Prbf.g_00788	Prbc.g_00896
OG0001135	Prbf.g_00785	Prbc.g_00899
OG0001136	Prbf.g_00915	Prbc.g_01449
OG0001137	Prbf.g_00927	Prbc.g_01436
OG0001138	Prbf.g_00948	Prbc.g_01416
OG0001139	Prbf.g_00950	Prbc.g_01414
OG0001140	Prbf.g_00951	Prbc.g_01413
OG0001141	Prbf.g_00952	Prbc.g_01412
OG0001142	Prbf.g_00953	Prbc.g_01411
OG0001143	Prbf.g_00960	Prbc.g_01404
OG0001144	Prbf.g_00965	Prbc.g_01399
OG0001145	Prbf.g_00034	Prbc.g_00558
OG0001146	Prbf.g_00022	Prbc.g_00570
OG0001147	Prbf.g_00002	Prbc.g_00589
OG0001148	Prbf.g_00097	Prbc.g_00659
OG0001149	Prbf.g_00098	Prbc.g_00660
OG0001150	Prbf.g_00099	Prbc.g_00661
OG0001151	Prbf.g_00110	Prbc.g_00672
OG0001152	Prbf.g_00111	Prbc.g_00673
OG0001153	Prbf.g_00189	Prbc.g_00739
OG0001154	Prbf.g_00190	Prbc.g_00740
OG0001155	Prbf.g_00207	Prbc.g_00756
OG0001156	Prbf.g_00210	Prbc.g_00759
OG0001157	Prbf.g_00211	Prbc.g_00760
OG0001158	Prbf.g_00212	Prbc.g_00761
OG0001159	Prbf.g_00213	Prbc.g_00762
OG0001160	Prbf.g_00239	Prbc.g_00787
OG0001161	Prbf.g_00750	Prbc.g_01485
OG0001162	Prbf.g_00812	Prbc.g_00799
OG0001163	Prbf.g_00702	Prbc.g_00825
OG0001164	Prbf.g_00698	Prbc.g_00829
OG0001165	Prbf.g_00695	Prbc.g_00831
OG0001166	Prbf.g_00674	Prbc.g_00849
OG0001167	Prbf.g_00657	Prbc.g_00867
OG0001168	Prbf.g_00655	Prbc.g_00868
OG0001169	Prbf.g_00653	Prbc.g_00870
OG0001170	Prbf.g_00651	Prbc.g_00872
OG0001171	Prbf.g_00641	Prbc.g_00882
OG0001172	Prbf.g_00625	Prbc.g_00937
OG0001173	Prbf.g_00624	Prbc.g_00938
OG0001174	Prbf.g_00616	Prbc.g_00946
OG0001175	Prbf.g_00615	Prbc.g_00947
OG0001176	Prbf.g_00607	Prbc.g_00959
OG0001177	Prbf.g_00605	Prbc.g_00957
OG0001178	Prbf.g_00688	Prbc.g_01309
OG0001179	Prbf.g_00575	Prbc.g_00301
OG0001180	Prbf.g_00552	Prbc.g_00278
OG0001181	Prbf.g_00548	Prbc.g_00274
OG0001182	Prbf.g_00540	Prbc.g_00266
OG0001183	Prbf.g_00535	Prbc.g_00247
OG0001184	Prbf.g_00517	Prbc.g_00231
OG0001185	Prbf.g_00501	Prbc.g_00216
OG0001186	Prbf.g_00476	Prbc.g_00189
OG0001187	Prbf.g_00473	Prbc.g_00966
OG0001188	Prbf.g_00471	Prbc.g_00968
OG0001189	Prbf.g_00455	Prbc.g_00985
OG0001190	Prbf.g_00450	Prbc.g_00990
OG0001191	Prbf.g_00440	Prbc.g_01000
OG0001192	Prbf.g_00435	Prbc.g_01005
OG0001193	Prbf.g_00423	Prbc.g_01018
OG0001194	Prbf.g_00422	Prbc.g_01019
OG0001195	Prbf.g_00421	Prbc.g_01020
OG0001196	Prbf.g_00405	Prbc.g_01054
OG0001197	Prbf.g_00403	Prbc.g_01056
OG0001198	Prbf.g_00396	Prbc.g_01066
OG0001199	Prbf.g_01401	Prbc.g_00499
OG0001200	Prbf.g_01403	Prbc.g_00497
OG0001201	Prbf.g_01436	Prbc.g_00465
OG0001202	Prbf.g_01534	Prbc.g_00372
OG0001203	Prbf.g_01576	Prbc.g_00332
OG0001204	Prbf.g_01582	Prbc.g_01141
OG0001205	Prbf.g_01729	Prbc.g_01506
OG0001206	Prbf.g_01749	Prbc.g_01525
OG0001207	Prbf.g_01760	Prbc.g_01536
OG0001208	Prbf.g_01765	Prbc.g_01542
OG0001209	Prbf.g_01816	Prbc.g_01614
OG0001210	Prbf.g_01821	Prbc.g_01619
OG0001211	Prbf.g_01831	Prbc.g_01630
OG0001212	Prbf.g_01878	Prbc.g_01672
OG0001213	Prbf.g_01913	Prbc.g_01706
OG0001214	Prbf.g_00984	Prbc.g_01714
OG0001215	Prbf.g_01272	Prbc.g_01772
OG0001216	Prbf.g_01251	Prbc.g_01789
OG0001217	Prbf.g_00280	Prbc.g_00521
OG0001218	Prbf.g_00855	Prbc.g_01829
OG0001219	Prbf.g_01146	Prbc.g_02005
OG0001220	Prbf.g_01189	Prbc.g_01913
OG0001221	Prbf.g_01309	Prbc.g_01989
OG0001222	Prbf.g_01067	Prbc.g_01936
OG0001223	Prbf.g_01099	Prbc.g_02053
OG0001224	Prbf.g_01166	Prbc.g_02109
OG0001225	Prbf.g_01168	Prbc.g_02111
OG0001226	Prbf.g_01921	Prbc.g_00930
OG0001227	Prbf.g_00870	Prbc.g_02133
OG0001228	Prbf.g_00968	Prbc.g_01396
OG0001229	Prbf.g_00856	Prbc.g_00138
OG0001230	Prbf.g_00150	Prbc.g_00700
OG0001231	Prbf.g_01706	Prbc.g_01833
OG0001232	Prbf.g_00670	Prbc.g_00853
OG0001233	Prbf.g_00650	Prbc.g_00873
OG0001234	Prbf.g_00613	Prbc.g_00949
OG0001235	Prbf.g_00609	Prbc.g_00953
OG0001236	Prbf.g_00520	Prbc.g_00234
OG0001237	Prbf.g_00516	Prbc.g_00230
OG0001238	Prbf.g_00439	Prbc.g_01001
OG0001239	Prbf.g_01398	Prbc.g_00502
OG0001240	Prbf.g_01419	Prbc.g_00480
OG0001241	Prbf.g_01429	Prbc.g_00471
OG0001242	Prbf.g_01449	Prbc.g_00452
OG0001243	Prbf.g_01456	Prbc.g_00445
OG0001244	Prbf.g_01471	Prbc.g_00429
OG0001245	Prbf.g_00879	Prbc.g_01317
OG0001247	Prbf.g_01279	Prbc.g_01765
OG0001248	Prbf.g_01277	Prbc.g_01767
OG0001249	Prbf.g_01675	Prbc.g_01230
OG0001251	Prbf.g_00837	Prbc.g_00923
OG0001252	Prbf.g_01161	Prbc.g_02104
OG0001253	Prbf.g_01924	Prbc.g_00804
OG0001254	Prbf.g_00786	Prbc.g_00898
OG0001255	Prbf.g_00900	Prbc.g_01463
OG0001256	Prbf.g_00246	Prbc.g_00795
OG0001259	Prbf.g_00652	Prbc.g_00871
OG0001260	Prbf.g_00635	Prbc.g_00888
OG0001261	Prbf.g_00567	Prbc.g_00293
OG0001263	Prbf.g_01458	Prbc.g_00442
OG0001269	Prbf.g_01190	Prbc.g_01912
OG0001273	Prbf.g_00978	Prbc.g_01708
OG0001277	Prbf.g_00417	Prbc.g_01042
OG0001279	Prbf.g_00339	Prbc.g_00133
OG0001280	Prbf.g_00027	Prbc.g_00565
OG0001282	Prbf.g_00096	Prbc.g_00658
OG0001283	Prbf.g_00408	Prbc.g_01050
OG0001284	Prbf.g_00232	Prbc.g_00781
OG0001285	Prbf.g_00667	Prbc.g_00856
OG0001286	Prbf.g_00554	Prbc.g_00280
OG0001287	Prbf.g_00494	Prbc.g_00209
OG0001288	Prbf.g_00483	Prbc.g_00198
OG0001289	Prbf.g_01413	Prbc.g_00486
OG0001290	Prbf.g_01428	Prbc.g_00472
OG0001295	Prbf.g_00824	Prbc.g_01471
OG0001296	Prbf.g_01792	Prbc.g_01589
OG0001297	Prbf.g_01797	Prbc.g_01594
OG0001299	Prbf.g_01015	Prbc.g_01744
OG0001300	Prbf.g_01268	Prbc.g_01776
OG0001301	Prbf.g_01263	Prbc.g_01778
OG0001302	Prbf.g_01150	Prbc.g_02003
OG0001303	Prbf.g_00731	Prbc.g_00092
OG0001304	Prbf.g_01062	Prbc.g_02095
OG0001305	Prbf.g_01174	Prbc.g_01931
OG0001306	Prbf.g_00903	Prbc.g_01461
OG0001307	Prbf.g_00070	Prbc.g_00586
OG0001308	Prbf.g_00167	Prbc.g_00719
OG0001309	Prbf.g_00274	Prbc.g_01598
OG0001310	Prbf.g_00680	Prbc.g_00843
OG0001311	Prbf.g_01073	Prbc.g_02087
OG0001312	Prbf.g_01137	Prbc.g_02014
OG0001314	Prbf.g_00372	Prbc.g_01137
OG0001315	Prbf.g_00865	Prbc.g_00249
OG0001316	Prbf.g_01470	Prbc.g_00431
OG0001317	Prbf.g_01572	Prbc.g_00336
OG0001318	Prbf.g_01596	Prbc.g_01152
OG0001320	Prbf.g_00765, Prbf.g_00732	Prbc.g_00037, Prbc.g_00013
OG0001321	Prbf.g_01735	Prbc.g_01512
OG0001322	Prbf.g_01736	Prbc.g_01513
OG0001324	Prbf.g_01267	Prbc.g_01777
OG0001325	Prbf.g_01032	Prbc.g_01792
OG0001327	Prbf.g_01332	Prbc.g_01966
OG0001328	Prbf.g_00045	Prbc.g_01985
OG0001329	Prbf.g_00734	Prbc.g_00803
OG0001330	Prbf.g_00263	Prbc.g_00559
OG0001331	Prbf.g_00101	Prbc.g_00663
OG0001332	Prbf.g_00203	Prbc.g_00754
OG0001334	Prbf.g_00532	Prbc.g_00244
OG0001335	Prbf.g_00531	Prbc.g_00243
OG0001337	Prbf.g_01670	Prbc.g_01224
OG0001339	Prbf.g_01431	Prbc.g_00469
OG0001340	Prbf.g_01671	Prbc.g_01225
OG0001341	Prbf.g_00863	Prbc.g_00539
OG0001342	Prbf.g_00711	Prbc.g_00059, Prbc.g_02139
OG0001343	Prbf.g_00840	Prbc.g_01956, Prbc.g_01957
OG0001344	Prbf.g_00922	Prbc.g_01441
OG0001345	Prbf.g_00938	Prbc.g_01425
OG0001346	Prbf.g_00025	Prbc.g_00567
OG0001348	Prbf.g_00826	Prbc.g_02169
OG0001350	Prbf.g_01575	Prbc.g_00333
OG0001351	Prbf.g_01741	Prbc.g_01515
OG0001352	Prbf.g_01283	Prbc.g_01761
OG0001354	Prbf.g_01107	Prbc.g_02046
OG0001355	Prbf.g_01053	Prbc.g_00802
OG0001356	Prbf.g_00705	Prbc.g_00603
OG0001357	Prbf.g_00052	Prbc.g_01294
OG0001359	Prbf.g_00839	Prbc.g_01958
OG0001362	Prbf.g_00171	Prbc.g_00723
OG0001363	Prbf.g_00173	Prbc.g_01521
OG0001365	Prbf.g_00446	Prbc.g_00994
OG0001368	Prbf.g_00051, Prbf.g_00309, Prbf.g_00374	Prbc.g_00149, Prbc.g_00130
OG0001369	Prbf.g_01418	Prbc.g_00481
OG0001370	Prbf.g_01746	Prbc.g_00170
OG0001371	Prbf.g_01284	Prbc.g_01760
OG0001372	Prbf.g_01922	Prbc.g_01116
OG0001375	Prbf.g_00841	Prbc.g_01955
OG0001380	Prbf.g_00853, Prbf.g_00066	Prbc.g_01470
OG0001381	Prbf.g_00893	Prbc.g_00655
OG0001394	Prbf.g_01305	Prbc.g_01993
OG0001397	Prbf.g_00172	Prbc.g_00724
OG0001398	Prbf.g_00801	Prbc.g_01806
OG0001401	Prbf.g_01207	Prbc.g_01896
OG0001402	Prbf.g_01907	Prbc.g_01701
OG0001403	Prbf.g_01353	Prbc.g_01100
OG0001404	Prbf.g_01395	Prbc.g_00505
OG0001407	Prbf.g_00059	Prbc.g_01947
OG0001409	Prbf.g_00926	Prbc.g_01437
OG0001410	Prbf.g_00069	Prbc.g_00587
OG0001414	Prbf.g_01567	Prbc.g_00342
OG0001415	Prbf.g_01569	Prbc.g_00340
OG0001418	Prbf.g_01278	Prbc.g_01766
OG0001419	Prbf.g_00060	Prbc.g_01825
OG0001421	Prbf.g_00247	Prbc.g_00796
OG0001422	Prbf.g_00056	Prbc.g_02129
OG0001424	Prbf.g_00299	Prbc.g_01380
OG0001425	Prbf.g_00436	Prbc.g_01004
OG0001429	Prbf.g_01145	Prbc.g_02006
OG0001430	Prbf.g_00854	Prbc.g_01945
OG0001431	Prbf.g_00816, Prbf.g_00872	Prbc.g_00143
OG0001433	Prbf.g_00706	Prbc.g_00602
OG0001434	Prbf.g_01300	Prbc.g_01998
OG0001435	Prbf.g_01324	Prbc.g_01973
OG0001437	Prbf.g_01568	Prbc.g_00341
OG0001440	Prbf.g_00729, Prbf.g_00735	Prbc.g_01315
OG0001443	Prbf.g_00857	Prbc.g_00905
OG0001446	Prbf.g_00291	Prbc.g_00494
OG0001450	Prbf.g_01275	Prbc.g_01769
OG0001451	Prbf.g_01178	Prbc.g_01924
OG0001455	Prbf.g_00862	Prbc.g_01117
OG0001460	Prbf.g_00707	Prbc.g_00601
OG0001461	Prbf.g_01379	Prbc.g_00014
OG0001463	Prbf.g_01627	Prbc.g_01179
OG0001464	Prbf.g_01672	Prbc.g_01813
OG0001467	Prbf.g_00090	Prbc.g_00514
OG0001468	Prbf.g_00849	Prbc.g_01954
OG0001472	Prbf.g_01930	Prbc.g_01940, Prbc.g_00069
OG0001476	Prbf.g_00925	Prbc.g_01438
OG0001477	Prbf.g_00316	Prbc.g_00010
OG0001481	Prbf.g_00046	Prbc.g_02120
OG0001483	Prbf.g_00777	Prbc.g_00105, Prbc.g_00807, Prbc.g_02166
OG0001484	Prbf.g_00262	Prbc.g_01278
OG0001485	Prbf.g_00346	Prbc.g_00144
OG0001486	Prbf.g_00916	Prbc.g_01448
OG0001487	Prbf.g_00197	Prbc.g_00747
OG0001488	Prbf.g_00931	Prbc.g_01432
OG0001489	Prbf.g_00543	Prbc.g_00269
OG0001491	Prbf.g_01153	Prbc.g_01999
OG0001496	Prbf.g_00318	Prbc.g_00008
OG0001497	Prbf.g_00317	Prbc.g_00009
OG0001498	Prbf.g_01702	Prbc.g_01269
OG0001500	Prbf.g_01602	Prbc.g_01157
OG0001501	Prbf.g_01334	Prbc.g_01290
OG0001503	Prbf.g_00285	Prbc.g_02170
OG0001506	Prbf.g_00201	Prbc.g_00751
OG0001510	Prbf.g_00490, Prbf.g_00489	Prbc.g_00205
OG0001511	Prbf.g_01440	Prbc.g_00461
OG0001512	Prbf.g_00861	Prbc.g_00820
OG0001513	Prbf.g_00761	Prbc.g_01112
OG0001514	Prbf.g_00319	Prbc.g_00007
OG0001515	Prbf.g_01270	Prbc.g_01774
OG0001516	Prbf.g_01012	Prbc.g_01741
OG0001517	Prbf.g_01679	Prbc.g_01247
OG0001518	Prbf.g_00437	Prbc.g_01003
OG0001519	Prbf.g_00432	Prbc.g_01008
OG0001521	Prbf.g_01155	Prbc.g_02071, Prbc.g_01377
OG0001522	Prbf.g_01211	Prbc.g_01892
OG0001523	Prbf.g_00783	Prbc.g_00901
OG0001524	Prbf.g_00782	Prbc.g_00902
OG0001526	Prbf.g_01383	Prbc.g_02000
OG0001529	Prbf.g_01363	Prbc.g_01119
OG0001530	Prbf.g_01439	Prbc.g_00462
OG0001531	Prbf.g_01577	Prbc.g_00331
OG0001532	Prbf.g_00949	Prbc.g_01415
OG0001534	Prbf.g_01061	Prbc.g_02096
OG0001535	Prbf.g_01077	Prbc.g_02084
OG0001536	Prbf.g_01121	Prbc.g_02032
OG0001537	Prbf.g_01308	Prbc.g_01990
OG0001538	Prbf.g_01240	Prbc.g_01863
OG0001539	Prbf.g_01330	Prbc.g_01968
OG0001540	Prbf.g_01460	Prbc.g_00440
OG0001541	Prbf.g_01514	Prbc.g_00392
OG0001542	Prbf.g_01520	Prbc.g_00386
OG0001543	Prbf.g_00040	Prbc.g_01939
OG0001544	Prbf.g_00433	Prbc.g_01007
OG0001545	Prbf.g_00418	Prbc.g_01041
OG0001549	Prbf.g_01180	Prbc.g_01922
OG0001550	Prbf.g_00281	Prbc.g_01277
OG0001552	Prbf.g_00250	Prbc.g_00904
OG0001557	Prbf.g_01304	Prbc.g_01994
OG0001559	Prbf.g_01438	Prbc.g_00463
OG0001560	Prbf.g_01427	Prbc.g_00473
OG0001561	Prbf.g_01071	Prbc.g_02089
OG0001562	Prbf.g_01084	Prbc.g_02078
OG0001563	Prbf.g_00559	Prbc.g_00285
OG0001566	Prbf.g_01287	Prbc.g_01756
OG0001569	Prbf.g_00375	Prbc.g_00041
OG0001571	Prbf.g_00336	Prbc.g_01348, Prbc.g_02182
OG0001572	Prbf.g_00338	Prbc.g_00019, Prbc.g_00096
OG0001575	Prbf.g_01847	Prbc.g_01645
OG0001576	Prbf.g_00012	Prbc.g_00578
OG0001577	Prbf.g_00913	Prbc.g_01451
OG0001579	Prbf.g_01668	Prbc.g_01222
OG0001581	Prbf.g_00007	Prbc.g_02147
OG0001584	Prbf.g_01025	Prbc.g_01848
OG0001589	Prbf.g_00648	Prbc.g_00875
OG0001591	Prbf.g_01291	Prbc.g_01751
OG0001595	Prbf.g_01393	Prbc.g_00506
OG0001596	Prbf.g_01402	Prbc.g_00498
OG0001597	Prbf.g_00198	Prbc.g_00748
OG0001598	Prbf.g_01265	Prbc.g_02116
OG0001599	Prbf.g_01747	Prbc.g_01523
OG0001600	Prbf.g_01794	Prbc.g_01591
OG0001601	Prbf.g_01289	Prbc.g_01754
OG0001603	Prbf.g_01151	Prbc.g_02002
OG0001604	Prbf.g_01312	Prbc.g_01986
OG0001605	Prbf.g_00286	Prbc.g_02144
OG0001606	Prbf.g_00276	Prbc.g_00615
OG0001607	Prbf.g_00348	Prbc.g_00158
OG0001608	Prbf.g_01059	Prbc.g_02160
OG0001609	Prbf.g_00199	Prbc.g_00749
OG0001610	Prbf.g_00202	Prbc.g_00753
OG0001611	Prbf.g_00772	Prbc.g_00613
OG0001626	Prbf.g_00353	Prbc.g_01302
OG0001629	Prbf.g_00327	Prbc.g_00115
OG0001630	Prbf.g_00832	Prbc.g_01963
OG0001631	Prbf.g_00344	Prbc.g_01814
OG0001642	Prbf.g_01191	Prbc.g_00597
OG0001644	Prbf.g_01042	Prbc.g_01802
OG0001648	Prbf.g_00757	Prbc.g_00816
OG0001649	Prbf.g_00278	Prbc.g_01946
OG0001650	Prbf.g_00733	Prbc.g_00040
OG0001650	Prbf.g_00819	Prbc.g_01300
OG0001651	Prbf.g_00882	Prbc.g_02157
OG0001656	Prbf.g_01667	Prbc.g_01221
OG0001659	Prbf.g_00821	Prbc.g_01419
OG0001661	Prbf.g_00357	Prbc.g_02156
OG0001662	Prbf.g_00799	Prbc.g_00063
OG0001663	Prbf.g_00899	Prbc.g_01464
OG0001664	Prbf.g_00795	Prbc.g_00652
OG0001665	Prbf.g_00892	Prbc.g_00654
OG0001668	Prbf.g_00769, Prbf.g_00739	Prbc.g_01486, Prbc.g_00895
OG0001676	Prbf.g_01669	Prbc.g_01223
OG0001684	Prbf.g_01871	Prbc.g_01231
OG0001689	Prbf.g_00485	Prbc.g_00200
OG0001691	Prbf.g_01156	Prbc.g_02099
OG0001697	Prbf.g_01152	Prbc.g_02001
OG0001699	Prbf.g_00789	Prbc.g_01520
OG0001706	Prbf.g_00806	Prbc.g_00527, Prbc.g_01311
OG0001710	Prbf.g_01938	Prbc.g_01135
OG0001722	Prbf.g_00834	Prbc.g_01961
OG0001725	Prbf.g_00810	Prbc.g_00078
OG0001727	Prbf.g_00298, Prbf.g_00773	Prbc.g_00630
OG0001746	Prbf.g_00807	Prbc.g_00146
OG0001757	Prbf.g_00324, Prbf.g_00350	Prbc.g_00112
OG0001758	Prbf.g_00715	Prbc.g_00020, Prbc.g_00552
OG0001769	Prbf.g_00866	Prbc.g_01372
OG0001770	Prbf.g_00778	Prbc.g_00021, Prbc.g_01364
OG0001793	Prbf.g_00373, Prbf.g_00308	Prbc.g_01324
OG0001802	Prbf.g_00334, Prbf.g_00859	Prbc.g_00251
OG0001820	Prbf.g_00297	Prbc.g_00155
OG0001875	Prbf.g_00716	Prbc.g_00553
OG0001876	Prbf.g_00717	Prbc.g_00554
OG0001916	Prbf.g_01779	Prbc.g_01555
OG0001917	Prbf.g_01076	Prbc.g_02085
OG0001923	Prbf.g_00132	Prbc.g_00515
OG0001955	Prbf.g_00813	Prbc.g_00547
OG0001956	Prbf.g_01184	Prbc.g_01918
OG0001963	Prbf.g_00266	Prbc.g_00961
OG0001977	Prbf.g_00427	Prbc.g_01014
OG0001988	Prbf.g_00050	Prbc.g_00147
OG0002036	Prbf.g_00257	Prbc.g_01283
OG0002052	Prbf.g_01066	Prbc.g_01937
OG0002164	Prbf.g_00844	Prbc.g_02127
OG0002165	Prbf.g_00850	Prbc.g_00516
OG0002176	Prbf.g_00376, Prbf.g_00825	Prbc.g_00139
OG0002177	Prbf.g_01918	Prbc.g_01385
OG0002232	Prbf.g_01280	Prbc.g_01764
OG0002240	Prbf.g_01451	Prbc.g_00450
OG0002275	Prbf.g_00723	Prbc.g_01361
OG0002282	Prbf.g_00251	Prbc.g_01949
OG0002283	Prbf.g_00868	Prbc.g_00090
OG0002284	Prbf.g_00332	Prbc.g_00551
OG0002293	Prbf.g_00333	Prbc.g_02122
OG0002294	Prbf.g_00843	Prbc.g_00524, Prbc.g_02118
OG0002345	Prbf.g_01926	Prbc.g_00053, Prbc.g_01328
OG0002346	Prbf.g_00891	Prbc.g_00651
OG0002383	Prbf.g_00300	Prbc.g_00087
OG0002453	Prbf.g_00713	Prbc.g_01281
OG0002455	Prbf.g_00805	Prbc.g_00818
OG0002456	Prbf.g_00526	Prbc.g_00239
OG0002497	Prbf.g_00325	Prbc.g_00120
OG0002499	Prbf.g_00267	Prbc.g_00005
OG0002501	Prbf.g_00354	Prbc.g_02188
OG0002502	Prbf.g_00848	Prbc.g_00522
OG0002503	Prbf.g_01751	Prbc.g_01527
OG0002504	Prbf.g_01254	Prbc.g_01786
OG0002505	Prbf.g_00815	Prbc.g_01926
OG0002508	Prbf.g_00326	Prbc.g_00611
OG0002509	Prbf.g_00331	Prbc.g_01306
OG0002510	Prbf.g_00290	Prbc.g_01313
OG0002511	Prbf.g_01624	Prbc.g_01335
OG0002512	Prbf.g_01919	Prbc.g_01384
OG0002513	Prbf.g_00885	Prbc.g_01477
OG0002514	Prbf.g_00237	Prbc.g_00786
OG0002515	Prbf.g_00784	Prbc.g_00900
OG0002516	Prbf.g_00887	Prbc.g_00928
OG0002517	Prbf.g_00315	Prbc.g_00962
OG0002584	Prbf.g_01058	Prbc.g_00523
OG0002586	Prbf.g_01286	Prbc.g_00648
OG0002587	Prbf.g_00718	Prbc.g_00926
OG0002654	Prbf.g_00867	Prbc.g_02134
OG0002655	Prbf.g_00064	Prbc.g_02138
OG0002656	Prbf.g_00047	Prbc.g_00612
OG0002657	Prbf.g_00809	Prbc.g_01304
OG0002658	Prbf.g_00895	Prbc.g_01469
OG0002659	Prbf.g_00852	Prbc.g_00817
OG0002660	Prbf.g_00858	Prbc.g_00824
OG0002661	Prbf.g_00058	Prbc.g_00537
OG0002662	Prbf.g_00796	Prbc.g_00034
OG0002725	Prbf.g_00736	Prbc.g_00540, Prbc.g_02199
OG0002727	Prbf.g_01054	Prbc.g_00058
OG0002728	Prbf.g_00846	Prbc.g_01952
OG0002809	Prbf.g_01091	Prbc.g_02060
OG0002810	Prbf.g_00271	Prbc.g_02174
OG0002811	Prbf.g_00307	Prbc.g_00131
OG0002812	Prbf.g_00349	Prbc.g_01296
OG0002814	Prbf.g_00358	Prbc.g_00626
OG0002815	Prbf.g_00710	Prbc.g_00060, Prbc.g_00061
OG0002817	Prbf.g_00898	Prbc.g_01467
OG0002820	Prbf.g_00770	Prbc.g_00927
OG0002825	Prbf.g_00279	Prbc.g_00635, Prbc.g_01564
OG0002918	Prbf.g_00345	Prbc.g_00171
OG0002919	Prbf.g_01932	Prbc.g_01577
