Orthogroup	Prbf	Prak
OG0001084	Prbf.g_01010	Prak.g_01080
OG0001085	Prbf.g_01293	Prak.g_00797
OG0001086	Prbf.g_01292	Prak.g_00798
OG0001087	Prbf.g_01274	Prak.g_00816
OG0001088	Prbf.g_01273	Prak.g_00817
OG0001089	Prbf.g_01262	Prak.g_00828
OG0001090	Prbf.g_01252	Prak.g_00838
OG0001091	Prbf.g_01030	Prak.g_01060
OG0001092	Prbf.g_01031	Prak.g_01059
OG0001093	Prbf.g_01036	Prak.g_01054
OG0001094	Prbf.g_01029	Prak.g_01061
OG0001095	Prbf.g_01232	Prak.g_00858
OG0001096	Prbf.g_01218	Prak.g_00872
OG0001097	Prbf.g_01198	Prak.g_00892
OG0001098	Prbf.g_01179	Prak.g_00911
OG0001099	Prbf.g_00833	Prak.g_00753
OG0001100	Prbf.g_01329	Prak.g_00761
OG0001101	Prbf.g_01326	Prak.g_00764
OG0001102	Prbf.g_01323	Prak.g_00767
OG0001103	Prbf.g_01321	Prak.g_00769
OG0001104	Prbf.g_01298	Prak.g_00792
OG0001105	Prbf.g_01294	Prak.g_00796
OG0001106	Prbf.g_01126	Prak.g_00964
OG0001107	Prbf.g_01119	Prak.g_00971
OG0001108	Prbf.g_01115	Prak.g_00975
OG0001109	Prbf.g_01114	Prak.g_00976
OG0001110	Prbf.g_01112	Prak.g_00978
OG0001111	Prbf.g_01111	Prak.g_00979
OG0001112	Prbf.g_01110	Prak.g_00980
OG0001113	Prbf.g_01109	Prak.g_00981
OG0001114	Prbf.g_01108	Prak.g_00982
OG0001115	Prbf.g_01106	Prak.g_00984
OG0001116	Prbf.g_01105	Prak.g_00985
OG0001117	Prbf.g_01104	Prak.g_00986
OG0001118	Prbf.g_01103	Prak.g_00987
OG0001119	Prbf.g_01102	Prak.g_00988
OG0001120	Prbf.g_01100	Prak.g_00990
OG0001122	Prbf.g_01080	Prak.g_01010
OG0001123	Prbf.g_01074	Prak.g_01016
OG0001124	Prbf.g_01072	Prak.g_01018
OG0001125	Prbf.g_01070	Prak.g_01020
OG0001126	Prbf.g_01159	Prak.g_00931
OG0001127	Prbf.g_01160	Prak.g_00930
OG0001128	Prbf.g_01162	Prak.g_00928
OG0001129	Prbf.g_01163	Prak.g_00927
OG0001130	Prbf.g_01164	Prak.g_00926
OG0001131	Prbf.g_01705	Prak.g_00383
OG0001132	Prbf.g_00296	Prak.g_00712
OG0001133	Prbf.g_00094	Prak.g_01328
OG0001134	Prbf.g_00788	Prak.g_01550
OG0001135	Prbf.g_00785	Prak.g_01553
OG0001136	Prbf.g_00915	Prak.g_01175
OG0001137	Prbf.g_00927	Prak.g_01163
OG0001138	Prbf.g_00948	Prak.g_01142
OG0001139	Prbf.g_00950	Prak.g_01140
OG0001140	Prbf.g_00951	Prak.g_01139
OG0001141	Prbf.g_00952	Prak.g_01138
OG0001142	Prbf.g_00953	Prak.g_01137
OG0001143	Prbf.g_00960	Prak.g_01130
OG0001144	Prbf.g_00965	Prak.g_01125
OG0001145	Prbf.g_00034	Prak.g_01269
OG0001146	Prbf.g_00022	Prak.g_01281
OG0001147	Prbf.g_00002	Prak.g_01301
OG0001148	Prbf.g_00097	Prak.g_01331
OG0001149	Prbf.g_00098	Prak.g_01332
OG0001150	Prbf.g_00099	Prak.g_01333
OG0001151	Prbf.g_00110	Prak.g_01344
OG0001152	Prbf.g_00111	Prak.g_01345
OG0001153	Prbf.g_00189	Prak.g_01423
OG0001154	Prbf.g_00190	Prak.g_01424
OG0001155	Prbf.g_00207	Prak.g_01441
OG0001156	Prbf.g_00210	Prak.g_01444
OG0001157	Prbf.g_00211	Prak.g_01445
OG0001158	Prbf.g_00212	Prak.g_01446
OG0001159	Prbf.g_00213	Prak.g_01447
OG0001160	Prbf.g_00239	Prak.g_01473
OG0001161	Prbf.g_00750	Prak.g_01588
OG0001162	Prbf.g_00812	Prak.g_01526
OG0001163	Prbf.g_00702	Prak.g_01636
OG0001164	Prbf.g_00698	Prak.g_01640
OG0001165	Prbf.g_00695	Prak.g_01643
OG0001166	Prbf.g_00674	Prak.g_01664
OG0001167	Prbf.g_00657	Prak.g_01681
OG0001168	Prbf.g_00655	Prak.g_01683
OG0001169	Prbf.g_00653	Prak.g_01685
OG0001170	Prbf.g_00651	Prak.g_01687
OG0001171	Prbf.g_00641	Prak.g_01697
OG0001172	Prbf.g_00625	Prak.g_01713
OG0001173	Prbf.g_00624	Prak.g_01714
OG0001174	Prbf.g_00616	Prak.g_01722
OG0001175	Prbf.g_00615	Prak.g_01723
OG0001176	Prbf.g_00607	Prak.g_01731
OG0001177	Prbf.g_00605	Prak.g_01733
OG0001178	Prbf.g_00688	Prak.g_01650
OG0001179	Prbf.g_00575	Prak.g_01763
OG0001180	Prbf.g_00552	Prak.g_01786
OG0001181	Prbf.g_00548	Prak.g_01790
OG0001182	Prbf.g_00540	Prak.g_01798
OG0001183	Prbf.g_00535	Prak.g_01803
OG0001184	Prbf.g_00517	Prak.g_01821
OG0001185	Prbf.g_00501	Prak.g_01837
OG0001186	Prbf.g_00476	Prak.g_01861
OG0001187	Prbf.g_00473	Prak.g_01864
OG0001188	Prbf.g_00471	Prak.g_01866
OG0001189	Prbf.g_00455	Prak.g_01883
OG0001190	Prbf.g_00450	Prak.g_01888
OG0001191	Prbf.g_00440	Prak.g_01898
OG0001192	Prbf.g_00435	Prak.g_01903
OG0001193	Prbf.g_00423	Prak.g_01915
OG0001194	Prbf.g_00422	Prak.g_01916
OG0001195	Prbf.g_00421	Prak.g_01917
OG0001196	Prbf.g_00405	Prak.g_01933
OG0001197	Prbf.g_00403	Prak.g_01935
OG0001198	Prbf.g_00396	Prak.g_01942
OG0001199	Prbf.g_01401	Prak.g_00079
OG0001200	Prbf.g_01403	Prak.g_00081
OG0001201	Prbf.g_01436	Prak.g_00114
OG0001202	Prbf.g_01534	Prak.g_00212
OG0001203	Prbf.g_01576	Prak.g_00254
OG0001204	Prbf.g_01582	Prak.g_00260
OG0001205	Prbf.g_01729	Prak.g_00407
OG0001206	Prbf.g_01749	Prak.g_00427
OG0001207	Prbf.g_01760	Prak.g_00438
OG0001208	Prbf.g_01765	Prak.g_00443
OG0001209	Prbf.g_01816	Prak.g_00494
OG0001210	Prbf.g_01821	Prak.g_00499
OG0001211	Prbf.g_01831	Prak.g_00510
OG0001212	Prbf.g_01878	Prak.g_00557
OG0001213	Prbf.g_01913	Prak.g_00592
OG0001214	Prbf.g_00984	Prak.g_01106
OG0001215	Prbf.g_01272	Prak.g_00818
OG0001216	Prbf.g_01251	Prak.g_00839
OG0001217	Prbf.g_00280	Prak.g_00728
OG0001218	Prbf.g_00855	Prak.g_01235
OG0001219	Prbf.g_01146	Prak.g_00944
OG0001220	Prbf.g_01189	Prak.g_00901
OG0001221	Prbf.g_01309	Prak.g_00781
OG0001222	Prbf.g_01067	Prak.g_01023
OG0001223	Prbf.g_01099	Prak.g_00991
OG0001224	Prbf.g_01166	Prak.g_00924
OG0001225	Prbf.g_01168	Prak.g_00922
OG0001226	Prbf.g_01921	Prak.g_00600
OG0001227	Prbf.g_00870	Prak.g_01220
OG0001228	Prbf.g_00968	Prak.g_01122
OG0001229	Prbf.g_00856	Prak.g_01234
OG0001230	Prbf.g_00150	Prak.g_01384
OG0001231	Prbf.g_01706	Prak.g_00384
OG0001232	Prbf.g_00670	Prak.g_01668
OG0001233	Prbf.g_00650	Prak.g_01688
OG0001234	Prbf.g_00613	Prak.g_01725
OG0001235	Prbf.g_00609	Prak.g_01729
OG0001236	Prbf.g_00520	Prak.g_01818
OG0001237	Prbf.g_00516	Prak.g_01822
OG0001238	Prbf.g_00439	Prak.g_01899
OG0001239	Prbf.g_01398	Prak.g_00076
OG0001240	Prbf.g_01419	Prak.g_00097
OG0001241	Prbf.g_01429	Prak.g_00107
OG0001242	Prbf.g_01449	Prak.g_00127
OG0001243	Prbf.g_01456	Prak.g_00134
OG0001244	Prbf.g_01471	Prak.g_00149
OG0001245	Prbf.g_00879	Prak.g_01211
OG0001247	Prbf.g_01279	Prak.g_00811
OG0001248	Prbf.g_01277	Prak.g_00813
OG0001249	Prbf.g_01675	Prak.g_00353
OG0001250	Prbf.g_01202	Prak.g_00888
OG0001251	Prbf.g_00837	Prak.g_00749
OG0001252	Prbf.g_01161	Prak.g_00929
OG0001253	Prbf.g_01924	Prak.g_00603
OG0001254	Prbf.g_00786	Prak.g_01552
OG0001255	Prbf.g_00900	Prak.g_01190
OG0001256	Prbf.g_00246	Prak.g_01480
OG0001258	Prbf.g_00697	Prak.g_01641
OG0001259	Prbf.g_00652	Prak.g_01686
OG0001260	Prbf.g_00635	Prak.g_01703
OG0001261	Prbf.g_00567	Prak.g_01771
OG0001263	Prbf.g_01458	Prak.g_00136
OG0001265	Prbf.g_01448	Prak.g_00126
OG0001266	Prbf.g_01538	Prak.g_00216
OG0001267	Prbf.g_01620	Prak.g_00298
OG0001268	Prbf.g_01683	Prak.g_00361
OG0001269	Prbf.g_01190	Prak.g_00900
OG0001270	Prbf.g_01718	Prak.g_00396
OG0001271	Prbf.g_01755	Prak.g_00433
OG0001272	Prbf.g_01769	Prak.g_00447
OG0001273	Prbf.g_00978	Prak.g_01112
OG0001274	Prbf.g_01562	Prak.g_00240
OG0001275	Prbf.g_01089	Prak.g_01001
OG0001276	Prbf.g_01075	Prak.g_01015
OG0001277	Prbf.g_00417	Prak.g_01921
OG0001278	Prbf.g_00972	Prak.g_01118
OG0001279	Prbf.g_00339	Prak.g_00668
OG0001280	Prbf.g_00027	Prak.g_01276
OG0001281	Prbf.g_00021	Prak.g_01282
OG0001282	Prbf.g_00096	Prak.g_01330
OG0001283	Prbf.g_00408	Prak.g_01930
OG0001284	Prbf.g_00232	Prak.g_01466
OG0001285	Prbf.g_00667	Prak.g_01671
OG0001286	Prbf.g_00554	Prak.g_01784
OG0001287	Prbf.g_00494	Prak.g_01844
OG0001288	Prbf.g_00483	Prak.g_01854
OG0001289	Prbf.g_01413	Prak.g_00091
OG0001290	Prbf.g_01428	Prak.g_00106
OG0001291	Prbf.g_01466	Prak.g_00144
OG0001292	Prbf.g_01587	Prak.g_00265
OG0001293	Prbf.g_01600	Prak.g_00278
OG0001295	Prbf.g_00824	Prak.g_01514
OG0001296	Prbf.g_01792	Prak.g_00470
OG0001297	Prbf.g_01797	Prak.g_00475
OG0001298	Prbf.g_01858	Prak.g_00537
OG0001299	Prbf.g_01015	Prak.g_01075
OG0001300	Prbf.g_01268	Prak.g_00822
OG0001301	Prbf.g_01263	Prak.g_00827
OG0001302	Prbf.g_01150	Prak.g_00940
OG0001303	Prbf.g_00731	Prak.g_01607
OG0001304	Prbf.g_01062	Prak.g_01028
OG0001305	Prbf.g_01174	Prak.g_00916
OG0001306	Prbf.g_00903	Prak.g_01187
OG0001307	Prbf.g_00070	Prak.g_01304
OG0001308	Prbf.g_00167	Prak.g_01401
OG0001309	Prbf.g_00274	Prak.g_01508
OG0001310	Prbf.g_00680	Prak.g_01658
OG0001311	Prbf.g_01073	Prak.g_01017
OG0001312	Prbf.g_01137	Prak.g_00953
OG0001314	Prbf.g_00372	Prak.g_00635
OG0001315	Prbf.g_00865	Prak.g_01225
OG0001316	Prbf.g_01470	Prak.g_00148
OG0001317	Prbf.g_01572	Prak.g_00250
OG0001318	Prbf.g_01596	Prak.g_00274
OG0001319	Prbf.g_01613	Prak.g_00291
OG0001320	Prbf.g_00765	Prak.g_01573
OG0001320	Prbf.g_00732	Prak.g_01606
OG0001321	Prbf.g_01735	Prak.g_00413
OG0001322	Prbf.g_01736	Prak.g_00414
OG0001323	Prbf.g_01802	Prak.g_00480
OG0001324	Prbf.g_01267	Prak.g_00823
OG0001325	Prbf.g_01032	Prak.g_01058
OG0001327	Prbf.g_01332	Prak.g_00758
OG0001328	Prbf.g_00045	Prak.g_01258
OG0001329	Prbf.g_00734	Prak.g_01604
OG0001330	Prbf.g_00263	Prak.g_01497
OG0001331	Prbf.g_00101	Prak.g_01335
OG0001332	Prbf.g_00203	Prak.g_01437
OG0001333	Prbf.g_00656	Prak.g_01682
OG0001334	Prbf.g_00532	Prak.g_01806
OG0001335	Prbf.g_00531	Prak.g_01807
OG0001337	Prbf.g_01670	Prak.g_00348
OG0001338	Prbf.g_01673	Prak.g_00351
OG0001339	Prbf.g_01431	Prak.g_00109
OG0001340	Prbf.g_01671	Prak.g_00349
OG0001341	Prbf.g_00863	Prak.g_01227
OG0001342	Prbf.g_00711	Prak.g_01627
OG0001343	Prbf.g_00840	Prak.g_00746
OG0001344	Prbf.g_00922	Prak.g_01168
OG0001345	Prbf.g_00938	Prak.g_01152
OG0001346	Prbf.g_00025	Prak.g_01278
OG0001348	Prbf.g_00826	Prak.g_01512
OG0001349	Prbf.g_00119	Prak.g_01353
OG0001350	Prbf.g_01575	Prak.g_00253
OG0001351	Prbf.g_01741	Prak.g_00419
OG0001352	Prbf.g_01283	Prak.g_00807
OG0001353	Prbf.g_01212	Prak.g_00878
OG0001354	Prbf.g_01107	Prak.g_00983
OG0001355	Prbf.g_01053	Prak.g_01037
OG0001356	Prbf.g_00705	Prak.g_01633
OG0001357	Prbf.g_00052	Prak.g_01251
OG0001359	Prbf.g_00839	Prak.g_00747
OG0001362	Prbf.g_00171	Prak.g_01405
OG0001363	Prbf.g_00173	Prak.g_01407
OG0001364	Prbf.g_00529	Prak.g_01809
OG0001365	Prbf.g_00446	Prak.g_01892
OG0001368	Prbf.g_00051	Prak.g_01252
OG0001368	Prbf.g_00309	Prak.g_00699
OG0001368	Prbf.g_00374	Prak.g_00633
OG0001369	Prbf.g_01418	Prak.g_00096
OG0001370	Prbf.g_01746	Prak.g_00424
OG0001371	Prbf.g_01284	Prak.g_00806
OG0001372	Prbf.g_01922	Prak.g_00601
OG0001375	Prbf.g_00841	Prak.g_00745
OG0001379	Prbf.g_00032	Prak.g_01271
OG0001380	Prbf.g_00853, Prbf.g_00066	Prak.g_01237
OG0001381	Prbf.g_00893	Prak.g_01197
OG0001382	Prbf.g_00063	Prak.g_01240
OG0001394	Prbf.g_01305	Prak.g_00785
OG0001397	Prbf.g_00172	Prak.g_01406
OG0001398	Prbf.g_00801	Prak.g_01537
OG0001401	Prbf.g_01207	Prak.g_00883
OG0001402	Prbf.g_01907	Prak.g_00586
OG0001403	Prbf.g_01353	Prak.g_00031
OG0001404	Prbf.g_01395	Prak.g_00073
OG0001407	Prbf.g_00059	Prak.g_01244
OG0001409	Prbf.g_00926	Prak.g_01164
OG0001410	Prbf.g_00069	Prak.g_01303
OG0001411	Prbf.g_01388	Prak.g_00066
OG0001414	Prbf.g_01567	Prak.g_00245
OG0001415	Prbf.g_01569	Prak.g_00247
OG0001418	Prbf.g_01278	Prak.g_00812
OG0001419	Prbf.g_00060	Prak.g_01243
OG0001421	Prbf.g_00247	Prak.g_01481
OG0001422	Prbf.g_00056	Prak.g_01247
OG0001423	Prbf.g_00361	Prak.g_00645
OG0001424	Prbf.g_00299	Prak.g_00709
OG0001425	Prbf.g_00436	Prak.g_01902
OG0001428	Prbf.g_01506	Prak.g_00184
OG0001429	Prbf.g_01145	Prak.g_00945
OG0001430	Prbf.g_00854	Prak.g_01236
OG0001431	Prbf.g_00816	Prak.g_01522
OG0001431	Prbf.g_00872	Prak.g_01218
OG0001433	Prbf.g_00706	Prak.g_01632
OG0001434	Prbf.g_01300	Prak.g_00790
OG0001435	Prbf.g_01324	Prak.g_00766
OG0001437	Prbf.g_01568	Prak.g_00246
OG0001440	Prbf.g_00729	Prak.g_01609
OG0001440	Prbf.g_00735	Prak.g_01603
OG0001443	Prbf.g_00857	Prak.g_01233
OG0001446	Prbf.g_00291	Prak.g_00717
OG0001448	Prbf.g_01739	Prak.g_00417
OG0001450	Prbf.g_01275	Prak.g_00815
OG0001451	Prbf.g_01178	Prak.g_00912
OG0001455	Prbf.g_00862	Prak.g_01228
OG0001460	Prbf.g_00707	Prak.g_01631
OG0001461	Prbf.g_01379	Prak.g_00057
OG0001463	Prbf.g_01627	Prak.g_00305
OG0001464	Prbf.g_01672	Prak.g_00350
OG0001465	Prbf.g_01256	Prak.g_00834
OG0001467	Prbf.g_00090	Prak.g_01324
OG0001468	Prbf.g_00849	Prak.g_00737
OG0001472	Prbf.g_01930	Prak.g_00609
OG0001476	Prbf.g_00925	Prak.g_01165
OG0001477	Prbf.g_00316	Prak.g_00691
OG0001481	Prbf.g_00046	Prak.g_01257
OG0001483	Prbf.g_00777	Prak.g_01561
OG0001484	Prbf.g_00262	Prak.g_01496
OG0001485	Prbf.g_00346	Prak.g_00661
OG0001486	Prbf.g_00916	Prak.g_01174
OG0001487	Prbf.g_00197	Prak.g_01431
OG0001488	Prbf.g_00931	Prak.g_01159
OG0001489	Prbf.g_00543	Prak.g_01795
OG0001491	Prbf.g_01153	Prak.g_00937
OG0001496	Prbf.g_00318	Prak.g_00689
OG0001497	Prbf.g_00317	Prak.g_00690
OG0001498	Prbf.g_01702	Prak.g_00380
OG0001500	Prbf.g_01602	Prak.g_00280
OG0001501	Prbf.g_01334	Prak.g_00756
OG0001503	Prbf.g_00285	Prak.g_00723
OG0001505	Prbf.g_00313	Prak.g_00695
OG0001506	Prbf.g_00201	Prak.g_01435
OG0001510	Prbf.g_00490, Prbf.g_00489	Prak.g_01848
OG0001511	Prbf.g_01440	Prak.g_00118
OG0001512	Prbf.g_00861	Prak.g_01229
OG0001513	Prbf.g_00761	Prak.g_01577
OG0001514	Prbf.g_00319	Prak.g_00688
OG0001515	Prbf.g_01270	Prak.g_00820
OG0001516	Prbf.g_01012	Prak.g_01078
OG0001517	Prbf.g_01679	Prak.g_00357
OG0001518	Prbf.g_00437	Prak.g_01901
OG0001519	Prbf.g_00432	Prak.g_01906
OG0001521	Prbf.g_01155	Prak.g_00935
OG0001522	Prbf.g_01211	Prak.g_00879
OG0001523	Prbf.g_00783	Prak.g_01555
OG0001524	Prbf.g_00782	Prak.g_01556
OG0001525	Prbf.g_00728	Prak.g_01610
OG0001526	Prbf.g_01383	Prak.g_00061
OG0001527	Prbf.g_01844	Prak.g_00523
OG0001529	Prbf.g_01363	Prak.g_00041
OG0001530	Prbf.g_01439	Prak.g_00117
OG0001531	Prbf.g_01577	Prak.g_00255
OG0001532	Prbf.g_00949	Prak.g_01141
OG0001534	Prbf.g_01061	Prak.g_01029
OG0001535	Prbf.g_01077	Prak.g_01013
OG0001536	Prbf.g_01121	Prak.g_00969
OG0001537	Prbf.g_01308	Prak.g_00782
OG0001538	Prbf.g_01240	Prak.g_00850
OG0001539	Prbf.g_01330	Prak.g_00760
OG0001540	Prbf.g_01460	Prak.g_00138
OG0001541	Prbf.g_01514	Prak.g_00192
OG0001542	Prbf.g_01520	Prak.g_00198
OG0001543	Prbf.g_00040	Prak.g_01263
OG0001544	Prbf.g_00433	Prak.g_01905
OG0001545	Prbf.g_00418	Prak.g_01920
OG0001549	Prbf.g_01180	Prak.g_00910
OG0001550	Prbf.g_00281	Prak.g_00727
OG0001552	Prbf.g_00250	Prak.g_01484
OG0001557	Prbf.g_01304	Prak.g_00786
OG0001559	Prbf.g_01438	Prak.g_00116
OG0001560	Prbf.g_01427	Prak.g_00105
OG0001561	Prbf.g_01071	Prak.g_01019
OG0001562	Prbf.g_01084	Prak.g_01006
OG0001563	Prbf.g_00559	Prak.g_01779
OG0001564	Prbf.g_01382	Prak.g_00060
OG0001565	Prbf.g_00364	Prak.g_00642
OG0001566	Prbf.g_01287	Prak.g_00803
OG0001569	Prbf.g_00375	Prak.g_00632
OG0001571	Prbf.g_00336	Prak.g_00671
OG0001572	Prbf.g_00338	Prak.g_00669
OG0001574	Prbf.g_01842	Prak.g_00521
OG0001575	Prbf.g_01847	Prak.g_00526
OG0001576	Prbf.g_00012	Prak.g_01291
OG0001577	Prbf.g_00913	Prak.g_01177
OG0001579	Prbf.g_01668	Prak.g_00346
OG0001580	Prbf.g_01370	Prak.g_00048
OG0001581	Prbf.g_00007	Prak.g_01296
OG0001583	Prbf.g_01154	Prak.g_00936
OG0001584	Prbf.g_01025	Prak.g_01065
OG0001587	Prbf.g_00633	Prak.g_01705
OG0001588	Prbf.g_01709	Prak.g_00387
OG0001589	Prbf.g_00648	Prak.g_01690
OG0001591	Prbf.g_01291	Prak.g_00799
OG0001592	Prbf.g_01369	Prak.g_00047
OG0001595	Prbf.g_01393	Prak.g_00071
OG0001596	Prbf.g_01402	Prak.g_00080
OG0001597	Prbf.g_00198	Prak.g_01432
OG0001598	Prbf.g_01265	Prak.g_00825
OG0001599	Prbf.g_01747	Prak.g_00425
OG0001600	Prbf.g_01794	Prak.g_00472
OG0001601	Prbf.g_01289	Prak.g_00801
OG0001603	Prbf.g_01151	Prak.g_00939
OG0001604	Prbf.g_01312	Prak.g_00778
OG0001605	Prbf.g_00286	Prak.g_00722
OG0001606	Prbf.g_00276	Prak.g_00732
OG0001607	Prbf.g_00348	Prak.g_00659
OG0001608	Prbf.g_01059	Prak.g_01031
OG0001609	Prbf.g_00199	Prak.g_01433
OG0001610	Prbf.g_00202	Prak.g_01436
OG0001611	Prbf.g_00772	Prak.g_01566
OG0001614	Prbf.g_00502	Prak.g_01836
OG0001616	Prbf.g_00941	Prak.g_01149
OG0001617	Prbf.g_01266	Prak.g_00824
OG0001619	Prbf.g_01128	Prak.g_00962
OG0001620	Prbf.g_01687	Prak.g_00365
OG0001621	Prbf.g_01592	Prak.g_00270
OG0001622	Prbf.g_00409	Prak.g_01929
OG0001626	Prbf.g_00353	Prak.g_00654
OG0001628	Prbf.g_01920	Prak.g_00599
OG0001629	Prbf.g_00327	Prak.g_00680
OG0001630	Prbf.g_00832	Prak.g_00754
OG0001631	Prbf.g_00344	Prak.g_00663
OG0001636	Prbf.g_01357	Prak.g_00035
OG0001638	Prbf.g_00682	Prak.g_01656
OG0001639	Prbf.g_00206	Prak.g_01440
OG0001640	Prbf.g_01158	Prak.g_00932
OG0001641	Prbf.g_01096	Prak.g_00994
OG0001642	Prbf.g_01191	Prak.g_00899
OG0001643	Prbf.g_00987	Prak.g_01103
OG0001644	Prbf.g_01042	Prak.g_01048
OG0001648	Prbf.g_00757	Prak.g_01581
OG0001649	Prbf.g_00278	Prak.g_00730
OG0001650	Prbf.g_00733	Prak.g_01605
OG0001650	Prbf.g_00819	Prak.g_01519
OG0001651	Prbf.g_00882	Prak.g_01208
OG0001654	Prbf.g_00204	Prak.g_01438
OG0001656	Prbf.g_01667	Prak.g_00345
OG0001657	Prbf.g_01489	Prak.g_00167
OG0001658	Prbf.g_01365	Prak.g_00043
OG0001659	Prbf.g_00821	Prak.g_01517
OG0001661	Prbf.g_00357	Prak.g_00650
OG0001663	Prbf.g_00899	Prak.g_01191
OG0001664	Prbf.g_00795	Prak.g_01542
OG0001665	Prbf.g_00892	Prak.g_01198
OG0001668	Prbf.g_00769	Prak.g_01569
OG0001668	Prbf.g_00739	Prak.g_01599
OG0001669	Prbf.g_00008	Prak.g_01295
OG0001669	Prbf.g_00751	Prak.g_01587
OG0001676	Prbf.g_01669	Prak.g_00347
OG0001678	Prbf.g_00626	Prak.g_01712
OG0001679	Prbf.g_01674	Prak.g_00352
OG0001684	Prbf.g_01871	Prak.g_00550
OG0001685	Prbf.g_01925	Prak.g_00604
OG0001686	Prbf.g_00878	Prak.g_01212
OG0001687	Prbf.g_01745	Prak.g_00423
OG0001689	Prbf.g_00485	Prak.g_01852
OG0001691	Prbf.g_01156	Prak.g_00934
OG0001693	Prbf.g_00749	Prak.g_01589
OG0001697	Prbf.g_01152	Prak.g_00938
OG0001699	Prbf.g_00789	Prak.g_01549
OG0001701	Prbf.g_01384	Prak.g_00062
OG0001705	Prbf.g_00631	Prak.g_01707
OG0001706	Prbf.g_00806	Prak.g_01532
OG0001707	Prbf.g_00871	Prak.g_01219
OG0001709	Prbf.g_00133	Prak.g_01367
OG0001710	Prbf.g_01938	Prak.g_00617
OG0001717	Prbf.g_00323	Prak.g_00684
OG0001722	Prbf.g_00834	Prak.g_00752
OG0001725	Prbf.g_00810	Prak.g_01528
OG0001727	Prbf.g_00298	Prak.g_00710
OG0001727	Prbf.g_00773	Prak.g_01565
OG0001733	Prbf.g_00709	Prak.g_01629
OG0001746	Prbf.g_00807	Prak.g_01531
OG0001747	Prbf.g_01710	Prak.g_00388
OG0001757	Prbf.g_00324	Prak.g_00683
OG0001757	Prbf.g_00350	Prak.g_00657
OG0001758	Prbf.g_00715	Prak.g_01623
OG0001769	Prbf.g_00866	Prak.g_01224
OG0001770	Prbf.g_00778	Prak.g_01560
OG0001771	Prbf.g_00766	Prak.g_01572
OG0001780	Prbf.g_00124	Prak.g_01358
OG0001793	Prbf.g_00373	Prak.g_00634
OG0001793	Prbf.g_00308	Prak.g_00700
OG0001795	Prbf.g_00726	Prak.g_01612
OG0001795	Prbf.g_00851	Prak.g_00735
OG0001802	Prbf.g_00334	Prak.g_00673
OG0001802	Prbf.g_00859	Prak.g_01231
OG0001807	Prbf.g_01381	Prak.g_00059
OG0001820	Prbf.g_00297	Prak.g_00711
OG0001834	Prbf.g_00121	Prak.g_01355
OG0001836	Prbf.g_00091	Prak.g_01325
OG0001836	Prbf.g_00092	Prak.g_01326
OG0001842	Prbf.g_00294	Prak.g_00714
OG0001875	Prbf.g_00716	Prak.g_01622
OG0001876	Prbf.g_00717	Prak.g_01621
OG0001916	Prbf.g_01779	Prak.g_00457
OG0001917	Prbf.g_01076	Prak.g_01014
OG0001922	Prbf.g_00139	Prak.g_01373
OG0001923	Prbf.g_00132	Prak.g_01366
OG0001930	Prbf.g_00293	Prak.g_00715
OG0001931	Prbf.g_00292	Prak.g_00716
OG0001955	Prbf.g_00813	Prak.g_01525
OG0001956	Prbf.g_01184	Prak.g_00906
OG0001963	Prbf.g_00266	Prak.g_01500
OG0001965	Prbf.g_00759	Prak.g_01579
OG0001977	Prbf.g_00427	Prak.g_01911
OG0001988	Prbf.g_00050	Prak.g_01253
OG0001996	Prbf.g_01351	Prak.g_00029
OG0002003	Prbf.g_00288	Prak.g_00720
OG0002019	Prbf.g_00818	Prak.g_01520
OG0002030	Prbf.g_00780	Prak.g_01558
OG0002034	Prbf.g_01916	Prak.g_00595
OG0002036	Prbf.g_00257	Prak.g_01491
OG0002052	Prbf.g_01066	Prak.g_01024
OG0002096	Prbf.g_00130	Prak.g_01364
OG0002096	Prbf.g_00310	Prak.g_00698
OG0002098	Prbf.g_00078	Prak.g_01312
OG0002106	Prbf.g_00054	Prak.g_01249
OG0002109	Prbf.g_00283	Prak.g_00725
OG0002122	Prbf.g_00289	Prak.g_00719
OG0002164	Prbf.g_00844	Prak.g_00742
OG0002165	Prbf.g_00850	Prak.g_00736
OG0002176	Prbf.g_00376	Prak.g_00631
OG0002176	Prbf.g_00825	Prak.g_01513
OG0002177	Prbf.g_01918	Prak.g_00597
OG0002228	Prbf.g_00758	Prak.g_01580
OG0002228	Prbf.g_00730	Prak.g_01608
OG0002232	Prbf.g_01280	Prak.g_00810
OG0002240	Prbf.g_01451	Prak.g_00129
OG0002246	Prbf.g_00745	Prak.g_01593
OG0002270	Prbf.g_00128	Prak.g_01362
OG0002275	Prbf.g_00723	Prak.g_01615
OG0002282	Prbf.g_00251	Prak.g_01485
OG0002283	Prbf.g_00868	Prak.g_01222
OG0002284	Prbf.g_00332	Prak.g_00675
OG0002293	Prbf.g_00333	Prak.g_00674
OG0002294	Prbf.g_00843	Prak.g_00743
OG0002321	Prbf.g_00125	Prak.g_01359
OG0002326	Prbf.g_00756	Prak.g_01582
OG0002340	Prbf.g_01544	Prak.g_00222
OG0002344	Prbf.g_01697	Prak.g_00375
OG0002345	Prbf.g_01926	Prak.g_00605
OG0002346	Prbf.g_00891	Prak.g_01199
OG0002348	Prbf.g_00827	Prak.g_01511
