Orthogroup	Prbf	Praq
OG0001120	Prbf.g_01100	Praq.g_01565
OG0001122	Prbf.g_01080	Praq.g_01591
OG0001123	Prbf.g_01074	Praq.g_01595
OG0001124	Prbf.g_01072	Praq.g_01597
OG0001125	Prbf.g_01070	Praq.g_01598
OG0001126	Prbf.g_01159	Praq.g_01608
OG0001127	Prbf.g_01160	Praq.g_01609
OG0001128	Prbf.g_01162	Praq.g_01611
OG0001129	Prbf.g_01163	Praq.g_01612
OG0001130	Prbf.g_01164	Praq.g_01613
OG0001131	Prbf.g_01705	Praq.g_01649
OG0001132	Prbf.g_00296	Praq.g_01658
OG0001133	Prbf.g_00094	Praq.g_01287
OG0001134	Prbf.g_00788	Praq.g_01300
OG0001135	Prbf.g_00785	Praq.g_01303
OG0001136	Prbf.g_00915	Praq.g_01330
OG0001137	Prbf.g_00927	Praq.g_01341
OG0001138	Prbf.g_00948	Praq.g_01359
OG0001139	Prbf.g_00950	Praq.g_01360
OG0001140	Prbf.g_00951	Praq.g_01361
OG0001141	Prbf.g_00952	Praq.g_01362
OG0001142	Prbf.g_00953	Praq.g_01363
OG0001143	Prbf.g_00960	Praq.g_01370
OG0001144	Prbf.g_00965	Praq.g_01375
OG0001145	Prbf.g_00034	Praq.g_00125
OG0001146	Prbf.g_00022	Praq.g_00137
OG0001147	Prbf.g_00002	Praq.g_00161
OG0001148	Prbf.g_00097	Praq.g_00179
OG0001149	Prbf.g_00098	Praq.g_00180
OG0001150	Prbf.g_00099	Praq.g_00181
OG0001151	Prbf.g_00110	Praq.g_00192
OG0001152	Prbf.g_00111	Praq.g_00193
OG0001153	Prbf.g_00189	Praq.g_00326
OG0001154	Prbf.g_00190	Praq.g_00327
OG0001155	Prbf.g_00207	Praq.g_00339
OG0001156	Prbf.g_00210	Praq.g_00342
OG0001157	Prbf.g_00211	Praq.g_00343
OG0001158	Prbf.g_00212	Praq.g_00344
OG0001159	Prbf.g_00213	Praq.g_00345
OG0001160	Prbf.g_00239	Praq.g_00369
OG0001161	Prbf.g_00750	Praq.g_00382
OG0001162	Prbf.g_00812	Praq.g_00005
OG0001165	Prbf.g_00695	Praq.g_00498
OG0001166	Prbf.g_00674	Praq.g_00478
OG0001167	Prbf.g_00657	Praq.g_00461
OG0001168	Prbf.g_00655	Praq.g_00459
OG0001169	Prbf.g_00653	Praq.g_00457
OG0001170	Prbf.g_00651	Praq.g_00455
OG0001171	Prbf.g_00641	Praq.g_00446
OG0001172	Prbf.g_00625	Praq.g_00948
OG0001173	Prbf.g_00624	Praq.g_00947
OG0001174	Prbf.g_00616	Praq.g_00939
OG0001175	Prbf.g_00615	Praq.g_00938
OG0001176	Prbf.g_00607	Praq.g_00931
OG0001177	Prbf.g_00605	Praq.g_00928
OG0001178	Prbf.g_00688	Praq.g_00923
OG0001179	Prbf.g_00575	Praq.g_00895
OG0001180	Prbf.g_00552	Praq.g_00874
OG0001181	Prbf.g_00548	Praq.g_00870
OG0001182	Prbf.g_00540	Praq.g_00863
OG0001183	Prbf.g_00535	Praq.g_00728
OG0001184	Prbf.g_00517	Praq.g_00744
OG0001185	Prbf.g_00501	Praq.g_00758
OG0001186	Prbf.g_00476	Praq.g_00684
OG0001187	Prbf.g_00473	Praq.g_00688
OG0001188	Prbf.g_00471	Praq.g_00690
OG0001189	Prbf.g_00455	Praq.g_00707
OG0001190	Prbf.g_00450	Praq.g_00711
OG0001191	Prbf.g_00440	Praq.g_00721
OG0001192	Prbf.g_00435	Praq.g_00390
OG0001193	Prbf.g_00423	Praq.g_00400
OG0001194	Prbf.g_00422	Praq.g_00401
OG0001195	Prbf.g_00421	Praq.g_00402
OG0001196	Prbf.g_00405	Praq.g_00415
OG0001197	Prbf.g_00403	Praq.g_00416
OG0001198	Prbf.g_00396	Praq.g_00423
OG0001199	Prbf.g_01401	Praq.g_01929
OG0001200	Prbf.g_01403	Praq.g_01927
OG0001201	Prbf.g_01436	Praq.g_01895
OG0001202	Prbf.g_01534	Praq.g_01803
OG0001203	Prbf.g_01576	Praq.g_01764
OG0001204	Prbf.g_01582	Praq.g_01759
OG0001205	Prbf.g_01729	Praq.g_01112
OG0001206	Prbf.g_01749	Praq.g_00512
OG0001207	Prbf.g_01760	Praq.g_00528
OG0001208	Prbf.g_01765	Praq.g_00533
OG0001209	Prbf.g_01816	Praq.g_01067
OG0001210	Prbf.g_01821	Praq.g_01062
OG0001211	Prbf.g_01831	Praq.g_01052
OG0001212	Prbf.g_01878	Praq.g_01006
OG0001213	Prbf.g_01913	Praq.g_00973
OG0001214	Prbf.g_00984	Praq.g_00965
OG0001215	Prbf.g_01272	Praq.g_00819
OG0001216	Prbf.g_01251	Praq.g_00585
OG0001217	Prbf.g_00280	Praq.g_00622
OG0001218	Prbf.g_00855	Praq.g_00630
OG0001219	Prbf.g_01146	Praq.g_00658
OG0001220	Prbf.g_01189	Praq.g_01449
OG0001221	Prbf.g_01309	Praq.g_01501
OG0001222	Prbf.g_01067	Praq.g_01540
OG0001223	Prbf.g_01099	Praq.g_01566
OG0001224	Prbf.g_01166	Praq.g_01615
OG0001225	Prbf.g_01168	Praq.g_01617
OG0001226	Prbf.g_01921	Praq.g_01642
OG0001227	Prbf.g_00870	Praq.g_01661
OG0001228	Prbf.g_00968	Praq.g_01378
OG0001229	Prbf.g_00856	Praq.g_00173
OG0001230	Prbf.g_00150	Praq.g_00286
OG0001231	Prbf.g_01706	Praq.g_00003
OG0001232	Prbf.g_00670	Praq.g_00474
OG0001233	Prbf.g_00650	Praq.g_00454
OG0001234	Prbf.g_00613	Praq.g_00936
OG0001235	Prbf.g_00609	Praq.g_00926
OG0001236	Prbf.g_00520	Praq.g_00741
OG0001237	Prbf.g_00516	Praq.g_00745
OG0001238	Prbf.g_00439	Praq.g_00722
OG0001239	Prbf.g_01398	Praq.g_01932
OG0001240	Prbf.g_01419	Praq.g_01910
OG0001241	Prbf.g_01429	Praq.g_01902
OG0001242	Prbf.g_01449	Praq.g_01884
OG0001243	Prbf.g_01456	Praq.g_01878
OG0001244	Prbf.g_01471	Praq.g_01862
OG0001245	Prbf.g_00879	Praq.g_01163
OG0001247	Prbf.g_01279	Praq.g_00812
OG0001248	Prbf.g_01277	Praq.g_00814
OG0001249	Prbf.g_01675	Praq.g_00647
OG0001250	Prbf.g_01202	Praq.g_01438
OG0001251	Prbf.g_00837	Praq.g_01474
OG0001252	Prbf.g_01161	Praq.g_01610
OG0001253	Prbf.g_01924	Praq.g_01662
OG0001254	Prbf.g_00786	Praq.g_01302
OG0001255	Prbf.g_00900	Praq.g_01317
OG0001256	Prbf.g_00246	Praq.g_00384
OG0001259	Prbf.g_00652	Praq.g_00456
OG0001260	Prbf.g_00635	Praq.g_00440
OG0001261	Prbf.g_00567	Praq.g_00887
OG0001263	Prbf.g_01458	Praq.g_01875
OG0001265	Prbf.g_01448	Praq.g_01885
OG0001266	Prbf.g_01538	Praq.g_01799
OG0001267	Prbf.g_01620	Praq.g_01723
OG0001268	Prbf.g_01683	Praq.g_01206
OG0001269	Prbf.g_01190	Praq.g_01185
OG0001270	Prbf.g_01718	Praq.g_01123
OG0001271	Prbf.g_01755	Praq.g_00523
OG0001272	Prbf.g_01769	Praq.g_00537
OG0001273	Prbf.g_00978	Praq.g_00971
OG0001274	Prbf.g_01562	Praq.g_00832
OG0001275	Prbf.g_01089	Praq.g_01575
OG0001276	Prbf.g_01075	Praq.g_01594
OG0001277	Prbf.g_00417	Praq.g_01651
OG0001278	Prbf.g_00972	Praq.g_01383
OG0001280	Prbf.g_00027	Praq.g_00132
OG0001281	Prbf.g_00021	Praq.g_00138
OG0001282	Prbf.g_00096	Praq.g_00178
OG0001283	Prbf.g_00408	Praq.g_00197
OG0001284	Prbf.g_00232	Praq.g_00364
OG0001285	Prbf.g_00667	Praq.g_00471
OG0001287	Prbf.g_00494	Praq.g_00765
OG0001288	Prbf.g_00483	Praq.g_00773
OG0001289	Prbf.g_01413	Praq.g_01916
OG0001290	Prbf.g_01428	Praq.g_01903
OG0001291	Prbf.g_01466	Praq.g_01868
OG0001292	Prbf.g_01587	Praq.g_01754
OG0001293	Prbf.g_01600	Praq.g_01742
OG0001295	Prbf.g_00824	Praq.g_00517
OG0001296	Prbf.g_01792	Praq.g_01093
OG0001297	Prbf.g_01797	Praq.g_01088
OG0001298	Prbf.g_01858	Praq.g_01026
OG0001299	Prbf.g_01015	Praq.g_00795
OG0001300	Prbf.g_01268	Praq.g_00822
OG0001301	Prbf.g_01263	Praq.g_00825
OG0001302	Prbf.g_01150	Praq.g_00656
OG0001303	Prbf.g_00731	Praq.g_01579
OG0001304	Prbf.g_01062	Praq.g_01604
OG0001305	Prbf.g_01174	Praq.g_01623
OG0001306	Prbf.g_00903	Praq.g_01319
OG0001307	Prbf.g_00070	Praq.g_00158
OG0001308	Prbf.g_00167	Praq.g_00304
OG0001310	Prbf.g_00680	Praq.g_00485
OG0001311	Prbf.g_01073	Praq.g_01596
OG0001312	Prbf.g_01137	Praq.g_01529
OG0001315	Prbf.g_00865	Praq.g_01942
OG0001316	Prbf.g_01470	Praq.g_01863
OG0001317	Prbf.g_01572	Praq.g_01768
OG0001318	Prbf.g_01596	Praq.g_01747
OG0001319	Prbf.g_01613	Praq.g_01731
OG0001320	Prbf.g_00765, Prbf.g_00732	Praq.g_01161
OG0001321	Prbf.g_01735	Praq.g_00500
OG0001322	Prbf.g_01736	Praq.g_00501
OG0001323	Prbf.g_01802	Praq.g_01083
OG0001324	Prbf.g_01267	Praq.g_00823
OG0001325	Prbf.g_01032	Praq.g_00588
OG0001327	Prbf.g_01332	Praq.g_01634
OG0001328	Prbf.g_00045	Praq.g_01660
OG0001329	Prbf.g_00734	Praq.g_01294
OG0001330	Prbf.g_00263	Praq.g_00111
OG0001331	Prbf.g_00101	Praq.g_00183
OG0001332	Prbf.g_00203	Praq.g_00337
OG0001333	Prbf.g_00656	Praq.g_00460
OG0001334	Prbf.g_00532	Praq.g_00731
OG0001335	Prbf.g_00531	Praq.g_00732
OG0001339	Prbf.g_01431	Praq.g_01900
OG0001340	Prbf.g_01671	Praq.g_01674
OG0001341	Prbf.g_00863	Praq.g_00620
OG0001342	Prbf.g_00711	Praq.g_00651
OG0001343	Prbf.g_00840	Praq.g_01471
OG0001344	Prbf.g_00922	Praq.g_01337
OG0001345	Prbf.g_00938	Praq.g_01352
OG0001346	Prbf.g_00025	Praq.g_00134
OG0001348	Prbf.g_00826	Praq.g_00023
OG0001349	Prbf.g_00119	Praq.g_00221
OG0001351	Prbf.g_01741	Praq.g_00503
OG0001352	Prbf.g_01283	Praq.g_00809
OG0001355	Prbf.g_01053	Praq.g_00033, Praq.g_00044
OG0001356	Prbf.g_00705	Praq.g_00067
OG0001359	Prbf.g_00839	Praq.g_01472
OG0001362	Prbf.g_00171	Praq.g_00308
OG0001363	Prbf.g_00173	Praq.g_00310
OG0001364	Prbf.g_00529	Praq.g_00734
OG0001365	Prbf.g_00446	Praq.g_00715
OG0001369	Prbf.g_01418	Praq.g_01911
OG0001370	Prbf.g_01746	Praq.g_00509
OG0001371	Prbf.g_01284	Praq.g_00808
OG0001372	Prbf.g_01922	Praq.g_00629
OG0001375	Prbf.g_00841	Praq.g_01470
OG0001380	Prbf.g_00853, Prbf.g_00066	Praq.g_00163
OG0001381	Prbf.g_00893	Praq.g_00169
OG0001382	Prbf.g_00063	Praq.g_00016
OG0001397	Prbf.g_00172	Praq.g_00309
OG0001403	Prbf.g_01353	Praq.g_01233
OG0001404	Prbf.g_01395	Praq.g_01935
OG0001407	Prbf.g_00059	Praq.g_01640
OG0001409	Prbf.g_00926	Praq.g_01340
OG0001410	Prbf.g_00069	Praq.g_00159
OG0001414	Prbf.g_01567	Praq.g_01773
OG0001415	Prbf.g_01569	Praq.g_01771
OG0001418	Prbf.g_01278	Praq.g_00813
OG0001419	Prbf.g_00060	Praq.g_01641
OG0001421	Prbf.g_00247	Praq.g_00385
OG0001422	Prbf.g_00056	Praq.g_00021
OG0001423	Prbf.g_00361	Praq.g_00859
OG0001424	Prbf.g_00299	Praq.g_01475
OG0001425	Prbf.g_00436	Praq.g_00389
OG0001428	Prbf.g_01506	Praq.g_01830
OG0001429	Prbf.g_01145	Praq.g_00659
OG0001430	Prbf.g_00854	Praq.g_00106
OG0001431	Prbf.g_00816, Prbf.g_00872	Praq.g_00109
OG0001433	Prbf.g_00706	Praq.g_00066
OG0001434	Prbf.g_01300	Praq.g_01509
OG0001435	Prbf.g_01324	Praq.g_01486
OG0001437	Prbf.g_01568	Praq.g_01772
OG0001440	Prbf.g_00729, Prbf.g_00735	Praq.g_01129
OG0001446	Prbf.g_00291	Praq.g_01924
OG0001448	Prbf.g_01739	Praq.g_01177
OG0001450	Prbf.g_01275	Praq.g_00816
OG0001451	Prbf.g_01178	Praq.g_01459
OG0001463	Prbf.g_01627	Praq.g_01716
OG0001464	Prbf.g_01672	Praq.g_01673
OG0001465	Prbf.g_01256	Praq.g_00831
OG0001467	Prbf.g_00090	Praq.g_00648
OG0001468	Prbf.g_00849	Praq.g_01632
OG0001472	Prbf.g_01930	Praq.g_00387
OG0001481	Prbf.g_00046	Praq.g_01170
OG0001485	Prbf.g_00346	Praq.g_00052
OG0001486	Prbf.g_00916	Praq.g_01331
OG0001491	Prbf.g_01153	Praq.g_00654
OG0001500	Prbf.g_01602	Praq.g_01740
OG0001501	Prbf.g_01334	Praq.g_00834
OG0001503	Prbf.g_00285	Praq.g_01307
OG0001506	Prbf.g_00201	Praq.g_00335
OG0001521	Prbf.g_01155	Praq.g_00621
OG0001522	Prbf.g_01211	Praq.g_01430
OG0001523	Prbf.g_00783	Praq.g_01304
OG0001524	Prbf.g_00782	Praq.g_01305
OG0001526	Prbf.g_01383	Praq.g_00953
OG0001550	Prbf.g_00281	Praq.g_01292
OG0001552	Prbf.g_00250	Praq.g_01395
OG0001565	Prbf.g_00364	Praq.g_01130
OG0001566	Prbf.g_01287	Praq.g_00805
OG0001569	Prbf.g_00375	Praq.g_01668
OG0001571	Prbf.g_00336	Praq.g_01285
OG0001572	Prbf.g_00338	Praq.g_00078
OG0001581	Prbf.g_00007	Praq.g_01858
OG0001583	Prbf.g_01154	Praq.g_00653, Praq.g_01244
OG0001584	Prbf.g_01025	Praq.g_01521
OG0001587	Prbf.g_00633	Praq.g_00955
OG0001588	Prbf.g_01709	Praq.g_00270
OG0001595	Prbf.g_01393	Praq.g_01936
OG0001596	Prbf.g_01402	Praq.g_01928
OG0001597	Prbf.g_00198	Praq.g_01182
OG0001599	Prbf.g_01747	Praq.g_00510
OG0001600	Prbf.g_01794	Praq.g_01091
OG0001601	Prbf.g_01289	Praq.g_00803
OG0001603	Prbf.g_01151	Praq.g_00655
OG0001604	Prbf.g_01312	Praq.g_01498
OG0001605	Prbf.g_00286	Praq.g_01587
OG0001606	Prbf.g_00276	Praq.g_01648
OG0001607	Prbf.g_00348	Praq.g_01306
OG0001608	Prbf.g_01059	Praq.g_00166
OG0001609	Prbf.g_00199	Praq.g_00333
OG0001610	Prbf.g_00202	Praq.g_00336
OG0001611	Prbf.g_00772	Praq.g_00010
OG0001626	Prbf.g_00353	Praq.g_00619
OG0001628	Prbf.g_01920	Praq.g_00632
OG0001629	Prbf.g_00327	Praq.g_00633
OG0001630	Prbf.g_00832	Praq.g_01479
OG0001631	Prbf.g_00344	Praq.g_01637
OG0001648	Prbf.g_00757	Praq.g_01171
OG0001649	Prbf.g_00278	Praq.g_01638
OG0001650	Prbf.g_00733, Prbf.g_00819	Praq.g_00154
OG0001651	Prbf.g_00882	Praq.g_00008
OG0001662	Prbf.g_00799	Praq.g_01277
OG0001663	Prbf.g_00899	Praq.g_01316
OG0001664	Prbf.g_00795	Praq.g_00101
OG0001665	Prbf.g_00892	Praq.g_00104
OG0001684	Prbf.g_01871	Praq.g_01014
OG0001685	Prbf.g_01925	Praq.g_01461
OG0001686	Prbf.g_00878	Praq.g_01586
OG0001687	Prbf.g_01745	Praq.g_01631
OG0001697	Prbf.g_01152	Praq.g_01468
OG0001699	Prbf.g_00789	Praq.g_00566
OG0001701	Prbf.g_01384	Praq.g_00952
OG0001705	Prbf.g_00631	Praq.g_01142
OG0001706	Prbf.g_00806	Praq.g_01404
OG0001707	Prbf.g_00871	Praq.g_01655
OG0001709	Prbf.g_00133	Praq.g_00220
OG0001710	Prbf.g_01938	Praq.g_00933
OG0001722	Prbf.g_00834	Praq.g_01477
OG0001725	Prbf.g_00810	Praq.g_01156
OG0001746	Prbf.g_00807	Praq.g_00074
OG0001780	Prbf.g_00124	Praq.g_00228
OG0001834	Prbf.g_00121	Praq.g_00224
OG0001836	Prbf.g_00092	Praq.g_00053
OG0001922	Prbf.g_00139	Praq.g_00148
OG0002109	Prbf.g_00283	Praq.g_00151
OG0002326	Prbf.g_00756	Praq.g_00062
OG0002377	Prbf.g_00093	Praq.g_00054
OG0002379	Prbf.g_00746	Praq.g_01248
OG0002421	Prbf.g_00126	Praq.g_00231
OG0002480	Prbf.g_00122	Praq.g_00225
OG0002556	Prbf.g_00004	Praq.g_00269
OG0002557	Prbf.g_00005	Praq.g_00268
OG0002558	Prbf.g_00006	Praq.g_00267
