Orthogroup	Prbf	Prbh
OG0001069	Prbf.g_00623	Prbh.g_01712
OG0001070	Prbf.g_00622	Prbh.g_01711
OG0001071	Prbf.g_00621	Prbh.g_01710
OG0001072	Prbf.g_00620	Prbh.g_01709
OG0001073	Prbf.g_00619	Prbh.g_01708
OG0001074	Prbf.g_00618	Prbh.g_01707
OG0001075	Prbf.g_00617	Prbh.g_01706
OG0001076	Prbf.g_00616	Prbh.g_01705
OG0001077	Prbf.g_00615	Prbh.g_01704
OG0001078	Prbf.g_00614	Prbh.g_01703
OG0001079	Prbf.g_00613	Prbh.g_01702
OG0001080	Prbf.g_00612	Prbh.g_01701
OG0001081	Prbf.g_00608	Prbh.g_01697
OG0001082	Prbf.g_00607	Prbh.g_01696
OG0001083	Prbf.g_00604	Prbh.g_01692
OG0001084	Prbf.g_00605	Prbh.g_01694
OG0001085	Prbf.g_00606	Prbh.g_01695
OG0001086	Prbf.g_00609	Prbh.g_01698
OG0001087	Prbf.g_00610	Prbh.g_01699
OG0001088	Prbf.g_00611	Prbh.g_01700
OG0001089	Prbf.g_00601	Prbh.g_01687
OG0001090	Prbf.g_00599	Prbh.g_01685
OG0001091	Prbf.g_00598	Prbh.g_01684
OG0001092	Prbf.g_00597	Prbh.g_01683
OG0001093	Prbf.g_00596	Prbh.g_01682
OG0001094	Prbf.g_00595	Prbh.g_01681
OG0001095	Prbf.g_00594	Prbh.g_01680
OG0001096	Prbf.g_00593	Prbh.g_01679
OG0001097	Prbf.g_00592	Prbh.g_01678
OG0001098	Prbf.g_00591	Prbh.g_01677
OG0001099	Prbf.g_00590	Prbh.g_01676
OG0001100	Prbf.g_00589	Prbh.g_01675
OG0001101	Prbf.g_00588	Prbh.g_01674
OG0001102	Prbf.g_00587	Prbh.g_01673
OG0001103	Prbf.g_00586	Prbh.g_01672
OG0001104	Prbf.g_00585	Prbh.g_01671
OG0001105	Prbf.g_00584	Prbh.g_01670
OG0001106	Prbf.g_00583	Prbh.g_01669
OG0001107	Prbf.g_00582	Prbh.g_01668
OG0001108	Prbf.g_00581	Prbh.g_01667
OG0001109	Prbf.g_00580	Prbh.g_01666
OG0001110	Prbf.g_00579	Prbh.g_01665
OG0001111	Prbf.g_00578	Prbh.g_01664
OG0001112	Prbf.g_00577	Prbh.g_01663
OG0001113	Prbf.g_00576	Prbh.g_01662
OG0001114	Prbf.g_00575	Prbh.g_01661
OG0001115	Prbf.g_00574	Prbh.g_01660
OG0001116	Prbf.g_00573	Prbh.g_01659
OG0001117	Prbf.g_00572	Prbh.g_01658
OG0001118	Prbf.g_00571	Prbh.g_01657
OG0001119	Prbf.g_00570	Prbh.g_01656
OG0001120	Prbf.g_00569	Prbh.g_01655
OG0001121	Prbf.g_00567	Prbh.g_01653
OG0001122	Prbf.g_00566	Prbh.g_01652
OG0001123	Prbf.g_00565	Prbh.g_01651
OG0001124	Prbf.g_00563	Prbh.g_01649
OG0001125	Prbf.g_00561	Prbh.g_01647
OG0001126	Prbf.g_00560	Prbh.g_01646
OG0001127	Prbf.g_00557	Prbh.g_01643
OG0001128	Prbf.g_00556	Prbh.g_01642
OG0001129	Prbf.g_00555	Prbh.g_01641
OG0001130	Prbf.g_00552	Prbh.g_01638
OG0001131	Prbf.g_00551	Prbh.g_01637
OG0001132	Prbf.g_00550	Prbh.g_01636
OG0001133	Prbf.g_00549	Prbh.g_01635
OG0001134	Prbf.g_00548	Prbh.g_01634
OG0001135	Prbf.g_00547	Prbh.g_01633
OG0001136	Prbf.g_00546	Prbh.g_01632
OG0001137	Prbf.g_00545	Prbh.g_01631
OG0001138	Prbf.g_00544	Prbh.g_01630
OG0001139	Prbf.g_00542	Prbh.g_01628
OG0001140	Prbf.g_00541	Prbh.g_01627
OG0001141	Prbf.g_00540	Prbh.g_01626
OG0001142	Prbf.g_00536	Prbh.g_01621
OG0001143	Prbf.g_00535	Prbh.g_01620
OG0001144	Prbf.g_00534	Prbh.g_01619
OG0001145	Prbf.g_00533	Prbh.g_01618
OG0001146	Prbf.g_00532	Prbh.g_01617
OG0001147	Prbf.g_00531	Prbh.g_01616
OG0001148	Prbf.g_00530	Prbh.g_01615
OG0001149	Prbf.g_00528	Prbh.g_01613
OG0001150	Prbf.g_00527	Prbh.g_01612
OG0001151	Prbf.g_00523	Prbh.g_01608
OG0001152	Prbf.g_00522	Prbh.g_01607
OG0001153	Prbf.g_00521	Prbh.g_01606
OG0001154	Prbf.g_00519	Prbh.g_01604
OG0001155	Prbf.g_00517	Prbh.g_01602
OG0001156	Prbf.g_00515	Prbh.g_01600
OG0001157	Prbf.g_00513	Prbh.g_01598
OG0001158	Prbf.g_00511	Prbh.g_01596
OG0001159	Prbf.g_00510	Prbh.g_01595
OG0001160	Prbf.g_00509	Prbh.g_01594
OG0001161	Prbf.g_00508	Prbh.g_01593
OG0001162	Prbf.g_00507	Prbh.g_01592
OG0001163	Prbf.g_00506	Prbh.g_01591
OG0001164	Prbf.g_00505	Prbh.g_01590
OG0001165	Prbf.g_00504	Prbh.g_01589
OG0001166	Prbf.g_00503	Prbh.g_01588
OG0001167	Prbf.g_00501	Prbh.g_01586
OG0001168	Prbf.g_00500	Prbh.g_01585
OG0001169	Prbf.g_00499	Prbh.g_01584
OG0001170	Prbf.g_00498	Prbh.g_01583
OG0001171	Prbf.g_00497	Prbh.g_01582
OG0001172	Prbf.g_00495	Prbh.g_01580
OG0001173	Prbf.g_00493	Prbh.g_01578
OG0001174	Prbf.g_00492	Prbh.g_01577
OG0001175	Prbf.g_00491	Prbh.g_01576
OG0001176	Prbf.g_00488	Prbh.g_01574
OG0001177	Prbf.g_00486	Prbh.g_01572
OG0001178	Prbf.g_00483	Prbh.g_01569
OG0001179	Prbf.g_00482	Prbh.g_01568
OG0001180	Prbf.g_00481	Prbh.g_01567
OG0001181	Prbf.g_00480	Prbh.g_01566
OG0001182	Prbf.g_00479	Prbh.g_01565
OG0001183	Prbf.g_00478	Prbh.g_01564
OG0001184	Prbf.g_00476	Prbh.g_01562
OG0001185	Prbf.g_00474	Prbh.g_01560
OG0001186	Prbf.g_00473	Prbh.g_01559
OG0001187	Prbf.g_00472	Prbh.g_01558
OG0001188	Prbf.g_00471	Prbh.g_01557
OG0001189	Prbf.g_00470	Prbh.g_01556
OG0001190	Prbf.g_00469	Prbh.g_01555
OG0001191	Prbf.g_00468	Prbh.g_01554
OG0001192	Prbf.g_00467	Prbh.g_01553
OG0001193	Prbf.g_00466	Prbh.g_01552
OG0001194	Prbf.g_00465	Prbh.g_01551
OG0001195	Prbf.g_00464	Prbh.g_01550
OG0001196	Prbf.g_00463	Prbh.g_01549
OG0001197	Prbf.g_00462	Prbh.g_01548
OG0001198	Prbf.g_00461	Prbh.g_01547
OG0001199	Prbf.g_00460	Prbh.g_01546
OG0001200	Prbf.g_00459	Prbh.g_01545
OG0001201	Prbf.g_00458	Prbh.g_01544
OG0001202	Prbf.g_00457	Prbh.g_01543
OG0001203	Prbf.g_00456	Prbh.g_01541
OG0001204	Prbf.g_00454	Prbh.g_01539
OG0001205	Prbf.g_00452	Prbh.g_01537
OG0001206	Prbf.g_00451	Prbh.g_01536
OG0001207	Prbf.g_00450	Prbh.g_01535
OG0001208	Prbf.g_00449	Prbh.g_01534
OG0001209	Prbf.g_00448	Prbh.g_01533
OG0001210	Prbf.g_00447	Prbh.g_01532
OG0001211	Prbf.g_00446	Prbh.g_01531
OG0001212	Prbf.g_00445	Prbh.g_01530
OG0001213	Prbf.g_00444	Prbh.g_01529
OG0001214	Prbf.g_00442	Prbh.g_01527
OG0001215	Prbf.g_00441	Prbh.g_01526
OG0001216	Prbf.g_00440	Prbh.g_01525
OG0001217	Prbf.g_00439	Prbh.g_01524
OG0001218	Prbf.g_00438	Prbh.g_01523
OG0001219	Prbf.g_00435	Prbh.g_01520
OG0001220	Prbf.g_00434	Prbh.g_01519
OG0001221	Prbf.g_00430	Prbh.g_01514
OG0001222	Prbf.g_00429	Prbh.g_01513
OG0001223	Prbf.g_00428	Prbh.g_01512
OG0001224	Prbf.g_00426	Prbh.g_01510
OG0001225	Prbf.g_00425	Prbh.g_01509
OG0001226	Prbf.g_00424	Prbh.g_01508
OG0001227	Prbf.g_00423	Prbh.g_01507
OG0001228	Prbf.g_00422	Prbh.g_01506
OG0001229	Prbf.g_00421	Prbh.g_01505
OG0001230	Prbf.g_00420	Prbh.g_01504
OG0001231	Prbf.g_00419	Prbh.g_01503
OG0001232	Prbf.g_00416	Prbh.g_01501
OG0001233	Prbf.g_00415	Prbh.g_01500
OG0001234	Prbf.g_00414	Prbh.g_01499
OG0001235	Prbf.g_00413	Prbh.g_01498
OG0001236	Prbf.g_00411	Prbh.g_01496
OG0001237	Prbf.g_00410	Prbh.g_01495
OG0001238	Prbf.g_00407	Prbh.g_01490
OG0001239	Prbf.g_00406	Prbh.g_01489
OG0001240	Prbf.g_00405	Prbh.g_01488
OG0001241	Prbf.g_00402	Prbh.g_01485
OG0001242	Prbf.g_00401	Prbh.g_01484
OG0001243	Prbf.g_00400	Prbh.g_01483
OG0001244	Prbf.g_00399	Prbh.g_01482
OG0001245	Prbf.g_00398	Prbh.g_01481
OG0001246	Prbf.g_00397	Prbh.g_01480
OG0001247	Prbf.g_00396	Prbh.g_01479
OG0001248	Prbf.g_00395	Prbh.g_01478
OG0001249	Prbf.g_00394	Prbh.g_01477
OG0001250	Prbf.g_00393	Prbh.g_01476
OG0001251	Prbf.g_01418	Prbh.g_00691
OG0001252	Prbf.g_01468	Prbh.g_00643
OG0001253	Prbf.g_01483	Prbh.g_00632
OG0001254	Prbf.g_01621	Prbh.g_00498
OG0001255	Prbf.g_01677	Prbh.g_00440
OG0001257	Prbf.g_01765	Prbh.g_00349
OG0001258	Prbf.g_01781	Prbh.g_00333
OG0001259	Prbf.g_01872	Prbh.g_00240
OG0001260	Prbf.g_01155	Prbh.g_01046
OG0001261	Prbf.g_01209	Prbh.g_00988
OG0001262	Prbf.g_01192	Prbh.g_01006
OG0001263	Prbf.g_00897	Prbh.g_01304
OG0001264	Prbf.g_01321	Prbh.g_00877
OG0001265	Prbf.g_01074	Prbh.g_01124
OG0001266	Prbf.g_01921	Prbh.g_01444
OG0001267	Prbf.g_00900	Prbh.g_01300
OG0001268	Prbf.g_00915	Prbh.g_01286
OG0001269	Prbf.g_00070	Prbh.g_01936
OG0001270	Prbf.g_00200	Prbh.g_00143
OG0001271	Prbf.g_00213	Prbh.g_00155
OG0001272	Prbf.g_01930	Prbh.g_00802
OG0001273	Prbf.g_00274	Prbh.g_00205
OG0001274	Prbf.g_00812	Prbh.g_01824
OG0001276	Prbf.g_01053	Prbh.g_01146
OG0001277	Prbf.g_00734	Prbh.g_01815
OG0001278	Prbf.g_00702	Prbh.g_01790
OG0001279	Prbf.g_00698	Prbh.g_01787
OG0001280	Prbf.g_00695	Prbh.g_01784
OG0001281	Prbf.g_00625	Prbh.g_01714
OG0001282	Prbf.g_00688	Prbh.g_01777
OG0001283	Prbf.g_00516	Prbh.g_01601
OG0001284	Prbf.g_00484	Prbh.g_01570
OG0001285	Prbf.g_00455	Prbh.g_01540
OG0001286	Prbf.g_00403	Prbh.g_01486
OG0001287	Prbf.g_00811	Prbh.g_01898
OG0001288	Prbf.g_01721	Prbh.g_00395
OG0001290	Prbf.g_01353	Prbh.g_00750
OG0001291	Prbf.g_01398	Prbh.g_00711
OG0001292	Prbf.g_01401	Prbh.g_00708
OG0001293	Prbf.g_01403	Prbh.g_00706
OG0001294	Prbf.g_01419	Prbh.g_00690
OG0001295	Prbf.g_01449	Prbh.g_00662
OG0001296	Prbf.g_01456	Prbh.g_00655
OG0001297	Prbf.g_01534	Prbh.g_00583
OG0001298	Prbf.g_01582	Prbh.g_00536
OG0001299	Prbf.g_01591	Prbh.g_00527
OG0001300	Prbf.g_00046	Prbh.g_01356
OG0001302	Prbf.g_00804, Prbf.g_00762	Prbh.g_01885
OG0001303	Prbf.g_00855	Prbh.g_01339
OG0001304	Prbf.g_01161	Prbh.g_01040
OG0001305	Prbf.g_01166	Prbh.g_01035
OG0001307	Prbf.g_00045	Prbh.g_01357
OG0001308	Prbf.g_00264	Prbh.g_00202
OG0001311	Prbf.g_00951	Prbh.g_01249
OG0001312	Prbf.g_00069	Prbh.g_01937
OG0001313	Prbf.g_01706	Prbh.g_00410
OG0001314	Prbf.g_00670	Prbh.g_01759
OG0001316	Prbf.g_00520	Prbh.g_01605
OG0001318	Prbf.g_01471	Prbh.g_00640
OG0001319	Prbf.g_01576	Prbh.g_00542
OG0001321	Prbf.g_01920	Prbh.g_01445
OG0001322	Prbf.g_00869	Prbh.g_01332
OG0001323	Prbf.g_01332	Prbh.g_00867
OG0001324	Prbf.g_00375	Prbh.g_00769
OG0001325	Prbf.g_00336	Prbh.g_00792
OG0001326	Prbf.g_00816	Prbh.g_00773
OG0001327	Prbf.g_00263	Prbh.g_00201
OG0001328	Prbf.g_00021	Prbh.g_01378
OG0001329	Prbf.g_00408	Prbh.g_01492
OG0001330	Prbf.g_00246	Prbh.g_00188
OG0001331	Prbf.g_00697	Prbh.g_01786
OG0001332	Prbf.g_00646	Prbh.g_01734
OG0001333	Prbf.g_00554	Prbh.g_01640
OG0001334	Prbf.g_00494	Prbh.g_01579
OG0001336	Prbf.g_01458	Prbh.g_00653
OG0001337	Prbf.g_01448	Prbh.g_00663
OG0001338	Prbf.g_00007	Prbh.g_01389
OG0001339	Prbf.g_01538	Prbh.g_00579
OG0001340	Prbf.g_01587	Prbh.g_00531
OG0001341	Prbf.g_01600	Prbh.g_00518
OG0001342	Prbf.g_01620	Prbh.g_00499
OG0001343	Prbf.g_01683	Prbh.g_00433
OG0001345	Prbf.g_01718	Prbh.g_00398
OG0001346	Prbf.g_01755	Prbh.g_00359
OG0001347	Prbf.g_01769	Prbh.g_00345
OG0001349	Prbf.g_01792	Prbh.g_00321
OG0001350	Prbf.g_01797	Prbh.g_00316
OG0001351	Prbf.g_01858	Prbh.g_00252
OG0001352	Prbf.g_01281	Prbh.g_00916
OG0001353	Prbf.g_01562	Prbh.g_00556
OG0001354	Prbf.g_01154	Prbh.g_01047
OG0001355	Prbf.g_01202	Prbh.g_00995
OG0001356	Prbf.g_00840	Prbh.g_00855
OG0001357	Prbf.g_01089	Prbh.g_01112
OG0001358	Prbf.g_01075	Prbh.g_01123
OG0001359	Prbf.g_00783	Prbh.g_01863
OG0001360	Prbf.g_00782	Prbh.g_01862
OG0001361	Prbf.g_00972	Prbh.g_01228
OG0001362	Prbf.g_00339	Prbh.g_01396
OG0001363	Prbf.g_01387	Prbh.g_00722
OG0001364	Prbf.g_00232	Prbh.g_00175
OG0001365	Prbf.g_01383	Prbh.g_00726
OG0001366	Prbf.g_00656	Prbh.g_01744
OG0001368	Prbf.g_00485	Prbh.g_01571
OG0001369	Prbf.g_01073	Prbh.g_01125
OG0001370	Prbf.g_00374	Prbh.g_01410, Prbh.g_00768, Prbh.g_00793
OG0001371	Prbf.g_01393	Prbh.g_00716
OG0001372	Prbf.g_01395	Prbh.g_00714
OG0001373	Prbf.g_01402	Prbh.g_00707
OG0001374	Prbf.g_01413	Prbh.g_00696
OG0001375	Prbf.g_01466	Prbh.g_00645
OG0001376	Prbf.g_01572	Prbh.g_00546
OG0001377	Prbf.g_01596	Prbh.g_00522
OG0001378	Prbf.g_01613	Prbh.g_00506
OG0001379	Prbf.g_00198	Prbh.g_00140
OG0001380	Prbf.g_01265	Prbh.g_00932
OG0001381	Prbf.g_01741	Prbh.g_00373
OG0001382	Prbf.g_01747	Prbh.g_00368
OG0001383	Prbf.g_01794	Prbh.g_00319
OG0001384	Prbf.g_01802	Prbh.g_00310
OG0001385	Prbf.g_01015	Prbh.g_01186
OG0001386	Prbf.g_01289	Prbh.g_00908
OG0001387	Prbf.g_01287	Prbh.g_00910
OG0001388	Prbf.g_01276	Prbh.g_00921
OG0001389	Prbf.g_01032	Prbh.g_01168
OG0001390	Prbf.g_00863	Prbh.g_01881
OG0001391	Prbf.g_01151	Prbh.g_01050
OG0001392	Prbf.g_00841	Prbh.g_00854
OG0001393	Prbf.g_00839	Prbh.g_00856
OG0001394	Prbf.g_01315	Prbh.g_00883
OG0001395	Prbf.g_01312	Prbh.g_00886
OG0001397	Prbf.g_01062	Prbh.g_01136
OG0001398	Prbf.g_01174	Prbh.g_01027
OG0001399	Prbf.g_00849	Prbh.g_00846
OG0001400	Prbf.g_00059	Prbh.g_01345
OG0001401	Prbf.g_00276	Prbh.g_00842
OG0001402	Prbf.g_00903	Prbh.g_01298
OG0001403	Prbf.g_00025	Prbh.g_01374
OG0001404	Prbf.g_01059	Prbh.g_01139
OG0001405	Prbf.g_00096	Prbh.g_00010
OG0001406	Prbf.g_00199	Prbh.g_00142
OG0001407	Prbf.g_00202	Prbh.g_00145
OG0001408	Prbf.g_00247	Prbh.g_00189
OG0001409	Prbf.g_00772	Prbh.g_01851
OG0001410	Prbf.g_00826	Prbh.g_01888
OG0001412	Prbf.g_01137	Prbh.g_01063
OG0001414	Prbf.g_00865	Prbh.g_01861
OG0001417	Prbf.g_01288	Prbh.g_00909
OG0001418	Prbf.g_00327	Prbh.g_00804
OG0001419	Prbf.g_01145	Prbh.g_01055
OG0001420	Prbf.g_00837	Prbh.g_00858
OG0001421	Prbf.g_00832	Prbh.g_00862
OG0001422	Prbf.g_00344	Prbh.g_00794
OG0001423	Prbf.g_00348	Prbh.g_01905
OG0001424	Prbf.g_00250	Prbh.g_00191
OG0001425	Prbf.g_00063	Prbh.g_01343
OG0001429	Prbf.g_01107	Prbh.g_01096
OG0001431	Prbf.g_00278	Prbh.g_00839
OG0001439	Prbf.g_01212	Prbh.g_00985
OG0001440	Prbf.g_01070	Prbh.g_01128
OG0001441	Prbf.g_00799	Prbh.g_01906
OG0001443	Prbf.g_00899	Prbh.g_01301
OG0001445	Prbf.g_00795	Prbh.g_01353
OG0001446	Prbf.g_00794	Prbh.g_00404
OG0001447	Prbf.g_00892	Prbh.g_01309
OG0001448	Prbf.g_00801	Prbh.g_01399
OG0001451	Prbf.g_00361	Prbh.g_01940
OG0001452	Prbf.g_00436	Prbh.g_01521
OG0001454	Prbf.g_01739	Prbh.g_00375
OG0001455	Prbf.g_00357	Prbh.g_00781
OG0001457	Prbf.g_01256	Prbh.g_00941
OG0001459	Prbf.g_00090	Prbh.g_00007
OG0001460	Prbf.g_01925	Prbh.g_01440
OG0001461	Prbf.g_01025	Prbh.g_01175
OG0001462	Prbf.g_00878	Prbh.g_01322
OG0001463	Prbf.g_01745	Prbh.g_00369
OG0001465	Prbf.g_00854	Prbh.g_01340
OG0001466	Prbf.g_00262	Prbh.g_00200
OG0001468	Prbf.g_00529	Prbh.g_01614
OG0001469	Prbf.g_00916	Prbh.g_01285
OG0001471	Prbf.g_00364	Prbh.g_01838
OG0001473	Prbf.g_01152	Prbh.g_01049
OG0001482	Prbf.g_00789	Prbh.g_00405
OG0001483	Prbf.g_00032	Prbh.g_01367
OG0001484	Prbf.g_01388	Prbh.g_00721
OG0001485	Prbf.g_00633	Prbh.g_01722
OG0001487	Prbf.g_01907	Prbh.g_01458
OG0001489	Prbf.g_00603	Prbh.g_01691
OG0001490	Prbf.g_00631	Prbh.g_01720
OG0001492	Prbf.g_01211	Prbh.g_00986
OG0001504	Prbf.g_01305	Prbh.g_00893
OG0001505	Prbf.g_00806	Prbh.g_00785
OG0001506	Prbf.g_00871	Prbh.g_01330
OG0001519	Prbf.g_00810	Prbh.g_00772
OG0001521	Prbf.g_01384	Prbh.g_00725
OG0001522	Prbf.g_00773	Prbh.g_01852
OG0001522	Prbf.g_00298	Prbh.g_00826
OG0001526	Prbf.g_00834	Prbh.g_00860
OG0001530	Prbf.g_00707	Prbh.g_01791
OG0001535	Prbf.g_01180	Prbh.g_01018
OG0001541	Prbf.g_00313	Prbh.g_00063
OG0001544	Prbf.g_00807	Prbh.g_01400
OG0001545	Prbf.g_01324	Prbh.g_00874
OG0001546	Prbf.g_01207	Prbh.g_00990
OG0001547	Prbf.g_00308	Prbh.g_00767
OG0001547	Prbf.g_00373	Prbh.g_00790
OG0001548	Prbf.g_00859	Prbh.g_01337
OG0001548	Prbf.g_00334	Prbh.g_00801
OG0001579	Prbf.g_00133	Prbh.g_00077
OG0001580	Prbf.g_00121	Prbh.g_00035
OG0001581	Prbf.g_00124	Prbh.g_00056
OG0001587	Prbf.g_01379	Prbh.g_01839
OG0001588	Prbf.g_00857	Prbh.g_01871
OG0001608	Prbf.g_00266	Prbh.g_00204
OG0001617	Prbf.g_00139	Prbh.g_00078
OG0001622	Prbf.g_00319	Prbh.g_01896
OG0001627	Prbf.g_00780	Prbh.g_01882
OG0001631	Prbf.g_01916	Prbh.g_01449
OG0001632	Prbf.g_00257	Prbh.g_00197
OG0001633	Prbf.g_00265	Prbh.g_00203
OG0001634	Prbf.g_00318	Prbh.g_01895
OG0001635	Prbf.g_00317	Prbh.g_01894
OG0001636	Prbf.g_00316	Prbh.g_01893
OG0001637	Prbf.g_00372	Prbh.g_01949, Prbh.g_00791
OG0001697	Prbf.g_00726, Prbf.g_00851	Prbh.g_00844
OG0001714	Prbf.g_00197	Prbh.g_00139
OG0001715	Prbf.g_00490, Prbf.g_00489	Prbh.g_01575
OG0001716	Prbf.g_00949	Prbh.g_01251
OG0001717	Prbf.g_00844	Prbh.g_00852
OG0001718	Prbf.g_00850	Prbh.g_00845
OG0001719	Prbf.g_01679	Prbh.g_00438
OG0001721	Prbf.g_00376, Prbf.g_00825	Prbh.g_00820
OG0001735	Prbf.g_00730, Prbf.g_00758	Prbh.g_01836
OG0001736	Prbf.g_01304	Prbh.g_00894
OG0001737	Prbf.g_01363	Prbh.g_00742
OG0001738	Prbf.g_01440	Prbh.g_00671
OG0001739	Prbf.g_01439	Prbh.g_00672
OG0001740	Prbf.g_01438	Prbh.g_00673
OG0001741	Prbf.g_01427	Prbh.g_00683
OG0001742	Prbf.g_00861	Prbh.g_01335
OG0001743	Prbf.g_01577	Prbh.g_00541
OG0001744	Prbf.g_00648	Prbh.g_01736
OG0001745	Prbf.g_01847	Prbh.g_00263
OG0001746	Prbf.g_00012	Prbh.g_01386
OG0001747	Prbf.g_00931	Prbh.g_01269
OG0001748	Prbf.g_01270	Prbh.g_00927
OG0001749	Prbf.g_01280	Prbh.g_00917
OG0001750	Prbf.g_01061	Prbh.g_01137
OG0001751	Prbf.g_01071	Prbh.g_01127
OG0001752	Prbf.g_01077	Prbh.g_01122
OG0001753	Prbf.g_01121	Prbh.g_01082
OG0001754	Prbf.g_01156	Prbh.g_01045
OG0001755	Prbf.g_01308	Prbh.g_00890
OG0001756	Prbf.g_01240	Prbh.g_00958
OG0001757	Prbf.g_00813	Prbh.g_01873
OG0001758	Prbf.g_01191	Prbh.g_01007
OG0001759	Prbf.g_01184	Prbh.g_01014
OG0001760	Prbf.g_01330	Prbh.g_00869
OG0001761	Prbf.g_01291	Prbh.g_00906
OG0001762	Prbf.g_01012	Prbh.g_01189
OG0001763	Prbf.g_01451	Prbh.g_00660
OG0001764	Prbf.g_01702	Prbh.g_00414
OG0001765	Prbf.g_01670	Prbh.g_00447
OG0001766	Prbf.g_01669	Prbh.g_00448
OG0001767	Prbf.g_01668	Prbh.g_00449
OG0001768	Prbf.g_01667	Prbh.g_00450
OG0001769	Prbf.g_01666	Prbh.g_00451
OG0001770	Prbf.g_00543	Prbh.g_01629
OG0001771	Prbf.g_00559	Prbh.g_01645
OG0001772	Prbf.g_01460	Prbh.g_00651
OG0001773	Prbf.g_01386	Prbh.g_00723
OG0001774	Prbf.g_01514	Prbh.g_00603
OG0001775	Prbf.g_01520	Prbh.g_00597
OG0001776	Prbf.g_00040	Prbh.g_01876
OG0001777	Prbf.g_00437	Prbh.g_01522
OG0001778	Prbf.g_00433	Prbh.g_01518
OG0001779	Prbf.g_00432	Prbh.g_01517
OG0001780	Prbf.g_01066	Prbh.g_01132
OG0001781	Prbf.g_00427	Prbh.g_01511
OG0001782	Prbf.g_00418	Prbh.g_01502
OG0001795	Prbf.g_01844	Prbh.g_00266
OG0001799	Prbf.g_00251	Prbh.g_00192
OG0001801	Prbf.g_00868	Prbh.g_01889
OG0001802	Prbf.g_00332	Prbh.g_00787
OG0001805	Prbf.g_00843	Prbh.g_00853
OG0001832	Prbf.g_00925	Prbh.g_01275
OG0001834	Prbf.g_00333	Prbh.g_00783
OG0001835	Prbf.g_01926	Prbh.g_01823
OG0001836	Prbf.g_00891	Prbh.g_01310
OG0001843	Prbf.g_00312	Prbh.g_00062
OG0001844	Prbf.g_00125	Prbh.g_00058
OG0001853	Prbf.g_00715	Prbh.g_01799
OG0001857	Prbf.g_00889, Prbf.g_00259	Prbh.g_01312
OG0001858	Prbf.g_00778	Prbh.g_01802
OG0001869	Prbf.g_00078	Prbh.g_01921
OG0001878	Prbf.g_00746	Prbh.g_01832
OG0001883	Prbf.g_01357	Prbh.g_00747
OG0001884	Prbf.g_00502	Prbh.g_01587
OG0001885	Prbf.g_00206	Prbh.g_00148
OG0001886	Prbf.g_01842	Prbh.g_00268
OG0001887	Prbf.g_00941	Prbh.g_01259
OG0001889	Prbf.g_00716	Prbh.g_01800
OG0001890	Prbf.g_00717	Prbh.g_01801
OG0001891	Prbf.g_01266	Prbh.g_00931
OG0001892	Prbf.g_00800	Prbh.g_01850
OG0001893	Prbf.g_01158	Prbh.g_01043
OG0001894	Prbf.g_01128	Prbh.g_01072
OG0001895	Prbf.g_01394	Prbh.g_00715
OG0001896	Prbf.g_00352	Prbh.g_00777
OG0001897	Prbf.g_01687	Prbh.g_00429
OG0001898	Prbf.g_01592	Prbh.g_00526
OG0001899	Prbf.g_01370	Prbh.g_00735
OG0001900	Prbf.g_01369	Prbh.g_00736
OG0001901	Prbf.g_01365	Prbh.g_00740
OG0001902	Prbf.g_00409	Prbh.g_01493
OG0001903	Prbf.g_00713	Prbh.g_01846
OG0001904	Prbf.g_00805	Prbh.g_01886
OG0001920	Prbf.g_00682	Prbh.g_01771
OG0001921	Prbf.g_00987	Prbh.g_01214
OG0001922	Prbf.g_00325	Prbh.g_00796
OG0001923	Prbf.g_00749	Prbh.g_00805
OG0001924	Prbf.g_00267	Prbh.g_00208
OG0001925	Prbf.g_00270	Prbh.g_00207
OG0001926	Prbf.g_00354	Prbh.g_01842
OG0001927	Prbf.g_00848	Prbh.g_00847
OG0001928	Prbf.g_01673	Prbh.g_00444
OG0001929	Prbf.g_01751	Prbh.g_00364
OG0001930	Prbf.g_01779	Prbh.g_00335
OG0001931	Prbf.g_01254	Prbh.g_00944
OG0001932	Prbf.g_01042	Prbh.g_01158
OG0001933	Prbf.g_00815	Prbh.g_01403
OG0001934	Prbf.g_00836	Prbh.g_00859
OG0001935	Prbf.g_01056	Prbh.g_01143
OG0001936	Prbf.g_00326	Prbh.g_00808
OG0001937	Prbf.g_00331	Prbh.g_00798
OG0001938	Prbf.g_00290	Prbh.g_00830
OG0001939	Prbf.g_01624	Prbh.g_00495
OG0001941	Prbf.g_01919	Prbh.g_01446
OG0001942	Prbf.g_01918	Prbh.g_01447
OG0001943	Prbf.g_00885	Prbh.g_01315
OG0001944	Prbf.g_00237	Prbh.g_00180
OG0001945	Prbf.g_00784	Prbh.g_01864
OG0001946	Prbf.g_00887	Prbh.g_01314
OG0001947	Prbf.g_00315	Prbh.g_00210
OG0001948	Prbf.g_00526	Prbh.g_01611
OG0001961	Prbf.g_00283	Prbh.g_00836
OG0001967	Prbf.g_00828	Prbh.g_00209
OG0001970	Prbf.g_00288	Prbh.g_00832
OG0001971	Prbf.g_00289	Prbh.g_00831
OG0001972	Prbf.g_01096	Prbh.g_01105
OG0001974	Prbf.g_00268	Prbh.g_01404
OG0001975	Prbf.g_01058	Prbh.g_01140
