Orthogroup	Prbf	Prbd
OG0001084	Prbf.g_00605	Prbd.g_01440
OG0001085	Prbf.g_00606	Prbd.g_01439
OG0001086	Prbf.g_00609	Prbd.g_01438
OG0001087	Prbf.g_00610	Prbd.g_01437
OG0001088	Prbf.g_00611	Prbd.g_01436
OG0001089	Prbf.g_00601	Prbd.g_01433
OG0001090	Prbf.g_00599	Prbd.g_01431
OG0001091	Prbf.g_00598	Prbd.g_01430
OG0001092	Prbf.g_00597	Prbd.g_01429
OG0001093	Prbf.g_00596	Prbd.g_01428
OG0001094	Prbf.g_00595	Prbd.g_01427
OG0001095	Prbf.g_00594	Prbd.g_01426
OG0001096	Prbf.g_00593	Prbd.g_01425
OG0001097	Prbf.g_00592	Prbd.g_01424
OG0001098	Prbf.g_00591	Prbd.g_01423
OG0001099	Prbf.g_00590	Prbd.g_01422
OG0001100	Prbf.g_00589	Prbd.g_01421
OG0001101	Prbf.g_00588	Prbd.g_01420
OG0001102	Prbf.g_00587	Prbd.g_01419
OG0001103	Prbf.g_00586	Prbd.g_01418
OG0001104	Prbf.g_00585	Prbd.g_01417
OG0001105	Prbf.g_00584	Prbd.g_01416
OG0001106	Prbf.g_00583	Prbd.g_01415
OG0001107	Prbf.g_00582	Prbd.g_01414
OG0001108	Prbf.g_00581	Prbd.g_01413
OG0001109	Prbf.g_00580	Prbd.g_01412
OG0001110	Prbf.g_00579	Prbd.g_01411
OG0001111	Prbf.g_00578	Prbd.g_01410
OG0001112	Prbf.g_00577	Prbd.g_01409
OG0001113	Prbf.g_00576	Prbd.g_01408
OG0001114	Prbf.g_00575	Prbd.g_01407
OG0001115	Prbf.g_00574	Prbd.g_01406
OG0001116	Prbf.g_00573	Prbd.g_01405
OG0001117	Prbf.g_00572	Prbd.g_01404
OG0001118	Prbf.g_00571	Prbd.g_01403
OG0001119	Prbf.g_00570	Prbd.g_01402
OG0001120	Prbf.g_00569	Prbd.g_01401
OG0001121	Prbf.g_00567	Prbd.g_01399
OG0001122	Prbf.g_00566	Prbd.g_01398
OG0001123	Prbf.g_00565	Prbd.g_01397
OG0001124	Prbf.g_00563	Prbd.g_01395
OG0001125	Prbf.g_00561	Prbd.g_01393
OG0001126	Prbf.g_00560	Prbd.g_01392
OG0001127	Prbf.g_00557	Prbd.g_01390
OG0001128	Prbf.g_00556	Prbd.g_01389
OG0001129	Prbf.g_00555	Prbd.g_01388
OG0001130	Prbf.g_00552	Prbd.g_01385
OG0001131	Prbf.g_00551	Prbd.g_01384
OG0001132	Prbf.g_00550	Prbd.g_01383
OG0001133	Prbf.g_00549	Prbd.g_01382
OG0001134	Prbf.g_00548	Prbd.g_01381
OG0001135	Prbf.g_00547	Prbd.g_01380
OG0001136	Prbf.g_00546	Prbd.g_01379
OG0001137	Prbf.g_00545	Prbd.g_01378
OG0001138	Prbf.g_00544	Prbd.g_01377
OG0001139	Prbf.g_00542	Prbd.g_01376
OG0001140	Prbf.g_00541	Prbd.g_01375
OG0001141	Prbf.g_00540	Prbd.g_01374
OG0001142	Prbf.g_00536	Prbd.g_01371
OG0001143	Prbf.g_00535	Prbd.g_01370
OG0001144	Prbf.g_00534	Prbd.g_01369
OG0001145	Prbf.g_00533	Prbd.g_01368
OG0001146	Prbf.g_00532	Prbd.g_01367
OG0001147	Prbf.g_00531	Prbd.g_01366
OG0001148	Prbf.g_00530	Prbd.g_01365
OG0001149	Prbf.g_00528	Prbd.g_01363
OG0001150	Prbf.g_00527	Prbd.g_01362
OG0001151	Prbf.g_00523	Prbd.g_01360
OG0001152	Prbf.g_00522	Prbd.g_01359
OG0001153	Prbf.g_00521	Prbd.g_01358
OG0001154	Prbf.g_00519	Prbd.g_01356
OG0001155	Prbf.g_00517	Prbd.g_01354
OG0001156	Prbf.g_00515	Prbd.g_01352
OG0001157	Prbf.g_00513	Prbd.g_01351
OG0001158	Prbf.g_00511	Prbd.g_01349
OG0001159	Prbf.g_00510	Prbd.g_01348
OG0001160	Prbf.g_00509	Prbd.g_01347
OG0001161	Prbf.g_00508	Prbd.g_01346
OG0001162	Prbf.g_00507	Prbd.g_01345
OG0001163	Prbf.g_00506	Prbd.g_01344
OG0001164	Prbf.g_00505	Prbd.g_01343
OG0001165	Prbf.g_00504	Prbd.g_01342
OG0001166	Prbf.g_00503	Prbd.g_01341
OG0001167	Prbf.g_00501	Prbd.g_01340
OG0001168	Prbf.g_00500	Prbd.g_01339
OG0001169	Prbf.g_00499	Prbd.g_01338
OG0001170	Prbf.g_00498	Prbd.g_01337
OG0001171	Prbf.g_00497	Prbd.g_01336
OG0001172	Prbf.g_00495	Prbd.g_01334
OG0001173	Prbf.g_00493	Prbd.g_01332
OG0001174	Prbf.g_00492	Prbd.g_01331
OG0001175	Prbf.g_00491	Prbd.g_01330
OG0001176	Prbf.g_00488	Prbd.g_01329
OG0001177	Prbf.g_00486	Prbd.g_01327
OG0001178	Prbf.g_00483	Prbd.g_01324
OG0001179	Prbf.g_00482	Prbd.g_01323
OG0001180	Prbf.g_00481	Prbd.g_01321
OG0001181	Prbf.g_00480	Prbd.g_01320
OG0001182	Prbf.g_00479	Prbd.g_01319
OG0001183	Prbf.g_00478	Prbd.g_01318
OG0001184	Prbf.g_00476	Prbd.g_01316
OG0001185	Prbf.g_00474	Prbd.g_01312
OG0001186	Prbf.g_00473	Prbd.g_01311
OG0001187	Prbf.g_00472	Prbd.g_01310
OG0001188	Prbf.g_00471	Prbd.g_01309
OG0001189	Prbf.g_00470	Prbd.g_01308
OG0001190	Prbf.g_00469	Prbd.g_01307
OG0001191	Prbf.g_00468	Prbd.g_01306
OG0001192	Prbf.g_00467	Prbd.g_01305
OG0001193	Prbf.g_00466	Prbd.g_01304
OG0001194	Prbf.g_00465	Prbd.g_01303
OG0001195	Prbf.g_00464	Prbd.g_01302
OG0001196	Prbf.g_00463	Prbd.g_01301
OG0001197	Prbf.g_00462	Prbd.g_01300
OG0001198	Prbf.g_00461	Prbd.g_01299
OG0001199	Prbf.g_00460	Prbd.g_01298
OG0001200	Prbf.g_00459	Prbd.g_01297
OG0001201	Prbf.g_00458	Prbd.g_01296
OG0001202	Prbf.g_00457	Prbd.g_01295
OG0001203	Prbf.g_00456	Prbd.g_01293
OG0001204	Prbf.g_00454	Prbd.g_01291
OG0001205	Prbf.g_00452	Prbd.g_01290
OG0001206	Prbf.g_00451	Prbd.g_01289
OG0001207	Prbf.g_00450	Prbd.g_01288
OG0001208	Prbf.g_00449	Prbd.g_01287
OG0001209	Prbf.g_00448	Prbd.g_01286
OG0001210	Prbf.g_00447	Prbd.g_01285
OG0001211	Prbf.g_00446	Prbd.g_01284
OG0001212	Prbf.g_00445	Prbd.g_01283
OG0001213	Prbf.g_00444	Prbd.g_01282
OG0001214	Prbf.g_00442	Prbd.g_01280
OG0001215	Prbf.g_00441	Prbd.g_01279
OG0001216	Prbf.g_00440	Prbd.g_01278
OG0001217	Prbf.g_00439	Prbd.g_01277
OG0001218	Prbf.g_00438	Prbd.g_01276
OG0001219	Prbf.g_00435	Prbd.g_01274
OG0001220	Prbf.g_00434	Prbd.g_01273
OG0001221	Prbf.g_00430	Prbd.g_01270
OG0001222	Prbf.g_00429	Prbd.g_01269
OG0001223	Prbf.g_00428	Prbd.g_01268
OG0001224	Prbf.g_00426	Prbd.g_01267
OG0001225	Prbf.g_00425	Prbd.g_01266
OG0001226	Prbf.g_00424	Prbd.g_01265
OG0001227	Prbf.g_00423	Prbd.g_01264
OG0001228	Prbf.g_00422	Prbd.g_01263
OG0001229	Prbf.g_00421	Prbd.g_01262
OG0001230	Prbf.g_00420	Prbd.g_01261
OG0001231	Prbf.g_00419	Prbd.g_01260
OG0001232	Prbf.g_00416	Prbd.g_01259
OG0001233	Prbf.g_00415	Prbd.g_01258
OG0001234	Prbf.g_00414	Prbd.g_01257
OG0001235	Prbf.g_00413	Prbd.g_01256
OG0001236	Prbf.g_00411	Prbd.g_01254
OG0001237	Prbf.g_00410	Prbd.g_01253
OG0001238	Prbf.g_00407	Prbd.g_01251
OG0001239	Prbf.g_00406	Prbd.g_01250
OG0001240	Prbf.g_00405	Prbd.g_01249
OG0001241	Prbf.g_00402	Prbd.g_01247
OG0001242	Prbf.g_00401	Prbd.g_01245
OG0001243	Prbf.g_00400	Prbd.g_01244
OG0001244	Prbf.g_00399	Prbd.g_01243
OG0001245	Prbf.g_00398	Prbd.g_01242
OG0001246	Prbf.g_00397	Prbd.g_01241
OG0001247	Prbf.g_00396	Prbd.g_01240
OG0001248	Prbf.g_00395	Prbd.g_01239
OG0001249	Prbf.g_00394	Prbd.g_01238
OG0001250	Prbf.g_00393	Prbd.g_01237
OG0001252	Prbf.g_01468	Prbd.g_01105
OG0001253	Prbf.g_01483	Prbd.g_01090
OG0001254	Prbf.g_01621	Prbd.g_00958
OG0001255	Prbf.g_01677	Prbd.g_00906
OG0001257	Prbf.g_01765	Prbd.g_00760
OG0001258	Prbf.g_01781	Prbd.g_00744
OG0001259	Prbf.g_01872	Prbd.g_00654
OG0001260	Prbf.g_01155	Prbd.g_00048
OG0001261	Prbf.g_01209	Prbd.g_00137
OG0001262	Prbf.g_01192	Prbd.g_00153
OG0001263	Prbf.g_00897	Prbd.g_00174
OG0001264	Prbf.g_01321	Prbd.g_00205
OG0001265	Prbf.g_01074	Prbd.g_00316
OG0001266	Prbf.g_01921	Prbd.g_00364
OG0001267	Prbf.g_00900	Prbd.g_00452
OG0001268	Prbf.g_00915	Prbd.g_00465
OG0001269	Prbf.g_00070	Prbd.g_01781
OG0001270	Prbf.g_00200	Prbd.g_01649
OG0001271	Prbf.g_00213	Prbd.g_01638
OG0001272	Prbf.g_01930	Prbd.g_01595
OG0001273	Prbf.g_00274	Prbd.g_01594
OG0001274	Prbf.g_00812	Prbd.g_01589
OG0001275	Prbf.g_00056	Prbd.g_01572
OG0001277	Prbf.g_00734	Prbd.g_01550
OG0001278	Prbf.g_00702	Prbd.g_01533
OG0001279	Prbf.g_00698	Prbd.g_01529
OG0001280	Prbf.g_00695	Prbd.g_01526
OG0001281	Prbf.g_00625	Prbd.g_01460
OG0001282	Prbf.g_00688	Prbd.g_01435
OG0001283	Prbf.g_00516	Prbd.g_01353
OG0001284	Prbf.g_00484	Prbd.g_01325
OG0001285	Prbf.g_00455	Prbd.g_01292
OG0001286	Prbf.g_00403	Prbd.g_01248
OG0001288	Prbf.g_01721	Prbd.g_00805
OG0001290	Prbf.g_01353	Prbd.g_01207
OG0001291	Prbf.g_01398	Prbd.g_01173
OG0001292	Prbf.g_01401	Prbd.g_01170
OG0001293	Prbf.g_01403	Prbd.g_01168
OG0001294	Prbf.g_01419	Prbd.g_01151
OG0001295	Prbf.g_01449	Prbd.g_01124
OG0001296	Prbf.g_01456	Prbd.g_01118
OG0001297	Prbf.g_01534	Prbd.g_01041
OG0001298	Prbf.g_01582	Prbd.g_00996
OG0001299	Prbf.g_01591	Prbd.g_00987
OG0001300	Prbf.g_00046	Prbd.g_00865
OG0001301	Prbf.g_00984	Prbd.g_00607
OG0001302	Prbf.g_00804, Prbf.g_00762	Prbd.g_00052
OG0001303	Prbf.g_00855	Prbd.g_00056
OG0001304	Prbf.g_01161	Prbd.g_00331
OG0001305	Prbf.g_01166	Prbd.g_00336
OG0001306	Prbf.g_00417	Prbd.g_00372
OG0001307	Prbf.g_00045	Prbd.g_00382
OG0001308	Prbf.g_00264	Prbd.g_00406
OG0001309	Prbf.g_00453	Prbd.g_00408
OG0001310	Prbf.g_00281	Prbd.g_00418
OG0001311	Prbf.g_00951	Prbd.g_00496
OG0001312	Prbf.g_00069	Prbd.g_01780
OG0001313	Prbf.g_01706	Prbd.g_01591
OG0001314	Prbf.g_00670	Prbd.g_01502
OG0001315	Prbf.g_00635	Prbd.g_01467
OG0001316	Prbf.g_00520	Prbd.g_01357
OG0001318	Prbf.g_01471	Prbd.g_01101
OG0001319	Prbf.g_01576	Prbd.g_01001
OG0001320	Prbf.g_00824	Prbd.g_00775
OG0001321	Prbf.g_01920	Prbd.g_01923, Prbd.g_00058
OG0001322	Prbf.g_00869	Prbd.g_00083
OG0001323	Prbf.g_01332	Prbd.g_00356
OG0001324	Prbf.g_00375	Prbd.g_00390
OG0001325	Prbf.g_00336	Prbd.g_00412
OG0001326	Prbf.g_00816	Prbd.g_01860
OG0001328	Prbf.g_00021	Prbd.g_01796
OG0001329	Prbf.g_00408	Prbd.g_01744
OG0001330	Prbf.g_00246	Prbd.g_01598
OG0001331	Prbf.g_00697	Prbd.g_01528
OG0001332	Prbf.g_00646	Prbd.g_01478
OG0001333	Prbf.g_00554	Prbd.g_01387
OG0001334	Prbf.g_00494	Prbd.g_01333
OG0001336	Prbf.g_01458	Prbd.g_01115
OG0001337	Prbf.g_01448	Prbd.g_01125
OG0001338	Prbf.g_00007	Prbd.g_01096
OG0001339	Prbf.g_01538	Prbd.g_01037
OG0001340	Prbf.g_01587	Prbd.g_00991
OG0001341	Prbf.g_01600	Prbd.g_00978
OG0001342	Prbf.g_01620	Prbd.g_00959
OG0001343	Prbf.g_01683	Prbd.g_00900
OG0001345	Prbf.g_01718	Prbd.g_00808
OG0001346	Prbf.g_01755	Prbd.g_00770
OG0001347	Prbf.g_01769	Prbd.g_00756
OG0001349	Prbf.g_01792	Prbd.g_00733
OG0001350	Prbf.g_01797	Prbd.g_00728
OG0001351	Prbf.g_01858	Prbd.g_00666
OG0001352	Prbf.g_01281	Prbd.g_00562
OG0001353	Prbf.g_01562	Prbd.g_00541
OG0001354	Prbf.g_01154	Prbd.g_00086
OG0001355	Prbf.g_01202	Prbd.g_00143
OG0001356	Prbf.g_00840	Prbd.g_00188
OG0001357	Prbf.g_01089	Prbd.g_00292
OG0001358	Prbf.g_01075	Prbd.g_00315
OG0001359	Prbf.g_00783	Prbd.g_00431
OG0001360	Prbf.g_00782	Prbd.g_00432
OG0001361	Prbf.g_00972	Prbd.g_00518
OG0001362	Prbf.g_00339	Prbd.g_01893
OG0001364	Prbf.g_00232	Prbd.g_01618, Prbd.g_01619
OG0001366	Prbf.g_00656	Prbd.g_01488
OG0001368	Prbf.g_00485	Prbd.g_01326
OG0001369	Prbf.g_01073	Prbd.g_00317
OG0001371	Prbf.g_01393	Prbd.g_01177
OG0001372	Prbf.g_01395	Prbd.g_01176
OG0001373	Prbf.g_01402	Prbd.g_01169
OG0001374	Prbf.g_01413	Prbd.g_01157
OG0001375	Prbf.g_01466	Prbd.g_01108
OG0001376	Prbf.g_01572	Prbd.g_01005
OG0001377	Prbf.g_01596	Prbd.g_00983
OG0001378	Prbf.g_01613	Prbd.g_00967
OG0001379	Prbf.g_00198	Prbd.g_00877
OG0001380	Prbf.g_01265	Prbd.g_00835
OG0001381	Prbf.g_01741	Prbd.g_00788
OG0001382	Prbf.g_01747	Prbd.g_00782
OG0001383	Prbf.g_01794	Prbd.g_00731
OG0001384	Prbf.g_01802	Prbd.g_00723
OG0001385	Prbf.g_01015	Prbd.g_00578
OG0001386	Prbf.g_01289	Prbd.g_00570
OG0001387	Prbf.g_01287	Prbd.g_00568
OG0001388	Prbf.g_01276	Prbd.g_00558
OG0001389	Prbf.g_01032	Prbd.g_00012
OG0001390	Prbf.g_00863	Prbd.g_00047
OG0001391	Prbf.g_01151	Prbd.g_00088
OG0001392	Prbf.g_00841	Prbd.g_00187
OG0001393	Prbf.g_00839	Prbd.g_00189
OG0001394	Prbf.g_01315	Prbd.g_00211
OG0001395	Prbf.g_01312	Prbd.g_00214
OG0001396	Prbf.g_00731	Prbd.g_00296
OG0001397	Prbf.g_01062	Prbd.g_00325
OG0001398	Prbf.g_01174	Prbd.g_00344
OG0001399	Prbf.g_00849	Prbd.g_00354
OG0001400	Prbf.g_00059	Prbd.g_00362
OG0001401	Prbf.g_00276	Prbd.g_00369
OG0001402	Prbf.g_00903	Prbd.g_00454
OG0001403	Prbf.g_00025	Prbd.g_01800
OG0001404	Prbf.g_01059	Prbd.g_01773
OG0001405	Prbf.g_00096	Prbd.g_01763
OG0001406	Prbf.g_00199	Prbd.g_01650
OG0001407	Prbf.g_00202	Prbd.g_01647
OG0001408	Prbf.g_00247	Prbd.g_01597
OG0001409	Prbf.g_00772	Prbd.g_01584
OG0001410	Prbf.g_00826	Prbd.g_01570
OG0001412	Prbf.g_01137	Prbd.g_00245
OG0001414	Prbf.g_00865	Prbd.g_01182
OG0001417	Prbf.g_01288	Prbd.g_00569
OG0001418	Prbf.g_00327	Prbd.g_00059
OG0001419	Prbf.g_01145	Prbd.g_00092
OG0001420	Prbf.g_00837	Prbd.g_00191
OG0001421	Prbf.g_00832	Prbd.g_00195
OG0001422	Prbf.g_00344	Prbd.g_00359
OG0001423	Prbf.g_00348	Prbd.g_00433
OG0001424	Prbf.g_00250	Prbd.g_01922
OG0001425	Prbf.g_00063	Prbd.g_01578
OG0001427	Prbf.g_00757	Prbd.g_00866
OG0001428	Prbf.g_00131, Prbf.g_00129	Prbd.g_01731
OG0001429	Prbf.g_01107	Prbd.g_00274
OG0001430	Prbf.g_00286	Prbd.g_00308
OG0001431	Prbf.g_00278	Prbd.g_00360
OG0001432	Prbf.g_00060	Prbd.g_00363
OG0001434	Prbf.g_00819, Prbf.g_00733	Prbd.g_01784
OG0001435	Prbf.g_00882	Prbd.g_01585
OG0001436	Prbf.g_00705	Prbd.g_00830
OG0001439	Prbf.g_01212	Prbd.g_00134
OG0001440	Prbf.g_01070	Prbd.g_00319
OG0001441	Prbf.g_00799	Prbd.g_00400
OG0001443	Prbf.g_00899	Prbd.g_00451
OG0001444	Prbf.g_00938	Prbd.g_00487
OG0001445	Prbf.g_00795	Prbd.g_01866
OG0001446	Prbf.g_00794	Prbd.g_01864
OG0001447	Prbf.g_00892	Prbd.g_01863
OG0001448	Prbf.g_00801	Prbd.g_01565
OG0001451	Prbf.g_00361	Prbd.g_00832
OG0001454	Prbf.g_01739	Prbd.g_00872
OG0001457	Prbf.g_01256	Prbd.g_00542
OG0001458	Prbf.g_00353	Prbd.g_00046
OG0001459	Prbf.g_00090	Prbd.g_00081
OG0001460	Prbf.g_01925	Prbd.g_00165
OG0001461	Prbf.g_01025	Prbd.g_00237
OG0001462	Prbf.g_00878	Prbd.g_00307
OG0001463	Prbf.g_01745	Prbd.g_00353
OG0001466	Prbf.g_00262	Prbd.g_01837
OG0001468	Prbf.g_00529	Prbd.g_01364
OG0001469	Prbf.g_00916	Prbd.g_00466
OG0001473	Prbf.g_01152	Prbd.g_00173
OG0001482	Prbf.g_00789	Prbd.g_01912
OG0001483	Prbf.g_00032	Prbd.g_01807
OG0001484	Prbf.g_01388	Prbd.g_01732
OG0001485	Prbf.g_00633	Prbd.g_01465
OG0001486	Prbf.g_01300	Prbd.g_00225
OG0001487	Prbf.g_01907	Prbd.g_00063
OG0001488	Prbf.g_01506	Prbd.g_01068
OG0001489	Prbf.g_00603	Prbd.g_00863
OG0001490	Prbf.g_00631	Prbd.g_00840
OG0001492	Prbf.g_01211	Prbd.g_00135
OG0001504	Prbf.g_01305	Prbd.g_00221
OG0001505	Prbf.g_00806	Prbd.g_01901
OG0001506	Prbf.g_00871	Prbd.g_00377
OG0001508	Prbf.g_00728	Prbd.g_01586
OG0001509	Prbf.g_01938	Prbd.g_01445
OG0001519	Prbf.g_00810	Prbd.g_00850
OG0001520	Prbf.g_00706	Prbd.g_00829
OG0001530	Prbf.g_00707	Prbd.g_00828
OG0001535	Prbf.g_01180	Prbd.g_00161
OG0001545	Prbf.g_01324	Prbd.g_00202
OG0001558	Prbf.g_00297	Prbd.g_01896, Prbd.g_00041
OG0001574	Prbf.g_00338	Prbd.g_00003
OG0001587	Prbf.g_01379	Prbd.g_00823
OG0001618	Prbf.g_00050	Prbd.g_01785
OG0001631	Prbf.g_01916	Prbd.g_00526
OG0001637	Prbf.g_00372	Prbd.g_00039
OG0001711	Prbf.g_00751, Prbf.g_00008	Prbd.g_01712, Prbd.g_01711
OG0001798	Prbf.g_00723	Prbd.g_00532
OG0001844	Prbf.g_00125	Prbd.g_01741
OG0001880	Prbf.g_00310	Prbd.g_01722
