Orthogroup	Praf	Prbm
OG0001107	Praf.g_01394	Prbm.g_00986
OG0001108	Praf.g_01387	Prbm.g_00990
OG0001109	Praf.g_01385	Prbm.g_00991
OG0001110	Praf.g_01382	Prbm.g_00993
OG0001111	Praf.g_01380	Prbm.g_00994
OG0001112	Praf.g_01378	Prbm.g_00995
OG0001113	Praf.g_01377	Prbm.g_00996
OG0001114	Praf.g_01376	Prbm.g_00997
OG0001115	Praf.g_01374	Prbm.g_00999
OG0001116	Praf.g_01372	Prbm.g_01000
OG0001117	Praf.g_01371	Prbm.g_01001
OG0001118	Praf.g_01370	Prbm.g_01002
OG0001119	Praf.g_01369	Prbm.g_01003
OG0001120	Praf.g_01366	Prbm.g_01004
OG0001122	Praf.g_01340	Prbm.g_01033
OG0001123	Praf.g_01333	Prbm.g_01037
OG0001124	Praf.g_01331	Prbm.g_01039
OG0001125	Praf.g_01329	Prbm.g_01041
OG0001126	Praf.g_01287	Prbm.g_01052
OG0001127	Praf.g_01286	Prbm.g_01053
OG0001128	Praf.g_01283	Prbm.g_01056
OG0001129	Praf.g_01281	Prbm.g_01057
OG0001130	Praf.g_01280	Prbm.g_01058
OG0001131	Praf.g_01296	Prbm.g_00894
OG0001132	Praf.g_01652	Prbm.g_01103
OG0001133	Praf.g_01671	Prbm.g_01079
OG0001134	Praf.g_02690	Prbm.g_01910
OG0001135	Praf.g_02692	Prbm.g_01913
OG0001136	Praf.g_00852	Prbm.g_01552
OG0001137	Praf.g_00872	Prbm.g_01539
OG0001138	Praf.g_00923	Prbm.g_01518
OG0001139	Praf.g_00925	Prbm.g_01516
OG0001140	Praf.g_00926	Prbm.g_01515
OG0001141	Praf.g_00927	Prbm.g_01514
OG0001142	Praf.g_00928	Prbm.g_01513
OG0001143	Praf.g_00912	Prbm.g_01506
OG0001144	Praf.g_00904	Prbm.g_01501
OG0001145	Praf.g_00806	Prbm.g_01603
OG0001146	Praf.g_00790	Prbm.g_01615
OG0001147	Praf.g_01897	Prbm.g_01634
OG0001148	Praf.g_00582	Prbm.g_01662
OG0001149	Praf.g_00581	Prbm.g_01663
OG0001150	Praf.g_00580	Prbm.g_01664
OG0001151	Praf.g_00568	Prbm.g_01675
OG0001152	Praf.g_00567	Prbm.g_01676
OG0001153	Praf.g_01842	Prbm.g_01740
OG0001154	Praf.g_01843	Prbm.g_01741
OG0001155	Praf.g_00540	Prbm.g_01757
OG0001156	Praf.g_00537	Prbm.g_01760
OG0001157	Praf.g_01653	Prbm.g_01761
OG0001158	Praf.g_00536	Prbm.g_01762
OG0001159	Praf.g_00535	Prbm.g_01763
OG0001160	Praf.g_00504	Prbm.g_01789
OG0001161	Praf.g_01650	Prbm.g_01586
OG0001162	Praf.g_01145	Prbm.g_01801
OG0001163	Praf.g_00492	Prbm.g_01833
OG0001164	Praf.g_00487	Prbm.g_01837
OG0001165	Praf.g_00484	Prbm.g_01840
OG0001166	Praf.g_00459	Prbm.g_01858
OG0001167	Praf.g_00437	Prbm.g_01876
OG0001168	Praf.g_00435	Prbm.g_01877
OG0001169	Praf.g_00433	Prbm.g_01879
OG0001170	Praf.g_00431	Prbm.g_01881
OG0001171	Praf.g_00421	Prbm.g_01891
OG0001172	Praf.g_02197	Prbm.g_01952
OG0001173	Praf.g_02196	Prbm.g_01953
OG0001174	Praf.g_02188	Prbm.g_01961
OG0001175	Praf.g_02187	Prbm.g_01962
OG0001176	Praf.g_02171	Prbm.g_01974
OG0001177	Praf.g_02173	Prbm.g_01972
OG0001178	Praf.g_00474	Prbm.g_01345
OG0001179	Praf.g_02137	Prbm.g_02016
OG0001180	Praf.g_02109	Prbm.g_02039
OG0001181	Praf.g_02105	Prbm.g_02043
OG0001182	Praf.g_02096	Prbm.g_02052
OG0001183	Praf.g_02081	Prbm.g_02058
OG0001184	Praf.g_02391	Prbm.g_02074
OG0001185	Praf.g_00184	Prbm.g_02089
OG0001186	Praf.g_00091	Prbm.g_02140
OG0001187	Praf.g_00088	Prbm.g_02145
OG0001188	Praf.g_00083	Prbm.g_02147
OG0001189	Praf.g_00058	Prbm.g_02164
OG0001190	Praf.g_02656	Prbm.g_02169
OG0001191	Praf.g_02669	Prbm.g_02179
OG0001192	Praf.g_02674	Prbm.g_02184
OG0001193	Praf.g_02724	Prbm.g_02197
OG0001194	Praf.g_02728	Prbm.g_02198
OG0001195	Praf.g_02729	Prbm.g_02199
OG0001196	Praf.g_02766	Prbm.g_02219
OG0001197	Praf.g_02768	Prbm.g_02221
OG0001198	Praf.g_02780	Prbm.g_02230
OG0001199	Praf.g_00315	Prbm.g_00131
OG0001200	Praf.g_00313	Prbm.g_00133
OG0001201	Praf.g_00243	Prbm.g_00165
OG0001203	Praf.g_00387	Prbm.g_00298
OG0001204	Praf.g_02206	Prbm.g_00304
OG0001205	Praf.g_01979	Prbm.g_00455
OG0001206	Praf.g_01941	Prbm.g_00491
OG0001207	Praf.g_00586	Prbm.g_00502
OG0001208	Praf.g_00597	Prbm.g_00508
OG0001209	Praf.g_00663	Prbm.g_00568
OG0001210	Praf.g_00673	Prbm.g_00573
OG0001211	Praf.g_00690	Prbm.g_00583
OG0001212	Praf.g_00750	Prbm.g_00626
OG0001213	Praf.g_01684	Prbm.g_00660
OG0001214	Praf.g_01694	Prbm.g_00668
OG0001215	Praf.g_01220	Prbm.g_00727
OG0001216	Praf.g_01304	Prbm.g_00744
OG0001217	Praf.g_00710	Prbm.g_00111
OG0001218	Praf.g_01853	Prbm.g_00785
OG0001219	Praf.g_01432	Prbm.g_00957
OG0001220	Praf.g_01619	Prbm.g_00867
OG0001221	Praf.g_01480	Prbm.g_00941
OG0001222	Praf.g_02684	Prbm.g_00889
OG0001223	Praf.g_01364	Prbm.g_01005
OG0001224	Praf.g_01278	Prbm.g_01060
OG0001225	Praf.g_01276	Prbm.g_01062
OG0001226	Praf.g_00991	Prbm.g_01945
OG0001227	Praf.g_00558	Prbm.g_01085
OG0001228	Praf.g_00899	Prbm.g_01498
OG0001229	Praf.g_00494	Prbm.g_01176
OG0001230	Praf.g_01784	Prbm.g_01701
OG0001231	Praf.g_00017	Prbm.g_00789
OG0001232	Praf.g_00454	Prbm.g_01862
OG0001233	Praf.g_00430	Prbm.g_01882
OG0001234	Praf.g_02184	Prbm.g_01964
OG0001235	Praf.g_02176	Prbm.g_01968
OG0001236	Praf.g_02387	Prbm.g_02071
OG0001237	Praf.g_02392	Prbm.g_02075
OG0001238	Praf.g_02670	Prbm.g_02180
OG0001239	Praf.g_00318	Prbm.g_00128
OG0001240	Praf.g_00260	Prbm.g_00150
OG0001241	Praf.g_00250	Prbm.g_00159
OG0001243	Praf.g_02402	Prbm.g_00185
OG0001244	Praf.g_02429	Prbm.g_00201
OG0001245	Praf.g_01003	Prbm.g_01353
OG0001246	Praf.g_00624	Prbm.g_00538
OG0001247	Praf.g_01572	Prbm.g_00719
OG0001248	Praf.g_01210	Prbm.g_00722
OG0001249	Praf.g_02063	Prbm.g_00395
OG0001252	Praf.g_01284	Prbm.g_01055
OG0001253	Praf.g_01008	Prbm.g_01806
OG0001254	Praf.g_02691	Prbm.g_01912
OG0001255	Praf.g_01134	Prbm.g_01566
OG0001256	Praf.g_00497	Prbm.g_01797
OG0001258	Praf.g_00486	Prbm.g_01838
OG0001259	Praf.g_00432	Prbm.g_01880
OG0001260	Praf.g_00403	Prbm.g_01897
OG0001261	Praf.g_02128	Prbm.g_02024
OG0001262	Praf.g_00061	Prbm.g_02162
OG0001263	Praf.g_02404	Prbm.g_00188
OG0001269	Praf.g_01616	Prbm.g_00866
OG0001273	Praf.g_01687	Prbm.g_00662
OG0001277	Praf.g_02752	Prbm.g_02207
OG0001279	Praf.g_01769	Prbm.g_01171
OG0001280	Praf.g_00798	Prbm.g_01610
OG0001283	Praf.g_02762	Prbm.g_02215
OG0001285	Praf.g_00450	Prbm.g_01865
OG0001286	Praf.g_02111	Prbm.g_02037
OG0001287	Praf.g_00176	Prbm.g_02096
OG0001288	Praf.g_00158	Prbm.g_02106
OG0001290	Praf.g_00251	Prbm.g_00158
OG0001294	Praf.g_01750	Prbm.g_01584, Prbm.g_01649
OG0001295	Praf.g_00676	Prbm.g_01574
OG0001300	Praf.g_01206	Prbm.g_00731
OG0001301	Praf.g_01122	Prbm.g_00733
OG0001302	Praf.g_00360	Prbm.g_00955
OG0001303	Praf.g_01431	Prbm.g_01273
OG0001307	Praf.g_01893	Prbm.g_01594
OG0001308	Praf.g_01808	Prbm.g_01720
OG0001309	Praf.g_00639	Prbm.g_00552
OG0001310	Praf.g_00465	Prbm.g_01852
OG0001311	Praf.g_01332	Prbm.g_01038
OG0001312	Praf.g_01421	Prbm.g_00966
OG0001316	Praf.g_02421	Prbm.g_00199
OG0001321	Praf.g_01961	Prbm.g_00461
OG0001322	Praf.g_01960	Prbm.g_00462
OG0001324	Praf.g_01205	Prbm.g_00732
OG0001326	Praf.g_02735	Prbm.g_01929
OG0001327	Praf.g_01640	Prbm.g_00918
OG0001328	Praf.g_01473	Prbm.g_00937
OG0001329	Praf.g_00960	Prbm.g_01805
OG0001330	Praf.g_00805	Prbm.g_01604
OG0001331	Praf.g_00578	Prbm.g_01666
OG0001332	Praf.g_00554	Prbm.g_01755
OG0001334	Praf.g_02077	Prbm.g_02061
OG0001335	Praf.g_02076	Prbm.g_02062
OG0001336	Praf.g_02763	Prbm.g_02216
OG0001337	Praf.g_02067	Prbm.g_00387
OG0001339	Praf.g_00248	Prbm.g_00161
OG0001340	Praf.g_02066	Prbm.g_00388
OG0001341	Praf.g_01580	Prbm.g_00091
OG0001344	Praf.g_00859	Prbm.g_01544
OG0001347	Praf.g_00085	Prbm.g_02118
OG0001348	Praf.g_02569	Prbm.g_01122
OG0001350	Praf.g_00386	Prbm.g_00297
OG0001351	Praf.g_01958	Prbm.g_00481
OG0001352	Praf.g_01127	Prbm.g_00714
OG0001354	Praf.g_01375	Prbm.g_00998
OG0001355	Praf.g_01484	Prbm.g_01804
OG0001356	Praf.g_02686, Praf.g_01026	Prbm.g_01145, Prbm.g_01433
OG0001357	Praf.g_02005, Praf.g_01014	Prbm.g_00463
OG0001360	Praf.g_00936	Prbm.g_01526
OG0001362	Praf.g_01818	Prbm.g_01724
OG0001363	Praf.g_01820	Prbm.g_00487
OG0001365	Praf.g_02661	Prbm.g_02173
OG0001366	Praf.g_00456	Prbm.g_01684
OG0001366	Praf.g_01900	Prbm.g_01650
OG0001366	Praf.g_00292, Praf.g_00278	Prbm.g_00039
OG0001369	Praf.g_00261	Prbm.g_00149
OG0001370	Praf.g_01578	Prbm.g_01208
OG0001371	Praf.g_00371	Prbm.g_00713
OG0001372	Praf.g_00348	Prbm.g_00047
OG0001373	Praf.g_02734	Prbm.g_01928
OG0001374	Praf.g_02742	Prbm.g_01936
OG0001376	Praf.g_02677	Prbm.g_00896
OG0001377	Praf.g_02676	Prbm.g_00897
OG0001378	Praf.g_01997	Prbm.g_00443
OG0001380	Praf.g_01623	Prbm.g_01573
OG0001381	Praf.g_01294	Prbm.g_01658
OG0001385	Praf.g_02731	Prbm.g_01925
OG0001386	Praf.g_02732	Prbm.g_01926
OG0001387	Praf.g_02733	Prbm.g_01927
OG0001388	Praf.g_02736	Prbm.g_01930
OG0001389	Praf.g_02737	Prbm.g_01931
OG0001390	Praf.g_02738	Prbm.g_01932
OG0001391	Praf.g_02739	Prbm.g_01933
OG0001392	Praf.g_02740	Prbm.g_01934
OG0001393	Praf.g_02741	Prbm.g_01935
OG0001394	Praf.g_01496	Prbm.g_00945
OG0001395	Praf.g_01321	Prbm.g_01049
OG0001396	Praf.g_00132, Praf.g_00084	Prbm.g_02119
OG0001397	Praf.g_01819	Prbm.g_01725
OG0001398	Praf.g_01004	Prbm.g_00761
OG0001399	Praf.g_02089, Praf.g_02090, Praf.g_02643, Praf.g_01869	Prbm.g_00080
OG0001401	Praf.g_01593	Prbm.g_01225, Prbm.g_00851
OG0001402	Praf.g_01670	Prbm.g_00655
OG0001403	Praf.g_00036	Prbm.g_00030
OG0001405	Praf.g_02074	Prbm.g_00381
OG0001406	Praf.g_02678	Prbm.g_00895
OG0001409	Praf.g_00870	Prbm.g_01540
OG0001410	Praf.g_01894	Prbm.g_01632
OG0001412	Praf.g_00131	Prbm.g_02117
OG0001414	Praf.g_00374	Prbm.g_00288
OG0001415	Praf.g_00744	Prbm.g_00290
OG0001418	Praf.g_02180	Prbm.g_00720
OG0001422	Praf.g_01950	Prbm.g_01080
OG0001425	Praf.g_02673	Prbm.g_02183
OG0001431	Praf.g_01082	Prbm.g_01181
OG0001433	Praf.g_01027	Prbm.g_01146, Prbm.g_01432
OG0001434	Praf.g_01500	Prbm.g_00949
OG0001435	Praf.g_01457	Prbm.g_00925
OG0001437	Praf.g_00745	Prbm.g_00289
OG0001441	Praf.g_00644	Prbm.g_00555
OG0001442	Praf.g_01504	Prbm.g_01690
OG0001443	Praf.g_00493	Prbm.g_01919
OG0001446	Praf.g_00962	Prbm.g_00136
OG0001450	Praf.g_01230	Prbm.g_00724
OG0001451	Praf.g_01323	Prbm.g_00878
OG0001455	Praf.g_02587	Prbm.g_00048
OG0001460	Praf.g_01028	Prbm.g_01431, Prbm.g_01147
OG0001461	Praf.g_01953	Prbm.g_00071
OG0001463	Praf.g_02287	Prbm.g_00343
OG0001464	Praf.g_02065	Prbm.g_00768
OG0001470	Praf.g_00094	Prbm.g_02128
OG0001472	Praf.g_01248	Prbm.g_00893
OG0001475	Praf.g_00118	Prbm.g_02136
OG0001476	Praf.g_00865	Prbm.g_01541
OG0001477	Praf.g_01119	Prbm.g_01829
OG0001484	Praf.g_01297	Prbm.g_01315
OG0001485	Praf.g_00549	Prbm.g_01182
OG0001487	Praf.g_01852	Prbm.g_01748
OG0001488	Praf.g_00876	Prbm.g_01535
OG0001489	Praf.g_02100	Prbm.g_02049
OG0001491	Praf.g_00941	Prbm.g_00950
OG0001495	Praf.g_02174	Prbm.g_01971
OG0001496	Praf.g_01115	Prbm.g_01831
OG0001497	Praf.g_01118	Prbm.g_01830
OG0001498	Praf.g_02014	Prbm.g_00424
OG0001500	Praf.g_00375	Prbm.g_00321
OG0001501	Praf.g_00817	Prbm.g_01326
OG0001503	Praf.g_00359	Prbm.g_01123
OG0001506	Praf.g_00956	Prbm.g_01752
OG0001508	Praf.g_00093	Prbm.g_02139
OG0001509	Praf.g_00126, Praf.g_00127	Prbm.g_02121
OG0001510	Praf.g_00172	Prbm.g_02100
OG0001511	Praf.g_00232	Prbm.g_00169
OG0001512	Praf.g_00389	Prbm.g_01824
OG0001513	Praf.g_01976, Praf.g_00988	Prbm.g_00046
OG0001514	Praf.g_01114	Prbm.g_01832
OG0001515	Praf.g_01214	Prbm.g_00729
OG0001516	Praf.g_01740	Prbm.g_00695
OG0001517	Praf.g_02053	Prbm.g_00401
OG0001518	Praf.g_02672	Prbm.g_02182
OG0001519	Praf.g_02682	Prbm.g_02187
OG0001522	Praf.g_02169	Prbm.g_00847
OG0001523	Praf.g_01037	Prbm.g_01915
OG0001524	Praf.g_01038	Prbm.g_01916
OG0001525	Praf.g_00977	Prbm.g_00086
OG0001528	Praf.g_00096	Prbm.g_02137
OG0001529	Praf.g_00051	Prbm.g_00050
OG0001530	Praf.g_00238	Prbm.g_00168
OG0001531	Praf.g_00390	Prbm.g_00299
OG0001532	Praf.g_00924	Prbm.g_01517
OG0001534	Praf.g_01324	Prbm.g_01047
OG0001535	Praf.g_01336	Prbm.g_01036
OG0001536	Praf.g_01396	Prbm.g_00984
OG0001537	Praf.g_01488	Prbm.g_00942
OG0001538	Praf.g_01535	Prbm.g_00819
OG0001539	Praf.g_01637	Prbm.g_00920
OG0001540	Praf.g_02406	Prbm.g_00190
OG0001541	Praf.g_02478	Prbm.g_00239
OG0001542	Praf.g_02496	Prbm.g_00245
OG0001543	Praf.g_02571	Prbm.g_00892
OG0001544	Praf.g_02681	Prbm.g_02186
OG0001545	Praf.g_02751	Prbm.g_02206
OG0001550	Praf.g_02648, Praf.g_01002	Prbm.g_01314
OG0001553	Praf.g_01791	Prbm.g_01707
OG0001555	Praf.g_00345	Prbm.g_01826
OG0001556	Praf.g_01032	Prbm.g_01423
OG0001558	Praf.g_00020	Prbm.g_01221
OG0001559	Praf.g_00239	Prbm.g_00167
OG0001560	Praf.g_00252	Prbm.g_00157
OG0001561	Praf.g_01330	Prbm.g_01040
OG0001562	Praf.g_01344	Prbm.g_01030
OG0001563	Praf.g_02120	Prbm.g_02032
OG0001569	Praf.g_00969	Prbm.g_01311
OG0001575	Praf.g_00707	Prbm.g_00598
OG0001576	Praf.g_00778	Prbm.g_01623
OG0001577	Praf.g_00835	Prbm.g_01554
OG0001578	Praf.g_01053	Prbm.g_01294
OG0001579	Praf.g_02070	Prbm.g_00385
OG0001585	Praf.g_01193	Prbm.g_01458
OG0001589	Praf.g_00428	Prbm.g_01884
OG0001591	Praf.g_01642	Prbm.g_00705
OG0001598	Praf.g_00819	Prbm.g_01067
OG0001634	Praf.g_01746	Prbm.g_00701
OG0001642	Praf.g_01615	Prbm.g_01643
OG0001652	Praf.g_00018	Prbm.g_01219
OG0001656	Praf.g_02071	Prbm.g_00384
OG0001661	Praf.g_00966	Prbm.g_01108
OG0001671	Praf.g_02564	Prbm.g_01212
OG0001673	Praf.g_00377	Prbm.g_00292
OG0001676	Praf.g_02068	Prbm.g_00386
OG0001684	Praf.g_00737	Prbm.g_00396
OG0001691	Praf.g_01446	Prbm.g_01050
OG0001692	Praf.g_01789	Prbm.g_01705
OG0001694	Praf.g_02281	Prbm.g_00338
OG0001695	Praf.g_02747	Prbm.g_02203
OG0001696	Praf.g_01231	Prbm.g_00879
OG0001698	Praf.g_01130	Prbm.g_01686
OG0001700	Praf.g_01043	Prbm.g_01430
OG0001703	Praf.g_00587	Prbm.g_00503
OG0001715	Praf.g_01024	Prbm.g_01192
OG0001733	Praf.g_01029	Prbm.g_01421
OG0001739	Praf.g_02744	Prbm.g_02202
OG0001740	Praf.g_02750	Prbm.g_02205
OG0001746	Praf.g_02007	Prbm.g_01184
OG0001748	Praf.g_02562	Prbm.g_01213
OG0001757	Praf.g_00985	Prbm.g_01152
OG0001758	Praf.g_01061	Prbm.g_01903
OG0001782	Praf.g_01861	Prbm.g_00531
OG0001782	Praf.g_01470	Prbm.g_01288
OG0001793	Praf.g_01015	Prbm.g_01360
OG0001802	Praf.g_01903	Prbm.g_02054
OG0001810	Praf.g_02419	Prbm.g_00738
OG0001835	Praf.g_01120	Prbm.g_01306
OG0001837	Praf.g_02563	Prbm.g_01214
OG0001875	Praf.g_01062	Prbm.g_01902
OG0001876	Praf.g_01063	Prbm.g_01901
OG0001907	Praf.g_02423	Prbm.g_00200
OG0001954	Praf.g_01571	Prbm.g_01183
OG0001955	Praf.g_01612	Prbm.g_00098
OG0001956	Praf.g_01628	Prbm.g_00872
OG0001959	Praf.g_01873	Prbm.g_02142, Prbm.g_00527, Prbm.g_02141
OG0001962	Praf.g_01951	Prbm.g_00083
OG0001963	Praf.g_02086	Prbm.g_01976
OG0001977	Praf.g_02718	Prbm.g_02193
OG0001991	Praf.g_01051	Prbm.g_01434
OG0002018	Praf.g_02749	Prbm.g_02204
OG0002036	Praf.g_00482	Prbm.g_01320
OG0002052	Praf.g_02683	Prbm.g_00890
OG0002063	Praf.g_01149	Prbm.g_01468
OG0002097	Praf.g_00092, Praf.g_00140	Prbm.g_02130
OG0002164	Praf.g_00954	Prbm.g_01078
OG0002165	Praf.g_00957	Prbm.g_00115
OG0002229	Praf.g_00138	Prbm.g_02113
OG0002232	Praf.g_01245	Prbm.g_00718
OG0002240	Praf.g_01899	Prbm.g_00180
OG0002273	Praf.g_01076	Prbm.g_01194
OG0002274	Praf.g_00141	Prbm.g_02129
OG0002282	Praf.g_00947	Prbm.g_00902
OG0002283	Praf.g_00989	Prbm.g_01269
OG0002284	Praf.g_01211	Prbm.g_01589
OG0002381	Praf.g_02032, Praf.g_02458, Praf.g_00206	Prbm.g_01636
OG0002383	Praf.g_00890	Prbm.g_01266
OG0002434	Praf.g_00699	Prbm.g_00592
OG0002450	Praf.g_02771	Prbm.g_02224
OG0002493	Praf.g_00365	Prbm.g_01211, Prbm.g_01206
OG0002704	Praf.g_00139	Prbm.g_02112
OG0002714	Praf.g_01753	Prbm.g_01305
OG0003047	Praf.g_01871, Praf.g_02645	Prbm.g_00065, Prbm.g_00076
