Orthogroup	Praf	Syas
OG0001183	Praf.g_02081	Syas.g_01564
OG0001184	Praf.g_02391	Syas.g_02188
OG0001185	Praf.g_00184	Syas.g_02162
OG0001186	Praf.g_00091	Syas.g_02113
OG0001187	Praf.g_00088	Syas.g_02111
OG0001189	Praf.g_00058	Syas.g_02089
OG0001190	Praf.g_02656	Syas.g_01881
OG0001191	Praf.g_02669	Syas.g_01900
OG0001193	Praf.g_02724	Syas.g_01952
OG0001194	Praf.g_02728	Syas.g_01953
OG0001195	Praf.g_02729	Syas.g_01954
OG0001196	Praf.g_02766	Syas.g_02010
OG0001197	Praf.g_02768	Syas.g_02012
OG0001198	Praf.g_02780	Syas.g_02031
OG0001199	Praf.g_00315	Syas.g_02516
OG0001200	Praf.g_00313	Syas.g_02514
OG0001201	Praf.g_00243	Syas.g_02419
OG0001203	Praf.g_00387	Syas.g_02557
OG0001204	Praf.g_02206	Syas.g_01687
OG0001205	Praf.g_01979	Syas.g_02745
OG0001207	Praf.g_00586	Syas.g_01260
OG0001208	Praf.g_00597	Syas.g_01251
OG0001209	Praf.g_00663	Syas.g_00065
OG0001210	Praf.g_00673	Syas.g_00761
OG0001211	Praf.g_00690	Syas.g_00788
OG0001212	Praf.g_00750	Syas.g_00847
OG0001213	Praf.g_01684	Syas.g_00100
OG0001214	Praf.g_01694	Syas.g_00744
OG0001215	Praf.g_01220	Syas.g_02245
OG0001217	Praf.g_00710	Syas.g_01397, Syas.g_02493
OG0001218	Praf.g_01853	Syas.g_01309
OG0001219	Praf.g_01432	Syas.g_00399
OG0001220	Praf.g_01619	Syas.g_02447
OG0001221	Praf.g_01480	Syas.g_02669
OG0001222	Praf.g_02684	Syas.g_00448
OG0001223	Praf.g_01364	Syas.g_00541
OG0001224	Praf.g_01278	Syas.g_01015
OG0001225	Praf.g_01276	Syas.g_01017
OG0001226	Praf.g_00991	Syas.g_02506
OG0001227	Praf.g_00558	Syas.g_00824
OG0001228	Praf.g_00899	Syas.g_02195
OG0001229	Praf.g_00494	Syas.g_00285
OG0001230	Praf.g_01784	Syas.g_02806
OG0001231	Praf.g_00017	Syas.g_02050
OG0001232	Praf.g_00454	Syas.g_02649
OG0001233	Praf.g_00430	Syas.g_02592
OG0001234	Praf.g_02184	Syas.g_01310
OG0001235	Praf.g_02176	Syas.g_01646
OG0001236	Praf.g_02387	Syas.g_02191
OG0001237	Praf.g_02392	Syas.g_02187
OG0001238	Praf.g_02670	Syas.g_01901
OG0001239	Praf.g_00318	Syas.g_02519
OG0001240	Praf.g_00260	Syas.g_02435
OG0001241	Praf.g_00250	Syas.g_02427
OG0001243	Praf.g_02402	Syas.g_02391
OG0001244	Praf.g_02429	Syas.g_02370
OG0001245	Praf.g_01003	Syas.g_00524
OG0001246	Praf.g_00624	Syas.g_01829, Syas.g_01224
OG0001249	Praf.g_02063	Syas.g_01547
OG0001250	Praf.g_01598	Syas.g_00239
OG0001252	Praf.g_01284	Syas.g_00994
OG0001253	Praf.g_01008	Syas.g_00143
OG0001255	Praf.g_01134	Syas.g_00492
OG0001256	Praf.g_00497	Syas.g_02698
OG0001258	Praf.g_00486	Syas.g_02688
OG0001259	Praf.g_00432	Syas.g_02594
OG0001260	Praf.g_00403	Syas.g_02572
OG0001261	Praf.g_02128	Syas.g_01599
OG0001262	Praf.g_00061	Syas.g_02091
OG0001263	Praf.g_02404	Syas.g_02388
OG0001265	Praf.g_00217	Syas.g_02399
OG0001266	Praf.g_02522	Syas.g_02266
OG0001267	Praf.g_02279	Syas.g_01753
OG0001268	Praf.g_02048	Syas.g_01535
OG0001269	Praf.g_01616	Syas.g_00510
OG0001270	Praf.g_01991	Syas.g_01499
OG0001271	Praf.g_01910	Syas.g_01336
OG0001272	Praf.g_00601	Syas.g_01247
OG0001273	Praf.g_01687	Syas.g_00751
OG0001274	Praf.g_02550	Syas.g_01849
OG0001275	Praf.g_01351	Syas.g_00554
OG0001276	Praf.g_01334	Syas.g_00215
OG0001277	Praf.g_02752	Syas.g_00110
OG0001278	Praf.g_00893	Syas.g_01074
OG0001279	Praf.g_01769	Syas.g_02792
OG0001280	Praf.g_00798	Syas.g_01095
OG0001281	Praf.g_00789	Syas.g_02845
OG0001286	Praf.g_02111	Syas.g_01585
OG0001287	Praf.g_00176	Syas.g_00136
OG0001288	Praf.g_00158	Syas.g_02144
OG0001290	Praf.g_00251	Syas.g_02428
OG0001291	Praf.g_02414	Syas.g_02378
OG0001292	Praf.g_02211	Syas.g_01693
OG0001293	Praf.g_02252	Syas.g_01720
OG0001294	Praf.g_01750	Syas.g_00692
OG0001295	Praf.g_00676	Syas.g_00770
OG0001298	Praf.g_00722	Syas.g_00829
OG0001303	Praf.g_01431	Syas.g_00400
OG0001307	Praf.g_01893	Syas.g_01923
OG0001308	Praf.g_01808	Syas.g_02830
OG0001309	Praf.g_00639	Syas.g_00003
OG0001310	Praf.g_00465	Syas.g_02666
OG0001311	Praf.g_01332	Syas.g_00213
OG0001312	Praf.g_01421	Syas.g_00414
OG0001319	Praf.g_02269	Syas.g_01736
OG0001323	Praf.g_00642	Syas.g_00006
OG0001326	Praf.g_02735	Syas.g_01960, Syas.g_01961
OG0001327	Praf.g_01640	Syas.g_00687
OG0001329	Praf.g_00960	Syas.g_00773
OG0001330	Praf.g_00805	Syas.g_02865
OG0001331	Praf.g_00578	Syas.g_01267
OG0001333	Praf.g_00436	Syas.g_02598
OG0001336	Praf.g_02763	Syas.g_02003
OG0001337	Praf.g_02067	Syas.g_01548
OG0001339	Praf.g_00248	Syas.g_02425
OG0001347	Praf.g_00085	Syas.g_01950
OG0001348	Praf.g_02569	Syas.g_00119
OG0001351	Praf.g_01958	Syas.g_01280
OG0001353	Praf.g_01589, Praf.g_01588	Syas.g_00228
OG0001354	Praf.g_01375	Syas.g_00526
OG0001355	Praf.g_01484	Syas.g_01057
OG0001356	Praf.g_02686	Syas.g_01715
OG0001356	Praf.g_01026	Syas.g_00972
OG0001358	Praf.g_01665	Syas.g_00122
OG0001360	Praf.g_00936	Syas.g_01130
OG0001361	Praf.g_00883	Syas.g_01135
OG0001365	Praf.g_02661	Syas.g_01886
OG0001366	Praf.g_00456	Syas.g_02655
OG0001371	Praf.g_00371	Syas.g_02499
OG0001373	Praf.g_02734	Syas.g_01959
OG0001374	Praf.g_02742	Syas.g_01968
OG0001376	Praf.g_02677	Syas.g_00468
OG0001377	Praf.g_02676	Syas.g_00467
OG0001378	Praf.g_01997	Syas.g_01500
OG0001379	Praf.g_00803	Syas.g_02861
OG0001380	Praf.g_01623	Syas.g_00126
OG0001383	Praf.g_00393	Syas.g_00522
OG0001383	Praf.g_01157	Syas.g_02563
OG0001385	Praf.g_02731	Syas.g_01956
OG0001386	Praf.g_02732	Syas.g_01957
OG0001387	Praf.g_02733	Syas.g_01958
OG0001388	Praf.g_02736	Syas.g_01962
OG0001389	Praf.g_02737	Syas.g_01963
OG0001390	Praf.g_02738	Syas.g_01964
OG0001391	Praf.g_02739	Syas.g_01965
OG0001392	Praf.g_02740	Syas.g_01966
OG0001393	Praf.g_02741	Syas.g_01967
OG0001394	Praf.g_01496	Syas.g_00627
OG0001395	Praf.g_01321	Syas.g_00195
OG0001396	Praf.g_00084	Syas.g_01949
OG0001398	Praf.g_01004	Syas.g_02481
OG0001401	Praf.g_01593	Syas.g_00233
OG0001402	Praf.g_01670	Syas.g_00112
OG0001403	Praf.g_00036	Syas.g_02069
OG0001406	Praf.g_02678	Syas.g_00469
OG0001409	Praf.g_00870	Syas.g_00154
OG0001412	Praf.g_00131	Syas.g_01951
OG0001416	Praf.g_00792	Syas.g_01061
OG0001418	Praf.g_02180	Syas.g_01177
OG0001423	Praf.g_00331	Syas.g_02532
OG0001433	Praf.g_01027	Syas.g_01398
OG0001435	Praf.g_01457	Syas.g_00678
OG0001438	Praf.g_02294	Syas.g_01767
OG0001441	Praf.g_00644	Syas.g_00008
OG0001443	Praf.g_00493	Syas.g_01910
OG0001444	Praf.g_00266	Syas.g_02439
OG0001444	Praf.g_00166	Syas.g_02442
OG0001449	Praf.g_00353	Syas.g_02567
OG0001450	Praf.g_01230	Syas.g_02208, Syas.g_00474
OG0001451	Praf.g_01323	Syas.g_02342, Syas.g_02343
OG0001452	Praf.g_00953	Syas.g_01700
OG0001460	Praf.g_01028	Syas.g_01399
OG0001461	Praf.g_01953	Syas.g_00566
OG0001470	Praf.g_00094	Syas.g_02115, Syas.g_02627
OG0001475	Praf.g_00118	Syas.g_02120
OG0001476	Praf.g_00865	Syas.g_00155
OG0001477	Praf.g_01119	Syas.g_00934
OG0001479	Praf.g_02050	Syas.g_01537
OG0001484	Praf.g_01297	Syas.g_00166, Syas.g_00167
OG0001488	Praf.g_00876	Syas.g_01142
OG0001489	Praf.g_02100	Syas.g_01574
OG0001495	Praf.g_02174	Syas.g_01641
OG0001496	Praf.g_01115	Syas.g_00936
OG0001497	Praf.g_01118	Syas.g_00935
OG0001498	Praf.g_02014	Syas.g_01511
OG0001508	Praf.g_00093	Syas.g_02114
OG0001510	Praf.g_00172	Syas.g_02151
OG0001511	Praf.g_00232	Syas.g_02413
OG0001512	Praf.g_00389	Syas.g_02559
OG0001514	Praf.g_01114	Syas.g_00937
OG0001515	Praf.g_01214	Syas.g_00734
OG0001516	Praf.g_01740	Syas.g_00703
OG0001517	Praf.g_02053	Syas.g_01540
OG0001518	Praf.g_02672	Syas.g_01903
OG0001519	Praf.g_02682	Syas.g_01912
OG0001522	Praf.g_02169	Syas.g_00369
OG0001527	Praf.g_00704	Syas.g_00803
OG0001528	Praf.g_00096	Syas.g_02116
OG0001529	Praf.g_00051	Syas.g_02082
OG0001530	Praf.g_00238	Syas.g_02415
OG0001531	Praf.g_00390	Syas.g_02560
OG0001532	Praf.g_00924	Syas.g_01113
OG0001533	Praf.g_00996	Syas.g_00476
OG0001534	Praf.g_01324	Syas.g_00198
OG0001535	Praf.g_01336	Syas.g_00218
OG0001536	Praf.g_01396	Syas.g_00456
OG0001537	Praf.g_01488	Syas.g_00651
OG0001538	Praf.g_01535	Syas.g_00591
OG0001539	Praf.g_01637	Syas.g_00683
OG0001540	Praf.g_02406	Syas.g_02386
OG0001541	Praf.g_02478	Syas.g_02316
OG0001542	Praf.g_02496	Syas.g_02294
OG0001543	Praf.g_02571	Syas.g_02230
OG0001544	Praf.g_02681	Syas.g_01911
OG0001545	Praf.g_02751	Syas.g_01982
OG0001555	Praf.g_00345	Syas.g_00654
OG0001556	Praf.g_01032	Syas.g_00976, Syas.g_01679
OG0001558	Praf.g_00020	Syas.g_02053
OG0001559	Praf.g_00239	Syas.g_02416
OG0001560	Praf.g_00252	Syas.g_02429
OG0001561	Praf.g_01330	Syas.g_00211
OG0001562	Praf.g_01344	Syas.g_00560
OG0001563	Praf.g_02120	Syas.g_01590
OG0001565	Praf.g_01576	Syas.g_00351
OG0001573	Praf.g_01514, Praf.g_01943, Praf.g_00438, Praf.g_01171	Syas.g_02025
OG0001574	Praf.g_00702	Syas.g_00801
OG0001575	Praf.g_00707	Syas.g_00806
OG0001576	Praf.g_00778	Syas.g_02834
OG0001577	Praf.g_00835	Syas.g_01189
OG0001580	Praf.g_02612	Syas.g_01875
OG0001589	Praf.g_00428	Syas.g_02589
OG0001590	Praf.g_01617	Syas.g_00752
OG0001591	Praf.g_01642	Syas.g_00690
OG0001592	Praf.g_02613	Syas.g_01877
OG0001614	Praf.g_00186	Syas.g_02165
OG0001615	Praf.g_00682	Syas.g_00778
OG0001616	Praf.g_00915	Syas.g_01127
OG0001617	Praf.g_01199	Syas.g_00076
OG0001618	Praf.g_01312	Syas.g_00185
OG0001619	Praf.g_01406	Syas.g_00445
OG0001620	Praf.g_02040	Syas.g_01528
OG0001621	Praf.g_02241	Syas.g_01702
OG0001622	Praf.g_02761	Syas.g_02002
OG0001627	Praf.g_00545	Syas.g_01474
OG0001634	Praf.g_01746	Syas.g_00697
OG0001635	Praf.g_00968	Syas.g_02140
OG0001636	Praf.g_00042	Syas.g_02075
OG0001637	Praf.g_00413	Syas.g_02242, Syas.g_02547
OG0001638	Praf.g_00467	Syas.g_02670
OG0001639	Praf.g_00541	Syas.g_01477
OG0001640	Praf.g_01288	Syas.g_00989
OG0001641	Praf.g_01361	Syas.g_00545
OG0001643	Praf.g_01697	Syas.g_00741
OG0001652	Praf.g_00018	Syas.g_02051
OG0001653	Praf.g_00263	Syas.g_02436
OG0001654	Praf.g_00543	Syas.g_01475
OG0001655	Praf.g_02006, Praf.g_02586	Syas.g_01854
OG0001657	Praf.g_02443	Syas.g_02355
OG0001671	Praf.g_02564	Syas.g_01830
OG0001672	Praf.g_00307	Syas.g_02508
OG0001673	Praf.g_00377	Syas.g_02551
OG0001675	Praf.g_01347, Praf.g_01345	Syas.g_00558
OG0001677	Praf.g_02080	Syas.g_01563
OG0001678	Praf.g_02198	Syas.g_01666
OG0001692	Praf.g_01789	Syas.g_02810
OG0001693	Praf.g_02009	Syas.g_01022
OG0001694	Praf.g_02281	Syas.g_01755
OG0001695	Praf.g_02747	Syas.g_01980
OG0001700	Praf.g_01043	Syas.g_01390, Syas.g_01391
OG0001702	Praf.g_00295, Praf.g_00293, Praf.g_00286	Syas.g_02468, Syas.g_02448
OG0001703	Praf.g_00587	Syas.g_01259
OG0001715	Praf.g_01024	Syas.g_01409
OG0001716	Praf.g_01611	Syas.g_00512, Syas.g_01406
OG0001726	Praf.g_01442	Syas.g_00337
OG0001728	Praf.g_00095	Syas.g_00753
OG0001729	Praf.g_00395	Syas.g_02564
OG0001730	Praf.g_00397	Syas.g_00954
OG0001731	Praf.g_00527	Syas.g_02729
OG0001732	Praf.g_00909	Syas.g_02021, Syas.g_01088
OG0001733	Praf.g_01029	Syas.g_00974
OG0001735	Praf.g_01732	Syas.g_00711
OG0001736	Praf.g_02320	Syas.g_00737
OG0001737	Praf.g_02299	Syas.g_01777
OG0001738	Praf.g_02334	Syas.g_01792
OG0001739	Praf.g_02744	Syas.g_01978
OG0001748	Praf.g_02562	Syas.g_01832
OG0001749	Praf.g_02353	Syas.g_02217
OG0001750	Praf.g_00265	Syas.g_02438
OG0001751	Praf.g_00376	Syas.g_02550
OG0001752	Praf.g_00401	Syas.g_02570
OG0001753	Praf.g_00407	Syas.g_00864, Syas.g_00364
OG0001754	Praf.g_00410	Syas.g_02545, Syas.g_02244
OG0001755	Praf.g_00638	Syas.g_01208
OG0001756	Praf.g_00780	Syas.g_01905, Syas.g_01914
OG0001761	Praf.g_01255	Syas.g_01040
OG0001762	Praf.g_01354	Syas.g_00552
OG0001763	Praf.g_01365	Syas.g_00540
OG0001764	Praf.g_01439	Syas.g_00374
OG0001765	Praf.g_01647	Syas.g_00314
OG0001766	Praf.g_02306, Praf.g_02309, Praf.g_02312	Syas.g_01870
OG0001768	Praf.g_02503	Syas.g_02696
OG0001783	Praf.g_00181	Syas.g_02159
OG0001784	Praf.g_00277, Praf.g_00270	Syas.g_02445
OG0001786	Praf.g_00510	Syas.g_02710
OG0001787	Praf.g_00659	Syas.g_00060
OG0001788	Praf.g_00662	Syas.g_00064
OG0001789	Praf.g_00797	Syas.g_02855
OG0001790	Praf.g_00828	Syas.g_01195
OG0001792	Praf.g_00903	Syas.g_01083
OG0001794	Praf.g_01071	Syas.g_00201
OG0001796	Praf.g_01342	Syas.g_00227
OG0001797	Praf.g_01413	Syas.g_02249
OG0001798	Praf.g_01672	Syas.g_00108
OG0001799	Praf.g_01715	Syas.g_00726
OG0001800	Praf.g_01771	Syas.g_00955
OG0001801	Praf.g_01780	Syas.g_02801
OG0001803	Praf.g_01983	Syas.g_02741
OG0001804	Praf.g_02013	Syas.g_01510
OG0001805	Praf.g_02216	Syas.g_00304
OG0001806	Praf.g_02270	Syas.g_01737
OG0001808	Praf.g_02374	Syas.g_02210
OG0001809	Praf.g_02417	Syas.g_00685, Syas.g_00959
OG0001811	Praf.g_02493	Syas.g_02297
OG0001812	Praf.g_02614	Syas.g_01878
OG0001813	Praf.g_02701	Syas.g_01936
OG0001814	Praf.g_02769	Syas.g_02013
OG0001815	Praf.g_02778	Syas.g_02022
OG0001837	Praf.g_02563	Syas.g_01831
OG0001838	Praf.g_00008	Syas.g_02042
OG0001839	Praf.g_00038	Syas.g_02071
OG0001840	Praf.g_00057	Syas.g_02088
OG0001841	Praf.g_00065	Syas.g_02095
OG0001842	Praf.g_00168	Syas.g_00658
OG0001843	Praf.g_00187	Syas.g_02166
OG0001844	Praf.g_00188	Syas.g_02167
OG0001845	Praf.g_00190	Syas.g_02169
OG0001846	Praf.g_00215	Syas.g_02397
OG0001848	Praf.g_00220	Syas.g_02402
OG0001849	Praf.g_00298	Syas.g_02475
OG0001850	Praf.g_00305	Syas.g_02505
OG0001851	Praf.g_00311	Syas.g_02512
OG0001852	Praf.g_00312	Syas.g_02513
OG0001853	Praf.g_00319	Syas.g_02520
OG0001854	Praf.g_00380	Syas.g_02555
OG0001856	Praf.g_00506	Syas.g_02706
OG0001857	Praf.g_00509	Syas.g_02709
OG0001858	Praf.g_00531	Syas.g_02734
OG0001859	Praf.g_00574	Syas.g_01271
OG0001860	Praf.g_00588	Syas.g_01257
OG0001861	Praf.g_00602	Syas.g_01246
OG0001862	Praf.g_00613	Syas.g_01233
OG0001863	Praf.g_00618	Syas.g_01229
OG0001864	Praf.g_00671	Syas.g_00092
OG0001866	Praf.g_00762	Syas.g_00862
OG0001867	Praf.g_00772	Syas.g_00866
OG0001868	Praf.g_00793	Syas.g_02851
OG0001869	Praf.g_00834	Syas.g_01190
OG0001870	Praf.g_00857	Syas.g_01180
OG0001871	Praf.g_00862	Syas.g_01173
OG0001872	Praf.g_00896	Syas.g_01078
OG0001873	Praf.g_00916	Syas.g_01126
OG0001874	Praf.g_00935	Syas.g_01129
OG0001877	Praf.g_01213	Syas.g_00735
OG0001878	Praf.g_01350	Syas.g_00555
OG0001879	Praf.g_01357	Syas.g_00550
OG0001880	Praf.g_01389	Syas.g_00465
OG0001881	Praf.g_01390	Syas.g_00464
OG0001882	Praf.g_01410	Syas.g_02252
OG0001883	Praf.g_01414	Syas.g_00423
OG0001884	Praf.g_01423	Syas.g_00412
OG0001885	Praf.g_01434	Syas.g_00395
OG0001886	Praf.g_01438	Syas.g_00375
OG0001887	Praf.g_01472	Syas.g_00661, Syas.g_00664
OG0001888	Praf.g_01513	Syas.g_00622
OG0001889	Praf.g_01544	Syas.g_00581
OG0001890	Praf.g_01605	Syas.g_00283
OG0001891	Praf.g_01609	Syas.g_00289
OG0001892	Praf.g_01621	Syas.g_00422
OG0001893	Praf.g_01673	Syas.g_00863, Syas.g_00107
OG0001894	Praf.g_01691	Syas.g_00747
OG0001895	Praf.g_01774	Syas.g_02798
OG0001896	Praf.g_02000	Syas.g_01502
OG0001897	Praf.g_02046	Syas.g_01531
OG0001898	Praf.g_02064	Syas.g_01549
OG0001899	Praf.g_02130	Syas.g_01601
OG0001900	Praf.g_02253	Syas.g_01722
OG0001901	Praf.g_02254	Syas.g_01723
OG0001902	Praf.g_02286	Syas.g_01759
OG0001903	Praf.g_02295	Syas.g_01768
OG0001904	Praf.g_02367	Syas.g_02214
OG0001905	Praf.g_02376	Syas.g_02198
OG0001906	Praf.g_02407	Syas.g_02385
OG0001908	Praf.g_02479	Syas.g_02314
OG0001909	Praf.g_02501	Syas.g_02289
OG0001910	Praf.g_02558	Syas.g_01836
OG0001912	Praf.g_02666	Syas.g_01895
OG0001913	Praf.g_02668	Syas.g_01898
OG0001914	Praf.g_02695	Syas.g_00098
OG0001928	Praf.g_01813	Syas.g_02787
OG0001929	Praf.g_00073	Syas.g_02102
OG0001930	Praf.g_00169	Syas.g_00657
OG0001931	Praf.g_00170	Syas.g_00656
OG0001932	Praf.g_00185	Syas.g_02164
OG0001933	Praf.g_00241	Syas.g_02418
OG0001934	Praf.g_00256	Syas.g_02430
OG0001935	Praf.g_00314	Syas.g_02515
OG0001936	Praf.g_00347	Syas.g_00945
OG0001937	Praf.g_00519	Syas.g_02721
OG0001938	Praf.g_00590	Syas.g_01255
OG0001939	Praf.g_00680	Syas.g_01526
OG0001940	Praf.g_00721	Syas.g_00826
OG0001941	Praf.g_00788	Syas.g_02844
OG0001943	Praf.g_00868	Syas.g_00388
OG0001944	Praf.g_00967	Syas.g_02794
OG0001946	Praf.g_01208	Syas.g_00928
OG0001947	Praf.g_01290	Syas.g_00172
OG0001948	Praf.g_01363	Syas.g_00542
OG0001949	Praf.g_01379	Syas.g_00502
OG0001950	Praf.g_01381	Syas.g_00499
OG0001951	Praf.g_01391	Syas.g_00463
OG0001952	Praf.g_01411	Syas.g_02251
OG0001953	Praf.g_01412	Syas.g_02250
OG0001954	Praf.g_01571	Syas.g_01433
OG0001955	Praf.g_01612	Syas.g_00480
OG0001956	Praf.g_01628	Syas.g_00971
OG0001957	Praf.g_01679	Syas.g_00102
OG0001958	Praf.g_01735	Syas.g_00709
OG0001959	Praf.g_01873	Syas.g_01814
OG0001960	Praf.g_01885	Syas.g_01327, Syas.g_01313
OG0001961	Praf.g_01912	Syas.g_01338
OG0001964	Praf.g_02186	Syas.g_01653
OG0001966	Praf.g_02248	Syas.g_01710
OG0001967	Praf.g_02250	Syas.g_01712
OG0001968	Praf.g_02251	Syas.g_01713
OG0001969	Praf.g_02317	Syas.g_01818
OG0001970	Praf.g_02409	Syas.g_02383
OG0001971	Praf.g_02499	Syas.g_02291
OG0001972	Praf.g_02546	Syas.g_01853
OG0001975	Praf.g_02694	Syas.g_00097
OG0001976	Praf.g_02696	Syas.g_00099
OG0001977	Praf.g_02718	Syas.g_01942
OG0001995	Praf.g_00667	Syas.g_00916
OG0001996	Praf.g_00034	Syas.g_02067
OG0001997	Praf.g_00267	Syas.g_02440
OG0001998	Praf.g_00416	Syas.g_00371
OG0001999	Praf.g_00439	Syas.g_02599
OG0002000	Praf.g_00640	Syas.g_00004
OG0002002	Praf.g_00897	Syas.g_01079
OG0002003	Praf.g_01216	Syas.g_00491
OG0002004	Praf.g_01229	Syas.g_01906
OG0002005	Praf.g_01233	Syas.g_00080, Syas.g_00036, Syas.g_00926
OG0002006	Praf.g_01291	Syas.g_00171
OG0002007	Praf.g_01292	Syas.g_00988
OG0002009	Praf.g_01491	Syas.g_00631
OG0002010	Praf.g_01835	Syas.g_01293
OG0002013	Praf.g_02338	Syas.g_02488
OG0002015	Praf.g_02355	Syas.g_02219
OG0002016	Praf.g_02565	Syas.g_02222
OG0002017	Praf.g_02721	Syas.g_01946
OG0002018	Praf.g_02749	Syas.g_01974
OG0002038	Praf.g_00864	Syas.g_02793
OG0002039	Praf.g_00877	Syas.g_01141
OG0002040	Praf.g_00878	Syas.g_01047
OG0002041	Praf.g_01367	Syas.g_00538
OG0002042	Praf.g_01386	Syas.g_00495
OG0002043	Praf.g_01430	Syas.g_00404
OG0002045	Praf.g_01914	Syas.g_01341
OG0002046	Praf.g_01927	Syas.g_01346
OG0002047	Praf.g_02017	Syas.g_01514
OG0002048	Praf.g_02083	Syas.g_01567
OG0002049	Praf.g_02178	Syas.g_01648
OG0002051	Praf.g_02477	Syas.g_02317
OG0002053	Praf.g_02689	Syas.g_00291
OG0002097	Praf.g_00140	Syas.g_02623
OG0002113	Praf.g_00039	Syas.g_02072
OG0002114	Praf.g_00417	Syas.g_00085
OG0002116	Praf.g_00514	Syas.g_02716
OG0002117	Praf.g_00871	Syas.g_02864
OG0002119	Praf.g_00934	Syas.g_00170
OG0002120	Praf.g_00986	Syas.g_00127
OG0002121	Praf.g_01090	Syas.g_02491
OG0002123	Praf.g_01306	Syas.g_00177
OG0002159	Praf.g_00167	Syas.g_02441
OG0002160	Praf.g_00368	Syas.g_02576
OG0002161	Praf.g_00415	Syas.g_01746, Syas.g_01909
OG0002163	Praf.g_00781	Syas.g_01913
OG0002166	Praf.g_01222	Syas.g_00144, Syas.g_01056
OG0002167	Praf.g_01236	Syas.g_00168
OG0002169	Praf.g_02018	Syas.g_01515
OG0002170	Praf.g_02057	Syas.g_01545
OG0002171	Praf.g_02350	Syas.g_02220
OG0002172	Praf.g_02561	Syas.g_01833
OG0002173	Praf.g_02573	Syas.g_02232
OG0002174	Praf.g_02722	Syas.g_01947
OG0002229	Praf.g_00138	Syas.g_02128
OG0002230	Praf.g_00148	Syas.g_02622
OG0002231	Praf.g_01235	Syas.g_01444, Syas.g_00772
OG0002235	Praf.g_01505	Syas.g_00616
OG0002238	Praf.g_01724	Syas.g_00306
OG0002239	Praf.g_01854	Syas.g_00024
OG0002241	Praf.g_01928	Syas.g_01347
OG0002242	Praf.g_02351	Syas.g_02218
OG0002274	Praf.g_00141	Syas.g_02624
OG0002277	Praf.g_00076	Syas.g_02105
OG0002280	Praf.g_00649	Syas.g_00014
OG0002285	Praf.g_01418	Syas.g_00418
OG0002288	Praf.g_01799	Syas.g_00249
OG0002289	Praf.g_01930	Syas.g_01349
OG0002292	Praf.g_02510	Syas.g_02280
OG0002330	Praf.g_01117	Syas.g_00035
OG0002332	Praf.g_01723	Syas.g_00305
OG0002333	Praf.g_01725	Syas.g_00307
OG0002335	Praf.g_01800	Syas.g_00357
OG0002341	Praf.g_02608	Syas.g_01860
OG0002382	Praf.g_00604	Syas.g_01244
OG0002389	Praf.g_02095	Syas.g_01570
OG0002390	Praf.g_02504	Syas.g_02287
OG0002429	Praf.g_00269	Syas.g_02444
OG0002430	Praf.g_00653, Praf.g_00275	Syas.g_02816
OG0002431	Praf.g_00652	Syas.g_02815
OG0002440	Praf.g_01335	Syas.g_00217
OG0002443	Praf.g_01706	Syas.g_00470
OG0002444	Praf.g_01797	Syas.g_01685, Syas.g_00084
OG0002447	Praf.g_01929	Syas.g_01348
OG0002449	Praf.g_02748	Syas.g_01975
OG0002478	Praf.g_00143	Syas.g_01099
OG0002494	Praf.g_00546	Syas.g_00838
OG0002495	Praf.g_01079	Syas.g_02299
OG0002563	Praf.g_01821	Syas.g_00428
OG0002566	Praf.g_00451	Syas.g_00160
OG0002571	Praf.g_01634	Syas.g_00165
OG0002572	Praf.g_01658	Syas.g_00156
OG0002573	Praf.g_01798	Syas.g_00083
OG0002634	Praf.g_00388	Syas.g_02558
OG0002635	Praf.g_00831	Syas.g_00117
OG0002637	Praf.g_00997	Syas.g_00895
OG0002638	Praf.g_01200	Syas.g_00953
OG0002643	Praf.g_01574	Syas.g_00924
OG0002648	Praf.g_02615	Syas.g_00058
OG0002649	Praf.g_02616	Syas.g_00057
OG0002650	Praf.g_02617	Syas.g_00056
OG0002710	Praf.g_01181	Syas.g_02300
OG0002711	Praf.g_01656	Syas.g_01097
OG0002714	Praf.g_01753	Syas.g_00925
OG0002799	Praf.g_00972	Syas.g_00370
OG0002800	Praf.g_00987	Syas.g_00131
OG0002801	Praf.g_01295	Syas.g_00987
OG0002804	Praf.g_01924	Syas.g_01931, Syas.g_02784
OG0002906	Praf.g_00973	Syas.g_00115
OG0002908	Praf.g_01035	Syas.g_01388
OG0002913	Praf.g_02687	Syas.g_01714
OG0002914	Praf.g_02688	Syas.g_02757
OG0003036	Praf.g_00171	Syas.g_00483
OG0003037	Praf.g_00231	Syas.g_00521
OG0003040	Praf.g_00774	Syas.g_02754
OG0003042	Praf.g_01034	Syas.g_01389
OG0003046	Praf.g_01758	Syas.g_02372
OG0003191	Praf.g_01036	Syas.g_01387
OG0004083	Praf.g_01011	Syas.g_01820
