Orthogroup	Praf	Syae
OG0001167	Praf.g_00437	Syae.g_01031
OG0001168	Praf.g_00435	Syae.g_01033
OG0001169	Praf.g_00433	Syae.g_01035
OG0001170	Praf.g_00431	Syae.g_01037
OG0001171	Praf.g_00421	Syae.g_01047
OG0001172	Praf.g_02197	Syae.g_02036
OG0001173	Praf.g_02196	Syae.g_02037
OG0001174	Praf.g_02188	Syae.g_02045
OG0001175	Praf.g_02187	Syae.g_02046
OG0001176	Praf.g_02171	Syae.g_02076
OG0001177	Praf.g_02173	Syae.g_02073
OG0001178	Praf.g_00474	Syae.g_01168
OG0001179	Praf.g_02137	Syae.g_02106
OG0001180	Praf.g_02109	Syae.g_02130
OG0001181	Praf.g_02105	Syae.g_02134
OG0001182	Praf.g_02096	Syae.g_02143
OG0001183	Praf.g_02081	Syae.g_02147
OG0001184	Praf.g_02391	Syae.g_01862
OG0001185	Praf.g_00184	Syae.g_01835
OG0001188	Praf.g_00083	Syae.g_01783
OG0001189	Praf.g_00058	Syae.g_01767
OG0001190	Praf.g_02656	Syae.g_01567
OG0001191	Praf.g_02669	Syae.g_01580
OG0001192	Praf.g_02674	Syae.g_01587
OG0001193	Praf.g_02724	Syae.g_01617
OG0001194	Praf.g_02728	Syae.g_01625
OG0001195	Praf.g_02729	Syae.g_01626
OG0001196	Praf.g_02766	Syae.g_01695
OG0001197	Praf.g_02768	Syae.g_01697
OG0001198	Praf.g_02780	Syae.g_01709
OG0001199	Praf.g_00315	Syae.g_01291
OG0001200	Praf.g_00313	Syae.g_01293
OG0001201	Praf.g_00243	Syae.g_01364
OG0001203	Praf.g_00387	Syae.g_02240
OG0001204	Praf.g_02206	Syae.g_02022
OG0001205	Praf.g_01979	Syae.g_00984
OG0001206	Praf.g_01941	Syae.g_02502
OG0001207	Praf.g_00586	Syae.g_02300
OG0001208	Praf.g_00597	Syae.g_02311
OG0001209	Praf.g_00663	Syae.g_02377
OG0001210	Praf.g_00673	Syae.g_02387
OG0001211	Praf.g_00690	Syae.g_02403
OG0001212	Praf.g_00750	Syae.g_02460
OG0001213	Praf.g_01684	Syae.g_00062
OG0001214	Praf.g_01694	Syae.g_00076
OG0001215	Praf.g_01220	Syae.g_00757
OG0001216	Praf.g_01304	Syae.g_00470
OG0001217	Praf.g_00710	Syae.g_00151
OG0001218	Praf.g_01853	Syae.g_02605
OG0001219	Praf.g_01432	Syae.g_00312
OG0001220	Praf.g_01619	Syae.g_00880
OG0001221	Praf.g_01480	Syae.g_00559
OG0001222	Praf.g_02684	Syae.g_00347
OG0001223	Praf.g_01364	Syae.g_00392
OG0001224	Praf.g_01278	Syae.g_00797
OG0001225	Praf.g_01276	Syae.g_00795
OG0001226	Praf.g_00991	Syae.g_00135
OG0001227	Praf.g_00558	Syae.g_01600
OG0001228	Praf.g_00899	Syae.g_01004
OG0001229	Praf.g_00494	Syae.g_00771
OG0001230	Praf.g_01784	Syae.g_02662
OG0001231	Praf.g_00017	Syae.g_01729
OG0001232	Praf.g_00454	Syae.g_01197
OG0001233	Praf.g_00430	Syae.g_01038
OG0001234	Praf.g_02184	Syae.g_02050
OG0001235	Praf.g_02176	Syae.g_02066
OG0001236	Praf.g_02387	Syae.g_01867
OG0001237	Praf.g_02392	Syae.g_01860
OG0001238	Praf.g_02670	Syae.g_01582
OG0001239	Praf.g_00318	Syae.g_01288
OG0001240	Praf.g_00260	Syae.g_01347
OG0001241	Praf.g_00250	Syae.g_01357
OG0001243	Praf.g_02402	Syae.g_01395
OG0001244	Praf.g_02429	Syae.g_01425
OG0001245	Praf.g_01003	Syae.g_00149
OG0001246	Praf.g_00624	Syae.g_02337
OG0001247	Praf.g_01572	Syae.g_00482
OG0001248	Praf.g_01210	Syae.g_00485
OG0001249	Praf.g_02063	Syae.g_02186
OG0001250	Praf.g_01598	Syae.g_00841
OG0001252	Praf.g_01284	Syae.g_00804
OG0001253	Praf.g_01008	Syae.g_00243
OG0001254	Praf.g_02691	Syae.g_00637
OG0001255	Praf.g_01134	Syae.g_00667
OG0001256	Praf.g_00497	Syae.g_01149
OG0001258	Praf.g_00486	Syae.g_01159
OG0001259	Praf.g_00432	Syae.g_01036
OG0001260	Praf.g_00403	Syae.g_01058
OG0001261	Praf.g_02128	Syae.g_02115
OG0001262	Praf.g_00061	Syae.g_01769
OG0001263	Praf.g_02404	Syae.g_01399
OG0001264	Praf.g_01757	Syae.g_01222
OG0001265	Praf.g_00217	Syae.g_01385
OG0001266	Praf.g_02522	Syae.g_01498
OG0001267	Praf.g_02279	Syae.g_01969
OG0001268	Praf.g_02048	Syae.g_02198
OG0001269	Praf.g_01616	Syae.g_00225
OG0001270	Praf.g_01991	Syae.g_00997
OG0001271	Praf.g_01910	Syae.g_02527
OG0001272	Praf.g_00601	Syae.g_02315
OG0001273	Praf.g_01687	Syae.g_00069
OG0001274	Praf.g_02550	Syae.g_01535
OG0001275	Praf.g_01351	Syae.g_00407
OG0001276	Praf.g_01334	Syae.g_00423
OG0001277	Praf.g_02752	Syae.g_01677
OG0001278	Praf.g_00893	Syae.g_00697
OG0001279	Praf.g_01769	Syae.g_00007
OG0001280	Praf.g_00798	Syae.g_00958
OG0001281	Praf.g_00789	Syae.g_00969
OG0001283	Praf.g_02762	Syae.g_01688
OG0001285	Praf.g_00450	Syae.g_00237
OG0001287	Praf.g_00176	Syae.g_01827
OG0001288	Praf.g_00158	Syae.g_01815
OG0001290	Praf.g_00251	Syae.g_01356
OG0001291	Praf.g_02414	Syae.g_01409
OG0001292	Praf.g_02211	Syae.g_02017
OG0001293	Praf.g_02252	Syae.g_01996
OG0001294	Praf.g_01750	Syae.g_00593
OG0001295	Praf.g_00676	Syae.g_02389
OG0001298	Praf.g_00722	Syae.g_02439
OG0001300	Praf.g_01206	Syae.g_00766
OG0001301	Praf.g_01122	Syae.g_00780
OG0001302	Praf.g_00360	Syae.g_00110
OG0001303	Praf.g_01431	Syae.g_00314
OG0001307	Praf.g_01893	Syae.g_02059
OG0001310	Praf.g_00465	Syae.g_01178
OG0001311	Praf.g_01332	Syae.g_00425
OG0001312	Praf.g_01421	Syae.g_00326
OG0001313	Praf.g_01931	Syae.g_02511
OG0001313	Praf.g_01933	Syae.g_02509
OG0001316	Praf.g_02421	Syae.g_01415
OG0001319	Praf.g_02269	Syae.g_01980
OG0001321	Praf.g_01961	Syae.g_00978
OG0001322	Praf.g_01960	Syae.g_00977
OG0001323	Praf.g_00642	Syae.g_02355
OG0001324	Praf.g_01205	Syae.g_00767
OG0001326	Praf.g_02735	Syae.g_01641
OG0001327	Praf.g_01640	Syae.g_00586
OG0001328	Praf.g_01473	Syae.g_00565
OG0001330	Praf.g_00805	Syae.g_00950
OG0001331	Praf.g_00578	Syae.g_02293
OG0001332	Praf.g_00554	Syae.g_01077
OG0001333	Praf.g_00436	Syae.g_01032
OG0001334	Praf.g_02077	Syae.g_02156
OG0001335	Praf.g_02076	Syae.g_02157
OG0001336	Praf.g_02763	Syae.g_01689
OG0001337	Praf.g_02067	Syae.g_02153, Syae.g_02175
OG0001339	Praf.g_00248	Syae.g_01359
OG0001340	Praf.g_02066	Syae.g_02176
OG0001341	Praf.g_01580	Syae.g_00737
OG0001344	Praf.g_00859	Syae.g_00916
OG0001347	Praf.g_00085	Syae.g_01907
OG0001347	Praf.g_00130	Syae.g_01794
OG0001348	Praf.g_02569	Syae.g_00821
OG0001350	Praf.g_00386	Syae.g_02239
OG0001351	Praf.g_01958	Syae.g_02492
OG0001352	Praf.g_01127	Syae.g_00666
OG0001353	Praf.g_01589, Praf.g_01588	Syae.g_00831
OG0001354	Praf.g_01375	Syae.g_00379
OG0001355	Praf.g_01484	Syae.g_00120
OG0001356	Praf.g_01026	Syae.g_00820
OG0001358	Praf.g_01665	Syae.g_00046
OG0001360	Praf.g_00936	Syae.g_00883
OG0001361	Praf.g_00883	Syae.g_00889
OG0001362	Praf.g_01818	Syae.g_02637
OG0001363	Praf.g_01820	Syae.g_02635
OG0001366	Praf.g_00456	Syae.g_01189
OG0001369	Praf.g_00261	Syae.g_01346
OG0001370	Praf.g_01578	Syae.g_01270, Syae.g_00109
OG0001373	Praf.g_02734	Syae.g_01640
OG0001374	Praf.g_02742	Syae.g_01648
OG0001376	Praf.g_02677	Syae.g_01589
OG0001377	Praf.g_02676	Syae.g_01588
OG0001378	Praf.g_01997	Syae.g_00998
OG0001379	Praf.g_00803	Syae.g_00952
OG0001382	Praf.g_01298	Syae.g_02490
OG0001383	Praf.g_00394	Syae.g_02246
OG0001385	Praf.g_02731	Syae.g_01637
OG0001386	Praf.g_02732	Syae.g_01638
OG0001387	Praf.g_02733	Syae.g_01639
OG0001388	Praf.g_02736	Syae.g_01642
OG0001389	Praf.g_02737	Syae.g_01643
OG0001390	Praf.g_02738	Syae.g_01644
OG0001391	Praf.g_02739	Syae.g_01645
OG0001392	Praf.g_02740	Syae.g_01646
OG0001393	Praf.g_02741	Syae.g_01647
OG0001394	Praf.g_01496	Syae.g_00553
OG0001395	Praf.g_01321	Syae.g_00446
OG0001396	Praf.g_00132	Syae.g_01791
OG0001396	Praf.g_00084	Syae.g_01908
OG0001397	Praf.g_01819	Syae.g_02636
OG0001398	Praf.g_01004	Syae.g_00289
OG0001400	Praf.g_02427, Praf.g_02594	Syae.g_01423
OG0001401	Praf.g_01593	Syae.g_00835
OG0001402	Praf.g_01670	Syae.g_00051
OG0001405	Praf.g_02074	Syae.g_02159
OG0001406	Praf.g_02678	Syae.g_01590
OG0001410	Praf.g_01894	Syae.g_02060
OG0001412	Praf.g_00131	Syae.g_01240
OG0001416	Praf.g_00792	Syae.g_00966
OG0001422	Praf.g_01950	Syae.g_00953
OG0001425	Praf.g_02673	Syae.g_01586
OG0001433	Praf.g_01027	Syae.g_00819
OG0001434	Praf.g_01500	Syae.g_00548
OG0001435	Praf.g_01457	Syae.g_00579
OG0001436	Praf.g_02363	Syae.g_01889
OG0001436	Praf.g_02364	Syae.g_01888
OG0001438	Praf.g_02294	Syae.g_01954
OG0001442	Praf.g_01504	Syae.g_00538
OG0001443	Praf.g_00493	Syae.g_01594
OG0001444	Praf.g_00266	Syae.g_01342
OG0001449	Praf.g_00353	Syae.g_02253
OG0001452	Praf.g_00953	Syae.g_02009
OG0001460	Praf.g_01028	Syae.g_00818
OG0001461	Praf.g_01953	Syae.g_00063
OG0001462	Praf.g_00043	Syae.g_01754
OG0001470	Praf.g_00094	Syae.g_01006
OG0001475	Praf.g_00118	Syae.g_01008
OG0001476	Praf.g_00865	Syae.g_00908
OG0001477	Praf.g_01119	Syae.g_00776
OG0001479	Praf.g_02050	Syae.g_02196
OG0001484	Praf.g_01297	Syae.g_01649
OG0001487	Praf.g_01852	Syae.g_02606
OG0001488	Praf.g_00876	Syae.g_00898
OG0001489	Praf.g_02100	Syae.g_02139
OG0001495	Praf.g_02174	Syae.g_02072
OG0001496	Praf.g_01115	Syae.g_00774
OG0001497	Praf.g_01118	Syae.g_00775
OG0001498	Praf.g_02014	Syae.g_02220
OG0001508	Praf.g_00093	Syae.g_01005
OG0001509	Praf.g_00126	Syae.g_01796
OG0001509	Praf.g_00127	Syae.g_01909
OG0001510	Praf.g_00172	Syae.g_01823
OG0001511	Praf.g_00232	Syae.g_01372
OG0001512	Praf.g_00389	Syae.g_02241
OG0001513	Praf.g_01976	Syae.g_01861
OG0001514	Praf.g_01114	Syae.g_00773
OG0001515	Praf.g_01214	Syae.g_00762
OG0001516	Praf.g_01740	Syae.g_00602
OG0001517	Praf.g_02053	Syae.g_02193
OG0001518	Praf.g_02672	Syae.g_01584
OG0001519	Praf.g_02682	Syae.g_01596
OG0001527	Praf.g_00704	Syae.g_02417
OG0001528	Praf.g_00096	Syae.g_01007
OG0001529	Praf.g_00051	Syae.g_01760
OG0001530	Praf.g_00238	Syae.g_01370
OG0001531	Praf.g_00390	Syae.g_02242
OG0001532	Praf.g_00924	Syae.g_00655
OG0001533	Praf.g_00996	Syae.g_02499
OG0001534	Praf.g_01324	Syae.g_00437
OG0001535	Praf.g_01336	Syae.g_00421
OG0001536	Praf.g_01396	Syae.g_00355
OG0001537	Praf.g_01488	Syae.g_00558
OG0001538	Praf.g_01535	Syae.g_00516
OG0001539	Praf.g_01637	Syae.g_00584
OG0001540	Praf.g_02406	Syae.g_01401
OG0001541	Praf.g_02478	Syae.g_01465
OG0001542	Praf.g_02496	Syae.g_01474
OG0001543	Praf.g_02571	Syae.g_01516
OG0001544	Praf.g_02681	Syae.g_01595
OG0001545	Praf.g_02751	Syae.g_01676
OG0001556	Praf.g_01032	Syae.g_00648
OG0001558	Praf.g_00020	Syae.g_01732
OG0001559	Praf.g_00239	Syae.g_01369
OG0001560	Praf.g_00252	Syae.g_01355
OG0001561	Praf.g_01330	Syae.g_00427
OG0001562	Praf.g_01344	Syae.g_00413
OG0001563	Praf.g_02120	Syae.g_02124
OG0001572	Praf.g_01094	Syae.g_00134
OG0001574	Praf.g_00702	Syae.g_02415
OG0001575	Praf.g_00707	Syae.g_02420
OG0001576	Praf.g_00778	Syae.g_02478
OG0001577	Praf.g_00835	Syae.g_00925
OG0001578	Praf.g_01053	Syae.g_00625
OG0001579	Praf.g_02070	Syae.g_02165
OG0001580	Praf.g_02612	Syae.g_01556
OG0001585	Praf.g_01193	Syae.g_00440
OG0001586	Praf.g_00115	Syae.g_01215
OG0001588	Praf.g_02371	Syae.g_01880
OG0001589	Praf.g_00428	Syae.g_01040
OG0001590	Praf.g_01617	Syae.g_00068
OG0001592	Praf.g_02613	Syae.g_01557
OG0001614	Praf.g_00186	Syae.g_01837
OG0001615	Praf.g_00682	Syae.g_00854, Syae.g_02393
OG0001616	Praf.g_00915	Syae.g_00642
OG0001617	Praf.g_01199	Syae.g_00769
OG0001618	Praf.g_01312	Syae.g_00459
OG0001619	Praf.g_01406	Syae.g_00344
OG0001620	Praf.g_02040	Syae.g_02205
OG0001621	Praf.g_02241	Syae.g_02008
OG0001622	Praf.g_02761	Syae.g_01687
OG0001627	Praf.g_00545	Syae.g_01079
OG0001634	Praf.g_01746	Syae.g_00596
OG0001635	Praf.g_00968	Syae.g_01811
OG0001636	Praf.g_00042	Syae.g_01753
OG0001637	Praf.g_00413	Syae.g_00477, Syae.g_01051
OG0001638	Praf.g_00467	Syae.g_01175
OG0001639	Praf.g_00541	Syae.g_01082
OG0001640	Praf.g_01288	Syae.g_00809
OG0001641	Praf.g_01361	Syae.g_00397
OG0001642	Praf.g_01615	Syae.g_00878
OG0001643	Praf.g_01697	Syae.g_00079
OG0001652	Praf.g_00018	Syae.g_01730
OG0001653	Praf.g_00263	Syae.g_01345
OG0001654	Praf.g_00543	Syae.g_01080
OG0001655	Praf.g_02006, Praf.g_02586	Syae.g_00125
OG0001656	Praf.g_02071	Syae.g_02164
OG0001657	Praf.g_02443	Syae.g_01439
OG0001658	Praf.g_02655	Syae.g_01566
OG0001671	Praf.g_02564	Syae.g_01521
OG0001672	Praf.g_00307	Syae.g_01318, Syae.g_01299
OG0001673	Praf.g_00377	Syae.g_02233
OG0001674	Praf.g_00409	Syae.g_02672
OG0001674	Praf.g_00408	Syae.g_02673
OG0001675	Praf.g_01347, Praf.g_01345	Syae.g_00411
OG0001676	Praf.g_02068	Syae.g_02167
OG0001677	Praf.g_02080	Syae.g_02148, Syae.g_00653
OG0001678	Praf.g_02198	Syae.g_02035
OG0001690	Praf.g_02679	Syae.g_02534, Syae.g_00716, Syae.g_00816, Syae.g_00790, Syae.g_01620, Syae.g_02603
OG0001691	Praf.g_01446	Syae.g_00044
OG0001692	Praf.g_01789	Syae.g_02657
OG0001693	Praf.g_02009	Syae.g_00792
OG0001694	Praf.g_02281	Syae.g_01967
OG0001695	Praf.g_02747	Syae.g_01670
OG0001700	Praf.g_01043	Syae.g_00290
OG0001702	Praf.g_00295, Praf.g_00293, Praf.g_00286	Syae.g_01335
OG0001703	Praf.g_00587	Syae.g_02301
OG0001712	Praf.g_01581	Syae.g_00150
OG0001714	Praf.g_00135	Syae.g_01803
OG0001715	Praf.g_01024	Syae.g_00148
OG0001716	Praf.g_01611	Syae.g_00875
OG0001728	Praf.g_00095	Syae.g_01619
OG0001729	Praf.g_00395	Syae.g_02247
OG0001730	Praf.g_00397	Syae.g_02260
OG0001731	Praf.g_00527	Syae.g_01117
OG0001732	Praf.g_00909	Syae.g_00678
OG0001733	Praf.g_01029	Syae.g_00589
OG0001734	Praf.g_01613	Syae.g_00876
OG0001735	Praf.g_01732	Syae.g_00611
OG0001736	Praf.g_02060, Praf.g_02058, Praf.g_02320, Praf.g_02348	Syae.g_01903
OG0001737	Praf.g_02299	Syae.g_01948
OG0001738	Praf.g_02334	Syae.g_01915
OG0001739	Praf.g_02744	Syae.g_01668
OG0001740	Praf.g_02750	Syae.g_01673
OG0001746	Praf.g_02007	Syae.g_01064
OG0001747	Praf.g_02425	Syae.g_01422
OG0001748	Praf.g_02562	Syae.g_01523
OG0001749	Praf.g_02353	Syae.g_01899
OG0001750	Praf.g_00265	Syae.g_01343
OG0001751	Praf.g_00376	Syae.g_02232
OG0001752	Praf.g_00401	Syae.g_01060
OG0001753	Praf.g_00407	Syae.g_01054
OG0001754	Praf.g_00410	Syae.g_01053
OG0001755	Praf.g_00638	Syae.g_02352
OG0001756	Praf.g_00780	Syae.g_01593
OG0001758	Praf.g_01061	Syae.g_00620
OG0001759	Praf.g_01169	Syae.g_00254, Syae.g_00217
OG0001761	Praf.g_01255	Syae.g_00026
OG0001762	Praf.g_01354	Syae.g_00404
OG0001763	Praf.g_01365	Syae.g_00391
OG0001764	Praf.g_01439	Syae.g_00301
OG0001765	Praf.g_01647	Syae.g_00726, Syae.g_00725
OG0001766	Praf.g_02306, Praf.g_02309, Praf.g_02312	Syae.g_01938
OG0001767	Praf.g_02362	Syae.g_01890
OG0001768	Praf.g_02503	Syae.g_01482
OG0001783	Praf.g_00181	Syae.g_01832
OG0001784	Praf.g_00277, Praf.g_00270	Syae.g_01338
OG0001785	Praf.g_00411	Syae.g_01052
OG0001785	Praf.g_00412	Syae.g_00478
OG0001786	Praf.g_00510	Syae.g_01134
OG0001787	Praf.g_00659	Syae.g_02373
OG0001788	Praf.g_00662	Syae.g_02376
OG0001789	Praf.g_00797	Syae.g_00960
OG0001790	Praf.g_00828	Syae.g_00936
OG0001791	Praf.g_00867	Syae.g_00906, Syae.g_00447
OG0001792	Praf.g_00903	Syae.g_00685
OG0001794	Praf.g_01071	Syae.g_00434
OG0001796	Praf.g_01342	Syae.g_00415
OG0001797	Praf.g_01413	Syae.g_00335
OG0001798	Praf.g_01672	Syae.g_00054
OG0001799	Praf.g_01715	Syae.g_00090
OG0001800	Praf.g_01771	Syae.g_00006
OG0001801	Praf.g_01780	Syae.g_02679
OG0001803	Praf.g_01983	Syae.g_00988
OG0001804	Praf.g_02013	Syae.g_02221
OG0001805	Praf.g_02216	Syae.g_02013
OG0001806	Praf.g_02270	Syae.g_01979
OG0001807	Praf.g_02365	Syae.g_01887
OG0001808	Praf.g_02374	Syae.g_01877
OG0001810	Praf.g_02419	Syae.g_01413
OG0001811	Praf.g_02493	Syae.g_01472
OG0001812	Praf.g_02614	Syae.g_01558
OG0001813	Praf.g_02701	Syae.g_01605
OG0001814	Praf.g_02769	Syae.g_01698
OG0001815	Praf.g_02778	Syae.g_01707
OG0001835	Praf.g_01120	Syae.g_00862
OG0001837	Praf.g_02563	Syae.g_01522
OG0001838	Praf.g_00008	Syae.g_01720
OG0001839	Praf.g_00038	Syae.g_01749
OG0001840	Praf.g_00057	Syae.g_01766
OG0001841	Praf.g_00065	Syae.g_01773
OG0001842	Praf.g_00168	Syae.g_01072
OG0001843	Praf.g_00187	Syae.g_01838
OG0001844	Praf.g_00188	Syae.g_01839
OG0001845	Praf.g_00190	Syae.g_01840
OG0001846	Praf.g_00215	Syae.g_01388
OG0001847	Praf.g_00216	Syae.g_01386
OG0001848	Praf.g_00220	Syae.g_01382
OG0001849	Praf.g_00298	Syae.g_01329
OG0001850	Praf.g_00305	Syae.g_01320
OG0001851	Praf.g_00311	Syae.g_01295
OG0001852	Praf.g_00312	Syae.g_01294
OG0001853	Praf.g_00319	Syae.g_01287
OG0001854	Praf.g_00380	Syae.g_02237
OG0001855	Praf.g_00414	Syae.g_02666
OG0001856	Praf.g_00506	Syae.g_01141
OG0001857	Praf.g_00509	Syae.g_01138
OG0001858	Praf.g_00531	Syae.g_01110
OG0001859	Praf.g_00574	Syae.g_02289
OG0001860	Praf.g_00588	Syae.g_02303
OG0001861	Praf.g_00602	Syae.g_02316
OG0001862	Praf.g_00613	Syae.g_02327
OG0001863	Praf.g_00618	Syae.g_02332
OG0001864	Praf.g_00671	Syae.g_02385
OG0001865	Praf.g_00736	Syae.g_02451
OG0001866	Praf.g_00762	Syae.g_02474
OG0001867	Praf.g_00772	Syae.g_00024
OG0001868	Praf.g_00793	Syae.g_00965
OG0001869	Praf.g_00834	Syae.g_00926
OG0001870	Praf.g_00857	Syae.g_00918
OG0001871	Praf.g_00862	Syae.g_00913
OG0001872	Praf.g_00896	Syae.g_00693
OG0001873	Praf.g_00916	Syae.g_00643
OG0001874	Praf.g_00935	Syae.g_00640
OG0001875	Praf.g_01062	Syae.g_00619
OG0001876	Praf.g_01063	Syae.g_00618
OG0001877	Praf.g_01213	Syae.g_00763
OG0001878	Praf.g_01350	Syae.g_00408
OG0001879	Praf.g_01357	Syae.g_00402
OG0001880	Praf.g_01389	Syae.g_00364
OG0001881	Praf.g_01390	Syae.g_00363
OG0001882	Praf.g_01410	Syae.g_00338
OG0001883	Praf.g_01414	Syae.g_00333
OG0001884	Praf.g_01423	Syae.g_00324
OG0001885	Praf.g_01434	Syae.g_00309
OG0001886	Praf.g_01438	Syae.g_00302
OG0001887	Praf.g_01472	Syae.g_00566
OG0001888	Praf.g_01513	Syae.g_00546
OG0001889	Praf.g_01544	Syae.g_00505
OG0001890	Praf.g_01605	Syae.g_00848
OG0001891	Praf.g_01609	Syae.g_00852
OG0001892	Praf.g_01621	Syae.g_00881
OG0001893	Praf.g_01673	Syae.g_00055
OG0001894	Praf.g_01691	Syae.g_00073
OG0001895	Praf.g_01774	Syae.g_02684
OG0001896	Praf.g_02000	Syae.g_01001
OG0001897	Praf.g_02046	Syae.g_02202
OG0001898	Praf.g_02064	Syae.g_02185
OG0001899	Praf.g_02130	Syae.g_02113
OG0001900	Praf.g_02253	Syae.g_01994
OG0001901	Praf.g_02254	Syae.g_01993
OG0001902	Praf.g_02286	Syae.g_01962
OG0001903	Praf.g_02295	Syae.g_01953
OG0001904	Praf.g_02367	Syae.g_01885
OG0001905	Praf.g_02376	Syae.g_01875
OG0001906	Praf.g_02407	Syae.g_01402
OG0001907	Praf.g_02423	Syae.g_01419
OG0001908	Praf.g_02479	Syae.g_01467
OG0001909	Praf.g_02501	Syae.g_01480
OG0001910	Praf.g_02558	Syae.g_01527
OG0001912	Praf.g_02666	Syae.g_01576
OG0001913	Praf.g_02668	Syae.g_01578
OG0001914	Praf.g_02695	Syae.g_00633
OG0001929	Praf.g_00073	Syae.g_01780
OG0001930	Praf.g_00169	Syae.g_01073
OG0001931	Praf.g_00170	Syae.g_01074
OG0001932	Praf.g_00185	Syae.g_01836
OG0001933	Praf.g_00241	Syae.g_01366
OG0001934	Praf.g_00256	Syae.g_01351
OG0001935	Praf.g_00314	Syae.g_01292
OG0001936	Praf.g_00347	Syae.g_00129
OG0001938	Praf.g_00590	Syae.g_02305
OG0001939	Praf.g_00680	Syae.g_00271
OG0001940	Praf.g_00721	Syae.g_02438
OG0001941	Praf.g_00788	Syae.g_00970
OG0001943	Praf.g_00868	Syae.g_00247
OG0001944	Praf.g_00967	Syae.g_00282
OG0001946	Praf.g_01208	Syae.g_00764
OG0001947	Praf.g_01290	Syae.g_00811
OG0001948	Praf.g_01363	Syae.g_00393
OG0001949	Praf.g_01379	Syae.g_00373
OG0001950	Praf.g_01381	Syae.g_00371
OG0001951	Praf.g_01391	Syae.g_00362
OG0001952	Praf.g_01411	Syae.g_00337
OG0001953	Praf.g_01412	Syae.g_00336
OG0001954	Praf.g_01571	Syae.g_00273
OG0001957	Praf.g_01679	Syae.g_00060
OG0001958	Praf.g_01735	Syae.g_00609
OG0001960	Praf.g_01885	Syae.g_02537
OG0001961	Praf.g_01912	Syae.g_02525
OG0001964	Praf.g_02186	Syae.g_02048
OG0001965	Praf.g_02240	Syae.g_00108
OG0001966	Praf.g_02248	Syae.g_02000
OG0001967	Praf.g_02250	Syae.g_01998
OG0001968	Praf.g_02251	Syae.g_01997
OG0001969	Praf.g_02317	Syae.g_01932
OG0001970	Praf.g_02409	Syae.g_01404
OG0001971	Praf.g_02499	Syae.g_01478
OG0001972	Praf.g_02546	Syae.g_01540
OG0001974	Praf.g_02653	Syae.g_01563
OG0001975	Praf.g_02694	Syae.g_00634
OG0001976	Praf.g_02696	Syae.g_00632
OG0001991	Praf.g_01051	Syae.g_00567
OG0001995	Praf.g_00667	Syae.g_00747
OG0001996	Praf.g_00034	Syae.g_01746
OG0001997	Praf.g_00267	Syae.g_01341
OG0001998	Praf.g_00416	Syae.g_02669
OG0001999	Praf.g_00439	Syae.g_01029
OG0002000	Praf.g_00640	Syae.g_02353
OG0002002	Praf.g_00897	Syae.g_00692
OG0002005	Praf.g_01233	Syae.g_02480
OG0002006	Praf.g_01291	Syae.g_00812
OG0002007	Praf.g_01292	Syae.g_00813
OG0002008	Praf.g_01352	Syae.g_00406
OG0002009	Praf.g_01491	Syae.g_00556
OG0002010	Praf.g_01835	Syae.g_02622
OG0002011	Praf.g_02010	Syae.g_00292
OG0002012	Praf.g_02093	Syae.g_00287
OG0002014	Praf.g_02352	Syae.g_01892, Syae.g_01162
OG0002015	Praf.g_02355	Syae.g_01894
OG0002016	Praf.g_02565	Syae.g_01520
OG0002017	Praf.g_02721	Syae.g_01614
OG0002018	Praf.g_02749	Syae.g_01672
OG0002037	Praf.g_00593	Syae.g_02307
OG0002038	Praf.g_00864	Syae.g_00912
OG0002040	Praf.g_00878	Syae.g_00897
OG0002041	Praf.g_01367	Syae.g_00389
OG0002042	Praf.g_01386	Syae.g_00367
OG0002043	Praf.g_01430	Syae.g_00316
OG0002044	Praf.g_01587	Syae.g_00827
OG0002045	Praf.g_01914	Syae.g_02521
OG0002046	Praf.g_01927	Syae.g_02517
OG0002049	Praf.g_02178	Syae.g_02064
OG0002050	Praf.g_02261	Syae.g_01988
OG0002051	Praf.g_02477	Syae.g_01464
OG0002053	Praf.g_02689	Syae.g_01598
OG0002063	Praf.g_01149	Syae.g_00714
OG0002114	Praf.g_00417	Syae.g_02675, Syae.g_02668
OG0002115	Praf.g_00488	Syae.g_01155
OG0002116	Praf.g_00514	Syae.g_01129
OG0002117	Praf.g_00871	Syae.g_00905
OG0002119	Praf.g_00934	Syae.g_01515
OG0002120	Praf.g_00986	Syae.g_00270
OG0002121	Praf.g_01090	Syae.g_00184
OG0002123	Praf.g_01306	Syae.g_00467
OG0002124	Praf.g_01610	Syae.g_00873
OG0002125	Praf.g_01882, Praf.g_02621, Praf.g_01876, Praf.g_01877	Syae.g_02539
OG0002126	Praf.g_02354	Syae.g_01898
OG0002127	Praf.g_02426	Syae.g_01418
OG0002128	Praf.g_02693	Syae.g_00635
OG0002154	Praf.g_02401	Syae.g_01420
OG0002160	Praf.g_00368	Syae.g_00749
OG0002161	Praf.g_00415	Syae.g_01545, Syae.g_02665
OG0002162	Praf.g_00715	Syae.g_02432
OG0002163	Praf.g_00781	Syae.g_01592
OG0002166	Praf.g_01222	Syae.g_00754
OG0002168	Praf.g_01289	Syae.g_00810
OG0002170	Praf.g_02057	Syae.g_02188
OG0002171	Praf.g_02350	Syae.g_01901
OG0002172	Praf.g_02561	Syae.g_01524
