Orthogroup	Praf	Syai
OG0001165	Praf.g_00484	Syai.g_02374
OG0001166	Praf.g_00459	Syai.g_02400
OG0001167	Praf.g_00437	Syai.g_02254
OG0001168	Praf.g_00435	Syai.g_02256
OG0001169	Praf.g_00433	Syai.g_02258
OG0001170	Praf.g_00431	Syai.g_02260
OG0001171	Praf.g_00421	Syai.g_02270
OG0001172	Praf.g_02197	Syai.g_00323
OG0001173	Praf.g_02196	Syai.g_00324
OG0001174	Praf.g_02188	Syai.g_00332
OG0001175	Praf.g_02187	Syai.g_00333
OG0001176	Praf.g_02171	Syai.g_00352
OG0001177	Praf.g_02173	Syai.g_00350
OG0001178	Praf.g_00474	Syai.g_02383
OG0001179	Praf.g_02137	Syai.g_00385
OG0001180	Praf.g_02109	Syai.g_00410
OG0001181	Praf.g_02105	Syai.g_00414
OG0001182	Praf.g_02096	Syai.g_00423
OG0001183	Praf.g_02081	Syai.g_00429
OG0001184	Praf.g_02391	Syai.g_00156
OG0001185	Praf.g_00184	Syai.g_00117
OG0001186	Praf.g_00091	Syai.g_00084
OG0001187	Praf.g_00088	Syai.g_00081
OG0001188	Praf.g_00083	Syai.g_00078
OG0001189	Praf.g_00058	Syai.g_00061
OG0001190	Praf.g_02656	Syai.g_02776
OG0001191	Praf.g_02669	Syai.g_02788
OG0001192	Praf.g_02674	Syai.g_02793
OG0001193	Praf.g_02724	Syai.g_02835
OG0001194	Praf.g_02728	Syai.g_02838
OG0001195	Praf.g_02729	Syai.g_02839
OG0001196	Praf.g_02766	Syai.g_02913
OG0001197	Praf.g_02768	Syai.g_02915
OG0001198	Praf.g_02780	Syai.g_02930
OG0001199	Praf.g_00315	Syai.g_02480
OG0001200	Praf.g_00313	Syai.g_02482
OG0001203	Praf.g_00387	Syai.g_00540
OG0001204	Praf.g_02206	Syai.g_00312
OG0001205	Praf.g_01979	Syai.g_02212
OG0001206	Praf.g_01941	Syai.g_00853
OG0001207	Praf.g_00586	Syai.g_00629
OG0001208	Praf.g_00597	Syai.g_00640
OG0001209	Praf.g_00663	Syai.g_00711
OG0001210	Praf.g_00673	Syai.g_00720
OG0001211	Praf.g_00690	Syai.g_00735
OG0001212	Praf.g_00750	Syai.g_00799
OG0001213	Praf.g_01684	Syai.g_01082
OG0001214	Praf.g_01694	Syai.g_01106
OG0001215	Praf.g_01220	Syai.g_01958
OG0001216	Praf.g_01304	Syai.g_01388
OG0001217	Praf.g_00710	Syai.g_01185
OG0001218	Praf.g_01853	Syai.g_00893
OG0001219	Praf.g_01432	Syai.g_01561
OG0001220	Praf.g_01619	Syai.g_02087
OG0001221	Praf.g_01480	Syai.g_01284
OG0001222	Praf.g_02684	Syai.g_01516
OG0001223	Praf.g_01364	Syai.g_01463
OG0001224	Praf.g_01278	Syai.g_02011
OG0001225	Praf.g_01276	Syai.g_02009
OG0001226	Praf.g_00991	Syai.g_01154
OG0001227	Praf.g_00558	Syai.g_02806
OG0001228	Praf.g_00899	Syai.g_02218
OG0001229	Praf.g_00494	Syai.g_01986
OG0001230	Praf.g_01784	Syai.g_00964
OG0001231	Praf.g_00017	Syai.g_00017
OG0001232	Praf.g_00454	Syai.g_02410
OG0001233	Praf.g_00430	Syai.g_02261
OG0001234	Praf.g_02184	Syai.g_00337
OG0001235	Praf.g_02176	Syai.g_00343
OG0001236	Praf.g_02387	Syai.g_00159
OG0001237	Praf.g_02392	Syai.g_00137
OG0001238	Praf.g_02670	Syai.g_02789
OG0001239	Praf.g_00318	Syai.g_02477
OG0001240	Praf.g_00260	Syai.g_02527
OG0001241	Praf.g_00250	Syai.g_02537
OG0001243	Praf.g_02402	Syai.g_02573
OG0001244	Praf.g_02429	Syai.g_02605
OG0001245	Praf.g_01003	Syai.g_02091
OG0001246	Praf.g_00624	Syai.g_00666
OG0001247	Praf.g_01572	Syai.g_01380
OG0001248	Praf.g_01210	Syai.g_01377
OG0001249	Praf.g_02063	Syai.g_00464
OG0001250	Praf.g_01598	Syai.g_02053
OG0001252	Praf.g_01284	Syai.g_02018
OG0001254	Praf.g_02691	Syai.g_01744
OG0001255	Praf.g_01134	Syai.g_01915
OG0001256	Praf.g_00497	Syai.g_02362
OG0001258	Praf.g_00486	Syai.g_02372
OG0001259	Praf.g_00432	Syai.g_02259
OG0001260	Praf.g_00403	Syai.g_02281
OG0001261	Praf.g_02128	Syai.g_00394
OG0001262	Praf.g_00061	Syai.g_00063
OG0001263	Praf.g_02404	Syai.g_02576
OG0001265	Praf.g_00217	Syai.g_02563
OG0001266	Praf.g_02522	Syai.g_02679
OG0001267	Praf.g_02279	Syai.g_00259
OG0001268	Praf.g_02048	Syai.g_00492
OG0001269	Praf.g_01616	Syai.g_01699
OG0001270	Praf.g_01991	Syai.g_02231
OG0001271	Praf.g_01910	Syai.g_00862
OG0001272	Praf.g_00601	Syai.g_00644
OG0001273	Praf.g_01687	Syai.g_01099
OG0001274	Praf.g_02550	Syai.g_02706
OG0001275	Praf.g_01351	Syai.g_01447
OG0001276	Praf.g_01334	Syai.g_01431
OG0001277	Praf.g_02752	Syai.g_02899
OG0001278	Praf.g_00893	Syai.g_01799
OG0001279	Praf.g_01769	Syai.g_00991
OG0001280	Praf.g_00798	Syai.g_02176
OG0001281	Praf.g_00789	Syai.g_02186
OG0001283	Praf.g_02762	Syai.g_02908
OG0001285	Praf.g_00450	Syai.g_02866
OG0001286	Praf.g_02111	Syai.g_00408
OG0001287	Praf.g_00176	Syai.g_00109
OG0001290	Praf.g_00251	Syai.g_02536
OG0001291	Praf.g_02414	Syai.g_02587
OG0001292	Praf.g_02211	Syai.g_00306
OG0001293	Praf.g_02252	Syai.g_00285
OG0001294	Praf.g_01750	Syai.g_01242
OG0001295	Praf.g_00676	Syai.g_00722
OG0001298	Praf.g_00722	Syai.g_00773
OG0001300	Praf.g_01206	Syai.g_01982
OG0001301	Praf.g_01122	Syai.g_01995
OG0001302	Praf.g_00360	Syai.g_01142
OG0001303	Praf.g_01431	Syai.g_01559
OG0001307	Praf.g_01893	Syai.g_01717
OG0001308	Praf.g_01808	Syai.g_00943
OG0001309	Praf.g_00639	Syai.g_00682
OG0001311	Praf.g_01332	Syai.g_01429
OG0001312	Praf.g_01421	Syai.g_01549
OG0001316	Praf.g_02421	Syai.g_02593
OG0001319	Praf.g_02269	Syai.g_00270
OG0001321	Praf.g_01961	Syai.g_02195
OG0001322	Praf.g_01960	Syai.g_02194
OG0001323	Praf.g_00642	Syai.g_00685
OG0001324	Praf.g_01205	Syai.g_01983
OG0001326	Praf.g_02735	Syai.g_02856
OG0001327	Praf.g_01640	Syai.g_01250
OG0001328	Praf.g_01473	Syai.g_01278
OG0001330	Praf.g_00805	Syai.g_02167
OG0001331	Praf.g_00578	Syai.g_00622
OG0001332	Praf.g_00554	Syai.g_02293
OG0001333	Praf.g_00436	Syai.g_02255
OG0001334	Praf.g_02077	Syai.g_00438
OG0001335	Praf.g_02076	Syai.g_00439
OG0001336	Praf.g_02763	Syai.g_02909
OG0001337	Praf.g_02067	Syai.g_00434, Syai.g_00452
OG0001339	Praf.g_00248	Syai.g_02539
OG0001340	Praf.g_02066	Syai.g_00453
OG0001344	Praf.g_00859	Syai.g_02139
OG0001347	Praf.g_00085	Syai.g_02766
OG0001348	Praf.g_02569	Syai.g_02033
OG0001350	Praf.g_00386	Syai.g_00539
OG0001351	Praf.g_01958	Syai.g_00843
OG0001352	Praf.g_01127	Syai.g_00700
OG0001353	Praf.g_01589, Praf.g_01588	Syai.g_02042
OG0001354	Praf.g_01375	Syai.g_01477
OG0001355	Praf.g_01484	Syai.g_01698
OG0001356	Praf.g_01026	Syai.g_02032
OG0001357	Praf.g_02005, Praf.g_01014	Syai.g_00918, Syai.g_01612
OG0001360	Praf.g_00936	Syai.g_02107
OG0001361	Praf.g_00883	Syai.g_02113
OG0001362	Praf.g_01818	Syai.g_00938
OG0001363	Praf.g_01820	Syai.g_00936
OG0001366	Praf.g_00456	Syai.g_02403
OG0001366	Praf.g_00292, Praf.g_00278	Syai.g_02512
OG0001370	Praf.g_01578	Syai.g_02317, Syai.g_02865
OG0001373	Praf.g_02734	Syai.g_02855
OG0001374	Praf.g_02742	Syai.g_02863
OG0001376	Praf.g_02677	Syai.g_02795
OG0001377	Praf.g_02676	Syai.g_02794
OG0001378	Praf.g_01997	Syai.g_02232
OG0001379	Praf.g_00803	Syai.g_02169
OG0001380	Praf.g_01623	Syai.g_01168
OG0001381	Praf.g_01294	Syai.g_02819, Syai.g_01723
OG0001383	Praf.g_01157	Syai.g_02731
OG0001385	Praf.g_02731	Syai.g_02852
OG0001386	Praf.g_02732	Syai.g_02853
OG0001387	Praf.g_02733	Syai.g_02854
OG0001388	Praf.g_02736	Syai.g_02857
OG0001389	Praf.g_02737	Syai.g_02858
OG0001390	Praf.g_02738	Syai.g_02859
OG0001391	Praf.g_02739	Syai.g_02860
OG0001392	Praf.g_02740	Syai.g_02861
OG0001393	Praf.g_02741	Syai.g_02862
OG0001394	Praf.g_01496	Syai.g_01290
OG0001395	Praf.g_01321	Syai.g_01410
OG0001396	Praf.g_00084	Syai.g_02765
OG0001397	Praf.g_01819	Syai.g_00937
OG0001398	Praf.g_01004	Syai.g_01587
OG0001400	Praf.g_02427	Syai.g_02602, Syai.g_01928
OG0001401	Praf.g_01593	Syai.g_02046, Syai.g_02047
OG0001402	Praf.g_01670	Syai.g_01070
OG0001405	Praf.g_02074	Syai.g_00441
OG0001406	Praf.g_02678	Syai.g_02796
OG0001414	Praf.g_00374	Syai.g_01722
OG0001416	Praf.g_00792	Syai.g_02183
OG0001422	Praf.g_01950	Syai.g_02171
OG0001423	Praf.g_00331	Syai.g_02446, Syai.g_02822, Syai.g_02466
OG0001425	Praf.g_02673	Syai.g_02792
OG0001433	Praf.g_01027	Syai.g_02031
OG0001435	Praf.g_01457	Syai.g_01256
OG0001436	Praf.g_02363	Syai.g_00179
OG0001436	Praf.g_02364	Syai.g_00178
OG0001438	Praf.g_02294	Syai.g_00244
OG0001441	Praf.g_00644	Syai.g_00687
OG0001442	Praf.g_01504	Syai.g_01305
OG0001443	Praf.g_00493	Syai.g_02800
OG0001444	Praf.g_00266	Syai.g_02521
OG0001446	Praf.g_00962	Syai.g_00832
OG0001449	Praf.g_00353	Syai.g_00315
OG0001452	Praf.g_00953	Syai.g_00298
OG0001460	Praf.g_01028	Syai.g_02030
OG0001461	Praf.g_01953	Syai.g_01730
OG0001462	Praf.g_00043	Syai.g_00045
OG0001470	Praf.g_00094	Syai.g_02235
OG0001472	Praf.g_01248	Syai.g_01931
OG0001475	Praf.g_00118	Syai.g_02237
OG0001476	Praf.g_00865	Syai.g_02131
OG0001477	Praf.g_01119	Syai.g_01992
OG0001479	Praf.g_02050	Syai.g_00490
OG0001484	Praf.g_01297	Syai.g_02864
OG0001487	Praf.g_01852	Syai.g_00894
OG0001488	Praf.g_00876	Syai.g_02121
OG0001489	Praf.g_02100	Syai.g_00419
OG0001495	Praf.g_02174	Syai.g_00349
OG0001496	Praf.g_01115	Syai.g_01990
OG0001497	Praf.g_01118	Syai.g_01991
OG0001498	Praf.g_02014	Syai.g_00518
OG0001508	Praf.g_00093	Syai.g_02234
OG0001510	Praf.g_00172	Syai.g_00105
OG0001511	Praf.g_00232	Syai.g_02549
OG0001512	Praf.g_00389	Syai.g_00541
OG0001513	Praf.g_01976	Syai.g_00138
OG0001514	Praf.g_01114	Syai.g_01989
OG0001515	Praf.g_01214	Syai.g_01978
OG0001516	Praf.g_01740	Syai.g_01233
OG0001517	Praf.g_02053	Syai.g_00487
OG0001518	Praf.g_02672	Syai.g_02791
OG0001519	Praf.g_02682	Syai.g_02802
OG0001527	Praf.g_00704	Syai.g_00749
OG0001528	Praf.g_00096	Syai.g_02236
OG0001529	Praf.g_00051	Syai.g_00054
OG0001530	Praf.g_00238	Syai.g_02547
OG0001531	Praf.g_00390	Syai.g_00542
OG0001532	Praf.g_00924	Syai.g_01764
OG0001533	Praf.g_00996	Syai.g_00849
OG0001533	Praf.g_01998	Syai.g_00821
OG0001534	Praf.g_01324	Syai.g_01417
OG0001535	Praf.g_01336	Syai.g_01433
OG0001536	Praf.g_01396	Syai.g_01508
OG0001537	Praf.g_01488	Syai.g_01285
OG0001538	Praf.g_01535	Syai.g_01326
OG0001539	Praf.g_01637	Syai.g_01252
OG0001540	Praf.g_02406	Syai.g_02578
OG0001541	Praf.g_02478	Syai.g_02646
OG0001542	Praf.g_02496	Syai.g_02655
OG0001543	Praf.g_02571	Syai.g_02692
OG0001544	Praf.g_02681	Syai.g_02801
OG0001545	Praf.g_02751	Syai.g_02898
OG0001555	Praf.g_00345	Syai.g_01645
OG0001556	Praf.g_01032	Syai.g_01757
OG0001558	Praf.g_00020	Syai.g_00020, Syai.g_00021
OG0001559	Praf.g_00239	Syai.g_02546
OG0001560	Praf.g_00252	Syai.g_02535
OG0001561	Praf.g_01330	Syai.g_01427
OG0001562	Praf.g_01344	Syai.g_01441
OG0001563	Praf.g_02120	Syai.g_00403
OG0001572	Praf.g_01094	Syai.g_00564
OG0001574	Praf.g_00702	Syai.g_00747
OG0001575	Praf.g_00707	Syai.g_00752
OG0001576	Praf.g_00778	Syai.g_00817
OG0001577	Praf.g_00835	Syai.g_02148
OG0001578	Praf.g_01053	Syai.g_01734
OG0001579	Praf.g_02070	Syai.g_00447
OG0001580	Praf.g_02612	Syai.g_02758
OG0001585	Praf.g_01193	Syai.g_01635
OG0001588	Praf.g_02371	Syai.g_00170
OG0001589	Praf.g_00428	Syai.g_02263
OG0001590	Praf.g_01617	Syai.g_01098
OG0001591	Praf.g_01642	Syai.g_01244
OG0001592	Praf.g_02613	Syai.g_02760
OG0001614	Praf.g_00186	Syai.g_00119
OG0001615	Praf.g_00682	Syai.g_00727
OG0001616	Praf.g_00915	Syai.g_01751
OG0001617	Praf.g_01199	Syai.g_01985
OG0001618	Praf.g_01312	Syai.g_01399
OG0001619	Praf.g_01406	Syai.g_01519
OG0001620	Praf.g_02040	Syai.g_00499
OG0001621	Praf.g_02241	Syai.g_00297
OG0001622	Praf.g_02761	Syai.g_02907
OG0001634	Praf.g_01746	Syai.g_01239
OG0001635	Praf.g_00968	Syai.g_00091
OG0001637	Praf.g_00413	Syai.g_02274
OG0001638	Praf.g_00467	Syai.g_02390
OG0001639	Praf.g_00541	Syai.g_02297
OG0001640	Praf.g_01288	Syai.g_02022
OG0001641	Praf.g_01361	Syai.g_01457
OG0001642	Praf.g_01615	Syai.g_02085
OG0001643	Praf.g_01697	Syai.g_01109
OG0001652	Praf.g_00018	Syai.g_00018
OG0001653	Praf.g_00263	Syai.g_02524, Syai.g_02924
OG0001654	Praf.g_00543	Syai.g_02295
OG0001655	Praf.g_02006, Praf.g_02586	Syai.g_02094, Syai.g_01926
OG0001656	Praf.g_02071	Syai.g_00445
OG0001657	Praf.g_02443	Syai.g_02619
OG0001658	Praf.g_02655	Syai.g_02775
OG0001672	Praf.g_00307	Syai.g_02488, Syai.g_02489
OG0001673	Praf.g_00377	Syai.g_00532
OG0001674	Praf.g_00409	Syai.g_00975, Syai.g_00974
OG0001674	Praf.g_00408	Syai.g_00976
OG0001675	Praf.g_01347, Praf.g_01345	Syai.g_01443
OG0001676	Praf.g_02068	Syai.g_00444
OG0001677	Praf.g_02080	Syai.g_00430, Syai.g_01762
OG0001678	Praf.g_02198	Syai.g_00322
OG0001691	Praf.g_01446	Syai.g_01064
OG0001692	Praf.g_01789	Syai.g_00959
OG0001694	Praf.g_02281	Syai.g_00257
OG0001695	Praf.g_02747	Syai.g_02894
OG0001700	Praf.g_01043	Syai.g_01204
OG0001702	Praf.g_00295, Praf.g_00293, Praf.g_00286	Syai.g_02511, Syai.g_02510, Syai.g_02509
OG0001703	Praf.g_00587	Syai.g_00630
OG0001712	Praf.g_01581	Syai.g_01634
OG0001715	Praf.g_01024	Syai.g_01166
OG0001716	Praf.g_01611	Syai.g_02081, Syai.g_02082
OG0001726	Praf.g_01442	Syai.g_01593, Syai.g_01594
OG0001729	Praf.g_00395	Syai.g_00545
OG0001730	Praf.g_00397	Syai.g_00552
OG0001731	Praf.g_00527	Syai.g_02315
OG0001732	Praf.g_00909	Syai.g_01781
OG0001733	Praf.g_01029	Syai.g_01247
OG0001735	Praf.g_01732	Syai.g_02925, Syai.g_01226
OG0001736	Praf.g_02060, Praf.g_02058, Praf.g_02320, Praf.g_02348	Syai.g_00193
OG0001737	Praf.g_02299	Syai.g_00238
OG0001738	Praf.g_02334	Syai.g_00204
OG0001739	Praf.g_02744	Syai.g_02892
OG0001740	Praf.g_02750	Syai.g_02896
OG0001747	Praf.g_02425	Syai.g_02600
OG0001749	Praf.g_02353	Syai.g_00148, Syai.g_00188
OG0001750	Praf.g_00265	Syai.g_02522
OG0001751	Praf.g_00376	Syai.g_00531, Syai.g_01577
OG0001752	Praf.g_00401	Syai.g_02283
OG0001753	Praf.g_00407	Syai.g_02277
OG0001754	Praf.g_00410	Syai.g_02276
OG0001755	Praf.g_00638	Syai.g_00681
OG0001756	Praf.g_00780	Syai.g_02799
OG0001758	Praf.g_01061	Syai.g_01708
OG0001759	Praf.g_01169	Syai.g_01659, Syai.g_01660
OG0001761	Praf.g_01255	Syai.g_01050
OG0001762	Praf.g_01354	Syai.g_01450
OG0001763	Praf.g_01365	Syai.g_01464, Syai.g_01465
OG0001764	Praf.g_01439	Syai.g_01572
OG0001765	Praf.g_01647	Syai.g_01026, Syai.g_01711
OG0001766	Praf.g_02306, Praf.g_02309, Praf.g_02312	Syai.g_00228
OG0001767	Praf.g_02362	Syai.g_00180
OG0001768	Praf.g_02503	Syai.g_02661
OG0001783	Praf.g_00181	Syai.g_00114
OG0001784	Praf.g_00277, Praf.g_00270	Syai.g_02513
OG0001785	Praf.g_00411	Syai.g_02275
OG0001786	Praf.g_00510	Syai.g_02340
OG0001787	Praf.g_00659	Syai.g_00706
OG0001788	Praf.g_00662	Syai.g_00710, Syai.g_00709
OG0001789	Praf.g_00797	Syai.g_02178
OG0001790	Praf.g_00828	Syai.g_02153
OG0001791	Praf.g_00867	Syai.g_02129
OG0001792	Praf.g_00903	Syai.g_01789
OG0001794	Praf.g_01071	Syai.g_01420
OG0001796	Praf.g_01342	Syai.g_01439
OG0001797	Praf.g_01413	Syai.g_01541
OG0001798	Praf.g_01672	Syai.g_01073
OG0001799	Praf.g_01715	Syai.g_01120
OG0001800	Praf.g_01771	Syai.g_00990
OG0001801	Praf.g_01780	Syai.g_00982
OG0001803	Praf.g_01983	Syai.g_02216
OG0001804	Praf.g_02013	Syai.g_00519
OG0001805	Praf.g_02216	Syai.g_00302
OG0001806	Praf.g_02270	Syai.g_00269
OG0001807	Praf.g_02365	Syai.g_00177
OG0001808	Praf.g_02374	Syai.g_00167
OG0001810	Praf.g_02419	Syai.g_02591
OG0001811	Praf.g_02493	Syai.g_02652
OG0001812	Praf.g_02614	Syai.g_02761
OG0001813	Praf.g_02701	Syai.g_02824
OG0001814	Praf.g_02769	Syai.g_02917, Syai.g_02916
OG0001815	Praf.g_02778	Syai.g_02928
OG0001835	Praf.g_01120	Syai.g_00585, Syai.g_01690
OG0001838	Praf.g_00008	Syai.g_00008
OG0001839	Praf.g_00038	Syai.g_00039
OG0001840	Praf.g_00057	Syai.g_00060
OG0001841	Praf.g_00065	Syai.g_00068
OG0001842	Praf.g_00168	Syai.g_02289
OG0001843	Praf.g_00187	Syai.g_00120
OG0001844	Praf.g_00188	Syai.g_00121
OG0001845	Praf.g_00190	Syai.g_00122
OG0001846	Praf.g_00215	Syai.g_02567
OG0001847	Praf.g_00216	Syai.g_02564, Syai.g_02565
OG0001848	Praf.g_00220	Syai.g_02560
OG0001849	Praf.g_00298	Syai.g_02503
OG0001850	Praf.g_00305	Syai.g_02491
OG0001851	Praf.g_00311	Syai.g_02484
OG0001852	Praf.g_00312	Syai.g_02483
OG0001853	Praf.g_00319	Syai.g_02476
OG0001854	Praf.g_00380	Syai.g_00536
OG0001855	Praf.g_00414	Syai.g_00889
OG0001856	Praf.g_00506	Syai.g_02354
OG0001857	Praf.g_00509	Syai.g_02351
OG0001858	Praf.g_00531	Syai.g_02309
OG0001859	Praf.g_00574	Syai.g_00618
OG0001860	Praf.g_00588	Syai.g_00632
OG0001861	Praf.g_00602	Syai.g_00645
OG0001862	Praf.g_00613	Syai.g_00656
OG0001863	Praf.g_00618	Syai.g_00661
OG0001864	Praf.g_00671	Syai.g_00718
OG0001865	Praf.g_00736	Syai.g_00785
OG0001866	Praf.g_00762	Syai.g_00813
OG0001867	Praf.g_00772	Syai.g_01048
OG0001868	Praf.g_00793	Syai.g_02182
OG0001869	Praf.g_00834	Syai.g_02149
OG0001870	Praf.g_00857	Syai.g_02141
OG0001871	Praf.g_00862	Syai.g_02136
OG0001872	Praf.g_00896	Syai.g_01795
OG0001873	Praf.g_00916	Syai.g_01752
OG0001874	Praf.g_00935	Syai.g_01749
OG0001875	Praf.g_01062	Syai.g_01707
OG0001876	Praf.g_01063	Syai.g_01706
OG0001877	Praf.g_01213	Syai.g_01979
OG0001878	Praf.g_01350	Syai.g_01446
OG0001879	Praf.g_01357	Syai.g_01452
OG0001880	Praf.g_01389	Syai.g_01498
OG0001881	Praf.g_01390	Syai.g_01501
OG0001882	Praf.g_01410	Syai.g_01524
OG0001883	Praf.g_01414	Syai.g_01542
OG0001884	Praf.g_01423	Syai.g_01551
OG0001885	Praf.g_01434	Syai.g_01567
OG0001886	Praf.g_01438	Syai.g_01571
OG0001887	Praf.g_01472	Syai.g_01277
OG0001888	Praf.g_01513	Syai.g_01298
OG0001889	Praf.g_01544	Syai.g_01354
OG0001890	Praf.g_01605	Syai.g_02060
OG0001891	Praf.g_01609	Syai.g_02064
OG0001892	Praf.g_01621	Syai.g_02089
OG0001893	Praf.g_01673	Syai.g_01074
OG0001894	Praf.g_01691	Syai.g_01103
OG0001895	Praf.g_01774	Syai.g_00986
OG0001896	Praf.g_02000	Syai.g_02222
OG0001897	Praf.g_02046	Syai.g_00496
OG0001898	Praf.g_02064	Syai.g_00463
OG0001899	Praf.g_02130	Syai.g_00392
OG0001900	Praf.g_02253	Syai.g_00284
OG0001901	Praf.g_02254	Syai.g_00283
OG0001902	Praf.g_02286	Syai.g_00252
OG0001903	Praf.g_02295	Syai.g_00243
OG0001904	Praf.g_02367	Syai.g_00175
OG0001905	Praf.g_02376	Syai.g_00165
OG0001906	Praf.g_02407	Syai.g_02579
OG0001907	Praf.g_02423	Syai.g_02597
OG0001908	Praf.g_02479	Syai.g_02648
OG0001909	Praf.g_02501	Syai.g_02659
OG0001910	Praf.g_02558	Syai.g_02698
OG0001912	Praf.g_02666	Syai.g_02785
OG0001913	Praf.g_02668	Syai.g_02787
OG0001914	Praf.g_02695	Syai.g_01739
OG0001928	Praf.g_01813	Syai.g_02810, Syai.g_01031, Syai.g_01009, Syai.g_01033, Syai.g_02348
OG0001929	Praf.g_00073	Syai.g_00075
OG0001930	Praf.g_00169	Syai.g_02290
OG0001931	Praf.g_00170	Syai.g_02291
OG0001932	Praf.g_00185	Syai.g_00118
OG0001933	Praf.g_00241	Syai.g_02543
OG0001934	Praf.g_00256	Syai.g_02531
OG0001935	Praf.g_00314	Syai.g_02481
OG0001936	Praf.g_00347	Syai.g_01653
OG0001937	Praf.g_00519	Syai.g_02329
OG0001938	Praf.g_00590	Syai.g_00634
OG0001939	Praf.g_00680	Syai.g_01960
OG0001940	Praf.g_00721	Syai.g_00771
OG0001941	Praf.g_00788	Syai.g_02187
OG0001943	Praf.g_00868	Syai.g_01920
OG0001944	Praf.g_00967	Syai.g_01932
OG0001946	Praf.g_01208	Syai.g_01980
OG0001947	Praf.g_01290	Syai.g_02024
OG0001948	Praf.g_01363	Syai.g_01462
OG0001949	Praf.g_01379	Syai.g_01483
OG0001950	Praf.g_01381	Syai.g_01485
OG0001951	Praf.g_01391	Syai.g_01502
OG0001952	Praf.g_01411	Syai.g_01525
OG0001953	Praf.g_01412	Syai.g_01526
OG0001954	Praf.g_01571	Syai.g_01600
OG0001957	Praf.g_01679	Syai.g_01079
OG0001958	Praf.g_01735	Syai.g_01228
OG0001960	Praf.g_01885	Syai.g_00870
OG0001961	Praf.g_01912	Syai.g_00860
OG0001962	Praf.g_01951	Syai.g_01809
OG0001964	Praf.g_02186	Syai.g_00335
OG0001965	Praf.g_02240	Syai.g_01131
OG0001966	Praf.g_02248	Syai.g_00289
OG0001967	Praf.g_02250	Syai.g_00287
OG0001968	Praf.g_02251	Syai.g_00286
OG0001969	Praf.g_02317	Syai.g_00222
OG0001970	Praf.g_02409	Syai.g_02581
OG0001971	Praf.g_02499	Syai.g_02657
OG0001972	Praf.g_02546	Syai.g_02710
OG0001973	Praf.g_02607	Syai.g_02753
OG0001974	Praf.g_02653	Syai.g_02772
OG0001975	Praf.g_02694	Syai.g_01740
OG0001976	Praf.g_02696	Syai.g_01738
OG0001991	Praf.g_01051	Syai.g_01203
OG0001995	Praf.g_00667	Syai.g_01948
OG0001996	Praf.g_00034	Syai.g_00036
OG0001997	Praf.g_00267	Syai.g_02520
OG0001998	Praf.g_00416	Syai.g_00971
OG0002000	Praf.g_00640	Syai.g_00683
OG0002001	Praf.g_00850, Praf.g_02038	Syai.g_01964, Syai.g_00841, Syai.g_00840
OG0002002	Praf.g_00897	Syai.g_01794
OG0002004	Praf.g_01229	Syai.g_02496
OG0002006	Praf.g_01291	Syai.g_02025
OG0002007	Praf.g_01292	Syai.g_02026
OG0002008	Praf.g_01352	Syai.g_01448
OG0002009	Praf.g_01491	Syai.g_01287
OG0002010	Praf.g_01835	Syai.g_00912
OG0002011	Praf.g_02010	Syai.g_00525
OG0002012	Praf.g_02093	Syai.g_01589
OG0002013	Praf.g_02338	Syai.g_00515
OG0002014	Praf.g_02352	Syai.g_00182
OG0002015	Praf.g_02355	Syai.g_00183, Syai.g_00146
OG0002017	Praf.g_02721	Syai.g_02832
OG0002018	Praf.g_02749	Syai.g_02895
OG0002035	Praf.g_00340	Syai.g_01220
OG0002037	Praf.g_00593	Syai.g_00636
OG0002038	Praf.g_00864	Syai.g_02134
OG0002039	Praf.g_00877	Syai.g_02120
OG0002041	Praf.g_01367	Syai.g_01467
OG0002042	Praf.g_01386	Syai.g_01495
OG0002043	Praf.g_01430	Syai.g_01558
OG0002044	Praf.g_01587	Syai.g_02039
OG0002045	Praf.g_01914	Syai.g_00857
OG0002047	Praf.g_02017	Syai.g_00514
OG0002048	Praf.g_02083	Syai.g_00426
OG0002049	Praf.g_02178	Syai.g_00341
OG0002050	Praf.g_02261	Syai.g_00278
OG0002051	Praf.g_02477	Syai.g_02645
OG0002053	Praf.g_02689	Syai.g_02804
OG0002063	Praf.g_01149	Syai.g_01856, Syai.g_01833
OG0002111	Praf.g_00845	Syai.g_01901, Syai.g_01912, Syai.g_00576
OG0002113	Praf.g_00039	Syai.g_00040
OG0002114	Praf.g_00417	Syai.g_00979, Syai.g_00968
OG0002115	Praf.g_00488	Syai.g_02368
OG0002116	Praf.g_00514	Syai.g_02334
OG0002117	Praf.g_00871	Syai.g_02128
OG0002118	Praf.g_00907	Syai.g_01941, Syai.g_01784
OG0002119	Praf.g_00934	Syai.g_02691
OG0002120	Praf.g_00986	Syai.g_01602
OG0002121	Praf.g_01090	Syai.g_01194
OG0002123	Praf.g_01306	Syai.g_01390
OG0002124	Praf.g_01610	Syai.g_02078
OG0002126	Praf.g_02354	Syai.g_00147, Syai.g_00187
OG0002127	Praf.g_02426	Syai.g_02601
OG0002128	Praf.g_02693	Syai.g_01741
OG0002154	Praf.g_02401	Syai.g_02598
OG0002160	Praf.g_00368	Syai.g_01950
OG0002162	Praf.g_00715	Syai.g_00763
OG0002163	Praf.g_00781	Syai.g_02798
OG0002167	Praf.g_01236	Syai.g_00715
