Orthogroup	Praf	Prbd
OG0001124	Praf.g_01331	Prbd.g_00318
OG0001125	Praf.g_01329	Prbd.g_00319
OG0001126	Praf.g_01287	Prbd.g_00329
OG0001127	Praf.g_01286	Prbd.g_00330
OG0001128	Praf.g_01283	Prbd.g_00332
OG0001129	Praf.g_01281	Prbd.g_00333
OG0001130	Praf.g_01280	Prbd.g_00334
OG0001131	Praf.g_01296	Prbd.g_00370
OG0001132	Praf.g_01652	Prbd.g_00380
OG0001133	Praf.g_01671	Prbd.g_00414
OG0001134	Praf.g_02690	Prbd.g_00427
OG0001135	Praf.g_02692	Prbd.g_00430
OG0001136	Praf.g_00852	Prbd.g_00465
OG0001137	Praf.g_00872	Prbd.g_00476
OG0001138	Praf.g_00923	Prbd.g_00494
OG0001139	Praf.g_00925	Prbd.g_00495
OG0001140	Praf.g_00926	Prbd.g_00496
OG0001141	Praf.g_00927	Prbd.g_00497
OG0001142	Praf.g_00928	Prbd.g_00498
OG0001143	Praf.g_00912	Prbd.g_00505
OG0001144	Praf.g_00904	Prbd.g_00510
OG0001145	Praf.g_00806	Prbd.g_01809
OG0001146	Praf.g_00790	Prbd.g_01797
OG0001147	Praf.g_01897	Prbd.g_01778
OG0001148	Praf.g_00582	Prbd.g_01762
OG0001149	Praf.g_00581	Prbd.g_01761
OG0001150	Praf.g_00580	Prbd.g_01760
OG0001151	Praf.g_00568	Prbd.g_01749
OG0001152	Praf.g_00567	Prbd.g_01748
OG0001153	Praf.g_01842	Prbd.g_01657
OG0001154	Praf.g_01843	Prbd.g_01656
OG0001155	Praf.g_00540	Prbd.g_01644
OG0001156	Praf.g_00537	Prbd.g_01641
OG0001157	Praf.g_01653	Prbd.g_01640
OG0001158	Praf.g_00536	Prbd.g_01639
OG0001159	Praf.g_00535	Prbd.g_01638
OG0001160	Praf.g_00504	Prbd.g_01613
OG0001161	Praf.g_01650	Prbd.g_01600
OG0001162	Praf.g_01145	Prbd.g_01589
OG0001163	Praf.g_00492	Prbd.g_01533
OG0001164	Praf.g_00487	Prbd.g_01529
OG0001165	Praf.g_00484	Prbd.g_01526
OG0001166	Praf.g_00459	Prbd.g_01506
OG0001167	Praf.g_00437	Prbd.g_01489
OG0001168	Praf.g_00435	Prbd.g_01487
OG0001169	Praf.g_00433	Prbd.g_01485
OG0001170	Praf.g_00431	Prbd.g_01483
OG0001171	Praf.g_00421	Prbd.g_01473
OG0001172	Praf.g_02197	Prbd.g_01460
OG0001173	Praf.g_02196	Prbd.g_01459
OG0001174	Praf.g_02188	Prbd.g_01451
OG0001175	Praf.g_02187	Prbd.g_01450
OG0001176	Praf.g_02171	Prbd.g_01443
OG0001177	Praf.g_02173	Prbd.g_01440
OG0001178	Praf.g_00474	Prbd.g_01435
OG0001179	Praf.g_02137	Prbd.g_01407
OG0001180	Praf.g_02109	Prbd.g_01385
OG0001181	Praf.g_02105	Prbd.g_01381
OG0001182	Praf.g_02096	Prbd.g_01374
OG0001183	Praf.g_02081	Prbd.g_01370
OG0001184	Praf.g_02391	Prbd.g_01354
OG0001185	Praf.g_00184	Prbd.g_01340
OG0001186	Praf.g_00091	Prbd.g_01316
OG0001187	Praf.g_00088	Prbd.g_01311
OG0001188	Praf.g_00083	Prbd.g_01309
OG0001189	Praf.g_00058	Prbd.g_01292
OG0001190	Praf.g_02656	Prbd.g_01288
OG0001191	Praf.g_02669	Prbd.g_01278
OG0001192	Praf.g_02674	Prbd.g_01274
OG0001193	Praf.g_02724	Prbd.g_01264
OG0001194	Praf.g_02728	Prbd.g_01263
OG0001195	Praf.g_02729	Prbd.g_01262
OG0001196	Praf.g_02766	Prbd.g_01249
OG0001197	Praf.g_02768	Prbd.g_01248
OG0001198	Praf.g_02780	Prbd.g_01240
OG0001199	Praf.g_00315	Prbd.g_01170
OG0001200	Praf.g_00313	Prbd.g_01168
OG0001201	Praf.g_00243	Prbd.g_01136
OG0001203	Praf.g_00387	Prbd.g_01001
OG0001204	Praf.g_02206	Prbd.g_00996
OG0001205	Praf.g_01979	Prbd.g_00797
OG0001206	Praf.g_01941	Prbd.g_00780
OG0001207	Praf.g_00586	Prbd.g_00765
OG0001208	Praf.g_00597	Prbd.g_00760
OG0001209	Praf.g_00663	Prbd.g_00707
OG0001210	Praf.g_00673	Prbd.g_00702
OG0001211	Praf.g_00690	Prbd.g_00692
OG0001212	Praf.g_00750	Prbd.g_00648
OG0001213	Praf.g_01684	Prbd.g_00615
OG0001214	Praf.g_01694	Prbd.g_00607
OG0001215	Praf.g_01220	Prbd.g_00554
OG0001216	Praf.g_01304	Prbd.g_00009
OG0001217	Praf.g_00710	Prbd.g_00049
OG0001218	Praf.g_01853	Prbd.g_00056
OG0001219	Praf.g_01432	Prbd.g_00091
OG0001220	Praf.g_01619	Prbd.g_00154
OG0001221	Praf.g_01480	Prbd.g_00217
OG0001222	Praf.g_02684	Prbd.g_00256
OG0001223	Praf.g_01364	Prbd.g_00282
OG0001224	Praf.g_01278	Prbd.g_00336
OG0001225	Praf.g_01276	Prbd.g_00338
OG0001226	Praf.g_00991	Prbd.g_00364
OG0001227	Praf.g_00558	Prbd.g_00383
OG0001228	Praf.g_00899	Prbd.g_00513
OG0001229	Praf.g_00494	Prbd.g_01766
OG0001230	Praf.g_01784	Prbd.g_01697
OG0001231	Praf.g_00017	Prbd.g_01591
OG0001232	Praf.g_00454	Prbd.g_01502
OG0001233	Praf.g_00430	Prbd.g_01482
OG0001234	Praf.g_02184	Prbd.g_01448
OG0001235	Praf.g_02176	Prbd.g_01438
OG0001236	Praf.g_02387	Prbd.g_01357
OG0001237	Praf.g_02392	Prbd.g_01353
OG0001238	Praf.g_02670	Prbd.g_01277
OG0001239	Praf.g_00318	Prbd.g_01173
OG0001240	Praf.g_00260	Prbd.g_01151
OG0001241	Praf.g_00250	Prbd.g_01143
OG0001243	Praf.g_02402	Prbd.g_01118
OG0001244	Praf.g_02429	Prbd.g_01101
OG0001245	Praf.g_01003	Prbd.g_00858
OG0001246	Praf.g_00624	Prbd.g_00738
OG0001247	Praf.g_01572	Prbd.g_00561
OG0001248	Praf.g_01210	Prbd.g_00559
OG0001249	Praf.g_02063	Prbd.g_00080
OG0001250	Praf.g_01598	Prbd.g_00143
OG0001252	Praf.g_01284	Prbd.g_00331
OG0001253	Praf.g_01008	Prbd.g_00384
OG0001254	Praf.g_02691	Prbd.g_00429
OG0001255	Praf.g_01134	Prbd.g_00452
OG0001256	Praf.g_00497	Prbd.g_01598
OG0001258	Praf.g_00486	Prbd.g_01528
OG0001259	Praf.g_00432	Prbd.g_01484
OG0001260	Praf.g_00403	Prbd.g_01467
OG0001261	Praf.g_02128	Prbd.g_01399
OG0001262	Praf.g_00061	Prbd.g_01294
OG0001263	Praf.g_02404	Prbd.g_01115
OG0001265	Praf.g_00217	Prbd.g_01125
OG0001266	Praf.g_02522	Prbd.g_01037
OG0001267	Praf.g_02279	Prbd.g_00959
OG0001268	Praf.g_02048	Prbd.g_00900
OG0001269	Praf.g_01616	Prbd.g_00880
OG0001270	Praf.g_01991	Prbd.g_00808
OG0001271	Praf.g_01910	Prbd.g_00770
OG0001272	Praf.g_00601	Prbd.g_00756
OG0001273	Praf.g_01687	Prbd.g_00613
OG0001274	Praf.g_02550	Prbd.g_00541
OG0001275	Praf.g_01351	Prbd.g_00292
OG0001276	Praf.g_01334	Prbd.g_00315
OG0001277	Praf.g_02752	Prbd.g_00372
OG0001278	Praf.g_00893	Prbd.g_00518
OG0001279	Praf.g_01769	Prbd.g_01893
OG0001280	Praf.g_00798	Prbd.g_01802
OG0001281	Praf.g_00789	Prbd.g_01796
OG0001283	Praf.g_02762	Prbd.g_01744
OG0001285	Praf.g_00450	Prbd.g_01499
OG0001286	Praf.g_02111	Prbd.g_01387
OG0001287	Praf.g_00176	Prbd.g_01333
OG0001288	Praf.g_00158	Prbd.g_01324
OG0001290	Praf.g_00251	Prbd.g_01144
OG0001291	Praf.g_02414	Prbd.g_01108
OG0001292	Praf.g_02211	Prbd.g_00991
OG0001293	Praf.g_02252	Prbd.g_00978
OG0001294	Praf.g_01750	Prbd.g_00860
OG0001295	Praf.g_00676	Prbd.g_00775
OG0001298	Praf.g_00722	Prbd.g_00666
OG0001300	Praf.g_01206	Prbd.g_00551
OG0001301	Praf.g_01122	Prbd.g_00548
OG0001302	Praf.g_00360	Prbd.g_00089
OG0001303	Praf.g_01431	Prbd.g_00296
OG0001307	Praf.g_01893	Prbd.g_01781
OG0001308	Praf.g_01808	Prbd.g_01679
OG0001309	Praf.g_00639	Prbd.g_01594
OG0001310	Praf.g_00465	Prbd.g_01513
OG0001311	Praf.g_01332	Prbd.g_00317
OG0001312	Praf.g_01421	Prbd.g_00245
OG0001316	Praf.g_02421	Prbd.g_01102
OG0001319	Praf.g_02269	Prbd.g_00967
OG0001321	Praf.g_01961	Prbd.g_00791
OG0001322	Praf.g_01960	Prbd.g_00790
OG0001323	Praf.g_00642	Prbd.g_00723
OG0001324	Praf.g_01205	Prbd.g_00550
OG0001326	Praf.g_02735	Prbd.g_00179
OG0001327	Praf.g_01640	Prbd.g_00356
OG0001328	Praf.g_01473	Prbd.g_00382
OG0001329	Praf.g_00960	Prbd.g_00421
OG0001331	Praf.g_00578	Prbd.g_01758
OG0001332	Praf.g_00554	Prbd.g_01646
OG0001333	Praf.g_00436	Prbd.g_01488
OG0001334	Praf.g_02077	Prbd.g_01367
OG0001335	Praf.g_02076	Prbd.g_01366
OG0001336	Praf.g_02763	Prbd.g_01252
OG0001339	Praf.g_00248	Prbd.g_01141
OG0001340	Praf.g_02066	Prbd.g_00911
OG0001341	Praf.g_01580	Prbd.g_00047
OG0001344	Praf.g_00859	Prbd.g_00472
OG0001347	Praf.g_00085, Praf.g_00130	Prbd.g_01815
OG0001348	Praf.g_02569	Prbd.g_01570
OG0001350	Praf.g_00386	Prbd.g_01537
OG0001351	Praf.g_01958	Prbd.g_00788
OG0001352	Praf.g_01127	Prbd.g_00564
OG0001353	Praf.g_01589, Praf.g_01588	Prbd.g_00134
OG0001354	Praf.g_01375	Prbd.g_00274
OG0001356	Praf.g_02686, Praf.g_01026	Prbd.g_00830
OG0001358	Praf.g_01665	Prbd.g_00624
OG0001360	Praf.g_00936	Prbd.g_00385
OG0001361	Praf.g_00883	Prbd.g_00484
OG0001362	Praf.g_01818	Prbd.g_01675
OG0001363	Praf.g_01820	Prbd.g_01673
OG0001365	Praf.g_02661	Prbd.g_01284
OG0001369	Praf.g_00261	Prbd.g_01152
OG0001371	Praf.g_00371	Prbd.g_00565
OG0001372	Praf.g_00348	Prbd.g_00055
OG0001373	Praf.g_02734	Prbd.g_00178
OG0001374	Praf.g_02742	Prbd.g_00186
OG0001376	Praf.g_02677	Prbd.g_00350
OG0001377	Praf.g_02676	Prbd.g_00351
OG0001378	Praf.g_01997	Prbd.g_00394
OG0001379	Praf.g_00803	Prbd.g_01807
OG0001380	Praf.g_01623	Prbd.g_01776
OG0001381	Praf.g_01294	Prbd.g_01770
OG0001382	Praf.g_01298	Prbd.g_01578
OG0001385	Praf.g_02731	Prbd.g_00175
OG0001386	Praf.g_02732	Prbd.g_00176
OG0001387	Praf.g_02733	Prbd.g_00177
OG0001388	Praf.g_02736	Prbd.g_00180
OG0001389	Praf.g_02737	Prbd.g_00181
OG0001390	Praf.g_02738	Prbd.g_00182
OG0001391	Praf.g_02739	Prbd.g_00183
OG0001392	Praf.g_02740	Prbd.g_00184
OG0001393	Praf.g_02741	Prbd.g_00185
OG0001394	Praf.g_01496	Prbd.g_00221
OG0001395	Praf.g_01321	Prbd.g_00327
OG0001396	Praf.g_00084	Prbd.g_01814
OG0001397	Praf.g_01819	Prbd.g_01674
OG0001398	Praf.g_01004	Prbd.g_01565
OG0001399	Praf.g_02089, Praf.g_02090, Praf.g_02643, Praf.g_01869	Prbd.g_01446
OG0001402	Praf.g_01670	Prbd.g_00063
OG0001403	Praf.g_00036	Prbd.g_01207
OG0001405	Praf.g_02074	Prbd.g_00913
OG0001406	Praf.g_02678	Prbd.g_00349
OG0001409	Praf.g_00870	Prbd.g_00475
OG0001410	Praf.g_01894	Prbd.g_01780
OG0001412	Praf.g_00086	Prbd.g_01816
OG0001414	Praf.g_00374	Prbd.g_01010
OG0001415	Praf.g_00744	Prbd.g_01008
OG0001416	Praf.g_00792	Prbd.g_00783
OG0001418	Praf.g_02180	Prbd.g_00560
OG0001422	Praf.g_01950	Prbd.g_01572
OG0001423	Praf.g_00331	Prbd.g_00832
OG0001431	Praf.g_01082	Prbd.g_01860
OG0001433	Praf.g_01027	Prbd.g_00829
OG0001434	Praf.g_01500	Prbd.g_00225
OG0001435	Praf.g_01457	Prbd.g_00202
OG0001437	Praf.g_00745	Prbd.g_01009
OG0001438	Praf.g_02294	Prbd.g_00946
OG0001441	Praf.g_00644	Prbd.g_00721
OG0001442	Praf.g_01504	Prbd.g_00037
OG0001446	Praf.g_00962	Prbd.g_01165
OG0001449	Praf.g_00353	Prbd.g_00841
OG0001450	Praf.g_01230	Prbd.g_00557
OG0001451	Praf.g_01323	Prbd.g_00163
OG0001452	Praf.g_00953	Prbd.g_00193
OG0001460	Praf.g_01028	Prbd.g_00828
OG0001461	Praf.g_01953	Prbd.g_00823
OG0001462	Praf.g_00043	Prbd.g_01203
OG0001463	Praf.g_02287	Prbd.g_00953
OG0001464	Praf.g_02065	Prbd.g_00910
OG0001472	Praf.g_01248	Prbd.g_01595
OG0001479	Praf.g_02050	Prbd.g_00902
OG0001484	Praf.g_01297	Prbd.g_01837
OG0001485	Praf.g_00549	Prbd.g_01561
OG0001491	Praf.g_00941	Prbd.g_00087
OG0001495	Praf.g_02174	Prbd.g_01441
OG0001500	Praf.g_00375	Prbd.g_00976
OG0001501	Praf.g_00817	Prbd.g_00539
OG0001503	Praf.g_00359	Prbd.g_00434
OG0001506	Praf.g_00956	Prbd.g_01648
OG0001522	Praf.g_02169	Prbd.g_00135
OG0001523	Praf.g_01037	Prbd.g_00431
OG0001524	Praf.g_01038	Prbd.g_00432
OG0001525	Praf.g_00977	Prbd.g_01586
OG0001550	Praf.g_02648, Praf.g_01002	Prbd.g_00418
OG0001553	Praf.g_01791	Prbd.g_01692
OG0001555	Praf.g_00345	Prbd.g_01582
OG0001556	Praf.g_01032	Prbd.g_00825
OG0001569	Praf.g_00969	Prbd.g_00390
OG0001572	Praf.g_01094	Prbd.g_00003
OG0001573	Praf.g_01514, Praf.g_01943, Praf.g_00438, Praf.g_01171	Prbd.g_00821, Prbd.g_01098
OG0001585	Praf.g_01193	Prbd.g_01889
OG0001598	Praf.g_00819	Prbd.g_00835
OG0001627	Praf.g_00545	Prbd.g_00053
OG0001635	Praf.g_00968	Prbd.g_01545
OG0001690	Praf.g_02679	Prbd.g_01826, Prbd.g_01813, Prbd.g_01903, Prbd.g_01904
OG0001695	Praf.g_02747	Prbd.g_01854
OG0001696	Praf.g_01231	Prbd.g_00164
OG0001698	Praf.g_01130	Prbd.g_00357
OG0001700	Praf.g_01043	Prbd.g_00827
OG0001740	Praf.g_02750	Prbd.g_01853
OG0001928	Praf.g_01813	Prbd.g_00814
OG0002110	Praf.g_01468	Prbd.g_01905, Prbd.g_01906
OG0002291	Praf.g_02494	Prbd.g_01899
OG0002321	Praf.g_00100	Prbd.g_01741
OG0002432	Praf.g_00336	Prbd.g_01821
OG0002445	Praf.g_01865, Praf.g_01867	Prbd.g_01097
OG0002492	Praf.g_00334	Prbd.g_01823
OG0002632	Praf.g_00335	Prbd.g_01822
OG0002708	Praf.g_01150, Praf.g_01163	Prbd.g_00819
OG0003391	Praf.g_01209	Prbd.g_01739
