Orthogroup	Praf	Prbe
OG0001117	Praf.g_01371	Prbe.g_01363
OG0001118	Praf.g_01370	Prbe.g_01364
OG0001119	Praf.g_01369	Prbe.g_01365
OG0001120	Praf.g_01366	Prbe.g_01367
OG0001122	Praf.g_01340	Prbe.g_01387
OG0001123	Praf.g_01333	Prbe.g_01393
OG0001124	Praf.g_01331	Prbe.g_01395
OG0001125	Praf.g_01329	Prbe.g_01397
OG0001126	Praf.g_01287	Prbe.g_01308
OG0001127	Praf.g_01286	Prbe.g_01307
OG0001128	Praf.g_01283	Prbe.g_01305
OG0001129	Praf.g_01281	Prbe.g_01304
OG0001130	Praf.g_01280	Prbe.g_01303
OG0001131	Praf.g_01296	Prbe.g_01919
OG0001132	Praf.g_01652	Prbe.g_00071
OG0001133	Praf.g_01671	Prbe.g_00374
OG0001134	Praf.g_02690	Prbe.g_00041
OG0001135	Praf.g_02692	Prbe.g_00044
OG0001136	Praf.g_00852	Prbe.g_01552
OG0001137	Praf.g_00872	Prbe.g_01540
OG0001138	Praf.g_00923	Prbe.g_01519
OG0001139	Praf.g_00925	Prbe.g_01517
OG0001140	Praf.g_00926	Prbe.g_01516
OG0001141	Praf.g_00927	Prbe.g_01515
OG0001142	Praf.g_00928	Prbe.g_01514
OG0001143	Praf.g_00912	Prbe.g_01507
OG0001144	Praf.g_00904	Prbe.g_01502
OG0001145	Praf.g_00806	Prbe.g_00901
OG0001146	Praf.g_00790	Prbe.g_00889
OG0001147	Praf.g_01897	Prbe.g_00869
OG0001148	Praf.g_00582	Prbe.g_00371
OG0001149	Praf.g_00581	Prbe.g_00370
OG0001150	Praf.g_00580	Prbe.g_00369
OG0001151	Praf.g_00568	Prbe.g_00358
OG0001152	Praf.g_00567	Prbe.g_00357
OG0001153	Praf.g_01842	Prbe.g_00279
OG0001154	Praf.g_01843	Prbe.g_00278
OG0001155	Praf.g_00540	Prbe.g_00261
OG0001156	Praf.g_00537	Prbe.g_00258
OG0001157	Praf.g_01653	Prbe.g_00257
OG0001158	Praf.g_00536	Prbe.g_00256
OG0001159	Praf.g_00535	Prbe.g_00255
OG0001160	Praf.g_00504	Prbe.g_00229
OG0001161	Praf.g_01650	Prbe.g_01042
OG0001162	Praf.g_01145	Prbe.g_00017
OG0001163	Praf.g_00492	Prbe.g_00994
OG0001164	Praf.g_00487	Prbe.g_00990
OG0001165	Praf.g_00484	Prbe.g_00987
OG0001166	Praf.g_00459	Prbe.g_00966
OG0001167	Praf.g_00437	Prbe.g_00949
OG0001168	Praf.g_00435	Prbe.g_00947
OG0001169	Praf.g_00433	Prbe.g_00945
OG0001170	Praf.g_00431	Prbe.g_00943
OG0001171	Praf.g_00421	Prbe.g_00933
OG0001172	Praf.g_02197	Prbe.g_01113
OG0001173	Praf.g_02196	Prbe.g_01112
OG0001174	Praf.g_02188	Prbe.g_01104
OG0001175	Praf.g_02187	Prbe.g_01103
OG0001176	Praf.g_02171	Prbe.g_01095
OG0001177	Praf.g_02173	Prbe.g_01093
OG0001178	Praf.g_00474	Prbe.g_00980
OG0001179	Praf.g_02137	Prbe.g_00853
OG0001180	Praf.g_02109	Prbe.g_00830
OG0001181	Praf.g_02105	Prbe.g_00826
OG0001182	Praf.g_02096	Prbe.g_00818
OG0001183	Praf.g_02081	Prbe.g_00813
OG0001184	Praf.g_02391	Prbe.g_00795
OG0001185	Praf.g_00184	Prbe.g_00779
OG0001186	Praf.g_00091	Prbe.g_00747
OG0001187	Praf.g_00088	Prbe.g_00750
OG0001188	Praf.g_00083	Prbe.g_00752
OG0001189	Praf.g_00058	Prbe.g_01146
OG0001190	Praf.g_02656	Prbe.g_01151
OG0001191	Praf.g_02669	Prbe.g_01161
OG0001192	Praf.g_02674	Prbe.g_01166
OG0001193	Praf.g_02724	Prbe.g_01178
OG0001194	Praf.g_02728	Prbe.g_01179
OG0001195	Praf.g_02729	Prbe.g_01180
OG0001196	Praf.g_02766	Prbe.g_01196
OG0001197	Praf.g_02768	Prbe.g_01198
OG0001198	Praf.g_02780	Prbe.g_01062
OG0001199	Praf.g_00315	Prbe.g_00179
OG0001200	Praf.g_00313	Prbe.g_00181
OG0001201	Praf.g_00243	Prbe.g_01650
OG0001203	Praf.g_00387	Prbe.g_01790
OG0001204	Praf.g_02206	Prbe.g_01796
OG0001205	Praf.g_01979	Prbe.g_01943
OG0001206	Praf.g_01941	Prbe.g_00667
OG0001207	Praf.g_00586	Prbe.g_00656
OG0001208	Praf.g_00597	Prbe.g_00651
OG0001209	Praf.g_00663	Prbe.g_00600
OG0001210	Praf.g_00673	Prbe.g_00595
OG0001211	Praf.g_00690	Prbe.g_00585
OG0001212	Praf.g_00750	Prbe.g_00538
OG0001213	Praf.g_01684	Prbe.g_00503
OG0001214	Praf.g_01694	Prbe.g_01483
OG0001215	Praf.g_01220	Prbe.g_00465
OG0001216	Praf.g_01304	Prbe.g_01216
OG0001217	Praf.g_00710	Prbe.g_00055
OG0001218	Praf.g_01853	Prbe.g_01612
OG0001219	Praf.g_01432	Prbe.g_01321
OG0001220	Praf.g_01619	Prbe.g_01278
OG0001221	Praf.g_01480	Prbe.g_00428
OG0001222	Praf.g_02684	Prbe.g_01400
OG0001223	Praf.g_01364	Prbe.g_01368
OG0001224	Praf.g_01278	Prbe.g_01301
OG0001225	Praf.g_01276	Prbe.g_01299
OG0001226	Praf.g_00991	Prbe.g_00495
OG0001227	Praf.g_00558	Prbe.g_01597
OG0001228	Praf.g_00899	Prbe.g_01499
OG0001229	Praf.g_00494	Prbe.g_01611
OG0001230	Praf.g_01784	Prbe.g_00318
OG0001231	Praf.g_00017	Prbe.g_01920
OG0001232	Praf.g_00454	Prbe.g_00962
OG0001233	Praf.g_00430	Prbe.g_00942
OG0001234	Praf.g_02184	Prbe.g_01101
OG0001235	Praf.g_02176	Prbe.g_01097
OG0001236	Praf.g_02387	Prbe.g_00798
OG0001237	Praf.g_02392	Prbe.g_00794
OG0001238	Praf.g_02670	Prbe.g_01162
OG0001239	Praf.g_00318	Prbe.g_00176
OG0001240	Praf.g_00260	Prbe.g_01633
OG0001241	Praf.g_00250	Prbe.g_01643
OG0001243	Praf.g_02402	Prbe.g_01670
OG0001244	Praf.g_02429	Prbe.g_01685
OG0001245	Praf.g_01003	Prbe.g_01588
OG0001247	Praf.g_01572	Prbe.g_00458
OG0001248	Praf.g_01210	Prbe.g_00460
OG0001249	Praf.g_02063	Prbe.g_01889
OG0001250	Praf.g_01598	Prbe.g_01265
OG0001252	Praf.g_01284	Prbe.g_01306
OG0001253	Praf.g_01008	Prbe.g_00492
OG0001254	Praf.g_02691	Prbe.g_00043
OG0001255	Praf.g_01134	Prbe.g_01567
OG0001256	Praf.g_00497	Prbe.g_00222
OG0001258	Praf.g_00486	Prbe.g_00989
OG0001259	Praf.g_00432	Prbe.g_00944
OG0001260	Praf.g_00403	Prbe.g_00927
OG0001261	Praf.g_02128	Prbe.g_00845
OG0001262	Praf.g_00061	Prbe.g_01144
OG0001263	Praf.g_02404	Prbe.g_01672
OG0001265	Praf.g_00217	Prbe.g_01662
OG0001266	Praf.g_02522	Prbe.g_01752
OG0001267	Praf.g_02279	Prbe.g_01834
OG0001268	Praf.g_02048	Prbe.g_01897
OG0001269	Praf.g_01616	Prbe.g_01277
OG0001270	Praf.g_01991	Prbe.g_01932
OG0001271	Praf.g_01910	Prbe.g_00661
OG0001272	Praf.g_00601	Prbe.g_00647
OG0001273	Praf.g_01687	Prbe.g_01489
OG0001274	Praf.g_02550	Prbe.g_01776
OG0001275	Praf.g_01351	Prbe.g_01378
OG0001276	Praf.g_01334	Prbe.g_01392
OG0001277	Praf.g_02752	Prbe.g_01184
OG0001278	Praf.g_00893	Prbe.g_01495
OG0001279	Praf.g_01769	Prbe.g_00721
OG0001280	Praf.g_00798	Prbe.g_00894
OG0001281	Praf.g_00789	Prbe.g_00888
OG0001283	Praf.g_02762	Prbe.g_01193
OG0001285	Praf.g_00450	Prbe.g_00959
OG0001286	Praf.g_02111	Prbe.g_00832
OG0001287	Praf.g_00176	Prbe.g_00772
OG0001288	Praf.g_00158	Prbe.g_00762
OG0001290	Praf.g_00251	Prbe.g_01642
OG0001291	Praf.g_02414	Prbe.g_01680
OG0001292	Praf.g_02211	Prbe.g_01801
OG0001293	Praf.g_02252	Prbe.g_01814
OG0001295	Praf.g_00676	Prbe.g_00005
OG0001298	Praf.g_00722	Prbe.g_00558
OG0001300	Praf.g_01206	Prbe.g_01199
OG0001301	Praf.g_01122	Prbe.g_01204
OG0001302	Praf.g_00360	Prbe.g_01317
OG0001303	Praf.g_01431	Prbe.g_01023
OG0001307	Praf.g_01893	Prbe.g_00398
OG0001308	Praf.g_01808	Prbe.g_00301
OG0001309	Praf.g_00639	Prbe.g_00194
OG0001310	Praf.g_00465	Prbe.g_00972
OG0001311	Praf.g_01332	Prbe.g_01394
OG0001312	Praf.g_01421	Prbe.g_01330
OG0001316	Praf.g_02421	Prbe.g_01684
OG0001319	Praf.g_02269	Prbe.g_01827
OG0001321	Praf.g_01961	Prbe.g_01949
OG0001322	Praf.g_01960	Prbe.g_01950
OG0001323	Praf.g_00642	Prbe.g_00614
OG0001324	Praf.g_01205	Prbe.g_01200
OG0001327	Praf.g_01640	Prbe.g_00405
OG0001328	Praf.g_01473	Prbe.g_00912
OG0001329	Praf.g_00960	Prbe.g_01026
OG0001330	Praf.g_00805	Prbe.g_00205
OG0001331	Praf.g_00578	Prbe.g_00367
OG0001332	Praf.g_00554	Prbe.g_00265
OG0001333	Praf.g_00436	Prbe.g_00948
OG0001334	Praf.g_02077	Prbe.g_00810
OG0001335	Praf.g_02076	Prbe.g_00809
OG0001337	Praf.g_02067	Prbe.g_01884
OG0001339	Praf.g_00248	Prbe.g_01645
OG0001340	Praf.g_02066	Prbe.g_01885
OG0001341	Praf.g_01580	Prbe.g_01604
OG0001344	Praf.g_00859	Prbe.g_01545
OG0001348	Praf.g_02569	Prbe.g_00003
OG0001350	Praf.g_00386	Prbe.g_01789
OG0001351	Praf.g_01958	Prbe.g_00675
OG0001352	Praf.g_01127	Prbe.g_00454
OG0001353	Praf.g_01589, Praf.g_01588	Prbe.g_01255
OG0001354	Praf.g_01375	Prbe.g_01360
OG0001355	Praf.g_01484	Prbe.g_01414
OG0001356	Praf.g_02686, Praf.g_01026	Prbe.g_00997
OG0001357	Praf.g_02005, Praf.g_01014	Prbe.g_01628
OG0001362	Praf.g_01818	Prbe.g_00297
OG0001363	Praf.g_01820	Prbe.g_00295
OG0001365	Praf.g_02661	Prbe.g_01155
OG0001369	Praf.g_00261	Prbe.g_01632
OG0001370	Praf.g_01578	Prbe.g_00670
OG0001371	Praf.g_00371	Prbe.g_00453
OG0001372	Praf.g_00348	Prbe.g_00494
OG0001379	Praf.g_00803	Prbe.g_00899
OG0001380	Praf.g_01623	Prbe.g_01614
OG0001381	Praf.g_01294	Prbe.g_01574
OG0001382	Praf.g_01298	Prbe.g_01617
OG0001394	Praf.g_01496	Prbe.g_00432
OG0001397	Praf.g_01819	Prbe.g_00296
OG0001398	Praf.g_01004	Prbe.g_00028
OG0001401	Praf.g_01593	Prbe.g_01260
OG0001402	Praf.g_01670	Prbe.g_00509
OG0001403	Praf.g_00036	Prbe.g_00131
OG0001409	Praf.g_00870	Prbe.g_01541
OG0001410	Praf.g_01894	Prbe.g_00399
OG0001414	Praf.g_00374	Prbe.g_01781
OG0001415	Praf.g_00744	Prbe.g_01783
OG0001418	Praf.g_02180	Prbe.g_00459
OG0001422	Praf.g_01950	Prbe.g_01624
OG0001423	Praf.g_00331	Prbe.g_00698
OG0001425	Praf.g_02673	Prbe.g_01165
OG0001431	Praf.g_01082	Prbe.g_00013
OG0001433	Praf.g_01027	Prbe.g_00998
OG0001434	Praf.g_01500	Prbe.g_00437
OG0001435	Praf.g_01457	Prbe.g_00413
OG0001437	Praf.g_00745	Prbe.g_01782
OG0001443	Praf.g_00493	Prbe.g_01610
OG0001446	Praf.g_00962	Prbe.g_00066
OG0001450	Praf.g_01230	Prbe.g_00462
OG0001451	Praf.g_01323	Prbe.g_01289
OG0001455	Praf.g_02587	Prbe.g_01605
OG0001460	Praf.g_01028	Prbe.g_00999
OG0001461	Praf.g_01953	Prbe.g_00157
OG0001463	Praf.g_02287	Prbe.g_01841
OG0001464	Praf.g_02065	Prbe.g_01886
OG0001472	Praf.g_01248	Prbe.g_00486
OG0001476	Praf.g_00865	Prbe.g_01542
OG0001477	Praf.g_01119	Prbe.g_00744
OG0001484	Praf.g_01297	Prbe.g_00206
OG0001485	Praf.g_00549	Prbe.g_00714
OG0001487	Praf.g_01852	Prbe.g_00271
OG0001488	Praf.g_00876	Prbe.g_01536
OG0001489	Praf.g_02100	Prbe.g_00821
OG0001491	Praf.g_00941	Prbe.g_01314
OG0001496	Praf.g_01115	Prbe.g_00742
OG0001497	Praf.g_01118	Prbe.g_00743
OG0001498	Praf.g_02014	Prbe.g_01916
OG0001500	Praf.g_00375	Prbe.g_01816
OG0001501	Praf.g_00817	Prbe.g_00403
OG0001503	Praf.g_00359	Prbe.g_00060
OG0001506	Praf.g_00956	Prbe.g_00267
OG0001510	Praf.g_00172	Prbe.g_00768
OG0001511	Praf.g_00232	Prbe.g_01654
OG0001512	Praf.g_00389	Prbe.g_01606
OG0001513	Praf.g_00988	Prbe.g_01053
OG0001514	Praf.g_01114	Prbe.g_00741
OG0001515	Praf.g_01214	Prbe.g_00467
OG0001516	Praf.g_01740	Prbe.g_01455
OG0001517	Praf.g_02053	Prbe.g_01893
OG0001518	Praf.g_02672	Prbe.g_01164
OG0001519	Praf.g_02682	Prbe.g_01169
OG0001522	Praf.g_02169	Prbe.g_01256
OG0001523	Praf.g_01037	Prbe.g_00046
OG0001524	Praf.g_01038	Prbe.g_00047
OG0001525	Praf.g_00977	Prbe.g_01020
OG0001527	Praf.g_00704	Prbe.g_00572
OG0001529	Praf.g_00051	Prbe.g_00141
OG0001530	Praf.g_00238	Prbe.g_01653
OG0001531	Praf.g_00390	Prbe.g_01791
OG0001532	Praf.g_00924	Prbe.g_01518
OG0001534	Praf.g_01324	Prbe.g_01406
OG0001535	Praf.g_01336	Prbe.g_01390
OG0001536	Praf.g_01396	Prbe.g_01346
OG0001537	Praf.g_01488	Prbe.g_00429
OG0001538	Praf.g_01535	Prbe.g_01227
OG0001539	Praf.g_01637	Prbe.g_00407
OG0001540	Praf.g_02406	Prbe.g_01674
OG0001541	Praf.g_02478	Prbe.g_01728
OG0001542	Praf.g_02496	Prbe.g_01734
OG0001543	Praf.g_02571	Prbe.g_00907
OG0001544	Praf.g_02681	Prbe.g_01168
OG0001545	Praf.g_02751	Prbe.g_01183
OG0001550	Praf.g_02648, Praf.g_01002	Prbe.g_00056
OG0001559	Praf.g_00239	Prbe.g_01652
OG0001560	Praf.g_00252	Prbe.g_01641
OG0001561	Praf.g_01330	Prbe.g_01396
OG0001562	Praf.g_01344	Prbe.g_01383
OG0001563	Praf.g_02120	Prbe.g_00837
OG0001565	Praf.g_01576	Prbe.g_00695
OG0001569	Praf.g_00969	Prbe.g_00685
OG0001572	Praf.g_01094	Prbe.g_00722
OG0001574	Praf.g_00702	Prbe.g_00574
OG0001575	Praf.g_00707	Prbe.g_00569
OG0001576	Praf.g_00778	Prbe.g_00879
OG0001577	Praf.g_00835	Prbe.g_01554
OG0001579	Praf.g_02070	Prbe.g_01882
OG0001580	Praf.g_02612	Prbe.g_00148
OG0001588	Praf.g_02600, Praf.g_02371	Prbe.g_01923
OG0001589	Praf.g_00428	Prbe.g_00940
OG0001591	Praf.g_01642	Prbe.g_00446
OG0001592	Praf.g_02613	Prbe.g_00147
OG0001598	Praf.g_00819	Prbe.g_01202
OG0001614	Praf.g_00186	Prbe.g_00780
OG0001616	Praf.g_00915	Prbe.g_01526
OG0001617	Praf.g_01199	Prbe.g_01201
OG0001619	Praf.g_01406	Prbe.g_01339
OG0001620	Praf.g_02040	Prbe.g_01901
OG0001621	Praf.g_02241	Prbe.g_01806
OG0001622	Praf.g_02761	Prbe.g_01192
OG0001636	Praf.g_00042	Prbe.g_00135
OG0001638	Praf.g_00467	Prbe.g_00974
OG0001639	Praf.g_00541	Prbe.g_00262
OG0001640	Praf.g_01288	Prbe.g_01309
OG0001641	Praf.g_01361	Prbe.g_01371
OG0001642	Praf.g_01615	Prbe.g_01276
OG0001643	Praf.g_01697	Prbe.g_01480
OG0001654	Praf.g_00543	Prbe.g_00264
OG0001656	Praf.g_02071	Prbe.g_01881
OG0001657	Praf.g_02443	Prbe.g_01703
OG0001658	Praf.g_02655	Prbe.g_00143
OG0001661	Praf.g_00966	Prbe.g_00703
OG0001670	Praf.g_01085	Prbe.g_00701
OG0001676	Praf.g_02068	Prbe.g_01883
OG0001678	Praf.g_02198	Prbe.g_00918
OG0001684	Praf.g_00737	Prbe.g_00545
OG0001691	Praf.g_01446	Prbe.g_01311
OG0001693	Praf.g_02009	Prbe.g_01041
OG0001733	Praf.g_01029	Prbe.g_01001
OG0001746	Praf.g_02007	Prbe.g_00022
OG0001747	Praf.g_02425	Prbe.g_01924
OG0001757	Praf.g_00985	Prbe.g_00736, Prbe.g_00710
OG0001758	Praf.g_01061	Prbe.g_01007
OG0001780	Praf.g_00099	Prbe.g_00344
OG0001793	Praf.g_01015	Prbe.g_00687, Prbe.g_00083
OG0001795	Praf.g_01144	Prbe.g_01018, Prbe.g_00092
OG0001802	Praf.g_01903	Prbe.g_00726, Prbe.g_01608
OG0001807	Praf.g_02365	Prbe.g_00159
OG0001834	Praf.g_00097	Prbe.g_00347
OG0001842	Praf.g_00168	Prbe.g_00069
OG0001875	Praf.g_01062	Prbe.g_01008
OG0001876	Praf.g_01063	Prbe.g_01009
OG0001930	Praf.g_00169	Prbe.g_00068
OG0001931	Praf.g_00170	Prbe.g_00067
OG0001955	Praf.g_01612	Prbe.g_00016
OG0001956	Praf.g_01628	Prbe.g_01283
OG0001963	Praf.g_02086	Prbe.g_00202
OG0001965	Praf.g_02240	Prbe.g_01051
OG0001977	Praf.g_02718	Prbe.g_01174
OG0001996	Praf.g_00034	Prbe.g_00129
OG0002003	Praf.g_01216	Prbe.g_00063
OG0002036	Praf.g_00482	Prbe.g_00211
OG0002052	Praf.g_02683	Prbe.g_01401
OG0002122	Praf.g_01217	Prbe.g_00064
OG0002164	Praf.g_00954	Prbe.g_00099
OG0002165	Praf.g_00957	Prbe.g_00093
OG0002232	Praf.g_01245	Prbe.g_00457
OG0002240	Praf.g_01899	Prbe.g_01665
OG0002282	Praf.g_00947	Prbe.g_00217
OG0002283	Praf.g_00989	Prbe.g_01599
OG0002284	Praf.g_01211	Prbe.g_00728
OG0002321	Praf.g_00100	Prbe.g_00343
OG0002340	Praf.g_02584	Prbe.g_01758
OG0002383	Praf.g_00890	Prbe.g_00075
OG0002384	Praf.g_00981, Praf.g_00982	Prbe.g_01014
OG0002389	Praf.g_02095	Prbe.g_00817
OG0002433	Praf.g_00562	Prbe.g_00027
OG0002436	Praf.g_01025	Prbe.g_01132
OG0002439	Praf.g_01256	Prbe.g_00029
OG0002442	Praf.g_01644	Prbe.g_00708
OG0002497	Praf.g_01870, Praf.g_02644	Prbe.g_00735
OG0002564	Praf.g_00355	Prbe.g_00001
OG0002646	Praf.g_02339, Praf.g_02340	Prbe.g_00803
OG0002702	Praf.g_01202	Prbe.g_01013
