Orthogroup	Praf	Pram
OG0001162	Praf.g_01145	Pram.g_01590
OG0001163	Praf.g_00492	Pram.g_01624
OG0001164	Praf.g_00487	Pram.g_01627
OG0001165	Praf.g_00484	Pram.g_01630
OG0001166	Praf.g_00459	Pram.g_01651
OG0001167	Praf.g_00437	Pram.g_01669
OG0001168	Praf.g_00435	Pram.g_01671
OG0001169	Praf.g_00433	Pram.g_01673
OG0001170	Praf.g_00431	Pram.g_01675
OG0001171	Praf.g_00421	Pram.g_01685
OG0001172	Praf.g_02197	Pram.g_01700
OG0001173	Praf.g_02196	Pram.g_01701
OG0001174	Praf.g_02188	Pram.g_01709
OG0001175	Praf.g_02187	Pram.g_01710
OG0001176	Praf.g_02171	Pram.g_01718
OG0001177	Praf.g_02173	Pram.g_01720
OG0001178	Praf.g_00474	Pram.g_01637
OG0001179	Praf.g_02137	Pram.g_01753
OG0001180	Praf.g_02109	Pram.g_01776
OG0001181	Praf.g_02105	Pram.g_01780
OG0001182	Praf.g_02096	Pram.g_01788
OG0001183	Praf.g_02081	Pram.g_01794
OG0001184	Praf.g_02391	Pram.g_01812
OG0001185	Praf.g_00184	Pram.g_01828
OG0001186	Praf.g_00091	Pram.g_01852
OG0001187	Praf.g_00088	Pram.g_01855
OG0001188	Praf.g_00083	Pram.g_01857
OG0001189	Praf.g_00058	Pram.g_01874
OG0001190	Praf.g_02656	Pram.g_01879
OG0001191	Praf.g_02669	Pram.g_01889
OG0001192	Praf.g_02674	Pram.g_01894
OG0001193	Praf.g_02724	Pram.g_01907
OG0001194	Praf.g_02728	Pram.g_01908
OG0001195	Praf.g_02729	Pram.g_01909
OG0001196	Praf.g_02766	Pram.g_01926
OG0001197	Praf.g_02768	Pram.g_01928
OG0001198	Praf.g_02780	Pram.g_01935
OG0001199	Praf.g_00315	Pram.g_00059
OG0001200	Praf.g_00313	Pram.g_00061
OG0001201	Praf.g_00243	Pram.g_00092
OG0001203	Praf.g_00387	Pram.g_00225
OG0001204	Praf.g_02206	Pram.g_00231
OG0001205	Praf.g_01979	Pram.g_00380
OG0001206	Praf.g_01941	Pram.g_00401
OG0001207	Praf.g_00586	Pram.g_00413
OG0001208	Praf.g_00597	Pram.g_00418
OG0001209	Praf.g_00663	Pram.g_00473
OG0001210	Praf.g_00673	Pram.g_00477
OG0001211	Praf.g_00690	Pram.g_00487
OG0001212	Praf.g_00750	Pram.g_00533
OG0001213	Praf.g_01684	Pram.g_00569
OG0001215	Praf.g_01220	Pram.g_00781
OG0001216	Praf.g_01304	Pram.g_00803
OG0001217	Praf.g_00710	Pram.g_01539
OG0001218	Praf.g_01853	Pram.g_01196
OG0001219	Praf.g_01432	Pram.g_00911
OG0001220	Praf.g_01619	Pram.g_00865
OG0001221	Praf.g_01480	Pram.g_00745
OG0001222	Praf.g_02684	Pram.g_00988
OG0001223	Praf.g_01364	Pram.g_00960
OG0001224	Praf.g_01278	Pram.g_00892
OG0001225	Praf.g_01276	Pram.g_00890
OG0001226	Praf.g_00991	Pram.g_00577
OG0001227	Praf.g_00558	Pram.g_01188
OG0001228	Praf.g_00899	Pram.g_01089
OG0001229	Praf.g_00494	Pram.g_01542
OG0001230	Praf.g_01784	Pram.g_01388
OG0001231	Praf.g_00017	Pram.g_00357
OG0001232	Praf.g_00454	Pram.g_01655
OG0001233	Praf.g_00430	Pram.g_01676
OG0001234	Praf.g_02184	Pram.g_01712
OG0001235	Praf.g_02176	Pram.g_01716
OG0001236	Praf.g_02387	Pram.g_01809
OG0001237	Praf.g_02392	Pram.g_01813
OG0001238	Praf.g_02670	Pram.g_01890
OG0001239	Praf.g_00318	Pram.g_00056
OG0001240	Praf.g_00260	Pram.g_00077
OG0001241	Praf.g_00250	Pram.g_00086
OG0001243	Praf.g_02402	Pram.g_00112
OG0001244	Praf.g_02429	Pram.g_00127
OG0001245	Praf.g_01003	Pram.g_01177
OG0001246	Praf.g_00624	Pram.g_00680
OG0001247	Praf.g_01572	Pram.g_00774
OG0001248	Praf.g_01210	Pram.g_00776
OG0001249	Praf.g_02063	Pram.g_00325
OG0001250	Praf.g_01598	Pram.g_00851
OG0001252	Praf.g_01284	Pram.g_00897
OG0001253	Praf.g_01008	Pram.g_00579
OG0001254	Praf.g_02691	Pram.g_01548
OG0001255	Praf.g_01134	Pram.g_01157
OG0001256	Praf.g_00497	Pram.g_01289
OG0001258	Praf.g_00486	Pram.g_01628
OG0001259	Praf.g_00432	Pram.g_01674
OG0001261	Praf.g_02128	Pram.g_01761
OG0001262	Praf.g_00061	Pram.g_01872
OG0001263	Praf.g_02404	Pram.g_00114
OG0001265	Praf.g_00217	Pram.g_00104
OG0001266	Praf.g_02522	Pram.g_00188
OG0001267	Praf.g_02279	Pram.g_00268
OG0001268	Praf.g_02048	Pram.g_00334
OG0001269	Praf.g_01616	Pram.g_00864
OG0001270	Praf.g_01991	Pram.g_00369
OG0001271	Praf.g_01910	Pram.g_00408
OG0001272	Praf.g_00601	Pram.g_00422
OG0001273	Praf.g_01687	Pram.g_01079
OG0001274	Praf.g_02550	Pram.g_00211
OG0001275	Praf.g_01351	Pram.g_00969
OG0001276	Praf.g_01334	Pram.g_00980
OG0001278	Praf.g_00893	Pram.g_01085
OG0001279	Praf.g_01769	Pram.g_01253
OG0001280	Praf.g_00798	Pram.g_01229
OG0001281	Praf.g_00789	Pram.g_01235
OG0001283	Praf.g_02762	Pram.g_01922
OG0001285	Praf.g_00450	Pram.g_01658
OG0001286	Praf.g_02111	Pram.g_01774
OG0001287	Praf.g_00176	Pram.g_01835
OG0001288	Praf.g_00158	Pram.g_01845
OG0001290	Praf.g_00251	Pram.g_00085
OG0001291	Praf.g_02414	Pram.g_00122
OG0001292	Praf.g_02211	Pram.g_00236
OG0001293	Praf.g_02252	Pram.g_00249
OG0001298	Praf.g_00722	Pram.g_00515
OG0001300	Praf.g_01206	Pram.g_00785
OG0001301	Praf.g_01122	Pram.g_00790
OG0001302	Praf.g_00360	Pram.g_00908
OG0001307	Praf.g_01893	Pram.g_01477
OG0001308	Praf.g_01808	Pram.g_01368
OG0001309	Praf.g_00639	Pram.g_01272
OG0001310	Praf.g_00465	Pram.g_01645
OG0001311	Praf.g_01332	Pram.g_00982
OG0001312	Praf.g_01421	Pram.g_00920
OG0001316	Praf.g_02421	Pram.g_00126
OG0001319	Praf.g_02269	Pram.g_00261
OG0001321	Praf.g_01961	Pram.g_00386
OG0001322	Praf.g_01960	Pram.g_00387
OG0001323	Praf.g_00642	Pram.g_00457
OG0001324	Praf.g_01205	Pram.g_00786
OG0001327	Praf.g_01640	Pram.g_00723
OG0001328	Praf.g_01473	Pram.g_01214
OG0001329	Praf.g_00960	Pram.g_01598
OG0001330	Praf.g_00805	Pram.g_01276
OG0001331	Praf.g_00578	Pram.g_01462
OG0001332	Praf.g_00554	Pram.g_01331
OG0001333	Praf.g_00436	Pram.g_01670
OG0001334	Praf.g_02077	Pram.g_01797
OG0001335	Praf.g_02076	Pram.g_01798
OG0001336	Praf.g_02763	Pram.g_01923
OG0001337	Praf.g_02067	Pram.g_00320
OG0001339	Praf.g_00248	Pram.g_00088
OG0001340	Praf.g_02066	Pram.g_00321
OG0001341	Praf.g_01580	Pram.g_01533
OG0001344	Praf.g_00859	Pram.g_01135
OG0001348	Praf.g_02569	Pram.g_01526
OG0001350	Praf.g_00386	Pram.g_00224
OG0001351	Praf.g_01958	Pram.g_00394
OG0001352	Praf.g_01127	Pram.g_00770
OG0001353	Praf.g_01589, Praf.g_01588	Pram.g_00841
OG0001354	Praf.g_01375	Pram.g_00953
OG0001355	Praf.g_01484	Pram.g_01003
OG0001357	Praf.g_02005, Praf.g_01014	Pram.g_01207
OG0001358	Praf.g_01665	Pram.g_00558
OG0001361	Praf.g_00883	Pram.g_01121
OG0001362	Praf.g_01818	Pram.g_01364
OG0001363	Praf.g_01820	Pram.g_01362
OG0001365	Praf.g_02661	Pram.g_01883
OG0001369	Praf.g_00261	Pram.g_00076
OG0001371	Praf.g_00371	Pram.g_00769
OG0001372	Praf.g_00348	Pram.g_01517
OG0001379	Praf.g_00803	Pram.g_01224
OG0001380	Praf.g_01623	Pram.g_01198
OG0001381	Praf.g_01294	Pram.g_01165
OG0001382	Praf.g_01298	Pram.g_01200
OG0001394	Praf.g_01496	Pram.g_00749
OG0001397	Praf.g_01819	Pram.g_01363
OG0001398	Praf.g_01004	Pram.g_01256
OG0001401	Praf.g_01593	Pram.g_00846
OG0001402	Praf.g_01670	Pram.g_00563
OG0001403	Praf.g_00036	Pram.g_00017
OG0001405	Praf.g_02074	Pram.g_00314
OG0001409	Praf.g_00870	Pram.g_01131
OG0001410	Praf.g_01894	Pram.g_01476
OG0001414	Praf.g_00374	Pram.g_00216
OG0001415	Praf.g_00744	Pram.g_00218
OG0001418	Praf.g_02180	Pram.g_00775
OG0001423	Praf.g_00331	Pram.g_00613
OG0001425	Praf.g_02673	Pram.g_01893
OG0001431	Praf.g_01082	Pram.g_00629
OG0001435	Praf.g_01457	Pram.g_00730
OG0001437	Praf.g_00745	Pram.g_00217
OG0001441	Praf.g_00644	Pram.g_00459
OG0001443	Praf.g_00493	Pram.g_01543
OG0001446	Praf.g_00962	Pram.g_01536
OG0001450	Praf.g_01230	Pram.g_00778
OG0001451	Praf.g_01323	Pram.g_00877
OG0001455	Praf.g_02587	Pram.g_01191
OG0001460	Praf.g_01028	Pram.g_01623
OG0001461	Praf.g_01953	Pram.g_01575
OG0001463	Praf.g_02287	Pram.g_00275
OG0001464	Praf.g_02065	Pram.g_00322
OG0001472	Praf.g_01248	Pram.g_00658
OG0001476	Praf.g_00865	Pram.g_01132
OG0001477	Praf.g_01119	Pram.g_01521
OG0001484	Praf.g_01297	Pram.g_01277
OG0001485	Praf.g_00549	Pram.g_01554
OG0001487	Praf.g_01852	Pram.g_01338
OG0001488	Praf.g_00876	Pram.g_01126
OG0001489	Praf.g_02100	Pram.g_01785
OG0001491	Praf.g_00941	Pram.g_00905
OG0001494	Praf.g_00110	Pram.g_01409
OG0001495	Praf.g_02174	Pram.g_01721
OG0001496	Praf.g_01115	Pram.g_01519
OG0001497	Praf.g_01118	Pram.g_01520
OG0001498	Praf.g_02014	Pram.g_00353
OG0001500	Praf.g_00375	Pram.g_00251
OG0001501	Praf.g_00817	Pram.g_00720
OG0001503	Praf.g_00359	Pram.g_00690
OG0001506	Praf.g_00956	Pram.g_01333
OG0001510	Praf.g_00172	Pram.g_01839
OG0001511	Praf.g_00232	Pram.g_00096
OG0001512	Praf.g_00389	Pram.g_01192
OG0001514	Praf.g_01114	Pram.g_01518
OG0001515	Praf.g_01214	Pram.g_00783
OG0001516	Praf.g_01740	Pram.g_01046
OG0001517	Praf.g_02053	Pram.g_00329
OG0001518	Praf.g_02672	Pram.g_01892
OG0001519	Praf.g_02682	Pram.g_01897
OG0001522	Praf.g_02169	Pram.g_00842
OG0001523	Praf.g_01037	Pram.g_01551
OG0001524	Praf.g_01038	Pram.g_01552
OG0001527	Praf.g_00704	Pram.g_00501
OG0001529	Praf.g_00051	Pram.g_00025
OG0001530	Praf.g_00238	Pram.g_00095
OG0001531	Praf.g_00390	Pram.g_00226
OG0001532	Praf.g_00924	Pram.g_01108
OG0001534	Praf.g_01324	Pram.g_00994
OG0001535	Praf.g_01336	Pram.g_00979
OG0001536	Praf.g_01396	Pram.g_00939
OG0001537	Praf.g_01488	Pram.g_00746
OG0001538	Praf.g_01535	Pram.g_00814
OG0001539	Praf.g_01637	Pram.g_00725
OG0001540	Praf.g_02406	Pram.g_00116
OG0001541	Praf.g_02478	Pram.g_00164
OG0001542	Praf.g_02496	Pram.g_00170
OG0001543	Praf.g_02571	Pram.g_01538
OG0001544	Praf.g_02681	Pram.g_01896
OG0001545	Praf.g_02751	Pram.g_01912
OG0001559	Praf.g_00239	Pram.g_00094
OG0001560	Praf.g_00252	Pram.g_00084
OG0001561	Praf.g_01330	Pram.g_00984
OG0001563	Praf.g_02120	Pram.g_01769
OG0001565	Praf.g_01576	Pram.g_01576
OG0001569	Praf.g_00969	Pram.g_00625
OG0001574	Praf.g_00702	Pram.g_00499
OG0001575	Praf.g_00707	Pram.g_00504
OG0001576	Praf.g_00778	Pram.g_01243
OG0001579	Praf.g_02070	Pram.g_00318
OG0001580	Praf.g_02612	Pram.g_00032
OG0001589	Praf.g_00428	Pram.g_01678
OG0001591	Praf.g_01642	Pram.g_00762
OG0001592	Praf.g_02613	Pram.g_00031
OG0001598	Praf.g_00819	Pram.g_00788
OG0001614	Praf.g_00186	Pram.g_01827
OG0001616	Praf.g_00915	Pram.g_01116
OG0001617	Praf.g_01199	Pram.g_00787
OG0001619	Praf.g_01406	Pram.g_00929
OG0001620	Praf.g_02040	Pram.g_00338
OG0001621	Praf.g_02241	Pram.g_00241
OG0001622	Praf.g_02761	Pram.g_01921
OG0001634	Praf.g_01746	Pram.g_01040
OG0001636	Praf.g_00042	Pram.g_00020
OG0001638	Praf.g_00467	Pram.g_01643
OG0001639	Praf.g_00541	Pram.g_01329
OG0001640	Praf.g_01288	Pram.g_00900
OG0001641	Praf.g_01361	Pram.g_00962
OG0001642	Praf.g_01615	Pram.g_00863
OG0001643	Praf.g_01697	Pram.g_01071
OG0001656	Praf.g_02071	Pram.g_00317
OG0001658	Praf.g_02655	Pram.g_00027
OG0001661	Praf.g_00966	Pram.g_00637
OG0001676	Praf.g_02068	Pram.g_00319
OG0001678	Praf.g_02198	Pram.g_01699
OG0001691	Praf.g_01446	Pram.g_00902
OG0001693	Praf.g_02009	Pram.g_00661
OG0001696	Praf.g_01231	Pram.g_00878
OG0001731	Praf.g_00527	Pram.g_01316
OG0001746	Praf.g_02007	Pram.g_01257
OG0001758	Praf.g_01061	Pram.g_01615
OG0001762	Praf.g_01354	Pram.g_00967
OG0001764	Praf.g_01439	Pram.g_01009
OG0001780	Praf.g_00099	Pram.g_01421
OG0001782	Praf.g_01861, Praf.g_01470	Pram.g_01497
OG0001793	Praf.g_01015	Pram.g_00646, Pram.g_00623
OG0001795	Praf.g_01144	Pram.g_00700
OG0001802	Praf.g_01903	Pram.g_00657, Pram.g_01194
OG0001834	Praf.g_00097	Pram.g_01442
OG0001875	Praf.g_01062	Pram.g_01614
OG0001876	Praf.g_01063	Pram.g_01613
OG0001955	Praf.g_01612	Pram.g_01541
OG0001956	Praf.g_01628	Pram.g_00871
OG0001963	Praf.g_02086	Pram.g_01273
OG0001974	Praf.g_02653	Pram.g_00360
OG0001977	Praf.g_02718	Pram.g_01903
OG0001992	Praf.g_02092	Pram.g_01251
OG0002003	Praf.g_01216	Pram.g_00688
OG0002036	Praf.g_00482	Pram.g_01280
OG0002052	Praf.g_02683	Pram.g_00989
OG0002097	Praf.g_00092, Praf.g_00140	Pram.g_01431
OG0002110	Praf.g_01468	Pram.g_01488
OG0002122	Praf.g_01217	Pram.g_00687
OG0002155	Praf.g_00142	Pram.g_01429, Pram.g_01439
OG0002164	Praf.g_00954	Pram.g_00708
OG0002165	Praf.g_00957	Pram.g_00701
OG0002232	Praf.g_01245	Pram.g_00773
OG0002240	Praf.g_01899	Pram.g_00107
OG0002273	Praf.g_01076	Pram.g_01555
OG0002274	Praf.g_00141	Pram.g_01430
OG0002282	Praf.g_00947	Pram.g_01285
OG0002283	Praf.g_00989	Pram.g_01525
OG0002284	Praf.g_01211	Pram.g_00643
OG0002321	Praf.g_00100	Pram.g_01419
OG0002389	Praf.g_02095	Pram.g_01789
OG0002425	Praf.g_00114	Pram.g_01406
OG0002439	Praf.g_01256	Pram.g_01564
OG0002442	Praf.g_01644	Pram.g_00633
OG0002497	Praf.g_01870, Praf.g_02644	Pram.g_00652
OG0002564	Praf.g_00355	Pram.g_01268
OG0002565	Praf.g_00363	Pram.g_00598, Pram.g_00600
OG0002646	Praf.g_02339, Praf.g_02340	Pram.g_01804
OG0003183	Praf.g_00104	Pram.g_01440
OG0004059	Praf.g_00103	Pram.g_01441
