Orthogroup	Praf	Praj
OG0001156	Praf.g_00537	Praj.g_01682
OG0001157	Praf.g_01653	Praj.g_01683
OG0001158	Praf.g_00536	Praj.g_01684
OG0001159	Praf.g_00535	Praj.g_01685
OG0001160	Praf.g_00504	Praj.g_01711
OG0001161	Praf.g_01650	Praj.g_01499
OG0001162	Praf.g_01145	Praj.g_01723
OG0001163	Praf.g_00492	Praj.g_01761
OG0001164	Praf.g_00487	Praj.g_01765
OG0001165	Praf.g_00484	Praj.g_01767
OG0001166	Praf.g_00459	Praj.g_01785
OG0001167	Praf.g_00437	Praj.g_01803
OG0001168	Praf.g_00435	Praj.g_01804
OG0001169	Praf.g_00433	Praj.g_01806
OG0001170	Praf.g_00431	Praj.g_01808
OG0001171	Praf.g_00421	Praj.g_01818
OG0001172	Praf.g_02197	Praj.g_01872
OG0001173	Praf.g_02196	Praj.g_01873
OG0001174	Praf.g_02188	Praj.g_01881
OG0001175	Praf.g_02187	Praj.g_01882
OG0001176	Praf.g_02171	Praj.g_01893
OG0001177	Praf.g_02173	Praj.g_01891
OG0001178	Praf.g_00474	Praj.g_01236
OG0001179	Praf.g_02137	Praj.g_01935
OG0001180	Praf.g_02109	Praj.g_01958
OG0001181	Praf.g_02105	Praj.g_01962
OG0001182	Praf.g_02096	Praj.g_01970
OG0001183	Praf.g_02081	Praj.g_01976
OG0001184	Praf.g_02391	Praj.g_01992
OG0001185	Praf.g_00184	Praj.g_02007
OG0001186	Praf.g_00091	Praj.g_02046
OG0001187	Praf.g_00088	Praj.g_02060
OG0001188	Praf.g_00083	Praj.g_02062
OG0001189	Praf.g_00058	Praj.g_02079
OG0001190	Praf.g_02656	Praj.g_02084
OG0001191	Praf.g_02669	Praj.g_02094
OG0001192	Praf.g_02674	Praj.g_02099
OG0001193	Praf.g_02724	Praj.g_02112
OG0001194	Praf.g_02728	Praj.g_02113
OG0001195	Praf.g_02729	Praj.g_02114
OG0001196	Praf.g_02766	Praj.g_02136
OG0001197	Praf.g_02768	Praj.g_02138
OG0001198	Praf.g_02780	Praj.g_02146
OG0001199	Praf.g_00315	Praj.g_00112
OG0001200	Praf.g_00313	Praj.g_00114
OG0001201	Praf.g_00243	Praj.g_00146
OG0001203	Praf.g_00387	Praj.g_00278
OG0001204	Praf.g_02206	Praj.g_00284
OG0001205	Praf.g_01979	Praj.g_00439
OG0001206	Praf.g_01941	Praj.g_00458
OG0001207	Praf.g_00586	Praj.g_00469
OG0001208	Praf.g_00597	Praj.g_00475
OG0001209	Praf.g_00663	Praj.g_00526
OG0001210	Praf.g_00673	Praj.g_00531
OG0001211	Praf.g_00690	Praj.g_00541
OG0001212	Praf.g_00750	Praj.g_00583
OG0001213	Praf.g_01684	Praj.g_00617
OG0001214	Praf.g_01694	Praj.g_00625
OG0001215	Praf.g_01220	Praj.g_00683
OG0001216	Praf.g_01304	Praj.g_00700
OG0001217	Praf.g_00710	Praj.g_00091
OG0001218	Praf.g_01853	Praj.g_00740
OG0001219	Praf.g_01432	Praj.g_00915
OG0001220	Praf.g_01619	Praj.g_00825
OG0001221	Praf.g_01480	Praj.g_00899
OG0001222	Praf.g_02684	Praj.g_00847
OG0001223	Praf.g_01364	Praj.g_00964
OG0001224	Praf.g_01278	Praj.g_01020
OG0001225	Praf.g_01276	Praj.g_01022
OG0001227	Praf.g_00558	Praj.g_01045
OG0001228	Praf.g_00899	Praj.g_01411
OG0001229	Praf.g_00494	Praj.g_01160
OG0001230	Praf.g_01784	Praj.g_01623
OG0001231	Praf.g_00017	Praj.g_00744
OG0001232	Praf.g_00454	Praj.g_01789
OG0001233	Praf.g_00430	Praj.g_01809
OG0001234	Praf.g_02184	Praj.g_01884
OG0001235	Praf.g_02176	Praj.g_01888
OG0001236	Praf.g_02387	Praj.g_01989
OG0001237	Praf.g_02392	Praj.g_01993
OG0001238	Praf.g_02670	Praj.g_02095
OG0001239	Praf.g_00318	Praj.g_00109
OG0001240	Praf.g_00260	Praj.g_00131
OG0001241	Praf.g_00250	Praj.g_00140
OG0001243	Praf.g_02402	Praj.g_00166
OG0001244	Praf.g_02429	Praj.g_00182
OG0001245	Praf.g_01003	Praj.g_01244
OG0001246	Praf.g_00624	Praj.g_00496
OG0001247	Praf.g_01572	Praj.g_00676
OG0001248	Praf.g_01210	Praj.g_00678
OG0001249	Praf.g_02063	Praj.g_00373
OG0001252	Praf.g_01284	Praj.g_01015
OG0001253	Praf.g_01008	Praj.g_01728
OG0001254	Praf.g_02691	Praj.g_01834
OG0001255	Praf.g_01134	Praj.g_01477
OG0001256	Praf.g_00497	Praj.g_01719
OG0001259	Praf.g_00432	Praj.g_01807
OG0001260	Praf.g_00403	Praj.g_01824
OG0001261	Praf.g_02128	Praj.g_01943
OG0001262	Praf.g_00061	Praj.g_02077
OG0001263	Praf.g_02404	Praj.g_00169
OG0001264	Praf.g_01757	Praj.g_01508
OG0001269	Praf.g_01616	Praj.g_00824
OG0001273	Praf.g_01687	Praj.g_00619
OG0001277	Praf.g_02752	Praj.g_02123
OG0001279	Praf.g_01769	Praj.g_01155
OG0001280	Praf.g_00798	Praj.g_01527
OG0001281	Praf.g_00789	Praj.g_01533
OG0001283	Praf.g_02762	Praj.g_02132
OG0001285	Praf.g_00450	Praj.g_01792
OG0001286	Praf.g_02111	Praj.g_01956
OG0001287	Praf.g_00176	Praj.g_02014
OG0001288	Praf.g_00158	Praj.g_02025
OG0001290	Praf.g_00251	Praj.g_00139
OG0001294	Praf.g_01750	Praj.g_01497, Praj.g_01564
OG0001295	Praf.g_00676	Praj.g_01485
OG0001300	Praf.g_01206	Praj.g_00687
OG0001301	Praf.g_01122	Praj.g_00689
OG0001302	Praf.g_00360	Praj.g_00913
OG0001303	Praf.g_01431	Praj.g_01344
OG0001307	Praf.g_01893	Praj.g_01547
OG0001308	Praf.g_01808	Praj.g_01642
OG0001309	Praf.g_00639	Praj.g_00510
OG0001310	Praf.g_00465	Praj.g_01779
OG0001311	Praf.g_01332	Praj.g_00998
OG0001312	Praf.g_01421	Praj.g_00924
OG0001316	Praf.g_02421	Praj.g_00180
OG0001321	Praf.g_01961	Praj.g_00445
OG0001322	Praf.g_01960	Praj.g_00446
OG0001324	Praf.g_01205	Praj.g_00688
OG0001326	Praf.g_02735	Praj.g_01850
OG0001327	Praf.g_01640	Praj.g_00876
OG0001328	Praf.g_01473	Praj.g_00895
OG0001329	Praf.g_00960	Praj.g_01727
OG0001330	Praf.g_00805	Praj.g_01521
OG0001331	Praf.g_00578	Praj.g_01581
OG0001332	Praf.g_00554	Praj.g_01677
OG0001334	Praf.g_02077	Praj.g_01979
OG0001335	Praf.g_02076	Praj.g_01980
OG0001336	Praf.g_02763	Praj.g_02133
OG0001337	Praf.g_02067	Praj.g_00367
OG0001339	Praf.g_00248	Praj.g_00142
OG0001340	Praf.g_02066	Praj.g_00368
OG0001341	Praf.g_01580	Praj.g_00069
OG0001344	Praf.g_00859	Praj.g_01457
OG0001347	Praf.g_00085	Praj.g_02039
OG0001348	Praf.g_02569	Praj.g_01082
OG0001350	Praf.g_00386	Praj.g_00277
OG0001351	Praf.g_01958	Praj.g_00448
OG0001352	Praf.g_01127	Praj.g_00672
OG0001354	Praf.g_01375	Praj.g_00956
OG0001355	Praf.g_01484	Praj.g_01726
OG0001356	Praf.g_02686, Praf.g_01026	Praj.g_01119
OG0001357	Praf.g_02005, Praf.g_01014	Praj.g_01222
OG0001358	Praf.g_01665	Praj.g_00608
OG0001360	Praf.g_00936	Praj.g_01439
OG0001362	Praf.g_01818	Praj.g_01646
OG0001363	Praf.g_01820	Praj.g_00454
OG0001365	Praf.g_02661	Praj.g_02088
OG0001366	Praf.g_01900	Praj.g_01565
OG0001366	Praf.g_00292, Praf.g_00278	Praj.g_00037, Praj.g_01597
OG0001369	Praf.g_00261	Praj.g_00130
OG0001370	Praf.g_01578	Praj.g_01193
OG0001371	Praf.g_00371	Praj.g_00671
OG0001372	Praf.g_00348	Praj.g_00042
OG0001373	Praf.g_02734	Praj.g_01849
OG0001374	Praf.g_02742	Praj.g_01857
OG0001376	Praf.g_02677	Praj.g_00854
OG0001377	Praf.g_02676	Praj.g_00855
OG0001378	Praf.g_01997	Praj.g_00428
OG0001380	Praf.g_01623	Praj.g_01484
OG0001381	Praf.g_01294	Praj.g_01573
OG0001385	Praf.g_02731	Praj.g_01846
OG0001386	Praf.g_02732	Praj.g_01847
OG0001387	Praf.g_02733	Praj.g_01848
OG0001388	Praf.g_02736	Praj.g_01851
OG0001389	Praf.g_02737	Praj.g_01852
OG0001390	Praf.g_02738	Praj.g_01853
OG0001391	Praf.g_02739	Praj.g_01854
OG0001392	Praf.g_02740	Praj.g_01855
OG0001393	Praf.g_02741	Praj.g_01856
OG0001394	Praf.g_01496	Praj.g_00903
OG0001395	Praf.g_01321	Praj.g_01009
OG0001396	Praf.g_00132, Praf.g_00084	Praj.g_02040
OG0001397	Praf.g_01819	Praj.g_01647
OG0001398	Praf.g_01004	Praj.g_00717
OG0001401	Praf.g_01593	Praj.g_00807
OG0001402	Praf.g_01670	Praj.g_00612
OG0001403	Praf.g_00036	Praj.g_00030
OG0001405	Praf.g_02074	Praj.g_00361
OG0001406	Praf.g_02678	Praj.g_00853
OG0001409	Praf.g_00870	Praj.g_01453
OG0001410	Praf.g_01894	Praj.g_01548
OG0001412	Praf.g_00131	Praj.g_02038
OG0001414	Praf.g_00374	Praj.g_00268
OG0001415	Praf.g_00744	Praj.g_00270
OG0001418	Praf.g_02180	Praj.g_00677
OG0001422	Praf.g_01950	Praj.g_01041
OG0001423	Praf.g_00331	Praj.g_01598
OG0001425	Praf.g_02673	Praj.g_02098
OG0001431	Praf.g_01082	Praj.g_01165
OG0001433	Praf.g_01027	Praj.g_01118
OG0001434	Praf.g_01500	Praj.g_00908
OG0001435	Praf.g_01457	Praj.g_00883
OG0001437	Praf.g_00745	Praj.g_00269
OG0001441	Praf.g_00644	Praj.g_00513
OG0001442	Praf.g_01504	Praj.g_01612
OG0001443	Praf.g_00493	Praj.g_01841
OG0001446	Praf.g_00962	Praj.g_00117
OG0001450	Praf.g_01230	Praj.g_00680
OG0001451	Praf.g_01323	Praj.g_00836
OG0001455	Praf.g_02587	Praj.g_00043
OG0001460	Praf.g_01028	Praj.g_01117
OG0001461	Praf.g_01953	Praj.g_01381
OG0001463	Praf.g_02287	Praj.g_00322
OG0001464	Praf.g_02065	Praj.g_00724
OG0001470	Praf.g_00094	Praj.g_02057
OG0001472	Praf.g_01248	Praj.g_00851, Praj.g_01327
OG0001475	Praf.g_00118	Praj.g_02052
OG0001476	Praf.g_00865	Praj.g_01454
OG0001477	Praf.g_01119	Praj.g_01370
OG0001484	Praf.g_01297	Praj.g_01206
OG0001485	Praf.g_00549	Praj.g_01166
OG0001487	Praf.g_01852	Praj.g_01670
OG0001488	Praf.g_00876	Praj.g_01448
OG0001489	Praf.g_02100	Praj.g_01967
OG0001491	Praf.g_00941	Praj.g_00909
OG0001495	Praf.g_02174	Praj.g_01890
OG0001496	Praf.g_01115	Praj.g_01368
OG0001497	Praf.g_01118	Praj.g_01369
OG0001498	Praf.g_02014	Praj.g_00404
OG0001500	Praf.g_00375	Praj.g_00300
OG0001501	Praf.g_00817	Praj.g_01218
OG0001503	Praf.g_00359	Praj.g_01083
OG0001506	Praf.g_00956	Praj.g_01674
OG0001508	Praf.g_00093	Praj.g_02053
OG0001510	Praf.g_00172	Praj.g_02018
OG0001511	Praf.g_00232	Praj.g_00150
OG0001512	Praf.g_00389	Praj.g_01746
OG0001513	Praf.g_01976, Praf.g_00988	Praj.g_00041
OG0001514	Praf.g_01114	Praj.g_01367
OG0001515	Praf.g_01214	Praj.g_00685
OG0001516	Praf.g_01740	Praj.g_00652
OG0001517	Praf.g_02053	Praj.g_00381
OG0001518	Praf.g_02672	Praj.g_02097
OG0001519	Praf.g_02682	Praj.g_02102
OG0001522	Praf.g_02169	Praj.g_00803
OG0001523	Praf.g_01037	Praj.g_01837
OG0001524	Praf.g_01038	Praj.g_01838
OG0001525	Praf.g_00977	Praj.g_01760, Praj.g_00060
OG0001528	Praf.g_00096	Praj.g_02056
OG0001529	Praf.g_00051	Praj.g_00045
OG0001530	Praf.g_00238	Praj.g_00149
OG0001531	Praf.g_00390	Praj.g_00279
OG0001532	Praf.g_00924	Praj.g_01431
OG0001534	Praf.g_01324	Praj.g_01007
OG0001535	Praf.g_01336	Praj.g_00996
OG0001536	Praf.g_01396	Praj.g_00942
OG0001537	Praf.g_01488	Praj.g_00900
OG0001538	Praf.g_01535	Praj.g_00774
OG0001539	Praf.g_01637	Praj.g_00878
OG0001540	Praf.g_02406	Praj.g_00171
OG0001541	Praf.g_02478	Praj.g_00219
OG0001542	Praf.g_02496	Praj.g_00225
OG0001543	Praf.g_02571	Praj.g_00850
OG0001544	Praf.g_02681	Praj.g_02101
OG0001545	Praf.g_02751	Praj.g_02122
OG0001550	Praf.g_02648, Praf.g_01002	Praj.g_01205
OG0001553	Praf.g_01791	Praj.g_01629
OG0001555	Praf.g_00345	Praj.g_01748
OG0001556	Praf.g_01032	Praj.g_01109
OG0001559	Praf.g_00239	Praj.g_00148
OG0001560	Praf.g_00252	Praj.g_00138
OG0001561	Praf.g_01330	Praj.g_01000
OG0001562	Praf.g_01344	Praj.g_00990
OG0001563	Praf.g_02120	Praj.g_01951
OG0001569	Praf.g_00969	Praj.g_01378
OG0001575	Praf.g_00707	Praj.g_00556
OG0001576	Praf.g_00778	Praj.g_01541
OG0001577	Praf.g_00835	Praj.g_01465
OG0001578	Praf.g_01053	Praj.g_01362
OG0001579	Praf.g_02070	Praj.g_00365
OG0001589	Praf.g_00428	Praj.g_01811
OG0001591	Praf.g_01642	Praj.g_00662
OG0001598	Praf.g_00819	Praj.g_01027
OG0001634	Praf.g_01746	Praj.g_00658
OG0001642	Praf.g_01615	Praj.g_01558
OG0001656	Praf.g_02071	Praj.g_00364
OG0001661	Praf.g_00966	Praj.g_01068
OG0001670	Praf.g_01085	Praj.g_01322
OG0001673	Praf.g_00377	Praj.g_00272
OG0001676	Praf.g_02068	Praj.g_00366
OG0001684	Praf.g_00737	Praj.g_00374
OG0001691	Praf.g_01446	Praj.g_01010
OG0001692	Praf.g_01789	Praj.g_01627
OG0001694	Praf.g_02281	Praj.g_00317
OG0001695	Praf.g_02747	Praj.g_02118
OG0001696	Praf.g_01231	Praj.g_00837
OG0001698	Praf.g_01130	Praj.g_01600
OG0001700	Praf.g_01043	Praj.g_01116
OG0001703	Praf.g_00587	Praj.g_00470
OG0001715	Praf.g_01024	Praj.g_01177
OG0001733	Praf.g_01029	Praj.g_01107
OG0001738	Praf.g_02334	Praj.g_00355
OG0001739	Praf.g_02744	Praj.g_02117
OG0001740	Praf.g_02750	Praj.g_02121
OG0001746	Praf.g_02007	Praj.g_01168
OG0001757	Praf.g_00985	Praj.g_01135
OG0001793	Praf.g_01015	Praj.g_01250
OG0001802	Praf.g_01903	Praj.g_01972
OG0001810	Praf.g_02419	Praj.g_00694
OG0001835	Praf.g_01120	Praj.g_01373
OG0001907	Praf.g_02423	Praj.g_00181
OG0001954	Praf.g_01571	Praj.g_01167
OG0001955	Praf.g_01612	Praj.g_00077
OG0001956	Praf.g_01628	Praj.g_00830
OG0001963	Praf.g_02086	Praj.g_01895
OG0001977	Praf.g_02718	Praj.g_02108
OG0001991	Praf.g_01051	Praj.g_01120
OG0002018	Praf.g_02749	Praj.g_02120
OG0002036	Praf.g_00482	Praj.g_01211
OG0002052	Praf.g_02683	Praj.g_00848
OG0002164	Praf.g_00954	Praj.g_01039
OG0002165	Praf.g_00957	Praj.g_00096
OG0002229	Praf.g_00138	Praj.g_02033
OG0002232	Praf.g_01245	Praj.g_00675
OG0002240	Praf.g_01899	Praj.g_00161
OG0002273	Praf.g_01076	Praj.g_01179
OG0002282	Praf.g_00947	Praj.g_00860
OG0002283	Praf.g_00989	Praj.g_01342
OG0002284	Praf.g_01211	Praj.g_01513
OG0002381	Praf.g_02032, Praf.g_02458, Praf.g_00206	Praj.g_01551
OG0002383	Praf.g_00890	Praj.g_01338
OG0002434	Praf.g_00699	Praj.g_00550
OG0002449	Praf.g_02748	Praj.g_02119
OG0002493	Praf.g_00365	Praj.g_01198, Praj.g_01191
OG0002497	Praf.g_01870, Praf.g_02644	Praj.g_01143
OG0002563	Praf.g_00285, Praf.g_00280, Praf.g_01821	Praj.g_01608
OG0002704	Praf.g_00139	Praj.g_02032
OG0003047	Praf.g_01871, Praf.g_02645	Praj.g_00062
