Orthogroup	Syaq	Syai
OG0001126	Syaq.g_02693	Syai.g_02021
OG0001127	Syaq.g_02692	Syai.g_02020
OG0001128	Syaq.g_02689	Syai.g_02017
OG0001129	Syaq.g_02687	Syai.g_02015
OG0001130	Syaq.g_02686	Syai.g_02014
OG0001131	Syaq.g_02284	Syai.g_01281
OG0001132	Syaq.g_01872	Syai.g_01620
OG0001133	Syaq.g_02063	Syai.g_01072
OG0001134	Syaq.g_02213	Syai.g_01745
OG0001135	Syaq.g_02212	Syai.g_01742
OG0001136	Syaq.g_00252	Syai.g_02146
OG0001137	Syaq.g_00228	Syai.g_02126
OG0001138	Syaq.g_00196	Syai.g_01763
OG0001139	Syaq.g_00194	Syai.g_01765
OG0001140	Syaq.g_00193	Syai.g_01766
OG0001141	Syaq.g_00192	Syai.g_01767
OG0001142	Syaq.g_00191	Syai.g_01768
OG0001143	Syaq.g_00182	Syai.g_01778
OG0001144	Syaq.g_00166	Syai.g_01788
OG0001145	Syaq.g_00284	Syai.g_02165
OG0001146	Syaq.g_00305	Syai.g_02185
OG0001147	Syaq.g_00438	Syai.g_00869
OG0001148	Syaq.g_01761	Syai.g_00626
OG0001149	Syaq.g_01760	Syai.g_00625
OG0001150	Syaq.g_01759	Syai.g_00624
OG0001151	Syaq.g_01746	Syai.g_00611
OG0001152	Syaq.g_01745	Syai.g_00610
OG0001153	Syaq.g_00413	Syai.g_00903
OG0001154	Syaq.g_00414	Syai.g_00901
OG0001155	Syaq.g_01739	Syai.g_02298
OG0001156	Syaq.g_01729	Syai.g_02301
OG0001157	Syaq.g_01728	Syai.g_02302
OG0001158	Syaq.g_01727	Syai.g_02303
OG0001159	Syaq.g_01726	Syai.g_02304
OG0001160	Syaq.g_01693	Syai.g_02355
OG0001161	Syaq.g_01233	Syai.g_02803
OG0001162	Syaq.g_00331	Syai.g_01374
OG0001163	Syaq.g_01685	Syai.g_02363
OG0001164	Syaq.g_01679	Syai.g_02369
OG0001165	Syaq.g_01674	Syai.g_02374
OG0001166	Syaq.g_01652	Syai.g_02400
OG0001167	Syaq.g_01039	Syai.g_02254
OG0001169	Syaq.g_01620	Syai.g_02258
OG0001170	Syaq.g_01618	Syai.g_02260
OG0001171	Syaq.g_01607	Syai.g_02270
OG0001172	Syaq.g_00690	Syai.g_00323
OG0001173	Syaq.g_00689	Syai.g_00324
OG0001174	Syaq.g_00681	Syai.g_00332
OG0001175	Syaq.g_00680	Syai.g_00333
OG0001176	Syaq.g_00656	Syai.g_00352
OG0001177	Syaq.g_00658	Syai.g_00350
OG0001178	Syaq.g_01667	Syai.g_02383
OG0001179	Syaq.g_00626	Syai.g_00385
OG0001180	Syaq.g_00600	Syai.g_00410
OG0001181	Syaq.g_00596	Syai.g_00414
OG0001182	Syaq.g_00587	Syai.g_00423
OG0001183	Syaq.g_00579	Syai.g_00429
OG0001184	Syaq.g_00995	Syai.g_00156
OG0001185	Syaq.g_01022	Syai.g_00117
OG0001186	Syaq.g_01058	Syai.g_00084
OG0001187	Syaq.g_01061	Syai.g_00081
OG0001188	Syaq.g_01065	Syai.g_00078
OG0001189	Syaq.g_01095	Syai.g_00061
OG0001190	Syaq.g_01264	Syai.g_02776
OG0001191	Syaq.g_01248	Syai.g_02788
OG0001192	Syaq.g_01242	Syai.g_02793
OG0001193	Syaq.g_01217	Syai.g_02835
OG0001194	Syaq.g_01214	Syai.g_02838
OG0001195	Syaq.g_01213	Syai.g_02839
OG0001196	Syaq.g_01169	Syai.g_02913
OG0001197	Syaq.g_01167	Syai.g_02915
OG0001198	Syaq.g_01153	Syai.g_02930
OG0001199	Syaq.g_01553	Syai.g_02480
OG0001200	Syaq.g_01551	Syai.g_02482
OG0001202	Syaq.g_01358	Syai.g_02674
OG0001203	Syaq.g_01581	Syai.g_00540
OG0001204	Syaq.g_00709	Syai.g_00312
OG0001205	Syaq.g_00491	Syai.g_02212
OG0001206	Syaq.g_00468	Syai.g_00853
OG0001207	Syaq.g_01764	Syai.g_00629
OG0001208	Syaq.g_01774	Syai.g_00640
OG0001209	Syaq.g_01841	Syai.g_00711
OG0001210	Syaq.g_01852	Syai.g_00720
OG0001211	Syaq.g_01932	Syai.g_00735
OG0001212	Syaq.g_01990	Syai.g_00799
OG0001213	Syaq.g_02072	Syai.g_01082
OG0001214	Syaq.g_02084	Syai.g_01106
OG0001215	Syaq.g_02580	Syai.g_01958
OG0001216	Syaq.g_00026	Syai.g_01388
OG0001217	Syaq.g_01885	Syai.g_01185
OG0001218	Syaq.g_00423	Syai.g_00893
OG0001219	Syaq.g_02434	Syai.g_01561
OG0001220	Syaq.g_02412	Syai.g_02087
OG0001221	Syaq.g_02300	Syai.g_01284
OG0001222	Syaq.g_02472	Syai.g_01516
OG0001223	Syaq.g_02516	Syai.g_01463
OG0001224	Syaq.g_02683	Syai.g_02011
OG0001225	Syaq.g_02681	Syai.g_02009
OG0001226	Syaq.g_01543	Syai.g_01154
OG0001227	Syaq.g_00333	Syai.g_02806
OG0001230	Syaq.g_00361	Syai.g_00964
OG0001231	Syaq.g_01133	Syai.g_00017
OG0001232	Syaq.g_01643	Syai.g_02410
OG0001233	Syaq.g_01617	Syai.g_02261
OG0001234	Syaq.g_00676	Syai.g_00337
OG0001235	Syaq.g_00665	Syai.g_00343
OG0001236	Syaq.g_00990	Syai.g_00159
OG0001237	Syaq.g_00999	Syai.g_00137
OG0001238	Syaq.g_01246	Syai.g_02789
OG0001239	Syaq.g_01556	Syai.g_02477
OG0001240	Syaq.g_01502	Syai.g_02527
OG0001241	Syaq.g_01492	Syai.g_02537
OG0001243	Syaq.g_01457	Syai.g_02573
OG0001244	Syaq.g_01430	Syai.g_02605
OG0001245	Syaq.g_01916	Syai.g_02091
OG0001246	Syaq.g_01802	Syai.g_00666
OG0001248	Syaq.g_01891	Syai.g_01377
OG0001249	Syaq.g_00563	Syai.g_00464
OG0001250	Syaq.g_02389	Syai.g_02053
OG0001251	Syaq.g_02135	Syai.g_02845
OG0001252	Syaq.g_02690	Syai.g_02018
OG0001254	Syaq.g_02214	Syai.g_01744
OG0001255	Syaq.g_02111	Syai.g_01915
OG0001256	Syaq.g_01686	Syai.g_02362
OG0001258	Syaq.g_01676	Syai.g_02372
OG0001259	Syaq.g_01619	Syai.g_02259
OG0001260	Syaq.g_01595	Syai.g_02281
OG0001261	Syaq.g_00617	Syai.g_00394
OG0001262	Syaq.g_01093	Syai.g_00063
OG0001263	Syaq.g_01454	Syai.g_02576
OG0001265	Syaq.g_01466	Syai.g_02563
OG0001266	Syaq.g_01354	Syai.g_02679
OG0001267	Syaq.g_00763	Syai.g_00259
OG0001268	Syaq.g_00553	Syai.g_00492
OG0001269	Syaq.g_01866	Syai.g_01699
OG0001270	Syaq.g_00504	Syai.g_02231
OG0001271	Syaq.g_00445	Syai.g_00862
OG0001272	Syaq.g_01778	Syai.g_00644
OG0001273	Syaq.g_02077	Syai.g_01099
OG0001274	Syaq.g_01303	Syai.g_02706
OG0001275	Syaq.g_02531	Syai.g_01447
OG0001276	Syaq.g_00062	Syai.g_01431
OG0001278	Syaq.g_00155	Syai.g_01799
OG0001279	Syaq.g_01867	Syai.g_00991
OG0001280	Syaq.g_00294	Syai.g_02176
OG0001281	Syaq.g_00306	Syai.g_02186
OG0001282	Syaq.g_01762	Syai.g_00627
OG0001283	Syaq.g_01175	Syai.g_02908
OG0001284	Syaq.g_01700	Syai.g_02338
OG0001285	Syaq.g_01639	Syai.g_02866
OG0001286	Syaq.g_00602	Syai.g_00408
OG0001287	Syaq.g_01030	Syai.g_00109
OG0001289	Syaq.g_01528	Syai.g_02504
OG0001290	Syaq.g_01493	Syai.g_02536
OG0001291	Syaq.g_01444	Syai.g_02587
OG0001293	Syaq.g_00736	Syai.g_00285
OG0001294	Syaq.g_02252	Syai.g_01242
OG0001296	Syaq.g_01808	Syai.g_00672
OG0001297	Syaq.g_01812	Syai.g_00676
OG0001298	Syaq.g_01967	Syai.g_00773
OG0001299	Syaq.g_02246	Syai.g_01236
OG0001300	Syaq.g_02589	Syai.g_01982
OG0001301	Syaq.g_02602	Syai.g_01995
OG0001302	Syaq.g_02115	Syai.g_01142
OG0001303	Syaq.g_02437	Syai.g_01559
OG0001304	Syaq.g_00049	Syai.g_01418
OG0001305	Syaq.g_02673	Syai.g_02001
OG0001306	Syaq.g_00267	Syai.g_02160
OG0001308	Syaq.g_00385	Syai.g_00943
OG0001312	Syaq.g_02449	Syai.g_01549
OG0001314	Syaq.g_00826	Syai.g_01341, Syai.g_01810
OG0001315	Syaq.g_00581	Syai.g_00427
OG0001316	Syaq.g_01437	Syai.g_02593
OG0001317	Syaq.g_01576	Syai.g_00534
OG0001318	Syaq.g_00728	Syai.g_00293
OG0001319	Syaq.g_00751	Syai.g_00270
OG0001321	Syaq.g_00483	Syai.g_02195
OG0001322	Syaq.g_00482	Syai.g_02194
OG0001323	Syaq.g_01820	Syai.g_00685
OG0001324	Syaq.g_02590	Syai.g_01983
OG0001325	Syaq.g_00030	Syai.g_01392
OG0001326	Syaq.g_01205	Syai.g_02856
OG0001327	Syaq.g_02259	Syai.g_01250
OG0001328	Syaq.g_02280	Syai.g_01278
OG0001330	Syaq.g_00287	Syai.g_02167
OG0001331	Syaq.g_01757	Syai.g_00622
OG0001333	Syaq.g_01622	Syai.g_02255
OG0001336	Syaq.g_01174	Syai.g_02909
OG0001337	Syaq.g_00564	Syai.g_00434, Syai.g_00452
OG0001343	Syaq.g_00700	Syai.g_02842
OG0001345	Syaq.g_00213	Syai.g_02110
OG0001346	Syaq.g_00298	Syai.g_02180
OG0001347	Syaq.g_01063	Syai.g_02766
OG0001348	Syaq.g_02703	Syai.g_02033
OG0001349	Syaq.g_00942	Syai.g_02417
OG0001350	Syaq.g_01580	Syai.g_00539
OG0001351	Syaq.g_00476	Syai.g_00843
OG0001352	Syaq.g_01904	Syai.g_00700
OG0001353	Syaq.g_02379	Syai.g_02042
OG0001354	Syaq.g_02503	Syai.g_01477
OG0001355	Syaq.g_00797	Syai.g_01698
OG0001356	Syaq.g_02555	Syai.g_02032
OG0001357	Syaq.g_02130	Syai.g_00918, Syai.g_01612
OG0001359	Syaq.g_00699	Syai.g_02841
OG0001360	Syaq.g_00211	Syai.g_02107
OG0001361	Syaq.g_00216	Syai.g_02113
OG0001364	Syaq.g_00972	Syai.g_00173
OG0001366	Syaq.g_01649	Syai.g_02403
OG0001368	Syaq.g_00708	Syai.g_00313
OG0001373	Syaq.g_01206	Syai.g_02855
OG0001374	Syaq.g_01198	Syai.g_02863
OG0001375	Syaq.g_00701	Syai.g_02843
OG0001378	Syaq.g_00506	Syai.g_02232
OG0001379	Syaq.g_00289	Syai.g_02169
OG0001380	Syaq.g_01915	Syai.g_01168
OG0001383	Syaq.g_01292	Syai.g_02731
OG0001385	Syaq.g_01209	Syai.g_02852
OG0001386	Syaq.g_01208	Syai.g_02853
OG0001387	Syaq.g_01207	Syai.g_02854
OG0001388	Syaq.g_01204	Syai.g_02857
OG0001389	Syaq.g_01203	Syai.g_02858
OG0001390	Syaq.g_01202	Syai.g_02859
OG0001391	Syaq.g_01201	Syai.g_02860
OG0001392	Syaq.g_01200	Syai.g_02861
OG0001393	Syaq.g_01199	Syai.g_02862
OG0001394	Syaq.g_02307	Syai.g_01290
OG0001395	Syaq.g_00045	Syai.g_01410
OG0001396	Syaq.g_01064	Syai.g_02765
OG0001401	Syaq.g_02383	Syai.g_02046, Syai.g_02047
OG0001402	Syaq.g_02061	Syai.g_01070
OG0001408	Syaq.g_02125	Syai.g_01831
OG0001412	Syaq.g_01062	Syai.g_02767
OG0001413	Syaq.g_00139	Syai.g_01148
OG0001416	Syaq.g_00303	Syai.g_02183
OG0001417	Syaq.g_02502	Syai.g_01478
OG0001420	Syaq.g_01833	Syai.g_00697
OG0001428	Syaq.g_01396	Syai.g_02637
OG0001430	Syaq.g_01271	Syai.g_02768
OG0001432	Syaq.g_01862	Syai.g_01943
OG0001433	Syaq.g_00128	Syai.g_02031
OG0001435	Syaq.g_02265	Syai.g_01256
OG0001436	Syaq.g_00966	Syai.g_00179
OG0001436	Syaq.g_00967	Syai.g_00178
OG0001438	Syaq.g_00778	Syai.g_00244
OG0001439	Syaq.g_00863	Syai.g_00219
OG0001441	Syaq.g_01822	Syai.g_00687
OG0001442	Syaq.g_02322	Syai.g_01305
OG0001443	Syaq.g_01236	Syai.g_02800
OG0001444	Syaq.g_01508	Syai.g_02521
OG0001447	Syaq.g_01456	Syai.g_02574
OG0001448	Syaq.g_01873	Syai.g_02808
OG0001449	Syaq.g_00698	Syai.g_00315
OG0001452	Syaq.g_00723	Syai.g_00298
OG0001453	Syaq.g_02522	Syai.g_01455
OG0001454	Syaq.g_01917	Syai.g_01153
OG0001456	Syaq.g_01196	Syai.g_02873
OG0001457	Syaq.g_01195	Syai.g_02874
OG0001458	Syaq.g_01194	Syai.g_02875
OG0001460	Syaq.g_00129	Syai.g_02030
OG0001461	Syaq.g_02163	Syai.g_01730
OG0001462	Syaq.g_01108	Syai.g_00045
OG0001465	Syaq.g_02704	Syai.g_01384
OG0001467	Syaq.g_00354	Syai.g_01141
OG0001470	Syaq.g_00903	Syai.g_02235
OG0001471	Syaq.g_00859	Syai.g_00224
OG0001473	Syaq.g_02134	Syai.g_01130
OG0001474	Syaq.g_00552	Syai.g_00493
OG0001475	Syaq.g_00905	Syai.g_02237
OG0001476	Syaq.g_00233	Syai.g_02131
OG0001477	Syaq.g_02599	Syai.g_01992
OG0001479	Syaq.g_00555	Syai.g_00490
OG0001480	Syaq.g_02121	Syai.g_02088
OG0001482	Syaq.g_02512	Syai.g_01468
OG0001484	Syaq.g_02628	Syai.g_02864
OG0001487	Syaq.g_00422	Syai.g_00894
OG0001488	Syaq.g_00224	Syai.g_02121
OG0001489	Syaq.g_00591	Syai.g_00419
OG0001492	Syaq.g_00158	Syai.g_01796
OG0001493	Syaq.g_00150	Syai.g_01820
OG0001495	Syaq.g_00659	Syai.g_00349
OG0001496	Syaq.g_02596	Syai.g_01990
OG0001497	Syaq.g_02598	Syai.g_01991
OG0001498	Syaq.g_00528	Syai.g_00518
OG0001502	Syaq.g_02407	Syai.g_02079
OG0001508	Syaq.g_00902	Syai.g_02234
OG0001510	Syaq.g_01034	Syai.g_00105
OG0001511	Syaq.g_01478	Syai.g_02549
OG0001512	Syaq.g_01583	Syai.g_00541
OG0001513	Syaq.g_00998	Syai.g_00138
OG0001514	Syaq.g_02595	Syai.g_01989
OG0001515	Syaq.g_02585	Syai.g_01978
OG0001516	Syaq.g_02243	Syai.g_01233
OG0001517	Syaq.g_00558	Syai.g_00487
OG0001518	Syaq.g_01244	Syai.g_02791
OG0001519	Syaq.g_01234	Syai.g_02802
OG0001520	Syaq.g_01953	Syai.g_00757
OG0001527	Syaq.g_01946	Syai.g_00749
OG0001528	Syaq.g_00904	Syai.g_02236
OG0001529	Syaq.g_01102	Syai.g_00054
OG0001530	Syaq.g_01480	Syai.g_02547
OG0001531	Syaq.g_01584	Syai.g_00542
OG0001532	Syaq.g_00195	Syai.g_01764
OG0001533	Syaq.g_00508	Syai.g_00821
OG0001533	Syaq.g_00470	Syai.g_00849
OG0001534	Syaq.g_00048	Syai.g_01417
OG0001535	Syaq.g_00065	Syai.g_01433
OG0001536	Syaq.g_02480	Syai.g_01508
OG0001537	Syaq.g_02301	Syai.g_01285
OG0001538	Syaq.g_02345	Syai.g_01326
OG0001539	Syaq.g_02261	Syai.g_01252
OG0001540	Syaq.g_01452	Syai.g_02578
OG0001541	Syaq.g_01387	Syai.g_02646
OG0001542	Syaq.g_01379	Syai.g_02655
OG0001544	Syaq.g_01235	Syai.g_02801
OG0001545	Syaq.g_01185	Syai.g_02898
OG0001546	Syaq.g_01825	Syai.g_00690
OG0001547	Syaq.g_02422	Syai.g_01580
OG0001549	Syaq.g_02416	Syai.g_02106
OG0001551	Syaq.g_02572	Syai.g_02028
OG0001554	Syaq.g_01266	Syai.g_02774
OG0001556	Syaq.g_00202	Syai.g_01757
OG0001557	Syaq.g_02308	Syai.g_01291
OG0001558	Syaq.g_01130	Syai.g_00020, Syai.g_00021
OG0001559	Syaq.g_01481	Syai.g_02546
OG0001560	Syaq.g_01494	Syai.g_02535
OG0001561	Syaq.g_00059	Syai.g_01427
OG0001562	Syaq.g_00073	Syai.g_01441
OG0001563	Syaq.g_00608	Syai.g_00403
OG0001564	Syaq.g_02158	Syai.g_02869
OG0001567	Syaq.g_02421	Syai.g_01581
OG0001568	Syaq.g_02424	Syai.g_01578
OG0001573	Syaq.g_02189	Syai.g_02762
OG0001574	Syaq.g_01944	Syai.g_00747
OG0001575	Syaq.g_01949	Syai.g_00752
OG0001576	Syaq.g_00326	Syai.g_00817
OG0001577	Syaq.g_00254	Syai.g_02148
OG0001580	Syaq.g_01275	Syai.g_02758
OG0001588	Syaq.g_00974	Syai.g_00170
OG0001590	Syaq.g_02076	Syai.g_01098
OG0001591	Syaq.g_02254	Syai.g_01244
OG0001592	Syaq.g_01274	Syai.g_02760
OG0001602	Syaq.g_02705	Syai.g_01383
OG0001614	Syaq.g_01020	Syai.g_00119
OG0001615	Syaq.g_01923	Syai.g_00727
OG0001616	Syaq.g_00208	Syai.g_01751
OG0001617	Syaq.g_02593	Syai.g_01985
OG0001618	Syaq.g_00036	Syai.g_01399
OG0001619	Syaq.g_02469	Syai.g_01519
OG0001620	Syaq.g_00546	Syai.g_00499
OG0001621	Syaq.g_00724	Syai.g_00297
OG0001622	Syaq.g_01176	Syai.g_02907
OG0001623	Syaq.g_00571	Syai.g_00457
OG0001624	Syaq.g_02116	Syai.g_02807
OG0001625	Syaq.g_00730	Syai.g_00291
OG0001634	Syaq.g_02249	Syai.g_01239
OG0001637	Syaq.g_01603	Syai.g_02274
OG0001638	Syaq.g_01660	Syai.g_02390
OG0001639	Syaq.g_01738	Syai.g_02297
OG0001640	Syaq.g_02695	Syai.g_02022
OG0001641	Syaq.g_02520	Syai.g_01457
OG0001642	Syaq.g_02411	Syai.g_02085
OG0001643	Syaq.g_02087	Syai.g_01109
OG0001646	Syaq.g_01883	Syai.g_01180
OG0001647	Syaq.g_00753	Syai.g_00268
OG0001652	Syaq.g_01132	Syai.g_00018
OG0001653	Syaq.g_01505	Syai.g_02924
OG0001654	Syaq.g_01736	Syai.g_02295
OG0001657	Syaq.g_01413	Syai.g_02619
OG0001658	Syaq.g_01265	Syai.g_02775
OG0001659	Syaq.g_00199	Syai.g_01759
OG0001672	Syaq.g_01545	Syai.g_02488, Syai.g_02489
OG0001673	Syaq.g_01569	Syai.g_00532
OG0001675	Syaq.g_02535	Syai.g_01443
OG0001677	Syaq.g_00578	Syai.g_00430, Syai.g_01762
OG0001678	Syaq.g_00691	Syai.g_00322
OG0001682	Syaq.g_00034	Syai.g_01152, Syai.g_01396
OG0001692	Syaq.g_00366	Syai.g_00959
OG0001694	Syaq.g_00765	Syai.g_00257
OG0001695	Syaq.g_01191	Syai.g_02894
OG0001700	Syaq.g_02420	Syai.g_01204
OG0001702	Syaq.g_01523	Syai.g_02511, Syai.g_02510, Syai.g_02509
OG0001703	Syaq.g_01765	Syai.g_00630
OG0001713	Syaq.g_00232	Syai.g_02130
OG0001715	Syaq.g_01875	Syai.g_01166
OG0001716	Syaq.g_02409, Syaq.g_01334	Syai.g_02081, Syai.g_02082
OG0001726	Syaq.g_02419	Syai.g_01593, Syai.g_01594
OG0001729	Syaq.g_01589	Syai.g_00545
OG0001730	Syaq.g_01591	Syai.g_00552
OG0001731	Syaq.g_01717	Syai.g_02315
OG0001732	Syaq.g_00173	Syai.g_01781
OG0001733	Syaq.g_02256	Syai.g_01247
OG0001735	Syaq.g_02236	Syai.g_02925, Syai.g_01226
OG0001736	Syaq.g_00952	Syai.g_00193
OG0001737	Syaq.g_00843	Syai.g_00238
OG0001738	Syaq.g_00879	Syai.g_00204
OG0001739	Syaq.g_01192	Syai.g_02892
OG0001740	Syaq.g_01188	Syai.g_02896
OG0001747	Syaq.g_01432	Syai.g_02600
OG0001749	Syaq.g_00959	Syai.g_00148, Syai.g_00188
OG0001750	Syaq.g_01507	Syai.g_02522
OG0001751	Syaq.g_01568	Syai.g_00531, Syai.g_01577
OG0001752	Syaq.g_01593	Syai.g_02283
OG0001753	Syaq.g_00238	Syai.g_02277
OG0001754	Syaq.g_01598	Syai.g_02276
OG0001755	Syaq.g_01817	Syai.g_00681
OG0001759	Syaq.g_00114	Syai.g_01659, Syai.g_01660
OG0001761	Syaq.g_02021	Syai.g_01050
OG0001762	Syaq.g_02528	Syai.g_01450
OG0001763	Syaq.g_02515	Syai.g_01464, Syai.g_01465
OG0001764	Syaq.g_02427	Syai.g_01572
OG0001765	Syaq.g_02655	Syai.g_01711, Syai.g_01026
OG0001766	Syaq.g_00854	Syai.g_00228
OG0001767	Syaq.g_00965	Syai.g_00180
OG0001768	Syaq.g_01373	Syai.g_02661
OG0001783	Syaq.g_01025	Syai.g_00114
OG0001784	Syaq.g_01512	Syai.g_02513
OG0001785	Syaq.g_01602	Syai.g_02275
OG0001786	Syaq.g_01698	Syai.g_02340
OG0001787	Syaq.g_01837	Syai.g_00706
OG0001788	Syaq.g_01840	Syai.g_00710, Syai.g_00709
OG0001789	Syaq.g_00296	Syai.g_02178
OG0001790	Syaq.g_00260	Syai.g_02153
OG0001791	Syaq.g_00231	Syai.g_02129
OG0001792	Syaq.g_00165	Syai.g_01789
OG0001794	Syaq.g_00051	Syai.g_01420
OG0001796	Syaq.g_00071	Syai.g_01439
OG0001797	Syaq.g_02461	Syai.g_01541
OG0001798	Syaq.g_02064	Syai.g_01073
OG0001799	Syaq.g_02103	Syai.g_01120
OG0001800	Syaq.g_00346	Syai.g_00990
OG0001801	Syaq.g_00356	Syai.g_00982
OG0001803	Syaq.g_00495	Syai.g_02216
OG0001804	Syaq.g_00527	Syai.g_00519
OG0001805	Syaq.g_00719	Syai.g_00302
OG0001806	Syaq.g_00752	Syai.g_00269
OG0001807	Syaq.g_00968	Syai.g_00177
OG0001808	Syaq.g_00979	Syai.g_00167
OG0001810	Syaq.g_01439	Syai.g_02591
OG0001811	Syaq.g_01381	Syai.g_02652
OG0001812	Syaq.g_01273	Syai.g_02761
OG0001813	Syaq.g_01230	Syai.g_02824
OG0001814	Syaq.g_01166	Syai.g_02917, Syai.g_02916
OG0001815	Syaq.g_01155	Syai.g_02928
OG0001816	Syaq.g_02258	Syai.g_01249
OG0001817	Syaq.g_00076	Syai.g_01183, Syai.g_00603, Syai.g_01675, Syai.g_01936, Syai.g_01094, Syai.g_01489
OG0001838	Syaq.g_01142	Syai.g_00008
OG0001839	Syaq.g_01113	Syai.g_00039
OG0001840	Syaq.g_01096	Syai.g_00060
OG0001841	Syaq.g_01087	Syai.g_00068
OG0001843	Syaq.g_01019	Syai.g_00120
OG0001844	Syaq.g_01018	Syai.g_00121
OG0001845	Syaq.g_01017	Syai.g_00122
OG0001846	Syaq.g_01464	Syai.g_02567
OG0001847	Syaq.g_01465	Syai.g_02564, Syai.g_02565
OG0001848	Syaq.g_01469	Syai.g_02560
OG0001849	Syaq.g_01529	Syai.g_02503
OG0001850	Syaq.g_01542	Syai.g_02491
OG0001851	Syaq.g_01549	Syai.g_02484
OG0001852	Syaq.g_01550	Syai.g_02483
OG0001853	Syaq.g_01557	Syai.g_02476
OG0001854	Syaq.g_01578	Syai.g_00536
OG0001856	Syaq.g_01694	Syai.g_02354
OG0001857	Syaq.g_01697	Syai.g_02351
OG0001858	Syaq.g_01722	Syai.g_02309
OG0001859	Syaq.g_01753	Syai.g_00618
OG0001860	Syaq.g_01767	Syai.g_00632
OG0001861	Syaq.g_01779	Syai.g_00645
OG0001862	Syaq.g_01791	Syai.g_00656
OG0001863	Syaq.g_01797	Syai.g_00661
OG0001864	Syaq.g_01850	Syai.g_00718
OG0001866	Syaq.g_02004	Syai.g_00813
OG0001867	Syaq.g_02019	Syai.g_01048
OG0001868	Syaq.g_00302	Syai.g_02182
OG0001869	Syaq.g_00255	Syai.g_02149
OG0001870	Syaq.g_00246	Syai.g_02141
OG0001871	Syaq.g_00240	Syai.g_02136
OG0001872	Syaq.g_00160	Syai.g_01795
OG0001873	Syaq.g_00207	Syai.g_01752
OG0001874	Syaq.g_00210	Syai.g_01749
OG0001877	Syaq.g_02586	Syai.g_01979
OG0001878	Syaq.g_02532	Syai.g_01446
OG0001879	Syaq.g_02525	Syai.g_01452
OG0001880	Syaq.g_02489	Syai.g_01498
OG0001881	Syaq.g_02488	Syai.g_01501
OG0001882	Syaq.g_02464	Syai.g_01524
OG0001883	Syaq.g_02455	Syai.g_01542
OG0001884	Syaq.g_01869	Syai.g_01551
OG0001885	Syaq.g_02432	Syai.g_01567
OG0001886	Syaq.g_02428	Syai.g_01571
OG0001887	Syaq.g_02279	Syai.g_01277
OG0001888	Syaq.g_02314	Syai.g_01298
OG0001889	Syaq.g_02355	Syai.g_01354
OG0001890	Syaq.g_02396	Syai.g_02060
OG0001891	Syaq.g_02402	Syai.g_02064
OG0001892	Syaq.g_02119	Syai.g_02089
OG0001893	Syaq.g_02065	Syai.g_01074
OG0001894	Syaq.g_02081	Syai.g_01103
OG0001895	Syaq.g_00351	Syai.g_00986
OG0001896	Syaq.g_00511	Syai.g_02222
OG0001897	Syaq.g_00549	Syai.g_00496
OG0001898	Syaq.g_00566	Syai.g_00463
OG0001899	Syaq.g_00619	Syai.g_00392
OG0001900	Syaq.g_00737	Syai.g_00284
OG0001901	Syaq.g_00738	Syai.g_00283
OG0001902	Syaq.g_00770	Syai.g_00252
OG0001903	Syaq.g_00779	Syai.g_00243
OG0001904	Syaq.g_00970	Syai.g_00175
OG0001905	Syaq.g_00982	Syai.g_00165
OG0001906	Syaq.g_01451	Syai.g_02579
OG0001907	Syaq.g_01433	Syai.g_02597
OG0001908	Syaq.g_01385	Syai.g_02648
OG0001909	Syaq.g_01375	Syai.g_02659
OG0001910	Syaq.g_01311	Syai.g_02698
OG0001912	Syaq.g_01252	Syai.g_02785
OG0001913	Syaq.g_01250	Syai.g_02787
OG0001914	Syaq.g_02168	Syai.g_01739
OG0001915	Syaq.g_01158	Syai.g_02922
OG0001916	Syaq.g_01790	Syai.g_00655
OG0001917	Syaq.g_00063	Syai.g_01432
OG0001924	Syaq.g_02038	Syai.g_01058
OG0001925	Syaq.g_02037	Syai.g_01057
OG0001926	Syaq.g_02036	Syai.g_01056
OG0001927	Syaq.g_02035	Syai.g_01055
OG0001929	Syaq.g_01080	Syai.g_00075
OG0001932	Syaq.g_01021	Syai.g_00118
OG0001933	Syaq.g_01484	Syai.g_02543
OG0001934	Syaq.g_01498	Syai.g_02531
OG0001935	Syaq.g_01552	Syai.g_02481
OG0001937	Syaq.g_01709	Syai.g_02329
OG0001938	Syaq.g_01769	Syai.g_00634
OG0001939	Syaq.g_02112	Syai.g_01960
OG0001940	Syaq.g_01966	Syai.g_00771
OG0001941	Syaq.g_00307	Syai.g_02187
OG0001943	Syaq.g_00230	Syai.g_01920
OG0001944	Syaq.g_02418	Syai.g_01932
OG0001946	Syaq.g_02587	Syai.g_01980
OG0001947	Syaq.g_02697	Syai.g_02024
OG0001948	Syaq.g_02517	Syai.g_01462
OG0001949	Syaq.g_02498	Syai.g_01483
OG0001950	Syaq.g_02496	Syai.g_01485
OG0001951	Syaq.g_02487	Syai.g_01502
OG0001952	Syaq.g_02463	Syai.g_01525
OG0001953	Syaq.g_02462	Syai.g_01526
OG0001954	Syaq.g_02716	Syai.g_01600
OG0001957	Syaq.g_02070	Syai.g_01079
OG0001958	Syaq.g_02238	Syai.g_01228
OG0001961	Syaq.g_00447	Syai.g_00860
OG0001964	Syaq.g_00678	Syai.g_00335
OG0001966	Syaq.g_00732	Syai.g_00289
