Orthogroup	Syaq	Prbn
OG0001096	Syaq.g_02370	Prbn.g_01519
OG0001097	Syaq.g_02393	Prbn.g_01499
OG0001098	Syaq.g_02415	Prbn.g_01480
OG0001099	Syaq.g_01471	Prbn.g_01925
OG0001100	Syaq.g_02262	Prbn.g_01630
OG0001101	Syaq.g_02263	Prbn.g_01627
OG0001102	Syaq.g_02266	Prbn.g_01624
OG0001103	Syaq.g_02268	Prbn.g_01622
OG0001104	Syaq.g_02316	Prbn.g_01599
OG0001105	Syaq.g_02320	Prbn.g_01595
OG0001106	Syaq.g_02471	Prbn.g_01427
OG0001108	Syaq.g_02491	Prbn.g_01416
OG0001109	Syaq.g_02493	Prbn.g_01415
OG0001110	Syaq.g_02495	Prbn.g_01413
OG0001111	Syaq.g_02497	Prbn.g_01412
OG0001112	Syaq.g_02499	Prbn.g_01411
OG0001113	Syaq.g_02539	Prbn.g_01410
OG0001114	Syaq.g_02500	Prbn.g_01409
OG0001115	Syaq.g_02504	Prbn.g_01407
OG0001116	Syaq.g_02506	Prbn.g_01406
OG0001117	Syaq.g_02507	Prbn.g_01405
OG0001118	Syaq.g_02508	Prbn.g_01404
OG0001119	Syaq.g_02510	Prbn.g_01403
OG0001120	Syaq.g_02514	Prbn.g_01401
OG0001122	Syaq.g_00069	Prbn.g_01381
OG0001123	Syaq.g_00061	Prbn.g_01375
OG0001124	Syaq.g_00060	Prbn.g_01373
OG0001125	Syaq.g_00058	Prbn.g_01371
OG0001126	Syaq.g_02693	Prbn.g_01460
OG0001127	Syaq.g_02692	Prbn.g_01461
OG0001128	Syaq.g_02689	Prbn.g_01463
OG0001129	Syaq.g_02687	Prbn.g_01464
OG0001130	Syaq.g_02686	Prbn.g_01465
OG0001131	Syaq.g_02284	Prbn.g_00692
OG0001132	Syaq.g_01872	Prbn.g_01039
OG0001133	Syaq.g_02063	Prbn.g_01239
OG0001134	Syaq.g_02213	Prbn.g_01650
OG0001136	Syaq.g_00252	Prbn.g_01186
OG0001137	Syaq.g_00228	Prbn.g_01198
OG0001138	Syaq.g_00196	Prbn.g_00392
OG0001139	Syaq.g_00194	Prbn.g_00394
OG0001140	Syaq.g_00193	Prbn.g_00395
OG0001141	Syaq.g_00192	Prbn.g_00396
OG0001142	Syaq.g_00191	Prbn.g_00397
OG0001143	Syaq.g_00182	Prbn.g_00404
OG0001144	Syaq.g_00166	Prbn.g_00409
OG0001145	Syaq.g_00284	Prbn.g_01092
OG0001146	Syaq.g_00305	Prbn.g_01080
OG0001147	Syaq.g_00438	Prbn.g_01060
OG0001148	Syaq.g_01761	Prbn.g_01242
OG0001149	Syaq.g_01760	Prbn.g_00153
OG0001150	Syaq.g_01759	Prbn.g_00154
OG0001151	Syaq.g_01746	Prbn.g_00165
OG0001152	Syaq.g_01745	Prbn.g_00166
OG0001153	Syaq.g_00413	Prbn.g_00244
OG0001154	Syaq.g_00414	Prbn.g_00245
OG0001155	Syaq.g_01739	Prbn.g_00262
OG0001156	Syaq.g_01729	Prbn.g_00265
OG0001157	Syaq.g_01728	Prbn.g_00266
OG0001158	Syaq.g_01727	Prbn.g_00267
OG0001159	Syaq.g_01726	Prbn.g_00268
OG0001160	Syaq.g_01693	Prbn.g_00900
OG0001161	Syaq.g_01233	Prbn.g_01688
OG0001162	Syaq.g_00331	Prbn.g_00134
OG0001163	Syaq.g_01685	Prbn.g_01736
OG0001164	Syaq.g_01679	Prbn.g_01740
OG0001165	Syaq.g_01674	Prbn.g_01743
OG0001166	Syaq.g_01652	Prbn.g_01764
OG0001167	Syaq.g_01039	Prbn.g_01782
OG0001169	Syaq.g_01620	Prbn.g_01786
OG0001170	Syaq.g_01618	Prbn.g_01788
OG0001171	Syaq.g_01607	Prbn.g_01798
OG0001172	Syaq.g_00690	Prbn.g_01814
OG0001173	Syaq.g_00689	Prbn.g_01815
OG0001174	Syaq.g_00681	Prbn.g_01823
OG0001175	Syaq.g_00680	Prbn.g_01824
OG0001176	Syaq.g_00656	Prbn.g_01832
OG0001177	Syaq.g_00658	Prbn.g_01834
OG0001178	Syaq.g_01667	Prbn.g_01750
OG0001179	Syaq.g_00626	Prbn.g_01864
OG0001180	Syaq.g_00600	Prbn.g_01887
OG0001181	Syaq.g_00596	Prbn.g_01891
OG0001182	Syaq.g_00587	Prbn.g_01899
OG0001183	Syaq.g_00579	Prbn.g_01904
OG0001184	Syaq.g_00995	Prbn.g_01017
OG0001185	Syaq.g_01022	Prbn.g_01001
OG0001186	Syaq.g_01058	Prbn.g_00977
OG0001187	Syaq.g_01061	Prbn.g_00974
OG0001188	Syaq.g_01065	Prbn.g_00972
OG0001189	Syaq.g_01095	Prbn.g_00956
OG0001190	Syaq.g_01264	Prbn.g_00951
OG0001191	Syaq.g_01248	Prbn.g_00941
OG0001192	Syaq.g_01242	Prbn.g_00936
OG0001193	Syaq.g_01217	Prbn.g_00924
OG0001194	Syaq.g_01214	Prbn.g_00923
OG0001195	Syaq.g_01213	Prbn.g_00922
OG0001196	Syaq.g_01169	Prbn.g_00906
OG0001198	Syaq.g_01153	Prbn.g_00297
OG0001199	Syaq.g_01553	Prbn.g_00703
OG0001201	Syaq.g_01486	Prbn.g_01311
OG0001202	Syaq.g_01358	Prbn.g_00354
OG0001203	Syaq.g_01581	Prbn.g_00312
OG0001204	Syaq.g_00709	Prbn.g_00306
OG0001205	Syaq.g_00491	Prbn.g_00668
OG0001206	Syaq.g_00468	Prbn.g_00648
OG0001207	Syaq.g_01764	Prbn.g_00637
OG0001208	Syaq.g_01774	Prbn.g_00632
OG0001209	Syaq.g_01841	Prbn.g_00581
OG0001210	Syaq.g_01852	Prbn.g_00576
OG0001211	Syaq.g_01932	Prbn.g_00566
OG0001212	Syaq.g_01990	Prbn.g_00519
OG0001213	Syaq.g_02072	Prbn.g_00484
OG0001214	Syaq.g_02084	Prbn.g_00428
OG0001215	Syaq.g_02580	Prbn.g_01573
OG0001216	Syaq.g_00026	Prbn.g_01552
OG0001217	Syaq.g_01885	Prbn.g_01023
OG0001218	Syaq.g_00423	Prbn.g_01126
OG0001219	Syaq.g_02434	Prbn.g_01447
OG0001220	Syaq.g_02412	Prbn.g_01490
OG0001221	Syaq.g_02300	Prbn.g_01610
OG0001222	Syaq.g_02472	Prbn.g_01368
OG0001223	Syaq.g_02516	Prbn.g_01400
OG0001224	Syaq.g_02683	Prbn.g_01467
OG0001225	Syaq.g_02681	Prbn.g_01469
OG0001226	Syaq.g_01543	Prbn.g_00476
OG0001227	Syaq.g_00333	Prbn.g_01141
OG0001230	Syaq.g_00361	Prbn.g_00205
OG0001231	Syaq.g_01133	Prbn.g_00691
OG0001233	Syaq.g_01617	Prbn.g_01789
OG0001234	Syaq.g_00676	Prbn.g_01826
OG0001235	Syaq.g_00665	Prbn.g_01830
OG0001236	Syaq.g_00990	Prbn.g_01919
OG0001237	Syaq.g_00999	Prbn.g_01016
OG0001238	Syaq.g_01246	Prbn.g_00940
OG0001239	Syaq.g_01556	Prbn.g_00706
OG0001240	Syaq.g_01502	Prbn.g_01328
OG0001241	Syaq.g_01492	Prbn.g_01318
OG0001243	Syaq.g_01457	Prbn.g_01291
OG0001244	Syaq.g_01430	Prbn.g_01276
OG0001245	Syaq.g_01916	Prbn.g_01150
OG0001248	Syaq.g_01891	Prbn.g_01578
OG0001249	Syaq.g_00563	Prbn.g_00102
OG0001250	Syaq.g_02389	Prbn.g_01503
OG0001251	Syaq.g_02135	Prbn.g_01929
OG0001252	Syaq.g_02690	Prbn.g_01462
OG0001253	Syaq.g_01918	Prbn.g_00473
OG0001254	Syaq.g_02214	Prbn.g_01652
OG0001255	Syaq.g_02111	Prbn.g_01171
OG0001256	Syaq.g_01686	Prbn.g_00893
OG0001258	Syaq.g_01676	Prbn.g_01741
OG0001259	Syaq.g_01619	Prbn.g_01787
OG0001260	Syaq.g_01595	Prbn.g_01804
OG0001261	Syaq.g_00617	Prbn.g_01872
OG0001263	Syaq.g_01454	Prbn.g_01289
OG0001265	Syaq.g_01466	Prbn.g_01299
OG0001266	Syaq.g_01354	Prbn.g_00350
OG0001267	Syaq.g_00763	Prbn.g_00047
OG0001268	Syaq.g_00553	Prbn.g_00110
OG0001269	Syaq.g_01866	Prbn.g_01491
OG0001270	Syaq.g_00504	Prbn.g_00679
OG0001271	Syaq.g_00445	Prbn.g_00642
OG0001272	Syaq.g_01778	Prbn.g_00628
OG0001273	Syaq.g_02077	Prbn.g_00422
OG0001274	Syaq.g_01303	Prbn.g_00326
OG0001275	Syaq.g_02531	Prbn.g_01390
OG0001276	Syaq.g_00062	Prbn.g_01376
OG0001278	Syaq.g_00155	Prbn.g_00416
OG0001279	Syaq.g_01867	Prbn.g_00810
OG0001280	Syaq.g_00294	Prbn.g_01085
OG0001281	Syaq.g_00306	Prbn.g_01079
OG0001282	Syaq.g_01762	Prbn.g_01241
OG0001283	Syaq.g_01175	Prbn.g_00909
OG0001284	Syaq.g_01700	Prbn.g_00287
OG0001285	Syaq.g_01639	Prbn.g_01772
OG0001286	Syaq.g_00602	Prbn.g_01885
OG0001287	Syaq.g_01030	Prbn.g_00994
OG0001289	Syaq.g_01528	Prbn.g_01334
OG0001290	Syaq.g_01493	Prbn.g_01319
OG0001291	Syaq.g_01444	Prbn.g_01281
OG0001293	Syaq.g_00736	Prbn.g_00027
OG0001296	Syaq.g_01808	Prbn.g_00605
OG0001297	Syaq.g_01812	Prbn.g_00600
OG0001298	Syaq.g_01967	Prbn.g_00539
OG0001299	Syaq.g_02246	Prbn.g_00842
OG0001300	Syaq.g_02589	Prbn.g_01569
OG0001301	Syaq.g_02602	Prbn.g_01564
OG0001302	Syaq.g_02115	Prbn.g_01451
OG0001303	Syaq.g_02437	Prbn.g_01707
OG0001304	Syaq.g_00049	Prbn.g_01363
OG0001305	Syaq.g_02673	Prbn.g_01475
OG0001306	Syaq.g_00267	Prbn.g_01174
OG0001308	Syaq.g_00385	Prbn.g_00222
OG0001312	Syaq.g_02449	Prbn.g_01438
OG0001314	Syaq.g_00826	Prbn.g_00777
OG0001315	Syaq.g_00581	Prbn.g_01136
OG0001316	Syaq.g_01437	Prbn.g_01277
OG0001317	Syaq.g_01576	Prbn.g_00316
OG0001318	Syaq.g_00728	Prbn.g_00023
OG0001319	Syaq.g_00751	Prbn.g_00040
OG0001321	Syaq.g_00483	Prbn.g_00662
OG0001322	Syaq.g_00482	Prbn.g_00661
OG0001323	Syaq.g_01820	Prbn.g_00595
OG0001324	Syaq.g_02590	Prbn.g_01568
OG0001325	Syaq.g_00030	Prbn.g_00859
OG0001327	Syaq.g_02259	Prbn.g_01633
OG0001328	Syaq.g_02280	Prbn.g_01103
OG0001329	Syaq.g_02113	Prbn.g_01704
OG0001330	Syaq.g_00287	Prbn.g_00876
OG0001331	Syaq.g_01757	Prbn.g_00156
OG0001333	Syaq.g_01622	Prbn.g_01783
OG0001337	Syaq.g_00564	Prbn.g_00097
OG0001343	Syaq.g_00700	Prbn.g_01932
OG0001345	Syaq.g_00213	Prbn.g_01209
OG0001346	Syaq.g_00298	Prbn.g_01083
OG0001348	Syaq.g_02703	Prbn.g_00148
OG0001349	Syaq.g_00942	Prbn.g_00174
OG0001350	Syaq.g_01580	Prbn.g_00313
OG0001351	Syaq.g_00476	Prbn.g_00656
OG0001352	Syaq.g_01904	Prbn.g_01584
OG0001353	Syaq.g_02379	Prbn.g_01513
OG0001354	Syaq.g_02503	Prbn.g_01408
OG0001355	Syaq.g_00797	Prbn.g_01354
OG0001356	Syaq.g_02555	Prbn.g_01733
OG0001359	Syaq.g_00699	Prbn.g_01931
OG0001364	Syaq.g_00972	Prbn.g_01910
OG0001365	Syaq.g_01259	Prbn.g_00947
OG0001368	Syaq.g_00708	Prbn.g_01109, Prbn.g_01052, Prbn.g_00775
OG0001369	Syaq.g_01503	Prbn.g_01329
OG0001375	Syaq.g_00701	Prbn.g_01933
OG0001379	Syaq.g_00289	Prbn.g_01090
OG0001380	Syaq.g_01915	Prbn.g_01124
OG0001382	Syaq.g_00662	Prbn.g_01121
OG0001394	Syaq.g_02307	Prbn.g_01606
OG0001401	Syaq.g_02383	Prbn.g_01508
OG0001402	Syaq.g_02061	Prbn.g_00490
OG0001409	Syaq.g_00229	Prbn.g_01197
OG0001418	Syaq.g_00243	Prbn.g_01579
OG0001428	Syaq.g_01396	Prbn.g_00382
OG0001429	Syaq.g_02438	Prbn.g_01446
OG0001430	Syaq.g_01271	Prbn.g_01125
OG0001433	Syaq.g_00128	Prbn.g_01732
OG0001434	Syaq.g_02312	Prbn.g_01601
OG0001435	Syaq.g_02265	Prbn.g_01625
OG0001443	Syaq.g_01236	Prbn.g_01128
OG0001448	Syaq.g_01873	Prbn.g_00658
OG0001460	Syaq.g_00129	Prbn.g_01731
OG0001461	Syaq.g_02163	Prbn.g_00725
OG0001465	Syaq.g_02704	Prbn.g_01557
OG0001467	Syaq.g_00354	Prbn.g_01235
OG0001476	Syaq.g_00233	Prbn.g_01196
OG0001477	Syaq.g_02599	Prbn.g_00833
OG0001484	Syaq.g_02628	Prbn.g_00877
OG0001486	Syaq.g_00251	Prbn.g_01187
OG0001487	Syaq.g_00422	Prbn.g_00252
OG0001488	Syaq.g_00224	Prbn.g_01202
OG0001489	Syaq.g_00591	Prbn.g_01896
OG0001496	Syaq.g_02596	Prbn.g_00831
OG0001497	Syaq.g_02598	Prbn.g_00832
OG0001498	Syaq.g_00528	Prbn.g_00695
OG0001505	Syaq.g_00934, Syaq.g_00906	Prbn.g_01056
OG0001510	Syaq.g_01034	Prbn.g_00990
OG0001511	Syaq.g_01478	Prbn.g_01307
OG0001512	Syaq.g_01583	Prbn.g_01132
OG0001514	Syaq.g_02595	Prbn.g_00830
OG0001515	Syaq.g_02585	Prbn.g_01571
OG0001516	Syaq.g_02243	Prbn.g_00839
OG0001517	Syaq.g_00558	Prbn.g_00106
OG0001518	Syaq.g_01244	Prbn.g_00938
OG0001519	Syaq.g_01234	Prbn.g_00933
OG0001525	Syaq.g_02129	Prbn.g_01710
OG0001527	Syaq.g_01946	Prbn.g_00553
OG0001529	Syaq.g_01102	Prbn.g_00741
OG0001530	Syaq.g_01480	Prbn.g_01308
OG0001531	Syaq.g_01584	Prbn.g_00311
OG0001532	Syaq.g_00195	Prbn.g_00393
OG0001534	Syaq.g_00048	Prbn.g_01362
OG0001535	Syaq.g_00065	Prbn.g_01378
OG0001536	Syaq.g_02480	Prbn.g_01422
OG0001537	Syaq.g_02301	Prbn.g_01609
OG0001538	Syaq.g_02345	Prbn.g_01541
OG0001539	Syaq.g_02261	Prbn.g_01631
OG0001540	Syaq.g_01452	Prbn.g_01287
OG0001541	Syaq.g_01387	Prbn.g_00374
OG0001542	Syaq.g_01379	Prbn.g_00368
OG0001544	Syaq.g_01235	Prbn.g_00934
OG0001545	Syaq.g_01185	Prbn.g_00919
OG0001549	Syaq.g_02416	Prbn.g_01481
OG0001557	Syaq.g_02308	Prbn.g_01605
OG0001559	Syaq.g_01481	Prbn.g_01309
OG0001560	Syaq.g_01494	Prbn.g_01320
OG0001561	Syaq.g_00059	Prbn.g_01372
OG0001562	Syaq.g_00073	Prbn.g_01385
OG0001563	Syaq.g_00608	Prbn.g_01880
OG0001564	Syaq.g_02158	Prbn.g_00722
OG0001565	Syaq.g_02120	Prbn.g_00784
OG0001574	Syaq.g_01944	Prbn.g_00555
OG0001575	Syaq.g_01949	Prbn.g_00550
OG0001576	Syaq.g_00326	Prbn.g_01070
OG0001577	Syaq.g_00254	Prbn.g_01184
OG0001580	Syaq.g_01275	Prbn.g_00734
OG0001588	Syaq.g_00974	Prbn.g_00688
OG0001591	Syaq.g_02254	Prbn.g_01592
OG0001592	Syaq.g_01274	Prbn.g_00735
OG0001605	Syaq.g_01892	Prbn.g_01029
OG0001614	Syaq.g_01020	Prbn.g_01002
OG0001616	Syaq.g_00208	Prbn.g_00385
OG0001617	Syaq.g_02593	Prbn.g_01567
OG0001619	Syaq.g_02469	Prbn.g_01429
OG0001620	Syaq.g_00546	Prbn.g_00114
OG0001621	Syaq.g_00724	Prbn.g_00019
OG0001622	Syaq.g_01176	Prbn.g_00910
OG0001636	Syaq.g_01109	Prbn.g_00747
OG0001638	Syaq.g_01660	Prbn.g_01756
OG0001639	Syaq.g_01738	Prbn.g_00261
OG0001640	Syaq.g_02695	Prbn.g_01459
OG0001641	Syaq.g_02520	Prbn.g_01397
OG0001642	Syaq.g_02411	Prbn.g_01492
OG0001643	Syaq.g_02087	Prbn.g_00431
OG0001654	Syaq.g_01736	Prbn.g_00259
OG0001657	Syaq.g_01413	Prbn.g_01258
OG0001658	Syaq.g_01265	Prbn.g_00739
OG0001659	Syaq.g_00199	Prbn.g_00143
OG0001678	Syaq.g_00691	Prbn.g_01813
OG0001679	Syaq.g_02436	Prbn.g_00101
OG0001693	Syaq.g_02678	Prbn.g_01689
OG0001709	Syaq.g_00943	Prbn.g_00188
OG0001733	Syaq.g_02256	Prbn.g_01729
OG0001747	Syaq.g_01432	Prbn.g_00687
OG0001770	Syaq.g_02165	Prbn.g_01660
OG0001807	Syaq.g_00968	Prbn.g_00723
OG0001916	Syaq.g_01790	Prbn.g_00618
OG0001917	Syaq.g_00063	Prbn.g_01377
OG0001996	Syaq.g_01116	Prbn.g_00753
OG0002003	Syaq.g_02584	Prbn.g_01031
OG0002019	Syaq.g_00994	Prbn.g_00140
OG0002052	Syaq.g_02551	Prbn.g_01367
OG0002122	Syaq.g_02583	Prbn.g_01032
OG0002246	Syaq.g_00518	Prbn.g_01693
OG0002389	Syaq.g_00586	Prbn.g_01900
