Orthogroup	Syaq	Syao
OG0001130	Syaq.g_02686	Syao.g_00511
OG0001131	Syaq.g_02284	Syao.g_01387
OG0001132	Syaq.g_01872	Syao.g_01221
OG0001133	Syaq.g_02063	Syao.g_01333
OG0001134	Syaq.g_02213	Syao.g_01428
OG0001135	Syaq.g_02212	Syao.g_01424
OG0001136	Syaq.g_00252	Syao.g_00126
OG0001137	Syaq.g_00228	Syao.g_00194
OG0001138	Syaq.g_00196	Syao.g_00227
OG0001139	Syaq.g_00194	Syao.g_00225
OG0001140	Syaq.g_00193	Syao.g_00224
OG0001141	Syaq.g_00192	Syao.g_00254
OG0001142	Syaq.g_00191	Syao.g_00253
OG0001143	Syaq.g_00182	Syao.g_00243
OG0001144	Syaq.g_00166	Syao.g_00276
OG0001145	Syaq.g_00284	Syao.g_01446
OG0001146	Syaq.g_00305	Syao.g_01455
OG0001147	Syaq.g_00438	Syao.g_00095
OG0001148	Syaq.g_01761	Syao.g_00038
OG0001149	Syaq.g_01760	Syao.g_00039
OG0001150	Syaq.g_01759	Syao.g_00040
OG0001151	Syaq.g_01746	Syao.g_02706
OG0001152	Syaq.g_01745	Syao.g_02707
OG0001153	Syaq.g_00413	Syao.g_00083
OG0001154	Syaq.g_00414	Syao.g_00084
OG0001155	Syaq.g_01739	Syao.g_01747
OG0001156	Syaq.g_01729	Syao.g_01744
OG0001157	Syaq.g_01728	Syao.g_01743
OG0001158	Syaq.g_01727	Syao.g_01742
OG0001159	Syaq.g_01726	Syao.g_01741
OG0001160	Syaq.g_01693	Syao.g_01579
OG0001161	Syaq.g_01233	Syao.g_02373
OG0001162	Syaq.g_00331	Syao.g_02650
OG0001163	Syaq.g_01685	Syao.g_01571
OG0001164	Syaq.g_01679	Syao.g_01564
OG0001165	Syaq.g_01674	Syao.g_01559
OG0001166	Syaq.g_01652	Syao.g_01673
OG0001167	Syaq.g_01039	Syao.g_01006
OG0001169	Syaq.g_01620	Syao.g_01646
OG0001170	Syaq.g_01618	Syao.g_01644
OG0001171	Syaq.g_01607	Syao.g_01632
OG0001172	Syaq.g_00690	Syao.g_01914
OG0001173	Syaq.g_00689	Syao.g_01915
OG0001174	Syaq.g_00681	Syao.g_01923
OG0001175	Syaq.g_00680	Syao.g_01924
OG0001176	Syaq.g_00656	Syao.g_01799
OG0001177	Syaq.g_00658	Syao.g_01802
OG0001178	Syaq.g_01667	Syao.g_01541
OG0001179	Syaq.g_00626	Syao.g_01768
OG0001180	Syaq.g_00600	Syao.g_01833
OG0001181	Syaq.g_00596	Syao.g_01829
OG0001182	Syaq.g_00587	Syao.g_01820
OG0001183	Syaq.g_00579	Syao.g_01851
OG0001184	Syaq.g_00995	Syao.g_02264
OG0001185	Syaq.g_01022	Syao.g_02147
OG0001186	Syaq.g_01058	Syao.g_02173
OG0001187	Syaq.g_01061	Syao.g_02171
OG0001188	Syaq.g_01065	Syao.g_02169
OG0001189	Syaq.g_01095	Syao.g_02215
OG0001190	Syaq.g_01264	Syao.g_02436
OG0001191	Syaq.g_01248	Syao.g_02449
OG0001192	Syaq.g_01242	Syao.g_02367
OG0001193	Syaq.g_01217	Syao.g_02284
OG0001194	Syaq.g_01214	Syao.g_02285
OG0001195	Syaq.g_01213	Syao.g_02286
OG0001196	Syaq.g_01169	Syao.g_02341
OG0001197	Syaq.g_01167	Syao.g_02343
OG0001198	Syaq.g_01153	Syao.g_02158
OG0001199	Syaq.g_01553	Syao.g_02623
OG0001200	Syaq.g_01551	Syao.g_02625
OG0001201	Syaq.g_01486	Syao.g_02601
OG0001202	Syaq.g_01358	Syao.g_02461
OG0001203	Syaq.g_01581	Syao.g_00296, Syao.g_01705
OG0001204	Syaq.g_00709	Syao.g_02117
OG0001205	Syaq.g_00491	Syao.g_01620
OG0001206	Syaq.g_00468	Syao.g_02701, Syao.g_02702
OG0001207	Syaq.g_01764	Syao.g_00035
OG0001208	Syaq.g_01774	Syao.g_00026
OG0001209	Syaq.g_01841	Syao.g_01415
OG0001210	Syaq.g_01852	Syao.g_00882
OG0001211	Syaq.g_01932	Syao.g_00861
OG0001212	Syaq.g_01990	Syao.g_01001
OG0001213	Syaq.g_02072	Syao.g_01322
OG0001214	Syaq.g_02084	Syao.g_00896
OG0001215	Syaq.g_02580	Syao.g_00700
OG0001216	Syaq.g_00026	Syao.g_00492
OG0001218	Syaq.g_00423	Syao.g_00092
OG0001219	Syaq.g_02434	Syao.g_00651
OG0001220	Syaq.g_02412	Syao.g_00393
OG0001221	Syaq.g_02300	Syao.g_01657
OG0001222	Syaq.g_02472	Syao.g_00687
OG0001223	Syaq.g_02516	Syao.g_00820
OG0001224	Syaq.g_02683	Syao.g_00427
OG0001226	Syaq.g_01543	Syao.g_02633
OG0001227	Syaq.g_00333	Syao.g_01047
OG0001230	Syaq.g_00361	Syao.g_01503
OG0001231	Syaq.g_01133	Syao.g_02254
OG0001232	Syaq.g_01643	Syao.g_01664
OG0001233	Syaq.g_01617	Syao.g_01643
OG0001234	Syaq.g_00676	Syao.g_02035
OG0001235	Syaq.g_00665	Syao.g_01863
OG0001236	Syaq.g_00990	Syao.g_02261
OG0001237	Syaq.g_00999	Syao.g_02265
OG0001238	Syaq.g_01246	Syao.g_02451
OG0001239	Syaq.g_01556	Syao.g_02620
OG0001240	Syaq.g_01502	Syao.g_02669
OG0001243	Syaq.g_01457	Syao.g_02584
OG0001244	Syaq.g_01430	Syao.g_02477
OG0001245	Syaq.g_01916	Syao.g_00362
OG0001249	Syaq.g_00563	Syao.g_01882
OG0001250	Syaq.g_02389	Syao.g_00556
OG0001251	Syaq.g_02135	Syao.g_00641
OG0001252	Syaq.g_02690	Syao.g_00507
OG0001253	Syaq.g_01918	Syao.g_01220
OG0001254	Syaq.g_02214	Syao.g_01426
OG0001255	Syaq.g_02111	Syao.g_00920
OG0001256	Syaq.g_01686	Syao.g_01572
OG0001258	Syaq.g_01676	Syao.g_01561
OG0001259	Syaq.g_01619	Syao.g_01645
OG0001260	Syaq.g_01595	Syao.g_01623
OG0001261	Syaq.g_00617	Syao.g_01814
OG0001262	Syaq.g_01093	Syao.g_02213
OG0001263	Syaq.g_01454	Syao.g_02541
OG0001265	Syaq.g_01466	Syao.g_02574
OG0001266	Syaq.g_01354	Syao.g_02465
OG0001267	Syaq.g_00763	Syao.g_02063
OG0001268	Syaq.g_00553	Syao.g_01871
OG0001270	Syaq.g_00504	Syao.g_01733
OG0001271	Syaq.g_00445	Syao.g_02685
OG0001272	Syaq.g_01778	Syao.g_00120
OG0001274	Syaq.g_01303	Syao.g_02401
OG0001275	Syaq.g_02531	Syao.g_00806
OG0001276	Syaq.g_00062	Syao.g_00450
OG0001278	Syaq.g_00155	Syao.g_00265
OG0001279	Syaq.g_01867	Syao.g_01528
OG0001281	Syaq.g_00306	Syao.g_01454
OG0001282	Syaq.g_01762	Syao.g_00037
OG0001283	Syaq.g_01175	Syao.g_02335
OG0001284	Syaq.g_01700	Syao.g_01587
OG0001285	Syaq.g_01639	Syao.g_01010
OG0001286	Syaq.g_00602	Syao.g_01835
OG0001289	Syaq.g_01528	Syao.g_02649
OG0001291	Syaq.g_01444	Syao.g_02551
OG0001293	Syaq.g_00736	Syao.g_02091
OG0001294	Syaq.g_02252	Syao.g_00948
OG0001296	Syaq.g_01808	Syao.g_00163
OG0001297	Syaq.g_01812	Syao.g_00159
OG0001298	Syaq.g_01967	Syao.g_01043
OG0001299	Syaq.g_02246	Syao.g_00942
OG0001302	Syaq.g_02115	Syao.g_02711
OG0001303	Syaq.g_02437	Syao.g_00649
OG0001304	Syaq.g_00049	Syao.g_00466
OG0001305	Syaq.g_02673	Syao.g_00382
OG0001306	Syaq.g_00267	Syao.g_00141
OG0001308	Syaq.g_00385	Syao.g_01500
OG0001312	Syaq.g_02449	Syao.g_00635
OG0001313	Syaq.g_00458, Syaq.g_00459	Syao.g_02692
OG0001314	Syaq.g_00826	Syao.g_01276
OG0001315	Syaq.g_00581	Syao.g_01853
OG0001317	Syaq.g_01576	Syao.g_01701
OG0001318	Syaq.g_00728	Syao.g_02099
OG0001319	Syaq.g_00751	Syao.g_02075
OG0001323	Syaq.g_01820	Syao.g_01392
OG0001325	Syaq.g_00030	Syao.g_00487
OG0001326	Syaq.g_01205	Syao.g_02293
OG0001327	Syaq.g_02259	Syao.g_00953
OG0001328	Syaq.g_02280	Syao.g_00198
OG0001329	Syaq.g_02113	Syao.g_00876
OG0001330	Syaq.g_00287	Syao.g_01444
OG0001331	Syaq.g_01757	Syao.g_00042
OG0001333	Syaq.g_01622	Syao.g_01649
OG0001336	Syaq.g_01174	Syao.g_02336
OG0001337	Syaq.g_00564	Syao.g_01893, Syao.g_01884
OG0001343	Syaq.g_00700	Syao.g_01235
OG0001345	Syaq.g_00213	Syao.g_00179
OG0001347	Syaq.g_01063	Syao.g_02725
OG0001349	Syaq.g_00942	Syao.g_01074
OG0001351	Syaq.g_00476	Syao.g_00060
OG0001353	Syaq.g_02379	Syao.g_00439
OG0001354	Syaq.g_02503	Syao.g_00833
OG0001356	Syaq.g_00127	Syao.g_00301
OG0001358	Syaq.g_02056	Syao.g_01343
OG0001359	Syaq.g_00699	Syao.g_01234
OG0001360	Syaq.g_00211	Syao.g_00177
OG0001361	Syaq.g_00216	Syao.g_00182
OG0001364	Syaq.g_00972	Syao.g_01969
OG0001365	Syaq.g_01259	Syao.g_02441
OG0001368	Syaq.g_00708	Syao.g_02118
OG0001369	Syaq.g_01503	Syao.g_02668
OG0001373	Syaq.g_01206	Syao.g_02291, Syao.g_02292
OG0001374	Syaq.g_01198	Syao.g_02300
OG0001375	Syaq.g_00701	Syao.g_01236
OG0001378	Syaq.g_00506	Syao.g_01732
OG0001379	Syaq.g_00289	Syao.g_01441
OG0001380	Syaq.g_01915	Syao.g_00360
OG0001382	Syaq.g_00662	Syao.g_00766
OG0001383	Syaq.g_01587	Syao.g_00885
OG0001383	Syaq.g_01588	Syao.g_01291
OG0001385	Syaq.g_01209	Syao.g_02288
OG0001386	Syaq.g_01208	Syao.g_02289
OG0001387	Syaq.g_01207	Syao.g_02290
OG0001388	Syaq.g_01204	Syao.g_02294
OG0001389	Syaq.g_01203	Syao.g_02295
OG0001390	Syaq.g_01202	Syao.g_02296
OG0001391	Syaq.g_01201	Syao.g_02297
OG0001392	Syaq.g_01200	Syao.g_02298
OG0001393	Syaq.g_01199	Syao.g_02299
OG0001394	Syaq.g_02307	Syao.g_00983
OG0001395	Syaq.g_00045	Syao.g_00470
OG0001401	Syaq.g_02383	Syao.g_00434
OG0001402	Syaq.g_02061	Syao.g_01338
OG0001408	Syaq.g_02125	Syao.g_01384
OG0001416	Syaq.g_00303	Syao.g_01223
OG0001417	Syaq.g_02502	Syao.g_00657
OG0001418	Syaq.g_00243	Syao.g_00212
OG0001420	Syaq.g_01833	Syao.g_01403
OG0001429	Syaq.g_02438	Syao.g_00648
OG0001432	Syaq.g_01862	Syao.g_01219
OG0001433	Syaq.g_00128	Syao.g_00300
OG0001434	Syaq.g_02312	Syao.g_00988
OG0001435	Syaq.g_02265	Syao.g_00961
OG0001436	Syaq.g_00967	Syao.g_01990
OG0001438	Syaq.g_00778	Syao.g_02049
OG0001439	Syaq.g_00863	Syao.g_02026
OG0001441	Syaq.g_01822	Syao.g_01394
OG0001442	Syaq.g_02322	Syao.g_00738
OG0001443	Syaq.g_01236	Syao.g_02369
OG0001444	Syaq.g_01042	Syao.g_02664
OG0001447	Syaq.g_01456	Syao.g_02585
OG0001449	Syaq.g_00698	Syao.g_01691
OG0001452	Syaq.g_00723	Syao.g_02104
OG0001453	Syaq.g_02522	Syao.g_00814
OG0001454	Syaq.g_01917	Syao.g_01295
OG0001456	Syaq.g_01196	Syao.g_00708
OG0001457	Syaq.g_01195	Syao.g_00709
OG0001458	Syaq.g_01194	Syao.g_00710
OG0001460	Syaq.g_00129	Syao.g_00299
OG0001461	Syaq.g_02163	Syao.g_00788
OG0001462	Syaq.g_01108	Syao.g_02228
OG0001467	Syaq.g_00354	Syao.g_01225
OG0001471	Syaq.g_00859	Syao.g_02031
OG0001473	Syaq.g_02134	Syao.g_00621
OG0001474	Syaq.g_00552	Syao.g_01870
OG0001475	Syaq.g_00905	Syao.g_02177
OG0001476	Syaq.g_00233	Syao.g_00324
OG0001476	Syaq.g_00111, Syaq.g_02188, Syaq.g_02195	Syao.g_00691
OG0001477	Syaq.g_02599	Syao.g_00408
OG0001479	Syaq.g_00555	Syao.g_01873
OG0001486	Syaq.g_00251	Syao.g_00125
OG0001487	Syaq.g_00422	Syao.g_00091
OG0001488	Syaq.g_00224	Syao.g_00190
OG0001489	Syaq.g_02565, Syaq.g_00591	Syao.g_01823
OG0001492	Syaq.g_00158	Syao.g_00268
OG0001493	Syaq.g_00150	Syao.g_00260
OG0001495	Syaq.g_00659	Syao.g_01803
OG0001496	Syaq.g_02596	Syao.g_00410
OG0001497	Syaq.g_02598	Syao.g_00409
OG0001498	Syaq.g_00528	Syao.g_01717
OG0001502	Syaq.g_02407	Syao.g_00526
OG0001505	Syaq.g_00934, Syaq.g_00906	Syao.g_01138
OG0001508	Syaq.g_00902	Syao.g_02174
OG0001510	Syaq.g_01034	Syao.g_01944
OG0001511	Syaq.g_01478	Syao.g_02593
OG0001512	Syaq.g_01583	Syao.g_01707
OG0001513	Syaq.g_00998	Syao.g_02457
OG0001514	Syaq.g_02595	Syao.g_00411
OG0001515	Syaq.g_02585	Syao.g_00626
OG0001516	Syaq.g_02243	Syao.g_00939
OG0001517	Syaq.g_00558	Syao.g_01876
OG0001518	Syaq.g_01244	Syao.g_02365
OG0001519	Syaq.g_01234	Syao.g_02371
OG0001520	Syaq.g_01953	Syao.g_01044
OG0001525	Syaq.g_02129	Syao.g_00881
OG0001527	Syaq.g_01946	Syao.g_00846
OG0001528	Syaq.g_00904	Syao.g_02176
OG0001529	Syaq.g_01102	Syao.g_02222
OG0001530	Syaq.g_01480	Syao.g_02591
OG0001532	Syaq.g_00195	Syao.g_00226
OG0001533	Syaq.g_00508, Syaq.g_00470	Syao.g_01731
OG0001534	Syaq.g_00048	Syao.g_00467
OG0001535	Syaq.g_00065	Syao.g_00448
OG0001536	Syaq.g_02480	Syao.g_00679
OG0001537	Syaq.g_02301	Syao.g_00977
OG0001538	Syaq.g_02345	Syao.g_00761
OG0001539	Syaq.g_02261	Syao.g_00956
OG0001540	Syaq.g_01452	Syao.g_02543
OG0001541	Syaq.g_01387	Syao.g_02518
OG0001542	Syaq.g_01379	Syao.g_02527
OG0001544	Syaq.g_01235	Syao.g_02370
OG0001545	Syaq.g_01185	Syao.g_02312
OG0001546	Syaq.g_01825	Syao.g_01397
OG0001547	Syaq.g_02422	Syao.g_00570
OG0001553	Syaq.g_00368	Syao.g_01510
OG0001554	Syaq.g_01266	Syao.g_00323
OG0001556	Syaq.g_00202	Syao.g_00311
OG0001557	Syaq.g_02308	Syao.g_00984
OG0001558	Syaq.g_01130	Syao.g_02251
OG0001559	Syaq.g_01481	Syao.g_02590
OG0001560	Syaq.g_01494	Syao.g_02595
OG0001561	Syaq.g_00059	Syao.g_00454
OG0001562	Syaq.g_00073	Syao.g_00795
OG0001563	Syaq.g_00608	Syao.g_01841
OG0001564	Syaq.g_02158	Syao.g_00883, Syao.g_01231
OG0001567	Syaq.g_02421	Syao.g_00571
OG0001568	Syaq.g_02424	Syao.g_00569
OG0001570	Syaq.g_02417	Syao.g_00286
OG0001573	Syaq.g_01216, Syaq.g_00355, Syaq.g_02189	Syao.g_00024
OG0001574	Syaq.g_01944	Syao.g_00848
OG0001575	Syaq.g_01949	Syao.g_00843
OG0001576	Syaq.g_00326	Syao.g_01474
OG0001577	Syaq.g_00254	Syao.g_00128
OG0001580	Syaq.g_01275	Syao.g_02425
OG0001588	Syaq.g_00974	Syao.g_01998
OG0001590	Syaq.g_02166, Syaq.g_02177, Syaq.g_02076	Syao.g_00889
OG0001591	Syaq.g_02254	Syao.g_00950
OG0001592	Syaq.g_01274	Syao.g_02426
OG0001605	Syaq.g_01892	Syao.g_01284
OG0001613	Syaq.g_00582	Syao.g_01854
OG0001614	Syaq.g_01020	Syao.g_02144
OG0001616	Syaq.g_00208	Syao.g_00174
OG0001617	Syaq.g_02593	Syao.g_01201
OG0001618	Syaq.g_00036	Syao.g_00282, Syao.g_01153, Syao.g_00481
OG0001619	Syaq.g_02469	Syao.g_00690
OG0001620	Syaq.g_00546	Syao.g_01864
OG0001621	Syaq.g_00724	Syao.g_02103
OG0001622	Syaq.g_01176	Syao.g_02334
OG0001624	Syaq.g_02116	Syao.g_01257
OG0001625	Syaq.g_00730	Syao.g_02097
OG0001627	Syaq.g_01735	Syao.g_01698
OG0001634	Syaq.g_02249	Syao.g_00945
OG0001636	Syaq.g_01109	Syao.g_02229
OG0001637	Syaq.g_01603	Syao.g_01361
OG0001638	Syaq.g_01660	Syao.g_01684
OG0001640	Syaq.g_02695	Syao.g_00502
OG0001641	Syaq.g_02520	Syao.g_00816
OG0001642	Syaq.g_02411	Syao.g_00233
OG0001643	Syaq.g_02087	Syao.g_00899
OG0001646	Syaq.g_00110, Syaq.g_02196, Syaq.g_02616	Syao.g_01253
OG0001646	Syaq.g_01883	Syao.g_01283
OG0001647	Syaq.g_00753	Syao.g_02073
OG0001652	Syaq.g_01132	Syao.g_02253
OG0001653	Syaq.g_01505	Syao.g_01290, Syao.g_02667
OG0001654	Syaq.g_01736	Syao.g_01697
OG0001657	Syaq.g_01413	Syao.g_02491
OG0001658	Syaq.g_01265	Syao.g_02435
OG0001659	Syaq.g_00199	Syao.g_00020
OG0001671	Syaq.g_01316	Syao.g_02387
OG0001672	Syaq.g_01545	Syao.g_02631
OG0001673	Syaq.g_01569	Syao.g_02713
OG0001675	Syaq.g_02535	Syao.g_00802, Syao.g_01175
OG0001677	Syaq.g_00578	Syao.g_01850
OG0001678	Syaq.g_00691	Syao.g_01938
OG0001679	Syaq.g_02436	Syao.g_02566, Syao.g_02565
OG0001682	Syaq.g_00034	Syao.g_00483
OG0001692	Syaq.g_00366	Syao.g_01508
OG0001693	Syaq.g_02678	Syao.g_00389
OG0001694	Syaq.g_00765	Syao.g_02061
OG0001695	Syaq.g_01191	Syao.g_02308
OG0001700	Syaq.g_02420	Syao.g_00307
OG0001702	Syaq.g_01523	Syao.g_02655
OG0001703	Syaq.g_01765	Syao.g_00034
OG0001715	Syaq.g_01875	Syao.g_00278
OG0001729	Syaq.g_01589	Syao.g_01711
OG0001730	Syaq.g_01591	Syao.g_01008
OG0001731	Syaq.g_01717	Syao.g_01603
OG0001732	Syaq.g_00173	Syao.g_02197, Syao.g_00232
OG0001733	Syaq.g_02256	Syao.g_00310
OG0001735	Syaq.g_02236	Syao.g_00929
OG0001737	Syaq.g_00843	Syao.g_02042
OG0001738	Syaq.g_00879	Syao.g_02011
OG0001739	Syaq.g_01192	Syao.g_02306
OG0001740	Syaq.g_01188	Syao.g_02310
OG0001748	Syaq.g_01314	Syao.g_02389
OG0001750	Syaq.g_01507	Syao.g_01324
OG0001751	Syaq.g_01568	Syao.g_02714
OG0001752	Syaq.g_01593	Syao.g_01694
OG0001753	Syaq.g_00080	Syao.g_02301
OG0001753	Syaq.g_00238	Syao.g_01364
OG0001754	Syaq.g_01598	Syao.g_01363
OG0001755	Syaq.g_01817	Syao.g_00153
OG0001761	Syaq.g_02021	Syao.g_00400
OG0001762	Syaq.g_02528	Syao.g_00809
OG0001763	Syaq.g_02515	Syao.g_00821
OG0001764	Syaq.g_02427	Syao.g_00565
OG0001765	Syaq.g_02655	Syao.g_02679
OG0001766	Syaq.g_00854	Syao.g_02036
OG0001768	Syaq.g_01373	Syao.g_02533
OG0001783	Syaq.g_01025	Syao.g_01952
OG0001784	Syaq.g_01512	Syao.g_02662
OG0001785	Syaq.g_01602	Syao.g_01362
OG0001786	Syaq.g_01698	Syao.g_01584
OG0001787	Syaq.g_01837	Syao.g_01411
OG0001788	Syaq.g_01840	Syao.g_01414
OG0001789	Syaq.g_00296	Syao.g_01434
OG0001790	Syaq.g_00260	Syao.g_00134
OG0001791	Syaq.g_00231	Syao.g_01522
OG0001792	Syaq.g_00165	Syao.g_00275
OG0001794	Syaq.g_00051	Syao.g_00464
OG0001796	Syaq.g_00071	Syao.g_00440
OG0001797	Syaq.g_02461	Syao.g_00698
OG0001798	Syaq.g_02064	Syao.g_01332
OG0001799	Syaq.g_02103	Syao.g_00913
OG0001800	Syaq.g_00346	Syao.g_01529
OG0001801	Syaq.g_00356	Syao.g_01535
OG0001803	Syaq.g_00495	Syao.g_01615
OG0001804	Syaq.g_00527	Syao.g_01718
OG0001805	Syaq.g_00719	Syao.g_01352
OG0001806	Syaq.g_00752	Syao.g_02074
OG0001808	Syaq.g_00979	Syao.g_01964
OG0001809	Syaq.g_01562	Syao.g_02614
OG0001811	Syaq.g_01381	Syao.g_02525
OG0001812	Syaq.g_01273	Syao.g_02427
OG0001813	Syaq.g_01230	Syao.g_02360
OG0001814	Syaq.g_01166	Syao.g_02344
OG0001815	Syaq.g_01155	Syao.g_00732
OG0001816	Syaq.g_02258	Syao.g_00952
OG0001837	Syaq.g_01315	Syao.g_02388
OG0001838	Syaq.g_01142	Syao.g_02153
OG0001839	Syaq.g_01113	Syao.g_02233
OG0001840	Syaq.g_01096	Syao.g_02216
OG0001841	Syaq.g_01087	Syao.g_02209
OG0001843	Syaq.g_01019	Syao.g_02143
OG0001844	Syaq.g_01018	Syao.g_02142
OG0001845	Syaq.g_01017	Syao.g_02140
OG0001846	Syaq.g_01464	Syao.g_02577
OG0001847	Syaq.g_01465	Syao.g_02575
OG0001848	Syaq.g_01469	Syao.g_02571
OG0001849	Syaq.g_01529	Syao.g_02648
OG0001850	Syaq.g_01542	Syao.g_02634
OG0001851	Syaq.g_01549	Syao.g_02627
OG0001852	Syaq.g_01550	Syao.g_02626
OG0001853	Syaq.g_01557	Syao.g_02619
OG0001854	Syaq.g_01578	Syao.g_01703
OG0001856	Syaq.g_01694	Syao.g_01580
OG0001857	Syaq.g_01697	Syao.g_01583
OG0001858	Syaq.g_01722	Syao.g_01608
OG0001859	Syaq.g_01753	Syao.g_00046
OG0001860	Syaq.g_01767	Syao.g_00032
OG0001861	Syaq.g_01779	Syao.g_00119
OG0001862	Syaq.g_01791	Syao.g_00107
OG0001863	Syaq.g_01797	Syao.g_00101
OG0001864	Syaq.g_01850	Syao.g_01420
OG0001865	Syaq.g_01980	Syao.g_01030
OG0001866	Syaq.g_02004	Syao.g_01058
OG0001867	Syaq.g_02019	Syao.g_01056
OG0001868	Syaq.g_00302	Syao.g_01468
OG0001869	Syaq.g_00255	Syao.g_00129
OG0001870	Syaq.g_00246	Syao.g_00215
OG0001871	Syaq.g_00240	Syao.g_00207
OG0001872	Syaq.g_00160	Syao.g_00269
OG0001873	Syaq.g_00207	Syao.g_00173
OG0001874	Syaq.g_00210	Syao.g_00176
OG0001877	Syaq.g_02586	Syao.g_00627
OG0001878	Syaq.g_02532	Syao.g_00805
OG0001879	Syaq.g_02525	Syao.g_00811
OG0001880	Syaq.g_02489	Syao.g_00671
OG0001881	Syaq.g_02488	Syao.g_00672
OG0001882	Syaq.g_02464	Syao.g_00695
OG0001883	Syaq.g_02455	Syao.g_00713
OG0001884	Syaq.g_01869	Syao.g_00637
OG0001885	Syaq.g_02432	Syao.g_00586
OG0001886	Syaq.g_02428	Syao.g_00564
OG0001887	Syaq.g_02279	Syao.g_00200
OG0001888	Syaq.g_02314	Syao.g_00989
OG0001889	Syaq.g_02355	Syao.g_00772
OG0001890	Syaq.g_02396	Syao.g_00533
OG0001891	Syaq.g_02402	Syao.g_00528
OG0001892	Syaq.g_02119	Syao.g_00610
OG0001893	Syaq.g_02065	Syao.g_01331
OG0001894	Syaq.g_02081	Syao.g_00893
OG0001895	Syaq.g_00351	Syao.g_01532
OG0001896	Syaq.g_00511	Syao.g_01729
OG0001897	Syaq.g_00549	Syao.g_01867
OG0001898	Syaq.g_00566	Syao.g_01883
OG0001899	Syaq.g_00619	Syao.g_01816
OG0001900	Syaq.g_00737	Syao.g_02090
OG0001901	Syaq.g_00738	Syao.g_02089
OG0001902	Syaq.g_00770	Syao.g_02057
OG0001903	Syaq.g_00779	Syao.g_02048
OG0001904	Syaq.g_00970	Syao.g_01971
OG0001905	Syaq.g_00982	Syao.g_01961
OG0001906	Syaq.g_01451	Syao.g_02544
OG0001908	Syaq.g_01385	Syao.g_02521
OG0001909	Syaq.g_01375	Syao.g_02531
OG0001910	Syaq.g_01311	Syao.g_02393
OG0001912	Syaq.g_01252	Syao.g_02446
OG0001913	Syaq.g_01250	Syao.g_02448
OG0001914	Syaq.g_02168	Syao.g_01430
OG0001915	Syaq.g_01158	Syao.g_02195
OG0001917	Syaq.g_00063	Syao.g_00449
OG0001924	Syaq.g_02038	Syao.g_01347
OG0001925	Syaq.g_02037	Syao.g_01348
OG0001926	Syaq.g_02036	Syao.g_01349
OG0001927	Syaq.g_02035	Syao.g_01350
OG0001929	Syaq.g_01080	Syao.g_02202
OG0001932	Syaq.g_01021	Syao.g_02145
OG0001933	Syaq.g_01484	Syao.g_02587
OG0001934	Syaq.g_01498	Syao.g_02674
OG0001935	Syaq.g_01552	Syao.g_02624
OG0001937	Syaq.g_01709	Syao.g_01595
OG0001938	Syaq.g_01769	Syao.g_00030
OG0001939	Syaq.g_02112	Syao.g_01025
OG0001940	Syaq.g_01966	Syao.g_01046
OG0001941	Syaq.g_00307	Syao.g_01453
OG0001942	Syaq.g_00280	Syao.g_00531
OG0001943	Syaq.g_00230	Syao.g_00219
OG0001944	Syaq.g_02418	Syao.g_00203
OG0001946	Syaq.g_02587	Syao.g_00622
OG0001947	Syaq.g_02697	Syao.g_02380
OG0001948	Syaq.g_02517	Syao.g_00819
OG0001949	Syaq.g_02498	Syao.g_00662
OG0001950	Syaq.g_02496	Syao.g_00664
OG0001951	Syaq.g_02487	Syao.g_00673
OG0001952	Syaq.g_02463	Syao.g_00696
OG0001953	Syaq.g_02462	Syao.g_00697
OG0001954	Syaq.g_02716	Syao.g_00921
OG0001957	Syaq.g_02070	Syao.g_01326
OG0001958	Syaq.g_02238	Syao.g_00931
OG0001960	Syaq.g_00437	Syao.g_00094
OG0001961	Syaq.g_00447	Syao.g_02687
OG0001964	Syaq.g_00678	Syao.g_01926
OG0001966	Syaq.g_00732	Syao.g_02095
OG0001967	Syaq.g_00734	Syao.g_02093
OG0001968	Syaq.g_00735	Syao.g_02092
OG0001969	Syaq.g_00861	Syao.g_02029
OG0001970	Syaq.g_01449	Syao.g_02546
OG0001971	Syaq.g_01377	Syao.g_02529
OG0001972	Syaq.g_01297	Syao.g_02405
OG0001974	Syaq.g_01268	Syao.g_00320
OG0001975	Syaq.g_02169	Syao.g_01429
OG0001976	Syaq.g_02167	Syao.g_01319
OG0001979	Syaq.g_02581	Syao.g_00525
OG0001980	Syaq.g_00565	Syao.g_01887
OG0001981	Syaq.g_02143	Syao.g_00334
OG0001990	Syaq.g_01187	Syao.g_02311
OG0001993	Syaq.g_02040	Syao.g_01345
OG0001994	Syaq.g_02039	Syao.g_01346
OG0001996	Syaq.g_01116	Syao.g_02237
OG0001999	Syaq.g_01624	Syao.g_01650
OG0002000	Syaq.g_01818	Syao.g_01390
OG0002002	Syaq.g_00161	Syao.g_00270
OG0002003	Syaq.g_02584	Syao.g_01337
OG0002004	Syaq.g_01894	Syao.g_01556
OG0002008	Syaq.g_02530	Syao.g_00807
OG0002009	Syaq.g_02303	Syao.g_00980
OG0002010	Syaq.g_00404	Syao.g_00074
OG0002011	Syaq.g_00521, Syaq.g_01903	Syao.g_00258
OG0002012	Syaq.g_01913	Syao.g_00150
OG0002013	Syaq.g_01537	Syao.g_02640
OG0002015	Syaq.g_00961	Syao.g_01091
