Orthogroup	Syaq	Syas
OG0001133	Syaq.g_02063	Syas.g_00109
OG0001136	Syaq.g_00252	Syas.g_01187
OG0001138	Syaq.g_00196	Syas.g_01114
OG0001139	Syaq.g_00194	Syas.g_01112
OG0001140	Syaq.g_00193	Syas.g_01111
OG0001141	Syaq.g_00192	Syas.g_01110
OG0001142	Syaq.g_00191	Syas.g_01109
OG0001143	Syaq.g_00182	Syas.g_01092
OG0001144	Syaq.g_00166	Syas.g_01084
OG0001145	Syaq.g_00284	Syas.g_02867
OG0001146	Syaq.g_00305	Syas.g_02846
OG0001147	Syaq.g_00438	Syas.g_01329
OG0001148	Syaq.g_01761	Syas.g_01263
OG0001149	Syaq.g_01760	Syas.g_01264
OG0001150	Syaq.g_01759	Syas.g_01265
OG0001151	Syaq.g_01746	Syas.g_01366
OG0001152	Syaq.g_01745	Syas.g_01367
OG0001153	Syaq.g_00413	Syas.g_01301
OG0001154	Syaq.g_00414	Syas.g_01302
OG0001155	Syaq.g_01739	Syas.g_01478
OG0001156	Syaq.g_01729	Syas.g_01489
OG0001157	Syaq.g_01728	Syas.g_01490
OG0001158	Syaq.g_01727	Syas.g_01491
OG0001159	Syaq.g_01726	Syas.g_01492
OG0001160	Syaq.g_01693	Syas.g_02705
OG0001161	Syaq.g_01233	Syas.g_02030
OG0001162	Syaq.g_00331	Syas.g_02473
OG0001163	Syaq.g_01685	Syas.g_02697
OG0001164	Syaq.g_01679	Syas.g_02691
OG0001165	Syaq.g_01674	Syas.g_02686
OG0001166	Syaq.g_01652	Syas.g_02658
OG0001167	Syaq.g_01039	Syas.g_01046
OG0001169	Syaq.g_01620	Syas.g_02595
OG0001170	Syaq.g_01618	Syas.g_02593
OG0001171	Syaq.g_01607	Syas.g_02580
OG0001172	Syaq.g_00690	Syas.g_01665
OG0001173	Syaq.g_00689	Syas.g_01664
OG0001174	Syaq.g_00681	Syas.g_01656
OG0001175	Syaq.g_00680	Syas.g_01655
OG0001176	Syaq.g_00656	Syas.g_01638
OG0001177	Syaq.g_00658	Syas.g_01640
OG0001178	Syaq.g_01667	Syas.g_02676
OG0001179	Syaq.g_00626	Syas.g_01608
OG0001180	Syaq.g_00600	Syas.g_01583
OG0001181	Syaq.g_00596	Syas.g_01579
OG0001182	Syaq.g_00587	Syas.g_01571
OG0001183	Syaq.g_00579	Syas.g_01564
OG0001184	Syaq.g_00995	Syas.g_02188
OG0001185	Syaq.g_01022	Syas.g_02162
OG0001186	Syaq.g_01058	Syas.g_02113
OG0001187	Syaq.g_01061	Syas.g_02111
OG0001189	Syaq.g_01095	Syas.g_02089
OG0001190	Syaq.g_01264	Syas.g_01881
OG0001191	Syaq.g_01248	Syas.g_01900
OG0001193	Syaq.g_01217	Syas.g_01952
OG0001194	Syaq.g_01214	Syas.g_01953
OG0001195	Syaq.g_01213	Syas.g_01954
OG0001196	Syaq.g_01169	Syas.g_02010
OG0001197	Syaq.g_01167	Syas.g_02012
OG0001198	Syaq.g_01153	Syas.g_02031
OG0001199	Syaq.g_01553	Syas.g_02516
OG0001200	Syaq.g_01551	Syas.g_02514
OG0001201	Syaq.g_01486	Syas.g_02419
OG0001202	Syaq.g_01358	Syas.g_02270
OG0001203	Syaq.g_01581	Syas.g_02557
OG0001204	Syaq.g_00709	Syas.g_01687
OG0001205	Syaq.g_00491	Syas.g_02745
OG0001207	Syaq.g_01764	Syas.g_01260
OG0001208	Syaq.g_01774	Syas.g_01251
OG0001209	Syaq.g_01841	Syas.g_00065
OG0001210	Syaq.g_01852	Syas.g_00761
OG0001211	Syaq.g_01932	Syas.g_00788
OG0001212	Syaq.g_01990	Syas.g_00847
OG0001213	Syaq.g_02072	Syas.g_00100
OG0001214	Syaq.g_02084	Syas.g_00744
OG0001215	Syaq.g_02580	Syas.g_02245
OG0001217	Syaq.g_01885	Syas.g_01397
OG0001218	Syaq.g_00423	Syas.g_01309
OG0001219	Syaq.g_02434	Syas.g_00399
OG0001220	Syaq.g_02412	Syas.g_02447
OG0001221	Syaq.g_02300	Syas.g_02669
OG0001222	Syaq.g_02472	Syas.g_00448
OG0001223	Syaq.g_02516	Syas.g_00541
OG0001224	Syaq.g_02683	Syas.g_01015
OG0001225	Syaq.g_02681	Syas.g_01017
OG0001226	Syaq.g_01543	Syas.g_02506
OG0001227	Syaq.g_00333	Syas.g_00824
OG0001230	Syaq.g_00361	Syas.g_02806
OG0001231	Syaq.g_01133	Syas.g_02050
OG0001232	Syaq.g_01643	Syas.g_02649
OG0001233	Syaq.g_01617	Syas.g_02592
OG0001234	Syaq.g_00676	Syas.g_01310
OG0001235	Syaq.g_00665	Syas.g_01646
OG0001236	Syaq.g_00990	Syas.g_02191
OG0001237	Syaq.g_00999	Syas.g_02187
OG0001238	Syaq.g_01246	Syas.g_01901
OG0001239	Syaq.g_01556	Syas.g_02519
OG0001240	Syaq.g_01502	Syas.g_02435
OG0001241	Syaq.g_01492	Syas.g_02427
OG0001243	Syaq.g_01457	Syas.g_02391
OG0001244	Syaq.g_01430	Syas.g_02370
OG0001245	Syaq.g_01916	Syas.g_00524
OG0001246	Syaq.g_01802	Syas.g_01224, Syas.g_01829
OG0001249	Syaq.g_00563	Syas.g_01547
OG0001250	Syaq.g_02389	Syas.g_00239
OG0001251	Syaq.g_02135	Syas.g_00516, Syas.g_00408
OG0001252	Syaq.g_02690	Syas.g_00994
OG0001253	Syaq.g_01918	Syas.g_00143
OG0001255	Syaq.g_02111	Syas.g_00492
OG0001256	Syaq.g_01686	Syas.g_02698
OG0001258	Syaq.g_01676	Syas.g_02688
OG0001259	Syaq.g_01619	Syas.g_02594
OG0001260	Syaq.g_01595	Syas.g_02572
OG0001261	Syaq.g_00617	Syas.g_01599
OG0001262	Syaq.g_01093	Syas.g_02091
OG0001263	Syaq.g_01454	Syas.g_02388
OG0001265	Syaq.g_01466	Syas.g_02399
OG0001266	Syaq.g_01354	Syas.g_02266
OG0001267	Syaq.g_00763	Syas.g_01753
OG0001268	Syaq.g_00553	Syas.g_01535
OG0001269	Syaq.g_01866	Syas.g_00510
OG0001270	Syaq.g_00504	Syas.g_01499
OG0001271	Syaq.g_00445	Syas.g_01336
OG0001272	Syaq.g_01778	Syas.g_01247
OG0001273	Syaq.g_02077	Syas.g_00751
OG0001274	Syaq.g_01303	Syas.g_01849
OG0001275	Syaq.g_02531	Syas.g_00554
OG0001276	Syaq.g_00062	Syas.g_00215
OG0001278	Syaq.g_00155	Syas.g_01074
OG0001279	Syaq.g_01867	Syas.g_02792
OG0001280	Syaq.g_00294	Syas.g_01095
OG0001281	Syaq.g_00306	Syas.g_02845
OG0001282	Syaq.g_01762	Syas.g_01262
OG0001284	Syaq.g_01700	Syas.g_02124, Syas.g_02713
OG0001286	Syaq.g_00602	Syas.g_01585
OG0001287	Syaq.g_01030	Syas.g_00136
OG0001289	Syaq.g_01528	Syas.g_02474
OG0001290	Syaq.g_01493	Syas.g_02428
OG0001291	Syaq.g_01444	Syas.g_02378
OG0001293	Syaq.g_00736	Syas.g_01720
OG0001294	Syaq.g_02252	Syas.g_00692
OG0001296	Syaq.g_01808	Syas.g_01217
OG0001297	Syaq.g_01812	Syas.g_01213
OG0001298	Syaq.g_01967	Syas.g_00829
OG0001299	Syaq.g_02246	Syas.g_00700
OG0001303	Syaq.g_02437	Syas.g_00400
OG0001304	Syaq.g_00049	Syas.g_00199
OG0001305	Syaq.g_02673	Syas.g_01027
OG0001306	Syaq.g_00267	Syas.g_01202
OG0001308	Syaq.g_00385	Syas.g_02830
OG0001312	Syaq.g_02449	Syas.g_00414
OG0001314	Syaq.g_00826	Syas.g_01925
OG0001315	Syaq.g_00581	Syas.g_01566
OG0001317	Syaq.g_01576	Syas.g_02553
OG0001318	Syaq.g_00728	Syas.g_01706
OG0001319	Syaq.g_00751	Syas.g_01736
OG0001323	Syaq.g_01820	Syas.g_00006
OG0001325	Syaq.g_00030	Syas.g_00179
OG0001326	Syaq.g_01205	Syas.g_01960, Syas.g_01961
OG0001327	Syaq.g_02259	Syas.g_00687
OG0001329	Syaq.g_02113	Syas.g_00773
OG0001330	Syaq.g_00287	Syas.g_02865
OG0001331	Syaq.g_01757	Syas.g_01267
OG0001333	Syaq.g_01622	Syas.g_02598
OG0001336	Syaq.g_01174	Syas.g_02003
OG0001337	Syaq.g_00564	Syas.g_01548
OG0001345	Syaq.g_00213	Syas.g_01132
OG0001346	Syaq.g_00298	Syas.g_02853
OG0001347	Syaq.g_01063	Syas.g_01950
OG0001348	Syaq.g_02703	Syas.g_00119
OG0001349	Syaq.g_00942	Syas.g_02643
OG0001351	Syaq.g_00476	Syas.g_01280
OG0001353	Syaq.g_02379	Syas.g_00228
OG0001354	Syaq.g_02503	Syas.g_00526
OG0001355	Syaq.g_00797	Syas.g_01057
OG0001356	Syaq.g_00127	Syas.g_00972
OG0001356	Syaq.g_02555	Syas.g_01715
OG0001357	Syaq.g_00825	Syas.g_00764
OG0001358	Syaq.g_02056	Syas.g_00122
OG0001360	Syaq.g_00211	Syas.g_01130
OG0001361	Syaq.g_00216	Syas.g_01135
OG0001364	Syaq.g_00972	Syas.g_02212
OG0001365	Syaq.g_01259	Syas.g_01886
OG0001366	Syaq.g_01649	Syas.g_02655
OG0001373	Syaq.g_01206	Syas.g_01959
OG0001374	Syaq.g_01198	Syas.g_01968
OG0001378	Syaq.g_00506	Syas.g_01500
OG0001379	Syaq.g_00289	Syas.g_02861
OG0001380	Syaq.g_01915	Syas.g_00126
OG0001383	Syaq.g_01292	Syas.g_02563
OG0001383	Syaq.g_01587	Syas.g_00522
OG0001385	Syaq.g_01209	Syas.g_01956
OG0001386	Syaq.g_01208	Syas.g_01957
OG0001387	Syaq.g_01207	Syas.g_01958
OG0001388	Syaq.g_01204	Syas.g_01962
OG0001389	Syaq.g_01203	Syas.g_01963
OG0001390	Syaq.g_01202	Syas.g_01964
OG0001391	Syaq.g_01201	Syas.g_01965
OG0001392	Syaq.g_01200	Syas.g_01966
OG0001393	Syaq.g_01199	Syas.g_01967
OG0001394	Syaq.g_02307	Syas.g_00627
OG0001395	Syaq.g_00045	Syas.g_00195
OG0001396	Syaq.g_01064	Syas.g_01949
OG0001401	Syaq.g_02383	Syas.g_00233
OG0001402	Syaq.g_02061	Syas.g_00112
OG0001408	Syaq.g_02125	Syas.g_00142
OG0001409	Syaq.g_00229	Syas.g_00154
OG0001412	Syaq.g_01062	Syas.g_01951
OG0001413	Syaq.g_00139	Syas.g_01481
OG0001416	Syaq.g_00303	Syas.g_01061
OG0001417	Syaq.g_02502	Syas.g_00507
OG0001418	Syaq.g_00243	Syas.g_01177
OG0001420	Syaq.g_01833	Syas.g_00017
OG0001428	Syaq.g_01396	Syas.g_02325
OG0001429	Syaq.g_02438	Syas.g_00401
OG0001432	Syaq.g_01862	Syas.g_01484
OG0001433	Syaq.g_00128	Syas.g_01398
OG0001435	Syaq.g_02265	Syas.g_00678
OG0001438	Syaq.g_00778	Syas.g_01767
OG0001439	Syaq.g_00863	Syas.g_01809
OG0001441	Syaq.g_01822	Syas.g_00008
OG0001443	Syaq.g_01236	Syas.g_01910
OG0001444	Syaq.g_01042	Syas.g_02442
OG0001444	Syaq.g_01508	Syas.g_02439
OG0001447	Syaq.g_01456	Syas.g_02390
OG0001449	Syaq.g_00698	Syas.g_02567
OG0001452	Syaq.g_00723	Syas.g_01700
OG0001453	Syaq.g_02522	Syas.g_00547
OG0001454	Syaq.g_01917	Syas.g_01483
OG0001456	Syaq.g_01196	Syas.g_01969
OG0001457	Syaq.g_01195	Syas.g_01970
OG0001458	Syaq.g_01194	Syas.g_01971
OG0001460	Syaq.g_00129	Syas.g_01399
OG0001461	Syaq.g_02163	Syas.g_00566
OG0001471	Syaq.g_00859	Syas.g_01819
OG0001473	Syaq.g_02134	Syas.g_00323
OG0001474	Syaq.g_00552	Syas.g_01534
OG0001475	Syaq.g_00905	Syas.g_02120
OG0001476	Syaq.g_00233	Syas.g_00155
OG0001477	Syaq.g_02599	Syas.g_00934
OG0001478	Syaq.g_00457	Syas.g_01344
OG0001479	Syaq.g_00555	Syas.g_01537
OG0001480	Syaq.g_02121	Syas.g_00771
OG0001482	Syaq.g_02512	Syas.g_00535
OG0001484	Syaq.g_02628	Syas.g_00166, Syas.g_00167
OG0001486	Syaq.g_00251	Syas.g_01186
OG0001488	Syaq.g_00224	Syas.g_01142
OG0001489	Syaq.g_02565, Syaq.g_00591	Syas.g_01574
OG0001492	Syaq.g_00158	Syas.g_01077
OG0001493	Syaq.g_00150	Syas.g_01069
OG0001494	Syaq.g_00931	Syas.g_02633
OG0001495	Syaq.g_00659	Syas.g_01641
OG0001496	Syaq.g_02596	Syas.g_00936
OG0001497	Syaq.g_02598	Syas.g_00935
OG0001498	Syaq.g_00528	Syas.g_01511
OG0001502	Syaq.g_02407	Syas.g_00290
OG0001505	Syaq.g_00934, Syaq.g_00906	Syas.g_02135
OG0001508	Syaq.g_00902	Syas.g_02114
OG0001510	Syaq.g_01034	Syas.g_02151
OG0001511	Syaq.g_01478	Syas.g_02413
OG0001512	Syaq.g_01583	Syas.g_02559
OG0001514	Syaq.g_02595	Syas.g_00937
OG0001515	Syaq.g_02585	Syas.g_00734
OG0001516	Syaq.g_02243	Syas.g_00703
OG0001517	Syaq.g_00558	Syas.g_01540
OG0001518	Syaq.g_01244	Syas.g_01903
OG0001519	Syaq.g_01234	Syas.g_01912
OG0001520	Syaq.g_01953	Syas.g_00828
OG0001527	Syaq.g_01946	Syas.g_00803
OG0001528	Syaq.g_00904	Syas.g_02116
OG0001529	Syaq.g_01102	Syas.g_02082
OG0001530	Syaq.g_01480	Syas.g_02415
OG0001531	Syaq.g_01584	Syas.g_02560
OG0001532	Syaq.g_00195	Syas.g_01113
OG0001533	Syaq.g_00470	Syas.g_00476
OG0001534	Syaq.g_00048	Syas.g_00198
OG0001535	Syaq.g_00065	Syas.g_00218
OG0001536	Syaq.g_02480	Syas.g_00456
OG0001537	Syaq.g_02301	Syas.g_00651
OG0001538	Syaq.g_02345	Syas.g_00591
OG0001539	Syaq.g_02261	Syas.g_00683
OG0001540	Syaq.g_01452	Syas.g_02386
OG0001541	Syaq.g_01387	Syas.g_02316
OG0001542	Syaq.g_01379	Syas.g_02294
OG0001544	Syaq.g_01235	Syas.g_01911
OG0001545	Syaq.g_01185	Syas.g_01982
OG0001546	Syaq.g_01825	Syas.g_00011
OG0001547	Syaq.g_02422	Syas.g_00300
OG0001549	Syaq.g_02416	Syas.g_00482
OG0001554	Syaq.g_01266	Syas.g_00153
OG0001556	Syaq.g_00202	Syas.g_01679
OG0001557	Syaq.g_02308	Syas.g_00626
OG0001558	Syaq.g_01130	Syas.g_02053
OG0001559	Syaq.g_01481	Syas.g_02416
OG0001560	Syaq.g_01494	Syas.g_02429
OG0001561	Syaq.g_00059	Syas.g_00211
OG0001562	Syaq.g_00073	Syas.g_00560
OG0001563	Syaq.g_00608	Syas.g_01590
OG0001564	Syaq.g_02158	Syas.g_01034
OG0001565	Syaq.g_02120	Syas.g_00351
OG0001567	Syaq.g_02421	Syas.g_00294
OG0001568	Syaq.g_02424	Syas.g_00368
OG0001570	Syaq.g_02417	Syas.g_00309
OG0001573	Syaq.g_01216, Syaq.g_00355, Syaq.g_02189	Syas.g_02025
OG0001574	Syaq.g_01944	Syas.g_00801
OG0001575	Syaq.g_01949	Syas.g_00806
OG0001576	Syaq.g_00326	Syas.g_02834
OG0001577	Syaq.g_00254	Syas.g_01189
OG0001580	Syaq.g_01275	Syas.g_01875
OG0001586	Syaq.g_00932	Syas.g_02637
OG0001590	Syaq.g_02166, Syaq.g_02177, Syaq.g_02076	Syas.g_00752
OG0001591	Syaq.g_02254	Syas.g_00690
OG0001592	Syaq.g_01274	Syas.g_01877
OG0001614	Syaq.g_01020	Syas.g_02165
OG0001615	Syaq.g_02404	Syas.g_00778
OG0001616	Syaq.g_00208	Syas.g_01127
OG0001617	Syaq.g_02593	Syas.g_00076
OG0001618	Syaq.g_00036	Syas.g_00185
OG0001619	Syaq.g_02469	Syas.g_00445
OG0001620	Syaq.g_00546	Syas.g_01528
OG0001621	Syaq.g_00724	Syas.g_01702
OG0001622	Syaq.g_01176	Syas.g_02002
OG0001623	Syaq.g_00567	Syas.g_01550
OG0001623	Syaq.g_00571	Syas.g_01554
OG0001624	Syaq.g_02116	Syas.g_01926
OG0001625	Syaq.g_00730	Syas.g_01708
OG0001627	Syaq.g_01735	Syas.g_01474
OG0001634	Syaq.g_02249	Syas.g_00697
OG0001636	Syaq.g_01109	Syas.g_02075
OG0001637	Syaq.g_01603	Syas.g_02242, Syas.g_02547
OG0001638	Syaq.g_01660	Syas.g_02670
OG0001639	Syaq.g_01738	Syas.g_01477
OG0001640	Syaq.g_02695	Syas.g_00989
OG0001641	Syaq.g_02520	Syas.g_00545
OG0001643	Syaq.g_02087	Syas.g_00741
OG0001645	Syaq.g_01853	Syas.g_00769
OG0001647	Syaq.g_00753	Syas.g_01738
OG0001652	Syaq.g_01132	Syas.g_02051
OG0001653	Syaq.g_01505	Syas.g_02436
OG0001654	Syaq.g_01736	Syas.g_01475
OG0001657	Syaq.g_01413	Syas.g_02355
OG0001659	Syaq.g_00199	Syas.g_01118
OG0001666	Syaq.g_02653	Syas.g_02785
OG0001671	Syaq.g_01316	Syas.g_01830
OG0001672	Syaq.g_01545	Syas.g_02508
OG0001673	Syaq.g_01569	Syas.g_02551
OG0001675	Syaq.g_02535	Syas.g_00558
OG0001677	Syaq.g_00578	Syas.g_01563
OG0001678	Syaq.g_00691	Syas.g_01666
OG0001679	Syaq.g_02436	Syas.g_02407
OG0001682	Syaq.g_00034	Syas.g_00183
OG0001683	Syaq.g_00923, Syaq.g_01636, Syaq.g_00117, Syaq.g_00125, Syaq.g_00787, Syaq.g_00927, Syaq.g_02006, Syaq.g_02218	Syas.g_02537
OG0001692	Syaq.g_00366	Syas.g_02810
OG0001693	Syaq.g_02678	Syas.g_01022
OG0001694	Syaq.g_00765	Syas.g_01755
OG0001695	Syaq.g_01191	Syas.g_01980
OG0001700	Syaq.g_02420	Syas.g_01390, Syas.g_01391
OG0001702	Syaq.g_01523	Syas.g_02468
OG0001703	Syaq.g_01765	Syas.g_01259
OG0001715	Syaq.g_01875	Syas.g_01409
OG0001716	Syaq.g_02409	Syas.g_00512
OG0001716	Syaq.g_01334	Syas.g_01406
OG0001726	Syaq.g_02419	Syas.g_00337
OG0001729	Syaq.g_01589	Syas.g_02564
OG0001730	Syaq.g_01591	Syas.g_00954
OG0001731	Syaq.g_01717	Syas.g_02729
OG0001732	Syaq.g_00173	Syas.g_02021, Syas.g_01088
OG0001733	Syaq.g_02256	Syas.g_00974
OG0001735	Syaq.g_02236	Syas.g_00711
OG0001736	Syaq.g_00952	Syas.g_00737
OG0001737	Syaq.g_00843	Syas.g_01777
OG0001738	Syaq.g_00879	Syas.g_01792
OG0001739	Syaq.g_01192	Syas.g_01978
OG0001748	Syaq.g_01314	Syas.g_01832
OG0001749	Syaq.g_00959	Syas.g_02217
OG0001750	Syaq.g_01507	Syas.g_02438
OG0001751	Syaq.g_01568	Syas.g_02550
OG0001752	Syaq.g_01593	Syas.g_02570
OG0001753	Syaq.g_00080	Syas.g_00864
OG0001753	Syaq.g_00238	Syas.g_00364
OG0001754	Syaq.g_01598	Syas.g_02545, Syas.g_02244
OG0001755	Syaq.g_01817	Syas.g_01208
OG0001756	Syaq.g_01237	Syas.g_01914
OG0001761	Syaq.g_02021	Syas.g_01040
OG0001762	Syaq.g_02528	Syas.g_00552
OG0001763	Syaq.g_02515	Syas.g_00540
OG0001764	Syaq.g_02427	Syas.g_00374
OG0001765	Syaq.g_02655	Syas.g_00314
OG0001766	Syaq.g_00854	Syas.g_01870
OG0001768	Syaq.g_01373	Syas.g_02696
OG0001783	Syaq.g_01025	Syas.g_02159
OG0001784	Syaq.g_01512	Syas.g_02445
OG0001786	Syaq.g_01698	Syas.g_02710
OG0001787	Syaq.g_01837	Syas.g_00060
OG0001788	Syaq.g_01840	Syas.g_00064
OG0001789	Syaq.g_00296	Syas.g_02855
OG0001790	Syaq.g_00260	Syas.g_01195
OG0001792	Syaq.g_00165	Syas.g_01083
OG0001794	Syaq.g_00051	Syas.g_00201
OG0001796	Syaq.g_00071	Syas.g_00227
OG0001797	Syaq.g_02461	Syas.g_02249
OG0001798	Syaq.g_02064	Syas.g_00108
OG0001800	Syaq.g_00346	Syas.g_00955
OG0001801	Syaq.g_00356	Syas.g_02801
OG0001803	Syaq.g_00495	Syas.g_02741
OG0001804	Syaq.g_00527	Syas.g_01510
OG0001805	Syaq.g_00719	Syas.g_00304
OG0001806	Syaq.g_00752	Syas.g_01737
OG0001808	Syaq.g_00979	Syas.g_02210
OG0001809	Syaq.g_01562	Syas.g_00959
OG0001811	Syaq.g_01381	Syas.g_02297
OG0001812	Syaq.g_01273	Syas.g_01878
OG0001813	Syaq.g_01230	Syas.g_01936
OG0001814	Syaq.g_01166	Syas.g_02013
OG0001815	Syaq.g_01155	Syas.g_02022
OG0001816	Syaq.g_02258	Syas.g_00688
OG0001818	Syaq.g_00116, Syaq.g_00124, Syaq.g_00788, Syaq.g_00928, Syaq.g_02007, Syaq.g_02219	Syas.g_02536
OG0001837	Syaq.g_01315	Syas.g_01831
OG0001838	Syaq.g_01142	Syas.g_02042
OG0001839	Syaq.g_01113	Syas.g_02071
OG0001840	Syaq.g_01096	Syas.g_02088
OG0001841	Syaq.g_01087	Syas.g_02095
OG0001843	Syaq.g_01019	Syas.g_02166
OG0001844	Syaq.g_01018	Syas.g_02167
OG0001845	Syaq.g_01017	Syas.g_02169
OG0001846	Syaq.g_01464	Syas.g_02397
OG0001848	Syaq.g_01469	Syas.g_02402
OG0001849	Syaq.g_01529	Syas.g_02475
OG0001850	Syaq.g_01542	Syas.g_02505
OG0001851	Syaq.g_01549	Syas.g_02512
OG0001852	Syaq.g_01550	Syas.g_02513
OG0001853	Syaq.g_01557	Syas.g_02520
OG0001854	Syaq.g_01578	Syas.g_02555
OG0001856	Syaq.g_01694	Syas.g_02706
OG0001857	Syaq.g_01697	Syas.g_02709
OG0001858	Syaq.g_01722	Syas.g_02734
OG0001859	Syaq.g_01753	Syas.g_01271
OG0001860	Syaq.g_01767	Syas.g_01257
OG0001861	Syaq.g_01779	Syas.g_01246
OG0001862	Syaq.g_01791	Syas.g_01233
OG0001863	Syaq.g_01797	Syas.g_01229
OG0001864	Syaq.g_01850	Syas.g_00092
OG0001866	Syaq.g_02004	Syas.g_00862
OG0001867	Syaq.g_02019	Syas.g_00866
OG0001868	Syaq.g_00302	Syas.g_02851
OG0001869	Syaq.g_00255	Syas.g_01190
OG0001870	Syaq.g_00246	Syas.g_01180
OG0001871	Syaq.g_00240	Syas.g_01173
OG0001872	Syaq.g_00160	Syas.g_01078
OG0001873	Syaq.g_00207	Syas.g_01126
OG0001874	Syaq.g_00210	Syas.g_01129
OG0001877	Syaq.g_02586	Syas.g_00735
OG0001878	Syaq.g_02532	Syas.g_00555
OG0001879	Syaq.g_02525	Syas.g_00550
OG0001880	Syaq.g_02489	Syas.g_00465
OG0001881	Syaq.g_02488	Syas.g_00464
OG0001882	Syaq.g_02464	Syas.g_02252
OG0001883	Syaq.g_02455	Syas.g_00423
OG0001884	Syaq.g_01869	Syas.g_00412
OG0001885	Syaq.g_02432	Syas.g_00395
OG0001886	Syaq.g_02428	Syas.g_00375
OG0001887	Syaq.g_02279	Syas.g_00661, Syas.g_00664
OG0001888	Syaq.g_02314	Syas.g_00622
OG0001889	Syaq.g_02355	Syas.g_00581
OG0001890	Syaq.g_02396	Syas.g_00283
OG0001891	Syaq.g_02402	Syas.g_00289
OG0001892	Syaq.g_02119	Syas.g_00422
OG0001893	Syaq.g_02065	Syas.g_00863, Syas.g_00107
OG0001894	Syaq.g_02081	Syas.g_00747
OG0001895	Syaq.g_00351	Syas.g_02798
OG0001896	Syaq.g_00511	Syas.g_01502
OG0001897	Syaq.g_00549	Syas.g_01531
OG0001898	Syaq.g_00566	Syas.g_01549
OG0001899	Syaq.g_00619	Syas.g_01601
OG0001900	Syaq.g_00737	Syas.g_01722
OG0001901	Syaq.g_00738	Syas.g_01723
OG0001902	Syaq.g_00770	Syas.g_01759
OG0001903	Syaq.g_00779	Syas.g_01768
OG0001904	Syaq.g_00970	Syas.g_02214
OG0001905	Syaq.g_00982	Syas.g_02198
OG0001906	Syaq.g_01451	Syas.g_02385
OG0001908	Syaq.g_01385	Syas.g_02314
OG0001909	Syaq.g_01375	Syas.g_02289
OG0001910	Syaq.g_01311	Syas.g_01836
OG0001912	Syaq.g_01252	Syas.g_01895
OG0001913	Syaq.g_01250	Syas.g_01898
OG0001914	Syaq.g_02168	Syas.g_00098
OG0001915	Syaq.g_01158	Syas.g_02019
OG0001917	Syaq.g_00063	Syas.g_00216
OG0001924	Syaq.g_02038	Syas.g_00040
OG0001925	Syaq.g_02037	Syas.g_00041
OG0001926	Syaq.g_02036	Syas.g_00042
OG0001927	Syaq.g_02035	Syas.g_00043
OG0001929	Syaq.g_01080	Syas.g_02102
OG0001932	Syaq.g_01021	Syas.g_02164
OG0001933	Syaq.g_01484	Syas.g_02418
OG0001934	Syaq.g_01498	Syas.g_02430
OG0001935	Syaq.g_01552	Syas.g_02515
OG0001937	Syaq.g_01709	Syas.g_02721
OG0001938	Syaq.g_01769	Syas.g_01255
OG0001939	Syaq.g_02112	Syas.g_01526
OG0001940	Syaq.g_01966	Syas.g_00826
OG0001941	Syaq.g_00307	Syas.g_02844
OG0001942	Syaq.g_00280	Syas.g_00175
OG0001943	Syaq.g_00230	Syas.g_00388
OG0001944	Syaq.g_02418	Syas.g_02794
OG0001946	Syaq.g_02587	Syas.g_00928
OG0001948	Syaq.g_02517	Syas.g_00542
OG0001949	Syaq.g_02498	Syas.g_00502
OG0001950	Syaq.g_02496	Syas.g_00499
OG0001951	Syaq.g_02487	Syas.g_00463
OG0001952	Syaq.g_02463	Syas.g_02251
OG0001953	Syaq.g_02462	Syas.g_02250
OG0001954	Syaq.g_02716	Syas.g_01433
OG0001957	Syaq.g_02070	Syas.g_00102
OG0001958	Syaq.g_02238	Syas.g_00709
OG0001960	Syaq.g_00437	Syas.g_01313
OG0001961	Syaq.g_00447	Syas.g_01338
OG0001964	Syaq.g_00678	Syas.g_01653
OG0001966	Syaq.g_00732	Syas.g_01710
OG0001967	Syaq.g_00734	Syas.g_01712
OG0001968	Syaq.g_00735	Syas.g_01713
OG0001969	Syaq.g_00861	Syas.g_01818
OG0001970	Syaq.g_01449	Syas.g_02383
OG0001971	Syaq.g_01377	Syas.g_02291
OG0001972	Syaq.g_01297	Syas.g_01853
OG0001975	Syaq.g_02169	Syas.g_00097
OG0001976	Syaq.g_02167	Syas.g_00099
OG0001979	Syaq.g_02581	Syas.g_01412
OG0001980	Syaq.g_00565	Syas.g_01045
OG0001981	Syaq.g_02143	Syas.g_00286
OG0001990	Syaq.g_01187	Syas.g_01973
OG0001993	Syaq.g_02040	Syas.g_00038
OG0001994	Syaq.g_02039	Syas.g_00039
OG0001996	Syaq.g_01116	Syas.g_02067
OG0001997	Syaq.g_01509	Syas.g_02440
OG0001999	Syaq.g_01624	Syas.g_02599
OG0002000	Syaq.g_01818	Syas.g_00004
OG0002002	Syaq.g_00161	Syas.g_01079
OG0002003	Syaq.g_02584	Syas.g_00491
OG0002004	Syaq.g_01894	Syas.g_01906
OG0002005	Syaq.g_02304	Syas.g_00036, Syas.g_00926, Syas.g_00080
OG0002006	Syaq.g_02698	Syas.g_00171
OG0002007	Syaq.g_02699	Syas.g_00988
OG0002009	Syaq.g_02303	Syas.g_00631
OG0002010	Syaq.g_00404	Syas.g_01293
OG0002013	Syaq.g_01537	Syas.g_02488
