Orthogroup	Syaq	Pran
OG0001146	Syaq.g_00305	Pran.g_00872
OG0001147	Syaq.g_00438	Pran.g_00854
OG0001148	Syaq.g_01761	Pran.g_00839
OG0001149	Syaq.g_01760	Pran.g_00838
OG0001150	Syaq.g_01759	Pran.g_00837
OG0001151	Syaq.g_01746	Pran.g_00826
OG0001152	Syaq.g_01745	Pran.g_00825
OG0001153	Syaq.g_00413	Pran.g_00701
OG0001154	Syaq.g_00414	Pran.g_00700
OG0001155	Syaq.g_01739	Pran.g_00688
OG0001156	Syaq.g_01729	Pran.g_00685
OG0001157	Syaq.g_01728	Pran.g_00684
OG0001158	Syaq.g_01727	Pran.g_00683
OG0001159	Syaq.g_01726	Pran.g_00682
OG0001160	Syaq.g_01693	Pran.g_00658
OG0001161	Syaq.g_01233	Pran.g_00646
OG0001162	Syaq.g_00331	Pran.g_00632
OG0001163	Syaq.g_01685	Pran.g_00962
OG0001164	Syaq.g_01679	Pran.g_00966
OG0001165	Syaq.g_01674	Pran.g_00969
OG0001166	Syaq.g_01652	Pran.g_00989
OG0001167	Syaq.g_01039	Pran.g_01006
OG0001169	Syaq.g_01620	Pran.g_01010
OG0001170	Syaq.g_01618	Pran.g_01012
OG0001171	Syaq.g_01607	Pran.g_01021
OG0001172	Syaq.g_00690	Pran.g_01035
OG0001173	Syaq.g_00689	Pran.g_01036
OG0001174	Syaq.g_00681	Pran.g_01045
OG0001175	Syaq.g_00680	Pran.g_01046
OG0001176	Syaq.g_00656	Pran.g_01053
OG0001177	Syaq.g_00658	Pran.g_01055
OG0001178	Syaq.g_01667	Pran.g_01060
OG0001179	Syaq.g_00626	Pran.g_01089
OG0001180	Syaq.g_00600	Pran.g_01111
OG0001181	Syaq.g_00596	Pran.g_01115
OG0001182	Syaq.g_00587	Pran.g_01122
OG0001183	Syaq.g_00579	Pran.g_01126
OG0001184	Syaq.g_00995	Pran.g_01141
OG0001185	Syaq.g_01022	Pran.g_01155
OG0001186	Syaq.g_01058	Pran.g_01178
OG0001187	Syaq.g_01061	Pran.g_01183
OG0001188	Syaq.g_01065	Pran.g_01185
OG0001190	Syaq.g_01264	Pran.g_01205
OG0001191	Syaq.g_01248	Pran.g_01215
OG0001192	Syaq.g_01242	Pran.g_01220
OG0001193	Syaq.g_01217	Pran.g_01230
OG0001194	Syaq.g_01214	Pran.g_01231
OG0001195	Syaq.g_01213	Pran.g_01232
OG0001196	Syaq.g_01169	Pran.g_01245
OG0001197	Syaq.g_01167	Pran.g_01246
OG0001198	Syaq.g_01153	Pran.g_01254
OG0001199	Syaq.g_01553	Pran.g_00358
OG0001200	Syaq.g_01551	Pran.g_00356
OG0001201	Syaq.g_01486	Pran.g_00325
OG0001202	Syaq.g_01358	Pran.g_00233
OG0001204	Syaq.g_00709	Pran.g_01949
OG0001205	Syaq.g_00491	Pran.g_01735
OG0001206	Syaq.g_00468	Pran.g_01716
OG0001207	Syaq.g_01764	Pran.g_01701
OG0001208	Syaq.g_01774	Pran.g_01696
OG0001209	Syaq.g_01841	Pran.g_01643
OG0001210	Syaq.g_01852	Pran.g_01638
OG0001211	Syaq.g_01932	Pran.g_01628
OG0001212	Syaq.g_01990	Pran.g_01582
OG0001213	Syaq.g_02072	Pran.g_01549
OG0001214	Syaq.g_02084	Pran.g_01541
OG0001215	Syaq.g_02580	Pran.g_01488
OG0001216	Syaq.g_00026	Pran.g_01458
OG0001217	Syaq.g_01885	Pran.g_01415
OG0001218	Syaq.g_00423	Pran.g_01407
OG0001219	Syaq.g_02434	Pran.g_01354
OG0001220	Syaq.g_02412	Pran.g_01292
OG0001221	Syaq.g_02300	Pran.g_00440
OG0001222	Syaq.g_02472	Pran.g_00479
OG0001223	Syaq.g_02516	Pran.g_00505
OG0001225	Syaq.g_02681	Pran.g_00566
OG0001226	Syaq.g_01543	Pran.g_00159
OG0001227	Syaq.g_00333	Pran.g_00141
OG0001230	Syaq.g_00361	Pran.g_00741
OG0001231	Syaq.g_01133	Pran.g_00634
OG0001232	Syaq.g_01643	Pran.g_00993
OG0001233	Syaq.g_01617	Pran.g_01013
OG0001234	Syaq.g_00676	Pran.g_01048
OG0001235	Syaq.g_00665	Pran.g_01057
OG0001237	Syaq.g_00999	Pran.g_01142
OG0001238	Syaq.g_01246	Pran.g_01216
OG0001239	Syaq.g_01556	Pran.g_00361
OG0001240	Syaq.g_01502	Pran.g_00340
OG0001241	Syaq.g_01492	Pran.g_00332
OG0001244	Syaq.g_01430	Pran.g_00293
OG0001245	Syaq.g_01916	Pran.g_01815
OG0001246	Syaq.g_01802	Pran.g_01674
OG0001248	Syaq.g_01891	Pran.g_01493
OG0001249	Syaq.g_00563	Pran.g_01365
OG0001250	Syaq.g_02389	Pran.g_01303
OG0001251	Syaq.g_02135	Pran.g_00414
OG0001252	Syaq.g_02690	Pran.g_00559
OG0001253	Syaq.g_01918	Pran.g_00140
OG0001254	Syaq.g_02214	Pran.g_00091
OG0001255	Syaq.g_02111	Pran.g_00076
OG0001256	Syaq.g_01686	Pran.g_00641
OG0001258	Syaq.g_01676	Pran.g_00967
OG0001259	Syaq.g_01619	Pran.g_01011
OG0001260	Syaq.g_01595	Pran.g_01027
OG0001261	Syaq.g_00617	Pran.g_01097
OG0001262	Syaq.g_01093	Pran.g_01200
OG0001265	Syaq.g_01466	Pran.g_00315
OG0001266	Syaq.g_01354	Pran.g_00229
OG0001267	Syaq.g_00763	Pran.g_01914
OG0001268	Syaq.g_00553	Pran.g_01856
OG0001269	Syaq.g_01866	Pran.g_01835
OG0001270	Syaq.g_00504	Pran.g_01746
OG0001271	Syaq.g_00445	Pran.g_01706
OG0001272	Syaq.g_01778	Pran.g_01692
OG0001273	Syaq.g_02077	Pran.g_01547
OG0001274	Syaq.g_01303	Pran.g_01473
OG0001275	Syaq.g_02531	Pran.g_00515
OG0001276	Syaq.g_00062	Pran.g_00543
OG0001278	Syaq.g_00155	Pran.g_00010
OG0001279	Syaq.g_01867	Pran.g_00609
OG0001280	Syaq.g_00294	Pran.g_00877
OG0001281	Syaq.g_00306	Pran.g_00871
OG0001282	Syaq.g_01762	Pran.g_00840
OG0001283	Syaq.g_01175	Pran.g_00820
OG0001284	Syaq.g_01700	Pran.g_00663
OG0001285	Syaq.g_01639	Pran.g_00996
OG0001286	Syaq.g_00602	Pran.g_01109
OG0001287	Syaq.g_01030	Pran.g_01162
OG0001289	Syaq.g_01528	Pran.g_00345
OG0001290	Syaq.g_01493	Pran.g_00333
OG0001291	Syaq.g_01444	Pran.g_00299
OG0001293	Syaq.g_00736	Pran.g_01932
OG0001294	Syaq.g_02252	Pran.g_01817
OG0001296	Syaq.g_01808	Pran.g_01669
OG0001297	Syaq.g_01812	Pran.g_01664
OG0001298	Syaq.g_01967	Pran.g_01601
OG0001299	Syaq.g_02246	Pran.g_01512
OG0001300	Syaq.g_02589	Pran.g_01485
OG0001301	Syaq.g_02602	Pran.g_01482
OG0001302	Syaq.g_02115	Pran.g_01356
OG0001303	Syaq.g_02437	Pran.g_01434
OG0001304	Syaq.g_00049	Pran.g_00553
OG0001305	Syaq.g_02673	Pran.g_00572
OG0001306	Syaq.g_00267	Pran.g_00074
OG0001308	Syaq.g_00385	Pran.g_00723
OG0001312	Syaq.g_02449	Pran.g_00468
OG0001315	Syaq.g_00581	Pran.g_00371
OG0001316	Syaq.g_01437	Pran.g_00294
OG0001317	Syaq.g_01576	Pran.g_00198
OG0001318	Syaq.g_00728	Pran.g_01936
OG0001319	Syaq.g_00751	Pran.g_01921
OG0001321	Syaq.g_00483	Pran.g_01726
OG0001322	Syaq.g_00482	Pran.g_01725
OG0001323	Syaq.g_01820	Pran.g_01659
OG0001324	Syaq.g_02590	Pran.g_01484
OG0001325	Syaq.g_00030	Pran.g_01455
OG0001326	Syaq.g_01205	Pran.g_00184
OG0001327	Syaq.g_02259	Pran.g_00167
OG0001328	Syaq.g_02280	Pran.g_00142
OG0001329	Syaq.g_02113	Pran.g_00101
OG0001331	Syaq.g_01757	Pran.g_00835
OG0001333	Syaq.g_01622	Pran.g_01007
OG0001336	Syaq.g_01174	Pran.g_01242
OG0001343	Syaq.g_00700	Pran.g_00411
OG0001345	Syaq.g_00213	Pran.g_00041
OG0001346	Syaq.g_00298	Pran.g_00875
OG0001348	Syaq.g_02703	Pran.g_00604
OG0001349	Syaq.g_00942	Pran.g_00792, Pran.g_00805
OG0001350	Syaq.g_01580	Pran.g_00195
OG0001352	Syaq.g_01904	Pran.g_01498
OG0001353	Syaq.g_02379	Pran.g_01311
OG0001354	Syaq.g_02503	Pran.g_00497
OG0001356	Syaq.g_02555	Pran.g_01390
OG0001358	Syaq.g_02056	Pran.g_01558
OG0001359	Syaq.g_00699	Pran.g_00412
OG0001360	Syaq.g_00211	Pran.g_00139
OG0001361	Syaq.g_00216	Pran.g_00044
OG0001364	Syaq.g_00972	Pran.g_01132
OG0001365	Syaq.g_01259	Pran.g_01209
OG0001373	Syaq.g_01206	Pran.g_00183
OG0001374	Syaq.g_01198	Pran.g_00191
OG0001375	Syaq.g_00701	Pran.g_00192
OG0001378	Syaq.g_00506	Pran.g_00130
OG0001379	Syaq.g_00289	Pran.g_00882
OG0001380	Syaq.g_01915	Pran.g_00852
OG0001382	Syaq.g_00662	Pran.g_00618
OG0001385	Syaq.g_01209	Pran.g_00180
OG0001386	Syaq.g_01208	Pran.g_00181
OG0001387	Syaq.g_01207	Pran.g_00182
OG0001388	Syaq.g_01204	Pran.g_00185
OG0001389	Syaq.g_01203	Pran.g_00186
OG0001390	Syaq.g_01202	Pran.g_00187
OG0001391	Syaq.g_01201	Pran.g_00188
OG0001392	Syaq.g_01200	Pran.g_00189
OG0001393	Syaq.g_01199	Pran.g_00190
OG0001394	Syaq.g_02307	Pran.g_00444
OG0001395	Syaq.g_00045	Pran.g_00555
OG0001408	Syaq.g_02125	Pran.g_00156
OG0001409	Syaq.g_00229	Pran.g_00053
OG0001413	Syaq.g_00139	Pran.g_00648
OG0001416	Syaq.g_00303	Pran.g_01719
OG0001417	Syaq.g_02502	Pran.g_01709
OG0001418	Syaq.g_00243	Pran.g_01494
OG0001420	Syaq.g_01833	Pran.g_00121
OG0001428	Syaq.g_01396	Pran.g_00260
OG0001429	Syaq.g_02438	Pran.g_01353
OG0001432	Syaq.g_01862	Pran.g_00650
OG0001433	Syaq.g_00128	Pran.g_01391
OG0001434	Syaq.g_02312	Pran.g_00448
OG0001438	Syaq.g_00778	Pran.g_01901
OG0001439	Syaq.g_00863	Pran.g_01887
OG0001441	Syaq.g_01822	Pran.g_01657
OG0001442	Syaq.g_02322	Pran.g_01431
OG0001443	Syaq.g_01236	Pran.g_00595
OG0001447	Syaq.g_01456	Pran.g_00308
OG0001448	Syaq.g_01873	Pran.g_01827
OG0001449	Syaq.g_00698	Pran.g_01794
OG0001452	Syaq.g_00723	Pran.g_00416
OG0001453	Syaq.g_02522	Pran.g_00509
OG0001454	Syaq.g_01917	Pran.g_00146
OG0001456	Syaq.g_01196	Pran.g_00082
OG0001457	Syaq.g_01195	Pran.g_00081
OG0001458	Syaq.g_01194	Pran.g_00080
OG0001460	Syaq.g_00129	Pran.g_01392
OG0001461	Syaq.g_02163	Pran.g_00916
OG0001462	Syaq.g_01108	Pran.g_00390
OG0001465	Syaq.g_02704	Pran.g_01476
OG0001471	Syaq.g_00859	Pran.g_00647
OG0001473	Syaq.g_02134	Pran.g_01180
OG0001474	Syaq.g_00552	Pran.g_01855
OG0001480	Syaq.g_02121	Pran.g_01826
OG0001482	Syaq.g_02512	Pran.g_01721
OG0001484	Syaq.g_02628	Pran.g_01414
OG0001486	Syaq.g_00251	Pran.g_00062
OG0001492	Syaq.g_00158	Pran.g_00013
OG0001493	Syaq.g_00150	Pran.g_00005
OG0001502	Syaq.g_02407	Pran.g_01373
OG0001525	Syaq.g_02129	Pran.g_00629
OG0001527	Syaq.g_01946	Pran.g_01615
OG0001546	Syaq.g_01825	Pran.g_01654
OG0001547	Syaq.g_02422	Pran.g_01371
OG0001551	Syaq.g_02572	Pran.g_00083
OG0001553	Syaq.g_00368	Pran.g_00736
OG0001554	Syaq.g_01266	Pran.g_00639
OG0001556	Syaq.g_00202	Pran.g_01398
OG0001565	Syaq.g_02120	Pran.g_01757
OG0001567	Syaq.g_02421	Pran.g_01372
OG0001568	Syaq.g_02424	Pran.g_01370
OG0001570	Syaq.g_02417	Pran.g_00118
OG0001588	Syaq.g_00974	Pran.g_00817
OG0001602	Syaq.g_02705	Pran.g_01477
OG0001605	Syaq.g_01892	Pran.g_00536
OG0001613	Syaq.g_00582	Pran.g_01124
OG0001634	Syaq.g_02249	Pran.g_00610
OG0001666	Syaq.g_02653	Pran.g_00955
OG0001700	Syaq.g_02420	Pran.g_01393
OG0001990	Syaq.g_01187	Pran.g_01773
OG0001991	Syaq.g_00123, Syaq.g_00126, Syaq.g_02278	Pran.g_01387
OG0002029	Syaq.g_02609, Syaq.g_02652	Pran.g_00956
OG0002369	Syaq.g_00913	Pran.g_00784
OG0002375	Syaq.g_00479	Pran.g_00791
OG0002771	Syaq.g_00910	Pran.g_00803
OG0003023	Syaq.g_00314, Syaq.g_00317	Pran.g_00913
