Orthogroup	Syaq	Syam
OG0001130	Syaq.g_02686	Syam.g_00767
OG0001131	Syaq.g_02284	Syam.g_01337
OG0001132	Syaq.g_01872	Syam.g_01020
OG0001134	Syaq.g_02213	Syam.g_00915
OG0001135	Syaq.g_02212	Syam.g_00917
OG0001136	Syaq.g_00252	Syam.g_01797
OG0001137	Syaq.g_00228	Syam.g_01780
OG0001138	Syaq.g_00196	Syam.g_00898
OG0001139	Syaq.g_00194	Syam.g_00896
OG0001140	Syaq.g_00193	Syam.g_00895
OG0001141	Syaq.g_00192	Syam.g_00894
OG0001142	Syaq.g_00191	Syam.g_00892
OG0001143	Syaq.g_00182	Syam.g_00883
OG0001144	Syaq.g_00166	Syam.g_00873
OG0001145	Syaq.g_00284	Syam.g_01817
OG0001146	Syaq.g_00305	Syam.g_01836
OG0001147	Syaq.g_00438	Syam.g_01665
OG0001148	Syaq.g_01761	Syam.g_00573
OG0001149	Syaq.g_01760	Syam.g_00572
OG0001150	Syaq.g_01759	Syam.g_00571
OG0001151	Syaq.g_01746	Syam.g_00558
OG0001152	Syaq.g_01745	Syam.g_00557
OG0001153	Syaq.g_00413	Syam.g_01652
OG0001154	Syaq.g_00414	Syam.g_01654
OG0001155	Syaq.g_01739	Syam.g_01925
OG0001156	Syaq.g_01729	Syam.g_01928
OG0001157	Syaq.g_01728	Syam.g_01929
OG0001158	Syaq.g_01727	Syam.g_01930
OG0001159	Syaq.g_01726	Syam.g_01931
OG0001160	Syaq.g_01693	Syam.g_01969
OG0001161	Syaq.g_01233	Syam.g_02338
OG0001162	Syaq.g_00331	Syam.g_01257
OG0001163	Syaq.g_01685	Syam.g_01977
OG0001164	Syaq.g_01679	Syam.g_01983
OG0001165	Syaq.g_01674	Syam.g_01988
OG0001166	Syaq.g_01652	Syam.g_02011
OG0001167	Syaq.g_01039	Syam.g_01888
OG0001169	Syaq.g_01620	Syam.g_01892
OG0001170	Syaq.g_01618	Syam.g_01894
OG0001171	Syaq.g_01607	Syam.g_01904
OG0001172	Syaq.g_00690	Syam.g_00292
OG0001173	Syaq.g_00689	Syam.g_00293
OG0001174	Syaq.g_00681	Syam.g_00301
OG0001175	Syaq.g_00680	Syam.g_00302
OG0001176	Syaq.g_00656	Syam.g_00321
OG0001177	Syaq.g_00658	Syam.g_00319
OG0001178	Syaq.g_01667	Syam.g_01995
OG0001179	Syaq.g_00626	Syam.g_00351
OG0001180	Syaq.g_00600	Syam.g_00378
OG0001181	Syaq.g_00596	Syam.g_00382
OG0001182	Syaq.g_00587	Syam.g_00391
OG0001183	Syaq.g_00579	Syam.g_00396
OG0001184	Syaq.g_00995	Syam.g_00143
OG0001185	Syaq.g_01022	Syam.g_00121
OG0001186	Syaq.g_01058	Syam.g_00076
OG0001187	Syaq.g_01061	Syam.g_00073
OG0001188	Syaq.g_01065	Syam.g_00070
OG0001189	Syaq.g_01095	Syam.g_00054
OG0001190	Syaq.g_01264	Syam.g_02313
OG0001191	Syaq.g_01248	Syam.g_02324
OG0001192	Syaq.g_01242	Syam.g_02330
OG0001193	Syaq.g_01217	Syam.g_02355
OG0001194	Syaq.g_01214	Syam.g_02357
OG0001195	Syaq.g_01213	Syam.g_02358
OG0001196	Syaq.g_01169	Syam.g_02429
OG0001197	Syaq.g_01167	Syam.g_02431
OG0001198	Syaq.g_01153	Syam.g_02443
OG0001199	Syaq.g_01553	Syam.g_02068
OG0001200	Syaq.g_01551	Syam.g_02070
OG0001201	Syaq.g_01486	Syam.g_02122
OG0001202	Syaq.g_01358	Syam.g_02255
OG0001203	Syaq.g_01581	Syam.g_00511
OG0001204	Syaq.g_00709	Syam.g_00282
OG0001205	Syaq.g_00491	Syam.g_01852
OG0001206	Syaq.g_00468	Syam.g_01680
OG0001208	Syaq.g_01774	Syam.g_00585
OG0001209	Syaq.g_01841	Syam.g_00654
OG0001210	Syaq.g_01852	Syam.g_00663
OG0001211	Syaq.g_01932	Syam.g_00678
OG0001212	Syaq.g_01990	Syam.g_01717
OG0001213	Syaq.g_02072	Syam.g_01479
OG0001214	Syaq.g_02084	Syam.g_01466
OG0001215	Syaq.g_02580	Syam.g_00808
OG0001216	Syaq.g_00026	Syam.g_01245
OG0001217	Syaq.g_01885	Syam.g_01403
OG0001218	Syaq.g_00423	Syam.g_01662
OG0001219	Syaq.g_02434	Syam.g_01080
OG0001220	Syaq.g_02412	Syam.g_01754
OG0001221	Syaq.g_02300	Syam.g_01334
OG0001222	Syaq.g_02472	Syam.g_01111
OG0001224	Syaq.g_02683	Syam.g_00770
OG0001225	Syaq.g_02681	Syam.g_00772
OG0001226	Syaq.g_01543	Syam.g_01425
OG0001227	Syaq.g_00333	Syam.g_02340
OG0001230	Syaq.g_00361	Syam.g_01603
OG0001231	Syaq.g_01133	Syam.g_00017
OG0001232	Syaq.g_01643	Syam.g_02022
OG0001233	Syaq.g_01617	Syam.g_01895
OG0001234	Syaq.g_00676	Syam.g_00306
OG0001235	Syaq.g_00665	Syam.g_00313
OG0001236	Syaq.g_00990	Syam.g_00146
OG0001237	Syaq.g_00999	Syam.g_00141
OG0001238	Syaq.g_01246	Syam.g_02326
OG0001239	Syaq.g_01556	Syam.g_02065
OG0001240	Syaq.g_01502	Syam.g_02105
OG0001241	Syaq.g_01492	Syam.g_02115
OG0001244	Syaq.g_01430	Syam.g_02188
OG0001245	Syaq.g_01916	Syam.g_01057
OG0001246	Syaq.g_01802	Syam.g_00611
OG0001248	Syaq.g_01891	Syam.g_01256
OG0001249	Syaq.g_00563	Syam.g_00436
OG0001250	Syaq.g_02389	Syam.g_00731
OG0001251	Syaq.g_02135	Syam.g_02365
OG0001252	Syaq.g_02690	Syam.g_00763
OG0001253	Syaq.g_01918	Syam.g_01021
OG0001254	Syaq.g_02214	Syam.g_00916
OG0001255	Syaq.g_02111	Syam.g_01056
OG0001256	Syaq.g_01686	Syam.g_01976
OG0001258	Syaq.g_01676	Syam.g_01986
OG0001259	Syaq.g_01619	Syam.g_01893
OG0001260	Syaq.g_01595	Syam.g_01912
OG0001261	Syaq.g_00617	Syam.g_00360
OG0001262	Syaq.g_01093	Syam.g_00056
OG0001263	Syaq.g_01454	Syam.g_02159
OG0001265	Syaq.g_01466	Syam.g_02143
OG0001266	Syaq.g_01354	Syam.g_02259
OG0001267	Syaq.g_00763	Syam.g_00230
OG0001268	Syaq.g_00553	Syam.g_00463
OG0001269	Syaq.g_01866	Syam.g_00956
OG0001270	Syaq.g_00504	Syam.g_01871
OG0001271	Syaq.g_00445	Syam.g_01671
OG0001272	Syaq.g_01778	Syam.g_00589
OG0001273	Syaq.g_02077	Syam.g_01472
OG0001274	Syaq.g_01303	Syam.g_02285
OG0001275	Syaq.g_02531	Syam.g_01174
OG0001276	Syaq.g_00062	Syam.g_01190
OG0001278	Syaq.g_00155	Syam.g_00862
OG0001279	Syaq.g_01867	Syam.g_01590
OG0001280	Syaq.g_00294	Syam.g_01827
OG0001281	Syaq.g_00306	Syam.g_01837
OG0001282	Syaq.g_01762	Syam.g_00574
OG0001283	Syaq.g_01175	Syam.g_02424
OG0001284	Syaq.g_01700	Syam.g_01960
OG0001285	Syaq.g_01639	Syam.g_02380
OG0001286	Syaq.g_00602	Syam.g_00376
OG0001287	Syaq.g_01030	Syam.g_00113
OG0001289	Syaq.g_01528	Syam.g_02089
OG0001290	Syaq.g_01493	Syam.g_02114
OG0001291	Syaq.g_01444	Syam.g_02170
OG0001293	Syaq.g_00736	Syam.g_00256
OG0001294	Syaq.g_02252	Syam.g_01365
OG0001296	Syaq.g_01808	Syam.g_00617
OG0001297	Syaq.g_01812	Syam.g_00621
OG0001298	Syaq.g_01967	Syam.g_01738
OG0001299	Syaq.g_02246	Syam.g_01371
OG0001300	Syaq.g_02589	Syam.g_00800
OG0001301	Syaq.g_02602	Syam.g_00786
OG0001302	Syaq.g_02115	Syam.g_01437
OG0001303	Syaq.g_02437	Syam.g_01082
OG0001304	Syaq.g_00049	Syam.g_01204
OG0001305	Syaq.g_02673	Syam.g_00780
OG0001306	Syaq.g_00267	Syam.g_01811
OG0001308	Syaq.g_00385	Syam.g_01623
OG0001312	Syaq.g_02449	Syam.g_01092
OG0001314	Syaq.g_00826	Syam.g_00448, Syam.g_00540, Syam.g_01569, Syam.g_01445
OG0001315	Syaq.g_00581	Syam.g_00394
OG0001316	Syaq.g_01437	Syam.g_02176
OG0001317	Syaq.g_01576	Syam.g_00505
OG0001319	Syaq.g_00751	Syam.g_00241
OG0001321	Syaq.g_00483	Syam.g_01846
OG0001322	Syaq.g_00482	Syam.g_01845
OG0001323	Syaq.g_01820	Syam.g_00631
OG0001324	Syaq.g_02590	Syam.g_00799
OG0001325	Syaq.g_00030	Syam.g_01241
OG0001326	Syaq.g_01205	Syam.g_02370
OG0001327	Syaq.g_02259	Syam.g_01359
OG0001328	Syaq.g_02280	Syam.g_01340
OG0001330	Syaq.g_00287	Syam.g_01819
OG0001331	Syaq.g_01757	Syam.g_00569
OG0001333	Syaq.g_01622	Syam.g_01889
OG0001336	Syaq.g_01174	Syam.g_02425
OG0001337	Syaq.g_00564	Syam.g_00402, Syam.g_00424
OG0001343	Syaq.g_00700	Syam.g_02361
OG0001345	Syaq.g_00213	Syam.g_01764
OG0001346	Syaq.g_00298	Syam.g_01831
OG0001347	Syaq.g_01063	Syam.g_00081
OG0001348	Syaq.g_02703	Syam.g_00750
OG0001350	Syaq.g_01580	Syam.g_00510
OG0001351	Syaq.g_00476	Syam.g_01695
OG0001352	Syaq.g_01904	Syam.g_00644
OG0001353	Syaq.g_02379	Syam.g_00742
OG0001354	Syaq.g_02503	Syam.g_01145
OG0001355	Syaq.g_00797	Syam.g_00957
OG0001356	Syaq.g_02555	Syam.g_00751
OG0001357	Syaq.g_02130	Syam.g_00449
OG0001358	Syaq.g_02056	Syam.g_01495
OG0001359	Syaq.g_00699	Syam.g_02360
OG0001360	Syaq.g_00211	Syam.g_01762
OG0001361	Syaq.g_00216	Syam.g_01767
OG0001364	Syaq.g_00972	Syam.g_00158
OG0001366	Syaq.g_01649	Syam.g_02014
OG0001368	Syaq.g_00708	Syam.g_00283
OG0001373	Syaq.g_01206	Syam.g_02369
OG0001374	Syaq.g_01198	Syam.g_02377
OG0001375	Syaq.g_00701	Syam.g_02362
OG0001378	Syaq.g_00506	Syam.g_01872
OG0001379	Syaq.g_00289	Syam.g_01821
OG0001380	Syaq.g_01915	Syam.g_01409
OG0001382	Syaq.g_00662	Syam.g_01557
OG0001385	Syaq.g_01209	Syam.g_02366
OG0001386	Syaq.g_01208	Syam.g_02367
OG0001387	Syaq.g_01207	Syam.g_02368
OG0001388	Syaq.g_01204	Syam.g_02371
OG0001389	Syaq.g_01203	Syam.g_02372
OG0001390	Syaq.g_01202	Syam.g_02373
OG0001391	Syaq.g_01201	Syam.g_02374
OG0001392	Syaq.g_01200	Syam.g_02375
OG0001393	Syaq.g_01199	Syam.g_02376
OG0001394	Syaq.g_02307	Syam.g_01321
OG0001395	Syaq.g_00045	Syam.g_01225
OG0001396	Syaq.g_01064	Syam.g_00080
OG0001401	Syaq.g_02383	Syam.g_00738, Syam.g_00737
OG0001402	Syaq.g_02061	Syam.g_01490
OG0001408	Syaq.g_02125	Syam.g_00848
OG0001412	Syaq.g_01062	Syam.g_00082
OG0001413	Syaq.g_00139	Syam.g_01430
OG0001416	Syaq.g_00303	Syam.g_01834
OG0001417	Syaq.g_02502	Syam.g_01144
OG0001420	Syaq.g_01833	Syam.g_00642
OG0001428	Syaq.g_01396	Syam.g_02220
OG0001429	Syaq.g_02438	Syam.g_01083
OG0001430	Syaq.g_01271	Syam.g_02305
OG0001432	Syaq.g_01862	Syam.g_00822
OG0001433	Syaq.g_00128	Syam.g_00752
OG0001434	Syaq.g_02312	Syam.g_01316
OG0001435	Syaq.g_02265	Syam.g_01353
OG0001438	Syaq.g_00778	Syam.g_00215
OG0001439	Syaq.g_00863	Syam.g_00190
OG0001441	Syaq.g_01822	Syam.g_00633
OG0001442	Syaq.g_02322	Syam.g_01306
OG0001443	Syaq.g_01236	Syam.g_02335
OG0001444	Syaq.g_01508	Syam.g_02100
OG0001447	Syaq.g_01456	Syam.g_02152
OG0001448	Syaq.g_01873	Syam.g_02342
OG0001449	Syaq.g_00698	Syam.g_00285
OG0001452	Syaq.g_00723	Syam.g_00268
OG0001453	Syaq.g_02522	Syam.g_01166
OG0001454	Syaq.g_01917	Syam.g_01426
OG0001456	Syaq.g_01196	Syam.g_02387
OG0001457	Syaq.g_01195	Syam.g_02388
OG0001458	Syaq.g_01194	Syam.g_02389
OG0001460	Syaq.g_00129	Syam.g_00753
OG0001461	Syaq.g_02163	Syam.g_00928
OG0001462	Syaq.g_01108	Syam.g_00041
OG0001465	Syaq.g_02704	Syam.g_01250
OG0001467	Syaq.g_00354	Syam.g_01438
OG0001470	Syaq.g_00903	Syam.g_01874
OG0001471	Syaq.g_00859	Syam.g_00195
OG0001473	Syaq.g_02134	Syam.g_01440
OG0001474	Syaq.g_00552	Syam.g_00464
OG0001475	Syaq.g_00905	Syam.g_01876
OG0001476	Syaq.g_00233	Syam.g_01784
OG0001477	Syaq.g_02599	Syam.g_00789
OG0001479	Syaq.g_00555	Syam.g_00461
OG0001480	Syaq.g_02121	Syam.g_01755
OG0001482	Syaq.g_02512	Syam.g_01154
OG0001484	Syaq.g_02628	Syam.g_02378
OG0001487	Syaq.g_00422	Syam.g_01661
OG0001488	Syaq.g_00224	Syam.g_01774
OG0001489	Syaq.g_00591	Syam.g_00387
OG0001492	Syaq.g_00158	Syam.g_00865
OG0001493	Syaq.g_00150	Syam.g_00857
OG0001495	Syaq.g_00659	Syam.g_00318
OG0001496	Syaq.g_02596	Syam.g_00791
OG0001497	Syaq.g_02598	Syam.g_00790
OG0001498	Syaq.g_00528	Syam.g_00490
OG0001502	Syaq.g_02407	Syam.g_00705
OG0001508	Syaq.g_00902	Syam.g_01873
OG0001510	Syaq.g_01034	Syam.g_00109
OG0001511	Syaq.g_01478	Syam.g_02129
OG0001512	Syaq.g_01583	Syam.g_00512
OG0001513	Syaq.g_00998	Syam.g_00142
OG0001514	Syaq.g_02595	Syam.g_00792
OG0001515	Syaq.g_02585	Syam.g_00804
OG0001516	Syaq.g_02243	Syam.g_01374
OG0001517	Syaq.g_00558	Syam.g_00458
OG0001518	Syaq.g_01244	Syam.g_02328
OG0001519	Syaq.g_01234	Syam.g_02337
OG0001520	Syaq.g_01953	Syam.g_01752
OG0001527	Syaq.g_01946	Syam.g_00693
OG0001528	Syaq.g_00904	Syam.g_01875
OG0001529	Syaq.g_01102	Syam.g_00047
OG0001530	Syaq.g_01480	Syam.g_02127
OG0001531	Syaq.g_01584	Syam.g_00513
OG0001532	Syaq.g_00195	Syam.g_00897
OG0001533	Syaq.g_00508	Syam.g_01697
OG0001534	Syaq.g_00048	Syam.g_01205
OG0001535	Syaq.g_00065	Syam.g_01188
OG0001536	Syaq.g_02480	Syam.g_01119
OG0001537	Syaq.g_02301	Syam.g_01333
OG0001538	Syaq.g_02345	Syam.g_01285
OG0001539	Syaq.g_02261	Syam.g_01357
OG0001540	Syaq.g_01452	Syam.g_02161
OG0001541	Syaq.g_01387	Syam.g_02229
OG0001542	Syaq.g_01379	Syam.g_02238
OG0001544	Syaq.g_01235	Syam.g_02336
OG0001545	Syaq.g_01185	Syam.g_02414
OG0001546	Syaq.g_01825	Syam.g_00636
OG0001547	Syaq.g_02422	Syam.g_01059
OG0001549	Syaq.g_02416	Syam.g_01761
OG0001551	Syaq.g_02572	Syam.g_00755
OG0001554	Syaq.g_01266	Syam.g_02311
OG0001556	Syaq.g_00202	Syam.g_00903
OG0001557	Syaq.g_02308	Syam.g_01320
OG0001558	Syaq.g_01130	Syam.g_00019
OG0001559	Syaq.g_01481	Syam.g_02126
OG0001560	Syaq.g_01494	Syam.g_02113
OG0001561	Syaq.g_00059	Syam.g_01195
OG0001562	Syaq.g_00073	Syam.g_01180
OG0001563	Syaq.g_00608	Syam.g_00370
OG0001564	Syaq.g_02158	Syam.g_02383
OG0001567	Syaq.g_02421	Syam.g_01058
OG0001568	Syaq.g_02424	Syam.g_01061
OG0001574	Syaq.g_01944	Syam.g_00691
OG0001575	Syaq.g_01949	Syam.g_00696
OG0001576	Syaq.g_00326	Syam.g_01699
OG0001577	Syaq.g_00254	Syam.g_01799
OG0001580	Syaq.g_01275	Syam.g_02300
OG0001590	Syaq.g_02076	Syam.g_01473
OG0001591	Syaq.g_02254	Syam.g_01363
OG0001592	Syaq.g_01274	Syam.g_02301
OG0001602	Syaq.g_02705	Syam.g_01251
OG0001614	Syaq.g_01020	Syam.g_00123
OG0001615	Syaq.g_01923	Syam.g_00669
OG0001616	Syaq.g_00208	Syam.g_00909
OG0001617	Syaq.g_02593	Syam.g_00797
OG0001619	Syaq.g_02469	Syam.g_01108
OG0001620	Syaq.g_00546	Syam.g_00470
OG0001621	Syaq.g_00724	Syam.g_00267
OG0001622	Syaq.g_01176	Syam.g_02423
OG0001623	Syaq.g_00571	Syam.g_00429
OG0001624	Syaq.g_02116	Syam.g_02341
OG0001625	Syaq.g_00730	Syam.g_00262
OG0001627	Syaq.g_01735	Syam.g_01921
OG0001634	Syaq.g_02249	Syam.g_01368
OG0001636	Syaq.g_01109	Syam.g_00040
OG0001637	Syaq.g_01603	Syam.g_01909, Syam.g_01908
OG0001638	Syaq.g_01660	Syam.g_02001
OG0001639	Syaq.g_01738	Syam.g_01924
OG0001640	Syaq.g_02695	Syam.g_00756
OG0001641	Syaq.g_02520	Syam.g_01164
OG0001643	Syaq.g_02087	Syam.g_01463
OG0001646	Syaq.g_01883	Syam.g_01408
OG0001647	Syaq.g_00753	Syam.g_00239
OG0001652	Syaq.g_01132	Syam.g_00018
OG0001653	Syaq.g_01505	Syam.g_02438
OG0001654	Syaq.g_01736	Syam.g_01922
OG0001657	Syaq.g_01413	Syam.g_02202
OG0001658	Syaq.g_01265	Syam.g_02312
OG0001659	Syaq.g_00199	Syam.g_00901
OG0001672	Syaq.g_01545	Syam.g_02076
OG0001673	Syaq.g_01569	Syam.g_00503
OG0001675	Syaq.g_02535	Syam.g_01178
OG0001677	Syaq.g_00578	Syam.g_00397
OG0001678	Syaq.g_00691	Syam.g_00291
OG0001682	Syaq.g_00034	Syam.g_01427, Syam.g_01237
OG0001690	Syaq.g_01514	Syam.g_00538
OG0001692	Syaq.g_00366	Syam.g_01608
OG0001693	Syaq.g_02678	Syam.g_00775
OG0001694	Syaq.g_00765	Syam.g_00228
OG0001695	Syaq.g_01191	Syam.g_02408
OG0001700	Syaq.g_02420	Syam.g_01388
OG0001702	Syaq.g_01523	Syam.g_02094, Syam.g_02095
OG0001703	Syaq.g_01765	Syam.g_00577
OG0001713	Syaq.g_00232	Syam.g_01783
OG0001715	Syaq.g_01875	Syam.g_01411
OG0001716	Syaq.g_02409, Syaq.g_01334	Syam.g_00703
OG0001726	Syaq.g_02419	Syam.g_01046
OG0001729	Syaq.g_01589	Syam.g_00516
OG0001730	Syaq.g_01591	Syam.g_00519
OG0001732	Syaq.g_00173	Syam.g_00880
OG0001733	Syaq.g_02256	Syam.g_01219
OG0001734	Syaq.g_02661	Syam.g_00702
OG0001735	Syaq.g_02236	Syam.g_01381, Syam.g_01382
OG0001736	Syaq.g_00952	Syam.g_00166, Syam.g_00167
OG0001737	Syaq.g_00843	Syam.g_00209
OG0001738	Syaq.g_00879	Syam.g_00175
OG0001739	Syaq.g_01192	Syam.g_02406
OG0001740	Syaq.g_01188	Syam.g_02411
OG0001750	Syaq.g_01507	Syam.g_02101
OG0001751	Syaq.g_01568	Syam.g_00502, Syam.g_01063
OG0001752	Syaq.g_01593	Syam.g_01914
OG0001755	Syaq.g_01817	Syam.g_00627
OG0001759	Syaq.g_00114	Syam.g_00983
OG0001761	Syaq.g_02021	Syam.g_01505
OG0001762	Syaq.g_02528	Syam.g_01171
OG0001763	Syaq.g_02515	Syam.g_01158, Syam.g_01157
OG0001764	Syaq.g_02427	Syam.g_01068
OG0001765	Syaq.g_02655	Syam.g_00950
OG0001766	Syaq.g_00854	Syam.g_00199
OG0001783	Syaq.g_01025	Syam.g_00118
OG0001784	Syaq.g_01512	Syam.g_02096
OG0001786	Syaq.g_01698	Syam.g_01962
OG0001787	Syaq.g_01837	Syam.g_00650
OG0001788	Syaq.g_01840	Syam.g_00653
OG0001789	Syaq.g_00296	Syam.g_01829
OG0001790	Syaq.g_00260	Syam.g_01804
OG0001791	Syaq.g_00231	Syam.g_01782
OG0001792	Syaq.g_00165	Syam.g_00872
OG0001794	Syaq.g_00051	Syam.g_01202
OG0001796	Syaq.g_00071	Syam.g_01182
OG0001797	Syaq.g_02461	Syam.g_01100
OG0001798	Syaq.g_02064	Syam.g_01487
OG0001799	Syaq.g_02103	Syam.g_01452
OG0001801	Syaq.g_00356	Syam.g_01598
OG0001803	Syaq.g_00495	Syam.g_01856
OG0001804	Syaq.g_00527	Syam.g_00491
OG0001805	Syaq.g_00719	Syam.g_00272
OG0001806	Syaq.g_00752	Syam.g_00240
OG0001808	Syaq.g_00979	Syam.g_00154
OG0001810	Syaq.g_01439	Syam.g_02174
OG0001811	Syaq.g_01381	Syam.g_02235
OG0001812	Syaq.g_01273	Syam.g_02302
OG0001813	Syaq.g_01230	Syam.g_02345
OG0001814	Syaq.g_01166	Syam.g_02432
OG0001815	Syaq.g_01155	Syam.g_02441
OG0001816	Syaq.g_02258	Syam.g_01360
OG0001817	Syaq.g_00076	Syam.g_01405, Syam.g_01576, Syam.g_00971, Syam.g_01525, Syam.g_01526, Syam.g_00827
OG0001838	Syaq.g_01142	Syam.g_00008
OG0001839	Syaq.g_01113	Syam.g_00036
OG0001840	Syaq.g_01096	Syam.g_00053
OG0001841	Syaq.g_01087	Syam.g_00060
OG0001843	Syaq.g_01019	Syam.g_00124
OG0001844	Syaq.g_01018	Syam.g_00125
OG0001845	Syaq.g_01017	Syam.g_00126
OG0001846	Syaq.g_01464	Syam.g_02146
OG0001847	Syaq.g_01465	Syam.g_02144
OG0001848	Syaq.g_01469	Syam.g_02140
OG0001849	Syaq.g_01529	Syam.g_02088
OG0001850	Syaq.g_01542	Syam.g_02078
OG0001851	Syaq.g_01549	Syam.g_02072
OG0001852	Syaq.g_01550	Syam.g_02071
OG0001853	Syaq.g_01557	Syam.g_02064
OG0001854	Syaq.g_01578	Syam.g_00507
OG0001856	Syaq.g_01694	Syam.g_01968
OG0001857	Syaq.g_01697	Syam.g_01965
OG0001858	Syaq.g_01722	Syam.g_01935
OG0001859	Syaq.g_01753	Syam.g_00565
OG0001860	Syaq.g_01767	Syam.g_00579
OG0001861	Syaq.g_01779	Syam.g_00590
OG0001862	Syaq.g_01791	Syam.g_00601
OG0001863	Syaq.g_01797	Syam.g_00606
OG0001864	Syaq.g_01850	Syam.g_00661
OG0001866	Syaq.g_02004	Syam.g_01703
OG0001867	Syaq.g_02019	Syam.g_01507
OG0001868	Syaq.g_00302	Syam.g_01833
OG0001869	Syaq.g_00255	Syam.g_01800
OG0001870	Syaq.g_00246	Syam.g_01792
OG0001871	Syaq.g_00240	Syam.g_01787
OG0001872	Syaq.g_00160	Syam.g_00866
OG0001873	Syaq.g_00207	Syam.g_00908
OG0001874	Syaq.g_00210	Syam.g_00911
OG0001877	Syaq.g_02586	Syam.g_00803
OG0001878	Syaq.g_02532	Syam.g_01175
OG0001879	Syaq.g_02525	Syam.g_01169
OG0001880	Syaq.g_02489	Syam.g_01130
OG0001881	Syaq.g_02488	Syam.g_01127
OG0001882	Syaq.g_02464	Syam.g_01103
OG0001883	Syaq.g_02455	Syam.g_01099
OG0001884	Syaq.g_01869	Syam.g_01090
OG0001885	Syaq.g_02432	Syam.g_01073
OG0001886	Syaq.g_02428	Syam.g_01069
OG0001887	Syaq.g_02279	Syam.g_01341
OG0001888	Syaq.g_02314	Syam.g_01313
OG0001889	Syaq.g_02355	Syam.g_01275
OG0001890	Syaq.g_02396	Syam.g_00724
OG0001891	Syaq.g_02402	Syam.g_00720
OG0001892	Syaq.g_02119	Syam.g_01756
OG0001895	Syaq.g_00351	Syam.g_01594
OG0001896	Syaq.g_00511	Syam.g_01861
OG0001898	Syaq.g_00566	Syam.g_00435
OG0001899	Syaq.g_00619	Syam.g_00358
OG0001900	Syaq.g_00737	Syam.g_00255
OG0001901	Syaq.g_00738	Syam.g_00254
OG0001902	Syaq.g_00770	Syam.g_00223
OG0001903	Syaq.g_00779	Syam.g_00214
OG0001904	Syaq.g_00970	Syam.g_00160
OG0001905	Syaq.g_00982	Syam.g_00152
OG0001906	Syaq.g_01451	Syam.g_02162
OG0001907	Syaq.g_01433	Syam.g_02180
OG0001908	Syaq.g_01385	Syam.g_02231
OG0001909	Syaq.g_01375	Syam.g_02242
OG0001910	Syaq.g_01311	Syam.g_02277
OG0001912	Syaq.g_01252	Syam.g_02321
OG0001913	Syaq.g_01250	Syam.g_02323
OG0001914	Syaq.g_02168	Syam.g_00920
OG0001915	Syaq.g_01158	Syam.g_02437
OG0001916	Syaq.g_01790	Syam.g_00600
OG0001917	Syaq.g_00063	Syam.g_01189
OG0001929	Syaq.g_01080	Syam.g_00067
OG0001932	Syaq.g_01021	Syam.g_00122
OG0001933	Syaq.g_01484	Syam.g_02124
OG0001934	Syaq.g_01498	Syam.g_02109
OG0001935	Syaq.g_01552	Syam.g_02069
OG0001937	Syaq.g_01709	Syam.g_01952
OG0001940	Syaq.g_01966	Syam.g_01739
OG0001941	Syaq.g_00307	Syam.g_01838
OG0001943	Syaq.g_00230	Syam.g_00842
OG0001946	Syaq.g_02587	Syam.g_00802
OG0001948	Syaq.g_02517	Syam.g_01159
OG0001949	Syaq.g_02498	Syam.g_01139
OG0001950	Syaq.g_02496	Syam.g_01137
OG0001951	Syaq.g_02487	Syam.g_01126
OG0001952	Syaq.g_02463	Syam.g_01102
OG0001953	Syaq.g_02462	Syam.g_01101
OG0001954	Syaq.g_02716	Syam.g_01040
OG0001957	Syaq.g_02070	Syam.g_01482
OG0001958	Syaq.g_02238	Syam.g_01379
OG0001961	Syaq.g_00447	Syam.g_01673
OG0001964	Syaq.g_00678	Syam.g_00304
OG0001966	Syaq.g_00732	Syam.g_00260
OG0001967	Syaq.g_00734	Syam.g_00258
OG0001968	Syaq.g_00735	Syam.g_00257
OG0001969	Syaq.g_00861	Syam.g_00193
OG0001971	Syaq.g_01377	Syam.g_02240
OG0001972	Syaq.g_01297	Syam.g_02289
OG0001974	Syaq.g_01268	Syam.g_02309
OG0001975	Syaq.g_02169	Syam.g_00919
OG0001976	Syaq.g_02167	Syam.g_00921
OG0001979	Syaq.g_02581	Syam.g_00806
OG0001980	Syaq.g_00565	Syam.g_00431
OG0001990	Syaq.g_01187	Syam.g_02412
OG0001991	Syaq.g_00123	Syam.g_01389
OG0001997	Syaq.g_01509	Syam.g_02099
OG0001999	Syaq.g_01624	Syam.g_01886
OG0002000	Syaq.g_01818	Syam.g_00629
OG0002008	Syaq.g_02530	Syam.g_01173
OG0002010	Syaq.g_00404	Syam.g_01643
OG0002012	Syaq.g_01913	Syam.g_01051
OG0002013	Syaq.g_01537	Syam.g_00487
OG0002018	Syaq.g_01189	Syam.g_02410
OG0002041	Syaq.g_02513	Syam.g_01155
OG0002042	Syaq.g_02492	Syam.g_01133
OG0002044	Syaq.g_02378	Syam.g_00743
OG0002045	Syaq.g_00449	Syam.g_01676
OG0002047	Syaq.g_00532	Syam.g_00486
OG0002048	Syaq.g_00583	Syam.g_00393
OG0002049	Syaq.g_00668	Syam.g_00310
OG0002050	Syaq.g_00743	Syam.g_00249
OG0002051	Syaq.g_01388	Syam.g_02228
OG0002056	Syaq.g_00780	Syam.g_00213
OG0002112	Syaq.g_00850	Syam.g_00202
