Orthogroup	Syaq	Prbk
OG0001083	Syaq.g_02240	Prbk.g_00719
OG0001084	Syaq.g_02241	Prbk.g_00718
OG0001085	Syaq.g_02251	Prbk.g_00708
OG0001086	Syaq.g_02253	Prbk.g_00706
OG0001087	Syaq.g_02574	Prbk.g_01821
OG0001088	Syaq.g_02576	Prbk.g_01817
OG0001089	Syaq.g_02604	Prbk.g_01764
OG0001090	Syaq.g_00024	Prbk.g_00617
OG0001091	Syaq.g_00027	Prbk.g_00615
OG0001092	Syaq.g_00029	Prbk.g_00614
OG0001093	Syaq.g_00035	Prbk.g_00610
OG0001094	Syaq.g_02334	Prbk.g_02462
OG0001095	Syaq.g_02354	Prbk.g_02481
OG0001096	Syaq.g_02370	Prbk.g_02497
OG0001097	Syaq.g_02393	Prbk.g_02542
OG0001098	Syaq.g_02415	Prbk.g_02379
OG0001099	Syaq.g_01471	Prbk.g_00193
OG0001100	Syaq.g_02262	Prbk.g_02389
OG0001101	Syaq.g_02263	Prbk.g_02390
OG0001102	Syaq.g_02266	Prbk.g_02393
OG0001103	Syaq.g_02268	Prbk.g_02395
OG0001104	Syaq.g_02316	Prbk.g_02452
OG0001105	Syaq.g_02320	Prbk.g_02447
OG0001106	Syaq.g_02471	Prbk.g_02336
OG0001108	Syaq.g_02491	Prbk.g_02319
OG0001109	Syaq.g_02493	Prbk.g_02317
OG0001110	Syaq.g_02495	Prbk.g_02315
OG0001111	Syaq.g_02497	Prbk.g_02313
OG0001112	Syaq.g_02499	Prbk.g_02311
OG0001113	Syaq.g_02539	Prbk.g_02310
OG0001114	Syaq.g_02500	Prbk.g_02309
OG0001115	Syaq.g_02504	Prbk.g_02307
OG0001116	Syaq.g_02506	Prbk.g_02306
OG0001117	Syaq.g_02507	Prbk.g_02305
OG0001118	Syaq.g_02508	Prbk.g_02304
OG0001119	Syaq.g_02510	Prbk.g_02303
OG0001120	Syaq.g_02514	Prbk.g_02301
OG0001122	Syaq.g_00069	Prbk.g_00581
OG0001123	Syaq.g_00061	Prbk.g_00588
OG0001124	Syaq.g_00060	Prbk.g_00590
OG0001125	Syaq.g_00058	Prbk.g_00592
OG0001126	Syaq.g_02693	Prbk.g_00068
OG0001127	Syaq.g_02692	Prbk.g_00067
OG0001128	Syaq.g_02689	Prbk.g_00064
OG0001129	Syaq.g_02687	Prbk.g_00063
OG0001130	Syaq.g_02686	Prbk.g_00062
OG0001131	Syaq.g_02284	Prbk.g_00627
OG0001132	Syaq.g_01872	Prbk.g_02595
OG0001133	Syaq.g_02063	Prbk.g_02613
OG0001134	Syaq.g_02213	Prbk.g_02195
OG0001135	Syaq.g_02212	Prbk.g_02197
OG0001136	Syaq.g_00252	Prbk.g_01021
OG0001137	Syaq.g_00228	Prbk.g_00155
OG0001138	Syaq.g_00196	Prbk.g_00137
OG0001139	Syaq.g_00194	Prbk.g_00135
OG0001140	Syaq.g_00193	Prbk.g_00134
OG0001141	Syaq.g_00192	Prbk.g_00133
OG0001142	Syaq.g_00191	Prbk.g_00132
OG0001143	Syaq.g_00182	Prbk.g_01504
OG0001144	Syaq.g_00166	Prbk.g_00188
OG0001145	Syaq.g_00284	Prbk.g_01194
OG0001146	Syaq.g_00305	Prbk.g_01178
OG0001147	Syaq.g_00438	Prbk.g_02120
OG0001148	Syaq.g_01761	Prbk.g_02051
OG0001149	Syaq.g_01760	Prbk.g_02050
OG0001150	Syaq.g_01759	Prbk.g_02049
OG0001151	Syaq.g_01746	Prbk.g_02037
OG0001152	Syaq.g_01745	Prbk.g_02036
OG0001153	Syaq.g_00413	Prbk.g_01217
OG0001154	Syaq.g_00414	Prbk.g_01216
OG0001155	Syaq.g_01739	Prbk.g_02004
OG0001156	Syaq.g_01729	Prbk.g_02001
OG0001157	Syaq.g_01728	Prbk.g_02596
OG0001158	Syaq.g_01727	Prbk.g_02000
OG0001159	Syaq.g_01726	Prbk.g_01999
OG0001160	Syaq.g_01693	Prbk.g_00934
OG0001161	Syaq.g_01233	Prbk.g_02593
OG0001162	Syaq.g_00331	Prbk.g_01788
OG0001163	Syaq.g_01685	Prbk.g_00920
OG0001164	Syaq.g_01679	Prbk.g_00915
OG0001165	Syaq.g_01674	Prbk.g_00912
OG0001166	Syaq.g_01652	Prbk.g_01438
OG0001167	Syaq.g_01039	Prbk.g_01417
OG0001169	Syaq.g_01620	Prbk.g_01413
OG0001170	Syaq.g_01618	Prbk.g_01411
OG0001171	Syaq.g_01607	Prbk.g_01401
OG0001172	Syaq.g_00690	Prbk.g_01908
OG0001173	Syaq.g_00689	Prbk.g_01909
OG0001174	Syaq.g_00681	Prbk.g_01917
OG0001175	Syaq.g_00680	Prbk.g_01918
OG0001176	Syaq.g_00656	Prbk.g_00991
OG0001177	Syaq.g_00658	Prbk.g_00993
OG0001178	Syaq.g_01667	Prbk.g_00901
OG0001179	Syaq.g_00626	Prbk.g_00962
OG0001180	Syaq.g_00600	Prbk.g_00804
OG0001181	Syaq.g_00596	Prbk.g_00808
OG0001182	Syaq.g_00587	Prbk.g_00817
OG0001183	Syaq.g_00579	Prbk.g_00845
OG0001184	Syaq.g_00995	Prbk.g_00521
OG0001185	Syaq.g_01022	Prbk.g_00231
OG0001186	Syaq.g_01058	Prbk.g_01568
OG0001187	Syaq.g_01061	Prbk.g_01572
OG0001188	Syaq.g_01065	Prbk.g_01576
OG0001189	Syaq.g_01095	Prbk.g_01598
OG0001190	Syaq.g_01264	Prbk.g_02160
OG0001191	Syaq.g_01248	Prbk.g_02173
OG0001192	Syaq.g_01242	Prbk.g_02180
OG0001193	Syaq.g_01217	Prbk.g_02218
OG0001194	Syaq.g_01214	Prbk.g_02224
OG0001195	Syaq.g_01213	Prbk.g_02225
OG0001196	Syaq.g_01169	Prbk.g_02261
OG0001197	Syaq.g_01167	Prbk.g_02263
OG0001198	Syaq.g_01153	Prbk.g_02275
OG0001199	Syaq.g_01553	Prbk.g_01314
OG0001200	Syaq.g_01551	Prbk.g_01312
OG0001201	Syaq.g_01486	Prbk.g_00010
OG0001202	Syaq.g_01358	Prbk.g_01254
OG0001203	Syaq.g_01581	Prbk.g_01519
OG0001204	Syaq.g_00709	Prbk.g_01013
OG0001205	Syaq.g_00491	Prbk.g_00318
OG0001206	Syaq.g_00468	Prbk.g_02089
OG0001207	Syaq.g_01764	Prbk.g_02053
OG0001208	Syaq.g_01774	Prbk.g_02063
OG0001209	Syaq.g_01841	Prbk.g_01083
OG0001210	Syaq.g_01852	Prbk.g_01095
OG0001211	Syaq.g_01932	Prbk.g_01892
OG0001212	Syaq.g_01990	Prbk.g_01140
OG0001213	Syaq.g_02072	Prbk.g_02623
OG0001214	Syaq.g_02084	Prbk.g_02633
OG0001215	Syaq.g_02580	Prbk.g_01816
OG0001216	Syaq.g_00026	Prbk.g_00616
OG0001217	Syaq.g_01885	Prbk.g_01872
OG0001218	Syaq.g_00423	Prbk.g_01205
OG0001219	Syaq.g_02434	Prbk.g_02367
OG0001220	Syaq.g_02412	Prbk.g_02559
OG0001221	Syaq.g_02300	Prbk.g_02420
OG0001222	Syaq.g_02472	Prbk.g_02189
OG0001223	Syaq.g_02516	Prbk.g_02299
OG0001224	Syaq.g_02683	Prbk.g_00060
OG0001225	Syaq.g_02681	Prbk.g_00058
OG0001226	Syaq.g_01543	Prbk.g_01682
OG0001227	Syaq.g_00333	Prbk.g_02022
OG0001230	Syaq.g_00361	Prbk.g_00249
OG0001231	Syaq.g_01133	Prbk.g_01637
OG0001232	Syaq.g_01643	Prbk.g_01433
OG0001233	Syaq.g_01617	Prbk.g_01410
OG0001234	Syaq.g_00676	Prbk.g_01921
OG0001235	Syaq.g_00665	Prbk.g_00996
OG0001236	Syaq.g_00990	Prbk.g_00517
OG0001237	Syaq.g_00999	Prbk.g_00524
OG0001238	Syaq.g_01246	Prbk.g_02174
OG0001239	Syaq.g_01556	Prbk.g_01317
OG0001240	Syaq.g_01502	Prbk.g_00027
OG0001241	Syaq.g_01492	Prbk.g_00017
OG0001243	Syaq.g_01457	Prbk.g_00541
OG0001245	Syaq.g_01916	Prbk.g_01693
OG0001246	Syaq.g_01802	Prbk.g_01044
OG0001248	Syaq.g_01891	Prbk.g_01805
OG0001249	Syaq.g_00563	Prbk.g_00865
OG0001250	Syaq.g_02389	Prbk.g_02538
OG0001252	Syaq.g_02690	Prbk.g_00065
OG0001253	Syaq.g_01918	Prbk.g_01700
OG0001254	Syaq.g_02214	Prbk.g_02196
OG0001255	Syaq.g_02111	Prbk.g_01776
OG0001258	Syaq.g_01676	Prbk.g_00914
OG0001259	Syaq.g_01619	Prbk.g_01412
OG0001260	Syaq.g_01595	Prbk.g_01382
OG0001261	Syaq.g_00617	Prbk.g_00953
OG0001262	Syaq.g_01093	Prbk.g_01595
OG0001263	Syaq.g_01454	Prbk.g_00543
OG0001265	Syaq.g_01466	Prbk.g_00198
OG0001266	Syaq.g_01354	Prbk.g_01250
OG0001267	Syaq.g_00763	Prbk.g_00417
OG0001268	Syaq.g_00553	Prbk.g_00877
OG0001269	Syaq.g_01866	Prbk.g_02556
OG0001270	Syaq.g_00504	Prbk.g_00330
OG0001271	Syaq.g_00445	Prbk.g_02110
OG0001272	Syaq.g_01778	Prbk.g_02067
OG0001273	Syaq.g_02077	Prbk.g_02626
OG0001274	Syaq.g_01303	Prbk.g_00651
OG0001275	Syaq.g_02531	Prbk.g_00570
OG0001276	Syaq.g_00062	Prbk.g_00587
OG0001278	Syaq.g_00155	Prbk.g_00176
OG0001279	Syaq.g_01867	Prbk.g_01933
OG0001280	Syaq.g_00294	Prbk.g_01186
OG0001281	Syaq.g_00306	Prbk.g_01177
OG0001283	Syaq.g_01175	Prbk.g_02256
OG0001285	Syaq.g_01639	Prbk.g_01429
OG0001286	Syaq.g_00602	Prbk.g_00802
OG0001290	Syaq.g_01493	Prbk.g_00018
OG0001291	Syaq.g_01444	Prbk.g_00553
OG0001293	Syaq.g_00736	Prbk.g_00381
OG0001294	Syaq.g_02252	Prbk.g_00707
OG0001297	Syaq.g_01812	Prbk.g_01053
OG0001298	Syaq.g_01967	Prbk.g_01114
OG0001300	Syaq.g_02589	Prbk.g_01801
OG0001301	Syaq.g_02602	Prbk.g_01761
OG0001302	Syaq.g_02115	Prbk.g_01455
OG0001303	Syaq.g_02437	Prbk.g_02365
OG0001308	Syaq.g_00385	Prbk.g_00277
OG0001312	Syaq.g_02449	Prbk.g_02354
OG0001313	Syaq.g_00458	Prbk.g_02099
OG0001313	Syaq.g_00459	Prbk.g_02097
OG0001316	Syaq.g_01437	Prbk.g_00560
OG0001319	Syaq.g_00751	Prbk.g_00407
OG0001321	Syaq.g_00483	Prbk.g_00309
OG0001322	Syaq.g_00482	Prbk.g_00308
OG0001323	Syaq.g_01820	Prbk.g_01062
OG0001324	Syaq.g_02590	Prbk.g_01800
OG0001326	Syaq.g_01205	Prbk.g_02231
OG0001328	Syaq.g_02280	Prbk.g_02413
OG0001329	Syaq.g_02113	Prbk.g_01661
OG0001330	Syaq.g_00287	Prbk.g_01193
OG0001331	Syaq.g_01757	Prbk.g_02047
OG0001333	Syaq.g_01622	Prbk.g_01416
OG0001336	Syaq.g_01174	Prbk.g_02257
OG0001337	Syaq.g_00564	Prbk.g_00859
OG0001347	Syaq.g_01063	Prbk.g_01542
OG0001348	Syaq.g_02703	Prbk.g_00671
OG0001351	Syaq.g_00476	Prbk.g_00300
OG0001352	Syaq.g_01904	Prbk.g_01767
OG0001353	Syaq.g_02379	Prbk.g_02529
OG0001354	Syaq.g_02503	Prbk.g_02308
OG0001355	Syaq.g_00797	Prbk.g_02424
OG0001356	Syaq.g_02555	Prbk.g_02191
OG0001358	Syaq.g_02056	Prbk.g_02607
OG0001360	Syaq.g_00211	Prbk.g_00123
OG0001361	Syaq.g_00216	Prbk.g_00102
OG0001365	Syaq.g_01259	Prbk.g_02165
OG0001369	Syaq.g_01503	Prbk.g_00028
OG0001373	Syaq.g_01206	Prbk.g_02230
OG0001374	Syaq.g_01198	Prbk.g_02238
OG0001378	Syaq.g_00506	Prbk.g_00337
OG0001379	Syaq.g_00289	Prbk.g_01191
OG0001380	Syaq.g_01915	Prbk.g_02564
OG0001382	Syaq.g_00662	Prbk.g_00623
OG0001383	Syaq.g_01587	Prbk.g_01513
OG0001383	Syaq.g_01588	Prbk.g_01512
OG0001385	Syaq.g_01209	Prbk.g_02227
OG0001386	Syaq.g_01208	Prbk.g_02228
OG0001387	Syaq.g_01207	Prbk.g_02229
OG0001388	Syaq.g_01204	Prbk.g_02232
OG0001389	Syaq.g_01203	Prbk.g_02233
OG0001390	Syaq.g_01202	Prbk.g_02234
OG0001391	Syaq.g_01201	Prbk.g_02235
OG0001392	Syaq.g_01200	Prbk.g_02236
OG0001393	Syaq.g_01199	Prbk.g_02237
OG0001394	Syaq.g_02307	Prbk.g_02437
OG0001395	Syaq.g_00045	Prbk.g_00600
OG0001396	Syaq.g_01064	Prbk.g_01543
OG0001401	Syaq.g_02383	Prbk.g_02533
OG0001402	Syaq.g_02061	Prbk.g_02612
OG0001409	Syaq.g_00229	Prbk.g_00153
OG0001412	Syaq.g_01062	Prbk.g_01541
OG0001416	Syaq.g_00303	Prbk.g_01180
OG0001418	Syaq.g_00243	Prbk.g_01925
OG0001434	Syaq.g_02312	Prbk.g_02441
OG0001435	Syaq.g_02265	Prbk.g_02392
OG0001436	Syaq.g_00966	Prbk.g_00496
OG0001436	Syaq.g_00967	Prbk.g_00497
OG0001438	Syaq.g_00778	Prbk.g_00432
OG0001441	Syaq.g_01822	Prbk.g_01064
OG0001442	Syaq.g_02322	Prbk.g_02445
OG0001443	Syaq.g_01236	Prbk.g_00922
OG0001444	Syaq.g_01042	Prbk.g_01493
OG0001444	Syaq.g_01508	Prbk.g_00033
OG0001449	Syaq.g_00698	Prbk.g_01465
OG0001461	Syaq.g_02163	Prbk.g_00296
OG0001462	Syaq.g_01108	Prbk.g_01611
OG0001470	Syaq.g_00903	Prbk.g_01566
OG0001474	Syaq.g_00552	Prbk.g_00878
OG0001475	Syaq.g_00905	Prbk.g_01564
OG0001476	Syaq.g_00233	Prbk.g_00148
OG0001477	Syaq.g_02599	Prbk.g_01756
OG0001478	Syaq.g_00457, Syaq.g_00451	Prbk.g_02104
OG0001479	Syaq.g_00555	Prbk.g_00875
OG0001484	Syaq.g_02628	Prbk.g_00625
OG0001487	Syaq.g_00422	Prbk.g_01206, Prbk.g_01207, Prbk.g_01208
OG0001488	Syaq.g_00224	Prbk.g_00159
OG0001489	Syaq.g_00591	Prbk.g_00813
OG0001494	Syaq.g_00931	Prbk.g_00095
OG0001495	Syaq.g_00659	Prbk.g_00994
OG0001496	Syaq.g_02596	Prbk.g_01752
OG0001497	Syaq.g_02598	Prbk.g_01755
OG0001498	Syaq.g_00528	Prbk.g_00363
OG0001508	Syaq.g_00902	Prbk.g_01567
OG0001510	Syaq.g_01034	Prbk.g_01485
OG0001511	Syaq.g_01478	Prbk.g_00003
OG0001512	Syaq.g_01583	Prbk.g_01517
OG0001514	Syaq.g_02595	Prbk.g_01751
OG0001515	Syaq.g_02585	Prbk.g_01809
OG0001516	Syaq.g_02243	Prbk.g_00716
OG0001517	Syaq.g_00558	Prbk.g_00872
OG0001518	Syaq.g_01244	Prbk.g_02176
OG0001519	Syaq.g_01234	Prbk.g_02187
OG0001525	Syaq.g_02129	Prbk.g_02665
OG0001527	Syaq.g_01946	Prbk.g_01878
OG0001528	Syaq.g_00904	Prbk.g_01570
OG0001529	Syaq.g_01102	Prbk.g_01605
OG0001530	Syaq.g_01480	Prbk.g_00005
OG0001531	Syaq.g_01584	Prbk.g_01516
OG0001532	Syaq.g_00195	Prbk.g_00136
OG0001533	Syaq.g_00508	Prbk.g_00338
OG0001533	Syaq.g_00470	Prbk.g_01687
OG0001534	Syaq.g_00048	Prbk.g_00597
OG0001535	Syaq.g_00065	Prbk.g_00585
OG0001536	Syaq.g_02480	Prbk.g_02328
OG0001537	Syaq.g_02301	Prbk.g_02428
OG0001538	Syaq.g_02345	Prbk.g_02473
OG0001539	Syaq.g_02261	Prbk.g_02579
OG0001540	Syaq.g_01452	Prbk.g_00545
OG0001541	Syaq.g_01387	Prbk.g_00787
OG0001542	Syaq.g_01379	Prbk.g_01276
OG0001544	Syaq.g_01235	Prbk.g_02186
OG0001545	Syaq.g_01185	Prbk.g_02246
OG0001553	Syaq.g_00368	Prbk.g_00256
OG0001558	Syaq.g_01130	Prbk.g_01634
OG0001559	Syaq.g_01481	Prbk.g_00006
OG0001560	Syaq.g_01494	Prbk.g_00019
OG0001561	Syaq.g_00059	Prbk.g_00591
OG0001562	Syaq.g_00073	Prbk.g_00577
OG0001563	Syaq.g_00608	Prbk.g_00945
OG0001565	Syaq.g_02120	Prbk.g_02513
OG0001574	Syaq.g_01944	Prbk.g_01880
OG0001575	Syaq.g_01949	Prbk.g_01875
OG0001576	Syaq.g_00326	Prbk.g_01168
OG0001577	Syaq.g_00254	Prbk.g_01023
OG0001580	Syaq.g_01275	Prbk.g_02149
OG0001588	Syaq.g_00974	Prbk.g_00504
OG0001590	Syaq.g_02166	Prbk.g_02557
OG0001591	Syaq.g_02254	Prbk.g_02583
OG0001592	Syaq.g_01274	Prbk.g_02150
OG0001605	Syaq.g_01892	Prbk.g_01656
OG0001614	Syaq.g_01020	Prbk.g_00229
OG0001615	Syaq.g_02404	Prbk.g_02685
OG0001616	Syaq.g_00208	Prbk.g_01500
OG0001617	Syaq.g_02593	Prbk.g_01955
OG0001618	Syaq.g_00036	Prbk.g_00609
OG0001619	Syaq.g_02469	Prbk.g_02338
OG0001620	Syaq.g_00546	Prbk.g_00886
OG0001621	Syaq.g_00724	Prbk.g_00370
OG0001622	Syaq.g_01176	Prbk.g_02255
OG0001627	Syaq.g_01735	Prbk.g_02008
OG0001634	Syaq.g_02249	Prbk.g_00710
OG0001636	Syaq.g_01109	Prbk.g_01612
OG0001637	Syaq.g_01603	Prbk.g_01392
OG0001638	Syaq.g_01660	Prbk.g_01446
OG0001639	Syaq.g_01738	Prbk.g_02005
OG0001640	Syaq.g_02695	Prbk.g_00069
OG0001641	Syaq.g_02520	Prbk.g_02294
OG0001642	Syaq.g_02411	Prbk.g_02555
OG0001643	Syaq.g_02087	Prbk.g_02636
OG0001652	Syaq.g_01132	Prbk.g_01636
OG0001653	Syaq.g_01505	Prbk.g_00030
OG0001654	Syaq.g_01736	Prbk.g_02007
OG0001657	Syaq.g_01413	Prbk.g_00762
OG0001658	Syaq.g_01265	Prbk.g_02159
OG0001671	Syaq.g_01316	Prbk.g_00666
OG0001672	Syaq.g_01545	Prbk.g_01306
OG0001673	Syaq.g_01569	Prbk.g_01367
OG0001675	Syaq.g_02535	Prbk.g_00574, Prbk.g_00576
OG0001677	Syaq.g_00578	Prbk.g_00846
OG0001692	Syaq.g_00366	Prbk.g_00254
OG0001693	Syaq.g_02678	Prbk.g_00358
OG0001694	Syaq.g_00765	Prbk.g_00419
OG0001695	Syaq.g_01191	Prbk.g_02241
OG0001702	Syaq.g_01523	Prbk.g_01293
OG0001703	Syaq.g_01765	Prbk.g_02054
OG0001715	Syaq.g_01875	Prbk.g_01712
OG0001716	Syaq.g_02409	Prbk.g_02551
OG0001726	Syaq.g_02419	Prbk.g_02377
OG0001729	Syaq.g_01589	Prbk.g_01511
OG0001730	Syaq.g_01591	Prbk.g_01377
OG0001731	Syaq.g_01717	Prbk.g_01992
OG0001732	Syaq.g_00173	Prbk.g_01507
OG0001734	Syaq.g_02661	Prbk.g_02553
OG0001735	Syaq.g_02236	Prbk.g_00724
OG0001736	Syaq.g_00952	Prbk.g_00482
OG0001737	Syaq.g_00843	Prbk.g_00437
OG0001738	Syaq.g_00879	Prbk.g_00470
OG0001740	Syaq.g_01188	Prbk.g_02244
OG0001747	Syaq.g_01432	Prbk.g_00745
OG0001748	Syaq.g_01314	Prbk.g_00664
OG0001749	Syaq.g_00959	Prbk.g_00487
OG0001750	Syaq.g_01507	Prbk.g_00032
OG0001751	Syaq.g_01568	Prbk.g_01366
OG0001752	Syaq.g_01593	Prbk.g_01380
OG0001753	Syaq.g_00238	Prbk.g_01386
OG0001754	Syaq.g_01598	Prbk.g_01389
OG0001755	Syaq.g_01817	Prbk.g_01058
OG0001759	Syaq.g_00114	Prbk.g_01973
OG0001760	Syaq.g_01336	Prbk.g_02382, Prbk.g_01812
OG0001761	Syaq.g_02021	Prbk.g_01847
OG0001762	Syaq.g_02528	Prbk.g_00567
OG0001763	Syaq.g_02515	Prbk.g_02300
OG0001764	Syaq.g_02427	Prbk.g_02374
OG0001765	Syaq.g_02655	Prbk.g_02590
OG0001766	Syaq.g_00854	Prbk.g_00447
OG0001767	Syaq.g_00965	Prbk.g_00495
OG0001768	Syaq.g_01373	Prbk.g_01269
OG0001783	Syaq.g_01025	Prbk.g_00234
OG0001784	Syaq.g_01512	Prbk.g_00037
OG0001785	Syaq.g_01602	Prbk.g_01391, Prbk.g_01390
OG0001786	Syaq.g_01698	Prbk.g_01976
OG0001787	Syaq.g_01837	Prbk.g_01079
OG0001788	Syaq.g_01840	Prbk.g_01082
OG0001789	Syaq.g_00296	Prbk.g_01184
OG0001790	Syaq.g_00260	Prbk.g_01030
OG0001791	Syaq.g_00231	Prbk.g_00150
OG0001792	Syaq.g_00165	Prbk.g_00187
OG0001794	Syaq.g_00051	Prbk.g_01724
OG0001796	Syaq.g_00071	Prbk.g_00579
OG0001797	Syaq.g_02461	Prbk.g_02345
OG0001798	Syaq.g_02064	Prbk.g_02614
OG0001799	Syaq.g_02103	Prbk.g_02653
OG0001800	Syaq.g_00346	Prbk.g_01936
OG0001801	Syaq.g_00356	Prbk.g_00245
OG0001803	Syaq.g_00495	Prbk.g_00322
OG0001804	Syaq.g_00527	Prbk.g_00362
OG0001805	Syaq.g_00719	Prbk.g_01002
OG0001806	Syaq.g_00752	Prbk.g_00408
OG0001807	Syaq.g_00968	Prbk.g_00498
OG0001808	Syaq.g_00979	Prbk.g_00509
OG0001809	Syaq.g_01441	Prbk.g_00556
OG0001810	Syaq.g_01439	Prbk.g_00558
OG0001811	Syaq.g_01381	Prbk.g_01279
OG0001812	Syaq.g_01273	Prbk.g_02151
OG0001813	Syaq.g_01230	Prbk.g_02206
OG0001814	Syaq.g_01166	Prbk.g_02264
OG0001815	Syaq.g_01155	Prbk.g_02273
OG0001837	Syaq.g_01315	Prbk.g_00665
OG0001838	Syaq.g_01142	Prbk.g_02286
OG0001839	Syaq.g_01113	Prbk.g_01616
OG0001840	Syaq.g_01096	Prbk.g_01599
OG0001841	Syaq.g_01087	Prbk.g_01591
OG0001843	Syaq.g_01019	Prbk.g_00228
OG0001844	Syaq.g_01018	Prbk.g_00227
OG0001845	Syaq.g_01017	Prbk.g_00221
OG0001846	Syaq.g_01464	Prbk.g_00201
OG0001847	Syaq.g_01465	Prbk.g_00199
OG0001848	Syaq.g_01469	Prbk.g_00195
OG0001849	Syaq.g_01529	Prbk.g_01298
OG0001850	Syaq.g_01542	Prbk.g_01305
OG0001851	Syaq.g_01549	Prbk.g_01310
OG0001852	Syaq.g_01550	Prbk.g_01311
OG0001853	Syaq.g_01557	Prbk.g_01318
OG0001854	Syaq.g_01578	Prbk.g_01370
OG0001856	Syaq.g_01694	Prbk.g_00935
OG0001857	Syaq.g_01697	Prbk.g_00938
OG0001858	Syaq.g_01722	Prbk.g_01995
OG0001859	Syaq.g_01753	Prbk.g_02043
OG0001860	Syaq.g_01767	Prbk.g_02055
OG0001861	Syaq.g_01779	Prbk.g_02068
OG0001862	Syaq.g_01791	Prbk.g_02080
OG0001863	Syaq.g_01797	Prbk.g_01864
OG0001864	Syaq.g_01850	Prbk.g_01093
OG0001865	Syaq.g_01980	Prbk.g_01127
OG0001866	Syaq.g_02004	Prbk.g_01152
OG0001867	Syaq.g_02019	Prbk.g_01162
OG0001868	Syaq.g_00302	Prbk.g_01181
OG0001869	Syaq.g_00255	Prbk.g_01024
OG0001870	Syaq.g_00246	Prbk.g_01016
OG0001871	Syaq.g_00240	Prbk.g_00145
OG0001872	Syaq.g_00160	Prbk.g_00180
OG0001873	Syaq.g_00207	Prbk.g_01499
OG0001874	Syaq.g_00210	Prbk.g_00124
OG0001877	Syaq.g_02586	Prbk.g_01808
OG0001878	Syaq.g_02532	Prbk.g_00571
OG0001879	Syaq.g_02525	Prbk.g_00563
OG0001880	Syaq.g_02489	Prbk.g_02321
OG0001881	Syaq.g_02488	Prbk.g_02322
OG0001882	Syaq.g_02464	Prbk.g_02342
OG0001883	Syaq.g_02455	Prbk.g_02347
OG0001884	Syaq.g_01869	Prbk.g_02356
OG0001885	Syaq.g_02432	Prbk.g_02369
OG0001886	Syaq.g_02428	Prbk.g_02373
OG0001887	Syaq.g_02279	Prbk.g_02412
OG0001888	Syaq.g_02314	Prbk.g_02454
OG0001889	Syaq.g_02355	Prbk.g_02482
OG0001890	Syaq.g_02396	Prbk.g_02545
OG0001891	Syaq.g_02402	Prbk.g_02549
OG0001892	Syaq.g_02119	Prbk.g_02562
OG0001893	Syaq.g_02065	Prbk.g_02615
OG0001894	Syaq.g_02081	Prbk.g_02630
OG0001895	Syaq.g_00351	Prbk.g_01939
OG0001896	Syaq.g_00511	Prbk.g_00340
OG0001897	Syaq.g_00549	Prbk.g_00880
OG0001898	Syaq.g_00566	Prbk.g_00863
OG0001899	Syaq.g_00619	Prbk.g_00955
OG0001900	Syaq.g_00737	Prbk.g_00382
OG0001901	Syaq.g_00738	Prbk.g_00383
OG0001902	Syaq.g_00770	Prbk.g_00424
OG0001903	Syaq.g_00779	Prbk.g_00433
OG0001904	Syaq.g_00970	Prbk.g_00501
OG0001905	Syaq.g_00982	Prbk.g_00511
OG0001906	Syaq.g_01451	Prbk.g_00546
OG0001907	Syaq.g_01433	Prbk.g_00743
OG0001908	Syaq.g_01385	Prbk.g_00788
OG0001909	Syaq.g_01375	Prbk.g_01271
OG0001910	Syaq.g_01311	Prbk.g_00660
OG0001912	Syaq.g_01252	Prbk.g_02170
OG0001913	Syaq.g_01250	Prbk.g_02172
OG0001914	Syaq.g_02168	Prbk.g_02200
OG0001929	Syaq.g_01080	Prbk.g_01584
OG0001932	Syaq.g_01021	Prbk.g_00230
OG0001933	Syaq.g_01484	Prbk.g_00008
OG0001934	Syaq.g_01498	Prbk.g_00023
OG0001935	Syaq.g_01552	Prbk.g_01313
OG0001937	Syaq.g_01709	Prbk.g_01984
OG0001938	Syaq.g_01769	Prbk.g_02057
OG0001939	Syaq.g_02112	Prbk.g_02683
OG0001940	Syaq.g_01966	Prbk.g_01113
OG0001941	Syaq.g_00307	Prbk.g_01176
OG0001943	Syaq.g_00230	Prbk.g_00151
OG0001944	Syaq.g_02418	Prbk.g_01669
OG0001946	Syaq.g_02587	Prbk.g_01803
OG0001947	Syaq.g_02697	Prbk.g_00071
OG0001948	Syaq.g_02517	Prbk.g_02298
OG0001949	Syaq.g_02498	Prbk.g_02312
OG0001950	Syaq.g_02496	Prbk.g_02314
OG0001951	Syaq.g_02487	Prbk.g_02323
OG0001952	Syaq.g_02463	Prbk.g_02343
OG0001953	Syaq.g_02462	Prbk.g_02344
OG0001954	Syaq.g_02716	Prbk.g_02508
OG0001957	Syaq.g_02070	Prbk.g_02620
OG0001958	Syaq.g_02238	Prbk.g_00721
OG0001960	Syaq.g_00437	Prbk.g_01200
OG0001961	Syaq.g_00447	Prbk.g_02108
OG0001964	Syaq.g_00678	Prbk.g_01919
OG0001966	Syaq.g_00732	Prbk.g_00377
OG0001967	Syaq.g_00734	Prbk.g_00379
OG0001968	Syaq.g_00735	Prbk.g_00380
OG0001969	Syaq.g_00861	Prbk.g_00452
OG0001970	Syaq.g_01449	Prbk.g_00548
OG0001971	Syaq.g_01377	Prbk.g_01273
