Orthogroup	Syaq	Syal
OG0001121	Syaq.g_01919	Syal.g_02960
OG0001122	Syaq.g_00069	Syal.g_01921
OG0001123	Syaq.g_00061	Syal.g_01913
OG0001124	Syaq.g_00060	Syal.g_01911
OG0001125	Syaq.g_00058	Syal.g_01909
OG0001126	Syaq.g_02693	Syal.g_01837
OG0001127	Syaq.g_02692	Syal.g_01836
OG0001128	Syaq.g_02689	Syal.g_01833
OG0001129	Syaq.g_02687	Syal.g_01831
OG0001130	Syaq.g_02686	Syal.g_01830
OG0001131	Syaq.g_02284	Syal.g_02260
OG0001132	Syaq.g_01872	Syal.g_02553
OG0001133	Syaq.g_02063	Syal.g_02710
OG0001134	Syaq.g_02213	Syal.g_02506
OG0001135	Syaq.g_02212	Syal.g_02505
OG0001136	Syaq.g_00252	Syal.g_01650
OG0001137	Syaq.g_00228	Syal.g_01673
OG0001138	Syaq.g_00196	Syal.g_01709
OG0001139	Syaq.g_00194	Syal.g_01711
OG0001140	Syaq.g_00193	Syal.g_01712
OG0001141	Syaq.g_00192	Syal.g_01713
OG0001142	Syaq.g_00191	Syal.g_01714
OG0001143	Syaq.g_00182	Syal.g_01722
OG0001144	Syaq.g_00166	Syal.g_01736
OG0001145	Syaq.g_00284	Syal.g_01614
OG0001146	Syaq.g_00305	Syal.g_01593
OG0001147	Syaq.g_00438	Syal.g_00458
OG0001148	Syaq.g_01761	Syal.g_02886
OG0001149	Syaq.g_01760	Syal.g_02885
OG0001150	Syaq.g_01759	Syal.g_02884
OG0001151	Syaq.g_01746	Syal.g_02872
OG0001152	Syaq.g_01745	Syal.g_02871
OG0001153	Syaq.g_00413	Syal.g_00421
OG0001154	Syaq.g_00414	Syal.g_00422
OG0001155	Syaq.g_01739	Syal.g_02969
OG0001156	Syaq.g_01729	Syal.g_02972
OG0001157	Syaq.g_01728	Syal.g_02973
OG0001158	Syaq.g_01727	Syal.g_02974
OG0001159	Syaq.g_01726	Syal.g_02975
OG0001160	Syaq.g_01693	Syal.g_00564
OG0001161	Syaq.g_01233	Syal.g_01104
OG0001162	Syaq.g_00331	Syal.g_01577
OG0001163	Syaq.g_01685	Syal.g_00573
OG0001164	Syaq.g_01679	Syal.g_00579
OG0001165	Syaq.g_01674	Syal.g_00584
OG0001166	Syaq.g_01652	Syal.g_00613
OG0001167	Syaq.g_01039	Syal.g_00638
OG0001169	Syaq.g_01620	Syal.g_00642
OG0001170	Syaq.g_01618	Syal.g_00644
OG0001172	Syaq.g_00690	Syal.g_00198
OG0001173	Syaq.g_00689	Syal.g_00199
OG0001174	Syaq.g_00681	Syal.g_00207
OG0001175	Syaq.g_00680	Syal.g_00208
OG0001176	Syaq.g_00656	Syal.g_00226
OG0001177	Syaq.g_00658	Syal.g_00224
OG0001178	Syaq.g_01667	Syal.g_00592
OG0001179	Syaq.g_00626	Syal.g_00256
OG0001180	Syaq.g_00600	Syal.g_00282
OG0001182	Syaq.g_00587	Syal.g_00295
OG0001183	Syaq.g_00579	Syal.g_00302
OG0001184	Syaq.g_00995	Syal.g_01359
OG0001185	Syaq.g_01022	Syal.g_01453
OG0001186	Syaq.g_01058	Syal.g_00179
OG0001187	Syaq.g_01061	Syal.g_00175
OG0001188	Syaq.g_01065	Syal.g_00172
OG0001189	Syaq.g_01095	Syal.g_00152
OG0001190	Syaq.g_01264	Syal.g_01067
OG0001191	Syaq.g_01248	Syal.g_01083
OG0001192	Syaq.g_01242	Syal.g_01090
OG0001193	Syaq.g_01217	Syal.g_01128
OG0001194	Syaq.g_01214	Syal.g_01130
OG0001195	Syaq.g_01213	Syal.g_01131
OG0001196	Syaq.g_01169	Syal.g_00078
OG0001197	Syaq.g_01167	Syal.g_00080
OG0001198	Syaq.g_01153	Syal.g_00093
OG0001199	Syaq.g_01553	Syal.g_00757
OG0001200	Syaq.g_01551	Syal.g_00759
OG0001201	Syaq.g_01486	Syal.g_00821
OG0001202	Syaq.g_01358	Syal.g_00956
OG0001203	Syaq.g_01581	Syal.g_00683
OG0001204	Syaq.g_00709	Syal.g_01201
OG0001205	Syaq.g_00491	Syal.g_00515
OG0001206	Syaq.g_00468	Syal.g_00490
OG0001207	Syaq.g_01764	Syal.g_02889
OG0001208	Syaq.g_01774	Syal.g_02899
OG0001209	Syaq.g_01841	Syal.g_02835
OG0001210	Syaq.g_01852	Syal.g_02827
OG0001211	Syaq.g_01932	Syal.g_02811
OG0001212	Syaq.g_01990	Syal.g_02754
OG0001213	Syaq.g_02072	Syal.g_02701
OG0001214	Syaq.g_02084	Syal.g_02634
OG0001215	Syaq.g_02580	Syal.g_01786
OG0001216	Syaq.g_00026	Syal.g_01861
OG0001217	Syaq.g_01885	Syal.g_02067
OG0001218	Syaq.g_00423	Syal.g_00429
OG0001219	Syaq.g_02434	Syal.g_02036
OG0001220	Syaq.g_02412	Syal.g_02494
OG0001221	Syaq.g_02300	Syal.g_02258
OG0001222	Syaq.g_02472	Syal.g_02006
OG0001223	Syaq.g_02516	Syal.g_01960
OG0001224	Syaq.g_02683	Syal.g_01827
OG0001225	Syaq.g_02681	Syal.g_01825
OG0001226	Syaq.g_01543	Syal.g_00767
OG0001227	Syaq.g_00333	Syal.g_01575
OG0001230	Syaq.g_00361	Syal.g_00029
OG0001231	Syaq.g_01133	Syal.g_00114
OG0001232	Syaq.g_01643	Syal.g_00622
OG0001233	Syaq.g_01617	Syal.g_00645
OG0001234	Syaq.g_00676	Syal.g_00212
OG0001236	Syaq.g_00990	Syal.g_01352
OG0001237	Syaq.g_00999	Syal.g_01362
OG0001238	Syaq.g_01246	Syal.g_01085
OG0001239	Syaq.g_01556	Syal.g_00754
OG0001240	Syaq.g_01502	Syal.g_00804
OG0001241	Syaq.g_01492	Syal.g_00814
OG0001243	Syaq.g_01457	Syal.g_00852
OG0001244	Syaq.g_01430	Syal.g_00882
OG0001245	Syaq.g_01916	Syal.g_02522
OG0001246	Syaq.g_01802	Syal.g_02927
OG0001248	Syaq.g_01891	Syal.g_01778
OG0001249	Syaq.g_00563	Syal.g_00337
OG0001250	Syaq.g_02389	Syal.g_02469
OG0001251	Syaq.g_02135	Syal.g_02576
OG0001252	Syaq.g_02690	Syal.g_01834
OG0001253	Syaq.g_01918	Syal.g_02521
OG0001254	Syaq.g_02214	Syal.g_02507
OG0001255	Syaq.g_02111	Syal.g_02609
OG0001256	Syaq.g_01686	Syal.g_00571
OG0001258	Syaq.g_01676	Syal.g_00582
OG0001259	Syaq.g_01619	Syal.g_00643
OG0001260	Syaq.g_01595	Syal.g_00665
OG0001261	Syaq.g_00617	Syal.g_00265
OG0001262	Syaq.g_01093	Syal.g_00154
OG0001263	Syaq.g_01454	Syal.g_00856
OG0001264	Syaq.g_01513	Syal.g_00191
OG0001265	Syaq.g_01466	Syal.g_00842
OG0001266	Syaq.g_01354	Syal.g_00960
OG0001267	Syaq.g_00763	Syal.g_01263
OG0001268	Syaq.g_00553	Syal.g_00353
OG0001269	Syaq.g_01866	Syal.g_02567
OG0001270	Syaq.g_00504	Syal.g_00528
OG0001271	Syaq.g_00445	Syal.g_00466
OG0001272	Syaq.g_01778	Syal.g_02903
OG0001273	Syaq.g_02077	Syal.g_02641
OG0001274	Syaq.g_01303	Syal.g_01007
OG0001275	Syaq.g_02531	Syal.g_01932
OG0001276	Syaq.g_00062	Syal.g_01914
OG0001278	Syaq.g_00155	Syal.g_01766
OG0001279	Syaq.g_01867	Syal.g_02565
OG0001280	Syaq.g_00294	Syal.g_01604
OG0001281	Syaq.g_00306	Syal.g_01592
OG0001282	Syaq.g_01762	Syal.g_02887
OG0001283	Syaq.g_01175	Syal.g_01179
OG0001284	Syaq.g_01700	Syal.g_03007
OG0001285	Syaq.g_01639	Syal.g_00625
OG0001286	Syaq.g_00602	Syal.g_00280
OG0001287	Syaq.g_01030	Syal.g_01461
OG0001289	Syaq.g_01528	Syal.g_00781
OG0001290	Syaq.g_01493	Syal.g_00813
OG0001291	Syaq.g_01444	Syal.g_00866
OG0001293	Syaq.g_00736	Syal.g_01236
OG0001294	Syaq.g_02252	Syal.g_02207
OG0001296	Syaq.g_01808	Syal.g_02933
OG0001298	Syaq.g_01967	Syal.g_02777
OG0001299	Syaq.g_02246	Syal.g_02200
OG0001300	Syaq.g_02589	Syal.g_01795
OG0001301	Syaq.g_02602	Syal.g_01941, Syal.g_01810
OG0001302	Syaq.g_02115	Syal.g_02607
OG0001303	Syaq.g_02437	Syal.g_02033
OG0001304	Syaq.g_00049	Syal.g_01899
OG0001305	Syaq.g_02673	Syal.g_01817
OG0001306	Syaq.g_00267	Syal.g_01626
OG0001308	Syaq.g_00385	Syal.g_00392
OG0001312	Syaq.g_02449	Syal.g_02024
OG0001313	Syaq.g_00458	Syal.g_00482
OG0001315	Syaq.g_00581	Syal.g_00300
OG0001316	Syaq.g_01437	Syal.g_00872
OG0001317	Syaq.g_01576	Syal.g_00687
OG0001318	Syaq.g_00728	Syal.g_01228
OG0001319	Syaq.g_00751	Syal.g_01252
OG0001321	Syaq.g_00483	Syal.g_00508
OG0001322	Syaq.g_00482	Syal.g_00507
OG0001323	Syaq.g_01820	Syal.g_02946
OG0001324	Syaq.g_02590	Syal.g_01796
OG0001325	Syaq.g_00030	Syal.g_01865
OG0001326	Syaq.g_01205	Syal.g_01138
OG0001327	Syaq.g_02259	Syal.g_02296
OG0001328	Syaq.g_02280	Syal.g_02266
OG0001329	Syaq.g_02113	Syal.g_01188
OG0001330	Syaq.g_00287	Syal.g_01611
OG0001333	Syaq.g_01622	Syal.g_00639
OG0001336	Syaq.g_01174	Syal.g_01180
OG0001337	Syaq.g_00564	Syal.g_00308, Syal.g_00327
OG0001343	Syaq.g_00700	Syal.g_01190
OG0001345	Syaq.g_00213	Syal.g_01694
OG0001346	Syaq.g_00298	Syal.g_01600
OG0001347	Syaq.g_01063	Syal.g_01531
OG0001348	Syaq.g_02703	Syal.g_01849
OG0001349	Syaq.g_00942	Syal.g_01426
OG0001351	Syaq.g_00476	Syal.g_00501
OG0001353	Syaq.g_02379	Syal.g_02457
OG0001354	Syaq.g_02503	Syal.g_01973
OG0001357	Syaq.g_02130	Syal.g_02584
OG0001358	Syaq.g_02056	Syal.g_02715
OG0001359	Syaq.g_00699	Syal.g_01189
OG0001360	Syaq.g_00211	Syal.g_01696
OG0001361	Syaq.g_00216	Syal.g_01691
OG0001364	Syaq.g_00972	Syal.g_01342
OG0001365	Syaq.g_01259	Syal.g_01072
OG0001366	Syaq.g_01649	Syal.g_00616
OG0001368	Syaq.g_00708	Syal.g_01200
OG0001369	Syaq.g_01503	Syal.g_00803
OG0001373	Syaq.g_01206	Syal.g_01137
OG0001374	Syaq.g_01198	Syal.g_01145
OG0001375	Syaq.g_00701	Syal.g_01191
OG0001378	Syaq.g_00506	Syal.g_00529
OG0001379	Syaq.g_00289	Syal.g_01609
OG0001382	Syaq.g_00662	Syal.g_00220
OG0001383	Syaq.g_01292	Syal.g_01023
OG0001383	Syaq.g_01587	Syal.g_00678
OG0001383	Syaq.g_01588	Syal.g_00677
OG0001385	Syaq.g_01209	Syal.g_01134
OG0001386	Syaq.g_01208	Syal.g_01135
OG0001387	Syaq.g_01207	Syal.g_01136
OG0001388	Syaq.g_01204	Syal.g_01139
OG0001389	Syaq.g_01203	Syal.g_01140
OG0001390	Syaq.g_01202	Syal.g_01141
OG0001391	Syaq.g_01201	Syal.g_01142
OG0001392	Syaq.g_01200	Syal.g_01143
OG0001393	Syaq.g_01199	Syal.g_01144
OG0001394	Syaq.g_02307	Syal.g_02250
OG0001395	Syaq.g_00045	Syal.g_02432
OG0001396	Syaq.g_01064	Syal.g_01532
OG0001401	Syaq.g_02383	Syal.g_02463
OG0001402	Syaq.g_02061	Syal.g_02711
OG0001408	Syaq.g_02125	Syal.g_02589
OG0001409	Syaq.g_00229	Syal.g_01671
OG0001412	Syaq.g_01062	Syal.g_01530
OG0001413	Syaq.g_00139	Syal.g_02570
OG0001416	Syaq.g_00303	Syal.g_01595
OG0001417	Syaq.g_02502	Syal.g_01974
OG0001420	Syaq.g_01833	Syal.g_02955
OG0001428	Syaq.g_01396	Syal.g_00915
OG0001430	Syaq.g_01271	Syal.g_01055
OG0001432	Syaq.g_01862	Syal.g_02578
OG0001433	Syaq.g_00128	Syal.g_02212
OG0001434	Syaq.g_02312	Syal.g_02245
OG0001435	Syaq.g_02265	Syal.g_02290
OG0001436	Syaq.g_00966	Syal.g_01335
OG0001436	Syaq.g_00967	Syal.g_01336
OG0001438	Syaq.g_00778	Syal.g_01278
OG0001439	Syaq.g_00863	Syal.g_01306
OG0001442	Syaq.g_02322	Syal.g_02234
OG0001443	Syaq.g_01236	Syal.g_01101
OG0001444	Syaq.g_01042	Syal.g_01506
OG0001444	Syaq.g_01508	Syal.g_00798
OG0001447	Syaq.g_01456	Syal.g_00853
OG0001448	Syaq.g_01873	Syal.g_02552
OG0001449	Syaq.g_00698	Syal.g_01198
OG0001452	Syaq.g_00723	Syal.g_01223
OG0001454	Syaq.g_01917	Syal.g_02566
OG0001456	Syaq.g_01196	Syal.g_01146
OG0001457	Syaq.g_01195	Syal.g_01147
OG0001458	Syaq.g_01194	Syal.g_01148
OG0001460	Syaq.g_00129	Syal.g_02211
OG0001461	Syaq.g_02163	Syal.g_02091
OG0001462	Syaq.g_01108	Syal.g_00138
OG0001470	Syaq.g_00903	Syal.g_00181
OG0001471	Syaq.g_00859	Syal.g_01301
OG0001473	Syaq.g_02134	Syal.g_02571
OG0001474	Syaq.g_00552	Syal.g_00354
OG0001475	Syaq.g_00905	Syal.g_00184
OG0001476	Syaq.g_00233	Syal.g_01667
OG0001477	Syaq.g_02599	Syal.g_01807
OG0001478	Syaq.g_00457	Syal.g_00481
OG0001479	Syaq.g_00555	Syal.g_00351
OG0001480	Syaq.g_02121	Syal.g_02599
OG0001482	Syaq.g_02512	Syal.g_01964
OG0001486	Syaq.g_00251	Syal.g_01651
OG0001488	Syaq.g_00224	Syal.g_01677
OG0001489	Syaq.g_00591	Syal.g_00291
OG0001492	Syaq.g_00158	Syal.g_01769
OG0001493	Syaq.g_00150	Syal.g_01760
OG0001495	Syaq.g_00659	Syal.g_00223
OG0001496	Syaq.g_02596	Syal.g_01804
OG0001497	Syaq.g_02598	Syal.g_01806
OG0001498	Syaq.g_00528	Syal.g_00554
OG0001502	Syaq.g_02407	Syal.g_02489
OG0001505	Syaq.g_00906	Syal.g_01370, Syal.g_01371
OG0001508	Syaq.g_00902	Syal.g_00180
OG0001510	Syaq.g_01034	Syal.g_01489
OG0001511	Syaq.g_01478	Syal.g_00829
OG0001512	Syaq.g_01583	Syal.g_00682
OG0001513	Syaq.g_00998	Syal.g_01361
OG0001514	Syaq.g_02595	Syal.g_01803
OG0001515	Syaq.g_02585	Syal.g_01791
OG0001516	Syaq.g_02243	Syal.g_02197
OG0001517	Syaq.g_00558	Syal.g_00348
OG0001518	Syaq.g_01244	Syal.g_01087, Syal.g_02309
OG0001519	Syaq.g_01234	Syal.g_01103
OG0001520	Syaq.g_01953	Syal.g_02790
OG0001525	Syaq.g_02129	Syal.g_02585
OG0001527	Syaq.g_01946	Syal.g_02796
OG0001528	Syaq.g_00904	Syal.g_00182
OG0001529	Syaq.g_01102	Syal.g_00145
OG0001530	Syaq.g_01480	Syal.g_00827
OG0001531	Syaq.g_01584	Syal.g_00681
OG0001532	Syaq.g_00195	Syal.g_01710
OG0001533	Syaq.g_00508	Syal.g_00533
OG0001533	Syaq.g_00470	Syal.g_00494
OG0001534	Syaq.g_00048	Syal.g_01898
OG0001535	Syaq.g_00065	Syal.g_01917
OG0001536	Syaq.g_02480	Syal.g_01996
OG0001537	Syaq.g_02301	Syal.g_02257
OG0001538	Syaq.g_02345	Syal.g_01870
OG0001539	Syaq.g_02261	Syal.g_02294
OG0001540	Syaq.g_01452	Syal.g_00858
OG0001541	Syaq.g_01387	Syal.g_00924
OG0001542	Syaq.g_01379	Syal.g_00935
OG0001544	Syaq.g_01235	Syal.g_01102
OG0001545	Syaq.g_01185	Syal.g_01170
OG0001546	Syaq.g_01825	Syal.g_02950
OG0001547	Syaq.g_02422	Syal.g_02050
OG0001551	Syaq.g_02572	Syal.g_01781
OG0001554	Syaq.g_01266	Syal.g_01065
OG0001557	Syaq.g_02308	Syal.g_02249
OG0001558	Syaq.g_01130	Syal.g_00117
OG0001559	Syaq.g_01481	Syal.g_00826
OG0001560	Syaq.g_01494	Syal.g_00812
OG0001561	Syaq.g_00059	Syal.g_01910
OG0001562	Syaq.g_00073	Syal.g_01926
OG0001563	Syaq.g_00608	Syal.g_00274
OG0001565	Syaq.g_02120	Syal.g_02600
OG0001567	Syaq.g_02421	Syal.g_02051
OG0001568	Syaq.g_02424	Syal.g_02049
OG0001570	Syaq.g_02417	Syal.g_02053
OG0001574	Syaq.g_01944	Syal.g_02798
OG0001575	Syaq.g_01949	Syal.g_02793
OG0001576	Syaq.g_00326	Syal.g_01582
OG0001577	Syaq.g_00254	Syal.g_01648
OG0001580	Syaq.g_01275	Syal.g_01052
OG0001590	Syaq.g_02166	Syal.g_02511
OG0001590	Syaq.g_02076	Syal.g_02642
OG0001591	Syaq.g_02254	Syal.g_02209
OG0001592	Syaq.g_01274	Syal.g_01053
OG0001614	Syaq.g_01020	Syal.g_01451
OG0001615	Syaq.g_02404	Syal.g_02482
OG0001615	Syaq.g_01923	Syal.g_02820
OG0001616	Syaq.g_00208	Syal.g_01699
OG0001617	Syaq.g_02593	Syal.g_01800
OG0001618	Syaq.g_00036	Syal.g_02420
OG0001619	Syaq.g_02469	Syal.g_02009
OG0001620	Syaq.g_00546	Syal.g_00360
OG0001621	Syaq.g_00724	Syal.g_01224
OG0001622	Syaq.g_01176	Syal.g_01178
OG0001623	Syaq.g_00571	Syal.g_00331
OG0001624	Syaq.g_02116	Syal.g_02606
OG0001625	Syaq.g_00730	Syal.g_01230
OG0001634	Syaq.g_02249	Syal.g_02203
OG0001636	Syaq.g_01109	Syal.g_00137
OG0001637	Syaq.g_01603	Syal.g_00659
OG0001638	Syaq.g_01660	Syal.g_00599
OG0001639	Syaq.g_01738	Syal.g_02968
OG0001640	Syaq.g_02695	Syal.g_01839
OG0001641	Syaq.g_02520	Syal.g_01955
OG0001643	Syaq.g_02087	Syal.g_02631
OG0001645	Syaq.g_01853	Syal.g_02826
OG0001647	Syaq.g_00753	Syal.g_01254
OG0001652	Syaq.g_01132	Syal.g_00115
OG0001653	Syaq.g_01505	Syal.g_00801
OG0001654	Syaq.g_01736	Syal.g_02966
OG0001657	Syaq.g_01413	Syal.g_00897
OG0001658	Syaq.g_01265	Syal.g_01066
OG0001659	Syaq.g_00199	Syal.g_01706
OG0001666	Syaq.g_02653	Syal.g_01491, Syal.g_02102, Syal.g_02073
OG0001671	Syaq.g_01316	Syal.g_00993
OG0001672	Syaq.g_01545	Syal.g_00765
OG0001673	Syaq.g_01569	Syal.g_00689
OG0001675	Syaq.g_02535	Syal.g_01928
OG0001677	Syaq.g_00578	Syal.g_00303
OG0001678	Syaq.g_00691	Syal.g_00197
OG0001679	Syaq.g_02436	Syal.g_02034
OG0001682	Syaq.g_00034	Syal.g_02407, Syal.g_02418
OG0001692	Syaq.g_00366	Syal.g_00024
OG0001693	Syaq.g_02678	Syal.g_01822
OG0001694	Syaq.g_00765	Syal.g_01265
OG0001695	Syaq.g_01191	Syal.g_01165
OG0001702	Syaq.g_01523	Syal.g_00786
OG0001703	Syaq.g_01765	Syal.g_02890
OG0001713	Syaq.g_00232	Syal.g_01668
OG0001715	Syaq.g_01875	Syal.g_02550
OG0001716	Syaq.g_02409	Syal.g_02491
OG0001716	Syaq.g_01334	Syal.g_01503
OG0001726	Syaq.g_02419	Syal.g_00536
OG0001729	Syaq.g_01589	Syal.g_00676
OG0001730	Syaq.g_01591	Syal.g_00672
OG0001731	Syaq.g_01717	Syal.g_02986
OG0001732	Syaq.g_00173	Syal.g_01730
OG0001733	Syaq.g_02256	Syal.g_02213
OG0001734	Syaq.g_02661	Syal.g_02492
OG0001735	Syaq.g_02236	Syal.g_02179
OG0001737	Syaq.g_00843	Syal.g_01284
OG0001738	Syaq.g_00879	Syal.g_01320
OG0001739	Syaq.g_01192	Syal.g_01163
OG0001740	Syaq.g_01188	Syal.g_01167
OG0001748	Syaq.g_01314	Syal.g_00995
OG0001750	Syaq.g_01507	Syal.g_00799
OG0001751	Syaq.g_01568	Syal.g_00690
OG0001752	Syaq.g_01593	Syal.g_00669
OG0001753	Syaq.g_00238	Syal.g_00662
OG0001754	Syaq.g_01598	Syal.g_00661
OG0001755	Syaq.g_01817	Syal.g_02942
OG0001759	Syaq.g_00114	Syal.g_02108, Syal.g_02141
OG0001761	Syaq.g_02021	Syal.g_02727
OG0001762	Syaq.g_02528	Syal.g_01947
OG0001763	Syaq.g_02515	Syal.g_01961
OG0001764	Syaq.g_02427	Syal.g_02046
OG0001765	Syaq.g_02655	Syal.g_02105, Syal.g_01106, Syal.g_01854
OG0001766	Syaq.g_00854	Syal.g_01296
OG0001767	Syaq.g_00965	Syal.g_01334
OG0001768	Syaq.g_01373	Syal.g_00941
OG0001770	Syaq.g_02165	Syal.g_02501
OG0001783	Syaq.g_01025	Syal.g_01456
OG0001784	Syaq.g_01512	Syal.g_00795
OG0001785	Syaq.g_01602	Syal.g_00660
OG0001786	Syaq.g_01698	Syal.g_03009
OG0001787	Syaq.g_01837	Syal.g_02839
OG0001788	Syaq.g_01840	Syal.g_02836
OG0001789	Syaq.g_00296	Syal.g_01602
OG0001790	Syaq.g_00260	Syal.g_01633
OG0001791	Syaq.g_00231	Syal.g_01669
OG0001792	Syaq.g_00165	Syal.g_01737
OG0001794	Syaq.g_00051	Syal.g_01902
OG0001796	Syaq.g_00071	Syal.g_01923
OG0001797	Syaq.g_02461	Syal.g_02017
OG0001798	Syaq.g_02064	Syal.g_02709
OG0001799	Syaq.g_02103	Syal.g_02616
OG0001800	Syaq.g_00346	Syal.g_01539
OG0001801	Syaq.g_00356	Syal.g_00038
OG0001803	Syaq.g_00495	Syal.g_00519
OG0001804	Syaq.g_00527	Syal.g_00553
OG0001805	Syaq.g_00719	Syal.g_01211
OG0001806	Syaq.g_00752	Syal.g_01253
OG0001807	Syaq.g_00968	Syal.g_01337
OG0001808	Syaq.g_00979	Syal.g_01344
OG0001809	Syaq.g_01441	Syal.g_00869
OG0001810	Syaq.g_01439	Syal.g_00878
OG0001811	Syaq.g_01381	Syal.g_00933
OG0001812	Syaq.g_01273	Syal.g_01054
OG0001813	Syaq.g_01230	Syal.g_01117
OG0001814	Syaq.g_01166	Syal.g_00081
OG0001815	Syaq.g_01155	Syal.g_00091
OG0001816	Syaq.g_02258	Syal.g_02297
OG0001817	Syaq.g_00076	Syal.g_02537
OG0001837	Syaq.g_01315	Syal.g_00994
OG0001838	Syaq.g_01142	Syal.g_00105
OG0001839	Syaq.g_01113	Syal.g_00133
OG0001840	Syaq.g_01096	Syal.g_00151
OG0001841	Syaq.g_01087	Syal.g_00158
OG0001843	Syaq.g_01019	Syal.g_01450
OG0001844	Syaq.g_01018	Syal.g_01449
OG0001845	Syaq.g_01017	Syal.g_01448
OG0001846	Syaq.g_01464	Syal.g_00845
OG0001847	Syaq.g_01465	Syal.g_00843
OG0001848	Syaq.g_01469	Syal.g_00839
OG0001849	Syaq.g_01529	Syal.g_00780
OG0001850	Syaq.g_01542	Syal.g_00768
OG0001851	Syaq.g_01549	Syal.g_00761
OG0001852	Syaq.g_01550	Syal.g_00760
OG0001853	Syaq.g_01557	Syal.g_00753
OG0001854	Syaq.g_01578	Syal.g_00685
OG0001856	Syaq.g_01694	Syal.g_00563
OG0001857	Syaq.g_01697	Syal.g_00560
OG0001858	Syaq.g_01722	Syal.g_02981
OG0001859	Syaq.g_01753	Syal.g_02879
OG0001860	Syaq.g_01767	Syal.g_02892
OG0001861	Syaq.g_01779	Syal.g_02904
OG0001862	Syaq.g_01791	Syal.g_02916
OG0001863	Syaq.g_01797	Syal.g_02922
OG0001864	Syaq.g_01850	Syal.g_02829
OG0001865	Syaq.g_01980	Syal.g_02764
OG0001866	Syaq.g_02004	Syal.g_02740
OG0001867	Syaq.g_02019	Syal.g_02729
OG0001868	Syaq.g_00302	Syal.g_01596
OG0001869	Syaq.g_00255	Syal.g_01647
OG0001870	Syaq.g_00246	Syal.g_01656
OG0001871	Syaq.g_00240	Syal.g_01661
OG0001872	Syaq.g_00160	Syal.g_01742
OG0001873	Syaq.g_00207	Syal.g_01700
OG0001874	Syaq.g_00210	Syal.g_01697
OG0001877	Syaq.g_02586	Syal.g_01792
OG0001878	Syaq.g_02532	Syal.g_01931
OG0001879	Syaq.g_02525	Syal.g_01950
OG0001880	Syaq.g_02489	Syal.g_01987
OG0001881	Syaq.g_02488	Syal.g_01988
OG0001882	Syaq.g_02464	Syal.g_02014
OG0001883	Syaq.g_02455	Syal.g_02018
OG0001884	Syaq.g_01869	Syal.g_02564
OG0001885	Syaq.g_02432	Syal.g_02041
OG0001886	Syaq.g_02428	Syal.g_02045
OG0001887	Syaq.g_02279	Syal.g_02267
OG0001888	Syaq.g_02314	Syal.g_02243
OG0001889	Syaq.g_02355	Syal.g_01880
OG0001890	Syaq.g_02396	Syal.g_02476
OG0001891	Syaq.g_02402	Syal.g_02480
OG0001892	Syaq.g_02119	Syal.g_02601
OG0001893	Syaq.g_02065	Syal.g_02708
OG0001894	Syaq.g_02081	Syal.g_02637
OG0001895	Syaq.g_00351	Syal.g_00063
OG0001896	Syaq.g_00511	Syal.g_00535
OG0001897	Syaq.g_00549	Syal.g_00357
OG0001898	Syaq.g_00566	Syal.g_00336
OG0001899	Syaq.g_00619	Syal.g_00263
OG0001900	Syaq.g_00737	Syal.g_01238
OG0001901	Syaq.g_00738	Syal.g_01239
OG0001902	Syaq.g_00770	Syal.g_01270
OG0001903	Syaq.g_00779	Syal.g_01279
OG0001904	Syaq.g_00970	Syal.g_01340
OG0001905	Syaq.g_00982	Syal.g_01346
OG0001906	Syaq.g_01451	Syal.g_00859
OG0001908	Syaq.g_01385	Syal.g_00926
OG0001909	Syaq.g_01375	Syal.g_00939
OG0001910	Syaq.g_01311	Syal.g_00999
OG0001912	Syaq.g_01252	Syal.g_01077
OG0001913	Syaq.g_01250	Syal.g_01081
OG0001914	Syaq.g_02168	Syal.g_02509
OG0001915	Syaq.g_01158	Syal.g_00088
OG0001924	Syaq.g_02038	Syal.g_02722
OG0001925	Syaq.g_02037	Syal.g_02723
OG0001926	Syaq.g_02036	Syal.g_02724
OG0001927	Syaq.g_02035	Syal.g_02725
OG0001929	Syaq.g_01080	Syal.g_00165
OG0001932	Syaq.g_01021	Syal.g_01452
OG0001933	Syaq.g_01484	Syal.g_00823
OG0001934	Syaq.g_01498	Syal.g_00808
OG0001937	Syaq.g_01709	Syal.g_02994
OG0001938	Syaq.g_01769	Syal.g_02894
OG0001939	Syaq.g_02112	Syal.g_02608
OG0001940	Syaq.g_01966	Syal.g_02778
OG0001941	Syaq.g_00307	Syal.g_01591
OG0001942	Syaq.g_00280	Syal.g_01625
OG0001942	Syaq.g_01278	Syal.g_01037
OG0001943	Syaq.g_00230	Syal.g_01670
OG0001944	Syaq.g_02418	Syal.g_02052
OG0001946	Syaq.g_02587	Syal.g_01793
OG0001947	Syaq.g_02697	Syal.g_01841
OG0001948	Syaq.g_02517	Syal.g_01959
OG0001949	Syaq.g_02498	Syal.g_01978
OG0001950	Syaq.g_02496	Syal.g_01980
OG0001951	Syaq.g_02487	Syal.g_01989
OG0001952	Syaq.g_02463	Syal.g_02015
OG0001953	Syaq.g_02462	Syal.g_02016
OG0001954	Syaq.g_02716	Syal.g_02517
OG0001957	Syaq.g_02070	Syal.g_02703
OG0001958	Syaq.g_02238	Syal.g_02181
