Orthogroup	Syaq	Prbj
OG0001082	Syaq.g_02233	Prbj.g_00805
OG0001083	Syaq.g_02240	Prbj.g_00813
OG0001084	Syaq.g_02241	Prbj.g_00815
OG0001085	Syaq.g_02251	Prbj.g_00825
OG0001086	Syaq.g_02253	Prbj.g_02707
OG0001087	Syaq.g_02574	Prbj.g_00927
OG0001088	Syaq.g_02576	Prbj.g_00931
OG0001089	Syaq.g_02604	Prbj.g_00757
OG0001090	Syaq.g_00024	Prbj.g_02180
OG0001091	Syaq.g_00027	Prbj.g_02182
OG0001092	Syaq.g_00029	Prbj.g_02183
OG0001093	Syaq.g_00035	Prbj.g_02187
OG0001094	Syaq.g_02334	Prbj.g_02406
OG0001095	Syaq.g_02354	Prbj.g_02425
OG0001096	Syaq.g_02370	Prbj.g_02441
OG0001097	Syaq.g_02393	Prbj.g_02486
OG0001098	Syaq.g_02415	Prbj.g_02323
OG0001099	Syaq.g_01471	Prbj.g_01553
OG0001100	Syaq.g_02262	Prbj.g_02333
OG0001101	Syaq.g_02263	Prbj.g_02334
OG0001102	Syaq.g_02266	Prbj.g_02337
OG0001103	Syaq.g_02268	Prbj.g_02339
OG0001104	Syaq.g_02316	Prbj.g_02396
OG0001105	Syaq.g_02320	Prbj.g_02391
OG0001106	Syaq.g_02471	Prbj.g_02280
OG0001108	Syaq.g_02491	Prbj.g_02263
OG0001109	Syaq.g_02493	Prbj.g_02261
OG0001110	Syaq.g_02495	Prbj.g_02259
OG0001111	Syaq.g_02497	Prbj.g_02257
OG0001112	Syaq.g_02499	Prbj.g_02255
OG0001113	Syaq.g_02539	Prbj.g_02254
OG0001114	Syaq.g_02500	Prbj.g_02253
OG0001115	Syaq.g_02504	Prbj.g_02251
OG0001116	Syaq.g_02506	Prbj.g_02250
OG0001117	Syaq.g_02507	Prbj.g_02249
OG0001118	Syaq.g_02508	Prbj.g_02248
OG0001119	Syaq.g_02510	Prbj.g_02247
OG0001120	Syaq.g_02514	Prbj.g_02245
OG0001122	Syaq.g_00069	Prbj.g_02216
OG0001123	Syaq.g_00061	Prbj.g_02209
OG0001124	Syaq.g_00060	Prbj.g_02207
OG0001125	Syaq.g_00058	Prbj.g_02205
OG0001126	Syaq.g_02693	Prbj.g_01850
OG0001127	Syaq.g_02692	Prbj.g_01849
OG0001128	Syaq.g_02689	Prbj.g_01846
OG0001129	Syaq.g_02687	Prbj.g_01845
OG0001130	Syaq.g_02686	Prbj.g_01844
OG0001131	Syaq.g_02284	Prbj.g_02687
OG0001132	Syaq.g_01872	Prbj.g_02537
OG0001133	Syaq.g_02063	Prbj.g_02555
OG0001134	Syaq.g_02213	Prbj.g_01990
OG0001135	Syaq.g_02212	Prbj.g_01992
OG0001136	Syaq.g_00252	Prbj.g_00969
OG0001137	Syaq.g_00228	Prbj.g_00832
OG0001138	Syaq.g_00196	Prbj.g_00004
OG0001139	Syaq.g_00194	Prbj.g_00006
OG0001140	Syaq.g_00193	Prbj.g_00007
OG0001141	Syaq.g_00192	Prbj.g_00008
OG0001142	Syaq.g_00191	Prbj.g_00009
OG0001143	Syaq.g_00182	Prbj.g_01907
OG0001144	Syaq.g_00166	Prbj.g_02153
OG0001145	Syaq.g_00284	Prbj.g_01717
OG0001146	Syaq.g_00305	Prbj.g_01733
OG0001147	Syaq.g_00438	Prbj.g_00121
OG0001148	Syaq.g_01761	Prbj.g_01640
OG0001149	Syaq.g_01760	Prbj.g_01641
OG0001150	Syaq.g_01759	Prbj.g_01642
OG0001151	Syaq.g_01746	Prbj.g_01654
OG0001152	Syaq.g_01745	Prbj.g_01655
OG0001153	Syaq.g_00413	Prbj.g_00651
OG0001154	Syaq.g_00414	Prbj.g_00652
OG0001155	Syaq.g_01739	Prbj.g_01686
OG0001156	Syaq.g_01729	Prbj.g_01689
OG0001157	Syaq.g_01728	Prbj.g_02538
OG0001158	Syaq.g_01727	Prbj.g_01690
OG0001159	Syaq.g_01726	Prbj.g_01691
OG0001160	Syaq.g_01693	Prbj.g_00884
OG0001161	Syaq.g_01233	Prbj.g_02535
OG0001162	Syaq.g_00331	Prbj.g_00780
OG0001163	Syaq.g_01685	Prbj.g_00870
OG0001164	Syaq.g_01679	Prbj.g_00865
OG0001165	Syaq.g_01674	Prbj.g_00862
OG0001166	Syaq.g_01652	Prbj.g_00482
OG0001167	Syaq.g_01039	Prbj.g_00461
OG0001169	Syaq.g_01620	Prbj.g_00457
OG0001170	Syaq.g_01618	Prbj.g_00455
OG0001171	Syaq.g_01607	Prbj.g_00445
OG0001172	Syaq.g_00690	Prbj.g_02653
OG0001173	Syaq.g_00689	Prbj.g_02652
OG0001174	Syaq.g_00681	Prbj.g_02644
OG0001175	Syaq.g_00680	Prbj.g_02643
OG0001176	Syaq.g_00656	Prbj.g_01028
OG0001177	Syaq.g_00658	Prbj.g_01030
OG0001178	Syaq.g_01667	Prbj.g_00851
OG0001179	Syaq.g_00626	Prbj.g_00999
OG0001180	Syaq.g_00600	Prbj.g_00407
OG0001181	Syaq.g_00596	Prbj.g_00403
OG0001182	Syaq.g_00587	Prbj.g_00394
OG0001183	Syaq.g_00579	Prbj.g_00367
OG0001184	Syaq.g_00995	Prbj.g_01509
OG0001185	Syaq.g_01022	Prbj.g_01592
OG0001186	Syaq.g_01058	Prbj.g_01253
OG0001187	Syaq.g_01061	Prbj.g_01249
OG0001188	Syaq.g_01065	Prbj.g_01245
OG0001189	Syaq.g_01095	Prbj.g_01223
OG0001190	Syaq.g_01264	Prbj.g_01955
OG0001191	Syaq.g_01248	Prbj.g_01968
OG0001192	Syaq.g_01242	Prbj.g_01975
OG0001193	Syaq.g_01217	Prbj.g_02013
OG0001194	Syaq.g_01214	Prbj.g_02019
OG0001195	Syaq.g_01213	Prbj.g_02020
OG0001196	Syaq.g_01169	Prbj.g_02056
OG0001197	Syaq.g_01167	Prbj.g_02058
OG0001198	Syaq.g_01153	Prbj.g_02070
OG0001199	Syaq.g_01553	Prbj.g_00570
OG0001200	Syaq.g_01551	Prbj.g_00572
OG0001201	Syaq.g_01486	Prbj.g_00621
OG0001202	Syaq.g_01358	Prbj.g_01164
OG0001203	Syaq.g_01581	Prbj.g_02610
OG0001204	Syaq.g_00709	Prbj.g_01340
OG0001205	Syaq.g_00491	Prbj.g_00110
OG0001206	Syaq.g_00468	Prbj.g_00151
OG0001207	Syaq.g_01764	Prbj.g_01638
OG0001208	Syaq.g_01774	Prbj.g_01628
OG0001209	Syaq.g_01841	Prbj.g_02130
OG0001210	Syaq.g_01852	Prbj.g_02142
OG0001211	Syaq.g_01932	Prbj.g_01864
OG0001212	Syaq.g_01990	Prbj.g_01771
OG0001213	Syaq.g_02072	Prbj.g_02565
OG0001214	Syaq.g_02084	Prbj.g_02575
OG0001215	Syaq.g_02580	Prbj.g_00932
OG0001216	Syaq.g_00026	Prbj.g_02181
OG0001217	Syaq.g_01885	Prbj.g_01884
OG0001218	Syaq.g_00423	Prbj.g_00663
OG0001219	Syaq.g_02434	Prbj.g_02311
OG0001220	Syaq.g_02412	Prbj.g_02503
OG0001221	Syaq.g_02300	Prbj.g_02364
OG0001222	Syaq.g_02472	Prbj.g_01984
OG0001223	Syaq.g_02516	Prbj.g_02243
OG0001224	Syaq.g_02683	Prbj.g_01842
OG0001225	Syaq.g_02681	Prbj.g_01840
OG0001226	Syaq.g_01543	Prbj.g_00678
OG0001227	Syaq.g_00333	Prbj.g_01669
OG0001230	Syaq.g_00361	Prbj.g_01046
OG0001231	Syaq.g_01133	Prbj.g_01184
OG0001232	Syaq.g_01643	Prbj.g_00477
OG0001233	Syaq.g_01617	Prbj.g_00454
OG0001234	Syaq.g_00676	Prbj.g_02640
OG0001235	Syaq.g_00665	Prbj.g_01033
OG0001236	Syaq.g_00990	Prbj.g_01505
OG0001237	Syaq.g_00999	Prbj.g_01512
OG0001238	Syaq.g_01246	Prbj.g_01969
OG0001239	Syaq.g_01556	Prbj.g_00567
OG0001240	Syaq.g_01502	Prbj.g_00604
OG0001241	Syaq.g_01492	Prbj.g_00614
OG0001243	Syaq.g_01457	Prbj.g_01529
OG0001245	Syaq.g_01916	Prbj.g_00689
OG0001246	Syaq.g_01802	Prbj.g_02091
OG0001248	Syaq.g_01891	Prbj.g_00943
OG0001249	Syaq.g_00563	Prbj.g_00347
OG0001250	Syaq.g_02389	Prbj.g_02482
OG0001252	Syaq.g_02690	Prbj.g_01847
OG0001253	Syaq.g_01918	Prbj.g_00696
OG0001254	Syaq.g_02214	Prbj.g_01991
OG0001255	Syaq.g_02111	Prbj.g_00769
OG0001258	Syaq.g_01676	Prbj.g_00864
OG0001259	Syaq.g_01619	Prbj.g_00456
OG0001260	Syaq.g_01595	Prbj.g_00426
OG0001261	Syaq.g_00617	Prbj.g_00990
OG0001262	Syaq.g_01093	Prbj.g_01226
OG0001263	Syaq.g_01454	Prbj.g_01531
OG0001265	Syaq.g_01466	Prbj.g_01558
OG0001266	Syaq.g_01354	Prbj.g_01168
OG0001267	Syaq.g_00763	Prbj.g_01405
OG0001268	Syaq.g_00553	Prbj.g_00335
OG0001269	Syaq.g_01866	Prbj.g_02500
OG0001270	Syaq.g_00504	Prbj.g_00098
OG0001271	Syaq.g_00445	Prbj.g_00131
OG0001272	Syaq.g_01778	Prbj.g_01624
OG0001273	Syaq.g_02077	Prbj.g_02568
OG0001274	Syaq.g_01303	Prbj.g_00269
OG0001275	Syaq.g_02531	Prbj.g_02227
OG0001276	Syaq.g_00062	Prbj.g_02210
OG0001278	Syaq.g_00155	Prbj.g_02165
OG0001279	Syaq.g_01867	Prbj.g_01299
OG0001280	Syaq.g_00294	Prbj.g_01725
OG0001281	Syaq.g_00306	Prbj.g_01734
OG0001283	Syaq.g_01175	Prbj.g_02051
OG0001285	Syaq.g_01639	Prbj.g_00473
OG0001286	Syaq.g_00602	Prbj.g_00409
OG0001290	Syaq.g_01493	Prbj.g_00613
OG0001291	Syaq.g_01444	Prbj.g_01541
OG0001293	Syaq.g_00736	Prbj.g_01369
OG0001294	Syaq.g_02252	Prbj.g_00826
OG0001297	Syaq.g_01812	Prbj.g_02100
OG0001298	Syaq.g_01967	Prbj.g_01797
OG0001300	Syaq.g_02589	Prbj.g_00947
OG0001301	Syaq.g_02602	Prbj.g_00755
OG0001302	Syaq.g_02115	Prbj.g_01337
OG0001303	Syaq.g_02437	Prbj.g_02309
OG0001308	Syaq.g_00385	Prbj.g_01074
OG0001312	Syaq.g_02449	Prbj.g_02298
OG0001313	Syaq.g_00458	Prbj.g_00142
OG0001313	Syaq.g_00459	Prbj.g_00143
OG0001316	Syaq.g_01437	Prbj.g_01548
OG0001319	Syaq.g_00751	Prbj.g_01395
OG0001321	Syaq.g_00483	Prbj.g_00119
OG0001322	Syaq.g_00482	Prbj.g_00120
OG0001323	Syaq.g_01820	Prbj.g_02109
OG0001324	Syaq.g_02590	Prbj.g_00948
OG0001326	Syaq.g_01205	Prbj.g_02026
OG0001328	Syaq.g_02280	Prbj.g_02357
OG0001329	Syaq.g_02113	Prbj.g_00043
OG0001330	Syaq.g_00287	Prbj.g_01718
OG0001331	Syaq.g_01757	Prbj.g_01644
OG0001333	Syaq.g_01622	Prbj.g_00460
OG0001336	Syaq.g_01174	Prbj.g_02052
OG0001337	Syaq.g_00564	Prbj.g_00353
OG0001347	Syaq.g_01063	Prbj.g_01278
OG0001348	Syaq.g_02703	Prbj.g_00249
OG0001351	Syaq.g_00476	Prbj.g_01893
OG0001352	Syaq.g_01904	Prbj.g_00760
OG0001353	Syaq.g_02379	Prbj.g_02473
OG0001354	Syaq.g_02503	Prbj.g_02252
OG0001355	Syaq.g_00797	Prbj.g_02368
OG0001356	Syaq.g_02555	Prbj.g_01986
OG0001358	Syaq.g_02056	Prbj.g_02549
OG0001360	Syaq.g_00211	Prbj.g_00018
OG0001361	Syaq.g_00216	Prbj.g_00309
OG0001365	Syaq.g_01259	Prbj.g_01960
OG0001369	Syaq.g_01503	Prbj.g_00603
OG0001373	Syaq.g_01206	Prbj.g_02025
OG0001374	Syaq.g_01198	Prbj.g_02033
OG0001378	Syaq.g_00506	Prbj.g_00091
OG0001379	Syaq.g_00289	Prbj.g_01720
OG0001380	Syaq.g_01915	Prbj.g_02508
OG0001382	Syaq.g_00662	Prbj.g_02174
OG0001383	Syaq.g_01587	Prbj.g_02616
OG0001383	Syaq.g_01588	Prbj.g_02617
OG0001385	Syaq.g_01209	Prbj.g_02022
OG0001386	Syaq.g_01208	Prbj.g_02023
OG0001387	Syaq.g_01207	Prbj.g_02024
OG0001388	Syaq.g_01204	Prbj.g_02027
OG0001389	Syaq.g_01203	Prbj.g_02028
OG0001390	Syaq.g_01202	Prbj.g_02029
OG0001391	Syaq.g_01201	Prbj.g_02030
OG0001392	Syaq.g_01200	Prbj.g_02031
OG0001393	Syaq.g_01199	Prbj.g_02032
OG0001394	Syaq.g_02307	Prbj.g_02381
OG0001395	Syaq.g_00045	Prbj.g_02197
OG0001396	Syaq.g_01064	Prbj.g_01277
OG0001401	Syaq.g_02383	Prbj.g_02477
OG0001402	Syaq.g_02061	Prbj.g_02554
OG0001409	Syaq.g_00229	Prbj.g_00834
OG0001412	Syaq.g_01062	Prbj.g_01279
OG0001416	Syaq.g_00303	Prbj.g_01731
OG0001418	Syaq.g_00243	Prbj.g_02636
OG0001434	Syaq.g_02312	Prbj.g_02385
OG0001435	Syaq.g_02265	Prbj.g_02336
OG0001436	Syaq.g_00966	Prbj.g_01484
OG0001436	Syaq.g_00967	Prbj.g_01485
OG0001438	Syaq.g_00778	Prbj.g_01420
OG0001441	Syaq.g_01822	Prbj.g_02111
OG0001442	Syaq.g_02322	Prbj.g_02389
OG0001443	Syaq.g_01236	Prbj.g_00872
OG0001444	Syaq.g_01042	Prbj.g_01810
OG0001444	Syaq.g_01508	Prbj.g_00598
OG0001449	Syaq.g_00698	Prbj.g_01327
OG0001461	Syaq.g_02163	Prbj.g_01889
OG0001462	Syaq.g_01108	Prbj.g_01210
OG0001470	Syaq.g_00903	Prbj.g_01255
OG0001474	Syaq.g_00552	Prbj.g_00334
OG0001475	Syaq.g_00905	Prbj.g_01257
OG0001476	Syaq.g_00233	Prbj.g_00839
OG0001477	Syaq.g_02599	Prbj.g_00750
OG0001478	Syaq.g_00457, Syaq.g_00451	Prbj.g_00137
OG0001479	Syaq.g_00555	Prbj.g_00337
OG0001484	Syaq.g_02628	Prbj.g_02172
OG0001487	Syaq.g_00422	Prbj.g_00662, Prbj.g_00661, Prbj.g_00660
OG0001488	Syaq.g_00224	Prbj.g_00828
OG0001489	Syaq.g_00591	Prbj.g_00398
OG0001494	Syaq.g_00931	Prbj.g_01124
OG0001495	Syaq.g_00659	Prbj.g_01031
OG0001496	Syaq.g_02596	Prbj.g_00746
OG0001497	Syaq.g_02598	Prbj.g_00749
OG0001498	Syaq.g_00528	Prbj.g_00065
OG0001508	Syaq.g_00902	Prbj.g_01254
OG0001510	Syaq.g_01034	Prbj.g_01818
OG0001511	Syaq.g_01478	Prbj.g_00628
OG0001512	Syaq.g_01583	Prbj.g_02612
OG0001514	Syaq.g_02595	Prbj.g_00745
OG0001515	Syaq.g_02585	Prbj.g_00939
OG0001516	Syaq.g_02243	Prbj.g_00817
OG0001517	Syaq.g_00558	Prbj.g_00340
OG0001518	Syaq.g_01244	Prbj.g_01971
OG0001519	Syaq.g_01234	Prbj.g_01982
OG0001525	Syaq.g_02129	Prbj.g_02626
OG0001527	Syaq.g_01946	Prbj.g_01878
OG0001528	Syaq.g_00904	Prbj.g_01251
OG0001529	Syaq.g_01102	Prbj.g_01216
OG0001530	Syaq.g_01480	Prbj.g_00626
OG0001531	Syaq.g_01584	Prbj.g_02613
OG0001532	Syaq.g_00195	Prbj.g_00005
OG0001533	Syaq.g_00508	Prbj.g_00090
OG0001533	Syaq.g_00470	Prbj.g_00683
OG0001534	Syaq.g_00048	Prbj.g_02200
OG0001535	Syaq.g_00065	Prbj.g_02212
OG0001536	Syaq.g_02480	Prbj.g_02272
OG0001537	Syaq.g_02301	Prbj.g_02372
OG0001538	Syaq.g_02345	Prbj.g_02417
OG0001539	Syaq.g_02261	Prbj.g_02522
OG0001540	Syaq.g_01452	Prbj.g_01533
OG0001541	Syaq.g_01387	Prbj.g_00507
OG0001542	Syaq.g_01379	Prbj.g_01142
OG0001544	Syaq.g_01235	Prbj.g_01981
OG0001545	Syaq.g_01185	Prbj.g_02041
OG0001553	Syaq.g_00368	Prbj.g_01053
OG0001558	Syaq.g_01130	Prbj.g_01187
OG0001559	Syaq.g_01481	Prbj.g_00625
OG0001560	Syaq.g_01494	Prbj.g_00612
OG0001561	Syaq.g_00059	Prbj.g_02206
OG0001562	Syaq.g_00073	Prbj.g_02220
OG0001563	Syaq.g_00608	Prbj.g_00982
OG0001565	Syaq.g_02120	Prbj.g_02457
OG0001574	Syaq.g_01944	Prbj.g_01876
OG0001575	Syaq.g_01949	Prbj.g_01881
OG0001576	Syaq.g_00326	Prbj.g_01743
OG0001577	Syaq.g_00254	Prbj.g_00967
OG0001580	Syaq.g_01275	Prbj.g_01944
OG0001588	Syaq.g_00974	Prbj.g_01492
OG0001590	Syaq.g_02166	Prbj.g_02501
OG0001591	Syaq.g_02254	Prbj.g_02526
OG0001592	Syaq.g_01274	Prbj.g_01945
OG0001605	Syaq.g_01892	Prbj.g_00038
OG0001614	Syaq.g_01020	Prbj.g_01590
OG0001615	Syaq.g_02404	Prbj.g_02667
OG0001616	Syaq.g_00208	Prbj.g_01911
OG0001617	Syaq.g_02593	Prbj.g_01092
OG0001618	Syaq.g_00036	Prbj.g_02188
OG0001619	Syaq.g_02469	Prbj.g_02282
OG0001620	Syaq.g_00546	Prbj.g_00326
OG0001621	Syaq.g_00724	Prbj.g_01358
OG0001622	Syaq.g_01176	Prbj.g_02050
OG0001627	Syaq.g_01735	Prbj.g_01682
OG0001634	Syaq.g_02249	Prbj.g_00823
OG0001636	Syaq.g_01109	Prbj.g_01209
OG0001637	Syaq.g_01603	Prbj.g_00436
OG0001638	Syaq.g_01660	Prbj.g_00490
OG0001639	Syaq.g_01738	Prbj.g_01685
OG0001640	Syaq.g_02695	Prbj.g_01851
OG0001641	Syaq.g_02520	Prbj.g_02238
OG0001642	Syaq.g_02411	Prbj.g_02499
OG0001643	Syaq.g_02087	Prbj.g_02578
OG0001652	Syaq.g_01132	Prbj.g_01185
OG0001653	Syaq.g_01505	Prbj.g_00601
OG0001654	Syaq.g_01736	Prbj.g_01683
OG0001657	Syaq.g_01413	Prbj.g_00532
OG0001658	Syaq.g_01265	Prbj.g_01954
OG0001671	Syaq.g_01316	Prbj.g_00254
OG0001672	Syaq.g_01545	Prbj.g_00578
OG0001673	Syaq.g_01569	Prbj.g_00178
OG0001675	Syaq.g_02535	Prbj.g_02223, Prbj.g_02221
OG0001677	Syaq.g_00578	Prbj.g_00366
OG0001692	Syaq.g_00366	Prbj.g_01051
OG0001693	Syaq.g_02678	Prbj.g_00070
OG0001694	Syaq.g_00765	Prbj.g_01407
OG0001695	Syaq.g_01191	Prbj.g_02036
OG0001702	Syaq.g_01523	Prbj.g_00591
OG0001703	Syaq.g_01765	Prbj.g_01637
OG0001715	Syaq.g_01875	Prbj.g_00707
OG0001716	Syaq.g_02409	Prbj.g_02495
OG0001726	Syaq.g_02419	Prbj.g_02321
OG0001729	Syaq.g_01589	Prbj.g_02618
OG0001730	Syaq.g_01591	Prbj.g_00421
OG0001731	Syaq.g_01717	Prbj.g_01698
OG0001732	Syaq.g_00173	Prbj.g_01904
OG0001734	Syaq.g_02661	Prbj.g_02497
OG0001735	Syaq.g_02236	Prbj.g_00808
OG0001736	Syaq.g_00952	Prbj.g_01470
OG0001737	Syaq.g_00843	Prbj.g_01425
OG0001738	Syaq.g_00879	Prbj.g_01458
OG0001740	Syaq.g_01188	Prbj.g_02039
OG0001747	Syaq.g_01432	Prbj.g_00549
OG0001748	Syaq.g_01314	Prbj.g_00256
OG0001749	Syaq.g_00959	Prbj.g_01475
OG0001750	Syaq.g_01507	Prbj.g_00599
OG0001751	Syaq.g_01568	Prbj.g_00179
OG0001752	Syaq.g_01593	Prbj.g_00424
OG0001753	Syaq.g_00238	Prbj.g_00430
OG0001754	Syaq.g_01598	Prbj.g_00433
OG0001755	Syaq.g_01817	Prbj.g_02105
OG0001759	Syaq.g_00114	Prbj.g_01108
OG0001760	Syaq.g_01336	Prbj.g_02326, Prbj.g_00936
OG0001761	Syaq.g_02021	Prbj.g_00901
OG0001762	Syaq.g_02528	Prbj.g_02230
OG0001763	Syaq.g_02515	Prbj.g_02244
OG0001764	Syaq.g_02427	Prbj.g_02318
OG0001765	Syaq.g_02655	Prbj.g_02532
OG0001766	Syaq.g_00854	Prbj.g_01435
OG0001767	Syaq.g_00965	Prbj.g_01483
OG0001768	Syaq.g_01373	Prbj.g_01149
OG0001783	Syaq.g_01025	Prbj.g_01595
OG0001784	Syaq.g_01512	Prbj.g_00594
OG0001785	Syaq.g_01602	Prbj.g_00435, Prbj.g_00434
OG0001786	Syaq.g_01698	Prbj.g_01714
OG0001787	Syaq.g_01837	Prbj.g_02126
OG0001788	Syaq.g_01840	Prbj.g_02129
OG0001789	Syaq.g_00296	Prbj.g_01727
OG0001790	Syaq.g_00260	Prbj.g_00960
OG0001791	Syaq.g_00231	Prbj.g_00837
OG0001792	Syaq.g_00165	Prbj.g_02154
OG0001794	Syaq.g_00051	Prbj.g_00718
OG0001796	Syaq.g_00071	Prbj.g_02218
OG0001797	Syaq.g_02461	Prbj.g_02289
OG0001798	Syaq.g_02064	Prbj.g_02556
OG0001799	Syaq.g_02103	Prbj.g_02595
OG0001800	Syaq.g_00346	Prbj.g_01295
OG0001801	Syaq.g_00356	Prbj.g_01042
OG0001803	Syaq.g_00495	Prbj.g_00106
OG0001804	Syaq.g_00527	Prbj.g_00066
OG0001805	Syaq.g_00719	Prbj.g_01351
OG0001806	Syaq.g_00752	Prbj.g_01396
OG0001807	Syaq.g_00968	Prbj.g_01486
OG0001808	Syaq.g_00979	Prbj.g_01497
OG0001809	Syaq.g_01441	Prbj.g_01544
OG0001810	Syaq.g_01439	Prbj.g_01546
OG0001811	Syaq.g_01381	Prbj.g_01139
OG0001812	Syaq.g_01273	Prbj.g_01946
OG0001813	Syaq.g_01230	Prbj.g_02001
OG0001814	Syaq.g_01166	Prbj.g_02059
OG0001815	Syaq.g_01155	Prbj.g_02068
OG0001837	Syaq.g_01315	Prbj.g_00255
OG0001838	Syaq.g_01142	Prbj.g_02081
OG0001839	Syaq.g_01113	Prbj.g_01205
OG0001840	Syaq.g_01096	Prbj.g_01222
OG0001841	Syaq.g_01087	Prbj.g_01230
OG0001843	Syaq.g_01019	Prbj.g_01589
OG0001844	Syaq.g_01018	Prbj.g_01588
OG0001845	Syaq.g_01017	Prbj.g_01582
OG0001846	Syaq.g_01464	Prbj.g_01561
OG0001847	Syaq.g_01465	Prbj.g_01559
OG0001848	Syaq.g_01469	Prbj.g_01555
OG0001849	Syaq.g_01529	Prbj.g_00586
OG0001850	Syaq.g_01542	Prbj.g_00579
OG0001851	Syaq.g_01549	Prbj.g_00574
OG0001852	Syaq.g_01550	Prbj.g_00573
OG0001853	Syaq.g_01557	Prbj.g_00566
OG0001854	Syaq.g_01578	Prbj.g_00175
OG0001856	Syaq.g_01694	Prbj.g_00886
OG0001857	Syaq.g_01697	Prbj.g_00889
OG0001858	Syaq.g_01722	Prbj.g_01695
OG0001859	Syaq.g_01753	Prbj.g_01648
OG0001860	Syaq.g_01767	Prbj.g_01636
OG0001861	Syaq.g_01779	Prbj.g_01623
OG0001862	Syaq.g_01791	Prbj.g_01611
OG0001863	Syaq.g_01797	Prbj.g_01606
OG0001864	Syaq.g_01850	Prbj.g_02140
OG0001865	Syaq.g_01980	Prbj.g_01784
OG0001866	Syaq.g_02004	Prbj.g_01759
OG0001867	Syaq.g_02019	Prbj.g_01749
OG0001868	Syaq.g_00302	Prbj.g_01730
OG0001869	Syaq.g_00255	Prbj.g_00966
OG0001870	Syaq.g_00246	Prbj.g_00974
OG0001871	Syaq.g_00240	Prbj.g_00842
OG0001872	Syaq.g_00160	Prbj.g_02161
OG0001873	Syaq.g_00207	Prbj.g_01912
OG0001874	Syaq.g_00210	Prbj.g_00017
OG0001877	Syaq.g_02586	Prbj.g_00940
OG0001878	Syaq.g_02532	Prbj.g_02226
OG0001879	Syaq.g_02525	Prbj.g_02234
OG0001880	Syaq.g_02489	Prbj.g_02265
OG0001881	Syaq.g_02488	Prbj.g_02266
OG0001882	Syaq.g_02464	Prbj.g_02286
OG0001883	Syaq.g_02455	Prbj.g_02291
OG0001884	Syaq.g_01869	Prbj.g_02300
OG0001885	Syaq.g_02432	Prbj.g_02313
OG0001886	Syaq.g_02428	Prbj.g_02317
OG0001887	Syaq.g_02279	Prbj.g_02356
OG0001888	Syaq.g_02314	Prbj.g_02398
OG0001889	Syaq.g_02355	Prbj.g_02426
OG0001890	Syaq.g_02396	Prbj.g_02489
OG0001891	Syaq.g_02402	Prbj.g_02493
OG0001892	Syaq.g_02119	Prbj.g_02506
OG0001893	Syaq.g_02065	Prbj.g_02557
OG0001894	Syaq.g_02081	Prbj.g_02572
OG0001895	Syaq.g_00351	Prbj.g_01292
OG0001896	Syaq.g_00511	Prbj.g_00088
OG0001897	Syaq.g_00549	Prbj.g_00332
OG0001898	Syaq.g_00566	Prbj.g_00349
OG0001899	Syaq.g_00619	Prbj.g_00992
OG0001900	Syaq.g_00737	Prbj.g_01370
OG0001901	Syaq.g_00738	Prbj.g_01371
OG0001902	Syaq.g_00770	Prbj.g_01412
OG0001903	Syaq.g_00779	Prbj.g_01421
OG0001904	Syaq.g_00970	Prbj.g_01489
OG0001905	Syaq.g_00982	Prbj.g_01499
OG0001906	Syaq.g_01451	Prbj.g_01534
OG0001907	Syaq.g_01433	Prbj.g_00551
OG0001908	Syaq.g_01385	Prbj.g_00506
OG0001909	Syaq.g_01375	Prbj.g_01147
OG0001910	Syaq.g_01311	Prbj.g_00260
OG0001912	Syaq.g_01252	Prbj.g_01965
OG0001913	Syaq.g_01250	Prbj.g_01967
OG0001914	Syaq.g_02168	Prbj.g_01995
OG0001929	Syaq.g_01080	Prbj.g_01237
OG0001932	Syaq.g_01021	Prbj.g_01591
OG0001933	Syaq.g_01484	Prbj.g_00623
OG0001934	Syaq.g_01498	Prbj.g_00608
OG0001935	Syaq.g_01552	Prbj.g_00571
OG0001937	Syaq.g_01709	Prbj.g_01706
OG0001938	Syaq.g_01769	Prbj.g_01634
OG0001939	Syaq.g_02112	Prbj.g_02669
OG0001940	Syaq.g_01966	Prbj.g_01798
OG0001941	Syaq.g_00307	Prbj.g_01735
OG0001943	Syaq.g_00230	Prbj.g_00836
OG0001944	Syaq.g_02418	Prbj.g_00052
OG0001946	Syaq.g_02587	Prbj.g_00945
OG0001947	Syaq.g_02697	Prbj.g_01853
OG0001948	Syaq.g_02517	Prbj.g_02242
OG0001949	Syaq.g_02498	Prbj.g_02256
OG0001950	Syaq.g_02496	Prbj.g_02258
OG0001951	Syaq.g_02487	Prbj.g_02267
OG0001952	Syaq.g_02463	Prbj.g_02287
OG0001953	Syaq.g_02462	Prbj.g_02288
OG0001954	Syaq.g_02716	Prbj.g_02452
OG0001957	Syaq.g_02070	Prbj.g_02562
OG0001958	Syaq.g_02238	Prbj.g_00811
OG0001960	Syaq.g_00437	Prbj.g_00668
OG0001961	Syaq.g_00447	Prbj.g_00133
OG0001964	Syaq.g_00678	Prbj.g_02642
OG0001966	Syaq.g_00732	Prbj.g_01365
OG0001967	Syaq.g_00734	Prbj.g_01367
OG0001968	Syaq.g_00735	Prbj.g_01368
OG0001969	Syaq.g_00861	Prbj.g_01440
OG0001970	Syaq.g_01449	Prbj.g_01536
