Orthogroup	Syaq	Prak
OG0001142	Syaq.g_00191	Prak.g_01137
OG0001143	Syaq.g_00182	Prak.g_01130
OG0001144	Syaq.g_00166	Prak.g_01125
OG0001145	Syaq.g_00284	Prak.g_01269
OG0001146	Syaq.g_00305	Prak.g_01281
OG0001147	Syaq.g_00438	Prak.g_01301
OG0001148	Syaq.g_01761	Prak.g_01331
OG0001149	Syaq.g_01760	Prak.g_01332
OG0001150	Syaq.g_01759	Prak.g_01333
OG0001151	Syaq.g_01746	Prak.g_01344
OG0001152	Syaq.g_01745	Prak.g_01345
OG0001153	Syaq.g_00413	Prak.g_01423
OG0001154	Syaq.g_00414	Prak.g_01424
OG0001155	Syaq.g_01739	Prak.g_01441
OG0001156	Syaq.g_01729	Prak.g_01444
OG0001157	Syaq.g_01728	Prak.g_01445
OG0001158	Syaq.g_01727	Prak.g_01446
OG0001159	Syaq.g_01726	Prak.g_01447
OG0001160	Syaq.g_01693	Prak.g_01473
OG0001161	Syaq.g_01233	Prak.g_01588
OG0001162	Syaq.g_00331	Prak.g_01526
OG0001163	Syaq.g_01685	Prak.g_01636
OG0001164	Syaq.g_01679	Prak.g_01640
OG0001165	Syaq.g_01674	Prak.g_01643
OG0001166	Syaq.g_01652	Prak.g_01664
OG0001167	Syaq.g_01039	Prak.g_01681
OG0001169	Syaq.g_01620	Prak.g_01685
OG0001170	Syaq.g_01618	Prak.g_01687
OG0001171	Syaq.g_01607	Prak.g_01697
OG0001172	Syaq.g_00690	Prak.g_01713
OG0001173	Syaq.g_00689	Prak.g_01714
OG0001174	Syaq.g_00681	Prak.g_01722
OG0001175	Syaq.g_00680	Prak.g_01723
OG0001176	Syaq.g_00656	Prak.g_01731
OG0001177	Syaq.g_00658	Prak.g_01733
OG0001178	Syaq.g_01667	Prak.g_01650
OG0001179	Syaq.g_00626	Prak.g_01763
OG0001180	Syaq.g_00600	Prak.g_01786
OG0001181	Syaq.g_00596	Prak.g_01790
OG0001182	Syaq.g_00587	Prak.g_01798
OG0001183	Syaq.g_00579	Prak.g_01803
OG0001184	Syaq.g_00995	Prak.g_01821
OG0001185	Syaq.g_01022	Prak.g_01837
OG0001186	Syaq.g_01058	Prak.g_01861
OG0001187	Syaq.g_01061	Prak.g_01864
OG0001188	Syaq.g_01065	Prak.g_01866
OG0001189	Syaq.g_01095	Prak.g_01883
OG0001190	Syaq.g_01264	Prak.g_01888
OG0001191	Syaq.g_01248	Prak.g_01898
OG0001192	Syaq.g_01242	Prak.g_01903
OG0001193	Syaq.g_01217	Prak.g_01915
OG0001194	Syaq.g_01214	Prak.g_01916
OG0001195	Syaq.g_01213	Prak.g_01917
OG0001196	Syaq.g_01169	Prak.g_01933
OG0001197	Syaq.g_01167	Prak.g_01935
OG0001198	Syaq.g_01153	Prak.g_01942
OG0001199	Syaq.g_01553	Prak.g_00079
OG0001200	Syaq.g_01551	Prak.g_00081
OG0001201	Syaq.g_01486	Prak.g_00114
OG0001202	Syaq.g_01358	Prak.g_00212
OG0001203	Syaq.g_01581	Prak.g_00254
OG0001204	Syaq.g_00709	Prak.g_00260
OG0001205	Syaq.g_00491	Prak.g_00407
OG0001206	Syaq.g_00468	Prak.g_00427
OG0001207	Syaq.g_01764	Prak.g_00438
OG0001208	Syaq.g_01774	Prak.g_00443
OG0001209	Syaq.g_01841	Prak.g_00494
OG0001210	Syaq.g_01852	Prak.g_00499
OG0001211	Syaq.g_01932	Prak.g_00510
OG0001212	Syaq.g_01990	Prak.g_00557
OG0001213	Syaq.g_02072	Prak.g_00592
OG0001214	Syaq.g_02084	Prak.g_01106
OG0001215	Syaq.g_02580	Prak.g_00818
OG0001216	Syaq.g_00026	Prak.g_00839
OG0001217	Syaq.g_01885	Prak.g_00728
OG0001218	Syaq.g_00423	Prak.g_01235
OG0001219	Syaq.g_02434	Prak.g_00944
OG0001220	Syaq.g_02412	Prak.g_00901
OG0001221	Syaq.g_02300	Prak.g_00781
OG0001222	Syaq.g_02472	Prak.g_01023
OG0001223	Syaq.g_02516	Prak.g_00991
OG0001224	Syaq.g_02683	Prak.g_00924
OG0001225	Syaq.g_02681	Prak.g_00922
OG0001226	Syaq.g_01543	Prak.g_00600
OG0001227	Syaq.g_00333	Prak.g_01220
OG0001230	Syaq.g_00361	Prak.g_01384
OG0001231	Syaq.g_01133	Prak.g_00384
OG0001232	Syaq.g_01643	Prak.g_01668
OG0001233	Syaq.g_01617	Prak.g_01688
OG0001234	Syaq.g_00676	Prak.g_01725
OG0001235	Syaq.g_00665	Prak.g_01729
OG0001236	Syaq.g_00990	Prak.g_01818
OG0001237	Syaq.g_00999	Prak.g_01822
OG0001238	Syaq.g_01246	Prak.g_01899
OG0001239	Syaq.g_01556	Prak.g_00076
OG0001240	Syaq.g_01502	Prak.g_00097
OG0001241	Syaq.g_01492	Prak.g_00107
OG0001243	Syaq.g_01457	Prak.g_00134
OG0001244	Syaq.g_01430	Prak.g_00149
OG0001245	Syaq.g_01916	Prak.g_01211
OG0001248	Syaq.g_01891	Prak.g_00813
OG0001249	Syaq.g_00563	Prak.g_00353
OG0001250	Syaq.g_02389	Prak.g_00888
OG0001251	Syaq.g_02135	Prak.g_00749
OG0001252	Syaq.g_02690	Prak.g_00929
OG0001253	Syaq.g_01918	Prak.g_00603
OG0001254	Syaq.g_02214	Prak.g_01552
OG0001255	Syaq.g_02111	Prak.g_01190
OG0001256	Syaq.g_01686	Prak.g_01480
OG0001258	Syaq.g_01676	Prak.g_01641
OG0001259	Syaq.g_01619	Prak.g_01686
OG0001260	Syaq.g_01595	Prak.g_01703
OG0001261	Syaq.g_00617	Prak.g_01771
OG0001262	Syaq.g_01093	Prak.g_01881
OG0001263	Syaq.g_01454	Prak.g_00136
OG0001265	Syaq.g_01466	Prak.g_00126
OG0001266	Syaq.g_01354	Prak.g_00216
OG0001267	Syaq.g_00763	Prak.g_00298
OG0001268	Syaq.g_00553	Prak.g_00361
OG0001269	Syaq.g_01866	Prak.g_00900
OG0001270	Syaq.g_00504	Prak.g_00396
OG0001271	Syaq.g_00445	Prak.g_00433
OG0001272	Syaq.g_01778	Prak.g_00447
OG0001273	Syaq.g_02077	Prak.g_01112
OG0001274	Syaq.g_01303	Prak.g_00240
OG0001275	Syaq.g_02531	Prak.g_01001
OG0001276	Syaq.g_00062	Prak.g_01015
OG0001278	Syaq.g_00155	Prak.g_01118
OG0001279	Syaq.g_01867	Prak.g_00668
OG0001280	Syaq.g_00294	Prak.g_01276
OG0001281	Syaq.g_00306	Prak.g_01282
OG0001282	Syaq.g_01762	Prak.g_01330
OG0001283	Syaq.g_01175	Prak.g_01930
OG0001284	Syaq.g_01700	Prak.g_01466
OG0001285	Syaq.g_01639	Prak.g_01671
OG0001286	Syaq.g_00602	Prak.g_01784
OG0001287	Syaq.g_01030	Prak.g_01844
OG0001289	Syaq.g_01528	Prak.g_00091
OG0001290	Syaq.g_01493	Prak.g_00106
OG0001291	Syaq.g_01444	Prak.g_00144
OG0001293	Syaq.g_00736	Prak.g_00278
OG0001296	Syaq.g_01808	Prak.g_00470
OG0001297	Syaq.g_01812	Prak.g_00475
OG0001298	Syaq.g_01967	Prak.g_00537
OG0001299	Syaq.g_02246	Prak.g_01075
OG0001300	Syaq.g_02589	Prak.g_00822
OG0001301	Syaq.g_02602	Prak.g_00827
OG0001302	Syaq.g_02115	Prak.g_00940
OG0001303	Syaq.g_02437	Prak.g_01607
OG0001304	Syaq.g_00049	Prak.g_01028
OG0001305	Syaq.g_02673	Prak.g_00916
OG0001306	Syaq.g_00267	Prak.g_01187
OG0001308	Syaq.g_00385	Prak.g_01401
OG0001312	Syaq.g_02449	Prak.g_00953
OG0001314	Syaq.g_00826	Prak.g_00635
OG0001315	Syaq.g_00581	Prak.g_01225
OG0001316	Syaq.g_01437	Prak.g_00148
OG0001317	Syaq.g_01576	Prak.g_00250
OG0001318	Syaq.g_00728	Prak.g_00274
OG0001319	Syaq.g_00751	Prak.g_00291
OG0001321	Syaq.g_00483	Prak.g_00413
OG0001322	Syaq.g_00482	Prak.g_00414
OG0001323	Syaq.g_01820	Prak.g_00480
OG0001324	Syaq.g_02590	Prak.g_00823
OG0001325	Syaq.g_00030	Prak.g_01058
OG0001327	Syaq.g_02259	Prak.g_00758
OG0001328	Syaq.g_02280	Prak.g_01258
OG0001329	Syaq.g_02113	Prak.g_01604
OG0001330	Syaq.g_00287	Prak.g_01497
OG0001331	Syaq.g_01757	Prak.g_01335
OG0001333	Syaq.g_01622	Prak.g_01682
OG0001337	Syaq.g_00564	Prak.g_00348
OG0001343	Syaq.g_00700	Prak.g_00746
OG0001345	Syaq.g_00213	Prak.g_01152
OG0001346	Syaq.g_00298	Prak.g_01278
OG0001348	Syaq.g_02703	Prak.g_01512
OG0001349	Syaq.g_00942	Prak.g_01353
OG0001350	Syaq.g_01580	Prak.g_00253
OG0001351	Syaq.g_00476	Prak.g_00419
OG0001352	Syaq.g_01904	Prak.g_00807
OG0001353	Syaq.g_02379	Prak.g_00878
OG0001354	Syaq.g_02503	Prak.g_00983
OG0001355	Syaq.g_00797	Prak.g_01037
OG0001356	Syaq.g_02555	Prak.g_01633
OG0001359	Syaq.g_00699	Prak.g_00747
OG0001364	Syaq.g_00972	Prak.g_01809
OG0001365	Syaq.g_01259	Prak.g_01892
OG0001368	Syaq.g_00708	Prak.g_01252, Prak.g_00699, Prak.g_00633
OG0001369	Syaq.g_01503	Prak.g_00096
OG0001375	Syaq.g_00701	Prak.g_00745
OG0001379	Syaq.g_00289	Prak.g_01271
OG0001380	Syaq.g_01915	Prak.g_01237
OG0001382	Syaq.g_00662	Prak.g_01240
OG0001394	Syaq.g_02307	Prak.g_00785
OG0001401	Syaq.g_02383	Prak.g_00883
OG0001402	Syaq.g_02061	Prak.g_00586
OG0001409	Syaq.g_00229	Prak.g_01164
OG0001418	Syaq.g_00243	Prak.g_00812
OG0001428	Syaq.g_01396	Prak.g_00184
OG0001429	Syaq.g_02438	Prak.g_00945
OG0001430	Syaq.g_01271	Prak.g_01236
OG0001433	Syaq.g_00128	Prak.g_01632
OG0001434	Syaq.g_02312	Prak.g_00790
OG0001435	Syaq.g_02265	Prak.g_00766
OG0001443	Syaq.g_01236	Prak.g_01233
OG0001448	Syaq.g_01873	Prak.g_00417
OG0001460	Syaq.g_00129	Prak.g_01631
OG0001461	Syaq.g_02163	Prak.g_00057
OG0001465	Syaq.g_02704	Prak.g_00834
OG0001467	Syaq.g_00354	Prak.g_01324
OG0001476	Syaq.g_00233	Prak.g_01165
OG0001477	Syaq.g_02599	Prak.g_00691
OG0001484	Syaq.g_02628	Prak.g_01496
OG0001486	Syaq.g_00251	Prak.g_01174
OG0001487	Syaq.g_00422	Prak.g_01431
OG0001488	Syaq.g_00224	Prak.g_01159
OG0001489	Syaq.g_00591	Prak.g_01795
OG0001496	Syaq.g_02596	Prak.g_00689
OG0001497	Syaq.g_02598	Prak.g_00690
OG0001498	Syaq.g_00528	Prak.g_00380
OG0001505	Syaq.g_00934, Syaq.g_00906	Prak.g_00695
OG0001510	Syaq.g_01034	Prak.g_01848
OG0001511	Syaq.g_01478	Prak.g_00118
OG0001512	Syaq.g_01583	Prak.g_01229
OG0001514	Syaq.g_02595	Prak.g_00688
OG0001515	Syaq.g_02585	Prak.g_00820
OG0001516	Syaq.g_02243	Prak.g_01078
OG0001517	Syaq.g_00558	Prak.g_00357
OG0001518	Syaq.g_01244	Prak.g_01901
OG0001519	Syaq.g_01234	Prak.g_01906
OG0001525	Syaq.g_02129	Prak.g_01610
OG0001527	Syaq.g_01946	Prak.g_00523
OG0001529	Syaq.g_01102	Prak.g_00041
OG0001530	Syaq.g_01480	Prak.g_00117
OG0001531	Syaq.g_01584	Prak.g_00255
OG0001532	Syaq.g_00195	Prak.g_01141
OG0001534	Syaq.g_00048	Prak.g_01029
OG0001535	Syaq.g_00065	Prak.g_01013
OG0001536	Syaq.g_02480	Prak.g_00969
OG0001537	Syaq.g_02301	Prak.g_00782
OG0001538	Syaq.g_02345	Prak.g_00850
OG0001539	Syaq.g_02261	Prak.g_00760
OG0001540	Syaq.g_01452	Prak.g_00138
OG0001541	Syaq.g_01387	Prak.g_00192
OG0001542	Syaq.g_01379	Prak.g_00198
OG0001544	Syaq.g_01235	Prak.g_01905
OG0001545	Syaq.g_01185	Prak.g_01920
OG0001549	Syaq.g_02416	Prak.g_00910
OG0001557	Syaq.g_02308	Prak.g_00786
OG0001559	Syaq.g_01481	Prak.g_00116
OG0001560	Syaq.g_01494	Prak.g_00105
OG0001561	Syaq.g_00059	Prak.g_01019
OG0001562	Syaq.g_00073	Prak.g_01006
OG0001563	Syaq.g_00608	Prak.g_01779
OG0001564	Syaq.g_02158	Prak.g_00060
OG0001565	Syaq.g_02120	Prak.g_00642
OG0001574	Syaq.g_01944	Prak.g_00521
OG0001575	Syaq.g_01949	Prak.g_00526
OG0001576	Syaq.g_00326	Prak.g_01291
OG0001577	Syaq.g_00254	Prak.g_01177
OG0001580	Syaq.g_01275	Prak.g_00048
OG0001588	Syaq.g_00974	Prak.g_00387
OG0001591	Syaq.g_02254	Prak.g_00799
OG0001592	Syaq.g_01274	Prak.g_00047
OG0001605	Syaq.g_01892	Prak.g_00722
OG0001614	Syaq.g_01020	Prak.g_01836
OG0001616	Syaq.g_00208	Prak.g_01149
OG0001617	Syaq.g_02593	Prak.g_00824
OG0001619	Syaq.g_02469	Prak.g_00962
OG0001620	Syaq.g_00546	Prak.g_00365
OG0001621	Syaq.g_00724	Prak.g_00270
OG0001622	Syaq.g_01176	Prak.g_01929
OG0001636	Syaq.g_01109	Prak.g_00035
OG0001638	Syaq.g_01660	Prak.g_01656
OG0001639	Syaq.g_01738	Prak.g_01440
OG0001640	Syaq.g_02695	Prak.g_00932
OG0001641	Syaq.g_02520	Prak.g_00994
OG0001642	Syaq.g_02411	Prak.g_00899
OG0001643	Syaq.g_02087	Prak.g_01103
OG0001654	Syaq.g_01736	Prak.g_01438
OG0001657	Syaq.g_01413	Prak.g_00167
OG0001658	Syaq.g_01265	Prak.g_00043
OG0001659	Syaq.g_00199	Prak.g_01517
OG0001678	Syaq.g_00691	Prak.g_01712
OG0001679	Syaq.g_02436	Prak.g_00352
OG0001693	Syaq.g_02678	Prak.g_01589
OG0001709	Syaq.g_00943	Prak.g_01367
OG0001733	Syaq.g_02256	Prak.g_01629
OG0001747	Syaq.g_01432	Prak.g_00388
OG0001770	Syaq.g_02165	Prak.g_01560
OG0001807	Syaq.g_00968	Prak.g_00059
OG0001916	Syaq.g_01790	Prak.g_00457
OG0001917	Syaq.g_00063	Prak.g_01014
OG0001996	Syaq.g_01116	Prak.g_00029
OG0002003	Syaq.g_02584	Prak.g_00720
OG0002019	Syaq.g_00994	Prak.g_01520
OG0002052	Syaq.g_02551	Prak.g_01024
OG0002122	Syaq.g_02583	Prak.g_00719
OG0002246	Syaq.g_00518	Prak.g_01593
OG0002389	Syaq.g_00586	Prak.g_01799
