Orthogroup	Syan	Prbb
OG0001112	Syan.g_00579	Prbb.g_00998
OG0001113	Syan.g_00580	Prbb.g_00999
OG0001114	Syan.g_00581	Prbb.g_01000
OG0001115	Syan.g_00586	Prbb.g_01002
OG0001116	Syan.g_00588	Prbb.g_01003
OG0001117	Syan.g_00589	Prbb.g_01004
OG0001118	Syan.g_00590	Prbb.g_01005
OG0001119	Syan.g_00592	Prbb.g_01006
OG0001120	Syan.g_00597	Prbb.g_01007
OG0001122	Syan.g_00366	Prbb.g_01038
OG0001123	Syan.g_00359	Prbb.g_01043
OG0001124	Syan.g_00357	Prbb.g_01045
OG0001125	Syan.g_00355	Prbb.g_01047
OG0001126	Syan.g_00307	Prbb.g_01058
OG0001127	Syan.g_00306	Prbb.g_01059
OG0001128	Syan.g_00303	Prbb.g_01062
OG0001129	Syan.g_00301	Prbb.g_01063
OG0001130	Syan.g_00300	Prbb.g_01064
OG0001131	Syan.g_00079	Prbb.g_00897
OG0001132	Syan.g_00100	Prbb.g_01108
OG0001133	Syan.g_00006	Prbb.g_01085
OG0001134	Syan.g_01146	Prbb.g_01887
OG0001135	Syan.g_02542, Syan.g_01150	Prbb.g_01890
OG0001136	Syan.g_02699	Prbb.g_01520
OG0001137	Syan.g_02670	Prbb.g_01507
OG0001138	Syan.g_02638	Prbb.g_01486
OG0001139	Syan.g_02636	Prbb.g_01484
OG0001140	Syan.g_02635	Prbb.g_01483
OG0001141	Syan.g_02625	Prbb.g_01482
OG0001142	Syan.g_02624	Prbb.g_01481
OG0001143	Syan.g_02616	Prbb.g_01474
OG0001144	Syan.g_02596	Prbb.g_01469
OG0001145	Syan.g_01200	Prbb.g_01578
OG0001146	Syan.g_01219	Prbb.g_01590
OG0001147	Syan.g_02842	Prbb.g_01612
OG0001148	Syan.g_02775	Prbb.g_01641
OG0001149	Syan.g_02776	Prbb.g_01642
OG0001150	Syan.g_02777	Prbb.g_01643
OG0001151	Syan.g_02884	Prbb.g_01654
OG0001152	Syan.g_02885	Prbb.g_01655
OG0001153	Syan.g_02828	Prbb.g_01716
OG0001154	Syan.g_02829	Prbb.g_01717
OG0001156	Syan.g_02404	Prbb.g_01736
OG0001157	Syan.g_02403	Prbb.g_01737
OG0001158	Syan.g_02402	Prbb.g_01738
OG0001159	Syan.g_02401	Prbb.g_01739
OG0001160	Syan.g_01377	Prbb.g_01765
OG0001161	Syan.g_01594	Prbb.g_01555
OG0001162	Syan.g_02943	Prbb.g_01778
OG0001163	Syan.g_01385	Prbb.g_01815
OG0001164	Syan.g_01392	Prbb.g_01819
OG0001165	Syan.g_01397	Prbb.g_01822
OG0001166	Syan.g_01430	Prbb.g_01840
OG0001167	Syan.g_00992	Prbb.g_01858
OG0001168	Syan.g_01456	Prbb.g_01859
OG0001169	Syan.g_01458	Prbb.g_01861
OG0001170	Syan.g_01460	Prbb.g_01863
OG0001171	Syan.g_01470	Prbb.g_01873
OG0001172	Syan.g_02110	Prbb.g_01926
OG0001173	Syan.g_02111	Prbb.g_01927
OG0001174	Syan.g_02119	Prbb.g_01935
OG0001175	Syan.g_02120	Prbb.g_01936
OG0001176	Syan.g_02253	Prbb.g_01947
OG0001177	Syan.g_02256	Prbb.g_01945
OG0001179	Syan.g_02218	Prbb.g_01984
OG0001180	Syan.g_02191	Prbb.g_02007
OG0001181	Syan.g_02187	Prbb.g_02011
OG0001182	Syan.g_02179	Prbb.g_02019
OG0001183	Syan.g_02166	Prbb.g_02025
OG0001184	Syan.g_01929	Prbb.g_02041
OG0001185	Syan.g_01902	Prbb.g_02056
OG0001186	Syan.g_01864	Prbb.g_02097
OG0001187	Syan.g_01811	Prbb.g_02100
OG0001188	Syan.g_01806	Prbb.g_02102
OG0001189	Syan.g_01723	Prbb.g_02119
OG0001190	Syan.g_01565	Prbb.g_02124
OG0001191	Syan.g_01578	Prbb.g_02134
OG0001192	Syan.g_01585	Prbb.g_02139
OG0001193	Syan.g_01626	Prbb.g_02152
OG0001194	Syan.g_01627	Prbb.g_02153
OG0001195	Syan.g_01628	Prbb.g_02154
OG0001196	Syan.g_01693	Prbb.g_02175
OG0001197	Syan.g_01695	Prbb.g_02177
OG0001198	Syan.g_01793	Prbb.g_02186
OG0001199	Syan.g_02913	Prbb.g_00129
OG0001200	Syan.g_02915	Prbb.g_00131
OG0001201	Syan.g_02975	Prbb.g_00163
OG0001202	Syan.g_03084	Prbb.g_00256
OG0001203	Syan.g_02426	Prbb.g_00295
OG0001204	Syan.g_02097	Prbb.g_00301
OG0001205	Syan.g_01337	Prbb.g_00450
OG0001206	Syan.g_02880	Prbb.g_00469
OG0001207	Syan.g_02772	Prbb.g_00480
OG0001208	Syan.g_02762	Prbb.g_00487
OG0001209	Syan.g_01163	Prbb.g_00538
OG0001210	Syan.g_00830	Prbb.g_00543
OG0001211	Syan.g_00852	Prbb.g_00554
OG0001212	Syan.g_01002	Prbb.g_00596
OG0001213	Syan.g_01141	Prbb.g_00630
OG0001214	Syan.g_00814	Prbb.g_00638
OG0001215	Syan.g_00539	Prbb.g_00696
OG0001216	Syan.g_00319	Prbb.g_00715
OG0001217	Syan.g_00617	Prbb.g_00108
OG0001218	Syan.g_02837	Prbb.g_00754
OG0001219	Syan.g_00477	Prbb.g_00960
OG0001220	Syan.g_00203	Prbb.g_00837
OG0001221	Syan.g_01446	Prbb.g_00944
OG0001222	Syan.g_00552	Prbb.g_00893
OG0001223	Syan.g_00599	Prbb.g_01008
OG0001224	Syan.g_00294	Prbb.g_01066
OG0001225	Syan.g_00292	Prbb.g_01068
OG0001227	Syan.g_00940	Prbb.g_01090
OG0001228	Syan.g_01938	Prbb.g_01465
OG0001229	Syan.g_02631	Prbb.g_01201
OG0001230	Syan.g_01288	Prbb.g_01678
OG0001231	Syan.g_01764	Prbb.g_00758
OG0001232	Syan.g_01439	Prbb.g_01844
OG0001233	Syan.g_01461	Prbb.g_01864
OG0001234	Syan.g_01995	Prbb.g_01938
OG0001235	Syan.g_02130	Prbb.g_01942
OG0001236	Syan.g_01933	Prbb.g_02038
OG0001237	Syan.g_01928	Prbb.g_02042
OG0001239	Syan.g_02910	Prbb.g_00126
OG0001240	Syan.g_02963	Prbb.g_00148
OG0001242	Syan.g_02297	Prbb.g_00176
OG0001243	Syan.g_02289	Prbb.g_00183
OG0001244	Syan.g_03004	Prbb.g_00199
OG0001245	Syan.g_00179	Prbb.g_01288
OG0001246	Syan.g_02734	Prbb.g_00508
OG0001247	Syan.g_00199	Prbb.g_00689
OG0001249	Syan.g_02150	Prbb.g_00389
OG0001251	Syan.g_00490	Prbb.g_01913
OG0001252	Syan.g_00304	Prbb.g_01061
OG0001253	Syan.g_00099	Prbb.g_01783
OG0001254	Syan.g_01148	Prbb.g_01889
OG0001256	Syan.g_01384	Prbb.g_01774
OG0001257	Syan.g_00925, Syan.g_00217	Prbb.g_01779
OG0001258	Syan.g_01395	Prbb.g_01820
OG0001259	Syan.g_01459	Prbb.g_01862
OG0001260	Syan.g_01478	Prbb.g_01879
OG0001261	Syan.g_02209	Prbb.g_01992
OG0001262	Syan.g_01721	Prbb.g_02117
OG0001263	Syan.g_02286	Prbb.g_00186
OG0001277	Syan.g_00007	Prbb.g_02163
OG0001279	Syan.g_01306	Prbb.g_01196
OG0001281	Syan.g_01220	Prbb.g_01591
OG0001282	Syan.g_02774	Prbb.g_01640
OG0001283	Syan.g_01687	Prbb.g_02171
OG0001284	Syan.g_01369	Prbb.g_01759
OG0001285	Syan.g_00977	Prbb.g_01847
OG0001286	Syan.g_02193	Prbb.g_02005
OG0001287	Syan.g_01894	Prbb.g_02063
OG0001289	Syan.g_02942	Prbb.g_00142
OG0001294	Syan.g_00758	Prbb.g_01553, Prbb.g_01628
OG0001295	Syan.g_00836	Prbb.g_01542
OG0001296	Syan.g_02728	Prbb.g_00513
OG0001297	Syan.g_02724	Prbb.g_00518
OG0001299	Syan.g_00764	Prbb.g_00669
OG0001303	Syan.g_00479	Prbb.g_01388
OG0001304	Syan.g_00345	Prbb.g_01052
OG0001305	Syan.g_00191	Prbb.g_00888
OG0001306	Syan.g_02714	Prbb.g_01532
OG0001308	Syan.g_01248	Prbb.g_01696
OG0001309	Syan.g_01196	Prbb.g_00522
OG0001310	Syan.g_01422	Prbb.g_01834
OG0001311	Syan.g_00358	Prbb.g_01044
OG0001312	Syan.g_00496	Prbb.g_00969
OG0001315	Syan.g_02168	Prbb.g_02023
OG0001317	Syan.g_02422	Prbb.g_00291
OG0001318	Syan.g_02060	Prbb.g_00312
OG0001325	Syan.g_00323	Prbb.g_00718
OG0001326	Syan.g_01636	Prbb.g_01905
OG0001327	Syan.g_00753	Prbb.g_00921
OG0001328	Syan.g_02675	Prbb.g_00940
OG0001329	Syan.g_00838	Prbb.g_01782
OG0001330	Syan.g_01202	Prbb.g_01579
OG0001331	Syan.g_02779	Prbb.g_01645
OG0001332	Syan.g_00412	Prbb.g_01731
OG0001336	Syan.g_01688	Prbb.g_02172
OG0001337	Syan.g_02151	Prbb.g_00383
OG0001341	Syan.g_00524	Prbb.g_00086
OG0001345	Syan.g_02655	Prbb.g_01496
OG0001346	Syan.g_01214	Prbb.g_01587
OG0001347	Syan.g_01852	Prbb.g_02088
OG0001351	Syan.g_02804	Prbb.g_00459
OG0001354	Syan.g_00585	Prbb.g_01001
OG0001356	Syan.g_00067, Syan.g_00246	Prbb.g_01164
OG0001357	Syan.g_02332, Syan.g_02543, Syan.g_01250	Prbb.g_01814
OG0001358	Syan.g_00017	Prbb.g_00621
OG0001360	Syan.g_02653	Prbb.g_01494
OG0001365	Syan.g_01570	Prbb.g_02128
OG0001368	Syan.g_02098	Prbb.g_01213, Prbb.g_01193
OG0001369	Syan.g_02962	Prbb.g_00147
OG0001371	Syan.g_02927, Syan.g_02928	Prbb.g_00684
OG0001373	Syan.g_01635	Prbb.g_01904
OG0001374	Syan.g_01644	Prbb.g_01912
OG0001376	Syan.g_00511	Prbb.g_00899
OG0001377	Syan.g_00510	Prbb.g_00900
OG0001378	Syan.g_02392	Prbb.g_00439
OG0001380	Syan.g_00442	Prbb.g_01541
OG0001385	Syan.g_01632	Prbb.g_01901
OG0001386	Syan.g_01633	Prbb.g_01902
OG0001387	Syan.g_01634	Prbb.g_01903
OG0001388	Syan.g_01637	Prbb.g_01906
OG0001389	Syan.g_01639	Prbb.g_01907
OG0001390	Syan.g_01640	Prbb.g_01908
OG0001391	Syan.g_01641	Prbb.g_01909
OG0001392	Syan.g_01642	Prbb.g_01910
OG0001393	Syan.g_01643	Prbb.g_01911
OG0001394	Syan.g_00722	Prbb.g_00948
OG0001395	Syan.g_00340	Prbb.g_01055
OG0001396	Syan.g_01851	Prbb.g_02089
OG0001398	Syan.g_02932	Prbb.g_00732
OG0001401	Syan.g_00376	Prbb.g_00820
OG0001402	Syan.g_00011	Prbb.g_00625
OG0001403	Syan.g_01744	Prbb.g_00031
OG0001404	Syan.g_00343	Prbb.g_00123
OG0001406	Syan.g_00512	Prbb.g_00898
OG0001407	Syan.g_00455	Prbb.g_00903
OG0001408	Syan.g_00073	Prbb.g_00097
OG0001409	Syan.g_00284	Prbb.g_01508
OG0001413	Syan.g_00029	Prbb.g_00759
OG0001415	Syan.g_01004	Prbb.g_00287
OG0001417	Syan.g_00583	Prbb.g_01552
OG0001418	Syan.g_02689	Prbb.g_00690
OG0001419	Syan.g_00454	Prbb.g_00750
OG0001420	Syan.g_01180	Prbb.g_01183
OG0001422	Syan.g_00645	Prbb.g_01086
OG0001423	Syan.g_01318	Prbb.g_01665, Prbb.g_01664
OG0001425	Syan.g_01584	Prbb.g_02138
OG0001429	Syan.g_00480	Prbb.g_00961
OG0001432	Syan.g_00092	Prbb.g_01033
OG0001433	Syan.g_00245	Prbb.g_01163
OG0001434	Syan.g_00717	Prbb.g_00953
OG0001435	Syan.g_00745	Prbb.g_00928
OG0001437	Syan.g_01005	Prbb.g_00286
OG0001439	Syan.g_01986	Prbb.g_00358
OG0001441	Syan.g_01191	Prbb.g_00525
OG0001442	Syan.g_00709	Prbb.g_01667
OG0001443	Syan.g_01590	Prbb.g_01896
OG0001447	Syan.g_02288	Prbb.g_00184
OG0001453	Syan.g_00608	Prbb.g_01011
OG0001454	Syan.g_00418	Prbb.g_01280
OG0001456	Syan.g_01646	Prbb.g_01559
OG0001457	Syan.g_01647	Prbb.g_01558
OG0001458	Syan.g_01648	Prbb.g_01557
OG0001460	Syan.g_00244	Prbb.g_01162
OG0001461	Syan.g_00657	Prbb.g_01437
OG0001467	Syan.g_00107	Prbb.g_00115
OG0001470	Syan.g_01815	Prbb.g_00853
OG0001471	Syan.g_01991	Prbb.g_01554
OG0001473	Syan.g_00133	Prbb.g_01623
OG0001474	Syan.g_02137	Prbb.g_00399
OG0001475	Syan.g_01833	Prbb.g_00855
OG0001476	Syan.g_00451, Syan.g_00421, Syan.g_02511, Syan.g_00283	Prbb.g_01509
OG0001480	Syan.g_00072	Prbb.g_01215
OG0001486	Syan.g_02698	Prbb.g_01519
OG0001487	Syan.g_02836	Prbb.g_01724
OG0001488	Syan.g_02666	Prbb.g_01503
OG0001489	Syan.g_02182	Prbb.g_02016
OG0001495	Syan.g_02257	Prbb.g_01944
OG0001496	Syan.g_01154	Prbb.g_01413
OG0001497	Syan.g_01155	Prbb.g_01414
OG0001498	Syan.g_02317	Prbb.g_00417
OG0001507	Syan.g_02695	Prbb.g_01181
OG0001508	Syan.g_01814	Prbb.g_02096
OG0001509	Syan.g_01832	Prbb.g_02090
OG0001510	Syan.g_01890	Prbb.g_02067
OG0001511	Syan.g_02983	Prbb.g_00167
OG0001512	Syan.g_02428	Prbb.g_01801
OG0001513	Syan.g_03078	Prbb.g_00050
OG0001515	Syan.g_00505	Prbb.g_00699
OG0001516	Syan.g_00172, Syan.g_00767	Prbb.g_00666
OG0001517	Syan.g_02143	Prbb.g_00395
OG0001518	Syan.g_01582	Prbb.g_02137
OG0001519	Syan.g_01592	Prbb.g_02142
OG0001522	Syan.g_00464	Prbb.g_00816
OG0001528	Syan.g_01818	Prbb.g_00854
OG0001529	Syan.g_01730	Prbb.g_00056
OG0001530	Syan.g_02981	Prbb.g_00166
OG0001531	Syan.g_01511, Syan.g_02436	Prbb.g_00296
OG0001532	Syan.g_02637	Prbb.g_01485
OG0001534	Syan.g_00344	Prbb.g_01053
OG0001535	Syan.g_00362	Prbb.g_01041
OG0001536	Syan.g_00560	Prbb.g_00987
OG0001537	Syan.g_00729	Prbb.g_00945
OG0001538	Syan.g_00685	Prbb.g_00788
OG0001539	Syan.g_00750	Prbb.g_00923
OG0001540	Syan.g_02284	Prbb.g_00188
OG0001541	Syan.g_03048	Prbb.g_00236
OG0001542	Syan.g_03059	Prbb.g_00242
OG0001543	Syan.g_03110	Prbb.g_00896
OG0001544	Syan.g_01591	Prbb.g_02141
OG0001545	Syan.g_01661	Prbb.g_02162
OG0001549	Syan.g_00077	Prbb.g_00846
OG0001556	Syan.g_02338, Syan.g_00149, Syan.g_00276	Prbb.g_01154
OG0001557	Syan.g_00721	Prbb.g_00949
OG0001559	Syan.g_02980	Prbb.g_00165
OG0001560	Syan.g_02969	Prbb.g_00155
OG0001561	Syan.g_00356	Prbb.g_01046
OG0001562	Syan.g_00650	Prbb.g_01035
OG0001563	Syan.g_02200	Prbb.g_02000
OG0001564	Syan.g_00082	Prbb.g_00863
OG0001566	Syan.g_01072	Prbb.g_00681
OG0001570	Syan.g_00636	Prbb.g_01331
OG0001575	Syan.g_00870	Prbb.g_00569
OG0001576	Syan.g_01242	Prbb.g_01599
OG0001577	Syan.g_02701	Prbb.g_01522
OG0001578	Syan.g_01652	Prbb.g_01408
OG0001584	Syan.g_00701	Prbb.g_00773
OG0001589	Syan.g_01463	Prbb.g_01866
OG0001591	Syan.g_00756	Prbb.g_00676
OG0001623	Syan.g_02154, Syan.g_00212, Syan.g_02158	Prbb.g_00385
OG0001634	Syan.g_00761	Prbb.g_00672
OG0001642	Syan.g_02603	Prbb.g_01621
OG0001644	Syan.g_00336	Prbb.g_00728
OG0001659	Syan.g_02642	Prbb.g_01489
OG0001673	Syan.g_02896	Prbb.g_00289
OG0001691	Syan.g_01609	Prbb.g_01056
OG0001692	Syan.g_01284	Prbb.g_01682
OG0001694	Syan.g_02021	Prbb.g_00333
OG0001695	Syan.g_01656	Prbb.g_02158
OG0001700	Syan.g_00938	Prbb.g_01161
OG0001703	Syan.g_02770	Prbb.g_00481
OG0001715	Syan.g_00415	Prbb.g_01219
OG0001733	Syan.g_00275	Prbb.g_01152
OG0001738	Syan.g_01970	Prbb.g_00371
OG0001739	Syan.g_01654	Prbb.g_02157
OG0001740	Syan.g_01659	Prbb.g_02161
OG0001755	Syan.g_02719	Prbb.g_00856
OG0001769	Syan.g_00794	Prbb.g_01441
OG0001774	Syan.g_02509	Prbb.g_00682
OG0001810	Syan.g_02265	Prbb.g_00709
OG0001816	Syan.g_00754	Prbb.g_00920
OG0001907	Syan.g_00148	Prbb.g_00198
OG0001915	Syan.g_01702	Prbb.g_02179
OG0001917	Syan.g_00361	Prbb.g_01042
OG0001954	Syan.g_00547	Prbb.g_01209
OG0001955	Syan.g_00517	Prbb.g_00092
OG0001977	Syan.g_01621	Prbb.g_02148
OG0001978	Syan.g_01808	Prbb.g_01808
OG0001979	Syan.g_00402	Prbb.g_00041
OG0001990	Syan.g_01660	Prbb.g_00074
OG0002018	Syan.g_01658	Prbb.g_02160
OG0002052	Syan.g_00061	Prbb.g_00894
OG0002227	Syan.g_00243	Prbb.g_01156
OG0002229	Syan.g_01871	Prbb.g_02081
OG0002347	Syan.g_01444	Prbb.g_01850
OG0002449	Syan.g_01657	Prbb.g_02159
OG0002703	Syan.g_01827	Prbb.g_00859
OG0002905	Syan.g_01855	Prbb.g_02091
OG0002937	Syan.g_00242, Syan.g_02352	Prbb.g_01605
OG0003068	Syan.g_01809	Prbb.g_01809
OG0004274	Syan.g_01909	Prbb.g_01615
