Orthogroup	Syan	Syaf
OG0001138	Syan.g_02638	Syaf.g_01596
OG0001139	Syan.g_02636	Syaf.g_01594
OG0001140	Syan.g_02635	Syaf.g_01593
OG0001141	Syan.g_02625	Syaf.g_01592
OG0001142	Syan.g_02624	Syaf.g_01591
OG0001143	Syan.g_02616	Syaf.g_01583
OG0001144	Syan.g_02596	Syaf.g_01573
OG0001145	Syan.g_01200	Syaf.g_01267
OG0001146	Syan.g_01219	Syaf.g_01248
OG0001147	Syan.g_02842	Syaf.g_02489
OG0001148	Syan.g_02775	Syaf.g_02735
OG0001149	Syan.g_02776	Syaf.g_02736
OG0001150	Syan.g_02777	Syaf.g_02737
OG0001151	Syan.g_02884	Syaf.g_02750
OG0001152	Syan.g_02885	Syaf.g_02751
OG0001153	Syan.g_02828	Syaf.g_02463
OG0001154	Syan.g_02829	Syaf.g_02464
OG0001156	Syan.g_02404	Syaf.g_01104
OG0001157	Syan.g_02403	Syaf.g_01103
OG0001158	Syan.g_02402	Syaf.g_01102
OG0001159	Syan.g_02401	Syaf.g_01101
OG0001160	Syan.g_01377	Syaf.g_01058
OG0001161	Syan.g_01594	Syaf.g_00617
OG0001162	Syan.g_02943	Syaf.g_02015
OG0001163	Syan.g_01385	Syaf.g_01050
OG0001164	Syan.g_01392	Syaf.g_01044
OG0001165	Syan.g_01397	Syaf.g_01039
OG0001166	Syan.g_01430	Syaf.g_01010
OG0001167	Syan.g_00992	Syaf.g_01182
OG0001168	Syan.g_01456	Syaf.g_01180
OG0001169	Syan.g_01458	Syaf.g_01178
OG0001170	Syan.g_01460	Syaf.g_01176
OG0001171	Syan.g_01470	Syaf.g_01166
OG0001172	Syan.g_02110	Syaf.g_00173
OG0001173	Syan.g_02111	Syaf.g_00172
OG0001174	Syan.g_02119	Syaf.g_00164
OG0001175	Syan.g_02120	Syaf.g_00163
OG0001176	Syan.g_02253	Syaf.g_00142
OG0001177	Syan.g_02256	Syaf.g_00144
OG0001179	Syan.g_02218	Syaf.g_00112
OG0001180	Syan.g_02191	Syaf.g_00087
OG0001181	Syan.g_02187	Syaf.g_00083
OG0001182	Syan.g_02179	Syaf.g_00074
OG0001184	Syan.g_01929	Syaf.g_00360
OG0001185	Syan.g_01902	Syaf.g_00382
OG0001186	Syan.g_01864	Syaf.g_00418
OG0001187	Syan.g_01811	Syaf.g_00422
OG0001188	Syan.g_01806	Syaf.g_00425
OG0001189	Syan.g_01723	Syaf.g_00441
OG0001190	Syan.g_01565	Syaf.g_00646
OG0001191	Syan.g_01578	Syaf.g_00635
OG0001192	Syan.g_01585	Syaf.g_00630
OG0001193	Syan.g_01626	Syaf.g_00596
OG0001194	Syan.g_01627	Syaf.g_00594
OG0001195	Syan.g_01628	Syaf.g_00593
OG0001196	Syan.g_01693	Syaf.g_00519
OG0001197	Syan.g_01695	Syaf.g_00517
OG0001198	Syan.g_01793	Syaf.g_00501
OG0001199	Syan.g_02913	Syaf.g_00957
OG0001200	Syan.g_02915	Syaf.g_00955
OG0001201	Syan.g_02975	Syaf.g_00902
OG0001202	Syan.g_03084	Syaf.g_00764
OG0001203	Syan.g_02426	Syaf.g_02785
OG0001204	Syan.g_02097	Syaf.g_00185
OG0001205	Syan.g_01337	Syaf.g_01229
OG0001206	Syan.g_02880	Syaf.g_02530
OG0001207	Syan.g_02772	Syaf.g_02732
OG0001208	Syan.g_02762	Syaf.g_02719
OG0001209	Syan.g_01163	Syaf.g_02651
OG0001210	Syan.g_00830	Syaf.g_02642
OG0001211	Syan.g_00852	Syaf.g_02623
OG0001212	Syan.g_01002	Syaf.g_02563
OG0001213	Syan.g_01141	Syaf.g_02324
OG0001214	Syan.g_00814	Syaf.g_02308
OG0001215	Syan.g_00539	Syaf.g_01477
OG0001216	Syan.g_00319	Syaf.g_01980
OG0001217	Syan.g_00617	Syaf.g_02237
OG0001218	Syan.g_02837	Syaf.g_02473
OG0001219	Syan.g_00477	Syaf.g_01796
OG0001220	Syan.g_00203	Syaf.g_01335
OG0001221	Syan.g_01446	Syaf.g_02087
OG0001222	Syan.g_00552	Syaf.g_01848
OG0001223	Syan.g_00599	Syaf.g_01902
OG0001224	Syan.g_00294	Syaf.g_01438
OG0001225	Syan.g_00292	Syaf.g_01440
OG0001226	Syan.g_02922	Syaf.g_02262
OG0001227	Syan.g_00940	Syaf.g_00614
OG0001228	Syan.g_01938	Syaf.g_01223
OG0001229	Syan.g_02631	Syaf.g_01464
OG0001230	Syan.g_01288	Syaf.g_02404
OG0001231	Syan.g_01764	Syaf.g_00481
OG0001232	Syan.g_01439	Syaf.g_01000
OG0001234	Syan.g_01995	Syaf.g_00159
OG0001235	Syan.g_02130	Syaf.g_00150
OG0001236	Syan.g_01933	Syaf.g_00357
OG0001237	Syan.g_01928	Syaf.g_00362
OG0001239	Syan.g_02910	Syaf.g_00960
OG0001240	Syan.g_02963	Syaf.g_00919
OG0001242	Syan.g_02297	Syaf.g_00874
OG0001243	Syan.g_02289	Syaf.g_00867
OG0001244	Syan.g_03004	Syaf.g_00836
OG0001246	Syan.g_02734	Syaf.g_02693
OG0001247	Syan.g_00199	Syaf.g_02004
OG0001250	Syan.g_00382	Syaf.g_01377
OG0001251	Syan.g_00490	Syaf.g_00588
OG0001252	Syan.g_00304	Syaf.g_01412
OG0001254	Syan.g_01148	Syaf.g_01617
OG0001256	Syan.g_01384	Syaf.g_01051
OG0001257	Syan.g_00925, Syan.g_00217	Syaf.g_02534
OG0001258	Syan.g_01395	Syaf.g_01041
OG0001259	Syan.g_01459	Syaf.g_01177
OG0001260	Syan.g_01478	Syaf.g_01155
OG0001261	Syan.g_02209	Syaf.g_00103
OG0001262	Syan.g_01721	Syaf.g_00439
OG0001263	Syan.g_02286	Syaf.g_00864
OG0001264	Syan.g_02949	Syaf.g_01234
OG0001265	Syan.g_02299	Syaf.g_00876
OG0001266	Syan.g_03088	Syaf.g_00760
OG0001267	Syan.g_02023	Syaf.g_00244
OG0001268	Syan.g_02138	Syaf.g_00017
OG0001270	Syan.g_02393	Syaf.g_01210
OG0001271	Syan.g_02849	Syaf.g_02501
OG0001272	Syan.g_02758	Syaf.g_02715
OG0001274	Syan.g_01528	Syaf.g_00707
OG0001275	Syan.g_00628	Syaf.g_01917
OG0001276	Syan.g_00360	Syaf.g_01933
OG0001277	Syan.g_00007	Syaf.g_00533
OG0001278	Syan.g_02585	Syaf.g_01562
OG0001279	Syan.g_01306	Syaf.g_02385
OG0001281	Syan.g_01220	Syaf.g_01247
OG0001282	Syan.g_02774	Syaf.g_02734
OG0001283	Syan.g_01687	Syaf.g_00524
OG0001284	Syan.g_01369	Syaf.g_01073
OG0001285	Syan.g_00977	Syaf.g_00568
OG0001286	Syan.g_02193	Syaf.g_00089
OG0001287	Syan.g_01894	Syaf.g_00390
OG0001289	Syan.g_02942	Syaf.g_00935
OG0001291	Syan.g_02273	Syaf.g_00853
OG0001292	Syan.g_02091	Syaf.g_00191
OG0001293	Syan.g_02051	Syaf.g_00217
OG0001294	Syan.g_00758	Syaf.g_02124
OG0001295	Syan.g_00836	Syaf.g_02637
OG0001296	Syan.g_02728	Syaf.g_02687
OG0001297	Syan.g_02724	Syaf.g_02683
OG0001298	Syan.g_00944	Syaf.g_02584
OG0001299	Syan.g_00764	Syaf.g_02130
OG0001303	Syan.g_00479	Syaf.g_01798
OG0001304	Syan.g_00345	Syaf.g_01950
OG0001305	Syan.g_00191	Syaf.g_01448
OG0001306	Syan.g_02714	Syaf.g_01272
OG0001308	Syan.g_01248	Syaf.g_02427
OG0001309	Syan.g_01196	Syaf.g_02678
OG0001310	Syan.g_01422	Syaf.g_01018
OG0001311	Syan.g_00358	Syaf.g_01935
OG0001312	Syan.g_00496	Syaf.g_01809
OG0001313	Syan.g_02860	Syaf.g_02517
OG0001315	Syan.g_02168	Syaf.g_00071
OG0001317	Syan.g_02422	Syaf.g_02790
OG0001318	Syan.g_02060	Syaf.g_00209
OG0001319	Syan.g_02034	Syaf.g_00232
OG0001323	Syan.g_01193	Syaf.g_02675
OG0001325	Syan.g_00323	Syaf.g_01976
OG0001326	Syan.g_01636	Syaf.g_00578
OG0001327	Syan.g_00753	Syaf.g_02116
OG0001328	Syan.g_02675	Syaf.g_02094
OG0001329	Syan.g_00838	Syaf.g_02285
OG0001330	Syan.g_01202	Syaf.g_01264
OG0001331	Syan.g_02779	Syaf.g_02739
OG0001333	Syan.g_01455	Syaf.g_01181
OG0001336	Syan.g_01688	Syaf.g_00523
OG0001341	Syan.g_00524	Syaf.g_01463
OG0001345	Syan.g_02655	Syaf.g_01323
OG0001346	Syan.g_01214	Syaf.g_01253
OG0001347	Syan.g_01852	Syaf.g_02400
OG0001349	Syan.g_01131	Syaf.g_00995
OG0001351	Syan.g_02804	Syaf.g_02539
OG0001353	Syan.g_00372	Syaf.g_01388
OG0001354	Syan.g_00585	Syaf.g_01888
OG0001356	Syan.g_00067	Syaf.g_02177
OG0001356	Syan.g_00246	Syaf.g_01397
OG0001357	Syan.g_02332, Syan.g_02543, Syan.g_01250	Syaf.g_01769, Syaf.g_01068, Syaf.g_01131, Syaf.g_01827
OG0001358	Syan.g_00017	Syaf.g_02341
OG0001360	Syan.g_02653	Syaf.g_01325
OG0001361	Syan.g_02658	Syaf.g_01320
OG0001364	Syan.g_01950	Syaf.g_00338
OG0001366	Syan.g_00175, Syan.g_01433	Syaf.g_01007
OG0001368	Syan.g_02098	Syaf.g_00184
OG0001371	Syan.g_02928	Syaf.g_00397
OG0001373	Syan.g_01635	Syaf.g_00579
OG0001374	Syan.g_01644	Syaf.g_00571
OG0001376	Syan.g_00511	Syaf.g_00626
OG0001377	Syan.g_00510	Syaf.g_00627
OG0001378	Syan.g_02392	Syaf.g_01209
OG0001379	Syan.g_01206	Syaf.g_01262
OG0001380	Syan.g_00442	Syaf.g_02247
OG0001383	Syan.g_01507, Syan.g_02439	Syaf.g_00688
OG0001385	Syan.g_01632	Syaf.g_00582
OG0001386	Syan.g_01633	Syaf.g_00581
OG0001387	Syan.g_01634	Syaf.g_00580
OG0001388	Syan.g_01637	Syaf.g_00577
OG0001389	Syan.g_01639	Syaf.g_00576
OG0001390	Syan.g_01640	Syaf.g_00575
OG0001391	Syan.g_01641	Syaf.g_00574
OG0001392	Syan.g_01642	Syaf.g_00573
OG0001393	Syan.g_01643	Syaf.g_00572
OG0001394	Syan.g_00722	Syaf.g_02081
OG0001395	Syan.g_00340	Syaf.g_01958
OG0001396	Syan.g_01851	Syaf.g_02399
OG0001398	Syan.g_02932	Syaf.g_01758
OG0001401	Syan.g_00376	Syaf.g_01383
OG0001402	Syan.g_00011	Syaf.g_02336
OG0001404	Syan.g_00343	Syaf.g_00964
OG0001406	Syan.g_00512	Syaf.g_00625
OG0001407	Syan.g_00455	Syaf.g_02660
OG0001408	Syan.g_00073	Syaf.g_01546
OG0001411	Syan.g_01125	Syaf.g_00310
OG0001412	Syan.g_01853	Syaf.g_02401
OG0001413	Syan.g_00029	Syaf.g_02267
OG0001416	Syan.g_00103	Syaf.g_01250
OG0001417	Syan.g_00583	Syaf.g_01887
OG0001419	Syan.g_00454	Syaf.g_02659
OG0001420	Syan.g_01180	Syaf.g_02664
OG0001425	Syan.g_01584	Syaf.g_00631
OG0001428	Syan.g_03039	Syaf.g_00804
OG0001432	Syan.g_00092	Syaf.g_01492
OG0001433	Syan.g_00245	Syaf.g_01398
OG0001435	Syan.g_00745	Syaf.g_02107
OG0001438	Syan.g_02009	Syaf.g_00259
OG0001439	Syan.g_01986	Syaf.g_00283
OG0001441	Syan.g_01191	Syaf.g_02673
OG0001442	Syan.g_00709	Syaf.g_02066
OG0001443	Syan.g_01590	Syaf.g_00621
OG0001444	Syan.g_02954	Syaf.g_00924
OG0001444	Syan.g_02956	Syaf.g_00401
OG0001447	Syan.g_02288	Syaf.g_00866
OG0001449	Syan.g_02058	Syaf.g_00182
OG0001452	Syan.g_02066	Syaf.g_00204
OG0001453	Syan.g_00608	Syaf.g_01909
OG0001454	Syan.g_00418	Syaf.g_02263
OG0001456	Syan.g_01646	Syaf.g_00561
OG0001457	Syan.g_01647	Syaf.g_00560
OG0001458	Syan.g_01648	Syaf.g_00559
OG0001459	Syan.g_02343	Syaf.g_01643
OG0001460	Syan.g_00244	Syaf.g_01399
OG0001461	Syan.g_00657	Syaf.g_01633
OG0001462	Syan.g_01737	Syaf.g_00455
OG0001467	Syan.g_00107	Syaf.g_02280
OG0001470	Syan.g_01815	Syaf.g_01206
OG0001471	Syan.g_01991	Syaf.g_00276
OG0001473	Syan.g_00133	Syaf.g_02282
OG0001474	Syan.g_02137	Syaf.g_00016
OG0001475	Syan.g_01833	Syaf.g_01204
OG0001476	Syan.g_00451, Syan.g_00421, Syan.g_02511, Syan.g_00283	Syaf.g_01302
OG0001478	Syan.g_02859	Syaf.g_02516
OG0001478	Syan.g_02251	Syaf.g_02508
OG0001479	Syan.g_02140	Syaf.g_00019
OG0001480	Syan.g_00072	Syaf.g_01334
OG0001487	Syan.g_02836	Syaf.g_02472
OG0001488	Syan.g_02666	Syaf.g_01311
OG0001489	Syan.g_02182	Syaf.g_00078
OG0001492	Syan.g_02588	Syaf.g_01565
OG0001493	Syan.g_02578	Syaf.g_01555
OG0001495	Syan.g_02257	Syaf.g_00145
OG0001496	Syan.g_01154	Syaf.g_01459
OG0001497	Syan.g_01155	Syaf.g_01458
OG0001498	Syan.g_02317	Syaf.g_02806
OG0001502	Syan.g_00401	Syaf.g_01341
OG0001504	Syan.g_02344	Syaf.g_01642
OG0001507	Syan.g_02695	Syaf.g_01664
OG0001508	Syan.g_01814	Syaf.g_01207
OG0001510	Syan.g_01890	Syaf.g_00394
OG0001511	Syan.g_02983	Syaf.g_00894
OG0001512	Syan.g_02428	Syaf.g_02784
OG0001513	Syan.g_03078	Syaf.g_00361
OG0001515	Syan.g_00505	Syaf.g_01472
OG0001516	Syan.g_00767	Syaf.g_02133
OG0001517	Syan.g_02143	Syaf.g_00022
OG0001518	Syan.g_01582	Syaf.g_00632
OG0001519	Syan.g_01592	Syaf.g_00619
OG0001520	Syan.g_00943	Syaf.g_02600
OG0001522	Syan.g_00464	Syaf.g_01387
OG0001527	Syan.g_00867	Syaf.g_02609
OG0001528	Syan.g_01818	Syaf.g_01205
OG0001529	Syan.g_01730	Syaf.g_00448
OG0001530	Syan.g_02981	Syaf.g_00896
OG0001531	Syan.g_01511, Syan.g_02436	Syaf.g_02783
OG0001532	Syan.g_02637	Syaf.g_01595
OG0001533	Syan.g_02390	Syaf.g_02533, Syaf.g_02543
OG0001534	Syan.g_00344	Syaf.g_01951
OG0001535	Syan.g_00362	Syaf.g_01931
OG0001536	Syan.g_00560	Syaf.g_01856
OG0001537	Syan.g_00729	Syaf.g_02086
OG0001538	Syan.g_00685	Syaf.g_02044
OG0001539	Syan.g_00750	Syaf.g_02111
OG0001540	Syan.g_02284	Syaf.g_00862
OG0001541	Syan.g_03048	Syaf.g_00795
OG0001542	Syan.g_03059	Syaf.g_00785
OG0001543	Syan.g_03110	Syaf.g_00726
OG0001544	Syan.g_01591	Syaf.g_00620
OG0001545	Syan.g_01661	Syaf.g_00534
OG0001547	Syan.g_00462	Syaf.g_01777
OG0001549	Syan.g_00077	Syaf.g_01326
OG0001554	Syan.g_00282	Syaf.g_00648
OG0001556	Syan.g_02338, Syan.g_00149, Syan.g_00276	Syaf.g_01604
OG0001557	Syan.g_00721	Syaf.g_02080
OG0001558	Syan.g_01760	Syaf.g_00478
OG0001559	Syan.g_02980	Syaf.g_00897
OG0001560	Syan.g_02969	Syaf.g_00911
OG0001561	Syan.g_00356	Syaf.g_01937
OG0001562	Syan.g_00650	Syaf.g_01923
OG0001563	Syan.g_02200	Syaf.g_00094
OG0001564	Syan.g_00082	Syaf.g_00565
OG0001567	Syan.g_00461	Syaf.g_01776
OG0001568	Syan.g_00463	Syaf.g_01779
OG0001570	Syan.g_00636	Syaf.g_00978
OG0001574	Syan.g_00865	Syaf.g_02611
OG0001575	Syan.g_00870	Syaf.g_02606
OG0001576	Syan.g_01242	Syaf.g_02545
OG0001577	Syan.g_02701	Syaf.g_01284
OG0001580	Syan.g_01551	Syaf.g_00662
OG0001588	Syan.g_02262	Syaf.g_00343
OG0001589	Syan.g_01463	Syaf.g_01173
OG0001590	Syan.g_00821	Syaf.g_02316, Syaf.g_01632
OG0001591	Syan.g_00756	Syaf.g_02122
OG0001592	Syan.g_01552	Syaf.g_00661
OG0001614	Syan.g_01905	Syaf.g_00380
OG0001616	Syan.g_02649	Syaf.g_01610
OG0001617	Syan.g_01033	Syaf.g_01465
OG0001618	Syan.g_00329, Syan.g_02462, Syan.g_02535, Syan.g_02536	Syaf.g_01969
OG0001619	Syan.g_00549	Syaf.g_01845
OG0001620	Syan.g_02131	Syaf.g_00010
OG0001621	Syan.g_02064	Syaf.g_00205
OG0001622	Syan.g_01686	Syaf.g_00525
OG0001623	Syan.g_00212, Syan.g_02158	Syaf.g_00035
OG0001624	Syan.g_00135	Syaf.g_00613
OG0001625	Syan.g_02057	Syaf.g_00211
OG0001634	Syan.g_00761	Syaf.g_02127
OG0001635	Syan.g_01876	Syaf.g_00412
OG0001636	Syan.g_01738	Syaf.g_00456
OG0001637	Syan.g_01295	Syaf.g_01162
OG0001639	Syan.g_02407	Syaf.g_01108
OG0001640	Syan.g_00309	Syaf.g_01408
OG0001641	Syan.g_00606	Syaf.g_01907
OG0001642	Syan.g_02603	Syaf.g_01336
OG0001643	Syan.g_00811	Syaf.g_02305
OG0001644	Syan.g_00336	Syaf.g_01962
OG0001645	Syan.g_00423	Syaf.g_01780, Syaf.g_02272
OG0001647	Syan.g_02032	Syaf.g_00234
OG0001652	Syan.g_01762	Syaf.g_00480
OG0001653	Syan.g_00521, Syan.g_02960, Syan.g_02959	Syaf.g_00507
OG0001654	Syan.g_02409	Syaf.g_01110
OG0001655	Syan.g_00416	Syaf.g_01507
OG0001657	Syan.g_03019	Syaf.g_00822
OG0001658	Syan.g_01564	Syaf.g_00647
OG0001659	Syan.g_02642	Syaf.g_01602
OG0001660	Syan.g_02309, Syan.g_02629, Syan.g_02987	Syaf.g_00885, Syaf.g_00889, Syaf.g_02814
OG0001671	Syan.g_01514	Syaf.g_00721
OG0001672	Syan.g_02921	Syaf.g_00949
OG0001673	Syan.g_02896	Syaf.g_02792
OG0001675	Syan.g_00632	Syaf.g_01921
OG0001677	Syan.g_02165	Syaf.g_00068, Syaf.g_01597
OG0001678	Syan.g_02109	Syaf.g_00174
OG0001679	Syan.g_02307	Syaf.g_02602, Syaf.g_02601
OG0001680	Syan.g_01424	Syaf.g_01016
OG0001682	Syan.g_00327	Syaf.g_02264, Syaf.g_01972
OG0001691	Syan.g_01609	Syaf.g_02349
OG0001692	Syan.g_01284	Syaf.g_02408
OG0001693	Syan.g_00196	Syaf.g_01443
OG0001694	Syan.g_02021	Syaf.g_00246
OG0001695	Syan.g_01656	Syaf.g_00540
OG0001700	Syan.g_00938	Syaf.g_02162, Syaf.g_02178
OG0001702	Syan.g_02948	Syaf.g_00930
OG0001703	Syan.g_02770	Syaf.g_02731
OG0001712	Syan.g_00786	Syaf.g_01712
OG0001714	Syan.g_00476, Syan.g_02787, Syan.g_02788	Syaf.g_00981
OG0001715	Syan.g_00415	Syaf.g_02249
OG0001716	Syan.g_00662	Syaf.g_01339
OG0001717	Syan.g_03034	Syaf.g_00809
OG0001726	Syan.g_00041	Syaf.g_01751
OG0001729	Syan.g_01506, Syan.g_02440	Syaf.g_02780
OG0001730	Syan.g_00979	Syaf.g_02777
OG0001731	Syan.g_01353	Syaf.g_01089
OG0001732	Syan.g_01704, Syan.g_02602	Syaf.g_01580
OG0001733	Syan.g_00275	Syaf.g_02119
OG0001735	Syan.g_00775	Syaf.g_00506
OG0001737	Syan.g_02002	Syaf.g_00265
OG0001738	Syan.g_01970	Syaf.g_00298
OG0001739	Syan.g_01654	Syaf.g_00542
OG0001740	Syan.g_01659	Syaf.g_00537
OG0001741	Syan.g_00789	Syaf.g_02250
OG0001747	Syan.g_02260	Syaf.g_00841
OG0001748	Syan.g_01516	Syaf.g_00719
OG0001750	Syan.g_02955, Syan.g_01139	Syaf.g_00923
OG0001751	Syan.g_02897	Syaf.g_02793, Syaf.g_01781
OG0001752	Syan.g_01481	Syaf.g_01153
OG0001753	Syan.g_01630	Syaf.g_01159
OG0001754	Syan.g_01297	Syaf.g_01160, Syaf.g_00677
OG0001755	Syan.g_02719	Syaf.g_02679
OG0001761	Syan.g_00207	Syaf.g_02366
OG0001762	Syan.g_00625	Syaf.g_01914
OG0001763	Syan.g_00598	Syaf.g_01901
OG0001764	Syan.g_00467	Syaf.g_01784
OG0001765	Syan.g_00144	Syaf.g_01121, Syaf.g_01644
OG0001766	Syan.g_01996	Syaf.g_00271
OG0001768	Syan.g_03066	Syaf.g_00778
OG0001769	Syan.g_00794	Syaf.g_02291
OG0001771	Syan.g_01176	Syaf.g_01656
OG0001783	Syan.g_01899	Syaf.g_00385
OG0001784	Syan.g_02950	Syaf.g_00929
OG0001785	Syan.g_01296	Syaf.g_01161
OG0001786	Syan.g_01372	Syaf.g_01071
OG0001787	Syan.g_01167	Syaf.g_02655
OG0001788	Syan.g_01164	Syaf.g_02652
OG0001789	Syan.g_01212	Syaf.g_01255
OG0001790	Syan.g_02707	Syaf.g_01279
OG0001792	Syan.g_02595	Syaf.g_01572
OG0001794	Syan.g_00347	Syaf.g_01944
OG0001796	Syan.g_00371	Syaf.g_01925
OG0001797	Syan.g_00541	Syaf.g_01817
OG0001798	Syan.g_00990, Syan.g_00005	Syaf.g_02333
OG0001799	Syan.g_00797	Syaf.g_02294
OG0001800	Syan.g_01305	Syaf.g_02386
OG0001801	Syan.g_01293	Syaf.g_02394
OG0001803	Syan.g_01341	Syaf.g_01225
OG0001804	Syan.g_02318	Syaf.g_02805
OG0001805	Syan.g_00039, Syan.g_00262	Syaf.g_00195
OG0001806	Syan.g_02033	Syaf.g_00233
OG0001807	Syan.g_01955	Syaf.g_00334
OG0001808	Syan.g_01948	Syaf.g_00347
OG0001809	Syan.g_02903	Syaf.g_00967
OG0001810	Syan.g_02265	Syaf.g_00849
OG0001811	Syan.g_03056	Syaf.g_00788
OG0001812	Syan.g_01553	Syaf.g_00660
OG0001813	Syan.g_01613	Syaf.g_00607
OG0001815	Syan.g_00525	Syaf.g_00503
OG0001816	Syan.g_00754	Syaf.g_02117
OG0001837	Syan.g_01515	Syaf.g_00720
OG0001838	Syan.g_01772	Syaf.g_00490
OG0001839	Syan.g_01742	Syaf.g_00460
OG0001840	Syan.g_01724	Syaf.g_00442
OG0001841	Syan.g_01717	Syaf.g_00435
OG0001843	Syan.g_01906	Syaf.g_00379
OG0001844	Syan.g_01907	Syaf.g_00378
OG0001845	Syan.g_01911	Syaf.g_00377
OG0001846	Syan.g_02296	Syaf.g_00873
OG0001847	Syan.g_02298	Syaf.g_00875
OG0001848	Syan.g_02302	Syaf.g_00879
OG0001849	Syan.g_02941	Syaf.g_00936
OG0001850	Syan.g_02923	Syaf.g_00947
OG0001851	Syan.g_02917	Syaf.g_00953
OG0001852	Syan.g_02916	Syaf.g_00954
OG0001853	Syan.g_02909	Syaf.g_00961
OG0001854	Syan.g_02424	Syaf.g_02788
OG0001856	Syan.g_01376	Syaf.g_01059
OG0001857	Syan.g_01373	Syaf.g_01062
OG0001858	Syan.g_01347	Syaf.g_01096
OG0001859	Syan.g_02783	Syaf.g_02743
OG0001860	Syan.g_02768	Syaf.g_02729
OG0001861	Syan.g_02757	Syaf.g_02714
OG0001862	Syan.g_02745	Syaf.g_02703
OG0001863	Syan.g_02739	Syaf.g_02698
OG0001864	Syan.g_01158	Syaf.g_02644
OG0001865	Syan.g_00957	Syaf.g_02572
OG0001866	Syan.g_01019	Syaf.g_02549
OG0001867	Syan.g_01021	Syaf.g_02368
OG0001868	Syan.g_01217	Syaf.g_01251
OG0001869	Syan.g_02702	Syaf.g_01283
OG0001870	Syan.g_02692	Syaf.g_01291
OG0001871	Syan.g_02684	Syaf.g_01297
OG0001872	Syan.g_02589	Syaf.g_01566
OG0001873	Syan.g_02648	Syaf.g_01609
OG0001874	Syan.g_02651	Syaf.g_01612
OG0001877	Syan.g_00504	Syaf.g_01471
OG0001878	Syan.g_00629	Syaf.g_01918
OG0001879	Syan.g_00621	Syaf.g_01912
OG0001880	Syan.g_00569	Syaf.g_01866
OG0001881	Syan.g_00568	Syaf.g_01864
OG0001882	Syan.g_00544	Syaf.g_01840
OG0001883	Syan.g_00529	Syaf.g_01816
OG0001884	Syan.g_00494	Syaf.g_01807
OG0001885	Syan.g_00473	Syaf.g_01789
OG0001886	Syan.g_00468	Syaf.g_01785
OG0001887	Syan.g_02677	Syaf.g_02095
OG0001888	Syan.g_00716	Syaf.g_02073
OG0001889	Syan.g_00674	Syaf.g_02033
OG0001890	Syan.g_00394	Syaf.g_01370
OG0001891	Syan.g_00399	Syaf.g_01366
OG0001892	Syan.g_00516	Syaf.g_01333
OG0001893	Syan.g_00004	Syaf.g_02332
OG0001894	Syan.g_00817	Syaf.g_02311
OG0001895	Syan.g_01300	Syaf.g_02390
OG0001896	Syan.g_02388	Syaf.g_01220
OG0001897	Syan.g_02134	Syaf.g_00013
OG0001898	Syan.g_02153	Syaf.g_00029
OG0001899	Syan.g_02211	Syaf.g_00105
OG0001900	Syan.g_02049	Syaf.g_00218
OG0001901	Syan.g_02048	Syaf.g_00219
OG0001902	Syan.g_02017	Syaf.g_00251
OG0001903	Syan.g_02008	Syaf.g_00260
OG0001904	Syan.g_01952	Syaf.g_00336
OG0001905	Syan.g_01942	Syaf.g_00349
OG0001906	Syan.g_02282	Syaf.g_00861
OG0001907	Syan.g_00148	Syaf.g_00844
OG0001908	Syan.g_03050	Syaf.g_00793
OG0001909	Syan.g_03064	Syaf.g_00780
OG0001910	Syan.g_01520	Syaf.g_00715
OG0001912	Syan.g_01575	Syaf.g_00638
OG0001913	Syan.g_01577	Syaf.g_00636
OG0001914	Syan.g_01144	Syaf.g_01621
OG0001915	Syan.g_01702	Syaf.g_00509
OG0001917	Syan.g_00361	Syaf.g_01932
OG0001918	Syan.g_01607	Syaf.g_00547
OG0001924	Syan.g_00021	Syaf.g_02355
OG0001925	Syan.g_00022	Syaf.g_02356
OG0001926	Syan.g_00023	Syaf.g_02357
OG0001927	Syan.g_00024	Syaf.g_02362
OG0001929	Syan.g_01710	Syaf.g_00428
OG0001932	Syan.g_01904	Syaf.g_00381
OG0001933	Syan.g_02976	Syaf.g_00900
OG0001934	Syan.g_02968	Syaf.g_00915
OG0001935	Syan.g_02914	Syaf.g_00956
OG0001936	Syan.g_00425	Syaf.g_01689
OG0001937	Syan.g_01361	Syaf.g_01081
OG0001938	Syan.g_02766	Syaf.g_02727
OG0001939	Syan.g_01324	Syaf.g_01475
OG0001940	Syan.g_00941	Syaf.g_02585
OG0001941	Syan.g_01221	Syaf.g_01246
OG0001944	Syan.g_02679	Syaf.g_01498
OG0001947	Syan.g_03108	Syaf.g_01406
OG0001948	Syan.g_00600	Syaf.g_01903
OG0001949	Syan.g_00578	Syaf.g_01882
OG0001950	Syan.g_00576	Syaf.g_01880
OG0001951	Syan.g_00567	Syaf.g_01863
OG0001952	Syan.g_00543	Syaf.g_01839
OG0001953	Syan.g_00542	Syaf.g_01838
OG0001954	Syan.g_00547	Syaf.g_01746
OG0001957	Syan.g_01137	Syaf.g_02327
OG0001958	Syan.g_00773	Syaf.g_02138
OG0001961	Syan.g_02851	Syaf.g_02503
OG0001962	Syan.g_02328	Syaf.g_00699
OG0001964	Syan.g_02122	Syaf.g_00161
OG0001966	Syan.g_02055	Syaf.g_00213
OG0001967	Syan.g_02053	Syaf.g_00215
OG0001968	Syan.g_02052	Syaf.g_00216
