Orthogroup	Syan	Syas
OG0001163	Syan.g_01385	Syas.g_02697
OG0001164	Syan.g_01392	Syas.g_02691
OG0001165	Syan.g_01397	Syas.g_02686
OG0001166	Syan.g_01430	Syas.g_02658
OG0001167	Syan.g_00992	Syas.g_01046
OG0001168	Syan.g_01456	Syas.g_02597
OG0001169	Syan.g_01458	Syas.g_02595
OG0001170	Syan.g_01460	Syas.g_02593
OG0001171	Syan.g_01470	Syas.g_02580
OG0001172	Syan.g_02110	Syas.g_01665
OG0001173	Syan.g_02111	Syas.g_01664
OG0001174	Syan.g_02119	Syas.g_01656
OG0001175	Syan.g_02120	Syas.g_01655
OG0001176	Syan.g_02253	Syas.g_01638
OG0001177	Syan.g_02256	Syas.g_01640
OG0001179	Syan.g_02218	Syas.g_01608
OG0001180	Syan.g_02191	Syas.g_01583
OG0001181	Syan.g_02187	Syas.g_01579
OG0001182	Syan.g_02179	Syas.g_01571
OG0001183	Syan.g_02166	Syas.g_01564
OG0001184	Syan.g_01929	Syas.g_02188
OG0001185	Syan.g_01902	Syas.g_02162
OG0001186	Syan.g_01864	Syas.g_02113
OG0001187	Syan.g_01811	Syas.g_02111
OG0001189	Syan.g_01723	Syas.g_02089
OG0001190	Syan.g_01565	Syas.g_01881
OG0001191	Syan.g_01578	Syas.g_01900
OG0001193	Syan.g_01626	Syas.g_01952
OG0001194	Syan.g_01627	Syas.g_01953
OG0001195	Syan.g_01628	Syas.g_01954
OG0001196	Syan.g_01693	Syas.g_02010
OG0001197	Syan.g_01695	Syas.g_02012
OG0001198	Syan.g_01793	Syas.g_02031
OG0001199	Syan.g_02913	Syas.g_02516
OG0001200	Syan.g_02915	Syas.g_02514
OG0001201	Syan.g_02975	Syas.g_02419
OG0001202	Syan.g_03084	Syas.g_02270
OG0001203	Syan.g_02426	Syas.g_02557
OG0001204	Syan.g_02097	Syas.g_01687
OG0001205	Syan.g_01337	Syas.g_02745
OG0001207	Syan.g_02772	Syas.g_01260
OG0001208	Syan.g_02762	Syas.g_01251
OG0001209	Syan.g_01163	Syas.g_00065
OG0001210	Syan.g_00830	Syas.g_00761
OG0001211	Syan.g_00852	Syas.g_00788
OG0001212	Syan.g_01002	Syas.g_00847
OG0001213	Syan.g_01141	Syas.g_00100
OG0001214	Syan.g_00814	Syas.g_00744
OG0001215	Syan.g_00539	Syas.g_02245
OG0001217	Syan.g_00617	Syas.g_02493
OG0001218	Syan.g_02837	Syas.g_01309
OG0001219	Syan.g_00477	Syas.g_00399
OG0001220	Syan.g_00203	Syas.g_02447
OG0001221	Syan.g_01446	Syas.g_02669
OG0001222	Syan.g_00552	Syas.g_00448
OG0001223	Syan.g_00599	Syas.g_00541
OG0001224	Syan.g_00294	Syas.g_01015
OG0001225	Syan.g_00292	Syas.g_01017
OG0001226	Syan.g_02922	Syas.g_02506
OG0001227	Syan.g_00940	Syas.g_00824
OG0001228	Syan.g_01938	Syas.g_02195
OG0001229	Syan.g_02631	Syas.g_00285
OG0001230	Syan.g_01288	Syas.g_02806
OG0001231	Syan.g_01764	Syas.g_02050
OG0001232	Syan.g_01439	Syas.g_02649
OG0001233	Syan.g_01461	Syas.g_02592
OG0001234	Syan.g_01995	Syas.g_01310
OG0001235	Syan.g_02130	Syas.g_01646
OG0001236	Syan.g_01933	Syas.g_02191
OG0001237	Syan.g_01928	Syas.g_02187
OG0001239	Syan.g_02910	Syas.g_02519
OG0001240	Syan.g_02963	Syas.g_02435
OG0001242	Syan.g_02297	Syas.g_02398
OG0001243	Syan.g_02289	Syas.g_02391
OG0001244	Syan.g_03004	Syas.g_02370
OG0001245	Syan.g_00179	Syas.g_00524
OG0001246	Syan.g_02734	Syas.g_01224
OG0001249	Syan.g_02150	Syas.g_01547
OG0001250	Syan.g_00382	Syas.g_00239
OG0001251	Syan.g_00490	Syas.g_00516, Syas.g_00408
OG0001252	Syan.g_00304	Syas.g_00994
OG0001253	Syan.g_00099	Syas.g_00143
OG0001256	Syan.g_01384	Syas.g_02698
OG0001257	Syan.g_00925	Syas.g_00319
OG0001257	Syan.g_00217	Syas.g_01448
OG0001258	Syan.g_01395	Syas.g_02688
OG0001259	Syan.g_01459	Syas.g_02594
OG0001260	Syan.g_01478	Syas.g_02572
OG0001261	Syan.g_02209	Syas.g_01599
OG0001262	Syan.g_01721	Syas.g_02091
OG0001263	Syan.g_02286	Syas.g_02388
OG0001265	Syan.g_02299	Syas.g_02399
OG0001266	Syan.g_03088	Syas.g_02266
OG0001267	Syan.g_02023	Syas.g_01753
OG0001268	Syan.g_02138	Syas.g_01535
OG0001270	Syan.g_02393	Syas.g_01499
OG0001271	Syan.g_02849	Syas.g_01336
OG0001272	Syan.g_02758	Syas.g_01247
OG0001274	Syan.g_01528	Syas.g_01849
OG0001275	Syan.g_00628	Syas.g_00554
OG0001276	Syan.g_00360	Syas.g_00215
OG0001277	Syan.g_00007	Syas.g_00110
OG0001278	Syan.g_02585	Syas.g_01074
OG0001279	Syan.g_01306	Syas.g_02792
OG0001281	Syan.g_01220	Syas.g_02845
OG0001282	Syan.g_02774	Syas.g_01262
OG0001284	Syan.g_01369	Syas.g_02713
OG0001286	Syan.g_02193	Syas.g_01585
OG0001287	Syan.g_01894	Syas.g_00136
OG0001289	Syan.g_02942	Syas.g_02474
OG0001291	Syan.g_02273	Syas.g_02378
OG0001292	Syan.g_02091	Syas.g_01693
OG0001293	Syan.g_02051	Syas.g_01720
OG0001294	Syan.g_00758	Syas.g_00692
OG0001295	Syan.g_00836	Syas.g_00770
OG0001296	Syan.g_02728	Syas.g_01217
OG0001297	Syan.g_02724	Syas.g_01213
OG0001298	Syan.g_00944	Syas.g_00829
OG0001299	Syan.g_00764	Syas.g_00700
OG0001303	Syan.g_00479	Syas.g_00400
OG0001304	Syan.g_00345	Syas.g_00199
OG0001305	Syan.g_00191	Syas.g_01027
OG0001306	Syan.g_02714	Syas.g_01202
OG0001308	Syan.g_01248	Syas.g_02830
OG0001309	Syan.g_01196	Syas.g_00003
OG0001310	Syan.g_01422	Syas.g_02666
OG0001311	Syan.g_00358	Syas.g_00213
OG0001312	Syan.g_00496	Syas.g_00414
OG0001314	Syan.g_00634, Syan.g_02331, Syan.g_02544, Syan.g_02470	Syas.g_01925
OG0001315	Syan.g_02168	Syas.g_01566
OG0001317	Syan.g_02422	Syas.g_02553
OG0001318	Syan.g_02060	Syas.g_01706
OG0001319	Syan.g_02034	Syas.g_01736
OG0001323	Syan.g_01193	Syas.g_00006
OG0001325	Syan.g_00323	Syas.g_00179
OG0001326	Syan.g_01636	Syas.g_01960, Syas.g_01961
OG0001327	Syan.g_00753	Syas.g_00687
OG0001329	Syan.g_00838	Syas.g_00773
OG0001330	Syan.g_01202	Syas.g_02865
OG0001331	Syan.g_02779	Syas.g_01267
OG0001333	Syan.g_01455	Syas.g_02598
OG0001336	Syan.g_01688	Syas.g_02003
OG0001337	Syan.g_02151	Syas.g_01548
OG0001345	Syan.g_02655	Syas.g_01132
OG0001346	Syan.g_01214	Syas.g_02853
OG0001347	Syan.g_01852	Syas.g_01950
OG0001349	Syan.g_01131	Syas.g_02643
OG0001351	Syan.g_02804	Syas.g_01280
OG0001353	Syan.g_00372	Syas.g_00228
OG0001354	Syan.g_00585	Syas.g_00526
OG0001356	Syan.g_00067	Syas.g_01715
OG0001356	Syan.g_00246	Syas.g_00972
OG0001357	Syan.g_02332, Syan.g_02543	Syas.g_00764
OG0001358	Syan.g_00017	Syas.g_00122
OG0001360	Syan.g_02653	Syas.g_01130
OG0001361	Syan.g_02658	Syas.g_01135
OG0001364	Syan.g_01950	Syas.g_02212
OG0001365	Syan.g_01570	Syas.g_01886
OG0001366	Syan.g_00175, Syan.g_01433	Syas.g_02655
OG0001371	Syan.g_02927	Syas.g_02499
OG0001373	Syan.g_01635	Syas.g_01959
OG0001374	Syan.g_01644	Syas.g_01968
OG0001376	Syan.g_00511	Syas.g_00468
OG0001377	Syan.g_00510	Syas.g_00467
OG0001378	Syan.g_02392	Syas.g_01500
OG0001379	Syan.g_01206	Syas.g_02861
OG0001380	Syan.g_00442	Syas.g_00126
OG0001383	Syan.g_00826	Syas.g_00522
OG0001383	Syan.g_01507, Syan.g_02439	Syas.g_02563
OG0001385	Syan.g_01632	Syas.g_01956
OG0001386	Syan.g_01633	Syas.g_01957
OG0001387	Syan.g_01634	Syas.g_01958
OG0001388	Syan.g_01637	Syas.g_01962
OG0001389	Syan.g_01639	Syas.g_01963
OG0001390	Syan.g_01640	Syas.g_01964
OG0001391	Syan.g_01641	Syas.g_01965
OG0001392	Syan.g_01642	Syas.g_01966
OG0001393	Syan.g_01643	Syas.g_01967
OG0001394	Syan.g_00722	Syas.g_00627
OG0001395	Syan.g_00340	Syas.g_00195
OG0001396	Syan.g_01851	Syas.g_01949
OG0001398	Syan.g_02932	Syas.g_02481
OG0001401	Syan.g_00376	Syas.g_00233
OG0001402	Syan.g_00011	Syas.g_00112
OG0001403	Syan.g_01744	Syas.g_02069
OG0001406	Syan.g_00512	Syas.g_00469
OG0001408	Syan.g_00073	Syas.g_00142
OG0001409	Syan.g_00284	Syas.g_00154
OG0001412	Syan.g_01853	Syas.g_01951
OG0001413	Syan.g_00029	Syas.g_01481
OG0001416	Syan.g_00103	Syas.g_01061
OG0001417	Syan.g_00583	Syas.g_00507
OG0001418	Syan.g_02689	Syas.g_01177
OG0001420	Syan.g_01180	Syas.g_00017
OG0001423	Syan.g_01318	Syas.g_02532
OG0001428	Syan.g_03039	Syas.g_02325
OG0001429	Syan.g_00480	Syas.g_00401
OG0001432	Syan.g_00092	Syas.g_01484
OG0001433	Syan.g_00245	Syas.g_01398
OG0001435	Syan.g_00745	Syas.g_00678
OG0001438	Syan.g_02009	Syas.g_01767
OG0001439	Syan.g_01986	Syas.g_01809
OG0001441	Syan.g_01191	Syas.g_00008
OG0001443	Syan.g_01590	Syas.g_01910
OG0001444	Syan.g_02954	Syas.g_02439
OG0001444	Syan.g_02956	Syas.g_02442
OG0001447	Syan.g_02288	Syas.g_02390
OG0001449	Syan.g_02058	Syas.g_02567
OG0001452	Syan.g_02066	Syas.g_01700
OG0001453	Syan.g_00608	Syas.g_00547
OG0001454	Syan.g_00418	Syas.g_01483
OG0001456	Syan.g_01646	Syas.g_01969
OG0001457	Syan.g_01647	Syas.g_01970
OG0001458	Syan.g_01648	Syas.g_01971
OG0001459	Syan.g_02343	Syas.g_02778
OG0001460	Syan.g_00244	Syas.g_01399
OG0001461	Syan.g_00657	Syas.g_00566
OG0001470	Syan.g_01815	Syas.g_02115
OG0001471	Syan.g_01991	Syas.g_01819
OG0001473	Syan.g_00133	Syas.g_00323
OG0001474	Syan.g_02137	Syas.g_01534
OG0001475	Syan.g_01833	Syas.g_02120
OG0001476	Syan.g_00283	Syas.g_00155
OG0001478	Syan.g_02859	Syas.g_01345, Syas.g_01344
OG0001479	Syan.g_02140	Syas.g_01537
OG0001480	Syan.g_00072	Syas.g_00771
OG0001486	Syan.g_02698	Syas.g_01186
OG0001488	Syan.g_02666	Syas.g_01142
OG0001489	Syan.g_02182	Syas.g_01574
OG0001492	Syan.g_02588	Syas.g_01077
OG0001493	Syan.g_02578	Syas.g_01069
OG0001495	Syan.g_02257	Syas.g_01641
OG0001496	Syan.g_01154	Syas.g_00936
OG0001497	Syan.g_01155	Syas.g_00935
OG0001498	Syan.g_02317	Syas.g_01511
OG0001502	Syan.g_00401	Syas.g_00290
OG0001504	Syan.g_02344	Syas.g_02777
OG0001507	Syan.g_02695	Syas.g_01183
OG0001508	Syan.g_01814	Syas.g_02114
OG0001510	Syan.g_01890	Syas.g_02151
OG0001511	Syan.g_02983	Syas.g_02413
OG0001512	Syan.g_02428	Syas.g_02559
OG0001515	Syan.g_00505	Syas.g_00734
OG0001516	Syan.g_00767	Syas.g_00703
OG0001517	Syan.g_02143	Syas.g_01540
OG0001518	Syan.g_01582	Syas.g_01903
OG0001519	Syan.g_01592	Syas.g_01912
OG0001520	Syan.g_00943	Syas.g_00828
OG0001522	Syan.g_00464	Syas.g_00369
OG0001527	Syan.g_00867	Syas.g_00803
OG0001528	Syan.g_01818	Syas.g_02116
OG0001529	Syan.g_01730	Syas.g_02082
OG0001530	Syan.g_02981	Syas.g_02415
OG0001531	Syan.g_01511, Syan.g_02436	Syas.g_02560
OG0001532	Syan.g_02637	Syas.g_01113
OG0001533	Syan.g_02390	Syas.g_00476
OG0001534	Syan.g_00344	Syas.g_00198
OG0001535	Syan.g_00362	Syas.g_00218
OG0001536	Syan.g_00560	Syas.g_00456
OG0001537	Syan.g_00729	Syas.g_00651
OG0001538	Syan.g_00685	Syas.g_00591
OG0001539	Syan.g_00750	Syas.g_00683
OG0001540	Syan.g_02284	Syas.g_02386
OG0001541	Syan.g_03048	Syas.g_02316
OG0001542	Syan.g_03059	Syas.g_02294
OG0001543	Syan.g_03110	Syas.g_02230
OG0001544	Syan.g_01591	Syas.g_01911
OG0001545	Syan.g_01661	Syas.g_01982
OG0001546	Syan.g_01188	Syas.g_00011
OG0001547	Syan.g_00462	Syas.g_00300
OG0001549	Syan.g_00077	Syas.g_00482
OG0001554	Syan.g_00282	Syas.g_00153
OG0001556	Syan.g_02338, Syan.g_00149	Syas.g_01679
OG0001557	Syan.g_00721	Syas.g_00626
OG0001558	Syan.g_01760	Syas.g_02053
OG0001559	Syan.g_02980	Syas.g_02416
OG0001560	Syan.g_02969	Syas.g_02429
OG0001561	Syan.g_00356	Syas.g_00211
OG0001562	Syan.g_00650	Syas.g_00560
OG0001563	Syan.g_02200	Syas.g_01590
OG0001564	Syan.g_00082	Syas.g_01034
OG0001567	Syan.g_00461	Syas.g_00294
OG0001568	Syan.g_00463	Syas.g_00368
OG0001570	Syan.g_00636	Syas.g_00309
OG0001574	Syan.g_00865	Syas.g_00801
OG0001575	Syan.g_00870	Syas.g_00806
OG0001576	Syan.g_01242	Syas.g_02834
OG0001577	Syan.g_02701	Syas.g_01189
OG0001578	Syan.g_01652	Syas.g_01979
OG0001580	Syan.g_01551	Syas.g_01875
OG0001584	Syan.g_00701	Syas.g_00607
OG0001587	Syan.g_01482	Syas.g_02569
OG0001589	Syan.g_01463	Syas.g_02589
OG0001590	Syan.g_00821	Syas.g_00752
OG0001591	Syan.g_00756	Syas.g_00690
OG0001592	Syan.g_01552	Syas.g_01877
OG0001614	Syan.g_01905	Syas.g_02165
OG0001616	Syan.g_02649	Syas.g_01127
OG0001617	Syan.g_01033	Syas.g_00076
OG0001619	Syan.g_00549	Syas.g_00445
OG0001620	Syan.g_02131	Syas.g_01528
OG0001621	Syan.g_02064	Syas.g_01702
OG0001622	Syan.g_01686	Syas.g_02002
OG0001623	Syan.g_02154	Syas.g_01550
OG0001623	Syan.g_00212	Syas.g_00977
OG0001623	Syan.g_02158	Syas.g_01554
OG0001624	Syan.g_00135	Syas.g_01926
OG0001625	Syan.g_02057	Syas.g_01708
OG0001627	Syan.g_02410	Syas.g_01474
OG0001634	Syan.g_00761	Syas.g_00697
OG0001635	Syan.g_01876	Syas.g_02140
OG0001636	Syan.g_01738	Syas.g_02075
OG0001637	Syan.g_01295	Syas.g_02242, Syas.g_02547
OG0001638	Syan.g_01418	Syas.g_02670
OG0001639	Syan.g_02407	Syas.g_01477
OG0001640	Syan.g_00309	Syas.g_00989
OG0001641	Syan.g_00606	Syas.g_00545
OG0001643	Syan.g_00811	Syas.g_00741
OG0001644	Syan.g_00336	Syas.g_00921, Syas.g_00767
OG0001645	Syan.g_00835	Syas.g_00769
OG0001645	Syan.g_00423	Syas.g_01410
OG0001647	Syan.g_02032	Syas.g_01738
OG0001652	Syan.g_01762	Syas.g_02051
OG0001653	Syan.g_02875, Syan.g_00521, Syan.g_02960, Syan.g_02959	Syas.g_02436
OG0001654	Syan.g_02409	Syas.g_01475
OG0001655	Syan.g_00416	Syas.g_01854
OG0001657	Syan.g_03019	Syas.g_02355
OG0001659	Syan.g_02642	Syas.g_01118
OG0001660	Syan.g_02309, Syan.g_02629, Syan.g_02987	Syas.g_02409, Syas.g_02868
OG0001666	Syan.g_02339	Syas.g_02785
OG0001671	Syan.g_01514	Syas.g_01830
OG0001672	Syan.g_02921	Syas.g_02508
OG0001673	Syan.g_02896	Syas.g_02551
OG0001675	Syan.g_00632	Syas.g_00558
OG0001677	Syan.g_02165	Syas.g_01563
OG0001678	Syan.g_02109	Syas.g_01666
OG0001679	Syan.g_02307	Syas.g_02407
OG0001680	Syan.g_01424	Syas.g_02664
OG0001682	Syan.g_00327	Syas.g_00183
OG0001683	Syan.g_01822	Syas.g_02537
OG0001692	Syan.g_01284	Syas.g_02810
OG0001693	Syan.g_00196	Syas.g_01022
OG0001694	Syan.g_02021	Syas.g_01755
OG0001695	Syan.g_01656	Syas.g_01980
OG0001700	Syan.g_00938	Syas.g_01390
OG0001702	Syan.g_02948	Syas.g_02468
OG0001703	Syan.g_02770	Syas.g_01259
OG0001714	Syan.g_00476, Syan.g_02787, Syan.g_02788	Syas.g_02632
OG0001715	Syan.g_00415	Syas.g_01409
OG0001716	Syan.g_00662	Syas.g_00512, Syas.g_01406
OG0001717	Syan.g_03034	Syas.g_02330
OG0001726	Syan.g_00041	Syas.g_00337
OG0001728	Syan.g_01799	Syas.g_00753
OG0001729	Syan.g_01506, Syan.g_02440	Syas.g_02564
OG0001730	Syan.g_00979	Syas.g_00954
OG0001731	Syan.g_01353	Syas.g_02729
OG0001732	Syan.g_01704	Syas.g_02021
OG0001732	Syan.g_02602	Syas.g_01088
OG0001733	Syan.g_00275	Syas.g_00974
OG0001735	Syan.g_00775	Syas.g_00711
OG0001737	Syan.g_02002	Syas.g_01777
OG0001738	Syan.g_01970	Syas.g_01792
OG0001739	Syan.g_01654	Syas.g_01978
OG0001741	Syan.g_00789	Syas.g_01927
OG0001748	Syan.g_01516	Syas.g_01832
OG0001750	Syan.g_02955, Syan.g_01139	Syas.g_02438
OG0001751	Syan.g_02897	Syas.g_02550
OG0001752	Syan.g_01481	Syas.g_02570
OG0001753	Syan.g_01630	Syas.g_00864
OG0001754	Syan.g_01297	Syas.g_02545, Syas.g_02244
OG0001755	Syan.g_02719	Syas.g_01208
OG0001756	Syan.g_01589	Syas.g_01914
OG0001761	Syan.g_00207	Syas.g_01040
OG0001762	Syan.g_00625	Syas.g_00552
OG0001763	Syan.g_00598	Syas.g_00540
OG0001764	Syan.g_00467	Syas.g_00374
OG0001765	Syan.g_00144	Syas.g_00314
OG0001766	Syan.g_01996	Syas.g_01870
OG0001768	Syan.g_03066	Syas.g_02696
OG0001769	Syan.g_00794	Syas.g_00723
OG0001771	Syan.g_01176	Syas.g_00034
OG0001783	Syan.g_01899	Syas.g_02159
OG0001784	Syan.g_02950	Syas.g_02445
OG0001786	Syan.g_01372	Syas.g_02710
OG0001787	Syan.g_01167	Syas.g_00060
OG0001788	Syan.g_01164	Syas.g_00064
OG0001789	Syan.g_01212	Syas.g_02855
OG0001790	Syan.g_02707	Syas.g_01195
OG0001792	Syan.g_02595	Syas.g_01083
OG0001794	Syan.g_00347	Syas.g_00201
OG0001796	Syan.g_00371	Syas.g_00227
OG0001797	Syan.g_00541	Syas.g_02249
OG0001798	Syan.g_00990, Syan.g_00005	Syas.g_00108
OG0001799	Syan.g_00797	Syas.g_00726
OG0001800	Syan.g_01305	Syas.g_00955
OG0001801	Syan.g_01293	Syas.g_02801
OG0001803	Syan.g_01341	Syas.g_02741
OG0001804	Syan.g_02318	Syas.g_01510
OG0001805	Syan.g_00039	Syas.g_00304
OG0001806	Syan.g_02033	Syas.g_01737
OG0001808	Syan.g_01948	Syas.g_02210
OG0001809	Syan.g_02903	Syas.g_00959
OG0001811	Syan.g_03056	Syas.g_02297
OG0001812	Syan.g_01553	Syas.g_01878
OG0001813	Syan.g_01613	Syas.g_01936
OG0001815	Syan.g_00525	Syas.g_02022
OG0001816	Syan.g_00754	Syas.g_00688
OG0001818	Syan.g_02070	Syas.g_02536
OG0001837	Syan.g_01515	Syas.g_01831
OG0001838	Syan.g_01772	Syas.g_02042
OG0001839	Syan.g_01742	Syas.g_02071
OG0001840	Syan.g_01724	Syas.g_02088
OG0001841	Syan.g_01717	Syas.g_02095
OG0001843	Syan.g_01906	Syas.g_02166
OG0001844	Syan.g_01907	Syas.g_02167
OG0001845	Syan.g_01911	Syas.g_02169
OG0001846	Syan.g_02296	Syas.g_02397
OG0001848	Syan.g_02302	Syas.g_02402
OG0001849	Syan.g_02941	Syas.g_02475
OG0001850	Syan.g_02923	Syas.g_02505
OG0001851	Syan.g_02917	Syas.g_02512
OG0001852	Syan.g_02916	Syas.g_02513
OG0001853	Syan.g_02909	Syas.g_02520
OG0001854	Syan.g_02424	Syas.g_02555
OG0001856	Syan.g_01376	Syas.g_02706
OG0001857	Syan.g_01373	Syas.g_02709
OG0001858	Syan.g_01347	Syas.g_02734
OG0001859	Syan.g_02783	Syas.g_01271
OG0001860	Syan.g_02768	Syas.g_01257
OG0001861	Syan.g_02757	Syas.g_01246
OG0001862	Syan.g_02745	Syas.g_01233
OG0001863	Syan.g_02739	Syas.g_01229
OG0001864	Syan.g_01158	Syas.g_00092
OG0001866	Syan.g_01019	Syas.g_00862
OG0001867	Syan.g_01021	Syas.g_00866
OG0001868	Syan.g_01217	Syas.g_02851
OG0001869	Syan.g_02702	Syas.g_01190
OG0001870	Syan.g_02692	Syas.g_01180
OG0001871	Syan.g_02684	Syas.g_01173
OG0001872	Syan.g_02589	Syas.g_01078
OG0001873	Syan.g_02648	Syas.g_01126
OG0001874	Syan.g_02651	Syas.g_01129
OG0001877	Syan.g_00504	Syas.g_00735
OG0001878	Syan.g_00629	Syas.g_00555
OG0001879	Syan.g_00621	Syas.g_00550
OG0001880	Syan.g_00569	Syas.g_00465
OG0001881	Syan.g_00568	Syas.g_00464
OG0001882	Syan.g_00544	Syas.g_02252
OG0001883	Syan.g_00529	Syas.g_00423
OG0001884	Syan.g_00494	Syas.g_00412
OG0001885	Syan.g_00473	Syas.g_00395
OG0001886	Syan.g_00468	Syas.g_00375
OG0001887	Syan.g_02677	Syas.g_00661, Syas.g_00664
OG0001888	Syan.g_00716	Syas.g_00622
OG0001889	Syan.g_00674	Syas.g_00581
OG0001890	Syan.g_00394	Syas.g_00283
OG0001891	Syan.g_00399	Syas.g_00289
OG0001892	Syan.g_00516	Syas.g_00422
OG0001893	Syan.g_00004	Syas.g_00863, Syas.g_00107
OG0001894	Syan.g_00817	Syas.g_00747
OG0001895	Syan.g_01300	Syas.g_02798
OG0001896	Syan.g_02388	Syas.g_01502
OG0001897	Syan.g_02134	Syas.g_01531
OG0001898	Syan.g_02153	Syas.g_01549
OG0001899	Syan.g_02211	Syas.g_01601
OG0001900	Syan.g_02049	Syas.g_01722
OG0001901	Syan.g_02048	Syas.g_01723
OG0001902	Syan.g_02017	Syas.g_01759
OG0001903	Syan.g_02008	Syas.g_01768
OG0001904	Syan.g_01952	Syas.g_02214
OG0001905	Syan.g_01942	Syas.g_02198
OG0001906	Syan.g_02282	Syas.g_02385
OG0001908	Syan.g_03050	Syas.g_02314
OG0001909	Syan.g_03064	Syas.g_02289
OG0001910	Syan.g_01520	Syas.g_01836
OG0001912	Syan.g_01575	Syas.g_01895
OG0001913	Syan.g_01577	Syas.g_01898
OG0001914	Syan.g_01144	Syas.g_00098
OG0001915	Syan.g_01702	Syas.g_02019
OG0001917	Syan.g_00361	Syas.g_00216
OG0001918	Syan.g_01607	Syas.g_00759
OG0001924	Syan.g_00021	Syas.g_00040
OG0001925	Syan.g_00022	Syas.g_00041
OG0001926	Syan.g_00023	Syas.g_00042
OG0001927	Syan.g_00024	Syas.g_00043
OG0001928	Syan.g_01312	Syas.g_02787
OG0001929	Syan.g_01710	Syas.g_02102
OG0001932	Syan.g_01904	Syas.g_02164
OG0001933	Syan.g_02976	Syas.g_02418
OG0001934	Syan.g_02968	Syas.g_02430
OG0001935	Syan.g_02914	Syas.g_02515
OG0001936	Syan.g_00425	Syas.g_00945
OG0001937	Syan.g_01361	Syas.g_02721
OG0001938	Syan.g_02766	Syas.g_01255
OG0001939	Syan.g_01324	Syas.g_01526
OG0001940	Syan.g_00941	Syas.g_00826
OG0001941	Syan.g_01221	Syas.g_02844
OG0001942	Syan.g_00396	Syas.g_00175
OG0001943	Syan.g_02630	Syas.g_00388
OG0001944	Syan.g_02679	Syas.g_02794
OG0001947	Syan.g_03108	Syas.g_00172
OG0001948	Syan.g_00600	Syas.g_00542
OG0001949	Syan.g_00578	Syas.g_00502
OG0001950	Syan.g_00576	Syas.g_00499
OG0001951	Syan.g_00567	Syas.g_00463
OG0001952	Syan.g_00543	Syas.g_02251
OG0001953	Syan.g_00542	Syas.g_02250
OG0001954	Syan.g_00547	Syas.g_01433
OG0001955	Syan.g_00517	Syas.g_00480
OG0001957	Syan.g_01137	Syas.g_00102
OG0001958	Syan.g_00773	Syas.g_00709
OG0001960	Syan.g_02840	Syas.g_01313
OG0001961	Syan.g_02851	Syas.g_01338
OG0001964	Syan.g_02122	Syas.g_01653
OG0001966	Syan.g_02055	Syas.g_01710
OG0001967	Syan.g_02053	Syas.g_01712
OG0001968	Syan.g_02052	Syas.g_01713
OG0001969	Syan.g_01989	Syas.g_01818
OG0001970	Syan.g_02280	Syas.g_02383
OG0001971	Syan.g_03062	Syas.g_02291
OG0001972	Syan.g_01532	Syas.g_01853
OG0001975	Syan.g_01145	Syas.g_00097
OG0001976	Syan.g_01143	Syas.g_00099
OG0001977	Syan.g_01621	Syas.g_01942
OG0001980	Syan.g_02152	Syas.g_01045
OG0001981	Syan.g_00218	Syas.g_00286
OG0001990	Syan.g_01660	Syas.g_01973
OG0001993	Syan.g_00019	Syas.g_00038
OG0001994	Syan.g_00020	Syas.g_00039
OG0001995	Syan.g_02683	Syas.g_00916
OG0001996	Syan.g_01746	Syas.g_02067
OG0001997	Syan.g_02953	Syas.g_02440
OG0001999	Syan.g_01453	Syas.g_02599
OG0002000	Syan.g_01195	Syas.g_00004
OG0002002	Syan.g_02590	Syas.g_01079
OG0002003	Syan.g_00010	Syas.g_00491
OG0002004	Syan.g_00433, Syan.g_02359, Syan.g_02490	Syas.g_01906
OG0002006	Syan.g_02104, Syan.g_03107	Syas.g_00171
OG0002007	Syan.g_00310	Syas.g_00988
OG0002009	Syan.g_00726	Syas.g_00631
OG0002010	Syan.g_02819	Syas.g_01293
OG0002013	Syan.g_02930	Syas.g_02488
OG0002016	Syan.g_03114	Syas.g_02222
OG0002017	Syan.g_01624	Syas.g_01946
OG0002018	Syan.g_01658	Syas.g_01974
OG0002019	Syan.g_01903	Syas.g_02163
OG0002020	Syan.g_01671	Syas.g_01987
OG0002021	Syan.g_01673	Syas.g_01989
OG0002022	Syan.g_01674	Syas.g_01990
OG0002023	Syan.g_01675	Syas.g_01991
OG0002024	Syan.g_01667	Syas.g_01985
OG0002025	Syan.g_01847	Syas.g_02130
OG0002029	Syan.g_02340	Syas.g_01930, Syas.g_02786
OG0002039	Syan.g_02665	Syas.g_01141
OG0002040	Syan.g_02663	Syas.g_01047
OG0002041	Syan.g_00596	Syas.g_00538
OG0002042	Syan.g_00572	Syas.g_00495
OG0002043	Syan.g_00483	Syas.g_00404
OG0002046	Syan.g_02870	Syas.g_01346
OG0002047	Syan.g_02314	Syas.g_01514
OG0002048	Syan.g_02169	Syas.g_01567
OG0002049	Syan.g_02128	Syas.g_01648
OG0002051	Syan.g_03047	Syas.g_02317
OG0002053	Syan.g_00069	Syas.g_00291
OG0002054	Syan.g_01668	Syas.g_01986
OG0002055	Syan.g_01664	Syas.g_01983
OG0002056	Syan.g_02007	Syas.g_01769
OG0002097	Syan.g_01105	Syas.g_02623
OG0002113	Syan.g_01741	Syas.g_02072
OG0002116	Syan.g_01366	Syas.g_02716
